SBS콘텐츠허브(046140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-01,16150,16550,16050,16550,238729,355222.0,21463555.0
2015-07-02,16550,16600,16000,16000,193519,343417.0,21463555.0
2015-07-03,15900,15950,15350,15400,239063,330539.0,21463555.0
2015-07-06,15100,15500,14250,14400,342525,309075.0,21463555.0
2015-07-07,14400,14700,14000,14400,239483,309075.0,21463555.0
2015-07-08,14500,14500,13800,13950,187337,299417.0,21463555.0
2015-07-09,13700,13800,13350,13550,197119,290831.0,21463555.0
2015-07-10,13850,14350,13700,14250,198632,305856.0,21463555.0
2015-07-13,14500,14900,14250,14700,222076,315514.0,21463555.0
2015-07-14,14950,15000,14500,14500,174061,311222.0,21463555.0
2015-07-15,14400,15350,14400,15350,232898,329466.0,21463555.0
2015-07-16,15450,15900,15000,15800,227669,339124.0,21463555.0
2015-07-17,15900,16200,15400,16100,187210,345563.0,21463555.0
2015-07-20,16200,16200,15500,15700,134866,336978.0,21463555.0
2015-07-21,15550,16200,15500,15900,103193,341271.0,21463555.0
2015-07-22,15900,16250,15800,16200,154655,347710.0,21463555.0
2015-07-23,16300,16300,15550,15600,104918,334831.0,21463555.0
2015-07-24,15800,15800,14700,15600,162174,334831.0,21463555.0
2015-07-27,15350,15650,15000,15000,52346,321953.0,21463555.0
2015-07-28,14850,15150,14600,15000,65651,321953.0,21463555.0
2015-07-29,15050,15200,14650,14750,52022,316587.0,21463555.0
2015-07-30,14900,15050,14500,14800,70874,317661.0,21463555.0
2015-07-31,14550,14900,14550,14750,37690,316587.0,21463555.0
2015-08-03,14950,14950,14000,14700,80499,315514.0,21463555.0
2015-08-04,14550,14650,14350,14450,67349,310148.0,21463555.0
2015-08-05,14400,14750,14300,14750,82847,316587.0,21463555.0
2015-08-06,14750,14850,14550,14700,43956,315514.0,21463555.0
2015-08-07,14600,14600,14100,14250,97206,305856.0,21463555.0
2015-08-10,14250,14400,13900,14150,51791,303709.0,21463555.0
2015-08-11,14200,14650,14050,14250,146039,305856.0,21463555.0
2015-08-12,14250,14450,13200,14200,205682,304782.0,21463555.0
2015-08-13,14200,14400,13900,14000,74552,300490.0,21463555.0
2015-08-17,13400,14150,13000,13900,207575,298343.0,21463555.0
2015-08-18,13950,14450,13600,14150,101080,303709.0,21463555.0
2015-08-19,14050,14150,13350,13650,129713,292978.0,21463555.0
2015-08-20,13500,13950,13400,13400,84528,287612.0,21463555.0
2015-08-21,12800,13350,12800,13100,128677,281173.0,21463555.0
2015-08-24,12900,13300,12500,12600,159559,270441.0,21463555.0
2015-08-25,12750,13850,12650,13600,112423,291904.0,21463555.0
2015-08-26,13450,14200,13450,14200,132306,304782.0,21463555.0
2015-08-27,14500,14500,13700,13950,86922,299417.0,21463555.0
2015-08-28,14200,14300,13950,14100,52126,302636.0,21463555.0
2015-08-31,14350,14350,14050,14100,39753,302636.0,21463555.0
2015-09-01,14100,14600,14000,14100,99655,302636.0,21463555.0
2015-09-02,13800,14350,13800,14100,53662,302636.0,21463555.0
2015-09-03,14500,14950,14050,14150,180555,303709.0,21463555.0
2015-09-04,14250,14350,13600,13900,116791,298343.0,21463555.0
2015-09-07,14100,14300,13550,13550,82401,290831.0,21463555.0
2015-09-08,13650,13800,13100,13550,82330,290831.0,21463555.0
2015-09-09,13900,14200,13600,14200,94239,304782.0,21463555.0
2015-09-10,14000,14400,13850,14300,79595,306929.0,21463555.0
2015-09-11,14350,14600,14100,14350,94429,308002.0,21463555.0
2015-09-14,14400,14500,13950,14350,72440,308002.0,21463555.0
2015-09-15,14200,14700,14200,14450,63284,310148.0,21463555.0
2015-09-16,14500,14650,14400,14450,51327,310148.0,21463555.0
2015-09-17,14500,14850,14500,14750,48722,316587.0,21463555.0
2015-09-18,14850,14850,14550,14650,46003,314441.0,21463555.0
2015-09-21,14650,14900,14500,14800,39516,317661.0,21463555.0
2015-09-22,14800,14900,14650,14700,50697,315514.0,21463555.0
2015-09-23,14600,15000,14550,14950,71191,320880.0,21463555.0
2015-09-24,14900,15200,14800,15050,59234,323027.0,21463555.0
2015-09-25,14900,15300,14800,15000,46369,321953.0,21463555.0
2015-09-30,15000,15350,14750,15250,55943,327319.0,21463555.0
2015-10-01,15250,15400,15100,15100,34157,324100.0,21463555.0
2015-10-02,15000,15600,14850,15500,101834,332685.0,21463555.0
2015-10-05,15500,15600,15250,15400,62385,330539.0,21463555.0
2015-10-06,15200,15550,15150,15300,44925,328392.0,21463555.0
2015-10-07,15250,15350,15000,15150,36019,325173.0,21463555.0
2015-10-08,15400,15400,14900,15100,59313,324100.0,21463555.0
2015-10-12,15050,15200,14850,14850,71025,318734.0,21463555.0
2015-10-13,14800,15550,14800,15400,99132,330539.0,21463555.0
2015-10-14,15300,15500,15150,15300,67176,328392.0,21463555.0
2015-10-15,15500,15550,15150,15350,65354,329466.0,21463555.0
2015-10-16,15350,15800,15250,15250,117457,327319.0,21463555.0
2015-10-19,15400,15550,15200,15400,53284,330539.0,21463555.0
2015-10-20,15250,15650,15200,15450,74907,331612.0,21463555.0
2015-10-21,15450,15800,15350,15500,82858,332685.0,21463555.0
2015-10-22,15600,16000,15350,15650,101865,335905.0,21463555.0
2015-10-23,15750,15950,15550,15600,82134,334831.0,21463555.0
2015-10-26,15600,15800,15300,15800,74729,339124.0,21463555.0
2015-10-27,15900,16000,15500,15900,71802,341271.0,21463555.0
2015-10-28,15900,16050,15700,16050,81728,344490.0,21463555.0
2015-10-29,16050,16100,15700,15800,74193,339124.0,21463555.0
2015-10-30,15750,16050,15700,15750,58131,338051.0,21463555.0
2015-11-02,15800,16000,15600,15850,44323,340197.0,21463555.0
2015-11-03,15850,16000,15750,15900,55305,341271.0,21463555.0
2015-11-04,15900,15950,15600,15650,39898,335905.0,21463555.0
2015-11-05,15700,15800,15000,15600,82776,334831.0,21463555.0
2015-11-06,15500,15700,15000,15200,69795,326246.0,21463555.0
2015-11-09,15150,15300,14750,14750,64225,316587.0,21463555.0
2015-11-10,14900,15150,14300,14850,73210,318734.0,21463555.0
2015-11-11,14750,15100,14750,14850,9572,318734.0,21463555.0
2015-11-12,14850,15000,14550,14650,62651,314441.0,21463555.0
2015-11-13,14500,14850,14400,14600,30861,313368.0,21463555.0
2015-11-16,14500,15050,14250,14900,43334,319807.0,21463555.0
2015-11-17,15200,15500,14950,15500,51968,332685.0,21463555.0
2015-11-18,15500,15600,15100,15100,19017,324100.0,21463555.0
2015-11-19,15400,15400,14800,14800,34098,317661.0,21463555.0
2015-11-20,14800,15300,14700,15150,26884,325173.0,21463555.0
2015-11-23,15100,15300,14800,15250,24733,327319.0,21463555.0
2015-11-24,15200,15300,14800,15100,29117,324100.0,21463555.0
2015-11-25,15100,15300,14600,15200,74783,326246.0,21463555.0
2015-11-26,15150,15350,15000,15050,27078,323027.0,21463555.0
2015-11-27,15150,15300,14900,14950,25158,320880.0,21463555.0
2015-11-30,15050,15050,14750,14900,30251,319807.0,21463555.0
2015-12-01,14800,15000,14700,14800,46534,317661.0,21463555.0
2015-12-02,15000,15000,14600,14650,41505,314441.0,21463555.0
2015-12-03,14600,14650,14450,14500,21339,311222.0,21463555.0
2015-12-04,14350,14700,14300,14550,12632,312295.0,21463555.0
2015-12-07,14700,14700,14400,14400,8157,309075.0,21463555.0
2015-12-08,14400,14500,14100,14100,25524,302636.0,21463555.0
2015-12-09,14050,14500,13900,14500,25970,311222.0,21463555.0
2015-12-10,14400,14550,14200,14550,18736,312295.0,21463555.0
2015-12-11,14350,14700,14350,14650,21387,314441.0,21463555.0
2015-12-14,14500,14700,14150,14200,26885,304782.0,21463555.0
2015-12-15,14250,14500,14150,14350,9138,308002.0,21463555.0
2015-12-16,14250,14500,14250,14450,4830,310148.0,21463555.0
2015-12-17,14650,14850,14500,14850,17478,318734.0,21463555.0
2015-12-18,14800,15200,14700,15150,36499,325173.0,21463555.0
2015-12-21,15150,15250,15000,15100,14229,324100.0,21463555.0
2015-12-22,15000,15100,14800,14900,12473,319807.0,21463555.0
2015-12-23,14800,15200,14750,15000,20558,321953.0,21463555.0
2015-12-24,15050,15050,14550,15000,40903,321953.0,21463555.0
2015-12-28,14850,15000,14700,15000,16769,321953.0,21463555.0
2015-12-29,14750,15100,14750,14850,15669,318734.0,21463555.0
2015-12-30,14850,15350,14750,15100,47197,324100.0,21463555.0
2016-01-04,15150,15300,14800,14800,20076,317661.0,21463555.0
2016-01-05,14650,14750,14500,14700,25538,315514.0,21463555.0
2016-01-06,14700,14850,14250,14350,30633,308002.0,21463555.0
2016-01-07,14350,14350,13850,13900,36788,298343.0,21463555.0
2016-01-08,13750,14100,13600,14000,22401,300490.0,21463555.0
2016-01-11,13850,14200,13700,14200,21680,304782.0,21463555.0
2016-01-12,14100,14350,14000,14300,18655,306929.0,21463555.0
2016-01-13,14300,14450,14150,14150,12483,303709.0,21463555.0
2016-01-14,14150,14150,13850,14100,24013,302636.0,21463555.0
2016-01-15,14000,14600,14000,14100,19279,302636.0,21463555.0
2016-01-18,14050,14250,13750,13750,17513,295124.0,21463555.0
2016-01-19,13800,14000,13750,14000,10766,300490.0,21463555.0
2016-01-20,13950,13950,13000,13100,61348,281173.0,21463555.0
2016-01-21,12900,13350,12900,13150,11960,282246.0,21463555.0
2016-01-22,13050,13400,13050,13250,11851,284392.0,21463555.0
2016-01-25,13200,13600,13200,13250,14851,284392.0,21463555.0
2016-01-26,13200,13400,13050,13250,16241,284392.0,21463555.0
2016-01-27,13250,13400,13050,13100,14828,281173.0,21463555.0
2016-01-28,12950,13150,12950,13000,20979,279026.0,21463555.0
2016-01-29,13050,13300,12800,13300,22311,285465.0,21463555.0
2016-02-01,13350,13350,13100,13150,11060,282246.0,21463555.0
2016-02-02,13200,13500,13000,13400,11551,287612.0,21463555.0
2016-02-03,13150,13700,13150,13650,18611,292978.0,21463555.0
2016-02-04,13650,13850,13450,13800,14946,296197.0,21463555.0
2016-02-05,13700,13950,13650,13950,10768,299417.0,21463555.0
2016-02-11,13800,13850,13500,13500,25639,289758.0,21463555.0
2016-02-12,13650,13650,12750,13050,33184,280099.0,21463555.0
2016-02-15,13350,13400,12500,13050,35734,280099.0,21463555.0
2016-02-16,13050,13250,12950,13100,16890,281173.0,21463555.0
2016-02-17,13100,13150,12700,12700,25141,272587.0,21463555.0
2016-02-18,12750,13000,12700,13000,28275,279026.0,21463555.0
2016-02-19,12900,13200,12800,13100,13776,281173.0,21463555.0
2016-02-22,13150,13200,12500,12500,68407,268294.0,21463555.0
2016-02-23,12600,12700,12000,12000,117858,257563.0,21463555.0
2016-02-24,12000,12100,11600,11700,51383,251124.0,21463555.0
2016-02-25,11800,11850,11550,11700,67289,251124.0,21463555.0
2016-02-26,11800,11950,11550,11900,29056,255416.0,21463555.0
2016-02-29,11900,12300,11900,12200,36672,261855.0,21463555.0
2016-03-02,12350,12400,12150,12200,34660,261855.0,21463555.0
2016-03-03,12200,12350,12150,12300,24189,264002.0,21463555.0
2016-03-04,12350,12350,12100,12250,22634,262929.0,21463555.0
2016-03-07,12250,12300,12150,12200,20898,261855.0,21463555.0
2016-03-08,12150,12200,11950,11950,30019,256489.0,21463555.0
2016-03-09,12000,12300,11950,12300,16704,264002.0,21463555.0
2016-03-10,12250,12400,12200,12400,27962,266148.0,21463555.0
2016-03-11,12400,12400,12200,12350,16076,265075.0,21463555.0
2016-03-14,12400,12400,12200,12200,17986,261855.0,21463555.0
2016-03-15,12150,12300,11950,12000,29853,257563.0,21463555.0
2016-03-16,12000,12150,12000,12050,19809,258636.0,21463555.0
2016-03-17,12100,12150,11800,11950,41004,256489.0,21463555.0
2016-03-18,12000,12050,11950,11950,30008,256489.0,21463555.0
2016-03-21,11950,12200,11950,12000,75054,257563.0,21463555.0
2016-03-22,12100,12350,12000,12300,61673,264002.0,21463555.0
2016-03-23,12350,12350,12100,12100,49294,259709.0,21463555.0
2016-03-24,12100,12350,11850,11950,66154,256489.0,21463555.0
2016-03-25,11950,12150,11900,12150,17069,260782.0,21463555.0
2016-03-28,12200,12200,12000,12100,18945,259709.0,21463555.0
2016-03-29,12150,12200,11950,12050,41499,258636.0,21463555.0
2016-03-30,12100,12250,12100,12150,41367,260782.0,21463555.0
2016-03-31,12200,12300,12000,12200,38751,261855.0,21463555.0
2016-04-01,12150,12350,12150,12350,45263,265075.0,21463555.0
2016-04-04,12350,12350,12150,12350,27216,265075.0,21463555.0
2016-04-05,12350,12350,12150,12300,17792,264002.0,21463555.0
2016-04-06,12100,12250,12000,12050,64230,258636.0,21463555.0
2016-04-07,12100,12500,12100,12400,98165,266148.0,21463555.0
2016-04-08,12500,12750,12400,12650,81365,271514.0,21463555.0
2016-04-11,12700,12750,12550,12700,40105,272587.0,21463555.0
2016-04-12,12700,12700,12450,12550,36494,269368.0,21463555.0
2016-04-14,12550,12750,12450,12450,46206,267221.0,21463555.0
2016-04-15,12450,12600,12300,12550,31881,269368.0,21463555.0
2016-04-18,12600,12600,12350,12400,30391,266148.0,21463555.0
2016-04-19,12400,12550,12300,12500,36901,268294.0,21463555.0
2016-04-20,12500,12500,12300,12300,36057,264002.0,21463555.0
2016-04-21,12350,12450,12300,12400,34319,266148.0,21463555.0
2016-04-22,12350,12550,12350,12450,43028,267221.0,21463555.0
2016-04-25,12500,12550,12250,12250,40297,262929.0,21463555.0
2016-04-26,12050,12350,12000,12350,57859,265075.0,21463555.0
2016-04-27,12350,12350,12050,12050,62524,258636.0,21463555.0
2016-04-28,12100,12300,12050,12050,31121,258636.0,21463555.0
2016-04-29,12000,12200,12000,12050,30085,258636.0,21463555.0
2016-05-02,12000,12150,11950,11950,43860,256489.0,21463555.0
2016-05-03,11950,12100,11950,11950,31666,256489.0,21463555.0
2016-05-04,11950,12150,11950,12100,16011,259709.0,21463555.0
2016-05-09,12100,12200,11900,11950,32678,256489.0,21463555.0
2016-05-10,11950,12100,11950,12000,13581,257563.0,21463555.0
2016-05-11,12100,12200,11950,12050,33250,258636.0,21463555.0
2016-05-12,12000,12050,11950,12050,18481,258636.0,21463555.0
2016-05-13,12050,12200,11800,12100,43562,259709.0,21463555.0
2016-05-16,12100,12100,11900,11950,30429,256489.0,21463555.0
2016-05-17,12000,12000,11800,11850,32568,254343.0,21463555.0
2016-05-18,11750,11800,11500,11600,52295,248977.0,21463555.0
2016-05-19,11650,11750,11350,11400,28406,244685.0,21463555.0
2016-05-20,11450,11500,11150,11250,55156,241465.0,21463555.0
2016-05-23,11250,11400,11100,11150,31674,239319.0,21463555.0
2016-05-24,11100,11250,11000,11050,30998,237172.0,21463555.0
2016-05-25,11100,11250,10900,10950,52151,235026.0,21463555.0
2016-05-26,10850,11050,10800,10950,39292,235026.0,21463555.0
2016-05-27,10950,10950,10800,10850,21792,232880.0,21463555.0
2016-05-30,10850,11300,10800,11250,43760,241465.0,21463555.0
2016-05-31,11250,11450,11100,11450,39411,245758.0,21463555.0
2016-06-01,11400,11450,11100,11200,33649,240392.0,21463555.0
2016-06-02,11200,11250,11050,11200,34499,240392.0,21463555.0
2016-06-03,11150,11200,10850,11050,46948,237172.0,21463555.0
2016-06-07,11050,11450,10950,11250,77425,241465.0,21463555.0
2016-06-08,11200,11300,11050,11200,26519,240392.0,21463555.0
2016-06-09,11200,11350,11150,11300,61607,242538.0,21463555.0
2016-06-10,11350,11500,11250,11400,30823,244685.0,21463555.0
2016-06-13,11350,11550,11300,11500,30903,246831.0,21463555.0
2016-06-14,11500,11550,11200,11550,27883,247904.0,21463555.0
2016-06-15,11450,11550,11200,11200,42978,240392.0,21463555.0
2016-06-16,11200,11300,10950,11050,35840,237172.0,21463555.0
2016-06-17,11100,11300,11000,11150,11704,239319.0,21463555.0
2016-06-20,11150,11200,11050,11150,13224,239319.0,21463555.0
2016-06-21,11200,11200,11050,11200,16638,240392.0,21463555.0
2016-06-22,11150,11350,11050,11350,12310,243611.0,21463555.0
2016-06-23,11300,11300,11050,11200,10442,240392.0,21463555.0
2016-06-24,11250,11250,10600,10750,72858,230733.0,21463555.0
2016-06-27,10550,11000,10450,10800,23215,231806.0,21463555.0
2016-06-28,10800,11150,10550,10950,15277,235026.0,21463555.0
2016-06-29,11150,11200,10900,10900,15102,233953.0,21463555.0
2016-06-30,11000,11150,10900,11100,14939,238245.0,21463555.0
2016-07-01,11100,11250,11050,11150,14891,239319.0,21463555.0
2016-07-04,11250,11300,10850,11300,38455,242538.0,21463555.0
2016-07-05,11300,11300,11150,11300,10864,242538.0,21463555.0
2016-07-06,11300,11350,11100,11100,14909,238245.0,21463555.0
2016-07-07,11200,11300,11100,11150,19823,239319.0,21463555.0
2016-07-08,11150,11300,11000,11250,30823,241465.0,21463555.0
2016-07-11,11300,11300,11100,11150,17548,239319.0,21463555.0
2016-07-12,11150,11250,11100,11150,12717,239319.0,21463555.0
2016-07-13,11150,11300,11150,11250,41775,241465.0,21463555.0
2016-07-14,11300,11350,11150,11250,17385,241465.0,21463555.0
2016-07-15,11250,11450,11150,11300,44135,242538.0,21463555.0
2016-07-18,11300,11350,11150,11250,28383,241465.0,21463555.0
2016-07-19,11250,11300,11150,11200,16501,240392.0,21463555.0
2016-07-20,11200,11350,11100,11300,20067,242538.0,21463555.0
2016-07-21,11300,11650,11250,11600,46024,248977.0,21463555.0
2016-07-22,11600,11600,11350,11400,28298,244685.0,21463555.0
2016-07-25,11450,11450,11250,11400,22929,244685.0,21463555.0
2016-07-26,11300,11700,11200,11650,36825,250050.0,21463555.0
2016-07-27,11650,11650,11350,11500,29951,246831.0,21463555.0
2016-07-28,11500,11650,11350,11500,32535,246831.0,21463555.0
2016-07-29,11700,11700,11350,11500,59773,246831.0,21463555.0
2016-08-01,11500,11500,11150,11150,87451,239319.0,21463555.0
2016-08-02,11100,11250,11050,11100,38506,238245.0,21463555.0
2016-08-03,11100,11100,10800,10900,34274,233953.0,21463555.0
2016-08-04,10900,10950,10750,10850,27494,232880.0,21463555.0
2016-08-05,10750,10900,10650,10700,36642,229660.0,21463555.0
2016-08-08,10700,10800,10450,10500,54633,225367.0,21463555.0
2016-08-09,10500,10800,10500,10800,43735,231806.0,21463555.0
2016-08-10,10650,10750,10600,10700,39829,229660.0,21463555.0
2016-08-11,10750,10750,10500,10500,46877,225367.0,21463555.0
2016-08-12,10550,10650,10450,10650,62369,228587.0,21463555.0
2016-08-16,10700,10700,10500,10600,22890,227514.0,21463555.0
2016-08-17,10600,10650,10250,10550,40488,226441.0,21463555.0
2016-08-18,10550,10550,10350,10400,21049,223221.0,21463555.0
2016-08-19,10300,10450,10200,10350,27270,222148.0,21463555.0
2016-08-22,10200,10300,10000,10050,43087,215709.0,21463555.0
2016-08-23,10050,10050,9800,9870,46968,211845.0,21463555.0
2016-08-24,9820,9870,9550,9620,100649,206479.0,21463555.0
2016-08-25,9640,9990,9640,9950,40430,213562.0,21463555.0
2016-08-26,9990,10050,9840,9960,18917,213777.0,21463555.0
2016-08-29,9990,10100,9820,9860,27033,211631.0,21463555.0
2016-08-30,9890,9890,9600,9630,40346,206694.0,21463555.0
2016-08-31,9570,9710,9530,9600,26304,206050.0,21463555.0
2016-09-01,9670,9670,9500,9570,15377,205406.0,21463555.0
2016-09-02,9600,9800,9590,9800,20831,210343.0,21463555.0
2016-09-05,9800,9890,9630,9700,32500,208196.0,21463555.0
2016-09-06,9680,9750,9620,9680,17618,207767.0,21463555.0
2016-09-07,9710,9730,9640,9690,11005,207982.0,21463555.0
2016-09-08,9690,9690,9530,9590,27322,205835.0,21463555.0
2016-09-09,9590,9590,9380,9430,24210,202401.0,21463555.0
2016-09-12,9260,9360,9220,9360,19513,200899.0,21463555.0
2016-09-13,9380,9430,9280,9410,18315,201972.0,21463555.0
2016-09-19,9400,9460,9270,9430,8284,202401.0,21463555.0
2016-09-20,9390,9400,9320,9380,10918,201328.0,21463555.0
2016-09-21,9380,9630,9330,9610,22657,206265.0,21463555.0
2016-09-22,9610,9680,9560,9610,15028,206265.0,21463555.0
2016-09-23,9690,9970,9600,9950,45103,213562.0,21463555.0
2016-09-26,9940,9960,9760,9800,21169,210343.0,21463555.0
2016-09-27,9710,9930,9700,9800,21692,210343.0,21463555.0
2016-09-28,9770,9850,9710,9710,14471,208411.0,21463555.0
2016-09-29,9710,9790,9690,9760,7069,209484.0,21463555.0
2016-09-30,9720,9960,9670,9960,27212,213777.0,21463555.0
2016-10-04,9900,10050,9840,9900,32818,212489.0,21463555.0
2016-10-05,9840,9940,9750,9870,11852,211845.0,21463555.0
2016-10-06,9880,9900,9820,9890,14998,212275.0,21463555.0
2016-10-07,9890,9900,9760,9860,11947,211631.0,21463555.0
2016-10-10,9810,9820,9730,9770,15337,209699.0,21463555.0
2016-10-11,9750,9850,9690,9770,17433,209699.0,21463555.0
2016-10-12,9770,9910,9750,9900,15674,212489.0,21463555.0
2016-10-13,9860,9950,9850,9880,9847,212060.0,21463555.0
2016-10-14,9810,9950,9810,9900,14080,212489.0,21463555.0
2016-10-17,9850,9930,9790,9810,16655,210557.0,21463555.0
2016-10-18,9800,9850,9650,9690,13326,207982.0,21463555.0
2016-10-19,9690,9770,9680,9700,9943,208196.0,21463555.0
2016-10-20,9700,9800,9670,9760,8824,209484.0,21463555.0
2016-10-21,9750,9760,9490,9540,26174,204762.0,21463555.0
2016-10-24,9540,9610,9240,9310,17780,199826.0,21463555.0
2016-10-25,9380,9380,9180,9240,18521,198323.0,21463555.0
2016-10-26,9240,9250,9060,9080,15191,194889.0,21463555.0
2016-10-27,9160,9170,9070,9150,8380,196392.0,21463555.0
2016-10-28,9150,9260,9060,9130,12144,195962.0,21463555.0
2016-10-31,9130,9180,8810,8820,20490,189309.0,21463555.0
2016-11-01,8700,8940,8700,8830,9606,189523.0,21463555.0
2016-11-02,8840,8840,8150,8670,31690,186089.0,21463555.0
2016-11-03,8400,9190,8330,9000,55716,193172.0,21463555.0
2016-11-04,8980,9030,8790,8810,6382,189094.0,21463555.0
2016-11-07,8820,8890,8750,8870,7385,190382.0,21463555.0
2016-11-08,8870,9140,8810,9090,9377,195104.0,21463555.0
2016-11-09,9020,9150,8500,8780,30120,188450.0,21463555.0
2016-11-10,9040,9170,9000,9100,16701,195318.0,21463555.0
2016-11-11,9100,9170,9060,9150,8683,196392.0,21463555.0
2016-11-14,9150,9250,9080,9150,13812,196392.0,21463555.0
2016-11-15,9150,9270,9130,9150,12269,196392.0,21463555.0
2016-11-16,9150,9230,9120,9170,9204,196821.0,21463555.0
2016-11-17,9190,9220,9000,9080,21583,194889.0,21463555.0
2016-11-18,9040,9040,8790,8880,20993,190596.0,21463555.0
2016-11-21,8760,8830,8300,8540,57047,183299.0,21463555.0
2016-11-22,8480,8570,8300,8560,12617,183728.0,21463555.0
2016-11-23,8550,8550,8200,8200,10740,176001.0,21463555.0
2016-11-24,8260,8370,7900,8170,21530,175357.0,21463555.0
2016-11-25,8170,8400,8170,8210,8801,176216.0,21463555.0
2016-11-28,8300,8330,8130,8140,4156,174713.0,21463555.0
2016-11-29,8090,8300,8000,8220,12536,176430.0,21463555.0
2016-11-30,8220,8290,7900,7900,57180,169562.0,21463555.0
2016-12-01,7970,8110,7900,8100,20564,173855.0,21463555.0
2016-12-02,8130,8170,7840,7840,20747,168274.0,21463555.0
2016-12-05,7850,7900,7500,7560,21001,162264.0,21463555.0
2016-12-06,7600,7790,7520,7700,13398,165269.0,21463555.0
2016-12-07,7700,7910,7700,7840,7081,168274.0,21463555.0
2016-12-08,7840,7930,7770,7820,8274,167845.0,21463555.0
2016-12-09,7880,7880,7790,7860,7664,168704.0,21463555.0
2016-12-12,7870,7960,7860,7880,10288,169133.0,21463555.0
2016-12-13,7880,8110,7840,8110,13135,174069.0,21463555.0
2016-12-14,8080,8230,7990,8200,13034,176001.0,21463555.0
2016-12-15,8270,8380,8070,8330,13058,178791.0,21463555.0
2016-12-16,8360,8360,8160,8160,7411,175143.0,21463555.0
2016-12-19,8150,8280,8070,8260,9564,177289.0,21463555.0
2016-12-20,8210,8280,8130,8270,7252,177504.0,21463555.0
2016-12-21,8280,8300,8130,8240,5174,176860.0,21463555.0
2016-12-22,8240,8240,8070,8150,16339,174928.0,21463555.0
2016-12-23,8150,8220,8000,8210,35748,176216.0,21463555.0
2016-12-26,8270,8270,8170,8190,8814,175787.0,21463555.0
2016-12-27,8230,8230,8060,8100,8151,173855.0,21463555.0
2016-12-28,8100,8230,8050,8210,9385,176216.0,21463555.0
2016-12-29,8210,8250,8160,8200,5312,176001.0,21463555.0
2017-01-02,8130,8230,8020,8090,15323,173640.0,21463555.0
2017-01-03,8120,8220,8050,8150,18536,174928.0,21463555.0
2017-01-04,8230,8260,8160,8230,23132,176645.0,21463555.0
2017-01-05,8260,8380,8250,8270,15228,177504.0,21463555.0
2017-01-06,8340,8380,8250,8350,42763,179221.0,21463555.0
2017-01-09,8470,8480,8280,8340,23302,179006.0,21463555.0
2017-01-10,8400,8540,8260,8540,38424,183299.0,21463555.0
2017-01-11,8600,8600,8400,8520,10943,182869.0,21463555.0
2017-01-12,8520,8520,8320,8350,18182,179221.0,21463555.0
2017-01-13,8350,8450,8340,8360,10025,179435.0,21463555.0
2017-01-16,8310,8440,8160,8200,14380,176001.0,21463555.0
2017-01-17,8270,8270,8130,8190,10668,175787.0,21463555.0
2017-01-18,8210,8480,8080,8400,23287,180294.0,21463555.0
2017-01-19,8470,8470,8250,8320,14230,178577.0,21463555.0
2017-01-20,8350,8400,8180,8180,4667,175572.0,21463555.0
2017-01-23,8230,8240,7790,8050,10570,172782.0,21463555.0
2017-01-24,8120,8120,8010,8050,5256,172782.0,21463555.0
2017-01-25,8010,8080,7990,8010,4614,171923.0,21463555.0
2017-01-26,7990,8150,7970,8130,9819,174499.0,21463555.0
2017-01-31,8160,8160,8020,8140,9462,174713.0,21463555.0
2017-02-01,8060,8140,7870,8080,15640,173426.0,21463555.0
2017-02-02,8120,8120,7970,7980,12900,171279.0,21463555.0
2017-02-03,8060,8060,7800,7820,31651,167845.0,21463555.0
2017-02-06,7820,7970,7730,7950,10299,170635.0,21463555.0
2017-02-07,7950,8010,7920,8010,5573,171923.0,21463555.0
2017-02-08,8010,8010,7860,7960,9355,170850.0,21463555.0
2017-02-09,7980,8020,7870,7980,8488,171279.0,21463555.0
2017-02-10,8000,8000,7880,7970,6723,171065.0,21463555.0
2017-02-13,7980,8020,7930,7980,14875,171279.0,21463555.0
2017-02-14,7980,7980,7710,7850,21405,168489.0,21463555.0
2017-02-15,7890,7920,7850,7910,16745,169777.0,21463555.0
2017-02-16,7910,8040,7810,8000,12862,171708.0,21463555.0
2017-02-17,8030,8030,7900,8000,7782,171708.0,21463555.0
2017-02-20,8030,8030,7900,7920,12955,169991.0,21463555.0
2017-02-21,7980,8020,7920,7990,14818,171494.0,21463555.0
2017-02-22,7990,8000,7830,7910,14624,169777.0,21463555.0
2017-02-23,7970,7970,7870,7880,9403,169133.0,21463555.0
2017-02-24,7880,8110,7880,8040,28241,172567.0,21463555.0
2017-02-27,8040,8110,7940,7990,15604,171494.0,21463555.0
2017-02-28,7990,8040,7960,8040,13561,172567.0,21463555.0
2017-03-02,8040,8050,7920,7950,8898,170635.0,21463555.0
2017-03-03,7940,7940,7830,7840,12641,168274.0,21463555.0
2017-03-06,7840,8020,7840,7850,10979,168489.0,21463555.0
2017-03-07,7850,7980,7840,7980,10624,171279.0,21463555.0
2017-03-08,8020,8020,7880,7900,8533,169562.0,21463555.0
2017-03-09,7900,7970,7870,7900,13252,169562.0,21463555.0
2017-03-10,7940,8010,7830,8000,6576,171708.0,21463555.0
2017-03-13,8000,8070,7970,8000,6817,171708.0,21463555.0
2017-03-14,8080,8080,7880,8050,8444,172782.0,21463555.0
2017-03-15,8050,8050,7900,7960,11808,170850.0,21463555.0
