케이알피앤이(060900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-07,751616,751616,644934,644938,5,11612.0,10653115.0
2004-05-10,630119,707139,571051,680458,2774,12251.0,10653115.0
2004-05-11,704112,704112,600624,606423,12145,10919.0,10653115.0
2004-05-12,621369,677606,535589,633063,46354,11399.0,10653115.0
2004-05-13,624394,707217,594741,707098,32720,12730.0,10653115.0
2004-05-14,722003,739725,636128,710092,12388,12784.0,10653115.0
2004-05-17,698264,710195,698264,710092,800,12784.0,10653115.0
2004-05-18,668783,710129,627196,704104,9112,12677.0,10653115.0
2004-05-19,710195,710195,651012,710092,2268,12784.0,10653115.0
2004-05-20,710156,710156,636082,668584,4100,12038.0,10653115.0
2004-05-21,668830,716097,668830,715978,1567,12890.0,10653115.0
2004-05-24,751539,786981,733817,769155,2997,13849.0,10653115.0
2004-05-25,686411,763325,677556,751395,6923,13529.0,10653115.0
2004-05-27,739725,739725,692474,710092,2365,12784.0,10653115.0
2004-05-28,781012,781012,650823,650823,19900,11718.0,10653115.0
2004-05-31,701329,710187,621458,647932,15618,11665.0,10653115.0
2004-06-01,677524,698207,618343,698218,7237,12571.0,10653115.0
2004-06-02,695272,698227,659707,668584,5728,12038.0,10653115.0
2004-06-03,698197,710129,698197,704104,1150,12677.0,10653115.0
2004-06-04,787033,787033,650937,757384,7258,13636.0,10653115.0
2004-06-07,769278,769278,686462,724858,6719,13050.0,10653115.0
2004-06-08,689343,748532,671621,698218,4427,12571.0,10653115.0
2004-06-09,707240,707240,662810,662698,3616,11931.0,10653115.0
2004-06-10,707154,707154,680460,695224,2001,12517.0,10653115.0
2004-06-11,665773,710195,636128,710092,5108,12784.0,10653115.0
2004-06-14,710104,710104,644901,695224,9197,12517.0,10653115.0
2004-06-15,657010,701430,653942,701212,1411,12624.0,10653115.0
2004-06-16,710129,710129,677638,704104,3401,12677.0,10653115.0
2004-06-17,656890,698236,653937,653818,7664,11772.0,10653115.0
2004-06-18,698238,727891,636094,707098,1078,12730.0,10653115.0
2004-06-21,707243,710195,707243,710092,5120,12784.0,10653115.0
2004-06-22,710195,710195,710195,710092,50,12784.0,10653115.0
2004-06-23,707217,707217,707217,707098,25,12730.0,10653115.0
2004-06-24,680516,707217,680516,707098,2100,12730.0,10653115.0
2004-06-25,662781,751616,639145,644938,17779,11612.0,10653115.0
2004-06-28,721987,721987,650980,707098,14222,12730.0,10653115.0
2004-06-29,659687,704100,633101,650823,39176,11718.0,10653115.0
2004-06-30,641983,680500,600635,644938,8557,11612.0,10653115.0
2004-07-01,627202,686394,627202,659704,1621,11878.0,10653115.0
2004-07-02,683637,683637,657051,656812,29051,11825.0,10653115.0
2004-07-05,680650,680650,627361,647932,2676,11665.0,10653115.0
2004-07-06,650823,650823,588802,650823,24741,11718.0,10653115.0
2004-07-07,650826,727738,621290,727749,10830,13103.0,10653115.0
2004-07-08,656849,695243,650823,650823,6353,11718.0,10653115.0
2004-07-09,650999,701333,639191,686344,11217,12358.0,10653115.0
2004-07-12,680444,680444,627166,680458,16166,12251.0,10653115.0
2004-07-13,674542,680444,633187,680458,12078,12251.0,10653115.0
2004-07-14,680684,716243,651022,656812,12366,11825.0,10653115.0
2004-07-15,680488,689343,594710,606423,40224,10919.0,10653115.0
2004-07-16,642038,642038,568070,618298,15587,11133.0,10653115.0
2004-07-19,591637,650823,591637,650823,8527,11718.0,10653115.0
2004-07-20,627232,677568,615424,677464,8638,12198.0,10653115.0
2004-07-21,707227,710062,618374,624183,7224,11239.0,10653115.0
2004-07-22,639114,698182,579922,695224,4740,12517.0,10653115.0
2004-07-23,763278,769183,615367,636058,16963,11452.0,10653115.0
2004-07-26,674548,695222,630132,695224,5696,12517.0,10653115.0
2004-07-27,639108,733624,627175,733635,20449,13210.0,10653115.0
2004-07-28,683602,781309,648159,647932,8821,11665.0,10653115.0
2004-07-29,618403,650894,618403,618298,4925,11133.0,10653115.0
2004-07-30,624360,674571,624360,650823,5941,11718.0,10653115.0
2004-08-02,674635,677594,591695,671578,2278,12091.0,10653115.0
2004-08-03,624319,650905,591713,633063,14019,11399.0,10653115.0
2004-08-04,680444,680444,594678,680458,124,12251.0,10653115.0
2004-08-05,680503,680503,615407,615303,1022,11079.0,10653115.0
2004-08-06,567992,641950,567992,636058,2022,11452.0,10653115.0
2004-08-09,674546,674546,603546,641943,1743,11559.0,10653115.0
2004-08-10,668795,668795,576997,630172,12436,11346.0,10653115.0
2004-08-11,627309,627309,576973,621292,4879,11186.0,10653115.0
2004-08-12,615375,642070,571070,621292,5211,11186.0,10653115.0
2004-08-13,591865,597768,588913,591761,8510,10653.0,10653115.0
2004-08-16,591742,642070,591742,621292,21767,11186.0,10653115.0
2004-08-17,644934,644934,591656,644938,115,11612.0,10653115.0
2004-08-18,594723,644934,594723,644938,4,11612.0,10653115.0
2004-08-19,659687,659687,609474,650823,3056,11718.0,10653115.0
2004-08-20,591951,651143,574229,574001,50816,10334.0,10653115.0
2004-08-23,606427,615407,526681,615303,37562,11079.0,10653115.0
2004-08-24,579947,603571,544388,553246,54111,9961.0,10653115.0
2004-08-25,544416,550321,508851,517726,30783,9321.0,10653115.0
2004-08-26,550321,550321,505898,517726,3082,9321.0,10653115.0
2004-08-27,541538,541538,514837,538481,5275,9694.0,10653115.0
2004-08-30,508807,541411,508807,514732,19105,9268.0,10653115.0
2004-08-31,532642,532642,503104,520721,8791,9375.0,10653115.0
2004-09-01,526716,547399,511947,541372,3510,9748.0,10653115.0
2004-09-02,514777,544433,514777,526606,14728,9481.0,10653115.0
2004-09-03,532559,538586,532559,538481,845,9694.0,10653115.0
2004-09-06,535593,550363,532643,550252,3551,9907.0,10653115.0
2004-09-07,544546,556478,535682,556241,4157,10014.0,10653115.0
2004-09-08,556282,582984,541521,582881,1202,10493.0,10653115.0
2004-09-09,559196,579994,529660,579886,1233,10440.0,10653115.0
2004-09-10,556323,579949,550412,576892,3304,10387.0,10653115.0
2004-09-13,579933,644905,568001,568012,7794,10227.0,10653115.0
2004-09-14,562215,621396,544493,621292,5189,11186.0,10653115.0
2004-09-15,618515,621353,594773,594652,8904,10706.0,10653115.0
2004-09-16,594817,642192,565281,591761,3449,10653.0,10653115.0
2004-09-17,645060,645060,603714,639052,318,11505.0,10653115.0
2004-09-20,680588,680588,621396,621292,11,11186.0,10653115.0
2004-09-21,591824,615457,588869,588766,8686,10600.0,10653115.0
2004-09-22,630159,630159,576881,576892,69,10387.0,10653115.0
2004-09-23,582970,603767,580134,603532,5257,10866.0,10653115.0
2004-09-24,565204,591781,565204,571006,7986,10280.0,10653115.0
2004-09-30,585891,609641,571124,585772,5134,10547.0,10653115.0
2004-10-01,582970,615461,580134,603532,46850,10866.0,10653115.0
2004-10-04,568061,621346,559196,579886,15239,10440.0,10653115.0
2004-10-05,579994,579994,576925,579886,3276,10440.0,10653115.0
2004-10-06,582984,609686,580030,582881,6817,10493.0,10653115.0
2004-10-07,550468,591824,550468,588766,17528,10600.0,10653115.0
2004-10-08,582938,591796,565209,585772,56449,10547.0,10653115.0
2004-10-11,591836,603767,580134,603532,28690,10866.0,10653115.0
2004-10-12,603682,603682,532675,591761,11079,10653.0,10653115.0
2004-10-13,568053,568053,526699,532492,18432,9588.0,10653115.0
2004-10-14,532534,532534,479256,505852,12668,9108.0,10653115.0
2004-10-15,500151,532642,491287,520721,1314,9375.0,10653115.0
2004-10-18,514937,582984,514937,582881,850,10493.0,10653115.0
2004-10-19,591842,591842,520942,520721,13993,9375.0,10653115.0
2004-10-20,556361,579994,488303,579886,19,10440.0,10653115.0
2004-10-21,579978,591796,532604,585772,3270,10547.0,10653115.0
2004-10-22,591841,591841,526738,550252,6475,9907.0,10653115.0
2004-10-25,550297,562113,494065,562126,156,10120.0,10653115.0
2004-10-26,532612,556353,514768,532492,812,9588.0,10653115.0
2004-10-27,488171,517826,470327,470332,9034,8469.0,10653115.0
2004-10-28,461735,514898,461735,511841,931,9215.0,10653115.0
2004-10-29,514738,514738,508831,508846,450,9162.0,10653115.0
2004-11-01,485255,485255,473447,473326,218,8522.0,10653115.0
2004-11-02,503072,503072,503072,502961,100,9055.0,10653115.0
2004-11-03,473536,503072,473536,502961,2740,9055.0,10653115.0
2004-11-04,482327,482327,482327,482206,3,8682.0,10653115.0
2004-11-05,505855,514721,473364,514732,5311,9268.0,10653115.0
2004-11-08,514874,514874,485336,494081,1900,8895.0,10653115.0
2004-11-09,476504,514898,458774,511841,211,9215.0,10653115.0
2004-11-10,503135,514835,476441,476320,4425,8576.0,10653115.0
2004-11-11,503040,520760,431915,431920,20830,7777.0,10653115.0
2004-11-12,449828,482327,446760,482206,9883,8682.0,10653115.0
2004-11-15,511871,514708,452688,491086,4448,8842.0,10653115.0
2004-11-16,455639,491197,455639,461555,13685,8309.0,10653115.0
2004-11-17,470551,476462,429206,455669,1674,8203.0,10653115.0
2004-11-18,455699,503072,449794,502961,5175,9055.0,10653115.0
2004-11-19,473570,508895,443908,443795,13139,7990.0,10653115.0
2004-11-22,435061,485280,435061,482206,716,8682.0,10653115.0
2004-11-23,473550,473550,429127,458560,6161,8256.0,10653115.0
2004-11-24,458653,482286,449787,479212,3344,8629.0,10653115.0
2004-11-25,497218,497218,443930,452675,4411,8150.0,10653115.0
2004-11-26,440868,500067,399512,414160,28075,7457.0,10653115.0
2004-11-29,431945,431945,396505,396400,2062,7138.0,10653115.0
2004-11-30,390619,443908,366995,443795,17513,7990.0,10653115.0
2004-12-01,461543,461543,408264,461555,1630,8309.0,10653115.0
2004-12-02,488214,488214,461513,473326,2052,8522.0,10653115.0
2004-12-03,467504,467504,426034,426035,463,7670.0,10653115.0
2004-12-06,426034,458646,399454,426035,1302,7670.0,10653115.0
2004-12-07,408264,467447,408264,461555,3212,8309.0,10653115.0
2004-12-08,431962,458663,429127,458560,18870,8256.0,10653115.0
2004-12-09,473527,473527,429105,440800,315,7937.0,10653115.0
2004-12-10,473503,473503,420222,431920,72,7777.0,10653115.0
2004-12-13,414183,452700,414183,417155,2195,7510.0,10653115.0
2004-12-14,411388,440925,411388,420149,3124,7564.0,10653115.0
2004-12-15,431960,437989,429122,434915,2085,7830.0,10653115.0
2004-12-16,414212,446826,414212,440800,6075,7937.0,10653115.0
2004-12-17,435035,435035,420267,434915,3099,7830.0,10653115.0
2004-12-20,461599,461599,420245,426035,27,7670.0,10653115.0
2004-12-21,434991,434991,414195,431920,14483,7777.0,10653115.0
2004-12-22,458826,458826,408485,437909,21,7883.0,10653115.0
2004-12-23,449785,449785,414344,449680,15961,8096.0,10653115.0
2004-12-24,443836,464508,396458,423040,27139,7617.0,10653115.0
2004-12-27,452713,452713,417148,431920,4408,7777.0,10653115.0
2004-12-28,452735,452735,426034,426035,1632,7670.0,10653115.0
2004-12-29,426012,434991,414195,431920,456,7777.0,10653115.0
2004-12-30,435035,435035,408325,434915,1002,7830.0,10653115.0
2005-01-03,429249,440949,414365,429029,3149,7724.0,10653115.0
2005-01-04,420301,429165,411320,414160,917,7457.0,10653115.0
2005-01-05,431889,431889,408264,408275,12,7351.0,10653115.0
2005-01-06,402363,423038,390555,423040,8042,7617.0,10653115.0
2005-01-07,414365,432084,414365,429029,6289,7724.0,10653115.0
2005-01-10,417326,473574,414376,467440,74377,8416.0,10653115.0
2005-01-11,473540,485356,420253,420149,34228,7564.0,10653115.0
2005-01-12,470327,470327,426029,470332,664174,8469.0,10653115.0
2005-01-13,526711,526711,526711,526606,5343,9481.0,10653115.0
2005-01-14,588869,588869,588869,588766,6449,10600.0,10653115.0
2005-01-17,657051,657051,624436,656812,434918,11825.0,10653115.0
2005-01-18,591809,633279,579994,579886,401616,10440.0,10653115.0
2005-01-19,538635,648159,532615,647932,604004,11665.0,10653115.0
2005-01-20,724854,724854,674529,724858,326994,13050.0,10653115.0
2005-01-21,798892,807756,662789,798789,209403,14382.0,10653115.0
2005-01-24,754439,804767,704105,727749,154058,13103.0,10653115.0
2005-01-25,716243,716243,642167,656812,62048,11825.0,10653115.0
2005-01-26,680650,680650,580103,647932,194979,11665.0,10653115.0
2005-01-27,710343,710343,574229,574001,57214,10334.0,10653115.0
2005-01-28,526771,642192,526771,591761,102297,10653.0,10653115.0
2005-01-31,577067,621490,577067,603532,39053,10866.0,10653115.0
2005-02-01,621304,621304,544393,576892,98348,10387.0,10653115.0
2005-02-02,568200,591951,562289,574001,12519,10334.0,10653115.0
2005-02-03,562279,580124,556376,565121,9329,10174.0,10653115.0
2005-02-04,568116,591865,568116,591761,7994,10653.0,10653115.0
2005-02-07,574106,633306,562298,603532,29495,10866.0,10653115.0
2005-02-11,633266,633266,571124,585772,11343,10547.0,10653115.0
2005-02-14,639001,639001,573905,597543,78832,10760.0,10653115.0
2005-02-15,591643,609479,579950,606423,34825,10919.0,10653115.0
2005-02-16,609671,621490,585923,603532,39572,10866.0,10653115.0
2005-02-17,615490,615490,585836,591761,35369,10653.0,10653115.0
2005-02-18,603592,615407,585870,615303,8878,11079.0,10653115.0
2005-02-21,615393,641970,603574,606423,17037,10919.0,10653115.0
2005-02-22,606603,606603,591836,603532,41223,10866.0,10653115.0
2005-02-23,603592,639157,591658,615303,26132,11079.0,10653115.0
2005-02-24,615450,627269,597606,618298,34898,11133.0,10653115.0
2005-02-25,609474,680474,609474,650823,48415,11718.0,10653115.0
2005-02-28,662760,727738,662760,727749,167273,13103.0,10653115.0
2005-03-02,793009,810731,722002,769155,117767,13849.0,10653115.0
2005-03-03,739688,816599,739688,789909,35412,14222.0,10653115.0
2005-03-04,875835,875835,766423,769155,57070,13849.0,10653115.0
2005-03-07,760628,825607,751646,784024,70454,14115.0,10653115.0
2005-03-08,772212,793009,733817,769155,56269,13849.0,10653115.0
2005-03-09,769350,781168,739813,775144,27202,13956.0,10653115.0
2005-03-10,751539,769259,739721,769155,11926,13849.0,10653115.0
2005-03-11,754508,754508,733712,754389,14990,13583.0,10653115.0
2005-03-14,769201,769201,727738,727749,14222,13103.0,10653115.0
2005-03-15,727808,745645,704067,724858,14541,13050.0,10653115.0
2005-03-16,704229,710258,680603,683452,9562,12304.0,10653115.0
2005-03-17,692539,725027,683556,683452,6204,12304.0,10653115.0
2005-03-18,763343,763343,659731,745509,455,13423.0,10653115.0
2005-03-21,656912,742691,656912,671578,7046,12091.0,10653115.0
2005-03-22,671639,707206,606544,668584,10366,12038.0,10653115.0
2005-03-23,603721,704268,603721,701212,4459,12624.0,10653115.0
2005-03-24,642225,692553,621429,692332,6461,12464.0,10653115.0
2005-03-25,627238,698245,621334,624183,2181,11239.0,10653115.0
2005-03-28,606369,650789,606369,627178,19811,11292.0,10653115.0
2005-03-29,600667,648042,600667,609418,483,10973.0,10653115.0
2005-03-30,674589,692311,565069,644938,5652,11612.0,10653115.0
2005-03-31,644886,644886,597629,627178,3476,11292.0,10653115.0
2005-04-01,603647,650905,603647,633063,2226,11399.0,10653115.0
2005-04-04,633183,633183,606600,633063,3630,11399.0,10653115.0
2005-04-06,612474,718933,603617,609418,15291,10973.0,10653115.0
2005-04-07,609445,627165,573887,627178,14117,11292.0,10653115.0
2005-04-08,609603,719005,588931,630172,34496,11346.0,10653115.0
2005-04-11,630222,680559,594781,633063,17909,11399.0,10653115.0
2005-04-12,621334,648035,591674,624183,21379,11239.0,10653115.0
2005-04-13,624348,650934,580052,621292,12391,11186.0,10653115.0
2005-04-14,618511,618511,574089,579886,14099,10440.0,10653115.0
2005-04-15,568016,591767,562113,562126,14017,10120.0,10653115.0
2005-04-18,565365,597856,562289,574001,30681,10334.0,10653115.0
2005-04-19,574229,597856,568200,574001,29757,10334.0,10653115.0
2005-04-20,574062,609627,571109,571006,20343,10280.0,10653115.0
2005-04-21,565365,588998,565365,574001,9602,10334.0,10653115.0
2005-04-22,574106,621490,568201,603532,103409,10866.0,10653115.0
2005-04-25,609541,621357,514908,541372,159526,9748.0,10653115.0
2005-04-26,621457,621457,532612,556241,72552,10014.0,10653115.0
2005-04-27,556340,603600,508852,571006,46273,10280.0,10653115.0
2005-04-28,562113,574045,544393,562126,28850,10120.0,10653115.0
2005-04-29,541554,576881,526670,576892,24176,10387.0,10653115.0
2005-05-02,568101,594799,541521,582881,35043,10493.0,10653115.0
2005-05-03,583087,583087,529798,574001,33359,10334.0,10653115.0
2005-05-04,574074,588843,532604,585772,24535,10547.0,10653115.0
2005-05-06,585822,585822,532544,559132,30234,10067.0,10653115.0
2005-05-09,556405,556405,505956,529601,35355,9535.0,10653115.0
2005-05-10,529705,532540,511985,529601,12128,9535.0,10653115.0
2005-05-11,514777,529664,514777,526606,12643,9481.0,10653115.0
2005-05-12,529798,603767,512076,574001,114219,10334.0,10653115.0
2005-05-13,556307,627423,550519,591761,119040,10653.0,10653115.0
2005-05-16,591841,630235,547410,550252,418490,9907.0,10653115.0
2005-05-17,550363,568093,532643,550252,128317,9907.0,10653115.0
2005-05-18,550312,556341,517822,523612,74997,9428.0,10653115.0
2005-05-19,532612,547381,520794,532492,37188,9588.0,10653115.0
2005-05-20,538616,550435,532588,547361,32931,9854.0,10653115.0
2005-05-23,574041,574041,538474,553246,30983,9961.0,10653115.0
2005-05-24,568016,571095,541439,562126,41199,10120.0,10653115.0
2005-05-25,586027,586027,547512,565121,33572,10174.0,10653115.0
2005-05-26,577034,577034,532612,556241,43066,10014.0,10653115.0
2005-05-27,541507,553321,529690,550252,37040,9907.0,10653115.0
2005-05-30,553355,556422,532559,538481,31344,9694.0,10653115.0
2005-05-31,538532,550349,532627,541372,17313,9748.0,10653115.0
2005-06-01,538586,538586,520866,538481,45858,9694.0,10653115.0
2005-06-02,526639,550275,526639,544366,20438,9801.0,10653115.0
2005-06-03,544361,556294,529600,544366,34775,9801.0,10653115.0
2005-06-07,535580,556378,520813,541372,58173,9748.0,10653115.0
2005-06-08,532646,550377,523675,535486,29356,9641.0,10653115.0
2005-06-09,523633,535563,514768,532492,25419,9588.0,10653115.0
2005-06-10,532612,535563,514768,532492,15654,9588.0,10653115.0
2005-06-13,517845,532614,517845,526606,24573,9481.0,10653115.0
2005-06-14,526686,526686,514753,523612,24037,9428.0,10653115.0
2005-06-15,520764,520764,508831,508846,17031,9162.0,10653115.0
2005-06-16,505913,538525,505913,526606,49544,9481.0,10653115.0
2005-06-17,529581,532534,491072,505852,27269,9108.0,10653115.0
2005-06-20,491072,508794,488122,505852,20645,9108.0,10653115.0
2005-06-21,497000,505858,494050,499966,11874,9002.0,10653115.0
2005-06-22,491090,505858,485186,499966,5363,9002.0,10653115.0
2005-06-23,508893,511969,497076,496972,7008,8949.0,10653115.0
2005-06-24,482386,503173,461711,494081,43211,8895.0,10653115.0
2005-06-27,499983,503057,470327,470332,33820,8469.0,10653115.0
2005-06-28,473361,496986,464505,491086,15456,8842.0,10653115.0
2005-06-29,476367,488176,455570,464446,37352,8363.0,10653115.0
2005-06-30,464539,476356,449770,470332,26094,8469.0,10653115.0
2005-07-01,467598,470551,455783,455669,32724,8203.0,10653115.0
2005-07-04,455599,473447,455599,473326,40168,8522.0,10653115.0
2005-07-05,479324,538516,473413,532492,87476,9588.0,10653115.0
2005-07-06,506040,535696,488320,511841,28554,9215.0,10653115.0
2005-07-07,585891,585891,550441,585772,108616,10547.0,10653115.0
2005-07-08,671684,671684,650893,671578,342026,12091.0,10653115.0
2005-07-11,662755,710139,633227,698218,269137,12571.0,10653115.0
2005-07-12,674632,739735,656910,686344,258408,12358.0,10653115.0
2005-07-13,707180,787041,668784,698218,484822,12571.0,10653115.0
2005-07-14,692408,712967,668784,698218,201500,12571.0,10653115.0
2005-07-15,659960,725066,659960,701212,53569,12624.0,10653115.0
2005-07-18,671620,712966,671620,704104,47443,12677.0,10653115.0
