헬릭스미스(084990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-10-27,6039,6092,5901,6063,43228,95557.0,12080515.0
2010-10-28,6092,6706,6070,6324,126503,99664.0,12080515.0
2010-10-29,6330,6330,6131,6202,38229,97731.0,12080515.0
2010-11-01,6169,6185,5970,6017,33719,94832.0,12080515.0
2010-11-02,5978,6062,5839,5979,28684,94228.0,12080515.0
2010-11-03,6008,6008,5870,5971,19505,94107.0,12080515.0
2010-11-04,5940,5940,5832,5872,39710,92537.0,12080515.0
2010-11-05,5870,5901,5671,5810,26859,91570.0,12080515.0
2010-11-08,5717,5809,5663,5672,21191,89396.0,12080515.0
2010-11-09,5671,5978,5655,5757,63214,90725.0,12080515.0
2010-11-10,5679,5894,5679,5734,12701,90362.0,12080515.0
2010-11-11,5755,5863,5725,5780,17137,91087.0,12080515.0
2010-11-12,5778,5778,5564,5672,22673,89396.0,12080515.0
2010-11-15,5603,5725,5502,5557,19057,87584.0,12080515.0
2010-11-16,5556,5710,5510,5596,13649,88188.0,12080515.0
2010-11-17,5595,5648,5487,5596,8850,88188.0,12080515.0
2010-11-18,5595,5663,5533,5627,4566,88671.0,12080515.0
2010-11-19,5603,5710,5564,5573,19364,87825.0,12080515.0
2010-11-22,5579,5679,5518,5588,19459,88067.0,12080515.0
2010-11-23,5541,5595,5502,5519,28420,86980.0,12080515.0
2010-11-24,5288,5464,5288,5381,37568,84805.0,12080515.0
2010-11-25,5410,5518,5410,5443,12084,85772.0,12080515.0
2010-11-26,5487,5541,5272,5389,50335,84926.0,12080515.0
2010-11-29,5395,5541,5364,5481,12780,86376.0,12080515.0
2010-11-30,5518,5579,5296,5481,34434,86376.0,12080515.0
2010-12-01,5441,5502,5357,5366,22223,84564.0,12080515.0
2010-12-02,5418,5472,5357,5443,30904,85772.0,12080515.0
2010-12-03,5334,5472,5334,5435,4667,85651.0,12080515.0
2010-12-06,5487,5487,5364,5465,13300,86134.0,12080515.0
2010-12-07,5502,5502,5296,5427,14918,85530.0,12080515.0
2010-12-08,5418,5457,5326,5328,16606,83960.0,12080515.0
2010-12-09,5326,5457,5326,5374,24264,84684.0,12080515.0
2010-12-10,5395,5418,5250,5320,34199,83839.0,12080515.0
2010-12-13,5318,5372,5296,5366,17063,84564.0,12080515.0
2010-12-14,5388,5388,5311,5350,14280,84322.0,12080515.0
2010-12-15,5318,5395,5318,5358,15175,84443.0,12080515.0
2010-12-16,5388,5388,5303,5350,13728,84322.0,12080515.0
2010-12-17,5364,5418,5364,5389,12991,84926.0,12080515.0
2010-12-20,5372,5410,5250,5366,30441,84564.0,12080515.0
2010-12-21,5402,5402,5288,5350,17277,84322.0,12080515.0
2010-12-22,5364,5364,5296,5358,9511,84443.0,12080515.0
2010-12-23,5364,5402,5326,5350,9297,84322.0,12080515.0
2010-12-24,5357,5364,5280,5358,10891,84443.0,12080515.0
2010-12-27,5357,5434,5334,5389,13751,84926.0,12080515.0
2010-12-28,5326,5410,5303,5381,10137,84805.0,12080515.0
2010-12-29,5402,5633,5388,5633,29372,88792.0,12080515.0
2010-12-30,5633,5655,5426,5573,20699,87825.0,12080515.0
2011-01-03,5595,5595,5418,5489,22319,86496.0,12080515.0
2011-01-04,5487,5702,5402,5641,52445,88913.0,12080515.0
2011-01-05,5747,5894,5595,5864,50312,92416.0,12080515.0
2011-01-06,5940,5940,5655,5802,74772,91449.0,12080515.0
2011-01-07,5794,5824,5671,5672,35971,89396.0,12080515.0
2011-01-10,5648,5725,5579,5726,15816,90241.0,12080515.0
2011-01-11,5747,5747,5633,5742,17351,90483.0,12080515.0
2011-01-12,5740,5947,5671,5894,38248,92899.0,12080515.0
2011-01-13,5863,5901,5786,5826,21638,91812.0,12080515.0
2011-01-14,5824,5839,5694,5826,23008,91812.0,12080515.0
2011-01-17,5786,5932,5786,5894,17269,92899.0,12080515.0
2011-01-18,5886,5970,5863,5933,19140,93503.0,12080515.0
2011-01-19,5924,5963,5786,5949,15526,93745.0,12080515.0
2011-01-20,5955,5978,5886,5886,23785,92778.0,12080515.0
2011-01-21,5870,5894,5625,5641,22555,88913.0,12080515.0
2011-01-24,5641,5839,5595,5764,29548,90845.0,12080515.0
2011-01-25,5763,5863,5702,5849,38476,92174.0,12080515.0
2011-01-26,5755,5863,5641,5726,26905,90241.0,12080515.0
2011-01-27,5725,5855,5671,5856,49954,92295.0,12080515.0
2011-01-28,5970,6514,5839,6133,212692,96644.0,12080515.0
2011-01-31,6131,7051,5978,7053,264125,111141.0,12080515.0
2011-02-01,7388,7580,6277,6339,905311,99906.0,12080515.0
2011-02-07,6369,6400,6100,6102,212546,96161.0,12080515.0
2011-02-08,6238,6392,6124,6255,181718,98577.0,12080515.0
2011-02-09,6261,6591,6100,6592,211542,103892.0,12080515.0
2011-02-10,7289,7580,6667,6669,696803,105100.0,12080515.0
2011-02-11,6591,6675,6177,6194,207587,97611.0,12080515.0
2011-02-14,6216,6583,6192,6585,101204,103772.0,12080515.0
2011-02-15,6606,6629,6392,6569,67790,103530.0,12080515.0
2011-02-16,6469,6530,6277,6278,74613,98939.0,12080515.0
2011-02-17,6284,6384,6200,6378,77607,100510.0,12080515.0
2011-02-18,6400,7303,6377,6991,362628,110174.0,12080515.0
2011-02-21,6898,6898,6614,6700,96594,105584.0,12080515.0
2011-02-22,6729,7281,6599,7121,251852,112228.0,12080515.0
2011-02-23,6982,7817,6928,7290,439267,114886.0,12080515.0
2011-02-24,7289,7611,6614,6616,221743,104255.0,12080515.0
2011-02-25,6683,7012,6591,6953,104613,109570.0,12080515.0
2011-02-28,6752,7005,6653,6753,114472,106429.0,12080515.0
2011-03-02,6683,6890,6606,6784,64705,106913.0,12080515.0
2011-03-03,6759,7020,6722,6930,64178,109235.0,12083515.0
2011-03-04,6966,7081,6752,6814,53451,107422.0,12083515.0
2011-03-07,6806,6806,6621,6723,57464,105972.0,12083515.0
2011-03-08,6806,6806,6667,6768,46930,106697.0,12083515.0
2011-03-09,6783,6958,6729,6745,49559,106335.0,12083515.0
2011-03-10,6691,6936,6185,6308,184282,99447.0,12083515.0
2011-03-11,6161,6323,6161,6278,60453,98964.0,12083515.0
2011-03-14,6208,6208,5625,5826,98495,91835.0,12083515.0
2011-03-15,5794,6055,5579,5979,65376,94251.0,12083515.0
2011-03-16,5908,6055,5824,5902,34433,93043.0,12083515.0
2011-03-17,5824,5894,5564,5711,74859,90022.0,12083515.0
2011-03-18,5755,6092,5755,5902,32910,93043.0,12083515.0
2011-03-21,5978,6031,5878,5956,36786,93889.0,12083515.0
2011-03-22,5955,6031,5817,5949,24141,93768.0,12083515.0
2011-03-23,5955,6000,5802,5925,27715,93406.0,12083515.0
2011-03-24,5901,5932,5786,5864,28306,92439.0,12083515.0
2011-03-25,5832,5924,5633,5703,63372,89901.0,12083515.0
2011-03-28,5710,5817,5326,5511,110003,86880.0,12083515.0
2011-03-29,5510,5556,5372,5435,55158,85672.0,12083515.0
2011-03-30,5464,5556,5334,5557,58889,87605.0,12083515.0
2011-03-31,5595,5824,5595,5688,73543,89660.0,12083515.0
2011-04-01,5687,5725,5556,5672,27338,89418.0,12083515.0
2011-04-04,5671,5747,5633,5688,22578,89660.0,12083515.0
2011-04-05,5710,5824,5710,5788,25911,91231.0,12083515.0
2011-04-06,5786,5832,5694,5802,24890,91472.0,12083515.0
2011-04-07,5725,5824,5641,5742,47608,90506.0,12083515.0
2011-04-08,5702,5740,5533,5565,49367,87726.0,12083515.0
2011-04-11,5617,5625,5502,5519,28257,87001.0,12083515.0
2011-04-12,5510,5579,5457,5565,27373,87726.0,12083515.0
2011-04-13,5603,5603,5457,5542,19005,87364.0,12083515.0
2011-04-14,5464,5579,5464,5542,16738,87364.0,12083515.0
2011-04-15,5541,5771,5449,5711,40999,90022.0,12083515.0
2011-04-18,5702,5817,5633,5696,25641,89781.0,12083515.0
2011-04-19,5694,5694,5494,5619,18866,88572.0,12083515.0
2011-04-20,5663,5671,5479,5573,54868,87847.0,12083515.0
2011-04-21,5525,5595,5426,5565,51932,87726.0,12083515.0
2011-04-22,5579,5633,5402,5557,46243,87605.0,12083515.0
2011-04-25,5556,5571,5464,5481,24638,86397.0,12083515.0
2011-04-26,5479,5510,5364,5465,24702,86155.0,12083515.0
2011-04-27,5525,5564,5388,5535,33171,87243.0,12083515.0
2011-04-28,5518,5603,5441,5489,18962,86518.0,12083515.0
2011-04-29,5441,5510,5350,5489,30249,86518.0,12083515.0
2011-05-02,5418,5579,5418,5549,22622,87485.0,12083515.0
2011-05-03,5549,5571,5472,5542,11301,87364.0,12083515.0
2011-05-04,5518,5564,5464,5542,8599,87364.0,12083515.0
2011-05-06,5541,5549,5449,5542,9703,87364.0,12083515.0
2011-05-09,5541,5595,5487,5542,17533,87364.0,12083515.0
2011-05-11,5541,5633,5494,5603,28694,88330.0,12083515.0
2011-05-12,5556,5556,5449,5549,16712,87485.0,12083515.0
2011-05-13,5525,5587,5410,5412,17647,85310.0,12083515.0
2011-05-16,5479,5518,5364,5389,14248,84947.0,12083515.0
2011-05-17,5342,5434,5280,5389,27302,84947.0,12083515.0
2011-05-18,5357,5457,5211,5258,35462,82893.0,12083515.0
2011-05-19,5258,5380,5149,5174,38680,81564.0,12083515.0
2011-05-20,5135,5947,5135,5274,84657,83135.0,12083515.0
2011-05-23,5234,5234,5065,5113,34913,80597.0,12083515.0
2011-05-24,5013,5127,4913,5013,48174,79026.0,12083515.0
2011-05-25,5043,5043,4943,4944,10606,77939.0,12083515.0
2011-05-26,4905,4981,4805,4906,35926,77334.0,12083515.0
2011-05-27,4905,4905,4828,4883,17352,76972.0,12083515.0
2011-05-30,4882,4989,4805,4913,16076,77455.0,12083515.0
2011-05-31,4905,4943,4752,4852,35638,76489.0,12083515.0
2011-06-01,4851,4897,4797,4852,12845,76489.0,12083515.0
2011-06-02,4774,4889,4744,4852,16715,76489.0,12083515.0
2011-06-03,4905,4905,4790,4875,10316,76851.0,12083515.0
2011-06-07,4889,4958,4813,4844,6254,76368.0,12083515.0
2011-06-08,4851,4897,4805,4852,10969,76489.0,12083515.0
2011-06-09,4858,4897,4797,4860,31932,76609.0,12083515.0
2011-06-10,4851,4897,4782,4875,16181,76851.0,12083515.0
2011-06-13,4858,4866,4805,4837,24243,76247.0,12083515.0
2011-06-14,4828,4897,4774,4829,13579,76126.0,12083515.0
2011-06-15,4828,4866,4713,4807,23440,75764.0,12083515.0
2011-06-16,4782,4782,4682,4683,12523,73830.0,12083515.0
2011-06-17,4591,4736,4521,4599,28362,72501.0,12083515.0
2011-06-20,4636,4828,4613,4791,15989,75522.0,12083515.0
2011-06-21,4690,4774,4644,4668,12916,73589.0,12083515.0
2011-06-22,4836,5364,4697,4699,671608,74072.0,12083515.0
2011-06-23,4697,4766,4560,4638,71106,73105.0,12083515.0
2011-06-24,4636,4728,4613,4722,38673,74434.0,12083515.0
2011-06-27,4690,5127,4690,4983,154612,78543.0,12083515.0
2011-06-28,5019,5135,4913,4913,35415,77455.0,12083515.0
2011-06-29,4913,4943,4675,4707,70522,74193.0,12083515.0
2011-06-30,4682,4790,4675,4783,11607,75401.0,12083515.0
2011-07-01,4790,4905,4760,4906,29560,77334.0,12083515.0
2011-07-04,4905,5043,4851,5029,35564,79268.0,12083515.0
2011-07-05,5135,5135,4989,4991,14998,78664.0,12083515.0
2011-07-06,4981,5058,4913,5029,14511,79268.0,12083515.0
2011-07-07,5027,5065,4920,5060,20492,79751.0,12083515.0
2011-07-08,5019,5058,4866,4921,25772,77576.0,12083515.0
2011-07-11,4905,4973,4821,4967,21331,78301.0,12083515.0
2011-07-12,4920,4973,4844,4944,16257,77939.0,12083515.0
2011-07-13,4950,4966,4844,4921,24287,77576.0,12083515.0
2011-07-14,4905,4943,4828,4906,17882,77334.0,12083515.0
2011-07-15,4935,5342,4836,5174,75522,81564.0,12083515.0
2011-07-18,5326,5449,5196,5366,81517,84585.0,12083515.0
2011-07-19,5364,5402,5280,5366,45650,84585.0,12083515.0
2011-07-20,5464,5610,5395,5603,82985,88330.0,12083515.0
2011-07-21,5763,6438,5763,5918,626461,93285.0,12083515.0
2011-07-22,5847,5978,5655,5918,102008,93285.0,12083515.0
2011-07-25,5924,6016,5740,5772,64477,90989.0,12083515.0
2011-07-26,5771,6161,5717,5979,65541,94251.0,12083515.0
2011-07-27,6016,6400,5970,6171,151112,97272.0,12083515.0
2011-07-28,6131,6246,6031,6117,60155,96426.0,12083515.0
2011-07-29,6116,6246,5747,5933,73024,93526.0,12083515.0
2011-08-01,5993,6476,5824,6094,138900,96064.0,12083515.0
2011-08-02,6100,6284,6016,6133,49378,96668.0,12083515.0
2011-08-03,6016,6208,5878,6094,72132,96064.0,12083515.0
2011-08-04,6108,6660,6108,6224,227946,98118.0,12083515.0
2011-08-05,5978,5978,5617,5750,80400,90626.0,12083515.0
2011-08-08,5694,6261,5135,5841,183920,92076.0,12083515.0
2011-08-09,5595,5617,5173,5427,80238,85551.0,12083515.0
2011-08-10,5625,5916,5402,5880,87908,92681.0,12083515.0
2011-08-11,5525,6208,5518,6048,107229,95339.0,12083515.0
2011-08-12,6169,6683,6108,6294,256676,99206.0,12083515.0
2011-08-16,6576,6591,6323,6516,124488,102710.0,12083515.0
2011-08-17,6445,7043,6346,6723,198812,105972.0,12083515.0
2011-08-18,6722,7005,6514,6800,175504,107181.0,12083515.0
2011-08-19,6499,6706,6369,6547,98872,103193.0,12083515.0
2011-08-22,6461,6576,6308,6331,78774,99810.0,12083515.0
2011-08-23,6346,6637,6346,6477,53233,102106.0,12083515.0
2011-08-24,6530,6714,6422,6554,65800,103314.0,12083515.0
2011-08-25,6653,7012,6400,6424,225994,101260.0,12083515.0
2011-08-26,6361,6514,6284,6424,44950,101260.0,12083515.0
2011-08-29,6438,6553,6323,6347,57701,100052.0,12083515.0
2011-08-30,6369,6530,6346,6500,35896,102468.0,12083515.0
2011-08-31,6514,6514,6392,6431,25368,101381.0,12083515.0
2011-09-01,6430,6576,6384,6508,40215,102589.0,12083515.0
2011-09-02,6476,6514,6131,6324,91011,99689.0,12083515.0
2011-09-05,6253,6253,5809,5971,64946,94131.0,12083515.0
2011-09-06,5901,6116,5755,5864,39454,92439.0,12083515.0
2011-09-07,5870,6031,5863,5971,26767,94131.0,12083515.0
2011-09-08,5916,5978,5755,5757,29400,90747.0,12083515.0
2011-09-09,5603,5886,5595,5750,19185,90626.0,12083515.0
2011-09-14,5710,5839,5595,5603,41360,88330.0,12083515.0
2011-09-15,5687,5778,5479,5703,31176,89901.0,12083515.0
2011-09-16,5824,6430,5824,6102,232862,96185.0,12083515.0
2011-09-19,6062,6706,6062,6431,168543,101381.0,12083515.0
2011-09-20,6506,6514,6269,6400,45636,100897.0,12083515.0
2011-09-21,6361,6537,6292,6462,59335,101864.0,12083515.0
2011-09-22,6300,6629,6300,6500,43383,102468.0,12083515.0
2011-09-23,6253,6445,6177,6339,68504,99931.0,12083515.0
2011-09-26,6369,6722,5518,5826,123616,91835.0,12083515.0
2011-09-27,5901,6353,5901,6355,61421,100172.0,12083515.0
2011-09-28,6469,6729,6330,6669,136014,105127.0,12083515.0
2011-09-29,6667,7127,6208,6209,487575,97876.0,12083515.0
2011-09-30,6208,6315,6008,6010,102287,94735.0,12083515.0
2011-10-04,5595,6323,5595,5750,203232,90626.0,12083515.0
2011-10-05,5932,5932,5518,5596,65675,88210.0,12083515.0
2011-10-06,5633,5870,5633,5780,54944,91110.0,12083515.0
2011-10-07,5824,5894,5778,5872,31890,92560.0,12083515.0
2011-10-10,5901,5924,5747,5918,33785,93285.0,12083515.0
2011-10-11,6092,6246,5932,6247,51829,98481.0,12083515.0
2011-10-12,6246,6414,6185,6355,48093,100172.0,12083515.0
2011-10-13,6514,6514,6161,6286,48065,99085.0,12083515.0
2011-10-14,6284,6300,5932,6163,75565,97151.0,12083515.0
2011-10-17,6216,6675,6185,6677,208665,105247.0,12083515.0
2011-10-18,6583,7005,6461,6653,212927,104885.0,12083515.0
2011-10-19,6706,6867,6438,6516,121087,102710.0,12083515.0
2011-10-20,6514,6974,6445,6708,200158,105731.0,12083515.0
2011-10-21,6836,6990,6614,6853,122902,108027.0,12083515.0
2011-10-24,6958,7626,6951,7306,488366,115156.0,12083515.0
2011-10-25,7380,7542,7219,7251,220663,114310.0,12083515.0
2011-10-26,7289,7534,7159,7320,201157,115398.0,12083515.0
2011-10-27,7319,7572,7166,7320,255692,115398.0,12083515.0
2011-10-28,7358,7503,7120,7137,440488,112498.0,12083515.0
2011-10-31,7043,8201,7043,8202,518115,129294.0,12083515.0
2011-11-01,8278,8430,7894,8048,603208,126877.0,12083515.0
2011-11-02,7703,7856,7588,7703,402444,121439.0,12083515.0
2011-11-03,7817,8392,7741,8011,545167,126273.0,12083515.0
2011-11-04,8354,9120,8354,8701,711403,137148.0,12083515.0
2011-11-07,8814,10002,8507,9812,770220,154669.0,12083515.0
2011-11-08,9581,9810,8737,8815,699065,138960.0,12083515.0
2011-11-09,8891,9618,8430,8701,1199787,137148.0,12083515.0
2011-11-10,8278,9120,8201,8892,453846,140169.0,12083515.0
2011-11-11,9120,9465,8814,9275,401858,146211.0,12083515.0
2011-11-14,9313,9389,8968,9045,209361,142585.0,12083515.0
2011-11-15,8584,9273,8584,9275,367095,146211.0,12083515.0
2011-11-16,9351,9504,8968,9006,268833,141981.0,12083515.0
2011-11-17,8852,9006,8430,8930,269810,140773.0,12083515.0
2011-11-18,8699,9273,8584,8968,256235,141377.0,12083515.0
2011-11-21,9082,9197,8699,8854,382168,139565.0,12083515.0
2011-11-22,8661,9235,8430,9199,260418,145002.0,12083515.0
2011-11-23,9006,9542,8852,9199,266781,145002.0,12083515.0
2011-11-24,9197,9427,8968,9351,148204,147419.0,12083515.0
2011-11-25,8968,9581,8852,9199,338951,147612.0,12300994.0
2011-11-28,9159,9389,9082,9237,187294,148227.0,12300994.0
2011-11-29,9351,10002,9120,9237,642912,148227.0,12300994.0
2011-11-30,9120,9351,8546,8777,376910,140846.0,12300994.0
2011-12-01,8929,8929,8507,8739,169132,140231.0,12300994.0
2011-12-02,8737,8968,8546,8777,104490,140846.0,12300994.0
2011-12-05,8775,8852,8507,8585,98129,137771.0,12300994.0
2011-12-06,8507,8929,8470,8892,107651,142692.0,12300994.0
2011-12-07,8891,8968,8430,8662,84895,139001.0,12300994.0
2011-12-08,8737,8737,8507,8739,95272,140231.0,12300994.0
2011-12-09,8699,8699,8124,8394,104909,134696.0,12300994.0
2011-12-12,8392,8392,7741,7934,288440,127315.0,12300994.0
2011-12-13,7856,8162,7457,7597,249666,121903.0,12300994.0
2011-12-14,7534,7703,7519,7589,59696,121780.0,12300994.0
2011-12-15,7519,7587,7051,7175,128523,115137.0,12300994.0
2011-12-16,7181,7327,7097,7267,50784,116613.0,12300994.0
2011-12-19,7281,7311,6292,6937,169822,111324.0,12300994.0
2011-12-20,6822,7641,6744,7627,135571,122395.0,12300994.0
2011-12-21,7549,8737,7526,8356,428801,134081.0,12300994.0
2011-12-22,8392,8852,8086,8815,230761,149338.0,12985924.0
2011-12-23,8814,9044,8661,8854,165066,149987.0,12985924.0
2011-12-26,8852,8929,8699,8815,58005,149338.0,12985924.0
2011-12-27,8814,8814,8048,8125,153479,137651.0,12985924.0
2011-12-28,8315,8584,8162,8432,72292,142845.0,12985924.0
2011-12-29,8354,8584,8315,8317,85227,140897.0,12985924.0
2012-01-02,8354,9542,8124,9544,432185,161675.0,12985924.0
2012-01-03,9810,10884,9734,10195,634364,172713.0,12985924.0
2012-01-04,10194,11421,10040,11115,755979,188296.0,12985924.0
2012-01-05,11190,11459,10807,11000,339725,186348.0,12985924.0
2012-01-06,10960,12570,10884,12188,981211,206476.0,12985924.0
2012-01-09,12455,13222,12264,12495,533227,211671.0,12985924.0
2012-01-10,12378,12800,12033,12648,308183,214268.0,12985924.0
2012-01-11,12724,12762,12264,12572,190716,212969.0,12985924.0
2012-01-12,13107,14410,11727,12495,1295902,211671.0,12985924.0
2012-01-13,12264,12724,12033,12572,285185,213219.0,13001132.0
2012-01-16,12570,13336,12186,12763,218569,216469.0,13001132.0
2012-01-17,12953,13298,12608,13108,177782,222319.0,13001132.0
2012-01-18,13260,13336,12646,12648,140958,214519.0,13001132.0
2012-01-19,12838,13107,12225,12341,181841,209318.0,13001132.0
2012-01-20,12493,12608,11497,11996,312774,203468.0,13001132.0
2012-01-25,12072,12455,11688,12265,148598,208018.0,13001132.0
2012-01-26,12264,12608,12033,12418,185730,210618.0,13001132.0
2012-01-27,12417,13720,12264,13414,489941,227520.0,13001132.0
2012-01-30,13567,14180,13298,13453,343139,228170.0,13001132.0
2012-01-31,13452,13873,13260,13453,177187,228170.0,13001132.0
2012-02-01,13567,14103,13222,14104,304550,239221.0,13001132.0
2012-02-02,14256,15329,13873,15063,484186,255472.0,13001132.0
2012-02-03,15061,17093,14793,15523,575436,263273.0,13001132.0
2012-02-06,15368,15637,14410,14565,386087,247022.0,13001132.0
2012-02-07,14639,16096,14487,15829,343607,268473.0,13001132.0
2012-02-08,16173,16862,15790,16481,406434,279782.0,13013132.0
2012-02-09,16326,17169,15713,15945,295662,270673.0,13013132.0
2012-02-10,16403,16786,15751,16290,206765,276529.0,13013132.0
2012-02-13,16135,17476,16096,17477,295626,296699.0,13013132.0
2012-02-14,17515,20006,17476,19930,610945,338341.0,13013132.0
2012-02-15,19929,20197,18779,19241,551611,326630.0,13013132.0
2012-02-16,19086,20082,18702,19432,312347,329883.0,13013132.0
2012-02-17,19699,20925,19699,20544,445175,348876.0,13017776.0
2012-02-20,20696,21309,20006,20467,351136,347575.0,13017776.0
2012-02-21,20657,20696,19737,20389,202772,346273.0,13017776.0
2012-02-22,20580,20848,20044,20620,149209,350178.0,13017776.0
2012-02-23,20542,20580,17936,18474,474121,313728.0,13017776.0
2012-02-24,18664,19813,18051,19777,263187,335859.0,13017776.0
2012-02-27,19775,20312,18894,19241,184201,334131.0,13311976.0
2012-02-28,19316,20006,19124,19547,140189,339455.0,13311976.0
2012-02-29,19316,19699,19009,19355,121410,336127.0,13311976.0
2012-03-02,19508,19508,18549,18933,184694,328806.0,13311976.0
2012-03-05,18779,20044,18779,19547,138047,341212.0,13380858.0
2012-03-06,19431,19622,16633,16826,806975,293710.0,13380858.0
2012-03-07,16480,17821,16326,17094,316504,298393.0,13380858.0
2012-03-08,17246,17438,14563,16212,1563729,283005.0,13380858.0
2012-03-09,16748,16940,15100,15561,444907,271631.0,13380858.0
2012-03-12,15559,17016,15253,16595,384190,289696.0,13380858.0
2012-03-13,16862,17169,16403,16787,200646,293041.0,13380858.0
2012-03-14,16862,18051,16671,18014,278905,315014.0,13404858.0
2012-03-15,18243,19775,18051,18857,572383,329760.0,13404858.0
2012-03-16,19047,19431,18089,18972,283671,331902.0,13410201.0
2012-03-19,19124,19584,18472,18781,182726,328550.0,13410201.0
2012-03-20,19200,19316,17246,17630,268607,308435.0,13410201.0
2012-03-21,17552,17552,16403,16711,242918,292669.0,13425201.0
2012-03-22,16786,17207,16249,16711,199954,292669.0,13425201.0
2012-03-23,16709,16862,15521,16098,202369,281929.0,13425201.0
2012-03-26,16135,16173,14142,14565,438435,255079.0,13425201.0
2012-03-27,14755,15100,13720,14565,443603,256789.0,13515201.0
2012-03-28,14870,14908,14410,14603,136804,257465.0,13515201.0
2012-03-29,14716,14716,13950,14181,139147,253435.0,13699201.0
2012-03-30,13835,14870,13452,14028,207499,250695.0,13699201.0
2012-04-02,13720,15943,13720,15790,372763,282204.0,13699201.0
2012-04-03,15790,16288,14716,15025,281255,268504.0,13699201.0
2012-04-04,14793,14946,13797,14794,164435,264395.0,13699201.0
2012-04-05,14372,14908,14142,14603,87748,260970.0,13699201.0
2012-04-06,14601,14755,14180,14220,94231,254120.0,13699201.0
2012-04-09,14256,14525,12724,13377,259582,239051.0,13699201.0
2012-04-10,13222,13567,12264,12724,211757,227407.0,13699201.0
