데코앤이(017680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-19,8804,9807,8804,9583,13144,8500.0,680000.0
2000-10-20,10419,10724,10034,10732,15886,9520.0,680000.0
2000-10-23,11492,11989,11492,11997,49672,10642.0,680000.0
2000-10-24,12105,12795,10957,11576,74204,10268.0,680000.0
2000-10-25,11728,12955,11262,12956,133096,11492.0,680000.0
2000-10-26,12951,14170,11492,12342,132608,10948.0,680000.0
2000-10-27,12489,12874,11149,11422,55519,10132.0,680000.0
2000-10-30,11567,11567,10075,10196,37964,9044.0,680000.0
2000-10-31,9577,10724,8999,10732,25823,9520.0,680000.0
2000-11-01,10725,11262,10725,10886,24147,9656.0,680000.0
2000-11-02,10570,11187,10457,10771,26408,9554.0,680000.0
2000-11-03,11153,12035,11112,12036,68199,10676.0,680000.0
2000-11-06,12418,13453,11953,13454,101412,11934.0,680000.0
2000-11-07,13525,13645,12418,12611,74148,11186.0,680000.0
2000-11-08,12340,14105,12340,14105,136061,12512.0,680000.0
2000-11-09,14555,15550,12719,13032,224214,11560.0,680000.0
2000-11-10,13452,14174,12265,12956,147822,11492.0,680000.0
2000-11-13,12791,14403,12334,13722,99301,12172.0,680000.0
2000-11-14,13258,14790,13258,14029,101622,12444.0,680000.0
2000-11-15,14172,15246,12375,13531,103366,12002.0,680000.0
2000-11-16,13644,14446,13179,14182,75942,12580.0,680000.0
2000-11-17,14641,15868,14336,15869,230073,14076.0,680000.0
2000-11-20,16091,16283,15024,15562,109512,13804.0,680000.0
2000-11-21,15674,15674,14214,14872,55908,13192.0,680000.0
2000-11-22,14868,14868,13568,13569,51913,12036.0,680000.0
2000-11-23,13410,13410,11950,11959,52597,10608.0,680000.0
2000-11-24,11564,12101,10874,11652,62386,10336.0,680000.0
2000-11-27,11949,13024,11877,13032,52273,11560.0,680000.0
2000-11-28,13024,13641,12294,12687,54664,11254.0,680000.0
2000-11-29,12105,12337,11495,11576,31777,10268.0,680000.0
2000-11-30,11646,12031,10876,11959,23565,10608.0,680000.0
2000-12-01,11532,11876,10994,11652,23665,10336.0,680000.0
2000-12-04,11796,12101,11339,11652,24664,10336.0,680000.0
2000-12-05,11878,12872,11380,12496,38191,11084.0,680000.0
2000-12-06,12837,13029,11609,11882,26614,10540.0,680000.0
2000-12-07,11261,12183,11261,11269,13489,9996.0,680000.0
2000-12-08,11567,11800,11383,11576,11623,10268.0,680000.0
2000-12-11,11496,11841,11384,11729,14069,10404.0,680000.0
2000-12-12,11492,11950,11412,11806,13200,10472.0,680000.0
2000-12-13,11950,12872,11725,12496,38640,11084.0,680000.0
2000-12-14,12186,12643,11913,12419,18463,11016.0,680000.0
2000-12-15,12106,12532,11416,11882,27558,10540.0,680000.0
2000-12-18,11730,11762,11345,11691,13207,10370.0,680000.0
2000-12-19,11411,11531,10721,10962,19773,9724.0,680000.0
2000-12-20,9964,11384,9659,9659,59398,8568.0,680000.0
2000-12-21,8806,9038,8501,8509,22958,7548.0,680000.0
2000-12-22,8883,8883,7504,7513,16928,6664.0,680000.0
2000-12-26,7739,7851,7274,7467,11465,6623.0,680000.0
2001-01-02,6920,8347,6920,8356,13106,7412.0,680000.0
2001-01-03,8045,9344,7892,9353,30393,8296.0,680000.0
2001-01-04,9575,10184,9575,9736,45698,8636.0,680000.0
2001-01-05,9961,9961,8806,9544,20590,8466.0,680000.0
2001-01-08,9195,9965,9195,9621,20012,8534.0,680000.0
2001-01-09,9576,10763,9271,10234,35976,9078.0,680000.0
2001-01-10,10529,10689,9037,9046,36411,8024.0,680000.0
2001-01-11,9193,9883,8889,9659,17194,8568.0,680000.0
2001-01-12,9880,10265,9655,9736,33755,8636.0,680000.0
2001-01-15,9964,10349,9578,10004,41209,8874.0,680000.0
2001-01-16,9812,10959,9579,10502,95641,9316.0,680000.0
2001-01-17,10419,11414,10114,10732,92421,9520.0,680000.0
2001-01-18,10880,11113,9965,9966,48088,8840.0,680000.0
2001-01-19,10119,10616,9814,10119,60008,8976.0,680000.0
2001-01-22,9960,10610,9960,10426,28086,9248.0,680000.0
2001-01-26,10576,11114,9966,10464,32406,9282.0,680000.0
2001-01-29,10721,11106,10497,10617,33684,9418.0,680000.0
2001-01-30,10726,11801,10726,11039,50822,9792.0,680000.0
2001-01-31,11564,11564,10345,10771,36350,9554.0,680000.0
2001-02-01,10762,11187,10570,10771,26199,9554.0,680000.0
2001-02-02,11345,12035,11265,12036,34856,10676.0,680000.0
2001-02-05,12569,13219,11494,12112,130984,10744.0,680000.0
2001-02-06,12335,12416,11646,11959,35745,10608.0,680000.0
2001-02-07,12266,12723,11496,11729,49440,10404.0,680000.0
2001-02-08,11343,12611,11343,12419,49032,11016.0,680000.0
2001-02-09,12341,12959,11916,12189,70243,10812.0,680000.0
2001-02-12,12263,13409,12030,12496,65485,11084.0,680000.0
2001-02-13,12722,13990,12418,13990,137222,12410.0,680000.0
2001-02-14,14174,14751,13299,14182,99983,12580.0,680000.0
2001-02-15,14446,14639,13484,13492,73262,11968.0,680000.0
2001-02-16,13644,13949,12641,12802,41549,11356.0,680000.0
2001-02-19,12336,13026,12264,12802,33029,11356.0,680000.0
2001-02-20,12875,14335,12642,14335,117763,12716.0,680000.0
2001-02-21,14337,14521,13029,13262,103592,11764.0,680000.0
2001-02-22,13108,13108,11688,11729,50832,10404.0,680000.0
2001-02-23,11264,12187,11264,11882,21131,10540.0,680000.0
2001-02-26,12642,13300,12105,13301,107677,11798.0,680000.0
2001-02-27,13373,13526,11953,12419,66780,11016.0,680000.0
2001-02-28,12035,13182,12035,12726,32769,11288.0,680000.0
2001-03-02,12419,12644,11497,11882,24031,10540.0,680000.0
2001-03-05,11417,12107,11417,12036,19174,10676.0,680000.0
2001-03-06,12029,13369,11949,13032,60619,11560.0,680000.0
2001-03-07,13183,14258,13111,13569,98803,12036.0,680000.0
2001-03-08,13645,14945,13412,13645,109681,12104.0,680000.0
2001-03-09,13801,14716,13488,14259,93710,12648.0,680000.0
2001-03-12,14333,15937,14252,15945,174236,14144.0,680000.0
2001-03-13,15631,16240,14051,14067,137448,12478.0,680000.0
2001-03-14,14337,15750,13832,15485,156787,13736.0,680000.0
2001-03-15,14172,17317,14172,17325,131384,15368.0,680000.0
2001-03-16,18159,19386,17854,19395,145060,17204.0,680000.0
2001-03-19,19852,20727,17623,18513,140348,16422.0,680000.0
2001-03-20,19167,20467,16560,16865,148237,14960.0,680000.0
2001-03-21,16861,18008,16019,16942,111686,15028.0,680000.0
2001-03-22,17251,17628,15486,15984,73112,14178.0,680000.0
2001-03-23,15981,17281,15331,16022,67997,14212.0,680000.0
2001-03-26,15789,16479,15556,16022,42500,14212.0,680000.0
2001-03-27,15942,17940,15717,16865,125334,14960.0,680000.0
2001-03-28,17246,18850,16780,18858,185372,16728.0,680000.0
2001-03-29,19000,19810,16818,16827,162943,14926.0,680000.0
2001-03-30,16858,17853,15784,16482,78099,14620.0,680000.0
2001-04-02,16628,17093,16130,16789,50648,14892.0,680000.0
2001-04-03,16864,18781,16864,18782,180667,16660.0,680000.0
2001-04-04,19165,19470,16558,16559,159894,14688.0,680000.0
2001-04-06,16861,17399,16243,16942,67167,15028.0,680000.0
2001-04-09,16861,17094,15481,15562,58565,13804.0,680000.0
2001-04-10,15636,16022,14489,14642,73684,12988.0,680000.0
2001-04-11,14946,15251,14337,14642,49293,12988.0,680000.0
2001-04-12,14943,16058,14558,15409,77597,13668.0,680000.0
2001-04-13,15716,15868,14946,15179,41329,13464.0,680000.0
2001-04-16,15332,15332,14601,14642,33624,12988.0,680000.0
2001-04-17,14947,14947,14370,14450,26274,12818.0,680000.0
2001-04-18,14490,15132,14490,15140,38979,13430.0,680000.0
2001-04-19,15367,15864,15175,15255,52080,13532.0,680000.0
2001-04-20,15330,15635,14255,14680,36553,13022.0,680000.0
2001-04-23,14560,15097,14407,14680,38957,13022.0,680000.0
2001-04-24,14558,15095,14558,14719,37824,13056.0,680000.0
2001-04-25,14861,14981,14556,14757,28021,13090.0,680000.0
2001-04-26,14789,15134,14556,15102,36938,13396.0,680000.0
2001-04-27,15246,16898,14901,15792,149418,14008.0,680000.0
2001-04-30,16130,16435,15440,16099,78812,14280.0,680000.0
2001-05-02,16859,16859,15784,16290,63389,14450.0,680000.0
2001-05-03,16242,16242,15248,15409,39514,13668.0,680000.0
2001-05-04,15249,15666,15024,15217,27320,13498.0,680000.0
2001-05-07,15101,15590,15060,15294,29807,13566.0,680000.0
2001-05-08,15405,15870,15180,15485,34434,13736.0,680000.0
2001-05-09,15718,16368,15558,15984,61211,14178.0,680000.0
2001-05-10,16057,17894,15592,17325,224428,15368.0,680000.0
2001-05-11,17317,17855,15785,16099,115601,14280.0,680000.0
2001-05-14,16168,16433,15591,15792,46341,14008.0,680000.0
2001-05-15,15899,16172,15554,16060,38697,14246.0,680000.0
2001-05-16,15899,16325,15899,16060,26025,14246.0,680000.0
2001-05-17,15942,16408,15717,15830,38199,14042.0,680000.0
2001-05-18,16019,16556,15714,15907,31981,14110.0,680000.0
2001-05-21,15940,16093,15635,15869,25605,14076.0,680000.0
2001-05-22,16060,16060,15635,15715,21004,13940.0,680000.0
2001-05-23,15943,15943,15526,15639,26562,13872.0,680000.0
2001-05-24,15480,16209,15480,15945,36752,14144.0,680000.0
2001-05-25,16209,16282,15784,15945,34278,14144.0,680000.0
2001-05-28,15937,16242,15712,15945,25107,14144.0,680000.0
2001-05-29,15940,16213,15828,15869,24877,14076.0,680000.0
2001-05-30,15865,16779,15785,16635,60108,14756.0,680000.0
2001-05-31,16785,17171,15903,16329,50990,14484.0,680000.0
2001-06-01,16786,16786,15638,15639,30947,13872.0,680000.0
2001-06-04,15442,15554,15025,15025,28481,13328.0,680000.0
2001-06-05,15024,15024,13909,14182,32512,12580.0,680000.0
2001-06-07,14100,14485,13948,14029,24247,12444.0,680000.0
2001-06-08,14174,14174,13909,14182,17445,12580.0,680000.0
2001-06-11,13947,14332,13947,14220,14236,12614.0,680000.0
2001-06-12,14176,14866,14104,14642,21517,12988.0,680000.0
2001-06-13,14640,14640,14335,14335,11768,12716.0,680000.0
2001-06-14,14099,14636,14099,14412,8028,12784.0,680000.0
2001-06-15,14407,14792,14335,14335,13680,12716.0,680000.0
2001-06-18,14371,14603,14258,14259,9742,12648.0,680000.0
2001-06-19,14146,14716,14146,14259,13459,12648.0,680000.0
2001-06-20,14298,14410,13720,13760,13963,12206.0,680000.0
2001-06-21,13800,14065,13720,13760,8878,12206.0,680000.0
2001-06-22,13833,14643,13833,14259,20798,12648.0,680000.0
2001-06-25,14173,14253,13908,14029,5969,12444.0,680000.0
2001-06-26,14178,14178,12878,12879,10003,11424.0,680000.0
2001-06-27,12796,13181,12796,12917,4420,11458.0,680000.0
2001-06-28,13107,13107,12794,12802,5209,11356.0,680000.0
2001-06-29,12876,13261,12876,13109,4857,11628.0,680000.0
2001-07-02,13258,13483,12985,13339,2424,11832.0,680000.0
2001-07-03,13330,13643,13026,13339,2613,11832.0,680000.0
2001-07-04,13648,13648,13030,13071,8757,11594.0,680000.0
2001-07-05,13068,13333,13028,13109,4714,11628.0,680000.0
2001-07-06,12879,13143,12188,12189,6028,10812.0,680000.0
2001-07-09,11651,11844,10809,10809,9785,9588.0,680000.0
2001-07-10,10954,11411,10954,11307,7712,10030.0,680000.0
2001-07-11,11345,11417,10503,11001,4290,9758.0,680000.0
2001-07-12,10996,11493,10996,11269,3955,9996.0,680000.0
2001-07-13,11493,11605,10916,10924,5962,9690.0,680000.0
2001-07-16,10959,11457,10727,11192,5134,9928.0,680000.0
2001-07-18,11190,11342,10877,10886,3745,9656.0,680000.0
2001-07-19,10724,10724,10347,10732,3458,9520.0,680000.0
2001-07-20,10571,11108,10530,10579,3615,9384.0,680000.0
2001-07-23,10721,10721,10031,10272,4404,9112.0,680000.0
2001-07-24,10268,10268,9619,10004,4031,8874.0,680000.0
2001-07-25,9966,10383,9966,10119,4902,8976.0,680000.0
2001-07-26,10156,10501,10156,10349,5843,9180.0,680000.0
2001-07-27,10349,10846,10349,10694,6695,9486.0,680000.0
2001-07-30,10808,11040,10503,10656,6247,9452.0,680000.0
2001-07-31,10768,10961,10728,10809,5537,9588.0,680000.0
2001-08-01,10691,11261,10691,11269,5248,9996.0,680000.0
2001-08-02,11385,11570,11040,11346,5737,10064.0,680000.0
2001-08-03,11345,11417,11000,11346,2906,10064.0,680000.0
2001-08-06,11259,12679,11107,12687,32282,11254.0,680000.0
2001-08-07,12678,12759,11909,11997,26862,10642.0,680000.0
2001-08-08,12263,12488,11878,11959,13137,10608.0,680000.0
2001-08-09,11346,11884,11346,11499,5776,10200.0,680000.0
2001-08-10,11341,11686,11188,11269,6696,9996.0,680000.0
2001-08-13,11265,12035,11265,11691,9456,10370.0,680000.0
2001-08-14,11836,11876,11411,11652,5844,10336.0,680000.0
2001-08-16,11340,11725,11300,11461,5277,10166.0,680000.0
2001-08-17,11647,11800,11495,11576,5244,10268.0,680000.0
2001-08-20,11491,11491,10954,11307,3807,10030.0,680000.0
2001-08-21,11146,11563,11106,11307,3855,10030.0,680000.0
2001-08-22,11301,11493,10996,11269,6781,9996.0,680000.0
2001-08-23,11299,11491,11259,11307,3140,10030.0,680000.0
2001-08-24,11261,11381,11108,11269,2858,9996.0,680000.0
2001-08-27,11299,11604,11187,11307,6343,10030.0,680000.0
2001-08-28,11386,12341,11346,12189,22037,10812.0,680000.0
2001-08-29,11954,12299,11609,11882,7594,10540.0,680000.0
2001-08-30,11882,12989,11882,12227,59797,10846.0,680000.0
2001-08-31,11989,12029,10762,10771,23888,9554.0,680000.0
2001-09-03,10769,10881,9886,10119,10709,8976.0,680000.0
2001-09-04,9963,10572,9963,10196,7725,9044.0,680000.0
2001-09-05,10190,10383,9925,9966,4503,8840.0,680000.0
2001-09-06,9810,10308,9810,10196,5054,9044.0,680000.0
2001-09-07,10304,10416,9959,10272,6908,9112.0,680000.0
2001-09-10,10186,10226,10002,10042,3535,8908.0,680000.0
2001-09-11,10116,10228,10004,10004,5204,8874.0,680000.0
2001-09-12,8807,8807,8807,8816,2289,7820.0,680000.0
2001-09-13,8158,9001,8158,8624,7239,7650.0,680000.0
2001-09-14,8500,8885,7698,8011,9997,7106.0,680000.0
2001-09-17,7660,7701,7051,7083,14414,6283.0,680000.0
2001-09-18,6900,7895,6900,7896,10172,7004.0,680000.0
2001-09-19,8583,8807,8430,8816,15892,7820.0,680000.0
2001-09-20,8804,9493,8427,8893,9974,7888.0,680000.0
2001-09-21,8772,9919,8427,9927,10740,8806.0,680000.0
2001-09-24,10003,10348,9425,9506,25709,8432.0,680000.0
2001-09-25,9423,9768,9078,9199,10461,8160.0,680000.0
2001-09-26,9083,9348,8970,9276,8538,8228.0,680000.0
2001-09-27,9274,9346,9041,9314,1389,8262.0,680000.0
2001-09-28,8967,9657,8967,9353,3651,8296.0,680000.0
2001-10-04,9578,9963,9578,9851,5240,8738.0,680000.0
2001-10-05,9883,9883,9498,9659,2827,8568.0,680000.0
2001-10-08,9347,9692,9347,9468,2156,8398.0,680000.0
2001-10-09,9657,10186,9577,10042,9053,8908.0,680000.0
2001-10-10,10034,11189,10034,10732,19841,9520.0,680000.0
2001-10-11,10960,11650,10655,10656,11753,9452.0,680000.0
2001-10-12,11041,11194,10728,10809,8105,9588.0,680000.0
2001-10-15,10875,11107,10722,10771,3894,9554.0,680000.0
2001-10-16,10880,11883,10808,11346,16472,10064.0,680000.0
2001-10-17,11725,11725,11300,11461,4776,10166.0,680000.0
2001-10-18,11187,11451,10842,11307,2852,10030.0,680000.0
2001-10-19,11266,11884,11266,11499,8059,10200.0,680000.0
2001-10-22,11731,11731,11386,11499,3479,10200.0,680000.0
2001-10-23,12104,12104,11727,11767,9318,10438.0,680000.0
2001-10-24,12107,12107,11345,11691,2818,10370.0,680000.0
2001-10-25,11731,11884,11458,11499,4904,10200.0,680000.0
2001-10-26,11649,12187,11224,11537,12501,10234.0,680000.0
2001-10-29,11537,11762,11152,11192,4020,9928.0,680000.0
2001-10-30,11221,11414,10652,10732,19607,9520.0,680000.0
2001-10-31,10377,10995,10377,10771,5131,9554.0,680000.0
2001-11-01,10761,11259,10761,10962,7396,9724.0,680000.0
2001-11-02,10954,11299,10954,10962,2486,9724.0,680000.0
2001-11-05,10961,11418,10881,11154,16176,9894.0,680000.0
2001-11-06,10954,11491,10954,11307,15357,10030.0,680000.0
2001-11-07,11300,11797,11300,11806,24169,10472.0,680000.0
2001-11-08,12030,13177,12030,13186,88782,11696.0,680000.0
2001-11-09,13950,14174,12185,12266,101864,10880.0,680000.0
2001-11-12,12645,13415,12452,12726,84105,11288.0,680000.0
2001-11-13,12723,12723,11496,11729,37090,10404.0,680000.0
2001-11-14,11913,12033,11496,11729,34542,10404.0,680000.0
2001-11-15,11879,12104,11606,11767,24900,10438.0,680000.0
2001-11-16,11802,12958,11802,12381,36836,10982.0,680000.0
2001-11-19,12573,12685,12147,12381,17956,10982.0,680000.0
2001-11-20,12263,12528,11950,11959,18356,10608.0,680000.0
2001-11-21,11756,12414,11756,11997,11485,10642.0,680000.0
2001-11-22,11799,12264,11799,12112,6662,10744.0,680000.0
2001-11-23,11879,12296,11879,12112,9529,10744.0,680000.0
2001-11-26,12263,13523,11951,12994,25233,11526.0,680000.0
2001-11-27,12959,13264,12573,12879,14387,11424.0,680000.0
2001-11-28,13181,14257,12877,13952,88154,12376.0,680000.0
2001-11-29,13947,15591,13826,15102,202054,13396.0,680000.0
2001-11-30,15554,16019,13300,13301,132728,11798.0,680000.0
2001-12-03,13336,13488,12766,12879,55501,11424.0,680000.0
2001-12-04,13026,13715,12793,13339,49000,11832.0,680000.0
2001-12-05,13179,13564,13066,13147,26080,11662.0,680000.0
2001-12-06,13413,13413,12956,13109,21362,11628.0,680000.0
2001-12-07,12958,13110,12765,13071,17744,11594.0,680000.0
2001-12-10,13030,13568,12918,13071,19400,11594.0,680000.0
2001-12-11,13067,13412,13027,13301,10734,11798.0,680000.0
2001-12-12,13412,14407,13412,13990,23327,12410.0,680000.0
2001-12-13,13993,14339,13648,14259,18702,12648.0,680000.0
2001-12-14,14292,14292,13947,14220,8027,12614.0,680000.0
2001-12-17,14141,14711,13484,13492,24382,11968.0,680000.0
2001-12-18,13297,13867,13297,13531,11141,12002.0,680000.0
2001-12-19,13521,13521,12486,13032,10324,11560.0,680000.0
2001-12-20,11644,13794,11644,13032,5222,11560.0,680000.0
2001-12-21,12492,13335,12268,12726,5452,11288.0,680000.0
2001-12-24,12417,12914,12417,12802,1534,11356.0,680000.0
2001-12-26,12955,13027,12490,12611,2891,11186.0,680000.0
2001-12-27,12299,12724,12299,12572,4945,11152.0,680000.0
2001-12-28,12953,12953,12031,12649,8102,11220.0,680000.0
2002-01-02,12725,13263,12492,12726,9331,11288.0,680000.0
2002-01-03,12720,13297,12720,13186,10000,11696.0,680000.0
2002-01-04,13484,13644,13259,13492,4077,11968.0,680000.0
2002-01-07,13872,13872,13375,13416,6123,11900.0,680000.0
2002-01-08,13329,13521,13136,13377,6953,11866.0,680000.0
2002-01-09,13183,13416,12798,12879,2055,11424.0,680000.0
2002-01-10,13025,13025,12568,12994,1596,11526.0,680000.0
2002-01-11,12640,13795,12640,12994,2411,11526.0,680000.0
2002-01-14,12681,12953,12640,12649,2124,11220.0,680000.0
2002-01-15,12876,13413,12611,13109,8098,11628.0,680000.0
2002-01-16,12873,13025,12640,12649,1674,11220.0,680000.0
2002-01-17,12451,12644,12379,12572,3688,11152.0,680000.0
2002-01-18,12415,12720,12295,12496,4804,11084.0,680000.0
2002-01-21,12268,12492,11955,12036,1693,10676.0,680000.0
2002-01-22,12225,12418,12032,12266,927,10880.0,680000.0
2002-01-23,11219,12029,11219,11997,6621,10642.0,680000.0
2002-01-24,11882,12227,11729,12227,2013,10846.0,680000.0
2002-01-25,12297,12530,12145,12266,2878,10880.0,680000.0
2002-01-28,12266,12763,12266,12764,3596,11322.0,680000.0
2002-01-29,12797,13142,12420,13071,2752,11594.0,680000.0
2002-01-30,13066,13218,12640,12994,1670,11526.0,680000.0
2002-01-31,12915,14295,12722,13301,17550,11798.0,680000.0
2002-02-01,13645,14022,13027,13645,4904,12104.0,680000.0
2002-02-04,13453,14023,13108,13109,3811,11628.0,680000.0
2002-02-05,12643,13108,12643,13109,1988,11628.0,680000.0
2002-02-06,13108,13526,12795,13109,3136,11628.0,680000.0
2002-02-07,13108,13108,12643,13109,2418,11628.0,680000.0
2002-02-08,12766,13568,12766,13569,2865,12036.0,680000.0
2002-02-14,13678,14946,13678,14489,17748,12852.0,680000.0
2002-02-15,14489,15556,14489,15332,23246,13600.0,680000.0
2002-02-18,15094,17163,15094,17172,39695,15232.0,680000.0
2002-02-19,17623,19195,17623,19203,75121,17034.0,680000.0
2002-02-20,19929,21077,18397,20315,57299,18020.0,680000.0
2002-02-21,20354,22729,19929,22730,43812,20162.0,680000.0
2002-02-22,23758,25443,20157,21465,68640,19040.0,680000.0
2002-02-25,22228,24024,21843,24033,28481,21318.0,680000.0
2002-02-26,24752,26437,23020,23381,36775,20740.0,680000.0
2002-02-27,22450,25674,22298,25298,30935,22440.0,680000.0
2002-02-28,25063,27133,23996,24991,22399,22168.0,680000.0
2002-03-04,24220,24492,22992,23458,31260,20808.0,680000.0
2002-03-05,23183,23528,22613,23496,28268,20842.0,680000.0
2002-03-06,23983,23983,22836,23190,13984,20570.0,680000.0
2002-03-07,22612,23670,21529,23190,26117,20570.0,680000.0
2002-03-08,22607,23113,22455,23113,3656,20502.0,680000.0
2002-03-11,23108,25867,22530,25298,60197,22440.0,680000.0
2002-03-12,25290,25828,24143,24761,27081,27132.0,840000.0
2002-03-13,24756,24756,23112,23995,20707,26292.0,840000.0
2002-03-14,24146,25293,24106,25221,20417,27636.0,840000.0
2002-03-15,25220,26672,24530,26448,15592,28980.0,840000.0
2002-03-18,28050,29582,26598,29591,26409,32424.0,840000.0
2002-03-19,30658,33112,30658,32351,48858,35448.0,840000.0
2002-03-20,33336,34411,28467,28556,89018,31290.0,840000.0
2002-03-21,29198,29198,27594,28364,33503,31080.0,840000.0
2002-03-22,28745,30582,27903,29131,32061,31920.0,840000.0
2002-03-25,27980,29512,26977,28173,40044,30870.0,840000.0
2002-03-26,27597,28359,26482,28288,21859,30996.0,840000.0
2002-03-27,28287,28287,27100,27598,20587,30240.0,840000.0
2002-03-28,27596,27981,26826,27099,24163,29694.0,840000.0
2002-03-29,26517,30311,26517,30319,147856,33222.0,840000.0
2002-04-01,31426,32075,29701,30664,74745,33600.0,840000.0
2002-04-02,30051,31046,29201,30549,25328,33474.0,840000.0
2002-04-03,31041,31041,29733,30664,36759,33600.0,840000.0
2002-04-04,29818,32272,29818,31431,34136,34440.0,840000.0
