해성산업(034810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-06,16050,16150,15750,16000,28067,156480.0,9780000.0
2016-04-07,16050,16850,16050,16500,40901,161370.0,9780000.0
2016-04-08,16600,16650,16300,16500,16524,161370.0,9780000.0
2016-04-11,16500,16700,16300,16500,13930,161370.0,9780000.0
2016-04-12,16350,16550,16250,16350,23297,159903.0,9780000.0
2016-04-14,16500,16750,16400,16600,19235,162348.0,9780000.0
2016-04-15,16700,16700,16400,16550,16178,161859.0,9780000.0
2016-04-18,16550,16650,16350,16500,13534,161370.0,9780000.0
2016-04-19,16450,16600,16250,16500,16890,161370.0,9780000.0
2016-04-20,16850,21450,16850,19150,1633361,187287.0,9780000.0
2016-04-21,19100,19250,18500,18750,239827,183375.0,9780000.0
2016-04-22,18900,21100,18850,20100,443495,196578.0,9780000.0
2016-04-25,20300,20800,19950,19950,144344,195111.0,9780000.0
2016-04-26,20100,20150,19100,19200,101338,187776.0,9780000.0
2016-04-27,19300,19950,18850,18850,79010,184353.0,9780000.0
2016-04-28,19100,19200,18650,18850,59582,184353.0,9780000.0
2016-04-29,18850,19100,18700,19100,173054,186798.0,9780000.0
2016-05-02,19850,22000,19500,19500,430099,190710.0,9780000.0
2016-05-03,19350,19850,19100,19300,80982,188754.0,9780000.0
2016-05-04,19300,19300,18300,18300,112547,178974.0,9780000.0
2016-05-09,18300,18600,18200,18300,44734,178974.0,9780000.0
2016-05-10,18350,18550,18100,18500,32561,180930.0,9780000.0
2016-05-11,18800,18950,18350,18750,49486,183375.0,9780000.0
2016-05-12,18600,19250,18450,19000,52284,185820.0,9780000.0
2016-05-13,19000,20400,18900,19800,198172,193644.0,9780000.0
2016-05-16,19700,20850,19450,20300,187237,198534.0,9780000.0
2016-05-17,20300,21150,19900,20700,134801,202446.0,9780000.0
2016-05-18,20800,21150,20150,20400,131778,199512.0,9780000.0
2016-05-19,20350,20500,19700,19700,85311,192666.0,9780000.0
2016-05-20,19700,20050,19550,19850,35339,194133.0,9780000.0
2016-05-23,19900,20200,19450,19600,54997,191688.0,9780000.0
2016-05-24,19550,19650,18800,18800,93295,183864.0,9780000.0
2016-05-25,18900,19350,18900,19200,37805,187776.0,9780000.0
2016-05-26,19250,19250,18850,19050,24693,186309.0,9780000.0
2016-05-27,19050,20300,18950,20050,89394,196089.0,9780000.0
2016-05-30,20150,20400,19650,20150,46831,197067.0,9780000.0
2016-05-31,20000,21750,20000,20650,346192,201957.0,9780000.0
2016-06-01,20700,21150,20500,20800,75669,203424.0,9780000.0
2016-06-02,21200,21500,20750,20800,135663,203424.0,9780000.0
2016-06-03,20900,21300,20600,21250,88119,207825.0,9780000.0
2016-06-07,21450,21750,21200,21650,101665,211737.0,9780000.0
2016-06-08,21750,22350,21250,21500,106036,210270.0,9780000.0
2016-06-09,21850,21850,20400,20750,101618,202935.0,9780000.0
2016-06-10,20850,21150,20300,20600,68164,201468.0,9780000.0
2016-06-13,20400,21250,20250,20950,61919,204891.0,9780000.0
2016-06-14,20950,22500,20950,22200,173596,217116.0,9780000.0
2016-06-15,22350,22450,21650,21650,107887,211737.0,9780000.0
2016-06-16,21650,22050,20550,21000,85360,205380.0,9780000.0
2016-06-17,21050,21450,20350,20350,76722,199023.0,9780000.0
2016-06-20,20550,20700,20150,20700,45146,202446.0,9780000.0
2016-06-21,20600,20800,20300,20700,44200,202446.0,9780000.0
2016-06-22,20600,21350,20500,21000,66452,205380.0,9780000.0
2016-06-23,21100,21500,20750,20850,101703,203913.0,9780000.0
2016-06-24,21450,21450,16900,17450,682111,170661.0,9780000.0
2016-06-27,16900,17800,16750,17050,150823,166749.0,9780000.0
2016-06-28,16850,17100,16650,17000,116206,166260.0,9780000.0
2016-06-29,17200,17500,17100,17250,83867,168705.0,9780000.0
2016-06-30,17350,17450,16800,16950,97897,165771.0,9780000.0
2016-07-01,17100,17300,17000,17100,47312,167238.0,9780000.0
2016-07-04,17100,17250,16900,17050,46619,166749.0,9780000.0
2016-07-05,17050,17350,16950,17100,55018,167238.0,9780000.0
2016-07-06,17050,17050,16550,16700,64523,163326.0,9780000.0
2016-07-07,16750,17100,16700,16950,48612,165771.0,9780000.0
2016-07-08,16950,17100,16650,16700,38728,163326.0,9780000.0
2016-07-11,16800,16900,16550,16550,44947,161859.0,9780000.0
2016-07-12,16650,16950,16550,16850,36297,164793.0,9780000.0
2016-07-13,17000,17250,16850,16950,45467,165771.0,9780000.0
2016-07-14,17000,17050,16750,16800,31560,164304.0,9780000.0
2016-07-15,17000,17100,16750,16900,33607,165282.0,9780000.0
2016-07-18,16950,16950,16650,16800,27211,164304.0,9780000.0
2016-07-19,16800,16850,16550,16600,36719,162348.0,9780000.0
2016-07-20,16650,16750,16550,16650,30962,162837.0,9780000.0
2016-07-21,16700,17100,16650,16700,44475,163326.0,9780000.0
2016-07-22,16700,16750,16550,16600,31775,162348.0,9780000.0
2016-07-25,16650,16900,16600,16700,19297,163326.0,9780000.0
2016-07-26,16750,16750,16500,16700,24641,163326.0,9780000.0
2016-07-27,16750,16900,16550,16600,23424,162348.0,9780000.0
2016-07-28,16600,16950,16600,16950,38598,165771.0,9780000.0
2016-07-29,17050,17150,16700,16700,26521,163326.0,9780000.0
2016-08-01,16800,17100,16600,16850,41427,164793.0,9780000.0
2016-08-02,16700,16950,16700,16700,14734,163326.0,9780000.0
2016-08-03,16750,16850,16350,16400,38078,160392.0,9780000.0
2016-08-04,16450,16650,16350,16450,14198,160881.0,9780000.0
2016-08-05,16500,16650,16350,16500,27616,161370.0,9780000.0
2016-08-08,16500,16600,16300,16400,15724,160392.0,9780000.0
2016-08-09,16400,16600,16400,16400,19525,160392.0,9780000.0
2016-08-10,16400,16750,16400,16600,18995,162348.0,9780000.0
2016-08-11,16550,16600,16400,16450,25268,160881.0,9780000.0
2016-08-12,16550,16900,16400,16800,41597,164304.0,9780000.0
2016-08-16,16950,16950,16450,16750,43406,163815.0,9780000.0
2016-08-17,16700,16700,16450,16500,31812,161370.0,9780000.0
2016-08-18,16550,16750,16400,16400,17688,160392.0,9780000.0
2016-08-19,16450,16500,16250,16300,16500,159414.0,9780000.0
2016-08-22,16300,16450,16000,16000,21045,156480.0,9780000.0
2016-08-23,16150,16200,15950,16100,21184,157458.0,9780000.0
2016-08-24,16150,16150,15950,16000,16286,156480.0,9780000.0
2016-08-25,16000,16000,15800,15950,18151,155991.0,9780000.0
2016-08-26,15900,16000,15750,15900,20234,155502.0,9780000.0
2016-08-29,15750,15900,15250,15250,35518,149145.0,9780000.0
2016-08-30,15300,15500,15150,15300,26173,149634.0,9780000.0
2016-08-31,15150,15400,14850,15200,30785,148656.0,9780000.0
2016-09-01,15300,15350,14950,15050,38371,147189.0,9780000.0
2016-09-02,15100,15250,15000,15150,7393,148167.0,9780000.0
2016-09-05,15350,15500,15200,15350,12289,150123.0,9780000.0
2016-09-06,15300,15450,15300,15450,13490,151101.0,9780000.0
2016-09-07,15450,15650,15050,15150,25330,148167.0,9780000.0
2016-09-08,15050,15200,14750,14750,37723,144255.0,9780000.0
2016-09-09,14600,14900,14500,14600,23818,142788.0,9780000.0
2016-09-12,14350,14600,14200,14500,32583,141810.0,9780000.0
2016-09-13,14400,14650,14350,14450,18179,141321.0,9780000.0
2016-09-19,14300,14700,14250,14700,15679,143766.0,9780000.0
2016-09-20,14600,15200,14500,15050,13445,147189.0,9780000.0
2016-09-21,15200,15200,14800,14800,13942,144744.0,9780000.0
2016-09-22,14900,15150,14800,14900,21404,145722.0,9780000.0
2016-09-23,15000,15100,14700,15050,16368,147189.0,9780000.0
2016-09-26,15000,15250,14950,15200,17720,148656.0,9780000.0
2016-09-27,15150,15150,14800,15050,11646,147189.0,9780000.0
2016-09-28,15000,15100,14750,14800,30389,144744.0,9780000.0
2016-09-29,14900,14950,14650,14700,32286,143766.0,9780000.0
2016-09-30,14700,14800,14500,14800,14475,144744.0,9780000.0
2016-10-04,14900,15100,14700,15050,17044,147189.0,9780000.0
2016-10-05,14900,15150,14900,15100,13700,147678.0,9780000.0
2016-10-06,15200,15200,15000,15150,13526,148167.0,9780000.0
2016-10-07,15200,15250,15000,15150,9655,148167.0,9780000.0
2016-10-10,15200,15350,14950,15200,14564,148656.0,9780000.0
2016-10-11,15100,15750,15100,15600,36610,152568.0,9780000.0
2016-10-12,15550,15650,15300,15600,14474,152568.0,9780000.0
2016-10-13,15550,15700,15200,15350,10772,150123.0,9780000.0
2016-10-14,15300,15450,15100,15300,7254,149634.0,9780000.0
2016-10-17,15200,15400,15000,15000,11776,146700.0,9780000.0
2016-10-18,15000,15100,14800,14800,15603,144744.0,9780000.0
2016-10-19,14950,15050,14750,14750,7177,144255.0,9780000.0
2016-10-20,14900,14950,14550,14700,9232,143766.0,9780000.0
2016-10-21,14550,14900,14550,14750,6704,144255.0,9780000.0
2016-10-24,14750,14900,14500,14500,6309,141810.0,9780000.0
2016-10-25,14700,14750,14250,14350,9865,140343.0,9780000.0
2016-10-26,14250,14500,14000,14200,17716,138876.0,9780000.0
2016-10-27,14250,14400,14200,14400,14680,140832.0,9780000.0
2016-10-28,14400,14500,14000,14250,6579,139365.0,9780000.0
2016-10-31,14050,14150,13700,13700,24591,133986.0,9780000.0
2016-11-01,13600,14100,13500,13900,15837,135942.0,9780000.0
2016-11-02,13900,14000,13300,13300,12101,130074.0,9780000.0
2016-11-03,13100,13500,13000,13150,22030,128607.0,9780000.0
2016-11-04,13050,13200,13000,13100,6593,128118.0,9780000.0
2016-11-07,13050,13650,12950,13400,18579,131052.0,9780000.0
2016-11-08,13450,13700,13350,13700,14218,133986.0,9780000.0
2016-11-09,13850,13900,12500,13000,55489,127140.0,9780000.0
2016-11-10,13200,13400,13150,13400,12523,131052.0,9780000.0
2016-11-11,13350,13450,13200,13300,8781,130074.0,9780000.0
2016-11-14,13350,13650,13350,13550,6328,132519.0,9780000.0
2016-11-15,13400,13650,13400,13500,12773,132030.0,9780000.0
2016-11-16,13600,14200,13600,14200,18664,138876.0,9780000.0
2016-11-17,14000,14200,13900,14100,7243,137898.0,9780000.0
2016-11-18,14150,14150,13800,13900,5554,135942.0,9780000.0
2016-11-21,13800,13800,13200,13350,21890,130563.0,9780000.0
2016-11-22,13450,13500,13150,13200,11299,129096.0,9780000.0
2016-11-23,13250,13300,12850,12850,14702,125673.0,9780000.0
2016-11-24,12800,13050,12600,12800,16086,125184.0,9780000.0
2016-11-25,12750,13400,12750,12850,7971,125673.0,9780000.0
2016-11-28,13100,13100,12750,12950,12527,126651.0,9780000.0
2016-11-29,13000,13100,12800,12950,8561,126651.0,9780000.0
2016-11-30,13000,13150,12850,13050,8052,127629.0,9780000.0
2016-12-01,13150,13200,12850,12850,7180,125673.0,9780000.0
2016-12-02,12850,13050,12650,12800,12949,125184.0,9780000.0
2016-12-05,12700,12850,12500,12500,20201,122250.0,9780000.0
2016-12-06,12550,12750,12500,12600,12874,123228.0,9780000.0
2016-12-07,12600,12850,12500,12700,16896,124206.0,9780000.0
2016-12-08,12800,12950,12700,12850,14992,125673.0,9780000.0
2016-12-09,12850,12900,12750,12900,9391,126162.0,9780000.0
2016-12-12,12900,13550,12900,13450,22669,131541.0,9780000.0
2016-12-13,13400,13650,13350,13650,6536,133497.0,9780000.0
2016-12-14,13650,13700,13300,13450,7684,131541.0,9780000.0
2016-12-15,13550,13600,13350,13550,10051,132519.0,9780000.0
2016-12-16,13600,13650,13300,13450,8155,131541.0,9780000.0
2016-12-19,13400,13550,13250,13300,4715,130074.0,9780000.0
2016-12-20,13350,13700,13350,13600,15835,133008.0,9780000.0
2016-12-21,13600,13750,13300,13450,9576,131541.0,9780000.0
2016-12-22,13500,13500,13150,13150,17819,128607.0,9780000.0
2016-12-23,13250,13300,13050,13250,8382,129585.0,9780000.0
2016-12-26,13250,13550,13150,13400,15092,131052.0,9780000.0
2016-12-27,13250,13550,13250,13400,11348,131052.0,9780000.0
2016-12-28,13350,13700,13350,13650,9989,133497.0,9780000.0
2016-12-29,13700,13750,13450,13750,7941,134475.0,9780000.0
2017-01-02,13750,14400,13700,14250,24793,139365.0,9780000.0
2017-01-03,14150,14600,14100,14350,21738,140343.0,9780000.0
2017-01-04,14500,14900,14300,14800,25538,144744.0,9780000.0
2017-01-05,14800,14800,14450,14500,14482,141810.0,9780000.0
2017-01-06,14500,14650,14300,14500,9366,141810.0,9780000.0
2017-01-09,14500,14500,14000,14050,18291,137409.0,9780000.0
2017-01-10,13900,14300,13900,14050,4776,137409.0,9780000.0
2017-01-11,14000,14250,14000,14200,8140,138876.0,9780000.0
2017-01-12,14050,14250,13900,14100,5637,137898.0,9780000.0
2017-01-13,14100,14200,13950,14100,9485,137898.0,9780000.0
2017-01-16,14100,14150,13900,13900,9340,135942.0,9780000.0
2017-01-17,13800,14100,13800,13850,5962,135453.0,9780000.0
2017-01-18,13850,15900,13750,14550,168012,142299.0,9780000.0
2017-01-19,14600,14700,14350,14450,10764,141321.0,9780000.0
2017-01-20,14450,14550,14250,14450,11676,141321.0,9780000.0
2017-01-23,14400,14650,14300,14300,23439,139854.0,9780000.0
2017-01-24,14450,14500,14100,14100,14890,137898.0,9780000.0
2017-01-25,14200,14200,13800,14100,11078,137898.0,9780000.0
2017-01-26,14100,14250,13900,14200,6652,138876.0,9780000.0
2017-01-31,14150,14200,13650,14000,11876,136920.0,9780000.0
2017-02-01,14050,14150,13850,14150,10082,138387.0,9780000.0
2017-02-02,14100,14100,13800,14000,12189,136920.0,9780000.0
2017-02-03,13950,14000,13700,13700,12875,133986.0,9780000.0
2017-02-06,13650,13850,13500,13600,13170,133008.0,9780000.0
2017-02-07,13650,13800,13450,13600,7106,133008.0,9780000.0
2017-02-08,13650,14250,13050,13400,49423,131052.0,9780000.0
2017-02-09,13500,13600,13350,13350,6185,130563.0,9780000.0
2017-02-10,13500,13750,13350,13550,5644,132519.0,9780000.0
2017-02-13,13650,13700,13400,13600,13504,133008.0,9780000.0
2017-02-14,13650,13700,13350,13600,11601,133008.0,9780000.0
2017-02-15,13550,13700,13400,13700,11314,133986.0,9780000.0
2017-02-16,13650,13800,13500,13500,7347,132030.0,9780000.0
2017-02-17,13550,13700,13500,13600,9717,133008.0,9780000.0
2017-02-20,13600,13950,13400,13800,18278,134964.0,9780000.0
2017-02-21,13750,13900,13600,13800,4351,134964.0,9780000.0
2017-02-22,13850,13900,13500,13650,24451,133497.0,9780000.0
2017-02-23,13700,13750,13600,13700,6126,133986.0,9780000.0
2017-02-24,13750,13750,13550,13700,7596,133986.0,9780000.0
2017-02-27,13700,13850,13550,13700,7693,133986.0,9780000.0
2017-02-28,13800,13800,13600,13700,9511,133986.0,9780000.0
2017-03-02,13600,13800,13550,13700,4056,133986.0,9780000.0
2017-03-03,13550,13750,13300,13400,14043,131052.0,9780000.0
2017-03-06,13300,13450,13250,13450,5048,131541.0,9780000.0
2017-03-07,13350,13500,13200,13450,5523,131541.0,9780000.0
2017-03-08,13300,13650,13200,13600,14711,133008.0,9780000.0
2017-03-09,13550,13900,13550,13900,12308,135942.0,9780000.0
2017-03-10,13850,13950,13500,13900,10216,135942.0,9780000.0
2017-03-13,13900,13950,13700,13800,4414,134964.0,9780000.0
2017-03-14,13850,13850,13500,13750,11177,134475.0,9780000.0
2017-03-15,13750,13750,13400,13550,14630,132519.0,9780000.0
2017-03-16,13600,13650,13450,13550,12307,132519.0,9780000.0
2017-03-17,13650,13700,13400,13600,7145,133008.0,9780000.0
2017-03-20,13550,13550,12700,13400,24350,131052.0,9780000.0
2017-03-21,13450,13600,13200,13250,18780,129585.0,9780000.0
2017-03-22,13250,13400,13000,13150,12173,128607.0,9780000.0
2017-03-23,13150,13200,13050,13100,7359,128118.0,9780000.0
2017-03-24,13100,13200,13000,13200,8962,129096.0,9780000.0
2017-03-27,13300,13350,12950,13100,11915,128118.0,9780000.0
2017-03-28,13100,13250,13000,13150,6404,128607.0,9780000.0
2017-03-29,13200,13250,12900,13100,13289,128118.0,9780000.0
2017-03-30,13100,13200,13000,13150,5199,128607.0,9780000.0
2017-03-31,13150,13250,13050,13250,11763,129585.0,9780000.0
2017-04-03,13300,13350,13150,13300,12344,130074.0,9780000.0
2017-04-04,13350,13350,13100,13300,7459,130074.0,9780000.0
2017-04-05,13300,13300,13000,13200,18546,129096.0,9780000.0
2017-04-06,13300,13350,13150,13200,7150,129096.0,9780000.0
2017-04-07,13250,13400,13150,13300,9882,130074.0,9780000.0
2017-04-10,13300,13300,12850,12950,16184,126651.0,9780000.0
2017-04-11,13000,13100,12900,13050,8210,127629.0,9780000.0
2017-04-12,13050,13050,12900,12900,7265,126162.0,9780000.0
2017-04-13,12900,13050,12800,13050,8076,127629.0,9780000.0
2017-04-14,13050,13050,12850,12850,10376,125673.0,9780000.0
2017-04-17,12900,13150,12900,12900,10199,126162.0,9780000.0
2017-04-18,12950,13100,12900,13100,7098,128118.0,9780000.0
2017-04-19,13100,13350,13050,13300,11552,130074.0,9780000.0
2017-04-20,13300,13500,13150,13300,26851,130074.0,9780000.0
2017-04-21,13400,13650,13350,13600,20513,133008.0,9780000.0
2017-04-24,13600,13800,13450,13550,14735,132519.0,9780000.0
2017-04-25,13450,13850,13450,13800,24319,134964.0,9780000.0
2017-04-26,13850,14300,13850,14100,49520,137898.0,9780000.0
2017-04-27,14050,14250,13950,14000,11148,136920.0,9780000.0
2017-04-28,13950,14150,13850,14000,14480,136920.0,9780000.0
2017-05-02,14000,14000,13750,13900,13764,135942.0,9780000.0
2017-05-04,13900,14000,13850,13950,7176,136431.0,9780000.0
2017-05-08,13900,14100,13900,13950,8435,136431.0,9780000.0
2017-05-10,13850,14000,13850,13900,7162,135942.0,9780000.0
2017-05-11,13950,14050,13750,13800,14700,134964.0,9780000.0
2017-05-12,13750,13900,13650,13650,15369,133497.0,9780000.0
2017-05-15,13600,13850,13600,13750,10879,134475.0,9780000.0
2017-05-16,13800,13850,13700,13800,8399,134964.0,9780000.0
2017-05-17,14000,14000,13650,13700,5607,133986.0,9780000.0
2017-05-18,13850,13850,13450,13650,12454,133497.0,9780000.0
2017-05-19,13650,13850,13500,13850,19395,135453.0,9780000.0
2017-05-22,13900,13900,13750,13900,7781,135942.0,9780000.0
2017-05-23,13950,14000,13700,13950,17693,136431.0,9780000.0
2017-05-24,14000,14000,13800,13900,4125,135942.0,9780000.0
2017-05-25,13850,13950,13600,13650,18500,133497.0,9780000.0
2017-05-26,13700,13700,13400,13500,25283,132030.0,9780000.0
2017-05-29,13550,13700,13500,13600,6293,133008.0,9780000.0
2017-05-30,13700,13750,13550,13600,10721,133008.0,9780000.0
2017-05-31,13650,13750,13550,13650,5680,133497.0,9780000.0
2017-06-01,13650,13800,13650,13650,7610,133497.0,9780000.0
2017-06-02,13700,13750,13550,13700,17162,133986.0,9780000.0
2017-06-05,13750,13900,13650,13800,9422,134964.0,9780000.0
2017-06-07,13850,14200,13850,13950,26033,136431.0,9780000.0
2017-06-08,13950,14100,13750,13800,16307,134964.0,9780000.0
2017-06-09,13800,13900,13650,13750,12175,134475.0,9780000.0
2017-06-12,13850,14050,13750,13900,18290,135942.0,9780000.0
2017-06-13,13900,14000,13800,13950,10471,136431.0,9780000.0
2017-06-14,13950,14100,13850,13950,9148,136431.0,9780000.0
2017-06-15,13950,14000,13750,13900,16376,135942.0,9780000.0
2017-06-16,13900,13950,13750,13850,5430,135453.0,9780000.0
2017-06-19,13850,13850,13650,13750,16641,134475.0,9780000.0
2017-06-20,13850,13850,13500,13550,21238,132519.0,9780000.0
2017-06-21,13600,13600,13400,13450,16236,131541.0,9780000.0
2017-06-22,13600,13600,13250,13400,15854,131052.0,9780000.0
2017-06-23,13500,13500,13350,13450,9479,131541.0,9780000.0
2017-06-26,13400,13550,13300,13300,12291,130074.0,9780000.0
2017-06-27,13350,13450,13250,13400,7648,131052.0,9780000.0
2017-06-28,13450,13450,13250,13300,7476,130074.0,9780000.0
2017-06-29,13300,13400,13200,13300,12847,130074.0,9780000.0
2017-06-30,13300,13450,13050,13300,7629,130074.0,9780000.0
2017-07-03,13300,13450,13150,13450,7842,131541.0,9780000.0
2017-07-04,13450,13500,13250,13500,7178,132030.0,9780000.0
2017-07-05,13450,13450,13250,13350,10325,130563.0,9780000.0
2017-07-06,13300,13450,13300,13400,5125,131052.0,9780000.0
2017-07-07,13250,13550,13250,13350,9417,130563.0,9780000.0
2017-07-10,13400,13450,13200,13300,2531,130074.0,9780000.0
2017-07-11,13350,13350,13100,13200,6126,129096.0,9780000.0
2017-07-12,13250,13300,13000,13150,14685,128607.0,9780000.0
2017-07-13,13000,13250,12900,13050,19326,127629.0,9780000.0
2017-07-14,13100,13200,12950,13150,7547,128607.0,9780000.0
2017-07-17,13050,13200,13050,13200,7579,129096.0,9780000.0
2017-07-18,13250,13250,13100,13200,9539,129096.0,9780000.0
2017-07-19,13100,13250,13100,13200,9241,129096.0,9780000.0
2017-07-20,13300,13400,13150,13350,5927,130563.0,9780000.0
2017-07-21,13350,13450,13200,13200,5516,129096.0,9780000.0
2017-07-24,13300,13350,13150,13200,7391,129096.0,9780000.0
2017-07-25,13150,13250,13050,13200,8459,129096.0,9780000.0
2017-07-26,13050,13200,13000,13150,14172,128607.0,9780000.0
2017-07-27,13100,13200,13000,13050,14813,127629.0,9780000.0
2017-07-28,13050,13100,12900,13000,10416,127140.0,9780000.0
2017-07-31,13100,13100,12800,13000,11057,127140.0,9780000.0
2017-08-01,12950,13100,12900,12950,4105,126651.0,9780000.0
2017-08-02,13000,13200,12950,13050,14000,127629.0,9780000.0
