현대바이오(048410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-04-23,109053,109053,109053,109054,80540,74576.0,85720000.0
2004-04-26,121596,121596,113456,118455,1286202,81005.0,85720000.0
2004-04-27,120335,120335,112824,114067,1362260,78005.0,85720000.0
2004-04-28,115949,115949,106555,114695,483719,78434.0,85720000.0
2004-04-29,114689,117202,107179,110308,773348,75434.0,85720000.0
2004-04-30,103423,110320,103423,104666,297064,71576.0,85720000.0
2004-05-03,101534,106559,101534,106547,252832,72862.0,85720000.0
2004-05-04,107188,108430,105303,106547,197239,72862.0,85720000.0
2004-05-06,108434,111575,102793,105293,843814,72005.0,85720000.0
2004-05-07,101532,104045,92765,101533,191063,69433.0,85720000.0
2004-05-10,98399,101526,89618,92132,392281,63004.0,85720000.0
2004-05-11,87752,90878,84611,90252,280582,61718.0,85720000.0
2004-05-12,90882,97151,90882,94639,139789,64719.0,85720000.0
2004-05-13,91515,102795,91515,92758,522655,63433.0,85720000.0
2004-05-14,94647,96518,87752,90252,150046,61718.0,85720000.0
2004-05-17,88386,90886,81490,81477,201032,55718.0,85720000.0
2004-05-18,78342,85866,78342,84610,127877,57861.0,85720000.0
2004-05-19,85867,91507,85867,90252,129889,61718.0,85720000.0
2004-05-20,86494,90249,83982,84610,140738,57861.0,85720000.0
2004-05-21,84608,87749,84608,85238,72379,58290.0,85720000.0
2004-05-24,88382,95264,88382,95265,669056,65147.0,85720000.0
2004-05-25,95262,97146,90250,96519,198058,66004.0,85720000.0
2004-05-27,99038,99038,93398,93385,267740,63861.0,85720000.0
2004-05-28,94025,95267,90255,94011,165414,64290.0,85720000.0
2004-05-31,93398,96525,90257,93385,143206,63861.0,85720000.0
2004-06-01,90248,93388,90248,91505,53298,62576.0,85720000.0
2004-06-02,90876,93388,90876,91505,50279,62576.0,85720000.0
2004-06-03,92763,92763,87752,90252,127873,61718.0,85720000.0
2004-06-04,88384,93396,87756,88371,509102,60433.0,85720000.0
2004-06-07,89010,90880,89010,89624,126741,61290.0,85720000.0
2004-06-08,89631,94028,89631,92758,327091,63433.0,85720000.0
2004-06-09,91509,93395,88383,88998,250884,60861.0,85720000.0
2004-06-10,87759,90258,85875,87117,96242,59575.0,85720000.0
2004-06-11,86496,89009,82740,83984,173295,57432.0,85720000.0
2004-06-14,81491,85875,80863,80851,252904,55289.0,85720000.0
2004-06-15,81480,86492,81480,85864,215735,58718.0,85720000.0
2004-06-16,86503,90258,85875,87117,265457,59575.0,85720000.0
2004-06-17,86501,89628,86501,87745,149472,60004.0,85720000.0
2004-06-18,87759,89630,85245,87117,66817,59575.0,85720000.0
2004-06-21,85236,89005,84608,85238,99305,58290.0,85720000.0
2004-06-22,85864,87121,85236,85238,71128,58290.0,85720000.0
2004-06-23,85238,87122,84610,84610,144787,57861.0,85720000.0
2004-06-24,84608,86492,84608,85238,35942,58290.0,85720000.0
2004-06-25,83979,86492,83979,85864,53153,58718.0,85720000.0
2004-06-28,83991,86504,83991,86491,57905,59147.0,85720000.0
2004-06-29,86492,91504,85864,91505,208037,62576.0,85720000.0
2004-06-30,102162,102162,90254,94639,3340558,64719.0,85720000.0
2004-07-01,95261,95889,89621,90878,464367,62147.0,85720000.0
2004-07-02,89015,90258,84617,87117,390414,59575.0,85720000.0
2004-07-05,86496,90880,86496,89624,265324,61290.0,85720000.0
2004-07-06,88378,93390,88378,90878,247034,62147.0,85720000.0
2004-07-07,88380,90878,87123,90252,195827,61718.0,85720000.0
2004-07-08,91512,94653,89627,94011,659005,64290.0,85720000.0
2004-07-09,92767,99035,92767,94639,522916,64719.0,85720000.0
2004-07-12,97777,99034,94022,95265,501835,65147.0,85720000.0
2004-07-13,95271,99668,94657,98399,526781,67290.0,85720000.0
2004-07-14,98403,98403,95891,95892,291710,65576.0,85720000.0
2004-07-15,95264,96521,94022,95265,266327,65147.0,85720000.0
2004-07-16,94023,95894,92767,94639,157652,64719.0,85720000.0
2004-07-19,94651,100919,94651,100906,734249,69005.0,85720000.0
2004-07-20,100921,102163,97779,100279,460754,68576.0,85720000.0
2004-07-21,101536,101536,99037,99653,451576,68147.0,85720000.0
2004-07-22,99034,101533,99034,100906,407014,69005.0,85720000.0
2004-07-23,101533,112827,101533,112814,4205490,77148.0,85720000.0
2004-07-26,121594,122222,113454,119081,4017603,81434.0,85720000.0
2004-07-27,115320,118461,107182,115321,2055898,78862.0,85720000.0
2004-07-28,116577,124101,115320,115321,4543232,78862.0,85720000.0
2004-07-29,110948,114075,102795,104666,2006976,71576.0,85720000.0
2004-07-30,103411,105924,96515,97772,1364261,66862.0,85720000.0
2004-08-02,96514,100283,92131,92132,825005,63004.0,85720000.0
2004-08-03,92763,98403,92135,96519,1003537,66004.0,85720000.0
2004-08-04,94649,102789,94021,101533,1094995,69433.0,85720000.0
2004-08-05,100288,104671,100288,102160,805047,69862.0,85720000.0
2004-08-06,100294,102164,98409,99653,525319,68147.0,85720000.0
2004-08-09,100292,107802,99664,106547,951410,72862.0,85720000.0
2004-08-10,104675,109687,104047,106547,891972,72862.0,85720000.0
2004-08-11,105304,107803,100293,100279,1148004,68576.0,85720000.0
2004-08-12,98400,99656,96515,97772,686250,66862.0,85720000.0
2004-08-13,96518,99659,96518,96519,557095,66004.0,85720000.0
2004-08-16,96525,101536,96525,99653,347287,68147.0,85720000.0
2004-08-17,101538,102794,97782,99026,381971,67719.0,85720000.0
2004-08-18,99029,100285,97144,97146,521103,66433.0,85720000.0
2004-08-19,97772,99656,97143,97772,451818,66862.0,85720000.0
2004-08-20,97781,99665,97781,99653,278963,68147.0,85720000.0
2004-08-23,100296,101540,98412,98399,404809,67290.0,85720000.0
2004-08-24,99029,99029,96516,97146,315698,66433.0,85720000.0
2004-08-25,97144,99029,96516,97146,309830,66433.0,85720000.0
2004-08-26,97151,100921,97151,100279,818064,68576.0,85720000.0
2004-08-27,100922,101536,99037,99653,531651,68147.0,85720000.0
2004-08-30,99040,102796,97156,98399,2672781,67290.0,85720000.0
2004-08-31,99029,99657,97144,97146,482138,66433.0,85720000.0
2004-09-01,97773,99657,97144,97146,1145732,66433.0,85720000.0
2004-09-02,97146,97774,96518,96519,559109,66004.0,85720000.0
2004-09-03,97149,97777,95264,95265,342595,65147.0,85720000.0
2004-09-06,94655,95897,91513,93385,363097,63861.0,85720000.0
2004-09-07,92140,95895,92140,94011,449176,64290.0,85720000.0
2004-09-08,95270,95270,90887,92758,392469,63433.0,85720000.0
2004-09-09,92134,93390,90878,90878,264787,62147.0,85720000.0
2004-09-10,90887,94028,90887,92758,279192,63433.0,85720000.0
2004-09-13,92760,94645,91504,91505,436137,62576.0,85720000.0
2004-09-14,92138,94023,88383,88998,563232,60861.0,85720000.0
2004-09-15,88378,91506,87122,90878,510577,62147.0,85720000.0
2004-09-16,90878,90878,88380,90252,256526,61718.0,85720000.0
2004-09-17,89622,90878,89008,90252,225048,61718.0,85720000.0
2004-09-20,89618,93387,89618,92132,302895,63004.0,85720000.0
2004-09-21,92769,94655,92769,93385,389768,63861.0,85720000.0
2004-09-22,93390,94018,90878,90878,467472,62147.0,85720000.0
2004-09-23,90887,93400,90887,92758,228590,63433.0,85720000.0
2004-09-24,91513,95269,91513,93385,390115,63861.0,85720000.0
2004-09-30,94647,97146,94019,96519,464934,66004.0,85720000.0
2004-10-01,98410,107806,97153,105293,2257125,72005.0,85720000.0
2004-10-04,107801,107801,101532,107173,1263575,73291.0,85720000.0
2004-10-05,106553,107795,102156,103413,910424,70719.0,85720000.0
2004-10-06,104671,109054,104042,108427,1159362,74148.0,85720000.0
2004-10-07,112203,115331,104050,105293,1283110,72005.0,85720000.0
2004-10-08,103419,107802,102790,106547,940578,72862.0,85720000.0
2004-10-11,105300,110940,105300,107800,1021482,73719.0,85720000.0
2004-10-12,109686,114070,100919,100906,3683829,69005.0,85720000.0
2004-10-13,106564,107192,97154,99026,3363576,67719.0,85720000.0
2004-10-14,95896,98410,87757,87745,2199533,60004.0,85720000.0
2004-10-15,85871,92768,85871,88371,846721,60433.0,85720000.0
2004-10-18,88383,90881,88383,88998,571819,60861.0,85720000.0
2004-10-19,89627,90255,87128,88371,517994,60433.0,85720000.0
2004-10-20,87751,89007,83982,84610,740901,57861.0,85720000.0
2004-10-21,84607,87120,84607,85864,337812,58718.0,85720000.0
2004-10-22,84619,88389,84619,86491,376399,59147.0,85720000.0
2004-10-25,86496,87753,83983,83984,310873,57432.0,85720000.0
2004-10-26,83356,84613,82114,83357,470957,57004.0,85720000.0
2004-10-27,83361,83989,81490,81477,387684,55718.0,85720000.0
2004-10-28,82749,83364,80237,80223,274249,54861.0,85720000.0
2004-10-29,80224,83351,79596,79597,475411,54432.0,85720000.0
2004-11-01,80863,81491,79607,80851,317592,55289.0,85720000.0
2004-11-02,81490,81490,79605,81477,370438,55718.0,85720000.0
2004-11-03,80863,81491,79607,80851,516631,55289.0,85720000.0
2004-11-04,80230,83986,80230,82730,404840,56575.0,85720000.0
2004-11-05,82740,85239,82740,83984,480349,57432.0,85720000.0
2004-11-08,83984,86497,82742,83357,512086,57004.0,85720000.0
2004-11-09,83361,83989,80861,81477,511588,55718.0,85720000.0
2004-11-10,80235,82119,80235,80851,410683,55289.0,85720000.0
2004-11-11,80224,81480,79596,79597,240601,54432.0,85720000.0
2004-11-12,80232,83987,80232,82103,846073,56147.0,85720000.0
2004-11-15,84610,85238,82739,84610,469243,57861.0,85720000.0
2004-11-16,84613,85241,82742,83357,281069,57004.0,85720000.0
2004-11-17,83360,89013,83360,87745,1121680,60004.0,85720000.0
2004-11-18,87760,88389,85247,86491,473964,59147.0,85720000.0
2004-11-19,86497,87125,82742,83357,378893,57004.0,85720000.0
2004-11-22,82108,86492,82108,85864,633381,58718.0,85720000.0
2004-11-23,84607,87120,84607,85864,506960,58718.0,85720000.0
2004-11-24,86492,86492,84607,85864,384490,58718.0,85720000.0
2004-11-25,85238,85866,83982,84610,340083,57861.0,85720000.0
2004-11-26,83987,85872,80860,82103,612420,56147.0,85720000.0
2004-11-29,80230,81487,75846,77090,849029,52718.0,85720000.0
2004-11-30,76481,82121,76481,80223,1313523,54861.0,85720000.0
2004-12-01,79597,80854,78969,78970,232487,54004.0,85720000.0
2004-12-02,79598,80855,77714,78343,446549,53575.0,85720000.0
2004-12-03,78342,80227,78342,78343,399899,53575.0,85720000.0
2004-12-06,78969,79597,78341,78970,197006,54004.0,85720000.0
2004-12-07,78972,79600,77716,77716,501463,53146.0,85720000.0
2004-12-08,77717,78973,77089,77090,419370,52718.0,85720000.0
2004-12-09,77089,78345,75846,77090,554689,52718.0,85720000.0
2004-12-10,76477,77720,73964,75836,804821,51861.0,85720000.0
2004-12-13,75849,78977,74593,75836,811795,51861.0,85720000.0
2004-12-14,75851,76479,74594,75209,280784,51432.0,85720000.0
2004-12-15,75223,76479,75223,75209,311065,51432.0,85720000.0
2004-12-16,75849,76477,75221,75836,262504,51861.0,85720000.0
2004-12-17,76479,77093,75223,75209,554004,51432.0,85720000.0
2004-12-20,75224,75853,74595,74583,302309,51003.0,85720000.0
2004-12-21,74595,75853,73967,74583,339123,51003.0,85720000.0
2004-12-22,74594,75851,74594,75209,502545,51432.0,85720000.0
2004-12-23,77091,77091,75221,75836,228736,51861.0,85720000.0
2004-12-24,74595,75853,74595,74583,425554,51003.0,85720000.0
2004-12-27,74594,75851,73966,75209,327471,51432.0,85720000.0
2004-12-28,75224,75853,74595,74583,212621,51003.0,85720000.0
2004-12-29,74586,74586,72073,72702,432277,49718.0,85720000.0
2004-12-30,73341,74597,73341,73956,196010,50575.0,85720000.0
2005-01-03,75212,75212,73328,73329,311581,50146.0,85720000.0
2005-01-04,73341,74597,73341,73956,516091,50575.0,85720000.0
2005-01-05,74593,76477,73336,75836,438852,51861.0,85720000.0
2005-01-06,78976,84615,78348,82103,1807384,56147.0,85720000.0
2005-01-07,81491,83991,79607,80851,667762,55289.0,85720000.0
2005-01-10,80237,82749,79608,80223,958308,54861.0,85720000.0
2005-01-11,80861,83361,80233,81477,1000285,55718.0,85720000.0
2005-01-12,82119,82119,79607,80851,515683,55289.0,85720000.0
2005-01-13,80858,82743,80858,82730,491280,56575.0,85720000.0
2005-01-14,82740,90879,81484,83984,1675016,57432.0,85720000.0
2005-01-17,85245,89630,85245,87117,1554759,59575.0,85720000.0
2005-01-18,88383,90253,84614,88998,1134193,60861.0,85720000.0
2005-01-19,90885,90885,86501,87745,872910,60004.0,85720000.0
2005-01-20,86499,88383,82743,82730,734030,56575.0,85720000.0
2005-01-21,82737,86492,82109,85238,1121141,58290.0,85720000.0
2005-01-24,85863,94016,85235,92132,3463551,63004.0,85720000.0
2005-01-25,94653,94653,88384,94011,1694429,64290.0,85720000.0
2005-01-26,96520,96520,89624,89624,2105277,61290.0,85720000.0
2005-01-27,90250,93391,89008,90252,1588284,61718.0,85720000.0
2005-01-28,90253,90881,88383,88998,779355,60861.0,85720000.0
2005-01-31,89627,90883,87756,88371,784443,60433.0,85720000.0
2005-02-01,88389,89017,85875,86491,1234998,59147.0,85720000.0
2005-02-02,87748,87748,84607,85864,554104,58718.0,85720000.0
2005-02-03,85241,86497,82742,83357,1361522,57004.0,85720000.0
2005-02-04,83352,89005,83352,85238,1427295,58290.0,85720000.0
2005-02-07,84619,88389,84619,86491,759178,59147.0,85720000.0
2005-02-11,85247,87132,85247,86491,609876,59147.0,85720000.0
2005-02-14,88383,89625,87126,88998,1266881,60861.0,85720000.0
2005-02-15,90255,90255,87756,88371,843833,60433.0,85720000.0
2005-02-16,89013,89628,86501,87745,1347210,60004.0,85720000.0
2005-02-17,87754,90881,87754,88998,1584806,60861.0,85720000.0
2005-02-18,89017,90260,85875,86491,1490329,59147.0,85720000.0
2005-02-21,86504,87760,85875,86491,752062,59147.0,85720000.0
2005-02-22,87126,92138,87126,88998,3054080,60861.0,85720000.0
2005-02-23,89017,89017,85875,86491,828350,59147.0,85720000.0
2005-02-24,86503,88387,86503,87117,738542,59575.0,85720000.0
2005-02-25,87131,89630,87131,87117,936544,59575.0,85720000.0
2005-02-28,87754,89625,87126,88998,767417,60861.0,85720000.0
2005-03-02,90249,91506,89006,90878,1497747,62147.0,85720000.0
2005-03-03,92134,92762,90249,90878,1480266,62147.0,85720000.0
2005-03-04,91503,94643,89618,92132,2162944,63004.0,85720000.0
2005-03-07,92771,96527,92143,92758,2698745,63433.0,85720000.0
2005-03-08,94018,95889,90249,90878,1463855,62147.0,85720000.0
2005-03-09,89631,92771,89015,92758,1183439,63433.0,85720000.0
2005-03-10,94027,94027,91513,93385,1578142,63861.0,85720000.0
2005-03-11,94025,95267,91512,94011,2239255,64290.0,85720000.0
2005-03-14,94657,102168,94029,98399,3567739,67290.0,85720000.0
2005-03-15,100292,100292,94023,94639,1756440,64719.0,85720000.0
2005-03-16,93396,102163,92768,100279,3037473,68576.0,85720000.0
2005-03-17,99035,103420,96523,100279,3664158,68576.0,85720000.0
2005-03-18,101526,102782,88376,92132,3050430,63004.0,85720000.0
2005-03-21,94646,97773,94646,97146,2132326,66433.0,85720000.0
2005-03-22,95895,97152,93397,94011,1212898,64290.0,85720000.0
2005-03-23,90879,96519,90879,95892,2698027,65576.0,85720000.0
2005-03-24,95891,99033,94648,95892,3191885,65576.0,85720000.0
2005-03-25,95890,97774,95262,96519,1492582,66004.0,85720000.0
2005-03-28,97784,99040,88387,92758,4545397,63433.0,85720000.0
2005-03-29,92132,98400,90876,91505,6584859,62576.0,85720000.0
2005-03-30,90878,92135,89622,90252,1455341,61718.0,85720000.0
2005-03-31,90885,91513,87129,87745,1891790,60004.0,85720000.0
2005-04-01,86501,89628,86501,87745,705264,60004.0,85720000.0
2005-04-04,86492,88376,85235,85864,728145,58718.0,85720000.0
2005-04-06,85236,89005,84608,85238,1126808,58290.0,85720000.0
2005-04-07,85875,87760,85875,86491,319383,59147.0,85720000.0
2005-04-08,87131,89015,86503,87117,667785,59575.0,85720000.0
2005-04-11,86503,88387,86503,87117,520219,59575.0,85720000.0
2005-04-12,87748,89004,85235,85864,934364,58718.0,85720000.0
2005-04-13,86504,89017,85875,86491,1204889,59147.0,85720000.0
2005-04-14,85875,88387,85875,87117,548557,59575.0,85720000.0
2005-04-15,85875,89015,84617,87117,776843,59575.0,85720000.0
2005-04-18,86503,89015,85245,87117,1410791,59575.0,85720000.0
2005-04-19,87126,89011,85870,88998,1394783,60861.0,85720000.0
2005-04-20,90259,92771,87759,92758,1962906,63433.0,85720000.0
2005-04-21,91510,106559,90882,106547,20835927,72862.0,85720000.0
2005-04-22,109050,120958,101526,104040,27353091,71148.0,85720000.0
2005-04-25,111562,116574,105923,110308,13451415,75434.0,85720000.0
2005-04-26,110311,112195,95262,108427,10020390,74148.0,85720000.0
2005-04-27,102168,104681,98412,98399,4201937,67290.0,85720000.0
2005-04-28,97152,99036,93397,94011,4177511,64290.0,85720000.0
2005-04-29,89622,95262,89008,90252,3342596,61718.0,85720000.0
2005-05-02,89627,94653,89627,94011,2729937,64290.0,85720000.0
2005-05-03,94647,95261,90878,90878,2038923,62147.0,85720000.0
2005-05-04,90876,93388,90248,91505,2141691,62576.0,85720000.0
2005-05-06,91503,92759,78967,85864,6177116,58718.0,85720000.0
2005-05-09,85241,85869,82114,83357,1711020,57004.0,85720000.0
2005-05-10,83354,87124,83354,83984,1999789,57432.0,85720000.0
2005-05-11,82740,84611,82112,83984,837304,57432.0,85720000.0
2005-05-12,82740,84611,82740,83984,843590,57432.0,85720000.0
2005-05-13,83360,89013,82746,87745,1290633,60004.0,85720000.0
2005-05-16,90255,90255,86499,88371,806529,60433.0,85720000.0
2005-05-17,87760,88389,85875,86491,1207625,59147.0,85720000.0
2005-05-18,87129,88385,86501,87745,793759,60004.0,85720000.0
2005-05-19,88380,91507,87752,90252,1256948,61718.0,85720000.0
2005-05-20,90257,92141,87129,87745,815443,60004.0,85720000.0
2005-05-23,88382,92137,88382,89624,1151492,61290.0,85720000.0
2005-05-24,89619,94645,89005,91505,1396204,62576.0,85720000.0
2005-05-25,93387,95258,92131,92132,1582385,63004.0,85720000.0
2005-05-26,94016,95258,92131,92132,848851,63004.0,85720000.0
2005-05-27,93388,94017,91504,91505,973977,62576.0,85720000.0
2005-05-30,92135,96518,91507,96519,1315973,66004.0,85720000.0
2005-05-31,96521,97777,93394,95265,2084065,65147.0,85720000.0
2005-06-01,94650,97777,94022,95265,1686232,65147.0,85720000.0
2005-06-02,96521,96521,94650,95265,789590,65147.0,85720000.0
2005-06-03,95263,96519,93392,95892,1274183,65576.0,85720000.0
2005-06-07,95267,95895,94025,94011,766875,64290.0,85720000.0
2005-06-08,94653,95267,94025,94011,943032,64290.0,85720000.0
2005-06-09,94023,95894,94023,94639,898260,64719.0,85720000.0
2005-06-10,95262,97146,94647,96519,989689,66004.0,85720000.0
2005-06-13,97782,102166,97154,99026,2902525,67719.0,85720000.0
2005-06-14,98400,100284,97143,97772,1139562,66862.0,85720000.0
2005-06-15,97148,101532,96520,101533,1756397,69433.0,85720000.0
2005-06-16,100291,102161,99663,100906,1060384,69005.0,85720000.0
2005-06-17,103420,104049,91512,94011,4411904,64290.0,85720000.0
2005-06-20,94019,97146,90250,96519,3467890,66004.0,85720000.0
2005-06-21,95890,95890,87752,90252,2493684,61718.0,85720000.0
2005-06-22,86503,88387,84617,87117,2312731,59575.0,85720000.0
2005-06-23,88381,99033,88381,95892,3240443,65576.0,85720000.0
2005-06-24,94647,97146,94019,96519,990703,66004.0,85720000.0
2005-06-27,94647,97774,94647,96519,873351,66004.0,85720000.0
2005-06-28,94029,99668,94029,98399,2212720,67290.0,85720000.0
2005-06-29,98409,100294,97153,99653,1184869,68147.0,85720000.0
2005-06-30,99031,100287,96518,96519,1651602,66004.0,85720000.0
2005-07-01,94657,98412,93400,98399,2001490,67290.0,85720000.0
2005-07-04,99030,107183,99030,102786,3507840,70290.0,85720000.0
2005-07-05,102794,105936,98411,99026,1586887,67719.0,85720000.0
2005-07-06,99661,103417,99033,101533,1190601,69433.0,85720000.0
2005-07-07,100295,105308,100295,104666,2194241,71576.0,85720000.0
2005-07-08,105298,112822,104041,109054,2580145,74576.0,85720000.0
2005-07-11,112822,115320,106554,109054,3729625,74576.0,85720000.0
2005-07-12,104676,109059,97779,100279,3676373,68576.0,85720000.0
2005-07-13,97774,103414,94647,96519,2476072,66004.0,85720000.0
