게임빌(063080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-01,128300,131300,126500,126500,201388,825081.0,6522376.0
2014-09-02,125000,130100,122500,127000,164422,828342.0,6522376.0
2014-09-03,124100,128900,124100,126600,198174,825733.0,6522376.0
2014-09-04,126000,128400,121800,124700,198664,813340.0,6522376.0
2014-09-05,126500,129500,125500,127000,159691,828342.0,6522376.0
2014-09-11,127300,128200,124000,124500,91934,812036.0,6522376.0
2014-09-12,125100,125700,113800,113800,404430,742246.0,6522376.0
2014-09-15,112000,112700,106400,108300,278267,706373.0,6522376.0
2014-09-16,109500,119600,109200,116000,685483,756596.0,6522376.0
2014-09-17,116600,119200,109500,110400,374981,720070.0,6522376.0
2014-09-18,112500,112700,106400,109000,254465,710939.0,6522376.0
2014-09-19,109000,112100,108600,109200,141593,712243.0,6522376.0
2014-09-22,108600,112600,105600,105600,172242,688763.0,6522376.0
2014-09-23,107100,108600,103800,108600,191237,708330.0,6522376.0
2014-09-24,108000,112200,106500,111800,201403,729202.0,6522376.0
2014-09-25,113000,119300,112000,114400,555685,746160.0,6522376.0
2014-09-26,112800,117000,112200,115100,168788,750725.0,6522376.0
2014-09-29,116400,117800,109000,111000,180206,723984.0,6522376.0
2014-09-30,113500,122900,113100,120000,556188,782685.0,6522376.0
2014-10-01,123000,129200,119500,126200,496150,823124.0,6522376.0
2014-10-02,125400,130200,124300,126400,328622,824428.0,6522376.0
2014-10-06,129500,131500,124300,127100,241945,828994.0,6522376.0
2014-10-07,127200,127500,118800,121000,203228,789207.0,6522376.0
2014-10-08,119000,129100,118900,126600,208892,825733.0,6522376.0
2014-10-10,125300,130000,122600,128000,223322,834864.0,6522376.0
2014-10-13,127000,129700,120000,123000,217548,802252.0,6522376.0
2014-10-14,124000,127200,119800,120000,165228,782685.0,6522376.0
2014-10-15,120400,127000,118800,125000,175938,815297.0,6522376.0
2014-10-16,125100,128100,122500,125000,336507,815297.0,6522376.0
2014-10-17,125500,127300,118700,121900,248840,795078.0,6522376.0
2014-10-20,122300,123900,119000,120500,141782,785946.0,6522376.0
2014-10-21,119100,120600,115400,118400,172792,772249.0,6522376.0
2014-10-22,119500,130300,118800,128500,576416,838125.0,6522376.0
2014-10-23,128800,136100,128700,132500,453244,864215.0,6522376.0
2014-10-24,135000,135700,130700,131700,151923,858997.0,6522376.0
2014-10-27,132500,140400,131000,138100,352276,900740.0,6522376.0
2014-10-28,139200,144400,137000,141400,214649,922264.0,6522376.0
2014-10-29,143600,145700,137000,138400,217754,902697.0,6522376.0
2014-10-30,138100,139400,134200,136000,134286,887043.0,6522376.0
2014-10-31,137800,139800,135000,135000,87259,880521.0,6522376.0
2014-11-03,136000,137000,121100,123600,346630,806166.0,6522376.0
2014-11-04,123700,125500,117300,119000,268688,776163.0,6522376.0
2014-11-05,115000,136000,112000,133100,583075,868128.0,6522376.0
2014-11-06,133900,134400,114400,120400,519698,785294.0,6522376.0
2014-11-07,119100,122000,113400,116400,382309,759205.0,6522376.0
2014-11-10,120000,122900,116500,117200,222396,764422.0,6522376.0
2014-11-11,116500,117100,108400,110000,378917,717461.0,6522376.0
2014-11-12,109500,118500,105300,114400,516768,746160.0,6522376.0
2014-11-13,114000,119300,113000,114000,204612,743551.0,6522376.0
2014-11-14,115500,120800,113200,117300,225255,765075.0,6522376.0
2014-11-17,118000,119600,103000,103000,355196,671805.0,6522376.0
2014-11-18,104500,108500,102400,106800,305368,696590.0,6522376.0
2014-11-19,117000,122800,115000,122800,671137,800948.0,6522376.0
2014-11-20,124800,137000,122500,126100,731248,822472.0,6522376.0
2014-11-21,130100,144000,126400,142800,886724,931395.0,6522376.0
2014-11-24,156000,164200,152500,164200,703852,1070974.0,6522376.0
2014-11-25,160000,165500,149800,164100,1324611,1070322.0,6522376.0
2014-11-26,166500,169600,155400,155500,527034,1014229.0,6522376.0
2014-11-27,152000,159600,149600,158000,464520,1030535.0,6522376.0
2014-11-28,155800,157000,148000,148000,329084,965312.0,6522376.0
2014-12-01,148000,164900,143000,163500,610311,1066408.0,6522376.0
2014-12-02,163400,175600,162500,168500,669895,1099020.0,6522376.0
2014-12-03,170000,172600,166500,168000,407141,1095759.0,6522376.0
2014-12-04,174500,177600,160100,164000,700687,1069670.0,6522376.0
2014-12-05,167700,171100,164700,171100,470569,1115979.0,6522376.0
2014-12-08,168600,168600,151700,153000,786653,997924.0,6522376.0
2014-12-09,148800,153600,146000,149800,600580,977052.0,6522376.0
2014-12-10,149100,151300,141500,141700,501517,924221.0,6522376.0
2014-12-11,141900,145200,134500,139000,431255,906610.0,6522376.0
2014-12-12,141000,141700,133300,138600,382576,904001.0,6522376.0
2014-12-15,137500,138400,130700,130700,504374,852475.0,6522376.0
2014-12-16,132000,134100,116800,123000,972555,802252.0,6522376.0
2014-12-17,124600,134500,122000,130900,906994,853779.0,6522376.0
2014-12-18,128000,130900,121800,125300,455528,817254.0,6522376.0
2014-12-19,126000,131100,121900,128000,330497,834864.0,6522376.0
2014-12-22,127300,130400,125400,126100,229561,822472.0,6522376.0
2014-12-23,126500,127900,120200,120900,185744,788555.0,6522376.0
2014-12-24,122600,126000,119900,120200,209104,783990.0,6522376.0
2014-12-26,121200,121600,115600,115600,202830,753987.0,6522376.0
2014-12-29,116700,121400,115500,120000,186888,782685.0,6522376.0
2014-12-30,117300,120900,116600,120700,147676,787251.0,6522376.0
2015-01-02,122000,129400,121500,126500,306657,825081.0,6522376.0
2015-01-05,126600,127800,123200,124200,142234,810079.0,6522376.0
2015-01-06,124600,128400,124100,124500,242540,812036.0,6522376.0
2015-01-07,125500,140900,124300,136500,724599,890304.0,6522376.0
2015-01-08,137500,139300,134000,135800,252584,885739.0,6522376.0
2015-01-09,136500,141300,133500,138700,283675,904654.0,6522376.0
2015-01-12,140500,142900,137000,137000,221735,893566.0,6522376.0
2015-01-13,140100,141100,131400,132600,228145,864867.0,6522376.0
2015-01-14,133200,136500,130200,135200,177232,881825.0,6522376.0
2015-01-15,135900,144900,134600,142300,362003,928134.0,6522376.0
2015-01-16,142000,143400,140500,141400,153783,922264.0,6522376.0
2015-01-19,142800,142900,139300,140300,109128,915089.0,6522376.0
2015-01-20,137300,139800,132200,137800,302684,898783.0,6522376.0
2015-01-21,139500,144000,137800,143500,312616,935961.0,6522376.0
2015-01-22,145900,148600,136000,139500,399906,909871.0,6522376.0
2015-01-23,140200,160000,140100,158000,632820,1030535.0,6522376.0
2015-01-26,157700,170400,156000,165000,615992,1076192.0,6522376.0
2015-01-27,170000,189700,168900,180100,1195674,1174680.0,6522376.0
2015-01-28,183900,186300,177700,184400,483340,1202726.0,6522376.0
2015-01-29,184700,189500,180000,180000,445306,1174028.0,6522376.0
2015-01-30,184600,195000,171300,183500,713141,1196856.0,6522376.0
2015-02-02,183000,184200,173900,176200,489884,1149243.0,6522376.0
2015-02-03,174800,174800,161100,164500,956015,1072931.0,6522376.0
2015-02-04,164800,167000,160800,160800,466445,1048798.0,6522376.0
2015-02-05,161600,162900,155800,157400,473788,1026622.0,6522376.0
2015-02-06,159600,167400,159100,165300,782540,1078149.0,6522376.0
2015-02-09,165300,165300,142000,142000,1201689,926177.0,6522376.0
2015-02-10,136800,143400,132200,140000,870431,913133.0,6522376.0
2015-02-11,138000,139100,129700,129700,778952,845952.0,6522376.0
2015-02-12,127500,131800,126800,129700,415445,845952.0,6522376.0
2015-02-13,129000,131900,127000,129500,330270,844648.0,6522376.0
2015-02-16,131500,131700,124000,124000,338899,808775.0,6522376.0
2015-02-17,122700,131000,121800,126300,449201,823776.0,6522376.0
2015-02-23,127000,129700,125500,128300,224989,836821.0,6522376.0
2015-02-24,128500,128800,125200,126900,164802,827690.0,6522376.0
2015-02-25,127900,129800,126700,127100,154503,828994.0,6522376.0
2015-02-26,127500,128000,122100,122200,242567,797034.0,6522376.0
2015-02-27,122500,128900,122200,125900,227031,821167.0,6522376.0
2015-03-02,127100,128000,121700,122400,193899,798339.0,6522376.0
2015-03-03,122700,125300,122700,123600,121576,806166.0,6522376.0
2015-03-04,122900,124500,121500,123500,135460,805513.0,6522376.0
2015-03-05,125100,131400,125100,128200,340570,836169.0,6522376.0
2015-03-06,129900,131000,128300,129200,194145,842691.0,6522376.0
2015-03-09,129500,129700,126700,127400,130373,830951.0,6522376.0
2015-03-10,128100,130400,123300,123500,226504,805513.0,6522376.0
2015-03-11,122700,126600,120100,122100,197326,796382.0,6522376.0
2015-03-12,124000,126200,122000,124100,146104,809427.0,6522376.0
2015-03-13,129500,132000,127200,131400,421766,857040.0,6522376.0
2015-03-16,132400,134800,131300,132600,252929,864867.0,6522376.0
2015-03-17,134600,134700,130500,130900,165642,853779.0,6522376.0
2015-03-18,129600,130600,121700,122700,295335,800296.0,6522376.0
2015-03-19,125100,125300,117200,122700,203055,800296.0,6522376.0
2015-03-20,123700,125500,122600,123700,129615,806818.0,6522376.0
2015-03-23,124000,125900,123800,124000,70621,808775.0,6522376.0
2015-03-24,123200,124400,120800,121300,125519,791164.0,6522376.0
2015-03-25,121400,123800,121200,123100,96973,802904.0,6522376.0
2015-03-26,121500,122500,120200,120500,91480,785946.0,6522376.0
2015-03-27,121200,121800,116500,117100,149444,763770.0,6522376.0
2015-03-30,117100,119900,117100,119300,69502,778119.0,6522376.0
2015-03-31,119900,124600,119000,121000,141454,789207.0,6522376.0
2015-04-01,122200,122200,117100,118000,115982,769640.0,6522376.0
2015-04-02,118000,118400,116200,116200,107223,757900.0,6522376.0
2015-04-03,116800,131000,116800,127000,600060,828342.0,6522376.0
2015-04-06,129500,132800,126500,127000,353817,828342.0,6522376.0
2015-04-07,128900,130600,124000,129400,253550,843995.0,6522376.0
2015-04-08,129400,131800,128400,130900,178986,853779.0,6522376.0
2015-04-09,131500,131700,128800,130300,117625,849866.0,6522376.0
2015-04-10,131100,132200,126800,127200,193389,829646.0,6522376.0
2015-04-13,128000,128300,121900,122000,220657,795730.0,6522376.0
2015-04-14,120400,123900,120000,121300,144424,791164.0,6522376.0
2015-04-15,122400,129400,121800,124100,204858,809427.0,6522376.0
2015-04-16,124300,124700,120900,122400,98879,798339.0,6522376.0
2015-04-17,122800,123000,120300,120300,114195,784642.0,6522376.0
2015-04-20,118700,125700,118600,124000,165877,808775.0,6522376.0
2015-04-21,125000,125600,123100,124300,127829,810731.0,6522376.0
2015-04-22,124700,125200,117300,119800,222480,781381.0,6522376.0
2015-04-23,120800,122400,118000,119000,127696,776163.0,6522376.0
2015-04-24,122800,126800,119600,121000,244404,789207.0,6522376.0
2015-04-27,122000,125300,121900,123100,170124,802904.0,6522376.0
2015-04-28,123900,125700,120500,120600,151066,786599.0,6522376.0
2015-04-29,121600,122400,119400,120100,84511,783337.0,6522376.0
2015-04-30,120400,120600,118300,118500,85667,772902.0,6522376.0
2015-05-04,118000,118000,110800,111300,191539,725940.0,6522376.0
2015-05-06,109300,113700,109300,110000,94490,717461.0,6522376.0
2015-05-07,108000,113000,106000,111400,122823,726593.0,6522376.0
2015-05-08,110000,112100,109000,110000,83530,717461.0,6522376.0
2015-05-11,111300,111300,107500,107900,88737,703764.0,6522376.0
2015-05-12,106000,111800,103700,107100,168963,698546.0,6522376.0
2015-05-13,104300,105400,96900,98400,374309,641802.0,6522376.0
2015-05-14,99100,101000,98400,99500,145357,648976.0,6522376.0
2015-05-15,104400,114400,103500,114400,533615,746160.0,6522376.0
2015-05-18,114500,117100,109400,109700,176785,715505.0,6522376.0
2015-05-19,110600,114100,107000,111000,161487,723984.0,6522376.0
2015-05-20,111000,112500,106500,108900,150940,710287.0,6522376.0
2015-05-21,110500,119400,108900,116700,260264,761161.0,6522376.0
2015-05-22,116000,116600,112800,113000,165159,737028.0,6522376.0
2015-05-26,107000,107300,100400,103000,334258,671805.0,6522376.0
2015-05-27,105100,106100,100500,101300,170713,660717.0,6522376.0
2015-05-28,101500,103600,98000,98700,309742,643759.0,6522376.0
2015-05-29,98300,105200,98100,99800,216512,650933.0,6522376.0
2015-06-01,100800,104300,100800,101500,110639,662021.0,6522376.0
2015-06-02,102200,102700,97500,97500,136390,635932.0,6522376.0
2015-06-03,98300,100000,97100,97800,89503,637888.0,6522376.0
2015-06-04,99100,100400,98000,98400,71979,641802.0,6522376.0
2015-06-05,98000,99300,97500,98000,71758,639193.0,6522376.0
2015-06-08,98200,100300,98200,100300,70961,654194.0,6522376.0
2015-06-09,100600,101200,98400,99000,79641,645715.0,6522376.0
2015-06-10,99000,100600,97200,97200,110488,633975.0,6522376.0
2015-06-11,97800,99000,94100,97500,106761,635932.0,6522376.0
2015-06-12,98200,99500,90000,90800,199532,592232.0,6522376.0
2015-06-15,89100,92400,86000,88100,107362,574621.0,6522376.0
2015-06-16,87100,92500,87100,89800,107720,585709.0,6522376.0
2015-06-17,90600,96300,87700,94000,126138,613103.0,6522376.0
2015-06-18,94100,94900,90600,90800,76174,592232.0,6522376.0
2015-06-19,91000,93800,90700,93000,86545,606581.0,6522376.0
2015-06-22,93000,93700,91300,92000,70854,600059.0,6522376.0
2015-06-23,91600,91900,89000,91200,131525,594841.0,6522376.0
2015-06-24,92400,92400,91300,91300,66724,595493.0,6522376.0
2015-06-25,91200,91400,89800,90500,68632,590275.0,6522376.0
2015-06-26,90900,90900,88600,88600,82123,577883.0,6522376.0
2015-06-29,87300,89100,85800,85800,76911,559620.0,6522376.0
2015-06-30,84500,87700,83500,86400,80121,563533.0,6522376.0
2015-07-01,86100,97400,86100,95200,231424,620930.0,6522376.0
2015-07-02,96800,97600,94100,94300,149510,615060.0,6522376.0
2015-07-03,96100,96600,92100,93000,72203,606581.0,6522376.0
2015-07-06,91000,93100,87600,87700,99457,572012.0,6522376.0
2015-07-07,89300,95100,87000,95000,220694,619626.0,6522376.0
2015-07-08,98400,101900,95100,96600,312916,630062.0,6522376.0
2015-07-09,95000,96700,92100,95700,119568,624191.0,6522376.0
2015-07-10,96400,99700,94000,96800,142302,631366.0,6522376.0
2015-07-13,99500,107900,99000,107100,331397,698546.0,6522376.0
2015-07-14,108000,108000,103400,103500,258121,675066.0,6522376.0
2015-07-15,104000,105400,102500,103700,119367,676370.0,6522376.0
2015-07-16,103000,107400,102900,106900,154072,697242.0,6522376.0
2015-07-17,108200,109000,106100,108200,116684,705721.0,6522376.0
2015-07-20,109100,112900,106900,106900,181093,697242.0,6522376.0
2015-07-21,107800,111800,101700,111500,189576,727245.0,6522376.0
2015-07-22,110500,112600,108300,108400,133775,707026.0,6522376.0
2015-07-23,109800,110400,105000,105200,81708,686154.0,6522376.0
2015-07-24,104000,108200,102300,102300,110629,667239.0,6522376.0
2015-07-27,101200,102200,97100,97100,97317,633323.0,6522376.0
2015-07-28,95500,96700,92600,93600,111779,610494.0,6522376.0
2015-07-29,94400,96500,90500,90500,103445,590275.0,6522376.0
2015-07-30,90700,92500,89000,89500,71705,583753.0,6522376.0
2015-07-31,89500,92400,87500,92400,87991,602668.0,6522376.0
2015-08-03,92500,92500,88300,88300,73798,575926.0,6522376.0
2015-08-04,87400,90300,87400,89500,51362,583753.0,6522376.0
2015-08-05,89600,91100,89200,90300,39055,588971.0,6522376.0
2015-08-06,91300,92600,90300,91100,45171,594188.0,6522376.0
2015-08-07,90000,92000,89600,91800,48636,598754.0,6522376.0
2015-08-10,91900,95000,91900,92700,86683,604624.0,6522376.0
2015-08-11,92700,95500,92200,92800,65281,605276.0,6522376.0
2015-08-12,92200,92500,81300,84000,332110,547880.0,6522376.0
2015-08-13,82500,83100,80500,82000,181459,534835.0,6522376.0
2015-08-17,82000,82000,80000,80300,110496,523747.0,6522376.0
2015-08-18,80400,82500,80100,80100,84277,522442.0,6522376.0
2015-08-19,79000,80300,73500,75800,134989,494396.0,6522376.0
2015-08-20,73400,77100,73400,74300,86228,484613.0,6522376.0
2015-08-21,69200,71500,66500,69100,129035,450696.0,6522376.0
2015-08-24,69000,70800,65500,65500,89048,427216.0,6522376.0
2015-08-25,66500,71000,65200,69900,112678,455914.0,6522376.0
2015-08-26,69800,72800,69000,71000,71279,463089.0,6522376.0
2015-08-27,72200,73900,71000,71600,57610,467002.0,6522376.0
2015-08-28,72800,75000,72000,74200,43364,483960.0,6522376.0
2015-08-31,74600,74600,71900,72400,33351,472220.0,6522376.0
2015-09-01,71900,73400,70500,70500,24141,459828.0,6522376.0
2015-09-02,70100,71700,68800,71000,31718,463089.0,6522376.0
2015-09-03,72900,73300,70000,70900,29643,462436.0,6522376.0
2015-09-04,71500,71800,69100,69100,32964,450696.0,6522376.0
2015-09-07,68500,69100,65200,66200,78387,431781.0,6522376.0
2015-09-08,66500,66700,62800,64500,89587,420693.0,6522376.0
2015-09-09,65700,67400,65200,65900,69245,429825.0,6522376.0
2015-09-10,65900,67400,64900,67300,36749,438956.0,6522376.0
2015-09-11,67300,68900,66500,67700,41151,441565.0,6522376.0
2015-09-14,67900,68500,65200,66300,36250,432434.0,6522376.0
2015-09-15,65900,66300,64600,65500,30598,427216.0,6522376.0
2015-09-16,66100,66700,66000,66300,27535,432434.0,6522376.0
2015-09-17,67500,67600,66500,66600,27927,434390.0,6522376.0
2015-09-18,67700,71800,66600,70000,113676,456566.0,6522376.0
2015-09-21,68600,71000,68400,70200,50888,457871.0,6522376.0
2015-09-22,70200,71300,69300,69800,41197,455262.0,6522376.0
2015-09-23,69900,71100,67900,68800,41829,448739.0,6522376.0
2015-09-24,69800,70400,68500,70100,37491,457219.0,6522376.0
2015-09-25,69700,71200,69200,69400,35785,452653.0,6522376.0
2015-09-30,68000,69000,66400,68900,39890,449392.0,6522376.0
2015-10-01,69700,71400,68600,70100,50728,457219.0,6522376.0
2015-10-02,71000,72000,69600,72000,41754,469611.0,6522376.0
2015-10-05,72200,73700,71300,71300,44213,465045.0,6522376.0
2015-10-06,71700,72200,70300,70500,29517,459828.0,6522376.0
2015-10-07,70000,71100,69700,71000,25655,463089.0,6522376.0
2015-10-08,71300,71300,67600,68000,60253,443522.0,6522376.0
2015-10-12,68100,68800,67000,67600,29042,440913.0,6522376.0
2015-10-13,67600,69200,67600,68700,33372,448087.0,6522376.0
2015-10-14,68100,69700,67900,69300,30502,452001.0,6522376.0
2015-10-15,69300,70300,68400,70300,22235,458523.0,6522376.0
2015-10-16,70600,70900,69600,70400,30433,459175.0,6522376.0
2015-10-19,70000,72100,70000,71200,44130,464393.0,6522376.0
2015-10-20,71000,71700,69900,71400,27212,465698.0,6522376.0
2015-10-21,71400,72000,70300,71800,35201,468307.0,6522376.0
2015-10-22,71600,71800,68800,68800,31749,448739.0,6522376.0
2015-10-23,69000,71400,69000,70000,24561,456566.0,6522376.0
2015-10-26,73900,91000,73900,91000,1058561,593536.0,6522376.0
2015-10-27,90400,104300,85100,94900,1308206,618973.0,6522376.0
2015-10-28,93000,95700,89000,90000,330639,587014.0,6522376.0
2015-10-29,91600,94500,89300,89300,246680,582448.0,6522376.0
2015-10-30,87800,87900,83700,84000,275321,547880.0,6522376.0
2015-11-02,83000,84200,79500,79500,216409,518529.0,6522376.0
2015-11-03,79600,83200,79200,80200,207126,523095.0,6522376.0
2015-11-04,81400,84300,80000,80000,190655,521790.0,6522376.0
2015-11-05,79000,79700,77800,78700,150235,513311.0,6522376.0
2015-11-06,78800,83800,78200,82700,203933,539400.0,6522376.0
2015-11-09,82600,83000,75700,78800,176321,513963.0,6522376.0
2015-11-10,76400,80100,73900,75000,170612,489178.0,6522376.0
2015-11-11,73700,80400,73400,79600,186004,519181.0,6522376.0
2015-11-12,79600,80100,77500,78900,78072,514615.0,6522376.0
2015-11-13,78000,79200,75900,77900,65556,508093.0,6522376.0
2015-11-16,76200,77300,75200,75200,49722,490483.0,6522376.0
2015-11-17,76600,82600,76400,78500,153680,512007.0,6522376.0
2015-11-18,80300,81500,77400,77400,72132,504832.0,6522376.0
2015-11-19,79600,79600,76600,78500,58922,512007.0,6522376.0
2015-11-20,78900,78900,76500,76900,76442,501571.0,6522376.0
2015-11-23,76900,78400,75900,77800,67457,507441.0,6522376.0
2015-11-24,78200,78600,77200,77600,39030,506136.0,6522376.0
2015-11-25,78100,78900,75800,78800,71524,513963.0,6522376.0
2015-11-26,79000,81700,77900,80400,106599,524399.0,6522376.0
2015-11-27,81300,84200,80000,80000,120242,521790.0,6522376.0
2015-11-30,80000,80700,78600,78600,63534,512659.0,6522376.0
2015-12-01,79000,81000,79000,79300,72813,517224.0,6522376.0
2015-12-02,79300,80100,78200,78600,66647,512659.0,6522376.0
2015-12-03,78500,80200,76800,79400,65317,517877.0,6522376.0
2015-12-04,78300,81600,78300,79100,84653,515920.0,6522376.0
2015-12-07,80500,89000,80000,86600,373551,564838.0,6522376.0
2015-12-08,87000,87300,82900,83500,152375,544618.0,6522376.0
2015-12-09,83800,84100,80200,81100,121725,528965.0,6522376.0
2015-12-10,80600,81600,78600,79500,88258,518529.0,6522376.0
2015-12-11,80000,81500,77000,77000,106258,502223.0,6522376.0
2015-12-14,74400,75000,69700,70100,159803,457219.0,6522376.0
2015-12-15,70600,71900,70500,70900,49729,462436.0,6522376.0
2015-12-16,72100,73500,72100,73100,61094,476786.0,6522376.0
2015-12-17,74000,74700,72900,74200,54369,483960.0,6522376.0
2015-12-18,73700,76500,72000,75300,76008,491135.0,6522376.0
2015-12-21,75300,76400,74500,76100,36809,496353.0,6522376.0
2015-12-22,76800,76800,73000,73100,66506,476786.0,6522376.0
2015-12-23,73200,74600,72800,73500,42015,479395.0,6522376.0
2015-12-24,74300,74800,72300,72400,49067,472220.0,6522376.0
2015-12-28,72100,72700,70100,70400,59550,459175.0,6522376.0
2015-12-29,70900,75200,70800,74400,56721,485265.0,6522376.0
2015-12-30,75800,77900,74600,77500,71623,505484.0,6522376.0
2016-01-04,77300,77300,74900,75000,71261,489178.0,6522376.0
2016-01-05,73500,76800,73500,76000,36197,495701.0,6522376.0
2016-01-06,76100,76600,72900,73500,52409,479395.0,6522376.0
2016-01-07,72800,74600,72600,72900,32113,475481.0,6522376.0
2016-01-08,72000,72800,70800,72100,37346,470263.0,6522376.0
2016-01-11,71200,75000,70000,70600,90852,460480.0,6522376.0
2016-01-12,71400,72100,70500,71200,35307,464393.0,6522376.0
2016-01-13,71600,72500,70500,70800,49425,461784.0,6522376.0
2016-01-14,70000,70200,68100,69300,55870,452001.0,6522376.0
2016-01-15,70900,72200,69000,69200,94031,451348.0,6522376.0
2016-01-18,69300,73200,68500,72900,81055,475481.0,6522376.0
2016-01-19,73000,73700,70800,71800,35054,468307.0,6522376.0
2016-01-20,71800,72900,69700,70700,60663,461132.0,6522376.0
2016-01-21,70400,72900,69500,70700,85527,461132.0,6522376.0
2016-01-22,74300,76600,72500,74700,311239,487221.0,6522376.0
2016-01-25,76500,77300,74700,76200,90486,497005.0,6522376.0
2016-01-26,75400,83200,75400,79700,229496,519833.0,6522376.0
2016-01-27,80400,82000,78800,80000,105634,521790.0,6522376.0
2016-01-28,80500,80800,77600,80100,64645,522442.0,6522376.0
2016-01-29,79200,80000,76600,78900,63786,514615.0,6522376.0
2016-02-01,78300,78400,75500,76000,57848,495701.0,6522376.0
2016-02-02,76000,81700,76000,79500,149245,518529.0,6522376.0
2016-02-03,79500,83300,79300,80500,165660,525051.0,6522376.0
2016-02-04,81500,82500,80100,81000,78019,528312.0,6522376.0
2016-02-05,80500,80800,78200,79800,67437,520486.0,6522376.0
2016-02-11,78500,82400,76700,81800,141894,533530.0,6522376.0
2016-02-12,81800,83900,76100,76200,204784,497005.0,6522376.0
2016-02-15,77000,78300,76400,77500,62904,505484.0,6522376.0
2016-02-16,78200,81300,77400,80900,106192,527660.0,6522376.0
2016-02-17,81800,82200,78400,78400,103387,511354.0,6522376.0
2016-02-18,79900,82200,79500,81000,123993,528312.0,6522376.0
2016-02-19,80700,81300,79300,79900,75008,521138.0,6522376.0
2016-02-22,81000,82800,79900,80800,87172,527008.0,6522376.0
2016-02-23,81000,81500,78000,78300,89297,510702.0,6522376.0
2016-02-24,78000,80800,76600,80100,59460,522442.0,6522376.0
2016-02-25,81900,83900,77900,79800,185754,520486.0,6522376.0
2016-02-26,80600,85400,80200,85000,272904,554402.0,6522376.0
2016-02-29,87700,90200,86100,88600,350092,577883.0,6522376.0
2016-03-02,88100,88700,85900,88500,165354,577230.0,6522376.0
2016-03-03,88800,89700,86600,88200,70729,575274.0,6522376.0
2016-03-04,87700,91000,85900,90600,160609,590927.0,6522376.0
2016-03-07,91000,91400,88100,88300,119727,575926.0,6522376.0
2016-03-08,89000,89000,85600,86000,107759,560924.0,6522376.0
2016-03-09,87000,89600,86500,89500,180814,583753.0,6522376.0
2016-03-10,90400,94200,89700,93300,210915,608538.0,6522376.0
2016-03-11,93500,93600,90900,92200,125543,601363.0,6522376.0
2016-03-14,92600,95700,90700,94100,171933,613756.0,6522376.0
2016-03-15,94500,95600,91700,91700,84504,598102.0,6522376.0
2016-03-16,91800,93400,89700,93000,113173,606581.0,6522376.0
2016-03-17,94300,95400,93300,94400,112644,615712.0,6522376.0
2016-03-18,95600,95600,93400,94800,54868,618321.0,6522376.0
2016-03-21,95500,95500,91600,92000,85044,600059.0,6522376.0
2016-03-22,92200,94000,90300,93700,79835,611147.0,6522376.0
2016-03-23,93400,94000,90700,90800,67264,592232.0,6522376.0
2016-03-24,90800,91400,88900,90800,75839,592232.0,6522376.0
2016-03-25,91200,91200,88900,88900,51711,579839.0,6522376.0
2016-03-28,88900,89700,86200,86200,52865,562229.0,6522376.0
2016-03-29,86300,89400,86300,89000,43672,580491.0,6522376.0
2016-03-30,89000,90700,87300,90700,88682,591580.0,6522376.0
2016-03-31,91500,92000,89400,91300,45333,595493.0,6522376.0
2016-04-01,91600,93900,91000,93600,88161,610494.0,6522376.0
2016-04-04,94400,94400,91600,92200,62173,601363.0,6522376.0
2016-04-05,92000,93700,92000,93200,39946,607885.0,6522376.0
2016-04-06,92800,93200,90700,90900,37268,592884.0,6522376.0
2016-04-07,91500,92000,89900,90900,31784,592884.0,6522376.0
2016-04-08,90000,92200,89900,91200,35861,594841.0,6522376.0
2016-04-11,91400,92600,88000,88100,67714,574621.0,6522376.0
2016-04-12,88100,89100,87200,88100,28809,574621.0,6522376.0
2016-04-14,89000,90400,87900,89500,40252,583753.0,6522376.0
2016-04-15,89300,90000,86000,87400,79122,570056.0,6522376.0
2016-04-18,87500,87600,86500,86700,27980,565490.0,6522376.0
2016-04-19,87000,88800,86400,87300,46530,569403.0,6522376.0
2016-04-20,88000,88400,87000,87400,26415,570056.0,6522376.0
2016-04-21,87800,88500,86500,87900,38135,573317.0,6522376.0
2016-04-22,88300,88600,86800,87100,33360,568099.0,6522376.0
2016-04-25,87600,88700,87400,87900,28967,573317.0,6522376.0
2016-04-26,87900,88000,84000,84000,108016,547880.0,6522376.0
2016-04-27,84000,85200,83200,84600,48064,551793.0,6522376.0
2016-04-28,85400,85400,83900,84400,34045,550489.0,6522376.0
2016-04-29,84100,85800,84100,85400,25665,557011.0,6522376.0
2016-05-02,85100,85400,83700,83700,29204,545923.0,6522376.0
2016-05-03,83800,86900,83800,85900,48080,560272.0,6522376.0
2016-05-04,85800,91600,85800,90900,171522,592884.0,6522376.0
2016-05-09,90900,91400,89400,90400,55553,589623.0,6522376.0
2016-05-10,90400,94400,90000,93800,131857,611799.0,6522376.0
2016-05-11,95000,99100,93500,95800,357774,624844.0,6522376.0
2016-05-12,97000,97900,95500,96000,80709,626148.0,6522376.0
2016-05-13,96000,98900,95900,97700,118314,637236.0,6522376.0
2016-05-16,98300,99500,96800,98700,91689,643759.0,6522376.0
2016-05-17,98800,99200,96200,97200,64588,633975.0,6522376.0
2016-05-18,96300,97200,94900,95500,73928,622887.0,6522376.0
2016-05-19,95400,96300,93600,95700,62354,624191.0,6522376.0
2016-05-20,95700,95700,92600,92600,63610,603972.0,6522376.0
