케이맥(043290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-14,10850,11000,10600,10900,2880,76673.0,7034196.0
2018-08-16,10900,11450,10700,11400,17891,80190.0,7034196.0
2018-08-17,11450,11800,11300,11500,12305,80893.0,7034196.0
2018-08-20,11750,11750,11250,11500,2327,80893.0,7034196.0
2018-08-21,11500,11500,11250,11500,3054,80893.0,7034196.0
2018-08-22,11300,11400,11200,11300,2512,79486.0,7034196.0
2018-08-23,11300,11750,11150,11400,6070,80190.0,7034196.0
2018-08-24,11600,11600,10900,11400,9556,80190.0,7034196.0
2018-08-27,11400,11400,11150,11300,7686,79486.0,7034196.0
2018-08-28,11300,11300,10950,11250,18595,79135.0,7034196.0
2018-08-29,11350,11500,11100,11450,20626,80542.0,7034196.0
2018-08-30,11450,11600,11300,11550,12838,81245.0,7034196.0
2018-08-31,11600,11650,11250,11600,15099,81597.0,7034196.0
2018-09-03,11600,11600,11250,11500,18355,80893.0,7034196.0
2018-09-04,11550,11900,11500,11600,24375,81597.0,7034196.0
2018-09-05,11750,12600,11550,12250,63333,86169.0,7034196.0
2018-09-06,12300,12750,12300,12550,39391,88279.0,7034196.0
2018-09-07,12600,12600,11950,12000,28885,84410.0,7034196.0
2018-09-10,11900,12300,11700,11700,15503,82300.0,7034196.0
2018-09-11,11850,12250,11800,12250,13701,86169.0,7034196.0
2018-09-12,12400,12400,11900,11900,7459,83707.0,7034196.0
2018-09-13,12000,12000,11700,11950,8789,84059.0,7034196.0
2018-09-14,11900,12050,11700,12000,7706,84410.0,7034196.0
2018-09-17,12000,12000,11700,11700,3942,82300.0,7034196.0
2018-09-18,11550,11800,11250,11400,11772,80190.0,7034196.0
2018-09-19,11650,11650,11250,11400,6717,80190.0,7034196.0
2018-09-20,11400,11500,11200,11400,10553,80190.0,7034196.0
2018-09-21,11300,11650,11300,11500,8726,80893.0,7034196.0
2018-09-27,11500,11650,11350,11600,4009,81597.0,7034196.0
2018-09-28,11800,11800,11400,11550,10706,81245.0,7034196.0
2018-10-01,11600,11600,11350,11400,10248,80190.0,7034196.0
2018-10-02,11400,11850,11350,11350,2648,79838.0,7034196.0
2018-10-04,11350,11500,10850,11350,30040,79838.0,7034196.0
2018-10-05,11650,11650,10800,11200,12409,78783.0,7034196.0
2018-10-08,11200,11200,10850,11000,2967,77376.0,7034196.0
2018-10-10,10800,11000,10300,10600,16221,74562.0,7034196.0
2018-10-11,10050,10600,9660,10600,44184,74562.0,7034196.0
2018-10-12,10250,10550,10050,10550,18602,74211.0,7034196.0
2018-10-15,10550,10650,9900,10350,44622,72804.0,7034196.0
2018-10-16,10300,10550,10000,10500,21403,73859.0,7034196.0
2018-10-17,10500,10750,10300,10450,5735,73507.0,7034196.0
2018-10-18,10600,10600,10200,10400,4291,73156.0,7034196.0
2018-10-19,10400,10400,10050,10250,7868,72101.0,7034196.0
2018-10-22,10150,10250,9750,10000,17972,70342.0,7034196.0
2018-10-23,9990,9990,9350,9850,21505,69287.0,7034196.0
2018-10-24,9960,10050,9700,9920,8046,69779.0,7034196.0
2018-10-25,9440,9890,9440,9890,24009,69568.0,7034196.0
2018-10-26,9890,9990,9640,9900,10606,69639.0,7034196.0
2018-10-29,9890,9990,9700,9770,7140,68724.0,7034196.0
2018-10-30,9510,9780,9090,9780,27902,68794.0,7034196.0
2018-10-31,9720,9850,9550,9700,5480,68232.0,7034196.0
2018-11-01,9870,9870,9480,9550,12578,67177.0,7034196.0
2018-11-02,9590,9730,9550,9730,6958,68443.0,7034196.0
2018-11-05,9700,9720,9400,9530,2492,67036.0,7034196.0
2018-11-06,9570,9670,9410,9590,4878,67458.0,7034196.0
2018-11-07,9590,9600,9300,9400,8167,66121.0,7034196.0
2018-11-08,9540,9540,9320,9460,5410,66543.0,7034196.0
2018-11-09,9470,9570,9460,9520,6517,66966.0,7034196.0
2018-11-12,9570,9800,9510,9700,7570,68232.0,7034196.0
2018-11-13,9670,9790,9580,9700,6951,68232.0,7034196.0
2018-11-14,9900,10850,9680,9800,61774,68935.0,7034196.0
2018-11-15,9900,10250,9510,9650,39769,67880.0,7034196.0
2018-11-16,9710,9950,9660,9900,15587,69639.0,7034196.0
2018-11-19,9900,10000,9760,9900,22218,69639.0,7034196.0
2018-11-20,9900,9950,9790,9790,5155,68865.0,7034196.0
2018-11-21,9790,9800,9640,9700,7244,68232.0,7034196.0
2018-11-22,9730,9890,9680,9710,6033,68302.0,7034196.0
2018-11-23,9790,9800,9610,9800,6476,68935.0,7034196.0
2018-11-26,9820,9830,9720,9810,5929,69005.0,7034196.0
2018-11-27,9850,9850,9720,9740,5584,68513.0,7034196.0
2018-11-28,9770,9770,9600,9680,12250,68091.0,7034196.0
2018-11-29,9680,9940,9630,9680,7572,68091.0,7034196.0
2018-11-30,9710,9710,9560,9600,6191,67528.0,7034196.0
2018-12-03,9980,9980,9510,9630,9391,67739.0,7034196.0
2018-12-04,9700,9700,9490,9580,5496,67388.0,7034196.0
2018-12-05,9570,9570,9350,9560,9034,67247.0,7034196.0
2018-12-06,9420,9670,9320,9550,6990,67177.0,7034196.0
2018-12-07,9550,9570,9420,9570,8574,67317.0,7034196.0
2018-12-10,9520,9520,9280,9280,7972,65277.0,7034196.0
2018-12-11,9280,9290,9040,9060,8011,63730.0,7034196.0
2018-12-12,9100,9100,8700,8840,14253,62182.0,7034196.0
2018-12-13,8870,9000,8780,8910,10177,62675.0,7034196.0
2018-12-14,8910,8990,8630,8930,9812,62815.0,7034196.0
2018-12-17,8960,8960,8500,8770,42765,61690.0,7034196.0
2018-12-18,8630,8790,8390,8460,52104,59509.0,7034196.0
2018-12-19,8460,8880,8460,8750,24546,61549.0,7034196.0
2018-12-20,8750,8830,8610,8820,9820,62042.0,7034196.0
2018-12-21,8820,8970,8750,8910,48659,62675.0,7034196.0
2018-12-24,9080,9080,8920,8920,69463,62745.0,7034196.0
2018-12-26,8920,9040,8900,8980,67119,63167.0,7034196.0
2018-12-27,9080,9100,8850,9070,41687,63800.0,7034196.0
2018-12-28,9030,9310,8980,9290,25060,65348.0,7034196.0
2019-01-02,9310,9700,9300,9600,32870,67528.0,7034196.0
2019-01-03,9600,9710,9410,9530,21801,67036.0,7034196.0
2019-01-04,9510,9520,9170,9300,12211,65418.0,7034196.0
2019-01-07,9300,9400,9200,9360,4507,65840.0,7034196.0
2019-01-08,9360,9410,9310,9390,4471,66051.0,7034196.0
2019-01-09,9390,9440,9380,9400,701,66121.0,7034196.0
2019-01-10,9400,9410,9370,9410,12956,66192.0,7034196.0
2019-01-11,9410,9490,9290,9430,8288,66332.0,7034196.0
2019-01-14,9430,9440,9290,9410,5854,66192.0,7034196.0
2019-01-15,9410,9440,9330,9370,7005,65910.0,7034196.0
2019-01-16,9370,9480,9300,9370,8180,65910.0,7034196.0
2019-01-17,9360,9360,9220,9220,10087,64855.0,7034196.0
2019-01-18,9220,9400,9220,9330,1225,65629.0,7034196.0
2019-01-21,9330,9850,9330,9780,12638,68794.0,7034196.0
2019-01-22,9850,9940,9730,9880,6013,69498.0,7034196.0
2019-01-23,9890,10200,9880,9940,22605,69920.0,7034196.0
2019-01-24,9960,10850,9960,10650,83940,74914.0,7034196.0
2019-01-25,10650,12400,10600,11600,212476,81597.0,7034196.0
2019-01-28,11750,12550,11650,12000,78450,84410.0,7034196.0
2019-01-29,11900,12750,11900,12250,53228,86169.0,7034196.0
2019-01-30,12100,12500,12100,12300,16336,86521.0,7034196.0
2019-01-31,12300,12500,11400,12350,103129,86872.0,7034196.0
2019-02-01,12250,12450,11950,12100,29451,85114.0,7034196.0
2019-02-07,12100,12500,11850,12450,46232,87576.0,7034196.0
2019-02-08,12600,12600,12100,12250,7821,86169.0,7034196.0
2019-02-11,12250,12250,11850,12150,14919,85465.0,7034196.0
2019-02-12,12150,12400,11800,12300,18810,86521.0,7034196.0
2019-02-13,12300,13200,12250,12950,58911,91093.0,7034196.0
2019-02-14,13000,13800,12800,13600,96012,95665.0,7034196.0
2019-02-15,13650,15100,13650,14450,253539,101644.0,7034196.0
2019-02-18,14400,14800,14200,14550,52417,102348.0,7034196.0
2019-02-19,14650,15000,14100,14850,61346,104458.0,7034196.0
2019-02-20,14850,16150,14650,15650,120735,110085.0,7034196.0
2019-02-21,15650,16000,15500,15600,40008,109733.0,7034196.0
2019-02-22,15650,15650,14950,15000,68864,105513.0,7034196.0
2019-02-25,15000,15700,15000,15350,48975,107975.0,7034196.0
2019-02-26,15650,15650,14900,15150,37737,106568.0,7034196.0
2019-02-27,15150,15250,14300,14650,93397,103051.0,7034196.0
2019-02-28,14650,14750,14350,14600,40759,102699.0,7034196.0
2019-03-04,14750,15050,14600,14900,31590,104810.0,7034196.0
2019-03-05,15150,15200,14700,14850,20458,104458.0,7034196.0
2019-03-06,14850,15100,14650,14950,41160,105161.0,7034196.0
2019-03-07,14950,16000,14900,15750,125675,110789.0,7034196.0
2019-03-08,15800,15800,14400,15250,78840,107271.0,7034196.0
2019-03-11,15250,15250,14400,15000,53346,105513.0,7034196.0
2019-03-12,15000,16100,15000,15900,112457,111844.0,7034196.0
2019-03-13,15950,17350,15950,17050,152282,119933.0,7034196.0
2019-03-14,16950,17400,16900,17250,62634,121340.0,7034196.0
2019-03-15,17300,17400,16850,17250,40807,121340.0,7034196.0
2019-03-18,17250,17750,17150,17500,59889,123098.0,7034196.0
2019-03-19,17500,17500,16800,16950,36825,119230.0,7034196.0
2019-03-20,16950,16950,16250,16800,42658,118174.0,7034196.0
2019-03-21,16800,17200,16350,16800,24410,118174.0,7034196.0
2019-03-22,17150,17150,16150,16500,24183,116064.0,7034196.0
2019-03-25,16450,16450,15550,15900,32348,111844.0,7034196.0
2019-03-26,16000,16000,15500,15950,25169,112690.0,7065196.0
2019-03-27,15950,16200,14750,15350,65266,108451.0,7065196.0
2019-03-28,15350,15450,14800,14950,28362,105625.0,7065196.0
2019-03-29,14950,15100,13900,15050,53933,106331.0,7065196.0
2019-04-01,14750,15300,14700,15250,31450,107744.0,7065196.0
2019-04-02,15650,15950,15300,15500,57131,110694.0,7141531.0
2019-04-03,15600,15600,14850,15100,47227,107837.0,7141531.0
2019-04-04,15100,15350,14850,15150,25485,108194.0,7141531.0
2019-04-05,15200,15200,14550,14950,53314,106766.0,7141531.0
2019-04-08,14800,15050,14600,15000,23731,107123.0,7141531.0
2019-04-09,15150,15350,14500,15100,38601,107837.0,7141531.0
2019-04-10,14900,15100,14800,14950,11801,106766.0,7141531.0
2019-04-11,15000,15400,14800,15150,29899,108194.0,7141531.0
2019-04-12,15050,15350,14600,14850,27932,106052.0,7141531.0
2019-04-15,14850,14950,14300,14600,27978,104266.0,7141531.0
2019-04-16,14450,14600,13550,14200,97799,101410.0,7141531.0
2019-04-17,14200,14500,14050,14350,31592,102481.0,7141531.0
2019-04-18,14450,14500,13650,13950,22202,99624.0,7141531.0
2019-04-19,13950,14200,13700,14200,24857,101410.0,7141531.0
2019-04-22,14150,14300,13650,13950,25749,99624.0,7141531.0
2019-04-23,13950,14050,13600,13850,9988,98910.0,7141531.0
2019-04-24,13650,13850,13200,13300,20486,94982.0,7141531.0
2019-04-25,13250,13600,13100,13400,10613,95697.0,7141531.0
2019-04-26,13400,13600,13000,13450,23517,96054.0,7141531.0
2019-04-29,13650,13650,13250,13500,14615,96411.0,7141531.0
2019-04-30,13500,13800,13200,13800,26651,98553.0,7141531.0
2019-05-02,13650,13750,13550,13650,4264,97482.0,7141531.0
2019-05-03,13650,14550,13650,14550,81777,103909.0,7141531.0
2019-05-07,14200,14700,14150,14200,32069,101410.0,7141531.0
2019-05-08,13800,13850,12800,13850,112336,98910.0,7141531.0
2019-05-09,13750,14100,12800,13050,40600,93197.0,7141531.0
2019-05-10,13050,13200,12200,12600,44227,89983.0,7141531.0
2019-05-13,12600,12950,12100,12400,11531,88555.0,7141531.0
2019-05-14,12000,12250,11750,12250,21890,87484.0,7141531.0
2019-05-15,12250,12900,11950,12300,28233,87841.0,7141531.0
2019-05-16,12300,12650,12150,12350,23550,88198.0,7141531.0
2019-05-17,12700,12700,12000,12000,19147,85698.0,7141531.0
2019-05-20,12050,12350,11550,11750,17066,83913.0,7141531.0
2019-05-21,11750,11900,11700,11900,8690,84984.0,7141531.0
2019-05-22,12050,12300,11850,12150,17897,86770.0,7141531.0
2019-05-23,12150,12250,11550,11850,32976,84627.0,7141531.0
2019-05-24,11750,11850,10800,11050,37957,78914.0,7141531.0
2019-05-27,11250,11850,11050,11700,29422,83556.0,7141531.0
2019-05-28,11550,12750,11550,12450,50600,88912.0,7141531.0
2019-05-29,12850,12850,12100,12350,27432,88198.0,7141531.0
2019-05-30,12350,12900,12350,12450,43881,88912.0,7141531.0
2019-05-31,12500,12500,12050,12100,22402,86413.0,7141531.0
2019-06-03,12100,12250,11900,11950,12009,85341.0,7141531.0
2019-06-04,11850,12700,11850,12650,33851,90340.0,7141531.0
2019-06-05,13000,13400,12950,13050,33634,93197.0,7141531.0
2019-06-07,13050,13450,13050,13400,12844,95697.0,7141531.0
2019-06-10,13550,14150,13300,13800,34268,98553.0,7141531.0
2019-06-11,13800,13900,13300,13300,14250,94982.0,7141531.0
2019-06-12,13300,13300,12550,12650,36491,90340.0,7141531.0
2019-06-13,12600,13000,12450,12750,22258,91055.0,7141531.0
2019-06-14,12800,12800,12300,12450,20623,88912.0,7141531.0
2019-06-17,12450,12600,12050,12500,24288,89269.0,7141531.0
2019-06-18,12450,13100,12300,13050,23498,93197.0,7141531.0
2019-06-19,13050,13950,12650,13100,32298,93554.0,7141531.0
2019-06-20,13100,13800,12900,13650,37081,97482.0,7141531.0
2019-06-21,13650,13950,12750,13150,30485,93911.0,7141531.0
2019-06-24,13150,13400,12950,13200,23861,94268.0,7141531.0
2019-06-25,13200,13650,12850,13150,22686,93911.0,7141531.0
2019-06-26,13150,13300,12950,13050,9297,93197.0,7141531.0
2019-06-27,13200,13200,12150,12350,29858,88198.0,7141531.0
2019-06-28,12400,12650,11750,12300,23700,87841.0,7141531.0
2019-07-01,12300,12400,12000,12250,8449,87484.0,7141531.0
2019-07-02,12250,12350,12100,12250,2653,87484.0,7141531.0
2019-07-03,12100,12650,12050,12550,14133,89626.0,7141531.0
2019-07-04,12600,15050,12600,13100,288012,93554.0,7141531.0
2019-07-05,13000,13200,12700,13100,43099,93554.0,7141531.0
2019-07-08,13100,13100,11950,12100,48985,86413.0,7141531.0
2019-07-09,12100,12550,11500,11800,32454,84270.0,7141531.0
2019-07-10,11800,12200,11750,11850,6738,84627.0,7141531.0
2019-07-11,11850,12050,11550,11900,19233,84984.0,7141531.0
2019-07-12,12000,12200,11800,11900,7102,84984.0,7141531.0
2019-07-15,12400,13150,11700,12200,124089,87127.0,7141531.0
2019-07-16,13050,13050,11750,11800,150397,84270.0,7141531.0
2019-07-17,11800,12050,11250,12050,65889,86055.0,7141531.0
2019-07-18,12050,12650,11850,12250,54937,87484.0,7141531.0
2019-07-19,12200,12500,12050,12450,25133,88912.0,7141531.0
2019-07-22,12400,12550,12350,12500,21373,89269.0,7141531.0
2019-07-23,12700,12750,12250,12250,24438,87484.0,7141531.0
2019-07-24,12250,12500,12100,12400,16505,88555.0,7141531.0
2019-07-25,12250,12400,11750,12100,22622,86413.0,7141531.0
2019-07-26,11950,12150,11200,11750,56197,83913.0,7141531.0
2019-07-29,11550,11750,10950,11450,26214,81771.0,7141531.0
2019-07-30,11250,11600,10850,11550,21732,82485.0,7141531.0
2019-07-31,11550,11750,10900,11550,27704,82485.0,7141531.0
2019-08-01,11550,11600,11200,11400,5199,81413.0,7141531.0
2019-08-02,11100,11400,10950,11400,17332,81413.0,7141531.0
2019-08-05,11500,11550,10050,10750,50149,76771.0,7141531.0
2019-08-06,10000,10650,9810,10350,56973,73915.0,7141531.0
2019-08-07,10150,10650,10000,10400,34644,74272.0,7141531.0
2019-08-08,10400,10550,10300,10450,6529,74629.0,7141531.0
2019-08-09,10600,10600,10250,10500,9237,74986.0,7141531.0
2019-08-12,10500,10900,10300,10900,40294,77843.0,7141531.0
2019-08-13,10850,10850,10550,10650,7731,76057.0,7141531.0
2019-08-14,10650,11100,10550,10750,14201,76771.0,7141531.0
2019-08-16,10550,10850,10350,10400,12830,74272.0,7141531.0
2019-08-19,10400,10650,10250,10550,12112,75343.0,7141531.0
2019-08-20,10650,11000,10250,11000,19942,78557.0,7141531.0
2019-08-21,11000,11500,10950,11500,7267,82128.0,7141531.0
2019-08-22,11550,11550,10450,11050,66734,78914.0,7141531.0
2019-08-23,10850,11350,10600,11100,30305,79271.0,7141531.0
2019-08-26,10700,10950,10200,10450,34834,74629.0,7141531.0
2019-08-27,10600,10650,10100,10400,62555,74272.0,7141531.0
2019-08-28,10300,10700,10300,10500,17989,74986.0,7141531.0
2019-08-29,10500,10600,10200,10400,11234,74272.0,7141531.0
2019-08-30,10400,10600,10250,10400,21301,74272.0,7141531.0
2019-09-02,10350,10500,10250,10400,16769,74272.0,7141531.0
2019-09-03,10400,10750,10350,10750,14874,76771.0,7141531.0
2019-09-04,11000,11000,10700,11000,5893,78557.0,7141531.0
2019-09-05,10900,11900,10900,11700,28583,83556.0,7141531.0
2019-09-06,11700,12000,11550,11850,10439,84627.0,7141531.0
2019-09-09,11850,11900,11400,11500,12360,82128.0,7141531.0
2019-09-10,11500,11650,11200,11550,7291,82485.0,7141531.0
2019-09-11,11400,11600,11100,11200,11893,79985.0,7141531.0
2019-09-16,11200,11450,11200,11300,3283,80699.0,7141531.0
2019-09-17,11400,11500,11100,11450,2183,81771.0,7141531.0
2019-09-18,11700,11700,11300,11500,9460,82128.0,7141531.0
2019-09-19,11500,11650,11350,11450,1909,81771.0,7141531.0
2019-09-20,11550,11550,11200,11350,9818,81056.0,7141531.0
2019-09-23,11300,11500,11200,11350,12841,81056.0,7141531.0
2019-09-24,11300,12400,11300,12000,70183,85698.0,7141531.0
2019-09-25,11900,12250,11850,12050,15476,86055.0,7141531.0
2019-09-26,11950,12550,11950,12400,30235,88555.0,7141531.0
2019-09-27,12550,12550,12100,12350,19310,88198.0,7141531.0
2019-09-30,12150,12400,11800,12100,24137,86413.0,7141531.0
2019-10-01,12100,12400,11900,12350,5578,88198.0,7141531.0
2019-10-02,12300,12450,12100,12400,15740,88555.0,7141531.0
2019-10-04,12200,12500,12150,12200,10929,87127.0,7141531.0
2019-10-07,12100,12300,12000,12200,7387,87127.0,7141531.0
