이테크건설(016250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-08-24,7350,7350,7200,7350,303,20580.0,2800000.0
2005-08-25,7160,7300,7160,7300,2061,20440.0,2800000.0
2005-08-26,7350,7350,7100,7350,1539,20580.0,2800000.0
2005-08-29,7390,7390,7000,7310,7942,20468.0,2800000.0
2005-08-30,7240,7240,6920,7170,3159,20076.0,2800000.0
2005-08-31,6970,7250,6970,7050,1830,19740.0,2800000.0
2005-09-01,7190,7190,6930,7080,3703,19824.0,2800000.0
2005-09-02,7150,7160,6930,7160,4697,20048.0,2800000.0
2005-09-05,7030,7200,7000,7160,4687,20048.0,2800000.0
2005-09-06,7160,7200,7060,7140,2620,19992.0,2800000.0
2005-09-07,7200,7200,7060,7180,555,20104.0,2800000.0
2005-09-08,7200,7260,7010,7180,19043,20104.0,2800000.0
2005-09-09,7300,7300,7100,7170,6195,20076.0,2800000.0
2005-09-12,7190,7190,7030,7100,3446,19880.0,2800000.0
2005-09-13,7170,7170,7000,7000,6674,19600.0,2800000.0
2005-09-14,7080,7080,6950,7000,4822,19600.0,2800000.0
2005-09-15,7050,7090,6930,6930,6945,19404.0,2800000.0
2005-09-16,6930,6990,6760,6800,11453,19040.0,2800000.0
2005-09-20,6880,6940,6850,6920,1192,19376.0,2800000.0
2005-09-21,6860,7020,6860,6980,1853,19544.0,2800000.0
2005-09-22,6890,7000,6870,6960,7950,19488.0,2800000.0
2005-09-23,7050,7090,6870,6870,9382,19236.0,2800000.0
2005-09-26,7030,7050,6900,6960,7089,19488.0,2800000.0
2005-09-27,7050,7200,7050,7200,7443,20160.0,2800000.0
2005-09-28,7200,7700,7200,7550,11664,21140.0,2800000.0
2005-09-29,7500,7580,7320,7460,11561,20888.0,2800000.0
2005-09-30,7570,7800,7480,7760,16963,21728.0,2800000.0
2005-10-04,7770,8150,7770,8120,8363,22736.0,2800000.0
2005-10-05,8150,8250,7900,8090,6831,22652.0,2800000.0
2005-10-06,7970,8170,7950,8090,3557,22652.0,2800000.0
2005-10-07,7900,8340,7900,8090,5394,22652.0,2800000.0
2005-10-10,8300,8300,7850,8060,3153,22568.0,2800000.0
2005-10-11,8090,8180,7920,7960,7487,22288.0,2800000.0
2005-10-12,8030,8490,7930,8320,13697,23296.0,2800000.0
2005-10-13,8330,8330,7940,7960,9406,22288.0,2800000.0
2005-10-14,8100,8100,7850,7990,3402,22372.0,2800000.0
2005-10-17,7850,8090,7850,7900,7001,22120.0,2800000.0
2005-10-18,7820,8070,7820,8000,970,22400.0,2800000.0
2005-10-19,7850,7990,7530,7640,18178,21392.0,2800000.0
2005-10-20,7800,7960,7600,7780,702,21784.0,2800000.0
2005-10-21,7510,7740,7510,7740,7541,21672.0,2800000.0
2005-10-24,7750,7990,7610,7980,1642,22344.0,2800000.0
2005-10-25,8050,8230,7950,8130,5136,22764.0,2800000.0
2005-10-26,8160,8160,7970,8060,519,22568.0,2800000.0
2005-10-27,8080,8080,7850,8000,3042,22400.0,2800000.0
2005-10-28,7860,7940,7860,7930,276,22204.0,2800000.0
2005-10-31,8030,8060,7800,7980,2281,22344.0,2800000.0
2005-11-01,7900,8040,7900,8030,1211,22484.0,2800000.0
2005-11-02,8030,8190,7940,8020,6190,22456.0,2800000.0
2005-11-03,8020,8200,8020,8180,3631,22904.0,2800000.0
2005-11-04,8020,8400,8020,8260,4441,23128.0,2800000.0
2005-11-07,8260,8750,8160,8590,7416,24052.0,2800000.0
2005-11-08,8590,8740,8580,8600,2711,24080.0,2800000.0
2005-11-09,8700,8700,8450,8500,4282,23800.0,2800000.0
2005-11-10,8510,8800,8410,8800,4792,24640.0,2800000.0
2005-11-11,8700,9500,8700,9390,5816,26292.0,2800000.0
2005-11-14,9330,9750,9330,9570,1632,26796.0,2800000.0
2005-11-15,9310,9670,9120,9360,5863,26208.0,2800000.0
2005-11-16,9330,9910,9330,9800,4223,27440.0,2800000.0
2005-11-17,10000,10000,9700,9800,5637,27440.0,2800000.0
2005-11-18,9800,10350,9800,9810,6464,27468.0,2800000.0
2005-11-21,9820,10000,9820,9830,7655,27524.0,2800000.0
2005-11-22,9900,9900,9610,9670,5922,27076.0,2800000.0
2005-11-23,8670,9770,8670,9570,3148,26796.0,2800000.0
2005-11-24,9880,9880,9560,9640,2134,26992.0,2800000.0
2005-11-25,9610,10000,9610,9640,4247,26992.0,2800000.0
2005-11-28,10000,10200,9800,9950,10076,27860.0,2800000.0
2005-11-29,9960,10100,9500,9950,10082,27860.0,2800000.0
2005-11-30,10000,10300,9900,10050,5072,28140.0,2800000.0
2005-12-01,9900,10500,9900,10050,3213,28140.0,2800000.0
2005-12-02,10000,10450,10000,10100,3689,28280.0,2800000.0
2005-12-05,10150,10250,10000,10000,7831,28000.0,2800000.0
2005-12-06,9920,10200,9920,10100,6186,28280.0,2800000.0
2005-12-07,10100,10100,9900,10000,9909,28000.0,2800000.0
2005-12-08,10200,10300,9980,10100,6662,28280.0,2800000.0
2005-12-09,10000,10300,10000,10150,3255,28420.0,2800000.0
2005-12-12,11000,11000,10300,10500,8115,29400.0,2800000.0
2005-12-13,10300,11650,10200,10500,26369,29400.0,2800000.0
2005-12-14,10800,11200,10450,10800,12752,30240.0,2800000.0
2005-12-15,10600,11150,10550,10700,9694,29960.0,2800000.0
2005-12-16,10200,10850,10200,10850,8516,30380.0,2800000.0
2005-12-19,10800,12450,10450,12450,10090,34860.0,2800000.0
2005-12-20,12500,12500,11700,12450,6092,34860.0,2800000.0
2005-12-21,11700,13500,11700,11900,3706,33320.0,2800000.0
2005-12-22,11600,11950,10600,10900,4400,30520.0,2800000.0
2005-12-23,10900,11600,10250,11450,3268,32060.0,2800000.0
2005-12-26,11100,11350,11100,11200,1568,31360.0,2800000.0
2005-12-27,11650,11650,10800,11250,6428,31500.0,2800000.0
2005-12-28,10850,11100,10800,10800,4470,30240.0,2800000.0
2005-12-29,10000,11150,10000,11150,5488,31220.0,2800000.0
2006-01-02,11150,11150,10650,11100,3614,31080.0,2800000.0
2006-01-03,10950,11150,10700,11000,12369,30800.0,2800000.0
2006-01-04,11150,11150,10850,10900,5513,30520.0,2800000.0
2006-01-05,10600,11450,10550,11000,10892,30800.0,2800000.0
2006-01-06,11150,11150,10800,10800,4689,30240.0,2800000.0
2006-01-09,11000,11100,10750,11050,12262,30940.0,2800000.0
2006-01-10,11100,12000,10900,11050,1117,30940.0,2800000.0
2006-01-11,11050,11300,11000,11050,4856,30940.0,2800000.0
2006-01-12,11050,11300,10900,11300,1502,31640.0,2800000.0
2006-01-13,11300,11800,11000,11300,2195,31640.0,2800000.0
2006-01-16,11100,11300,11050,11250,1046,31500.0,2800000.0
2006-01-17,11300,11350,11050,11250,7122,31500.0,2800000.0
2006-01-18,11250,11900,10550,11250,4825,31500.0,2800000.0
2006-01-19,10850,11100,10850,11100,2367,31080.0,2800000.0
2006-01-20,11200,11200,10750,11000,1399,30800.0,2800000.0
2006-01-23,10050,10850,10050,10500,2246,29400.0,2800000.0
2006-01-24,10400,10450,10100,10100,525,28280.0,2800000.0
2006-01-25,10400,10450,10150,10400,1211,29120.0,2800000.0
2006-01-26,10050,10550,10050,10350,1374,28980.0,2800000.0
2006-01-27,10000,10450,9810,10250,5290,28700.0,2800000.0
2006-01-31,10300,10850,10100,10450,1066,29260.0,2800000.0
2006-02-01,10450,10650,10250,10350,3502,28980.0,2800000.0
2006-02-02,10950,10950,10200,10300,322,28840.0,2800000.0
2006-02-03,9900,11150,9850,10350,3597,28980.0,2800000.0
2006-02-06,10250,10250,9800,9950,920,27860.0,2800000.0
2006-02-07,9650,10250,9650,10100,399,28280.0,2800000.0
2006-02-08,9810,10900,9810,10050,1530,28140.0,2800000.0
2006-02-09,9900,10350,9810,9990,4514,27972.0,2800000.0
2006-02-10,10100,10200,9900,10150,769,28420.0,2800000.0
2006-02-13,10100,10100,9740,10050,2983,28140.0,2800000.0
2006-02-14,10200,10200,9660,10050,13087,28140.0,2800000.0
2006-02-15,10300,10300,9900,10100,2455,28280.0,2800000.0
2006-02-16,10100,10200,10000,10200,334,28560.0,2800000.0
2006-02-17,10300,10300,9920,9920,2002,27776.0,2800000.0
2006-02-20,10250,10850,9910,9910,8609,27748.0,2800000.0
2006-02-21,9990,10300,9920,10000,7648,28000.0,2800000.0
2006-02-22,10200,10200,10000,10150,1912,28420.0,2800000.0
2006-02-23,10500,10500,10000,10250,1759,28700.0,2800000.0
2006-02-24,10250,10300,10250,10300,16,28840.0,2800000.0
2006-02-27,10500,10500,9700,9940,10547,27832.0,2800000.0
2006-02-28,11350,11350,10000,10000,5110,28000.0,2800000.0
2006-03-02,10400,10400,10000,10200,1214,28560.0,2800000.0
2006-03-03,10000,10750,10000,10300,187,28840.0,2800000.0
2006-03-06,9870,10250,9870,10250,26,28700.0,2800000.0
2006-03-07,10000,10250,10000,10100,5640,28280.0,2800000.0
2006-03-08,9950,10400,9950,9960,2715,27888.0,2800000.0
2006-03-09,9940,10250,9940,10000,1428,28000.0,2800000.0
2006-03-10,10000,10250,10000,10250,1104,28700.0,2800000.0
2006-03-13,10250,10350,10000,10200,1535,28560.0,2800000.0
2006-03-14,10000,10200,10000,10200,536,28560.0,2800000.0
2006-03-15,9910,10200,9910,10000,2440,28000.0,2800000.0
2006-03-16,10000,10150,10000,10150,2541,28420.0,2800000.0
2006-03-17,11000,11000,10100,10800,2368,30240.0,2800000.0
2006-03-20,10300,10600,10300,10600,1894,29680.0,2800000.0
2006-03-21,10400,10900,10350,10650,400,29820.0,2800000.0
2006-03-22,10500,11000,10300,10550,2414,29540.0,2800000.0
2006-03-23,10250,10700,10250,10500,527,29400.0,2800000.0
2006-03-24,10300,10600,10000,10400,3428,29120.0,2800000.0
2006-03-27,10400,10400,10200,10200,205,28560.0,2800000.0
2006-03-28,10000,10300,10000,10300,1653,28840.0,2800000.0
2006-03-29,10000,10250,10000,10250,2284,28700.0,2800000.0
2006-03-30,10100,10400,10100,10350,563,28980.0,2800000.0
2006-03-31,10300,10450,10200,10400,1085,29120.0,2800000.0
2006-04-03,10400,10400,10150,10300,4605,28840.0,2800000.0
2006-04-04,10400,10500,10400,10450,52,29260.0,2800000.0
2006-04-05,10250,10500,10200,10250,4998,28700.0,2800000.0
2006-04-06,10500,10500,10250,10450,916,29260.0,2800000.0
2006-04-07,10500,10500,10250,10500,213,29400.0,2800000.0
2006-04-10,10450,10900,10450,10900,1707,30520.0,2800000.0
2006-04-11,10650,11500,10600,11150,1697,31220.0,2800000.0
2006-04-12,11100,11350,11000,11300,7887,31640.0,2800000.0
2006-04-13,11450,11800,11250,11800,8680,33040.0,2800000.0
2006-04-14,11850,11850,11750,11750,179,32900.0,2800000.0
2006-04-17,11150,11750,11050,11050,1270,30940.0,2800000.0
2006-04-18,11150,11750,11100,11100,2563,31080.0,2800000.0
2006-04-19,11800,11800,10550,11300,5390,31640.0,2800000.0
2006-04-20,12500,12500,11200,11350,1054,31780.0,2800000.0
2006-04-21,11300,11700,11000,11700,3071,32760.0,2800000.0
2006-04-24,11450,11650,11150,11650,2755,32620.0,2800000.0
2006-04-25,11550,11900,11100,11550,17209,32340.0,2800000.0
2006-04-26,11550,11750,11200,11500,2055,32200.0,2800000.0
2006-04-27,11500,11750,11350,11600,8186,32480.0,2800000.0
2006-04-28,11650,11900,11400,11700,4691,32760.0,2800000.0
2006-05-02,11850,13450,11500,13450,79079,37660.0,2800000.0
2006-05-03,14750,15450,14000,14800,114603,41440.0,2800000.0
2006-05-04,15100,15800,14300,15200,30808,42560.0,2800000.0
2006-05-08,15750,15750,14600,15000,18572,42000.0,2800000.0
2006-05-09,14500,15400,14500,15400,11414,43120.0,2800000.0
2006-05-10,15400,17550,15200,17450,31039,48860.0,2800000.0
2006-05-11,17000,18500,17000,18500,21774,51800.0,2800000.0
2006-05-12,18100,18200,17200,18200,10579,50960.0,2800000.0
2006-05-15,17500,18400,17000,17700,8278,49560.0,2800000.0
2006-05-16,17150,17750,15050,15050,28017,42140.0,2800000.0
2006-05-17,14800,15550,14400,15450,12360,43260.0,2800000.0
2006-05-18,14600,14900,14250,14500,10642,40600.0,2800000.0
2006-05-19,14100,15150,14100,15150,9084,42420.0,2800000.0
2006-05-22,15750,16600,15550,16200,19634,45360.0,2800000.0
2006-05-23,15300,16450,15300,15650,9402,43820.0,2800000.0
2006-05-24,15500,16000,15400,15850,2875,44380.0,2800000.0
2006-05-25,15900,16450,15200,15700,9650,43960.0,2800000.0
2006-05-26,15050,16250,15050,15750,3612,44100.0,2800000.0
2006-05-29,16000,16000,15250,15750,4481,44100.0,2800000.0
2006-05-30,15800,15850,14650,14850,22511,41580.0,2800000.0
2006-06-01,13450,14850,13400,14450,51222,40460.0,2800000.0
2006-06-02,14700,15700,13700,14300,5668,40040.0,2800000.0
2006-06-05,14750,14750,13700,14250,5454,39900.0,2800000.0
2006-06-07,13150,13500,12900,13200,9372,36960.0,2800000.0
2006-06-08,13300,13300,12550,13100,8165,36680.0,2800000.0
2006-06-09,13300,13600,13100,13600,6177,38080.0,2800000.0
2006-06-12,14100,14100,13550,13550,629,37940.0,2800000.0
2006-06-13,13700,13900,12950,13350,8802,37380.0,2800000.0
2006-06-14,13600,14550,13200,14550,6513,40740.0,2800000.0
2006-06-15,14700,14700,13850,14000,7383,39200.0,2800000.0
2006-06-16,14250,14450,13800,14450,4827,40460.0,2800000.0
2006-06-19,14500,14500,13550,14500,876,40600.0,2800000.0
2006-06-20,14500,14500,13700,14250,1926,39900.0,2800000.0
2006-06-21,14900,14900,13650,14250,1337,39900.0,2800000.0
2006-06-22,14400,14400,13950,14300,5841,40040.0,2800000.0
2006-06-23,14400,14400,13900,14250,899,39900.0,2800000.0
2006-06-26,14300,15500,14200,15250,6621,42700.0,2800000.0
2006-06-27,15250,15250,14500,14750,1805,41300.0,2800000.0
2006-06-28,14950,15200,14300,15200,3125,42560.0,2800000.0
2006-06-29,15600,15800,15000,15100,5127,42280.0,2800000.0
2006-06-30,16000,16000,14900,14900,2755,41720.0,2800000.0
2006-07-03,15000,15400,14800,15200,2220,42560.0,2800000.0
2006-07-04,15900,17450,14950,15600,1261,43680.0,2800000.0
2006-07-05,14850,15900,14850,15600,2003,43680.0,2800000.0
2006-07-06,15600,15750,15300,15500,262,43400.0,2800000.0
2006-07-07,15650,16100,15100,15800,4513,44240.0,2800000.0
2006-07-10,15800,15850,15700,15800,3280,44240.0,2800000.0
2006-07-11,15800,16500,15050,16100,1462,45080.0,2800000.0
2006-07-12,15650,16300,15650,16100,719,45080.0,2800000.0
2006-07-13,16100,16100,15150,15900,1741,44520.0,2800000.0
2006-07-14,15900,16100,15000,15900,566,44520.0,2800000.0
2006-07-18,15000,15850,15000,15800,1118,44240.0,2800000.0
2006-07-19,15050,15800,15050,15800,3588,44240.0,2800000.0
2006-07-20,15500,15850,15150,15850,6270,44380.0,2800000.0
2006-07-21,16050,16050,15250,15700,2835,43960.0,2800000.0
2006-07-24,15150,15500,15050,15400,2173,43120.0,2800000.0
2006-07-25,15800,15800,15400,15600,121,43680.0,2800000.0
2006-07-26,15000,15800,15000,15600,89,43680.0,2800000.0
2006-07-27,15600,15800,15050,15500,1447,43400.0,2800000.0
2006-07-28,15100,15850,15100,15650,2827,43820.0,2800000.0
2006-07-31,15500,15700,15300,15400,2294,43120.0,2800000.0
2006-08-01,15100,15800,15100,15100,2998,42280.0,2800000.0
2006-08-02,15150,15900,15050,15650,7303,43820.0,2800000.0
2006-08-03,15900,15900,15500,15500,2083,43400.0,2800000.0
2006-08-04,15100,16000,15100,15450,2512,43260.0,2800000.0
2006-08-07,15100,15400,15100,15400,1340,43120.0,2800000.0
2006-08-08,15400,15750,15400,15550,104,43540.0,2800000.0
2006-08-09,15250,15750,14950,15050,9045,42140.0,2800000.0
2006-08-10,15050,15900,15050,15900,14188,44520.0,2800000.0
2006-08-11,15700,16450,15700,16350,9942,45780.0,2800000.0
2006-08-14,16000,16350,15900,16300,2080,45640.0,2800000.0
2006-08-16,16200,16500,16200,16350,2273,45780.0,2800000.0
2006-08-17,16200,17950,16200,17700,16283,49560.0,2800000.0
2006-08-18,17700,17950,17450,17450,463,48860.0,2800000.0
2006-08-21,17550,17550,16050,16900,1376,47320.0,2800000.0
2006-08-22,16800,17500,16400,17000,2862,47600.0,2800000.0
2006-08-23,16800,17200,16500,17000,442,47600.0,2800000.0
2006-08-24,17800,17800,16550,16950,2633,47460.0,2800000.0
2006-08-25,16550,17450,16100,16950,4575,47460.0,2800000.0
2006-08-28,17450,17450,16500,16500,907,46200.0,2800000.0
2006-08-29,16250,17850,16250,16900,1290,47320.0,2800000.0
2006-08-30,16500,17750,16500,17750,15592,49700.0,2800000.0
2006-08-31,17300,18200,17300,17750,6365,49700.0,2800000.0
2006-09-01,17750,18400,17750,17750,5255,49700.0,2800000.0
2006-09-04,17600,18050,17600,18000,1124,50400.0,2800000.0
2006-09-05,18000,18600,18000,18400,2921,51520.0,2800000.0
2006-09-06,17800,18800,17800,18400,3673,51520.0,2800000.0
2006-09-07,17850,18400,17050,18350,866,51380.0,2800000.0
2006-09-08,17650,18500,17650,18350,577,51380.0,2800000.0
2006-09-11,17800,18450,17500,18150,1174,50820.0,2800000.0
2006-09-12,18200,18300,17750,18300,1254,51240.0,2800000.0
2006-09-13,17950,18400,17900,18400,4454,51520.0,2800000.0
2006-09-14,18050,18700,17550,18700,11406,52360.0,2800000.0
2006-09-15,18700,19500,18700,19500,17296,54600.0,2800000.0
2006-09-18,19800,20100,19400,20000,4221,56000.0,2800000.0
2006-09-19,20000,20600,20000,20450,3097,57260.0,2800000.0
2006-09-20,20000,20750,19650,20750,8841,58100.0,2800000.0
2006-09-21,20200,21800,20200,21750,7674,60900.0,2800000.0
2006-09-22,22250,22700,20900,22650,7619,63420.0,2800000.0
2006-09-25,22250,25000,22250,24200,5697,67760.0,2800000.0
2006-09-26,25050,25500,24500,25200,7695,70560.0,2800000.0
2006-09-27,25200,28750,24350,25000,31849,70000.0,2800000.0
2006-09-28,24550,26000,24400,25000,4969,70000.0,2800000.0
2006-09-29,25000,25450,24350,24900,6103,69720.0,2800000.0
2006-10-02,24950,26950,24950,26700,8135,74760.0,2800000.0
2006-10-04,26200,28400,26200,28250,5206,79100.0,2800000.0
2006-10-09,28250,28600,25500,26700,13818,74760.0,2800000.0
2006-10-10,27000,27450,25550,26500,6319,74200.0,2800000.0
2006-10-11,26600,27400,25000,25900,8631,72520.0,2800000.0
2006-10-12,25900,26000,23000,25000,21608,70000.0,2800000.0
2006-10-13,25450,26300,25450,26100,2388,73080.0,2800000.0
2006-10-16,26100,26800,26000,26400,1679,73920.0,2800000.0
2006-10-17,26000,26900,24750,26400,9177,73920.0,2800000.0
2006-10-18,26100,26800,25650,26350,1379,73780.0,2800000.0
2006-10-19,26350,26550,25500,26350,674,73780.0,2800000.0
2006-10-20,26400,26450,25100,26300,647,73640.0,2800000.0
2006-10-23,26350,26350,25500,26100,2931,73080.0,2800000.0
2006-10-24,26450,26450,25300,26000,4257,72800.0,2800000.0
2006-10-25,26200,26200,25350,25950,4865,72660.0,2800000.0
2006-10-26,26100,29500,25200,25950,2227,72660.0,2800000.0
2006-10-27,25950,26850,25500,25950,2800,72660.0,2800000.0
2006-10-30,25800,26200,25550,26000,3819,72800.0,2800000.0
2006-10-31,26200,27000,25650,26450,2397,74060.0,2800000.0
2006-11-01,26200,27450,26200,27450,2805,76860.0,2800000.0
2006-11-02,26500,29000,26500,28350,3715,79380.0,2800000.0
2006-11-03,27550,29600,27550,29600,6754,82880.0,2800000.0
2006-11-06,30600,30600,29200,29600,5382,82880.0,2800000.0
2006-11-07,29500,30550,29050,29500,3185,82600.0,2800000.0
2006-11-08,29300,30200,29000,29400,1873,82320.0,2800000.0
2006-11-09,27100,29400,27100,29400,1394,82320.0,2800000.0
2006-11-10,29100,29400,28000,28700,6575,80360.0,2800000.0
2006-11-13,28050,28350,27700,28200,2484,78960.0,2800000.0
2006-11-14,28300,28300,27450,28150,3103,78820.0,2800000.0
2006-11-15,27600,29000,27600,28150,1418,78820.0,2800000.0
2006-11-16,28150,28850,27650,28200,3835,78960.0,2800000.0
2006-11-17,29100,29100,28200,28800,1167,80640.0,2800000.0
2006-11-20,28200,28900,28100,28400,1074,79520.0,2800000.0
2006-11-21,28200,28800,28000,28400,4070,79520.0,2800000.0
2006-11-22,28400,28400,27100,28250,12973,79100.0,2800000.0
2006-11-23,27600,28800,27600,28200,3632,78960.0,2800000.0
2006-11-24,27800,28600,27400,28200,4943,78960.0,2800000.0
2006-11-27,28100,28100,27300,27950,2792,78260.0,2800000.0
2006-11-28,28100,28100,27900,27900,853,78120.0,2800000.0
2006-11-29,28100,28100,27500,27850,118,77980.0,2800000.0
2006-11-30,27800,28050,27450,27800,8052,77840.0,2800000.0
2006-12-01,27400,28300,27400,27600,2676,77280.0,2800000.0
2006-12-04,28300,28300,26900,27650,94,77420.0,2800000.0
2006-12-05,27750,27750,26800,27150,7630,76020.0,2800000.0
2006-12-06,27600,27600,26350,26700,7739,74760.0,2800000.0
2006-12-07,26500,28400,25700,26450,14652,74060.0,2800000.0
2006-12-08,26600,26600,26000,26500,2423,74200.0,2800000.0
2006-12-11,27450,27450,24550,25800,6040,72240.0,2800000.0
2006-12-12,26200,26200,25300,25400,5559,71120.0,2800000.0
2006-12-13,25900,25900,24650,25300,9233,70840.0,2800000.0
2006-12-14,25500,26000,24500,25550,11134,71540.0,2800000.0
2006-12-15,27200,27200,25100,25600,3297,71680.0,2800000.0
2006-12-18,25600,25950,25200,25300,7404,70840.0,2800000.0
2006-12-19,25800,25800,24550,24950,4546,69860.0,2800000.0
2006-12-20,27400,27400,24600,25100,1707,70280.0,2800000.0
2006-12-21,24100,25500,24100,24900,2660,69720.0,2800000.0
2006-12-22,24600,25300,24000,24500,1798,68600.0,2800000.0
2006-12-26,24150,24750,24150,24400,2929,68320.0,2800000.0
2006-12-27,24700,24700,23750,24300,5545,68040.0,2800000.0
2006-12-28,24050,26500,24050,24450,12529,68460.0,2800000.0
2007-01-02,24100,25350,24100,25350,4771,70980.0,2800000.0
2007-01-03,24500,25800,24500,25300,399,70840.0,2800000.0
2007-01-04,25000,25450,23900,25150,11407,70420.0,2800000.0
2007-01-05,25100,25100,24250,24500,862,68600.0,2800000.0
2007-01-08,26100,26100,24250,24700,929,69160.0,2800000.0
2007-01-09,24200,24800,24100,24600,1047,68880.0,2800000.0
2007-01-10,25300,25300,24000,24400,1654,68320.0,2800000.0
2007-01-11,25100,25100,24000,24400,1300,68320.0,2800000.0
2007-01-12,24000,24450,23900,24000,1741,67200.0,2800000.0
2007-01-15,24800,24800,23750,23800,836,66640.0,2800000.0
2007-01-16,23600,23850,22300,23550,7727,65940.0,2800000.0
2007-01-17,24200,24200,22500,23500,8622,65800.0,2800000.0
2007-01-18,23500,23500,22800,22900,10043,64120.0,2800000.0
2007-01-19,22800,22850,22100,22800,13985,63840.0,2800000.0
2007-01-22,22800,23500,22400,22900,9563,64120.0,2800000.0
2007-01-23,22600,23200,22200,22800,5473,63840.0,2800000.0
