인트론바이오(048530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-24,22554,23882,21802,22003,831504,660188.0,15038462.0
2017-11-27,21652,22479,21151,21452,310233,643646.0,15038462.0
2017-11-28,21702,22479,20800,20800,348846,624096.0,15038462.0
2017-11-29,20925,21226,19697,20500,387396,615073.0,15038462.0
2017-11-30,20349,20674,19196,20224,342296,606802.0,15038462.0
2017-12-01,20499,21902,19973,21301,415134,639135.0,15038462.0
2017-12-04,21552,21978,20248,20424,339456,612817.0,15038462.0
2017-12-05,20549,21100,19998,19998,192440,600035.0,15038462.0
2017-12-06,19998,20549,19196,19297,210781,578981.0,15038462.0
2017-12-07,19346,19446,17893,18545,312241,556423.0,15038462.0
2017-12-08,18569,18820,17341,17392,266493,521835.0,15038462.0
2017-12-11,17341,18469,17241,18344,203018,550408.0,15038462.0
2017-12-12,18294,18544,17893,18294,99440,548904.0,15038462.0
2017-12-13,18394,19071,18344,18495,157724,554919.0,15038462.0
2017-12-14,18845,18845,17943,17943,195521,538377.0,15038462.0
2017-12-15,18093,18645,17843,18520,102109,555671.0,15038462.0
2017-12-18,18720,18745,18369,18394,80138,551912.0,15038462.0
2017-12-19,18319,18444,17667,18294,112091,548904.0,15038462.0
2017-12-20,18219,18219,17742,17793,87670,533865.0,15038462.0
2017-12-21,17893,18544,17542,17592,142999,527850.0,15038462.0
2017-12-22,18720,20549,18294,20449,687022,613569.0,15038462.0
2017-12-26,20424,22153,20248,20951,694362,628608.0,15038462.0
2017-12-27,21577,22103,21426,21978,339096,659437.0,15038462.0
2017-12-28,21902,22479,21075,22404,263077,672219.0,15038462.0
2018-01-02,22454,22754,22003,22655,350869,679738.0,15038462.0
2018-01-03,22554,22830,21827,21903,335147,657181.0,15038462.0
2018-01-04,21902,22028,20700,20775,290416,623344.0,15038462.0
2018-01-05,20800,21526,20750,21226,214122,636879.0,15038462.0
2018-01-08,21226,21251,20374,20800,273531,624096.0,15038462.0
2018-01-09,20800,20975,19873,20149,262037,604546.0,15038462.0
2018-01-10,20173,20700,19446,20700,202189,621088.0,15038462.0
2018-01-11,20700,21401,20424,21026,264089,630863.0,15038462.0
2018-01-12,20900,21677,20624,21101,274764,633119.0,15038462.0
2018-01-15,21025,23657,20273,23256,1094205,697785.0,15038462.0
2018-01-16,23080,24910,22128,24810,815912,744404.0,15038462.0
2018-01-17,24709,25661,24158,24960,610005,748915.0,15038462.0
2018-01-18,25210,26263,24885,25161,360674,754931.0,15038462.0
2018-01-19,25511,26313,23857,24309,460199,729365.0,15038462.0
2018-01-22,24308,25611,23707,24910,279645,747412.0,15038462.0
2018-01-23,25812,25862,24734,25061,231363,751923.0,15038462.0
2018-01-24,25060,25160,24233,24459,235201,733877.0,15038462.0
2018-01-25,24484,25210,24208,25161,204103,754931.0,15038462.0
2018-01-26,25210,25210,24534,24760,173699,742900.0,15038462.0
2018-01-29,24584,24684,23381,23582,387180,707560.0,15038462.0
2018-01-30,23506,23907,23005,23106,253612,693273.0,15038462.0
2018-01-31,23155,23957,23080,23482,257298,704552.0,15038462.0
2018-02-01,23456,23757,22128,22805,255860,684250.0,15038462.0
2018-02-02,22855,22855,21727,22128,200483,663948.0,15038462.0
2018-02-05,21301,21752,20048,20048,319096,601538.0,15038462.0
2018-02-06,18394,20173,18394,20099,418040,603042.0,15038462.0
2018-02-07,20499,20900,19396,19397,266742,581988.0,15038462.0
2018-02-08,19873,21326,19522,20825,379543,624848.0,15038462.0
2018-02-09,20098,20474,19697,19798,232876,594019.0,15038462.0
2018-02-12,20148,20524,19146,19246,173900,577477.0,15038462.0
2018-02-13,19572,19722,18895,18921,104480,567702.0,15038462.0
2018-02-14,19020,19446,18670,19447,112562,583492.0,15038462.0
2018-02-19,19446,20499,19296,20500,160274,615073.0,15038462.0
2018-02-20,20499,20499,19898,20174,133105,605298.0,15038462.0
2018-02-21,20173,20674,19948,20249,122647,607554.0,15038462.0
2018-02-22,20048,20248,19421,19848,115722,595523.0,15038462.0
2018-02-23,20023,20524,19822,20199,96594,606050.0,15038462.0
2018-02-26,20424,21877,20424,21702,314256,651165.0,15038462.0
2018-02-27,21927,22203,21050,21051,155693,631615.0,15038462.0
2018-02-28,20800,20950,19772,20274,179578,608306.0,15038462.0
2018-03-02,20299,22303,20273,21301,373458,639135.0,15038462.0
2018-03-05,21526,21526,20198,20349,171845,610562.0,15038462.0
2018-03-06,20674,21176,20499,21176,120824,635375.0,15038462.0
2018-03-07,20875,21777,20449,20625,136633,618833.0,15038462.0
2018-03-08,20950,21552,20825,21151,122505,634623.0,15038462.0
2018-03-09,21075,21727,21050,21477,119982,644398.0,15038462.0
2018-03-12,21777,22679,21426,22554,272432,676731.0,15038462.0
2018-03-13,22554,23005,22103,22880,159563,686506.0,15038462.0
2018-03-14,22554,22654,22128,22504,119912,675227.0,15038462.0
2018-03-15,22353,22855,22203,22830,107296,685002.0,15038462.0
2018-03-16,22880,23331,22729,23081,155352,692521.0,15038462.0
2018-03-19,23105,23481,22754,22755,155944,682746.0,15038462.0
2018-03-20,22253,23331,22178,23331,147391,700040.0,15038462.0
2018-03-21,23206,24258,23030,23557,278853,706808.0,15038462.0
2018-03-22,23707,23882,21953,22279,216655,668460.0,15038462.0
2018-03-23,21050,21552,19923,20023,417326,600787.0,15038462.0
2018-03-26,19847,20875,19797,20875,174984,626352.0,15038462.0
2018-03-27,21100,21702,21000,21502,115448,645150.0,15038462.0
2018-03-28,21075,21426,20700,21377,89389,641390.0,15038462.0
2018-03-29,21476,21953,21226,21928,83020,657933.0,15038462.0
2018-03-30,22003,22629,21927,22479,107402,674475.0,15038462.0
2018-04-02,22629,23281,22203,22830,182734,685002.0,15038462.0
2018-04-03,22379,23456,22379,23106,153698,693273.0,15038462.0
2018-04-04,23055,23732,22704,23056,201103,691769.0,15038462.0
2018-04-05,23707,24509,23331,24409,374783,732373.0,15038462.0
2018-04-06,24408,25060,23857,25061,364612,751923.0,15038462.0
2018-04-09,25611,26113,25060,25812,367446,774481.0,15038462.0
2018-04-10,25611,25812,25035,25311,210843,759442.0,15038462.0
2018-04-11,25311,26514,25261,26063,384757,782000.0,15038462.0
2018-04-12,26363,26915,24659,24660,400798,739892.0,15038462.0
2018-04-13,24634,25160,23907,24609,212001,738388.0,15038462.0
2018-04-16,24559,25160,24308,24635,122417,739140.0,15038462.0
2018-04-17,24634,24684,23657,23757,192419,712823.0,15038462.0
2018-04-18,23832,24133,22554,22930,204198,688010.0,15038462.0
2018-04-19,22905,23857,21953,23106,218175,693273.0,15038462.0
2018-04-20,23506,23531,22303,23081,141135,692521.0,15038462.0
2018-04-23,22905,23080,22103,22504,119968,675227.0,15038462.0
2018-04-24,22504,23130,22303,22304,106622,669212.0,15038462.0
2018-04-25,22078,22554,21802,22304,96611,669212.0,15038462.0
2018-04-26,22454,23306,22328,22705,76162,681242.0,15038462.0
2018-04-27,22805,23030,22579,22930,66623,688010.0,15038462.0
2018-04-30,23155,23155,21852,22504,105212,675227.0,15038462.0
2018-05-02,21702,22278,21226,21552,164618,646654.0,15038462.0
2018-05-03,21401,21953,21176,21226,95838,636879.0,15038462.0
2018-05-04,21126,21501,20700,20800,114057,624096.0,15038462.0
2018-05-08,20800,21451,20048,20048,168383,601538.0,15038462.0
2018-05-09,20098,21727,19822,21527,120509,645902.0,15038462.0
2018-05-10,21552,21577,20574,20775,91104,623344.0,15038462.0
2018-05-11,20800,21376,20499,20951,79508,628608.0,15038462.0
2018-05-14,20800,20875,19797,19798,170885,594019.0,15038462.0
2018-05-15,20023,20299,19722,20048,108570,601538.0,15038462.0
2018-05-16,20123,20123,19472,19547,79244,586500.0,15038462.0
2018-05-17,19597,19797,19020,19547,91182,586500.0,15038462.0
2018-05-18,19547,20098,19547,20023,46322,600787.0,15038462.0
2018-05-21,20023,21251,19797,20900,133065,627104.0,15038462.0
2018-05-23,20725,21050,19797,19948,110529,598531.0,15038462.0
2018-05-24,19948,20499,19822,20449,54293,613569.0,15038462.0
2018-05-25,20374,20800,19847,20399,53053,612065.0,15038462.0
2018-05-28,20649,20649,19923,20374,67091,611313.0,15038462.0
2018-05-29,20248,20474,19572,19572,101113,587252.0,15038462.0
2018-05-30,19847,19847,19096,19773,101990,593267.0,15038462.0
2018-05-31,19797,20850,19371,20850,82741,625600.0,15038462.0
2018-06-01,20374,20900,20374,20449,57406,613569.0,15038462.0
2018-06-04,20449,20524,19547,19673,83253,590260.0,15038462.0
2018-06-05,19722,19973,19547,19673,35746,590260.0,15038462.0
2018-06-07,19697,20023,19371,20023,57446,600787.0,15038462.0
2018-06-08,20048,20098,19547,19622,37415,588756.0,15038462.0
2018-06-11,19622,19647,19171,19397,51011,581988.0,15038462.0
2018-06-12,19271,19898,19271,19798,53566,594019.0,15038462.0
2018-06-14,19547,20098,19446,19798,116214,594019.0,15038462.0
2018-06-15,19822,20023,19296,19297,68180,578981.0,15038462.0
2018-06-18,19296,19522,17968,19021,129284,570710.0,15038462.0
2018-06-19,18970,18995,18043,18044,71540,541385.0,15038462.0
2018-06-20,18043,18820,17993,18720,77131,561687.0,15038462.0
2018-06-21,18544,18770,17442,17893,86664,536873.0,15038462.0
2018-06-22,17843,18444,17341,18445,53461,553415.0,15038462.0
2018-06-25,18419,18920,18068,18720,37478,561687.0,15038462.0
2018-06-26,18494,21301,18394,19848,273463,595523.0,15038462.0
2018-06-27,19697,20800,19647,19948,117581,598531.0,15038462.0
2018-06-28,19797,20299,19446,19447,57556,583492.0,15038462.0
2018-06-29,19497,20023,19096,19472,49581,584244.0,15038462.0
2018-07-02,19321,19622,18444,18470,51937,554167.0,15038462.0
2018-07-03,18544,19121,18118,18520,51286,555671.0,15038462.0
2018-07-04,18444,19171,18319,19096,29796,572965.0,15038462.0
2018-07-05,19196,19547,18770,19497,44707,584996.0,15038462.0
2018-07-06,19572,20023,18945,20023,61868,600787.0,15038462.0
2018-07-09,20073,20699,19747,20124,94186,603794.0,15038462.0
2018-07-10,20198,20975,20048,20249,100592,607554.0,15038462.0
2018-07-11,20148,20148,19472,19472,70632,584244.0,15038462.0
2018-07-12,19472,19772,19421,19472,33645,584244.0,15038462.0
2018-07-13,19421,19847,19321,19723,36657,591763.0,15038462.0
2018-07-16,19572,20023,19497,19798,39027,594019.0,15038462.0
2018-07-17,19622,19898,18920,19146,107412,574469.0,15038462.0
2018-07-18,19296,19472,18544,18720,53101,561687.0,15038462.0
2018-07-19,18569,18820,17792,18169,124470,545144.0,15038462.0
2018-07-20,18043,18494,17742,18269,59722,548152.0,15038462.0
2018-07-23,18294,18294,17467,17467,81024,524090.0,15038462.0
2018-07-24,17542,17792,17266,17267,49846,518075.0,15038462.0
2018-07-25,17266,17341,15562,16089,193664,482735.0,15038462.0
2018-07-26,16113,16715,16013,16465,71627,494013.0,15038462.0
2018-07-27,16665,16740,16389,16590,58292,497773.0,15038462.0
2018-07-30,16489,17266,16088,16891,43949,506796.0,15038462.0
2018-07-31,16665,17266,16640,17116,43790,513563.0,15038462.0
2018-08-01,17141,17667,17066,17567,66684,527098.0,15038462.0
2018-08-02,17442,17567,16690,16791,51141,503788.0,15038462.0
2018-08-03,16840,17166,16790,16966,38969,509052.0,15038462.0
2018-08-06,16815,17392,16715,16816,36415,504540.0,15038462.0
2018-08-07,16815,17316,16489,17141,38663,514315.0,15038462.0
2018-08-08,17041,17341,16890,17141,26338,514315.0,15038462.0
2018-08-09,17141,17366,16965,17267,25832,518075.0,15038462.0
2018-08-10,17091,17567,16790,17242,47357,517323.0,15038462.0
2018-08-13,17091,17191,16389,16390,45898,491758.0,15038462.0
2018-08-14,16289,16690,16289,16365,42494,491006.0,15038462.0
2018-08-16,16088,16489,15788,16039,58208,481231.0,15038462.0
2018-08-17,16088,16865,16088,16791,62517,503788.0,15038462.0
2018-08-20,16865,17617,16815,17041,72307,511308.0,15038462.0
2018-08-21,16991,17993,16965,17843,86185,535369.0,15038462.0
2018-08-22,17868,18143,17442,17442,59438,523338.0,15038462.0
2018-08-23,17692,18043,17241,17643,57564,529354.0,15038462.0
2018-08-24,17341,18043,17341,17993,63706,539881.0,15038462.0
2018-08-27,18143,19672,18068,19246,166160,577477.0,15038462.0
2018-08-28,19497,19898,19046,19246,80026,577477.0,15038462.0
2018-08-29,19346,19497,18895,19322,54734,579733.0,15038462.0
2018-08-30,19446,19697,19071,19297,35076,578981.0,15038462.0
2018-08-31,19296,20073,19146,20048,93984,601538.0,15038462.0
2018-09-03,20048,20173,19822,20048,54491,601538.0,15038462.0
2018-09-04,20048,20248,19898,20224,53160,606802.0,15038462.0
2018-09-05,20098,20900,19873,20023,86769,600787.0,15038462.0
2018-09-06,20023,20273,19446,19622,68494,588756.0,15038462.0
2018-09-07,19572,20549,19497,20399,71492,612065.0,15038462.0
2018-09-10,20800,21050,20449,20675,89231,620337.0,15038462.0
2018-09-11,20499,21025,20449,20951,42780,628608.0,15038462.0
2018-09-12,20900,21151,20775,20800,51076,624096.0,15038462.0
2018-09-13,20674,21050,20649,21051,67376,631615.0,15038462.0
2018-09-14,21351,22003,20725,21878,122924,656429.0,15038462.0
2018-09-17,21852,22053,21652,21878,64072,656429.0,15038462.0
2018-09-18,21877,22103,21627,21903,50077,657181.0,15038462.0
2018-09-19,21902,22053,21251,21352,49894,640638.0,15038462.0
2018-09-20,21451,22454,21100,21201,96270,636127.0,15038462.0
2018-09-21,21301,21526,20950,21301,31069,639135.0,15038462.0
2018-09-27,21652,22053,21376,21928,42743,657933.0,15038462.0
2018-09-28,21927,21927,20725,21352,84694,640638.0,15038462.0
2018-10-01,21000,21426,20324,20800,55775,624096.0,15038462.0
2018-10-02,20900,20900,19446,19647,104529,589508.0,15038462.0
2018-10-04,19446,20123,19146,19998,61952,600035.0,15038462.0
2018-10-05,20048,20248,19171,20249,95267,607554.0,15038462.0
2018-10-08,20248,20699,19672,19673,53294,590260.0,15038462.0
2018-10-10,19672,20048,19246,19397,67175,581988.0,15038462.0
2018-10-11,19371,19396,18494,19397,93806,581988.0,15038462.0
2018-10-12,19046,20173,19046,19748,72414,592515.0,15038462.0
2018-10-15,19597,19822,19196,19522,45450,585748.0,15038462.0
2018-10-16,19296,20123,19296,19898,45852,597027.0,15038462.0
2018-10-17,20073,20173,19246,19748,59095,592515.0,15038462.0
2018-10-18,19697,20098,19446,19848,48997,595523.0,15038462.0
2018-10-19,19822,21927,19722,21602,306839,648158.0,15038462.0
2018-10-22,21877,22729,21577,22429,325973,672971.0,15038462.0
2018-10-23,22379,22379,20449,20800,166806,624096.0,15038462.0
2018-10-24,21050,21326,19246,19873,194128,596275.0,15038462.0
2018-10-25,19020,20850,18845,20575,174684,617329.0,15038462.0
2018-10-26,20775,20775,17592,18419,194484,552663.0,15038462.0
2018-10-29,18569,19246,17667,17843,120218,535369.0,15038462.0
2018-10-30,17141,18043,17041,18019,137798,540633.0,15038462.0
2018-10-31,18394,18394,17442,17693,83189,530858.0,15038462.0
2018-11-01,17792,18244,17517,17517,94474,525594.0,15038462.0
2018-11-02,17642,19446,17642,19171,136807,575221.0,15038462.0
2018-11-05,19321,22754,19321,22504,766318,675227.0,15038462.0
2018-11-06,22303,23481,22028,22905,428663,687258.0,15038462.0
2018-11-07,23155,24183,22178,22705,357919,681242.0,15038462.0
2018-11-08,23080,23782,22203,23532,182732,706056.0,15038462.0
2018-11-09,23531,24033,22955,23808,151771,714327.0,15038462.0
2018-11-12,23206,23481,22404,22605,145133,678235.0,15038462.0
2018-11-13,22504,24885,22003,24785,353948,743652.0,15038462.0
2018-11-14,24509,25110,23932,24158,206152,724854.0,15038462.0
2018-11-15,24058,24459,22930,23657,265184,709815.0,15038462.0
2018-11-16,23882,26062,23431,25913,484023,777488.0,15038462.0
2018-11-19,26363,26864,24584,25913,529821,777488.0,15038462.0
2018-11-20,31576,32177,26062,26364,4734355,791023.0,15038462.0
2018-11-21,25862,26564,23907,24559,2178980,736885.0,15038462.0
2018-11-22,25160,25210,23005,23206,1393312,696281.0,15038462.0
2018-11-23,23306,24058,22805,23457,962313,703800.0,15038462.0
2018-11-26,23707,23757,22429,22479,716000,674475.0,15038462.0
2018-11-27,22729,24383,22529,24108,1117392,723350.0,15038462.0
2018-11-28,24233,24233,23231,23306,477035,699288.0,15038462.0
2018-11-29,23632,23782,22980,23056,371691,691769.0,15038462.0
2018-11-30,23155,23231,21927,21978,499088,659437.0,15038462.0
2018-12-03,22303,22554,21978,22204,266986,666204.0,15038462.0
2018-12-04,22278,22604,21802,21928,266108,657933.0,15038462.0
2018-12-05,21326,21526,20850,21001,333064,630112.0,15038462.0
2018-12-06,20850,21677,20123,20174,391070,605298.0,15038462.0
2018-12-07,20499,20700,20073,20274,209504,608306.0,15038462.0
2018-12-10,19948,20725,19697,20199,219439,606050.0,15038462.0
2018-12-11,20399,20524,18519,18645,452767,559431.0,15038462.0
2018-12-12,18820,19421,18820,19297,216854,578981.0,15038462.0
2018-12-13,19371,19371,18594,19196,250060,575973.0,15038462.0
2018-12-14,19196,19196,18018,18094,230060,542888.0,15038462.0
2018-12-17,18093,18745,17467,18470,251169,554167.0,15038462.0
2018-12-18,18294,18645,17868,18620,230816,558679.0,15038462.0
2018-12-19,19973,20850,19221,20399,648475,612065.0,15038462.0
2018-12-20,20399,21276,19998,20675,272000,620337.0,15038462.0
2018-12-21,20499,20950,20399,20775,178377,623344.0,15038462.0
2018-12-24,20599,21902,20474,21527,244328,645902.0,15038462.0
2018-12-26,21100,21927,21100,21301,315554,639135.0,15038462.0
2018-12-27,21852,22103,21226,21552,323339,646654.0,15038462.0
2018-12-28,21476,21777,21251,21602,133282,648158.0,15038462.0
2019-01-02,21727,21802,21201,21276,152689,638383.0,15038462.0
2019-01-03,21501,21602,19973,20174,281926,605298.0,15038462.0
2019-01-04,20048,20800,20023,20800,202654,624096.0,15038462.0
2019-01-07,21151,21201,20223,20525,185843,615825.0,15038462.0
2019-01-08,20549,21000,20098,20324,220502,609810.0,15038462.0
2019-01-09,20374,20925,20374,20700,226876,621088.0,15038462.0
2019-01-10,21100,21850,20050,20250,516936,304529.0,15038462.0
2019-01-11,20350,20400,19150,19350,310642,290994.0,15038462.0
2019-01-14,19100,19200,18700,18800,167088,282723.0,15038462.0
2019-01-15,18900,19200,18700,18900,138112,284227.0,15038462.0
2019-01-16,19200,19200,18400,18700,129507,281219.0,15038462.0
2019-01-17,18600,19100,18600,18800,102808,282723.0,15038462.0
2019-01-18,18800,19100,18650,19000,87176,285731.0,15038462.0
2019-01-21,19000,19100,18350,18550,125327,278963.0,15038462.0
2019-01-22,18400,18700,18300,18550,70785,278963.0,15038462.0
2019-01-23,18550,18700,18150,18600,89346,279715.0,15038462.0
2019-01-24,18500,19550,18450,19550,199632,294002.0,15038462.0
2019-01-25,19500,19550,18950,19050,163454,286483.0,15038462.0
2019-01-28,19150,19350,18850,19050,113935,286483.0,15038462.0
2019-01-29,19100,19150,18750,18850,96037,283475.0,15038462.0
2019-01-30,18600,19100,18500,18750,100117,281971.0,15038462.0
2019-01-31,18900,19500,18650,19350,209784,290994.0,15038462.0
2019-02-01,19250,19300,18550,18750,426642,562701.0,30010745.0
2019-02-07,18550,18850,18050,18700,292637,561201.0,30010745.0
2019-02-08,18450,18800,18350,18450,217059,553698.0,30010745.0
2019-02-11,18650,20250,18600,20100,819891,603216.0,30010745.0
2019-02-12,20000,20100,19300,19700,411036,591212.0,30010745.0
2019-02-13,19750,20050,19500,19850,216822,595713.0,30010745.0
2019-02-14,19700,19900,19300,19400,196415,582208.0,30010745.0
2019-02-15,19350,19700,19150,19300,194972,579207.0,30010745.0
2019-02-18,19350,20250,19300,19700,366094,591212.0,30010745.0
2019-02-19,19600,20650,19500,20550,458052,616721.0,30010745.0
2019-02-20,20650,20950,20350,20650,510369,619722.0,30010745.0
2019-02-21,20700,20800,20350,20550,224142,616721.0,30010745.0
2019-02-22,20400,20600,19850,19950,234016,598714.0,30010745.0
2019-02-25,19950,20650,19750,20300,293221,609218.0,30010745.0
2019-02-26,20300,20600,19950,20150,723840,604717.0,30010745.0
2019-02-27,20100,21150,19900,21100,611047,633227.0,30010745.0
2019-02-28,21700,22300,20600,20600,1180775,618221.0,30010745.0
2019-03-04,21550,22900,21350,22600,1208819,678243.0,30010745.0
2019-03-05,22650,22950,22050,22650,698951,679743.0,30010745.0
2019-03-06,22500,22850,21900,22300,517912,669240.0,30010745.0
2019-03-07,21800,22500,21100,21450,580836,643730.0,30010745.0
2019-03-08,21300,21750,20800,21400,461643,642230.0,30010745.0
2019-03-11,21400,22050,21000,21950,355597,658736.0,30010745.0
2019-03-12,22250,22600,21650,22450,630295,673741.0,30010745.0
2019-03-13,22550,22950,22100,22600,648276,678243.0,30010745.0
2019-03-14,22900,23350,21850,22050,931447,661737.0,30010745.0
2019-03-15,21900,22150,21350,21550,502247,646732.0,30010745.0
2019-03-18,21450,21850,21350,21400,306272,642230.0,30010745.0
2019-03-19,22100,22900,21700,21800,951298,654234.0,30010745.0
2019-03-20,22000,22300,21400,22250,338262,667739.0,30010745.0
2019-03-21,22250,22250,21500,21750,322010,652734.0,30010745.0
2019-03-22,21800,21950,20700,20850,426496,625724.0,30010745.0
2019-03-25,20300,20700,20000,20250,301891,607718.0,30010745.0
2019-03-26,20400,20750,20150,20400,201277,612219.0,30010745.0
2019-03-27,20400,20500,19500,19700,368720,591212.0,30010745.0
2019-03-28,19800,20100,19300,19450,224432,583709.0,30010745.0
2019-03-29,19500,19900,19200,19700,185823,591212.0,30010745.0
2019-04-01,19550,20050,19200,19900,198480,597214.0,30010745.0
2019-04-02,20100,20150,19550,19600,196277,588211.0,30010745.0
2019-04-03,20500,20900,20150,20300,629113,609218.0,30010745.0
2019-04-04,20350,20350,19800,19900,272368,597214.0,30010745.0
2019-04-05,19850,19850,19400,19450,257761,583709.0,30010745.0
2019-04-08,19650,20200,19550,19600,256054,588211.0,30010745.0
2019-04-09,19850,19900,19500,19750,228708,592712.0,30010745.0
2019-04-10,19650,20100,19500,19900,251034,597214.0,30010745.0
2019-04-11,20050,20400,19800,20050,260306,601715.0,30010745.0
2019-04-12,20000,20400,19900,20100,210906,603216.0,30010745.0
2019-04-15,20100,20200,19500,19600,334269,588211.0,30010745.0
2019-04-16,19600,19800,19450,19500,172049,585210.0,30010745.0
2019-04-17,19500,19650,19300,19450,149433,583709.0,30010745.0
2019-04-18,19500,19500,18800,19000,252590,570204.0,30010745.0
2019-04-19,19000,19450,19000,19100,166378,573205.0,30010745.0
2019-04-22,19150,19450,18950,19250,192596,577707.0,30010745.0
2019-04-23,19150,19350,18800,18950,178406,568704.0,30010745.0
2019-04-24,18950,19200,18900,19050,161842,571705.0,30010745.0
2019-04-25,19050,19600,18800,19600,247114,588211.0,30010745.0
2019-04-26,19400,19600,18800,19000,223586,570204.0,30010745.0
2019-04-29,19000,19150,18750,19050,126538,571705.0,30010745.0
2019-04-30,18950,19300,18850,19300,157637,579207.0,30010745.0
2019-05-02,19200,19550,19000,19350,126723,580708.0,30010745.0
2019-05-03,19300,19750,19200,19400,163648,582208.0,30010745.0
2019-05-07,19000,19350,18950,18950,146761,568704.0,30010745.0
2019-05-08,18850,19100,18650,18700,160134,561201.0,30010745.0
2019-05-09,18700,18750,17650,17750,309062,532691.0,30010745.0
2019-05-10,17700,18350,17700,18000,155509,540193.0,30010745.0
2019-05-13,17950,18300,17450,17450,162256,523688.0,30010745.0
2019-05-14,17000,17900,16800,17350,261435,520686.0,30010745.0
2019-05-15,17250,18300,17250,18300,180760,549197.0,30010745.0
2019-05-16,18200,18350,17750,17800,117577,534191.0,30010745.0
2019-05-17,17800,18250,17600,17800,92034,534191.0,30010745.0
2019-05-20,18050,18100,17200,17200,136478,516185.0,30010745.0
2019-05-21,17200,17950,17200,17500,144873,525188.0,30010745.0
2019-05-22,17750,17950,17450,17550,135582,526689.0,30010745.0
2019-05-23,17550,17850,17350,17400,125603,522187.0,30010745.0
2019-05-24,17650,17750,17200,17550,132785,526689.0,30010745.0
2019-05-27,17450,17650,17150,17250,99152,517685.0,30010745.0
2019-05-28,17200,17400,17000,17150,173440,514684.0,30010745.0
2019-05-29,16900,17200,16100,16350,357310,490676.0,30010745.0
2019-05-30,16250,16700,16150,16400,124998,492176.0,30010745.0
2019-05-31,16300,17250,16300,16950,197800,508682.0,30010745.0
2019-06-03,16950,17150,16600,17050,99791,511683.0,30010745.0
2019-06-04,16900,17250,16900,16950,83468,508682.0,30010745.0
2019-06-05,16950,17250,16900,17000,126818,510183.0,30010745.0
2019-06-07,16950,17200,16850,17000,112111,510183.0,30010745.0
2019-06-10,17150,17300,16000,17050,162415,511683.0,30010745.0
2019-06-11,17100,17200,16900,16950,121046,508682.0,30010745.0
2019-06-12,16900,17050,16650,16650,121821,499679.0,30010745.0
2019-06-13,16700,17050,16650,16700,225577,501179.0,30010745.0
2019-06-14,16700,16950,16650,16650,111966,499679.0,30010745.0
2019-06-17,16650,16700,15750,15800,309605,474170.0,30010745.0
2019-06-18,15650,16200,15500,15600,233047,468168.0,30010745.0
2019-06-19,15650,15850,15500,15600,147255,468168.0,30010745.0
2019-06-20,15600,16150,15550,16050,134653,481672.0,30010745.0
2019-06-21,16000,16200,15700,15700,179234,471169.0,30010745.0
2019-06-24,15600,15850,15500,15600,109959,468168.0,30010745.0
2019-06-25,15550,15700,14850,15000,226295,450161.0,30010745.0
2019-06-26,14850,15500,14750,15150,166660,454663.0,30010745.0
2019-06-27,15050,15400,14250,14450,232046,433655.0,30010745.0
2019-06-28,14450,14650,13800,14100,438708,423152.0,30010745.0
2019-07-01,14200,15200,14200,14900,234973,447160.0,30010745.0
2019-07-02,14800,15050,14550,14750,125413,442658.0,30010745.0
2019-07-03,14650,14900,14450,14850,94399,445660.0,30010745.0
2019-07-04,14750,14850,14000,14400,163192,432155.0,30010745.0
2019-07-05,14400,14650,14150,14650,140589,439657.0,30010745.0
2019-07-08,14550,14600,14000,14000,142551,420150.0,30010745.0
2019-07-09,14050,14300,13250,13400,296506,402144.0,30010745.0
2019-07-10,13350,14100,13350,13900,266848,417149.0,30010745.0
2019-07-11,13850,14550,13750,14350,131334,430654.0,30010745.0
2019-07-12,14400,14600,14150,14350,87021,430654.0,30010745.0
2019-07-15,14250,14400,14050,14100,139689,423152.0,30010745.0
2019-07-16,14100,15350,14100,14700,300836,441158.0,30010745.0
2019-07-17,14650,14650,13900,13900,191859,417149.0,30010745.0
2019-07-18,13900,14050,13650,13700,94543,411147.0,30010745.0
2019-07-19,13750,14050,13500,13800,170976,414148.0,30010745.0
2019-07-22,13800,14000,13450,13600,132083,408146.0,30010745.0
2019-07-23,13600,13700,13350,13400,151685,402144.0,30010745.0
2019-07-24,13400,13500,12750,12850,185528,385638.0,30010745.0
2019-07-25,12750,13100,11800,13000,336068,390140.0,30010745.0
2019-07-26,12750,13100,12600,12650,117034,379636.0,30010745.0
2019-07-29,12550,12700,11800,11900,347972,357128.0,30010745.0
2019-07-30,11900,12500,11900,12150,184790,364631.0,30010745.0
2019-07-31,12050,12500,11550,12200,224309,366131.0,30010745.0
2019-08-01,12300,12700,12050,12350,195893,370633.0,30010745.0
2019-08-02,11850,12300,11750,11850,234863,355627.0,30010745.0
2019-08-05,11750,11850,9590,9670,791641,290204.0,30010745.0
2019-08-06,9190,10400,8900,9660,817752,289904.0,30010745.0
2019-08-07,9670,10350,9670,10150,394884,304609.0,30010745.0
2019-08-08,10400,10700,10200,10550,219021,316613.0,30010745.0
2019-08-09,10700,10700,10150,10350,241481,310611.0,30010745.0
2019-08-12,10200,10650,10050,10300,203717,309111.0,30010745.0
2019-08-13,10350,10450,10200,10300,162398,309111.0,30010745.0
2019-08-14,10500,10550,10100,10200,147089,306110.0,30010745.0
