인프라웨어(041020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-27,4177,4261,4081,4136,53347,92160.0,18618160.0
2016-04-28,4136,4186,4090,4174,26877,92998.0,18618160.0
2016-04-29,4194,4252,4073,4203,67337,93649.0,18618160.0
2016-05-02,4186,4336,4090,4245,121762,94580.0,18618160.0
2016-05-03,4140,4278,4140,4186,60286,93277.0,18618160.0
2016-05-04,4252,4353,4177,4245,83064,94580.0,18618160.0
2016-05-09,4211,4303,4144,4169,39510,92905.0,18618160.0
2016-05-10,4194,4194,4027,4061,66771,90484.0,18618160.0
2016-05-11,4064,4177,3960,4002,54329,89181.0,18618160.0
2016-05-12,4002,4152,3935,4153,35840,92532.0,18618160.0
2016-05-13,4152,4177,4060,4065,57443,90577.0,18618160.0
2016-05-16,4002,4094,3927,3940,57033,87785.0,18618160.0
2016-05-17,3939,3993,3831,3994,51763,88995.0,18618160.0
2016-05-18,3989,3989,3801,3902,59828,86947.0,18618160.0
2016-05-19,3902,3922,3676,3923,140672,87412.0,18618160.0
2016-05-20,3822,4052,3822,3961,35611,88250.0,18618160.0
2016-05-23,3968,4002,3918,3919,7636,87319.0,18618160.0
2016-05-24,3893,3931,3718,3793,36683,84526.0,18618160.0
2016-05-25,3797,3881,3730,3844,42298,85644.0,18618160.0
2016-05-26,3843,3889,3680,3743,39225,83409.0,18618160.0
2016-05-27,3743,3772,3676,3743,38839,83409.0,18618160.0
2016-05-30,3718,3743,3592,3635,50399,80989.0,18618160.0
2016-05-31,3634,3739,3634,3685,23686,82106.0,18618160.0
2016-06-01,3743,3760,3655,3668,24788,81734.0,18618160.0
2016-06-02,3668,3922,3668,3885,76568,86574.0,18618160.0
2016-06-03,3927,4094,3843,4061,114103,90484.0,18618160.0
2016-06-07,4060,4144,4035,4040,71241,90019.0,18618160.0
2016-06-08,4048,4123,3968,3981,55257,88716.0,18618160.0
2016-06-09,3998,4148,3935,4144,85824,92346.0,18618160.0
2016-06-10,4165,4762,4165,4562,1129362,101655.0,18618160.0
2016-06-13,4570,5147,4570,5055,1580821,112640.0,18618160.0
2016-06-14,5063,5180,4837,4988,702126,111150.0,18618160.0
2016-06-15,4996,5213,4996,5139,500576,114502.0,18618160.0
2016-06-16,5147,5180,4545,4930,728159,109847.0,18618160.0
2016-06-17,4804,5163,4779,5155,516158,114874.0,18618160.0
2016-06-20,5247,5263,5013,5147,226920,114688.0,18618160.0
2016-06-21,5163,5172,4913,4997,190361,111337.0,18618160.0
2016-06-22,4954,5046,4762,4821,224015,107427.0,18618160.0
2016-06-23,4846,5030,4762,4888,317102,108916.0,18618160.0
2016-06-24,4854,4963,4478,4654,376411,103703.0,18618160.0
2016-06-27,4445,4687,4445,4612,153595,102772.0,18618160.0
2016-06-28,4612,4729,4528,4671,185059,104076.0,18618160.0
2016-06-29,4729,4771,4637,4763,162580,106124.0,18618160.0
2016-06-30,4745,4829,4679,4729,141518,105379.0,18618160.0
2016-07-01,4687,5188,4687,5105,1024455,113757.0,18618160.0
2016-07-04,5113,5289,4979,5130,877316,114316.0,18618160.0
2016-07-05,5138,5506,5130,5222,853347,116364.0,18618160.0
2016-07-06,5272,5589,5230,5531,780393,123252.0,18618160.0
2016-07-07,5589,5640,5364,5632,398642,125486.0,18618160.0
2016-07-08,5573,5631,5380,5498,287097,122507.0,18618160.0
2016-07-11,5389,5623,5280,5598,240496,124742.0,18618160.0
2016-07-12,5598,5665,5364,5456,245431,121577.0,18618160.0
2016-07-13,5439,5447,5289,5322,187305,118598.0,18618160.0
2016-07-14,5355,5414,5147,5314,203150,118411.0,18618160.0
2016-07-15,5188,5314,5063,5063,288505,112826.0,18618160.0
2016-07-18,5063,5172,4929,4955,222388,110406.0,18618160.0
2016-07-19,4954,5096,4771,4871,264284,108544.0,18618160.0
2016-07-20,4904,4904,4679,4763,292391,106124.0,18618160.0
2016-07-21,4787,4913,4679,4796,142559,106868.0,18618160.0
2016-07-22,4821,4979,4720,4963,156334,110592.0,18618160.0
2016-07-25,4963,5096,4796,4913,200830,109475.0,18618160.0
2016-07-26,4913,4929,4737,4788,112552,106682.0,18618160.0
2016-07-27,4787,4837,4704,4788,78385,106682.0,18618160.0
2016-07-28,4837,4846,4654,4679,124721,104262.0,18618160.0
2016-07-29,4729,4804,4654,4763,135024,106124.0,18618160.0
2016-08-01,4921,4921,4637,4646,142330,103517.0,18618160.0
2016-08-02,4687,4687,4461,4529,171746,100910.0,18618160.0
2016-08-03,4478,4545,4395,4512,144926,100538.0,18618160.0
2016-08-04,4553,4771,4553,4679,203053,104262.0,18618160.0
2016-08-05,4679,4829,4512,4704,154025,104820.0,18618160.0
2016-08-08,4603,4745,4603,4679,53238,104262.0,18618160.0
2016-08-09,4720,4804,4662,4662,102061,103889.0,18618160.0
2016-08-10,4628,4695,4512,4570,210785,101841.0,18618160.0
2016-08-11,4545,4637,4453,4537,196703,101097.0,18618160.0
2016-08-12,4537,4670,4411,4487,204146,99980.0,18618160.0
2016-08-16,4445,4503,4303,4428,206470,98676.0,18618160.0
2016-08-17,4486,4486,4202,4203,125875,93649.0,18618160.0
2016-08-18,4202,4319,4069,4111,175527,91601.0,18618160.0
2016-08-19,4152,4161,3960,4048,137270,90205.0,18618160.0
2016-08-22,4052,4110,3914,3923,123770,87412.0,18618160.0
2016-08-23,3927,3993,3906,3990,65365,88902.0,18618160.0
2016-08-24,4027,4278,3985,4169,148095,92905.0,18618160.0
2016-08-25,4236,4236,3927,4069,102866,90670.0,18618160.0
2016-08-26,4069,4094,3927,3965,89546,88343.0,18618160.0
2016-08-29,3964,4077,3927,3986,72341,88809.0,18618160.0
2016-08-30,3998,4169,3985,4094,63199,91229.0,18618160.0
2016-08-31,4035,4152,3927,4040,69177,90019.0,18618160.0
2016-09-01,4039,4319,4039,4228,123457,94208.0,18618160.0
2016-09-02,4227,4378,4194,4278,86705,95325.0,18618160.0
2016-09-05,4278,4336,4085,4161,63870,92718.0,18618160.0
2016-09-06,4161,4186,4035,4094,58436,91229.0,18618160.0
2016-09-07,4156,4219,4081,4090,86673,91136.0,18618160.0
2016-09-08,4048,4115,3902,3935,97017,87692.0,18618160.0
2016-09-09,3935,3948,3826,3923,59091,87412.0,18618160.0
2016-09-12,3885,3922,3760,3898,90650,86854.0,18618160.0
2016-09-13,3964,4027,3847,3890,86109,86668.0,18618160.0
2016-09-19,3993,3993,3676,3894,103971,86761.0,18618160.0
2016-09-20,3935,3935,3760,3798,69888,84620.0,18618160.0
2016-09-21,3843,3843,3672,3739,169665,83316.0,18618160.0
2016-09-22,3688,3851,3688,3760,72036,83782.0,18618160.0
2016-09-23,3835,3835,3705,3768,73556,83968.0,18618160.0
2016-09-26,3718,3760,3672,3672,90462,81827.0,18618160.0
2016-09-27,3676,3726,3576,3635,111577,80989.0,18618160.0
2016-09-28,3638,3693,3605,3630,55106,80896.0,18618160.0
2016-09-29,3659,3714,3605,3710,66913,82665.0,18618160.0
2016-09-30,3714,3768,3622,3697,131366,82385.0,18618160.0
2016-10-04,3697,3776,3672,3718,57018,82851.0,18618160.0
2016-10-05,3722,3722,3613,3618,108904,80617.0,18618160.0
2016-10-06,3617,3672,3576,3622,160139,80710.0,18618160.0
2016-10-07,3630,3697,3584,3630,94267,80896.0,18618160.0
2016-10-10,3634,3668,3475,3518,157047,78382.0,18618160.0
2016-10-11,3509,3555,3459,3518,51135,78382.0,18618160.0
2016-10-12,3551,3551,3425,3426,71105,76334.0,18618160.0
2016-10-13,3425,3459,3300,3351,92827,74659.0,18618160.0
2016-10-14,3308,3404,3308,3367,39072,75031.0,18618160.0
2016-10-17,3409,3442,3358,3392,48328,75590.0,18618160.0
2016-10-18,3371,3421,3317,3342,31023,74473.0,18618160.0
2016-10-19,3342,3446,3342,3392,22147,75590.0,18618160.0
2016-10-20,3442,3442,3258,3259,64908,72611.0,18618160.0
2016-10-21,3329,4169,3267,3526,1439361,78569.0,18618160.0
2016-10-24,3534,3546,3392,3392,198357,75590.0,18618160.0
2016-10-25,3358,3392,3279,3313,162538,73821.0,18618160.0
2016-10-26,3312,3312,3158,3267,130667,72797.0,18618160.0
2016-10-27,3258,3425,3250,3409,68135,75962.0,18618160.0
2016-10-28,3434,3467,3300,3367,69712,75031.0,18618160.0
2016-10-31,3312,3363,3200,3242,71513,72238.0,18618160.0
2016-11-01,3175,3350,3175,3263,43648,72704.0,18618160.0
2016-11-02,3221,3317,3158,3171,85051,70656.0,18618160.0
2016-11-03,3233,3300,3166,3200,42849,71308.0,18618160.0
2016-11-04,3137,3258,3129,3213,26141,71587.0,18618160.0
2016-11-07,3166,3333,3166,3267,50783,72797.0,18618160.0
2016-11-08,3283,3342,3208,3229,43110,71959.0,18618160.0
2016-11-09,3267,3279,2882,3008,226045,67025.0,18618160.0
2016-11-10,3091,3116,3037,3092,32566,68887.0,18618160.0
2016-11-11,3154,3175,3074,3117,33107,69446.0,18618160.0
2016-11-14,3141,3175,3116,3175,16127,70749.0,18618160.0
2016-11-15,3208,3225,3066,3217,119058,71680.0,18618160.0
2016-11-16,3329,3551,3241,3263,251688,72704.0,18618160.0
2016-11-17,3258,3258,3158,3259,49431,72611.0,18618160.0
2016-11-18,3325,3367,3112,3163,72625,70470.0,18618160.0
2016-11-21,3158,3158,3079,3121,21029,69539.0,18618160.0
2016-11-22,3116,3212,3091,3092,29188,68887.0,18618160.0
2016-11-23,3095,3175,2924,3008,49091,67025.0,18618160.0
2016-11-24,3008,3028,2874,2924,76808,65164.0,18618160.0
2016-11-25,2924,2987,2891,2924,25174,65164.0,18618160.0
2016-11-28,2924,2982,2857,2874,22634,64046.0,18618160.0
2016-11-29,2957,2957,2845,2858,39020,63674.0,18618160.0
2016-11-30,2849,2903,2740,2766,62403,61626.0,18618160.0
2016-12-01,2761,2790,2677,2762,37984,61533.0,18618160.0
2016-12-02,2736,2840,2732,2833,23544,63116.0,18618160.0
2016-12-05,2799,2870,2757,2782,32510,61998.0,18618160.0
2016-12-06,2757,2857,2757,2824,41386,62929.0,18618160.0
2016-12-07,2799,2840,2723,2774,37513,61812.0,18618160.0
2016-12-08,2782,2786,2673,2757,55038,61440.0,18618160.0
2016-12-09,2707,2870,2707,2820,59309,62836.0,18618160.0
2016-12-12,2840,2899,2828,2866,60968,63860.0,18618160.0
2016-12-13,2928,2928,2832,2891,20441,64419.0,18618160.0
2016-12-14,2924,2966,2882,2891,40344,64419.0,18618160.0
2016-12-15,2953,2982,2782,2983,61615,66467.0,18618160.0
2016-12-16,3008,3108,2957,3092,103384,68887.0,18618160.0
2016-12-19,3091,3133,3041,3117,26964,69446.0,18618160.0
2016-12-20,3141,3141,3070,3096,27962,68980.0,18618160.0
2016-12-21,3133,3133,3012,3029,32167,67491.0,18618160.0
2016-12-22,3028,3091,2957,2958,22655,65908.0,18618160.0
2016-12-23,2936,3012,2891,2895,27699,64512.0,18618160.0
2016-12-26,2999,2999,2899,2941,20175,65536.0,18618160.0
2016-12-27,2999,2999,2832,2924,26876,65164.0,18618160.0
2016-12-28,2924,2978,2874,2904,26660,64698.0,18618160.0
2016-12-29,2903,3592,2903,3417,445385,76148.0,18618160.0
2017-01-02,3676,3676,3388,3480,530432,77545.0,18618160.0
2017-01-03,3467,3534,3417,3488,197809,77731.0,18618160.0
2017-01-04,3442,3484,3388,3426,117384,76334.0,18618160.0
2017-01-05,3471,3626,3459,3501,305473,78010.0,18618160.0
2017-01-06,3542,3542,3417,3422,90782,76241.0,18618160.0
2017-01-09,3417,3480,3283,3330,98307,74193.0,18618160.0
2017-01-10,3329,3342,3175,3229,95726,71959.0,18618160.0
2017-01-11,3229,3254,3158,3225,30252,71866.0,18618160.0
2017-01-12,3250,3321,3175,3296,50045,73449.0,18618160.0
2017-01-13,3300,3425,3283,3284,102390,73169.0,18618160.0
2017-01-16,3250,3296,3137,3138,34019,69911.0,18618160.0
2017-01-17,3179,3208,3137,3171,29581,70656.0,18618160.0
2017-01-18,3150,3187,3049,3104,47542,69166.0,18618160.0
2017-01-19,3166,3271,3108,3271,45909,72890.0,18618160.0
2017-01-20,3279,3283,3200,3217,38780,71680.0,18618160.0
2017-01-23,3287,3287,3133,3225,34381,71866.0,18618160.0
2017-01-24,3216,3275,3095,3250,33447,72425.0,18618160.0
2017-01-25,3237,3237,3108,3125,38458,69632.0,18618160.0
2017-01-26,3124,3154,3049,3154,28401,70284.0,18618160.0
2017-01-31,3124,3150,3037,3058,25965,68142.0,18618160.0
2017-02-01,3033,3116,3033,3087,23098,68794.0,18618160.0
2017-02-02,3087,3133,2995,3087,106446,68794.0,18618160.0
2017-02-03,3254,3254,2164,2164,1106760,48221.0,18618160.0
2017-02-06,2130,2139,2034,2068,516832,46080.0,18618160.0
2017-02-07,2072,2097,1963,2035,297942,45335.0,18618160.0
2017-02-08,2030,2072,1938,2026,252288,45149.0,18618160.0
2017-02-09,2017,2068,2009,2051,190545,45708.0,18618160.0
2017-02-10,2051,2093,2022,2030,152828,45242.0,18618160.0
2017-02-13,2072,2076,2013,2018,117945,44963.0,18618160.0
2017-02-14,2030,2042,1988,2010,168738,44777.0,18618160.0
2017-02-15,2009,2080,2005,2043,131502,45521.0,18618160.0
2017-02-16,2055,2059,1996,2001,198846,44590.0,18618160.0
2017-02-17,2001,2005,1917,1926,327769,42915.0,18618160.0
2017-02-20,1921,1946,1850,1880,615298,41891.0,18618160.0
2017-02-21,1965,2160,1950,2005,1823262,37329.0,18618160.0
2017-02-22,2000,2020,1900,1940,376186,36119.0,18618160.0
2017-02-23,1935,1970,1895,1945,178936,36212.0,18618160.0
2017-02-24,1905,1935,1855,1890,198784,35188.0,18618160.0
2017-02-27,1890,1905,1845,1870,61951,34816.0,18618160.0
2017-02-28,1845,1870,1835,1850,77752,34444.0,18618160.0
2017-03-02,1850,2100,1850,1910,732053,35561.0,18618160.0
2017-03-03,1900,1900,1825,1890,109805,35188.0,18618160.0
2017-03-06,1855,1910,1830,1910,68805,35561.0,18618160.0
2017-03-07,1915,1915,1850,1900,96884,35375.0,18618160.0
2017-03-08,1900,1900,1865,1875,24556,34909.0,18618160.0
2017-03-09,1880,1930,1870,1885,48157,35095.0,18618160.0
2017-03-10,1855,1905,1845,1880,61600,35002.0,18618160.0
2017-03-13,1905,1930,1870,1890,74794,35188.0,18618160.0
2017-03-14,1875,1900,1875,1885,35930,35095.0,18618160.0
2017-03-15,1885,1895,1845,1860,113258,34630.0,18618160.0
2017-03-16,1880,1895,1860,1870,28024,34816.0,18618160.0
2017-03-17,1885,2140,1865,1915,1200320,35654.0,18618160.0
2017-03-20,1925,2000,1895,1925,185258,35840.0,18618160.0
2017-03-21,1950,2025,1930,1965,230726,36585.0,18618160.0
2017-03-22,1990,2550,1970,2550,7607886,47476.0,18618160.0
2017-03-23,2495,2500,2250,2330,3592966,43380.0,18618160.0
2017-03-24,2330,2365,2210,2210,1852665,41146.0,18618160.0
2017-03-27,2180,2240,2105,2165,942142,40308.0,18618160.0
2017-03-28,2170,2285,2135,2260,1347256,42077.0,18618160.0
2017-03-29,2260,2280,2165,2220,705824,41332.0,18618160.0
2017-03-30,2230,2370,2190,2190,1802078,40774.0,18618160.0
2017-03-31,2165,2230,2135,2140,429299,39843.0,18618160.0
2017-04-03,2140,2275,2130,2200,327069,40960.0,18618160.0
2017-04-04,2180,2200,1980,2000,1086187,37236.0,18618160.0
2017-04-05,2015,2015,1885,1915,859449,35654.0,18618160.0
2017-04-06,1925,1930,1850,1855,410505,34537.0,18618160.0
2017-04-07,1885,1900,1835,1885,230245,35095.0,18618160.0
2017-04-10,1860,1895,1825,1830,254490,34071.0,18618160.0
2017-04-11,1835,1890,1815,1875,271751,34909.0,18618160.0
2017-04-12,1845,1950,1845,1875,729336,34909.0,18618160.0
2017-04-13,1900,2435,1900,2435,11282809,45335.0,18618160.0
2017-04-14,2310,2415,2080,2090,7138238,38912.0,18618160.0
2017-04-17,2090,2670,2020,2445,16464424,45521.0,18618160.0
2017-04-18,2445,2445,2210,2330,5169230,43380.0,18618160.0
2017-04-19,2335,2355,2165,2225,2518379,41425.0,18618160.0
2017-04-20,2220,2305,2175,2250,2168415,41891.0,18618160.0
2017-04-21,2320,2835,2290,2455,24481710,45708.0,18618160.0
2017-04-24,2400,2455,2215,2245,3285477,41798.0,18618160.0
2017-04-25,2270,2625,2225,2380,10075909,44311.0,18618160.0
2017-04-26,2360,2820,2280,2610,10556533,48593.0,18618160.0
2017-04-27,2570,2800,2455,2500,6387404,46545.0,18618160.0
2017-04-28,2500,2740,2480,2560,3837689,47662.0,18618160.0
2017-05-02,2545,2665,2515,2600,1757997,48407.0,18618160.0
2017-05-04,2590,2605,2510,2515,925991,46825.0,18618160.0
2017-05-08,2520,2530,2325,2375,1626004,44218.0,18618160.0
2017-05-10,2375,2415,2280,2340,1056955,43566.0,18618160.0
2017-05-11,2040,2155,2040,2075,2747286,38633.0,18618160.0
2017-05-12,2040,2140,2040,2115,1488425,39377.0,18618160.0
2017-05-15,2080,2205,2055,2200,2236151,69560.0,31618160.0
2017-05-16,2265,2295,2125,2190,2190740,69244.0,31618160.0
2017-05-17,2195,2375,2070,2070,4841652,65450.0,31618160.0
2017-05-18,2035,2160,2025,2095,1545062,66240.0,31618160.0
2017-05-19,2095,2270,2075,2140,2711972,67663.0,31618160.0
2017-05-22,2155,2250,2130,2165,1489618,68453.0,31618160.0
2017-05-23,2160,2160,2095,2100,873726,66398.0,31618160.0
2017-05-24,2105,2130,2035,2060,806740,65133.0,31618160.0
2017-05-25,2080,2100,2050,2070,474691,65450.0,31618160.0
2017-05-26,2090,2120,2040,2050,618132,64817.0,31618160.0
2017-05-29,2070,2080,2010,2010,489170,63553.0,31618160.0
2017-05-30,2000,2170,1950,2030,3122078,64185.0,31618160.0
2017-05-31,2050,2120,2045,2055,814360,64975.0,31618160.0
2017-06-01,2055,2105,2020,2090,529655,66082.0,31618160.0
2017-06-02,2080,2110,2055,2055,457005,64975.0,31618160.0
2017-06-05,2060,2090,2045,2050,333751,64817.0,31618160.0
2017-06-07,2050,2065,2015,2015,357125,63711.0,31618160.0
2017-06-08,2025,2040,1980,2010,382036,63553.0,31618160.0
2017-06-09,2010,2030,1980,2005,423562,63394.0,31618160.0
2017-06-12,2000,2055,1985,2040,316399,64501.0,31618160.0
2017-06-13,2020,2075,2010,2025,320089,64027.0,31618160.0
2017-06-14,2030,2125,2030,2080,1070802,65766.0,31618160.0
2017-06-15,2115,2230,2095,2190,2443512,69244.0,31618160.0
2017-06-16,2190,2200,2115,2125,652807,67189.0,31618160.0
2017-06-19,2160,2165,2080,2090,333002,66082.0,31618160.0
2017-06-20,2080,2140,2060,2095,419049,66240.0,31618160.0
2017-06-21,2115,2115,2010,2035,373885,64343.0,31618160.0
2017-06-22,2035,2075,2025,2025,204085,64027.0,31618160.0
2017-06-23,2030,2135,2020,2070,492225,65450.0,31618160.0
2017-06-26,2085,2090,2015,2050,348309,64817.0,31618160.0
2017-06-27,2045,2060,2020,2050,193927,64817.0,31618160.0
2017-06-28,2025,2045,2015,2015,251360,63711.0,31618160.0
2017-06-29,2060,2060,2010,2030,149072,64185.0,31618160.0
2017-06-30,2015,2035,1985,1990,243185,62920.0,31618160.0
2017-07-03,1995,2030,1980,1980,155482,62604.0,31618160.0
2017-07-04,1980,1995,1830,1895,513969,59916.0,31618160.0
2017-07-05,1900,1930,1860,1880,115844,59442.0,31618160.0
2017-07-06,1905,1905,1860,1870,124449,59126.0,31618160.0
2017-07-07,1865,1870,1805,1835,422293,58019.0,31618160.0
2017-07-10,1845,1845,1665,1665,919110,52644.0,31618160.0
2017-07-11,1680,1735,1665,1700,307661,53751.0,31618160.0
2017-07-12,1705,1725,1660,1660,162318,52486.0,31618160.0
2017-07-13,1660,1660,1550,1595,744299,50431.0,31618160.0
2017-07-14,1565,1630,1510,1515,515379,47902.0,31618160.0
2017-07-17,1550,1830,1545,1650,6035826,52170.0,31618160.0
2017-07-18,1650,1665,1535,1545,950451,48850.0,31618160.0
2017-07-19,1555,1585,1530,1545,548793,48850.0,31618160.0
2017-07-20,1565,1810,1565,1645,5581935,52012.0,31618160.0
2017-07-21,1625,1675,1605,1650,571237,52170.0,31618160.0
2017-07-24,1670,1670,1620,1645,298025,52012.0,31618160.0
2017-07-25,1660,1670,1570,1620,354427,51221.0,31618160.0
2017-07-26,1630,1635,1560,1590,239980,50273.0,31618160.0
2017-07-27,1600,1625,1565,1570,212793,49641.0,31618160.0
2017-07-28,1560,1590,1530,1555,214087,49166.0,31618160.0
2017-07-31,1555,1575,1530,1545,137113,48850.0,31618160.0
2017-08-01,1530,1675,1530,1565,374210,49482.0,31618160.0
2017-08-02,1580,1605,1555,1580,173014,49957.0,31618160.0
2017-08-03,1600,1790,1600,1660,2822793,52486.0,31618160.0
2017-08-04,1635,1665,1605,1640,412645,51854.0,31618160.0
2017-08-07,1665,1690,1630,1675,415430,52960.0,31618160.0
2017-08-08,1660,1685,1625,1640,304201,51854.0,31618160.0
2017-08-09,1635,1750,1605,1690,1687569,53435.0,31618160.0
2017-08-10,1680,1725,1595,1610,574337,50905.0,31618160.0
2017-08-11,1550,1615,1550,1580,304049,49957.0,31618160.0
2017-08-14,1590,1605,1560,1560,103750,49324.0,31618160.0
2017-08-16,1555,1575,1510,1535,179945,48534.0,31618160.0
2017-08-17,1555,1585,1520,1550,163937,49008.0,31618160.0
2017-08-18,1555,1695,1540,1545,1360433,48850.0,31618160.0
2017-08-21,1550,1600,1525,1600,279581,50589.0,31618160.0
2017-08-22,1605,1635,1565,1585,288731,50115.0,31618160.0
2017-08-23,1600,1660,1570,1630,610809,51538.0,31618160.0
2017-08-24,1640,1665,1580,1600,260251,50589.0,31618160.0
2017-08-25,1615,1615,1575,1590,175009,50273.0,31618160.0
2017-08-28,1590,1615,1580,1600,191891,50589.0,31618160.0
2017-08-29,1600,1610,1585,1595,152279,50431.0,31618160.0
2017-08-30,1635,1660,1600,1640,387682,51854.0,31618160.0
2017-08-31,1645,1675,1615,1645,286992,52012.0,31618160.0
2017-09-01,1650,1680,1625,1655,230774,52328.0,31618160.0
2017-09-04,1595,1620,1565,1610,162832,50905.0,31618160.0
2017-09-05,1635,1640,1570,1580,170636,49957.0,31618160.0
2017-09-06,1580,1610,1550,1590,150787,50273.0,31618160.0
2017-09-07,1590,1615,1575,1575,123677,49799.0,31618160.0
2017-09-08,1575,1605,1420,1460,1228982,46163.0,31618160.0
2017-09-11,1455,1545,1445,1460,628187,46163.0,31618160.0
2017-09-12,1485,1510,1485,1495,178517,47269.0,31618160.0
2017-09-13,1500,1510,1475,1495,180215,47269.0,31618160.0
2017-09-14,1510,1510,1460,1485,101753,46953.0,31618160.0
2017-09-15,1480,1480,1425,1460,186114,46163.0,31618160.0
2017-09-18,1455,1495,1395,1465,348838,46321.0,31618160.0
2017-09-19,1465,1490,1450,1470,67938,46479.0,31618160.0
2017-09-20,1455,1485,1420,1450,164732,45846.0,31618160.0
2017-09-21,1450,1460,1395,1450,266038,45846.0,31618160.0
2017-09-22,1420,1465,1410,1430,90288,45214.0,31618160.0
2017-09-25,1435,1460,1340,1365,139511,43159.0,31618160.0
2017-09-26,1305,1335,1280,1330,306063,42052.0,31618160.0
2017-09-27,1330,1375,1305,1335,91458,42210.0,31618160.0
2017-09-28,1330,1370,1330,1350,109779,42685.0,31618160.0
2017-09-29,1355,1440,1350,1410,294742,44582.0,31618160.0
2017-10-10,1410,1480,1380,1385,366709,43791.0,31618160.0
2017-10-11,1385,1455,1330,1445,192888,45688.0,31618160.0
2017-10-12,1445,1505,1405,1465,227989,46321.0,31618160.0
2017-10-13,1455,1485,1435,1435,104816,45372.0,31618160.0
2017-10-16,1435,1470,1415,1445,117732,45688.0,31618160.0
2017-10-17,1425,1500,1425,1495,212165,47269.0,31618160.0
2017-10-18,1490,1595,1440,1460,775639,46163.0,31618160.0
2017-10-19,1460,1500,1430,1430,143867,45214.0,31618160.0
2017-10-20,1450,1505,1430,1505,219432,47585.0,31618160.0
2017-10-23,1505,1540,1450,1455,292656,46004.0,31618160.0
2017-10-24,1480,1485,1430,1445,70427,45688.0,31618160.0
2017-10-25,1440,1490,1435,1440,100036,45530.0,31618160.0
2017-10-26,1440,1485,1435,1445,94386,45688.0,31618160.0
2017-10-27,1475,1490,1445,1490,144047,47111.0,31618160.0
2017-10-30,1490,1510,1455,1505,198046,47585.0,31618160.0
2017-10-31,1510,1520,1480,1510,215874,47743.0,31618160.0
2017-11-01,1515,1525,1500,1510,72646,47743.0,31618160.0
2017-11-02,1510,1510,1465,1465,126523,46321.0,31618160.0
2017-11-03,1490,1615,1460,1540,665229,48692.0,31618160.0
2017-11-06,1525,1525,1480,1485,193375,46953.0,31618160.0
2017-11-07,1495,1515,1480,1515,77736,47902.0,31618160.0
2017-11-08,1515,1520,1485,1495,90012,47269.0,31618160.0
2017-11-09,1495,1515,1465,1480,114434,46795.0,31618160.0
2017-11-10,1480,1500,1435,1475,155391,46637.0,31618160.0
2017-11-13,1475,1495,1400,1425,214891,45056.0,31618160.0
2017-11-14,1430,1570,1420,1455,1023070,46004.0,31618160.0
2017-11-15,1455,1470,1390,1400,398923,44265.0,31618160.0
2017-11-16,1400,1425,1380,1395,118682,44107.0,31618160.0
2017-11-17,1390,1420,1365,1390,154904,43949.0,31618160.0
2017-11-20,1395,1420,1395,1405,120650,44424.0,31618160.0
2017-11-21,1405,1430,1380,1400,104544,44265.0,31618160.0
2017-11-22,1430,1430,1380,1380,236748,43633.0,31618160.0
2017-11-23,1380,1410,1375,1380,124271,43633.0,31618160.0
2017-11-24,1385,1415,1370,1390,226615,43949.0,31618160.0
2017-11-27,1415,1415,1360,1380,127086,43633.0,31618160.0
2017-11-28,1365,1390,1320,1350,196891,42685.0,31618160.0
2017-11-29,1335,1360,1315,1335,122594,42210.0,31618160.0
2017-11-30,1360,1360,1315,1335,128254,42210.0,31618160.0
2017-12-01,1355,1390,1340,1375,159950,43475.0,31618160.0
2017-12-04,1375,1425,1375,1415,271081,44740.0,31618160.0
2017-12-05,1440,1440,1400,1420,164208,44898.0,31618160.0
2017-12-06,1420,1440,1390,1400,205392,44265.0,31618160.0
2017-12-07,1385,1420,1365,1385,199744,43791.0,31618160.0
2017-12-08,1390,1800,1385,1485,10491105,46953.0,31618160.0
2017-12-11,1500,1770,1460,1645,8890267,52012.0,31618160.0
2017-12-12,1620,1645,1530,1645,1481384,52012.0,31618160.0
2017-12-13,1670,1670,1585,1610,1136495,50905.0,31618160.0
2017-12-14,1635,1650,1560,1650,892566,52170.0,31618160.0
2017-12-15,1650,1660,1575,1605,615294,50747.0,31618160.0
2017-12-18,1600,1680,1595,1620,1453384,51221.0,31618160.0
2017-12-19,1615,1670,1480,1500,1165413,47427.0,31618160.0
2017-12-20,1520,1540,1445,1470,470401,46479.0,31618160.0
2017-12-21,1470,1540,1395,1395,786863,44107.0,31618160.0
2017-12-22,1400,1440,1380,1435,183405,45372.0,31618160.0
2017-12-26,1440,1455,1325,1325,492702,41894.0,31618160.0
2017-12-27,1340,1470,1285,1410,899037,44582.0,31618160.0
2017-12-28,1375,1430,1355,1375,278439,43475.0,31618160.0
2018-01-02,1365,1410,1340,1390,275374,43949.0,31618160.0
2018-01-03,1395,1410,1370,1380,253108,43633.0,31618160.0
2018-01-04,1380,1520,1380,1470,1096638,46479.0,31618160.0
2018-01-05,1475,1560,1470,1520,807270,48060.0,31618160.0
2018-01-08,1575,1690,1550,1650,4121063,52170.0,31618160.0
2018-01-09,1635,1685,1570,1665,1222169,52644.0,31618160.0
2018-01-10,1670,1765,1620,1695,2110037,53593.0,31618160.0
2018-01-11,1690,1715,1645,1645,732683,52012.0,31618160.0
2018-01-12,1640,1670,1565,1595,705638,50431.0,31618160.0
