이엠넷(123570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-29,1740,1750,1700,1743,19749,38335.0,5500000.0
2015-04-30,1742,1775,1710,1770,17589,38940.0,5500000.0
2015-05-04,1757,1767,1717,1738,12129,38225.0,5500000.0
2015-05-06,1717,1752,1652,1713,13585,37675.0,5500000.0
2015-05-07,1712,1712,1615,1615,16243,35530.0,5500000.0
2015-05-08,1615,1725,1615,1700,17942,37400.0,5500000.0
2015-05-11,1700,1750,1650,1723,4941,37895.0,5500000.0
2015-05-12,1725,1725,1662,1688,10066,37125.0,5500000.0
2015-05-13,1702,1745,1675,1738,13599,38225.0,5500000.0
2015-05-14,1725,1742,1707,1740,5002,38280.0,5500000.0
2015-05-15,1740,1740,1702,1703,5639,37455.0,5500000.0
2015-05-18,1702,1735,1677,1693,6915,37235.0,5500000.0
2015-05-19,1677,1727,1645,1700,11429,37400.0,5500000.0
2015-05-20,1700,1750,1650,1735,13956,38170.0,5500000.0
2015-05-21,1735,1735,1652,1700,8400,37400.0,5500000.0
2015-05-22,1682,1700,1657,1700,1973,37400.0,5500000.0
2015-05-26,1662,1692,1647,1663,4299,36575.0,5500000.0
2015-05-27,1662,1662,1592,1595,3161,35090.0,5500000.0
2015-05-28,1597,1670,1555,1555,13017,34210.0,5500000.0
2015-05-29,1547,1597,1547,1578,1385,34705.0,5500000.0
2015-06-01,1572,1577,1537,1560,13795,34320.0,5500000.0
2015-06-02,1560,1560,1467,1475,6255,32450.0,5500000.0
2015-06-03,1475,1475,1410,1410,17054,31020.0,5500000.0
2015-06-04,1410,1435,1407,1430,13500,31460.0,5500000.0
2015-06-05,1430,1485,1422,1483,7734,32615.0,5500000.0
2015-06-08,1497,1525,1482,1525,8278,33550.0,5500000.0
2015-06-09,1532,1542,1490,1538,3028,33825.0,5500000.0
2015-06-10,1527,1547,1527,1538,1223,33825.0,5500000.0
2015-06-11,1487,1547,1487,1545,1271,33990.0,5500000.0
2015-06-12,1517,1545,1487,1528,3905,33605.0,5500000.0
2015-06-15,1527,1527,1470,1510,1102,33220.0,5500000.0
2015-06-16,1502,1525,1480,1485,2358,32670.0,5500000.0
2015-06-17,1485,1625,1477,1575,3792,34650.0,5500000.0
2015-06-18,1580,1607,1500,1598,13591,35145.0,5500000.0
2015-06-19,1555,1632,1550,1623,7548,35695.0,5500000.0
2015-06-22,1587,1637,1587,1625,4400,35750.0,5500000.0
2015-06-23,1620,1650,1600,1640,5243,36080.0,5500000.0
2015-06-24,1662,1687,1625,1688,8488,37125.0,5500000.0
2015-06-25,1705,1705,1647,1655,6948,36410.0,5500000.0
2015-06-26,1655,1737,1602,1708,9686,37565.0,5500000.0
2015-06-29,1707,1707,1650,1678,3992,36905.0,5500000.0
2015-06-30,1667,1745,1650,1740,11549,38280.0,5500000.0
2015-07-01,1740,1792,1737,1783,11968,39215.0,5500000.0
2015-07-02,1787,1862,1787,1840,21477,40480.0,5500000.0
2015-07-03,1862,1962,1840,1895,53790,41690.0,5500000.0
2015-07-06,1892,1897,1822,1825,17693,40150.0,5500000.0
2015-07-07,1787,1850,1777,1845,8845,40590.0,5500000.0
2015-07-08,1862,1862,1747,1758,16055,38665.0,5500000.0
2015-07-09,1745,1800,1627,1750,21433,38500.0,5500000.0
2015-07-10,1750,1805,1750,1793,1156,39435.0,5500000.0
2015-07-13,1812,1812,1742,1750,2552,38500.0,5500000.0
2015-07-14,1750,1795,1750,1783,5521,39215.0,5500000.0
2015-07-15,1782,1927,1782,1925,56980,42350.0,5500000.0
2015-07-16,1945,2117,1945,2040,64980,44880.0,5500000.0
2015-07-17,2082,2112,2012,2053,30733,45155.0,5500000.0
2015-07-20,2075,2222,2010,2195,53413,48290.0,5500000.0
2015-07-21,2222,2225,2137,2195,14294,48290.0,5500000.0
2015-07-22,2195,2225,2025,2058,45201,45265.0,5500000.0
2015-07-23,2057,2200,2037,2128,26991,46805.0,5500000.0
2015-07-24,2172,2197,2077,2150,13478,47300.0,5500000.0
2015-07-27,2150,2150,2000,2053,23122,45155.0,5500000.0
2015-07-28,2037,2037,1950,1998,14284,43945.0,5500000.0
2015-07-29,1997,2140,1950,1975,11215,43450.0,5500000.0
2015-07-30,1987,2035,1892,1913,6745,42075.0,5500000.0
2015-07-31,1912,2012,1850,1955,14004,43010.0,5500000.0
2015-08-03,1955,2062,1955,1995,10240,43890.0,5500000.0
2015-08-04,1942,2032,1925,2020,19973,44440.0,5500000.0
2015-08-05,1982,2047,1977,2048,7743,45045.0,5500000.0
2015-08-06,2047,2120,2025,2100,26243,46200.0,5500000.0
2015-08-07,2075,2100,2052,2098,8802,46145.0,5500000.0
2015-08-10,2075,2117,2002,2118,17393,46585.0,5500000.0
2015-08-11,2130,2142,2075,2075,5579,45650.0,5500000.0
2015-08-12,2065,2065,1880,2030,6836,44660.0,5500000.0
2015-08-13,1987,2030,1972,2013,3487,44275.0,5500000.0
2015-08-17,1990,2027,1927,1928,5784,42405.0,5500000.0
2015-08-18,1922,2087,1835,2023,30918,44495.0,5500000.0
2015-08-19,2045,2045,1955,2020,6179,44440.0,5500000.0
2015-08-20,1975,2012,1975,2013,1944,44275.0,5500000.0
2015-08-21,1950,2012,1862,1998,12780,43945.0,5500000.0
2015-08-24,1950,2060,1887,2023,23708,44495.0,5500000.0
2015-08-25,2022,2022,1940,1993,7343,43835.0,5500000.0
2015-08-26,1977,2020,1905,1978,8735,43505.0,5500000.0
2015-08-27,1965,2007,1925,1958,7542,43065.0,5500000.0
2015-08-28,1957,1995,1950,1983,3298,43615.0,5500000.0
2015-08-31,1982,1982,1960,1970,174,43340.0,5500000.0
2015-09-01,1982,1985,1925,1970,3857,43340.0,5500000.0
2015-09-02,1950,1977,1915,1940,3552,42680.0,5500000.0
2015-09-03,1937,1940,1887,1915,10812,42130.0,5500000.0
2015-09-04,1915,1915,1830,1863,5153,40975.0,5500000.0
2015-09-07,1862,1875,1830,1870,4909,41140.0,5500000.0
2015-09-08,1870,1930,1850,1925,3087,42350.0,5500000.0
2015-09-09,1895,1927,1875,1883,4804,41415.0,5500000.0
2015-09-10,1882,1887,1847,1883,14214,41415.0,5500000.0
2015-09-11,1882,1907,1875,1900,9849,41800.0,5500000.0
2015-09-14,1912,1960,1875,1885,822,41470.0,5500000.0
2015-09-15,1885,1885,1830,1855,2308,40810.0,5500000.0
2015-09-16,1835,1855,1797,1838,5852,40425.0,5500000.0
2015-09-17,1837,1837,1820,1833,3342,40315.0,5500000.0
2015-09-18,1832,1832,1747,1785,12200,39270.0,5500000.0
2015-09-21,1760,1770,1745,1770,3125,38940.0,5500000.0
2015-09-22,1782,1782,1727,1728,1389,38005.0,5500000.0
2015-09-23,1727,1750,1710,1745,1985,38390.0,5500000.0
2015-09-24,1745,1800,1722,1775,2084,39050.0,5500000.0
2015-09-25,1785,1785,1750,1773,2471,38995.0,5500000.0
2015-09-30,1772,1772,1737,1753,1249,38555.0,5500000.0
2015-10-01,1752,1752,1662,1700,6907,37400.0,5500000.0
2015-10-02,1700,1732,1690,1733,2509,38115.0,5500000.0
2015-10-05,1737,1740,1652,1675,9432,36850.0,5500000.0
2015-10-06,1675,1677,1627,1653,11345,36355.0,5500000.0
2015-10-07,1652,1670,1612,1643,6231,36135.0,5500000.0
2015-10-08,1637,1662,1625,1643,2307,36135.0,5500000.0
2015-10-12,1645,1682,1645,1663,4834,36575.0,5500000.0
2015-10-13,1662,1670,1625,1648,3054,36245.0,5500000.0
2015-10-14,1645,1647,1605,1640,9304,36080.0,5500000.0
2015-10-15,1640,1655,1530,1653,20232,36355.0,5500000.0
2015-10-16,1662,1677,1625,1670,4717,36740.0,5500000.0
2015-10-19,1682,2160,1662,1770,109790,38940.0,5500000.0
2015-10-20,1750,1847,1722,1813,40139,39875.0,5500000.0
2015-10-21,1812,1830,1742,1758,11570,38665.0,5500000.0
2015-10-22,1757,1795,1740,1793,9912,39435.0,5500000.0
2015-10-23,1792,1810,1767,1795,6878,39490.0,5500000.0
2015-10-26,1800,1815,1742,1780,5522,39160.0,5500000.0
2015-10-27,1780,1797,1775,1793,1852,39435.0,5500000.0
2015-10-28,1792,1832,1777,1820,5003,40040.0,5500000.0
2015-10-29,1840,2112,1810,1918,60429,42185.0,5500000.0
2015-10-30,1935,2130,1850,1945,77919,42790.0,5500000.0
2015-11-02,1945,1970,1912,1930,9104,42460.0,5500000.0
2015-11-03,1992,2015,1905,1943,14853,42735.0,5500000.0
2015-11-04,1910,1950,1845,1850,9367,40700.0,5500000.0
2015-11-05,1840,1877,1807,1863,5114,40975.0,5500000.0
2015-11-06,1897,1912,1837,1875,2817,41250.0,5500000.0
2015-11-09,1875,1895,1727,1738,20713,38225.0,5500000.0
2015-11-10,1645,1787,1642,1788,12531,39325.0,5500000.0
2015-11-11,1787,1787,1702,1718,4209,37785.0,5500000.0
2015-11-12,1717,1725,1685,1725,5431,37950.0,5500000.0
2015-11-13,1687,1757,1687,1688,2395,37125.0,5500000.0
2015-11-16,1637,1695,1637,1690,2109,37180.0,5500000.0
2015-11-17,1677,1727,1662,1708,5243,37565.0,5500000.0
2015-11-18,1712,1757,1707,1715,3005,37730.0,5500000.0
2015-11-19,1717,1717,1687,1718,2313,37785.0,5500000.0
2015-11-20,1725,1725,1687,1718,1323,37785.0,5500000.0
2015-11-23,1717,1717,1657,1658,3818,36465.0,5500000.0
2015-11-24,1657,1690,1650,1668,2148,36685.0,5500000.0
2015-11-25,1667,1672,1625,1668,3654,36685.0,5500000.0
2015-11-26,1667,1680,1640,1680,4961,36960.0,5500000.0
2015-11-27,1685,1687,1657,1685,5096,37070.0,5500000.0
2015-11-30,1690,2072,1687,1803,105140,39655.0,5500000.0
2015-12-01,1802,1947,1772,1838,31882,40425.0,5500000.0
2015-12-02,1832,2015,1777,2000,46385,44000.0,5500000.0
2015-12-03,2020,2020,1882,1960,15185,43120.0,5500000.0
2015-12-04,1905,1970,1880,1953,6539,42955.0,5500000.0
2015-12-07,1970,1970,1867,1885,3659,41470.0,5500000.0
2015-12-08,1857,1885,1805,1858,14336,40865.0,5500000.0
2015-12-09,1857,1857,1800,1818,7902,39985.0,5500000.0
2015-12-10,1800,1857,1785,1800,4750,39600.0,5500000.0
2015-12-11,1800,1820,1782,1803,3389,39655.0,5500000.0
2015-12-14,1802,1802,1720,1765,2944,38830.0,5500000.0
2015-12-15,1765,1785,1712,1765,4325,38830.0,5500000.0
2015-12-16,1765,1837,1745,1825,4167,40150.0,5500000.0
2015-12-17,1825,1865,1800,1865,9972,41030.0,5500000.0
2015-12-18,2075,2075,1892,1893,48503,41635.0,5500000.0
2015-12-21,1905,1905,1807,1820,11170,40040.0,5500000.0
2015-12-22,1820,1852,1802,1825,6612,40150.0,5500000.0
2015-12-23,1822,1872,1817,1873,7820,41195.0,5500000.0
2015-12-24,1872,1892,1860,1893,5239,41635.0,5500000.0
2015-12-28,1892,1942,1860,1870,7197,41140.0,5500000.0
2015-12-29,1870,1882,1855,1868,1474,41085.0,5500000.0
2015-12-30,1892,1915,1850,1870,8796,41140.0,5500000.0
2016-01-04,1870,1870,1812,1850,11216,40700.0,5500000.0
2016-01-05,1840,1845,1810,1843,2998,40535.0,5500000.0
2016-01-06,1840,1840,1800,1825,12615,40150.0,5500000.0
2016-01-07,1817,1825,1787,1808,3193,39765.0,5500000.0
2016-01-08,1787,1827,1752,1828,9151,40205.0,5500000.0
2016-01-11,1827,1832,1792,1803,2886,39655.0,5500000.0
2016-01-12,1802,1802,1750,1798,1989,39545.0,5500000.0
2016-01-13,1787,1820,1775,1808,7185,39765.0,5500000.0
2016-01-14,1795,1815,1757,1783,6303,39215.0,5500000.0
2016-01-15,1782,1937,1780,1888,27617,41525.0,5500000.0
2016-01-18,1917,1972,1850,1888,21114,41525.0,5500000.0
2016-01-19,1887,1907,1830,1850,6019,40700.0,5500000.0
2016-01-20,1867,1867,1720,1748,23832,38445.0,5500000.0
2016-01-21,1747,1782,1712,1740,2609,38280.0,5500000.0
2016-01-22,1732,1792,1692,1715,3307,37730.0,5500000.0
2016-01-25,1715,1805,1685,1803,9751,39655.0,5500000.0
2016-01-26,1800,1802,1752,1793,1853,39435.0,5500000.0
2016-01-27,1782,1812,1762,1793,884,39435.0,5500000.0
2016-01-28,1797,1937,1785,1820,11791,40040.0,5500000.0
2016-01-29,1810,1937,1772,1800,5324,39600.0,5500000.0
2016-02-01,1800,1800,1727,1758,7160,38665.0,5500000.0
2016-02-02,1755,1757,1732,1750,746,38500.0,5500000.0
2016-02-03,1732,1747,1717,1743,2243,38335.0,5500000.0
2016-02-04,1730,1752,1702,1733,5227,38115.0,5500000.0
2016-02-05,1722,1732,1687,1710,6870,37620.0,5500000.0
2016-02-11,1707,1707,1627,1645,3041,36190.0,5500000.0
2016-02-12,1605,1652,1530,1580,7098,34760.0,5500000.0
2016-02-15,1517,1597,1517,1598,4868,35145.0,5500000.0
2016-02-16,1597,1640,1587,1630,739,35860.0,5500000.0
2016-02-17,1630,1647,1605,1613,1573,35475.0,5500000.0
2016-02-18,1605,1645,1605,1640,1905,36080.0,5500000.0
2016-02-19,1640,1640,1600,1623,2928,35695.0,5500000.0
2016-02-22,1590,1620,1547,1593,8799,35035.0,5500000.0
2016-02-23,1540,1592,1540,1585,4722,34870.0,5500000.0
2016-02-24,1577,1600,1555,1585,4477,34870.0,5500000.0
2016-02-25,1585,1592,1567,1573,3069,34595.0,5500000.0
2016-02-26,1572,1600,1572,1598,1678,35145.0,5500000.0
2016-02-29,1597,1617,1592,1618,1296,35585.0,5500000.0
2016-03-02,1615,1635,1600,1633,2292,35915.0,5500000.0
2016-03-03,1632,1632,1582,1593,5970,35035.0,5500000.0
2016-03-04,1600,1607,1555,1570,2928,34540.0,5500000.0
2016-03-07,1570,1595,1550,1593,7290,35035.0,5500000.0
2016-03-08,1585,1600,1575,1593,943,35035.0,5500000.0
2016-03-09,1557,1592,1557,1578,2109,34705.0,5500000.0
2016-03-10,1577,1590,1562,1565,1648,34430.0,5500000.0
2016-03-11,1565,1575,1527,1538,12293,33825.0,5500000.0
2016-03-14,1542,1550,1515,1545,9480,33990.0,5500000.0
2016-03-15,1545,1562,1525,1550,7381,34100.0,5500000.0
2016-03-16,1557,1620,1550,1603,9613,35255.0,5500000.0
2016-03-17,1602,1695,1595,1673,18298,36795.0,5500000.0
2016-03-18,1672,1707,1577,1703,12606,37455.0,5500000.0
2016-03-21,1707,1755,1702,1740,20584,38280.0,5500000.0
2016-03-22,1750,1750,1737,1745,6425,38390.0,5500000.0
2016-03-23,1745,1785,1740,1785,11070,39270.0,5500000.0
2016-03-24,1762,1787,1760,1785,7400,39270.0,5500000.0
2016-03-25,1782,1782,1757,1775,2878,39050.0,5500000.0
2016-03-28,1787,1787,1737,1753,8438,38555.0,5500000.0
2016-03-29,1752,1752,1712,1728,1946,38005.0,5500000.0
2016-03-30,1725,1752,1722,1753,5715,38555.0,5500000.0
2016-03-31,2025,2277,1912,2278,448930,50105.0,5500000.0
2016-04-01,2175,2207,2082,2158,665870,47465.0,5500000.0
2016-04-04,2242,2265,1952,1975,348060,43450.0,5500000.0
2016-04-05,1957,1985,1847,1900,149196,41800.0,5500000.0
2016-04-06,1900,1925,1845,1850,94069,40700.0,5500000.0
2016-04-07,1900,1900,1840,1840,46235,40480.0,5500000.0
2016-04-08,1825,1867,1812,1865,48175,41030.0,5500000.0
2016-04-11,1867,1885,1832,1885,31422,41470.0,5500000.0
2016-04-12,1880,1902,1857,1895,36566,41690.0,5500000.0
2016-04-14,1850,1857,1810,1820,54112,40040.0,5500000.0
2016-04-15,1830,1830,1790,1820,21614,40040.0,5500000.0
2016-04-18,1832,1845,1805,1830,15142,40260.0,5500000.0
2016-04-19,1830,1840,1792,1840,18724,40480.0,5500000.0
2016-04-20,1827,1855,1825,1848,13287,40645.0,5500000.0
2016-04-21,1847,1887,1842,1875,27320,41250.0,5500000.0
2016-04-22,1885,1910,1872,1900,25779,41800.0,5500000.0
2016-04-25,1897,1957,1855,1935,35978,42570.0,5500000.0
2016-04-26,1952,1952,1900,1903,16632,41855.0,5500000.0
2016-04-27,1905,1930,1817,1818,27654,39985.0,5500000.0
2016-04-28,1820,1877,1787,1838,26648,40425.0,5500000.0
2016-04-29,1822,1862,1802,1850,7669,40700.0,5500000.0
2016-05-02,1850,1862,1812,1833,7247,40315.0,5500000.0
2016-05-03,1820,1850,1807,1850,8990,40700.0,5500000.0
2016-05-04,1852,1852,1795,1803,31030,39655.0,5500000.0
2016-05-09,1802,1805,1770,1775,15548,39050.0,5500000.0
2016-05-10,1760,1807,1760,1788,9651,39325.0,5500000.0
2016-05-11,1800,1840,1800,1825,6028,40150.0,5500000.0
2016-05-12,1825,1830,1805,1820,5935,40040.0,5500000.0
2016-05-13,1832,1850,1797,1820,8629,40040.0,5500000.0
2016-05-16,1840,1840,1795,1820,4294,40040.0,5500000.0
2016-05-17,1800,1840,1792,1813,3517,39875.0,5500000.0
2016-05-18,1812,1832,1775,1833,22295,40315.0,5500000.0
2016-05-19,1832,1832,1787,1788,7972,39325.0,5500000.0
2016-05-20,1787,1800,1762,1770,5051,38940.0,5500000.0
2016-05-23,1770,1802,1742,1755,9200,38610.0,5500000.0
2016-05-24,1755,1852,1755,1788,14110,39325.0,5500000.0
2016-05-25,1807,1822,1770,1823,4216,40095.0,5500000.0
2016-05-26,1822,1837,1787,1825,3918,40150.0,5500000.0
2016-05-27,1825,1857,1800,1845,11971,40590.0,5500000.0
2016-05-30,1842,1920,1842,1900,25270,41800.0,5500000.0
2016-05-31,1867,1927,1855,1888,14201,41525.0,5500000.0
2016-06-01,1887,1890,1852,1863,4548,40975.0,5500000.0
2016-06-02,1860,1895,1820,1895,22879,41690.0,5500000.0
2016-06-03,1925,1925,1850,1883,11289,41415.0,5500000.0
2016-06-07,1882,1897,1865,1878,9076,41305.0,5500000.0
2016-06-08,1872,1877,1837,1860,8291,40920.0,5500000.0
2016-06-09,1860,1907,1842,1845,4189,40590.0,5500000.0
2016-06-10,1845,1892,1845,1893,2493,41635.0,5500000.0
2016-06-13,1892,1892,1857,1858,2514,40865.0,5500000.0
2016-06-14,1837,1867,1837,1843,7381,40535.0,5500000.0
2016-06-15,1842,1882,1842,1868,7799,41085.0,5500000.0
2016-06-16,1870,1885,1852,1860,10148,40920.0,5500000.0
2016-06-17,1877,1877,1845,1865,5454,41030.0,5500000.0
2016-06-20,1882,1947,1865,1943,32867,42735.0,5500000.0
2016-06-21,1962,1990,1892,1918,25802,42185.0,5500000.0
2016-06-22,1910,1955,1910,1948,9008,42845.0,5500000.0
2016-06-23,1957,1957,1877,1910,5214,42020.0,5500000.0
2016-06-24,1910,1925,1760,1825,37554,40150.0,5500000.0
2016-06-27,1725,1812,1725,1775,14758,39050.0,5500000.0
2016-06-28,1750,1850,1745,1813,8266,39875.0,5500000.0
2016-06-29,1812,1892,1802,1883,8437,41415.0,5500000.0
2016-06-30,1865,1985,1865,1935,29449,42570.0,5500000.0
2016-07-01,1955,1990,1940,1953,15295,42955.0,5500000.0
2016-07-04,1972,1982,1932,1973,7312,43395.0,5500000.0
2016-07-05,1972,1985,1960,1975,11039,43450.0,5500000.0
2016-07-06,1975,1995,1940,1958,10644,43065.0,5500000.0
2016-07-07,1957,2025,1925,2023,28670,44495.0,5500000.0
2016-07-08,2030,2050,2015,2040,13452,44880.0,5500000.0
2016-07-11,2065,2097,2000,2015,18710,44330.0,5500000.0
2016-07-12,2037,2087,2000,2045,23365,44990.0,5500000.0
2016-07-13,2050,2092,2047,2080,12470,45760.0,5500000.0
2016-07-14,2077,2077,1912,1913,405499,42075.0,5500000.0
2016-07-15,1932,2037,1932,1988,140871,43725.0,5500000.0
2016-07-18,1985,2007,1925,1958,69983,43065.0,5500000.0
2016-07-19,1977,1987,1940,1960,33895,43120.0,5500000.0
2016-07-20,1960,1970,1942,1960,22842,43120.0,5500000.0
2016-07-21,1975,2015,1950,2015,60491,44330.0,5500000.0
2016-07-22,1985,2050,1960,2050,51841,45100.0,5500000.0
2016-07-25,2047,2072,1912,1968,51547,43285.0,5500000.0
2016-07-26,1970,2000,1925,1940,35537,42680.0,5500000.0
2016-07-27,1975,1980,1937,1938,19454,42625.0,5500000.0
2016-07-28,2512,2512,2512,2513,548389,55275.0,5500000.0
2016-07-29,2900,3262,2875,3263,2526454,71775.0,5500000.0
2016-08-01,3362,3800,3050,3263,3466695,71775.0,5500000.0
2016-08-02,3424,3675,3250,3363,1810857,73975.0,5500000.0
2016-08-03,3300,3362,3187,3363,438898,73975.0,5500000.0
2016-08-04,3437,3525,3125,3125,555567,68750.0,5500000.0
2016-08-05,3062,3225,2987,3025,347529,66550.0,5500000.0
2016-08-08,3025,3275,3025,3050,416275,67100.0,5500000.0
2016-08-09,3062,3137,2850,2950,301603,64900.0,5500000.0
2016-08-10,2925,3200,2887,2925,563977,64350.0,5500000.0
2016-08-11,3425,3675,2750,2750,2402580,30250.0,5500000.0
2016-08-12,2780,2790,2640,2730,285340,30030.0,5500000.0
2016-08-16,2700,2725,2640,2660,142622,29260.0,5500000.0
2016-08-17,2580,2715,2560,2665,154365,29315.0,5500000.0
2016-08-18,2625,2665,2600,2620,75787,28820.0,5500000.0
2016-08-19,2585,2645,2575,2610,58848,28710.0,5500000.0
2016-08-22,2605,2730,2565,2720,136811,29920.0,5500000.0
2016-08-23,2720,2720,2630,2630,50795,28930.0,5500000.0
2016-08-24,2600,2675,2585,2625,31815,28875.0,5500000.0
2016-08-25,2635,2655,2540,2610,64213,28710.0,5500000.0
2016-08-26,2610,2620,2535,2605,39812,28655.0,5500000.0
2016-08-29,2565,2595,2505,2515,26942,27665.0,5500000.0
2016-08-30,2510,2650,2510,2510,47264,27610.0,5500000.0
2016-08-31,2520,2565,2475,2510,30245,27610.0,5500000.0
2016-09-01,2565,2590,2520,2530,29518,27830.0,5500000.0
2016-09-02,2530,2530,2487,2510,47349,27610.0,5500000.0
2016-09-05,2510,2535,2490,2520,52067,27720.0,5500000.0
2016-09-06,2365,2385,2242,2268,648980,49885.0,11000000.0
2016-09-07,2255,2255,2115,2145,360391,47190.0,11000000.0
2016-09-08,2130,2167,2047,2075,222465,45650.0,11000000.0
2016-09-09,2075,2090,2010,2043,138150,44935.0,11000000.0
2016-09-12,2002,2025,1990,2010,115549,44220.0,11000000.0
2016-09-13,2015,2085,2010,2075,104367,45650.0,11000000.0
2016-09-19,2072,2072,2017,2058,51545,45265.0,11000000.0
2016-09-20,2037,2077,2032,2070,91825,45540.0,11000000.0
2016-09-21,2070,2115,2037,2115,95684,46530.0,11000000.0
2016-09-22,2137,2165,2080,2108,120100,46365.0,11000000.0
2016-09-23,2140,2200,2132,2170,154137,47740.0,11000000.0
2016-09-26,2162,2192,2130,2155,70003,47410.0,11000000.0
2016-09-27,2155,2177,2110,2130,70355,46860.0,11000000.0
2016-09-28,2110,2152,2105,2120,51984,46640.0,11000000.0
2016-09-29,2120,2130,2090,2130,45046,46860.0,11000000.0
2016-09-30,2105,2122,2067,2095,42652,46090.0,11000000.0
2016-10-04,2095,2135,2072,2123,33166,46695.0,11000000.0
2016-10-05,2122,2415,2112,2290,1122896,50380.0,11000000.0
2016-10-06,2285,2285,2220,2240,200686,49280.0,11000000.0
2016-10-07,2237,2262,2175,2218,107638,48785.0,11000000.0
2016-10-10,2165,2207,2127,2150,110733,47300.0,11000000.0
2016-10-11,2127,2177,2112,2148,112494,47245.0,11000000.0
2016-10-12,2147,2240,2127,2195,84424,48290.0,11000000.0
2016-10-13,2217,2217,2155,2155,40042,47410.0,11000000.0
2016-10-14,2155,2175,2115,2128,57718,46805.0,11000000.0
2016-10-17,2142,2142,2080,2085,81972,45870.0,11000000.0
2016-10-18,2005,2205,2005,2095,92290,46090.0,11000000.0
2016-10-19,2107,2107,2075,2098,22877,46145.0,11000000.0
2016-10-20,2097,2097,2015,2035,60428,44770.0,11000000.0
2016-10-21,2035,2037,2007,2030,31764,44660.0,11000000.0
2016-10-24,2030,2085,2017,2068,33327,45485.0,11000000.0
2016-10-25,2052,2052,2005,2028,76403,44605.0,11000000.0
2016-10-26,2027,2027,1950,1985,68092,43670.0,11000000.0
2016-10-27,1990,2012,1967,1990,31759,43780.0,11000000.0
2016-10-28,2025,2025,1950,1995,44245,43890.0,11000000.0
2016-10-31,1997,2015,1877,1930,103773,42460.0,11000000.0
2016-11-01,1925,1937,1897,1898,40517,41745.0,11000000.0
2016-11-02,1897,1935,1795,1855,67100,40810.0,11000000.0
2016-11-03,1855,1922,1820,1858,34497,40865.0,11000000.0
2016-11-04,1875,1875,1810,1820,17487,40040.0,11000000.0
2016-11-07,1832,1860,1832,1853,23602,40755.0,11000000.0
2016-11-08,1865,1900,1840,1873,22176,41195.0,11000000.0
2016-11-09,1875,1942,1765,1840,107828,40480.0,11000000.0
2016-11-10,1845,1937,1845,1935,29863,42570.0,11000000.0
2016-11-11,1935,1950,1900,1945,11175,42790.0,11000000.0
2016-11-14,1912,1960,1912,1940,28251,42680.0,11000000.0
2016-11-15,1957,1970,1860,1925,33382,42350.0,11000000.0
2016-11-16,1945,1945,1900,1915,19116,42130.0,11000000.0
2016-11-17,1955,2035,1897,2000,119116,44000.0,11000000.0
2016-11-18,2000,2037,1950,1970,46789,43340.0,11000000.0
2016-11-21,1950,2000,1910,1948,43668,42845.0,11000000.0
2016-11-22,1935,1987,1900,1948,26036,42845.0,11000000.0
2016-11-23,1947,1947,1872,1915,38591,42130.0,11000000.0
2016-11-24,1912,1912,1865,1870,33219,41140.0,11000000.0
2016-11-25,1870,1890,1822,1833,35752,40315.0,11000000.0
2016-11-28,1840,1892,1810,1835,23003,40370.0,11000000.0
2016-11-29,1847,1982,1845,1900,74571,41800.0,11000000.0
2016-11-30,1947,1980,1897,1958,159034,43065.0,11000000.0
2016-12-01,1982,1997,1932,1965,51284,43230.0,11000000.0
2016-12-02,1985,1985,1935,1970,27225,43340.0,11000000.0
