인화정공(101930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-03,5260,5260,5180,5230,7580,48805.0,9331705.0
2015-12-04,5230,5280,5150,5190,10326,48432.0,9331705.0
2015-12-07,5200,5280,5190,5280,5886,49271.0,9331705.0
2015-12-08,5280,5290,5130,5200,7568,48525.0,9331705.0
2015-12-09,5190,5260,5090,5260,16156,49085.0,9331705.0
2015-12-10,5250,5250,5120,5230,7887,48805.0,9331705.0
2015-12-11,5230,5240,5140,5200,4089,48525.0,9331705.0
2015-12-14,5140,5200,5050,5160,14139,48152.0,9331705.0
2015-12-15,5160,5210,5090,5210,3867,48618.0,9331705.0
2015-12-16,5200,5210,5060,5120,29765,47778.0,9331705.0
2015-12-17,5120,5150,5050,5100,19450,47592.0,9331705.0
2015-12-18,5100,5140,5080,5100,9203,47592.0,9331705.0
2015-12-21,5100,5180,5080,5140,16413,47965.0,9331705.0
2015-12-22,5160,5180,5080,5180,18119,48338.0,9331705.0
2015-12-23,5120,5170,5040,5170,69263,48245.0,9331705.0
2015-12-24,5170,5170,5100,5150,17859,48058.0,9331705.0
2015-12-28,5110,5170,5110,5150,15355,48058.0,9331705.0
2015-12-29,5170,5210,5130,5190,17617,48432.0,9331705.0
2015-12-30,5170,5220,5130,5160,10323,48152.0,9331705.0
2016-01-04,5090,5170,5090,5090,10486,47498.0,9331705.0
2016-01-05,5030,5090,4995,5060,27884,47218.0,9331705.0
2016-01-06,5060,5120,5040,5090,10652,47498.0,9331705.0
2016-01-07,5090,5090,5000,5070,18175,47312.0,9331705.0
2016-01-08,5070,5070,4950,5070,24004,47312.0,9331705.0
2016-01-11,5070,5070,5000,5020,7919,46845.0,9331705.0
2016-01-12,5000,5050,4945,4985,18043,46519.0,9331705.0
2016-01-13,4985,5040,4970,4985,7479,46519.0,9331705.0
2016-01-14,4940,5030,4895,4930,20877,46005.0,9331705.0
2016-01-15,4930,4990,4810,4880,29675,45539.0,9331705.0
2016-01-18,4840,4995,4815,4995,12163,46612.0,9331705.0
2016-01-19,4990,4990,4815,4985,14272,46519.0,9331705.0
2016-01-20,4985,4985,4740,4900,18442,45725.0,9331705.0
2016-01-21,4840,4900,4725,4735,14793,44186.0,9331705.0
2016-01-22,4735,4895,4705,4715,12054,43999.0,9331705.0
2016-01-25,4720,4805,4715,4800,4211,44792.0,9331705.0
2016-01-26,4650,4785,4650,4740,5345,44232.0,9331705.0
2016-01-27,4700,4920,4680,4785,9900,44652.0,9331705.0
2016-01-28,4785,4830,4675,4820,11375,44979.0,9331705.0
2016-01-29,4820,4895,4790,4790,13170,44699.0,9331705.0
2016-02-01,4770,4800,4650,4740,73568,44232.0,9331705.0
2016-02-02,4730,4780,4635,4740,23174,44232.0,9331705.0
2016-02-03,4730,4780,4650,4675,27246,43626.0,9331705.0
2016-02-04,4655,4770,4640,4680,10653,43672.0,9331705.0
2016-02-05,4680,4775,4660,4725,10767,44092.0,9331705.0
2016-02-11,4650,4705,4625,4650,13111,43392.0,9331705.0
2016-02-12,4620,4695,4470,4535,16442,42319.0,9331705.0
2016-02-15,4535,4620,4535,4590,5232,42833.0,9331705.0
2016-02-16,4590,5000,4500,4740,32799,44232.0,9331705.0
2016-02-17,4790,4870,4700,4870,26669,45445.0,9331705.0
2016-02-18,4825,4880,4775,4825,25286,45025.0,9331705.0
2016-02-19,4825,4860,4765,4770,15219,44512.0,9331705.0
2016-02-22,4850,4850,4745,4835,8939,45119.0,9331705.0
2016-02-23,4835,4875,4775,4840,6448,45165.0,9331705.0
2016-02-24,4840,4975,4775,4970,24972,46379.0,9331705.0
2016-02-25,4935,4985,4900,4930,5187,46005.0,9331705.0
2016-02-26,4930,4975,4840,4895,8899,45679.0,9331705.0
2016-02-29,4860,4940,4860,4895,8146,45679.0,9331705.0
2016-03-02,4895,5040,4880,5030,17944,46938.0,9331705.0
2016-03-03,5020,5020,4980,5020,4587,46845.0,9331705.0
2016-03-04,5020,5040,4990,5030,4808,46938.0,9331705.0
2016-03-07,5030,5040,4960,5030,10618,46938.0,9331705.0
2016-03-08,5030,5060,4965,5020,8569,46845.0,9331705.0
2016-03-09,5020,5050,4970,5050,6759,47125.0,9331705.0
2016-03-10,5050,5060,5000,5040,6694,47032.0,9331705.0
2016-03-11,5060,5060,4980,5040,13740,47032.0,9331705.0
2016-03-14,5050,5070,5000,5000,11141,46659.0,9331705.0
2016-03-15,5000,5040,4985,5020,13976,46845.0,9331705.0
2016-03-16,5020,5040,4990,5020,13903,46845.0,9331705.0
2016-03-17,5020,5030,4990,5000,4834,46659.0,9331705.0
2016-03-18,5000,5140,4970,5110,17535,47685.0,9331705.0
2016-03-21,5110,5310,5080,5290,60328,49365.0,9331705.0
2016-03-22,5290,5310,5220,5250,17792,48991.0,9331705.0
2016-03-23,5250,5280,5250,5270,17284,49178.0,9331705.0
2016-03-24,5270,5370,5260,5370,41226,50111.0,9331705.0
2016-03-25,5320,5400,5310,5340,19420,49831.0,9331705.0
2016-03-28,5350,5350,5190,5190,19520,48432.0,9331705.0
2016-03-29,5190,5300,5160,5300,16329,49458.0,9331705.0
2016-03-30,5310,5340,5260,5290,8808,49365.0,9331705.0
2016-03-31,5290,5340,5230,5300,13717,49458.0,9331705.0
2016-04-01,5300,5320,5180,5180,9731,48338.0,9331705.0
2016-04-04,5180,5180,5070,5070,19532,47312.0,9331705.0
2016-04-05,5060,5120,5040,5120,36194,47778.0,9331705.0
2016-04-06,5080,5120,5000,5090,54831,47498.0,9331705.0
2016-04-07,5060,5150,5050,5100,25765,47592.0,9331705.0
2016-04-08,5100,5240,5100,5230,45004,48805.0,9331705.0
2016-04-11,5260,5320,5190,5280,24078,49271.0,9331705.0
2016-04-12,5320,5320,5220,5250,11155,48991.0,9331705.0
2016-04-14,5290,5390,5260,5360,64163,50018.0,9331705.0
2016-04-15,5360,5440,5260,5440,55971,50764.0,9331705.0
2016-04-18,5420,5460,5360,5440,15077,50764.0,9331705.0
2016-04-19,5440,5470,5390,5460,6421,50951.0,9331705.0
2016-04-20,5460,5460,5280,5280,13435,49271.0,9331705.0
2016-04-21,5260,5330,5230,5280,27619,49271.0,9331705.0
2016-04-22,5280,5350,5270,5310,10231,49551.0,9331705.0
2016-04-25,5310,5340,5250,5310,13673,49551.0,9331705.0
2016-04-26,5310,5310,5200,5280,5070,49271.0,9331705.0
2016-04-27,5280,5280,5150,5160,9014,48152.0,9331705.0
2016-04-28,5160,5250,5160,5200,4374,48525.0,9331705.0
2016-04-29,5200,5230,5160,5230,3325,48805.0,9331705.0
2016-05-02,5230,5260,5180,5240,6482,48898.0,9331705.0
2016-05-03,5240,5280,5210,5260,3215,49085.0,9331705.0
2016-05-04,5340,5340,5120,5170,9169,48245.0,9331705.0
2016-05-09,5170,5220,5090,5150,8225,48058.0,9331705.0
2016-05-10,5150,5150,5080,5090,10166,47498.0,9331705.0
2016-05-11,5100,5150,5040,5100,23578,47592.0,9331705.0
2016-05-12,5100,5190,5040,5110,14495,47685.0,9331705.0
2016-05-13,5060,5130,5060,5110,9169,47685.0,9331705.0
2016-05-16,5110,5110,5040,5050,8256,47125.0,9331705.0
2016-05-17,4990,5040,4875,4875,36554,45492.0,9331705.0
2016-05-18,4890,4890,4730,4800,24667,44792.0,9331705.0
2016-05-19,4710,4825,4670,4725,10004,44092.0,9331705.0
2016-05-20,4650,4970,4650,4770,6898,44512.0,9331705.0
2016-05-23,4680,4765,4600,4600,24456,42926.0,9331705.0
2016-05-24,4600,4680,4520,4550,11842,42459.0,9331705.0
2016-05-25,4550,4645,4545,4645,12406,43346.0,9331705.0
2016-05-26,4645,4670,4585,4635,9288,43252.0,9331705.0
2016-05-27,4560,4625,4535,4550,14306,42459.0,9331705.0
2016-05-30,4500,4625,4500,4570,5707,42646.0,9331705.0
2016-05-31,4570,4665,4570,4650,5818,43392.0,9331705.0
2016-06-01,4660,4665,4595,4640,6174,43299.0,9331705.0
2016-06-02,4640,4740,4620,4740,9489,44232.0,9331705.0
2016-06-03,4740,4755,4665,4710,2472,43952.0,9331705.0
2016-06-07,4710,4710,4555,4560,17168,42553.0,9331705.0
2016-06-08,4550,4610,4500,4525,19632,42226.0,9331705.0
2016-06-09,4525,4620,4525,4605,12873,42973.0,9331705.0
2016-06-10,4600,4695,4530,4660,16424,43486.0,9331705.0
2016-06-13,4610,4660,4490,4505,69873,42039.0,9331705.0
2016-06-14,4500,4550,4460,4520,13911,42179.0,9331705.0
2016-06-15,4480,4545,4480,4545,4701,42413.0,9331705.0
2016-06-16,4545,4545,4450,4505,14441,42039.0,9331705.0
2016-06-17,4505,4540,4490,4515,10397,42133.0,9331705.0
2016-06-20,4515,4560,4515,4560,6928,42553.0,9331705.0
2016-06-21,4565,4590,4525,4590,5148,42833.0,9331705.0
2016-06-22,4590,4855,4555,4820,23616,44979.0,9331705.0
2016-06-23,4770,4800,4730,4770,14097,44512.0,9331705.0
2016-06-24,4770,4815,4400,4400,40412,41060.0,9331705.0
2016-06-27,4270,4490,4270,4435,7548,41386.0,9331705.0
2016-06-28,4350,4450,4350,4440,4954,41433.0,9331705.0
2016-06-29,4440,4670,4440,4640,11389,43299.0,9331705.0
2016-06-30,4660,4670,4615,4650,5856,43392.0,9331705.0
2016-07-01,4680,4680,4640,4675,2128,43626.0,9331705.0
2016-07-04,4680,4680,4600,4670,5326,43579.0,9331705.0
2016-07-05,4600,4685,4570,4630,23495,43206.0,9331705.0
2016-07-06,4630,4675,4545,4665,5420,43532.0,9331705.0
2016-07-07,4665,4685,4575,4595,19637,42879.0,9331705.0
2016-07-08,4595,4650,4555,4650,2389,43392.0,9331705.0
2016-07-11,4645,4650,4550,4625,15609,43159.0,9331705.0
2016-07-12,4625,4655,4555,4635,9530,43252.0,9331705.0
2016-07-13,4660,4780,4635,4780,24942,44606.0,9331705.0
2016-07-14,4780,4780,4670,4745,5278,44279.0,9331705.0
2016-07-15,4780,4780,4675,4720,6844,44046.0,9331705.0
2016-07-18,4645,4770,4645,4740,8407,44232.0,9331705.0
2016-07-19,4760,4760,4670,4760,5135,44419.0,9331705.0
2016-07-20,4760,4780,4685,4765,4151,44466.0,9331705.0
2016-07-21,4765,4785,4695,4730,12147,44139.0,9331705.0
2016-07-22,4730,4800,4720,4800,12674,44792.0,9331705.0
2016-07-25,4800,4845,4785,4835,27364,45119.0,9331705.0
2016-07-26,4790,4840,4765,4835,18424,45119.0,9331705.0
2016-07-27,4835,4845,4790,4835,13945,45119.0,9331705.0
2016-07-28,4755,4840,4750,4840,12524,45165.0,9331705.0
2016-07-29,4840,4885,4825,4845,10564,45212.0,9331705.0
2016-08-01,4845,4880,4800,4840,10272,45165.0,9331705.0
2016-08-02,4840,4880,4825,4870,12132,45445.0,9331705.0
2016-08-03,4880,4920,4840,4910,16033,45819.0,9331705.0
2016-08-04,4910,4930,4880,4915,16270,45865.0,9331705.0
2016-08-05,4915,4980,4880,4915,16916,45865.0,9331705.0
2016-08-08,4865,4960,4865,4880,15702,45539.0,9331705.0
2016-08-09,4900,4925,4880,4920,7679,45912.0,9331705.0
2016-08-10,4920,4920,4875,4920,5246,45912.0,9331705.0
2016-08-11,4920,4920,4850,4900,8677,45725.0,9331705.0
2016-08-12,4900,4930,4875,4910,10005,45819.0,9331705.0
2016-08-16,4950,4950,4850,4900,11304,45725.0,9331705.0
2016-08-17,4900,4900,4750,4770,18797,44512.0,9331705.0
2016-08-18,4800,4820,4705,4780,15192,44606.0,9331705.0
2016-08-19,4785,4795,4720,4730,5267,44139.0,9331705.0
2016-08-22,4710,4780,4705,4750,15347,44326.0,9331705.0
2016-08-23,4750,4750,4605,4615,28360,43066.0,9331705.0
2016-08-24,4615,4710,4575,4710,14381,43952.0,9331705.0
2016-08-25,4710,4735,4690,4700,2962,43859.0,9331705.0
2016-08-26,4700,4730,4600,4690,6568,43766.0,9331705.0
2016-08-29,4690,4720,4655,4685,10082,43719.0,9331705.0
2016-08-30,4690,4700,4665,4685,7444,43719.0,9331705.0
2016-08-31,4685,4750,4625,4685,32560,43719.0,9331705.0
2016-09-01,4685,4710,4660,4700,9234,43859.0,9331705.0
2016-09-02,4730,4785,4700,4715,13106,43999.0,9331705.0
2016-09-05,4745,4900,4715,4825,10904,45025.0,9331705.0
2016-09-06,4825,4875,4800,4840,8375,45165.0,9331705.0
2016-09-07,4840,4865,4800,4835,5305,45119.0,9331705.0
2016-09-08,4870,4870,4755,4800,10433,44792.0,9331705.0
2016-09-09,4800,4845,4735,4735,8647,44186.0,9331705.0
2016-09-12,4845,4845,4700,4730,8188,44139.0,9331705.0
2016-09-13,4780,4780,4725,4760,5310,44419.0,9331705.0
2016-09-19,4720,4755,4700,4730,2590,44139.0,9331705.0
2016-09-20,4730,4840,4685,4825,10534,45025.0,9331705.0
2016-09-21,4825,4830,4785,4825,5616,45025.0,9331705.0
2016-09-22,4795,4845,4790,4815,2923,44932.0,9331705.0
2016-09-23,4800,4850,4765,4815,13755,44932.0,9331705.0
2016-09-26,4805,4885,4805,4855,30053,45305.0,9331705.0
2016-09-27,4890,4890,4820,4865,6713,45399.0,9331705.0
2016-09-28,4870,4910,4865,4900,24232,45725.0,9331705.0
2016-09-29,4905,4915,4880,4900,5979,45725.0,9331705.0
2016-09-30,4900,4900,4790,4885,27609,45585.0,9331705.0
2016-10-04,4805,4900,4805,4880,5443,45539.0,9331705.0
2016-10-05,4880,4880,4835,4860,4792,45352.0,9331705.0
2016-10-06,4860,4920,4860,4905,5723,45772.0,9331705.0
2016-10-07,4895,4920,4845,4910,6945,45819.0,9331705.0
2016-10-10,4920,4920,4855,4890,3587,45632.0,9331705.0
2016-10-11,4890,4915,4820,4890,5951,45632.0,9331705.0
2016-10-12,4840,4890,4820,4875,6833,45492.0,9331705.0
2016-10-13,4875,4905,4830,4885,22957,45585.0,9331705.0
2016-10-14,4885,4885,4820,4860,7665,45352.0,9331705.0
2016-10-17,4860,4860,4820,4860,1434,45352.0,9331705.0
2016-10-18,4860,4890,4735,4860,9047,45352.0,9331705.0
2016-10-19,4860,4860,4780,4840,4030,45165.0,9331705.0
2016-10-20,4795,4795,4760,4780,4901,44606.0,9331705.0
2016-10-21,4780,4830,4700,4815,11121,44932.0,9331705.0
2016-10-24,4815,4870,4780,4815,3496,44932.0,9331705.0
2016-10-25,4815,4870,4750,4755,6339,44372.0,9331705.0
2016-10-26,4725,4750,4600,4600,17273,42926.0,9331705.0
2016-10-27,4560,4625,4500,4510,22701,42086.0,9331705.0
2016-10-28,4515,4600,4490,4545,23767,42413.0,9331705.0
2016-10-31,4515,4535,4470,4475,10225,41759.0,9331705.0
2016-11-01,4465,4540,4450,4535,6740,42319.0,9331705.0
2016-11-02,4535,4565,4400,4475,9947,41759.0,9331705.0
2016-11-03,4385,4475,4280,4410,13218,41153.0,9331705.0
2016-11-04,4410,4440,4345,4440,1190,41433.0,9331705.0
2016-11-07,4435,4470,4395,4470,5699,41713.0,9331705.0
2016-11-08,4470,4470,4395,4430,2714,41339.0,9331705.0
2016-11-09,4420,4430,4300,4370,8873,40780.0,9331705.0
2016-11-10,4370,4475,4365,4475,5711,41759.0,9331705.0
2016-11-11,4480,4480,4365,4475,7010,41759.0,9331705.0
2016-11-14,4475,4500,4390,4490,8091,41899.0,9331705.0
2016-11-15,4490,4565,4430,4530,3173,42273.0,9331705.0
2016-11-16,4470,4550,4430,4525,8132,42226.0,9331705.0
2016-11-17,4525,4540,4450,4525,6490,42226.0,9331705.0
2016-11-18,4550,4550,4450,4550,4674,42459.0,9331705.0
2016-11-21,4550,4550,4455,4515,1130,42133.0,9331705.0
2016-11-22,4510,4515,4440,4495,2615,41946.0,9331705.0
2016-11-23,4450,4495,4440,4440,4938,41433.0,9331705.0
2016-11-24,4440,4500,4380,4440,3081,41433.0,9331705.0
2016-11-25,4435,4435,4360,4430,2091,41339.0,9331705.0
2016-11-28,4425,4460,4345,4460,5538,41619.0,9331705.0
2016-11-29,4490,4490,4400,4460,1894,41619.0,9331705.0
2016-11-30,4480,4480,4410,4480,1961,41806.0,9331705.0
2016-12-01,4480,4480,4405,4480,3552,41806.0,9331705.0
2016-12-02,4480,4480,4395,4450,1222,41526.0,9331705.0
2016-12-05,4450,4470,4360,4440,1880,41433.0,9331705.0
2016-12-06,4440,4460,4390,4460,1028,41619.0,9331705.0
2016-12-07,4460,4470,4405,4420,917,41246.0,9331705.0
2016-12-08,4420,4420,4360,4400,392,41060.0,9331705.0
2016-12-09,4395,4395,4300,4330,18193,40406.0,9331705.0
2016-12-12,4330,4395,4310,4395,6486,41013.0,9331705.0
2016-12-13,4395,4400,4320,4365,9396,40733.0,9331705.0
2016-12-14,4365,4420,4325,4420,8996,41246.0,9331705.0
2016-12-15,4420,4460,4355,4460,14741,41619.0,9331705.0
2016-12-16,4490,4490,4370,4460,14159,41619.0,9331705.0
2016-12-19,4460,4480,4430,4460,8680,41619.0,9331705.0
2016-12-20,4480,4480,4405,4460,6926,41619.0,9331705.0
2016-12-21,4490,4490,4405,4475,9738,41759.0,9331705.0
2016-12-22,4500,4560,4435,4500,16537,41993.0,9331705.0
2016-12-23,4500,4500,4450,4500,7731,41993.0,9331705.0
2016-12-26,4500,4540,4450,4495,6382,41946.0,9331705.0
2016-12-27,4495,4500,4450,4490,6483,41899.0,9331705.0
2016-12-28,4440,4500,4440,4500,3308,41993.0,9331705.0
2016-12-29,4540,4540,4445,4495,3174,41946.0,9331705.0
2017-01-02,4495,4540,4460,4495,4688,41946.0,9331705.0
2017-01-03,4520,4520,4455,4495,4565,41946.0,9331705.0
2017-01-04,4500,4600,4460,4525,2545,42226.0,9331705.0
2017-01-05,4525,4580,4480,4500,7845,41993.0,9331705.0
2017-01-06,4500,4580,4500,4560,11447,42553.0,9331705.0
2017-01-09,4595,4600,4520,4560,10893,42553.0,9331705.0
2017-01-10,4560,4605,4535,4605,7466,42973.0,9331705.0
2017-01-11,4605,4630,4565,4625,5572,43159.0,9331705.0
2017-01-12,4640,4640,4570,4605,8110,42973.0,9331705.0
2017-01-13,4600,4600,4575,4575,2793,42693.0,9331705.0
2017-01-16,4575,4580,4500,4505,6483,42039.0,9331705.0
2017-01-17,4550,4555,4490,4505,1673,42039.0,9331705.0
2017-01-18,4495,4535,4490,4535,2663,42319.0,9331705.0
2017-01-19,4530,4585,4510,4575,1460,42693.0,9331705.0
2017-01-20,4550,4570,4500,4500,4060,41993.0,9331705.0
2017-01-23,4500,4560,4495,4500,9245,41993.0,9331705.0
2017-01-24,4500,4565,4470,4520,4883,42179.0,9331705.0
2017-01-25,4520,4710,4450,4540,7296,42366.0,9331705.0
2017-01-26,4745,4745,4580,4670,16631,43579.0,9331705.0
2017-01-31,4620,4695,4595,4655,1511,43439.0,9331705.0
2017-02-01,4685,4685,4600,4635,12511,43252.0,9331705.0
2017-02-02,4680,4680,4585,4660,2983,43486.0,9331705.0
2017-02-03,4690,4690,4570,4575,10933,42693.0,9331705.0
2017-02-06,4575,4650,4525,4560,4488,42553.0,9331705.0
2017-02-07,4560,4650,4495,4495,8882,41946.0,9331705.0
2017-02-08,4500,4555,4500,4535,3090,42319.0,9331705.0
2017-02-09,4535,4640,4520,4565,3322,42599.0,9331705.0
2017-02-10,4565,4615,4560,4560,2341,42553.0,9331705.0
2017-02-13,4495,4550,4495,4540,2124,42366.0,9331705.0
2017-02-14,4540,4570,4475,4570,4433,42646.0,9331705.0
2017-02-15,4560,4560,4500,4535,8175,42319.0,9331705.0
2017-02-16,4535,4600,4450,4495,6502,41946.0,9331705.0
2017-02-17,4495,4575,4465,4515,5324,42133.0,9331705.0
2017-02-20,4525,4525,4455,4490,3691,41899.0,9331705.0
2017-02-21,4490,4550,4460,4550,8387,42459.0,9331705.0
2017-02-22,4550,4590,4470,4470,4877,41713.0,9331705.0
2017-02-23,4495,4550,4490,4540,3273,42366.0,9331705.0
2017-02-24,4540,4585,4490,4520,3284,42179.0,9331705.0
2017-02-27,4535,4535,4475,4500,9672,41993.0,9331705.0
2017-02-28,4545,4545,4480,4520,2185,42179.0,9331705.0
2017-03-02,4520,4540,4490,4525,10044,42226.0,9331705.0
2017-03-03,4530,4540,4485,4530,6641,42273.0,9331705.0
2017-03-06,4530,4555,4475,4490,8065,41899.0,9331705.0
2017-03-07,4495,4540,4495,4540,4357,42366.0,9331705.0
2017-03-08,4550,4550,4510,4540,3223,42366.0,9331705.0
2017-03-09,4540,4540,4490,4520,2720,42179.0,9331705.0
2017-03-10,4515,4525,4465,4520,4316,42179.0,9331705.0
2017-03-13,4520,4530,4500,4520,11919,42179.0,9331705.0
2017-03-14,4520,4530,4510,4510,4821,42086.0,9331705.0
2017-03-15,4510,4540,4495,4540,3198,42366.0,9331705.0
2017-03-16,4540,4570,4515,4560,5480,42553.0,9331705.0
2017-03-17,4560,4560,4520,4550,5632,42459.0,9331705.0
2017-03-20,4550,4580,4515,4540,3205,42366.0,9331705.0
2017-03-21,4540,4540,4500,4535,6653,42319.0,9331705.0
2017-03-22,4535,4535,4490,4525,6633,42226.0,9331705.0
2017-03-23,4520,4520,4410,4475,36027,41759.0,9331705.0
2017-03-24,4470,4470,4345,4400,50721,41060.0,9331705.0
2017-03-27,4400,4445,4370,4420,4702,41246.0,9331705.0
2017-03-28,4420,4440,4390,4435,1939,41386.0,9331705.0
2017-03-29,4435,4435,4395,4430,5290,41339.0,9331705.0
2017-03-30,4430,4430,4340,4360,18656,40686.0,9331705.0
2017-03-31,4360,4425,4340,4375,9372,40826.0,9331705.0
2017-04-03,4395,4395,4360,4395,9000,41013.0,9331705.0
2017-04-04,4375,4485,4375,4455,9037,41573.0,9331705.0
2017-04-05,4455,4500,4435,4480,1971,41806.0,9331705.0
2017-04-06,4480,4480,4415,4465,4034,41666.0,9331705.0
2017-04-07,4420,4480,4405,4430,6550,41339.0,9331705.0
2017-04-10,4435,4485,4400,4440,20998,41433.0,9331705.0
2017-04-11,4405,4480,4385,4400,12221,41060.0,9331705.0
2017-04-12,4420,4420,4400,4420,6556,41246.0,9331705.0
2017-04-13,4420,4460,4395,4430,2333,41339.0,9331705.0
2017-04-14,4410,4430,4400,4430,15103,41339.0,9331705.0
2017-04-17,4470,4530,4440,4510,19507,42086.0,9331705.0
2017-04-18,4540,4550,4475,4525,3036,42226.0,9331705.0
2017-04-19,4525,4540,4460,4510,2912,42086.0,9331705.0
2017-04-20,4510,4510,4465,4505,2114,42039.0,9331705.0
2017-04-21,4505,4540,4500,4510,4271,42086.0,9331705.0
2017-04-24,4510,4515,4485,4490,5973,41899.0,9331705.0
2017-04-25,4490,4520,4465,4515,5479,42133.0,9331705.0
2017-04-26,4545,4645,4510,4605,26976,42973.0,9331705.0
2017-04-27,4600,4655,4545,4620,24780,43112.0,9331705.0
2017-04-28,4620,4930,4620,4700,29323,43859.0,9331705.0
2017-05-02,4655,4920,4640,4800,34861,44792.0,9331705.0
2017-05-04,4800,5000,4800,5000,47932,46659.0,9331705.0
2017-05-08,5000,5030,4920,4985,47288,46519.0,9331705.0
2017-05-10,4985,4985,4800,4830,22149,45072.0,9331705.0
2017-05-11,4830,4865,4775,4775,13686,44559.0,9331705.0
2017-05-12,4775,4880,4775,4880,4777,45539.0,9331705.0
2017-05-15,4880,4920,4810,4900,43789,45725.0,9331705.0
2017-05-16,4860,4915,4860,4895,6149,45679.0,9331705.0
2017-05-17,4920,4925,4890,4900,19267,45725.0,9331705.0
2017-05-18,4805,4920,4710,4865,16181,45399.0,9331705.0
2017-05-19,4865,4965,4855,4900,6335,45725.0,9331705.0
2017-05-22,4895,4945,4895,4945,7137,46145.0,9331705.0
2017-05-23,4965,5080,4945,5040,42673,47032.0,9331705.0
2017-05-24,5090,5090,5010,5050,4802,47125.0,9331705.0
2017-05-25,5080,5080,4920,5040,6756,47032.0,9331705.0
2017-05-26,5050,5070,4965,5040,4947,47032.0,9331705.0
2017-05-29,5060,5090,5020,5080,9453,47405.0,9331705.0
2017-05-30,5090,5100,5050,5100,8823,47592.0,9331705.0
2017-05-31,5090,5090,5000,5040,6145,47032.0,9331705.0
2017-06-01,5040,5090,4860,4950,10891,46192.0,9331705.0
2017-06-02,4950,5000,4935,4955,6363,46239.0,9331705.0
2017-06-05,4960,5080,4960,5080,11116,47405.0,9331705.0
2017-06-07,5000,5090,5000,5080,16204,47405.0,9331705.0
2017-06-08,5110,5110,4950,5040,8728,47032.0,9331705.0
2017-06-09,5040,5070,4940,4955,25170,46239.0,9331705.0
2017-06-12,4955,5090,4955,5080,14829,47405.0,9331705.0
2017-06-13,5080,5200,5080,5130,26094,47872.0,9331705.0
2017-06-14,5200,5320,5190,5280,51265,49271.0,9331705.0
2017-06-15,5320,5320,5200,5230,22077,48805.0,9331705.0
2017-06-16,5200,5320,5200,5310,21891,49551.0,9331705.0
2017-06-19,5340,5370,5310,5350,22731,49925.0,9331705.0
2017-06-20,5380,5380,5300,5340,7957,49831.0,9331705.0
2017-06-21,5340,5350,5250,5350,9884,49925.0,9331705.0
2017-06-22,5270,5350,5230,5310,21511,49551.0,9331705.0
2017-06-23,5250,5360,5250,5310,4736,49551.0,9331705.0
2017-06-26,5350,5350,5250,5250,9604,48991.0,9331705.0
2017-06-27,5250,5330,5150,5160,47068,48152.0,9331705.0
2017-06-28,5140,5290,5110,5260,15589,49085.0,9331705.0
2017-06-29,5280,5290,5180,5230,4040,48805.0,9331705.0
2017-06-30,5230,5230,5150,5190,16862,48432.0,9331705.0
2017-07-03,5190,5280,5150,5280,16112,49271.0,9331705.0
2017-07-04,5280,5330,5240,5290,9729,49365.0,9331705.0
2017-07-05,5310,5330,5250,5330,4611,49738.0,9331705.0
2017-07-06,5270,5340,5190,5250,4898,48991.0,9331705.0
2017-07-07,5190,5330,5190,5310,3023,49551.0,9331705.0
2017-07-10,5350,5410,5280,5340,19108,49831.0,9331705.0
2017-07-11,5380,5380,5250,5300,3658,49458.0,9331705.0
2017-07-12,5300,5370,5200,5220,10590,48712.0,9331705.0
2017-07-13,5220,5280,5170,5280,7817,49271.0,9331705.0
2017-07-14,5170,5260,5110,5260,16826,49085.0,9331705.0
2017-07-17,5270,5310,5100,5310,16384,49551.0,9331705.0
2017-07-18,5310,5320,5230,5300,922,49458.0,9331705.0
2017-07-19,5290,5300,5180,5260,4922,49085.0,9331705.0
2017-07-20,5260,5260,5180,5240,4676,48898.0,9331705.0
2017-07-21,5240,5250,5170,5210,3283,48618.0,9331705.0
2017-07-24,5200,5240,5140,5170,3205,48245.0,9331705.0
2017-07-25,5110,5210,5110,5180,5322,48338.0,9331705.0
2017-07-26,5050,5150,5050,5060,7291,47218.0,9331705.0
2017-07-27,5050,5180,4975,5000,9160,46659.0,9331705.0
2017-07-28,5000,5050,4910,5000,7905,46659.0,9331705.0
2017-07-31,4940,5040,4940,5000,3005,46659.0,9331705.0
2017-08-01,5050,5070,4955,5060,2048,47218.0,9331705.0
2017-08-02,5060,5160,4965,5140,3463,47965.0,9331705.0
2017-08-03,5140,5170,5000,5000,5603,46659.0,9331705.0
2017-08-04,5000,5070,4920,5040,2960,47032.0,9331705.0
2017-08-07,5040,5160,4935,5050,10885,47125.0,9331705.0
2017-08-08,5050,5050,5010,5010,579,46752.0,9331705.0
2017-08-09,5010,5090,4810,4900,21180,45725.0,9331705.0
2017-08-10,4860,4925,4715,4815,39160,44932.0,9331705.0
2017-08-11,4815,4815,4705,4785,5387,44652.0,9331705.0
2017-08-14,4785,4920,4785,4920,10448,45912.0,9331705.0
2017-08-16,4935,4985,4855,4970,8675,46379.0,9331705.0
2017-08-17,4965,5040,4960,5010,9498,46752.0,9331705.0
2017-08-18,5010,5010,4950,4955,3443,46239.0,9331705.0
2017-08-21,4955,5040,4755,4960,14128,46285.0,9331705.0
2017-08-22,4915,4960,4890,4940,4507,46099.0,9331705.0
