로보스타(090360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-29,11300,11550,11000,11250,114615,87750.0,7800000.0
2016-11-30,11350,11700,11050,11650,161829,90870.0,7800000.0
2016-12-01,11700,11700,11250,11350,82976,88530.0,7800000.0
2016-12-02,11200,11600,11050,11500,138520,89700.0,7800000.0
2016-12-05,11500,11550,11200,11200,50822,87360.0,7800000.0
2016-12-06,11250,11400,11150,11300,66699,88140.0,7800000.0
2016-12-07,11350,11350,10950,11050,81583,86190.0,7800000.0
2016-12-08,11100,12050,11000,11850,247984,92430.0,7800000.0
2016-12-09,11850,12100,11650,12050,155109,93990.0,7800000.0
2016-12-12,12150,12250,11850,12100,135419,94380.0,7800000.0
2016-12-13,12050,12600,12000,12350,203727,96330.0,7800000.0
2016-12-14,12400,12750,12250,12450,169280,97110.0,7800000.0
2016-12-15,12800,16000,12650,15300,3801433,119340.0,7800000.0
2016-12-16,15100,15600,14800,15500,955781,120900.0,7800000.0
2016-12-19,15400,17150,15250,16400,1606284,127920.0,7800000.0
2016-12-20,16200,16400,15650,15800,368604,123240.0,7800000.0
2016-12-21,15850,16450,15450,16000,474424,124800.0,7800000.0
2016-12-22,15950,17950,15800,16700,1174059,130260.0,7800000.0
2016-12-23,16900,17350,16500,17150,292487,133770.0,7800000.0
2016-12-26,17150,17550,16700,16950,306934,132210.0,7800000.0
2016-12-27,17000,17600,16750,17050,556163,132990.0,7800000.0
2016-12-28,17350,17900,17050,17650,425407,137670.0,7800000.0
2016-12-29,17500,18050,17000,17800,300776,138840.0,7800000.0
2017-01-02,17850,17900,17100,17150,203559,133770.0,7800000.0
2017-01-03,17350,18100,17000,17500,283436,136500.0,7800000.0
2017-01-04,17750,18000,16200,16900,376869,131820.0,7800000.0
2017-01-05,16950,17100,16550,16900,147425,131820.0,7800000.0
2017-01-06,17000,17550,16850,17400,205556,135720.0,7800000.0
2017-01-09,17750,17950,17400,17450,236918,136110.0,7800000.0
2017-01-10,17500,17500,16900,17450,237648,136110.0,7800000.0
2017-01-11,17500,18500,17250,18400,401039,143520.0,7800000.0
2017-01-12,18300,18950,18100,18700,218573,145860.0,7800000.0
2017-01-13,18450,18600,18100,18300,119711,142740.0,7800000.0
2017-01-16,18400,18400,17300,17350,237710,135330.0,7800000.0
2017-01-17,17400,17800,17000,17150,142990,133770.0,7800000.0
2017-01-18,17100,17800,16750,17800,162747,138840.0,7800000.0
2017-01-19,17950,17950,17050,17150,110522,133770.0,7800000.0
2017-01-20,16900,17150,16550,16900,136436,131820.0,7800000.0
2017-01-23,16700,16950,16150,16200,142112,126360.0,7800000.0
2017-01-24,16000,16650,15950,16550,88687,129090.0,7800000.0
2017-01-25,16750,16950,16350,16550,48984,129090.0,7800000.0
2017-01-26,16800,17150,16550,16750,61860,130650.0,7800000.0
2017-01-31,16750,17200,16550,17050,74930,132990.0,7800000.0
2017-02-01,16950,17250,16800,16950,59877,132210.0,7800000.0
2017-02-02,16950,17050,16250,16400,111935,127920.0,7800000.0
2017-02-03,16200,16450,16000,16400,53820,127920.0,7800000.0
2017-02-06,16300,16450,15900,15900,35673,124020.0,7800000.0
2017-02-07,15800,16200,15300,15800,163173,123240.0,7800000.0
2017-02-08,15650,16350,15450,16300,81338,127140.0,7800000.0
2017-02-09,16450,16700,16200,16550,58390,129090.0,7800000.0
2017-02-10,16500,16500,16200,16250,37795,126750.0,7800000.0
2017-02-13,16100,16250,15400,15600,83510,121680.0,7800000.0
2017-02-14,15550,15650,15100,15200,145935,118560.0,7800000.0
2017-02-15,15200,15250,14650,15250,183377,118950.0,7800000.0
2017-02-16,15350,16150,15300,15800,286757,123240.0,7800000.0
2017-02-17,15600,16050,15400,15850,87370,123630.0,7800000.0
2017-02-20,15700,16700,15450,16600,198314,129480.0,7800000.0
2017-02-21,16450,16800,15900,16050,156397,125190.0,7800000.0
2017-02-22,16050,16050,15550,15700,106258,122460.0,7800000.0
2017-02-23,15800,15800,15300,15800,84709,123240.0,7800000.0
2017-02-24,15450,15700,14950,15700,190969,122460.0,7800000.0
2017-02-27,15650,15650,14950,14950,72507,116610.0,7800000.0
2017-02-28,14950,15450,14250,14650,176395,114270.0,7800000.0
2017-03-02,14650,14850,14150,14300,107017,111540.0,7800000.0
2017-03-03,14100,14500,14100,14500,46834,113100.0,7800000.0
2017-03-06,14500,14750,14200,14700,36180,114660.0,7800000.0
2017-03-07,14800,14800,14500,14700,28067,114660.0,7800000.0
2017-03-08,14700,14700,14250,14300,47063,111540.0,7800000.0
2017-03-09,14350,15000,14350,14600,95885,113880.0,7800000.0
2017-03-10,14600,14700,13950,14650,83513,114270.0,7800000.0
2017-03-13,14650,15200,14450,15050,115625,117390.0,7800000.0
2017-03-14,15050,15250,14750,15000,69191,117000.0,7800000.0
2017-03-15,15000,16500,14850,15800,512314,123240.0,7800000.0
2017-03-16,16000,16350,15700,15800,170984,123240.0,7800000.0
2017-03-17,15850,15950,15200,15350,132219,119730.0,7800000.0
2017-03-20,15350,15600,14400,14850,169203,115830.0,7800000.0
2017-03-21,14700,14900,14400,14700,111378,114660.0,7800000.0
2017-03-22,14450,14850,14450,14600,50450,113880.0,7800000.0
2017-03-23,14650,14850,14300,14550,103778,113490.0,7800000.0
2017-03-24,14450,15450,14350,15300,230388,119340.0,7800000.0
2017-03-27,15350,15600,15050,15550,138289,121290.0,7800000.0
2017-03-28,15350,15750,15150,15400,107631,120120.0,7800000.0
2017-03-29,15600,15600,15150,15350,90750,119730.0,7800000.0
2017-03-30,15400,15950,15250,15900,199940,124020.0,7800000.0
2017-03-31,16050,16050,15350,15600,151766,121680.0,7800000.0
2017-04-03,15600,15750,15400,15550,51771,121290.0,7800000.0
2017-04-04,15500,15650,15250,15450,55348,120510.0,7800000.0
2017-04-05,15400,15650,15250,15650,84722,122070.0,7800000.0
2017-04-06,15500,17000,15350,16200,870804,126360.0,7800000.0
2017-04-07,16400,16800,16100,16650,323639,129870.0,7800000.0
2017-04-10,16600,16700,15450,15900,220431,124020.0,7800000.0
2017-04-11,15650,16300,15550,16200,183286,126360.0,7800000.0
2017-04-12,16350,18000,16250,17900,1378554,139620.0,7800000.0
2017-04-13,17900,18350,17650,18050,668640,140790.0,7800000.0
2017-04-14,18000,18500,17600,17600,422641,137280.0,7800000.0
2017-04-17,17900,18750,17750,18400,655112,143520.0,7800000.0
2017-04-18,18500,18750,18150,18550,282587,144690.0,7800000.0
2017-04-19,18550,18700,17750,17950,345277,140010.0,7800000.0
2017-04-20,17950,18250,17600,17650,186886,137670.0,7800000.0
2017-04-21,17800,17950,17300,17750,170649,138450.0,7800000.0
2017-04-24,17650,17800,17150,17450,185815,136110.0,7800000.0
2017-04-25,17550,18300,17450,18150,247892,141570.0,7800000.0
2017-04-26,18200,18200,17800,18100,160929,141180.0,7800000.0
2017-04-27,18200,18200,17750,18000,76686,140400.0,7800000.0
2017-04-28,18000,18050,17500,17700,124872,138060.0,7800000.0
2017-05-02,17550,18350,17550,18200,115945,141960.0,7800000.0
2017-05-04,18200,19200,18100,19000,345896,148200.0,7800000.0
2017-05-08,19100,19400,19000,19150,202606,149370.0,7800000.0
2017-05-10,19350,20450,19250,20100,463012,156780.0,7800000.0
2017-05-11,20100,22100,20100,21900,556227,170820.0,7800000.0
2017-05-12,21650,22500,21450,21950,403245,171210.0,7800000.0
2017-05-15,22050,22100,21050,21300,264870,166140.0,7800000.0
2017-05-16,21300,22000,20600,21200,295422,165360.0,7800000.0
2017-05-17,21200,22100,20950,21250,275656,165750.0,7800000.0
2017-05-18,20800,21550,20800,21550,173544,168090.0,7800000.0
2017-05-19,21700,22000,20800,20950,260012,163410.0,7800000.0
2017-05-22,20900,21300,20450,21050,161348,164190.0,7800000.0
2017-05-23,21150,21350,20650,20650,108678,161070.0,7800000.0
2017-05-24,20750,20850,20300,20600,106602,160680.0,7800000.0
2017-05-25,20500,21300,20500,20600,175189,160680.0,7800000.0
2017-05-26,20650,21050,20550,20700,133870,161460.0,7800000.0
2017-05-29,20750,21900,20750,21250,235311,165750.0,7800000.0
2017-05-30,21550,21600,20950,21450,184190,167310.0,7800000.0
2017-05-31,21500,21700,21150,21350,133572,166530.0,7800000.0
2017-06-01,21350,23000,21150,22600,476641,176280.0,7800000.0
2017-06-02,22900,22900,21900,22050,266887,171990.0,7800000.0
2017-06-05,22200,22250,21500,21850,132276,170430.0,7800000.0
2017-06-07,21850,23050,21700,22850,242448,178230.0,7800000.0
2017-06-08,22800,23700,22700,23650,260395,184470.0,7800000.0
2017-06-09,23650,23900,23200,23400,127616,182520.0,7800000.0
2017-06-12,23200,23300,22600,22900,118998,178620.0,7800000.0
2017-06-13,22950,23500,22550,23000,129726,179400.0,7800000.0
2017-06-14,23200,23550,22900,22950,106059,179010.0,7800000.0
2017-06-15,22900,23200,22400,23100,105440,180180.0,7800000.0
2017-06-16,23100,23200,22550,22650,98946,176670.0,7800000.0
2017-06-19,22650,23650,22500,23000,192862,179400.0,7800000.0
2017-06-20,23050,23200,22400,22600,106278,176280.0,7800000.0
2017-06-21,22400,22650,21950,22500,110664,175500.0,7800000.0
2017-06-22,22700,24000,22450,23300,287473,181740.0,7800000.0
2017-06-23,23400,23450,22750,22900,99016,178620.0,7800000.0
2017-06-26,22900,23300,22600,22900,117782,178620.0,7800000.0
2017-06-27,22800,24400,22800,24050,366412,187590.0,7800000.0
2017-06-28,23950,24250,22950,23150,210442,180570.0,7800000.0
2017-06-29,23350,23600,22800,23350,89096,182130.0,7800000.0
2017-06-30,23150,23300,21800,22200,300774,173160.0,7800000.0
2017-07-03,22200,22350,20800,21900,316270,170820.0,7800000.0
2017-07-04,21700,22250,21400,21650,105970,168870.0,7800000.0
2017-07-05,21700,22200,21600,21600,125370,168480.0,7800000.0
2017-07-06,21800,22600,21700,22200,108000,173160.0,7800000.0
2017-07-07,22150,22300,21900,22250,41565,173550.0,7800000.0
2017-07-10,22250,22500,21850,22000,66320,171600.0,7800000.0
2017-07-11,22000,22150,21500,21650,71287,168870.0,7800000.0
2017-07-12,21650,22150,21350,21650,69303,168870.0,7800000.0
2017-07-13,21800,22450,21800,21900,120630,170820.0,7800000.0
2017-07-14,22150,23150,22150,23050,244782,179790.0,7800000.0
2017-07-17,23400,23400,22550,23150,218949,180570.0,7800000.0
2017-07-18,23150,23200,22500,22500,196476,175500.0,7800000.0
2017-07-19,22600,22950,21800,22450,188312,175110.0,7800000.0
2017-07-20,22450,23550,21850,23350,289660,182130.0,7800000.0
2017-07-21,23150,23500,22800,23500,168913,183300.0,7800000.0
2017-07-24,23800,24550,23500,24450,321714,190710.0,7800000.0
2017-07-25,24900,25900,23800,23800,491438,185640.0,7800000.0
2017-07-26,23700,24050,22750,22950,177645,179010.0,7800000.0
2017-07-27,22950,23450,22600,23300,119150,181740.0,7800000.0
2017-07-28,23000,23000,22100,22100,181200,172380.0,7800000.0
2017-07-31,21600,22000,21200,21700,163013,169260.0,7800000.0
2017-08-01,21450,22450,21450,21700,93111,169260.0,7800000.0
2017-08-02,21700,22150,21500,21850,134232,170430.0,7800000.0
2017-08-03,22000,22000,20750,21050,168191,164190.0,7800000.0
2017-08-04,21000,21250,20200,21000,135525,163800.0,7800000.0
2017-08-07,21000,21450,20850,20950,74063,163410.0,7800000.0
2017-08-08,20950,21600,20200,21550,114947,168090.0,7800000.0
2017-08-09,21250,21400,20700,21000,82662,163800.0,7800000.0
2017-08-10,20850,21000,20000,20150,114407,157170.0,7800000.0
2017-08-11,19500,20300,19250,19850,159746,154830.0,7800000.0
2017-08-14,20400,20600,20000,20300,67472,158340.0,7800000.0
2017-08-16,20450,21300,20400,20650,161880,161070.0,7800000.0
2017-08-17,20600,21150,20400,20650,95487,161070.0,7800000.0
2017-08-18,20350,20750,20150,20500,103610,159900.0,7800000.0
2017-08-21,21000,21150,20550,20850,80016,162630.0,7800000.0
2017-08-22,20900,21500,20850,21350,90796,166530.0,7800000.0
2017-08-23,21600,21750,21200,21500,75183,167700.0,7800000.0
2017-08-24,21500,22050,21400,22050,90747,171990.0,7800000.0
2017-08-25,22200,22200,21700,21950,57242,171210.0,7800000.0
2017-08-28,21950,22050,21150,21200,116090,165360.0,7800000.0
2017-08-29,21050,21400,20750,20900,93569,163020.0,7800000.0
2017-08-30,20850,21550,20850,21400,80889,166920.0,7800000.0
2017-08-31,21500,21500,20600,20900,125741,163020.0,7800000.0
2017-09-01,21000,21100,20600,20850,78636,162630.0,7800000.0
2017-09-04,20050,20600,20050,20350,123868,158730.0,7800000.0
2017-09-05,20350,20600,19700,19750,117290,154050.0,7800000.0
2017-09-06,19600,20050,19500,19700,102177,153660.0,7800000.0
2017-09-07,19600,20500,19550,20450,132973,159510.0,7800000.0
2017-09-08,20300,20650,19850,20000,91204,156000.0,7800000.0
2017-09-11,20000,20050,19600,19650,107049,153270.0,7800000.0
2017-09-12,19950,19950,18800,18800,217706,146640.0,7800000.0
2017-09-13,18800,19000,17350,17650,497884,137670.0,7800000.0
2017-09-14,17850,18000,17100,17900,223460,139620.0,7800000.0
2017-09-15,17850,17950,17400,17400,113954,135720.0,7800000.0
2017-09-18,17600,17850,17400,17650,102916,137670.0,7800000.0
2017-09-19,17750,17800,17200,17300,80889,134940.0,7800000.0
2017-09-20,17250,17500,17000,17000,101855,132600.0,7800000.0
2017-09-21,17000,17150,16200,16200,192065,126360.0,7800000.0
2017-09-22,16200,17600,16200,16550,284888,129090.0,7800000.0
2017-09-25,16350,16850,16200,16300,79705,127140.0,7800000.0
2017-09-26,16150,16550,15750,16400,75437,127920.0,7800000.0
2017-09-27,16350,17100,16350,16800,89276,131040.0,7800000.0
2017-09-28,17000,17250,16200,16200,111005,126360.0,7800000.0
2017-09-29,16200,16600,16150,16550,47342,129090.0,7800000.0
2017-10-10,16700,17150,16650,16850,84018,131430.0,7800000.0
2017-10-11,16850,17450,16700,17450,74323,136110.0,7800000.0
2017-10-12,17700,18300,17550,18000,213322,140400.0,7800000.0
2017-10-13,18000,18400,17550,17600,185024,137280.0,7800000.0
2017-10-16,17600,17600,16600,16900,122346,131820.0,7800000.0
2017-10-17,17100,17400,16650,16800,79236,131040.0,7800000.0
2017-10-18,16800,17250,16300,16800,75695,131040.0,7800000.0
2017-10-19,16950,17000,16500,16600,41757,129480.0,7800000.0
2017-10-20,16600,16950,16500,16750,49673,130650.0,7800000.0
2017-10-23,16650,17200,16650,17150,81910,133770.0,7800000.0
2017-10-24,17250,17700,17150,17300,79451,134940.0,7800000.0
2017-10-25,17250,17300,16750,17000,87862,132600.0,7800000.0
2017-10-26,17200,17200,16400,16550,114740,129090.0,7800000.0
2017-10-27,16550,16750,16250,16550,85468,129090.0,7800000.0
2017-10-30,16600,16900,16200,16400,88578,127920.0,7800000.0
2017-10-31,16250,17100,16100,17000,138108,132600.0,7800000.0
2017-11-01,17100,17150,16750,16950,68614,132210.0,7800000.0
2017-11-02,17100,17150,16600,16600,49787,129480.0,7800000.0
2017-11-03,16600,16800,16350,16600,63967,129480.0,7800000.0
2017-11-06,16500,17050,16500,16650,56459,129870.0,7800000.0
2017-11-07,16650,17050,16650,17050,98128,132990.0,7800000.0
2017-11-08,17050,18150,17050,17950,241769,140010.0,7800000.0
2017-11-09,18000,18100,17750,17950,105618,140010.0,7800000.0
2017-11-10,17800,18200,17800,18150,105217,141570.0,7800000.0
2017-11-13,18200,19250,18200,19000,252067,148200.0,7800000.0
2017-11-14,18950,19250,18550,18950,214397,147810.0,7800000.0
2017-11-15,18800,18900,17550,17900,247199,139620.0,7800000.0
2017-11-16,17900,18550,17350,18550,137982,144690.0,7800000.0
2017-11-17,18600,18800,18150,18200,88640,141960.0,7800000.0
2017-11-20,18150,18500,17950,18000,93794,140400.0,7800000.0
2017-11-21,18350,18350,17600,17700,92484,138060.0,7800000.0
2017-11-22,17750,17950,17450,17650,107463,137670.0,7800000.0
2017-11-23,17550,19300,17550,19300,369848,150540.0,7800000.0
2017-11-24,19400,19400,18750,19250,216204,150150.0,7800000.0
2017-11-27,19250,19300,18600,18750,151780,146250.0,7800000.0
2017-11-28,18800,19200,18100,18100,147402,141180.0,7800000.0
2017-11-29,17950,18700,17900,18600,103514,145080.0,7800000.0
2017-11-30,18650,19050,18100,18150,123612,141570.0,7800000.0
2017-12-01,18400,18800,18300,18450,76695,143910.0,7800000.0
2017-12-04,18550,18600,17650,17950,148077,140010.0,7800000.0
2017-12-05,17950,21350,17650,18800,902949,146640.0,7800000.0
2017-12-06,19000,19500,18350,18350,336703,143130.0,7800000.0
2017-12-07,18400,19800,18350,19100,737854,148980.0,7800000.0
2017-12-08,19300,19850,18950,19750,348111,154050.0,7800000.0
2017-12-11,20200,20250,19450,19800,303515,154440.0,7800000.0
2017-12-12,19850,19950,19050,19250,173270,150150.0,7800000.0
2017-12-13,19050,19650,19050,19400,151093,151320.0,7800000.0
2017-12-14,19200,19300,18750,18800,192847,146640.0,7800000.0
2017-12-15,18800,19050,18700,18700,107577,145860.0,7800000.0
2017-12-18,18900,19650,18750,19450,175381,151710.0,7800000.0
2017-12-19,19750,19750,19000,19250,87422,150150.0,7800000.0
2017-12-20,19350,19350,18400,18450,129370,143910.0,7800000.0
2017-12-21,18500,18500,17800,17850,116819,139230.0,7800000.0
2017-12-22,17750,18350,17650,18250,96497,142350.0,7800000.0
2017-12-26,18150,18250,17650,17750,121195,138450.0,7800000.0
2017-12-27,17700,18500,17700,18350,92102,143130.0,7800000.0
2017-12-28,18250,19050,18250,18350,152872,143130.0,7800000.0
2018-01-02,18600,19550,18600,19500,274117,152100.0,7800000.0
2018-01-03,19750,19750,19300,19450,127879,151710.0,7800000.0
2018-01-04,19500,20900,19500,20350,506701,158730.0,7800000.0
2018-01-05,20550,20700,20250,20700,165267,161460.0,7800000.0
2018-01-08,21350,21350,20100,20200,253718,157560.0,7800000.0
2018-01-09,19900,20650,19650,19800,180617,154440.0,7800000.0
2018-01-10,20000,20000,19550,19650,77699,153270.0,7800000.0
2018-01-11,19800,20700,19800,20500,199989,159900.0,7800000.0
2018-01-12,20400,20750,19900,20300,137888,158340.0,7800000.0
2018-01-15,20750,20800,20050,20300,142496,158340.0,7800000.0
2018-01-16,20250,21200,20150,20850,245292,162630.0,7800000.0
2018-01-17,21050,22200,20750,22050,598981,171990.0,7800000.0
2018-01-18,22200,22400,21700,22200,245601,173160.0,7800000.0
2018-01-19,22300,22850,21650,22300,270306,173940.0,7800000.0
2018-01-22,22600,22600,21950,22300,132337,173940.0,7800000.0
2018-01-23,22450,22450,21550,22100,221038,172380.0,7800000.0
2018-01-24,22450,22800,22000,22650,184709,176670.0,7800000.0
2018-01-25,22650,22700,21950,22500,108846,175500.0,7800000.0
2018-01-26,22550,22900,22300,22800,140578,177840.0,7800000.0
2018-01-29,23000,23000,22550,22550,83128,175890.0,7800000.0
2018-01-30,22550,22550,21800,22100,185246,172380.0,7800000.0
2018-01-31,21950,22550,21800,22050,87100,171990.0,7800000.0
2018-02-01,22200,22350,21950,22200,65626,173160.0,7800000.0
2018-02-02,22400,22500,21500,21800,150236,170040.0,7800000.0
2018-02-05,21350,21450,20450,20450,115336,159510.0,7800000.0
2018-02-06,19500,20650,19200,20500,228521,159900.0,7800000.0
2018-02-07,21000,21200,19700,19800,128324,154440.0,7800000.0
2018-02-08,19800,20450,19600,20400,72383,159120.0,7800000.0
2018-02-09,19500,20000,19450,19900,91021,155220.0,7800000.0
2018-02-12,19950,20100,19600,19900,42839,155220.0,7800000.0
2018-02-13,20100,20100,19600,19600,56338,152880.0,7800000.0
2018-02-14,19600,19900,19500,19900,57241,155220.0,7800000.0
2018-02-19,20100,20350,19750,20250,72264,157950.0,7800000.0
2018-02-20,20500,20500,20050,20200,38884,157560.0,7800000.0
2018-02-21,20200,20650,19900,20650,102873,161070.0,7800000.0
2018-02-22,20450,20500,20050,20450,61431,159510.0,7800000.0
2018-02-23,20400,20650,20150,20300,49136,158340.0,7800000.0
2018-02-26,20350,20350,19600,19700,74113,153660.0,7800000.0
2018-02-27,19850,20050,19450,19600,56162,152880.0,7800000.0
2018-02-28,19500,19700,18950,19000,107049,148200.0,7800000.0
2018-03-02,18700,19300,18450,19300,67308,150540.0,7800000.0
2018-03-05,19050,19250,18800,18900,45426,147420.0,7800000.0
2018-03-06,19000,19150,18800,18950,35045,147810.0,7800000.0
2018-03-07,18950,19350,18600,18900,65926,147420.0,7800000.0
2018-03-08,19000,19350,18950,19200,44775,149760.0,7800000.0
2018-03-09,19200,20200,19200,19900,94520,155220.0,7800000.0
2018-03-12,19900,20450,19900,20400,82069,159120.0,7800000.0
2018-03-13,20200,20500,20100,20300,45589,158340.0,7800000.0
2018-03-14,20200,20900,20000,20550,90909,160290.0,7800000.0
2018-03-15,20550,20900,20250,20600,84574,160680.0,7800000.0
2018-03-16,20600,20900,20350,20850,79111,162630.0,7800000.0
2018-03-19,20850,21100,20700,20850,86806,162630.0,7800000.0
2018-03-20,20750,21350,20700,21250,103296,165750.0,7800000.0
2018-03-21,21400,24700,21400,23600,912092,184080.0,7800000.0
2018-03-22,23750,24800,23700,24400,353869,190320.0,7800000.0
2018-03-23,23550,25550,23550,24900,365126,194220.0,7800000.0
2018-03-26,25050,25600,24150,24400,199726,190320.0,7800000.0
2018-03-27,24550,24700,23450,23850,265023,186030.0,7800000.0
2018-03-28,23800,24200,23400,23950,204212,186810.0,7800000.0
2018-03-29,23650,23950,22700,23000,215706,179400.0,7800000.0
2018-03-30,23250,23350,22400,22800,90440,177840.0,7800000.0
2018-04-02,22600,22950,22350,22600,132198,176280.0,7800000.0
2018-04-03,22350,23000,22200,23000,119786,179400.0,7800000.0
2018-04-04,22900,23000,22100,22100,125045,172380.0,7800000.0
2018-04-05,22250,22450,21300,21700,144279,169260.0,7800000.0
2018-04-06,21450,22050,21150,21250,76100,165750.0,7800000.0
2018-04-09,21100,21500,20850,21150,86974,164970.0,7800000.0
2018-04-10,21400,21400,20250,20750,118443,161850.0,7800000.0
2018-04-11,21050,21100,20450,20650,100104,161070.0,7800000.0
2018-04-12,20650,20950,20650,20750,78535,161850.0,7800000.0
2018-04-13,20950,21400,20650,21400,108480,166920.0,7800000.0
2018-04-16,21400,21450,20850,21050,92399,164190.0,7800000.0
2018-04-17,21050,21700,20950,21500,144870,167700.0,7800000.0
2018-04-18,21750,21950,20550,20750,195077,161850.0,7800000.0
2018-04-19,20900,20900,20050,20450,110921,159510.0,7800000.0
2018-04-20,20300,20900,20250,20500,82738,159900.0,7800000.0
2018-04-23,20400,20500,19500,19950,152038,155610.0,7800000.0
2018-04-24,20000,20200,19800,19950,59637,155610.0,7800000.0
2018-04-25,19950,19950,19150,19300,110403,150540.0,7800000.0
2018-04-26,19300,19650,19200,19300,82095,150540.0,7800000.0
2018-04-27,19400,20400,19350,20150,158624,157170.0,7800000.0
2018-04-30,20250,20650,20050,20400,98644,159120.0,7800000.0
2018-05-02,20100,20900,20000,20400,102805,159120.0,7800000.0
2018-05-03,20650,20650,20100,20600,47760,160680.0,7800000.0
2018-05-04,20250,20600,20000,20250,59640,157950.0,7800000.0
2018-05-08,20300,20650,20100,20200,57642,157560.0,7800000.0
2018-05-09,19950,21550,19900,21500,250386,167700.0,7800000.0
2018-05-10,21500,22100,21200,21650,143719,168870.0,7800000.0
2018-05-11,21450,22400,21450,21800,149454,170040.0,7800000.0
2018-05-14,21800,21800,21050,21400,121733,166920.0,7800000.0
2018-05-15,21600,21650,21050,21400,70507,166920.0,7800000.0
2018-05-16,21150,21450,20500,21100,108807,164580.0,7800000.0
2018-05-17,21200,22900,20950,22900,197737,178620.0,7800000.0
2018-05-18,23100,24800,23000,23750,281729,185250.0,7800000.0
2018-05-21,23750,25300,23750,25100,296399,195780.0,7800000.0
2018-05-23,25300,31250,25300,29850,1220319,232830.0,7800000.0
2018-05-24,30800,30800,27900,29000,484713,226200.0,7800000.0
2018-05-25,28850,34000,28450,32800,1004670,255840.0,7800000.0
2018-05-28,32850,34750,31800,33300,382379,259740.0,7800000.0
2018-05-29,33850,37900,32800,36250,622369,282750.0,7800000.0
2018-05-30,39000,45000,31750,32400,4168692,252720.0,7800000.0
2018-05-31,32750,32750,30050,32250,1547031,251550.0,7800000.0
2018-06-01,32550,38000,32400,34300,2221289,267540.0,7800000.0
2018-06-04,34750,37100,34500,35350,705748,275730.0,7800000.0
2018-06-05,36350,36350,33950,33950,462594,264810.0,7800000.0
2018-06-07,34400,35400,33800,34350,211651,267930.0,7800000.0
2018-06-08,34500,37400,34200,35950,558270,280410.0,7800000.0
2018-06-11,36400,36500,35050,35250,252629,274950.0,7800000.0
2018-06-12,35100,35850,34050,34200,263204,266760.0,7800000.0
2018-06-14,34400,35900,34300,35250,248404,274950.0,7800000.0
2018-06-15,35250,35950,34600,35550,198175,277290.0,7800000.0
2018-06-18,35600,35600,33350,34000,223621,265200.0,7800000.0
2018-06-19,33700,35100,33300,33500,206609,261300.0,7800000.0
2018-06-20,33300,34300,33250,34000,168318,265200.0,7800000.0
2018-06-21,34100,34400,31650,31700,204084,247260.0,7800000.0
2018-06-22,31600,35850,30600,35600,595689,277680.0,7800000.0
2018-06-25,36450,38600,34850,36000,734995,280800.0,7800000.0
2018-06-26,34750,36200,34200,35850,242570,279630.0,7800000.0
2018-06-27,35850,36250,35050,35450,208251,276510.0,7800000.0
2018-06-28,35100,41650,34600,41000,2601886,319800.0,7800000.0
2018-06-29,40500,41700,38900,41350,834273,322530.0,7800000.0
2018-07-02,41000,41000,36950,37650,552383,293670.0,7800000.0
2018-07-03,37200,38400,35000,35700,547563,278460.0,7800000.0
2018-07-04,35700,35700,33150,33150,440887,258570.0,7800000.0
2018-07-05,33550,34350,32000,33200,256771,258960.0,7800000.0
2018-07-06,33000,34850,31750,34300,331140,267540.0,7800000.0
2018-07-09,34600,35700,34200,34800,192197,271440.0,7800000.0
2018-07-10,34800,36050,34800,35100,135926,273780.0,7800000.0
2018-07-11,35100,38750,35000,38100,652383,297180.0,7800000.0
2018-07-12,38100,40600,37150,39600,535592,308880.0,7800000.0
2018-07-13,39800,41200,38300,39500,352439,308100.0,7800000.0
2018-07-16,39550,42750,39550,40650,608502,317070.0,7800000.0
2018-07-17,41000,42300,39250,41800,338799,326040.0,7800000.0
2018-07-18,43500,43500,38950,39950,503506,311610.0,7800000.0
2018-07-19,39950,40600,38650,39350,229857,306930.0,7800000.0
2018-07-20,39000,40050,37500,37900,236947,295620.0,7800000.0
2018-07-23,38350,38450,34900,35350,294246,275730.0,7800000.0
2018-07-24,35150,36350,34300,35500,312817,276900.0,7800000.0
2018-07-25,35750,35800,33850,34400,341185,268320.0,7800000.0
2018-07-26,34750,35450,33500,34550,162703,269490.0,7800000.0
2018-07-27,34550,35850,34050,34850,145909,271830.0,7800000.0
2018-07-30,35000,35150,33800,34500,337531,269100.0,7800000.0
2018-07-31,34600,35800,33200,35800,223671,349050.0,9750000.0
2018-08-01,36150,36400,34800,35100,167559,342225.0,9750000.0
2018-08-02,35250,35400,33300,34100,282385,332475.0,9750000.0
2018-08-03,34250,34700,33850,34100,112502,332475.0,9750000.0
2018-08-06,33950,34350,32700,32700,266195,318825.0,9750000.0
2018-08-07,32550,33150,31450,32450,367258,316388.0,9750000.0
2018-08-08,32450,33500,31650,32850,204878,320288.0,9750000.0
2018-08-09,32850,33350,32100,32500,180768,316875.0,9750000.0
2018-08-10,32150,32900,30200,30800,359016,300300.0,9750000.0
2018-08-13,30850,31700,30350,30950,200672,301762.0,9750000.0
2018-08-14,30900,31350,30050,30100,161163,293475.0,9750000.0
2018-08-16,29700,31900,29200,31900,191991,311025.0,9750000.0
2018-08-17,31750,32650,31200,31400,135988,306150.0,9750000.0
2018-08-20,31000,31750,30600,30800,91067,300300.0,9750000.0
