인터로조(119610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-09-08,35833,35928,34499,35262,15723,398712.0,10776000.0
2015-09-09,35595,36786,35404,36406,25393,411643.0,10776000.0
2015-09-10,36404,38406,35643,37168,10658,420264.0,10776000.0
2015-09-11,36404,36643,35451,35500,40376,401406.0,10776000.0
2015-09-14,35500,36976,35500,36168,28129,408949.0,10776000.0
2015-09-15,36166,36452,35500,35548,14506,401945.0,10776000.0
2015-09-16,36214,36214,35451,35929,15748,406255.0,10776000.0
2015-09-17,36214,36309,35451,35738,16028,404100.0,10776000.0
2015-09-18,36119,36643,35738,35976,19212,406794.0,10776000.0
2015-09-21,35976,36214,35833,35976,22071,406794.0,10776000.0
2015-09-22,36023,36500,35976,36072,9770,407872.0,10776000.0
2015-09-23,35738,36214,35595,36025,15307,407333.0,10776000.0
2015-09-24,35833,36214,35785,36215,18422,409488.0,10776000.0
2015-09-25,36214,36261,35547,36215,32827,409488.0,10776000.0
2015-09-30,35738,35785,34689,35310,28996,399251.0,10776000.0
2015-10-01,35643,36404,35643,35881,27201,405716.0,10776000.0
2015-10-02,35881,36214,35500,35976,13754,406794.0,10776000.0
2015-10-05,36119,36166,35595,35976,18089,406794.0,10776000.0
2015-10-06,36214,36214,35595,35929,22546,406255.0,10776000.0
2015-10-07,35976,35976,35023,35024,15692,396018.0,10776000.0
2015-10-08,35166,35595,33641,33832,28096,382548.0,10776000.0
2015-10-12,33927,34642,33355,33927,14637,383626.0,10776000.0
2015-10-13,33641,34450,33546,33976,20646,384164.0,10776000.0
2015-10-14,33974,34117,33498,33832,12131,382548.0,10776000.0
2015-10-15,33641,34642,33641,34547,8911,390630.0,10776000.0
2015-10-16,35356,35356,34499,34595,10843,391169.0,10776000.0
2015-10-19,34403,35261,33974,34833,9401,393863.0,10776000.0
2015-10-20,34832,35785,34499,35215,10800,398173.0,10776000.0
2015-10-21,34832,35356,34308,34595,10169,391169.0,10776000.0
2015-10-22,34642,35166,34022,35072,11492,396557.0,10776000.0
2015-10-23,35404,35785,35070,35548,21557,401945.0,10776000.0
2015-10-26,35738,36214,35308,36120,25445,408410.0,10776000.0
2015-10-27,36119,36166,35643,35929,11595,406255.0,10776000.0
2015-10-28,35928,36214,35308,35833,18775,405178.0,10776000.0
2015-10-29,36119,36166,35451,35691,8409,403561.0,10776000.0
2015-10-30,35690,36071,35261,35500,7546,401406.0,10776000.0
2015-11-02,35261,36643,35261,35881,40135,405716.0,10776000.0
2015-11-03,35881,38120,35738,37597,87358,425113.0,10776000.0
2015-11-04,37215,37549,36404,36691,30284,414876.0,10776000.0
2015-11-05,36643,36643,35738,35833,17081,405178.0,10776000.0
2015-11-06,35451,36023,34880,34928,23087,394940.0,10776000.0
2015-11-09,34880,35500,33451,35310,41751,399251.0,10776000.0
2015-11-10,34785,36548,34785,36215,29476,409488.0,10776000.0
2015-11-11,35785,36548,35738,36358,14841,411104.0,10776000.0
2015-11-12,36404,36786,36023,36644,9598,414337.0,10776000.0
2015-11-13,36500,37119,35881,36977,32201,418109.0,10776000.0
2015-11-16,36881,37024,35976,36834,11199,416492.0,10776000.0
2015-11-17,36834,37501,36834,37406,26761,422958.0,10776000.0
2015-11-18,37405,37596,37072,37406,24406,422958.0,10776000.0
2015-11-19,37405,37501,36834,37121,13978,419725.0,10776000.0
2015-11-20,37501,37644,36929,37454,11736,423497.0,10776000.0
2015-11-23,37453,38025,36976,37454,21141,423497.0,10776000.0
2015-11-24,37644,37739,37405,37406,17103,422958.0,10776000.0
2015-11-25,37549,37930,37453,37740,30654,426730.0,10776000.0
2015-11-26,38025,38215,37549,38121,33264,431040.0,10776000.0
2015-11-27,38120,38263,37739,38074,34871,430501.0,10776000.0
2015-11-30,37930,38501,36976,37121,60345,419725.0,10776000.0
2015-12-01,36976,38120,36976,37073,33756,419186.0,10776000.0
2015-12-02,37596,37834,37119,37168,17956,420264.0,10776000.0
2015-12-03,37453,38025,36643,37692,23495,426191.0,10776000.0
2015-12-04,37692,37977,37357,37835,15335,427807.0,10776000.0
2015-12-07,38501,38501,37739,37787,37152,427268.0,10776000.0
2015-12-08,37119,38549,37119,38502,27669,435350.0,10776000.0
2015-12-09,38787,40455,38263,38598,57817,436428.0,10776000.0
2015-12-10,38692,38740,36881,37406,29621,422958.0,10776000.0
2015-12-11,37453,37644,35928,36215,28819,409488.0,10776000.0
2015-12-14,36214,36214,35118,35738,32036,404100.0,10776000.0
2015-12-15,35308,35976,35308,35548,15056,401945.0,10776000.0
2015-12-16,35595,36071,35070,35167,23165,397634.0,10776000.0
2015-12-17,35356,35356,34832,35072,49363,396557.0,10776000.0
2015-12-18,35261,35356,34403,34977,67359,395479.0,10776000.0
2015-12-21,34928,35213,34308,34785,44124,393324.0,10776000.0
2015-12-22,35118,35118,34547,34785,44515,393324.0,10776000.0
2015-12-23,34785,35595,34403,34404,76841,389014.0,10776000.0
2015-12-24,34594,34594,33927,34262,48762,387397.0,10776000.0
2015-12-28,34260,34642,33879,34309,49690,387936.0,10776000.0
2015-12-29,34308,36071,34308,35643,106279,403022.0,10776000.0
2015-12-30,35643,36500,35643,36215,54243,409488.0,10776000.0
2016-01-04,36404,36738,35785,35833,33165,405178.0,10776000.0
2016-01-05,35308,36119,34594,36072,73988,407872.0,10776000.0
2016-01-06,36071,36596,35451,36072,40276,407872.0,10776000.0
2016-01-07,36119,37072,35451,36882,58470,417031.0,10776000.0
2016-01-08,36596,37072,36023,36787,29281,415954.0,10776000.0
2016-01-11,36786,37787,36404,37502,50714,424036.0,10776000.0
2016-01-12,37692,37692,36786,37026,29685,418648.0,10776000.0
2016-01-13,37024,37453,36786,37026,31668,418648.0,10776000.0
2016-01-14,36357,37357,36357,37359,25841,422419.0,10776000.0
2016-01-15,37357,37692,36500,36596,37588,413798.0,10776000.0
2016-01-18,35928,36596,35928,36168,16590,408949.0,10776000.0
2016-01-19,36214,37644,36214,36977,28782,418109.0,10776000.0
2016-01-20,37119,37119,35308,36263,57472,410027.0,10776000.0
2016-01-21,36309,36404,35547,36263,12709,410027.0,10776000.0
2016-01-22,36357,37119,35833,36739,28913,415415.0,10776000.0
2016-01-25,37215,37405,36738,37406,18224,422958.0,10776000.0
2016-01-26,37405,41932,37024,40170,152580,454208.0,10776000.0
2016-01-27,40502,42551,40359,41362,89134,467678.0,10776000.0
2016-01-28,41932,41932,41122,41409,24792,468217.0,10776000.0
2016-01-29,41837,41932,40217,41885,44589,473605.0,10776000.0
2016-02-01,42218,42456,40932,42124,38170,476299.0,10776000.0
2016-02-02,42028,42313,41408,41600,54022,470372.0,10776000.0
2016-02-03,41455,42218,41027,41219,40792,466062.0,10776000.0
2016-02-04,41265,41932,40312,40504,33332,457980.0,10776000.0
2016-02-05,40502,41932,40502,41742,53062,471989.0,10776000.0
2016-02-11,41742,41742,39598,40123,42059,453670.0,10776000.0
2016-02-12,39216,39359,35738,38407,131215,434273.0,10776000.0
2016-02-15,38549,40502,38549,40170,40810,454208.0,10776000.0
2016-02-16,39645,40217,39359,39789,25813,449898.0,10776000.0
2016-02-17,39693,39836,38406,38598,26338,436428.0,10776000.0
2016-02-18,38645,39502,38263,38598,26676,436428.0,10776000.0
2016-02-19,38645,40359,38358,39979,37085,452053.0,10776000.0
2016-02-22,39979,40217,38692,38693,16763,437506.0,10776000.0
2016-02-23,38787,39025,38358,38502,29212,435350.0,10776000.0
2016-02-24,38501,40026,38501,39789,27026,449898.0,10776000.0
2016-02-25,40502,40502,38597,39646,18204,448282.0,10776000.0
2016-02-26,39168,40121,39168,39884,24135,450976.0,10776000.0
2016-02-29,39883,39931,38645,39789,23281,449898.0,10776000.0
2016-03-02,39836,39836,38597,38693,34461,437506.0,10776000.0
2016-03-03,38501,38740,38120,38693,24070,437506.0,10776000.0
2016-03-04,38597,38597,37405,37644,46953,425652.0,10776000.0
2016-03-07,37692,38310,35833,35881,72279,405716.0,10776000.0
2016-03-08,35881,37787,35881,37026,39677,418648.0,10776000.0
2016-03-09,37024,37644,36071,36453,40249,412182.0,10776000.0
2016-03-10,36738,37357,36261,37359,24145,422419.0,10776000.0
2016-03-11,37357,37549,36309,36691,35110,414876.0,10776000.0
2016-03-14,36404,36834,36023,36691,15125,414876.0,10776000.0
2016-03-15,36691,37357,36500,37073,19504,419186.0,10776000.0
2016-03-16,36834,38025,36596,37644,55368,425652.0,10776000.0
2016-03-17,38215,39073,38025,38407,52985,434273.0,10776000.0
2016-03-18,38501,38835,38310,38502,23633,435350.0,10776000.0
2016-03-21,38501,38549,38072,38074,16746,430501.0,10776000.0
2016-03-22,38740,38740,37739,38455,16572,434812.0,10776000.0
2016-03-23,38692,38692,37882,38360,21810,433734.0,10776000.0
2016-03-24,38358,38453,36929,37502,31153,424036.0,10776000.0
2016-03-25,37882,37882,37024,37549,12342,424574.0,10776000.0
2016-03-28,37549,37549,36309,36596,34487,413798.0,10776000.0
2016-03-29,36404,37357,36071,37168,42016,420264.0,10776000.0
2016-03-30,37453,37453,36643,36787,24646,415954.0,10776000.0
2016-03-31,37119,37119,36309,36739,13153,415415.0,10776000.0
2016-04-01,36404,36929,36404,36882,22827,417031.0,10776000.0
2016-04-04,37167,37692,37024,37644,16842,425652.0,10776000.0
2016-04-05,37310,37596,36738,36834,27521,416492.0,10776000.0
2016-04-06,36881,37692,36881,37216,12966,420803.0,10776000.0
2016-04-07,37119,38215,36596,38074,36647,430501.0,10776000.0
2016-04-08,38358,38883,37739,38026,40272,429962.0,10776000.0
2016-04-11,38025,38168,37310,37882,32375,428346.0,10776000.0
2016-04-12,38120,38835,37930,38312,26056,433195.0,10776000.0
2016-04-14,38072,38597,37787,38360,26708,433734.0,10776000.0
2016-04-15,38358,38597,38025,38407,30993,434273.0,10776000.0
2016-04-18,38453,38453,37930,38074,14573,430501.0,10776000.0
2016-04-19,38310,38310,37453,37882,15282,428346.0,10776000.0
2016-04-20,37882,38072,37453,38074,15907,430501.0,10776000.0
2016-04-21,38120,38740,37596,38550,16561,435889.0,10776000.0
2016-04-22,38549,38549,38025,38264,11166,432656.0,10776000.0
2016-04-25,38740,38740,38120,38407,9285,434273.0,10776000.0
2016-04-26,38787,38787,38120,38455,13513,434812.0,10776000.0
2016-04-27,38501,38645,38025,38312,18188,433195.0,10776000.0
2016-04-28,38215,38310,37930,38121,19202,431040.0,10776000.0
2016-04-29,38120,39550,37644,39313,37875,444510.0,10776000.0
2016-05-02,39359,41313,39359,40218,62955,454747.0,10776000.0
2016-05-03,39836,40789,39550,40313,19078,455825.0,10776000.0
2016-05-04,39693,40979,39693,40694,43401,460135.0,10776000.0
2016-05-09,40741,41170,40026,40789,27148,461213.0,10776000.0
2016-05-10,40264,41265,40264,41266,45674,466601.0,10776000.0
2016-05-11,41312,43457,41312,42886,193103,484920.0,10776000.0
2016-05-12,43266,43266,41408,41504,62465,469295.0,10776000.0
2016-05-13,41503,42933,40694,42410,72832,479532.0,10776000.0
2016-05-16,42885,42885,41455,41695,19053,471450.0,10776000.0
2016-05-17,41694,42218,40359,41980,35155,474683.0,10776000.0
2016-05-18,41980,42028,40646,41457,15632,468756.0,10776000.0
2016-05-19,41503,42408,40694,40789,30902,461213.0,10776000.0
2016-05-20,41932,42028,41265,42028,29223,475222.0,10776000.0
2016-05-23,41790,42695,41551,42696,41988,482765.0,10776000.0
2016-05-24,43791,43791,42695,43173,44764,488153.0,10776000.0
2016-05-25,43123,43839,42218,43791,34085,495157.0,10776000.0
2016-05-26,43839,43934,42790,43506,18074,491924.0,10776000.0
2016-05-27,43314,43791,42790,43458,23264,491386.0,10776000.0
2016-05-30,43791,43791,42266,42457,20660,480071.0,10776000.0
2016-05-31,42028,44219,41980,44221,35520,500006.0,10776000.0
2016-06-01,43409,43648,42504,43315,29730,489769.0,10776000.0
2016-06-02,43314,43839,42266,42743,31294,483304.0,10776000.0
2016-06-03,42838,43361,41980,43029,19462,486536.0,10776000.0
2016-06-07,42885,44077,41932,43649,32569,493541.0,10776000.0
2016-06-08,43648,45697,42743,45269,39146,511860.0,10776000.0
2016-06-09,45268,46793,44934,46651,63132,527485.0,10776000.0
2016-06-10,47174,47174,45649,46651,29367,527485.0,10776000.0
2016-06-13,46602,46793,45649,45793,22267,517787.0,10776000.0
2016-06-14,45792,45792,44315,44887,30372,507550.0,10776000.0
2016-06-15,44887,45268,44219,44887,18521,507550.0,10776000.0
2016-06-16,44982,44982,43839,44029,22208,497851.0,10776000.0
2016-06-17,43839,44696,43076,43982,30237,497312.0,10776000.0
2016-06-20,44029,44696,43743,44173,32876,499468.0,10776000.0
2016-06-21,44315,44744,43791,44506,36346,503239.0,10776000.0
2016-06-22,44410,44410,43457,43553,24303,492463.0,10776000.0
2016-06-23,42981,43171,42218,42505,31061,480610.0,10776000.0
2016-06-24,42408,43314,38215,41742,90740,471989.0,10776000.0
2016-06-27,41027,41551,40026,40885,44703,462290.0,10776000.0
2016-06-28,41647,42981,40932,42696,63473,482765.0,10776000.0
2016-06-29,44029,44124,42600,42791,47262,483842.0,10776000.0
2016-06-30,43266,45077,42790,43458,38711,491386.0,10776000.0
2016-07-01,44172,44505,43457,43744,21452,494618.0,10776000.0
2016-07-04,44124,44124,42743,43268,23876,489230.0,10776000.0
2016-07-05,43266,44887,42790,44840,57822,507011.0,10776000.0
2016-07-06,44696,45077,44029,44887,29899,507550.0,10776000.0
2016-07-07,45172,46554,45172,46460,52949,525330.0,10776000.0
2016-07-08,46698,46698,45268,45888,25592,518864.0,10776000.0
2016-07-11,45125,45697,44362,44887,44113,507550.0,10776000.0
2016-07-12,45172,45745,43361,44602,51164,504317.0,10776000.0
2016-07-13,44887,44887,43934,44506,31682,503239.0,10776000.0
2016-07-14,44601,45601,43934,45412,39296,513476.0,10776000.0
2016-07-15,46030,46030,44934,44935,17017,508088.0,10776000.0
2016-07-18,45125,45268,44410,44983,18590,508627.0,10776000.0
2016-07-19,44505,45172,44267,44459,14038,502700.0,10776000.0
2016-07-20,44219,44744,43934,44411,18258,502162.0,10776000.0
2016-07-21,44029,45125,43600,43887,33765,496235.0,10776000.0
2016-07-22,43934,44649,43696,44554,33152,503778.0,10776000.0
2016-07-25,43886,44601,43696,44029,13634,497851.0,10776000.0
2016-07-26,44505,45410,43886,44935,30167,508088.0,10776000.0
2016-07-27,45030,45601,44839,45460,21312,514015.0,10776000.0
2016-07-28,45410,45458,44553,45317,28407,512399.0,10776000.0
2016-07-29,45745,46126,44029,44316,45080,501084.0,10776000.0
2016-08-01,44744,45172,44315,44887,17954,507550.0,10776000.0
2016-08-02,44315,44601,42647,42886,80224,484920.0,10776000.0
2016-08-03,42885,43839,42790,43029,35811,486536.0,10776000.0
2016-08-04,42933,43648,41932,42505,40948,480610.0,10776000.0
2016-08-05,42790,42790,41455,42315,42333,478454.0,10776000.0
2016-08-08,41932,42838,41932,42315,18894,478454.0,10776000.0
2016-08-09,42838,42838,41551,41885,35004,473605.0,10776000.0
2016-08-10,41360,42885,41360,42553,14995,481148.0,10776000.0
2016-08-11,42743,43409,41885,43315,18751,489769.0,10776000.0
2016-08-12,43457,43457,42028,42172,39846,476838.0,10776000.0
2016-08-16,41551,42838,41551,42410,20487,479532.0,10776000.0
2016-08-17,42504,42504,41265,41457,20667,468756.0,10776000.0
2016-08-18,41455,41503,40217,41219,51140,466062.0,10776000.0
2016-08-19,40979,40979,39311,39313,92766,444510.0,10776000.0
2016-08-22,39836,39931,38501,39122,47668,442355.0,10776000.0
2016-08-23,39073,40121,38978,39693,20551,448820.0,10776000.0
2016-08-24,39406,41265,39406,41219,40062,466062.0,10776000.0
2016-08-25,40694,41551,40359,41314,24642,467140.0,10776000.0
2016-08-26,41408,41408,40502,40599,14866,459058.0,10776000.0
2016-08-29,40407,40407,38501,38883,42116,439661.0,10776000.0
2016-08-30,38645,39121,36404,36549,135546,413260.0,10776000.0
2016-08-31,36881,37882,36738,37692,53801,426191.0,10776000.0
2016-09-01,37453,38215,36596,37835,23406,427807.0,10776000.0
2016-09-02,38310,39216,37644,39075,24713,441816.0,10776000.0
2016-09-05,38597,39311,38501,38978,17247,440738.0,10776000.0
2016-09-06,39550,39550,38406,38931,18626,440200.0,10776000.0
2016-09-07,38930,39406,38645,38788,20211,438583.0,10776000.0
2016-09-08,38597,38883,37167,37740,72582,426730.0,10776000.0
2016-09-09,37453,37739,37167,37740,16102,426730.0,10776000.0
2016-09-12,36548,37834,36548,37644,17438,425652.0,10776000.0
2016-09-13,37596,37977,37405,37787,11851,427268.0,10776000.0
2016-09-19,37596,37882,36786,37216,21494,420803.0,10776000.0
2016-09-20,36881,38215,36881,37835,21172,427807.0,10776000.0
2016-09-21,38120,38406,37596,38121,16452,431040.0,10776000.0
2016-09-22,38120,38978,37787,38978,17084,440738.0,10776000.0
2016-09-23,38883,40741,38406,40456,28250,457441.0,10776000.0
2016-09-26,40169,40455,39454,39503,15066,446665.0,10776000.0
2016-09-27,39406,40169,39121,39884,6723,450976.0,10776000.0
2016-09-28,40407,40407,38930,39027,20465,441277.0,10776000.0
2016-09-29,39883,40026,39073,39122,18629,442355.0,10776000.0
2016-09-30,39264,39311,37882,37978,24508,429424.0,10776000.0
2016-10-04,37977,38215,37215,37264,23114,421342.0,10776000.0
2016-10-05,37692,37834,37024,37026,27441,418648.0,10776000.0
2016-10-06,37501,37549,37024,37168,26192,420264.0,10776000.0
2016-10-07,37119,37501,36691,36739,23009,415415.0,10776000.0
2016-10-10,36738,38072,36357,37168,27775,420264.0,10776000.0
2016-10-11,37167,37977,36929,37644,10621,425652.0,10776000.0
2016-10-12,37167,37930,37072,37454,15680,423497.0,10776000.0
2016-10-13,37453,37882,37072,37740,11755,426730.0,10776000.0
2016-10-14,37549,38072,37167,37597,7503,425113.0,10776000.0
2016-10-17,38025,38120,37167,38026,10949,429962.0,10776000.0
2016-10-18,37834,38406,37072,38312,21754,433195.0,10776000.0
2016-10-19,38263,38263,37167,37168,21146,420264.0,10776000.0
2016-10-20,37930,37930,37072,37264,11108,421342.0,10776000.0
2016-10-21,37834,37882,36691,37406,39959,422958.0,10776000.0
2016-10-24,37167,37357,34880,34977,57448,395479.0,10776000.0
2016-10-25,35928,36071,34308,34738,41443,392785.0,10776000.0
2016-10-26,34117,36166,34117,36120,30671,408410.0,10776000.0
2016-10-27,36119,37930,36119,37406,39555,422958.0,10776000.0
2016-10-28,37405,38072,36929,37978,25300,429424.0,10776000.0
2016-10-31,37930,38406,37549,37644,28155,425652.0,10776000.0
2016-11-01,37644,38263,37405,37740,45184,426730.0,10776000.0
2016-11-02,37977,38025,36738,37502,27714,424036.0,10776000.0
2016-11-03,37596,37882,37072,37787,22250,427268.0,10776000.0
2016-11-04,38120,38120,36881,37216,14661,420803.0,10776000.0
2016-11-07,37453,37787,37119,37549,16038,424574.0,10776000.0
2016-11-08,37692,37692,37215,37549,14249,424574.0,10776000.0
2016-11-09,37357,37977,35451,37216,48020,420803.0,10776000.0
2016-11-10,37405,38406,37215,38407,30515,434273.0,10776000.0
2016-11-11,38406,39598,37977,39360,30136,445049.0,10776000.0
2016-11-14,39168,39598,38740,39027,10383,441277.0,10776000.0
2016-11-15,39168,39550,38215,38598,16927,436428.0,10776000.0
2016-11-16,38645,39550,38549,39551,39913,447204.0,10776000.0
2016-11-17,39168,39598,38597,39408,21255,445588.0,10776000.0
2016-11-18,39645,39645,38978,39408,14092,445588.0,10776000.0
2016-11-21,38978,39598,38692,39217,13595,443432.0,10776000.0
2016-11-22,39121,39216,38835,38978,9741,440738.0,10776000.0
2016-11-23,38978,38978,38168,38312,18051,433195.0,10776000.0
2016-11-24,38120,39073,38120,38312,16811,433195.0,10776000.0
2016-11-25,38310,38358,37834,37835,12527,427807.0,10776000.0
2016-11-28,37834,38120,37405,38026,5946,429962.0,10776000.0
2016-11-29,38120,38215,37119,37835,19808,427807.0,10776000.0
2016-11-30,37739,37739,36643,36739,26001,415415.0,10776000.0
2016-12-01,37167,37167,35404,35881,33839,405716.0,10776000.0
2016-12-02,35881,36023,34499,34880,31954,394402.0,10776000.0
2016-12-05,34785,35404,34403,34738,26012,392785.0,10776000.0
2016-12-06,34880,35356,33927,34977,30308,395479.0,10776000.0
2016-12-07,35023,35023,33832,34977,38193,395479.0,10776000.0
2016-12-08,35261,35356,34737,34928,29644,394940.0,10776000.0
2016-12-09,34737,35833,34547,35833,27783,405178.0,10776000.0
2016-12-12,35928,36214,35261,35262,16874,398712.0,10776000.0
2016-12-13,35881,35928,35118,35595,42595,402484.0,10776000.0
2016-12-14,35738,35785,35451,35500,51727,401406.0,10776000.0
2016-12-15,35643,35928,35261,35357,31416,399790.0,10776000.0
2016-12-16,35356,35785,35166,35357,37198,399790.0,10776000.0
2016-12-19,35690,36119,35308,36120,30127,408410.0,10776000.0
2016-12-20,36404,36404,35500,35500,24264,401406.0,10776000.0
2016-12-21,35690,35690,35023,35500,26013,401406.0,10776000.0
2016-12-22,35500,35547,35070,35072,24094,396557.0,10776000.0
2016-12-23,35070,35643,35070,35310,21586,399251.0,10776000.0
2016-12-26,35308,35690,35308,35357,17784,399790.0,10776000.0
2016-12-27,35356,37310,35261,36596,58389,413798.0,10776000.0
2016-12-28,36786,36881,35976,36596,18280,413798.0,10776000.0
2016-12-29,36786,37024,36214,36215,28144,409488.0,10776000.0
2017-01-02,35881,36166,34928,34977,31870,395479.0,10776000.0
2017-01-03,34737,35261,34737,34977,45685,395479.0,10776000.0
2017-01-04,34975,35213,34832,35024,37071,396018.0,10776000.0
2017-01-05,35070,35308,34785,34928,30461,394940.0,10776000.0
2017-01-06,34928,35738,34785,35595,32322,402484.0,10776000.0
2017-01-09,35547,35785,35213,35548,22888,401945.0,10776000.0
2017-01-10,35451,35595,35070,35072,24146,396557.0,10776000.0
2017-01-11,34975,35023,34785,34977,24484,395479.0,10776000.0
2017-01-12,34880,34975,34308,34452,33690,389552.0,10776000.0
2017-01-13,34450,34737,34070,34547,17439,390630.0,10776000.0
2017-01-16,34547,34547,33927,34404,13591,389014.0,10776000.0
2017-01-17,34117,34785,34117,34452,16563,389552.0,10776000.0
2017-01-18,34450,34547,34165,34500,22596,390091.0,10776000.0
2017-01-19,34832,34880,34499,34833,14329,393863.0,10776000.0
2017-01-20,34689,36166,34689,35929,46554,406255.0,10776000.0
2017-01-23,35928,36500,35881,36168,36858,408949.0,10776000.0
2017-01-24,36023,36976,35738,36025,19486,407333.0,10776000.0
2017-01-25,36071,36786,36071,36168,16162,408949.0,10776000.0
2017-01-26,36214,37549,36119,37549,34692,424574.0,10776000.0
2017-01-31,37167,37167,36309,36787,23647,415954.0,10776000.0
2017-02-01,36548,36548,35833,36168,29987,408949.0,10776000.0
2017-02-02,36023,36596,36023,36120,9506,408410.0,10776000.0
2017-02-03,36166,36548,35881,36549,12117,413260.0,10776000.0
2017-02-06,36548,36976,35690,36120,16367,408410.0,10776000.0
2017-02-07,35928,36071,35595,35738,14010,404100.0,10776000.0
2017-02-08,35690,35928,35547,35738,11145,404100.0,10776000.0
2017-02-09,36071,36119,35738,36120,4554,408410.0,10776000.0
2017-02-10,36119,36166,35261,35500,16788,401406.0,10776000.0
2017-02-13,35690,35690,34975,35167,12606,397634.0,10776000.0
2017-02-14,35070,35308,34689,35167,18658,397634.0,10776000.0
2017-02-15,35451,35451,35070,35357,8836,399790.0,10776000.0
2017-02-16,35356,35785,35118,35595,22368,402484.0,10776000.0
2017-02-17,35690,35738,35118,35215,32900,398173.0,10776000.0
2017-02-20,35356,35356,34975,35167,18088,397634.0,10776000.0
2017-02-21,35308,35356,34547,34642,27575,391708.0,10776000.0
2017-02-22,34642,35070,34450,34833,29599,393863.0,10776000.0
2017-02-23,34785,36166,34737,35262,112724,398712.0,10776000.0
2017-02-24,35261,35500,34975,34977,13098,395479.0,10776000.0
2017-02-27,34785,35118,34737,34785,11663,393324.0,10776000.0
2017-02-28,34880,35404,34785,35357,8096,399790.0,10776000.0
2017-03-02,35404,35785,35070,35453,29438,400867.0,10776000.0
2017-03-03,35500,35500,34975,35453,36266,400867.0,10776000.0
2017-03-06,35308,35404,34689,35072,50223,396557.0,10776000.0
2017-03-07,35213,35213,34642,34738,22578,392785.0,10776000.0
2017-03-08,34785,34975,34450,34785,20732,393324.0,10776000.0
2017-03-09,34880,35261,34737,35262,27692,398712.0,10776000.0
2017-03-10,35308,35928,35261,35929,21400,406255.0,10776000.0
2017-03-13,36166,36309,35785,35976,16624,406794.0,10776000.0
2017-03-14,35881,36404,35451,35833,33790,405178.0,10776000.0
2017-03-15,35833,35881,35261,35691,20260,403561.0,10776000.0
2017-03-16,35451,35643,35023,35262,24286,398712.0,10776000.0
2017-03-17,35404,35404,34785,35119,31707,397096.0,10776000.0
2017-03-20,35166,35500,34642,35500,25474,401406.0,10776000.0
2017-03-21,35451,35500,34403,34928,26606,394940.0,10776000.0
2017-03-22,34880,34928,34070,34833,40802,393863.0,10776000.0
2017-03-23,34832,35547,34832,35167,24542,397634.0,10776000.0
2017-03-24,35356,35500,34547,35167,33547,397634.0,10776000.0
2017-03-27,35213,35261,34737,34977,23119,395479.0,10776000.0
2017-03-28,35118,35118,34594,35072,26398,396557.0,10776000.0
2017-03-29,35070,35690,34832,35500,27587,401406.0,10776000.0
2017-03-30,35500,35547,35166,35405,14370,400328.0,10776000.0
2017-03-31,35595,36166,35404,35929,29167,406255.0,10776000.0
2017-04-03,36404,37262,36214,37216,48792,420803.0,10776000.0
2017-04-04,37549,37549,36643,37073,20784,419186.0,10776000.0
2017-04-05,37453,37834,36691,37073,31841,419186.0,10776000.0
2017-04-06,37215,37453,36643,37454,21810,423497.0,10776000.0
2017-04-07,37453,37644,36929,37549,15386,424574.0,10776000.0
2017-04-10,37549,37882,36786,37740,24630,426730.0,10776000.0
2017-04-11,37739,37739,36214,36691,48491,414876.0,10776000.0
2017-04-12,36786,36881,36214,36834,20627,416492.0,10776000.0
2017-04-13,36548,37262,36548,37264,16226,421342.0,10776000.0
2017-04-14,37072,37549,36976,37264,20553,421342.0,10776000.0
2017-04-17,37167,37644,37024,37644,33645,425652.0,10776000.0
2017-04-18,37644,38501,37596,38407,39602,434273.0,10776000.0
2017-04-19,38358,38549,37930,38169,33965,431579.0,10776000.0
2017-04-20,38168,38597,38072,38264,20344,432656.0,10776000.0
2017-04-21,38549,38645,38168,38264,19099,432656.0,10776000.0
2017-04-24,38310,38645,37787,37787,16879,427268.0,10776000.0
2017-04-25,37787,38835,37739,38455,30396,434812.0,10776000.0
2017-04-26,38453,38549,37644,37787,30868,427268.0,10776000.0
2017-04-27,37787,38120,37644,37740,15924,426730.0,10776000.0
2017-04-28,37692,38120,35833,37311,47598,421880.0,10776000.0
2017-05-02,37167,37357,36691,36739,14528,415415.0,10776000.0
2017-05-04,36738,37739,36548,37644,29653,425652.0,10776000.0
2017-05-08,37739,38168,37596,38169,29059,431579.0,10776000.0
2017-05-10,38168,38501,37501,37502,32603,424036.0,10776000.0
2017-05-11,37453,37882,36691,37073,38648,419186.0,10776000.0
2017-05-12,37262,37549,36738,36929,17290,417570.0,10776000.0
2017-05-15,37453,37453,36929,36977,17063,418109.0,10776000.0
2017-05-16,36976,36976,36214,36311,24029,410566.0,10776000.0
2017-05-17,36119,36357,35356,35643,24239,403022.0,10776000.0
2017-05-18,35595,35643,34594,34690,59163,392246.0,10776000.0
2017-05-19,34975,35166,34403,34404,52194,389014.0,10776000.0
2017-05-22,34308,34785,34308,34738,23213,392785.0,10776000.0
2017-05-23,34737,35070,34499,34928,23202,394940.0,10776000.0
2017-05-24,35023,36023,34689,36025,30034,407333.0,10776000.0
2017-05-25,36023,36023,35118,35500,39764,401406.0,10776000.0
2017-05-26,35213,35500,34547,34833,41417,393863.0,10776000.0
2017-05-29,34832,35404,34785,35072,42097,396557.0,10776000.0
