엔에스엔(031860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-04,135619,144663,131852,133746,768493,85200.0,12000000.0
2000-10-05,141269,142966,135806,139397,820475,88800.0,12000000.0
2000-10-06,139568,149177,136745,147870,673303,94200.0,12000000.0
2000-10-09,150893,165588,149949,154656,1707202,98520.0,12000000.0
2000-10-10,161997,163881,153892,157286,886098,100200.0,12000000.0
2000-10-11,154269,154456,138443,138454,532986,88200.0,12000000.0
2000-10-12,134689,142223,131861,134684,452150,85800.0,12000000.0
2000-10-13,122612,126192,118658,122628,411332,78120.0,12000000.0
2000-10-16,135622,137324,132799,137324,399896,87480.0,12000000.0
2000-10-17,137318,141079,124315,129976,505603,82800.0,12000000.0
2000-10-18,130150,135230,121480,132236,412430,84240.0,12000000.0
2000-10-19,131861,137138,127150,129034,295876,82200.0,12000000.0
2000-10-20,136572,140153,132992,134684,494344,85800.0,12000000.0
2000-10-23,134682,134682,126204,127149,261258,81000.0,12000000.0
2000-10-24,124514,136567,124514,131857,399906,84000.0,12000000.0
2000-10-25,129024,141648,129024,135064,671683,86040.0,12000000.0
2000-10-26,131859,138833,131859,134309,489553,85560.0,12000000.0
2000-10-27,135614,137124,126389,128091,364855,81600.0,12000000.0
2000-10-30,128081,128081,118664,119993,236362,76440.0,12000000.0
2000-10-31,116979,125458,106052,121878,307369,77640.0,12000000.0
2000-11-01,126200,129033,125260,126018,249206,80280.0,12000000.0
2000-11-02,124332,130735,121883,127528,225847,81240.0,12000000.0
2000-11-03,129406,134304,126396,130164,396757,82920.0,12000000.0
2000-11-06,130170,141092,129226,137699,506564,87720.0,12000000.0
2000-11-07,137699,139203,131856,133367,207562,84960.0,12000000.0
2000-11-08,130526,136181,130526,135627,188160,86400.0,12000000.0
2000-11-09,130357,135623,130357,133367,149638,84960.0,12000000.0
2000-11-10,133919,142963,133354,134117,359853,85440.0,12000000.0
2000-11-13,130725,133366,125453,126206,188455,80400.0,12000000.0
2000-11-14,125277,131680,125277,129226,153670,82320.0,12000000.0
2000-11-15,130343,137120,130343,135439,372065,86280.0,12000000.0
2000-11-16,133745,133745,126771,130539,165522,83160.0,12000000.0
2000-11-17,128080,129777,126197,128091,147655,81600.0,12000000.0
2000-11-20,128082,128082,123376,124326,134185,79200.0,12000000.0
2000-11-21,122426,122426,111883,121498,224690,77400.0,12000000.0
2000-11-22,118851,123184,114892,115848,151630,73800.0,12000000.0
2000-11-23,112064,115831,102834,103037,167896,65640.0,12000000.0
2000-11-24,101720,106805,99837,105109,233153,66960.0,12000000.0
2000-11-27,105860,110006,105486,109067,165392,69480.0,12000000.0
2000-11-28,107563,108316,103231,103792,119077,66120.0,12000000.0
2000-11-29,97944,98136,92859,94188,161841,60000.0,12000000.0
2000-11-30,92308,94752,85153,89475,210186,57000.0,12000000.0
2000-12-01,83824,87970,81189,86648,320785,55200.0,12000000.0
2000-12-04,87578,89845,81180,81565,303582,51960.0,12000000.0
2000-12-05,84756,86640,81368,84767,360873,54000.0,12000000.0
2000-12-06,90979,94933,86833,87778,850841,55920.0,12000000.0
2000-12-07,86641,97760,86641,96256,736374,61320.0,12000000.0
2000-12-08,96052,96623,91346,96068,469113,61200.0,12000000.0
2000-12-11,98897,100402,96069,97953,579203,62400.0,12000000.0
2000-12-12,99637,99637,95118,95881,456799,61080.0,12000000.0
2000-12-13,94172,103589,93041,98329,476252,62640.0,12000000.0
2000-12-14,98331,102103,97770,99084,383061,63120.0,12000000.0
2000-12-15,99090,100408,89672,89668,271329,57120.0,12000000.0
2000-12-18,88708,89652,84370,85518,255349,54480.0,12000000.0
2000-12-19,84761,86457,75535,78929,282791,50280.0,12000000.0
2000-12-20,73649,76855,69503,69509,162213,44280.0,12000000.0
2000-12-21,61217,63859,61217,61218,403597,39000.0,12000000.0
2000-12-22,61410,63107,53876,54250,227612,34560.0,12000000.0
2000-12-26,56691,57443,53297,55005,538588,35040.0,12000000.0
2001-01-02,56310,61587,55937,61598,519342,39240.0,12000000.0
2001-01-03,61588,68935,58573,68946,657157,43920.0,12000000.0
2001-01-04,77033,77033,76089,77044,218571,49080.0,12000000.0
2001-01-05,77035,83064,74773,78929,803550,50280.0,12000000.0
2001-01-08,73448,82679,73448,79867,595077,50880.0,12000000.0
2001-01-09,80057,88536,76477,88158,1232586,56160.0,12000000.0
2001-01-10,87584,97001,79106,80434,1694876,51240.0,12000000.0
2001-01-11,82119,88148,78539,85710,1067960,54600.0,12000000.0
2001-01-12,87582,93990,87582,88537,1563372,56400.0,12000000.0
2001-01-15,89479,99088,89479,99084,1741541,63120.0,12000000.0
2001-01-16,99827,103594,93419,95506,1502827,60840.0,12000000.0
2001-01-17,92308,95883,84769,89475,704903,57000.0,12000000.0
2001-01-18,94172,97565,91349,91360,849328,58200.0,12000000.0
2001-01-19,95130,102291,94191,97953,1771652,62400.0,12000000.0
2001-01-22,97952,109627,97952,109067,1324192,69480.0,12000000.0
2001-01-26,109613,114890,97939,99646,1001915,63480.0,12000000.0
2001-01-29,103596,106985,97946,104546,1001395,66600.0,12000000.0
2001-01-30,105674,114718,101715,106427,1321980,67800.0,12000000.0
2001-01-31,107746,109250,97944,105489,710537,67200.0,12000000.0
2001-02-01,104548,112461,101912,107937,986615,68760.0,12000000.0
2001-02-02,109259,118111,104927,110764,1599919,70560.0,12000000.0
2001-02-05,103603,106804,97573,97766,531032,62280.0,12000000.0
2001-02-06,95318,100782,94373,98141,470743,62520.0,12000000.0
2001-02-07,97940,98879,91532,91548,336423,58320.0,12000000.0
2001-02-08,87976,95323,87976,92490,349644,58920.0,12000000.0
2001-02-09,92303,95504,91924,95126,261492,60600.0,12000000.0
2001-02-12,91351,100203,91351,98896,367947,63000.0,12000000.0
2001-02-13,100781,110769,100781,110764,1474320,70560.0,12000000.0
2001-02-14,113014,121487,113014,118675,1465970,75600.0,12000000.0
2001-02-15,122429,128080,116966,120935,1119436,77040.0,12000000.0
2001-02-16,126198,127137,116781,118675,759812,75600.0,12000000.0
2001-02-19,116794,125459,115097,123571,672082,78720.0,12000000.0
2001-02-20,125819,134298,124315,132804,1194865,84600.0,12000000.0
2001-02-21,131855,136940,125260,126018,763202,80280.0,12000000.0
2001-02-22,125259,125259,110938,113025,593534,72000.0,12000000.0
2001-02-23,116788,118106,111895,114905,432275,73200.0,12000000.0
2001-02-26,119415,124126,118658,122441,477382,78000.0,12000000.0
2001-02-27,126200,127144,113959,114717,293105,73080.0,12000000.0
2001-02-28,110940,114525,107364,113207,245105,72120.0,12000000.0
2001-03-02,114718,114905,99645,100776,423220,64200.0,12000000.0
2001-03-05,99842,109259,94191,109254,723769,69600.0,12000000.0
2001-03-06,112073,116405,103600,105489,895052,67200.0,12000000.0
2001-03-07,109250,111886,103600,105489,379611,67200.0,12000000.0
2001-03-08,107370,108880,105492,107749,308329,68640.0,12000000.0
2001-03-09,106038,110179,102645,103979,260005,66240.0,12000000.0
2001-03-12,97187,99828,93420,94376,299437,60120.0,12000000.0
2001-03-13,87577,91717,83810,85518,424799,54480.0,12000000.0
2001-03-14,90028,93235,89468,93245,265482,59400.0,12000000.0
2001-03-15,84768,91363,84768,90798,322159,57840.0,12000000.0
2001-03-16,92290,92851,88145,90418,231117,57600.0,12000000.0
2001-03-19,89480,91929,89480,90985,184401,57960.0,12000000.0
2001-03-20,93247,95509,90419,90985,307267,57960.0,12000000.0
2001-03-21,87582,89844,86835,88537,147070,56400.0,12000000.0
2001-03-22,90405,91910,88522,91360,239007,58200.0,12000000.0
2001-03-23,92308,92308,89293,89668,159610,57120.0,12000000.0
2001-03-26,92103,97188,89654,95881,473822,61080.0,12000000.0
2001-03-27,95131,95691,91551,92490,357882,58920.0,12000000.0
2001-03-28,93798,98130,89657,89855,675179,57240.0,12000000.0
2001-03-29,88908,91549,87590,89100,185916,56760.0,12000000.0
2001-03-30,86838,90227,81375,86460,241791,55080.0,12000000.0
2001-04-02,85707,88535,84011,86460,177950,55080.0,12000000.0
2001-04-03,82868,83812,81176,83257,281281,53040.0,12000000.0
2001-04-04,79104,85886,79104,82882,236182,52800.0,12000000.0
2001-04-06,90412,91357,86272,87590,257899,55800.0,12000000.0
2001-04-09,86652,87591,83643,83825,121060,53400.0,12000000.0
2001-04-10,86635,86635,83054,83257,80530,53040.0,12000000.0
2001-04-11,84947,87396,84755,85897,234732,54720.0,12000000.0
2001-04-12,87403,90412,85893,87590,275525,55800.0,12000000.0
2001-04-13,89462,97940,88891,97198,888280,61920.0,12000000.0
2001-04-16,94925,98313,90593,91548,477170,58320.0,12000000.0
2001-04-17,90419,95690,90232,93621,307825,59640.0,12000000.0
2001-04-18,95125,100776,94373,100776,694058,64200.0,12000000.0
2001-04-19,108670,111690,102646,104167,922735,66360.0,12000000.0
2001-04-20,105479,105852,98884,101344,360400,64560.0,12000000.0
2001-04-23,102659,110006,101719,106239,549510,67680.0,12000000.0
2001-04-24,103421,103421,99462,100401,294494,63960.0,12000000.0
2001-04-25,98144,102476,98144,100401,292373,63960.0,12000000.0
2001-04-26,101898,106235,99833,99838,358254,63600.0,12000000.0
2001-04-27,98505,100388,94930,97011,188866,61800.0,12000000.0
2001-04-30,96244,106798,96244,105864,677285,67440.0,12000000.0
2001-05-02,110949,111515,107369,108879,569471,69360.0,12000000.0
2001-05-03,106423,108307,103222,104359,211456,66480.0,12000000.0
2001-05-04,102659,107936,100776,106427,286387,67800.0,12000000.0
2001-05-07,111129,114709,108674,111140,1110089,70800.0,12000000.0
2001-05-08,110942,111134,104726,105489,414537,67200.0,12000000.0
2001-05-09,110016,110203,101911,102099,528668,65040.0,12000000.0
2001-05-10,101708,105480,101147,104546,300127,66600.0,12000000.0
2001-05-11,104360,110763,102103,106052,454441,67560.0,12000000.0
2001-05-14,103776,107356,102832,103979,241493,66240.0,12000000.0
2001-05-15,103976,107369,101718,107369,370094,68400.0,12000000.0
2001-05-16,109259,111516,103609,103604,522489,66000.0,12000000.0
2001-05-17,107369,110576,105672,107369,623812,68400.0,12000000.0
2001-05-18,105487,106426,99458,100776,480502,64200.0,12000000.0
2001-05-21,100779,102476,99840,100401,622792,63960.0,12000000.0
2001-05-22,102837,103024,96808,97011,457314,61800.0,12000000.0
2001-05-23,96999,98131,92293,95506,382858,60840.0,12000000.0
2001-05-24,92303,94939,92303,93808,244959,59760.0,12000000.0
2001-05-25,93804,95682,93804,94188,216569,60000.0,12000000.0
2001-05-28,94177,96813,94177,95506,178084,60840.0,12000000.0
2001-05-29,95509,97958,94751,97953,319242,62400.0,12000000.0
2001-05-30,100587,100774,96063,97578,250628,62160.0,12000000.0
2001-05-31,94372,103032,93428,97766,764924,62280.0,12000000.0
2001-06-01,97946,99637,94179,94563,209470,60240.0,12000000.0
2001-06-04,93439,94751,91171,92303,251358,58800.0,12000000.0
2001-06-05,90405,91915,87017,87028,302157,55440.0,12000000.0
2001-06-07,86087,87032,83451,84012,202174,53520.0,12000000.0
2001-06-08,84761,87583,84761,87407,183883,55680.0,12000000.0
2001-06-11,84750,85694,83624,84387,117089,53760.0,12000000.0
2001-06-12,84185,85503,83998,84387,173884,53760.0,12000000.0
2001-06-13,84764,88723,84198,88158,311271,56160.0,12000000.0
2001-06-14,87592,89101,86274,86648,165099,55200.0,12000000.0
2001-06-15,85147,86460,84576,86460,101803,55080.0,12000000.0
2001-06-18,86651,87591,84768,85147,157406,54240.0,12000000.0
2001-06-19,84389,86086,84202,85147,145090,54240.0,12000000.0
2001-06-20,85146,87590,81187,87590,195530,55800.0,12000000.0
2001-06-21,86465,91363,85712,87970,349341,56040.0,12000000.0
2001-06-22,88529,90033,86266,86277,168203,54960.0,12000000.0
2001-06-25,85317,85696,82868,83257,108173,53040.0,12000000.0
2001-06-26,82497,83244,76468,77044,119072,49080.0,12000000.0
2001-06-27,76276,78160,74959,77232,128444,49200.0,12000000.0
2001-06-28,77037,79107,75719,76477,67065,48720.0,12000000.0
2001-06-29,77991,79122,76294,77799,103145,49560.0,12000000.0
2001-07-02,78160,79664,77973,78549,89239,50040.0,12000000.0
2001-07-03,78165,83628,77407,82695,768581,52680.0,12000000.0
2001-07-04,81941,82132,79118,79492,310162,50640.0,12000000.0
2001-07-05,79497,80063,76861,76857,107587,48960.0,12000000.0
2001-07-06,75351,75917,72528,72524,114558,46200.0,12000000.0
2001-07-09,68935,70445,65926,67628,119185,43080.0,12000000.0
2001-07-10,68376,68749,66487,66498,107455,42360.0,12000000.0
2001-07-11,60835,64793,60461,63108,80964,40200.0,12000000.0
2001-07-12,65181,68382,64236,68191,155335,43440.0,12000000.0
2001-07-13,69687,69687,61401,61785,129703,39360.0,12000000.0
2001-07-16,61794,63485,60849,61410,87504,39120.0,12000000.0
2001-07-18,61787,62544,60842,60843,69338,38760.0,12000000.0
2001-07-19,60638,60830,57811,58958,69275,37560.0,12000000.0
2001-07-20,59886,61583,58568,58958,129863,37560.0,12000000.0
2001-07-23,58585,59903,55000,55192,87673,35160.0,12000000.0
2001-07-24,54632,59717,52744,59713,394661,38040.0,12000000.0
2001-07-25,59704,60643,56881,57452,202954,36600.0,12000000.0
2001-07-26,59721,59721,57459,58020,111027,36960.0,12000000.0
2001-07-27,58948,61589,58948,60655,171821,38640.0,12000000.0
2001-07-30,62147,62713,59885,60088,156937,38280.0,12000000.0
2001-07-31,60086,61217,59334,61218,70590,39000.0,12000000.0
2001-08-01,62545,64242,61788,64046,209861,40800.0,12000000.0
2001-08-02,64044,66114,61969,65176,158690,41520.0,12000000.0
2001-08-03,65724,65916,62901,63291,109045,40320.0,12000000.0
2001-08-06,62149,64593,61771,63478,84425,40440.0,12000000.0
2001-08-07,61773,63657,61587,62915,144404,40080.0,12000000.0
2001-08-08,62162,67065,62162,67061,364123,42720.0,12000000.0
2001-08-09,66289,66289,62335,64608,265096,41160.0,12000000.0
2001-08-10,65920,72322,65920,65931,1467844,42000.0,12000000.0
2001-08-13,65916,66482,62528,63478,234626,40440.0,12000000.0
2001-08-14,63292,64423,62161,62540,212244,39840.0,12000000.0
2001-08-16,61216,61408,59333,59525,144606,37920.0,12000000.0
2001-08-17,56876,59885,56876,58770,121408,37440.0,12000000.0
2001-08-20,56313,57444,55561,56698,149663,36120.0,12000000.0
2001-08-21,56895,57642,56324,57077,76761,36360.0,12000000.0
2001-08-22,55180,56882,54802,56322,95323,35880.0,12000000.0
2001-08-23,57449,58206,56317,56510,122253,36000.0,12000000.0
2001-08-24,56498,57251,55559,56322,85032,35880.0,12000000.0
2001-08-27,58026,59344,56900,56890,152553,36240.0,12000000.0
2001-08-28,56890,56890,55001,55567,105628,35400.0,12000000.0
2001-08-29,54807,55560,53111,53687,103814,34200.0,12000000.0
2001-08-30,52922,52922,49529,51802,80837,33000.0,12000000.0
2001-08-31,47659,49356,45594,45776,197394,29160.0,12000000.0
2001-09-03,47453,47453,45383,45959,72368,29280.0,12000000.0
2001-09-04,45383,47453,43878,47469,111132,30240.0,12000000.0
2001-09-05,45762,47080,45196,46151,65761,29400.0,12000000.0
2001-09-06,45589,47654,45589,47089,103519,30000.0,12000000.0
2001-09-07,45191,48019,45191,47469,115408,30240.0,12000000.0
2001-09-10,49156,51418,48777,49167,310923,31320.0,12000000.0
2001-09-11,49902,50094,46135,47469,153296,30240.0,12000000.0
2001-09-12,41808,41808,41808,41819,14219,26640.0,12000000.0
2001-09-13,38800,40496,38042,39371,286164,25080.0,12000000.0
2001-09-14,38974,39919,34642,34658,187489,22080.0,12000000.0
2001-09-17,33895,33895,30507,30518,96121,19440.0,12000000.0
2001-09-18,29372,33891,29372,32210,520357,20520.0,12000000.0
2001-09-19,32206,32963,31080,31080,624312,19800.0,12000000.0
2001-09-20,31465,31652,28066,28632,375498,18240.0,12000000.0
2001-09-21,26741,28438,25423,28070,374311,17880.0,12000000.0
2001-09-24,28060,29191,26737,28257,319101,18000.0,12000000.0
2001-09-25,29756,30130,27307,28257,531193,18000.0,12000000.0
2001-09-26,29570,29570,27874,28445,295486,18120.0,12000000.0
2001-09-27,28643,30340,27885,30330,311816,19320.0,12000000.0
2001-09-28,30316,33704,29372,32210,552864,20520.0,12000000.0
2001-10-04,33910,35990,33536,35980,420185,22920.0,12000000.0
2001-10-05,36726,36913,35029,36918,416592,23520.0,12000000.0
2001-10-08,34275,37663,33896,35038,295029,22320.0,12000000.0
2001-10-09,35971,39167,35971,37673,687576,24000.0,12000000.0
2001-10-10,36720,38416,36720,38048,384545,24240.0,12000000.0
2001-10-11,39927,42563,39927,42569,1215988,27120.0,12000000.0
2001-10-12,46895,47642,41426,45209,1097437,28800.0,12000000.0
2001-10-15,45201,45201,42944,43329,406674,27600.0,12000000.0
2001-10-16,43883,45201,42944,43329,451387,27600.0,12000000.0
2001-10-17,43512,44643,42765,43891,271519,27960.0,12000000.0
2001-10-18,43320,43320,40871,41068,238622,26160.0,12000000.0
2001-10-19,40497,42189,40497,41068,146634,26160.0,12000000.0
2001-10-22,40682,44262,40682,43329,361779,27600.0,12000000.0
2001-10-23,43893,45963,42575,42949,375217,27360.0,12000000.0
2001-10-24,42942,44639,42563,42569,171567,27120.0,12000000.0
2001-10-25,42560,43499,41242,41819,141977,26640.0,12000000.0
2001-10-26,42003,43134,41064,41251,95804,26280.0,12000000.0
2001-10-29,41242,42186,41055,41819,186804,26640.0,12000000.0
2001-10-30,41050,41050,39167,40501,215364,25800.0,12000000.0
2001-10-31,39551,45201,39551,43329,1066763,27600.0,12000000.0
2001-11-01,44065,47453,42368,47469,860773,30240.0,12000000.0
2001-11-02,48987,49169,44270,45589,642938,29040.0,12000000.0
2001-11-05,45582,47273,45582,46527,269736,29640.0,12000000.0
2001-11-06,49528,51785,47453,47469,634775,30240.0,12000000.0
2001-11-07,48037,48037,45209,45589,234149,29040.0,12000000.0
2001-11-08,45588,46906,45204,45396,206531,28920.0,12000000.0
2001-11-09,44252,46509,44065,45959,169775,29280.0,12000000.0
2001-11-12,46893,49528,45943,48787,583207,31080.0,12000000.0
2001-11-13,48779,51612,48027,49729,797930,31680.0,12000000.0
2001-11-14,50679,51811,49169,50109,494574,31920.0,12000000.0
2001-11-15,50288,50288,47273,48037,304186,30600.0,12000000.0
2001-11-16,47080,47080,45575,46151,257732,29400.0,12000000.0
2001-11-19,45575,47458,45575,46151,268282,29400.0,12000000.0
2001-11-20,46713,47658,43325,43891,242421,27960.0,12000000.0
2001-11-21,43512,44830,43325,43891,126063,27960.0,12000000.0
2001-11-22,44073,45012,42376,44079,133995,28080.0,12000000.0
2001-11-23,44277,45216,43519,44459,160179,28320.0,12000000.0
2001-11-26,44452,46143,43502,44079,206059,28080.0,12000000.0
2001-11-27,43321,46143,43321,44079,276302,28080.0,12000000.0
2001-11-28,44265,45017,39553,39746,129928,25320.0,12000000.0
2001-11-29,38601,40485,38030,40309,140410,25680.0,12000000.0
2001-11-30,40678,41623,40678,40876,85206,26040.0,12000000.0
2001-12-03,40125,41064,39181,39934,107964,25440.0,12000000.0
2001-12-04,41057,41244,39926,40876,157907,26040.0,12000000.0
2001-12-05,41436,42567,41057,41068,131050,26160.0,12000000.0
2001-12-06,42196,43135,40873,41439,218271,26400.0,12000000.0
2001-12-07,41055,41808,40863,41819,175051,26640.0,12000000.0
2001-12-10,40866,44073,40866,44079,272116,28080.0,12000000.0
2001-12-11,43321,44260,42376,44079,195806,28080.0,12000000.0
2001-12-12,44458,47846,44079,47089,579018,30000.0,12000000.0
2001-12-13,47074,49528,45383,47469,433618,30240.0,12000000.0
2001-12-14,47088,48785,43129,44079,338874,28080.0,12000000.0
2001-12-17,45196,45196,41242,41819,201211,26640.0,12000000.0
2001-12-18,43320,43501,39169,39558,222043,25200.0,12000000.0
2001-12-19,39933,40306,38044,38428,195337,24480.0,12000000.0
