이라이콤(041520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-28,14100,14200,13950,14050,35009,171252.0,12188730.0
2016-01-29,14100,14350,14100,14250,33186,173689.0,12188730.0
2016-02-01,14400,14650,14300,14550,40556,177346.0,12188730.0
2016-02-02,14400,14500,14200,14300,41857,174299.0,12188730.0
2016-02-03,14200,14350,13900,13900,54981,169423.0,12188730.0
2016-02-04,13850,14300,13850,14200,42385,173080.0,12188730.0
2016-02-05,14250,14450,14150,14350,38691,174908.0,12188730.0
2016-02-11,14150,14150,13650,13800,51559,168204.0,12188730.0
2016-02-12,13550,13850,12900,13250,65398,161501.0,12188730.0
2016-02-15,13100,13800,13100,13500,45303,164548.0,12188730.0
2016-02-16,13500,14450,13500,14300,67438,174299.0,12188730.0
2016-02-17,14500,14850,14100,14450,50267,176127.0,12188730.0
2016-02-18,14550,14850,14400,14650,51668,178565.0,12188730.0
2016-02-19,14550,14750,14250,14450,31402,176127.0,12188730.0
2016-02-22,14900,15150,14800,14850,87907,181003.0,12188730.0
2016-02-23,14850,15300,14700,15050,77188,183440.0,12188730.0
2016-02-24,14950,15150,14700,14800,51748,180393.0,12188730.0
2016-02-25,15000,15000,14650,14750,33414,179784.0,12188730.0
2016-02-26,14900,15050,14750,14900,44490,181612.0,12188730.0
2016-02-29,15050,15400,14900,15100,62925,184050.0,12188730.0
2016-03-02,15350,15350,15200,15300,42525,186488.0,12188730.0
2016-03-03,15500,15600,15150,15200,52766,185269.0,12188730.0
2016-03-04,15250,15400,15100,15250,44329,185878.0,12188730.0
2016-03-07,15250,15350,15100,15200,32041,185269.0,12188730.0
2016-03-08,15150,15650,15100,15500,52156,188925.0,12188730.0
2016-03-09,15650,15650,15350,15650,41914,190754.0,12188730.0
2016-03-10,15700,15900,15550,15900,59743,193801.0,12188730.0
2016-03-11,15350,15550,15150,15200,160888,185269.0,12188730.0
2016-03-14,15450,15600,15250,15550,74640,189535.0,12188730.0
2016-03-15,15400,15700,15400,15650,39148,190754.0,12188730.0
2016-03-16,15600,15750,15400,15450,43143,188316.0,12188730.0
2016-03-17,15450,15550,15250,15400,42778,187706.0,12188730.0
2016-03-18,15500,15500,15100,15100,60370,184050.0,12188730.0
2016-03-21,15200,15300,14900,14950,47595,182222.0,12188730.0
2016-03-22,15100,15750,15100,15700,82674,191363.0,12188730.0
2016-03-23,15700,15700,15350,15500,51534,188925.0,12188730.0
2016-03-24,15400,15600,15100,15250,56732,185878.0,12188730.0
2016-03-25,15200,15450,15200,15250,30427,185878.0,12188730.0
2016-03-28,15200,15350,15100,15100,40588,184050.0,12188730.0
2016-03-29,15300,15350,14800,14850,60778,181003.0,12188730.0
2016-03-30,15000,15150,14800,14900,51247,181612.0,12188730.0
2016-03-31,15000,15000,14350,14450,62315,176127.0,12188730.0
2016-04-01,14450,14600,14300,14400,64766,175518.0,12188730.0
2016-04-04,14450,14500,14300,14450,36926,176127.0,12188730.0
2016-04-05,14450,14450,14000,14150,73636,172471.0,12188730.0
2016-04-06,14050,14250,13950,14100,44118,171861.0,12188730.0
2016-04-07,14150,14200,14050,14150,36762,172471.0,12188730.0
2016-04-08,14050,14050,13900,14000,40005,170642.0,12188730.0
2016-04-11,14050,14150,14000,14150,40598,172471.0,12188730.0
2016-04-12,14150,14450,14100,14300,51649,174299.0,12188730.0
2016-04-14,14350,14700,14350,14650,49801,178565.0,12188730.0
2016-04-15,14550,14650,14200,14300,52884,174299.0,12188730.0
2016-04-18,14300,14500,14100,14300,49630,174299.0,12188730.0
2016-04-19,14350,14550,14250,14450,37557,176127.0,12188730.0
2016-04-20,14350,14550,14350,14350,34809,174908.0,12188730.0
2016-04-21,14350,14500,14150,14250,40131,173689.0,12188730.0
2016-04-22,14250,14400,14100,14250,59381,173689.0,12188730.0
2016-04-25,14200,14400,14150,14200,31920,173080.0,12188730.0
2016-04-26,14200,14400,14200,14400,42083,175518.0,12188730.0
2016-04-27,14400,14500,14200,14200,28111,173080.0,12188730.0
2016-04-28,14200,14250,13650,13850,68862,168814.0,12188730.0
2016-04-29,13900,13900,13400,13600,67601,165767.0,12188730.0
2016-05-02,13650,13650,13200,13300,48661,162110.0,12188730.0
2016-05-03,13500,13500,13200,13200,44139,160891.0,12188730.0
2016-05-04,13300,13300,12800,12950,106993,157844.0,12188730.0
2016-05-09,12950,13000,12700,12900,85263,157235.0,12188730.0
2016-05-10,12900,13050,12700,12950,52324,157844.0,12188730.0
2016-05-11,12950,13200,12850,13000,60066,158453.0,12188730.0
2016-05-12,13000,13250,12850,13100,45331,159672.0,12188730.0
2016-05-13,13150,13150,12850,12900,59874,157235.0,12188730.0
2016-05-16,12900,13100,12850,12900,59764,157235.0,12188730.0
2016-05-17,12500,12500,11450,11450,274174,139561.0,12188730.0
2016-05-18,11700,11750,11450,11450,82279,139561.0,12188730.0
2016-05-19,11300,11500,11300,11400,42012,138952.0,12188730.0
2016-05-20,11400,11600,11100,11150,61532,135904.0,12188730.0
2016-05-23,11200,11550,11100,11350,53567,138342.0,12188730.0
2016-05-24,11350,11650,11350,11600,46425,141389.0,12188730.0
2016-05-25,11600,11750,11400,11600,44420,141389.0,12188730.0
2016-05-26,11600,11700,11400,11550,23260,140780.0,12188730.0
2016-05-27,11600,11650,11400,11500,22754,140170.0,12188730.0
2016-05-30,11450,11550,11300,11550,34656,140780.0,12188730.0
2016-05-31,11600,11750,11550,11600,56160,141389.0,12188730.0
2016-06-01,11700,11900,11600,11800,40417,143827.0,12188730.0
2016-06-02,11750,11900,11700,11800,24618,143827.0,12188730.0
2016-06-03,11800,11900,11600,11900,30756,145046.0,12188730.0
2016-06-07,11900,11950,11550,11800,44687,143827.0,12188730.0
2016-06-08,11900,11900,11650,11750,20717,143218.0,12188730.0
2016-06-09,11700,12100,11700,12000,85970,146265.0,12188730.0
2016-06-10,11950,12050,11850,11900,38218,145046.0,12188730.0
2016-06-13,11900,12050,11800,11900,41307,145046.0,12188730.0
2016-06-14,11900,11950,11800,11850,20458,144436.0,12188730.0
2016-06-15,11950,12000,11800,11850,36333,144436.0,12188730.0
2016-06-16,11750,11900,11450,11600,40153,141389.0,12188730.0
2016-06-17,11600,11700,11050,11350,55884,138342.0,12188730.0
2016-06-20,11350,11550,11150,11500,30048,140170.0,12188730.0
2016-06-21,11500,11600,11200,11400,24046,138952.0,12188730.0
2016-06-22,11450,11450,11200,11350,21027,138342.0,12188730.0
2016-06-23,11350,11550,10750,11500,56709,140170.0,12188730.0
2016-06-24,11500,11500,10700,10800,73458,131638.0,12188730.0
2016-06-27,10600,10950,10300,10800,35631,131638.0,12188730.0
2016-06-28,10650,11400,10650,11400,49698,138952.0,12188730.0
2016-06-29,11450,11900,11400,11850,64709,144436.0,12188730.0
2016-06-30,11900,12200,11750,12150,62321,148093.0,12188730.0
2016-07-01,12150,12300,11950,12000,25110,146265.0,12188730.0
2016-07-04,12000,12000,11750,11750,36510,143218.0,12188730.0
2016-07-05,11650,11950,11650,11800,28446,143827.0,12188730.0
2016-07-06,11800,11800,11350,11450,27709,139561.0,12188730.0
2016-07-07,11400,11700,11300,11550,29435,140780.0,12188730.0
2016-07-08,11700,11700,11300,11450,33014,139561.0,12188730.0
2016-07-11,11500,11700,11350,11600,18314,141389.0,12188730.0
2016-07-12,11700,12200,11650,12150,59230,148093.0,12188730.0
2016-07-13,12200,12300,11900,12100,65224,147484.0,12188730.0
2016-07-14,12200,12200,11900,12100,45719,147484.0,12188730.0
2016-07-15,12100,12400,12000,12150,119144,148093.0,12188730.0
2016-07-18,12150,12200,11600,11900,42034,145046.0,12188730.0
2016-07-19,11800,12050,11750,12000,34866,146265.0,12188730.0
2016-07-20,12100,12100,11650,11750,42719,143218.0,12188730.0
2016-07-21,11700,11900,11650,11900,47849,145046.0,12188730.0
2016-07-22,11850,12250,11750,12000,35045,146265.0,12188730.0
2016-07-25,12050,12350,11850,12200,75054,148703.0,12188730.0
2016-07-26,12200,12350,12050,12200,34356,148703.0,12188730.0
2016-07-27,12300,12300,11950,12100,29325,147484.0,12188730.0
2016-07-28,12100,12100,11900,11900,26842,145046.0,12188730.0
2016-07-29,11900,12100,11850,12000,23051,146265.0,12188730.0
2016-08-01,12000,12550,11950,12450,113736,151750.0,12188730.0
2016-08-02,12450,12550,12250,12300,54298,149921.0,12188730.0
2016-08-03,12250,12750,12200,12550,92503,152969.0,12188730.0
2016-08-04,12600,12750,12400,12450,56688,151750.0,12188730.0
2016-08-05,12450,12600,12100,12250,53332,149312.0,12188730.0
2016-08-08,12300,12350,12150,12300,32833,149921.0,12188730.0
2016-08-09,12300,12650,12200,12400,53178,151140.0,12188730.0
2016-08-10,12450,12450,12200,12350,46387,150531.0,12188730.0
2016-08-11,12250,12350,11750,11750,102441,143218.0,12188730.0
2016-08-12,11750,11800,11400,11550,74024,140780.0,12188730.0
2016-08-16,11600,11750,11550,11550,27513,140780.0,12188730.0
2016-08-17,11700,11700,11400,11500,48104,140170.0,12188730.0
2016-08-18,11500,11650,11400,11600,24395,141389.0,12188730.0
2016-08-19,11500,11950,11500,11700,73186,142608.0,12188730.0
2016-08-22,11700,12000,11700,11800,33369,143827.0,12188730.0
2016-08-23,11900,11900,11600,11700,14591,142608.0,12188730.0
2016-08-24,11700,11700,11600,11600,10361,141389.0,12188730.0
2016-08-25,11700,12100,11600,12100,84308,147484.0,12188730.0
2016-08-26,12850,13700,12400,12500,954196,152359.0,12188730.0
2016-08-29,12500,12550,11800,11950,152249,145655.0,12188730.0
2016-08-30,12000,12100,11500,11550,139882,140780.0,12188730.0
2016-08-31,11550,11600,11000,11200,83895,136514.0,12188730.0
2016-09-01,11200,11300,11050,11250,34132,137123.0,12188730.0
2016-09-02,11250,11450,11100,11300,34865,137733.0,12188730.0
2016-09-05,11400,11650,11350,11600,41142,141389.0,12188730.0
2016-09-06,11600,11650,11400,11450,23859,139561.0,12188730.0
2016-09-07,11450,11500,11250,11250,33423,137123.0,12188730.0
2016-09-08,11250,11350,11000,11050,43425,134685.0,12188730.0
2016-09-09,11050,11150,10950,10950,31651,133467.0,12188730.0
2016-09-12,11000,11100,10500,10650,51709,129810.0,12188730.0
2016-09-13,10800,11000,10650,10850,18435,132248.0,12188730.0
2016-09-19,11100,11200,10800,11000,22817,134076.0,12188730.0
2016-09-20,10900,11100,10900,11000,18011,134076.0,12188730.0
2016-09-21,10900,11200,10800,10950,21253,133467.0,12188730.0
2016-09-22,11000,11100,10800,11000,28932,134076.0,12188730.0
2016-09-23,11000,11250,10950,11200,36741,136514.0,12188730.0
2016-09-26,11200,11250,11000,11100,17266,135295.0,12188730.0
2016-09-27,11100,11450,11000,11100,33465,135295.0,12188730.0
2016-09-28,11000,11200,11000,11100,15551,135295.0,12188730.0
2016-09-29,11100,11200,11000,11150,23667,135904.0,12188730.0
2016-09-30,11150,11150,10700,10800,37530,131638.0,12188730.0
2016-10-04,10750,10950,10750,10950,25338,133467.0,12188730.0
2016-10-05,10950,11000,10700,10750,40659,131029.0,12188730.0
2016-10-06,10700,10900,10600,10700,30399,130419.0,12188730.0
2016-10-07,10750,10950,10650,10750,28432,131029.0,12188730.0
2016-10-10,10800,10900,10700,10750,22517,131029.0,12188730.0
2016-10-11,10750,10900,10650,10750,11960,131029.0,12188730.0
2016-10-12,10750,10950,10750,10900,12038,132857.0,12188730.0
2016-10-13,10950,11000,10450,10550,62963,128591.0,12188730.0
2016-10-14,10700,10700,10300,10650,61328,129810.0,12188730.0
2016-10-17,10650,10650,10350,10600,32047,129201.0,12188730.0
2016-10-18,10500,10550,10100,10150,74932,123716.0,12188730.0
2016-10-19,10150,10350,10150,10250,23899,124934.0,12188730.0
2016-10-20,10250,10400,10200,10250,15364,124934.0,12188730.0
2016-10-21,10250,10350,10150,10300,18793,125544.0,12188730.0
2016-10-24,10300,10350,10050,10150,14221,123716.0,12188730.0
2016-10-25,10150,10200,9940,10100,33685,123106.0,12188730.0
2016-10-26,10100,10100,9900,9940,22562,121156.0,12188730.0
2016-10-27,9940,10150,9940,10100,22762,123106.0,12188730.0
2016-10-28,10100,10150,9920,9950,19976,121278.0,12188730.0
2016-10-31,9900,9950,9700,9720,27051,118474.0,12188730.0
2016-11-01,9750,9890,9620,9760,7376,118962.0,12188730.0
2016-11-02,9760,9790,9630,9710,10899,118353.0,12188730.0
2016-11-03,9640,9820,9620,9620,12854,117256.0,12188730.0
2016-11-04,9630,9790,9540,9690,12734,118109.0,12188730.0
2016-11-07,9810,9810,9660,9760,13545,118962.0,12188730.0
2016-11-08,9760,9840,9700,9770,11392,119084.0,12188730.0
2016-11-09,9770,9810,9100,9240,55417,112624.0,12188730.0
2016-11-10,9320,9560,9320,9520,13435,116037.0,12188730.0
2016-11-11,9520,9690,9380,9640,11186,117499.0,12188730.0
2016-11-14,9640,9820,9640,9760,16702,118962.0,12188730.0
2016-11-15,9740,9800,9440,9540,24599,116280.0,12188730.0
2016-11-16,9550,9640,9470,9550,23033,116402.0,12188730.0
2016-11-17,9560,9770,9560,9620,13562,117256.0,12188730.0
2016-11-18,9650,9770,9640,9640,14746,117499.0,12188730.0
2016-11-21,9720,9730,9550,9550,9149,116402.0,12188730.0
2016-11-22,9550,9600,9520,9580,17894,116768.0,12188730.0
2016-11-23,9510,9610,9510,9590,27027,116890.0,12188730.0
2016-11-24,9520,9730,9520,9580,3725,116768.0,12188730.0
2016-11-25,9710,9750,9530,9750,42967,118840.0,12188730.0
2016-11-28,10250,10250,9360,9390,135313,114452.0,12188730.0
2016-11-29,9390,9390,9130,9310,21347,113477.0,12188730.0
2016-11-30,9240,9270,8890,9000,75885,109699.0,12188730.0
2016-12-01,8920,9030,8850,9020,28080,109942.0,12188730.0
2016-12-02,9040,9040,8760,8830,24658,107626.0,12188730.0
2016-12-05,8750,8800,8400,8470,56704,103239.0,12188730.0
2016-12-06,8480,8640,8470,8510,17365,103726.0,12188730.0
2016-12-07,8470,8550,8450,8480,22509,103360.0,12188730.0
2016-12-08,8550,8630,8460,8540,32192,104092.0,12188730.0
2016-12-09,8590,8650,8550,8580,19999,104579.0,12188730.0
2016-12-12,8640,8850,8580,8810,35844,107383.0,12188730.0
2016-12-13,8880,8980,8790,8950,27419,109089.0,12188730.0
2016-12-14,8990,9140,8910,9100,23214,110917.0,12188730.0
2016-12-15,9150,9420,9070,9240,42835,112624.0,12188730.0
2016-12-16,9260,9440,9240,9420,25542,114818.0,12188730.0
2016-12-19,9460,9700,9430,9640,32073,117499.0,12188730.0
2016-12-20,9760,9790,9500,9610,23574,117134.0,12188730.0
2016-12-21,9630,9630,9380,9470,18254,115427.0,12188730.0
2016-12-22,9510,9570,9380,9470,10049,115427.0,12188730.0
2016-12-23,9470,9690,9470,9650,18904,117621.0,12188730.0
2016-12-26,9650,9750,9620,9680,14526,117987.0,12188730.0
2016-12-27,9690,9890,9600,9890,51032,120547.0,12188730.0
2016-12-28,9600,9700,9430,9700,26517,118231.0,12188730.0
2016-12-29,9730,9740,9510,9510,18860,115915.0,12188730.0
2017-01-02,9510,9530,9340,9360,16320,114087.0,12188730.0
2017-01-03,9360,9740,9320,9530,12219,116159.0,12188730.0
2017-01-04,9590,9630,9530,9530,9872,116159.0,12188730.0
2017-01-05,9510,9570,8990,9500,20084,115793.0,12188730.0
2017-01-06,9500,9500,9330,9420,14262,114818.0,12188730.0
2017-01-09,9340,9410,9140,9270,30458,112990.0,12188730.0
2017-01-10,9250,9280,9220,9270,10822,112990.0,12188730.0
2017-01-11,9270,9320,9200,9290,17178,113233.0,12188730.0
2017-01-12,9290,9370,9250,9300,17894,113355.0,12188730.0
2017-01-13,9300,9400,9300,9350,11242,113965.0,12188730.0
2017-01-16,9350,9380,9210,9210,18909,112258.0,12188730.0
2017-01-17,9070,9290,9070,9210,25684,112258.0,12188730.0
2017-01-18,9240,9340,9200,9330,6376,113721.0,12188730.0
2017-01-19,9260,9330,9210,9220,12421,112380.0,12188730.0
2017-01-20,9120,9320,9120,9300,15023,113355.0,12188730.0
2017-01-23,9300,9300,9140,9140,11902,111405.0,12188730.0
2017-01-24,9060,9100,9030,9080,11088,110674.0,12188730.0
2017-01-25,9000,9070,8990,9050,10909,110308.0,12188730.0
2017-01-26,9050,9180,9010,9180,13633,111893.0,12188730.0
2017-01-31,9180,9290,9100,9260,16000,112868.0,12188730.0
2017-02-01,9270,9680,9260,9560,23921,116524.0,12188730.0
2017-02-02,9460,9590,9460,9470,30321,115427.0,12188730.0
2017-02-03,9420,9500,9240,9240,11120,112624.0,12188730.0
2017-02-06,9200,9210,8930,8990,22056,109577.0,12188730.0
2017-02-07,9040,9070,8960,9010,16676,109820.0,12188730.0
2017-02-08,9010,9070,8900,9030,13648,110064.0,12188730.0
2017-02-09,9040,9210,9020,9120,16945,111161.0,12188730.0
2017-02-10,9190,9190,9100,9140,19166,111405.0,12188730.0
2017-02-13,9190,9190,9020,9100,18878,110917.0,12188730.0
2017-02-14,9100,9130,9050,9070,18639,110552.0,12188730.0
2017-02-15,9050,9250,9050,9250,46996,112746.0,12188730.0
2017-02-16,9240,9600,9140,9600,68035,117012.0,12188730.0
2017-02-17,9970,10100,9340,9390,129355,114452.0,12188730.0
2017-02-20,9370,9570,9270,9380,24846,114330.0,12188730.0
2017-02-21,9470,9470,9320,9320,16086,113599.0,12188730.0
2017-02-22,9320,9470,9200,9230,30115,112502.0,12188730.0
2017-02-23,9270,9270,9140,9180,25807,111893.0,12188730.0
2017-02-24,9190,9440,9180,9340,46680,113843.0,12188730.0
2017-02-27,9470,9470,9280,9430,19882,114940.0,12188730.0
2017-02-28,9340,9450,9280,9430,9900,114940.0,12188730.0
2017-03-02,9430,9430,9310,9310,13324,113477.0,12188730.0
2017-03-03,9340,9340,9080,9110,25496,111039.0,12188730.0
2017-03-06,9120,9280,9090,9260,14329,112868.0,12188730.0
2017-03-07,9280,9450,9260,9420,16714,114818.0,12188730.0
2017-03-08,9400,9590,9380,9540,52168,116280.0,12188730.0
2017-03-09,9540,9560,9450,9460,42103,115305.0,12188730.0
2017-03-10,9450,9590,9390,9520,27090,116037.0,12188730.0
2017-03-13,9570,9570,9480,9520,23412,116037.0,12188730.0
2017-03-14,9520,9600,9420,9530,26804,116159.0,12188730.0
2017-03-15,9520,9540,9400,9450,19136,115183.0,12188730.0
2017-03-16,9430,9540,9430,9480,14744,115549.0,12188730.0
2017-03-17,9490,9600,9470,9600,21925,117012.0,12188730.0
2017-03-20,9600,9620,9140,9430,19897,114940.0,12188730.0
2017-03-21,9340,9470,9300,9400,33427,114574.0,12188730.0
2017-03-22,9400,9530,9300,9500,10944,115793.0,12188730.0
2017-03-23,9500,9500,9320,9350,17533,113965.0,12188730.0
2017-03-24,9420,9420,9310,9350,20066,113965.0,12188730.0
2017-03-27,9350,9400,9200,9310,21131,113477.0,12188730.0
2017-03-28,9400,9510,9310,9470,20099,115427.0,12188730.0
2017-03-29,9470,9550,9470,9490,38859,115671.0,12188730.0
2017-03-30,9570,9730,9480,9630,86870,117377.0,12188730.0
2017-03-31,9640,9650,9520,9630,37520,117377.0,12188730.0
2017-04-03,9610,9900,9590,9860,52168,120181.0,12188730.0
2017-04-04,9860,9890,9760,9860,43852,120181.0,12188730.0
2017-04-05,9860,10200,9860,10100,69679,123106.0,12188730.0
2017-04-06,10200,10200,9990,10050,37086,122497.0,12188730.0
2017-04-07,10000,10100,9900,9930,41555,121034.0,12188730.0
2017-04-10,9940,10100,9810,9980,40111,121644.0,12188730.0
2017-04-11,9980,10100,9920,9990,24607,121765.0,12188730.0
2017-04-12,9990,10100,9960,10050,21580,122497.0,12188730.0
2017-04-13,10100,10350,10050,10300,45238,125544.0,12188730.0
2017-04-14,10300,10350,10050,10100,17611,123106.0,12188730.0
2017-04-17,10000,10150,9990,10000,30237,121887.0,12188730.0
2017-04-18,10000,10100,9940,10100,16600,123106.0,12188730.0
2017-04-19,10100,10100,9950,9960,31127,121400.0,12188730.0
2017-04-20,9930,10100,9930,10050,14304,122497.0,12188730.0
2017-04-21,10050,10050,9950,9990,25906,121765.0,12188730.0
2017-04-24,10100,10100,9830,9840,31554,119937.0,12188730.0
2017-04-25,9830,9920,9700,9760,36024,118962.0,12188730.0
2017-04-26,9760,9900,9620,9660,45991,117743.0,12188730.0
2017-04-27,9660,9720,9640,9720,20572,118474.0,12188730.0
2017-04-28,9710,9760,9600,9610,27266,117134.0,12188730.0
2017-05-02,9610,9690,9600,9660,10657,117743.0,12188730.0
2017-05-04,9700,9740,9620,9730,15271,118596.0,12188730.0
2017-05-08,9730,9740,9630,9670,26741,117865.0,12188730.0
2017-05-10,9650,9690,9640,9640,19335,117499.0,12188730.0
2017-05-11,9680,9720,9600,9720,27137,118474.0,12188730.0
2017-05-12,9710,9820,9700,9720,20752,118474.0,12188730.0
2017-05-15,9770,9780,9450,9540,34960,116280.0,12188730.0
2017-05-16,9590,9590,9100,9320,76983,113599.0,12188730.0
2017-05-17,9360,9360,9100,9170,40846,111771.0,12188730.0
2017-05-18,9140,9300,9110,9220,42043,112380.0,12188730.0
2017-05-19,9220,9390,9210,9330,32806,113721.0,12188730.0
2017-05-22,9390,9490,9330,9440,16152,115062.0,12188730.0
2017-05-23,9450,9490,9370,9440,15817,115062.0,12188730.0
2017-05-24,9410,9590,9410,9480,17803,115549.0,12188730.0
2017-05-25,9450,9480,9390,9430,40367,114940.0,12188730.0
2017-05-26,9390,9430,9340,9370,28987,114208.0,12188730.0
2017-05-29,9400,9410,9350,9380,17991,114330.0,12188730.0
2017-05-30,9340,9460,9340,9400,14821,114574.0,12188730.0
2017-05-31,9400,9420,9350,9400,30849,114574.0,12188730.0
2017-06-01,9400,9450,9380,9440,27674,115062.0,12188730.0
2017-06-02,9440,9560,9440,9500,37907,115793.0,12188730.0
2017-06-05,9540,9680,9460,9670,87237,117865.0,12188730.0
2017-06-07,9540,9590,9490,9490,46084,115671.0,12188730.0
2017-06-08,9490,9550,9460,9500,32387,115793.0,12188730.0
2017-06-09,9490,9700,9490,9680,56817,117987.0,12188730.0
2017-06-12,9560,9680,9500,9500,41111,115793.0,12188730.0
2017-06-13,9550,9700,9530,9700,28698,118231.0,12188730.0
2017-06-14,9700,9720,9630,9670,32148,117865.0,12188730.0
2017-06-15,9670,9800,9630,9800,67936,119450.0,12188730.0
2017-06-16,10300,10350,9610,9610,174540,117134.0,12188730.0
2017-06-19,9610,9670,9610,9660,24477,117743.0,12188730.0
2017-06-20,9660,9700,9550,9580,28685,116768.0,12188730.0
2017-06-21,9580,9590,9490,9510,30737,115915.0,12188730.0
2017-06-22,9510,9650,9510,9650,14953,117621.0,12188730.0
2017-06-23,9630,9700,9600,9680,13245,117987.0,12188730.0
2017-06-26,9700,9700,9630,9680,12052,117987.0,12188730.0
2017-06-27,9690,9690,9600,9650,14972,117621.0,12188730.0
2017-06-28,9650,9680,9590,9590,16588,116890.0,12188730.0
2017-06-29,9670,9670,9470,9470,30506,115427.0,12188730.0
2017-06-30,9470,9500,9460,9460,21223,115305.0,12188730.0
2017-07-03,9460,9480,9380,9400,28757,114574.0,12188730.0
2017-07-04,9400,9480,9360,9360,20510,114087.0,12188730.0
2017-07-05,9410,9430,9350,9370,20676,114208.0,12188730.0
2017-07-06,9450,9470,9390,9440,24073,115062.0,12188730.0
2017-07-07,9420,9440,9370,9430,12922,114940.0,12188730.0
2017-07-10,9410,9430,9350,9350,25138,113965.0,12188730.0
2017-07-11,9370,9390,9330,9340,17929,113843.0,12188730.0
2017-07-12,9350,9410,9330,9370,18836,114208.0,12188730.0
2017-07-13,9370,9480,9370,9460,13202,115305.0,12188730.0
2017-07-14,9460,9500,9430,9460,18585,115305.0,12188730.0
2017-07-17,9470,9600,9400,9520,16518,116037.0,12188730.0
2017-07-18,9490,9590,9490,9550,18228,116402.0,12188730.0
2017-07-19,9550,9650,9490,9640,102592,117499.0,12188730.0
2017-07-20,9550,9600,9470,9470,47679,115427.0,12188730.0
2017-07-21,9410,9470,9390,9390,25909,114452.0,12188730.0
2017-07-24,9390,9460,9350,9450,20913,115183.0,12188730.0
2017-07-25,9460,9580,9450,9520,29621,116037.0,12188730.0
2017-07-26,9520,9550,9430,9450,21565,115183.0,12188730.0
2017-07-27,9480,9580,9400,9460,16263,115305.0,12188730.0
2017-07-28,9460,9500,9320,9360,33339,114087.0,12188730.0
2017-07-31,9300,9370,9170,9320,30237,113599.0,12188730.0
2017-08-01,9320,9350,9270,9340,16486,113843.0,12188730.0
2017-08-02,9350,9410,9340,9390,10666,114452.0,12188730.0
2017-08-03,9390,9410,9200,9340,22532,113843.0,12188730.0
2017-08-04,9340,9350,9200,9200,22542,112136.0,12188730.0
2017-08-07,9200,9290,9170,9290,13389,113233.0,12188730.0
2017-08-08,9290,9330,9210,9260,17086,112868.0,12188730.0
2017-08-09,9230,9320,9230,9300,15651,113355.0,12188730.0
2017-08-10,9300,9350,9240,9330,18259,113721.0,12188730.0
2017-08-11,9320,9320,9110,9140,29569,111405.0,12188730.0
2017-08-14,9100,9160,9020,9070,17070,110552.0,12188730.0
2017-08-16,9070,9130,8910,8960,31115,109211.0,12188730.0
2017-08-17,8970,9050,8920,8990,14241,109577.0,12188730.0
2017-08-18,8970,8990,8900,8950,18031,109089.0,12188730.0
2017-08-21,8930,9000,8910,9000,14236,109699.0,12188730.0
2017-08-22,9000,9060,8960,9000,10712,109699.0,12188730.0
2017-08-23,9000,9010,8960,9010,15409,109820.0,12188730.0
2017-08-24,9010,9110,9000,9080,22303,110674.0,12188730.0
2017-08-25,9080,9100,9000,9060,13330,110430.0,12188730.0
2017-08-28,9060,9110,9050,9070,10446,110552.0,12188730.0
2017-08-29,9070,9080,9010,9020,11828,109942.0,12188730.0
2017-08-30,9020,9070,9000,9070,12352,110552.0,12188730.0
2017-08-31,9100,9130,9050,9060,13798,110430.0,12188730.0
2017-09-01,9110,9110,9030,9080,12187,110674.0,12188730.0
2017-09-04,8980,9040,8980,8990,15502,109577.0,12188730.0
2017-09-05,8990,9090,8870,8960,18345,109211.0,12188730.0
2017-09-06,8880,8960,8840,8860,18327,107992.0,12188730.0
2017-09-07,8860,8950,8850,8900,16503,108480.0,12188730.0
2017-09-08,8840,8960,8830,8870,15482,108114.0,12188730.0
2017-09-11,8770,8930,8710,8710,40433,106164.0,12188730.0
2017-09-12,8710,8790,8610,8630,27519,105189.0,12188730.0
2017-09-13,8630,8640,8390,8430,53004,102751.0,12188730.0
2017-09-14,8430,8520,8350,8390,20511,102263.0,12188730.0
2017-09-15,8390,8450,8060,8060,64608,98241.0,12188730.0
2017-09-18,8060,8060,7780,7850,68338,95682.0,12188730.0
2017-09-19,7720,7840,7620,7640,51926,93122.0,12188730.0
2017-09-20,7570,7690,7570,7620,34145,92878.0,12188730.0
2017-09-21,7620,7650,7320,7400,43955,90197.0,12188730.0
2017-09-22,7330,7410,7040,7120,50524,86784.0,12188730.0
2017-09-25,7000,7040,6650,6770,92148,82518.0,12188730.0
2017-09-26,6490,6760,6450,6750,102831,82274.0,12188730.0
2017-09-27,6880,7560,6780,7090,105750,86418.0,12188730.0
2017-09-28,7090,7190,7010,7140,18294,87028.0,12188730.0
2017-09-29,7120,7240,7120,7160,12294,87271.0,12188730.0
2017-10-10,7160,7200,7080,7080,12645,86296.0,12188730.0
2017-10-11,6920,7180,6920,7110,18171,86662.0,12188730.0
2017-10-12,7110,7180,7090,7110,15017,86662.0,12188730.0
2017-10-13,7030,7130,6900,6980,34744,85077.0,12188730.0
2017-10-16,6970,7090,6900,7000,32499,85321.0,12188730.0
2017-10-17,7010,7150,7010,7100,21560,86540.0,12188730.0
2017-10-18,7100,7200,7100,7190,15225,87637.0,12188730.0
2017-10-19,7190,7200,7140,7150,9712,87149.0,12188730.0
