피앤텔(054340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-05,36204,36454,33574,35854,52190,60648.0,16800000.0
2013-12-06,36534,36534,34755,35755,17497,60480.0,16800000.0
2013-12-09,36395,36395,34705,35705,26455,60396.0,16800000.0
2013-12-10,34756,35246,33066,34116,67189,57708.0,16800000.0
2013-12-11,34261,34261,29001,29001,196791,49056.0,16800000.0
2013-12-12,26121,27061,24680,24681,417750,41748.0,16800000.0
2013-12-13,23425,24075,20996,21006,763268,35532.0,16800000.0
2013-12-16,20497,22036,18967,20857,741667,35280.0,16800000.0
2013-12-17,21503,23684,19863,22744,804957,38472.0,16800000.0
2013-12-18,22743,23193,20752,21453,240475,36288.0,16800000.0
2013-12-19,21853,21853,19813,19963,191276,33768.0,16800000.0
2013-12-20,19763,20904,19363,19864,170088,33600.0,16800000.0
2013-12-23,20213,21153,19763,19963,84410,33768.0,16800000.0
2013-12-24,20412,20452,19412,20063,81468,33936.0,16800000.0
2013-12-26,20256,20446,18966,19467,99759,32928.0,16800000.0
2013-12-27,19306,20155,19256,19566,84189,33096.0,16800000.0
2013-12-30,19960,19960,18770,18970,92990,32088.0,16800000.0
2014-01-02,19460,19460,18570,18970,76258,32088.0,16800000.0
2014-01-03,19207,19957,19157,19367,98081,32760.0,16800000.0
2014-01-06,19960,20650,19410,20361,68340,34440.0,16800000.0
2014-01-07,20650,22091,19960,21751,98346,36792.0,16800000.0
2014-01-08,22144,23784,21754,22744,111323,38472.0,16800000.0
2014-01-09,23289,23929,22239,23489,66603,39732.0,16800000.0
2014-01-10,23482,23632,22042,23042,99182,38976.0,16800000.0
2014-01-13,22837,23877,21897,23737,59970,40152.0,16800000.0
2014-01-14,23778,24278,23188,23638,81537,39984.0,16800000.0
2014-01-15,25423,27163,23733,27164,432675,45948.0,16800000.0
2014-01-16,28396,29096,24727,25227,492812,42672.0,16800000.0
2014-01-17,25221,25271,22441,23141,154184,39144.0,16800000.0
2014-01-20,23136,23826,21497,22347,84825,37800.0,16800000.0
2014-01-21,21994,22294,21054,21304,56386,36036.0,16800000.0
2014-01-22,21298,22238,20798,22148,68509,37464.0,16800000.0
2014-01-23,22142,22142,20952,21552,48649,36456.0,16800000.0
2014-01-24,21401,21651,20211,20212,53119,34188.0,16800000.0
2014-01-27,19861,20411,19211,20162,53194,34104.0,16800000.0
2014-01-28,20164,20604,19363,19864,35566,33600.0,16800000.0
2014-01-29,19857,20847,19707,20758,22481,35112.0,16800000.0
2014-02-03,21001,22191,20551,21652,56821,36624.0,16800000.0
2014-02-04,21651,22241,20800,21751,38109,36792.0,16800000.0
2014-02-05,21653,22343,21003,21354,21994,36120.0,16800000.0
2014-02-06,21047,21447,20747,20807,36157,35196.0,16800000.0
2014-02-07,20803,21403,20363,21403,42474,36204.0,16800000.0
2014-02-10,21796,21796,20356,20956,42232,35448.0,16800000.0
2014-02-11,21001,21001,19361,20162,65078,34104.0,16800000.0
2014-02-12,19610,22091,17620,21751,286652,36792.0,16800000.0
2014-02-13,21851,21851,20061,20212,66285,34188.0,16800000.0
2014-02-14,20210,20450,18070,18871,187951,31920.0,16800000.0
2014-02-17,16880,17180,16040,16040,525685,27132.0,16800000.0
2014-02-18,15436,15636,14396,15097,463620,25536.0,16800000.0
2014-02-19,15236,15536,14397,15047,117465,25452.0,16800000.0
2014-02-20,15191,17281,15191,17282,564781,29232.0,16800000.0
2014-02-21,18325,18325,16284,16835,387672,28476.0,16800000.0
2014-02-24,17177,19307,16578,19318,571337,32676.0,16800000.0
2014-02-25,19658,22187,19358,22198,1087441,37548.0,16800000.0
2014-02-26,22486,22936,20357,20857,587684,35280.0,16800000.0
2014-02-27,20604,21454,19964,21254,338277,35952.0,16800000.0
2014-02-28,21148,21448,20448,20609,85149,34860.0,16800000.0
2014-03-03,20601,20601,19561,20162,113978,34104.0,16800000.0
2014-03-04,19862,20502,18222,20063,128053,33936.0,16800000.0
2014-03-05,20113,21354,19613,19864,116664,33600.0,16800000.0
2014-03-06,19961,21051,19761,20162,104487,34104.0,16800000.0
2014-03-07,20212,20212,18672,18672,182598,31584.0,16800000.0
2014-03-10,19055,19105,18066,18076,47343,30576.0,16800000.0
2014-03-11,18072,18072,16782,17133,169097,28980.0,16800000.0
2014-03-12,16925,17425,15885,16735,171659,28308.0,16800000.0
2014-03-13,16927,17077,15737,16388,63753,27720.0,16800000.0
2014-03-14,16481,16481,15591,15841,100838,26796.0,16800000.0
2014-03-17,15491,15991,15241,15792,87258,26712.0,16800000.0
2014-03-18,15892,15942,15492,15693,44135,26544.0,16800000.0
2014-03-19,15885,15885,15185,15196,79669,25704.0,16800000.0
2014-03-20,15091,15491,12961,12961,374158,21924.0,16800000.0
2014-03-21,11022,13903,11022,12713,615038,21504.0,16800000.0
2014-03-24,13850,14600,13850,14600,116237,24696.0,16800000.0
2014-03-25,16731,16781,14401,14401,193942,24360.0,16800000.0
2014-03-26,15684,15684,12255,12266,557266,20748.0,16800000.0
2014-03-27,12255,12405,11806,12266,181920,20748.0,16800000.0
2014-03-28,12106,12605,12056,12266,76882,20748.0,16800000.0
2014-03-31,13014,13904,12514,12514,247396,21168.0,16800000.0
2014-04-01,13395,13845,12805,13855,96160,23436.0,16800000.0
2014-04-02,14890,14890,14250,14600,123255,24696.0,16800000.0
2014-04-03,0,0,0,14600,0,24696.0,16800000.0
2014-04-04,0,0,0,14600,0,,
2014-04-07,0,0,0,14600,0,,
2014-04-08,0,0,0,14600,0,,
2014-04-09,0,0,0,14600,0,,
2014-04-10,0,0,0,14600,0,,
2014-04-11,0,0,0,14600,0,,
2014-04-14,0,0,0,14600,0,,
2014-04-15,0,0,0,14600,0,,
2014-04-16,0,0,0,14600,0,,
2014-04-17,0,0,0,14600,0,,
2014-04-18,0,0,0,14600,0,,
2014-04-21,0,0,0,14600,0,,
2014-04-22,0,0,0,14600,0,,
2014-04-23,0,0,0,14600,0,,
2014-04-24,0,0,0,14600,0,,
2014-04-25,0,0,0,14600,0,,
2014-04-28,0,0,0,14600,0,,
2014-04-29,0,0,0,14600,0,,
2014-04-30,0,0,0,14600,0,,
2014-05-02,0,0,0,14600,0,,
2014-05-07,0,0,0,14600,0,,
2014-05-08,0,0,0,14600,0,,
2014-05-09,0,0,0,14600,0,,
2014-05-12,0,0,0,14600,0,,
2014-05-13,0,0,0,14600,0,,
2014-05-14,0,0,0,14600,0,,
2014-05-15,0,0,0,14600,0,,
2014-05-16,0,0,0,14600,0,,
2014-05-19,0,0,0,14600,0,,
2014-05-20,0,0,0,14600,0,,
2014-05-21,0,0,0,14600,0,,
2014-05-22,0,0,0,14600,0,,
2014-05-23,0,0,0,14600,0,,
2014-05-26,0,0,0,14600,0,,
2014-05-27,0,0,0,14600,0,,
2014-05-28,0,0,0,14600,0,,
2014-05-29,0,0,0,14600,0,,
2014-05-30,0,0,0,14600,0,,
2014-06-02,0,0,0,14600,0,,
2014-06-03,0,0,0,14600,0,,
2014-06-05,0,0,0,14600,0,,
2014-06-09,0,0,0,14600,0,,
2014-06-10,0,0,0,14600,0,,
2014-06-11,0,0,0,14600,0,,
2014-06-12,0,0,0,14600,0,,
2014-06-13,0,0,0,14600,0,,
2014-06-16,0,0,0,14600,0,,
2014-06-17,0,0,0,14600,0,,
2014-06-18,0,0,0,14600,0,,
2014-06-19,0,0,0,14600,0,,
2014-06-20,0,0,0,14600,0,,
2014-06-23,0,0,0,14600,0,,
2014-06-24,0,0,0,14600,0,,
2014-06-25,0,0,0,14600,0,,
2014-06-26,0,0,0,14600,0,,
2014-06-27,0,0,0,14600,0,,
2014-06-30,0,0,0,14600,0,,
2014-07-01,0,0,0,14600,0,,
2014-07-02,0,0,0,14600,0,,
2014-07-03,0,0,0,14600,0,,
2014-07-04,0,0,0,14600,0,,
2014-07-07,0,0,0,14600,0,,
2014-07-08,0,0,0,14600,0,,
2014-07-09,0,0,0,14600,0,,
2014-07-10,0,0,0,14600,0,,
2014-07-11,0,0,0,14600,0,,
2014-07-14,0,0,0,14600,0,,
2014-07-15,0,0,0,14600,0,,
2014-07-16,0,0,0,14600,0,,
2014-07-17,0,0,0,14600,0,,
2014-07-18,0,0,0,14600,0,,
2014-07-21,0,0,0,14600,0,,
2014-07-22,0,0,0,14600,0,,
2014-07-23,0,0,0,14600,0,,
2014-07-24,0,0,0,14600,0,,
2014-07-25,0,0,0,14600,0,,
2014-07-28,0,0,0,14600,0,,
2014-07-29,0,0,0,14600,0,,
2014-07-30,0,0,0,14600,0,,
2014-07-31,0,0,0,14600,0,,
2014-08-01,0,0,0,14600,0,,
2014-08-04,0,0,0,14600,0,,
2014-08-05,0,0,0,14600,0,,
2014-08-06,0,0,0,14600,0,,
2014-08-07,0,0,0,14600,0,,
2014-08-08,0,0,0,14600,0,,
2014-08-11,0,0,0,14600,0,,
2014-08-12,0,0,0,14600,0,,
2014-08-13,0,0,0,14600,0,,
2014-08-14,0,0,0,14600,0,,
2014-08-18,0,0,0,14600,0,,
2014-08-19,0,0,0,14600,0,,
2014-08-20,0,0,0,14600,0,,
2014-08-21,0,0,0,14600,0,,
2014-08-22,0,0,0,14600,0,,
2014-08-25,0,0,0,14600,0,,
2014-08-26,0,0,0,14600,0,,
2014-08-27,0,0,0,14600,0,,
2014-08-28,0,0,0,14600,0,,
2014-08-29,0,0,0,14600,0,,
2014-09-01,0,0,0,14600,0,,
2014-09-02,0,0,0,14600,0,,
2014-09-03,0,0,0,14600,0,,
2014-09-04,0,0,0,14600,0,,
2014-09-05,0,0,0,14600,0,,
2014-09-11,0,0,0,14600,0,,
2014-09-12,0,0,0,14600,0,,
2014-09-15,0,0,0,14600,0,,
2014-09-16,0,0,0,14600,0,,
2014-09-17,0,0,0,14600,0,,
2014-09-18,0,0,0,14600,0,,
2014-09-19,0,0,0,14600,0,,
2014-09-22,0,0,0,14600,0,,
2014-09-23,0,0,0,14600,0,,
2014-09-24,0,0,0,14600,0,,
2014-09-25,0,0,0,14600,0,,
2014-09-26,0,0,0,14600,0,,
2014-09-29,0,0,0,14600,0,,
2014-09-30,0,0,0,14600,0,,
2014-10-01,0,0,0,14600,0,,
2014-10-02,0,0,0,14600,0,,
2014-10-06,0,0,0,14600,0,,
2014-10-07,0,0,0,14600,0,,
2014-10-08,0,0,0,14600,0,,
2014-10-10,0,0,0,14600,0,,
2014-10-13,0,0,0,14600,0,,
2014-10-14,0,0,0,14600,0,,
2014-10-15,0,0,0,14600,0,,
2014-10-16,0,0,0,14600,0,,
2014-10-17,0,0,0,14600,0,,
2014-10-20,0,0,0,14600,0,,
2014-10-21,0,0,0,14600,0,,
2014-10-22,0,0,0,14600,0,,
2014-10-23,0,0,0,14600,0,,
2014-10-24,0,0,0,14600,0,,
2014-10-27,0,0,0,14600,0,,
2014-10-28,0,0,0,14600,0,,
2014-10-29,0,0,0,14600,0,,
2014-10-30,0,0,0,14600,0,,
2014-10-31,0,0,0,14600,0,,
2014-11-03,0,0,0,14600,0,,
2014-11-04,0,0,0,14600,0,,
2014-11-05,0,0,0,14600,0,,
2014-11-06,0,0,0,14600,0,,
2014-11-07,0,0,0,14600,0,,
2014-11-10,0,0,0,14600,0,,
2014-11-11,0,0,0,14600,0,,
2014-11-12,0,0,0,14600,0,,
2014-11-13,0,0,0,14600,0,,
2014-11-14,0,0,0,14600,0,,
2014-11-17,0,0,0,14600,0,,
2014-11-18,0,0,0,14600,0,,
2014-11-19,0,0,0,14600,0,,
2014-11-20,0,0,0,14600,0,,
2014-11-21,0,0,0,14600,0,,
2014-11-24,0,0,0,14600,0,,
2014-11-25,0,0,0,14600,0,,
2014-11-26,0,0,0,14600,0,,
2014-11-27,0,0,0,14600,0,,
2014-11-28,0,0,0,14600,0,,
2014-12-01,0,0,0,14600,0,,
2014-12-02,0,0,0,14600,0,,
2014-12-03,0,0,0,14600,0,,
2014-12-04,0,0,0,14600,0,,
2014-12-05,0,0,0,14600,0,,
2014-12-08,0,0,0,14600,0,,
2014-12-09,0,0,0,14600,0,,
2014-12-10,0,0,0,14600,0,,
2014-12-11,0,0,0,14600,0,,
2014-12-12,0,0,0,14600,0,,
2014-12-15,0,0,0,14600,0,,
2014-12-16,0,0,0,14600,0,,
2014-12-17,0,0,0,14600,0,,
2014-12-18,0,0,0,14600,0,,
2014-12-19,0,0,0,14600,0,,
2014-12-22,0,0,0,14600,0,,
2014-12-23,0,0,0,14600,0,,
2014-12-24,0,0,0,14600,0,,
2014-12-26,0,0,0,14600,0,,
2014-12-29,0,0,0,14600,0,,
2014-12-30,0,0,0,14600,0,,
2015-01-02,0,0,0,14600,0,,
2015-01-05,0,0,0,14600,0,,
2015-01-06,0,0,0,14600,0,,
2015-01-07,0,0,0,14600,0,,
2015-01-08,0,0,0,14600,0,,
2015-01-09,0,0,0,14600,0,,
2015-01-12,0,0,0,14600,0,,
2015-01-13,0,0,0,14600,0,,
2015-01-14,0,0,0,14600,0,,
2015-01-15,0,0,0,14600,0,,
2015-01-16,0,0,0,14600,0,,
2015-01-19,0,0,0,14600,0,,
2015-01-20,0,0,0,14600,0,,
2015-01-21,0,0,0,14600,0,,
2015-01-22,0,0,0,14600,0,,
2015-01-23,0,0,0,14600,0,,
2015-01-26,0,0,0,14600,0,,
2015-01-27,0,0,0,14600,0,,
2015-01-28,0,0,0,14600,0,,
2015-01-29,0,0,0,14600,0,,
2015-01-30,0,0,0,14600,0,,
2015-02-02,0,0,0,14600,0,,
2015-02-03,0,0,0,14600,0,,
2015-02-04,0,0,0,14600,0,,
2015-02-05,0,0,0,14600,0,,
2015-02-06,0,0,0,14600,0,,
2015-02-09,0,0,0,14600,0,,
2015-02-10,0,0,0,14600,0,,
2015-02-11,0,0,0,14600,0,,
2015-02-12,0,0,0,14600,0,,
2015-02-13,0,0,0,14600,0,,
2015-02-16,0,0,0,14600,0,,
2015-02-17,0,0,0,14600,0,,
2015-02-23,0,0,0,14600,0,,
2015-02-24,0,0,0,14600,0,,
2015-02-25,0,0,0,14600,0,,
2015-02-26,0,0,0,14600,0,,
2015-02-27,0,0,0,14600,0,,
2015-03-02,0,0,0,14600,0,,
2015-03-03,0,0,0,14600,0,,
2015-03-04,0,0,0,14600,0,,
2015-03-05,0,0,0,14600,0,,
2015-03-06,0,0,0,14600,0,,
2015-03-09,0,0,0,14600,0,,
2015-03-10,0,0,0,14600,0,,
2015-03-11,0,0,0,14600,0,,
2015-03-12,0,0,0,14600,0,,
2015-03-13,0,0,0,14600,0,,
2015-03-16,0,0,0,14600,0,,
2015-03-17,0,0,0,14600,0,,
2015-03-18,0,0,0,14600,0,,
2015-03-19,0,0,0,14600,0,,
2015-03-20,0,0,0,14600,0,,
2015-03-23,0,0,0,14600,0,,
2015-03-24,0,0,0,14600,0,,
2015-03-25,0,0,0,14600,0,,
2015-03-26,0,0,0,14600,0,,
2015-03-27,0,0,0,14600,0,,
2015-03-30,0,0,0,14600,0,,
2015-03-31,0,0,0,14600,0,,
2015-04-01,0,0,0,14600,0,,
2015-04-02,0,0,0,14600,0,,
2015-04-03,0,0,0,14600,0,,
2015-04-06,0,0,0,14600,0,,
2015-04-07,0,0,0,14600,0,,
2015-04-08,0,0,0,14600,0,,
2015-04-09,0,0,0,14600,0,,
2015-04-10,0,0,0,14600,0,,
2015-04-13,0,0,0,14600,0,,
2015-04-14,0,0,0,14600,0,,
2015-04-15,0,0,0,14600,0,,
2015-04-16,0,0,0,14600,0,,
2015-04-17,0,0,0,14600,0,,
2015-04-20,0,0,0,14600,0,,
2015-04-21,0,0,0,14600,0,,
2015-04-22,0,0,0,14600,0,,
2015-04-23,0,0,0,14600,0,,
2015-04-24,0,0,0,14600,0,,
2015-04-27,0,0,0,14600,0,,
2015-04-28,0,0,0,14600,0,,
2015-04-29,0,0,0,14600,0,,
2015-04-30,0,0,0,14600,0,,
2015-05-04,0,0,0,14600,0,,
2015-05-06,0,0,0,14600,0,,
2015-05-07,0,0,0,14600,0,,
2015-05-08,0,0,0,14600,0,,
2015-05-11,0,0,0,14600,0,,
2015-05-12,0,0,0,14600,0,,
2015-05-13,0,0,0,14600,0,,
2015-05-14,0,0,0,14600,0,,
2015-05-15,0,0,0,14600,0,,
2015-05-18,0,0,0,14600,0,,
2015-05-19,0,0,0,14600,0,,
2015-05-20,0,0,0,14600,0,,
2015-05-21,0,0,0,14600,0,,
2015-05-22,0,0,0,14600,0,,
2015-05-26,0,0,0,14600,0,,
2015-05-27,0,0,0,14600,0,,
2015-05-28,0,0,0,14600,0,,
2015-05-29,0,0,0,14600,0,,
2015-06-01,0,0,0,14600,0,,
2015-06-02,0,0,0,14600,0,,
2015-06-03,0,0,0,14600,0,,
2015-06-04,0,0,0,14600,0,,
2015-06-05,0,0,0,14600,0,,
2015-06-08,0,0,0,14600,0,,
2015-06-09,0,0,0,14600,0,,
2015-06-10,0,0,0,14600,0,,
2015-06-11,0,0,0,14600,0,,
2015-06-12,0,0,0,14600,0,,
2015-06-15,0,0,0,14600,0,,
2015-06-16,0,0,0,14600,0,,
2015-06-17,0,0,0,14600,0,,
2015-06-18,0,0,0,14600,0,,
2015-06-19,0,0,0,14600,0,,
2015-06-22,0,0,0,14600,0,,
2015-06-23,0,0,0,14600,0,,
2015-06-24,0,0,0,14600,0,,
2015-06-25,0,0,0,14600,0,,
2015-06-26,0,0,0,14600,0,,
2015-06-29,0,0,0,14600,0,,
2015-06-30,0,0,0,14600,0,,
2015-07-01,0,0,0,14600,0,,
2015-07-02,0,0,0,14600,0,,
2015-07-03,0,0,0,14600,0,,
2015-07-06,0,0,0,14600,0,,
2015-07-07,0,0,0,14600,0,,
2015-07-08,0,0,0,14600,0,,
2015-07-09,0,0,0,14600,0,,
2015-07-10,0,0,0,14600,0,,
2015-07-13,0,0,0,14600,0,,
2015-07-14,0,0,0,14600,0,,
2015-07-15,0,0,0,14600,0,,
2015-07-16,0,0,0,14600,0,,
2015-07-17,0,0,0,14600,0,,
2015-07-20,0,0,0,14600,0,,
2015-07-21,0,0,0,14600,0,,
2015-07-22,0,0,0,14600,0,,
2015-07-23,0,0,0,14600,0,,
2015-07-24,0,0,0,14600,0,,
2015-07-27,0,0,0,14600,0,,
2015-07-28,0,0,0,14600,0,,
2015-07-29,0,0,0,14600,0,,
2015-07-30,0,0,0,14600,0,,
2015-07-31,0,0,0,14600,0,,
2015-08-03,0,0,0,14600,0,,
2015-08-04,0,0,0,14600,0,,
2015-08-05,0,0,0,14600,0,,
2015-08-06,0,0,0,14600,0,,
2015-08-07,0,0,0,14600,0,,
2015-08-10,0,0,0,14600,0,,
2015-08-11,0,0,0,14600,0,,
2015-08-12,0,0,0,14600,0,,
2015-08-13,0,0,0,14600,0,,
2015-08-17,0,0,0,14600,0,,
2015-08-18,0,0,0,14600,0,,
2015-08-19,0,0,0,14600,0,,
2015-08-20,0,0,0,14600,0,,
2015-08-21,14600,17550,10700,10750,1718631,18060.0,16800000.0
2015-08-24,10600,12450,10100,11000,990602,18480.0,16800000.0
2015-08-25,10900,11900,10500,11000,712667,18480.0,16800000.0
2015-08-26,11300,11450,10750,11000,503006,18480.0,16800000.0
2015-08-27,11350,11400,10850,11050,270670,18564.0,16800000.0
2015-08-28,11100,12200,10800,10950,531996,18396.0,16800000.0
2015-08-31,11000,11400,10800,11100,328648,18648.0,16800000.0
2015-09-01,10900,11150,10750,10950,273510,18396.0,16800000.0
2015-09-02,10550,10850,10350,10650,195737,17892.0,16800000.0
2015-09-03,10950,13800,10800,13750,2033621,23100.0,16800000.0
2015-09-04,14500,16800,11800,11900,1911423,19992.0,16800000.0
2015-09-07,11350,11500,10700,10950,592041,18396.0,16800000.0
2015-09-08,11050,11200,10450,10450,348217,17556.0,16800000.0
2015-09-09,10800,11850,10550,10900,504518,18312.0,16800000.0
2015-09-10,10850,14150,10600,14150,2545363,23772.0,16800000.0
2015-09-11,14500,15550,12100,12100,1973840,20328.0,16800000.0
2015-09-14,12350,15700,12100,15650,3843446,26292.0,16800000.0
2015-09-15,15000,18100,13700,14450,2841569,24276.0,16800000.0
2015-09-16,14900,17800,14150,15900,3172595,26712.0,16800000.0
2015-09-17,15750,17400,15000,16200,1725273,27216.0,16800000.0
2015-09-18,15800,16750,15250,15600,617129,26208.0,16800000.0
2015-09-21,15400,15550,14250,14350,463250,24108.0,16800000.0
2015-09-22,14400,14750,12900,13250,741140,22260.0,16800000.0
2015-09-23,13300,16200,12950,13800,1431452,23184.0,16800000.0
2015-09-24,13800,14900,13400,13600,276770,22848.0,16800000.0
2015-09-25,14000,14000,12650,13000,295637,21840.0,16800000.0
2015-09-30,12800,13300,12400,13300,111606,22344.0,16800000.0
2015-10-01,13150,13850,12850,13050,232709,21924.0,16800000.0
2015-10-02,13000,13850,12650,13150,261382,22092.0,16800000.0
2015-10-05,13300,14000,12950,13250,253988,22260.0,16800000.0
2015-10-06,13500,14500,13050,13450,396098,22596.0,16800000.0
2015-10-07,13450,13550,12800,13100,165724,22008.0,16800000.0
2015-10-08,13200,13400,12300,12450,204944,20916.0,16800000.0
2015-10-12,12500,12800,11800,11900,200643,19992.0,16800000.0
2015-10-13,12050,12500,11600,12050,172362,20244.0,16800000.0
2015-10-14,12000,13350,11850,12450,262345,20916.0,16800000.0
2015-10-15,12400,12750,12200,12450,85959,20916.0,16800000.0
2015-10-16,12450,12700,12100,12350,80099,20748.0,16800000.0
2015-10-19,12500,12500,12000,12300,65665,20664.0,16800000.0
2015-10-20,12250,12250,11600,12100,365402,20328.0,16800000.0
2015-10-21,12050,12600,11950,12500,228026,21000.0,16800000.0
2015-10-22,12450,12800,12150,12150,198704,20412.0,16800000.0
2015-10-23,12400,12450,11800,11950,166747,20076.0,16800000.0
2015-10-26,12200,12400,11950,12050,155039,20244.0,16800000.0
2015-10-27,12100,13050,12100,12200,478198,20496.0,16800000.0
2015-10-28,12300,12400,12000,12150,147820,20412.0,16800000.0
2015-10-29,12250,12400,11850,12000,152065,20160.0,16800000.0
2015-10-30,12000,12150,11550,12050,104693,20244.0,16800000.0
2015-11-02,12200,12200,11900,11900,85433,19992.0,16800000.0
2015-11-03,11900,13000,11750,12650,565566,21252.0,16800000.0
2015-11-04,13200,13200,12250,12250,262119,20580.0,16800000.0
2015-11-05,12300,15350,12250,13000,2293492,21840.0,16800000.0
2015-11-06,13400,13400,12400,12550,378485,21084.0,16800000.0
2015-11-09,12550,12750,11650,11800,350996,19824.0,16800000.0
2015-11-10,11900,12000,11000,11400,270166,19152.0,16800000.0
2015-11-11,11500,12050,11300,11800,302046,19824.0,16800000.0
2015-11-12,11950,12100,11700,11900,95017,19992.0,16800000.0
2015-11-13,11700,11700,11200,11500,199076,19320.0,16800000.0
2015-11-16,11350,12500,11100,11650,263421,19572.0,16800000.0
2015-11-17,11950,12100,11500,11900,201909,19992.0,16800000.0
2015-11-18,11900,11900,11250,11300,168575,18984.0,16800000.0
2015-11-19,11550,12400,11300,11900,596557,19992.0,16800000.0
2015-11-20,11850,12150,11600,11800,134219,19824.0,16800000.0
2015-11-23,11800,12750,11600,12000,282723,20160.0,16800000.0
2015-11-24,12400,12850,12250,12600,423963,21168.0,16800000.0
2015-11-25,12600,12750,12300,12500,125909,21000.0,16800000.0
2015-11-26,12400,14200,12200,12600,787471,21168.0,16800000.0
2015-11-27,12600,12750,12200,12500,198112,21000.0,16800000.0
2015-11-30,12350,14250,12250,12800,807684,21504.0,16800000.0
2015-12-01,12850,15000,12500,14200,1885204,23856.0,16800000.0
2015-12-02,14200,14600,13650,13900,314598,23352.0,16800000.0
2015-12-03,13650,13650,12800,13350,175535,22428.0,16800000.0
2015-12-04,13350,14000,13000,13550,196523,22764.0,16800000.0
2015-12-07,13350,13800,13300,13700,99445,23016.0,16800000.0
2015-12-08,13700,14100,13150,13150,180641,22092.0,16800000.0
2015-12-09,13100,13450,12750,13050,97183,21924.0,16800000.0
2015-12-10,12550,13300,12300,12600,319710,21168.0,16800000.0
2015-12-11,12700,16100,12700,13950,2674716,23436.0,16800000.0
2015-12-14,13350,15050,13350,13900,674102,23352.0,16800000.0
2015-12-15,13900,15900,13900,14750,1253153,24780.0,16800000.0
2015-12-16,15150,15150,13650,14300,396911,24024.0,16800000.0
2015-12-17,14300,14950,13600,14250,553595,23940.0,16800000.0
2015-12-18,14200,14700,14100,14650,244913,24612.0,16800000.0
2015-12-21,14650,16500,14100,14700,2034744,24696.0,16800000.0
2015-12-22,14700,14700,13900,13900,374972,23352.0,16800000.0
2015-12-23,13800,14500,13700,14150,188735,23772.0,16800000.0
2015-12-24,14150,14250,13650,13650,150276,22932.0,16800000.0
2015-12-28,13500,13950,13400,13900,154276,23352.0,16800000.0
2015-12-29,13700,14150,13600,14100,151804,23688.0,16800000.0
2015-12-30,14100,14100,13650,13850,116982,23268.0,16800000.0
2016-01-04,13700,14150,13550,14150,236362,23772.0,16800000.0
2016-01-05,13850,14750,13850,14600,320146,24528.0,16800000.0
2016-01-06,14750,14750,14100,14750,198690,24780.0,16800000.0
2016-01-07,14350,14800,14200,14700,109669,24696.0,16800000.0
2016-01-08,14700,15000,14200,15000,144496,25200.0,16800000.0
2016-01-11,15200,16900,15200,15900,778053,26712.0,16800000.0
2016-01-12,16300,17850,15050,15900,1279609,26712.0,16800000.0
2016-01-13,15550,16250,15400,15650,198175,26292.0,16800000.0
2016-01-14,15750,16000,15200,15600,156816,26208.0,16800000.0
2016-01-15,15450,16600,15200,15500,306162,26040.0,16800000.0
2016-01-18,15500,15600,15100,15200,122837,25536.0,16800000.0
2016-01-19,15200,15400,14650,15000,149827,25200.0,16800000.0
2016-01-20,15100,15450,14550,15250,161717,25620.0,16800000.0
2016-01-21,14800,15400,14800,15300,117525,25704.0,16800000.0
2016-01-22,15350,15950,15100,15300,172607,25704.0,16800000.0
2016-01-25,15600,15600,14700,15050,122609,25284.0,16800000.0
2016-01-26,14900,15400,14750,15400,241424,25872.0,16800000.0
2016-01-27,15400,15450,14900,15050,92427,25284.0,16800000.0
2016-01-28,14800,15250,14700,15050,74160,25284.0,16800000.0
2016-01-29,15100,15100,14500,14700,146276,24696.0,16800000.0
2016-02-01,14850,16300,14300,15250,1167902,25620.0,16800000.0
2016-02-02,15550,15550,14800,15050,204502,25284.0,16800000.0
2016-02-03,15100,16000,14700,15500,478850,26040.0,16800000.0
2016-02-04,15350,15550,15050,15300,202705,25704.0,16800000.0
2016-02-05,15300,15450,14950,15050,132625,25284.0,16800000.0
2016-02-11,14750,15300,14500,14850,164690,24948.0,16800000.0
2016-02-12,14600,15000,13750,14400,140041,24192.0,16800000.0
2016-02-15,14450,14700,14450,14500,74140,24360.0,16800000.0
2016-02-16,14750,14800,14450,14600,71863,24528.0,16800000.0
2016-02-17,14650,14650,14200,14250,66452,23940.0,16800000.0
2016-02-18,14550,14600,14250,14450,36001,24276.0,16800000.0
2016-02-19,14050,14450,13950,14050,115388,23604.0,16800000.0
2016-02-22,14200,14350,13500,13650,182974,22932.0,16800000.0
2016-02-23,13900,13900,13300,13550,161524,22764.0,16800000.0
2016-02-24,13550,13600,13150,13500,149325,22680.0,16800000.0
2016-02-25,13600,13600,13050,13500,86398,22680.0,16800000.0
2016-02-26,13400,15000,13150,14050,488281,23604.0,16800000.0
2016-02-29,13750,13900,13300,13550,139291,22764.0,16800000.0
2016-03-02,13700,14500,13700,14450,222226,24276.0,16800000.0
2016-03-03,14800,14900,14050,14650,383178,24612.0,16800000.0
2016-03-04,14300,14450,14100,14300,109440,24024.0,16800000.0
2016-03-07,14300,14750,14050,14600,157323,24528.0,16800000.0
2016-03-08,14600,14900,14400,14650,138475,24612.0,16800000.0
2016-03-09,14750,14800,14350,14650,85469,24612.0,16800000.0
2016-03-10,14500,14900,14250,14500,60891,24360.0,16800000.0
2016-03-11,14650,14700,14200,14350,51447,24108.0,16800000.0
