이오테크닉스(039030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-05-15,15500,16100,15300,15350,136291,162392.0,10579264.0
2007-05-16,15500,15650,14850,15150,64103,160276.0,10579264.0
2007-05-17,15150,15200,14750,15000,75225,158689.0,10579264.0
2007-05-18,15050,15050,14250,14500,71166,153399.0,10579264.0
2007-05-21,14500,14500,13950,14000,78778,148110.0,10579264.0
2007-05-22,14100,14300,13550,13600,75326,143878.0,10579264.0
2007-05-23,13800,13900,13600,13700,63634,144936.0,10579264.0
2007-05-25,13700,13700,13100,13650,65123,144407.0,10579264.0
2007-05-28,13500,14150,13350,14100,95579,149168.0,10579264.0
2007-05-29,14100,14950,13900,14650,185622,154986.0,10579264.0
2007-05-30,14650,14750,14200,14600,76991,154457.0,10579264.0
2007-05-31,14600,14950,14000,14500,51474,153399.0,10579264.0
2007-06-01,14550,14550,13900,14000,134154,148110.0,10579264.0
2007-06-04,14000,14300,13800,14100,70436,149168.0,10579264.0
2007-06-05,14900,15450,14600,15000,388954,158689.0,10579264.0
2007-06-07,14950,15200,14350,14700,105902,155515.0,10579264.0
2007-06-08,14700,15000,14300,14750,84781,156044.0,10579264.0
2007-06-11,15100,16950,15100,16700,413976,176674.0,10579264.0
2007-06-12,16500,16600,15800,15900,140347,168210.0,10579264.0
2007-06-13,16050,16400,15900,15950,90498,168739.0,10579264.0
2007-06-14,16000,16250,15850,15850,62980,167681.0,10579264.0
2007-06-15,16100,16850,15500,15700,158629,166094.0,10579264.0
2007-06-18,16100,16600,15900,16550,223658,175087.0,10579264.0
2007-06-19,16500,17300,16250,17100,212767,180905.0,10579264.0
2007-06-20,17400,17400,16000,16000,151524,169268.0,10579264.0
2007-06-21,16400,18400,16100,18400,484711,194658.0,10579264.0
2007-06-22,19100,20200,18400,18400,599392,194658.0,10579264.0
2007-06-25,18100,19600,17850,19050,211165,201535.0,10579264.0
2007-06-26,18850,19250,17400,18350,149151,194129.0,10579264.0
2007-06-27,18300,18400,17450,17800,54862,188311.0,10579264.0
2007-06-28,18200,18550,17700,18050,70374,190956.0,10579264.0
2007-06-29,18300,18800,17900,18050,94642,190956.0,10579264.0
2007-07-02,18400,18400,17750,18000,54506,190427.0,10579264.0
2007-07-03,18150,19100,18000,18700,116457,197832.0,10579264.0
2007-07-04,18700,19200,18150,18350,81257,194129.0,10579264.0
2007-07-05,18500,19350,18400,19100,143017,202064.0,10579264.0
2007-07-06,19450,19500,18750,19500,130487,206296.0,10579264.0
2007-07-09,19600,19850,18300,18600,157177,196774.0,10579264.0
2007-07-10,18650,18800,17950,18600,66396,196774.0,10579264.0
2007-07-11,18200,18900,18000,18600,45797,196774.0,10579264.0
2007-07-12,18500,18900,18300,18600,103305,196774.0,10579264.0
2007-07-13,18900,19250,18050,18100,106925,191485.0,10579264.0
2007-07-16,17950,18300,17000,17200,105053,181963.0,10579264.0
2007-07-18,17300,17400,16800,16900,82483,178790.0,10579264.0
2007-07-19,16900,17350,16700,17100,32794,180905.0,10579264.0
2007-07-20,17100,17950,17100,17400,56705,184079.0,10579264.0
2007-07-23,17100,17400,16750,16850,56598,178261.0,10579264.0
2007-07-24,17250,17250,16650,16950,35336,179319.0,10579264.0
2007-07-25,16700,16950,16350,16900,49882,178790.0,10579264.0
2007-07-26,16900,17200,16600,17000,37161,179847.0,10579264.0
2007-07-27,16700,16900,15800,16000,72782,169268.0,10579264.0
2007-07-30,15700,15900,15150,15550,59605,164508.0,10579264.0
2007-07-31,15900,16400,15650,16250,29209,171913.0,10579264.0
2007-08-01,16000,16250,15500,15900,23210,170961.0,10752284.0
2007-08-02,16200,16650,15500,16250,46256,174725.0,10752284.0
2007-08-03,16500,16900,16500,16750,33149,180101.0,10752284.0
2007-08-06,16550,16550,15750,16400,65476,176337.0,10752284.0
2007-08-07,16400,16450,15650,16000,26768,172037.0,10752284.0
2007-08-08,16200,16200,15700,16200,32171,174187.0,10752284.0
2007-08-09,16450,16450,15900,16200,34263,174187.0,10752284.0
2007-08-10,15900,16150,15400,15900,35023,170961.0,10752284.0
2007-08-13,15700,15900,15400,15700,14689,168811.0,10752284.0
2007-08-14,15500,15700,14800,15350,40868,165048.0,10752284.0
2007-08-16,14150,14250,13050,13150,77444,141393.0,10752284.0
2007-08-17,13100,13200,12450,13000,67781,139780.0,10752284.0
2007-08-20,13050,14900,13050,14650,32763,157521.0,10752284.0
2007-08-21,14650,14650,14100,14300,29589,153758.0,10752284.0
2007-08-22,14400,14650,14050,14500,13561,155908.0,10752284.0
2007-08-23,14500,15600,14500,15000,65628,161284.0,10752284.0
2007-08-24,15400,15400,14700,14850,32052,159671.0,10752284.0
2007-08-27,15000,15800,15000,15600,56337,167736.0,10752284.0
2007-08-28,15500,15800,15300,15550,59334,167198.0,10752284.0
2007-08-29,14900,15550,14900,15500,28030,166660.0,10752284.0
2007-08-30,15600,15900,15250,15500,31356,166660.0,10752284.0
2007-08-31,15800,16250,15100,15850,80161,170424.0,10752284.0
2007-09-03,16250,16250,15750,16000,15152,172037.0,10752284.0
2007-09-04,16000,16000,15550,15700,15280,168811.0,10752284.0
2007-09-05,15700,15900,15250,15450,20485,166123.0,10752284.0
2007-09-06,15300,15800,14500,15800,73454,169886.0,10752284.0
2007-09-07,15350,16000,15000,16000,41772,172037.0,10752284.0
2007-09-10,15600,15700,15300,15700,50782,168811.0,10752284.0
2007-09-11,15600,15650,15250,15600,39014,167736.0,10752284.0
2007-09-12,15600,15600,15050,15450,30891,166123.0,10752284.0
2007-09-13,15300,15450,14750,15350,78345,165048.0,10752284.0
2007-09-14,15150,16350,14950,16000,66485,172037.0,10752284.0
2007-09-17,15900,16000,15500,16000,30125,172037.0,10752284.0
2007-09-18,15800,15950,15000,15100,78926,162359.0,10752284.0
2007-09-19,15300,16700,15300,15800,145111,169886.0,10752284.0
2007-09-20,15800,15900,15100,15800,57886,169886.0,10752284.0
2007-09-21,15800,16200,15500,16000,23086,172037.0,10752284.0
2007-09-27,15850,16300,15600,16000,21960,172037.0,10752284.0
2007-09-28,16000,16350,15600,16300,35072,175262.0,10752284.0
2007-10-01,16500,17400,16300,17000,51651,182789.0,10752284.0
2007-10-02,17250,17400,16900,17350,46070,186552.0,10752284.0
2007-10-04,17700,17700,16700,17350,34329,186552.0,10752284.0
2007-10-05,17350,17350,16700,16900,19627,181714.0,10752284.0
2007-10-08,17100,17350,16550,17000,55224,182789.0,10752284.0
2007-10-09,17100,17400,16600,17100,43088,183864.0,10752284.0
2007-10-10,16950,17650,16750,17300,72454,186015.0,10752284.0
2007-10-11,17200,17800,17200,17300,53842,186015.0,10752284.0
2007-10-12,16900,17700,16500,16500,33203,177413.0,10752284.0
2007-10-15,16500,16750,16000,16500,24970,177413.0,10752284.0
2007-10-16,16100,16400,14700,15500,75520,166660.0,10752284.0
2007-10-17,15200,15500,14600,15400,32904,165585.0,10752284.0
2007-10-18,15200,15700,14900,14900,31547,160209.0,10752284.0
2007-10-19,14900,14900,14100,14450,64466,155371.0,10752284.0
2007-10-22,13500,14550,13000,13900,103841,149457.0,10752284.0
2007-10-23,14050,14250,13800,14250,33925,153220.0,10752284.0
2007-10-24,14250,14500,14000,14200,26196,152682.0,10752284.0
2007-10-25,14200,14600,13950,14500,21903,155908.0,10752284.0
2007-10-26,14650,14650,13800,14350,51013,154295.0,10752284.0
2007-10-29,14300,14350,13900,13950,24656,149994.0,10752284.0
2007-10-30,14050,14150,13900,14100,15667,151607.0,10752284.0
2007-10-31,14200,15150,13950,15000,60546,161284.0,10752284.0
2007-11-01,15100,15200,14750,15000,20652,161284.0,10752284.0
2007-11-02,14700,15000,14550,14900,14938,160209.0,10752284.0
2007-11-05,14700,15000,14700,14800,26943,159134.0,10752284.0
2007-11-06,14600,14900,14500,14700,17192,158059.0,10752284.0
2007-11-07,14500,14650,14000,14000,31266,150532.0,10752284.0
2007-11-08,14300,14350,13650,13700,17575,147306.0,10752284.0
2007-11-09,13800,14050,13600,13800,15571,148382.0,10752284.0
2007-11-12,13500,13650,13100,13500,30200,145156.0,10752284.0
2007-11-13,13200,13500,13150,13500,10986,145156.0,10752284.0
2007-11-14,13750,14050,13450,13750,14004,147844.0,10752284.0
2007-11-15,13900,13900,13500,13900,7725,149457.0,10752284.0
2007-11-16,13700,13950,13650,13900,5315,149457.0,10752284.0
2007-11-19,14100,14100,13400,13900,10538,149457.0,10752284.0
2007-11-20,13800,13900,13400,13700,14755,147306.0,10752284.0
2007-11-21,13900,13900,13150,13200,13240,141930.0,10752284.0
2007-11-22,12800,13100,12500,12850,15658,138167.0,10752284.0
2007-11-23,13150,13150,11900,12400,31186,133328.0,10752284.0
2007-11-26,12500,13350,12500,12700,19963,136554.0,10752284.0
2007-11-27,12300,13450,12300,13250,26531,142468.0,10752284.0
2007-11-28,13200,13800,13200,13550,22857,145693.0,10752284.0
2007-11-29,14000,14200,13650,14100,8154,151607.0,10752284.0
2007-11-30,14100,14200,13500,14200,17259,152682.0,10752284.0
2007-12-03,14000,14250,13500,13500,9929,145156.0,10752284.0
2007-12-04,13450,13550,13350,13450,15111,144618.0,10752284.0
2007-12-05,13800,13800,13450,13650,11060,146769.0,10752284.0
2007-12-06,13900,14000,13150,13300,33305,143005.0,10752284.0
2007-12-07,13300,13550,13100,13450,23927,144618.0,10752284.0
2007-12-10,13250,13400,13000,13000,15205,139780.0,10752284.0
2007-12-11,13050,13300,12900,13050,15434,140317.0,10752284.0
2007-12-12,13050,13200,12950,13000,12343,139780.0,10752284.0
2007-12-13,13000,13900,12800,13900,28431,149457.0,10752284.0
2007-12-14,13900,13900,13550,13700,12151,147306.0,10752284.0
2007-12-17,13600,13650,13250,13250,19151,142468.0,10752284.0
2007-12-18,13000,13350,12900,13000,45188,139780.0,10752284.0
2007-12-20,13000,13100,12650,13100,16610,140855.0,10752284.0
2007-12-21,13100,13100,12700,13100,22913,140855.0,10752284.0
2007-12-24,12850,12950,12550,12900,33516,138704.0,10752284.0
2007-12-26,12900,12950,12700,12850,28041,138167.0,10752284.0
2007-12-27,12800,12900,12500,12800,34920,137629.0,10752284.0
2007-12-28,12700,13400,12500,13400,32104,144081.0,10752284.0
2008-01-02,13950,14200,13450,13450,27058,144618.0,10752284.0
2008-01-03,13300,13700,13100,13700,12931,147306.0,10752284.0
2008-01-04,13450,13750,13400,13400,11066,144081.0,10752284.0
2008-01-07,13300,13300,12900,13200,24223,141930.0,10752284.0
2008-01-08,13050,13100,12800,12800,23434,137629.0,10752284.0
2008-01-09,12650,13000,12450,13000,29377,139780.0,10752284.0
2008-01-10,12850,13150,12750,12800,19332,137629.0,10752284.0
2008-01-11,12850,12850,12200,12400,65480,133328.0,10752284.0
2008-01-14,12350,12350,11950,12300,31325,132253.0,10752284.0
2008-01-15,12350,12450,12000,12000,30487,129027.0,10752284.0
2008-01-16,11550,11750,11200,11600,58968,124726.0,10752284.0
2008-01-17,11900,12400,11850,12350,36883,132791.0,10752284.0
2008-01-18,12300,13350,12150,12800,50242,137629.0,10752284.0
2008-01-21,12700,13400,12350,12350,41834,132791.0,10752284.0
2008-01-22,12200,12750,11350,11900,43732,127952.0,10752284.0
2008-01-23,11900,12500,11900,12000,23475,129027.0,10752284.0
2008-01-24,12500,12750,12050,12300,25320,132253.0,10752284.0
2008-01-25,12550,12550,12150,12450,16206,133866.0,10752284.0
2008-01-28,12450,12650,12050,12050,18028,129565.0,10752284.0
2008-01-29,12250,12450,12100,12300,11819,132253.0,10752284.0
2008-01-30,12550,12550,12100,12400,15333,133328.0,10752284.0
2008-01-31,12200,12600,12100,12600,17104,135479.0,10752284.0
2008-02-01,12600,13200,12250,13200,30239,141930.0,10752284.0
2008-02-04,13750,13750,13150,13300,11941,143005.0,10752284.0
2008-02-05,13100,13950,13100,13950,34332,149994.0,10752284.0
2008-02-11,13750,13950,13600,13900,5967,149457.0,10752284.0
2008-02-12,13800,14000,13650,13800,4211,148382.0,10752284.0
2008-02-13,13600,13900,13600,13800,10127,148382.0,10752284.0
2008-02-14,14000,14100,13750,13800,9586,148382.0,10752284.0
2008-02-15,13950,13950,13400,13750,21843,147844.0,10752284.0
2008-02-18,14100,14100,13500,13500,7461,145156.0,10752284.0
2008-02-19,13500,13550,13050,13450,22730,144618.0,10752284.0
2008-02-20,13450,13550,13200,13200,16238,141930.0,10752284.0
2008-02-21,13300,13650,13000,13200,12925,141930.0,10752284.0
2008-02-22,13300,13300,12900,13250,20543,142468.0,10752284.0
2008-02-25,13250,13450,12800,12850,16881,138167.0,10752284.0
2008-02-26,12850,13150,12700,13000,22990,139780.0,10752284.0
2008-02-27,13050,13200,12850,13100,25379,140855.0,10752284.0
2008-02-28,13150,13150,12750,12750,20308,137092.0,10752284.0
2008-02-29,12700,12800,12600,12750,22673,137092.0,10752284.0
2008-03-03,12500,12600,12300,12500,7403,134404.0,10752284.0
2008-03-04,12750,12750,12150,12300,16351,132253.0,10752284.0
2008-03-05,12150,12400,12150,12350,16757,132791.0,10752284.0
2008-03-06,12500,12500,12200,12300,28499,132253.0,10752284.0
2008-03-07,12150,12450,12150,12250,17330,131715.0,10752284.0
2008-03-10,12200,12350,12000,12250,13356,131715.0,10752284.0
2008-03-11,13100,13100,12150,12300,5736,132253.0,10752284.0
2008-03-12,12500,12800,12350,12550,17550,134941.0,10752284.0
2008-03-13,12700,12700,12300,12350,19086,132791.0,10752284.0
2008-03-14,12450,12450,12100,12450,22284,133866.0,10752284.0
2008-03-17,12450,12450,11550,12000,20326,129027.0,10752284.0
2008-03-18,11950,12750,11750,11950,22285,128490.0,10752284.0
2008-03-19,12300,12300,11850,11950,12136,128490.0,10752284.0
2008-03-20,12000,12000,11700,11700,17266,125802.0,10752284.0
2008-03-21,11800,12400,11800,12400,39707,133328.0,10752284.0
2008-03-24,12400,12450,12000,12300,24659,132253.0,10752284.0
2008-03-25,12400,12400,11900,12300,16575,132253.0,10752284.0
2008-03-26,12300,12300,12050,12050,11481,129565.0,10752284.0
2008-03-27,12100,12400,12000,12150,10612,130640.0,10752284.0
2008-03-28,12150,12400,12000,12250,28816,131715.0,10752284.0
2008-03-31,12250,12350,11950,12200,10314,131178.0,10752284.0
2008-04-01,12300,12600,12050,12600,26691,135479.0,10752284.0
2008-04-02,12650,13200,12650,13200,26573,141930.0,10752284.0
2008-04-03,13100,13250,12850,13200,17316,141930.0,10752284.0
2008-04-04,13400,13400,12900,13250,13252,142468.0,10752284.0
2008-04-07,13300,13300,12900,13300,23271,143005.0,10752284.0
2008-04-08,13350,13400,13200,13400,5073,144081.0,10752284.0
2008-04-10,13450,13450,13200,13350,13655,143543.0,10752284.0
2008-04-11,13550,13900,13350,13850,23547,148919.0,10752284.0
2008-04-14,13550,13900,13500,13800,22705,148768.0,10780284.0
2008-04-15,13600,13650,13300,13600,14420,146612.0,10780284.0
2008-04-16,13600,13800,13450,13600,11103,146612.0,10780284.0
2008-04-17,13600,13850,13400,13600,22754,146612.0,10780284.0
2008-04-18,13600,14200,13550,14200,28418,153080.0,10780284.0
2008-04-21,14300,14750,14200,14400,50403,155236.0,10780284.0
2008-04-22,14300,14450,14050,14400,15841,155236.0,10780284.0
2008-04-23,14250,14700,14250,14700,20765,158470.0,10780284.0
2008-04-24,14800,15400,14800,15000,28537,161704.0,10780284.0
2008-04-25,15100,15350,14700,14900,39975,160626.0,10780284.0
2008-04-28,14900,14900,14350,14800,21733,159548.0,10780284.0
2008-04-29,14800,14950,14700,14950,13811,161165.0,10780284.0
2008-04-30,14950,15450,14700,15000,60193,161704.0,10780284.0
2008-05-02,15200,15400,14700,15000,39607,161704.0,10780284.0
2008-05-06,14750,14950,14600,14650,31764,157931.0,10780284.0
2008-05-07,14800,14800,14100,14300,18339,154158.0,10780284.0
2008-05-08,14250,14350,14050,14200,43181,153080.0,10780284.0
2008-05-09,14250,14350,14000,14100,34543,152002.0,10780284.0
2008-05-13,14100,14300,14100,14250,8295,153619.0,10780284.0
2008-05-14,14400,14600,14050,14300,27798,154158.0,10780284.0
2008-05-15,14400,15450,14400,15250,67023,164399.0,10780284.0
2008-05-16,15300,15500,14800,14850,29250,160087.0,10780284.0
2008-05-19,14900,15250,14850,15050,16003,162243.0,10780284.0
2008-05-20,15100,15350,14600,14800,12545,159548.0,10780284.0
2008-05-21,15000,15000,14150,14150,34485,152541.0,10780284.0
2008-05-22,14000,14150,13400,13900,47453,149846.0,10780284.0
2008-05-23,13900,14450,13650,14300,56203,154158.0,10780284.0
2008-05-26,14300,14600,14100,14450,33686,155775.0,10780284.0
2008-05-27,14550,14800,14300,14650,32436,157931.0,10780284.0
2008-05-28,14500,15400,14500,15200,120191,163860.0,10780284.0
2008-05-29,15400,16650,15400,16300,182074,175719.0,10780284.0
2008-05-30,16300,16450,15800,15950,46297,171946.0,10780284.0
2008-06-02,16000,16100,15650,15800,25716,170328.0,10780284.0
2008-06-03,15450,16300,15450,16200,31078,174641.0,10780284.0
2008-06-04,16200,16200,15800,16050,48907,173024.0,10780284.0
2008-06-05,16050,16550,15900,16550,22196,178414.0,10780284.0
2008-06-09,16000,16300,15800,16250,31379,175180.0,10780284.0
2008-06-10,16300,16300,15300,15700,21850,169250.0,10780284.0
2008-06-11,15600,15800,15400,15700,29515,169250.0,10780284.0
2008-06-12,15600,15600,15000,15050,20338,162243.0,10780284.0
2008-06-13,15000,15300,14500,14750,18937,159009.0,10780284.0
2008-06-16,15000,15000,14700,14700,13778,158470.0,10780284.0
2008-06-17,14700,14900,14300,14550,13511,156853.0,10780284.0
2008-06-18,14550,14800,14400,14650,11627,157931.0,10780284.0
2008-06-19,14500,14800,14300,14650,26392,157931.0,10780284.0
2008-06-20,15150,15150,14400,15000,47779,161704.0,10780284.0
2008-06-23,14750,15150,14750,15000,28661,161704.0,10780284.0
2008-06-24,15000,15200,14800,15050,19839,162243.0,10780284.0
2008-06-25,15300,15300,14900,15050,25282,162243.0,10780284.0
2008-06-26,15200,15300,14850,15000,10934,161704.0,10780284.0
2008-06-27,14800,15000,14300,14900,15578,160626.0,10780284.0
2008-06-30,14850,15000,14300,14300,28326,154158.0,10780284.0
2008-07-01,14300,14500,13650,14000,18458,150924.0,10780284.0
2008-07-02,14100,14100,12650,13600,31052,146612.0,10780284.0
2008-07-03,13500,13600,12300,13500,59994,145534.0,10780284.0
2008-07-04,13200,14000,13200,14000,51619,150924.0,10780284.0
2008-07-07,13800,14500,13700,14000,37597,150924.0,10780284.0
2008-07-08,13900,14500,13500,13900,39317,149846.0,10780284.0
2008-07-09,13900,14100,13700,13900,34578,149846.0,10780284.0
2008-07-10,13850,13850,13450,13700,18376,147690.0,10780284.0
2008-07-11,13700,13900,13400,13900,25915,149846.0,10780284.0
2008-07-14,13800,13900,13600,13850,33131,149307.0,10780284.0
2008-07-15,13850,13850,13250,13250,38114,142839.0,10780284.0
2008-07-16,13450,13450,12700,13100,45579,141222.0,10780284.0
2008-07-17,13200,13250,12650,12650,33450,136371.0,10780284.0
2008-07-18,12900,12900,12400,12500,32306,134754.0,10780284.0
2008-07-21,12350,12900,12350,12600,46609,135832.0,10780284.0
2008-07-22,12600,13200,12550,13200,57676,142300.0,10780284.0
2008-07-23,13400,13400,13000,13000,29591,140144.0,10780284.0
2008-07-24,13000,13500,13000,13200,11974,142300.0,10780284.0
2008-07-25,13200,13200,13000,13200,18467,142300.0,10780284.0
2008-07-28,13200,13350,13000,13100,18408,141222.0,10780284.0
2008-07-29,13100,13100,12500,12900,25719,139066.0,10780284.0
2008-07-30,12950,13000,12700,12900,9341,139066.0,10780284.0
2008-07-31,12800,13350,12800,13100,23089,141222.0,10780284.0
2008-08-01,13100,13150,12800,13100,7028,141222.0,10780284.0
2008-08-04,13100,13500,12800,13500,22208,145534.0,10780284.0
2008-08-05,13500,13500,13100,13250,12967,142839.0,10780284.0
2008-08-06,13300,13700,13250,13600,29708,146612.0,10780284.0
2008-08-07,13600,14150,13600,14000,19008,150924.0,10780284.0
2008-08-08,14000,15050,14000,14950,42029,161165.0,10780284.0
2008-08-11,15000,15300,14450,14750,27757,159009.0,10780284.0
2008-08-12,14750,14950,14600,14800,7380,159548.0,10780284.0
2008-08-13,14900,14900,14500,14750,6634,159009.0,10780284.0
2008-08-14,14800,14950,14700,14750,27785,159009.0,10780284.0
2008-08-18,14750,14750,14200,14450,13114,155775.0,10780284.0
2008-08-19,14500,14500,14000,14100,8792,152002.0,10780284.0
2008-08-20,14150,14150,13600,14000,22817,150924.0,10780284.0
2008-08-21,14150,14700,13800,14550,49928,156853.0,10780284.0
2008-08-22,14600,14700,14000,14700,28057,158470.0,10780284.0
2008-08-25,14750,15100,14500,14550,27624,156853.0,10780284.0
2008-08-26,14200,14800,14100,14400,27018,155236.0,10780284.0
2008-08-27,14600,14750,14300,14750,17544,159009.0,10780284.0
2008-08-28,14750,15000,14650,14650,13286,157931.0,10780284.0
2008-08-29,14700,15050,14700,14950,29058,161165.0,10780284.0
2008-09-01,14750,14950,14000,14400,44290,155236.0,10780284.0
2008-09-02,14400,14700,13550,14700,79444,158470.0,10780284.0
2008-09-03,14400,15000,14100,14800,27437,159548.0,10780284.0
2008-09-04,14800,14800,14500,14650,26663,157931.0,10780284.0
