오뚜기(007310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-29,160000,160500,158500,160000,1057,550400.0,3440000.0
2012-03-02,161000,161000,157000,159000,1847,546960.0,3440000.0
2012-03-05,157500,159500,156500,158000,1641,543520.0,3440000.0
2012-03-06,159500,162000,157000,161500,3324,555560.0,3440000.0
2012-03-07,161500,162500,156000,162500,4821,559000.0,3440000.0
2012-03-08,161500,162000,158500,158500,4265,545240.0,3440000.0
2012-03-09,158500,159500,157500,158500,1469,545240.0,3440000.0
2012-03-12,159500,159500,155000,156000,1869,536640.0,3440000.0
2012-03-13,154000,158000,154000,158000,2116,543520.0,3440000.0
2012-03-14,157000,158500,154000,157500,3156,541800.0,3440000.0
2012-03-15,156500,164500,156500,164000,5881,564160.0,3440000.0
2012-03-16,164000,167000,159500,163000,3902,560720.0,3440000.0
2012-03-19,165000,165000,160000,160500,2087,552120.0,3440000.0
2012-03-20,160500,161500,156000,156000,2097,536640.0,3440000.0
2012-03-21,156500,160000,155000,159500,3132,548680.0,3440000.0
2012-03-22,159500,160000,155000,155000,2499,533200.0,3440000.0
2012-03-23,155000,155500,150000,150000,2901,516000.0,3440000.0
2012-03-26,151000,153000,150500,153000,1450,526320.0,3440000.0
2012-03-27,153500,155500,152500,155000,1264,533200.0,3440000.0
2012-03-28,156000,156000,152500,152500,1099,524600.0,3440000.0
2012-03-29,152000,156500,151000,155000,1740,533200.0,3440000.0
2012-03-30,155000,159500,155000,156000,3330,536640.0,3440000.0
2012-04-02,155500,160000,155000,159500,2264,548680.0,3440000.0
2012-04-03,158000,159500,156000,156000,2983,536640.0,3440000.0
2012-04-04,157000,157500,153000,153000,2539,526320.0,3440000.0
2012-04-05,153000,156500,150500,155500,3389,534920.0,3440000.0
2012-04-06,153500,154000,151500,153000,1508,526320.0,3440000.0
2012-04-09,152000,153000,150500,151500,821,521160.0,3440000.0
2012-04-10,153500,153500,150500,153000,2924,526320.0,3440000.0
2012-04-12,150500,152000,148500,149500,3677,514280.0,3440000.0
2012-04-13,151000,153500,149000,152500,2746,524600.0,3440000.0
2012-04-16,150500,154500,149500,152500,1895,524600.0,3440000.0
2012-04-17,154000,158000,152000,157500,7434,541800.0,3440000.0
2012-04-18,157000,160500,155500,159000,3155,546960.0,3440000.0
2012-04-19,158500,160000,158000,158500,1358,545240.0,3440000.0
2012-04-20,159000,162000,155000,162000,3138,557280.0,3440000.0
2012-04-23,162500,164500,160500,161500,1720,555560.0,3440000.0
2012-04-24,160000,161000,159000,159000,2568,546960.0,3440000.0
2012-04-25,160000,165000,157500,165000,3068,567600.0,3440000.0
2012-04-26,165000,172500,163500,167500,6541,576200.0,3440000.0
2012-04-27,168000,171000,166500,169000,1734,581360.0,3440000.0
2012-04-30,171000,171000,166000,166000,3227,571040.0,3440000.0
2012-05-02,167000,168000,162000,164000,4520,564160.0,3440000.0
2012-05-03,165500,165500,163000,165000,1117,567600.0,3440000.0
2012-05-04,166500,166500,163000,163500,2488,562440.0,3440000.0
2012-05-07,162000,165500,161000,165500,2559,569320.0,3440000.0
2012-05-08,164500,172500,163500,171000,6072,588240.0,3440000.0
2012-05-09,172000,180000,170000,174000,7026,598560.0,3440000.0
2012-05-10,173500,174500,167000,170000,4257,584800.0,3440000.0
2012-05-11,168500,172000,167000,168500,2646,579640.0,3440000.0
2012-05-14,170000,170500,164000,164000,1587,564160.0,3440000.0
2012-05-15,164500,167000,160500,164500,2862,565880.0,3440000.0
2012-05-16,164500,169000,163500,167500,3640,576200.0,3440000.0
2012-05-17,165000,167500,161500,164500,3286,565880.0,3440000.0
2012-05-18,163000,163500,156000,157000,3504,540080.0,3440000.0
2012-05-21,157000,161500,157000,158000,2036,543520.0,3440000.0
2012-05-22,160000,160500,157000,157500,1650,541800.0,3440000.0
2012-05-23,157500,158500,153000,157000,2535,540080.0,3440000.0
2012-05-24,155500,163000,155500,163000,1895,560720.0,3440000.0
2012-05-25,163000,163500,160000,162000,2379,557280.0,3440000.0
2012-05-29,162000,163000,160000,162000,1077,557280.0,3440000.0
2012-05-30,161000,163500,158500,160500,1636,552120.0,3440000.0
2012-05-31,159000,162500,158500,162000,2083,557280.0,3440000.0
2012-06-01,163000,163000,158500,159000,1876,546960.0,3440000.0
2012-06-04,156000,160000,153000,160000,2120,550400.0,3440000.0
2012-06-05,160000,160000,155000,155000,1909,533200.0,3440000.0
2012-06-07,157000,159500,156000,157500,1635,541800.0,3440000.0
2012-06-08,156500,160000,156500,158500,764,545240.0,3440000.0
2012-06-11,158500,160500,157000,158000,1069,543520.0,3440000.0
2012-06-12,156500,158500,156000,158000,1090,543520.0,3440000.0
2012-06-13,158000,158000,154500,156000,841,536640.0,3440000.0
2012-06-14,156000,160500,153500,160500,4756,552120.0,3440000.0
2012-06-15,160000,162000,159500,161500,1703,555560.0,3440000.0
2012-06-18,164500,165000,160500,162000,2393,557280.0,3440000.0
2012-06-19,161500,170000,161000,167500,2124,576200.0,3440000.0
2012-06-20,166000,172500,165000,170000,2952,584800.0,3440000.0
2012-06-21,170500,173500,168000,169000,1615,581360.0,3440000.0
2012-06-22,169000,170000,164500,165000,1890,567600.0,3440000.0
2012-06-25,163000,170000,162500,168000,2477,577920.0,3440000.0
2012-06-26,168000,168000,161000,161000,1815,553840.0,3440000.0
2012-06-27,161000,162000,158000,159000,2010,546960.0,3440000.0
2012-06-28,160000,165000,160000,164000,1435,564160.0,3440000.0
2012-06-29,161500,165500,161500,163000,635,560720.0,3440000.0
2012-07-02,163500,165500,162500,164000,1954,564160.0,3440000.0
2012-07-03,166000,166000,163000,163500,2271,562440.0,3440000.0
2012-07-04,163500,164000,160500,161000,1064,553840.0,3440000.0
2012-07-05,160500,161000,158000,158500,2156,545240.0,3440000.0
2012-07-06,158000,161500,158000,160000,580,550400.0,3440000.0
2012-07-09,160500,162000,159500,161000,679,553840.0,3440000.0
2012-07-10,159500,161500,157500,158500,1773,545240.0,3440000.0
2012-07-11,159000,161500,157500,161500,1106,555560.0,3440000.0
2012-07-12,161000,162500,158500,158500,1368,545240.0,3440000.0
2012-07-13,160000,160500,157000,157000,1944,540080.0,3440000.0
2012-07-16,157000,158000,154000,154500,2292,531480.0,3440000.0
2012-07-17,155500,159500,154500,155500,1600,534920.0,3440000.0
2012-07-18,155500,159500,155500,159000,2024,546960.0,3440000.0
2012-07-19,160000,167500,158500,166500,3328,572760.0,3440000.0
2012-07-20,163000,166500,160000,162000,1763,557280.0,3440000.0
2012-07-23,162000,162000,157000,161000,731,553840.0,3440000.0
2012-07-24,159500,161000,157000,159000,546,546960.0,3440000.0
2012-07-25,159000,162500,157500,161000,829,553840.0,3440000.0
2012-07-26,158500,163000,158500,162000,871,557280.0,3440000.0
2012-07-27,164500,164500,160500,164500,1387,565880.0,3440000.0
2012-07-30,166500,166500,160000,160500,1549,552120.0,3440000.0
2012-07-31,161500,167500,160500,165500,2671,569320.0,3440000.0
2012-08-01,165500,168000,162500,167500,1729,576200.0,3440000.0
2012-08-02,168500,168500,165500,166000,1656,571040.0,3440000.0
2012-08-03,166000,166000,163000,164000,571,564160.0,3440000.0
2012-08-06,165000,168500,165000,168500,1114,579640.0,3440000.0
2012-08-07,168500,168500,165500,168000,492,577920.0,3440000.0
2012-08-08,166000,172000,166000,171000,3711,588240.0,3440000.0
2012-08-09,171500,189000,167000,184500,8623,634680.0,3440000.0
2012-08-10,186000,186500,180500,184500,2366,634680.0,3440000.0
2012-08-13,185000,197500,182500,196000,5591,674240.0,3440000.0
2012-08-14,196000,199500,189000,190000,7755,653600.0,3440000.0
2012-08-16,190000,200000,187000,195000,6701,670800.0,3440000.0
2012-08-17,193000,197500,192500,196000,4837,674240.0,3440000.0
2012-08-20,197000,207000,193500,204000,5233,701760.0,3440000.0
2012-08-21,208500,208500,198000,206500,4128,710360.0,3440000.0
2012-08-22,202000,206000,192000,199000,6838,684560.0,3440000.0
2012-08-23,201500,202000,196000,200500,2057,689720.0,3440000.0
2012-08-24,197500,213000,192000,210000,7384,722400.0,3440000.0
2012-08-27,202000,216500,202000,214000,4261,736160.0,3440000.0
2012-08-28,211000,214000,208000,208500,3462,717240.0,3440000.0
2012-08-29,206000,210000,203500,207000,3426,712080.0,3440000.0
2012-08-30,207000,207500,203000,204000,2549,701760.0,3440000.0
2012-08-31,204000,206000,202000,202000,1910,694880.0,3440000.0
2012-09-03,202000,210000,201000,209000,6202,718960.0,3440000.0
2012-09-04,208000,209000,203500,203500,2277,700040.0,3440000.0
2012-09-05,202500,203500,196500,200500,2610,689720.0,3440000.0
2012-09-06,199500,202000,196000,196000,1396,674240.0,3440000.0
2012-09-07,195000,199500,194000,196000,3302,674240.0,3440000.0
2012-09-10,197500,201500,195000,197500,2618,679400.0,3440000.0
2012-09-11,198000,204000,197500,201000,2165,691440.0,3440000.0
2012-09-12,201000,204000,201000,204000,1144,701760.0,3440000.0
2012-09-13,201500,204000,201000,203000,1422,698320.0,3440000.0
2012-09-14,205000,205000,202000,203500,3905,700040.0,3440000.0
2012-09-17,202000,215000,199500,211000,5834,725840.0,3440000.0
2012-09-18,209000,215000,207500,212000,2743,729280.0,3440000.0
2012-09-19,215500,218000,210000,216500,7895,744760.0,3440000.0
2012-09-20,216500,234000,214500,234000,7959,804960.0,3440000.0
2012-09-21,228500,243500,228500,236500,8580,813560.0,3440000.0
2012-09-24,246500,246500,230000,240000,7943,825600.0,3440000.0
2012-09-25,239500,240000,230500,234000,8038,804960.0,3440000.0
2012-09-26,229000,246000,225000,243500,5602,837640.0,3440000.0
2012-09-27,243500,265000,238500,263000,9246,904720.0,3440000.0
2012-09-28,263000,263000,247000,249000,9399,856560.0,3440000.0
2012-10-02,244000,248500,237000,237000,8355,815280.0,3440000.0
2012-10-04,237000,245000,236500,245000,4414,842800.0,3440000.0
2012-10-05,243000,248500,240500,240500,3381,827320.0,3440000.0
2012-10-08,240500,246000,240000,241000,1476,829040.0,3440000.0
2012-10-09,245000,245000,236000,239000,2296,822160.0,3440000.0
2012-10-10,240000,240000,234000,234500,2392,806680.0,3440000.0
2012-10-11,235000,242000,230500,232000,3487,798080.0,3440000.0
2012-10-12,232000,243000,231500,242000,3711,832480.0,3440000.0
2012-10-15,240000,249000,240000,244500,5183,841080.0,3440000.0
2012-10-16,242500,248500,241000,241000,3226,829040.0,3440000.0
2012-10-17,241500,244500,228000,228000,6850,784320.0,3440000.0
2012-10-18,230000,235500,217000,217500,5513,748200.0,3440000.0
2012-10-19,219500,227000,216000,225500,2784,775720.0,3440000.0
2012-10-22,217500,227000,217500,225500,3066,775720.0,3440000.0
2012-10-23,227500,237500,221500,230500,4415,792920.0,3440000.0
2012-10-24,235000,237000,227000,228000,4367,784320.0,3440000.0
2012-10-25,225500,235000,225500,232000,4391,798080.0,3440000.0
2012-10-26,233500,237500,221500,222500,3057,765400.0,3440000.0
2012-10-29,224500,235000,221500,230000,2352,791200.0,3440000.0
2012-10-30,230500,238000,228000,237000,4311,815280.0,3440000.0
2012-10-31,240000,240000,235000,237000,2887,815280.0,3440000.0
2012-11-01,237000,260000,237000,252500,8644,868600.0,3440000.0
2012-11-02,249500,255000,248000,250000,11851,860000.0,3440000.0
2012-11-05,250000,256000,249000,252500,4157,868600.0,3440000.0
2012-11-06,252500,263500,248500,249500,4515,858280.0,3440000.0
2012-11-07,248000,248000,242000,246500,2979,847960.0,3440000.0
2012-11-08,245000,245000,237000,238500,4424,820440.0,3440000.0
2012-11-09,239000,239000,231500,234500,4345,806680.0,3440000.0
2012-11-12,235000,239000,232500,238000,2527,818720.0,3440000.0
2012-11-13,239500,239500,234500,235000,2151,808400.0,3440000.0
2012-11-14,232500,235000,230000,232000,2643,798080.0,3440000.0
2012-11-15,233000,233500,225500,227000,2086,780880.0,3440000.0
2012-11-16,226000,231000,224000,224000,2510,770560.0,3440000.0
2012-11-19,231500,235500,228000,232500,2543,799800.0,3440000.0
2012-11-20,230500,242500,230000,237000,5448,815280.0,3440000.0
2012-11-21,238000,242500,234000,240000,3803,825600.0,3440000.0
2012-11-22,243500,244500,233000,233000,5558,801520.0,3440000.0
2012-11-23,230000,239000,226000,237000,2345,815280.0,3440000.0
2012-11-26,235000,240500,233000,237000,2165,815280.0,3440000.0
2012-11-27,235000,237000,225000,226000,6177,777440.0,3440000.0
2012-11-28,226000,227500,218000,223000,5022,767120.0,3440000.0
2012-11-29,226500,226500,219000,222500,4908,765400.0,3440000.0
2012-11-30,220500,224500,216000,220000,5863,756800.0,3440000.0
2012-12-03,220000,224000,220000,222500,1936,765400.0,3440000.0
2012-12-04,221000,224000,220500,221500,1366,761960.0,3440000.0
2012-12-05,221500,226500,220000,222000,3731,763680.0,3440000.0
2012-12-06,221500,222500,218000,221000,1910,760240.0,3440000.0
2012-12-07,224000,224000,206500,209500,6078,720680.0,3440000.0
2012-12-10,206000,211500,205500,210500,1963,724120.0,3440000.0
2012-12-11,207500,212500,207500,209500,3065,720680.0,3440000.0
2012-12-12,209500,212000,205500,212000,6397,729280.0,3440000.0
2012-12-13,208500,214000,208000,212000,7705,729280.0,3440000.0
2012-12-14,213500,213500,208000,212500,6338,731000.0,3440000.0
2012-12-17,216000,217500,211500,217500,4635,748200.0,3440000.0
2012-12-18,217500,219000,213000,215500,2360,741320.0,3440000.0
2012-12-20,214500,217500,212500,212500,3567,731000.0,3440000.0
2012-12-21,216000,218000,212000,218000,4860,749920.0,3440000.0
2012-12-24,220500,222000,218000,219000,3214,753360.0,3440000.0
2012-12-26,220000,222000,216500,220000,2013,756800.0,3440000.0
2012-12-27,220000,222000,217000,222000,4315,763680.0,3440000.0
2012-12-28,218000,224500,217000,218500,2295,751640.0,3440000.0
2013-01-02,218500,223000,217000,220000,1882,756800.0,3440000.0
2013-01-03,219500,223500,218000,220000,1902,756800.0,3440000.0
2013-01-04,221500,231500,221500,231500,3605,796360.0,3440000.0
2013-01-07,231500,232000,227500,228000,2111,784320.0,3440000.0
2013-01-08,230000,231500,226000,231500,2968,796360.0,3440000.0
2013-01-09,229000,241500,229000,241000,4364,829040.0,3440000.0
2013-01-10,237000,241000,234000,240500,1882,827320.0,3440000.0
2013-01-11,240500,243000,235000,241500,2564,830760.0,3440000.0
2013-01-14,237500,241000,237000,237000,3290,815280.0,3440000.0
2013-01-15,237000,245000,236500,243500,5790,837640.0,3440000.0
2013-01-16,243500,244000,237500,238000,3235,818720.0,3440000.0
2013-01-17,238000,248000,238000,247000,3516,849680.0,3440000.0
2013-01-18,247000,251500,242500,246500,2029,847960.0,3440000.0
2013-01-21,245500,252000,245000,249500,2833,858280.0,3440000.0
2013-01-22,250000,252500,245000,247500,1303,851400.0,3440000.0
2013-01-23,245000,247500,242500,242500,3640,834200.0,3440000.0
2013-01-24,242500,244000,233000,235000,2620,808400.0,3440000.0
2013-01-25,238000,239500,230500,237000,1905,815280.0,3440000.0
2013-01-28,234000,239000,231000,236500,1846,813560.0,3440000.0
2013-01-29,233500,241000,232500,235500,1740,810120.0,3440000.0
2013-01-30,235000,241000,234000,238000,2215,818720.0,3440000.0
2013-01-31,236500,242000,234500,237500,3338,817000.0,3440000.0
2013-02-01,237500,238500,233500,234000,1654,804960.0,3440000.0
2013-02-04,233500,236000,230500,235000,2463,808400.0,3440000.0
2013-02-05,231500,236500,231500,233500,1616,803240.0,3440000.0
2013-02-06,232000,235500,226500,227500,3789,782600.0,3440000.0
2013-02-07,228000,229500,223500,223500,2158,768840.0,3440000.0
2013-02-08,223500,227500,220000,221500,2964,761960.0,3440000.0
2013-02-12,220000,221500,216000,216000,2650,743040.0,3440000.0
2013-02-13,217000,222500,215500,222500,2018,765400.0,3440000.0
2013-02-14,222500,228000,222500,228000,3853,784320.0,3440000.0
2013-02-15,229500,234500,228000,234000,4587,804960.0,3440000.0
2013-02-18,235000,237000,220000,236000,1941,811840.0,3440000.0
2013-02-19,232500,237500,232500,235500,2545,810120.0,3440000.0
2013-02-20,236000,236000,230000,230500,2477,792920.0,3440000.0
2013-02-21,230500,232500,225500,225500,2615,775720.0,3440000.0
2013-02-22,226500,235000,226500,231000,2195,794640.0,3440000.0
2013-02-25,231000,234500,230500,230500,1652,792920.0,3440000.0
2013-02-26,226500,234500,226500,234000,3072,804960.0,3440000.0
2013-02-27,238000,239500,234000,239000,2187,822160.0,3440000.0
2013-02-28,239500,253000,238000,252000,5955,866880.0,3440000.0
2013-03-04,252000,255500,247000,250000,5625,860000.0,3440000.0
2013-03-05,248000,258500,248000,256000,4414,880640.0,3440000.0
2013-03-06,257500,260500,252000,256000,2461,880640.0,3440000.0
2013-03-07,260000,260000,252500,257500,1786,885800.0,3440000.0
2013-03-08,257500,259500,254000,256500,1207,882360.0,3440000.0
2013-03-11,259500,268000,253000,267500,5696,920200.0,3440000.0
2013-03-12,272000,278000,271000,278000,7652,956320.0,3440000.0
2013-03-13,277500,278000,272000,274500,4758,944280.0,3440000.0
2013-03-14,275000,275500,270000,275000,4911,946000.0,3440000.0
2013-03-15,275000,288000,273000,288000,9444,990720.0,3440000.0
2013-03-18,284000,300000,283500,286500,7430,985560.0,3440000.0
2013-03-19,291000,291500,281500,286000,4072,983840.0,3440000.0
2013-03-20,284500,286500,277500,282000,1847,970080.0,3440000.0
2013-03-21,282000,285000,274000,285000,2574,980400.0,3440000.0
2013-03-22,280500,287000,280500,285000,2614,980400.0,3440000.0
2013-03-25,287000,294000,285500,290500,4118,999320.0,3440000.0
2013-03-26,293500,294000,283500,293000,4044,1007920.0,3440000.0
2013-03-27,290500,294500,287500,292000,4874,1004480.0,3440000.0
2013-03-28,293500,301500,289500,301500,6897,1037160.0,3440000.0
2013-03-29,301500,339000,301500,325000,5617,1118000.0,3440000.0
2013-04-01,329500,349500,311000,317000,8210,1090480.0,3440000.0
2013-04-02,317000,345000,317000,340000,10400,1169600.0,3440000.0
2013-04-03,340000,349500,330500,340000,7430,1169600.0,3440000.0
2013-04-04,339000,342500,333500,342500,8557,1178200.0,3440000.0
2013-04-05,337000,345000,328500,329500,4960,1133480.0,3440000.0
2013-04-08,329500,329500,300500,309500,8689,1064680.0,3440000.0
2013-04-09,307000,315500,298500,303500,7628,1044040.0,3440000.0
2013-04-10,304500,329000,304000,321500,9555,1105960.0,3440000.0
2013-04-11,332000,336000,325500,336000,4275,1155840.0,3440000.0
2013-04-12,342500,346000,335500,336500,4989,1157560.0,3440000.0
2013-04-15,336500,347000,332000,343000,2805,1179920.0,3440000.0
2013-04-16,340500,353000,338000,347000,4116,1193680.0,3440000.0
2013-04-17,348000,375000,347500,370000,8688,1272800.0,3440000.0
2013-04-18,373500,394000,363000,394000,10357,1355360.0,3440000.0
2013-04-19,401000,420000,380500,383000,9984,1317520.0,3440000.0
2013-04-22,384000,409000,383500,402500,8211,1384600.0,3440000.0
2013-04-23,419500,428000,404000,409500,8868,1408680.0,3440000.0
2013-04-24,412500,424500,410000,424500,9975,1460280.0,3440000.0
2013-04-25,430000,466000,425000,458000,14127,1575520.0,3440000.0
2013-04-26,459500,465500,441000,445000,12509,1530800.0,3440000.0
2013-04-29,451000,453000,430000,438000,7422,1506720.0,3440000.0
2013-04-30,438500,477000,435000,475000,23772,1634000.0,3440000.0
