현대해상(001450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-27,770,799,770,785,126300,70179.0,8940000.0
2000-09-28,790,790,760,775,131500,69285.0,8940000.0
2000-09-29,790,790,760,775,243700,69285.0,8940000.0
2000-10-02,763,765,751,760,59600,67944.0,8940000.0
2000-10-04,730,766,730,752,126600,67229.0,8940000.0
2000-10-05,760,774,755,765,125100,68391.0,8940000.0
2000-10-06,760,790,760,780,209100,69732.0,8940000.0
2000-10-09,792,792,765,777,107600,69464.0,8940000.0
2000-10-10,751,777,751,770,126500,68838.0,8940000.0
2000-10-11,775,775,739,755,245400,67497.0,8940000.0
2000-10-12,732,765,732,764,203300,68302.0,8940000.0
2000-10-13,720,740,701,739,600600,66067.0,8940000.0
2000-10-16,715,770,715,730,748200,65262.0,8940000.0
2000-10-17,711,715,660,667,895900,59630.0,8940000.0
2000-10-18,621,695,600,640,1584900,57216.0,8940000.0
2000-10-19,639,653,610,638,439300,57037.0,8940000.0
2000-10-20,640,655,635,635,692900,56769.0,8940000.0
2000-10-23,635,639,583,600,733900,53640.0,8940000.0
2000-10-24,600,630,584,615,851600,54981.0,8940000.0
2000-10-25,591,616,591,601,291900,53729.0,8940000.0
2000-10-26,595,595,580,583,203000,52120.0,8940000.0
2000-10-27,589,605,585,593,276100,53014.0,8940000.0
2000-10-30,610,628,592,593,351000,53014.0,8940000.0
2000-10-31,580,681,510,578,1327000,51673.0,8940000.0
2000-11-01,580,602,550,581,668200,51941.0,8940000.0
2000-11-02,597,614,571,595,1131200,53193.0,8940000.0
2000-11-03,600,617,592,592,738900,52925.0,8940000.0
2000-11-06,595,624,590,600,749500,53640.0,8940000.0
2000-11-07,595,605,595,600,317900,53640.0,8940000.0
2000-11-08,601,610,595,598,297500,53461.0,8940000.0
2000-11-09,563,605,563,600,222800,53640.0,8940000.0
2000-11-10,619,619,590,599,272700,53551.0,8940000.0
2000-11-13,601,601,590,590,239700,52746.0,8940000.0
2000-11-14,571,605,571,603,310000,53908.0,8940000.0
2000-11-15,603,630,603,619,906900,55339.0,8940000.0
2000-11-16,625,625,602,609,310200,54445.0,8940000.0
2000-11-17,610,610,580,580,193600,51852.0,8940000.0
2000-11-20,582,600,575,582,250100,52031.0,8940000.0
2000-11-21,570,590,560,578,220300,51673.0,8940000.0
2000-11-22,570,573,562,564,134100,50422.0,8940000.0
2000-11-23,564,564,530,530,168600,47382.0,8940000.0
2000-11-24,536,548,530,533,239900,47650.0,8940000.0
2000-11-27,545,552,533,551,151300,49259.0,8940000.0
2000-11-28,550,552,535,537,132400,48008.0,8940000.0
2000-11-29,525,535,520,534,225100,47740.0,8940000.0
2000-11-30,534,537,520,525,236700,46935.0,8940000.0
2000-12-01,520,538,517,537,140400,48008.0,8940000.0
2000-12-04,545,545,521,521,59900,46577.0,8940000.0
2000-12-05,535,535,522,530,83600,47382.0,8940000.0
2000-12-06,535,550,532,532,121200,47561.0,8940000.0
2000-12-07,532,540,528,528,79100,47203.0,8940000.0
2000-12-08,520,537,520,537,165100,48008.0,8940000.0
2000-12-11,550,557,540,542,184200,48455.0,8940000.0
2000-12-12,557,560,542,551,162000,49259.0,8940000.0
2000-12-13,550,570,550,560,134400,50064.0,8940000.0
2000-12-14,551,573,551,565,106300,50511.0,8940000.0
2000-12-15,566,570,545,564,136400,50422.0,8940000.0
2000-12-18,568,568,544,550,97100,49170.0,8940000.0
2000-12-19,550,560,545,547,176900,48902.0,8940000.0
2000-12-20,540,540,507,510,147500,45594.0,8940000.0
2000-12-21,434,533,434,510,786700,45594.0,8940000.0
2000-12-22,500,510,491,495,379500,44253.0,8940000.0
2000-12-26,520,520,491,500,341900,44700.0,8940000.0
2001-01-02,490,540,490,540,79500,48276.0,8940000.0
2001-01-03,569,569,534,540,159700,48276.0,8940000.0
2001-01-04,560,614,560,610,836500,54534.0,8940000.0
2001-01-05,600,701,580,701,3354800,62669.0,8940000.0
2001-01-08,701,770,680,705,4361900,63027.0,8940000.0
2001-01-09,708,715,665,700,1369200,62580.0,8940000.0
2001-01-10,675,705,600,600,1337300,53640.0,8940000.0
2001-01-11,580,660,580,650,761400,58110.0,8940000.0
2001-01-12,678,680,640,640,1084800,57216.0,8940000.0
2001-01-15,660,668,625,635,673900,56769.0,8940000.0
2001-01-16,635,670,615,650,983500,58110.0,8940000.0
2001-01-17,678,715,661,680,3138700,60792.0,8940000.0
2001-01-18,680,709,673,676,625800,60434.0,8940000.0
2001-01-19,692,730,676,680,544100,60792.0,8940000.0
2001-01-22,700,759,691,740,1036800,66156.0,8940000.0
2001-01-26,765,815,736,750,1504600,67050.0,8940000.0
2001-01-29,760,760,715,725,522200,64815.0,8940000.0
2001-01-30,748,748,705,710,449400,63474.0,8940000.0
2001-01-31,701,745,700,745,876600,66603.0,8940000.0
2001-02-01,728,728,710,710,298300,63474.0,8940000.0
2001-02-02,715,715,650,676,1063900,60434.0,8940000.0
2001-02-05,650,655,635,635,530800,56769.0,8940000.0
2001-02-06,641,655,636,655,345600,58557.0,8940000.0
2001-02-07,656,656,638,648,242200,57931.0,8940000.0
2001-02-08,640,663,640,651,312300,58199.0,8940000.0
2001-02-09,645,690,645,666,468600,59540.0,8940000.0
2001-02-12,660,678,660,667,296600,59630.0,8940000.0
2001-02-13,685,715,674,680,613100,60792.0,8940000.0
2001-02-14,680,699,676,699,407500,62491.0,8940000.0
2001-02-15,715,715,681,695,336400,62133.0,8940000.0
2001-02-16,675,685,666,674,442000,60256.0,8940000.0
2001-02-19,660,664,650,655,277800,58557.0,8940000.0
2001-02-20,656,700,655,674,682800,60256.0,8940000.0
2001-02-21,680,680,659,664,346600,59362.0,8940000.0
2001-02-22,662,679,645,651,508800,58199.0,8940000.0
2001-02-23,660,680,660,662,227900,59183.0,8940000.0
2001-02-26,652,679,651,662,259400,59183.0,8940000.0
2001-02-27,700,700,682,690,1725200,61686.0,8940000.0
2001-02-28,675,699,675,699,251900,62491.0,8940000.0
2001-03-02,681,699,675,681,522400,60881.0,8940000.0
2001-03-05,675,675,632,660,190600,59004.0,8940000.0
2001-03-06,651,675,651,660,100600,59004.0,8940000.0
2001-03-07,660,671,656,671,144100,59987.0,8940000.0
2001-03-08,661,673,661,672,320300,60077.0,8940000.0
2001-03-09,660,670,660,668,87600,59719.0,8940000.0
2001-03-12,659,659,630,635,161500,56769.0,8940000.0
2001-03-13,625,625,586,586,297100,52388.0,8940000.0
2001-03-14,587,609,587,605,172200,54087.0,8940000.0
2001-03-15,575,590,569,589,80200,52657.0,8940000.0
2001-03-16,581,601,581,594,58100,53104.0,8940000.0
2001-03-19,589,621,589,600,207500,53640.0,8940000.0
2001-03-20,600,609,591,600,89600,53640.0,8940000.0
2001-03-21,575,600,575,586,102800,52388.0,8940000.0
2001-03-22,590,618,581,600,135000,53640.0,8940000.0
2001-03-23,601,620,595,608,36700,54355.0,8940000.0
2001-03-26,612,620,612,620,58700,55428.0,8940000.0
2001-03-27,630,630,611,620,223400,55428.0,8940000.0
2001-03-28,612,620,605,614,91400,54892.0,8940000.0
2001-03-29,602,609,599,604,59600,53998.0,8940000.0
2001-03-30,606,651,582,615,317400,54981.0,8940000.0
2001-04-02,601,603,580,593,75400,53014.0,8940000.0
2001-04-03,572,590,572,590,47200,52746.0,8940000.0
2001-04-04,572,587,570,570,159300,50958.0,8940000.0
2001-04-06,581,600,575,590,459800,52746.0,8940000.0
2001-04-09,588,588,565,578,32400,51673.0,8940000.0
2001-04-10,578,593,559,567,53100,50690.0,8940000.0
2001-04-11,570,585,570,580,177700,51852.0,8940000.0
2001-04-12,572,610,572,600,208300,53640.0,8940000.0
2001-04-13,592,618,590,602,37300,53819.0,8940000.0
2001-04-16,602,610,588,600,50000,53640.0,8940000.0
2001-04-17,590,609,590,600,98800,53640.0,8940000.0
2001-04-18,600,615,592,615,144900,54981.0,8940000.0
2001-04-19,645,664,615,615,382000,54981.0,8940000.0
2001-04-20,629,629,596,608,186400,54355.0,8940000.0
2001-04-23,605,610,601,605,222600,54087.0,8940000.0
2001-04-24,592,609,590,606,213800,54176.0,8940000.0
2001-04-25,600,615,590,610,280900,54534.0,8940000.0
2001-04-26,640,670,622,658,1478600,58825.0,8940000.0
2001-04-27,650,668,645,660,402300,59004.0,8940000.0
2001-04-30,704,742,680,742,1349900,66335.0,8940000.0
2001-05-02,774,792,725,763,1485200,68212.0,8940000.0
2001-05-03,750,760,740,760,811400,67944.0,8940000.0
2001-05-04,740,780,740,771,627100,68927.0,8940000.0
2001-05-07,773,849,772,849,821900,75901.0,8940000.0
2001-05-08,820,854,802,840,1286500,75096.0,8940000.0
2001-05-09,838,842,820,841,572800,75185.0,8940000.0
2001-05-10,830,850,822,841,703600,75185.0,8940000.0
2001-05-11,840,843,825,841,718000,75185.0,8940000.0
2001-05-14,841,879,840,843,831900,75364.0,8940000.0
2001-05-15,850,850,826,845,420000,75543.0,8940000.0
2001-05-16,810,850,810,840,353700,75096.0,8940000.0
2001-05-17,860,860,831,845,424600,75543.0,8940000.0
2001-05-18,855,870,832,858,1049700,76705.0,8940000.0
2001-05-21,858,950,858,915,2002900,81801.0,8940000.0
2001-05-22,937,950,904,915,536900,81801.0,8940000.0
2001-05-23,920,930,910,930,607800,83142.0,8940000.0
2001-05-24,920,970,900,950,838600,84930.0,8940000.0
2001-05-25,960,1060,956,1040,2689600,92976.0,8940000.0
2001-05-28,1020,1040,984,987,563100,88238.0,8940000.0
2001-05-29,980,1020,970,1010,845200,90294.0,8940000.0
2001-05-30,1010,1070,990,1050,1709000,93870.0,8940000.0
2001-05-31,1020,1140,1005,1140,1601900,101916.0,8940000.0
2001-06-01,1180,1310,1180,1310,5598700,117114.0,8940000.0
2001-06-04,1350,1505,1330,1505,5170600,134547.0,8940000.0
2001-06-05,1545,1615,1350,1375,8069100,122925.0,8940000.0
2001-06-07,1380,1525,1380,1490,5467900,133206.0,8940000.0
2001-06-08,1500,1575,1415,1500,2180100,134100.0,8940000.0
2001-06-11,1470,1550,1470,1525,824600,136335.0,8940000.0
2001-06-12,1525,1690,1510,1665,2411600,148851.0,8940000.0
2001-06-13,1690,1880,1630,1865,5069300,166731.0,8940000.0
2001-06-14,1860,1960,1775,1780,3954800,159132.0,8940000.0
2001-06-15,1760,1770,1615,1670,4301500,149298.0,8940000.0
2001-06-18,1635,1770,1625,1680,3747300,150192.0,8940000.0
2001-06-19,1610,1700,1560,1570,2715900,140358.0,8940000.0
2001-06-20,1550,1620,1475,1565,3246800,139911.0,8940000.0
2001-06-21,1565,1595,1520,1530,1633500,136782.0,8940000.0
2001-06-22,1510,1700,1510,1690,3360500,151086.0,8940000.0
2001-06-25,1700,1810,1655,1760,2920900,157344.0,8940000.0
2001-06-26,1785,1865,1660,1670,3267300,149298.0,8940000.0
2001-06-27,1670,1720,1620,1670,1409200,149298.0,8940000.0
2001-06-28,1680,1745,1680,1720,2031500,153768.0,8940000.0
2001-06-29,1735,1890,1735,1890,6232500,168966.0,8940000.0
2001-07-02,1890,2010,1820,1850,3992600,165390.0,8940000.0
2001-07-03,1865,1920,1820,1855,2442000,165837.0,8940000.0
2001-07-04,1870,1925,1830,1900,1074900,169860.0,8940000.0
2001-07-05,1870,1935,1830,1830,740900,163602.0,8940000.0
2001-07-06,1790,1800,1680,1690,1172300,151086.0,8940000.0
2001-07-09,1615,1650,1580,1600,876900,143040.0,8940000.0
2001-07-10,1650,1680,1580,1590,1001800,142146.0,8940000.0
2001-07-11,1515,1580,1490,1570,968200,140358.0,8940000.0
2001-07-12,1620,1660,1610,1650,1150800,147510.0,8940000.0
2001-07-13,1680,1710,1570,1585,1016800,141699.0,8940000.0
2001-07-16,1590,1590,1410,1435,1986200,128289.0,8940000.0
2001-07-18,1450,1470,1290,1320,1339400,118008.0,8940000.0
2001-07-19,1300,1440,1290,1430,2993100,127842.0,8940000.0
2001-07-20,1360,1420,1340,1360,793400,121584.0,8940000.0
2001-07-23,1340,1385,1290,1310,769900,117114.0,8940000.0
2001-07-24,1290,1310,1200,1275,1752500,113985.0,8940000.0
2001-07-25,1310,1330,1245,1275,2295100,113985.0,8940000.0
2001-07-26,1330,1360,1270,1300,2490800,116220.0,8940000.0
2001-07-27,1330,1345,1300,1310,2023900,117114.0,8940000.0
2001-07-30,1315,1315,1265,1265,839200,113091.0,8940000.0
2001-07-31,1240,1395,1240,1390,1799600,124266.0,8940000.0
2001-08-01,1400,1455,1340,1430,3778600,127842.0,8940000.0
2001-08-02,1430,1520,1380,1435,3084700,128289.0,8940000.0
2001-08-03,1460,1520,1435,1480,1933600,132312.0,8940000.0
2001-08-06,1480,1490,1440,1470,1021000,131418.0,8940000.0
2001-08-07,1470,1530,1450,1500,1478000,134100.0,8940000.0
2001-08-08,1510,1560,1475,1500,1570500,134100.0,8940000.0
2001-08-09,1465,1485,1410,1420,798500,126948.0,8940000.0
2001-08-10,1430,1450,1365,1380,1152700,123372.0,8940000.0
2001-08-13,1360,1395,1330,1365,636500,122031.0,8940000.0
2001-08-14,1395,1540,1390,1500,2485100,134100.0,8940000.0
2001-08-16,1500,1675,1470,1640,4987600,146616.0,8940000.0
2001-08-17,1675,1675,1580,1620,1949800,144828.0,8940000.0
2001-08-20,1595,1610,1545,1560,1827300,139464.0,8940000.0
2001-08-21,1600,1620,1500,1555,2125500,139017.0,8940000.0
2001-08-22,1520,1660,1515,1635,2720300,146169.0,8940000.0
2001-08-23,1650,1665,1570,1580,1625800,141252.0,8940000.0
2001-08-24,1590,1605,1560,1590,722600,142146.0,8940000.0
2001-08-27,1600,1655,1600,1600,1063100,143040.0,8940000.0
2001-08-28,1600,1650,1580,1650,1153100,147510.0,8940000.0
2001-08-29,1650,1685,1590,1640,2434000,146616.0,8940000.0
2001-08-30,1600,1600,1550,1560,909500,139464.0,8940000.0
2001-08-31,1510,1530,1330,1330,3310800,118902.0,8940000.0
2001-09-03,1340,1355,1290,1300,2365400,116220.0,8940000.0
2001-09-04,1320,1380,1315,1380,1317100,123372.0,8940000.0
2001-09-05,1310,1390,1310,1345,689500,120243.0,8940000.0
2001-09-06,1375,1420,1360,1380,764000,123372.0,8940000.0
2001-09-07,1340,1380,1340,1380,540700,123372.0,8940000.0
2001-09-10,1340,1360,1320,1340,529700,119796.0,8940000.0
2001-09-11,1360,1370,1310,1320,447200,118008.0,8940000.0
2001-09-12,1125,1125,1125,1125,1002100,100575.0,8940000.0
2001-09-13,1125,1165,1065,1160,2497000,103704.0,8940000.0
2001-09-14,1150,1175,990,1120,2223100,100128.0,8940000.0
2001-09-17,1090,1090,1005,1040,1226900,92976.0,8940000.0
2001-09-18,1120,1150,1075,1130,1065900,101022.0,8940000.0
2001-09-19,1170,1215,1110,1200,953500,107280.0,8940000.0
2001-09-20,1185,1185,1105,1140,820900,101916.0,8940000.0
2001-09-21,1130,1200,1090,1200,506800,107280.0,8940000.0
2001-09-24,1165,1240,1165,1210,360000,108174.0,8940000.0
2001-09-25,1300,1300,1120,1180,689600,105492.0,8940000.0
2001-09-26,1200,1225,1180,1200,427500,107280.0,8940000.0
2001-09-27,1200,1220,1180,1220,288900,109068.0,8940000.0
2001-09-28,1180,1250,1180,1250,412300,111750.0,8940000.0
2001-10-04,1300,1360,1255,1355,1532800,121137.0,8940000.0
2001-10-05,1360,1455,1320,1450,2863200,129630.0,8940000.0
2001-10-08,1450,1460,1400,1410,1809500,126054.0,8940000.0
2001-10-09,1430,1445,1415,1440,643000,128736.0,8940000.0
2001-10-10,1460,1460,1380,1390,408700,124266.0,8940000.0
2001-10-11,1430,1450,1410,1440,627600,128736.0,8940000.0
2001-10-12,1470,1540,1465,1530,1751000,136782.0,8940000.0
2001-10-15,1530,1530,1485,1485,822400,132759.0,8940000.0
2001-10-16,1490,1575,1490,1540,892900,137676.0,8940000.0
2001-10-17,1585,1585,1500,1550,1198300,138570.0,8940000.0
2001-10-18,1505,1555,1480,1480,533500,132312.0,8940000.0
2001-10-19,1470,1495,1425,1445,1458800,129183.0,8940000.0
2001-10-22,1425,1485,1425,1445,571800,129183.0,8940000.0
2001-10-23,1470,1495,1435,1435,565600,128289.0,8940000.0
2001-10-24,1435,1495,1435,1490,657600,133206.0,8940000.0
2001-10-25,1520,1615,1510,1585,2100500,141699.0,8940000.0
2001-10-26,1600,1605,1520,1535,692000,137229.0,8940000.0
2001-10-29,1530,1560,1500,1515,466300,135441.0,8940000.0
2001-10-30,1470,1490,1440,1440,415000,128736.0,8940000.0
2001-10-31,1400,1500,1400,1500,540900,134100.0,8940000.0
2001-11-01,1540,1725,1495,1700,3780800,151980.0,8940000.0
2001-11-02,1720,1820,1700,1740,2683700,155556.0,8940000.0
2001-11-05,1760,1840,1740,1780,990100,159132.0,8940000.0
2001-11-06,1810,1860,1790,1820,2193700,162708.0,8940000.0
2001-11-07,1820,1845,1785,1815,1135300,162261.0,8940000.0
2001-11-08,1800,1835,1730,1755,1215100,156897.0,8940000.0
2001-11-09,1750,1770,1695,1755,522100,156897.0,8940000.0
2001-11-12,1765,1870,1755,1840,909500,164496.0,8940000.0
2001-11-13,1820,1840,1770,1800,551000,160920.0,8940000.0
2001-11-14,1810,1955,1810,1920,1530600,171648.0,8940000.0
2001-11-15,1910,1945,1875,1880,847100,168072.0,8940000.0
2001-11-16,1880,1900,1850,1885,579200,168519.0,8940000.0
2001-11-19,1950,2050,1920,2000,1945200,178800.0,8940000.0
2001-11-20,2000,2025,1940,1960,1116100,175224.0,8940000.0
2001-11-21,1930,2060,1890,1960,2553300,175224.0,8940000.0
2001-11-22,1960,2130,1950,2120,3897600,189528.0,8940000.0
2001-11-23,2200,2435,2180,2435,6351700,217689.0,8940000.0
2001-11-26,2600,2760,2540,2600,3938900,232440.0,8940000.0
2001-11-27,2600,2690,2485,2580,2127200,230652.0,8940000.0
2001-11-28,2505,2550,2195,2205,3184800,197127.0,8940000.0
2001-11-29,2230,2535,2230,2530,4562700,226182.0,8940000.0
2001-11-30,2560,2575,2430,2510,7754800,224394.0,8940000.0
2001-12-03,2530,2545,2400,2500,2139500,223500.0,8940000.0
2001-12-04,2490,2680,2460,2560,2781800,228864.0,8940000.0
2001-12-05,2520,2630,2500,2600,3120500,232440.0,8940000.0
2001-12-06,2700,2715,2480,2540,2285900,227076.0,8940000.0
2001-12-07,2510,2550,2445,2490,2603800,222606.0,8940000.0
2001-12-10,2480,2545,2440,2495,1271000,223053.0,8940000.0
2001-12-11,2415,2540,2400,2520,1099500,225288.0,8940000.0
2001-12-12,2560,2585,2500,2580,1253300,230652.0,8940000.0
2001-12-13,2600,2965,2590,2940,5064500,262836.0,8940000.0
2001-12-14,2800,2920,2735,2795,3494700,249873.0,8940000.0
2001-12-17,2765,2880,2680,2705,1942300,241827.0,8940000.0
2001-12-18,2720,2890,2580,2600,2465500,232440.0,8940000.0
2001-12-19,2700,2820,2445,2550,2786600,227970.0,8940000.0
2001-12-20,2650,2930,2610,2900,4451000,259260.0,8940000.0
2001-12-21,2800,3070,2790,2930,3440700,261942.0,8940000.0
2001-12-24,3040,3060,2930,3010,1210900,269094.0,8940000.0
2001-12-26,3040,3170,2945,3035,1639700,271329.0,8940000.0
2001-12-27,3050,3140,3035,3130,1244000,279822.0,8940000.0
2001-12-28,3140,3400,3130,3290,1580300,294126.0,8940000.0
2002-01-02,3370,3610,3325,3550,1456470,317370.0,8940000.0
2002-01-03,3500,3725,3500,3550,1894900,317370.0,8940000.0
2002-01-04,3550,3760,3535,3700,1568700,330780.0,8940000.0
2002-01-07,3700,3960,3640,3885,1911250,347319.0,8940000.0
2002-01-08,3850,3960,3550,3600,1687450,321840.0,8940000.0
2002-01-09,3650,3775,3625,3710,1929500,331674.0,8940000.0
2002-01-10,3715,4140,3715,4120,2392630,368328.0,8940000.0
2002-01-11,4120,4220,3910,4000,1699500,357600.0,8940000.0
2002-01-14,3910,4030,3840,3980,666310,355812.0,8940000.0
2002-01-15,3860,3920,3750,3830,537500,342402.0,8940000.0
2002-01-16,3730,3880,3640,3750,974700,335250.0,8940000.0
2002-01-17,3660,3660,3475,3610,2046000,322734.0,8940000.0
2002-01-18,3670,3670,3420,3420,1499700,305748.0,8940000.0
2002-01-21,3400,3600,3400,3580,1017800,320052.0,8940000.0
2002-01-22,3585,3720,3570,3700,1146900,330780.0,8940000.0
2002-01-23,3590,3875,3590,3830,865600,342402.0,8940000.0
2002-01-24,3810,3865,3700,3810,1076410,340614.0,8940000.0
2002-01-25,3900,3930,3740,3800,1380400,339720.0,8940000.0
2002-01-28,3790,3790,3690,3700,1394490,330780.0,8940000.0
2002-01-29,3690,3820,3640,3650,1555910,326310.0,8940000.0
2002-01-30,3510,3555,3350,3430,994840,306642.0,8940000.0
2002-01-31,3470,3520,3210,3330,1933700,297702.0,8940000.0
2002-02-01,3380,3415,3270,3295,890580,294573.0,8940000.0
2002-02-04,3215,3315,3215,3245,679570,290103.0,8940000.0
2002-02-05,3170,3350,3160,3345,749260,299043.0,8940000.0
2002-02-06,3350,3420,3280,3370,748760,301278.0,8940000.0
2002-02-07,3350,3440,3250,3340,712100,298596.0,8940000.0
2002-02-08,3350,3500,3305,3500,812000,312900.0,8940000.0
2002-02-14,3550,3690,3525,3600,1355300,321840.0,8940000.0
2002-02-15,3600,3690,3530,3690,1201100,329886.0,8940000.0
2002-02-18,3710,3795,3670,3690,1019400,329886.0,8940000.0
2002-02-19,3700,3755,3650,3690,527770,329886.0,8940000.0
2002-02-20,3670,3670,3540,3560,506130,318264.0,8940000.0
2002-02-21,3610,3630,3405,3470,959400,310218.0,8940000.0
2002-02-22,3450,3745,3400,3700,1014100,330780.0,8940000.0
2002-02-25,3710,3790,3680,3700,1199500,330780.0,8940000.0
2002-02-26,3730,3770,3660,3720,1237000,332568.0,8940000.0
2002-02-27,3670,3795,3670,3740,1289000,334356.0,8940000.0
2002-02-28,3730,3995,3720,3970,2996000,354918.0,8940000.0
2002-03-04,4200,4200,3890,3920,1909400,350448.0,8940000.0
2002-03-05,4000,4080,3920,4050,1468600,362070.0,8940000.0
2002-03-06,4070,4430,4070,4310,3158150,385314.0,8940000.0
2002-03-07,4300,4505,4200,4310,2569900,385314.0,8940000.0
2002-03-08,4250,4390,4180,4250,2008000,379950.0,8940000.0
2002-03-11,4220,4885,4210,4885,3299410,436719.0,8940000.0
2002-03-12,5080,5610,5010,5340,6196910,477396.0,8940000.0
2002-03-13,5450,5480,5270,5290,2489080,472926.0,8940000.0
2002-03-14,5270,5440,5140,5400,1289700,482760.0,8940000.0
2002-03-15,5350,5850,5350,5720,1588000,511368.0,8940000.0
2002-03-18,5720,5890,5510,5610,2067020,501534.0,8940000.0
2002-03-19,5610,5640,5510,5620,1278090,502428.0,8940000.0
2002-03-20,5620,5760,5260,5290,1946240,472926.0,8940000.0
2002-03-21,5150,5250,5080,5200,1332330,464880.0,8940000.0
2002-03-22,5200,5390,5150,5350,1223240,478290.0,8940000.0
2002-03-25,5350,5390,5100,5100,789920,455940.0,8940000.0
2002-03-26,5050,5170,4880,5000,802560,447000.0,8940000.0
2002-03-27,5100,5150,4925,5000,1149480,447000.0,8940000.0
2002-03-28,4950,5100,4750,4850,1447490,433590.0,8940000.0
2002-03-29,4920,5200,4900,5160,2084230,461304.0,8940000.0
2002-04-01,5300,5800,5250,5490,4099680,490806.0,8940000.0
2002-04-02,5500,5620,5340,5480,1557880,489912.0,8940000.0
2002-04-03,5580,5610,5320,5380,1083700,480972.0,8940000.0
2002-04-04,5270,5650,5250,5570,1943300,497958.0,8940000.0
2002-04-08,5570,5720,5430,5470,1398500,489018.0,8940000.0
2002-04-09,5470,5470,5000,5260,1203200,470244.0,8940000.0
2002-04-10,5110,5250,4885,4900,780100,438060.0,8940000.0
2002-04-11,4770,5100,4770,4960,688100,443424.0,8940000.0
2002-04-12,4720,4870,4665,4800,1460960,429120.0,8940000.0
2002-04-15,4750,4860,4730,4860,982200,434484.0,8940000.0
