아세아제지(002310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,3800,3840,3700,3750,162970,22656.0,6041660.0
2000-09-20,3800,3980,3800,3890,108020,23502.0,6041660.0
2000-09-21,3985,4220,3820,4060,258140,24529.0,6041660.0
2000-09-22,4110,4140,3700,3800,148740,22958.0,6041660.0
2000-09-25,3850,3875,3770,3820,199550,23079.0,6041660.0
2000-09-26,3880,3880,3770,3795,102960,22928.0,6041660.0
2000-09-27,3780,3960,3780,3920,139070,23683.0,6041660.0
2000-09-28,3950,3950,3815,3820,75370,23079.0,6041660.0
2000-09-29,3850,3900,3820,3855,98260,23291.0,6041660.0
2000-10-02,3855,3855,3790,3830,64940,23140.0,6041660.0
2000-10-04,3850,3910,3800,3900,60270,23562.0,6041660.0
2000-10-05,3900,4050,3875,3980,172410,24046.0,6041660.0
2000-10-06,3900,3930,3805,3840,133490,23200.0,6041660.0
2000-10-09,3865,3880,3765,3765,95430,22747.0,6041660.0
2000-10-10,3780,3815,3720,3735,81340,22566.0,6041660.0
2000-10-11,3720,3780,3600,3610,72060,21810.0,6041660.0
2000-10-12,3550,3650,3535,3545,52420,21418.0,6041660.0
2000-10-13,3460,3500,3150,3350,66950,20240.0,6041660.0
2000-10-16,3580,3750,3520,3700,183150,22354.0,6041660.0
2000-10-17,3750,3750,3505,3505,161470,21176.0,6041660.0
2000-10-18,3500,3650,3375,3520,66360,21267.0,6041660.0
2000-10-19,3430,3630,3430,3490,66290,21085.0,6041660.0
2000-10-20,3555,3695,3525,3570,35580,21569.0,6041660.0
2000-10-23,3605,3630,3455,3555,59940,21478.0,6041660.0
2000-10-24,3460,3600,3460,3585,44690,21659.0,6041660.0
2000-10-25,3660,3660,3560,3560,21440,21508.0,6041660.0
2000-10-26,3560,3560,3370,3440,42490,20783.0,6041660.0
2000-10-27,3545,3600,3450,3500,41880,21146.0,6041660.0
2000-10-30,3425,3500,3350,3450,30280,20844.0,6041660.0
2000-10-31,3450,3450,3285,3350,33070,20240.0,6041660.0
2000-11-01,3320,3400,3315,3400,48370,20542.0,6041660.0
2000-11-02,3410,3550,3400,3500,40050,21146.0,6041660.0
2000-11-03,3450,3600,3450,3520,95750,21267.0,6041660.0
2000-11-06,3560,3560,3495,3500,74410,21146.0,6041660.0
2000-11-07,3530,3530,3430,3430,51140,20723.0,6041660.0
2000-11-08,3420,3450,3330,3350,27920,20240.0,6041660.0
2000-11-09,3355,3355,3275,3280,55980,19817.0,6041660.0
2000-11-10,3285,3340,3280,3340,34450,20179.0,6041660.0
2000-11-13,3350,3355,3265,3290,52100,19877.0,6041660.0
2000-11-14,3310,3380,3310,3365,62990,20330.0,6041660.0
2000-11-15,3390,3445,3365,3425,69110,20693.0,6041660.0
2000-11-16,3370,3370,3290,3290,76410,19877.0,6041660.0
2000-11-17,3280,3280,3180,3180,163390,19212.0,6041660.0
2000-11-20,3205,3290,3150,3150,159950,19031.0,6041660.0
2000-11-21,3160,3180,3015,3090,88470,18669.0,6041660.0
2000-11-22,3050,3085,2990,3000,195540,18125.0,6041660.0
2000-11-23,2910,3010,2870,2870,93870,17340.0,6041660.0
2000-11-24,2870,2935,2785,2840,132750,17158.0,6041660.0
2000-11-27,2860,2925,2830,2895,185090,17491.0,6041660.0
2000-11-28,2885,2885,2765,2765,214090,16705.0,6041660.0
2000-11-29,2760,2760,2570,2570,230770,15527.0,6041660.0
2000-11-30,2570,2645,2520,2570,128320,15527.0,6041660.0
2000-12-01,2460,2595,2460,2595,83520,15678.0,6041660.0
2000-12-04,2530,2585,2495,2500,73770,15104.0,6041660.0
2000-12-05,2500,2550,2480,2550,70400,15406.0,6041660.0
2000-12-06,2595,2760,2570,2600,273380,15708.0,6041660.0
2000-12-07,2610,2680,2600,2650,76980,16010.0,6041660.0
2000-12-08,2650,2700,2620,2625,89380,15859.0,6041660.0
2000-12-11,2740,2740,2650,2680,111150,16192.0,6041660.0
2000-12-12,2690,2700,2670,2695,112280,16282.0,6041660.0
2000-12-13,2730,2900,2730,2900,256040,17521.0,6041660.0
2000-12-14,2850,2925,2780,2835,118320,17128.0,6041660.0
2000-12-15,2830,2855,2780,2845,71050,17189.0,6041660.0
2000-12-18,2845,3030,2845,3030,94520,18306.0,6041660.0
2000-12-19,3000,3000,2840,2850,121140,17219.0,6041660.0
2000-12-20,2760,2850,2690,2850,93260,17219.0,6041660.0
2000-12-21,2810,2885,2710,2840,72120,17158.0,6041660.0
2000-12-22,2780,2890,2780,2870,73690,17340.0,6041660.0
2000-12-26,2925,3165,2875,2980,82020,18004.0,6041660.0
2001-01-02,2900,2900,2775,2895,69040,17491.0,6041660.0
2001-01-03,2850,2890,2800,2850,40370,17219.0,6041660.0
2001-01-04,3000,3050,2900,2910,81110,17581.0,6041660.0
2001-01-05,2930,2970,2890,2950,53020,17823.0,6041660.0
2001-01-08,2905,3090,2905,3090,84360,18669.0,6041660.0
2001-01-09,3090,3170,3020,3170,108990,19152.0,6041660.0
2001-01-10,3270,3300,2950,2950,112460,17823.0,6041660.0
2001-01-11,3000,3040,2920,3040,64190,18367.0,6041660.0
2001-01-12,3040,3135,3040,3090,57010,18669.0,6041660.0
2001-01-15,3095,3240,3055,3100,76160,18729.0,6041660.0
2001-01-16,3150,3150,3050,3080,34000,18608.0,6041660.0
2001-01-17,3080,3090,3020,3035,62300,18336.0,6041660.0
2001-01-18,3000,3080,3000,3020,39980,18246.0,6041660.0
2001-01-19,3000,3070,3000,3040,30860,18367.0,6041660.0
2001-01-22,3010,3145,3010,3040,66210,18367.0,6041660.0
2001-01-26,3030,3080,2960,3020,89200,18246.0,6041660.0
2001-01-29,3050,3100,2990,3100,61730,18729.0,6041660.0
2001-01-30,3120,3300,3100,3290,113990,19877.0,6041660.0
2001-01-31,3305,3370,3160,3210,67580,19394.0,6041660.0
2001-02-01,3230,3370,3065,3225,128280,19484.0,6041660.0
2001-02-02,3150,3230,3135,3145,34450,19001.0,6041660.0
2001-02-05,3100,3100,3005,3050,47660,18427.0,6041660.0
2001-02-06,3020,3085,3000,3055,56970,18457.0,6041660.0
2001-02-07,3095,3120,3010,3100,52370,18729.0,6041660.0
2001-02-08,3100,3150,3060,3150,32860,19031.0,6041660.0
2001-02-09,3180,3180,3050,3110,51790,18790.0,6041660.0
2001-02-12,3060,3150,3050,3070,52110,18548.0,6041660.0
2001-02-13,3075,3135,3055,3090,58780,18669.0,6041660.0
2001-02-14,3060,3100,3060,3080,28920,18608.0,6041660.0
2001-02-15,3095,3190,3080,3110,56330,18790.0,6041660.0
2001-02-16,3115,3145,3070,3110,54310,18790.0,6041660.0
2001-02-19,3100,3140,3080,3100,49230,18729.0,6041660.0
2001-02-20,3145,3230,3145,3175,44660,19182.0,6041660.0
2001-02-21,3200,3310,3200,3270,57240,19756.0,6041660.0
2001-02-22,3280,3330,3150,3210,44320,19394.0,6041660.0
2001-02-23,3260,3580,3210,3395,212230,20511.0,6041660.0
2001-02-26,3550,3900,3515,3900,591440,23562.0,6041660.0
2001-02-27,4010,4050,3605,3750,501100,22656.0,6041660.0
2001-02-28,3800,4080,3635,3640,445830,21992.0,6041660.0
2001-03-02,3600,3630,3355,3370,197880,20360.0,6041660.0
2001-03-05,3380,3380,3220,3240,114060,19575.0,6041660.0
2001-03-06,3260,3440,3200,3300,111770,19937.0,6041660.0
2001-03-07,3330,3370,3200,3250,92300,19635.0,6041660.0
2001-03-08,3210,3400,3210,3315,85200,20028.0,6041660.0
2001-03-09,3320,3440,3300,3370,65180,20360.0,6041660.0
2001-03-12,3350,3450,3300,3320,67760,20058.0,6041660.0
2001-03-13,3110,3280,3110,3270,102420,19756.0,6041660.0
2001-03-14,3310,3420,3300,3400,64310,20542.0,6041660.0
2001-03-15,3345,3480,3260,3400,53690,20542.0,6041660.0
2001-03-16,3410,3570,3400,3550,97350,21448.0,6041660.0
2001-03-19,3550,3630,3400,3470,50140,20965.0,6041660.0
2001-03-20,3470,3750,3440,3700,82100,22354.0,6041660.0
2001-03-21,3520,3785,3520,3595,106280,21720.0,6041660.0
2001-03-22,3650,3680,3500,3510,82000,21206.0,6041660.0
2001-03-23,3450,3550,3410,3450,50190,20844.0,6041660.0
2001-03-26,3365,3545,3365,3420,51650,20662.0,6041660.0
2001-03-27,3500,3500,3385,3430,25680,20723.0,6041660.0
2001-03-28,3435,3440,3270,3280,63430,19817.0,6041660.0
2001-03-29,3300,3300,3230,3255,22750,19666.0,6041660.0
2001-03-30,3235,3300,3235,3260,40040,19696.0,6041660.0
2001-04-02,3310,3310,3260,3280,28210,19817.0,6041660.0
2001-04-03,3300,3340,3200,3300,47670,19937.0,6041660.0
2001-04-04,3270,3470,3270,3370,36190,20360.0,6041660.0
2001-04-06,3390,3540,3380,3485,38100,21055.0,6041660.0
2001-04-09,3495,3495,3350,3355,17500,20270.0,6041660.0
2001-04-10,3360,3440,3290,3300,45910,19937.0,6041660.0
2001-04-11,3310,3400,3310,3320,19600,20058.0,6041660.0
2001-04-12,3300,3380,3300,3345,23610,20209.0,6041660.0
2001-04-13,3370,3530,3370,3500,39510,21146.0,6041660.0
2001-04-16,3500,3560,3455,3500,20920,21146.0,6041660.0
2001-04-17,3490,3630,3490,3600,41190,21750.0,6041660.0
2001-04-18,3640,3660,3570,3610,34150,21810.0,6041660.0
2001-04-19,3650,3740,3650,3700,73000,22354.0,6041660.0
2001-04-20,3790,3790,3530,3670,28030,22173.0,6041660.0
2001-04-23,3505,3690,3505,3585,42900,21659.0,6041660.0
2001-04-24,3510,3575,3510,3525,12050,21297.0,6041660.0
2001-04-25,3550,3590,3490,3490,29440,21085.0,6041660.0
2001-04-26,3460,3580,3420,3470,18200,20965.0,6041660.0
2001-04-27,3550,3550,3470,3500,17370,21146.0,6041660.0
2001-04-30,3455,3640,3450,3600,25880,21750.0,6041660.0
2001-05-02,3510,3640,3510,3630,29710,21931.0,6041660.0
2001-05-03,3600,3790,3560,3700,72380,22354.0,6041660.0
2001-05-04,3650,3695,3610,3650,19190,22052.0,6041660.0
2001-05-07,3700,3700,3600,3635,9610,21961.0,6041660.0
2001-05-08,3600,3650,3500,3620,43060,21871.0,6041660.0
2001-05-09,3535,3640,3535,3540,11690,21387.0,6041660.0
2001-05-10,3550,3590,3500,3550,22850,21448.0,6041660.0
2001-05-11,3560,3600,3500,3600,22490,21750.0,6041660.0
2001-05-14,3620,3630,3540,3600,13910,21750.0,6041660.0
2001-05-15,3710,3710,3620,3640,41110,21992.0,6041660.0
2001-05-16,3640,3730,3570,3680,18470,22233.0,6041660.0
2001-05-17,3640,3935,3640,3860,63120,23321.0,6041660.0
2001-05-18,3850,3950,3775,3875,70680,23411.0,6041660.0
2001-05-21,3950,4090,3940,4000,84160,24167.0,6041660.0
2001-05-22,4150,4150,3880,3910,41450,23623.0,6041660.0
2001-05-23,3930,4200,3930,4080,61950,24650.0,6041660.0
2001-05-24,4100,4130,3985,4110,77520,24831.0,6041660.0
2001-05-25,4180,4190,4060,4065,33130,24559.0,6041660.0
2001-05-28,4080,4200,4070,4080,27650,24650.0,6041660.0
2001-05-29,4080,4380,4010,4350,61550,26281.0,6041660.0
2001-05-30,4260,4430,4210,4370,59520,26402.0,6041660.0
2001-05-31,4250,4330,4175,4280,54310,25858.0,6041660.0
2001-06-01,4230,4290,4150,4230,24980,25556.0,6041660.0
2001-06-04,4160,4200,4095,4155,22280,25103.0,6041660.0
2001-06-05,4185,4270,4120,4210,36450,25435.0,6041660.0
2001-06-07,4210,4250,4150,4230,15740,25556.0,6041660.0
2001-06-08,4215,4280,4200,4270,32720,25798.0,6041660.0
2001-06-11,4270,4285,4140,4170,21900,25194.0,6041660.0
2001-06-12,4150,4150,4050,4090,25610,24710.0,6041660.0
2001-06-13,4120,4120,4015,4030,96910,24348.0,6041660.0
2001-06-14,4050,4100,4020,4100,40710,24771.0,6041660.0
2001-06-15,4035,4150,4035,4150,37350,25073.0,6041660.0
2001-06-18,4200,4275,4165,4260,54820,25737.0,6041660.0
2001-06-19,4250,4350,4200,4300,42170,25979.0,6041660.0
2001-06-20,4270,4270,4145,4150,54880,25073.0,6041660.0
2001-06-21,4150,4245,4140,4200,7780,25375.0,6041660.0
2001-06-22,4270,4270,4120,4165,37460,25164.0,6041660.0
2001-06-25,4170,4500,4120,4400,140460,26583.0,6041660.0
2001-06-26,4520,4520,4235,4295,68320,25949.0,6041660.0
2001-06-27,4295,4335,4230,4240,40080,25617.0,6041660.0
2001-06-28,4240,4370,4240,4340,25960,26221.0,6041660.0
2001-06-29,4370,4400,4320,4395,26880,26553.0,6041660.0
2001-07-02,4320,4650,4320,4620,61150,27912.0,6041660.0
2001-07-03,4620,4690,4530,4600,35530,27792.0,6041660.0
2001-07-04,4570,4570,4450,4500,24140,27187.0,6041660.0
2001-07-05,4450,4615,4450,4530,29550,27369.0,6041660.0
2001-07-06,4530,4550,4400,4400,59790,26583.0,6041660.0
2001-07-09,4320,4320,4155,4200,70570,25375.0,6041660.0
2001-07-10,4200,4260,4190,4220,25730,25496.0,6041660.0
2001-07-11,4000,4180,4000,4150,23190,25073.0,6041660.0
2001-07-12,4105,4340,4105,4280,14510,25858.0,6041660.0
2001-07-13,4275,4315,4160,4160,14190,25133.0,6041660.0
2001-07-16,4110,4190,4005,4150,20510,25073.0,6041660.0
2001-07-18,4060,4200,4060,4135,14850,24982.0,6041660.0
2001-07-19,4080,4100,4010,4080,14820,24650.0,6041660.0
2001-07-20,4080,4280,4025,4090,5860,24710.0,6041660.0
2001-07-23,4065,4065,3930,4010,39470,24227.0,6041660.0
2001-07-24,3980,4090,3970,4070,7760,24590.0,6041660.0
2001-07-25,3920,4050,3920,4020,4340,24287.0,6041660.0
2001-07-26,3930,4090,3930,4020,9120,24287.0,6041660.0
2001-07-27,4020,4100,3980,4065,12810,24559.0,6041660.0
2001-07-30,4065,4065,3995,4000,10240,24167.0,6041660.0
2001-07-31,4040,4040,4000,4000,9140,24167.0,6041660.0
2001-08-01,4030,4065,4000,4065,25260,24559.0,6041660.0
2001-08-02,4150,4150,4050,4060,2800,24529.0,6041660.0
2001-08-03,4100,4180,4100,4170,15090,25194.0,6041660.0
2001-08-06,4150,4200,4110,4145,15550,25043.0,6041660.0
2001-08-07,4170,4170,4110,4150,18500,25073.0,6041660.0
2001-08-08,4160,4220,4140,4190,10380,25315.0,6041660.0
2001-08-09,4180,4180,4130,4135,11000,24982.0,6041660.0
2001-08-10,4150,4170,4105,4150,21420,25073.0,6041660.0
2001-08-13,4150,4170,4115,4155,22630,25103.0,6041660.0
2001-08-14,4190,4290,4170,4190,24270,25315.0,6041660.0
2001-08-16,4200,4250,4165,4250,20540,25677.0,6041660.0
2001-08-17,4290,4290,4230,4260,14420,25737.0,6041660.0
2001-08-20,4250,4280,4200,4260,39280,25737.0,6041660.0
2001-08-21,4260,4830,4260,4500,96700,27187.0,6041660.0
2001-08-22,4600,4600,4440,4500,27110,27187.0,6041660.0
2001-08-23,4500,4640,4500,4560,27910,27550.0,6041660.0
2001-08-24,4510,4700,4510,4650,18390,28094.0,6041660.0
2001-08-27,4700,4870,4685,4775,78870,28849.0,6041660.0
2001-08-28,4910,5140,4520,4550,466660,27490.0,6041660.0
2001-08-29,4540,4640,4365,4465,155260,26976.0,6041660.0
2001-08-30,4450,4470,4310,4460,34370,26946.0,6041660.0
2001-08-31,4340,4450,4290,4350,61370,26281.0,6041660.0
2001-09-03,4310,4395,4260,4310,36630,26040.0,6041660.0
2001-09-04,4320,4385,4280,4350,31550,26281.0,6041660.0
2001-09-05,4350,4400,4320,4400,17440,26583.0,6041660.0
2001-09-06,4450,4600,4450,4540,38560,27429.0,6041660.0
2001-09-07,4530,4750,4420,4690,24000,28335.0,6041660.0
2001-09-10,4640,4700,4600,4665,33660,28184.0,6041660.0
2001-09-11,4700,4940,4620,4670,59760,28215.0,6041660.0
2001-09-12,4200,4200,3970,3970,74050,23985.0,6041660.0
2001-09-13,4000,4200,4000,4180,33510,25254.0,6041660.0
2001-09-14,4150,4200,3820,3940,26620,23804.0,6041660.0
2001-09-17,3940,3940,3700,3720,29120,22475.0,6041660.0
2001-09-18,3800,3930,3800,3930,14910,23744.0,6041660.0
2001-09-19,3920,4090,3920,4000,6500,24167.0,6041660.0
2001-09-20,3950,4045,3905,4030,13450,24348.0,6041660.0
2001-09-21,3990,4150,3910,4100,20590,24771.0,6041660.0
2001-09-24,4500,4500,4000,4115,6160,24861.0,6041660.0
2001-09-25,4250,4250,4100,4100,4080,24771.0,6041660.0
2001-09-26,4150,4180,4100,4180,2990,25254.0,6041660.0
2001-09-27,4170,4170,4105,4110,960,24831.0,6041660.0
2001-09-28,4190,4200,4100,4100,19220,24771.0,6041660.0
2001-10-04,4160,4265,4160,4250,2740,25677.0,6041660.0
2001-10-05,4300,4370,4200,4300,8710,25979.0,6041660.0
2001-10-08,4200,4430,4200,4250,2900,25677.0,6041660.0
2001-10-09,4200,4300,4200,4240,7560,25617.0,6041660.0
2001-10-10,4150,4265,4150,4265,4130,25768.0,6041660.0
2001-10-11,4210,4395,4210,4335,39810,26191.0,6041660.0
2001-10-12,4350,4400,4300,4365,10600,26372.0,6041660.0
2001-10-15,4300,4500,4300,4410,17900,26644.0,6041660.0
2001-10-16,4350,4485,4350,4405,3200,26614.0,6041660.0
2001-10-17,4350,4460,4350,4360,2740,26342.0,6041660.0
2001-10-18,4310,4360,4210,4345,870,26251.0,6041660.0
2001-10-19,4385,4385,4290,4300,1670,25979.0,6041660.0
2001-10-22,4400,4540,4305,4360,13760,26342.0,6041660.0
2001-10-23,4480,4480,4330,4360,16480,26342.0,6041660.0
2001-10-24,4310,4440,4310,4365,11450,26372.0,6041660.0
2001-10-25,4350,4390,4310,4375,9860,26432.0,6041660.0
2001-10-26,4405,4405,4320,4330,14710,26160.0,6041660.0
2001-10-29,4350,4400,4350,4400,3750,26583.0,6041660.0
2001-10-30,4350,4390,4300,4380,4820,26462.0,6041660.0
2001-10-31,4315,4380,4255,4350,2900,26281.0,6041660.0
2001-11-01,4340,4380,4330,4360,10900,26342.0,6041660.0
2001-11-02,4400,4500,4360,4480,20300,27067.0,6041660.0
2001-11-05,4480,4480,4400,4470,6660,27006.0,6041660.0
2001-11-06,4510,4700,4510,4660,44880,28154.0,6041660.0
2001-11-07,4690,4790,4600,4790,34550,28940.0,6041660.0
2001-11-08,4900,4950,4730,4950,29590,29906.0,6041660.0
2001-11-09,4850,4920,4700,4890,83050,29544.0,6041660.0
2001-11-12,4890,4890,4770,4800,15900,29000.0,6041660.0
2001-11-13,4800,4800,4675,4705,9680,28426.0,6041660.0
2001-11-14,4750,4800,4650,4730,34860,28577.0,6041660.0
2001-11-15,4800,4800,4695,4750,38710,28698.0,6041660.0
2001-11-16,4720,4900,4700,4900,38940,29604.0,6041660.0
2001-11-19,5100,5100,4830,4890,45140,29544.0,6041660.0
2001-11-20,4890,4940,4800,4865,38240,29393.0,6041660.0
2001-11-21,4865,4900,4800,4800,16370,29000.0,6041660.0
2001-11-22,4800,4900,4800,4895,39400,29574.0,6041660.0
2001-11-23,4945,5000,4880,4910,38610,29665.0,6041660.0
2001-11-26,4960,5050,4900,4975,63160,30057.0,6041660.0
2001-11-27,4995,5040,4930,5000,32300,30208.0,6041660.0
2001-11-28,5010,5070,4900,4970,40550,30027.0,6041660.0
2001-11-29,4950,5000,4930,4970,28480,30027.0,6041660.0
2001-11-30,5050,5140,5000,5140,21730,31054.0,6041660.0
2001-12-03,5200,5510,5150,5420,130900,32746.0,6041660.0
2001-12-04,5500,5850,5400,5800,291390,35042.0,6041660.0
2001-12-05,5850,5890,5670,5760,129360,34800.0,6041660.0
2001-12-06,6000,6000,5670,5720,123950,34558.0,6041660.0
2001-12-07,5720,5950,5720,5810,121730,35102.0,6041660.0
2001-12-10,5950,6070,5820,5850,75240,35344.0,6041660.0
2001-12-11,5920,5920,5750,5850,67380,35344.0,6041660.0
2001-12-12,5800,5800,5650,5800,28650,35042.0,6041660.0
2001-12-13,5800,5800,5650,5790,32260,34981.0,6041660.0
2001-12-14,5650,5940,5650,5940,29990,35887.0,6041660.0
2001-12-17,6000,6070,5790,5850,42190,35344.0,6041660.0
2001-12-18,5930,6000,5850,5870,55200,35465.0,6041660.0
2001-12-19,5900,6200,5890,6050,116360,36552.0,6041660.0
2001-12-20,6200,6270,5970,6090,89580,36794.0,6041660.0
2001-12-21,6060,6100,5980,6000,56380,36250.0,6041660.0
2001-12-24,6010,6150,6010,6100,100200,36854.0,6041660.0
2001-12-26,6110,6280,6050,6090,114630,36794.0,6041660.0
2001-12-27,5970,6000,5650,5700,67890,34437.0,6041660.0
2001-12-28,5660,5880,5410,5600,95170,33833.0,6041660.0
2002-01-02,5600,5780,5560,5650,77254,34135.0,6041660.0
2002-01-03,5700,5730,5600,5680,33860,34317.0,6041660.0
2002-01-04,5680,5890,5680,5850,71946,35344.0,6041660.0
2002-01-07,5900,6390,5880,6340,206710,38304.0,6041660.0
2002-01-08,6390,6600,6300,6320,165380,38183.0,6041660.0
2002-01-09,6320,6400,6260,6310,59610,38123.0,6041660.0
2002-01-10,6390,6630,6390,6420,130100,38787.0,6041660.0
2002-01-11,6420,6510,6250,6470,78830,39090.0,6041660.0
2002-01-14,6480,6480,6160,6200,47550,37458.0,6041660.0
2002-01-15,6300,6390,6070,6130,53450,37035.0,6041660.0
2002-01-16,6120,6150,6030,6050,16340,36552.0,6041660.0
2002-01-17,5910,6080,5870,6070,55020,36673.0,6041660.0
2002-01-18,6020,6180,5960,6070,53730,36673.0,6041660.0
2002-01-21,6050,6230,6030,6210,47113,37519.0,6041660.0
2002-01-22,6230,6800,6160,6590,365570,39815.0,6041660.0
2002-01-23,6600,6790,6520,6700,100420,40479.0,6041660.0
2002-01-24,6930,7130,6720,6990,169130,42231.0,6041660.0
2002-01-25,7100,7130,6900,7090,115970,42835.0,6041660.0
2002-01-28,7160,7440,6910,7440,89060,44950.0,6041660.0
2002-01-29,7400,7440,7100,7190,75210,43440.0,6041660.0
2002-01-30,7020,7020,6840,6870,65492,41506.0,6041660.0
2002-01-31,7070,7200,6900,7200,95980,43500.0,6041660.0
2002-02-01,7100,7170,6950,7000,32550,42292.0,6041660.0
2002-02-04,7020,7020,6800,6850,21130,41385.0,6041660.0
2002-02-05,6790,6910,6700,6850,17955,41385.0,6041660.0
2002-02-06,6700,6990,6700,6850,24620,41385.0,6041660.0
2002-02-07,6790,7050,6750,6890,32120,41627.0,6041660.0
2002-02-08,6750,6970,6750,6950,23200,41990.0,6041660.0
2002-02-14,7120,7260,7000,7150,115620,43198.0,6041660.0
2002-02-15,7100,7180,7070,7170,82820,43319.0,6041660.0
2002-02-18,7160,7300,7010,7300,127150,44104.0,6041660.0
2002-02-19,7320,7390,7160,7160,140040,43258.0,6041660.0
2002-02-20,7160,7330,7070,7100,61343,42896.0,6041660.0
2002-02-21,7120,7350,7120,7220,45623,43621.0,6041660.0
2002-02-22,7300,7480,7260,7350,146200,44406.0,6041660.0
2002-02-25,7490,7540,7300,7300,111220,44104.0,6041660.0
2002-02-26,7500,7500,7150,7150,93477,43198.0,6041660.0
2002-02-27,7170,7300,7150,7150,71759,43198.0,6041660.0
2002-02-28,7320,7750,7300,7530,257310,45494.0,6041660.0
2002-03-04,8000,8250,7700,8050,240415,48635.0,6041660.0
2002-03-05,8100,8500,7800,8350,155029,50448.0,6041660.0
2002-03-06,8500,8500,8200,8270,63300,49965.0,6041660.0
2002-03-07,8170,8350,8100,8310,78781,50206.0,6041660.0
2002-03-08,8100,8240,7690,7950,47571,48031.0,6041660.0
2002-03-11,7830,8050,7570,7860,58420,47487.0,6041660.0
2002-03-12,7950,8300,7850,8300,92320,50146.0,6041660.0
2002-03-13,8600,8800,8450,8690,202110,52502.0,6041660.0
2002-03-14,8820,8870,8500,8700,89440,52562.0,6041660.0
2002-03-15,8750,9140,8700,8900,205320,53771.0,6041660.0
2002-03-18,8950,9240,8850,8890,83100,53710.0,6041660.0
2002-03-19,9060,9060,8750,9000,85390,54375.0,6041660.0
2002-03-20,8980,9110,8790,8810,88300,53227.0,6041660.0
2002-03-21,9030,9500,8920,9400,203420,56792.0,6041660.0
2002-03-22,9580,9630,9300,9350,75660,56490.0,6041660.0
2002-03-25,9320,9400,9100,9180,49020,55462.0,6041660.0
2002-03-26,8810,9150,8610,8700,107480,52562.0,6041660.0
2002-03-27,8800,9000,8710,9000,50490,54375.0,6041660.0
2002-03-28,9250,9250,8820,8820,74970,53287.0,6041660.0
2002-03-29,8700,8900,8600,8770,77750,52985.0,6041660.0
2002-04-01,8890,8890,8460,8460,69720,51112.0,6041660.0
2002-04-02,8400,8500,8200,8450,59190,51052.0,6041660.0
2002-04-03,8450,8980,8400,8600,39590,51958.0,6041660.0
