대우조선해양(042660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-09-27,35550,36250,35150,35150,312322,1394687.0,198390758.0
2002-09-30,34000,34250,32000,34000,386790,1349057.0,198390758.0
2002-10-01,33000,35700,33000,35000,609312,1388735.0,198390758.0
2002-10-02,35400,35650,34800,35500,352860,1408574.0,198390758.0
2002-10-04,34550,35950,34550,35800,166070,1420478.0,198390758.0
2002-10-07,35400,35750,34150,35000,240140,1388735.0,198390758.0
2002-10-08,34500,35250,34500,35000,333410,1388735.0,198390758.0
2002-10-09,35500,35500,33000,33900,375020,1345089.0,198390758.0
2002-10-10,33000,34500,30150,30250,580720,1200264.0,198390758.0
2002-10-11,30000,30849,26100,30500,990710,1210184.0,198390758.0
2002-10-14,30499,31350,30000,30850,419950,1224071.0,198390758.0
2002-10-15,30500,30900,29249,30900,751146,1226055.0,198390758.0
2002-10-16,31500,31550,30300,30650,417250,1216135.0,198390758.0
2002-10-17,29850,31900,29850,31050,395308,1232007.0,198390758.0
2002-10-18,31750,31850,30900,31150,795341,1198594.0,192390758.0
2002-10-21,31650,32900,31050,31150,1889256,1198594.0,192390758.0
2002-10-22,31500,32000,30250,30700,700340,1181279.0,192390758.0
2002-10-23,30400,31700,30400,31100,609710,1196671.0,192390758.0
2002-10-24,31100,31549,30500,31100,522560,1196671.0,192390758.0
2002-10-25,30800,32350,30800,31550,599254,1213986.0,192390758.0
2002-10-28,31950,32299,31599,31750,484927,1221681.0,192390758.0
2002-10-29,31750,33400,31450,33400,1225601,1285170.0,192390758.0
2002-10-30,32699,33750,31850,32600,484610,1254388.0,192390758.0
2002-10-31,33000,33000,31400,32600,500148,1254388.0,192390758.0
2002-11-01,32000,32750,31750,31750,409340,1221681.0,192390758.0
2002-11-04,32000,33100,32000,33000,433868,1269779.0,192390758.0
2002-11-05,33000,33000,31950,32350,368140,1244768.0,192390758.0
2002-11-06,32500,32950,31800,32350,624458,1244768.0,192390758.0
2002-11-07,32350,32800,31550,32600,520050,1254388.0,192390758.0
2002-11-08,31900,32600,31500,32100,679830,1235149.0,192390758.0
2002-11-11,31900,31900,30600,31500,307691,1212062.0,192390758.0
2002-11-12,31200,31600,30549,31500,383910,1212062.0,192390758.0
2002-11-13,30899,31600,30850,31450,358780,1210138.0,192390758.0
2002-11-14,31000,31650,31000,31150,299349,1198594.0,192390758.0
2002-11-15,31300,31750,31150,31150,436307,1198594.0,192390758.0
2002-11-18,31450,31450,30350,30750,340730,1183203.0,192390758.0
2002-11-19,30800,31200,30699,30750,627410,1183203.0,192390758.0
2002-11-20,30400,31400,30400,31350,342050,1206290.0,192390758.0
2002-11-21,31650,34750,31650,33800,1533021,1300562.0,192390758.0
2002-11-22,34500,36250,34000,34150,1385820,1314029.0,192390758.0
2002-11-25,34850,36100,34750,35600,872947,1369822.0,192390758.0
2002-11-26,36000,37300,34800,36850,1168116,1417920.0,192390758.0
2002-11-27,36500,38200,36349,37400,848628,1439083.0,192390758.0
2002-11-28,38500,38500,36450,38000,452090,1462170.0,192390758.0
2002-11-29,37500,39000,37500,39000,503750,1500648.0,192390758.0
2002-12-02,39500,39500,38250,38500,269589,1481409.0,192390758.0
2002-12-03,38500,39000,37650,38800,351410,1492952.0,192390758.0
2002-12-04,38350,38350,36500,37950,449440,1460246.0,192390758.0
2002-12-05,37000,37950,36750,37150,518043,1429463.0,192390758.0
2002-12-06,36600,37450,36250,36500,224056,1404453.0,192390758.0
2002-12-09,36300,37800,35550,36500,498700,1404453.0,192390758.0
2002-12-10,36449,37449,36250,37000,345080,1423692.0,192390758.0
2002-12-11,37500,38850,37050,38850,513880,1494876.0,192390758.0
2002-12-12,40500,44450,40050,44450,1958920,1710354.0,192390758.0
2002-12-13,42600,43250,41650,43000,1061090,1654561.0,192390758.0
2002-12-16,42000,42250,40600,40900,535193,1573756.0,192390758.0
2002-12-17,41500,42350,41500,42150,1166347,1621854.0,192390758.0
2002-12-18,41100,42500,40550,42250,814297,1625702.0,192390758.0
2002-12-20,42850,44000,42300,43250,1141319,1664180.0,192390758.0
2002-12-23,43250,44200,41250,42950,903730,1652637.0,192390758.0
2002-12-24,42450,43050,40000,40000,506527,1539126.0,192390758.0
2002-12-26,39149,40000,37800,39000,427842,1500648.0,192390758.0
2002-12-27,37750,39500,37750,38500,605909,1481409.0,192390758.0
2002-12-30,38250,38500,34950,35000,933424,1346735.0,192390758.0
2003-01-02,35749,39700,35749,38200,665010,1469865.0,192390758.0
2003-01-03,39750,39849,38750,39400,834392,1516039.0,192390758.0
2003-01-06,39550,40800,39399,40450,632960,1556441.0,192390758.0
2003-01-07,41300,42500,41250,41950,1206040,1614158.0,192390758.0
2003-01-08,41500,42950,41500,42500,777551,1635321.0,192390758.0
2003-01-09,42900,44350,41650,42700,1478767,1643017.0,192390758.0
2003-01-10,43500,45650,43050,44200,2496526,1700734.0,192390758.0
2003-01-13,45550,47250,45250,47200,1743644,1816169.0,192390758.0
2003-01-14,47950,47950,45450,45900,1367448,1766147.0,192390758.0
2003-01-15,45900,46250,42900,43500,1732010,1673800.0,192390758.0
2003-01-16,42500,43700,41750,43100,1413280,1658408.0,192390758.0
2003-01-17,42100,44100,42000,42100,662744,1619930.0,192390758.0
2003-01-20,40800,42500,40800,41750,616060,1606463.0,192390758.0
2003-01-21,41800,42800,41100,42800,508550,1646865.0,192390758.0
2003-01-22,41750,42700,41000,41250,680148,1587224.0,192390758.0
2003-01-23,41250,43450,41250,43200,623337,1662256.0,192390758.0
2003-01-24,43900,44900,42750,42800,500723,1646865.0,192390758.0
2003-01-27,42250,44000,40300,41350,334000,1591072.0,192390758.0
2003-01-28,41000,42050,40950,41750,204402,1606463.0,192390758.0
2003-01-29,41800,42300,40950,41500,382440,1596843.0,192390758.0
2003-01-30,41750,43650,41600,43650,649403,1679571.0,192390758.0
2003-02-03,44000,45450,43750,44600,539040,1716126.0,192390758.0
2003-02-04,45250,46750,44600,46000,998382,1769995.0,192390758.0
2003-02-05,45250,47550,45250,46950,716339,1806549.0,192390758.0
2003-02-06,46950,47750,45800,46750,596188,1798854.0,192390758.0
2003-02-07,46250,47400,45050,45700,477606,1758452.0,192390758.0
2003-02-10,45000,45650,43750,44200,579756,1700734.0,192390758.0
2003-02-11,44600,45050,41300,42500,1105000,1635321.0,192390758.0
2003-02-12,41950,43950,41950,43950,717345,1691115.0,192390758.0
2003-02-13,44250,44250,41800,43050,1009040,1656484.0,192390758.0
2003-02-14,42250,42800,41800,42600,295320,1639169.0,192390758.0
2003-02-17,43450,44150,43350,43850,540990,1687267.0,192390758.0
2003-02-18,44400,44400,43000,43950,580490,1691115.0,192390758.0
2003-02-19,44400,45350,42500,44000,659180,1693039.0,192390758.0
2003-02-20,43550,45750,43550,45750,862850,1760375.0,192390758.0
2003-02-21,45300,45500,44250,45250,433590,1741136.0,192390758.0
2003-02-24,45250,45750,44800,45000,775065,1731517.0,192390758.0
2003-02-25,45000,45000,43100,43100,768095,1658408.0,192390758.0
2003-02-26,43100,44500,43100,43500,619600,1673800.0,192390758.0
2003-02-27,42550,43900,42500,43700,469160,1681495.0,192390758.0
2003-02-28,43700,45650,43700,45000,553837,1731517.0,192390758.0
2003-03-03,45000,46500,45000,46500,445813,1789234.0,192390758.0
2003-03-04,45800,46250,45350,46000,256960,1769995.0,192390758.0
2003-03-05,45750,46300,43400,43500,513313,1673800.0,192390758.0
2003-03-06,44000,44250,42050,43500,684080,1673800.0,192390758.0
2003-03-07,42500,43050,40850,41500,800960,1596843.0,192390758.0
2003-03-10,41050,42500,41050,42500,565760,1635321.0,192390758.0
2003-03-11,41250,43150,41250,42750,580566,1644941.0,192390758.0
2003-03-12,43450,44650,43100,44500,698380,1712278.0,192390758.0
2003-03-13,45000,47000,44950,47000,1394660,1808473.0,192390758.0
2003-03-14,47500,49300,47050,48400,1388180,1862343.0,192390758.0
2003-03-17,48550,50250,46500,47950,884053,1845027.0,192390758.0
2003-03-18,49500,50499,47000,47000,1151716,1808473.0,192390758.0
2003-03-19,47250,49000,47000,47500,923947,1827712.0,192390758.0
2003-03-20,48150,49499,48050,49000,875231,1885429.0,192390758.0
2003-03-21,48800,49800,48549,49350,551531,1898897.0,192390758.0
2003-03-24,49400,49650,47950,47950,451907,1845027.0,192390758.0
2003-03-25,46500,49200,46500,48500,650017,1866190.0,192390758.0
2003-03-26,49750,49750,47750,48000,434478,1846951.0,192390758.0
2003-03-27,47550,48949,47000,47400,243368,1823864.0,192390758.0
2003-03-28,47500,47950,46500,47500,572248,1827712.0,192390758.0
2003-03-31,46600,47700,46600,47400,397259,1823864.0,192390758.0
2003-04-01,47600,48450,47500,48300,332234,1858495.0,192390758.0
2003-04-02,49100,54250,48650,53500,2359936,2058581.0,192390758.0
2003-04-03,54999,55250,51500,54000,2061300,2077820.0,192390758.0
2003-04-04,52000,53750,52000,53250,1288313,2048962.0,192390758.0
2003-04-07,53000,54000,52250,53250,2444353,2048962.0,192390758.0
2003-04-08,53000,54500,52250,53250,1446328,2048962.0,192390758.0
2003-04-09,53499,54000,50249,51250,1186193,1972005.0,192390758.0
2003-04-10,51249,53999,51249,53750,1342340,2068201.0,192390758.0
2003-04-11,53250,54250,52250,52250,1730310,2010483.0,192390758.0
2003-04-14,51750,53499,51000,51750,1591043,1991244.0,192390758.0
2003-04-15,52250,52750,49950,50250,1288141,1933527.0,192390758.0
2003-04-16,51250,51250,49800,50500,1892770,1943147.0,192390758.0
2003-04-17,49850,50000,47850,48050,1689125,1848875.0,192390758.0
2003-04-18,48300,49600,48300,48800,1061119,1877734.0,192390758.0
2003-04-21,48500,52000,48450,51750,1481695,1991244.0,192390758.0
2003-04-22,51000,51250,48950,49800,1062490,1916212.0,192390758.0
2003-04-23,50500,50749,48100,48200,879585,1854647.0,192390758.0
2003-04-24,48300,49100,46050,47350,1071310,1821940.0,192390758.0
2003-04-25,45550,46450,44650,45200,998226,1739212.0,192390758.0
2003-04-28,44000,48999,44000,47900,1490667,1843103.0,192390758.0
2003-04-29,49500,51500,48500,50750,1606365,1952766.0,192390758.0
2003-04-30,52000,52750,50000,51250,1418251,1972005.0,192390758.0
2003-05-02,51500,52500,50000,51000,1016212,1962386.0,192390758.0
2003-05-06,51000,52000,51000,51500,637381,1981625.0,192390758.0
2003-05-07,52000,52000,50000,51500,892287,1981625.0,192390758.0
2003-05-09,51250,52000,50499,52000,925768,2000864.0,192390758.0
2003-05-12,52749,55250,52250,54500,1480567,2097059.0,192390758.0
2003-05-13,55500,56000,53250,53250,1784040,2048962.0,192390758.0
2003-05-14,52499,53500,51500,52000,575953,2000864.0,192390758.0
2003-05-15,52000,53499,51250,53250,875600,2048962.0,192390758.0
2003-05-16,52500,53750,51499,52250,804192,2010483.0,192390758.0
2003-05-19,51500,52250,49849,50500,604345,1943147.0,192390758.0
2003-05-20,49549,50750,49500,50750,463030,1952766.0,192390758.0
2003-05-21,51000,52500,50500,52500,845782,2020103.0,192390758.0
2003-05-22,52500,52500,47800,49500,739260,1904669.0,192390758.0
2003-05-23,50000,50750,49550,50250,542936,1933527.0,192390758.0
2003-05-26,50500,51250,49800,51000,570622,1962386.0,192390758.0
2003-05-27,51500,51500,49350,50000,753792,1923908.0,192390758.0
2003-05-28,50750,52000,49850,50000,1544811,1923908.0,192390758.0
2003-05-29,50000,50250,48550,49250,1193311,1895049.0,192390758.0
2003-05-30,49500,52500,48750,52500,2729326,2020103.0,192390758.0
2003-06-02,53250,53250,50250,50500,1543313,1943147.0,192390758.0
2003-06-03,50750,50750,48800,49200,2301669,1893125.0,192390758.0
2003-06-04,49550,49850,49000,49250,1720399,1895049.0,192390758.0
2003-06-05,49800,53000,49700,53000,1984900,2039342.0,192390758.0
2003-06-09,51250,52750,51000,52000,967060,2000864.0,192390758.0
2003-06-10,52000,52250,50000,50000,1447956,1923908.0,192390758.0
2003-06-11,50250,51250,49950,50500,721810,1943147.0,192390758.0
2003-06-12,50499,51000,49550,49850,1552756,1918136.0,192390758.0
2003-06-13,49850,50500,49650,49700,771194,1912364.0,192390758.0
2003-06-16,49500,50000,49450,50000,493340,1923908.0,192390758.0
2003-06-17,50000,51250,50000,51000,2170322,1962386.0,192390758.0
2003-06-18,50500,52500,50500,51250,1855904,1972005.0,192390758.0
2003-06-19,52250,52250,50500,50500,1360752,1943147.0,192390758.0
2003-06-20,49750,50000,49000,49500,1063917,1904669.0,192390758.0
2003-06-23,48849,50500,48849,49550,1039420,1906592.0,192390758.0
2003-06-24,48100,49100,48000,48050,1076582,1848875.0,192390758.0
2003-06-25,48250,49000,48250,49000,581632,1885429.0,192390758.0
2003-06-26,49100,49650,48750,48800,455350,1877734.0,192390758.0
2003-06-27,48850,50249,48850,50250,896794,1933527.0,192390758.0
2003-06-30,50250,50500,49400,50500,406526,1943147.0,192390758.0
2003-07-01,50000,50250,49450,49850,381296,1918136.0,192390758.0
2003-07-02,50000,50000,49300,49300,534931,1896973.0,192390758.0
2003-07-03,49950,50749,49499,50500,1130136,1943147.0,192390758.0
2003-07-04,50000,50500,49400,49700,377740,1912364.0,192390758.0
2003-07-07,49800,49950,49099,49450,555341,1902745.0,192390758.0
2003-07-08,49650,49650,49000,49050,749047,1887353.0,192390758.0
2003-07-09,49350,49900,49100,49350,776760,1898897.0,192390758.0
2003-07-10,49000,49250,48000,48000,1250481,1846951.0,192390758.0
2003-07-11,48000,48050,45800,46250,1210755,1779615.0,192390758.0
2003-07-14,46150,46850,45200,45250,1264541,1741136.0,192390758.0
2003-07-15,45600,46600,45400,45500,1182030,1750756.0,192390758.0
2003-07-16,45550,46000,45000,45500,897741,1750756.0,192390758.0
2003-07-18,44450,45800,44450,45500,429940,1750756.0,192390758.0
2003-07-21,45250,45750,44300,44300,403094,1704582.0,192390758.0
2003-07-22,44550,46650,44400,46250,908712,1779615.0,192390758.0
2003-07-23,46950,47150,46400,47000,558565,1808473.0,192390758.0
2003-07-24,47350,49150,46000,49150,916362,1891201.0,192390758.0
2003-07-25,49250,49599,48400,48750,1042190,1875810.0,192390758.0
2003-07-28,49500,49599,48800,49350,565810,1898897.0,192390758.0
2003-07-29,50250,51500,49650,49950,2111091,1921984.0,192390758.0
2003-07-30,49300,51000,49300,50500,1236756,1943147.0,192390758.0
2003-07-31,50750,50750,49750,50250,629506,1933527.0,192390758.0
2003-08-01,50750,53999,50500,53750,1987865,2068201.0,192390758.0
2003-08-04,52499,54250,52250,53750,703409,2068201.0,192390758.0
2003-08-05,53250,54249,52249,52750,710825,2029722.0,192390758.0
2003-08-06,51249,51750,49850,50250,463568,1933527.0,192390758.0
2003-08-07,50500,51750,50250,51000,399841,1962386.0,192390758.0
2003-08-08,50750,53250,50750,52500,1118520,2020103.0,192390758.0
2003-08-11,54749,55500,53750,54500,1407864,2097059.0,192390758.0
2003-08-12,54999,56000,53250,54250,1095528,2087440.0,192390758.0
2003-08-13,55499,57000,54750,55000,1069640,2116298.0,192390758.0
2003-08-14,54749,55750,53250,54500,878661,2097059.0,192390758.0
2003-08-18,55500,62500,54750,62500,2294460,2404884.0,192390758.0
2003-08-19,63000,63750,59750,61000,1959366,2347167.0,192390758.0
2003-08-20,61750,69000,60999,64500,2424249,2481841.0,192390758.0
2003-08-21,64500,65500,61000,61750,1468828,2376026.0,192390758.0
2003-08-22,60750,61999,57750,59000,1318745,2270211.0,192390758.0
2003-08-25,58250,60500,58250,58750,700281,2260591.0,192390758.0
2003-08-26,57999,60500,57999,59250,407006,2279830.0,192390758.0
2003-08-27,60500,67000,60500,63750,2305090,2452982.0,192390758.0
2003-08-28,66000,67000,63250,64750,1030453,2491460.0,192390758.0
2003-08-29,65250,68750,64750,67000,1132825,2578036.0,192390758.0
2003-09-01,67500,69000,64750,65250,713331,2510699.0,192390758.0
2003-09-02,66000,67250,64750,65250,699837,2510699.0,192390758.0
2003-09-03,65500,69750,64999,66500,1414486,2558797.0,192390758.0
2003-09-04,67000,69250,66250,68500,811670,2635753.0,192390758.0
2003-09-05,68500,69000,65000,65000,636200,2501080.0,192390758.0
2003-09-08,64000,66000,62250,62250,1124468,2395265.0,192390758.0
2003-09-09,62999,65750,62500,65500,897772,2520319.0,192390758.0
2003-09-15,63750,63750,61000,61000,749550,2347167.0,192390758.0
2003-09-16,60750,65750,60750,63750,722162,2452982.0,192390758.0
2003-09-17,65500,65750,63500,64750,418587,2491460.0,192390758.0
2003-09-18,65000,68250,64000,67500,1344050,2597275.0,192390758.0
2003-09-19,68000,69000,65000,67750,1080616,2606895.0,192390758.0
2003-09-22,67750,67750,62750,63250,735813,2433743.0,192390758.0
2003-09-23,63249,65250,61000,61750,673679,2376026.0,192390758.0
2003-09-24,62250,64999,61250,64500,1029570,2481841.0,192390758.0
2003-09-25,65000,65000,61000,61500,600342,2366406.0,192390758.0
2003-09-26,60750,62250,58750,59000,972689,2270211.0,192390758.0
2003-09-29,59249,60500,57000,58250,854069,2241352.0,192390758.0
2003-09-30,58499,60750,57000,57000,756450,2193255.0,192390758.0
2003-10-01,55500,63000,55500,62750,1005202,2414504.0,192390758.0
2003-10-02,64249,64249,60000,62750,1115300,2414504.0,192390758.0
2003-10-06,62750,64000,60000,60000,739004,2308689.0,192390758.0
2003-10-07,61499,65000,61000,63000,1030200,2424124.0,192390758.0
2003-10-08,64500,64500,61250,61750,719495,2376026.0,192390758.0
2003-10-09,60500,63250,60500,61250,806128,2356787.0,192390758.0
2003-10-10,62500,66000,62000,65500,1023350,2520319.0,192390758.0
2003-10-13,65000,65750,63250,64000,597140,2462602.0,192390758.0
2003-10-14,64250,70500,64250,69750,1332990,2683851.0,192390758.0
2003-10-15,70500,76250,70500,71750,1444309,2760807.0,192390758.0
2003-10-16,72750,82500,71750,82000,3426245,3155208.0,192390758.0
2003-10-17,78250,80000,70500,71500,2240973,2751188.0,192390758.0
2003-10-20,72500,74750,71250,73000,1150226,2808905.0,192390758.0
2003-10-21,73500,74500,71500,73000,1075464,2808905.0,192390758.0
2003-10-22,73000,76500,72750,75000,1389377,2885861.0,192390758.0
2003-10-23,72000,76250,71749,76000,898864,2924340.0,192390758.0
2003-10-24,77000,81000,76250,78500,1751952,3020535.0,192390758.0
2003-10-27,78000,79500,73750,74500,1001824,2866622.0,192390758.0
2003-10-28,77000,84750,74750,82250,2957612,3164828.0,192390758.0
2003-10-29,82000,84000,80000,81750,1062038,3145589.0,192390758.0
2003-10-30,82250,83750,78500,80000,996058,3078252.0,192390758.0
2003-10-31,80250,80500,76750,79500,611354,3059013.0,192390758.0
2003-11-03,79000,80250,78000,80000,804576,3078252.0,192390758.0
2003-11-04,81250,83500,75750,76500,1315859,2943579.0,192390758.0
2003-11-05,78000,78750,75250,78500,1579004,3020535.0,192390758.0
2003-11-06,83500,90250,82500,89250,4353850,3434175.0,192390758.0
2003-11-07,87500,90000,85000,88000,1885149,3386077.0,192390758.0
2003-11-10,86000,93500,86000,91000,1750950,3501512.0,192390758.0
2003-11-11,89000,90000,81500,82500,1408361,3174448.0,192390758.0
2003-11-12,85000,88500,84750,87750,867660,3376458.0,192390758.0
2003-11-13,88500,89000,84000,87250,1151066,3357219.0,192390758.0
2003-11-14,86250,88000,85250,85750,472946,3299501.0,192390758.0
2003-11-17,85250,85500,80500,82000,1261935,3155208.0,192390758.0
2003-11-18,81000,83500,79250,83000,1223540,3193687.0,192390758.0
2003-11-19,80250,80750,77000,78000,1057587,3001296.0,192390758.0
2003-11-20,78000,79750,76500,77250,601681,2972437.0,192390758.0
2003-11-21,75500,79000,74750,77000,868616,2962818.0,192390758.0
2003-11-24,77000,78750,75250,77250,553539,2972437.0,192390758.0
2003-11-25,79500,81500,78250,80000,1039135,3078252.0,192390758.0
2003-11-26,81250,82250,79000,82250,1025200,3164828.0,192390758.0
2003-11-27,83750,87250,82750,83500,1907445,3212926.0,192390758.0
2003-11-28,83500,85750,82750,85500,789726,3289882.0,192390758.0
2003-12-01,85750,88750,84750,86000,964696,3309121.0,192390758.0
2003-12-02,87500,87750,83000,85750,795244,3299501.0,192390758.0
