신도리코(029530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-17,53400,54400,53400,54200,6700,546338.0,10080029.0
2010-03-18,53600,54100,53600,53600,8435,540290.0,10080029.0
2010-03-19,53900,54100,53500,53500,7010,539282.0,10080029.0
2010-03-22,53500,54000,53100,53300,17144,537266.0,10080029.0
2010-03-23,53500,53800,53400,53400,7647,538274.0,10080029.0
2010-03-24,53400,53500,53100,53100,2801,535250.0,10080029.0
2010-03-25,53400,53700,52900,53000,6817,534242.0,10080029.0
2010-03-26,52800,53700,52600,53400,8683,538274.0,10080029.0
2010-03-29,53500,53600,53200,53400,3279,538274.0,10080029.0
2010-03-30,53700,53700,53100,53500,4061,539282.0,10080029.0
2010-03-31,53500,54900,53400,54500,16034,549362.0,10080029.0
2010-04-01,54600,54600,54000,54300,5932,547346.0,10080029.0
2010-04-02,54300,54500,53600,53800,7446,542306.0,10080029.0
2010-04-05,53300,54200,53000,54000,6985,544322.0,10080029.0
2010-04-06,54300,54500,53700,54300,4638,547346.0,10080029.0
2010-04-07,54500,55400,54300,55000,9839,554402.0,10080029.0
2010-04-08,55200,55200,54400,54700,9087,551378.0,10080029.0
2010-04-09,54700,54700,53800,54000,6615,544322.0,10080029.0
2010-04-12,53600,54200,53600,54200,6696,546338.0,10080029.0
2010-04-13,53600,54400,53600,53900,4966,543314.0,10080029.0
2010-04-14,54000,54800,53900,54300,10396,547346.0,10080029.0
2010-04-15,54100,54100,53600,54000,5501,544322.0,10080029.0
2010-04-16,54000,54200,53400,53900,7430,543314.0,10080029.0
2010-04-19,54100,54500,53300,53500,5498,539282.0,10080029.0
2010-04-20,53500,53600,53100,53200,8532,536258.0,10080029.0
2010-04-21,53300,53500,53000,53000,17278,534242.0,10080029.0
2010-04-22,53000,53400,52900,53100,11782,535250.0,10080029.0
2010-04-23,53000,53100,52700,53000,3583,534242.0,10080029.0
2010-04-26,52900,53300,52800,53100,5874,535250.0,10080029.0
2010-04-27,53100,53100,52800,52900,4927,533234.0,10080029.0
2010-04-28,52800,52900,52000,52000,9972,524162.0,10080029.0
2010-04-29,52000,52400,51700,52300,7379,527186.0,10080029.0
2010-04-30,52200,52300,51200,51700,11295,521137.0,10080029.0
2010-05-03,51900,52500,50700,50900,10981,513073.0,10080029.0
2010-05-04,50900,51200,50600,50700,11129,511057.0,10080029.0
2010-05-06,51100,51100,50300,50400,9064,508033.0,10080029.0
2010-05-07,50100,50200,49200,49200,15853,495937.0,10080029.0
2010-05-10,49650,49950,49150,49400,7849,497953.0,10080029.0
2010-05-11,49600,50000,49350,49500,25461,498961.0,10080029.0
2010-05-12,49600,50500,49500,50000,7978,504001.0,10080029.0
2010-05-13,50000,51400,49800,50700,10514,511057.0,10080029.0
2010-05-14,50500,50700,49850,50200,12524,506017.0,10080029.0
2010-05-17,50200,50200,49400,49850,16590,502489.0,10080029.0
2010-05-18,49700,50900,49650,50200,4900,506017.0,10080029.0
2010-05-19,49700,50500,49350,50200,11109,506017.0,10080029.0
2010-05-20,49500,50500,49500,49950,6825,503497.0,10080029.0
2010-05-24,49700,50400,49300,49300,3011,496945.0,10080029.0
2010-05-25,49100,49100,47900,47900,13906,482833.0,10080029.0
2010-05-26,47950,50100,47800,50100,10561,505009.0,10080029.0
2010-05-27,49400,49800,47950,47950,43284,483337.0,10080029.0
2010-05-28,48400,48400,47150,47150,41960,475273.0,10080029.0
2010-05-31,47150,47800,47150,47400,19363,477793.0,10080029.0
2010-06-01,47450,48100,47400,47800,14610,481825.0,10080029.0
2010-06-03,47850,48750,47700,48600,9944,489889.0,10080029.0
2010-06-04,48350,48700,48350,48500,4090,488881.0,10080029.0
2010-06-07,48000,48600,47600,47950,5838,483337.0,10080029.0
2010-06-08,48200,48700,47800,48500,4543,488881.0,10080029.0
2010-06-09,48550,49200,48250,49200,6641,495937.0,10080029.0
2010-06-10,48700,49950,48400,49950,22062,503497.0,10080029.0
2010-06-11,49800,49800,48600,48700,18988,490897.0,10080029.0
2010-06-14,48700,49400,48700,49000,10356,493921.0,10080029.0
2010-06-15,48900,49450,48900,49050,4288,494425.0,10080029.0
2010-06-16,49150,49450,48900,49200,4479,495937.0,10080029.0
2010-06-17,49000,49100,48300,48700,14435,490897.0,10080029.0
2010-06-18,48600,49950,48600,49850,11134,502489.0,10080029.0
2010-06-21,49500,50800,49500,50200,11400,506017.0,10080029.0
2010-06-22,50300,50400,49050,49700,10586,500977.0,10080029.0
2010-06-23,49600,50400,49350,49950,7653,503497.0,10080029.0
2010-06-24,49550,50500,49550,50500,5697,509041.0,10080029.0
2010-06-25,50200,50400,49600,49750,9327,501481.0,10080029.0
2010-06-28,49750,49950,49300,49600,3573,499969.0,10080029.0
2010-06-29,49500,50000,49400,49700,4374,500977.0,10080029.0
2010-06-30,49500,49600,48750,49500,10480,498961.0,10080029.0
2010-07-01,49200,50000,48750,49450,8068,498457.0,10080029.0
2010-07-02,49450,49550,48850,49350,5020,497449.0,10080029.0
2010-07-05,49050,49350,48800,48800,2755,491905.0,10080029.0
2010-07-06,49000,49000,48300,48550,8391,489385.0,10080029.0
2010-07-07,48650,48850,48150,48550,8032,489385.0,10080029.0
2010-07-08,48550,49050,48500,48650,6859,490393.0,10080029.0
2010-07-09,48600,49150,48550,49150,8012,495433.0,10080029.0
2010-07-12,49200,49650,49100,49650,5429,500473.0,10080029.0
2010-07-13,49800,50300,49200,50200,10627,506017.0,10080029.0
2010-07-14,50100,50700,49600,49950,30847,503497.0,10080029.0
2010-07-15,49950,50300,49600,50100,16616,505009.0,10080029.0
2010-07-16,50000,50900,49700,50200,15640,506017.0,10080029.0
2010-07-19,49950,50200,49700,49850,3890,502489.0,10080029.0
2010-07-20,49700,50100,49550,50000,8080,504001.0,10080029.0
2010-07-21,50000,50200,49800,49800,8075,501985.0,10080029.0
2010-07-22,50400,50400,49300,49550,7389,499465.0,10080029.0
2010-07-23,49550,50000,49450,49750,7001,501481.0,10080029.0
2010-07-26,49650,50300,49600,49750,11479,501481.0,10080029.0
2010-07-27,50000,50800,49700,50100,17268,505009.0,10080029.0
2010-07-28,50000,50100,49850,49950,11323,503497.0,10080029.0
2010-07-29,49950,49950,49400,49400,9033,497953.0,10080029.0
2010-07-30,49250,49800,49200,49400,9057,497953.0,10080029.0
2010-08-02,49700,49750,49350,49700,18383,500977.0,10080029.0
2010-08-03,49700,49800,49500,49700,10155,500977.0,10080029.0
2010-08-04,49700,49800,49450,49700,15910,500977.0,10080029.0
2010-08-05,49700,50000,49450,50000,20094,504001.0,10080029.0
2010-08-06,50000,50500,49800,50000,14250,504001.0,10080029.0
2010-08-09,50100,50400,49850,50200,9406,506017.0,10080029.0
2010-08-10,50300,50600,49900,50600,9424,510049.0,10080029.0
2010-08-11,50700,50700,49900,50000,12033,504001.0,10080029.0
2010-08-12,49850,50400,49800,49850,12106,502489.0,10080029.0
2010-08-13,50100,50600,49850,50300,12127,507025.0,10080029.0
2010-08-16,50600,50900,49950,50100,18384,505009.0,10080029.0
2010-08-17,49950,50400,49850,50300,26827,507025.0,10080029.0
2010-08-18,50300,50900,50000,50300,13589,507025.0,10080029.0
2010-08-19,50300,50800,49900,50600,21861,510049.0,10080029.0
2010-08-20,50500,51900,50300,51700,31765,521137.0,10080029.0
2010-08-23,51900,51900,50900,51300,11514,517105.0,10080029.0
2010-08-24,51000,51900,50600,51800,16797,522146.0,10080029.0
2010-08-25,51500,52000,51200,51300,6779,517105.0,10080029.0
2010-08-26,51400,52000,50800,51000,10852,514081.0,10080029.0
2010-08-27,50800,50800,49950,50000,14114,504001.0,10080029.0
2010-08-30,50300,51000,50100,51000,10114,514081.0,10080029.0
2010-08-31,50600,50800,50100,50100,6462,505009.0,10080029.0
2010-09-01,50300,50700,50000,50600,10212,510049.0,10080029.0
2010-09-02,50600,51100,50500,50900,8910,513073.0,10080029.0
2010-09-03,51000,51500,50700,51400,16621,518113.0,10080029.0
2010-09-06,50600,51300,50400,50600,17618,510049.0,10080029.0
2010-09-07,50400,50600,50200,50300,4991,507025.0,10080029.0
2010-09-08,50300,50700,50200,50500,3978,509041.0,10080029.0
2010-09-09,50600,51100,50100,50100,17072,505009.0,10080029.0
2010-09-10,50400,52100,50400,52000,20291,524162.0,10080029.0
2010-09-13,52200,52400,51600,52400,10537,528194.0,10080029.0
2010-09-14,51500,51900,51100,51100,14389,515089.0,10080029.0
2010-09-15,51000,52000,50900,51800,9935,522146.0,10080029.0
2010-09-16,51800,52300,51400,51800,13782,522146.0,10080029.0
2010-09-17,52000,53000,51800,51800,22965,522146.0,10080029.0
2010-09-20,52100,52600,52000,52500,16328,529202.0,10080029.0
2010-09-24,52600,53900,52400,53900,22296,543314.0,10080029.0
2010-09-27,54100,54100,53000,53200,15799,536258.0,10080029.0
2010-09-28,53100,53500,52700,52700,8209,531218.0,10080029.0
2010-09-29,52800,54200,52600,54000,16568,544322.0,10080029.0
2010-09-30,53900,54500,53600,54400,14514,548354.0,10080029.0
2010-10-01,54400,54500,53200,54000,15300,544322.0,10080029.0
2010-10-04,54400,54600,53700,54600,16391,550370.0,10080029.0
2010-10-05,54500,55500,54500,55400,20164,558434.0,10080029.0
2010-10-06,55600,56100,55000,55000,12299,554402.0,10080029.0
2010-10-07,55000,55500,55000,55000,8782,554402.0,10080029.0
2010-10-08,54500,55400,54100,54900,7408,553394.0,10080029.0
2010-10-11,54900,55000,53800,54500,6346,549362.0,10080029.0
2010-10-12,54400,54400,53500,53900,5437,543314.0,10080029.0
2010-10-13,54000,55300,54000,54900,9995,553394.0,10080029.0
2010-10-14,55000,55600,54400,54800,8425,552386.0,10080029.0
2010-10-15,54500,55400,54300,54600,14630,550370.0,10080029.0
2010-10-18,55000,55800,54500,54600,9955,550370.0,10080029.0
2010-10-19,55300,55300,54400,54500,11726,549362.0,10080029.0
2010-10-20,55000,55000,53800,53800,16110,542306.0,10080029.0
2010-10-21,54600,54600,53200,53500,22070,539282.0,10080029.0
2010-10-22,53900,54400,53600,54200,13472,546338.0,10080029.0
2010-10-25,54200,54400,53300,53900,9969,543314.0,10080029.0
2010-10-26,53800,54200,53500,53800,9511,542306.0,10080029.0
2010-10-27,53900,53900,52800,52800,26728,532226.0,10080029.0
2010-10-28,52900,54300,52900,54300,15577,547346.0,10080029.0
2010-10-29,54500,54500,53000,54400,19115,548354.0,10080029.0
2010-11-01,54400,55000,53500,55000,25250,554402.0,10080029.0
2010-11-02,54600,55800,54400,55600,17016,560450.0,10080029.0
2010-11-03,55800,56700,55100,56000,16430,564482.0,10080029.0
2010-11-04,56300,56600,55100,56000,11221,564482.0,10080029.0
2010-11-05,56000,56600,53900,54300,23250,547346.0,10080029.0
2010-11-08,54500,55900,54000,55700,14883,561458.0,10080029.0
2010-11-09,55700,56200,54900,55500,17537,559442.0,10080029.0
2010-11-10,56000,56500,55700,56000,23411,564482.0,10080029.0
2010-11-11,55700,56600,53900,53900,23851,543314.0,10080029.0
2010-11-12,55000,55700,54000,54600,13638,550370.0,10080029.0
2010-11-15,54800,55300,54000,54300,8615,547346.0,10080029.0
2010-11-16,54300,54600,53600,53600,12606,540290.0,10080029.0
2010-11-17,53600,53900,53000,53300,12254,537266.0,10080029.0
2010-11-18,53300,54200,53300,54000,8198,544322.0,10080029.0
2010-11-19,54200,54400,53600,54200,8138,546338.0,10080029.0
2010-11-22,54400,54600,53900,54200,5813,546338.0,10080029.0
2010-11-23,54500,54500,53700,54100,4371,545330.0,10080029.0
2010-11-24,53300,54000,53100,53400,10887,538274.0,10080029.0
2010-11-25,53500,53900,53100,53700,7824,541298.0,10080029.0
2010-11-26,54300,54300,52600,52900,11205,533234.0,10080029.0
2010-11-29,53300,54100,52600,53400,8961,538274.0,10080029.0
2010-11-30,53400,54000,53200,53400,9605,538274.0,10080029.0
2010-12-01,53400,53700,53300,53600,2857,540290.0,10080029.0
2010-12-02,53600,54400,53300,53700,10166,541298.0,10080029.0
2010-12-03,54400,54400,53600,54200,6587,546338.0,10080029.0
2010-12-06,53700,54000,53400,53500,12545,539282.0,10080029.0
2010-12-07,53600,53800,53300,53700,5579,541298.0,10080029.0
2010-12-08,53400,54200,53400,54200,6134,546338.0,10080029.0
2010-12-09,54300,56800,53700,56800,39921,572546.0,10080029.0
2010-12-10,56600,56600,55500,55500,8398,559442.0,10080029.0
2010-12-13,55500,56700,55500,56700,20794,571538.0,10080029.0
2010-12-14,56800,57100,56400,57000,20215,574562.0,10080029.0
2010-12-15,57000,57100,56400,57100,9157,575570.0,10080029.0
2010-12-16,57000,57000,56400,56700,9689,571538.0,10080029.0
2010-12-17,56600,56800,56100,56600,11092,570530.0,10080029.0
2010-12-20,56000,56500,55500,56000,9334,564482.0,10080029.0
2010-12-21,56100,56600,55800,56400,6596,568514.0,10080029.0
2010-12-22,56400,56500,55500,56300,8064,567506.0,10080029.0
2010-12-23,56300,56600,55800,56200,5216,566498.0,10080029.0
2010-12-24,56300,56400,55500,56300,15455,567506.0,10080029.0
2010-12-27,56300,56700,55800,56400,19027,568514.0,10080029.0
2010-12-28,56000,56800,55800,56800,47422,572546.0,10080029.0
2010-12-29,55300,55300,54100,54400,31458,548354.0,10080029.0
2010-12-30,54400,55100,53700,54400,25132,548354.0,10080029.0
2011-01-03,54500,55500,53700,55100,32956,555410.0,10080029.0
2011-01-04,55000,55500,54600,54900,13071,553394.0,10080029.0
2011-01-05,55500,55500,54600,55200,9021,556418.0,10080029.0
2011-01-06,55000,55900,54900,55600,17210,560450.0,10080029.0
2011-01-07,55000,55800,55000,55400,11341,558434.0,10080029.0
2011-01-10,55100,55800,55100,55400,8008,558434.0,10080029.0
2011-01-11,55000,55300,54500,54800,15150,552386.0,10080029.0
2011-01-12,54700,55700,54200,54600,30285,550370.0,10080029.0
2011-01-13,54200,54400,53600,53700,16515,541298.0,10080029.0
2011-01-14,53800,54300,53500,53800,7986,542306.0,10080029.0
2011-01-17,53800,54000,53000,53200,13907,536258.0,10080029.0
2011-01-18,52800,54600,52800,54100,11023,545330.0,10080029.0
2011-01-19,54500,55300,53600,54200,8712,546338.0,10080029.0
2011-01-20,54600,54600,53000,53400,9081,538274.0,10080029.0
2011-01-21,53600,53600,52700,52900,3392,533234.0,10080029.0
2011-01-24,52700,53900,52400,52600,5515,530210.0,10080029.0
2011-01-25,52600,53900,52600,53700,6914,541298.0,10080029.0
2011-01-26,53100,54700,53100,54700,7350,551378.0,10080029.0
2011-01-27,53700,54500,53400,53500,15012,539282.0,10080029.0
2011-01-28,53900,53900,53000,53300,9375,537266.0,10080029.0
2011-01-31,53700,54100,52700,53700,7066,541298.0,10080029.0
2011-02-01,53300,53700,52900,52900,5843,533234.0,10080029.0
2011-02-07,52800,54000,52800,53300,7094,537266.0,10080029.0
2011-02-08,53000,53800,52000,52000,8372,524162.0,10080029.0
2011-02-09,52200,52700,50900,51700,8891,521137.0,10080029.0
2011-02-10,51500,52900,51300,51300,12929,517105.0,10080029.0
2011-02-11,51500,51900,51300,51400,15421,518113.0,10080029.0
2011-02-14,51100,52200,51100,51600,6613,520129.0,10080029.0
2011-02-15,51500,52100,51500,51800,9541,522146.0,10080029.0
2011-02-16,51800,53300,51800,52800,13834,532226.0,10080029.0
2011-02-17,52600,53300,52000,52800,8733,532226.0,10080029.0
2011-02-18,52800,53300,51700,51800,15791,522146.0,10080029.0
2011-02-21,52000,52600,51800,52200,10497,526178.0,10080029.0
2011-02-22,52400,52400,51700,51700,10085,521137.0,10080029.0
2011-02-23,52300,52300,51000,51800,8554,522146.0,10080029.0
2011-02-24,52200,52200,51200,52000,6697,524162.0,10080029.0
2011-02-25,52000,52400,51300,51800,13349,522146.0,10080029.0
2011-02-28,51500,51600,50000,50400,20672,508033.0,10080029.0
2011-03-02,50000,50700,49550,50700,24388,511057.0,10080029.0
2011-03-03,50100,51100,50100,50700,5538,511057.0,10080029.0
2011-03-04,50700,51600,50300,51600,10985,520129.0,10080029.0
2011-03-07,50900,51700,50500,50500,4880,509041.0,10080029.0
2011-03-08,50500,52500,50500,51200,12420,516097.0,10080029.0
2011-03-09,51200,51600,50500,50500,10409,509041.0,10080029.0
2011-03-10,50700,51300,50200,50200,14299,506017.0,10080029.0
2011-03-11,50400,51200,49900,49900,11618,502993.0,10080029.0
2011-03-14,49500,50400,48900,50400,15964,508033.0,10080029.0
2011-03-15,49900,50300,49000,49000,17113,493921.0,10080029.0
2011-03-16,48500,50100,48500,49850,8771,502489.0,10080029.0
2011-03-17,49700,49750,48750,48750,14513,491401.0,10080029.0
2011-03-18,48700,52000,48250,50100,85957,505009.0,10080029.0
2011-03-21,50200,50200,49650,49800,11036,501985.0,10080029.0
2011-03-22,49600,50000,49350,50000,11611,504001.0,10080029.0
2011-03-23,50000,50200,49200,49900,11195,502993.0,10080029.0
2011-03-24,49250,50200,49200,49750,11072,501481.0,10080029.0
2011-03-25,49800,50500,49750,50100,6929,505009.0,10080029.0
2011-03-28,50100,51400,50100,51200,10644,516097.0,10080029.0
2011-03-29,51300,51400,50600,51300,3940,517105.0,10080029.0
2011-03-30,51600,52100,51000,52000,11455,524162.0,10080029.0
2011-03-31,51800,52500,51400,51800,12035,522146.0,10080029.0
2011-04-01,51100,52000,51100,51200,12102,516097.0,10080029.0
2011-04-04,51300,52600,51300,52400,7400,528194.0,10080029.0
2011-04-05,52000,52400,51400,52000,7524,524162.0,10080029.0
2011-04-06,51700,52700,51700,52100,32617,525170.0,10080029.0
2011-04-07,52400,53100,51900,53000,46336,534242.0,10080029.0
2011-04-08,52200,53500,52200,53200,9357,536258.0,10080029.0
2011-04-11,52600,53400,52500,52600,4678,530210.0,10080029.0
2011-04-12,52500,52900,52000,52000,8278,524162.0,10080029.0
2011-04-13,51600,52600,51600,52600,5925,530210.0,10080029.0
2011-04-14,52600,52900,51500,52900,14356,533234.0,10080029.0
2011-04-15,52200,52500,51500,51700,14949,521137.0,10080029.0
2011-04-18,51700,52200,51300,52000,11129,524162.0,10080029.0
2011-04-19,52200,52200,51200,51700,11080,521137.0,10080029.0
2011-04-20,51700,52300,51500,51800,4186,522146.0,10080029.0
2011-04-21,51900,52900,51900,52500,10092,529202.0,10080029.0
2011-04-22,52000,52800,51600,52500,11693,529202.0,10080029.0
2011-04-25,52200,53000,52000,53000,7142,534242.0,10080029.0
2011-04-26,53000,53300,52300,53100,6316,535250.0,10080029.0
2011-04-27,53100,54000,52600,53100,11986,535250.0,10080029.0
2011-04-28,52800,53200,52200,52200,12133,526178.0,10080029.0
2011-04-29,52000,53000,51600,52800,9772,532226.0,10080029.0
2011-05-02,52500,54100,52400,53800,21707,542306.0,10080029.0
2011-05-03,53800,53800,52600,52900,6781,533234.0,10080029.0
2011-05-04,52600,53100,52400,52500,7088,529202.0,10080029.0
2011-05-06,52100,52800,52000,52000,6483,524162.0,10080029.0
2011-05-09,52000,52100,51200,51200,10740,516097.0,10080029.0
2011-05-11,51500,51500,50600,50800,8893,512065.0,10080029.0
2011-05-12,50600,50600,49700,49700,21851,500977.0,10080029.0
2011-05-13,49750,50500,49750,50000,7297,504001.0,10080029.0
2011-05-16,49850,50200,49500,49650,9142,500473.0,10080029.0
2011-05-17,50000,50100,49550,49650,7614,500473.0,10080029.0
2011-05-18,49750,50000,49550,49650,7770,500473.0,10080029.0
2011-05-19,49900,49900,49000,49450,15707,498457.0,10080029.0
2011-05-20,49250,49700,48900,49150,17212,495433.0,10080029.0
2011-05-23,49150,49250,48500,48850,10770,492409.0,10080029.0
2011-05-24,49000,49050,48600,48650,8078,490393.0,10080029.0
2011-05-25,48550,48650,48050,48250,13285,486361.0,10080029.0
2011-05-26,48150,49400,48150,48450,3830,488377.0,10080029.0
2011-05-27,48350,49350,48250,48800,7688,491905.0,10080029.0
2011-05-30,48750,48900,48450,48500,5749,488881.0,10080029.0
2011-05-31,48700,49600,48600,49600,16794,499969.0,10080029.0
2011-06-01,49250,49250,48750,49100,11000,494929.0,10080029.0
2011-06-02,48700,49100,48000,48000,15886,483841.0,10080029.0
2011-06-03,48000,48450,47850,48300,13371,486865.0,10080029.0
2011-06-07,47850,48500,47850,48350,7551,487369.0,10080029.0
2011-06-08,48350,48350,47600,47600,13948,479809.0,10080029.0
2011-06-09,47550,47800,45750,46900,49442,472753.0,10080029.0
2011-06-10,47050,47200,46100,46100,14121,464689.0,10080029.0
2011-06-13,46350,46600,46150,46200,6171,465697.0,10080029.0
2011-06-14,46650,47050,46250,46500,5605,468721.0,10080029.0
2011-06-15,46500,47300,46300,47300,13163,476785.0,10080029.0
2011-06-16,46850,47100,46400,46500,6334,468721.0,10080029.0
2011-06-17,46900,47600,46550,47000,28010,473761.0,10080029.0
2011-06-20,47000,48200,46950,48200,13312,485857.0,10080029.0
2011-06-21,48200,49000,48000,49000,23772,493921.0,10080029.0
2011-06-22,49150,49700,48650,49700,12516,500977.0,10080029.0
2011-06-23,49700,49850,48850,49700,9721,500977.0,10080029.0
2011-06-24,49850,50200,49250,49600,8141,499969.0,10080029.0
