한국석유공업(004090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-02-16,45000,45000,43800,45000,1042,29484.0,655200.0
2010-02-17,45700,45700,44500,45200,1022,29615.0,655200.0
2010-02-18,45200,45200,44350,44500,574,29156.0,655200.0
2010-02-19,44500,45350,44400,45200,2140,29615.0,655200.0
2010-02-22,44500,47000,44450,45950,2674,30106.0,655200.0
2010-02-23,45500,45900,44600,44850,1907,29386.0,655200.0
2010-02-24,45350,45350,44550,44650,1214,29255.0,655200.0
2010-02-25,44650,45900,44250,44500,2506,29156.0,655200.0
2010-02-26,44550,44850,44300,44400,1140,29091.0,655200.0
2010-03-02,44400,44500,44100,44150,507,28927.0,655200.0
2010-03-03,44250,44900,44000,44900,1100,29418.0,655200.0
2010-03-04,44850,45200,44200,45100,760,29550.0,655200.0
2010-03-05,44450,45100,44250,44600,1102,29222.0,655200.0
2010-03-08,44600,45000,44400,45000,1820,29484.0,655200.0
2010-03-09,44200,45000,44200,45000,1491,29484.0,655200.0
2010-03-10,44400,45050,44350,44950,1412,29451.0,655200.0
2010-03-11,44500,47500,44350,47000,6910,30794.0,655200.0
2010-03-12,47900,54000,47100,54000,26687,35381.0,655200.0
2010-03-15,57000,62100,57000,62100,66309,40688.0,655200.0
2010-03-16,64700,71400,64000,64000,94132,41933.0,655200.0
2010-03-17,61300,62400,54400,55300,76767,36233.0,655200.0
2010-03-18,56600,63500,54700,59800,81348,39181.0,655200.0
2010-03-19,61000,64900,59100,59300,42589,38853.0,655200.0
2010-03-22,58200,59600,56500,57500,17769,37674.0,655200.0
2010-03-23,57500,63000,56300,59800,41222,39181.0,655200.0
2010-03-24,60700,62500,58700,59300,26824,38853.0,655200.0
2010-03-25,58700,60200,56700,57000,17046,37346.0,655200.0
2010-03-26,57300,59000,56700,57100,14037,37412.0,655200.0
2010-03-29,56100,58000,54700,55900,12042,36626.0,655200.0
2010-03-30,55900,64200,55900,64200,62298,42064.0,655200.0
2010-03-31,67000,73700,66700,68300,99671,44750.0,655200.0
2010-04-01,67800,71900,64800,67000,47186,43898.0,655200.0
2010-04-02,68700,69900,65700,67400,25682,44160.0,655200.0
2010-04-05,67500,70000,63400,64200,23208,42064.0,655200.0
2010-04-06,63800,65700,61200,61200,18088,40098.0,655200.0
2010-04-07,61400,64400,61400,62600,11740,41016.0,655200.0
2010-04-08,63900,63900,61500,62000,10083,40622.0,655200.0
2010-04-09,62300,62800,59300,60300,12626,39509.0,655200.0
2010-04-12,60200,60300,57500,57500,16644,37674.0,655200.0
2010-04-13,57700,60000,57700,59300,9407,38853.0,655200.0
2010-04-14,59500,59800,58000,59500,6284,38984.0,655200.0
2010-04-15,59000,61800,59000,59900,6549,39246.0,655200.0
2010-04-16,61400,61800,59000,59300,7832,38853.0,655200.0
2010-04-19,58100,59100,57500,58400,6749,38264.0,655200.0
2010-04-20,58600,59400,58000,58100,5069,38067.0,655200.0
2010-04-21,57900,59500,57800,58800,6650,38526.0,655200.0
2010-04-22,58800,59400,57500,57500,6050,37674.0,655200.0
2010-04-23,57600,58200,56700,56800,4536,37215.0,655200.0
2010-04-26,57200,57200,55700,55800,4338,36560.0,655200.0
2010-04-27,56100,57200,55700,56000,4985,36691.0,655200.0
2010-04-28,55800,55800,54600,55000,6230,36036.0,655200.0
2010-04-29,55100,56600,54900,55000,4307,36036.0,655200.0
2010-04-30,55200,55900,54100,54200,3603,35512.0,655200.0
2010-05-03,54200,54500,52500,52600,4940,34464.0,655200.0
2010-05-04,52100,52700,51100,51200,4514,33546.0,655200.0
2010-05-06,50200,52100,49500,51600,2835,33808.0,655200.0
2010-05-07,49500,51500,48100,50900,3596,33350.0,655200.0
2010-05-10,50000,52500,50000,51800,3271,33939.0,655200.0
2010-05-11,53800,53800,51700,52900,3715,34660.0,655200.0
2010-05-12,53000,53700,52200,52400,3405,34332.0,655200.0
2010-05-13,52400,52800,51100,52600,2222,34464.0,655200.0
2010-05-14,53000,53700,51400,51500,2647,33743.0,655200.0
2010-05-17,50600,50700,49200,49200,5475,32236.0,655200.0
2010-05-18,49200,50000,49100,49150,1617,32203.0,655200.0
2010-05-19,49150,49150,47500,48050,2279,31482.0,655200.0
2010-05-20,47850,49300,45100,45550,4457,29844.0,655200.0
2010-05-24,44300,45450,44300,45000,4849,29484.0,655200.0
2010-05-25,46800,46800,41050,43800,7838,28698.0,655200.0
2010-05-26,43800,46700,43800,46250,2000,30303.0,655200.0
2010-05-27,44550,47300,44550,46250,53514,30303.0,655200.0
2010-05-28,48000,53100,48000,53100,9467,34791.0,655200.0
2010-05-31,57200,57900,53500,53500,23661,35053.0,655200.0
2010-06-01,53600,55300,50000,52200,8785,34201.0,655200.0
2010-06-03,52300,55000,52300,53200,2970,34857.0,655200.0
2010-06-04,52100,53900,51900,52500,2677,34398.0,655200.0
2010-06-07,50800,51900,50100,50200,2550,32891.0,655200.0
2010-06-08,50300,51500,50000,51200,1279,33546.0,655200.0
2010-06-09,51900,51900,50200,50300,2142,32957.0,655200.0
2010-06-10,50300,51600,50300,50400,1536,33022.0,655200.0
2010-06-11,50600,51500,50400,51000,1944,33415.0,655200.0
2010-06-14,51000,51800,50200,51200,3053,33546.0,655200.0
2010-06-15,51000,51200,50500,50600,1404,33153.0,655200.0
2010-06-16,51600,51600,50000,50900,2927,33350.0,655200.0
2010-06-17,51300,51300,50000,50700,1427,33219.0,655200.0
2010-06-18,50200,50400,49900,50000,1382,32760.0,655200.0
2010-06-21,50900,50900,49800,49950,1957,32727.0,655200.0
2010-06-22,49550,50200,49500,49850,1775,32662.0,655200.0
2010-06-23,49700,49850,49050,49300,2365,32301.0,655200.0
2010-06-24,49300,51000,49300,49650,3332,32531.0,655200.0
2010-06-25,49200,50700,49200,49800,1323,32629.0,655200.0
2010-06-28,49300,50500,49300,49950,1680,32727.0,655200.0
2010-06-29,49450,49800,49100,49100,2024,32170.0,655200.0
2010-06-30,49050,49050,48350,48400,1624,31712.0,655200.0
2010-07-01,48400,49000,48000,48100,1168,31515.0,655200.0
2010-07-02,48100,48200,47200,47400,1773,31056.0,655200.0
2010-07-05,47400,47550,46500,47100,3386,30860.0,655200.0
2010-07-06,47100,47100,46300,46850,777,30696.0,655200.0
2010-07-07,46500,46750,45500,45600,3285,29877.0,655200.0
2010-07-08,46800,52400,45700,52400,20596,34332.0,655200.0
2010-07-09,53000,57600,50000,50000,36143,32760.0,655200.0
2010-07-12,50900,51400,48400,48500,8150,31777.0,655200.0
2010-07-13,48550,50000,47850,48700,8591,31908.0,655200.0
2010-07-14,49100,51900,49100,50100,5750,32826.0,655200.0
2010-07-15,50100,50100,48700,49500,3607,32432.0,655200.0
2010-07-16,49500,49500,48100,48700,4066,31908.0,655200.0
2010-07-19,47150,49600,47150,49100,3661,32170.0,655200.0
2010-07-20,48950,49000,48100,48350,2200,31679.0,655200.0
2010-07-21,48600,48750,48000,48050,2268,31482.0,655200.0
2010-07-22,48050,53400,48050,49950,12318,32727.0,655200.0
2010-07-23,50100,50500,48900,48900,4201,32039.0,655200.0
2010-07-26,49300,49400,48400,49150,2018,32203.0,655200.0
2010-07-27,49150,50000,48750,48850,1715,32007.0,655200.0
2010-07-28,48650,49150,48650,48800,1193,31974.0,655200.0
2010-07-29,48800,50400,48800,49400,3342,32367.0,655200.0
2010-07-30,50300,50300,48800,49100,2105,32170.0,655200.0
2010-08-02,49100,50800,48850,49350,2343,32334.0,655200.0
2010-08-03,49800,49800,49000,49500,2620,32432.0,655200.0
2010-08-04,49150,49850,48800,49500,1242,32432.0,655200.0
2010-08-05,49600,49600,48800,48800,2960,31974.0,655200.0
2010-08-06,48600,49600,48600,48700,2282,31908.0,655200.0
2010-08-09,49300,49700,48900,49400,1393,32367.0,655200.0
2010-08-10,49850,56800,49850,50000,69957,32760.0,655200.0
2010-08-11,50500,50900,48500,48850,12116,32007.0,655200.0
2010-08-12,48500,48900,48000,48600,5123,31843.0,655200.0
2010-08-13,48200,49500,48100,48950,2705,32072.0,655200.0
2010-08-16,49000,49000,48200,48800,1720,31974.0,655200.0
2010-08-17,48700,49000,48350,48550,1190,31810.0,655200.0
2010-08-18,48400,48600,48050,48300,2491,31646.0,655200.0
2010-08-19,48100,49700,48100,48550,3052,31810.0,655200.0
2010-08-20,48550,49200,48200,48900,2503,32039.0,655200.0
2010-08-23,49400,49400,48250,48300,2177,31646.0,655200.0
2010-08-24,48300,48700,48150,48200,1094,31581.0,655200.0
2010-08-25,48100,48600,48050,48050,1467,31482.0,655200.0
2010-08-26,48050,48800,48050,48050,1661,31482.0,655200.0
2010-08-27,48050,48500,48000,48500,1460,31777.0,655200.0
2010-08-30,48800,52700,48250,50600,17863,33153.0,655200.0
2010-08-31,50000,50500,49500,50200,4429,32891.0,655200.0
2010-09-01,50200,50800,49500,50100,2391,32826.0,655200.0
2010-09-02,50700,50700,49600,49600,2023,32498.0,655200.0
2010-09-03,49500,49600,49000,49000,2752,32105.0,655200.0
2010-09-06,48900,49600,48750,49350,4544,32334.0,655200.0
2010-09-07,49000,49550,48900,49400,5383,32367.0,655200.0
2010-09-08,49000,49400,48800,48800,1362,31974.0,655200.0
2010-09-09,48800,49200,48700,49000,4220,32105.0,655200.0
2010-09-10,48700,49500,48700,49350,5688,32334.0,655200.0
2010-09-13,49000,49550,48900,49000,5450,32105.0,655200.0
2010-09-14,48900,49000,48600,48650,10740,31875.0,655200.0
2010-09-15,48600,49350,48550,48700,2211,31908.0,655200.0
2010-09-16,49200,53500,48600,52500,16788,34398.0,655200.0
2010-09-17,52600,54700,49100,49600,36988,32498.0,655200.0
2010-09-20,50300,50300,49000,49000,6213,32105.0,655200.0
2010-09-24,49550,50700,49000,49850,3809,32662.0,655200.0
2010-09-27,49900,50600,49100,49500,4794,32432.0,655200.0
2010-09-28,49600,50200,49150,49900,2682,32694.0,655200.0
2010-09-29,50300,50300,49500,49950,3051,32727.0,655200.0
2010-09-30,50100,52600,50100,50700,5591,33219.0,655200.0
2010-10-01,50600,52000,50600,50700,4625,33219.0,655200.0
2010-10-04,51000,51500,50200,50600,2775,33153.0,655200.0
2010-10-05,50800,50900,49650,49850,3325,32662.0,655200.0
2010-10-06,50000,50600,49850,50400,3645,33022.0,655200.0
2010-10-07,50100,50600,49700,49800,4103,32629.0,655200.0
2010-10-08,49700,50100,49450,49900,2616,32694.0,655200.0
2010-10-11,49800,50300,49550,50000,2003,32760.0,655200.0
2010-10-12,50000,50700,49750,50300,3411,32957.0,655200.0
2010-10-13,50400,50400,49750,49850,2922,32662.0,655200.0
2010-10-14,49850,50400,49850,50100,2144,32826.0,655200.0
2010-10-15,50000,53400,50000,52000,15354,34070.0,655200.0
2010-10-18,52300,52400,50600,50700,5508,33219.0,655200.0
2010-10-19,51200,54300,50400,52000,10821,34070.0,655200.0
2010-10-20,51400,55000,51400,54400,13456,35643.0,655200.0
2010-10-21,54400,54700,52400,53400,7053,34988.0,655200.0
2010-10-22,54000,54200,52600,53000,2969,34726.0,655200.0
2010-10-25,54000,56800,53500,54900,14624,35970.0,655200.0
2010-10-26,54900,56000,54100,55600,6074,36429.0,655200.0
2010-10-27,55300,56900,55000,56400,5622,36953.0,655200.0
2010-10-28,57000,59600,56500,57300,13647,37543.0,655200.0
2010-10-29,57500,58000,54000,55000,10226,36036.0,655200.0
2010-11-01,53700,54500,52700,54200,6406,35512.0,655200.0
2010-11-02,52800,55200,52800,54100,5968,35446.0,655200.0
2010-11-03,54100,55000,52500,52500,7058,34398.0,655200.0
2010-11-04,52500,53200,51200,52700,5593,34529.0,655200.0
2010-11-05,53900,53900,52200,52700,4245,34529.0,655200.0
2010-11-08,53300,53300,51300,52100,7358,34136.0,655200.0
2010-11-09,52400,52700,51200,51800,5592,33939.0,655200.0
2010-11-10,51400,52000,51300,51600,11035,33808.0,655200.0
2010-11-11,51600,53800,51600,53400,5608,34988.0,655200.0
2010-11-12,52700,53500,51800,52000,3670,34070.0,655200.0
2010-11-15,51700,52300,50900,51000,2938,33415.0,655200.0
2010-11-16,51100,51600,49500,49700,4479,32563.0,655200.0
2010-11-17,49700,50400,49400,50200,2809,32891.0,655200.0
2010-11-18,50200,50800,49700,50200,2055,32891.0,655200.0
2010-11-19,50200,55300,50200,51800,15149,33939.0,655200.0
2010-11-22,52400,52500,51100,52100,2958,34136.0,655200.0
2010-11-23,51800,52300,51000,51000,2590,33415.0,655200.0
2010-11-24,49600,50900,49100,50700,3449,33219.0,655200.0
2010-11-25,50700,50900,50000,50600,1906,33153.0,655200.0
2010-11-26,50900,50900,49600,49600,2625,32498.0,655200.0
2010-11-29,50400,50400,49500,50200,1460,32891.0,655200.0
2010-11-30,50100,50500,49450,50000,1909,32760.0,655200.0
2010-12-01,49550,50500,49550,50400,670,33022.0,655200.0
2010-12-02,51300,52200,50400,51500,5554,33743.0,655200.0
2010-12-03,51500,52300,50700,50800,1926,33284.0,655200.0
2010-12-06,50500,51300,50500,50900,733,33350.0,655200.0
2010-12-07,50600,51300,50500,51100,977,33481.0,655200.0
2010-12-08,50900,52000,50600,51400,1232,33677.0,655200.0
2010-12-09,51200,54800,50600,52000,17218,34070.0,655200.0
2010-12-10,52400,52400,50700,50700,5318,33219.0,655200.0
2010-12-13,50500,51700,50500,50800,2159,33284.0,655200.0
2010-12-14,50800,51500,50800,51300,1840,33612.0,655200.0
2010-12-15,51100,51700,50800,51500,1949,33743.0,655200.0
2010-12-16,51000,51700,50600,51400,1815,33677.0,655200.0
2010-12-17,51000,51500,50200,51000,3865,33415.0,655200.0
2010-12-20,50300,50300,49300,49650,3511,32531.0,655200.0
2010-12-21,50300,51400,50200,50600,4570,33153.0,655200.0
2010-12-22,50500,51400,50400,50500,1525,33088.0,655200.0
2010-12-23,50600,51200,50000,50000,1894,32760.0,655200.0
2010-12-24,49850,51000,49850,49950,2217,32727.0,655200.0
2010-12-27,49600,51600,49500,51000,3244,33415.0,655200.0
2010-12-28,50700,52000,50500,51300,2341,33612.0,655200.0
2010-12-29,50800,51500,50400,51300,1542,33612.0,655200.0
2010-12-30,50800,52000,50600,51100,4178,33481.0,655200.0
2011-01-03,51500,51600,51100,51400,1992,33677.0,655200.0
2011-01-04,51300,52400,51200,51900,6607,34005.0,655200.0
2011-01-05,51700,52200,51200,51900,2256,34005.0,655200.0
2011-01-06,52100,52200,51000,51100,2711,33481.0,655200.0
2011-01-07,51000,51600,50900,51000,1266,33415.0,655200.0
2011-01-10,51000,51500,50400,50500,2345,33088.0,655200.0
2011-01-11,51300,51500,50000,50500,4289,33088.0,655200.0
2011-01-12,50500,50900,50000,50300,2987,32957.0,655200.0
2011-01-13,50300,50700,50000,50100,2978,32826.0,655200.0
2011-01-14,50400,50500,49800,50300,3311,32957.0,655200.0
2011-01-17,50300,50500,49700,49700,3156,32563.0,655200.0
2011-01-18,49700,50000,49400,49750,2478,32596.0,655200.0
2011-01-19,49800,50400,49700,50000,1522,32760.0,655200.0
2011-01-20,49700,50000,49200,49800,2562,32629.0,655200.0
2011-01-21,49950,50200,49300,49350,2021,32334.0,655200.0
2011-01-24,49100,49500,48400,48550,5288,31810.0,655200.0
2011-01-25,48800,48800,48500,48500,1412,31777.0,655200.0
2011-01-26,48100,48700,48000,48200,2942,31581.0,655200.0
2011-01-27,47700,48700,47700,48200,1730,31581.0,655200.0
2011-01-28,48200,48300,48000,48000,1776,31450.0,655200.0
2011-01-31,47900,50100,47850,47950,2250,31417.0,655200.0
2011-02-01,48150,49150,48150,48800,1460,31974.0,655200.0
2011-02-07,49600,49600,48500,48600,1151,31843.0,655200.0
2011-02-08,48600,48600,47800,47800,1706,31319.0,655200.0
2011-02-09,48100,48100,47050,47200,1324,30925.0,655200.0
2011-02-10,47200,47200,46600,47200,1551,30925.0,655200.0
2011-02-11,48000,48000,46300,46700,1473,30598.0,655200.0
2011-02-14,46200,46750,45900,45950,2209,30106.0,655200.0
2011-02-15,45950,46250,45500,45900,1711,30074.0,655200.0
2011-02-16,45800,45800,45100,45600,2270,29877.0,655200.0
2011-02-17,45600,45900,42500,43850,4347,28731.0,655200.0
2011-02-18,43850,44650,43850,44600,903,29222.0,655200.0
2011-02-21,44300,44500,43550,44050,1045,28862.0,655200.0
2011-02-22,43200,44500,43100,43100,1467,28239.0,655200.0
2011-02-23,43100,43200,42150,42200,3066,27649.0,655200.0
2011-02-24,42200,42550,41800,41800,2075,27387.0,655200.0
2011-02-25,41200,43000,41200,43000,1232,28174.0,655200.0
2011-02-28,43650,43650,41800,42600,447,27912.0,655200.0
2011-03-02,42650,43350,42600,42600,484,27912.0,655200.0
2011-03-03,43100,43100,42600,42750,570,28010.0,655200.0
2011-03-04,42500,42700,42300,42700,2088,27977.0,655200.0
2011-03-07,42700,43600,42500,43350,630,28403.0,655200.0
2011-03-08,42650,43700,42650,42900,1218,28108.0,655200.0
2011-03-09,43350,47100,42900,44500,6100,29156.0,655200.0
2011-03-10,44500,45200,43000,43300,2195,28370.0,655200.0
2011-03-11,43000,43300,42800,43250,1805,28337.0,655200.0
2011-03-14,49700,49700,49700,49700,10184,32563.0,655200.0
2011-03-15,51600,57100,50600,54100,115655,35446.0,655200.0
2011-03-16,52200,52600,47650,47650,32470,31220.0,655200.0
2011-03-17,46150,46950,43650,45700,15012,29943.0,655200.0
2011-03-18,45900,46850,44700,45700,6686,29943.0,655200.0
2011-03-21,45700,45700,44700,45000,8414,29484.0,655200.0
2011-03-22,44850,47000,44700,45550,10094,29844.0,655200.0
2011-03-23,45550,46600,45500,45650,3807,29910.0,655200.0
2011-03-24,45900,46450,45100,45850,4459,30041.0,655200.0
2011-03-25,45600,46400,45600,45950,3782,30106.0,655200.0
2011-03-28,46000,46050,45150,45150,3268,29582.0,655200.0
2011-03-29,44700,44900,43200,44350,5867,29058.0,655200.0
2011-03-30,44350,44350,43650,44150,3242,28927.0,655200.0
2011-03-31,43750,44550,43650,43900,3633,28763.0,655200.0
2011-04-01,44000,44750,44000,44500,1625,29156.0,655200.0
2011-04-04,44200,44500,44150,44500,2012,29156.0,655200.0
2011-04-05,44150,45050,44150,44950,2060,29451.0,655200.0
2011-04-06,44950,45400,44150,44800,3825,29353.0,655200.0
2011-04-07,44800,44800,44150,44550,3941,29189.0,655200.0
2011-04-08,44150,44550,43900,43950,3806,28796.0,655200.0
2011-04-11,43950,43950,43750,43950,3857,28796.0,655200.0
2011-04-12,43950,44100,43050,43050,3766,28206.0,655200.0
2011-04-13,43000,43150,42300,42700,4495,27977.0,655200.0
2011-04-14,43500,43500,42300,42400,3388,27780.0,655200.0
2011-04-15,42450,43600,42450,43200,1620,28305.0,655200.0
2011-04-18,42800,43300,42500,42600,2943,27912.0,655200.0
2011-04-19,42600,42750,42450,42550,2211,27879.0,655200.0
2011-04-20,42650,43200,42650,42650,1111,27944.0,655200.0
2011-04-21,42750,43100,42550,42700,3239,27977.0,655200.0
2011-04-22,42700,42950,42100,42850,4103,28075.0,655200.0
2011-04-25,42600,43800,42450,42700,4567,27977.0,655200.0
2011-04-26,42700,42700,41850,41850,3999,27420.0,655200.0
2011-04-27,42000,42300,41850,41850,1539,27420.0,655200.0
2011-04-28,42000,42000,41800,41850,644,27420.0,655200.0
2011-04-29,41950,42050,41350,41900,1501,27453.0,655200.0
2011-05-02,41900,41900,41500,41900,2190,27453.0,655200.0
2011-05-03,41900,42300,41900,42300,1454,27715.0,655200.0
2011-05-04,42300,42600,41750,42550,1880,27879.0,655200.0
2011-05-06,41950,42550,41850,41950,1933,27486.0,655200.0
2011-05-09,41950,43000,41800,42400,2731,27780.0,655200.0
2011-05-11,42500,42750,42400,42400,1105,27780.0,655200.0
2011-05-12,42300,42600,41800,42000,778,27518.0,655200.0
2011-05-13,42750,42750,41550,41800,1620,27387.0,655200.0
2011-05-16,42150,42300,41900,42100,297,27584.0,655200.0
2011-05-17,41900,42100,41600,41600,1830,27256.0,655200.0
2011-05-18,41600,42050,41550,41650,1620,27289.0,655200.0
2011-05-19,41650,42100,41100,41500,2950,27191.0,655200.0
2011-05-20,41600,41850,41250,41850,861,27420.0,655200.0
2011-05-23,42100,42100,41350,41800,2275,27387.0,655200.0
2011-05-24,41800,41800,41200,41350,1720,27093.0,655200.0
2011-05-25,41300,41400,40600,40600,1050,26601.0,655200.0
2011-05-26,40700,41000,40000,40600,3128,26601.0,655200.0
2011-05-27,40600,40800,40100,40150,874,26306.0,655200.0
2011-05-30,40700,42300,40600,40850,1294,26765.0,655200.0
2011-05-31,40750,46950,40700,46950,63370,30762.0,655200.0
2011-06-01,43950,45600,41000,41150,77047,26961.0,655200.0
2011-06-02,40800,41050,40100,40500,9320,26536.0,655200.0
2011-06-03,40500,40850,40150,40550,5054,26568.0,655200.0
2011-06-07,40100,40700,40000,40450,3859,26503.0,655200.0
2011-06-08,40200,40650,39700,40400,2526,26470.0,655200.0
2011-06-09,40400,40400,39750,39750,2943,26044.0,655200.0
2011-06-10,39650,40250,38800,38800,5685,25422.0,655200.0
2011-06-13,38650,38900,37900,38800,5098,25422.0,655200.0
2011-06-14,38250,38950,38250,38750,748,25389.0,655200.0
2011-06-15,38750,40500,38750,39650,2860,25979.0,655200.0
2011-06-16,39500,39950,38700,39700,1620,26011.0,655200.0
2011-06-17,39700,39900,39600,39700,630,26011.0,655200.0
2011-06-20,39700,39750,39200,39750,1740,26044.0,655200.0
2011-06-21,39500,40000,39500,39950,1099,26175.0,655200.0
2011-06-22,40000,41150,40000,40000,1920,26208.0,655200.0
2011-06-23,40050,40500,39800,40400,2020,26470.0,655200.0
2011-06-24,39750,40600,39750,40100,1101,26274.0,655200.0
2011-06-27,39600,40050,39300,40000,1173,26208.0,655200.0
2011-06-28,40300,40300,39500,39800,891,26077.0,655200.0
