조선선재(120030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-03,71200,81800,71200,81800,68628,102876.0,1257651.0
2015-04-06,84000,92500,77800,79400,191929,99857.0,1257651.0
2015-04-07,80000,80500,77000,79200,36475,99606.0,1257651.0
2015-04-08,78800,81700,78200,79200,32179,99606.0,1257651.0
2015-04-09,78500,81500,77300,79300,27491,99732.0,1257651.0
2015-04-10,79600,81200,78000,78800,14180,99103.0,1257651.0
2015-04-13,78800,79600,76400,76400,19982,96085.0,1257651.0
2015-04-14,76400,80800,75500,79800,28233,100361.0,1257651.0
2015-04-15,80000,91400,80000,87000,71494,109416.0,1257651.0
2015-04-16,87500,88500,83200,84400,24236,106146.0,1257651.0
2015-04-17,84900,85200,81100,84400,19415,106146.0,1257651.0
2015-04-20,83000,84600,82000,82300,11511,103505.0,1257651.0
2015-04-21,83100,83700,81900,82400,11478,103630.0,1257651.0
2015-04-22,82400,83100,80000,81300,17405,102247.0,1257651.0
2015-04-23,81800,88000,80000,86800,23745,109164.0,1257651.0
2015-04-24,85800,89400,82500,82500,19421,103756.0,1257651.0
2015-04-27,82500,83000,81000,81200,10197,102121.0,1257651.0
2015-04-28,81600,86000,81300,83800,8631,105391.0,1257651.0
2015-04-29,83900,86600,83900,84800,8775,106649.0,1257651.0
2015-04-30,84000,85200,82100,85000,7618,106900.0,1257651.0
2015-05-04,85200,87000,82000,82100,8280,103253.0,1257651.0
2015-05-06,81600,81600,76300,77800,14337,97845.0,1257651.0
2015-05-07,76500,78200,74600,76500,8483,96210.0,1257651.0
2015-05-08,76700,82300,76500,81800,7318,102876.0,1257651.0
2015-05-11,83000,83000,79900,80900,4677,101744.0,1257651.0
2015-05-12,81800,81800,79300,81000,2777,101870.0,1257651.0
2015-05-13,81000,81000,79200,80000,3907,100612.0,1257651.0
2015-05-14,80200,81200,79500,81100,4077,101995.0,1257651.0
2015-05-15,82100,82100,78600,79100,7052,99480.0,1257651.0
2015-05-18,80500,81000,76500,77500,6621,97468.0,1257651.0
2015-05-19,76900,78900,76000,78700,6711,98977.0,1257651.0
2015-05-20,78900,81500,78000,78500,7440,98726.0,1257651.0
2015-05-21,78500,81500,78500,80800,7138,101618.0,1257651.0
2015-05-22,80800,82400,80200,82400,9261,103630.0,1257651.0
2015-05-26,83500,85100,81200,81200,11171,102121.0,1257651.0
2015-05-27,81300,81600,80000,81100,4433,101995.0,1257651.0
2015-05-28,81700,81700,78800,78900,5794,99229.0,1257651.0
2015-05-29,79000,80600,77400,79700,3468,100235.0,1257651.0
2015-06-01,79000,81500,78000,80100,5105,100738.0,1257651.0
2015-06-02,80300,81400,78500,79600,3751,100109.0,1257651.0
2015-06-03,80600,81200,77800,80800,4835,101618.0,1257651.0
2015-06-04,81200,81900,80800,81700,6340,102750.0,1257651.0
2015-06-05,81700,82300,79600,79800,6989,100361.0,1257651.0
2015-06-08,80400,84300,79800,83400,6032,104888.0,1257651.0
2015-06-09,83600,88100,83600,85800,13313,107906.0,1257651.0
2015-06-10,88500,88500,84500,86100,7191,108284.0,1257651.0
2015-06-11,86100,87900,85600,86900,4520,109290.0,1257651.0
2015-06-12,88900,90600,87500,87600,16568,110170.0,1257651.0
2015-06-15,88500,88500,82600,83900,6510,105517.0,1257651.0
2015-06-16,84000,84900,79100,82900,9723,104259.0,1257651.0
2015-06-17,83500,83500,80200,81500,3689,102499.0,1257651.0
2015-06-18,81600,83600,80500,82600,4276,103882.0,1257651.0
2015-06-19,82800,83300,81000,83000,2912,104385.0,1257651.0
2015-06-22,82200,86200,82200,83600,3773,105140.0,1257651.0
2015-06-23,83600,86000,83600,85600,3362,107655.0,1257651.0
2015-06-24,86300,87000,82600,84100,8330,105768.0,1257651.0
2015-06-25,84100,84100,81000,81700,8163,102750.0,1257651.0
2015-06-26,81700,82200,81200,81500,4621,102499.0,1257651.0
2015-06-29,81500,81500,77400,79600,8704,100109.0,1257651.0
2015-06-30,78400,80800,77700,80800,3840,101618.0,1257651.0
2015-07-01,80000,81900,78100,80600,3264,101367.0,1257651.0
2015-07-02,81600,81700,79400,79900,4192,100486.0,1257651.0
2015-07-03,80700,82300,79500,81000,4119,101870.0,1257651.0
2015-07-06,80000,81000,78300,78300,5955,98474.0,1257651.0
2015-07-07,78300,80000,77000,78000,7380,98097.0,1257651.0
2015-07-08,79300,79300,77300,79000,3197,99354.0,1257651.0
2015-07-09,77500,78600,75100,75700,7225,95204.0,1257651.0
2015-07-10,76800,79000,76000,77100,4773,96965.0,1257651.0
2015-07-13,78500,80000,77300,79500,3481,99983.0,1257651.0
2015-07-14,79000,81900,78500,80500,4493,101241.0,1257651.0
2015-07-15,80600,80700,79700,80200,2956,100864.0,1257651.0
2015-07-16,80200,83600,79500,82700,7711,104008.0,1257651.0
2015-07-17,83900,83900,81000,82000,3485,103127.0,1257651.0
2015-07-20,82200,82200,80100,80700,2552,101492.0,1257651.0
2015-07-21,80400,81400,79900,80500,2516,101241.0,1257651.0
2015-07-22,81000,81000,79300,79800,3926,100361.0,1257651.0
2015-07-23,79800,80600,79300,80500,4518,101241.0,1257651.0
2015-07-24,80400,80600,78900,80000,4192,100612.0,1257651.0
2015-07-27,81000,81000,78300,78600,2964,98851.0,1257651.0
2015-07-28,78500,79600,77000,79100,4066,99480.0,1257651.0
2015-07-29,80200,80500,78600,78700,3939,98977.0,1257651.0
2015-07-30,78700,79500,77000,78000,4427,98097.0,1257651.0
2015-07-31,77000,78500,77000,78500,3644,98726.0,1257651.0
2015-08-03,77600,79000,76800,77500,2728,97468.0,1257651.0
2015-08-04,77900,78000,76400,77400,2245,97342.0,1257651.0
2015-08-05,77400,78500,76600,78500,2103,98726.0,1257651.0
2015-08-06,78200,78900,77600,78400,1226,98600.0,1257651.0
2015-08-07,77600,78600,75900,76100,5854,95707.0,1257651.0
2015-08-10,76200,76300,73200,73400,8399,92312.0,1257651.0
2015-08-11,73400,75400,72900,73100,6627,91934.0,1257651.0
2015-08-12,72500,72600,70100,72600,5877,91305.0,1257651.0
2015-08-13,72600,74400,72000,74200,1779,93318.0,1257651.0
2015-08-17,74700,74700,71900,71900,2715,90425.0,1257651.0
2015-08-18,73400,77400,73100,73600,4478,92563.0,1257651.0
2015-08-19,71300,75000,71300,74100,5070,93192.0,1257651.0
2015-08-20,74100,75000,73000,73000,1823,91809.0,1257651.0
2015-08-21,67300,72800,67300,72400,7085,91054.0,1257651.0
2015-08-24,68300,71900,68300,68500,7963,86149.0,1257651.0
2015-08-25,69100,70900,69000,70000,3707,88036.0,1257651.0
2015-08-26,70700,71800,69100,71700,1254,90174.0,1257651.0
2015-08-27,72100,74800,71800,72500,3165,91180.0,1257651.0
2015-08-28,73000,74000,72500,73900,2951,92940.0,1257651.0
2015-08-31,73100,74000,72000,72900,1491,91683.0,1257651.0
2015-09-01,72900,77500,72500,75900,3521,95456.0,1257651.0
2015-09-02,74600,75000,73500,74500,3485,93695.0,1257651.0
2015-09-03,74500,75400,73900,73900,2053,92940.0,1257651.0
2015-09-04,73500,74300,71600,71700,1666,90174.0,1257651.0
2015-09-07,72300,72300,70300,70900,2384,89167.0,1257651.0
2015-09-08,71500,71800,70300,71000,1851,89293.0,1257651.0
2015-09-09,71000,72400,71000,72400,1577,91054.0,1257651.0
2015-09-10,72500,72500,71100,72500,1893,91180.0,1257651.0
2015-09-11,72000,72300,71200,71300,3230,89671.0,1257651.0
2015-09-14,70600,71700,70500,70800,1705,89042.0,1257651.0
2015-09-15,70900,72100,70800,72000,734,90551.0,1257651.0
2015-09-16,72400,73300,72200,72900,1983,91683.0,1257651.0
2015-09-17,73500,73600,72600,72800,1065,91557.0,1257651.0
2015-09-18,72800,74100,72500,73400,1549,92312.0,1257651.0
2015-09-21,73300,73300,70500,71400,6963,89796.0,1257651.0
2015-09-22,71400,72600,71000,72300,1865,90928.0,1257651.0
2015-09-23,70400,72000,70400,71800,1426,90299.0,1257651.0
2015-09-24,71800,72000,70500,70800,2206,89042.0,1257651.0
2015-09-25,70300,72000,70300,71400,821,89796.0,1257651.0
2015-09-30,71400,71400,69300,70000,2391,88036.0,1257651.0
2015-10-01,70000,71000,70000,70300,1452,88413.0,1257651.0
2015-10-02,70700,71200,70300,71200,1200,89545.0,1257651.0
2015-10-05,72000,72700,71300,72000,2150,90551.0,1257651.0
2015-10-06,73900,73900,71700,72200,1251,90802.0,1257651.0
2015-10-07,72800,72800,71600,72200,1519,90802.0,1257651.0
2015-10-08,72200,73600,72200,73100,1387,91934.0,1257651.0
2015-10-12,74200,75000,73100,74000,1748,93066.0,1257651.0
2015-10-13,72800,73800,72800,73800,1426,92815.0,1257651.0
2015-10-14,74200,74200,72000,73200,2285,92060.0,1257651.0
2015-10-15,73200,73200,70900,70900,3726,89167.0,1257651.0
2015-10-16,71500,71600,70800,71200,3224,89545.0,1257651.0
2015-10-19,70600,71000,69900,70200,2028,88287.0,1257651.0
2015-10-20,70200,71700,69700,71200,1900,89545.0,1257651.0
2015-10-21,71200,71200,70000,71000,2239,89293.0,1257651.0
2015-10-22,71000,71000,69100,69500,3477,87407.0,1257651.0
2015-10-23,69400,70500,68700,69500,3964,87407.0,1257651.0
2015-10-26,69500,70000,68900,69900,859,87910.0,1257651.0
2015-10-27,69400,70000,69400,69500,505,87407.0,1257651.0
2015-10-28,70500,72500,69500,70900,4005,89167.0,1257651.0
2015-10-29,71600,71600,69600,69600,1441,87533.0,1257651.0
2015-10-30,70000,70100,68600,68900,2254,86652.0,1257651.0
2015-11-02,68900,68900,67700,68500,2059,86149.0,1257651.0
2015-11-03,68000,68700,67900,68500,987,86149.0,1257651.0
2015-11-04,68500,68600,67900,68600,1353,86275.0,1257651.0
2015-11-05,69200,69200,67200,68300,1941,85898.0,1257651.0
2015-11-06,68300,68300,67400,68100,2375,85646.0,1257651.0
2015-11-09,67300,67500,67000,67300,2878,84640.0,1257651.0
2015-11-10,67000,67000,63700,64800,4271,81496.0,1257651.0
2015-11-11,63700,67100,62000,64200,3215,80741.0,1257651.0
2015-11-12,64200,65200,64000,64600,1875,81244.0,1257651.0
2015-11-13,64100,65300,63000,65200,1881,81999.0,1257651.0
2015-11-16,64100,64100,62200,63500,2637,79861.0,1257651.0
2015-11-17,64500,67800,63700,67000,2407,84263.0,1257651.0
2015-11-18,67800,67800,65300,66700,1381,83885.0,1257651.0
2015-11-19,66800,68100,66100,67500,1645,84891.0,1257651.0
2015-11-20,66600,67700,66500,67600,1248,85017.0,1257651.0
2015-11-23,67900,67900,66200,66500,1459,83634.0,1257651.0
2015-11-24,67100,67100,65500,66700,2635,83885.0,1257651.0
2015-11-25,66800,66800,65600,66300,1450,83382.0,1257651.0
2015-11-26,65900,66800,65900,66500,1061,83634.0,1257651.0
2015-11-27,66600,67600,65900,67600,1608,85017.0,1257651.0
2015-11-30,67000,68000,65500,67000,1638,84263.0,1257651.0
2015-12-01,67000,67500,66100,67500,1581,84891.0,1257651.0
2015-12-02,67800,67800,66500,67600,3025,85017.0,1257651.0
2015-12-03,67300,67300,64900,66800,3314,84011.0,1257651.0
2015-12-04,66700,66700,65100,66000,1614,83005.0,1257651.0
2015-12-07,66500,66500,64500,65000,1818,81747.0,1257651.0
2015-12-08,65000,65600,63600,65000,7155,81747.0,1257651.0
2015-12-09,65000,65500,63800,65400,6562,82250.0,1257651.0
2015-12-10,65400,65500,64100,65400,2709,82250.0,1257651.0
2015-12-11,65400,66400,65400,65800,2591,82753.0,1257651.0
2015-12-14,64500,66000,64000,65800,4826,82753.0,1257651.0
2015-12-15,66800,66800,64800,66200,2631,83256.0,1257651.0
2015-12-16,66200,66300,65300,66100,2237,83131.0,1257651.0
2015-12-17,66900,66900,64900,65000,3037,81747.0,1257651.0
2015-12-18,65000,66000,64100,65300,6456,82125.0,1257651.0
2015-12-21,65300,65400,63300,63700,5383,80112.0,1257651.0
2015-12-22,63200,64500,63000,64300,4258,80867.0,1257651.0
2015-12-23,64800,64800,63700,64400,1223,80993.0,1257651.0
2015-12-24,64100,65400,64100,64800,2088,81496.0,1257651.0
2015-12-28,64600,65400,64400,65300,4675,82125.0,1257651.0
2015-12-29,64600,65600,63800,65600,1607,82502.0,1257651.0
2015-12-30,66300,66500,64900,66400,2051,83508.0,1257651.0
2016-01-04,65400,65900,64300,64300,2232,80867.0,1257651.0
2016-01-05,64700,65000,63700,64300,2383,80867.0,1257651.0
2016-01-06,64200,65000,64100,64800,2654,81496.0,1257651.0
2016-01-07,64700,65000,63000,64200,3366,80741.0,1257651.0
2016-01-08,64000,64200,62600,63800,1331,80238.0,1257651.0
2016-01-11,63100,63200,62100,62700,1939,78855.0,1257651.0
2016-01-12,62100,62800,61500,62500,2477,78603.0,1257651.0
2016-01-13,62500,63200,62000,63000,2798,79232.0,1257651.0
2016-01-14,63000,63000,59100,61000,8995,76717.0,1257651.0
2016-01-15,61500,61500,57800,60900,11822,76591.0,1257651.0
2016-01-18,59100,60500,59100,60400,1476,75962.0,1257651.0
2016-01-19,60300,60500,58700,59500,2860,74830.0,1257651.0
2016-01-20,59100,59500,55100,58800,8120,73950.0,1257651.0
2016-01-21,58700,59400,58100,58700,2837,73824.0,1257651.0
2016-01-22,58200,60400,58200,60300,2854,75836.0,1257651.0
2016-01-25,60300,61000,58000,60500,1186,76088.0,1257651.0
2016-01-26,61100,61100,60500,60900,854,76591.0,1257651.0
2016-01-27,61000,62400,60300,62400,4024,78477.0,1257651.0
2016-01-28,62400,62900,61100,62400,996,78477.0,1257651.0
2016-01-29,62400,62400,61000,61400,1773,77220.0,1257651.0
2016-02-01,63000,63000,59900,60300,2163,75836.0,1257651.0
2016-02-02,60400,61800,60200,60300,913,75836.0,1257651.0
2016-02-03,61000,61000,58900,59300,1969,74579.0,1257651.0
2016-02-04,59300,60300,59000,59400,1672,74704.0,1257651.0
2016-02-05,59700,59900,58900,59900,2196,75333.0,1257651.0
2016-02-11,59800,60900,58100,60200,4124,75711.0,1257651.0
2016-02-12,60300,60900,58000,59700,2513,75082.0,1257651.0
2016-02-15,59700,60300,59000,60100,3093,75585.0,1257651.0
2016-02-16,60200,60500,59500,60400,701,75962.0,1257651.0
2016-02-17,60600,61100,59300,60200,1251,75711.0,1257651.0
2016-02-18,60000,61100,60000,61100,1725,76842.0,1257651.0
2016-02-19,61100,61800,60500,61200,741,76968.0,1257651.0
2016-02-22,61200,62300,60500,62300,1477,78352.0,1257651.0
2016-02-23,62400,64100,62400,64100,3949,80615.0,1257651.0
2016-02-24,64100,64100,63000,63500,1531,79861.0,1257651.0
2016-02-25,63500,64000,62700,63800,1483,80238.0,1257651.0
2016-02-26,63300,65000,63200,64400,2353,80993.0,1257651.0
2016-02-29,64700,64700,61300,62000,4467,77974.0,1257651.0
2016-03-02,62600,63400,62300,63200,7861,79484.0,1257651.0
2016-03-03,62900,63900,62800,63900,1284,80364.0,1257651.0
2016-03-04,63900,65100,62500,65100,2475,81873.0,1257651.0
2016-03-07,64200,65500,64200,65500,2216,82376.0,1257651.0
2016-03-08,65700,68400,64500,67600,7009,85017.0,1257651.0
2016-03-09,68400,69600,67700,69200,2708,87029.0,1257651.0
2016-03-10,69500,69800,68000,69800,2216,87784.0,1257651.0
2016-03-11,69800,70000,68000,69200,1312,87029.0,1257651.0
2016-03-14,69200,69900,67500,69000,2509,86778.0,1257651.0
2016-03-15,68900,68900,66200,66400,7596,83508.0,1257651.0
2016-03-16,66400,67400,66100,66700,1496,83885.0,1257651.0
2016-03-17,66200,68300,66200,67300,974,84640.0,1257651.0
2016-03-18,66600,67900,66300,67200,1645,84514.0,1257651.0
2016-03-21,67200,69500,67200,68800,5155,86526.0,1257651.0
2016-03-22,68800,68800,67700,68600,2024,86275.0,1257651.0
2016-03-23,68600,68600,66800,66900,2926,84137.0,1257651.0
2016-03-24,66900,66900,65000,66000,2029,83005.0,1257651.0
2016-03-25,65100,66900,64800,65400,1912,82250.0,1257651.0
2016-03-28,64600,66300,63300,65500,1523,82376.0,1257651.0
2016-03-29,65000,67000,65000,66700,1575,83885.0,1257651.0
2016-03-30,66000,67500,66000,66900,1871,84137.0,1257651.0
2016-03-31,66900,67000,66100,66900,1368,84137.0,1257651.0
2016-04-01,66800,67500,65300,67200,2226,84514.0,1257651.0
2016-04-04,66800,68500,66800,68200,5178,85772.0,1257651.0
2016-04-05,68500,70700,67100,70000,4287,88036.0,1257651.0
2016-04-06,69700,70700,67900,69200,2663,87029.0,1257651.0
2016-04-07,69000,69800,68300,69100,1599,86904.0,1257651.0
2016-04-08,69700,69700,67000,67800,2648,85269.0,1257651.0
2016-04-11,68100,68500,67500,67800,1959,85269.0,1257651.0
2016-04-12,67800,68200,66300,67500,2714,84891.0,1257651.0
2016-04-14,67500,68800,67100,67500,2141,84891.0,1257651.0
2016-04-15,67600,68100,66700,67800,1264,85269.0,1257651.0
2016-04-18,67700,67800,66300,66800,1699,84011.0,1257651.0
2016-04-19,66800,67400,66000,66500,2151,83634.0,1257651.0
2016-04-20,66500,66900,66000,66500,2176,83634.0,1257651.0
2016-04-21,66600,66800,66100,66800,2182,84011.0,1257651.0
2016-04-22,66700,66700,66000,66100,3024,83131.0,1257651.0
2016-04-25,66300,66500,65500,65600,3215,82502.0,1257651.0
2016-04-26,66000,66000,65200,65600,2281,82502.0,1257651.0
2016-04-27,65600,65700,65000,65600,2776,82502.0,1257651.0
2016-04-28,65600,65900,64900,65500,2784,82376.0,1257651.0
2016-04-29,65500,65500,63700,64800,4761,81496.0,1257651.0
2016-05-02,64800,66100,64500,66000,2405,83005.0,1257651.0
2016-05-03,66000,67700,65500,67200,2234,84514.0,1257651.0
2016-05-04,67900,67900,66400,67200,3223,84514.0,1257651.0
2016-05-09,67700,67700,66000,66300,2009,83382.0,1257651.0
2016-05-10,66300,66800,66000,66300,1125,83382.0,1257651.0
2016-05-11,66300,66700,66000,66600,1093,83760.0,1257651.0
2016-05-12,66600,66600,66000,66200,740,83256.0,1257651.0
2016-05-13,65800,66400,65700,65800,1832,82753.0,1257651.0
2016-05-16,66400,66400,65500,66100,1549,83131.0,1257651.0
2016-05-17,66800,66800,64500,66400,6255,83508.0,1257651.0
2016-05-18,67000,67000,65800,65900,3616,82879.0,1257651.0
2016-05-19,66000,66000,65300,65500,2513,82376.0,1257651.0
2016-05-20,65300,66000,64500,65400,2851,82250.0,1257651.0
2016-05-23,66000,66000,64500,65300,2355,82125.0,1257651.0
2016-05-24,64600,65200,64300,64300,7798,80867.0,1257651.0
2016-05-25,64900,65200,63900,64700,2836,81370.0,1257651.0
2016-05-26,64100,65300,63900,64800,1878,81496.0,1257651.0
2016-05-27,65400,65400,64400,64600,281,81244.0,1257651.0
2016-05-30,65400,65500,64200,65000,2716,81747.0,1257651.0
2016-05-31,65000,65300,64800,65300,1836,82125.0,1257651.0
2016-06-01,65300,65400,64800,65400,2333,82250.0,1257651.0
2016-06-02,65400,65500,64800,64900,1583,81622.0,1257651.0
2016-06-03,64800,65200,64600,65200,1948,81999.0,1257651.0
2016-06-07,65200,65300,64500,64700,1518,81370.0,1257651.0
2016-06-08,64700,65000,64400,64900,2127,81622.0,1257651.0
2016-06-09,64400,64800,64000,64200,2338,80741.0,1257651.0
2016-06-10,63600,63900,62000,62800,8786,78980.0,1257651.0
2016-06-13,62300,62700,61400,62000,6812,77974.0,1257651.0
2016-06-14,62100,62300,61300,61900,4352,77849.0,1257651.0
2016-06-15,61900,62300,61300,61400,1839,77220.0,1257651.0
2016-06-16,61400,61700,60000,61300,3795,77094.0,1257651.0
2016-06-17,60500,62000,60500,61300,1193,77094.0,1257651.0
2016-06-20,62000,62000,60300,61200,1823,76968.0,1257651.0
2016-06-21,61000,62000,61000,61500,1600,77346.0,1257651.0
2016-06-22,61500,62100,61200,61400,1175,77220.0,1257651.0
2016-06-23,61300,61400,60600,61000,1522,76717.0,1257651.0
2016-06-24,61000,61100,58000,59900,4550,75333.0,1257651.0
2016-06-27,57500,60600,57500,59500,2539,74830.0,1257651.0
2016-06-28,58600,61400,58600,60000,2546,75459.0,1257651.0
2016-06-29,60000,61000,59900,60700,2133,76339.0,1257651.0
2016-06-30,60600,61000,60100,60600,3676,76214.0,1257651.0
2016-07-01,60700,62600,60700,61900,2730,77849.0,1257651.0
2016-07-04,61700,63500,61700,63200,1142,79484.0,1257651.0
2016-07-05,63500,63500,62100,63300,1136,79609.0,1257651.0
2016-07-06,63000,63300,60600,63300,1397,79609.0,1257651.0
2016-07-07,62300,64000,62300,63700,2372,80112.0,1257651.0
2016-07-08,63700,63700,62700,63400,1466,79735.0,1257651.0
2016-07-11,62600,63800,62100,62900,2074,79106.0,1257651.0
2016-07-12,62900,63400,62400,63300,832,79609.0,1257651.0
2016-07-13,62700,63500,62700,63000,2322,79232.0,1257651.0
2016-07-14,62700,63200,62100,63100,703,79358.0,1257651.0
2016-07-15,62500,63100,62000,62200,2621,78226.0,1257651.0
2016-07-18,62000,62600,61200,62300,2679,78352.0,1257651.0
2016-07-19,62200,62600,61200,62000,1023,77974.0,1257651.0
2016-07-20,62000,62000,61000,61200,1157,76968.0,1257651.0
2016-07-21,60800,61600,60800,61000,1719,76717.0,1257651.0
2016-07-22,61000,61900,60500,60700,1512,76339.0,1257651.0
2016-07-25,60300,60900,59600,60500,2148,76088.0,1257651.0
2016-07-26,59800,60600,59800,60000,1433,75459.0,1257651.0
2016-07-27,59300,60700,59200,60100,1559,75585.0,1257651.0
2016-07-28,60300,60800,59600,60100,1678,75585.0,1257651.0
2016-07-29,60100,61700,60100,60400,1173,75962.0,1257651.0
2016-08-01,61400,62400,61000,62100,1666,78100.0,1257651.0
2016-08-02,62400,62500,61200,62200,1144,78226.0,1257651.0
2016-08-03,62300,62600,61500,62300,1406,78352.0,1257651.0
2016-08-04,61100,62600,61100,62500,1101,78603.0,1257651.0
2016-08-05,61800,62400,61400,62200,1231,78226.0,1257651.0
2016-08-08,62200,62800,61800,62600,1123,78729.0,1257651.0
2016-08-09,62500,63000,61400,62900,1393,79106.0,1257651.0
2016-08-10,63000,65100,62900,64700,5921,81370.0,1257651.0
2016-08-11,64500,64800,63100,64700,2080,81370.0,1257651.0
2016-08-12,64300,64500,62900,63500,2703,79861.0,1257651.0
2016-08-16,63500,64000,63000,63800,2484,80238.0,1257651.0
2016-08-17,64400,64500,62600,63600,2774,79987.0,1257651.0
2016-08-18,64200,82600,64200,71300,393666,89671.0,1257651.0
2016-08-19,73000,74100,69000,71500,62931,89922.0,1257651.0
2016-08-22,73400,74800,69800,69800,54339,87784.0,1257651.0
2016-08-23,69400,71200,68400,68500,20163,86149.0,1257651.0
2016-08-24,68700,70400,65900,67300,21992,84640.0,1257651.0
2016-08-25,68000,68800,66400,67500,10845,84891.0,1257651.0
2016-08-26,67100,68600,66200,67100,8959,84388.0,1257651.0
2016-08-29,67200,67800,64700,65500,11164,82376.0,1257651.0
2016-08-30,65600,66700,65000,65300,5568,82125.0,1257651.0
2016-08-31,64700,66000,63900,66000,5514,83005.0,1257651.0
2016-09-01,65600,65800,64100,65000,7510,81747.0,1257651.0
2016-09-02,64600,67500,64000,66700,7842,83885.0,1257651.0
2016-09-05,67400,67400,66000,66400,3441,83508.0,1257651.0
2016-09-06,66500,67100,65400,66900,5878,84137.0,1257651.0
2016-09-07,66900,67000,65100,65400,3950,82250.0,1257651.0
2016-09-08,65500,66700,63900,64500,6763,81118.0,1257651.0
2016-09-09,64500,65200,63400,64500,5751,81118.0,1257651.0
2016-09-12,64200,65200,62800,62800,4154,78980.0,1257651.0
2016-09-13,63700,64400,63400,64000,3586,80490.0,1257651.0
2016-09-19,63400,64300,63200,63900,2111,80364.0,1257651.0
2016-09-20,63800,64300,63300,64000,1884,80490.0,1257651.0
2016-09-21,65200,65300,64000,64700,1426,81370.0,1257651.0
2016-09-22,64700,65900,64700,65700,2471,82628.0,1257651.0
2016-09-23,65900,66500,65100,65500,2997,82376.0,1257651.0
2016-09-26,66000,66000,64500,64700,1943,81370.0,1257651.0
2016-09-27,65400,65400,63700,65200,2442,81999.0,1257651.0
2016-09-28,65300,65900,64500,65300,2941,82125.0,1257651.0
2016-09-29,65200,65500,64400,65500,2614,82376.0,1257651.0
2016-09-30,66000,66900,64900,65600,2647,82502.0,1257651.0
2016-10-04,66000,66200,64400,65000,2503,81747.0,1257651.0
2016-10-05,65500,65500,63800,64100,2508,80615.0,1257651.0
2016-10-06,63600,64900,63400,64500,1854,81118.0,1257651.0
2016-10-07,65000,65000,63600,64500,1120,81118.0,1257651.0
2016-10-10,64500,64500,63900,64200,913,80741.0,1257651.0
2016-10-11,64200,65400,63500,64200,1473,80741.0,1257651.0
2016-10-12,64200,64400,63500,64300,1841,80867.0,1257651.0
2016-10-13,64300,65000,63800,65000,1389,81747.0,1257651.0
2016-10-14,65000,67700,64500,65500,6670,82376.0,1257651.0
2016-10-17,65600,66200,65000,65200,3124,81999.0,1257651.0
2016-10-18,65000,66000,65000,65300,1905,82125.0,1257651.0
2016-10-19,65500,68500,65500,67800,7523,85269.0,1257651.0
2016-10-20,68500,68500,66500,66500,3989,83634.0,1257651.0
2016-10-21,66300,67000,66000,66800,2636,84011.0,1257651.0
2016-10-24,66800,68700,66500,67000,4114,84263.0,1257651.0
2016-10-25,66400,67200,65400,65700,2297,82628.0,1257651.0
2016-10-26,66300,67000,64400,65600,4654,82502.0,1257651.0
2016-10-27,65700,67500,65300,67400,2659,84766.0,1257651.0
2016-10-28,67400,68000,66000,67000,1351,84263.0,1257651.0
2016-10-31,66600,67500,65600,65700,1095,82628.0,1257651.0
2016-11-01,65800,66200,64900,66000,1681,83005.0,1257651.0
2016-11-02,65100,65700,64300,64600,3239,81244.0,1257651.0
2016-11-03,64600,65500,63300,64200,1537,80741.0,1257651.0
2016-11-04,64200,64800,63400,63400,1482,79735.0,1257651.0
2016-11-07,63100,65500,63100,65500,3053,82376.0,1257651.0
2016-11-08,65500,67600,65500,66700,2386,83885.0,1257651.0
2016-11-09,66700,67000,63600,64700,4536,81370.0,1257651.0
2016-11-10,64900,66700,64900,66200,2715,83256.0,1257651.0
2016-11-11,65900,66600,65500,65600,1071,82502.0,1257651.0
2016-11-14,67100,70200,66900,67500,8962,84891.0,1257651.0
2016-11-15,66900,67200,66000,67000,2215,84263.0,1257651.0
2016-11-16,67000,67000,65500,66000,2206,83005.0,1257651.0
2016-11-17,66000,66200,65100,66000,1310,83005.0,1257651.0
2016-11-18,66000,66000,64900,65400,2986,82250.0,1257651.0
2016-11-21,65600,66000,64300,64500,2105,81118.0,1257651.0
2016-11-22,64400,65500,64200,65100,1531,81873.0,1257651.0
2016-11-23,65100,65300,64200,64700,2587,81370.0,1257651.0
2016-11-24,65400,65400,63200,63200,2269,79484.0,1257651.0
2016-11-25,63000,64500,62500,63700,2187,80112.0,1257651.0
2016-11-28,63300,64000,63000,63600,2335,79987.0,1257651.0
2016-11-29,64100,65800,63700,65400,1813,82250.0,1257651.0
2016-11-30,65900,65900,64400,65300,1908,82125.0,1257651.0
2016-12-01,65900,66000,65100,65700,1203,82628.0,1257651.0
2016-12-02,65700,65800,64700,65200,1355,81999.0,1257651.0
2016-12-05,65800,65800,63700,63900,2201,80364.0,1257651.0
2016-12-06,63900,65300,63400,64700,1511,81370.0,1257651.0
2016-12-07,64700,64900,63700,64900,2521,81622.0,1257651.0
2016-12-08,65600,65700,64600,65500,1741,82376.0,1257651.0
2016-12-09,65700,66400,65500,65900,1102,82879.0,1257651.0
2016-12-12,66000,66500,65500,66200,967,83256.0,1257651.0
2016-12-13,66500,66900,66000,66500,1714,83634.0,1257651.0
2016-12-14,66500,66500,64000,65400,3957,82250.0,1257651.0
2016-12-15,65500,66400,64800,66000,1804,83005.0,1257651.0
2016-12-16,66100,67500,65800,67200,2506,84514.0,1257651.0
