비상교육(100220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-22,15700,15700,15100,15350,29314,199500.0,12996741.0
2013-07-23,15200,15350,15000,15250,24180,198200.0,12996741.0
2013-07-24,15100,15550,15100,15500,20530,201449.0,12996741.0
2013-07-25,15700,15700,15150,15700,44844,204049.0,12996741.0
2013-07-26,15450,15900,15450,15800,28031,205349.0,12996741.0
2013-07-29,15600,15650,14700,15050,55315,195601.0,12996741.0
2013-07-30,15000,15050,14600,14700,52590,191052.0,12996741.0
2013-07-31,14750,15250,14750,15250,39041,198200.0,12996741.0
2013-08-01,15350,15350,15050,15100,28051,196251.0,12996741.0
2013-08-02,15250,15250,14650,14800,30490,192352.0,12996741.0
2013-08-05,14650,15000,14650,15000,14711,194951.0,12996741.0
2013-08-06,14850,15050,14400,14600,38799,189752.0,12996741.0
2013-08-07,14450,14600,14300,14450,26880,187803.0,12996741.0
2013-08-08,14500,14550,14150,14400,29031,187153.0,12996741.0
2013-08-09,14400,14500,14250,14450,12400,187803.0,12996741.0
2013-08-12,14450,14550,14250,14450,26671,187803.0,12996741.0
2013-08-13,14300,14600,14250,14450,16580,187803.0,12996741.0
2013-08-14,14600,14800,14500,14550,22510,189103.0,12996741.0
2013-08-16,14250,14550,14200,14550,21750,189103.0,12996741.0
2013-08-19,14450,14650,14350,14450,31502,187803.0,12996741.0
2013-08-20,14500,14500,14100,14100,30610,183254.0,12996741.0
2013-08-21,14000,14200,13350,13800,69620,179355.0,12996741.0
2013-08-22,13650,13700,13050,13250,59139,172207.0,12996741.0
2013-08-23,13350,13750,13250,13550,78719,176106.0,12996741.0
2013-08-26,13650,14000,13400,14000,47196,181954.0,12996741.0
2013-08-27,14250,14250,13900,14050,28481,182604.0,12996741.0
2013-08-28,13650,13750,13100,13300,65082,172857.0,12996741.0
2013-08-29,13350,13450,13200,13300,44300,172857.0,12996741.0
2013-08-30,13200,14000,13200,13800,65817,179355.0,12996741.0
2013-09-02,14050,14050,13050,13150,85780,170907.0,12996741.0
2013-09-03,13250,13600,13050,13100,73269,170257.0,12996741.0
2013-09-04,13200,13250,12600,12850,79162,167008.0,12996741.0
2013-09-05,12850,12850,12300,12550,85354,163109.0,12996741.0
2013-09-06,12500,12600,12300,12300,59356,159860.0,12996741.0
2013-09-09,12300,12550,12250,12300,29930,159860.0,12996741.0
2013-09-10,12300,12600,12250,12550,42050,163109.0,12996741.0
2013-09-11,12550,12600,12350,12550,40389,163109.0,12996741.0
2013-09-12,12500,12850,12500,12750,23250,165708.0,12996741.0
2013-09-13,12650,12750,12600,12700,16893,165059.0,12996741.0
2013-09-16,12450,12750,12400,12750,23078,165708.0,12996741.0
2013-09-17,12700,12800,12550,12700,13602,165059.0,12996741.0
2013-09-23,12800,12800,12400,12500,15091,162459.0,12996741.0
2013-09-24,12600,12650,12200,12450,25690,161809.0,12996741.0
2013-09-25,12350,12600,12250,12600,12586,163759.0,12996741.0
2013-09-26,12600,12700,12250,12400,35690,161160.0,12996741.0
2013-09-27,12500,12500,11950,12150,48971,157910.0,12996741.0
2013-09-30,12100,12100,11800,11800,25505,153362.0,12996741.0
2013-10-01,11800,12050,11450,11550,50099,150112.0,12996741.0
2013-10-02,11550,12000,11550,12000,34237,155961.0,12996741.0
2013-10-04,12050,12400,11500,12350,33118,160510.0,12996741.0
2013-10-07,12350,12350,11950,12150,22660,157910.0,12996741.0
2013-10-08,12250,12250,11950,12200,11765,158560.0,12996741.0
2013-10-10,12300,12650,12100,12650,45338,164409.0,12996741.0
2013-10-11,12850,12950,12250,12350,50111,160510.0,12996741.0
2013-10-14,12300,12500,12050,12350,11751,160510.0,12996741.0
2013-10-15,12400,12400,12000,12050,28558,156611.0,12996741.0
2013-10-16,12000,12250,11850,12200,36012,158560.0,12996741.0
2013-10-17,12200,12200,11600,11850,47291,154011.0,12996741.0
2013-10-18,11800,11900,11050,11150,113981,144914.0,12996741.0
2013-10-21,11250,11250,10650,11000,77946,142964.0,12996741.0
2013-10-22,11000,11050,10700,11050,65945,143614.0,12996741.0
2013-10-23,11050,11100,10800,11000,74994,142964.0,12996741.0
2013-10-24,10900,11800,10900,11800,102595,153362.0,12996741.0
2013-10-25,11900,12150,11600,12100,72160,157261.0,12996741.0
2013-10-28,12100,12200,11900,12200,20710,158560.0,12996741.0
2013-10-29,12150,12200,12000,12200,29344,158560.0,12996741.0
2013-10-30,12250,12500,11900,12450,52990,161809.0,12996741.0
2013-10-31,12500,12500,12100,12400,54456,161160.0,12996741.0
2013-11-01,12300,13000,12100,12750,103762,165708.0,12996741.0
2013-11-04,12750,12850,12550,12800,28176,166358.0,12996741.0
2013-11-05,12600,12850,12250,12550,35070,163109.0,12996741.0
2013-11-06,12200,12500,12150,12250,46600,159210.0,12996741.0
2013-11-07,12250,12250,11700,11900,33560,154661.0,12996741.0
2013-11-08,11650,11950,11650,11800,22870,153362.0,12996741.0
2013-11-11,11650,11950,11150,11450,35690,148813.0,12996741.0
2013-11-12,11250,11550,11250,11550,15579,150112.0,12996741.0
2013-11-13,11600,11600,11300,11500,15740,149463.0,12996741.0
2013-11-14,11450,11550,11200,11550,25901,150112.0,12996741.0
2013-11-15,11600,11700,11350,11350,27391,147513.0,12996741.0
2013-11-18,11400,11450,10950,11050,38011,143614.0,12996741.0
2013-11-19,11000,11900,11000,11900,58142,154661.0,12996741.0
2013-11-20,11750,12400,11550,12400,71445,161160.0,12996741.0
2013-11-21,12300,12350,12100,12150,32019,157910.0,12996741.0
2013-11-22,12400,12950,12300,12950,85577,168308.0,12996741.0
2013-11-25,13000,13250,12650,13200,88211,171557.0,12996741.0
2013-11-26,13300,13300,12800,13150,49710,170907.0,12996741.0
2013-11-27,13300,14200,13100,14050,188961,182604.0,12996741.0
2013-11-28,14050,14050,13750,13950,44613,181305.0,12996741.0
2013-11-29,13950,13950,13300,13750,52299,178705.0,12996741.0
2013-12-02,14200,14200,13650,13850,53740,180005.0,12996741.0
2013-12-03,13700,14000,13450,13450,30758,174806.0,12996741.0
2013-12-04,13400,13800,13350,13450,20789,174806.0,12996741.0
2013-12-05,13750,13750,13000,13100,20803,170257.0,12996741.0
2013-12-06,13100,13750,12900,13700,32781,178055.0,12996741.0
2013-12-09,13950,13950,13250,13550,23402,176106.0,12996741.0
2013-12-10,13800,13800,13250,13600,37640,176756.0,12996741.0
2013-12-11,13650,14150,13500,14100,117341,183254.0,12996741.0
2013-12-12,14200,14200,13700,13950,35040,181305.0,12996741.0
2013-12-13,13750,14000,13700,13950,28271,181305.0,12996741.0
2013-12-16,13950,14250,13750,13900,33299,180655.0,12996741.0
2013-12-17,13900,14000,13350,13850,46391,180005.0,12996741.0
2013-12-18,13900,13900,13600,13750,30447,178705.0,12996741.0
2013-12-19,13950,13950,13300,13700,22640,178055.0,12996741.0
2013-12-20,13600,13800,13450,13650,19012,177406.0,12996741.0
2013-12-23,13550,13700,13300,13600,39621,176756.0,12996741.0
2013-12-24,13500,13800,13450,13700,25750,178055.0,12996741.0
2013-12-26,13650,14000,13200,13550,41202,176106.0,12996741.0
2013-12-27,13650,13650,13250,13500,16726,175456.0,12996741.0
2013-12-30,13600,13650,13200,13500,22900,175456.0,12996741.0
2014-01-02,13600,13650,13250,13300,19744,172857.0,12996741.0
2014-01-03,13200,13550,13000,13300,28210,172857.0,12996741.0
2014-01-06,13500,13650,13250,13400,10490,174156.0,12996741.0
2014-01-07,13550,13600,13200,13500,14762,175456.0,12996741.0
2014-01-08,13600,13600,13300,13450,12680,174806.0,12996741.0
2014-01-09,13250,13500,13150,13300,21350,172857.0,12996741.0
2014-01-10,13400,13500,12950,13350,31140,173506.0,12996741.0
2014-01-13,13250,13400,13000,13150,20905,170907.0,12996741.0
2014-01-14,13150,13150,12650,12850,26782,167008.0,12996741.0
2014-01-15,12950,12950,12500,12800,30241,166358.0,12996741.0
2014-01-16,12850,12850,12500,12600,27420,163759.0,12996741.0
2014-01-17,12650,12800,12450,12800,19415,166358.0,12996741.0
2014-01-20,12700,12750,12450,12700,19951,165059.0,12996741.0
2014-01-21,12700,13000,12600,12900,11541,167658.0,12996741.0
2014-01-22,12900,12900,12300,12300,99833,159860.0,12996741.0
2014-01-23,12300,12450,12150,12400,26093,161160.0,12996741.0
2014-01-24,12400,12500,12150,12250,25330,159210.0,12996741.0
2014-01-27,11950,12200,11700,12200,40690,158560.0,12996741.0
2014-01-28,12100,12300,11750,12000,53357,155961.0,12996741.0
2014-01-29,12000,12250,11850,11950,46244,155311.0,12996741.0
2014-02-03,11900,12000,11800,11850,11565,154011.0,12996741.0
2014-02-04,11800,11800,11350,11450,34600,148813.0,12996741.0
2014-02-05,11450,11800,11250,11400,42446,148163.0,12996741.0
2014-02-06,11400,11600,11200,11250,36273,146213.0,12996741.0
2014-02-07,11300,11700,11250,11250,45046,146213.0,12996741.0
2014-02-10,11300,11900,11250,11900,32614,154661.0,12996741.0
2014-02-11,12000,12300,11500,11550,46019,150112.0,12996741.0
2014-02-12,11650,12200,11550,11950,56493,155311.0,12996741.0
2014-02-13,12250,12250,11350,11450,46795,148813.0,12996741.0
2014-02-14,11550,11650,11250,11400,39792,148163.0,12996741.0
2014-02-17,11500,11650,11400,11550,56821,150112.0,12996741.0
2014-02-18,11550,11600,11400,11600,23819,150762.0,12996741.0
2014-02-19,11500,11800,11500,11750,31065,152712.0,12996741.0
2014-02-20,11650,11650,11200,11250,66531,146213.0,12996741.0
2014-02-21,11300,11350,10700,11200,65825,145563.0,12996741.0
2014-02-24,11100,11350,11050,11350,23981,147513.0,12996741.0
2014-02-25,11300,11300,11100,11100,25602,144264.0,12996741.0
2014-02-26,11150,11700,11050,11400,145420,148163.0,12996741.0
2014-02-27,11600,11850,11350,11750,81521,152712.0,12996741.0
2014-02-28,11750,11750,11450,11450,26898,148813.0,12996741.0
2014-03-03,11500,11700,11250,11600,21760,150762.0,12996741.0
2014-03-04,11700,12150,11700,11750,92690,152712.0,12996741.0
2014-03-05,11750,11800,11500,11550,44423,150112.0,12996741.0
2014-03-06,11550,11650,11300,11350,40267,147513.0,12996741.0
2014-03-07,11350,11400,11200,11300,37345,146863.0,12996741.0
2014-03-10,11250,11250,10850,11100,79452,144264.0,12996741.0
2014-03-11,11000,11150,10950,11150,22728,144914.0,12996741.0
2014-03-12,11050,11050,10800,11000,27650,142964.0,12996741.0
2014-03-13,10900,11000,10300,10400,99064,135166.0,12996741.0
2014-03-14,10300,10300,9940,9990,117547,129837.0,12996741.0
2014-03-17,9870,10050,9750,9750,67833,126718.0,12996741.0
2014-03-18,9770,10050,9770,10050,43083,130617.0,12996741.0
2014-03-19,10100,10400,10000,10400,59505,135166.0,12996741.0
2014-03-20,10400,10450,10100,10350,25481,134516.0,12996741.0
2014-03-21,10400,10600,10200,10550,33460,137116.0,12996741.0
2014-03-24,10400,10500,10250,10350,21802,134516.0,12996741.0
2014-03-25,10250,10300,9900,9980,58629,129707.0,12996741.0
2014-03-26,10050,10350,9940,10350,55390,134516.0,12996741.0
2014-03-27,10350,10350,9990,10000,41831,129967.0,12996741.0
2014-03-28,9900,9930,9700,9700,110280,126068.0,12996741.0
2014-03-31,9780,9780,9400,9600,52747,124769.0,12996741.0
2014-04-01,9650,9650,9440,9440,73697,122689.0,12996741.0
2014-04-02,9430,9700,9430,9700,46662,126068.0,12996741.0
2014-04-03,9750,9750,9600,9680,32309,125808.0,12996741.0
2014-04-04,9700,9740,9560,9650,28324,125419.0,12996741.0
2014-04-07,9760,9760,9500,9520,32703,123729.0,12996741.0
2014-04-08,9520,9600,9500,9590,20612,124639.0,12996741.0
2014-04-09,9550,9590,9510,9540,19670,123989.0,12996741.0
2014-04-10,9520,9710,9520,9700,20930,126068.0,12996741.0
2014-04-11,9610,9730,9590,9730,18962,126458.0,12996741.0
2014-04-14,9730,9780,9650,9760,20090,126848.0,12996741.0
2014-04-15,9770,9780,9640,9650,26573,125419.0,12996741.0
2014-04-16,9650,9670,9530,9560,30576,124249.0,12996741.0
2014-04-17,9560,9700,9510,9680,25961,125808.0,12996741.0
2014-04-18,9640,9700,9520,9650,23711,125419.0,12996741.0
2014-04-21,9650,9710,9570,9580,24824,124509.0,12996741.0
2014-04-22,9600,9750,9600,9640,60251,125289.0,12996741.0
2014-04-23,9700,10150,9690,9970,109204,129578.0,12996741.0
2014-04-24,10300,10650,10100,10200,234547,132567.0,12996741.0
2014-04-25,10300,10750,10050,10450,171143,135816.0,12996741.0
2014-04-28,10550,10800,10300,10700,119739,139065.0,12996741.0
2014-04-29,10800,10800,10500,10650,58770,138415.0,12996741.0
2014-04-30,10750,10800,10550,10650,65041,138415.0,12996741.0
2014-05-02,10650,10650,10100,10100,78180,131267.0,12996741.0
2014-05-07,10050,10050,9610,9620,82852,125029.0,12996741.0
2014-05-08,9490,9670,9300,9610,207937,124899.0,12996741.0
2014-05-09,9700,9960,9700,9850,65432,128018.0,12996741.0
2014-05-12,9870,9970,9670,9730,26198,126458.0,12996741.0
2014-05-13,9680,9840,9590,9700,35009,126068.0,12996741.0
2014-05-14,9860,9860,9620,9700,24693,126068.0,12996741.0
2014-05-15,9700,9720,9550,9570,42685,124379.0,12996741.0
2014-05-16,9600,9600,9270,9380,76978,121909.0,12996741.0
2014-05-19,9410,9600,9250,9340,39640,121390.0,12996741.0
2014-05-20,9330,9330,8980,9010,65171,117101.0,12996741.0
2014-05-21,8980,9100,8970,9080,30626,118010.0,12996741.0
2014-05-22,9080,9260,9070,9230,26100,119960.0,12996741.0
2014-05-23,9180,9290,9100,9180,16393,119310.0,12996741.0
2014-05-26,9160,9280,9110,9270,21187,120480.0,12996741.0
2014-05-27,9220,9300,9110,9210,14490,119700.0,12996741.0
2014-05-28,9100,9220,9100,9150,15083,118920.0,12996741.0
2014-05-29,9150,9150,9020,9040,13094,117491.0,12996741.0
2014-05-30,8910,9100,8910,9020,19760,117231.0,12996741.0
2014-06-02,8950,9020,8850,8900,26326,115671.0,12996741.0
2014-06-03,8900,8990,8690,8770,18343,113981.0,12996741.0
2014-06-05,8670,8740,8020,8030,82579,104364.0,12996741.0
2014-06-09,7890,8230,7880,8030,51362,104364.0,12996741.0
2014-06-10,8140,8140,7960,8110,20269,105404.0,12996741.0
2014-06-11,8200,9190,8110,8870,140153,115281.0,12996741.0
2014-06-12,9100,9120,8880,8880,41899,115411.0,12996741.0
2014-06-13,8810,9400,8800,9270,53679,120480.0,12996741.0
2014-06-16,9360,9360,9120,9290,23377,120740.0,12996741.0
2014-06-17,9330,9330,9220,9290,15136,120740.0,12996741.0
2014-06-18,9350,9420,9260,9310,40086,121000.0,12996741.0
2014-06-19,9220,9350,9220,9310,27164,121000.0,12996741.0
2014-06-20,9390,9390,9000,9020,47325,117231.0,12996741.0
2014-06-23,9000,9150,8980,9090,30255,118140.0,12996741.0
2014-06-24,9040,9290,9040,9120,26683,118530.0,12996741.0
2014-06-25,9250,9260,9080,9110,22991,118400.0,12996741.0
2014-06-26,9110,9180,9070,9120,25080,118530.0,12996741.0
2014-06-27,9120,9120,8980,9070,27094,117880.0,12996741.0
2014-06-30,9070,9100,9010,9040,6286,117491.0,12996741.0
2014-07-01,9040,9130,9040,9050,18614,117621.0,12996741.0
2014-07-02,9090,9300,9090,9190,20140,119440.0,12996741.0
2014-07-03,9260,9280,9130,9130,15197,118660.0,12996741.0
2014-07-04,9120,9150,9080,9080,11988,118010.0,12996741.0
2014-07-07,9080,9170,8800,8800,36323,114371.0,12996741.0
2014-07-08,8880,8890,8600,8800,26870,114371.0,12996741.0
2014-07-09,8800,8880,8640,8680,35527,112812.0,12996741.0
2014-07-10,8750,8750,8630,8680,37819,112812.0,12996741.0
2014-07-11,8660,8750,8640,8640,11539,112292.0,12996741.0
2014-07-14,8610,9080,8610,9080,45139,118010.0,12996741.0
2014-07-15,9090,9100,8920,9010,15722,117101.0,12996741.0
2014-07-16,9000,9000,8810,8880,17244,115411.0,12996741.0
2014-07-17,8890,9100,8780,9100,28185,118270.0,12996741.0
2014-07-18,9000,9150,8800,8930,26892,116061.0,12996741.0
2014-07-21,8930,9050,8930,8960,22137,116451.0,12996741.0
2014-07-22,8960,9000,8830,8900,8748,115671.0,12996741.0
2014-07-23,9010,9010,8820,8920,7878,115931.0,12996741.0
2014-07-24,8920,8980,8830,8850,19120,115021.0,12996741.0
2014-07-25,8850,8930,8810,8890,13444,115541.0,12996741.0
2014-07-28,8890,8950,8850,8860,10683,115151.0,12996741.0
2014-07-29,8850,8900,8300,8540,91399,110992.0,12996741.0
2014-07-30,8490,8660,8470,8510,37125,110602.0,12996741.0
2014-07-31,8580,8680,8300,8530,49315,110862.0,12996741.0
2014-08-01,8330,8570,8330,8550,22359,111122.0,12996741.0
2014-08-04,8620,8620,8530,8590,23814,111642.0,12996741.0
2014-08-05,8650,8750,8650,8680,13467,112812.0,12996741.0
2014-08-06,8740,8740,8600,8700,9479,113072.0,12996741.0
2014-08-07,8700,8750,8600,8690,17039,112942.0,12996741.0
2014-08-08,8720,8750,8610,8680,19156,112812.0,12996741.0
2014-08-11,8760,8760,8680,8740,7896,113592.0,12996741.0
2014-08-12,8760,8820,8360,8590,54237,111642.0,12996741.0
2014-08-13,8490,8680,8450,8600,24053,111772.0,12996741.0
2014-08-14,8560,9050,8560,8810,41959,114501.0,12996741.0
2014-08-18,8960,9100,8850,9100,56122,118270.0,12996741.0
2014-08-19,9140,9160,8950,8970,23252,116581.0,12996741.0
2014-08-20,8920,9020,8840,9000,41454,116971.0,12996741.0
2014-08-21,9120,9180,9010,9010,34479,117101.0,12996741.0
2014-08-22,9070,9150,9010,9010,16720,117101.0,12996741.0
2014-08-25,9100,9200,9070,9110,13084,118400.0,12996741.0
2014-08-26,9120,9380,9070,9350,48995,121520.0,12996741.0
2014-08-27,9350,9480,9250,9340,30777,121390.0,12996741.0
2014-08-28,9420,9420,9230,9230,20420,119960.0,12996741.0
2014-08-29,9230,9260,9070,9070,28834,117880.0,12996741.0
2014-09-01,9070,9170,8970,9010,22427,117101.0,12996741.0
2014-09-02,9010,9100,8970,9020,12399,117231.0,12996741.0
2014-09-03,8980,9200,8980,9030,24645,117361.0,12996741.0
2014-09-04,9010,9090,8970,9000,19777,116971.0,12996741.0
2014-09-05,8970,9050,8900,9000,24910,116971.0,12996741.0
2014-09-11,9170,9170,9000,9040,16749,117491.0,12996741.0
2014-09-12,9000,9110,8960,9100,28934,118270.0,12996741.0
2014-09-15,9050,9180,8960,9020,32556,117231.0,12996741.0
2014-09-16,8940,9000,8830,8880,28505,115411.0,12996741.0
2014-09-17,8880,8950,8740,8770,17344,113981.0,12996741.0
2014-09-18,8740,8810,8660,8670,24163,112682.0,12996741.0
2014-09-19,8690,8830,8680,8760,20700,113851.0,12996741.0
2014-09-22,8760,8920,8710,8710,14294,113202.0,12996741.0
2014-09-23,8710,8770,8610,8670,12878,112682.0,12996741.0
2014-09-24,8700,8700,8530,8590,27941,111642.0,12996741.0
2014-09-25,8590,8660,8570,8640,11542,112292.0,12996741.0
2014-09-26,8640,8680,8420,8540,36039,110992.0,12996741.0
2014-09-29,8390,8440,8340,8370,33837,108783.0,12996741.0
2014-09-30,8320,8440,8300,8350,11216,108523.0,12996741.0
2014-10-01,8330,8530,8220,8280,49495,107613.0,12996741.0
2014-10-02,8280,8360,8160,8180,39173,106313.0,12996741.0
2014-10-06,8190,8340,8190,8220,14433,106833.0,12996741.0
2014-10-07,8160,8220,8110,8190,12733,106443.0,12996741.0
2014-10-08,8090,8180,8040,8160,17688,106053.0,12996741.0
2014-10-10,8150,8150,7980,8060,23055,104754.0,12996741.0
2014-10-13,7950,8060,7860,7940,20625,103194.0,12996741.0
2014-10-14,7910,8000,7860,7950,7604,103324.0,12996741.0
2014-10-15,7950,8000,7850,7980,7041,103714.0,12996741.0
2014-10-16,7980,8000,7820,7970,9478,103584.0,12996741.0
2014-10-17,7930,8080,7930,8080,9920,105014.0,12996741.0
2014-10-20,8090,8140,8040,8040,11440,104494.0,12996741.0
2014-10-21,8060,9000,7990,8390,51164,109043.0,12996741.0
2014-10-22,8400,8440,8160,8250,13944,107223.0,12996741.0
2014-10-23,8250,8280,8100,8180,10114,106313.0,12996741.0
2014-10-24,8130,8180,7920,8010,34342,104104.0,12996741.0
2014-10-27,7940,8010,7940,7980,5722,103714.0,12996741.0
2014-10-28,7970,8080,7950,8070,6694,104884.0,12996741.0
2014-10-29,8060,8130,7990,8130,5815,105664.0,12996741.0
2014-10-30,8130,8130,7990,8040,3616,104494.0,12996741.0
2014-10-31,8040,8100,7980,8100,8460,105274.0,12996741.0
2014-11-03,8150,8150,7860,7990,9056,103844.0,12996741.0
2014-11-04,7910,7990,7820,7830,14248,101764.0,12996741.0
2014-11-05,7890,7890,7770,7850,6461,102024.0,12996741.0
2014-11-06,7790,8080,7790,7900,4386,102674.0,12996741.0
2014-11-07,7840,8020,7840,7980,4207,103714.0,12996741.0
2014-11-10,8140,8140,7980,8070,17001,104884.0,12996741.0
2014-11-11,8130,8140,8060,8110,15525,105404.0,12996741.0
2014-11-12,8170,8170,8090,8150,13368,105923.0,12996741.0
2014-11-13,8150,8170,8000,8130,12801,105664.0,12996741.0
2014-11-14,8070,8120,7900,8000,7501,103974.0,12996741.0
2014-11-17,8000,8000,7850,7940,323834,103194.0,12996741.0
2014-11-18,7850,7930,7830,7910,9244,102804.0,12996741.0
2014-11-19,7860,7980,7850,7960,2815,103454.0,12996741.0
2014-11-20,7900,7980,7850,7940,4277,103194.0,12996741.0
2014-11-21,7940,7940,7800,7920,5688,102934.0,12996741.0
2014-11-24,7900,7920,7800,7890,10104,102544.0,12996741.0
2014-11-25,7890,7890,7800,7830,10453,101764.0,12996741.0
2014-11-26,7830,7860,7770,7770,12647,100985.0,12996741.0
2014-11-27,7740,7750,7660,7750,33643,100725.0,12996741.0
2014-11-28,7670,7750,7500,7700,26391,100075.0,12996741.0
2014-12-01,7640,7740,7440,7630,25165,99165.0,12996741.0
2014-12-02,7570,7630,7510,7630,4863,99165.0,12996741.0
2014-12-03,7600,7810,7530,7810,14513,101505.0,12996741.0
2014-12-04,7740,8340,7740,8100,50233,105274.0,12996741.0
2014-12-05,8290,8710,8180,8590,111564,111642.0,12996741.0
2014-12-08,8680,8690,8450,8540,18955,110992.0,12996741.0
2014-12-09,8540,8620,8320,8320,10289,108133.0,12996741.0
2014-12-10,8270,8390,8110,8230,6900,106963.0,12996741.0
2014-12-11,8150,8300,8150,8280,10416,107613.0,12996741.0
2014-12-12,8280,8340,8120,8250,4381,107223.0,12996741.0
2014-12-15,8250,8250,7880,7900,22183,102674.0,12996741.0
2014-12-16,7900,8150,7880,8090,15521,105144.0,12996741.0
2014-12-17,8090,8560,8060,8380,57312,108913.0,12996741.0
2014-12-18,8470,8500,8070,8220,12639,106833.0,12996741.0
2014-12-19,8220,8270,8070,8070,8358,104884.0,12996741.0
2014-12-22,7950,8150,7950,8150,8985,105923.0,12996741.0
2014-12-23,8150,8210,8060,8140,3625,105793.0,12996741.0
2014-12-24,8140,8240,8060,8220,7274,106833.0,12996741.0
2014-12-26,8240,8240,8140,8140,4414,105793.0,12996741.0
2014-12-29,7930,8090,7910,8000,9709,103974.0,12996741.0
2014-12-30,7880,8020,7850,8020,11706,104234.0,12996741.0
2015-01-02,7730,7980,7730,7980,12044,103714.0,12996741.0
2015-01-05,7990,8060,7790,7940,3953,103194.0,12996741.0
2015-01-06,7760,7920,7750,7910,8098,102804.0,12996741.0
2015-01-07,7730,7980,7710,7750,23872,100725.0,12996741.0
2015-01-08,7760,7960,7690,7890,30270,102544.0,12996741.0
2015-01-09,7880,7880,7640,7810,9455,101505.0,12996741.0
2015-01-12,7700,7860,7630,7800,3735,101375.0,12996741.0
2015-01-13,7800,7800,7690,7760,8253,100855.0,12996741.0
2015-01-14,7800,7850,7690,7690,9078,99945.0,12996741.0
2015-01-15,7760,7880,7670,7880,19492,102414.0,12996741.0
2015-01-16,7980,7980,7700,7760,13162,100855.0,12996741.0
2015-01-19,7760,7760,7420,7540,61986,97995.0,12996741.0
2015-01-20,7480,7540,7300,7530,47614,97865.0,12996741.0
2015-01-21,7480,7540,7420,7420,9787,96436.0,12996741.0
2015-01-22,7470,7560,7440,7520,16063,97735.0,12996741.0
2015-01-23,7660,7660,7450,7600,6248,98775.0,12996741.0
2015-01-26,7580,7760,7490,7640,15926,99295.0,12996741.0
2015-01-27,7720,7720,7500,7610,14249,98905.0,12996741.0
2015-01-28,7500,7600,7500,7600,8643,98775.0,12996741.0
2015-01-29,7600,7700,7500,7680,15483,99815.0,12996741.0
2015-01-30,7560,7760,7560,7580,11131,98515.0,12996741.0
2015-02-02,7450,7570,7450,7570,18083,98385.0,12996741.0
2015-02-03,7460,7560,7260,7440,59457,96696.0,12996741.0
2015-02-04,7450,8550,7360,8090,259030,105144.0,12996741.0
2015-02-05,8110,8190,7940,8000,58414,103974.0,12996741.0
2015-02-06,8120,8120,7980,8000,35662,103974.0,12996741.0
2015-02-09,8010,8330,8000,8230,58264,106963.0,12996741.0
2015-02-10,8230,8250,8130,8140,41732,105793.0,12996741.0
2015-02-11,8150,8240,8050,8170,33896,106183.0,12996741.0
2015-02-12,8250,8400,8160,8260,40853,107353.0,12996741.0
2015-02-13,8260,8310,8180,8180,24325,106313.0,12996741.0
2015-02-16,8140,8210,8080,8180,22582,106313.0,12996741.0
2015-02-17,8180,8250,8100,8190,23909,106443.0,12996741.0
2015-02-23,8330,8370,8190,8370,40642,108783.0,12996741.0
2015-02-24,8370,8510,8330,8450,37616,109822.0,12996741.0
2015-02-25,8450,8490,8180,8280,20637,107613.0,12996741.0
2015-02-26,8290,8420,8250,8350,12861,108523.0,12996741.0
2015-02-27,8350,8430,8220,8380,29441,108913.0,12996741.0
2015-03-02,8380,8440,8300,8350,24508,108523.0,12996741.0
2015-03-03,8300,8380,8200,8210,31011,106703.0,12996741.0
2015-03-04,8210,8600,8050,8600,63476,111772.0,12996741.0
2015-03-05,8530,9080,8530,8910,116690,115801.0,12996741.0
2015-03-06,8910,9770,8910,9560,224634,124249.0,12996741.0
2015-03-09,9560,9710,9430,9590,71862,124639.0,12996741.0
2015-03-10,9550,9920,9550,9560,75894,124249.0,12996741.0
2015-03-11,9500,9660,9370,9630,56121,125159.0,12996741.0
2015-03-12,9630,10300,9480,10250,156980,133217.0,12996741.0
2015-03-13,10400,10500,9910,10400,105197,135166.0,12996741.0
2015-03-16,10400,10500,10100,10300,42283,133866.0,12996741.0
2015-03-17,10350,10450,9880,9900,95559,128668.0,12996741.0
2015-03-18,9870,9980,9450,9680,83935,125808.0,12996741.0
2015-03-19,9670,9670,9300,9570,44147,124379.0,12996741.0
2015-03-20,9590,10200,9450,10100,137650,131267.0,12996741.0
2015-03-23,10200,10250,9400,10100,90671,131267.0,12996741.0
2015-03-24,10100,10150,9990,10100,64984,131267.0,12996741.0
2015-03-25,10200,10250,9930,9950,70844,129318.0,12996741.0
2015-03-26,9900,10000,9860,9930,75029,129058.0,12996741.0
2015-03-27,9900,10050,9890,9980,17421,129707.0,12996741.0
2015-03-30,10000,10100,9830,9970,15356,129578.0,12996741.0
2015-03-31,10100,10100,9870,9910,15211,128798.0,12996741.0
2015-04-01,9920,9990,9620,9890,84243,128538.0,12996741.0
2015-04-02,9890,9890,9670,9730,62052,126458.0,12996741.0
2015-04-03,9670,9980,9670,9900,24308,128668.0,12996741.0
2015-04-06,9970,9970,9830,9940,26514,129188.0,12996741.0
2015-04-07,9990,10050,9590,9990,41663,129837.0,12996741.0
2015-04-08,10200,10300,9780,10300,64297,133866.0,12996741.0
2015-04-09,10300,10350,10000,10300,56891,133866.0,12996741.0
2015-04-10,10300,10450,9960,9980,60785,129707.0,12996741.0
2015-04-13,10050,10050,9910,10050,36445,130617.0,12996741.0
