카카오(035720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-03-16,111400,112500,108700,109600,389061,6618487.0,60387655.0
2016-03-17,111300,112500,110800,112300,284988,6781534.0,60387655.0
2016-03-18,113100,113400,111500,112200,198312,6775495.0,60387655.0
2016-03-21,112200,112200,107700,109700,380718,6624526.0,60387655.0
2016-03-22,108300,109600,106500,109500,384549,6612448.0,60387655.0
2016-03-23,108500,110000,106600,106600,340552,6437324.0,60387655.0
2016-03-24,106600,107600,106300,107000,140530,6461479.0,60387655.0
2016-03-25,106500,107000,102000,102700,455121,6201812.0,60387655.0
2016-03-28,101700,102800,100300,100800,383688,6087076.0,60387655.0
2016-03-29,100800,101900,99900,100400,316286,6062921.0,60387655.0
2016-03-30,100400,101800,99900,100100,350996,6044804.0,60387655.0
2016-03-31,100400,100500,98500,99200,561169,5990455.0,60387655.0
2016-04-01,99600,103500,99500,101800,366275,6851241.0,67300994.0
2016-04-04,99300,100400,98000,99300,478190,6696713.0,67439208.0
2016-04-05,99300,99600,96500,96500,498991,6507884.0,67439208.0
2016-04-06,96800,97500,96000,96800,321259,6528115.0,67439208.0
2016-04-07,97000,98700,97000,98400,224112,6636018.0,67439208.0
2016-04-08,97500,98800,96800,98800,209609,6662994.0,67439208.0
2016-04-11,99500,99800,97600,97800,200950,6595555.0,67439208.0
2016-04-12,99100,101900,99100,100400,462246,6770896.0,67439208.0
2016-04-14,102800,102800,100300,100300,363868,6764153.0,67439208.0
2016-04-15,101100,101900,100400,101200,180592,6824848.0,67439208.0
2016-04-18,101400,102500,100600,102200,261253,6892287.0,67439208.0
2016-04-19,102100,102600,101600,102500,220187,6912519.0,67439208.0
2016-04-20,102000,103800,102000,103100,252591,6952982.0,67439208.0
2016-04-21,103500,103700,101200,101500,196377,6845080.0,67439208.0
2016-04-22,101500,101500,99500,99600,266347,6716945.0,67439208.0
2016-04-25,100400,104300,100000,104300,400201,7033909.0,67439208.0
2016-04-26,105600,105700,101600,101600,345534,6851824.0,67439208.0
2016-04-27,102500,103000,101300,102400,167047,6905775.0,67439208.0
2016-04-28,103500,103500,100400,100500,245294,6777640.0,67439208.0
2016-04-29,100000,100500,99500,100500,144488,6777640.0,67439208.0
2016-05-02,99500,100300,99400,99600,129817,6716945.0,67439208.0
2016-05-03,99600,100700,99600,99800,110400,6730433.0,67439208.0
2016-05-04,100100,100700,99700,100000,134988,6743921.0,67439208.0
2016-05-09,99700,102300,99700,101700,251804,6858567.0,67439208.0
2016-05-10,101900,102200,99900,100600,208613,6784384.0,67439208.0
2016-05-11,101500,106300,100800,105700,719902,7128324.0,67439208.0
2016-05-12,104300,107900,104000,106300,559362,7170737.0,67457541.0
2016-05-13,105700,105900,103300,103800,260861,7002093.0,67457541.0
2016-05-16,103100,106200,102400,105400,244587,7110025.0,67457541.0
2016-05-17,104500,106200,104100,105100,199833,7089788.0,67457541.0
2016-05-18,104100,104900,103100,104500,207110,7049313.0,67457541.0
2016-05-19,104600,105300,99800,100300,396406,6765991.0,67457541.0
2016-05-20,99900,100500,98500,99300,322346,6698534.0,67457541.0
2016-05-23,100200,101700,100000,100200,171336,6759246.0,67457541.0
2016-05-24,100200,100700,99200,99200,172022,6691788.0,67457541.0
2016-05-25,99400,100500,99200,99600,232780,6718771.0,67457541.0
2016-05-26,99700,100300,98900,99700,185523,6725517.0,67457541.0
2016-05-27,100400,101200,99900,100600,201380,6786229.0,67457541.0
2016-05-30,101600,103500,101300,102800,353802,6934635.0,67457541.0
2016-05-31,102800,103500,102000,102800,332493,6934635.0,67457541.0
2016-06-01,102900,103000,98100,98500,1011274,6644568.0,67457541.0
2016-06-02,99000,99300,96300,97500,556790,6577110.0,67457541.0
2016-06-03,97000,98600,96900,98000,321939,6610839.0,67457541.0
2016-06-07,97900,98600,97100,98200,278467,6624331.0,67457541.0
2016-06-08,97400,98400,96900,97000,330359,6543381.0,67457541.0
2016-06-09,97400,97500,94400,95200,870266,6421958.0,67457541.0
2016-06-10,95500,96100,94600,94900,394023,6401773.0,67458091.0
2016-06-13,94200,94500,93500,93800,262900,6327569.0,67458091.0
2016-06-14,93000,95200,93000,94100,282122,6347806.0,67458091.0
2016-06-15,93900,94000,92800,92800,248917,6260111.0,67458091.0
2016-06-16,93000,93800,90900,91200,347392,6152178.0,67458091.0
2016-06-17,91700,92400,90700,91300,253700,6158924.0,67458091.0
2016-06-20,91500,94900,91500,94900,301386,6401773.0,67458091.0
2016-06-21,95200,95700,93600,93800,184809,6327569.0,67458091.0
2016-06-22,93300,94700,93300,94200,139412,6354552.0,67458091.0
2016-06-23,93800,94000,92900,93200,186812,6287094.0,67458091.0
2016-06-24,94500,94600,88300,91200,713158,6152178.0,67458091.0
2016-06-27,88700,91800,88700,91600,322279,6179161.0,67458091.0
2016-06-28,91000,92600,90900,91200,277899,6152178.0,67458091.0
2016-06-29,92200,93300,92200,92200,237550,6219636.0,67458091.0
2016-06-30,93100,93700,92700,93100,163227,6280348.0,67458091.0
2016-07-01,93600,95300,93500,94700,280867,6388281.0,67458091.0
2016-07-04,95200,95500,93700,93800,190799,6327569.0,67458091.0
2016-07-05,93600,94300,92900,93300,187924,6293840.0,67458091.0
2016-07-06,93800,94900,92600,94700,271543,6388281.0,67458091.0
2016-07-07,94800,95700,94700,95000,194706,6408519.0,67458091.0
2016-07-08,94000,94300,93400,93700,224800,6325775.0,67510942.0
2016-07-11,94200,95000,93600,95000,184007,6413539.0,67510942.0
2016-07-12,95100,95700,95000,95500,248311,6447295.0,67510942.0
2016-07-13,96000,96200,94200,94500,229034,6379784.0,67510942.0
2016-07-14,95000,95000,94000,94800,149363,6400037.0,67510942.0
2016-07-15,95000,95400,94300,94300,197554,6366282.0,67510942.0
2016-07-18,94300,94500,93100,93200,198412,6292020.0,67510942.0
2016-07-19,93000,93900,93000,93500,131218,6312273.0,67510942.0
2016-07-20,93600,94600,93300,93500,129539,6312273.0,67510942.0
2016-07-21,94100,94300,92700,92700,183072,6258264.0,67510942.0
2016-07-22,92700,94100,92700,92700,188337,6258264.0,67510942.0
2016-07-25,93100,93200,92100,92200,176203,6224509.0,67510942.0
2016-07-26,92600,92600,91400,91500,223967,6177251.0,67510942.0
2016-07-27,91200,92300,91100,91200,192058,6156998.0,67510942.0
2016-07-28,91400,92000,90700,91600,220576,6184002.0,67510942.0
2016-07-29,91500,91600,90900,90900,236131,6136745.0,67510942.0
2016-08-01,91500,91600,90600,91000,234983,6143496.0,67510942.0
2016-08-02,91000,91300,90800,91000,122894,6143496.0,67510942.0
2016-08-03,90700,94200,90600,93900,416577,6339277.0,67510942.0
2016-08-04,93800,93800,92300,92300,266692,6231260.0,67510942.0
2016-08-05,92800,93600,92000,92100,209258,6217758.0,67510942.0
2016-08-08,92700,92700,91200,91500,198686,6177251.0,67510942.0
2016-08-09,91900,93000,91600,92900,288342,6271767.0,67510942.0
2016-08-10,93400,93400,92600,92700,298220,6258264.0,67510942.0
2016-08-11,93600,94300,91200,91300,459030,6163840.0,67511942.0
2016-08-12,91400,91500,89200,89500,762281,6042319.0,67511942.0
2016-08-16,89600,89800,88600,88600,381711,5981558.0,67511942.0
2016-08-17,88600,89300,88000,88000,342989,5941051.0,67511942.0
2016-08-18,88000,88500,86600,86700,433201,5853285.0,67511942.0
2016-08-19,86500,86700,84600,84700,602877,5718261.0,67511942.0
2016-08-22,84500,84700,82700,82700,449238,5583238.0,67511942.0
2016-08-23,82000,83900,80200,80500,861917,5434711.0,67511942.0
2016-08-24,81100,83100,80700,82500,696481,5569735.0,67511942.0
2016-08-25,82100,83000,81000,81000,346409,5468467.0,67511942.0
2016-08-26,80500,81500,80500,81000,255043,5468467.0,67511942.0
2016-08-29,80800,80900,79300,79300,478825,5353697.0,67511942.0
2016-08-30,79500,80800,79400,80000,293565,5400955.0,67511942.0
2016-08-31,80000,81300,79700,81300,342533,5488721.0,67511942.0
2016-09-01,81300,82200,80800,82100,334011,5542730.0,67511942.0
2016-09-02,81500,82000,80900,81000,270384,5468467.0,67511942.0
2016-09-05,81200,82200,80900,81000,263587,5468467.0,67511942.0
2016-09-06,81400,82100,80900,81200,219973,5481970.0,67511942.0
2016-09-07,80600,80700,79600,80000,269047,5400955.0,67511942.0
2016-09-08,80100,81800,80100,81800,296809,5522477.0,67511942.0
2016-09-09,80900,81400,80400,80600,258472,5441463.0,67511942.0
2016-09-12,80000,80400,79300,79900,175099,5394204.0,67511942.0
2016-09-13,80000,80600,79900,80500,167806,5434711.0,67511942.0
2016-09-19,80100,80600,79900,80500,153998,5434711.0,67511942.0
2016-09-20,80700,83500,80600,82200,493052,5549482.0,67511942.0
2016-09-21,82000,82500,81200,82300,196029,5556233.0,67511942.0
2016-09-22,83000,84700,82400,84500,371860,5704759.0,67511942.0
2016-09-23,84200,84500,83300,83600,265218,5643998.0,67511942.0
2016-09-26,83200,83300,82300,82600,176917,5576486.0,67511942.0
2016-09-27,82400,84100,81900,83600,163326,5643998.0,67511942.0
2016-09-28,83400,83600,82400,82800,166639,5589989.0,67511942.0
2016-09-29,82700,82900,82000,82700,236280,5583238.0,67511942.0
2016-09-30,83300,84200,81700,81800,380670,5523554.0,67525112.0
2016-10-04,81700,82700,81200,81200,351455,5483039.0,67525112.0
2016-10-05,82000,85500,81800,85500,728681,5773397.0,67525112.0
2016-10-06,85200,86300,84100,85300,388287,5759892.0,67525112.0
2016-10-07,85100,85400,83300,83400,242697,5631594.0,67525112.0
2016-10-10,83200,83700,82500,82600,144551,5577574.0,67525112.0
2016-10-11,82700,82900,81500,81500,257663,5503297.0,67525112.0
2016-10-12,81500,81500,79000,80200,534287,5415514.0,67525112.0
2016-10-13,80400,80500,79300,79300,203778,5354741.0,67525112.0
2016-10-14,79300,79800,79000,79300,148730,5354741.0,67525112.0
2016-10-17,79500,81000,79500,80500,160442,5435772.0,67525112.0
2016-10-18,80300,80800,79700,80800,169592,5456029.0,67525112.0
2016-10-19,81000,82200,80400,81700,246435,5516802.0,67525112.0
2016-10-20,82100,82900,81000,81000,278568,5469534.0,67525112.0
2016-10-21,81600,81700,80400,80600,192255,5442524.0,67525112.0
2016-10-24,81700,81700,80500,80700,150118,5449277.0,67525112.0
2016-10-25,80300,82700,80300,82300,305185,5557317.0,67525112.0
2016-10-26,82400,82500,80400,80900,189596,5462782.0,67525112.0
2016-10-27,80900,81800,80800,81300,123235,5489792.0,67525112.0
2016-10-28,80900,81100,79600,79600,299652,5374999.0,67525112.0
2016-10-31,79600,79900,76400,76400,498234,5158919.0,67525112.0
2016-11-01,75600,76600,74000,74600,388432,5037373.0,67525112.0
2016-11-02,74000,74500,71300,71300,640159,4814540.0,67525112.0
2016-11-03,70400,72600,70300,71400,383722,4821293.0,67525112.0
2016-11-04,71200,74000,71200,73200,280780,4942838.0,67525112.0
2016-11-07,73200,74200,73100,73700,155971,4976601.0,67525112.0
2016-11-08,74300,74500,73800,74300,143280,5017116.0,67525112.0
2016-11-09,74300,74600,69900,71300,529993,4814540.0,67525112.0
2016-11-10,75300,79900,75200,79700,1182920,5388030.0,67603887.0
2016-11-11,79800,79800,76900,77800,433329,5259582.0,67603887.0
2016-11-14,77800,78200,75800,75800,261019,5124375.0,67603887.0
2016-11-15,75600,77100,75300,76000,186400,5137895.0,67603887.0
2016-11-16,76500,80500,76500,80300,566246,5428592.0,67603887.0
2016-11-17,80600,81100,79500,81000,239572,5475915.0,67603887.0
2016-11-18,80600,81800,80000,80700,281422,5455634.0,67603887.0
2016-11-21,80400,80500,78300,79000,186638,5340707.0,67603887.0
2016-11-22,79000,82000,79000,81800,345344,5529998.0,67603887.0
2016-11-23,81800,82400,80600,81900,273571,5536758.0,67603887.0
2016-11-24,81700,82000,80400,80700,173751,5455634.0,67603887.0
2016-11-25,80700,81600,80300,81300,169643,5496196.0,67603887.0
2016-11-28,81400,81400,79100,79400,213000,5367749.0,67603887.0
2016-11-29,79600,81100,79100,79800,193718,5394790.0,67603887.0
2016-11-30,79500,79900,77700,77700,255953,5252822.0,67603887.0
2016-12-01,77300,78700,76700,76700,188500,5185218.0,67603887.0
2016-12-02,76700,77200,75200,75300,189997,5091463.0,67615715.0
2016-12-05,74700,76800,74300,74700,192995,5050894.0,67615715.0
2016-12-06,75500,76200,74700,75100,133357,5077940.0,67615715.0
2016-12-07,74800,75600,74800,75100,115644,5077940.0,67615715.0
2016-12-08,75900,77200,75400,76300,200443,5159079.0,67615715.0
2016-12-09,76300,79400,76000,79400,300441,5368688.0,67615715.0
2016-12-12,80000,80600,78700,79600,314933,5382211.0,67615715.0
2016-12-13,79600,79800,78400,79200,191517,5355165.0,67615715.0
2016-12-14,79900,81000,78700,78700,281848,5321357.0,67615715.0
2016-12-15,78700,79300,77300,78100,179990,5280787.0,67615715.0
2016-12-16,78300,78400,77400,77500,141183,5240218.0,67615715.0
2016-12-19,77700,79300,77700,78200,151456,5287549.0,67615715.0
2016-12-20,78300,79100,76900,76900,175499,5199648.0,67615715.0
2016-12-21,77400,77400,76100,76100,207737,5145556.0,67615715.0
2016-12-22,76500,76900,74800,74800,276108,5057655.0,67615715.0
2016-12-23,75500,75900,74500,75000,267841,5071179.0,67615715.0
2016-12-26,75000,75800,75000,75100,132251,5077940.0,67615715.0
2016-12-27,75500,75600,74600,74800,236974,5057655.0,67615715.0
2016-12-28,75000,75900,74700,75500,201595,5104986.0,67615715.0
2016-12-29,75700,77000,75300,77000,201605,5206410.0,67615715.0
2017-01-02,77400,77600,76600,76700,143140,5186125.0,67615715.0
2017-01-03,77200,80000,77000,80000,445180,5409257.0,67615715.0
2017-01-04,80400,85100,80300,84300,1224395,5700005.0,67615715.0
2017-01-05,85000,86000,84000,84000,611713,5679720.0,67615715.0
2017-01-06,84400,84500,82200,83700,410880,5659435.0,67615715.0
2017-01-09,84200,84500,82500,82800,236036,5598581.0,67615715.0
2017-01-10,82600,83500,81500,82000,329302,5544489.0,67615715.0
2017-01-11,82000,83700,81600,83200,270488,5625627.0,67615715.0
2017-01-12,83500,83700,81900,81900,251638,5537727.0,67615715.0
2017-01-13,81900,84400,81600,83900,480932,5672958.0,67615715.0
2017-01-16,84400,84500,82400,82600,204539,5585058.0,67615715.0
2017-01-17,82600,83400,81400,81900,229108,5537727.0,67615715.0
2017-01-18,82200,82600,80300,81100,185724,5483634.0,67615715.0
2017-01-19,80700,82300,80500,82300,246388,5564773.0,67615715.0
2017-01-20,81800,82200,80300,80400,285281,5436303.0,67615715.0
2017-01-23,80000,80300,78400,79000,338781,5341641.0,67615715.0
2017-01-24,79500,79700,78800,78800,179068,5328118.0,67615715.0
2017-01-25,78300,79200,76100,76100,557017,5145556.0,67615715.0
2017-01-26,76200,77700,76200,77100,316390,5213172.0,67615715.0
2017-01-31,77200,79300,76900,77700,260779,5253741.0,67615715.0
2017-02-01,78200,78900,78000,78400,197510,5301072.0,67615715.0
2017-02-02,79100,80000,77600,77700,285670,5253741.0,67615715.0
2017-02-03,78000,78500,77500,78000,178240,5274026.0,67615715.0
2017-02-06,78100,78500,77000,77300,169147,5226695.0,67615715.0
2017-02-07,77000,79100,77000,78300,173244,5294310.0,67615715.0
2017-02-08,78800,79800,77800,79800,269292,5395734.0,67615715.0
2017-02-09,81700,85700,81300,85400,1550608,5778519.0,67664158.0
2017-02-10,85300,86300,84100,85100,792741,5758220.0,67664158.0
2017-02-13,85400,85500,83700,84100,397630,5690556.0,67664158.0
2017-02-14,84000,85300,83000,84900,427851,5744687.0,67664158.0
2017-02-15,85100,85600,84100,84900,321230,5744687.0,67664158.0
2017-02-16,84600,84800,82200,82400,569723,5575527.0,67664158.0
2017-02-17,82400,85300,82400,84700,563691,5731154.0,67664158.0
2017-02-20,84400,85300,83600,84800,294768,5737921.0,67664158.0
2017-02-21,85700,89100,85700,88400,1573781,5981512.0,67664158.0
2017-02-22,88600,90200,88200,89500,1034489,6055942.0,67664158.0
2017-02-23,89100,89500,87600,87900,507957,5947679.0,67664158.0
2017-02-24,88500,89600,87600,88100,369669,5961212.0,67664158.0
2017-02-27,87500,87900,85700,85800,330736,5805585.0,67664158.0
2017-02-28,86500,86800,84900,85400,444304,5778519.0,67664158.0
2017-03-02,86000,86100,84500,85300,354383,5771753.0,67664158.0
2017-03-03,85000,86500,84400,85800,396672,5805585.0,67664158.0
2017-03-06,85000,85700,83600,83800,382382,5670256.0,67664158.0
2017-03-07,83600,84300,82600,83700,277748,5663490.0,67664158.0
2017-03-08,84200,84300,82700,83000,286714,5616125.0,67664158.0
2017-03-09,83500,84900,82800,82800,350630,5602592.0,67664158.0
2017-03-10,83500,85800,81600,85300,501305,5772667.0,67674874.0
2017-03-13,85400,85500,84000,84800,341028,5738829.0,67674874.0
2017-03-14,84600,84800,82600,83500,625453,5650852.0,67674874.0
2017-03-15,83600,83800,82000,82200,317640,5562875.0,67674874.0
2017-03-16,82900,83800,81500,83800,469582,5671154.0,67674874.0
2017-03-17,83800,84100,83200,84000,221183,5684689.0,67674874.0
2017-03-20,84700,85200,82500,84900,506090,5745597.0,67674874.0
2017-03-21,85000,86200,84300,86100,515560,5826807.0,67674874.0
2017-03-22,85500,86700,84700,86600,476268,5860644.0,67674874.0
2017-03-23,86700,86700,85400,85900,310710,5813272.0,67674874.0
2017-03-24,86200,86200,83100,84100,537901,5691457.0,67674874.0
2017-03-27,83400,84200,82800,82900,319059,5610247.0,67674874.0
2017-03-28,83300,84000,82400,83200,346230,5630550.0,67674874.0
2017-03-29,84000,84100,82900,83800,245176,5671154.0,67674874.0
2017-03-30,84100,84100,82700,82800,230451,5603480.0,67674874.0
2017-03-31,83500,83700,82700,83100,179689,5623782.0,67674874.0
2017-04-03,83500,87000,83400,87000,862856,5887714.0,67674874.0
2017-04-04,87500,87600,85700,85700,1954434,5799737.0,67674874.0
2017-04-05,86800,88700,85600,85900,1526823,5813272.0,67674874.0
2017-04-06,84500,85000,83300,84500,3843443,5718527.0,67674874.0
2017-04-07,85300,87100,84900,86600,1424420,5864220.0,67716172.0
2017-04-10,87100,87100,84200,84900,819880,5749103.0,67716172.0
2017-04-11,84700,86200,84100,85700,750110,5803276.0,67716172.0
2017-04-12,85700,86200,85100,85900,465429,5816819.0,67716172.0
2017-04-13,85700,88500,85600,88000,1362238,5959023.0,67716172.0
2017-04-14,87800,90200,87500,88800,1146797,6013196.0,67716172.0
2017-04-17,90000,90300,88400,89100,747833,6033511.0,67716172.0
2017-04-18,89100,89800,88000,88200,539494,5972566.0,67716172.0
2017-04-19,87000,88600,86500,87200,686885,5904850.0,67716172.0
2017-04-20,88900,91100,88200,90800,1559946,6148628.0,67716172.0
2017-04-21,91700,91900,89600,90000,860895,6094455.0,67716172.0
2017-04-24,90600,91500,89300,90200,609794,6107999.0,67716172.0
2017-04-25,90700,90800,89600,90800,512570,6148628.0,67716172.0
