한국금융지주(071050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-11,43300,45000,43100,44900,216151,2502097.0,55725992.0
2017-01-12,44900,45100,44500,44950,102638,2504883.0,55725992.0
2017-01-13,44500,45700,44500,45350,176525,2527174.0,55725992.0
2017-01-16,45650,46000,45200,45500,201525,2535533.0,55725992.0
2017-01-17,45900,47000,45150,47000,277464,2619122.0,55725992.0
2017-01-18,46900,46950,46050,46100,122479,2568968.0,55725992.0
2017-01-19,46100,46900,45900,46400,109280,2585686.0,55725992.0
2017-01-20,46850,47050,46300,46450,130288,2588472.0,55725992.0
2017-01-23,46450,46650,45800,46000,67475,2563396.0,55725992.0
2017-01-24,46050,46250,45050,45900,107076,2557823.0,55725992.0
2017-01-25,46300,46300,44200,44450,185393,2477020.0,55725992.0
2017-01-26,44950,46450,44550,46050,139843,2566182.0,55725992.0
2017-01-31,46050,46850,45500,46500,136824,2591259.0,55725992.0
2017-02-01,46900,46900,45850,46200,77163,2574541.0,55725992.0
2017-02-02,45950,47250,45950,46150,117989,2571755.0,55725992.0
2017-02-03,46100,46800,45850,46150,126371,2571755.0,55725992.0
2017-02-06,47000,48000,47000,47000,174980,2619122.0,55725992.0
2017-02-07,47300,47850,46850,47650,121212,2655344.0,55725992.0
2017-02-08,47500,47500,46400,47150,109685,2627481.0,55725992.0
2017-02-09,46800,47800,46700,47450,94860,2644198.0,55725992.0
2017-02-10,48000,48700,47850,48600,182077,2708283.0,55725992.0
2017-02-13,48600,49400,48350,48650,97814,2711070.0,55725992.0
2017-02-14,48550,49100,47900,48700,130507,2713856.0,55725992.0
2017-02-15,48700,49050,48350,48750,119487,2716642.0,55725992.0
2017-02-16,48800,49100,47800,48700,76393,2713856.0,55725992.0
2017-02-17,48150,49050,48150,49050,76682,2733360.0,55725992.0
2017-02-20,48650,49050,47000,47600,107130,2652557.0,55725992.0
2017-02-21,47600,48750,47550,48200,178526,2685993.0,55725992.0
2017-02-22,47850,48100,47200,47400,143659,2641412.0,55725992.0
2017-02-23,47550,48400,47450,48250,135826,2688779.0,55725992.0
2017-02-24,48350,48350,46800,47550,119909,2649771.0,55725992.0
2017-02-27,47700,47700,46450,46950,78031,2616335.0,55725992.0
2017-02-28,47350,47650,46650,47400,159136,2641412.0,55725992.0
2017-03-02,47900,48700,47500,47650,221664,2655344.0,55725992.0
2017-03-03,47150,47650,46200,46550,97996,2594045.0,55725992.0
2017-03-06,46550,46550,45250,45850,101880,2555037.0,55725992.0
2017-03-07,46100,47100,45950,46750,92673,2605190.0,55725992.0
2017-03-08,46300,46950,46100,46800,92014,2607976.0,55725992.0
2017-03-09,46600,47300,46250,47000,124035,2619122.0,55725992.0
2017-03-10,46800,47150,46300,46550,88287,2594045.0,55725992.0
2017-03-13,46400,47500,46400,47000,99978,2619122.0,55725992.0
2017-03-14,47050,48450,47050,48100,132110,2680420.0,55725992.0
2017-03-15,48100,48150,47250,47700,72262,2658130.0,55725992.0
2017-03-16,48500,49450,48200,49400,155552,2752864.0,55725992.0
2017-03-17,49400,50300,49050,49500,153839,2758437.0,55725992.0
2017-03-20,49600,49650,48100,48550,97046,2705497.0,55725992.0
2017-03-21,48900,48900,47950,48300,116491,2691565.0,55725992.0
2017-03-22,47800,47950,47200,47250,119504,2633053.0,55725992.0
2017-03-23,47700,48500,47300,48000,125026,2674848.0,55725992.0
2017-03-24,48000,48450,47450,48000,108027,2674848.0,55725992.0
2017-03-27,47550,47900,46250,47500,123223,2646985.0,55725992.0
2017-03-28,47700,47750,46550,47450,113962,2644198.0,55725992.0
2017-03-29,47800,47850,46850,47850,78647,2666489.0,55725992.0
2017-03-30,47850,48250,47400,47850,96545,2666489.0,55725992.0
2017-03-31,47450,47900,46800,47100,124775,2624694.0,55725992.0
2017-04-03,47100,48000,46550,47900,83383,2669275.0,55725992.0
2017-04-04,47500,48100,47150,48000,54746,2674848.0,55725992.0
2017-04-05,48300,48500,47400,47400,166080,2641412.0,55725992.0
2017-04-06,47550,48150,47250,47900,88855,2669275.0,55725992.0
2017-04-07,47900,48100,47150,47400,91228,2641412.0,55725992.0
2017-04-10,47000,47300,45900,45950,85777,2560609.0,55725992.0
2017-04-11,45800,46450,45450,45800,70421,2552250.0,55725992.0
2017-04-12,45700,46000,45500,45800,57888,2552250.0,55725992.0
2017-04-13,46250,46950,45400,46750,110549,2605190.0,55725992.0
2017-04-14,46300,46700,45800,46200,44021,2574541.0,55725992.0
2017-04-17,46200,47050,46100,46800,62744,2607976.0,55725992.0
2017-04-18,47200,47200,46450,46750,91138,2605190.0,55725992.0
2017-04-19,46350,46850,46150,46300,75983,2580113.0,55725992.0
2017-04-20,46500,46650,46100,46300,76563,2580113.0,55725992.0
2017-04-21,46450,48450,46300,48200,276883,2685993.0,55725992.0
2017-04-24,48200,48500,48050,48150,129659,2683207.0,55725992.0
2017-04-25,48100,50000,47850,49600,212302,2764009.0,55725992.0
2017-04-26,49700,51600,49700,50800,190385,2830880.0,55725992.0
2017-04-27,51400,52300,51000,51700,144431,2881034.0,55725992.0
2017-04-28,50800,51800,50800,51300,118775,2858743.0,55725992.0
2017-05-02,51200,52600,51100,52200,100222,2908897.0,55725992.0
2017-05-04,51700,53100,51700,52800,118234,2942332.0,55725992.0
2017-05-08,52800,54200,52800,54000,139067,3009204.0,55725992.0
2017-05-10,56400,56500,52100,53000,196092,2953478.0,55725992.0
2017-05-11,53000,54500,53000,54500,170791,3037067.0,55725992.0
2017-05-12,53700,54500,53400,53900,163212,3003631.0,55725992.0
2017-05-15,54000,54200,53000,53600,110243,2986913.0,55725992.0
2017-05-16,56000,57500,55100,56900,473965,3170809.0,55725992.0
2017-05-17,56500,57700,55600,56800,265341,3165236.0,55725992.0
2017-05-18,55600,56700,55500,56400,179553,3142946.0,55725992.0
2017-05-19,56300,57800,56100,57700,179930,3215390.0,55725992.0
2017-05-22,58000,58200,56900,57900,141591,3226535.0,55725992.0
2017-05-23,57500,59000,57500,58500,192984,3259971.0,55725992.0
2017-05-24,59000,59500,58500,58800,123887,3276688.0,55725992.0
2017-05-25,59400,60500,58800,60100,160353,3349132.0,55725992.0
2017-05-26,59800,61600,59800,61100,167239,3404858.0,55725992.0
2017-05-29,62300,62300,60300,60600,168173,3376995.0,55725992.0
2017-05-30,60400,61500,59400,60600,173916,3376995.0,55725992.0
2017-05-31,60600,61600,60600,61200,194243,3410431.0,55725992.0
2017-06-01,60800,61900,59500,60800,161018,3388140.0,55725992.0
2017-06-02,60800,63000,60800,62900,179403,3505165.0,55725992.0
2017-06-05,64300,64400,61800,62600,153550,3488447.0,55725992.0
2017-06-07,62000,63400,61100,62800,239675,3499592.0,55725992.0
2017-06-08,63100,63600,61800,63300,212444,3527455.0,55725992.0
2017-06-09,63900,67200,63600,67000,351730,3733641.0,55725992.0
2017-06-12,67000,68200,65400,65900,199331,3672343.0,55725992.0
2017-06-13,66300,68000,65500,68000,150513,3789367.0,55725992.0
2017-06-14,68000,68700,66300,66900,205207,3728069.0,55725992.0
2017-06-15,66400,67500,65400,66900,190692,3728069.0,55725992.0
2017-06-16,66500,67200,65400,66900,131544,3728069.0,55725992.0
2017-06-19,72000,72000,66700,68400,154385,3811658.0,55725992.0
2017-06-20,68000,68900,66600,67000,133972,3733641.0,55725992.0
2017-06-21,66500,67200,63200,67200,148908,3744787.0,55725992.0
2017-06-22,66500,67400,65600,67400,117572,3755932.0,55725992.0
2017-06-23,67800,68900,67300,67500,112631,3761504.0,55725992.0
2017-06-26,67100,67900,66700,67400,58580,3755932.0,55725992.0
2017-06-27,66900,67600,66200,66800,102789,3722496.0,55725992.0
2017-06-28,66500,69500,66100,69200,146607,3856239.0,55725992.0
2017-06-29,69200,70900,69000,70200,187015,3911965.0,55725992.0
2017-06-30,69900,70200,69000,70100,120229,3906392.0,55725992.0
2017-07-03,70100,70300,69400,70300,95636,3917537.0,55725992.0
2017-07-04,70400,72500,70000,70400,154660,3923110.0,55725992.0
2017-07-05,70100,72000,70000,71100,142154,3962118.0,55725992.0
2017-07-06,70600,70900,68700,69700,147412,3884102.0,55725992.0
2017-07-07,69500,71200,69500,70100,162537,3906392.0,55725992.0
2017-07-10,69700,70700,68400,68600,164551,3822803.0,55725992.0
2017-07-11,69200,72000,68800,70800,248633,3945400.0,55725992.0
2017-07-12,70800,71900,70400,70900,155384,3950973.0,55725992.0
2017-07-13,71500,71900,70700,70700,254609,3939828.0,55725992.0
2017-07-14,70800,72500,70700,72200,121633,4023417.0,55725992.0
2017-07-17,72900,74100,71900,72300,164801,4028989.0,55725992.0
2017-07-18,72300,72700,70900,71800,136180,4001126.0,55725992.0
2017-07-19,72500,73800,71200,71400,156757,3978836.0,55725992.0
2017-07-20,71700,72700,71100,72200,168372,4023417.0,55725992.0
2017-07-21,72200,73900,72000,73600,202916,4101433.0,55725992.0
2017-07-24,74800,75000,73600,74100,200063,4129296.0,55725992.0
2017-07-25,74700,75100,74000,74300,210717,4140441.0,55725992.0
2017-07-26,74500,75200,73000,73700,123397,4107006.0,55725992.0
2017-07-27,74400,74400,71600,73300,201395,4084715.0,55725992.0
2017-07-28,74000,74400,67700,68800,491192,3833948.0,55725992.0
2017-07-31,69400,72300,68800,71200,386603,3967691.0,55725992.0
2017-08-01,71200,73200,71200,72800,303817,4056852.0,55725992.0
2017-08-02,72400,72900,70000,72000,192894,4012271.0,55725992.0
2017-08-03,71100,71900,66800,68100,425818,3794940.0,55725992.0
2017-08-04,67600,69700,67500,69200,127546,3856239.0,55725992.0
2017-08-07,68700,70400,68700,68800,112175,3833948.0,55725992.0
2017-08-08,69600,70100,68500,69400,146213,3867384.0,55725992.0
2017-08-09,68300,69800,67900,68500,205563,3817230.0,55725992.0
2017-08-10,67900,69000,66300,66900,230441,3728069.0,55725992.0
2017-08-11,65000,66500,64500,66100,174329,3683488.0,55725992.0
2017-08-14,67300,68600,66900,67000,139149,3733641.0,55725992.0
2017-08-16,67700,68600,66400,66800,192059,3722496.0,55725992.0
2017-08-17,66500,68100,66200,67500,144105,3761504.0,55725992.0
2017-08-18,66700,67900,66700,67700,118154,3772650.0,55725992.0
2017-08-21,67800,68000,67000,67300,73664,3750359.0,55725992.0
2017-08-22,67800,68800,67500,68500,143721,3817230.0,55725992.0
2017-08-23,68600,68800,66800,67500,133534,3761504.0,55725992.0
2017-08-24,67200,67900,66500,67000,90682,3733641.0,55725992.0
2017-08-25,67400,68000,66500,67900,92990,3783795.0,55725992.0
2017-08-28,67200,67900,66300,66900,124515,3728069.0,55725992.0
2017-08-29,66200,66400,64600,65100,222717,3627762.0,55725992.0
2017-08-30,65200,66000,65000,65700,175220,3661198.0,55725992.0
2017-08-31,65800,65900,64400,65700,198454,3661198.0,55725992.0
2017-09-01,65700,65900,64100,64200,139632,3577609.0,55725992.0
2017-09-04,62100,64200,62000,63200,145216,3521883.0,55725992.0
2017-09-05,63300,63500,61300,61500,194174,3427149.0,55725992.0
2017-09-06,60800,61200,59500,60300,272230,3360277.0,55725992.0
2017-09-07,60800,62300,60400,62000,286990,3455012.0,55725992.0
2017-09-08,62200,62900,60900,61600,152750,3432721.0,55725992.0
2017-09-11,61600,63400,61400,62600,244480,3488447.0,55725992.0
2017-09-12,63300,63400,62200,63000,141193,3510737.0,55725992.0
2017-09-13,63000,63000,61400,62300,151145,3471729.0,55725992.0
2017-09-14,61800,63700,61700,63600,234489,3544173.0,55725992.0
2017-09-15,63300,64800,62700,64800,182758,3611044.0,55725992.0
2017-09-18,65200,67800,64600,67300,211197,3750359.0,55725992.0
2017-09-19,67100,67700,66300,67100,124732,3739214.0,55725992.0
2017-09-20,66900,67500,66100,66700,98916,3716924.0,55725992.0
2017-09-21,66700,66900,64900,65000,110386,3622189.0,55725992.0
2017-09-22,64600,65300,63400,63900,127203,3560891.0,55725992.0
2017-09-25,63900,63900,61800,62800,105884,3499592.0,55725992.0
2017-09-26,62800,63000,60300,61600,145758,3432721.0,55725992.0
2017-09-27,61500,61900,60600,61700,122759,3438294.0,55725992.0
2017-09-28,61300,61900,60400,61000,117390,3399286.0,55725992.0
2017-09-29,61100,61800,60800,61200,76084,3410431.0,55725992.0
2017-10-10,61800,63200,61700,62100,233590,3460584.0,55725992.0
2017-10-11,61600,62100,61100,61300,198411,3416003.0,55725992.0
2017-10-12,61900,67900,61900,66200,441752,3689061.0,55725992.0
2017-10-13,66100,66900,64900,66100,206361,3683488.0,55725992.0
2017-10-16,67000,67500,65700,66800,154475,3722496.0,55725992.0
2017-10-17,66900,67900,66300,66900,120244,3728069.0,55725992.0
2017-10-18,66500,66700,64300,66100,210850,3683488.0,55725992.0
2017-10-19,66000,67300,65000,65800,124890,3666770.0,55725992.0
2017-10-20,65300,66400,64200,65400,300588,3644480.0,55725992.0
2017-10-23,65400,65800,64100,64800,110841,3611044.0,55725992.0
2017-10-24,64800,65000,63900,64100,129870,3572036.0,55725992.0
2017-10-25,64500,65400,64200,65300,143360,3638907.0,55725992.0
2017-10-26,65200,65200,62700,63000,151483,3510737.0,55725992.0
2017-10-27,62700,63100,61600,63000,180112,3510737.0,55725992.0
2017-10-30,63800,63900,62100,62500,140395,3482874.0,55725992.0
2017-10-31,62100,63600,61600,63300,183037,3527455.0,55725992.0
2017-11-01,62500,66400,62100,65000,254720,3622189.0,55725992.0
2017-11-02,66500,67900,64900,65100,238897,3627762.0,55725992.0
2017-11-03,65800,66400,64600,65100,124124,3627762.0,55725992.0
2017-11-06,64900,65600,63600,64200,109142,3577609.0,55725992.0
2017-11-07,63900,64800,63700,64500,99614,3594326.0,55725992.0
2017-11-08,63500,64500,63000,63700,94972,3549746.0,55725992.0
2017-11-09,64300,64400,62900,64000,138118,3566463.0,55725992.0
2017-11-10,63500,63800,62900,63000,189595,3510737.0,55725992.0
2017-11-13,63300,66500,63000,65100,221621,3627762.0,55725992.0
2017-11-14,66300,68100,65300,67800,276205,3778222.0,55725992.0
2017-11-15,67800,70300,66800,70000,292018,3900819.0,55725992.0
2017-11-16,69800,69900,67700,68400,270349,3811658.0,55725992.0
2017-11-17,68500,70200,67900,68500,243910,3817230.0,55725992.0
2017-11-20,67900,68000,66200,66800,269581,3722496.0,55725992.0
2017-11-21,66800,67700,66500,67100,173839,3739214.0,55725992.0
2017-11-22,67500,70600,67500,69200,301623,3856239.0,55725992.0
2017-11-23,69200,70000,68200,69800,129094,3889674.0,55725992.0
2017-11-24,70500,70700,69500,70100,147165,3906392.0,55725992.0
2017-11-27,70200,72500,69800,70100,224268,3906392.0,55725992.0
2017-11-28,70200,70400,67700,68800,154674,3833948.0,55725992.0
2017-11-29,68800,69300,67600,68300,110377,3806085.0,55725992.0
2017-11-30,69800,69800,67700,68200,207714,3800513.0,55725992.0
2017-12-01,68200,68800,66400,67100,161742,3739214.0,55725992.0
2017-12-04,67300,68000,67000,67400,111797,3755932.0,55725992.0
2017-12-05,67100,70500,67100,69800,257025,3889674.0,55725992.0
2017-12-06,69400,70400,68800,69000,172087,3845093.0,55725992.0
2017-12-07,69000,69200,67900,68500,120874,3817230.0,55725992.0
2017-12-08,68200,69100,68100,68800,113250,3833948.0,55725992.0
2017-12-11,68900,69100,68300,68800,80704,3833948.0,55725992.0
2017-12-12,68600,68800,66300,67600,114292,3767077.0,55725992.0
2017-12-13,67700,69300,67700,69000,124343,3845093.0,55725992.0
2017-12-14,68600,69800,67500,67500,431299,3761504.0,55725992.0
2017-12-15,67500,69000,66900,68600,241409,3822803.0,55725992.0
2017-12-18,68600,69100,67400,67700,191854,3772650.0,55725992.0
2017-12-19,67800,69000,67800,69000,114407,3845093.0,55725992.0
2017-12-20,68200,68600,67800,68300,123119,3806085.0,55725992.0
2017-12-21,67800,67900,66800,67000,160430,3733641.0,55725992.0
2017-12-22,67400,67900,66700,67400,108793,3755932.0,55725992.0
2017-12-26,67700,69500,67700,69000,179409,3845093.0,55725992.0
2017-12-27,68400,68500,66500,67700,166747,3772650.0,55725992.0
2017-12-28,67800,69000,67600,69000,87587,3845093.0,55725992.0
2018-01-02,69000,69400,68600,69000,73220,3845093.0,55725992.0
2018-01-03,68200,69600,68200,68600,108816,3822803.0,55725992.0
2018-01-04,69000,70200,68900,69200,179765,3856239.0,55725992.0
2018-01-05,70000,74400,69900,72500,239570,4040134.0,55725992.0
2018-01-08,73900,79300,73600,79000,288808,4402353.0,55725992.0
2018-01-09,79200,79300,76200,76700,183834,4274184.0,55725992.0
2018-01-10,76700,77300,75900,76300,165608,4251893.0,55725992.0
2018-01-11,77000,77700,76200,76700,228180,4274184.0,55725992.0
2018-01-12,77100,84800,77100,82900,498377,4619685.0,55725992.0
2018-01-15,85200,86400,83400,84100,414795,4686556.0,55725992.0
2018-01-16,83500,83600,80800,80800,328305,4502660.0,55725992.0
2018-01-17,80400,80900,79100,79900,266395,4452507.0,55725992.0
2018-01-18,80500,83800,80300,81900,321918,4563959.0,55725992.0
2018-01-19,81500,83300,81200,83100,232565,4630830.0,55725992.0
2018-01-22,83700,84100,81700,82800,809320,4614112.0,55725992.0
2018-01-23,83400,89200,82700,88500,350365,4931750.0,55725992.0
2018-01-24,88500,91200,87100,87100,323134,4853734.0,55725992.0
2018-01-25,86700,89600,86700,87800,236395,4892742.0,55725992.0
2018-01-26,87500,89000,86100,88600,184670,4937323.0,55725992.0
2018-01-29,90100,93300,90000,91300,392310,5087783.0,55725992.0
2018-01-30,91300,91500,89500,90000,430476,5015339.0,55725992.0
2018-01-31,87600,88900,85700,87400,576111,4870452.0,55725992.0
2018-02-01,87000,88300,85800,87000,426390,4848161.0,55725992.0
2018-02-02,87100,87800,84300,84700,301011,4719992.0,55725992.0
2018-02-05,82600,83500,80400,81900,408401,4563959.0,55725992.0
2018-02-06,78800,81300,77100,80800,414763,4502660.0,55725992.0
2018-02-07,83100,83700,79200,79700,270025,4441362.0,55725992.0
2018-02-08,79200,82800,79200,80900,274909,4508233.0,55725992.0
2018-02-09,78500,80900,78200,80400,350193,4480370.0,55725992.0
2018-02-12,81100,84700,80900,83600,322354,4658693.0,55725992.0
2018-02-13,84900,85200,79900,80000,354662,4458079.0,55725992.0
2018-02-14,79900,80900,79100,79900,228490,4452507.0,55725992.0
2018-02-19,82000,83300,81000,81600,241508,4547241.0,55725992.0
2018-02-20,81300,81300,79200,79300,119385,4419071.0,55725992.0
2018-02-21,79500,81300,78400,80200,340064,4469225.0,55725992.0
2018-02-22,79900,80700,78700,79900,186145,4452507.0,55725992.0
2018-02-23,79900,82400,79200,81800,157434,4558386.0,55725992.0
2018-02-26,82500,84000,82200,83300,172525,4641975.0,55725992.0
2018-02-27,83300,84000,82400,82900,130921,4619685.0,55725992.0
2018-02-28,82000,82600,78000,78500,342919,4374490.0,55725992.0
2018-03-02,77300,80500,77100,80000,213190,4458079.0,55725992.0
2018-03-05,79400,79800,77800,78000,158802,4346627.0,55725992.0
2018-03-06,79300,80000,78800,79500,223093,4430216.0,55725992.0
2018-03-07,79000,79000,77200,78000,143118,4346627.0,55725992.0
2018-03-08,78100,78800,76200,77100,275064,4296474.0,55725992.0
2018-03-09,77700,85400,77700,82700,349050,4608540.0,55725992.0
2018-03-12,84500,86600,83100,86200,278920,4803581.0,55725992.0
2018-03-13,84800,86500,83800,86400,192778,4814726.0,55725992.0
2018-03-14,85000,85900,84200,85400,130987,4759000.0,55725992.0
2018-03-15,85300,85500,83100,84800,128668,4725564.0,55725992.0
2018-03-16,84300,85400,83700,84500,140745,4708846.0,55725992.0
2018-03-19,84600,85200,83200,83500,80525,4653120.0,55725992.0
2018-03-20,82300,84000,82000,84000,107612,4680983.0,55725992.0
2018-03-21,83000,84700,82500,83500,147012,4653120.0,55725992.0
2018-03-22,84000,88200,83900,85000,211373,4736709.0,55725992.0
2018-03-23,82600,83200,81100,81900,262439,4563959.0,55725992.0
2018-03-26,80800,82700,80400,82200,141154,4580677.0,55725992.0
2018-03-27,83000,84500,82400,82900,171983,4619685.0,55725992.0
2018-03-28,81700,81900,80100,81500,159195,4541668.0,55725992.0
2018-03-29,81600,82800,80400,82600,121562,4602967.0,55725992.0
2018-03-30,83500,83500,81900,82700,106079,4608540.0,55725992.0
2018-04-02,82800,83900,80600,81000,150393,4513805.0,55725992.0
2018-04-03,80000,80100,77200,78500,294174,4374490.0,55725992.0
2018-04-04,79100,79500,77300,78000,186818,4346627.0,55725992.0
2018-04-05,79400,79900,78400,79100,144692,4407926.0,55725992.0
2018-04-06,78200,80500,77500,79700,177687,4441362.0,55725992.0
2018-04-09,79200,79900,77800,79600,160359,4435789.0,55725992.0
2018-04-10,79100,81200,78200,80700,186409,4497088.0,55725992.0
2018-04-11,80700,81700,80100,80100,294154,4463652.0,55725992.0
2018-04-12,80100,80700,79200,80000,120363,4458079.0,55725992.0
2018-04-13,79900,84800,79900,84200,326332,4692129.0,55725992.0
