삼성화재해상보험(000810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-09,292500,294500,290000,290000,39175,13738703.0,47374837.0
2015-02-10,289500,291500,286500,288000,38134,13643953.0,47374837.0
2015-02-11,286500,294500,286500,293500,32665,13904515.0,47374837.0
2015-02-12,291000,293000,287000,292000,46741,13833452.0,47374837.0
2015-02-13,290500,292000,282500,285000,65619,13501829.0,47374837.0
2015-02-16,282500,294500,282500,292500,50525,13857140.0,47374837.0
2015-02-17,281000,282500,261500,261500,267558,12388520.0,47374837.0
2015-02-23,262500,264500,258000,259000,227678,12270083.0,47374837.0
2015-02-24,258500,259500,254000,256500,270999,12151646.0,47374837.0
2015-02-25,256500,259000,254000,256500,395455,12151646.0,47374837.0
2015-02-26,254000,254000,250000,252500,398474,11962146.0,47374837.0
2015-02-27,256000,257000,253500,255000,466434,12080583.0,47374837.0
2015-03-02,254000,255000,244000,246500,325781,11677897.0,47374837.0
2015-03-03,246000,255000,246000,253500,309311,12009521.0,47374837.0
2015-03-04,255000,258500,254500,255500,250772,12104271.0,47374837.0
2015-03-05,255000,257500,253000,256500,206836,12151646.0,47374837.0
2015-03-06,256500,258000,254000,258000,161102,12222708.0,47374837.0
2015-03-09,258500,263500,258000,263500,191747,12483270.0,47374837.0
2015-03-10,265000,265000,259000,260500,107100,12341145.0,47374837.0
2015-03-11,257500,260000,244000,244000,371933,11559460.0,47374837.0
2015-03-12,247000,259000,246000,255500,425885,12104271.0,47374837.0
2015-03-13,256000,258500,251500,252000,85395,11938459.0,47374837.0
2015-03-16,253500,255000,250500,251500,70224,11914772.0,47374837.0
2015-03-17,254500,258500,252500,257500,92982,12199021.0,47374837.0
2015-03-18,259000,267500,256000,264000,203842,12506957.0,47374837.0
2015-03-19,265500,266000,258000,258000,86785,12222708.0,47374837.0
2015-03-20,260000,264000,258500,261500,132255,12388520.0,47374837.0
2015-03-23,261500,266500,257000,266500,87507,12625394.0,47374837.0
2015-03-24,266500,271000,264000,270000,107394,12791206.0,47374837.0
2015-03-25,270500,270500,264500,264500,56142,12530644.0,47374837.0
2015-03-26,263500,270500,263000,269000,120077,12743831.0,47374837.0
2015-03-27,265500,269500,264000,265000,71125,12554332.0,47374837.0
2015-03-30,268000,269000,262000,262000,64974,12412207.0,47374837.0
2015-03-31,263000,267500,263000,267500,47136,12672769.0,47374837.0
2015-04-01,264000,265500,257000,258500,101505,12246395.0,47374837.0
2015-04-02,258000,261000,254500,258000,96858,12222708.0,47374837.0
2015-04-03,260000,261000,258500,261000,28116,12364832.0,47374837.0
2015-04-06,260000,261000,258500,258500,31489,12246395.0,47374837.0
2015-04-07,260000,260500,256000,259000,52824,12270083.0,47374837.0
2015-04-08,260000,261000,258500,260000,94859,12317458.0,47374837.0
2015-04-09,260000,262000,257500,262000,66517,12412207.0,47374837.0
2015-04-10,260500,266500,260500,264000,90753,12506957.0,47374837.0
2015-04-13,263500,267500,262000,267000,91364,12649081.0,47374837.0
2015-04-14,270000,282500,268000,279000,165262,13217580.0,47374837.0
2015-04-15,274000,277500,272500,276500,117815,13099142.0,47374837.0
2015-04-16,278000,281000,275000,279500,74337,13241267.0,47374837.0
2015-04-17,279500,280000,274000,279500,76358,13241267.0,47374837.0
2015-04-20,280000,287000,279000,285500,80951,13525516.0,47374837.0
2015-04-21,282000,284500,272500,275000,105727,13028080.0,47374837.0
2015-04-22,275000,279500,273000,275000,74033,13028080.0,47374837.0
2015-04-23,276000,285000,274500,281000,89615,13312329.0,47374837.0
2015-04-24,281000,303000,280500,302000,244962,14307201.0,47374837.0
2015-04-27,298500,299500,287000,288000,110749,13643953.0,47374837.0
2015-04-28,291000,294000,288000,288500,102813,13667640.0,47374837.0
2015-04-29,291500,293500,286000,288000,63932,13643953.0,47374837.0
2015-04-30,285500,288500,282000,282500,112517,13383391.0,47374837.0
2015-05-04,282500,303000,282000,299000,140578,14165076.0,47374837.0
2015-05-06,299000,303000,293500,294500,100248,13951889.0,47374837.0
2015-05-07,286500,291000,284000,287000,126220,13596578.0,47374837.0
2015-05-08,287000,291500,286000,287500,46830,13620266.0,47374837.0
2015-05-11,290500,295000,289000,289000,38801,13691328.0,47374837.0
2015-05-12,286500,290500,283500,284500,58289,13478141.0,47374837.0
2015-05-13,283500,302500,283500,301500,134746,14283513.0,47374837.0
2015-05-14,295500,305000,292000,305000,81554,14449325.0,47374837.0
2015-05-15,306000,306000,295500,296500,51368,14046639.0,47374837.0
2015-05-18,298500,301500,297000,301500,62009,14283513.0,47374837.0
2015-05-19,297000,299500,288000,294000,63822,13928202.0,47374837.0
2015-05-20,294000,304000,294000,303000,59984,14354576.0,47374837.0
2015-05-21,299000,302500,292000,296500,52376,14046639.0,47374837.0
2015-05-22,295000,313500,294000,311000,79051,14733574.0,47374837.0
2015-05-26,304000,305000,299000,302500,85991,14330888.0,47374837.0
2015-05-27,297000,304000,290500,300000,95909,14212451.0,47374837.0
2015-05-28,296000,303000,293500,297000,56827,14070327.0,47374837.0
2015-05-29,295000,308000,295000,304000,180800,14401950.0,47374837.0
2015-06-01,304000,304000,290000,290000,72798,13738703.0,47374837.0
2015-06-02,290500,297500,289000,291000,77409,13786078.0,47374837.0
2015-06-03,293000,294500,285000,289500,56866,13715015.0,47374837.0
2015-06-04,286500,289500,285000,285500,48377,13525516.0,47374837.0
2015-06-05,284000,291000,284000,288000,61545,13643953.0,47374837.0
2015-06-08,286000,298000,284000,292000,75190,13833452.0,47374837.0
2015-06-09,290000,291000,285000,286500,56600,13572891.0,47374837.0
2015-06-10,289000,292000,287500,290000,58812,13738703.0,47374837.0
2015-06-11,292500,304000,288000,300000,137140,14212451.0,47374837.0
2015-06-12,305000,305000,288000,293000,412796,13880827.0,47374837.0
2015-06-15,290000,300500,290000,298500,172205,14141389.0,47374837.0
2015-06-16,298500,304000,293000,301500,114973,14283513.0,47374837.0
2015-06-17,297500,301500,295000,300500,106620,14236139.0,47374837.0
2015-06-18,300000,300500,295500,297500,73798,14094014.0,47374837.0
2015-06-19,296500,302500,293500,293500,95970,13904515.0,47374837.0
2015-06-22,293500,300000,293500,295000,36170,13975577.0,47374837.0
2015-06-23,295500,299000,292000,299000,69465,14165076.0,47374837.0
2015-06-24,297000,301000,297000,300000,64233,14212451.0,47374837.0
2015-06-25,297500,298500,292500,295500,73039,13999264.0,47374837.0
2015-06-26,295500,301000,294000,300000,83548,14212451.0,47374837.0
2015-06-29,296000,297500,292000,296000,63122,14022952.0,47374837.0
2015-06-30,293000,297000,291500,294000,51832,13928202.0,47374837.0
2015-07-01,291000,292000,287500,289000,117167,13691328.0,47374837.0
2015-07-02,289500,295000,289500,292000,101340,13833452.0,47374837.0
2015-07-03,292000,294000,288000,291500,43772,13809765.0,47374837.0
2015-07-06,289500,291000,287000,289500,31160,13715015.0,47374837.0
2015-07-07,290000,290000,287500,289500,72022,13715015.0,47374837.0
2015-07-08,290000,290000,284000,284500,116454,13478141.0,47374837.0
2015-07-09,282000,289500,282000,289500,87698,13715015.0,47374837.0
2015-07-10,287000,288500,284000,286500,63765,13572891.0,47374837.0
2015-07-13,286000,290000,284000,288000,31319,13643953.0,47374837.0
2015-07-14,286000,290000,286000,289500,23669,13715015.0,47374837.0
2015-07-15,289500,290000,286500,289500,42928,13715015.0,47374837.0
2015-07-16,290000,290000,287000,288000,33802,13643953.0,47374837.0
2015-07-17,288500,289000,286500,286500,30163,13572891.0,47374837.0
2015-07-20,285500,286000,279500,282000,72039,13359704.0,47374837.0
2015-07-21,282000,285000,279000,281000,69785,13312329.0,47374837.0
2015-07-22,281000,282000,269000,270500,131775,12814893.0,47374837.0
2015-07-23,271500,278500,270500,275000,88463,13028080.0,47374837.0
2015-07-24,273500,278500,271000,273500,56790,12957018.0,47374837.0
2015-07-27,272000,276000,267000,274000,65754,12980705.0,47374837.0
2015-07-28,278000,278500,267500,274500,126272,13004393.0,47374837.0
2015-07-29,275000,277000,272500,273000,94727,12933331.0,47374837.0
2015-07-30,273000,284500,272000,283000,140750,13407079.0,47374837.0
2015-07-31,286000,286000,276500,280000,130226,13264954.0,47374837.0
2015-08-03,276500,276500,260500,263500,165487,12483270.0,47374837.0
2015-08-04,266500,270500,264000,269000,84908,12743831.0,47374837.0
2015-08-05,273000,273000,264000,268500,77608,12720144.0,47374837.0
2015-08-06,268500,268500,258500,260500,96895,12341145.0,47374837.0
2015-08-07,256500,258000,246500,253500,667663,12009521.0,47374837.0
2015-08-10,253000,260000,252500,258500,78827,12246395.0,47374837.0
2015-08-11,257500,261000,255500,259000,49535,12270083.0,47374837.0
2015-08-12,259000,264500,258000,264500,106653,12530644.0,47374837.0
2015-08-13,263000,265000,256500,265000,106937,12554332.0,47374837.0
2015-08-17,265000,266000,261000,262000,69341,12412207.0,47374837.0
2015-08-18,262000,263500,258000,261000,68661,12364832.0,47374837.0
2015-08-19,263000,272000,260000,269000,137109,12743831.0,47374837.0
2015-08-20,269000,270500,265000,268000,67854,12696456.0,47374837.0
2015-08-21,267000,271000,261500,269000,104500,12743831.0,47374837.0
2015-08-24,264000,268000,263000,267000,163156,12649081.0,47374837.0
2015-08-25,266000,266000,254000,256500,172340,12151646.0,47374837.0
2015-08-26,257000,264000,252500,261500,122637,12388520.0,47374837.0
2015-08-27,259500,267000,257000,266500,112215,12625394.0,47374837.0
2015-08-28,264500,269000,260000,266500,127217,12625394.0,47374837.0
2015-08-31,264000,269500,263500,269500,122443,12767519.0,47374837.0
2015-09-01,266500,269000,262500,264000,95521,12506957.0,47374837.0
2015-09-02,261500,269000,258000,268000,83085,12696456.0,47374837.0
2015-09-03,265500,266000,259500,260500,77889,12341145.0,47374837.0
2015-09-04,258500,261500,257500,258000,56501,12222708.0,47374837.0
2015-09-07,257000,260000,254000,256000,53647,12127958.0,47374837.0
2015-09-08,257000,259000,255500,257000,30457,12175333.0,47374837.0
2015-09-09,258500,269500,258500,269500,76345,12767519.0,47374837.0
2015-09-10,270500,278000,269000,278000,100294,13170205.0,47374837.0
2015-09-11,272500,274000,264500,264500,94320,12530644.0,47374837.0
2015-09-14,266000,280000,265500,277500,100788,13146517.0,47374837.0
2015-09-15,278000,280000,272500,279000,50672,13217580.0,47374837.0
2015-09-16,279000,282000,277500,282000,92220,13359704.0,47374837.0
2015-09-17,282500,290000,280000,288500,124977,13667640.0,47374837.0
2015-09-18,290000,290000,283000,287000,135362,13596578.0,47374837.0
2015-09-21,282500,284500,277500,278500,59892,13193892.0,47374837.0
2015-09-22,279500,282500,278000,282500,55885,13383391.0,47374837.0
2015-09-23,278500,282000,275500,280000,53222,13264954.0,47374837.0
2015-09-24,277500,280000,275000,280000,58760,13264954.0,47374837.0
2015-09-25,276500,283000,272000,272500,125046,12909643.0,47374837.0
2015-09-30,273000,286500,272500,280000,208586,13264954.0,47374837.0
2015-10-01,278000,287000,275500,283000,111665,13407079.0,47374837.0
2015-10-02,288500,291000,281500,285000,104237,13501829.0,47374837.0
2015-10-05,282000,290500,281000,288000,93835,13643953.0,47374837.0
2015-10-06,286500,294000,286500,288500,88402,13667640.0,47374837.0
2015-10-07,287000,288500,280000,282000,84981,13359704.0,47374837.0
2015-10-08,284500,286500,278500,286000,113674,13549203.0,47374837.0
2015-10-12,282500,292500,282500,292000,120541,13833452.0,47374837.0
2015-10-13,292500,292500,282500,283500,164591,13430766.0,47374837.0
2015-10-14,285500,295500,284000,294500,145919,13951889.0,47374837.0
2015-10-15,291000,299000,291000,299000,115347,14165076.0,47374837.0
2015-10-16,300000,300000,295000,297500,49508,14094014.0,47374837.0
2015-10-19,298000,306500,296000,306000,107742,14496700.0,47374837.0
2015-10-20,305000,315000,304000,314500,164945,14899386.0,47374837.0
2015-10-21,314000,314000,306500,309500,123909,14662512.0,47374837.0
2015-10-22,313500,325500,310000,321000,164010,15207323.0,47374837.0
2015-10-23,328000,328000,317000,318500,55679,15088886.0,47374837.0
2015-10-26,320500,320500,314500,320500,69587,15183635.0,47374837.0
2015-10-27,316500,319500,311000,315000,61548,14923074.0,47374837.0
2015-10-28,319000,330000,315000,317000,131835,15017823.0,47374837.0
2015-10-29,315000,325500,311000,323000,101098,15302072.0,47374837.0
2015-10-30,323000,328500,319500,319500,98411,15136260.0,47374837.0
2015-11-02,317000,325500,316500,324500,53732,15373135.0,47374837.0
2015-11-03,328500,331000,324500,328000,86461,15538947.0,47374837.0
2015-11-04,328000,329000,323000,326000,66493,15444197.0,47374837.0
2015-11-05,323000,325000,321500,324000,75568,15349447.0,47374837.0
2015-11-06,319500,323000,314000,314500,104593,14899386.0,47374837.0
2015-11-09,315000,325000,315000,324000,91384,15349447.0,47374837.0
2015-11-10,321000,323000,316000,320500,68199,15183635.0,47374837.0
2015-11-11,315500,321000,314500,321000,73691,15207323.0,47374837.0
2015-11-12,319000,325000,319000,325000,67353,15396822.0,47374837.0
2015-11-13,318000,324000,318000,320500,59523,15183635.0,47374837.0
2015-11-16,316000,320000,312000,314500,113585,14899386.0,47374837.0
2015-11-17,316000,319500,315500,315500,77578,14946761.0,47374837.0
2015-11-18,314000,315000,301000,304000,155339,14401950.0,47374837.0
2015-11-19,304500,307500,302000,305000,108183,14449325.0,47374837.0
2015-11-20,303000,305500,298500,299000,211545,14165076.0,47374837.0
2015-11-23,299000,310500,299000,309000,76798,14638825.0,47374837.0
2015-11-24,309000,314500,309000,313500,75017,14852011.0,47374837.0
2015-11-25,314500,315000,309500,314000,90806,14875699.0,47374837.0
2015-11-26,315000,315000,310500,314500,81887,14899386.0,47374837.0
2015-11-27,314500,315000,314000,315000,77235,14923074.0,47374837.0
2015-11-30,311000,312500,306500,306500,166223,14520388.0,47374837.0
2015-12-01,306500,314000,306500,311000,50764,14733574.0,47374837.0
2015-12-02,308000,314500,307500,313000,38600,14828324.0,47374837.0
2015-12-03,310000,313000,303500,306500,66079,14520388.0,47374837.0
2015-12-04,303000,309500,302000,308000,41804,14591450.0,47374837.0
2015-12-07,307000,307500,301500,305500,66721,14473013.0,47374837.0
2015-12-08,302000,310000,302000,305000,63830,14449325.0,47374837.0
2015-12-09,303500,311000,302000,308500,60202,14615137.0,47374837.0
2015-12-10,303500,307000,293500,303500,105223,14378263.0,47374837.0
2015-12-11,302500,312000,302500,309500,75513,14662512.0,47374837.0
2015-12-14,305000,312500,303000,307000,66836,14544075.0,47374837.0
2015-12-15,308000,311500,303000,309000,85388,14638825.0,47374837.0
2015-12-16,309500,320000,307000,318000,82165,15065198.0,47374837.0
2015-12-17,321000,325500,311500,317000,102774,15017823.0,47374837.0
2015-12-18,314000,319500,312500,314500,93301,14899386.0,47374837.0
2015-12-21,316500,322000,315500,316000,69779,14970448.0,47374837.0
2015-12-22,316000,317500,314000,315500,64563,14946761.0,47374837.0
2015-12-23,314000,323500,313500,319500,81388,15136260.0,47374837.0
2015-12-24,324000,324000,318000,318000,74688,15065198.0,47374837.0
2015-12-28,313500,320000,313500,315000,54528,14923074.0,47374837.0
2015-12-29,308500,311000,305500,309000,53062,14638825.0,47374837.0
2015-12-30,310000,314500,307500,307500,56739,14567762.0,47374837.0
2016-01-04,304500,311500,300000,308000,77170,14591450.0,47374837.0
2016-01-05,308000,310500,302000,305000,79897,14449325.0,47374837.0
2016-01-06,304500,312500,303500,311500,64520,14757262.0,47374837.0
2016-01-07,308000,310000,299500,302500,107964,14330888.0,47374837.0
2016-01-08,303000,305500,297500,303500,66518,14378263.0,47374837.0
2016-01-11,299500,304500,295500,302500,48789,14330888.0,47374837.0
2016-01-12,305500,308500,300500,305500,47531,14473013.0,47374837.0
2016-01-13,309500,320500,307500,319500,85046,15136260.0,47374837.0
2016-01-14,313500,315500,309500,313500,73350,14852011.0,47374837.0
2016-01-15,314500,316500,309000,313500,67402,14852011.0,47374837.0
2016-01-18,313500,313500,303500,304500,88778,14425638.0,47374837.0
2016-01-19,305000,306000,292000,292500,161088,13857140.0,47374837.0
2016-01-20,291500,294000,287500,290500,62356,13762390.0,47374837.0
2016-01-21,293000,293000,281500,282500,119730,13383391.0,47374837.0
2016-01-22,282500,290000,282500,288500,73390,13667640.0,47374837.0
2016-01-25,288500,289500,284000,287000,79342,13596578.0,47374837.0
2016-01-26,284500,286000,278500,285000,62236,13501829.0,47374837.0
2016-01-27,288000,289500,280500,286000,78754,13549203.0,47374837.0
2016-01-28,284500,297500,283500,297500,86555,14094014.0,47374837.0
2016-01-29,291000,301000,290500,298000,136930,14117701.0,47374837.0
2016-02-01,297000,306500,295500,306000,88451,14496700.0,47374837.0
2016-02-02,303500,306500,300000,304500,50919,14425638.0,47374837.0
2016-02-03,304500,304500,300000,303500,38064,14378263.0,47374837.0
2016-02-04,304500,314000,302500,312500,94346,14804637.0,47374837.0
2016-02-05,309500,316000,309500,316000,47329,14970448.0,47374837.0
2016-02-11,315000,319000,310000,317000,76858,15017823.0,47374837.0
2016-02-12,311500,319500,310000,315000,110625,14923074.0,47374837.0
2016-02-15,315000,319500,312500,315000,47369,14923074.0,47374837.0
2016-02-16,313000,317500,313000,317500,42434,15041511.0,47374837.0
2016-02-17,313500,317500,303000,303500,93875,14378263.0,47374837.0
2016-02-18,304500,315500,304500,315500,86222,14946761.0,47374837.0
2016-02-19,307500,309000,288000,293500,247513,13904515.0,47374837.0
2016-02-22,297500,298000,293000,294000,60866,13928202.0,47374837.0
2016-02-23,295500,295500,289000,290000,91363,13738703.0,47374837.0
2016-02-24,286500,296000,286500,295000,71191,13975577.0,47374837.0
2016-02-25,297500,298000,292500,296500,89818,14046639.0,47374837.0
2016-02-26,296500,302000,295500,296500,97123,14046639.0,47374837.0
2016-02-29,297000,304000,296500,303000,99182,14354576.0,47374837.0
2016-03-02,304500,314000,304000,310500,87455,14709887.0,47374837.0
2016-03-03,317000,318000,303000,306000,63585,14496700.0,47374837.0
2016-03-04,307500,315000,304500,306000,41985,14496700.0,47374837.0
2016-03-07,308500,316000,306000,313000,82333,14828324.0,47374837.0
2016-03-08,308000,317000,308000,313500,47897,14852011.0,47374837.0
2016-03-09,310500,313500,305500,306000,67382,14496700.0,47374837.0
2016-03-10,306000,313000,302000,307000,96432,14544075.0,47374837.0
2016-03-11,303500,305500,297500,297500,114572,14094014.0,47374837.0
2016-03-14,299000,308500,298000,307000,74789,14544075.0,47374837.0
2016-03-15,302000,302500,297500,300000,85356,14212451.0,47374837.0
2016-03-16,300500,307000,300000,304000,75448,14401950.0,47374837.0
2016-03-17,307500,308500,303000,303000,60478,14354576.0,47374837.0
2016-03-18,301000,302000,297000,298500,107718,14141389.0,47374837.0
2016-03-21,298500,301500,297500,300000,65753,14212451.0,47374837.0
2016-03-22,298000,299000,293500,293500,105467,13904515.0,47374837.0
2016-03-23,295000,302000,295000,299500,61023,14188764.0,47374837.0
2016-03-24,297500,300000,297000,297500,40277,14094014.0,47374837.0
2016-03-25,297000,299500,294000,295500,37143,13999264.0,47374837.0
2016-03-28,295500,300500,294500,297500,46786,14094014.0,47374837.0
2016-03-29,300500,300500,295000,297000,62809,14070327.0,47374837.0
2016-03-30,296000,297000,293500,293500,65451,13904515.0,47374837.0
2016-03-31,295000,296500,290500,295000,113421,13975577.0,47374837.0
2016-04-01,295000,295000,289500,290500,98598,13762390.0,47374837.0
2016-04-04,289500,294000,287500,292500,95521,13857140.0,47374837.0
2016-04-05,289000,292000,285500,290000,113604,13738703.0,47374837.0
2016-04-06,289500,294000,287000,292500,104352,13857140.0,47374837.0
2016-04-07,289500,292000,287000,288500,72214,13667640.0,47374837.0
2016-04-08,286000,287000,283500,287000,87668,13596578.0,47374837.0
2016-04-11,285500,287500,282000,282500,54166,13383391.0,47374837.0
2016-04-12,285000,291500,283000,288500,89676,13667640.0,47374837.0
2016-04-14,291500,299000,291500,299000,94257,14165076.0,47374837.0
2016-04-15,299500,299500,294500,299000,60594,14165076.0,47374837.0
2016-04-18,295000,298500,288000,290500,95814,13762390.0,47374837.0
2016-04-19,292500,295500,290500,294500,60349,13951889.0,47374837.0
2016-04-20,296500,297000,287500,287500,67035,13620266.0,47374837.0
2016-04-21,290000,293500,289000,292000,53845,13833452.0,47374837.0
2016-04-22,290000,297000,289500,297000,46538,14070327.0,47374837.0
2016-04-25,294000,296500,291500,296500,33550,14046639.0,47374837.0
2016-04-26,298500,298500,293500,293500,41478,13904515.0,47374837.0
2016-04-27,292000,303000,292000,302000,74408,14307201.0,47374837.0
2016-04-28,300000,303000,297000,299500,76850,14188764.0,47374837.0
2016-04-29,300500,300500,294500,294500,54367,13951889.0,47374837.0
2016-05-02,296500,300500,295500,297000,57835,14070327.0,47374837.0
2016-05-03,298000,298000,293000,293000,53863,13880827.0,47374837.0
2016-05-04,292000,297000,288000,296000,83877,14022952.0,47374837.0
2016-05-09,297000,297500,292000,296500,50530,14046639.0,47374837.0
2016-05-10,294500,299000,294500,297000,29565,14070327.0,47374837.0
2016-05-11,296500,298500,293500,295000,53156,13975577.0,47374837.0
2016-05-12,295000,295000,290500,292500,61695,13857140.0,47374837.0
2016-05-13,293000,294000,287500,287500,66930,13620266.0,47374837.0
2016-05-16,286000,291500,285500,288500,51002,13667640.0,47374837.0
2016-05-17,287000,288000,282000,288000,51422,13643953.0,47374837.0
2016-05-18,288500,293000,285000,293000,69127,13880827.0,47374837.0
2016-05-19,289500,291500,286500,288000,58479,13643953.0,47374837.0
2016-05-20,288500,290000,283500,284000,55769,13454454.0,47374837.0
2016-05-23,285500,286000,281500,282500,57564,13383391.0,47374837.0
2016-05-24,282000,282500,278500,279000,69833,13217580.0,47374837.0
2016-05-25,279500,280500,272000,275500,183250,13051768.0,47374837.0
2016-05-26,274500,278500,274500,276500,74047,13099142.0,47374837.0
2016-05-27,276000,276500,271500,273000,111357,12933331.0,47374837.0
2016-05-30,273000,274000,267500,274000,98338,12980705.0,47374837.0
2016-05-31,271500,278000,271500,278000,303747,13170205.0,47374837.0
2016-06-01,275000,280000,274000,278500,95508,13193892.0,47374837.0
2016-06-02,277500,286500,276000,286500,132164,13572891.0,47374837.0
2016-06-03,284500,285500,278500,282000,115254,13359704.0,47374837.0
2016-06-07,281000,286000,280500,286000,82113,13549203.0,47374837.0
2016-06-08,283500,286500,282000,286500,78076,13572891.0,47374837.0
2016-06-09,284500,284500,278500,281000,137918,13312329.0,47374837.0
2016-06-10,279000,281000,277500,277500,71351,13146517.0,47374837.0
2016-06-13,274000,276000,271500,273000,69501,12933331.0,47374837.0
2016-06-14,271000,273500,268000,268000,84211,12696456.0,47374837.0
2016-06-15,268500,270000,265500,268000,54387,12696456.0,47374837.0
2016-06-16,267500,269500,263500,264500,50518,12530644.0,47374837.0
2016-06-17,268500,273500,265000,265000,95227,12554332.0,47374837.0
2016-06-20,269000,269500,266000,268500,46892,12720144.0,47374837.0
2016-06-21,270000,271000,266500,271000,44590,12838581.0,47374837.0
2016-06-22,271500,273000,268000,269500,44584,12767519.0,47374837.0
2016-06-23,268500,271500,268000,270500,40527,12814893.0,47374837.0
2016-06-24,271000,272500,259500,263500,76744,12483270.0,47374837.0
2016-06-27,263000,263000,254000,257000,89229,12175333.0,47374837.0
2016-06-28,253500,257000,252500,254500,99299,12056896.0,47374837.0
2016-06-29,255500,264000,254000,260500,96843,12341145.0,47374837.0
2016-06-30,264000,268500,263000,263500,113727,12483270.0,47374837.0
2016-07-01,264500,272500,264500,268000,83502,12696456.0,47374837.0
2016-07-04,268000,270000,266000,267000,63671,12649081.0,47374837.0
2016-07-05,265500,268000,264000,264000,52659,12506957.0,47374837.0
2016-07-06,264500,265500,259500,261500,73814,12388520.0,47374837.0
2016-07-07,264000,269000,263500,264000,42158,12506957.0,47374837.0
2016-07-08,262500,264500,260000,264500,42222,12530644.0,47374837.0
2016-07-11,269500,270500,266000,270000,76075,12791206.0,47374837.0
2016-07-12,272000,274500,270000,274000,65475,12980705.0,47374837.0
2016-07-13,272000,276000,269000,272000,72606,12885956.0,47374837.0
2016-07-14,273000,273000,267500,269500,59904,12767519.0,47374837.0
2016-07-15,270000,274000,269500,272500,76710,12909643.0,47374837.0
2016-07-18,270000,273000,268000,269500,32605,12767519.0,47374837.0
2016-07-19,271000,271000,266000,268500,45146,12720144.0,47374837.0
2016-07-20,269500,270500,266000,269500,32848,12767519.0,47374837.0
2016-07-21,268500,270500,267500,268500,54596,12720144.0,47374837.0
2016-07-22,268500,271500,267000,270500,36522,12814893.0,47374837.0
2016-07-25,271500,272000,267500,271500,36592,12862268.0,47374837.0
2016-07-26,270000,272000,269000,270000,56279,12791206.0,47374837.0
2016-07-27,270500,270500,268500,269500,25043,12767519.0,47374837.0
2016-07-28,269000,271500,266500,268500,42383,12720144.0,47374837.0
2016-07-29,267000,270500,266500,266500,64381,12625394.0,47374837.0
2016-08-01,265500,279500,264500,279500,126065,13241267.0,47374837.0
2016-08-02,276000,284500,275000,282500,91042,13383391.0,47374837.0
2016-08-03,277000,279500,271500,271500,58288,12862268.0,47374837.0
2016-08-04,272000,276000,271000,274000,52266,12980705.0,47374837.0
2016-08-05,274500,277500,274000,274500,49610,13004393.0,47374837.0
2016-08-08,274500,277500,274500,275000,59696,13028080.0,47374837.0
2016-08-09,275000,281000,274500,279000,96406,13217580.0,47374837.0
2016-08-10,277000,280000,277000,279000,68269,13217580.0,47374837.0
2016-08-11,278000,281000,276000,280500,74642,13288642.0,47374837.0
2016-08-12,279000,281500,277500,278500,67361,13193892.0,47374837.0
2016-08-16,280000,280000,272000,272000,82983,12885956.0,47374837.0
2016-08-17,272000,275000,271000,272500,65687,12909643.0,47374837.0
2016-08-18,273000,279500,273000,278000,199475,13170205.0,47374837.0
2016-08-19,276000,277500,271000,271000,87904,12838581.0,47374837.0
2016-08-22,271000,271000,264000,266500,104122,12625394.0,47374837.0
2016-08-23,266500,271000,265500,269000,106895,12743831.0,47374837.0
2016-08-24,270000,271500,267500,268500,85348,12720144.0,47374837.0
2016-08-25,270000,270500,265000,266000,101695,12601707.0,47374837.0
2016-08-26,266000,267000,264000,264000,122415,12506957.0,47374837.0
2016-08-29,263000,266000,262000,264000,120573,12506957.0,47374837.0
2016-08-30,265500,270500,264000,269000,94878,12743831.0,47374837.0
2016-08-31,270000,271000,268000,270000,114412,12791206.0,47374837.0
2016-09-01,272000,282500,272000,280000,235537,13264954.0,47374837.0
2016-09-02,280000,284000,275500,281500,112289,13336017.0,47374837.0
2016-09-05,282000,287000,281000,285000,70946,13501829.0,47374837.0
2016-09-06,285000,288500,282500,286500,79745,13572891.0,47374837.0
2016-09-07,283500,286500,281500,284000,48857,13454454.0,47374837.0
2016-09-08,283000,290500,283000,285500,115903,13525516.0,47374837.0
2016-09-09,283000,288000,278500,285000,74117,13501829.0,47374837.0
2016-09-12,286500,290000,284000,285500,115283,13525516.0,47374837.0
2016-09-13,284000,285000,278000,278000,93850,13170205.0,47374837.0
2016-09-19,272000,282000,272000,280000,82423,13264954.0,47374837.0
2016-09-20,278500,280500,274500,277500,83374,13146517.0,47374837.0
2016-09-21,276000,285000,273500,282500,90815,13383391.0,47374837.0
2016-09-22,282500,288500,282000,282000,91978,13359704.0,47374837.0
2016-09-23,286000,288500,283000,287500,103183,13620266.0,47374837.0
2016-09-26,289500,289500,284500,285000,56637,13501829.0,47374837.0
2016-09-27,287000,287000,277500,282000,95089,13359704.0,47374837.0
2016-09-28,282500,285500,282000,282500,57663,13383391.0,47374837.0
2016-09-29,283000,287000,281500,283500,67489,13430766.0,47374837.0
2016-09-30,282000,285500,279000,279500,73030,13241267.0,47374837.0
2016-10-04,284000,284000,280500,282500,51293,13383391.0,47374837.0
2016-10-05,279000,282500,277000,277000,77568,13122830.0,47374837.0
2016-10-06,275000,281000,274500,281000,68561,13312329.0,47374837.0
2016-10-07,278500,280000,277000,279000,44277,13217580.0,47374837.0
2016-10-10,282500,285000,280000,283500,54076,13430766.0,47374837.0
