이건산업(008250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,3996,4332,3996,4312,9260,19604.0,4425265.0
2000-09-20,4147,4449,4147,4312,10780,19604.0,4425265.0
2000-09-21,4206,4371,4157,4356,12430,19803.0,4425265.0
2000-09-22,4283,4293,4025,4069,15960,18498.0,4425265.0
2000-09-25,4089,4230,4069,4190,11500,19051.0,4425265.0
2000-09-26,4147,4371,4147,4332,16310,19692.0,4425265.0
2000-09-27,4332,4722,4283,4565,71470,20754.0,4425265.0
2000-09-28,4395,4556,4283,4332,40240,19692.0,4425265.0
2000-09-29,4342,4575,4245,4371,44680,19869.0,4425265.0
2000-10-02,4381,4429,4191,4268,11430,19405.0,4425265.0
2000-10-04,4186,4259,4103,4171,10850,18962.0,4425265.0
2000-10-05,4191,4259,4167,4234,12240,19250.0,4425265.0
2000-10-06,4137,4137,4006,4098,88090,18630.0,4425265.0
2000-10-09,4186,4186,4050,4069,39690,18498.0,4425265.0
2000-10-10,4084,4089,3943,3942,30680,17922.0,4425265.0
2000-10-11,4001,4040,3748,3791,46170,17236.0,4425265.0
2000-10-12,3782,3865,3729,3728,27740,16949.0,4425265.0
2000-10-13,3651,3651,3407,3455,22750,15710.0,4425265.0
2000-10-16,3612,3738,3553,3738,34530,16993.0,4425265.0
2000-10-17,3699,3962,3602,3611,65190,16418.0,4425265.0
2000-10-18,3612,3943,3602,3699,15410,16816.0,4425265.0
2000-10-19,3641,3845,3539,3538,13970,16086.0,4425265.0
2000-10-20,3553,3787,3553,3679,35540,16728.0,4425265.0
2000-10-23,3539,3680,3524,3524,16260,16019.0,4425265.0
2000-10-24,3524,3602,3505,3572,10190,16241.0,4425265.0
2000-10-25,3441,3583,3441,3509,18190,15953.0,4425265.0
2000-10-26,3505,3631,3505,3519,21580,15997.0,4425265.0
2000-10-27,3534,3583,3373,3504,21380,15931.0,4425265.0
2000-10-30,3568,3568,3169,3183,20920,14471.0,4425265.0
2000-10-31,3052,3052,2945,2983,17290,13563.0,4425265.0
2000-11-01,3023,3213,3008,3202,31450,14559.0,4425265.0
2000-11-02,3105,3368,3105,3212,22020,14603.0,4425265.0
2000-11-03,3232,3694,3232,3606,90150,16396.0,4425265.0
2000-11-06,3699,3729,3505,3524,38160,16019.0,4425265.0
2000-11-07,3524,3558,3461,3524,10190,16019.0,4425265.0
2000-11-08,3466,3548,3446,3446,10150,15665.0,4425265.0
2000-11-09,3446,3699,3446,3485,23440,15842.0,4425265.0
2000-11-10,3456,3505,3417,3417,5830,15533.0,4425265.0
2000-11-13,3407,3407,3359,3407,3780,15488.0,4425265.0
2000-11-14,3398,3514,3359,3499,16730,15909.0,4425265.0
2000-11-15,3514,3699,3500,3650,32030,16595.0,4425265.0
2000-11-16,3636,3636,3456,3455,7940,15710.0,4425265.0
2000-11-17,3475,3592,3446,3460,6040,15732.0,4425265.0
2000-11-20,3475,3553,3417,3426,10760,15577.0,4425265.0
2000-11-21,3388,3495,3310,3402,5020,15466.0,4425265.0
2000-11-22,3407,3690,3407,3587,12970,16307.0,4425265.0
2000-11-23,3602,3748,3592,3699,74200,16816.0,4425265.0
2000-11-24,3699,3729,3529,3553,5920,16152.0,4425265.0
2000-11-27,3602,3612,3529,3601,8180,16373.0,4425265.0
2000-11-28,3651,3651,3534,3597,8220,16351.0,4425265.0
2000-11-29,3510,3675,3359,3504,13140,15931.0,4425265.0
2000-11-30,3505,3690,3412,3592,78920,16329.0,4425265.0
2000-12-01,3592,3631,3456,3592,9130,16329.0,4425265.0
2000-12-04,3651,3670,3456,3460,8950,15732.0,4425265.0
2000-12-05,3505,3514,3398,3397,3880,15444.0,4425265.0
2000-12-06,3427,3583,3427,3446,4630,15665.0,4425265.0
2000-12-07,3641,3690,3461,3689,18880,16772.0,4425265.0
2000-12-08,3602,3797,3602,3796,12690,17259.0,4425265.0
2000-12-11,3699,4089,3553,3748,67990,17037.0,4425265.0
2000-12-12,3660,3860,3660,3679,13620,16728.0,4425265.0
2000-12-13,3612,4089,3505,3874,36340,17613.0,4425265.0
2000-12-14,3806,4089,3802,3894,14630,17701.0,4425265.0
2000-12-15,3709,4089,3709,3748,6040,17037.0,4425265.0
2000-12-18,3709,3962,3651,3932,13150,17878.0,4425265.0
2000-12-19,3933,4522,3884,4521,79560,20555.0,4425265.0
2000-12-20,4673,4673,3845,3991,43540,18144.0,4425265.0
2000-12-21,3802,4332,3802,4127,66340,18763.0,4425265.0
2000-12-22,4235,4352,3510,3942,37400,17922.0,4425265.0
2000-12-26,3894,4167,3514,3913,38620,17790.0,4425265.0
2001-01-02,3612,4040,3612,3937,36030,17900.0,4425265.0
2001-01-03,3802,3991,3699,3986,13110,18121.0,4425265.0
2001-01-04,4060,4580,4040,4302,100320,19560.0,4425265.0
2001-01-05,4381,4381,4098,4234,31150,19250.0,4425265.0
2001-01-08,4137,4376,4137,4205,62860,19117.0,4425265.0
2001-01-09,4556,4833,4201,4823,366630,21927.0,4425265.0
2001-01-10,4965,4965,4186,4186,120520,19029.0,4425265.0
2001-01-11,4459,4809,4186,4784,246750,21750.0,4425265.0
2001-01-12,4916,5014,4478,4517,149570,20533.0,4425265.0
2001-01-15,4663,4722,4381,4507,89010,20489.0,4425265.0
2001-01-16,4507,4507,4254,4254,40600,19338.0,4425265.0
2001-01-17,4137,4283,3914,3913,27490,17790.0,4425265.0
2001-01-18,3948,4137,3914,4088,16610,18586.0,4425265.0
2001-01-19,3904,4137,3904,4069,8200,18498.0,4425265.0
2001-01-22,4064,4074,3952,4005,18110,18210.0,4425265.0
2001-01-26,3991,4128,3894,3937,11510,17900.0,4425265.0
2001-01-29,3987,4035,3845,4010,17240,18232.0,4425265.0
2001-01-30,4011,4089,3894,3894,53490,17701.0,4425265.0
2001-01-31,3972,3972,3875,3923,73860,17834.0,4425265.0
2001-02-01,3938,3948,3875,3874,24880,17613.0,4425265.0
2001-02-02,3879,3894,3792,3894,18510,17701.0,4425265.0
2001-02-05,3875,3894,3797,3796,14460,17259.0,4425265.0
2001-02-06,3699,3923,3699,3835,18550,17436.0,4425265.0
2001-02-07,3767,3836,3729,3728,4770,16949.0,4425265.0
2001-02-08,3797,3797,3699,3762,8920,17104.0,4425265.0
2001-02-09,3792,4021,3738,3967,52930,18033.0,4425265.0
2001-02-12,4001,4001,3699,3699,75220,16816.0,4425265.0
2001-02-13,3748,3777,3602,3601,118060,16373.0,4425265.0
2001-02-14,3646,3699,3558,3601,52540,16373.0,4425265.0
2001-02-15,3602,3641,3558,3563,33520,16196.0,4425265.0
2001-02-16,3524,3612,3519,3601,43600,16373.0,4425265.0
2001-02-19,3583,4040,3583,3796,92400,17259.0,4425265.0
2001-02-20,3845,3933,3787,3894,33370,17701.0,4425265.0
2001-02-21,3894,3894,3777,3796,14730,17259.0,4425265.0
2001-02-22,3875,3991,3699,3894,68090,17701.0,4425265.0
2001-02-23,3982,4040,3850,3894,33020,17701.0,4425265.0
2001-02-26,3991,4011,3894,3898,6050,17723.0,4425265.0
2001-02-27,3914,3991,3816,3986,34740,18121.0,4425265.0
2001-02-28,3962,3962,3806,3894,9040,17701.0,4425265.0
2001-03-02,3816,3816,3534,3533,11730,16064.0,4425265.0
2001-03-05,3553,3553,3407,3504,11340,15931.0,4425265.0
2001-03-06,3553,3631,3505,3514,9790,15975.0,4425265.0
2001-03-07,3602,3602,3534,3601,7110,16373.0,4425265.0
2001-03-08,3514,3690,3514,3572,6510,16241.0,4425265.0
2001-03-09,3617,3699,3583,3699,19480,16816.0,4425265.0
2001-03-12,3699,3782,3651,3699,23050,16816.0,4425265.0
2001-03-13,3621,3621,3441,3601,14640,16373.0,4425265.0
2001-03-14,3651,4142,3651,3796,30380,17259.0,4425265.0
2001-03-15,3617,3845,3617,3845,11600,17480.0,4425265.0
2001-03-16,3923,3923,3748,3796,9730,17259.0,4425265.0
2001-03-19,3699,3699,3602,3699,8070,16816.0,4425265.0
2001-03-20,3690,3758,3651,3699,17730,16816.0,4425265.0
2001-03-21,3602,3748,3568,3601,8270,16373.0,4425265.0
2001-03-22,3612,3680,3524,3582,6580,16285.0,4425265.0
2001-03-23,3583,3690,3583,3631,3020,16506.0,4425265.0
2001-03-26,3797,4171,3651,3699,58240,16816.0,4425265.0
2001-03-27,3699,3758,3583,3650,37050,16595.0,4425265.0
2001-03-28,3651,3699,3436,3436,63690,15621.0,4425265.0
2001-03-29,3456,3534,3417,3455,21390,15710.0,4425265.0
2001-03-30,3466,3485,3329,3358,13880,15267.0,4425265.0
2001-04-02,3359,3427,3286,3309,22980,15046.0,4425265.0
2001-04-03,3242,3334,3154,3212,18780,14603.0,4425265.0
2001-04-04,3281,3281,3154,3212,9660,14603.0,4425265.0
2001-04-06,3310,3310,3203,3232,45260,14692.0,4425265.0
2001-04-09,3198,3252,3115,3115,3980,14161.0,4425265.0
2001-04-10,3115,3242,3067,3076,16830,13984.0,4425265.0
2001-04-11,2979,3135,2979,3095,35550,14072.0,4425265.0
2001-04-12,3120,3144,3067,3076,17750,13984.0,4425265.0
2001-04-13,3076,3140,3076,3105,19010,14117.0,4425265.0
2001-04-16,3154,3164,3096,3115,13680,14161.0,4425265.0
2001-04-17,3164,3188,3125,3144,15940,14294.0,4425265.0
2001-04-18,3144,3193,3144,3188,9880,14493.0,4425265.0
2001-04-19,3256,3305,3193,3202,33200,14559.0,4425265.0
2001-04-20,3213,3213,3164,3163,9190,14382.0,4425265.0
2001-04-23,3164,3242,3164,3168,23400,14404.0,4425265.0
2001-04-24,3179,3213,3149,3168,16490,14404.0,4425265.0
2001-04-25,3169,3290,3144,3290,10440,14957.0,4425265.0
2001-04-26,3271,3271,3188,3197,6490,14537.0,4425265.0
2001-04-27,3198,3213,3125,3159,25130,14360.0,4425265.0
2001-04-30,3144,3188,3144,3173,28530,14426.0,4425265.0
2001-05-02,3174,3232,3144,3202,27230,14559.0,4425265.0
2001-05-03,3271,3271,3164,3178,23800,14448.0,4425265.0
2001-05-04,3125,3188,3120,3188,13920,14493.0,4425265.0
2001-05-07,3193,3203,3179,3197,8750,14537.0,4425265.0
2001-05-08,3193,3222,3164,3202,12070,14559.0,4425265.0
2001-05-09,3208,3213,3164,3183,9190,14471.0,4425265.0
2001-05-10,3203,3232,3183,3217,26810,14626.0,4425265.0
2001-05-11,3222,3359,3222,3295,39020,14980.0,4425265.0
2001-05-14,3315,3359,3252,3275,77440,14891.0,4425265.0
2001-05-15,3281,3290,3159,3202,48690,14559.0,4425265.0
2001-05-16,3208,3222,3164,3163,43610,14382.0,4425265.0
2001-05-17,3169,3227,3149,3222,87020,14648.0,4425265.0
2001-05-18,3232,3242,3193,3212,40900,14603.0,4425265.0
2001-05-21,3213,3456,3213,3368,88910,15311.0,4425265.0
2001-05-22,3407,3456,3334,3407,79370,15488.0,4425265.0
2001-05-23,3407,3451,3388,3446,51030,15665.0,4425265.0
2001-05-24,3456,3524,3398,3475,75410,15798.0,4425265.0
2001-05-25,3475,3573,3427,3524,92540,16019.0,4425265.0
2001-05-28,3553,3553,3407,3524,75990,16019.0,4425265.0
2001-05-29,3505,3558,3466,3475,38850,15798.0,4425265.0
2001-05-30,3485,3505,3427,3485,108870,15842.0,4425265.0
2001-05-31,3456,3456,3368,3397,33640,15444.0,4425265.0
2001-06-01,3378,3427,3368,3426,28340,15577.0,4425265.0
2001-06-04,3407,3456,3398,3417,26640,15533.0,4425265.0
2001-06-05,3436,3436,3339,3407,43970,15488.0,4425265.0
2001-06-07,3436,3436,3325,3339,34430,15179.0,4425265.0
2001-06-08,3329,3388,3329,3368,14470,15311.0,4425265.0
2001-06-11,3398,3398,3310,3368,16400,15311.0,4425265.0
2001-06-12,3320,3383,3310,3368,20630,15311.0,4425265.0
2001-06-13,3320,3407,3320,3387,15080,15400.0,4425265.0
2001-06-14,3383,3393,3344,3368,12870,15311.0,4425265.0
2001-06-15,3329,3456,3315,3353,43420,15245.0,4425265.0
2001-06-18,3388,3436,3383,3431,44690,15599.0,4425265.0
2001-06-19,3456,3480,3417,3446,38640,15665.0,4425265.0
2001-06-20,3471,3607,3446,3465,110090,15754.0,4425265.0
2001-06-21,3544,3544,3393,3407,30560,15488.0,4425265.0
2001-06-22,3422,3558,3378,3465,26120,15754.0,4425265.0
2001-06-25,3427,3432,3368,3368,27650,15311.0,4425265.0
2001-06-26,3407,3466,3310,3368,23740,15311.0,4425265.0
2001-06-27,3310,3407,3310,3407,38020,15488.0,4425265.0
2001-06-28,3553,3797,3495,3499,277210,15909.0,4425265.0
2001-06-29,3500,3592,3373,3499,61560,15909.0,4425265.0
2001-07-02,3461,3612,3427,3592,53810,16329.0,4425265.0
2001-07-03,3592,3699,3563,3582,140800,16285.0,4425265.0
2001-07-04,3699,3724,3544,3553,157240,16152.0,4425265.0
2001-07-05,3592,3836,3558,3777,339250,17170.0,4425265.0
2001-07-06,3709,3748,3602,3650,95730,16595.0,4425265.0
2001-07-09,3602,3602,3427,3504,106810,15931.0,4425265.0
2001-07-10,3553,3699,3485,3694,85170,16794.0,4425265.0
2001-07-11,3602,3991,3519,3699,321760,16816.0,4425265.0
2001-07-12,3758,3884,3612,3650,328240,16595.0,4425265.0
2001-07-13,3787,3787,3534,3533,206870,16064.0,4425265.0
2001-07-16,3602,3651,3466,3465,111200,15754.0,4425265.0
2001-07-18,3417,3436,3281,3290,174280,14957.0,4425265.0
2001-07-19,3359,3359,3179,3261,46530,14825.0,4425265.0
2001-07-20,3261,3261,3183,3261,34200,14825.0,4425265.0
2001-07-23,3183,3213,2950,3061,47330,13917.0,4425265.0
2001-07-24,3105,3105,2930,3017,31420,13718.0,4425265.0
2001-07-25,2925,3018,2921,3017,30340,13718.0,4425265.0
2001-07-26,3018,3115,3018,3022,39700,13740.0,4425265.0
2001-07-27,3028,3096,2989,3032,41350,13785.0,4425265.0
2001-07-30,3037,3047,2979,2988,38040,13586.0,4425265.0
2001-07-31,2989,3037,2989,3032,19620,13785.0,4425265.0
2001-08-01,3047,3105,3018,3105,37490,14117.0,4425265.0
2001-08-02,3125,3144,3047,3076,36500,13984.0,4425265.0
2001-08-03,3076,3310,3042,3144,108520,14294.0,4425265.0
2001-08-06,3115,3140,3086,3115,39480,14161.0,4425265.0
2001-08-07,3144,3203,3071,3149,38940,14316.0,4425265.0
2001-08-08,3144,3154,3081,3115,14810,14161.0,4425265.0
2001-08-09,3076,3105,3028,3056,25850,13895.0,4425265.0
2001-08-10,3057,3105,3028,3105,19440,14117.0,4425265.0
2001-08-13,3057,3154,3057,3124,20840,14205.0,4425265.0
2001-08-14,3115,3149,3086,3090,25720,14050.0,4425265.0
2001-08-16,3101,3135,3052,3095,30260,14072.0,4425265.0
2001-08-17,3067,3110,3067,3090,19960,14050.0,4425265.0
2001-08-20,3067,3076,3018,3037,27400,13807.0,4425265.0
2001-08-21,3047,3076,3037,3066,20420,13940.0,4425265.0
2001-08-22,3032,3115,3032,3095,19450,14072.0,4425265.0
2001-08-23,3135,3164,3086,3086,12680,14028.0,4425265.0
2001-08-24,3105,3105,3052,3051,11600,13873.0,4425265.0
2001-08-27,3067,3125,3052,3105,22690,14117.0,4425265.0
2001-08-28,3096,3359,3096,3188,159430,14493.0,4425265.0
2001-08-29,3183,3183,3018,3027,31530,13763.0,4425265.0
2001-08-30,3013,3057,2969,3017,21180,13718.0,4425265.0
2001-08-31,2945,2994,2901,2969,38490,13497.0,4425265.0
2001-09-03,2969,3013,2950,2969,16750,13497.0,4425265.0
2001-09-04,2969,3071,2969,3037,22430,13807.0,4425265.0
2001-09-05,2998,3164,2979,3163,40060,14382.0,4425265.0
2001-09-06,3193,3281,3052,3115,93000,14161.0,4425265.0
2001-09-07,3115,3407,3115,3266,317220,14847.0,4425265.0
2001-09-10,3359,3699,3329,3378,301000,15356.0,4425265.0
2001-09-11,3573,3573,3135,3270,171380,14869.0,4425265.0
2001-09-12,2784,2784,2784,2784,36360,12656.0,4425265.0
2001-09-13,2453,2784,2453,2784,164330,12656.0,4425265.0
2001-09-14,2823,2823,2385,2628,118960,11948.0,4425265.0
2001-09-17,2609,2628,2385,2482,80380,11284.0,4425265.0
2001-09-18,2482,2697,2482,2589,32120,11771.0,4425265.0
2001-09-19,2619,2653,2531,2604,51160,11838.0,4425265.0
2001-09-20,2706,2706,2541,2628,36960,11948.0,4425265.0
2001-09-21,2677,2677,2541,2579,9660,11727.0,4425265.0
2001-09-24,2628,2775,2628,2677,33350,12169.0,4425265.0
2001-09-25,2775,2775,2560,2560,23100,11638.0,4425265.0
2001-09-26,2580,2628,2536,2599,17150,11815.0,4425265.0
2001-09-27,2434,2570,2434,2531,23140,11506.0,4425265.0
2001-09-28,2585,2585,2448,2531,25920,11506.0,4425265.0
2001-10-04,2541,2677,2541,2662,43370,12103.0,4425265.0
2001-10-05,2628,2667,2565,2667,26560,12125.0,4425265.0
2001-10-08,2580,2677,2541,2628,26770,11948.0,4425265.0
2001-10-09,2643,2687,2633,2667,22890,12125.0,4425265.0
2001-10-10,2628,2677,2619,2657,11500,12081.0,4425265.0
2001-10-11,2677,2755,2677,2686,23850,12214.0,4425265.0
2001-10-12,2726,2736,2643,2691,30620,12236.0,4425265.0
2001-10-15,2628,2658,2609,2613,20020,11882.0,4425265.0
2001-10-16,2628,2677,2619,2657,15430,12081.0,4425265.0
2001-10-17,2672,2745,2658,2725,31830,12391.0,4425265.0
2001-10-18,2726,2736,2658,2725,25610,12391.0,4425265.0
2001-10-19,2726,2736,2677,2725,21160,12391.0,4425265.0
2001-10-22,2745,2916,2726,2823,61910,12833.0,4425265.0
2001-10-23,2789,2886,2789,2813,10430,12789.0,4425265.0
2001-10-24,2843,2867,2736,2789,17660,12678.0,4425265.0
2001-10-25,2852,2872,2745,2823,31730,12833.0,4425265.0
2001-10-26,2872,2872,2745,2808,19440,12767.0,4425265.0
2001-10-29,2740,2901,2740,2823,42330,12833.0,4425265.0
2001-10-30,2775,2921,2775,2871,43940,13055.0,4425265.0
2001-10-31,2891,2911,2799,2823,20870,12833.0,4425265.0
2001-11-01,2857,2872,2818,2823,9030,12833.0,4425265.0
2001-11-02,2804,2984,2804,2808,38540,12767.0,4425265.0
2001-11-05,2828,2886,2809,2857,10320,12988.0,4425265.0
2001-11-06,2823,2901,2823,2847,7470,12944.0,4425265.0
2001-11-07,2896,2911,2823,2862,9720,13010.0,4425265.0
2001-11-08,2775,2901,2775,2857,10360,12988.0,4425265.0
2001-11-09,2857,2862,2828,2857,15870,12988.0,4425265.0
2001-11-12,2872,2872,2823,2862,14830,13010.0,4425265.0
2001-11-13,2872,2872,2775,2813,22480,12789.0,4425265.0
2001-11-14,2843,2862,2775,2862,148700,13010.0,4425265.0
2001-11-15,2862,2862,2775,2784,126930,12656.0,4425265.0
2001-11-16,2784,2872,2765,2842,86760,12922.0,4425265.0
2001-11-19,2882,2891,2813,2832,81830,12878.0,4425265.0
2001-11-20,2872,3067,2848,2920,121640,13276.0,4425265.0
2001-11-21,2930,2989,2891,2959,78410,13453.0,4425265.0
2001-11-22,2959,3057,2882,2881,148930,13099.0,4425265.0
2001-11-23,2872,2930,2818,2828,66960,12855.0,4425265.0
2001-11-26,2794,2906,2794,2847,105000,12944.0,4425265.0
2001-11-27,2833,2891,2813,2813,107670,12789.0,4425265.0
2001-11-28,2823,2823,2755,2774,53090,12612.0,4425265.0
2001-11-29,2731,2911,2731,2818,82910,12811.0,4425265.0
2001-11-30,2813,2843,2799,2823,16120,12833.0,4425265.0
2001-12-03,2901,3105,2891,2954,145930,13431.0,4425265.0
2001-12-04,2989,2989,2901,2910,54970,13232.0,4425265.0
2001-12-05,2930,2955,2882,2910,47620,13232.0,4425265.0
2001-12-06,2930,2955,2872,2871,40880,13055.0,4425265.0
2001-12-07,2901,2911,2818,2818,52060,12811.0,4425265.0
2001-12-10,2872,2921,2813,2857,40450,12988.0,4425265.0
2001-12-11,2838,2862,2813,2828,27230,12855.0,4425265.0
2001-12-12,2848,2862,2809,2832,36130,12878.0,4425265.0
2001-12-13,2862,2950,2823,2871,92090,13055.0,4425265.0
2001-12-14,2930,3008,2896,2935,93320,13342.0,4425265.0
2001-12-17,2998,3135,2921,2988,125850,13586.0,4425265.0
2001-12-18,3032,3037,2901,2901,45880,13187.0,4425265.0
2001-12-19,2950,2950,2804,2823,87740,12833.0,4425265.0
2001-12-20,2804,2886,2804,2871,32960,13055.0,4425265.0
2001-12-21,2813,2891,2813,2823,28380,12833.0,4425265.0
2001-12-24,2843,2921,2823,2920,16590,13276.0,4425265.0
2001-12-26,2911,3105,2833,3105,43880,14117.0,4425265.0
2001-12-27,3018,3067,2940,2969,16040,13497.0,4425265.0
2001-12-28,3018,3037,2901,2983,29600,13563.0,4425265.0
2002-01-02,3018,3018,2959,3008,19950,13674.0,4425265.0
2002-01-03,3062,3071,2935,3066,31897,13940.0,4425265.0
2002-01-04,3067,3105,3042,3066,22873,13940.0,4425265.0
2002-01-07,3096,3213,3018,3105,115970,14117.0,4425265.0
2002-01-08,3115,3193,3067,3100,69937,14094.0,4425265.0
2002-01-09,3067,3368,3067,3261,230160,14825.0,4425265.0
2002-01-10,3261,3368,3213,3261,71180,14825.0,4425265.0
2002-01-11,3329,3363,3217,3309,55840,15046.0,4425265.0
2002-01-14,3271,3310,3071,3115,57740,14161.0,4425265.0
2002-01-15,3125,3154,3018,3017,59690,13718.0,4425265.0
2002-01-16,2940,3115,2940,3017,57270,13718.0,4425265.0
2002-01-17,2955,3062,2955,3013,30110,13696.0,4425265.0
2002-01-18,2974,3057,2969,2969,19680,13497.0,4425265.0
2002-01-21,3018,3071,2925,3071,26630,13962.0,4425265.0
2002-01-22,3076,3140,3018,3086,26170,14028.0,4425265.0
2002-01-23,3115,3179,3018,3071,27420,13962.0,4425265.0
2002-01-24,3115,3174,3086,3110,38370,14139.0,4425265.0
2002-01-25,3164,3203,3105,3144,34430,14294.0,4425265.0
2002-01-28,3203,3242,3086,3095,76850,14072.0,4425265.0
2002-01-29,3115,3115,3037,3037,37500,13807.0,4425265.0
2002-01-30,3018,3203,3003,3115,57210,14161.0,4425265.0
2002-01-31,3203,3203,3115,3120,41770,14183.0,4425265.0
2002-02-01,3164,3208,3105,3154,34120,14338.0,4425265.0
2002-02-04,3120,3154,3076,3076,16911,13984.0,4425265.0
2002-02-05,3057,3076,2984,3071,18841,13962.0,4425265.0
2002-02-06,3028,3101,2998,3066,22600,13940.0,4425265.0
2002-02-07,3018,3091,3018,3017,22300,13718.0,4425265.0
2002-02-08,3067,3067,2989,3051,19690,13873.0,4425265.0
2002-02-14,3067,3174,2989,3081,25980,14006.0,4425265.0
2002-02-15,3115,3217,3047,3183,56150,14471.0,4425265.0
2002-02-18,3310,3660,3310,3660,113195,16639.0,4425265.0
2002-02-19,4021,4206,3699,3699,473990,16816.0,4425265.0
2002-02-20,3651,3758,3573,3601,92280,16373.0,4425265.0
2002-02-21,3709,3743,3583,3694,68730,16794.0,4425265.0
2002-02-22,3553,3709,3553,3601,71680,16373.0,4425265.0
2002-02-25,3524,3592,3412,3412,65020,15511.0,4425265.0
2002-02-26,3456,3495,3359,3373,48011,15334.0,4425265.0
2002-02-27,3378,3607,3378,3509,48750,15953.0,4425265.0
2002-02-28,3553,3583,3427,3465,34630,15754.0,4425265.0
2002-03-04,3505,3680,3422,3640,71810,16550.0,4425265.0
2002-03-05,3699,3748,3505,3504,52611,15931.0,4425265.0
2002-03-06,3558,3748,3505,3748,46521,17037.0,4425265.0
2002-03-07,3797,3875,3670,3679,26530,16728.0,4425265.0
2002-03-08,3656,3660,3563,3631,29990,16506.0,4425265.0
2002-03-11,3553,3680,3553,3640,25820,16550.0,4425265.0
2002-03-12,3505,3709,3505,3601,20980,16373.0,4425265.0
2002-03-13,3651,3699,3602,3699,31560,16816.0,4425265.0
2002-03-14,3699,3729,3602,3728,25700,16949.0,4425265.0
2002-03-15,3699,3865,3680,3796,69480,17259.0,4425265.0
2002-03-18,3889,3991,3826,3942,36520,17922.0,4425265.0
2002-03-19,3943,4196,3943,4137,67750,18807.0,4425265.0
2002-03-20,4137,4751,4137,4283,121230,19471.0,4425265.0
2002-03-21,4283,4926,4283,4536,175210,20622.0,4425265.0
2002-03-22,4575,4722,4391,4526,70330,20577.0,4425265.0
2002-03-25,4546,4673,4527,4565,48920,20754.0,4425265.0
2002-03-26,4527,4527,4171,4171,63740,18962.0,4425265.0
2002-03-27,4186,4381,4142,4142,43910,18830.0,4425265.0
2002-03-28,4186,4342,4040,4283,40070,19471.0,4425265.0
2002-03-29,4094,4478,4094,4468,29920,20312.0,4425265.0
2002-04-01,4585,4663,4429,4526,49680,20577.0,4425265.0
2002-04-02,4575,4575,4439,4536,17640,20622.0,4425265.0
2002-04-03,4444,4575,4381,4429,14780,20135.0,4425265.0
2002-04-04,4157,4468,4157,4453,38120,20246.0,4425265.0
2002-04-08,4546,5121,4395,4604,264200,20932.0,4425265.0
2002-04-09,4829,4829,4532,4585,40590,20843.0,4425265.0
2002-04-10,4653,4673,4429,4487,38970,20400.0,4425265.0
2002-04-11,4347,4610,4347,4487,24220,20400.0,4425265.0
2002-04-12,4420,4478,4308,4332,19230,19692.0,4425265.0
2002-04-15,4332,4478,4283,4332,26830,19692.0,4425265.0
2002-04-16,4235,4468,4235,4293,22280,19515.0,4425265.0
2002-04-17,4332,4361,4245,4283,25300,19471.0,4425265.0
2002-04-18,4235,4400,4235,4351,33890,19781.0,4425265.0
