신한(005450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-04-25,7533,7533,6977,7181,47820,68373.0,15592569.0
2006-04-26,7123,7206,6805,6804,27476,64787.0,15592569.0
2006-04-27,6812,7336,6812,7189,50010,68451.0,15592569.0
2006-04-28,7353,7369,7123,7206,31116,68607.0,15592569.0
2006-05-02,7255,8287,7255,8286,276090,78898.0,15592569.0
2006-05-03,8630,8761,8270,8385,275520,79834.0,15592569.0
2006-05-04,8384,9007,8073,8434,162669,80302.0,15592569.0
2006-05-08,8434,8434,7976,8106,109820,77183.0,15592569.0
2006-05-09,8188,8270,7779,7942,78340,75624.0,15592569.0
2006-05-10,8025,8172,7819,8172,54510,77807.0,15592569.0
2006-05-11,8057,8598,8057,8352,123316,79522.0,15592569.0
2006-05-12,8147,8270,8024,8270,48060,78742.0,15592569.0
2006-05-15,8253,8253,7942,7959,80780,75780.0,15592569.0
2006-05-16,8008,8074,7206,7353,79080,70011.0,15592569.0
2006-05-17,7254,7434,6894,7025,67578,66892.0,15592569.0
2006-05-18,6894,6952,6625,6682,82490,63618.0,15592569.0
2006-05-19,6648,6796,6419,6772,77490,64475.0,15592569.0
2006-05-22,6772,7026,6632,6731,54162,64085.0,15592569.0
2006-05-23,6730,6959,6681,6780,34230,64553.0,15592569.0
2006-05-24,6780,7034,6780,6796,22230,64709.0,15592569.0
2006-05-25,7008,7008,6714,6714,27520,63930.0,15592569.0
2006-05-26,6763,6829,6649,6739,11350,64163.0,15592569.0
2006-05-29,6812,6812,6599,6641,21860,63228.0,15592569.0
2006-05-30,6640,6763,6255,6452,22380,61435.0,15592569.0
2006-06-01,6387,6387,5978,5977,10140,56913.0,15592569.0
2006-06-02,6141,6378,5928,6141,12510,58472.0,15592569.0
2006-06-05,6141,6330,5863,5863,8980,55821.0,15592569.0
2006-06-07,5846,5846,5404,5404,20800,51455.0,15592569.0
2006-06-08,5404,5715,5322,5519,1240,52547.0,15592569.0
2006-06-09,5510,5814,5510,5658,2780,53872.0,15592569.0
2006-06-12,5657,5723,5494,5535,8110,52703.0,15592569.0
2006-06-13,5535,5535,5321,5404,9650,51455.0,15592569.0
2006-06-14,5404,5518,5404,5511,7620,52469.0,15592569.0
2006-06-15,5470,5633,5404,5552,8570,52859.0,15592569.0
2006-06-16,5633,5846,5527,5822,16210,55432.0,15592569.0
2006-06-19,5650,5707,5568,5691,930,54184.0,15592569.0
2006-06-20,5691,5691,5404,5568,6680,53015.0,15592569.0
2006-06-21,5518,5518,5158,5339,21559,50832.0,15592569.0
2006-06-22,5404,5494,5257,5273,8750,50208.0,15592569.0
2006-06-23,5273,5273,5158,5265,1521,50130.0,15592569.0
2006-06-26,5158,5273,5076,5273,3250,50208.0,15592569.0
2006-06-27,5257,5404,5207,5404,6030,51455.0,15592569.0
2006-06-28,5322,5387,5167,5322,1210,50676.0,15592569.0
2006-06-29,5321,5486,5257,5404,10700,51455.0,15592569.0
2006-06-30,5544,6035,5421,6035,19620,57459.0,15592569.0
2006-07-03,5978,5978,5732,5732,3422,54574.0,15592569.0
2006-07-04,5814,6051,5584,5584,7680,53171.0,15592569.0
2006-07-05,5592,5592,5420,5584,13180,53171.0,15592569.0
2006-07-06,5486,5560,5404,5560,2880,52937.0,15592569.0
2006-07-07,5707,6174,5560,6059,49871,57693.0,15592569.0
2006-07-10,5732,6018,5732,5977,15549,56913.0,15592569.0
2006-07-11,5847,6289,5806,5805,2490,55276.0,15592569.0
2006-07-12,5806,5895,5691,5830,13490,55510.0,15592569.0
2006-07-13,5731,5780,5649,5723,5911,54496.0,15592569.0
2006-07-14,5649,5649,5272,5347,15670,50910.0,15592569.0
2006-07-18,5372,5404,5282,5355,7200,50988.0,15592569.0
2006-07-19,5347,5388,5322,5355,4521,50988.0,15592569.0
2006-07-20,5617,5617,5387,5502,4230,52391.0,15592569.0
2006-07-21,5502,5502,5355,5412,5260,51533.0,15592569.0
2006-07-24,5404,5437,5290,5322,2870,50676.0,15592569.0
2006-07-25,5404,5453,5355,5445,4790,51845.0,15592569.0
2006-07-26,5469,5518,5273,5453,1819,51923.0,15592569.0
2006-07-27,5330,5486,5240,5404,14630,51455.0,15592569.0
2006-07-28,5404,5584,5404,5584,5140,53171.0,15592569.0
2006-07-31,5601,5633,5568,5568,3630,53015.0,15592569.0
2006-08-01,5421,5569,5421,5552,120,52859.0,15592569.0
2006-08-02,5552,5552,5363,5461,11580,52001.0,15592569.0
2006-08-03,5626,5626,5387,5576,450,53093.0,15592569.0
2006-08-04,5380,5592,5355,5470,5180,52079.0,15592569.0
2006-08-07,5372,5552,5290,5355,2980,50988.0,15592569.0
2006-08-08,5355,5404,5289,5404,2980,51455.0,15592569.0
2006-08-09,5322,5372,5281,5306,1710,50520.0,15592569.0
2006-08-10,5306,5404,5289,5396,2330,51378.0,15592569.0
2006-08-11,5478,5478,5273,5290,3383,50364.0,15592569.0
2006-08-14,5258,5356,5159,5298,26470,50442.0,15592569.0
2006-08-16,5322,5404,5126,5126,40779,48805.0,15592569.0
2006-08-17,5192,5322,5077,5290,56738,50364.0,15592569.0
2006-08-18,5306,5306,5215,5216,4732,49662.0,15592569.0
2006-08-21,5216,5273,5011,5167,50710,49195.0,15592569.0
2006-08-22,5167,5167,5085,5167,6270,49195.0,15592569.0
2006-08-23,5142,5142,5069,5142,11250,48961.0,15592569.0
2006-08-24,5142,5208,5085,5175,6970,49273.0,15592569.0
2006-08-25,5175,5240,5158,5224,5350,49740.0,15592569.0
2006-08-28,5142,5207,5076,5208,20080,49584.0,15592569.0
2006-08-29,5208,5241,5110,5240,25840,49896.0,15592569.0
2006-08-30,5183,5273,5142,5273,24290,50208.0,15592569.0
2006-08-31,5191,5363,5191,5273,14670,50208.0,15592569.0
2006-09-01,5265,5298,5233,5298,6880,50442.0,15592569.0
2006-09-04,5307,5487,5298,5486,35420,52235.0,15592569.0
2006-09-05,5380,5486,5380,5437,4510,51767.0,15592569.0
2006-09-06,5535,5535,5330,5396,9130,51378.0,15592569.0
2006-09-07,5330,5437,5298,5322,8902,50676.0,15592569.0
2006-09-08,5322,5437,5322,5388,10030,51300.0,15592569.0
2006-09-11,5372,5372,5241,5314,11600,50598.0,15592569.0
2006-09-12,5314,5314,5207,5224,7330,49740.0,15592569.0
2006-09-13,5421,5421,5249,5249,15990,49974.0,15592569.0
2006-09-14,5364,5364,5241,5290,13330,50364.0,15592569.0
2006-09-15,5330,5347,5241,5306,26520,50520.0,15592569.0
2006-09-18,5232,5363,5232,5281,16240,50286.0,15592569.0
2006-09-19,5272,5355,5240,5347,16750,50910.0,15592569.0
2006-09-20,5346,5387,5240,5339,23690,50832.0,15592569.0
2006-09-21,5338,5412,5338,5412,19840,51533.0,15592569.0
2006-09-22,5412,5535,5321,5470,27460,52079.0,15592569.0
2006-09-25,5477,5625,5452,5535,8700,52703.0,15592569.0
2006-09-26,5576,5872,5241,5290,64440,50364.0,15592569.0
2006-09-27,5478,5478,5249,5249,60050,49974.0,15592569.0
2006-09-28,5347,5364,5306,5306,6360,50520.0,15592569.0
2006-09-29,5306,5396,5281,5330,12540,50754.0,15592569.0
2006-10-02,5330,5380,5241,5306,16900,50520.0,15592569.0
2006-10-04,5306,5330,5224,5314,19310,50598.0,15592569.0
2006-10-09,5273,5298,4913,5019,26960,47791.0,15592569.0
2006-10-10,4946,5110,4930,5060,19234,48181.0,15592569.0
2006-10-11,5076,5166,5010,5159,17930,49117.0,15592569.0
2006-10-12,5159,5232,5101,5191,6900,49428.0,15592569.0
2006-10-13,5192,5224,5167,5208,12526,49584.0,15592569.0
2006-10-16,5207,5355,5207,5273,6391,50208.0,15592569.0
2006-10-17,5265,5273,5167,5249,8520,49974.0,15592569.0
2006-10-18,5207,5249,4913,5249,21140,49974.0,15592569.0
2006-10-19,5249,5281,5133,5273,26011,50208.0,15592569.0
2006-10-20,5307,5322,5273,5298,22938,50442.0,15592569.0
2006-10-23,5315,5569,5315,5552,28210,52859.0,15592569.0
2006-10-24,5633,6018,5569,5740,91694,54652.0,15592569.0
2006-10-25,5896,5896,5618,5674,18702,54028.0,15592569.0
2006-10-26,5724,5822,5618,5617,12378,53483.0,15592569.0
2006-10-27,5552,5716,5527,5666,7890,53950.0,15592569.0
2006-10-30,5568,5568,5437,5519,13440,52547.0,15592569.0
2006-10-31,5404,5569,5404,5560,14170,52937.0,15592569.0
2006-11-01,5699,5732,5438,5486,20790,52235.0,15592569.0
2006-11-02,5503,5633,5495,5633,15050,53638.0,15592569.0
2006-11-03,5666,5960,5600,5961,34221,56757.0,15592569.0
2006-11-06,5994,6084,5895,6002,32640,57147.0,15592569.0
2006-11-07,6002,6002,5789,5887,26040,56055.0,15592569.0
2006-11-08,5879,5887,5569,5732,29691,54574.0,15592569.0
2006-11-09,5732,5863,5732,5863,27145,55821.0,15592569.0
2006-11-10,5969,5969,5764,5895,6591,56133.0,15592569.0
2006-11-13,5806,5895,5797,5887,8065,56055.0,15592569.0
2006-11-14,5830,6141,5830,6108,35434,58160.0,15592569.0
2006-11-15,6117,6223,5937,5936,17908,56523.0,15592569.0
2006-11-16,5995,6027,5896,5977,19890,56913.0,15592569.0
2006-11-17,5978,5978,5814,5814,25200,55354.0,15592569.0
2006-11-20,5814,5871,5781,5814,15075,55354.0,15592569.0
2006-11-21,5829,6141,5797,6141,36701,58472.0,15592569.0
2006-11-22,6158,6878,6141,6542,61820,62292.0,15592569.0
2006-11-23,6420,6566,6386,6567,21714,62526.0,15592569.0
2006-11-24,6567,6567,6485,6550,15430,62370.0,15592569.0
2006-11-27,6682,6697,6468,6698,9367,63774.0,15592569.0
2006-11-28,6608,6853,6608,6829,9430,65021.0,15592569.0
2006-11-29,6944,7075,6846,7034,19110,66970.0,15592569.0
2006-11-30,7025,7173,6959,7017,9850,66814.0,15592569.0
2006-12-01,6928,7034,6886,6976,9490,66424.0,15592569.0
2006-12-04,6977,6993,6829,6870,12330,65411.0,15592569.0
2006-12-05,6805,6895,6608,6608,25020,62916.0,15592569.0
2006-12-06,6608,6689,6394,6591,42510,62760.0,15592569.0
2006-12-07,6518,6592,6485,6493,2820,61825.0,15592569.0
2006-12-08,6494,6714,6255,6567,49290,62526.0,15592569.0
2006-12-11,6477,6763,6477,6763,10611,64397.0,15592569.0
2006-12-12,6617,6780,6584,6600,37950,62838.0,15592569.0
2006-12-13,6682,6723,6518,6722,24050,64007.0,15592569.0
2006-12-14,6682,6805,6682,6804,17860,64787.0,15592569.0
2006-12-15,6805,6943,6805,6935,24490,66035.0,15592569.0
2006-12-18,7042,7042,6894,6960,16150,66268.0,15592569.0
2006-12-19,6959,6959,6796,6960,26382,66268.0,15592569.0
2006-12-20,6959,6959,6877,6960,7740,66268.0,15592569.0
2006-12-21,6960,6960,6829,6927,19160,65957.0,15592569.0
2006-12-22,6821,6878,6797,6796,20260,64709.0,15592569.0
2006-12-26,6764,7452,6715,7279,49690,69309.0,15592569.0
2006-12-27,7034,7043,6715,6722,30530,64007.0,15592569.0
2006-12-28,6763,6927,6566,6878,18630,65489.0,15592569.0
2007-01-02,7009,7009,6698,6788,16020,64631.0,15592569.0
2007-01-03,6845,6845,6386,6403,16540,60967.0,15592569.0
2007-01-04,6403,6632,6264,6428,42132,61201.0,15592569.0
2007-01-05,6542,6542,6305,6379,13020,60733.0,15592569.0
2007-01-08,6305,6428,6305,6387,30930,60811.0,15592569.0
2007-01-09,6386,6697,6386,6632,18040,63150.0,15592569.0
2007-01-10,6845,6960,6534,6698,19630,63774.0,15592569.0
2007-01-11,6509,6698,6509,6567,5500,62526.0,15592569.0
2007-01-12,6697,6697,6337,6518,7441,62058.0,15592569.0
2007-01-15,6666,6666,6363,6362,22464,60577.0,15592569.0
2007-01-16,6362,6386,6206,6215,18208,59174.0,15592569.0
2007-01-17,6272,6272,6109,6239,17610,59408.0,15592569.0
2007-01-18,6517,6632,6157,6632,32010,63150.0,15592569.0
2007-01-19,6535,6600,6232,6542,23790,62292.0,15592569.0
2007-01-22,6583,6583,6371,6428,15920,61201.0,15592569.0
2007-01-23,6255,6697,6255,6641,30970,63228.0,15592569.0
2007-01-24,6632,6763,6632,6714,25450,63930.0,15592569.0
2007-01-25,6797,6960,6715,6853,24950,65255.0,15592569.0
2007-01-26,6845,6853,6812,6837,12710,65099.0,15592569.0
2007-01-29,6837,6846,6837,6845,5400,65177.0,15592569.0
2007-01-30,6649,6878,6649,6845,12490,65177.0,15592569.0
2007-01-31,6797,6797,6649,6796,10850,64709.0,15592569.0
2007-02-01,6428,6854,6428,6845,13360,65177.0,15592569.0
2007-02-02,6845,6976,6665,6944,19430,66112.0,15592569.0
2007-02-05,7042,7189,6968,7009,24270,66736.0,15592569.0
2007-02-06,7173,7173,7009,7173,15190,68295.0,15592569.0
2007-02-07,7173,7288,7026,7287,7364,69387.0,15592569.0
2007-02-08,7205,7222,7123,7206,10550,68607.0,15592569.0
2007-02-09,7370,7435,7288,7287,9070,69387.0,15592569.0
2007-02-12,7288,7370,7206,7287,9720,69387.0,15592569.0
2007-02-13,7370,7370,7050,7369,22090,70167.0,15592569.0
2007-02-14,7205,7336,7205,7337,16630,69855.0,15592569.0
2007-02-15,7214,7214,6936,6968,7410,66346.0,15592569.0
2007-02-16,6828,7320,6828,7320,39860,69699.0,15592569.0
2007-02-20,7188,7205,7058,7206,18980,68607.0,15592569.0
2007-02-21,7123,7123,6968,7107,71,67672.0,15592569.0
2007-02-22,7100,7165,7017,7107,17644,67672.0,15592569.0
2007-02-23,7009,7189,7009,7124,19350,67828.0,15592569.0
2007-02-26,6886,7140,6886,7140,19740,67984.0,15592569.0
2007-02-27,7427,7427,7042,7042,22831,67048.0,15592569.0
2007-02-28,7091,7108,6977,7107,12930,67672.0,15592569.0
2007-03-02,7107,7140,7008,7140,13610,67984.0,15592569.0
2007-03-05,7189,7189,7059,7099,20460,67594.0,15592569.0
2007-03-06,7099,7197,7050,7189,8562,68451.0,15592569.0
2007-03-07,7353,8156,7206,7484,58577,71258.0,15592569.0
2007-03-08,7485,7943,7296,7844,25653,74688.0,15592569.0
2007-03-09,7861,7934,7697,7861,11796,74844.0,15592569.0
2007-03-12,7705,7910,7705,7910,2554,75312.0,15592569.0
2007-03-13,7902,7902,7673,7902,15250,75234.0,15592569.0
2007-03-14,7705,7804,7705,7721,5900,73519.0,15592569.0
2007-03-15,7762,8181,7762,8033,21176,76482.0,15592569.0
2007-03-16,8122,8172,7876,7885,21650,75078.0,15592569.0
2007-03-19,7804,7811,7795,7803,6081,74299.0,15592569.0
2007-03-20,7746,7968,7746,7967,5332,75858.0,15592569.0
2007-03-21,7959,8024,7836,7926,13570,75468.0,15592569.0
2007-03-22,8024,8024,7795,8016,8590,76326.0,15592569.0
2007-03-23,8049,8049,7828,7942,7560,75624.0,15592569.0
2007-03-26,8016,8016,7722,7730,16060,73597.0,15592569.0
2007-03-27,7795,7811,7451,7451,23330,70946.0,15592569.0
2007-03-28,7525,7608,7377,7533,75237,71726.0,15592569.0
2007-03-29,7574,7648,7574,7599,71360,72350.0,15592569.0
2007-03-30,7533,7647,7533,7582,9580,72194.0,15592569.0
2007-04-02,7565,7615,7533,7582,11550,72194.0,15592569.0
2007-04-03,7615,7696,7565,7582,122325,72194.0,15592569.0
2007-04-04,7574,7582,7550,7549,103270,71882.0,15592569.0
2007-04-05,7582,7615,7516,7566,39651,72038.0,15592569.0
2007-04-06,7534,7566,7534,7533,14970,71726.0,15592569.0
2007-04-09,7616,7623,7550,7607,13750,72427.0,15592569.0
2007-04-10,7607,7631,7533,7615,35730,72505.0,15592569.0
2007-04-11,7622,7762,7565,7697,114345,73285.0,15592569.0
2007-04-12,7778,7819,7696,7705,17875,73363.0,15592569.0
2007-04-13,7705,7705,7656,7680,5326,73129.0,15592569.0
2007-04-16,7664,7762,7664,7705,18842,73363.0,15592569.0
2007-04-17,7762,7762,7696,7705,21474,73363.0,15592569.0
2007-04-18,7705,7762,7688,7705,27900,73363.0,15592569.0
2007-04-19,7713,7754,7713,7754,19350,73831.0,15592569.0
2007-04-20,7754,7910,7754,7762,26220,73909.0,15592569.0
2007-04-23,7770,8147,7770,7959,34490,75780.0,15592569.0
2007-04-24,8107,8221,7984,8221,17170,78275.0,15592569.0
2007-04-25,8107,8319,8057,8221,24020,78275.0,15592569.0
2007-04-26,8107,8401,8107,8303,22380,79054.0,15592569.0
2007-04-27,8368,8368,8221,8319,29216,79210.0,15592569.0
2007-04-30,8188,8402,8107,8401,34580,79990.0,15592569.0
2007-05-02,8402,8647,8402,8401,76160,79990.0,15592569.0
2007-05-03,8401,8515,8367,8450,10913,80458.0,15592569.0
2007-05-04,8466,8564,8270,8270,67873,78742.0,15592569.0
2007-05-07,8286,8384,8286,8385,14450,79834.0,15592569.0
2007-05-08,8319,8352,8238,8303,24890,79054.0,15592569.0
2007-05-09,8303,8417,8204,8205,30751,78119.0,15592569.0
2007-05-10,8205,8304,8205,8221,16380,78275.0,15592569.0
2007-05-11,8204,8335,8180,8188,17896,77963.0,15592569.0
2007-05-14,8188,8238,8155,8188,227170,77963.0,15592569.0
2007-05-15,8335,8352,8187,8205,24702,78119.0,15592569.0
2007-05-16,8204,8352,8188,8319,17627,79210.0,15592569.0
2007-05-17,8352,8761,8352,8598,44949,81861.0,15592569.0
2007-05-18,8614,9416,8614,9007,57897,85759.0,15592569.0
2007-05-21,9237,9777,9040,9416,144173,89657.0,15592569.0
2007-05-22,9663,10154,9335,9334,272664,88878.0,15592569.0
2007-05-23,9743,9825,8925,9449,79802,89969.0,15592569.0
2007-05-25,9432,9432,9023,9171,38492,87318.0,15592569.0
2007-05-28,9203,9301,8875,9007,118259,85759.0,15592569.0
2007-05-29,9006,9334,9006,9253,43085,88098.0,15592569.0
2007-05-30,9318,9728,9318,9646,65321,91840.0,15592569.0
2007-05-31,9859,10611,9859,10121,132792,96362.0,15592569.0
2007-06-01,10071,10579,9728,9744,103123,92776.0,15592569.0
2007-06-04,9777,9990,9613,9957,83702,94803.0,15592569.0
2007-06-05,9989,11446,9989,11447,1451707,108992.0,15592569.0
2007-06-07,11446,11446,11446,11447,0,108992.0,15592569.0
2007-06-08,11446,11446,11446,11447,0,,
2007-06-11,11446,11446,11446,11447,0,,
2007-06-12,11446,11446,11446,11447,0,,
2007-06-13,11446,11446,11446,11447,0,,
2007-06-14,11446,11446,11446,11447,0,,
2007-06-15,11446,11446,11446,11447,0,,
2007-06-18,11446,11446,11446,11447,0,,
2007-06-19,11446,11446,11446,11447,0,,
2007-06-20,11446,11446,11446,11447,0,,
2007-06-21,11446,11446,11446,11447,0,,
2007-06-22,11446,11446,11446,11447,0,,
2007-06-25,11446,11446,11446,11447,0,,
2007-06-26,11446,11446,11446,11447,0,,
2007-06-27,11446,11446,9834,9834,274382,66225.0,7007943.0
2007-06-28,9938,11290,9417,11291,85525,76036.0,7007943.0
2007-06-29,11759,12955,11446,12956,126874,87249.0,7007943.0
2007-07-02,12591,13840,11967,12175,141091,81993.0,7007943.0
2007-07-03,12487,12487,11290,11655,180997,78489.0,7007943.0
2007-07-04,11603,12071,10978,11187,76502,75335.0,7007943.0
2007-07-05,11446,11499,10770,11239,38773,75686.0,7007943.0
2007-07-06,11238,12903,11238,12904,112311,86898.0,7007943.0
2007-07-09,13268,13424,11499,12280,44357,82694.0,7007943.0
2007-07-10,11967,12175,11446,11603,35852,78139.0,7007943.0
2007-07-11,11499,11915,11394,11863,26674,79891.0,7007943.0
2007-07-12,11863,12435,11394,11655,52154,78489.0,7007943.0
2007-07-13,12019,12071,11134,11135,42984,74985.0,7007943.0
2007-07-16,11134,11551,10926,10927,24036,73583.0,7007943.0
2007-07-18,11082,11499,10874,11291,21813,76036.0,7007943.0
2007-07-19,11290,11603,11030,11343,18346,76387.0,7007943.0
2007-07-20,11342,11342,11030,11187,26037,75335.0,7007943.0
2007-07-23,11186,12851,11134,12852,119794,86548.0,7007943.0
2007-07-24,14256,14777,13528,14777,99422,99513.0,7007943.0
2007-07-25,15297,16650,13476,14257,183126,96009.0,7007943.0
2007-07-26,14256,16390,13840,16390,117394,110375.0,7007943.0
2007-07-27,16390,18679,15089,18159,233856,122289.0,7007943.0
2007-07-30,18159,20864,17742,20865,218978,140509.0,7007943.0
2007-07-31,22061,22321,18315,18575,176305,125092.0,7007943.0
2007-08-01,18783,21333,18575,21333,151054,143663.0,7007943.0
2007-08-02,22373,24506,21905,24507,166256,165037.0,7007943.0
2007-08-03,26952,28149,26224,28149,70498,189565.0,7007943.0
2007-08-06,26536,28929,24611,27369,258619,184309.0,7007943.0
2007-08-07,29085,31427,28253,31427,74213,211640.0,7007943.0
2007-08-08,34549,36110,28097,30439,527347,204982.0,7007943.0
2007-08-09,30906,34497,29189,31011,271950,208837.0,7007943.0
2007-08-10,31115,31219,27212,28409,123442,191317.0,7007943.0
2007-08-13,27108,27784,24194,24195,182354,162935.0,7007943.0
2007-08-14,24454,27680,23154,23414,219352,157679.0,7007943.0
2007-08-16,22893,23414,19928,19928,94386,134202.0,7007943.0
2007-08-17,19928,21905,18003,20396,138362,137356.0,7007943.0
2007-08-20,21957,23414,21957,23414,44467,157679.0,7007943.0
2007-08-21,26900,26900,23258,24247,269502,163285.0,7007943.0
2007-08-22,24246,24871,23882,24143,87930,162584.0,7007943.0
2007-08-23,24871,25391,24038,24039,46150,161883.0,7007943.0
2007-08-24,23622,26536,22893,24715,67244,166439.0,7007943.0
2007-08-27,25131,28409,25131,28409,83673,191317.0,7007943.0
2007-08-28,29606,32155,27576,28930,257309,194821.0,7007943.0
2007-08-29,28045,29658,26952,29138,61648,196222.0,7007943.0
2007-08-30,30490,31635,29137,29242,65414,196923.0,7007943.0
2007-08-31,29241,29814,28721,29294,28883,197274.0,7007943.0
2007-09-03,29658,31531,29397,29918,40690,201478.0,7007943.0
2007-09-04,29710,30490,29450,29918,27260,201478.0,7007943.0
2007-09-05,30282,30594,26328,26328,32935,177301.0,7007943.0
2007-09-06,26432,28617,26380,27473,30411,185010.0,7007943.0
2007-09-07,27472,29554,27472,28149,22390,189565.0,7007943.0
2007-09-10,26900,27784,26119,27265,25027,183608.0,7007943.0
2007-09-11,27056,27784,26536,26640,16470,179403.0,7007943.0
2007-09-12,26848,28097,26224,26224,12060,176600.0,7007943.0
2007-09-13,26015,27160,25547,26744,13226,180104.0,7007943.0
2007-09-14,26744,27993,26588,27057,18710,182207.0,7007943.0
2007-09-17,27212,27212,25391,25548,22367,172045.0,7007943.0
2007-09-18,25495,25495,23102,23466,34844,158029.0,7007943.0
2007-09-19,24975,24975,21853,22634,38893,152423.0,7007943.0
2007-09-20,21749,23258,20448,21385,44831,144013.0,7007943.0
2007-09-21,21749,24559,20552,24559,53799,165387.0,7007943.0
2007-09-27,25183,27889,23986,24975,61846,168191.0,7007943.0
2007-09-28,24559,25703,23310,24039,21810,161883.0,7007943.0
2007-10-01,23674,24975,23466,24039,14673,161883.0,7007943.0
2007-10-02,24506,24767,23518,23831,17042,160482.0,7007943.0
2007-10-04,23830,24559,23050,23622,17957,159080.0,7007943.0
2007-10-05,23934,23934,22998,23258,17451,156628.0,7007943.0
2007-10-08,22893,24298,22789,23206,21645,156277.0,7007943.0
2007-10-09,23206,23934,22841,23622,11250,159080.0,7007943.0
2007-10-10,23258,25287,23258,24351,21035,163986.0,7007943.0
2007-10-11,24454,24559,23414,23414,17290,157679.0,7007943.0
2007-10-12,23206,24142,22373,23987,22190,161533.0,7007943.0
2007-10-15,25079,27576,25079,27577,23940,185710.0,7007943.0
2007-10-16,28513,31219,28409,29034,138735,195522.0,7007943.0
2007-10-17,28617,29033,24715,27421,44270,184659.0,7007943.0
2007-10-18,28409,28617,25911,26328,38100,177301.0,7007943.0
2007-10-19,24819,29345,24819,26952,35745,181506.0,7007943.0
2007-10-22,25027,25963,24506,24871,28540,167490.0,7007943.0
2007-10-23,25807,27732,24923,26536,42551,178703.0,7007943.0
2007-10-24,26952,28929,26119,28097,47765,189214.0,7007943.0
2007-10-25,29137,29866,28201,28670,34801,193069.0,7007943.0
2007-10-26,29137,32936,29137,32936,132075,221801.0,7007943.0
2007-10-29,33040,34757,29450,29710,261360,200077.0,7007943.0
2007-10-30,30178,30646,27368,28670,64462,193069.0,7007943.0
2007-10-31,27576,29085,26848,28305,63416,190616.0,7007943.0
2007-11-01,28305,28305,27056,27057,28863,182207.0,7007943.0
2007-11-02,26432,27524,26015,27525,26160,185360.0,7007943.0
2007-11-05,27108,27784,26015,26120,24699,175899.0,7007943.0
2007-11-06,26432,26952,25599,26744,35512,180104.0,7007943.0
2007-11-07,27576,27576,26119,26224,24858,176600.0,7007943.0
