동부건설(005960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-15,89917,91187,87061,88967,112515,91628.0,21790345.0
2003-09-16,87591,89812,87379,88650,14530,91302.0,21790345.0
2003-09-17,89918,89918,88226,88861,23200,91519.0,21790345.0
2003-09-18,87485,89706,87485,88015,17320,90648.0,21790345.0
2003-09-19,88015,88860,85158,86322,46130,88905.0,21790345.0
2003-09-22,86744,86744,81349,83466,39460,85963.0,21790345.0
2003-09-23,82935,83464,80608,83149,29950,85636.0,21790345.0
2003-09-24,84311,84311,82936,83255,16430,85745.0,21790345.0
2003-09-25,82513,83253,80820,83149,13029,85636.0,21790345.0
2003-09-26,82195,84628,81665,82937,13960,85418.0,21790345.0
2003-09-29,82725,84418,73521,80398,39955,82803.0,21790345.0
2003-09-30,80609,82725,80398,82091,19260,84547.0,21790345.0
2003-10-01,82618,83358,81666,83360,34220,85854.0,21790345.0
2003-10-02,84735,84841,83995,84630,28280,87161.0,21790345.0
2003-10-06,85158,86110,83995,84312,49010,86835.0,21790345.0
2003-10-07,84311,85368,84206,85370,30790,87924.0,21790345.0
2003-10-08,85263,87062,85263,85899,39500,88469.0,21790345.0
2003-10-09,86322,86850,85475,86217,20720,88796.0,21790345.0
2003-10-10,87590,88437,87168,88227,31220,90866.0,21790345.0
2003-10-13,87802,89600,87590,88227,33520,90866.0,21790345.0
2003-10-14,89494,89918,88648,89602,50970,92282.0,21790345.0
2003-10-15,89494,89705,88860,89073,16649,91737.0,21790345.0
2003-10-16,89706,93303,89494,92035,64000,94788.0,21790345.0
2003-10-17,93091,94890,92668,93728,67830,96531.0,21790345.0
2003-10-20,93726,95101,91821,93728,38190,96531.0,21790345.0
2003-10-21,93726,96689,93726,96690,92118,99582.0,21790345.0
2003-10-22,96689,106421,95736,100181,129882,103177.0,21790345.0
2003-10-23,101555,104729,99228,102931,150624,106010.0,21790345.0
2003-10-24,105152,105575,100498,103037,101300,106119.0,21790345.0
2003-10-27,103247,104517,101766,102402,24960,105465.0,21790345.0
2003-10-28,101555,104940,101555,102508,69620,105574.0,21790345.0
2003-10-29,104623,104623,99439,101027,68540,104049.0,21790345.0
2003-10-30,102825,103036,99862,100498,72000,103504.0,21790345.0
2003-10-31,102613,102613,101554,102085,62200,105138.0,21790345.0
2003-11-03,104093,106208,103670,105787,63210,108952.0,21790345.0
2003-11-04,106209,107267,105363,106634,59820,109823.0,21790345.0
2003-11-05,106632,107690,105785,105787,56860,108952.0,21790345.0
2003-11-06,107902,108537,105575,106845,57370,110041.0,21790345.0
2003-11-07,107901,108326,105046,106210,64412,109388.0,21790345.0
2003-11-10,105785,106632,104092,105364,58760,108516.0,21790345.0
2003-11-11,105363,105786,104729,104729,23280,107862.0,21790345.0
2003-11-12,103458,106421,103458,105576,32270,108734.0,21790345.0
2003-11-13,105786,108113,105786,108115,51970,111349.0,21790345.0
2003-11-14,108113,108325,106844,107903,23640,111131.0,21790345.0
2003-11-17,105997,108537,105997,106845,39840,110041.0,21790345.0
2003-11-18,106844,106844,104305,105681,43983,108843.0,21790345.0
2003-11-19,105680,105786,103670,104412,41300,107535.0,21790345.0
2003-11-20,104411,105574,103670,103777,23480,106882.0,21790345.0
2003-11-21,104305,108325,101554,103672,55290,106773.0,21790345.0
2003-11-24,102613,103670,101765,101767,38380,104812.0,21790345.0
2003-11-25,102824,104517,102190,103672,27410,106773.0,21790345.0
2003-11-26,103670,104517,102824,103566,18320,106664.0,21790345.0
2003-11-27,104517,104517,103035,103672,28810,106773.0,21790345.0
2003-11-28,103671,105786,102825,105153,27920,108298.0,21790345.0
2003-12-01,105998,107902,105786,107057,111280,110259.0,21790345.0
2003-12-02,107055,107267,105785,105787,34160,108952.0,21790345.0
2003-12-03,105574,107055,105468,105576,15040,108734.0,21790345.0
2003-12-04,105997,106845,105575,106845,12800,110041.0,21790345.0
2003-12-05,107478,107478,105468,105787,29600,108952.0,21790345.0
2003-12-08,103882,105680,103670,104729,21890,107862.0,21790345.0
2003-12-09,105046,106633,105046,106210,16600,109388.0,21790345.0
2003-12-10,106421,107901,105151,107903,61820,111131.0,21790345.0
2003-12-11,107902,108960,105363,108749,48770,112002.0,21790345.0
2003-12-12,108748,110228,108748,109596,52110,112874.0,21790345.0
2003-12-15,112768,118268,110652,117635,163410,121154.0,21790345.0
2003-12-16,117211,134348,114461,126310,469743,130088.0,21790345.0
2003-12-17,131810,145140,131598,145140,730703,149482.0,21790345.0
2003-12-18,152122,154026,139639,141966,351480,146213.0,21790345.0
2003-12-19,144081,145562,137099,138370,253110,142509.0,21790345.0
2003-12-22,139639,147467,139004,143871,349897,148174.0,21790345.0
2003-12-23,145139,147042,142387,144082,257831,148392.0,21790345.0
2003-12-24,144292,145351,137945,138370,374200,142509.0,21790345.0
2003-12-26,137522,138791,132868,136254,540275,140330.0,21790345.0
2003-12-29,116999,119115,115941,115943,270655,119411.0,21790345.0
2003-12-30,114673,117634,110441,114250,252433,117668.0,21790345.0
2004-01-02,111076,114249,110229,110653,176154,113964.0,21790345.0
2004-01-05,111075,112557,110652,111923,99550,115271.0,21790345.0
2004-01-06,113403,117211,112344,114250,143485,117668.0,21790345.0
2004-01-07,115941,117211,113191,114250,168760,117668.0,21790345.0
2004-01-08,112980,113826,111076,111077,101062,114399.0,21790345.0
2004-01-09,112132,112132,106421,107691,129015,110913.0,21790345.0
2004-01-12,107691,107691,103776,105153,139750,108298.0,21790345.0
2004-01-13,105257,107267,104517,104518,63923,107644.0,21790345.0
2004-01-14,104729,105574,103670,104518,42875,107644.0,21790345.0
2004-01-15,104729,105997,104199,104200,36210,107317.0,21790345.0
2004-01-16,104198,104411,103564,103566,49461,106664.0,21790345.0
2004-01-19,102931,103882,102825,103037,39351,106119.0,21790345.0
2004-01-20,104940,105151,103670,103883,45120,106991.0,21790345.0
2004-01-26,104093,106422,102931,103037,44640,106119.0,21790345.0
2004-01-27,102612,105256,102612,105258,60232,108407.0,21790345.0
2004-01-28,105256,106844,105151,105258,44200,108407.0,21790345.0
2004-01-29,105785,105785,103247,105576,17070,108734.0,21790345.0
2004-01-30,105574,105574,101765,103566,21200,106664.0,21790345.0
2004-02-02,103564,104411,103035,103672,9660,106773.0,21790345.0
2004-02-03,104728,104728,102507,103566,13573,106664.0,21790345.0
2004-02-04,104518,104518,102613,102825,21640,105901.0,21790345.0
2004-02-05,102613,104728,102190,104095,17090,107208.0,21790345.0
2004-02-06,104729,108960,103036,104200,97897,107317.0,21790345.0
2004-02-09,104728,107689,104728,105364,44890,108516.0,21790345.0
2004-02-10,105574,106632,105151,105787,36848,108952.0,21790345.0
2004-02-11,105785,108537,105785,107903,27300,111131.0,21790345.0
2004-02-12,108959,108959,106632,107691,11820,110913.0,21790345.0
2004-02-13,106845,107690,106209,106845,23030,110041.0,21790345.0
2004-02-16,107055,108748,107055,107691,28870,110913.0,21790345.0
2004-02-17,107902,110017,107902,108538,23000,111784.0,21790345.0
2004-02-18,108960,114461,108960,113827,77212,117232.0,21790345.0
2004-02-19,114462,118480,114462,117424,94510,120936.0,21790345.0
2004-02-20,119538,119538,114884,117847,38520,121372.0,21790345.0
2004-02-23,119116,120385,117423,119540,90600,123115.0,21790345.0
2004-02-24,115518,120597,115518,116578,45452,120065.0,21790345.0
2004-02-25,111499,117423,110018,115308,51080,118757.0,21790345.0
2004-02-26,113614,116364,113614,116366,53890,119847.0,21790345.0
2004-02-27,117423,117423,114249,114885,22810,118322.0,21790345.0
2004-03-02,114673,114673,111076,112769,51490,116143.0,21790345.0
2004-03-03,111076,112133,110229,111077,20245,114399.0,21790345.0
2004-03-04,111287,113191,110441,111923,44540,115271.0,21790345.0
2004-03-05,112980,114248,110864,112346,44610,115707.0,21790345.0
2004-03-08,112768,118480,112768,118059,60430,121590.0,21790345.0
2004-03-09,118058,118269,115942,117424,51650,120936.0,21790345.0
2004-03-10,120172,120172,106844,110019,156256,113310.0,21790345.0
2004-03-11,110017,110017,107478,108115,27199,111349.0,21790345.0
2004-03-12,108113,108325,102401,107903,87800,111131.0,21790345.0
2004-03-15,108113,109806,104306,108326,22580,111567.0,21790345.0
2004-03-16,107901,108326,106844,108326,16941,111567.0,21790345.0
2004-03-17,108326,110441,107267,110442,25200,113746.0,21790345.0
2004-03-18,110017,111710,110017,110653,29710,113964.0,21790345.0
2004-03-19,110017,111710,109383,110653,14630,113964.0,21790345.0
2004-03-22,111499,111499,109806,110653,17390,113964.0,21790345.0
2004-03-23,108113,111076,108113,111077,7010,114399.0,21790345.0
2004-03-24,110441,111287,109383,110019,7480,113310.0,21790345.0
2004-03-25,110653,112133,108113,108538,32350,111784.0,21790345.0
2004-03-26,109806,114673,109383,114673,57920,118104.0,21790345.0
2004-03-29,117211,117845,114672,115731,44910,119193.0,21790345.0
2004-03-30,116364,117634,114672,115943,24860,119411.0,21790345.0
2004-03-31,116999,116999,114248,115943,46440,119411.0,21790345.0
2004-04-01,115941,116364,114248,115731,10930,119193.0,21790345.0
2004-04-02,117000,117000,114461,116366,13200,119847.0,21790345.0
2004-04-06,116364,117846,115730,116578,40940,120065.0,21790345.0
2004-04-07,116789,122500,112344,121021,102340,124641.0,21790345.0
2004-04-08,119539,122713,119539,121232,45829,124859.0,21790345.0
2004-04-09,119961,122500,116577,118693,81309,122244.0,21790345.0
2004-04-12,118693,125252,118693,125252,133730,128999.0,21790345.0
2004-04-13,126732,132655,125251,132234,129150,136190.0,21790345.0
2004-04-14,131175,150216,130539,144717,423011,149046.0,21790345.0
2004-04-16,141966,145986,135619,145986,186550,150353.0,21790345.0
2004-04-19,141753,145350,137945,140274,72951,144470.0,21790345.0
2004-04-20,140273,142389,135407,139639,130050,143816.0,21790345.0
2004-04-21,140907,141755,137523,139851,51621,144034.0,21790345.0
2004-04-22,139638,145774,139638,141332,38480,145560.0,21790345.0
2004-04-23,139850,142812,137734,137735,30450,141855.0,21790345.0
2004-04-26,136887,139639,134349,139639,29460,143816.0,21790345.0
2004-04-27,139638,139638,134771,135196,23620,139240.0,21790345.0
2004-04-28,134560,135196,129060,131176,79221,135100.0,21790345.0
2004-04-29,129272,130329,121654,125252,84640,128999.0,21790345.0
2004-04-30,122713,126308,122713,122713,60990,126384.0,21790345.0
2004-05-03,122713,125463,122713,125464,10230,129217.0,21790345.0
2004-05-04,125039,127155,124828,126310,26970,130088.0,21790345.0
2004-05-06,127579,137311,127579,129060,80670,132921.0,21790345.0
2004-05-07,131175,131175,120597,126522,44380,130306.0,21790345.0
2004-05-10,122924,124404,116364,118482,69790,122026.0,21790345.0
2004-05-11,116788,120597,116788,118482,25830,122026.0,21790345.0
2004-05-12,118479,122288,118479,119963,13630,123551.0,21790345.0
2004-05-13,119116,120598,118481,119540,20215,123115.0,21790345.0
2004-05-14,118057,125886,117846,118693,21070,122244.0,21790345.0
2004-05-17,118693,118693,112133,113192,44420,116578.0,21790345.0
2004-05-18,113191,114036,110016,111500,21260,114835.0,21790345.0
2004-05-19,112344,115307,111499,114673,43981,118104.0,21790345.0
2004-05-20,114249,115096,111288,113192,7180,116578.0,21790345.0
2004-05-21,112345,117423,112345,117001,40330,120501.0,21790345.0
2004-05-24,116365,118057,115307,117212,29610,120719.0,21790345.0
2004-05-25,117211,118057,115518,115943,19919,119411.0,21790345.0
2004-05-27,116364,118692,116153,118270,30135,121808.0,21790345.0
2004-05-28,118268,118268,115307,116366,54510,119847.0,21790345.0
2004-05-31,116364,116364,114248,115731,14141,119193.0,21790345.0
2004-06-01,118057,118480,115730,116789,20200,120283.0,21790345.0
2004-06-02,116788,117634,115518,117635,4740,121154.0,21790345.0
2004-06-03,116153,117845,115307,116366,17060,119847.0,21790345.0
2004-06-04,116364,116364,114037,115731,9205,119193.0,21790345.0
2004-06-07,114249,116789,114249,116789,34670,120283.0,21790345.0
2004-06-08,116788,117211,114461,116366,8817,119847.0,21790345.0
2004-06-09,116364,116788,114672,115731,6740,119193.0,21790345.0
2004-06-10,114248,115941,112768,115943,18198,119411.0,21790345.0
2004-06-11,115518,115518,112133,114250,35630,117668.0,21790345.0
2004-06-14,114248,116364,113191,114250,13360,117668.0,21790345.0
2004-06-15,114248,114461,112133,114462,16830,117886.0,21790345.0
2004-06-16,114249,115308,113403,115308,13210,118757.0,21790345.0
2004-06-17,115306,115306,112344,113616,10350,117014.0,21790345.0
2004-06-18,112133,113826,111711,113404,17640,116796.0,21790345.0
2004-06-21,113191,114248,112132,114039,8620,117450.0,21790345.0
2004-06-22,114037,114672,113191,114039,10170,117450.0,21790345.0
2004-06-23,113192,113403,97112,113404,27410,116796.0,21790345.0
2004-06-24,114461,114461,112133,114250,2701,117668.0,21790345.0
2004-06-25,114248,118480,112133,114250,11090,117668.0,21790345.0
2004-06-28,115307,115307,112344,114250,1130,117668.0,21790345.0
2004-06-29,114249,114884,113403,114673,2657,118104.0,21790345.0
2004-06-30,115518,115518,112132,114039,5580,117450.0,21790345.0
2004-07-01,114037,114037,111498,111711,9867,115053.0,21790345.0
2004-07-02,111710,111710,110017,110230,8191,113528.0,21790345.0
2004-07-05,111710,111710,108113,110019,9441,113310.0,21790345.0
2004-07-06,110018,110229,107479,109172,31090,112438.0,21790345.0
2004-07-07,107055,109171,105785,107691,13650,110913.0,21790345.0
2004-07-08,107690,108325,107478,107903,14610,111131.0,21790345.0
2004-07-09,106845,108960,105786,108749,12910,112002.0,21790345.0
2004-07-12,108749,110653,107902,108749,10120,112002.0,21790345.0
2004-07-13,110017,110017,108749,108749,6269,112002.0,21790345.0
2004-07-14,107267,109594,106208,107691,29750,110913.0,21790345.0
2004-07-15,107055,108748,106208,107691,10220,110913.0,21790345.0
2004-07-16,108959,109594,106844,109596,20860,112874.0,21790345.0
2004-07-19,109595,111499,108749,111077,14880,114399.0,21790345.0
2004-07-20,110018,111076,108961,109172,9386,112438.0,21790345.0
2004-07-21,108960,110017,108960,109807,3900,113092.0,21790345.0
2004-07-22,107901,110864,107901,110019,3920,113310.0,21790345.0
2004-07-23,109383,110653,109171,110019,10220,113310.0,21790345.0
2004-07-26,106844,110017,106844,110019,1377,113310.0,21790345.0
2004-07-27,108959,111498,108325,111500,6050,114835.0,21790345.0
2004-07-28,111499,111499,108960,110865,5910,114181.0,21790345.0
2004-07-29,109383,111499,109383,110653,15580,113964.0,21790345.0
2004-07-30,110017,111921,110017,111711,9010,115053.0,21790345.0
2004-08-02,111075,111709,110016,111500,15720,114835.0,21790345.0
2004-08-03,111498,111498,109382,111500,4650,114835.0,21790345.0
2004-08-04,109383,110864,109171,110019,2590,113310.0,21790345.0
2004-08-05,110229,111076,109172,110865,4640,114181.0,21790345.0
2004-08-06,110864,115941,110864,114039,40450,117450.0,21790345.0
2004-08-09,114037,118057,113403,116366,40450,119847.0,21790345.0
2004-08-10,116153,119538,116153,118482,54662,122026.0,21790345.0
2004-08-11,118480,118692,117422,118059,38240,121590.0,21790345.0
2004-08-12,119750,121654,118057,120386,26430,123987.0,21790345.0
2004-08-13,120383,122499,118903,121655,36161,125294.0,21790345.0
2004-08-16,123348,123348,119539,121444,11500,125077.0,21790345.0
2004-08-17,121442,123558,120597,122078,20790,125730.0,21790345.0
2004-08-18,122078,122078,118481,119540,75130,123115.0,21790345.0
2004-08-19,119539,120809,118693,120809,22640,124423.0,21790345.0
2004-08-20,119538,121019,118479,119751,23850,123333.0,21790345.0
2004-08-23,119116,122500,119116,120809,35860,124423.0,21790345.0
2004-08-24,120808,122713,120173,122713,21840,126384.0,21790345.0
2004-08-25,122713,124193,122713,123560,21800,127256.0,21790345.0
2004-08-26,123558,124828,123136,124829,20310,128563.0,21790345.0
2004-08-27,124828,127578,124828,126522,56184,130306.0,21790345.0
2004-08-30,125040,128001,125040,126945,22200,130742.0,21790345.0
2004-08-31,126733,127367,125674,127368,16961,131178.0,21790345.0
2004-09-01,126520,138369,126520,137523,224890,141637.0,21790345.0
2004-09-02,137734,143869,134984,142813,176330,147085.0,21790345.0
2004-09-03,143870,145351,139850,141543,60300,145777.0,21790345.0
2004-09-06,140272,141331,139849,140697,60036,144906.0,21790345.0
2004-09-07,139849,139849,135618,138158,112200,142291.0,21790345.0
2004-09-08,136676,139639,133292,133504,34450,137497.0,21790345.0
2004-09-09,133714,138157,133714,137523,24070,141637.0,21790345.0
2004-09-10,137523,137946,134772,137523,27470,141637.0,21790345.0
2004-09-13,136042,139639,135619,137523,43710,141637.0,21790345.0
2004-09-14,137523,139638,136464,137100,39595,141201.0,21790345.0
2004-09-15,135830,136887,134560,135196,35140,139240.0,21790345.0
2004-09-16,134349,140062,134349,137735,54409,141855.0,21790345.0
2004-09-17,139639,145140,138580,143871,191300,148174.0,21790345.0
2004-09-20,144293,152333,144293,149795,243020,154276.0,21790345.0
2004-09-21,149158,160583,149158,156565,257900,161249.0,21790345.0
2004-09-22,158680,158680,153391,155719,105330,160377.0,21790345.0
2004-09-23,152543,152755,147255,150218,114560,154711.0,21790345.0
2004-09-24,147256,152121,147256,151699,19720,156237.0,21790345.0
2004-09-30,149157,152543,149157,150218,18491,154711.0,21790345.0
2004-10-01,152332,154659,151062,153180,50322,157762.0,21790345.0
2004-10-04,152755,155507,152333,153603,65436,158198.0,21790345.0
2004-10-05,153814,153814,151062,151276,34432,155801.0,21790345.0
2004-10-06,150428,151486,148523,148525,59499,152968.0,21790345.0
2004-10-07,148523,154025,148523,150429,186652,154929.0,21790345.0
2004-10-08,150639,156352,150639,154449,99019,159070.0,21790345.0
2004-10-11,154660,165662,154448,165663,222711,170618.0,21790345.0
2004-10-12,165026,165026,156563,161008,86050,165825.0,21790345.0
2004-10-13,162910,168835,160583,160797,100110,165607.0,21790345.0
2004-10-14,160160,166296,160160,162912,273440,167786.0,21790345.0
2004-10-15,162488,184703,162488,173491,548199,178681.0,21790345.0
2004-10-18,176876,182588,176876,178780,265441,184128.0,21790345.0
2004-10-19,179837,181954,176876,178780,209592,184128.0,21790345.0
2004-10-20,181954,184704,174548,180261,3553344,185654.0,21790345.0
2004-10-21,184281,198879,170528,180261,858524,185654.0,21790345.0
2004-10-22,174548,184703,173489,183647,251557,189140.0,21790345.0
2004-10-25,179413,185126,177086,178992,160370,184346.0,21790345.0
2004-10-26,174759,180472,174759,177299,80490,182603.0,21790345.0
2004-10-27,179837,180684,173914,173914,107010,179117.0,21790345.0
2004-10-28,175394,178780,175183,178357,150120,183693.0,21790345.0
2004-10-29,180895,180895,177509,179838,86481,185218.0,21790345.0
2004-11-01,180260,187876,180049,183647,157320,189140.0,21790345.0
2004-11-02,188089,189358,175605,181954,179100,187397.0,21790345.0
2004-11-03,180049,184069,177721,184070,113545,189576.0,21790345.0
2004-11-04,184069,184069,179836,179838,46111,185218.0,21790345.0
2004-11-05,180895,187876,180260,181531,263130,186961.0,21790345.0
2004-11-08,183010,184703,178990,178992,76760,184346.0,21790345.0
2004-11-09,183010,184915,178779,181531,176470,186961.0,21790345.0
2004-11-10,186185,206919,185972,199938,697380,205919.0,21790345.0
2004-11-11,197821,202052,196764,198457,208085,204393.0,21790345.0
2004-11-12,202899,202899,196128,196130,197850,201996.0,21790345.0
2004-11-15,196128,196128,196128,196130,0,201996.0,21790345.0
2004-11-16,190627,192532,186819,187455,214817,193062.0,21790345.0
2004-11-17,188512,190628,185127,188301,177099,193934.0,21790345.0
2004-11-18,187242,190416,185338,189994,129374,195677.0,21790345.0
2004-11-19,194647,195704,189357,189571,202560,195241.0,21790345.0
2004-11-22,187030,188300,181953,183012,109530,188486.0,21790345.0
