LG화학(051910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-02,228500,232500,228000,229000,166357,15176082.0,66271100.0
2015-04-03,229000,229500,225500,227500,155013,15076675.0,66271100.0
2015-04-06,226000,230000,224500,228500,120523,15142946.0,66271100.0
2015-04-07,232500,235000,229000,229000,136854,15176082.0,66271100.0
2015-04-08,229500,242000,229000,241500,351434,16004471.0,66271100.0
2015-04-09,242500,258000,241500,254000,511538,16832859.0,66271100.0
2015-04-10,253500,257000,251000,256000,208427,16965402.0,66271100.0
2015-04-13,256000,272000,256000,271500,477231,17992604.0,66271100.0
2015-04-14,270000,276000,266000,275000,307661,18224552.0,66271100.0
2015-04-15,274000,281000,272000,276500,221583,18323959.0,66271100.0
2015-04-16,277000,280500,262000,264000,463714,17495570.0,66271100.0
2015-04-17,265000,267500,256500,261500,364276,17329893.0,66271100.0
2015-04-20,266000,287500,265000,283500,535775,18787857.0,66271100.0
2015-04-21,284500,285500,277000,277000,216226,18357095.0,66271100.0
2015-04-22,282500,290000,282000,284000,464904,18820992.0,66271100.0
2015-04-23,284000,289500,281000,284000,208870,18820992.0,66271100.0
2015-04-24,288000,288500,275000,279000,241895,18489637.0,66271100.0
2015-04-27,279500,281500,268500,270000,297655,17893197.0,66271100.0
2015-04-28,270500,278500,270500,274500,176947,18191417.0,66271100.0
2015-04-29,275000,280000,269500,276000,190047,18290824.0,66271100.0
2015-04-30,280500,282000,272000,273000,237552,18092010.0,66271100.0
2015-05-04,277500,279500,273500,278500,110318,18456501.0,66271100.0
2015-05-06,279500,282000,275500,280000,187826,18555908.0,66271100.0
2015-05-07,280500,286000,270500,275000,292838,18224552.0,66271100.0
2015-05-08,276000,278000,267000,268000,215091,17760655.0,66271100.0
2015-05-11,271500,278000,270000,272000,201185,18025739.0,66271100.0
2015-05-12,271500,279500,271500,276000,175592,18290824.0,66271100.0
2015-05-13,277500,280000,275000,277500,101067,18390230.0,66271100.0
2015-05-14,275000,276000,267000,269000,237561,17826926.0,66271100.0
2015-05-15,271500,272000,262500,265000,180310,17561842.0,66271100.0
2015-05-18,266500,270500,266000,267500,128506,17727519.0,66271100.0
2015-05-19,269500,269500,260500,267000,152667,17694384.0,66271100.0
2015-05-20,269000,269000,259000,260000,185245,17230486.0,66271100.0
2015-05-21,258000,262000,256000,259500,125345,17197350.0,66271100.0
2015-05-22,262000,271000,261500,269000,208560,17826926.0,66271100.0
2015-05-26,269500,272000,264000,269500,152494,17860061.0,66271100.0
2015-05-27,265500,266000,258500,258500,229250,17131079.0,66271100.0
2015-05-28,260000,261500,254000,255000,161640,16899130.0,66271100.0
2015-05-29,253500,255000,249500,249500,241310,16534639.0,66271100.0
2015-06-01,253000,254000,248500,250500,142698,16600911.0,66271100.0
2015-06-02,250000,255500,249500,254000,162311,16832859.0,66271100.0
2015-06-03,258500,267000,258000,263000,299272,17429299.0,66271100.0
2015-06-04,263000,266500,255500,264000,200759,17495570.0,66271100.0
2015-06-05,260500,265000,258000,260000,123427,17230486.0,66271100.0
2015-06-08,260000,268000,258000,264500,165813,17528706.0,66271100.0
2015-06-09,265000,273000,265000,267500,201991,17727519.0,66271100.0
2015-06-10,271500,273000,265500,267500,171887,17727519.0,66271100.0
2015-06-11,272000,272500,266000,269000,188506,17826926.0,66271100.0
2015-06-12,267000,268500,259000,262000,168224,17363028.0,66271100.0
2015-06-15,257000,264500,253000,261500,78232,17329893.0,66271100.0
2015-06-16,261500,265000,255500,259500,170390,17197350.0,66271100.0
2015-06-17,261500,277000,260500,275000,401303,18224552.0,66271100.0
2015-06-18,275000,286500,275000,283500,352335,18787857.0,66271100.0
2015-06-19,287000,288500,283500,283500,204149,18787857.0,66271100.0
2015-06-22,285500,288000,274000,276500,151796,18323959.0,66271100.0
2015-06-23,281500,283000,275500,276500,124290,18323959.0,66271100.0
2015-06-24,279000,280000,272000,275000,126804,18224552.0,66271100.0
2015-06-25,274000,281000,271000,277500,184148,18390230.0,66271100.0
2015-06-26,277000,284500,276500,276500,143431,18323959.0,66271100.0
2015-06-29,271500,275000,268000,271500,115466,17992604.0,66271100.0
2015-06-30,269500,280000,269000,278500,163525,18456501.0,66271100.0
2015-07-01,280000,283000,277000,281000,125288,18622179.0,66271100.0
2015-07-02,281000,282000,274000,281000,165932,18622179.0,66271100.0
2015-07-03,282500,284500,278000,280500,85311,18589044.0,66271100.0
2015-07-06,278000,279000,270500,272000,154194,18025739.0,66271100.0
2015-07-07,272000,272000,256000,259000,312870,17164215.0,66271100.0
2015-07-08,259500,260000,235500,236500,549009,15673115.0,66271100.0
2015-07-09,233500,245500,228500,245500,400085,16269555.0,66271100.0
2015-07-10,254000,260000,250000,259000,317583,17164215.0,66271100.0
2015-07-13,261500,261500,246500,253000,231534,16766588.0,66271100.0
2015-07-14,254500,256500,247000,250000,164076,16567775.0,66271100.0
2015-07-15,255000,262000,252500,261000,182662,17296757.0,66271100.0
2015-07-16,262000,264000,258000,260500,109240,17263622.0,66271100.0
2015-07-17,264000,265500,259000,260000,103535,17230486.0,66271100.0
2015-07-20,269500,270000,258000,259500,209108,17197350.0,66271100.0
2015-07-21,272000,282500,268500,280000,541532,18555908.0,66271100.0
2015-07-22,276000,280000,272500,274500,167995,18191417.0,66271100.0
2015-07-23,273500,277000,266000,271000,230340,17959468.0,66271100.0
2015-07-24,267500,269000,259000,260500,151336,17263622.0,66271100.0
2015-07-27,255500,261000,251500,254000,184569,16832859.0,66271100.0
2015-07-28,249000,254500,241000,247000,256193,16368962.0,66271100.0
2015-07-29,249500,252500,245500,245500,155157,16269555.0,66271100.0
2015-07-30,250000,257500,249500,251000,169584,16634046.0,66271100.0
2015-07-31,254500,259000,244000,250000,235124,16567775.0,66271100.0
2015-08-03,245000,246000,234000,237000,259301,15706251.0,66271100.0
2015-08-04,234000,241000,233500,239000,222990,15838793.0,66271100.0
2015-08-05,240000,247000,237500,246500,165754,16335826.0,66271100.0
2015-08-06,247500,248000,240500,243500,137246,16137013.0,66271100.0
2015-08-07,242000,242500,237000,238000,128658,15772522.0,66271100.0
2015-08-10,236000,236500,218500,222500,397436,14745320.0,66271100.0
2015-08-11,228500,230000,222500,222500,274325,14745320.0,66271100.0
2015-08-12,217000,219000,206500,213000,445564,14115744.0,66271100.0
2015-08-13,213500,227500,213500,225500,335314,14944133.0,66271100.0
2015-08-17,235000,238000,230000,237500,338388,15739386.0,66271100.0
2015-08-18,234500,235000,229500,232000,174599,15374895.0,66271100.0
2015-08-19,230000,233500,219500,224500,195767,14877862.0,66271100.0
2015-08-20,219000,226500,219000,221000,145649,14645913.0,66271100.0
2015-08-21,220000,225500,216500,220500,261379,14612778.0,66271100.0
2015-08-24,219500,225000,208000,216500,368453,14347693.0,66271100.0
2015-08-25,219000,228000,212000,219000,202144,14513371.0,66271100.0
2015-08-26,219500,229000,214000,226000,282032,14977269.0,66271100.0
2015-08-27,230000,230500,222500,226500,257133,15010404.0,66271100.0
2015-08-28,241000,246000,238000,240500,387353,15938200.0,66271100.0
2015-08-31,241000,241500,233000,234000,220700,15507437.0,66271100.0
2015-09-01,240000,242500,230000,230500,232544,15275489.0,66271100.0
2015-09-02,223000,230000,222000,228500,272695,15142946.0,66271100.0
2015-09-03,232000,233000,225000,227000,184978,15043540.0,66271100.0
2015-09-04,226500,229500,220000,221500,191696,14679049.0,66271100.0
2015-09-07,219500,223000,216500,219500,164343,14546506.0,66271100.0
2015-09-08,219500,221000,215000,217000,147319,14380829.0,66271100.0
2015-09-09,221500,232500,220000,231500,275402,15341760.0,66271100.0
2015-09-10,226500,236000,225500,236000,179861,15639980.0,66271100.0
2015-09-11,233500,237000,230500,230500,155880,15275489.0,66271100.0
2015-09-14,232500,235500,229000,234500,161653,15540573.0,66271100.0
2015-09-15,233500,236000,230500,233500,93496,15474302.0,66271100.0
2015-09-16,236000,254000,235500,251000,444532,16634046.0,66271100.0
2015-09-17,254000,266500,252000,257000,398046,17031673.0,66271100.0
2015-09-18,258000,268000,253000,264000,281776,17495570.0,66271100.0
2015-09-21,257500,261500,254500,256000,204512,16965402.0,66271100.0
2015-09-22,261000,263500,256000,258000,185351,17097944.0,66271100.0
2015-09-23,254000,271000,253500,266000,535466,17628113.0,66271100.0
2015-09-24,267000,273000,264000,268000,237070,17760655.0,66271100.0
2015-09-25,270000,271000,264000,267000,192856,17694384.0,66271100.0
2015-09-30,264500,285500,264500,285500,547594,18920399.0,66271100.0
2015-10-01,282500,288500,278000,288000,390644,19086077.0,66271100.0
2015-10-02,282500,285000,276500,276500,285419,18323959.0,66271100.0
2015-10-05,278000,292000,278000,288000,389828,19086077.0,66271100.0
2015-10-06,292000,297500,285000,285500,219350,18920399.0,66271100.0
2015-10-07,288000,293000,284500,287000,152608,19019806.0,66271100.0
2015-10-08,289500,290000,284000,289000,180161,19152348.0,66271100.0
2015-10-12,287000,294000,285500,287000,223050,19019806.0,66271100.0
2015-10-13,287000,287000,280000,284000,191854,18820992.0,66271100.0
2015-10-14,280000,282000,270000,271000,309186,17959468.0,66271100.0
2015-10-15,273000,289000,272000,287500,347515,19052941.0,66271100.0
2015-10-16,287000,291500,282500,289000,194238,19152348.0,66271100.0
2015-10-19,297500,298000,287000,290500,392479,19251755.0,66271100.0
2015-10-20,289500,294000,288000,290500,194476,19251755.0,66271100.0
2015-10-21,290500,297000,290000,294000,219305,19483703.0,66271100.0
2015-10-22,292500,294500,286000,290500,153558,19251755.0,66271100.0
2015-10-23,296000,299000,293000,297000,173499,19682517.0,66271100.0
2015-10-26,300000,300000,295000,297000,130804,19682517.0,66271100.0
2015-10-27,295500,300000,290500,300000,159406,19881330.0,66271100.0
2015-10-28,306000,322000,306000,315000,671657,20875396.0,66271100.0
2015-10-29,315000,318500,311500,315000,290250,20875396.0,66271100.0
2015-10-30,314500,315000,303500,304500,312826,20179550.0,66271100.0
2015-11-02,303500,315000,303500,314500,232306,20842261.0,66271100.0
2015-11-03,317500,321000,314500,319000,203944,21140481.0,66271100.0
2015-11-04,321000,321500,314000,315500,152967,20908532.0,66271100.0
2015-11-05,312000,313500,303000,304000,270565,20146414.0,66271100.0
2015-11-06,301500,306500,300500,304000,168141,20146414.0,66271100.0
2015-11-09,300000,303000,289000,296500,290803,19649381.0,66271100.0
2015-11-10,292000,301000,292000,296500,180697,19649381.0,66271100.0
2015-11-11,295500,299000,286500,296500,203856,19649381.0,66271100.0
2015-11-12,298000,301500,294500,298000,140900,19748788.0,66271100.0
2015-11-13,295000,305000,294000,299500,228823,19848194.0,66271100.0
2015-11-16,294000,298000,293000,294000,140792,19483703.0,66271100.0
2015-11-17,301000,316500,298500,313500,336995,20775990.0,66271100.0
2015-11-18,313500,319000,310000,313000,174571,20742854.0,66271100.0
2015-11-19,317500,327500,317000,326000,319695,21604379.0,66271100.0
2015-11-20,327500,332500,321500,322500,246226,21372430.0,66271100.0
2015-11-23,323000,324000,318000,322000,227567,21339294.0,66271100.0
2015-11-24,322500,335000,320000,334000,295793,22134547.0,66271100.0
2015-11-25,332000,333000,321500,322000,248609,21339294.0,66271100.0
2015-11-26,322000,331500,321500,324000,161002,21471836.0,66271100.0
2015-11-27,324000,325500,318000,321000,135494,21273023.0,66271100.0
2015-11-30,317500,323000,313000,318000,365371,21074210.0,66271100.0
2015-12-01,318000,324500,318000,322000,159183,21339294.0,66271100.0
2015-12-02,322500,323500,315500,315500,140717,20908532.0,66271100.0
2015-12-03,315000,319000,311500,315500,129685,20908532.0,66271100.0
2015-12-04,310000,314000,309000,309000,179325,20477770.0,66271100.0
2015-12-07,313500,314000,306000,306500,151914,20312092.0,66271100.0
2015-12-08,305000,311500,304500,307000,135616,20345228.0,66271100.0
2015-12-09,308500,318000,308000,315000,200597,20875396.0,66271100.0
2015-12-10,315000,317500,305000,314000,243025,20809125.0,66271100.0
2015-12-11,317000,327500,316000,326500,289629,21637514.0,66271100.0
2015-12-14,323500,329000,319000,323000,218398,21405565.0,66271100.0
2015-12-15,327000,327000,311000,313000,276667,20742854.0,66271100.0
2015-12-16,320000,324000,318000,320500,332261,21239888.0,66271100.0
2015-12-17,327000,333500,321500,333500,374642,22101412.0,66271100.0
2015-12-18,329500,335000,328000,332000,193236,22002005.0,66271100.0
2015-12-21,331000,337000,329000,332000,146084,22002005.0,66271100.0
2015-12-22,332000,333500,328000,333000,106523,22068276.0,66271100.0
2015-12-23,333500,343500,333500,339500,255014,22499038.0,66271100.0
2015-12-24,343000,343500,337500,338000,158117,22399632.0,66271100.0
2015-12-28,335500,337500,330500,333500,146737,22101412.0,66271100.0
2015-12-29,331000,332500,327500,332000,145462,22002005.0,66271100.0
2015-12-30,333500,333500,326500,328500,170894,21770056.0,66271100.0
2016-01-04,332500,344500,329000,341500,316361,22631581.0,66271100.0
2016-01-05,337500,341500,337000,339500,235142,22499038.0,66271100.0
2016-01-06,340000,342000,336500,338000,203327,22399632.0,66271100.0
2016-01-07,337000,341000,323000,323000,341202,21405565.0,66271100.0
2016-01-08,315000,331500,315000,330000,272946,21869463.0,66271100.0
2016-01-11,330000,330500,322500,322500,172504,21372430.0,66271100.0
2016-01-12,325500,327500,318000,322500,232715,21372430.0,66271100.0
2016-01-13,327500,334000,325000,331500,131219,21968870.0,66271100.0
2016-01-14,325000,329500,321500,322000,188304,21339294.0,66271100.0
2016-01-15,325500,328000,311500,312000,291967,20676583.0,66271100.0
2016-01-18,304500,310000,303000,304500,336776,20179550.0,66271100.0
2016-01-19,306000,308000,301000,307000,180390,20345228.0,66271100.0
2016-01-20,305000,307500,292500,295000,256561,19549974.0,66271100.0
2016-01-21,294500,307500,294000,305500,249775,20245821.0,66271100.0
2016-01-22,310500,313000,296000,303500,320297,20113279.0,66271100.0
2016-01-25,307500,316000,301000,302000,323409,20013872.0,66271100.0
2016-01-26,291500,294000,273000,278500,1139086,18456501.0,66271100.0
2016-01-27,285500,294500,283500,293000,667777,19417432.0,66271100.0
2016-01-28,294500,298000,287500,296000,337794,19616246.0,66271100.0
2016-01-29,292000,296500,290500,295500,270782,19583110.0,66271100.0
2016-02-01,290000,292500,286000,289000,352393,19152348.0,66271100.0
2016-02-02,286500,294000,284500,286000,195433,18953535.0,66271100.0
2016-02-03,283000,289000,282000,289000,151007,19152348.0,66271100.0
2016-02-04,292000,303000,290500,302000,363336,20013872.0,66271100.0
2016-02-05,304000,306500,298000,301000,229611,19947601.0,66271100.0
2016-02-11,290000,295000,286000,286000,212021,18953535.0,66271100.0
2016-02-12,283500,287500,274000,283000,259768,18754721.0,66271100.0
2016-02-15,287500,291000,280000,281000,207001,18622179.0,66271100.0
2016-02-16,280500,294000,279000,293500,276592,19450568.0,66271100.0
2016-02-17,291000,293500,285000,285000,250841,18887264.0,66271100.0
2016-02-18,292500,297500,290500,295000,217481,19549974.0,66271100.0
2016-02-19,293000,303500,291000,303500,195785,20113279.0,66271100.0
2016-02-22,303000,307000,300000,303500,130584,20113279.0,66271100.0
2016-02-23,310000,310000,299500,299500,156369,19848194.0,66271100.0
2016-02-24,299500,307500,295000,295500,190266,19583110.0,66271100.0
2016-02-25,301000,301500,296000,297000,136060,19682517.0,66271100.0
2016-02-26,300000,301000,292000,293500,172110,19450568.0,66271100.0
2016-02-29,294000,301000,292500,300000,211647,19881330.0,66271100.0
2016-03-02,305000,315000,304000,312000,431708,20676583.0,66271100.0
2016-03-03,313500,317500,305000,308000,232125,20411499.0,66271100.0
2016-03-04,306500,307500,297000,298000,294991,19748788.0,66271100.0
2016-03-07,300500,301500,298000,299500,174584,19848194.0,66271100.0
2016-03-08,297000,302000,297000,298000,139563,19748788.0,66271100.0
2016-03-09,295500,300500,292000,296000,180728,19616246.0,66271100.0
2016-03-10,296500,298000,294500,295000,260931,19549974.0,66271100.0
2016-03-11,294000,299000,293500,296500,178612,19649381.0,66271100.0
2016-03-14,300000,303500,297000,303500,196344,20113279.0,66271100.0
2016-03-15,302000,307000,301500,302000,168253,20013872.0,66271100.0
2016-03-16,302000,307000,302000,307000,172377,20345228.0,66271100.0
2016-03-17,310000,316500,310000,314000,271115,20809125.0,66271100.0
2016-03-18,315000,317500,308500,314000,210607,20809125.0,66271100.0
2016-03-21,318500,322000,311500,313500,244343,20775990.0,66271100.0
2016-03-22,314000,316500,311000,313500,120158,20775990.0,66271100.0
2016-03-23,314000,314500,308500,310000,130971,20544041.0,66271100.0
2016-03-24,311000,319500,310000,318500,212304,21107345.0,66271100.0
2016-03-25,318500,325000,316500,323000,170806,21405565.0,66271100.0
2016-03-28,323500,324000,317500,319500,110018,21173616.0,66271100.0
2016-03-29,321500,323500,318500,323500,127014,21438701.0,66271100.0
2016-03-30,325000,333000,324000,331000,306348,21935734.0,66271100.0
2016-03-31,333500,335500,325500,327500,235289,21703785.0,66271100.0
2016-04-01,325500,326000,315000,317500,266621,21041074.0,66271100.0
2016-04-04,319000,328500,318000,326500,169983,21637514.0,66271100.0
2016-04-05,323500,326000,314500,316000,229102,20941668.0,66271100.0
2016-04-06,315000,321500,312000,319500,163771,21173616.0,66271100.0
2016-04-07,322000,327000,320500,321000,146547,21273023.0,66271100.0
2016-04-08,316500,322000,315500,319500,126900,21173616.0,66271100.0
2016-04-11,321500,325500,319500,320000,100121,21206752.0,66271100.0
2016-04-12,320500,327000,319000,326500,133390,21637514.0,66271100.0
2016-04-14,337500,338500,331000,338500,332481,22432767.0,66271100.0
2016-04-15,338000,339500,332500,335000,166290,22200818.0,66271100.0
2016-04-18,332500,337000,329000,337000,154786,22333361.0,66271100.0
2016-04-19,339500,341000,324500,326500,277154,21637514.0,66271100.0
2016-04-20,328500,330000,321000,322000,189831,21339294.0,66271100.0
2016-04-21,325500,326500,310000,316000,578514,20941668.0,66271100.0
2016-04-22,313500,317500,307500,308000,490750,20411499.0,66271100.0
2016-04-25,311000,311000,308000,310000,234676,20544041.0,66271100.0
2016-04-26,310500,312500,302000,304500,256191,20179550.0,66271100.0
2016-04-27,305500,310000,305500,307000,133822,20345228.0,66271100.0
2016-04-28,310000,310000,301500,303000,207219,20080143.0,66271100.0
2016-04-29,303000,303500,295500,297000,234333,19682517.0,66271100.0
2016-05-02,295000,299000,294000,296000,109497,19616246.0,66271100.0
2016-05-03,298500,299000,292000,292000,169863,19351161.0,66271100.0
2016-05-04,290000,292500,286000,288500,271472,19119212.0,66271100.0
2016-05-09,286000,287500,277500,278000,381972,18423366.0,66271100.0
2016-05-10,276000,284000,276000,282000,247991,18688450.0,66271100.0
2016-05-11,285000,289000,283000,288000,207556,19086077.0,66271100.0
2016-05-12,285500,289000,283000,288000,121884,19086077.0,66271100.0
2016-05-13,290000,290000,280500,281500,161954,18655315.0,66271100.0
2016-05-16,280000,286000,278000,283500,124005,18787857.0,66271100.0
2016-05-17,286500,287000,282000,285500,97724,18920399.0,66271100.0
2016-05-18,281000,282500,269000,270500,593107,17926333.0,66271100.0
2016-05-19,270500,273500,270000,271000,183792,17959468.0,66271100.0
2016-05-20,272000,275000,270500,274500,170722,18191417.0,66271100.0
2016-05-23,276000,277000,273000,274000,117317,18158281.0,66271100.0
2016-05-24,274000,276500,270000,270000,134599,17893197.0,66271100.0
2016-05-25,274000,275000,271500,274000,142606,18158281.0,66271100.0
2016-05-26,275000,276000,272000,272500,165260,18058875.0,66271100.0
2016-05-27,272000,277500,272000,275000,265168,18224552.0,66271100.0
2016-05-30,276000,276000,268000,273000,237756,18092010.0,66271100.0
2016-05-31,272500,273000,269500,271000,265130,17959468.0,66271100.0
2016-06-01,270000,272500,269000,269500,220614,17860061.0,66271100.0
2016-06-02,271500,272000,268500,269000,200647,17826926.0,66271100.0
2016-06-03,270500,271500,262000,262500,350595,17396164.0,66271100.0
2016-06-07,265500,267000,264000,265500,282837,17594977.0,66271100.0
2016-06-08,266000,274500,266000,272000,259639,18025739.0,66271100.0
2016-06-09,274500,276500,271000,271000,297430,17959468.0,66271100.0
2016-06-10,270000,274000,269500,272500,124118,18058875.0,66271100.0
2016-06-13,270000,271500,267500,269000,130612,17826926.0,66271100.0
2016-06-14,270000,272500,263000,264000,197945,17495570.0,66271100.0
2016-06-15,263500,266000,262000,262000,148681,17363028.0,66271100.0
2016-06-16,261500,266500,257500,260000,202304,17230486.0,66271100.0
2016-06-17,262500,265000,258000,259000,180871,17164215.0,66271100.0
2016-06-20,263000,271000,262000,267000,230356,17694384.0,66271100.0
2016-06-21,255500,258500,252000,257500,470967,17064808.0,66271100.0
2016-06-22,258000,258500,253500,255500,313149,16932266.0,66271100.0
2016-06-23,257000,259000,252000,253000,250258,16766588.0,66271100.0
2016-06-24,256500,257000,238500,240000,602804,15905064.0,66271100.0
2016-06-27,231000,240500,230000,238500,418524,15805657.0,66271100.0
2016-06-28,235500,239500,234500,238500,368958,15805657.0,66271100.0
2016-06-29,245500,258000,245500,257000,488673,17031673.0,66271100.0
2016-06-30,263500,263500,255500,260000,411978,17230486.0,66271100.0
2016-07-01,259000,259500,256000,258000,152999,17097944.0,66271100.0
2016-07-04,258000,263500,256500,262500,172075,17396164.0,66271100.0
2016-07-05,262500,265000,261000,261500,158091,17329893.0,66271100.0
2016-07-06,259500,259500,247500,248500,429129,16468368.0,66271100.0
2016-07-07,250000,252500,248000,249500,253246,16534639.0,66271100.0
2016-07-08,250000,252000,245500,247500,147738,16402097.0,66271100.0
2016-07-11,245000,257000,245000,255000,289664,16899130.0,66271100.0
2016-07-12,253000,255000,248500,252000,164395,16700317.0,66271100.0
2016-07-13,256000,257000,251500,253500,157337,16799724.0,66271100.0
2016-07-14,252500,256000,251000,256000,164915,16965402.0,66271100.0
2016-07-15,259000,260000,255500,258000,205077,17097944.0,66271100.0
2016-07-18,260500,262500,256500,257500,144360,17064808.0,66271100.0
2016-07-19,260500,262000,257500,259000,144119,17164215.0,66271100.0
2016-07-20,259500,260500,255000,256000,130951,16965402.0,66271100.0
2016-07-21,256500,259000,248000,249000,330939,16501504.0,66271100.0
2016-07-22,250500,250500,238500,240500,657471,15938200.0,66271100.0
2016-07-25,241000,243500,240000,243000,224512,16103877.0,66271100.0
2016-07-26,242500,247000,242000,246500,210022,16335826.0,66271100.0
2016-07-27,248000,248500,245000,246500,148775,16335826.0,66271100.0
2016-07-28,246500,247500,241500,242500,172604,16070742.0,66271100.0
2016-07-29,242500,249500,242500,243500,248177,16137013.0,66271100.0
2016-08-01,244000,257000,244000,257000,362747,17031673.0,66271100.0
2016-08-02,255500,258500,250500,251000,221254,16634046.0,66271100.0
2016-08-03,249000,250500,246000,249500,128706,16534639.0,66271100.0
2016-08-04,252500,253500,249500,251000,163442,16634046.0,66271100.0
2016-08-05,252000,253000,246500,246500,178401,16335826.0,66271100.0
2016-08-08,247500,249000,246000,248000,150119,16435233.0,66271100.0
2016-08-09,248000,258000,246000,257500,287596,17064808.0,66271100.0
2016-08-10,260000,268500,259500,265500,542350,17594977.0,66271100.0
2016-08-11,266000,267000,260000,261500,194226,17329893.0,66271100.0
2016-08-12,265000,269000,264500,265000,220552,17561842.0,66271100.0
2016-08-16,265000,265500,260500,261500,199852,17329893.0,66271100.0
2016-08-17,262000,263500,258500,262500,120690,17396164.0,66271100.0
2016-08-18,263500,264500,258000,259000,152561,17164215.0,66271100.0
2016-08-19,260000,263000,258000,262000,199995,17363028.0,66271100.0
2016-08-22,269000,276000,267500,268500,449990,17793790.0,66271100.0
2016-08-23,270500,271500,263000,269000,268098,17826926.0,66271100.0
2016-08-24,269500,273000,267000,267000,190556,17694384.0,66271100.0
2016-08-25,265000,269500,261000,268000,165231,17760655.0,66271100.0
2016-08-26,268000,270500,267000,268500,122172,17793790.0,66271100.0
2016-08-29,265000,266000,262000,263500,206256,17462435.0,66271100.0
2016-08-30,265000,266500,263500,264000,102645,17495570.0,66271100.0
2016-08-31,264500,271000,263500,270500,247093,17926333.0,66271100.0
2016-09-01,271500,271500,267000,270000,149894,17893197.0,66271100.0
2016-09-02,267500,268500,262500,263000,241400,17429299.0,66271100.0
2016-09-05,265500,268000,265000,267000,131630,17694384.0,66271100.0
2016-09-06,261000,264500,250500,251500,773416,16667182.0,66271100.0
2016-09-07,252500,256000,249500,249500,505160,16534639.0,66271100.0
2016-09-08,252000,252500,247500,248000,266658,16435233.0,66271100.0
2016-09-09,248000,250000,247000,248500,159837,16468368.0,66271100.0
2016-09-12,245000,252500,244000,245500,244829,16269555.0,66271100.0
2016-09-13,248500,249500,237000,237500,589842,15739386.0,66271100.0
2016-09-19,234000,235000,227500,233000,696631,15441166.0,66271100.0
2016-09-20,233000,235000,230000,232500,408531,15408031.0,66271100.0
2016-09-21,233500,241000,232500,241000,376149,15971335.0,66271100.0
2016-09-22,244500,245000,238500,238500,272299,15805657.0,66271100.0
2016-09-23,240000,242000,238000,239000,238213,15838793.0,66271100.0
2016-09-26,242000,244000,241500,242500,227794,16070742.0,66271100.0
2016-09-27,242500,245000,242000,244000,238189,16170148.0,66271100.0
2016-09-28,246000,246000,242000,242000,185517,16037606.0,66271100.0
2016-09-29,245000,247500,243500,244000,253285,16170148.0,66271100.0
2016-09-30,242000,243000,239000,241500,242273,16004471.0,66271100.0
2016-10-04,243000,243000,237000,237500,252151,15739386.0,66271100.0
2016-10-05,237500,240000,237000,240000,172292,15905064.0,66271100.0
2016-10-06,238500,239500,233000,234000,430401,15507437.0,66271100.0
2016-10-07,235000,235500,232000,233500,262507,15474302.0,66271100.0
2016-10-10,234000,237000,231500,232500,257172,15408031.0,66271100.0
2016-10-11,235000,238000,232500,235000,302622,15573708.0,66271100.0
2016-10-12,233500,238500,233000,237000,248384,15706251.0,66271100.0
2016-10-13,236500,237000,230500,230500,299144,15275489.0,66271100.0
2016-10-14,231000,235500,230000,232500,256461,15408031.0,66271100.0
2016-10-17,234000,240000,232500,240000,283643,15905064.0,66271100.0
2016-10-18,240500,245500,240000,245000,419090,16236420.0,66271100.0
2016-10-19,242500,249500,242000,244500,415140,16203284.0,66271100.0
2016-10-20,248500,253000,248000,251000,403226,16634046.0,66271100.0
2016-10-21,252000,252500,249500,250500,203091,16600911.0,66271100.0
2016-10-24,252000,254500,250500,251000,211346,16634046.0,66271100.0
2016-10-25,252500,253000,246000,248500,297371,16468368.0,66271100.0
2016-10-26,246000,246500,239500,242000,291821,16037606.0,66271100.0
2016-10-27,242500,247000,242500,245500,166754,16269555.0,66271100.0
2016-10-28,243000,245000,240000,241500,195127,16004471.0,66271100.0
2016-10-31,240500,246500,240500,246500,188980,16335826.0,66271100.0
2016-11-01,245500,246000,240500,244500,149572,16203284.0,66271100.0
2016-11-02,243500,244500,241000,243000,133183,16103877.0,66271100.0
2016-11-03,243500,245500,242000,245000,170120,16236420.0,66271100.0
2016-11-04,243500,245000,242500,244500,104504,16203284.0,66271100.0
2016-11-07,245500,250000,245000,250000,228503,16567775.0,66271100.0
2016-11-08,253500,254500,250000,252500,185393,16733453.0,66271100.0
2016-11-09,254000,255000,237500,242000,472018,16037606.0,66271100.0
2016-11-10,247000,247500,240000,241000,404141,15971335.0,66271100.0
2016-11-11,240000,243000,235500,236500,297575,15673115.0,66271100.0
2016-11-14,236500,237000,233000,235500,240941,15606844.0,66271100.0
2016-11-15,234500,241500,233000,240500,233269,15938200.0,66271100.0
2016-11-16,243000,243000,238000,238000,152133,15772522.0,66271100.0
2016-11-17,238000,240000,236000,239500,95003,15871928.0,66271100.0
2016-11-18,239000,239500,233500,233500,181603,15474302.0,66271100.0
2016-11-21,232000,234500,230500,230500,186522,15275489.0,66271100.0
2016-11-22,232500,234000,230500,232500,180910,15408031.0,66271100.0
2016-11-23,232500,236500,232000,234500,172925,15540573.0,66271100.0
2016-11-24,231000,232000,218000,219500,808712,14546506.0,66271100.0
2016-11-25,218500,223000,215500,222500,249375,14745320.0,66271100.0
2016-11-28,223000,226500,222000,224500,280516,14877862.0,66271100.0
