엔케이물산(009810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-22,678,696,650,662,299349,22673.0,28200712.0
2014-12-23,678,678,655,670,132007,22955.0,28200712.0
2014-12-24,674,687,664,665,205491,23987.0,29686593.0
2014-12-26,665,740,660,741,174910,26718.0,29686593.0
2014-12-29,738,738,678,712,299217,25679.0,29686593.0
2014-12-30,715,724,692,708,294977,25530.0,29686593.0
2015-01-02,706,756,695,741,349044,26718.0,29686593.0
2015-01-05,748,788,723,774,779286,27935.0,29686593.0
2015-01-06,777,888,777,889,1889489,32062.0,29686593.0
2015-01-07,1020,1020,1020,1020,338000,36811.0,29686593.0
2015-01-08,1172,1172,1172,1173,177175,42303.0,29686593.0
2015-01-09,1147,1213,1094,1197,6135047,43194.0,29686593.0
2015-01-12,1197,1312,1151,1214,2587101,43788.0,29686593.0
2015-01-13,1193,1287,1032,1033,2185215,37257.0,29686593.0
2015-01-14,1053,1073,983,1057,2150379,38147.0,29686593.0
2015-01-15,1036,1213,1028,1214,2335407,43788.0,29686593.0
2015-01-16,1180,1324,1094,1222,3305638,44085.0,29686593.0
2015-01-19,1221,1390,1209,1317,1788109,47499.0,29686593.0
2015-01-20,1332,1374,1254,1374,877813,49577.0,29686593.0
2015-01-21,1382,1439,1320,1378,828651,49725.0,29686593.0
2015-01-22,1382,1452,1357,1391,523891,56969.0,33709316.0
2015-01-23,1390,1460,1370,1399,495439,57306.0,33709316.0
2015-01-26,1390,1427,1275,1386,884511,56800.0,33709316.0
2015-01-27,1444,1592,1431,1465,1948992,60003.0,33709316.0
2015-01-28,1464,1629,1452,1592,1401355,65228.0,33709316.0
2015-01-29,1592,1662,1530,1588,912540,65059.0,33709316.0
2015-01-30,1583,1645,1530,1584,616973,64890.0,33709316.0
2015-02-02,1629,1629,1444,1489,721666,61014.0,33709316.0
2015-02-03,1505,1518,1328,1399,1219852,57306.0,33709316.0
2015-02-04,1448,1452,1361,1448,846072,59328.0,33709316.0
2015-02-05,1444,1448,1332,1399,600036,57306.0,33709316.0
2015-02-06,1398,1534,1361,1489,753180,61014.0,33709316.0
2015-02-09,1481,1555,1452,1493,604143,61182.0,33709316.0
2015-02-10,1497,1575,1435,1547,499419,63374.0,33709316.0
2015-02-11,1546,1571,1526,1563,317227,64048.0,33709316.0
2015-02-12,1563,1563,1444,1535,390757,62868.0,33709316.0
2015-02-13,1530,1530,1411,1461,508374,59834.0,33709316.0
2015-02-16,1448,1481,1398,1452,292556,59497.0,33709316.0
2015-02-17,1402,1439,1394,1407,465064,57643.0,33709316.0
2015-02-23,1390,1616,1390,1617,1510882,66239.0,33709316.0
2015-02-24,1641,1855,1641,1855,1929198,76015.0,33709316.0
2015-02-25,1946,1966,1789,1864,1420726,76352.0,33709316.0
2015-02-26,1917,1958,1863,1921,818445,78711.0,33709316.0
2015-02-27,2024,2209,1974,2061,1110792,84442.0,33709316.0
2015-03-02,2098,2180,1999,2037,743714,83431.0,33709316.0
2015-03-03,2007,2172,1834,2049,500733,83936.0,33709316.0
2015-03-04,1987,2131,1933,2049,456785,83936.0,33709316.0
2015-03-05,2032,2114,1933,2016,351783,82588.0,33709316.0
2015-03-06,2015,2213,1876,2037,565204,83431.0,33709316.0
2015-03-09,2057,2250,2057,2135,1033833,87476.0,33709316.0
2015-03-10,2159,2299,2159,2271,891174,93038.0,33709316.0
2015-03-11,2287,2303,2151,2193,475837,89835.0,33709316.0
2015-03-12,2168,2452,2139,2139,782075,87644.0,33709316.0
2015-03-13,2205,2250,2081,2115,568750,86633.0,33709316.0
2015-03-16,2287,2287,2151,2201,644960,90172.0,33709316.0
2015-03-17,2147,2229,2073,2197,558172,90004.0,33709316.0
2015-03-18,2229,2229,2090,2123,379928,86970.0,33709316.0
2015-03-19,2122,2180,2040,2123,267918,86970.0,33709316.0
2015-03-20,2122,2143,2011,2078,430906,85116.0,33709316.0
2015-03-23,2077,2098,1769,1872,1632533,76689.0,33709316.0
2015-03-24,1892,1925,1793,1860,452122,76183.0,33709316.0
2015-03-25,1859,1859,1703,1716,824322,70284.0,33709316.0
2015-03-26,1711,1764,1620,1658,834184,67924.0,33709316.0
2015-03-27,1666,1670,1518,1526,1609366,62531.0,33709316.0
2015-03-30,1542,1551,1398,1469,1489226,60171.0,33709316.0
2015-03-31,1481,1596,1448,1592,1693772,65228.0,33709316.0
2015-04-01,1592,1830,1588,1831,2698267,75003.0,33709316.0
2015-04-02,1851,2102,1822,2098,2250473,85959.0,33709316.0
2015-04-03,2131,2196,1830,1958,1539666,80228.0,33709316.0
2015-04-06,1978,2036,1736,1749,1438979,71632.0,33709316.0
2015-04-07,1764,1764,1625,1646,1401801,67419.0,33709316.0
2015-04-08,1658,1814,1625,1646,1627091,67419.0,33709316.0
2015-04-09,1641,1727,1625,1658,832267,67924.0,33709316.0
2015-04-10,1666,1719,1633,1679,470231,68767.0,33709316.0
2015-04-13,1719,1719,1637,1679,455141,68767.0,33709316.0
2015-04-14,1678,1695,1620,1637,369753,67082.0,33709316.0
2015-04-15,1658,1674,1625,1666,251214,68261.0,33709316.0
2015-04-16,1666,1690,1645,1658,208383,67924.0,33709316.0
2015-04-17,1678,1682,1641,1666,233011,68261.0,33709316.0
2015-04-20,1641,1715,1641,1687,386724,69104.0,33709316.0
2015-04-21,1711,1937,1711,1938,1316926,79385.0,33709316.0
2015-04-22,2065,2176,1814,1987,2071125,81408.0,33709316.0
2015-04-23,1991,2044,1690,1691,1059461,69273.0,33709316.0
2015-04-24,1645,1834,1645,1749,934145,71632.0,33709316.0
2015-04-27,1748,1802,1690,1769,351079,72475.0,33709316.0
2015-04-28,1760,1950,1736,1872,1000509,76689.0,33709316.0
2015-04-29,1871,1871,1666,1728,1035314,70790.0,33709316.0
2015-04-30,1760,1760,1678,1687,242719,69104.0,33709316.0
2015-05-04,1686,1748,1542,1563,738960,64048.0,33709316.0
2015-05-06,1522,1604,1456,1551,527269,63542.0,33709316.0
2015-05-07,1596,1682,1546,1555,590146,63711.0,33709316.0
2015-05-08,1629,1785,1579,1769,814812,72475.0,33709316.0
2015-05-11,1777,1966,1760,1802,811418,73823.0,33709316.0
2015-05-12,1769,1830,1695,1765,388384,72306.0,33709316.0
2015-05-13,1785,1785,1690,1724,155458,70621.0,33709316.0
2015-05-14,1760,1760,1690,1720,97027,70452.0,33709316.0
2015-05-15,1727,1785,1682,1736,269517,71127.0,33709316.0
2015-05-18,1773,1773,1707,1736,304497,71127.0,33709316.0
2015-05-19,1744,1810,1711,1798,345291,73655.0,33709316.0
2015-05-20,1793,1793,1723,1732,290127,70958.0,33709316.0
2015-05-21,1806,1806,1670,1720,335608,70452.0,33709316.0
2015-05-22,1686,1711,1645,1703,221202,69778.0,33709316.0
2015-05-26,1637,1682,1633,1637,596487,67082.0,33709316.0
2015-05-27,1682,1690,1625,1646,153463,67419.0,33709316.0
2015-05-28,1645,1703,1620,1679,173459,68767.0,33709316.0
2015-05-29,1719,1719,1620,1621,212615,66407.0,33709316.0
2015-06-01,1658,1690,1620,1625,217072,66576.0,33709316.0
2015-06-02,1662,1662,1563,1613,279257,66070.0,33709316.0
2015-06-03,1620,1641,1522,1588,161537,65059.0,33709316.0
2015-06-04,1542,1810,1542,1650,265868,67587.0,33709316.0
2015-06-05,1707,1707,1620,1629,214169,66744.0,33709316.0
2015-06-08,1616,1670,1616,1658,100400,67924.0,33709316.0
2015-06-09,1658,1686,1608,1662,139561,68093.0,33709316.0
2015-06-10,1670,1707,1641,1695,304698,69441.0,33709316.0
2015-06-11,1732,1744,1653,1687,267316,69104.0,33709316.0
2015-06-12,1727,1736,1674,1703,187900,69778.0,33709316.0
2015-06-15,1645,1806,1641,1646,671407,67419.0,33709316.0
2015-06-16,1707,1707,1567,1568,411806,64216.0,33709316.0
2015-06-17,1604,1670,1563,1609,205751,65902.0,33709316.0
2015-06-18,1608,1666,1608,1621,107416,66407.0,33709316.0
2015-06-19,1658,1658,1575,1637,141372,67082.0,33709316.0
2015-06-22,1637,1649,1612,1629,88960,66744.0,33709316.0
2015-06-23,1608,1645,1592,1613,97491,66070.0,33709316.0
2015-06-24,1653,1653,1575,1605,109541,65733.0,33709316.0
2015-06-25,1620,1625,1538,1568,294528,64216.0,33709316.0
2015-06-26,1579,1579,1464,1469,412620,60171.0,33709316.0
2015-06-29,1328,1522,1308,1436,461753,58823.0,33709316.0
2015-06-30,1357,1423,1345,1382,500862,56632.0,33709316.0
2015-07-01,1341,1423,1341,1382,563214,56632.0,33709316.0
2015-07-02,1394,1563,1386,1514,716510,62025.0,33709316.0
2015-07-03,1493,1555,1456,1465,238321,60003.0,33709316.0
2015-07-06,1460,1501,1382,1440,241981,58991.0,33709316.0
2015-07-07,1390,1472,1275,1308,703196,53598.0,33709316.0
2015-07-08,1324,1382,1226,1296,431140,53092.0,33709316.0
2015-07-09,1234,1489,1143,1160,2878709,47530.0,33709316.0
2015-07-10,1143,1193,1110,1168,1350346,47867.0,33709316.0
2015-07-13,1193,1267,1184,1193,474798,48879.0,33709316.0
2015-07-14,1226,1230,1143,1160,694980,47530.0,33709316.0
2015-07-15,1164,1168,1119,1131,576248,46350.0,33709316.0
2015-07-16,1147,1160,1114,1127,549470,46182.0,33709316.0
2015-07-17,1127,1164,1086,1098,1174810,45002.0,33709316.0
2015-07-20,1094,1201,1045,1201,1679060,49216.0,33709316.0
2015-07-21,1308,1386,1135,1152,2725116,47193.0,33709316.0
2015-07-22,1119,1147,1077,1078,740477,44159.0,33709316.0
2015-07-23,1082,1119,1073,1078,331144,44159.0,33709316.0
2015-07-24,1073,1102,1065,1074,426393,43991.0,33709316.0
2015-07-27,1090,1090,983,983,631107,40283.0,33709316.0
2015-07-28,954,1003,901,950,847937,38934.0,33709316.0
2015-07-29,962,1012,962,996,255709,40788.0,33709316.0
2015-07-30,1016,1028,921,922,430309,37754.0,33709316.0
2015-07-31,938,979,876,975,237734,39946.0,33709316.0
2015-08-03,987,1007,942,967,225973,39608.0,33709316.0
2015-08-04,995,995,946,967,94940,39608.0,33709316.0
2015-08-05,979,995,958,992,158905,40620.0,33709316.0
2015-08-06,1007,1086,991,1066,627047,43654.0,33709316.0
2015-08-07,1073,1205,1069,1086,1040276,44496.0,33709316.0
2015-08-10,1069,1127,1061,1123,391147,46013.0,33709316.0
2015-08-11,1127,1164,1094,1123,311007,46013.0,33709316.0
2015-08-12,1110,1143,1053,1103,381681,45170.0,33709316.0
2015-08-13,1106,1213,1053,1090,1497906,44665.0,33709316.0
2015-08-17,1119,1180,1098,1156,693762,47362.0,33709316.0
2015-08-18,1160,1180,1057,1070,272316,43822.0,33709316.0
2015-08-19,1028,1065,966,1000,308155,40957.0,33709316.0
2015-08-20,946,1028,925,1029,169754,42137.0,33709316.0
2015-08-21,975,987,905,913,236218,37417.0,33709316.0
2015-08-24,913,942,863,885,131892,36238.0,33709316.0
2015-08-25,868,917,868,905,189504,37080.0,33709316.0
2015-08-26,905,938,905,905,173778,37080.0,33709316.0
2015-08-27,917,970,917,942,289084,38597.0,33709316.0
2015-08-28,950,1045,950,1045,372877,42811.0,33709316.0
2015-08-31,1147,1188,995,996,1670448,40788.0,33709316.0
2015-09-01,1020,1040,987,996,340464,40788.0,33709316.0
2015-09-02,991,995,917,992,173968,40620.0,33709316.0
2015-09-03,1003,1012,958,983,203496,40283.0,33709316.0
2015-09-04,970,995,909,926,393457,37923.0,33709316.0
2015-09-07,921,942,896,901,151351,36912.0,33709316.0
2015-09-08,896,917,851,856,291416,35058.0,33709316.0
2015-09-09,876,925,855,909,305214,37249.0,33709316.0
2015-09-10,905,917,884,905,151703,37080.0,33709316.0
2015-09-11,913,933,901,922,162926,37754.0,33709316.0
2015-09-14,942,975,892,934,277304,38260.0,33709316.0
2015-09-15,929,958,909,930,213381,38092.0,33709316.0
2015-09-16,950,954,901,901,466655,36912.0,33709316.0
2015-09-17,913,917,884,905,191259,37080.0,33709316.0
2015-09-18,925,962,896,930,350285,38092.0,33709316.0
2015-09-21,917,946,901,930,197745,38092.0,33709316.0
2015-09-22,929,983,929,971,415515,39777.0,33709316.0
2015-09-23,966,1012,929,967,494023,39608.0,33709316.0
2015-09-24,991,995,966,979,264555,40114.0,33709316.0
2015-09-25,983,999,946,963,177633,39440.0,33709316.0
2015-09-30,962,987,942,954,219637,39103.0,33709316.0
2015-10-01,954,1238,954,1177,3113609,48204.0,33709316.0
2015-10-02,1193,1217,1090,1127,1825662,46182.0,33709316.0
2015-10-05,1119,1151,1094,1123,660906,46013.0,33709316.0
2015-10-06,1119,1226,1119,1218,1433784,49890.0,33709316.0
2015-10-07,1267,1452,1217,1218,3398988,49890.0,33709316.0
2015-10-08,1254,1439,1246,1395,2640921,57137.0,33709316.0
2015-10-12,1398,1481,1357,1444,1122543,59160.0,33709316.0
2015-10-13,1423,1538,1419,1498,729288,61351.0,33709316.0
2015-10-14,1472,1538,1472,1514,401586,62025.0,33709316.0
2015-10-15,1518,1612,1514,1596,710049,65396.0,33709316.0
2015-10-16,1612,1612,1460,1555,827741,63711.0,33709316.0
2015-10-19,1571,1727,1341,1358,3940752,55620.0,33709316.0
2015-10-20,1378,1398,1267,1304,1731606,53429.0,33709316.0
2015-10-21,1304,1308,1201,1226,1918777,50227.0,33709316.0
2015-10-22,1226,1246,1164,1193,1709717,48879.0,33709316.0
2015-10-23,1213,1279,1197,1218,1572504,49890.0,33709316.0
2015-10-26,1221,1271,1180,1197,1010019,49047.0,33709316.0
2015-10-27,1193,1234,1143,1210,1023561,49553.0,33709316.0
2015-10-28,1205,1217,1131,1152,864519,47193.0,33709316.0
2015-10-29,1151,1172,1098,1160,965461,47530.0,33709316.0
2015-10-30,1184,1193,1053,1070,1323126,43822.0,33709316.0
2015-11-02,1077,1094,1028,1049,787583,42979.0,33709316.0
2015-11-03,1077,1119,1061,1094,865324,44833.0,33709316.0
2015-11-04,1086,1114,1073,1115,671752,45676.0,33709316.0
2015-11-05,1131,1131,1098,1115,359397,45676.0,33709316.0
2015-11-06,1114,1147,1102,1127,539703,46182.0,33709316.0
2015-11-09,1119,1127,1077,1127,553499,46182.0,33709316.0
2015-11-10,1160,1193,1053,1078,721293,44159.0,33709316.0
2015-11-11,1065,1110,1045,1061,586505,43485.0,33709316.0
2015-11-12,1061,1098,1049,1049,363633,42979.0,33709316.0
2015-11-13,1045,1061,995,1020,453186,41800.0,33709316.0
2015-11-16,999,1007,970,979,454695,40114.0,33709316.0
2015-11-17,991,1073,991,1061,508711,43485.0,33709316.0
2015-11-18,1082,1082,995,996,388998,40788.0,33709316.0
2015-11-19,1024,1045,954,1008,445554,41294.0,33709316.0
2015-11-20,1020,1036,1003,1012,221731,41462.0,33709316.0
2015-11-23,999,1028,975,1012,527021,41462.0,33709316.0
2015-11-24,1016,1024,987,996,363901,40788.0,33709316.0
2015-11-25,995,1003,970,979,354350,40114.0,33709316.0
2015-11-26,987,999,958,963,587288,39440.0,33709316.0
2015-11-27,975,987,950,975,285367,39946.0,33709316.0
2015-11-30,975,975,950,954,251311,39103.0,33709316.0
2015-12-01,954,999,946,996,321998,40788.0,33709316.0
2015-12-02,1007,1012,970,975,306376,39946.0,33709316.0
2015-12-03,983,987,966,971,281494,39777.0,33709316.0
2015-12-04,958,975,946,975,326528,39946.0,33709316.0
2015-12-07,979,991,958,971,246985,39777.0,33709316.0
2015-12-08,970,991,946,971,300509,39777.0,33709316.0
2015-12-09,975,979,938,942,341070,38597.0,33709316.0
2015-12-10,938,938,905,917,352288,37586.0,33709316.0
2015-12-11,929,929,905,930,176412,38092.0,33709316.0
2015-12-14,909,917,872,872,274461,35732.0,33709316.0
2015-12-15,872,1045,872,971,612215,39777.0,33709316.0
2015-12-16,970,987,946,983,261721,40283.0,33709316.0
2015-12-17,979,1007,958,1000,266741,40957.0,33709316.0
2015-12-18,987,1016,946,967,343755,39608.0,33709316.0
2015-12-21,979,1003,954,983,288561,40283.0,33709316.0
2015-12-22,995,1012,962,996,233328,40788.0,33709316.0
2015-12-23,999,1003,962,987,241438,40451.0,33709316.0
2015-12-24,991,1003,962,967,157301,39608.0,33709316.0
2015-12-28,962,962,942,942,171720,38597.0,33709316.0
2015-12-29,954,975,925,971,164446,39777.0,33709316.0
2015-12-30,970,979,950,979,112006,40114.0,33709316.0
2016-01-04,979,1003,966,983,295124,40283.0,33709316.0
2016-01-05,983,1053,966,1024,499943,41968.0,33709316.0
2016-01-06,1024,1036,1003,1037,238654,42474.0,33709316.0
2016-01-07,1040,1073,1016,1074,479596,43991.0,33709316.0
2016-01-08,1069,1098,1003,1057,665126,43316.0,33709316.0
2016-01-11,1069,1069,1028,1049,179096,42979.0,33709316.0
2016-01-12,1065,1065,995,996,267269,40788.0,33709316.0
2016-01-13,1003,1053,991,1000,289088,40957.0,33709316.0
2016-01-14,991,991,962,983,143360,40283.0,33709316.0
2016-01-15,987,999,962,971,201265,39777.0,33709316.0
2016-01-18,962,966,905,926,446840,37923.0,33709316.0
2016-01-19,905,925,888,917,296844,37586.0,33709316.0
2016-01-20,905,925,892,913,256633,39802.0,35857536.0
2016-01-21,905,921,876,885,182289,38547.0,35857536.0
2016-01-22,901,933,880,905,304905,39443.0,35857536.0
2016-01-25,929,929,901,909,165816,39623.0,35857536.0
2016-01-26,905,909,859,880,437895,38368.0,35857536.0
2016-01-27,884,905,863,872,304976,38009.0,35857536.0
2016-01-28,872,884,863,876,174538,38188.0,35857536.0
2016-01-29,880,901,863,889,178062,38726.0,35857536.0
2016-02-01,888,942,884,926,484506,40340.0,35857536.0
2016-02-02,938,938,901,901,298473,39264.0,35857536.0
2016-02-03,901,905,880,889,126366,38726.0,35857536.0
2016-02-04,892,909,880,889,273576,38726.0,35857536.0
2016-02-05,884,917,880,905,386371,39443.0,35857536.0
2016-02-11,884,888,863,868,229445,37830.0,35857536.0
2016-02-12,855,872,784,831,341307,36216.0,35857536.0
2016-02-15,831,843,814,839,241520,36575.0,35857536.0
2016-02-16,855,876,839,876,137153,38188.0,35857536.0
2016-02-17,868,884,851,864,208983,37650.0,35857536.0
2016-02-18,872,884,859,864,306981,37650.0,35857536.0
2016-02-19,859,876,855,868,110165,37830.0,35857536.0
2016-02-22,880,880,863,872,228059,38009.0,35857536.0
2016-02-23,884,884,843,868,483885,37830.0,35857536.0
2016-02-24,872,905,859,889,366540,38726.0,35857536.0
2016-02-25,905,1131,896,1053,11930259,45898.0,35857536.0
2016-02-26,1065,1065,979,992,2640457,43208.0,35857536.0
2016-02-29,1012,1032,958,983,1819552,42850.0,35857536.0
2016-03-02,995,999,958,967,846957,42133.0,35857536.0
2016-03-03,983,991,954,979,829898,42670.0,35857536.0
2016-03-04,975,995,946,954,679112,41595.0,35857536.0
2016-03-07,970,995,958,963,737597,41953.0,35857536.0
2016-03-08,958,987,946,987,536690,43029.0,35857536.0
2016-03-09,991,991,958,971,341529,42312.0,35857536.0
2016-03-10,975,979,954,963,253548,41953.0,35857536.0
2016-03-11,958,983,946,979,543483,42670.0,35857536.0
2016-03-14,983,987,950,959,527796,41774.0,35857536.0
2016-03-15,958,970,942,954,753687,41595.0,35857536.0
2016-03-16,962,1003,958,1000,1037588,43567.0,35857536.0
2016-03-17,1003,1007,975,996,497708,43388.0,35857536.0
2016-03-18,999,1012,958,963,711847,41953.0,35857536.0
2016-03-21,979,979,954,959,558710,41774.0,35857536.0
2016-03-22,962,983,950,963,681894,41953.0,35857536.0
2016-03-23,958,962,938,938,812362,40878.0,35857536.0
2016-03-24,929,983,901,938,1276514,40878.0,35857536.0
2016-03-25,933,946,909,917,507951,39981.0,35857536.0
2016-03-28,917,938,901,922,627620,40160.0,35857536.0
2016-03-29,933,933,909,917,450489,39981.0,35857536.0
2016-03-30,921,925,876,876,1736479,38188.0,35857536.0
2016-03-31,884,892,872,885,662136,38547.0,35857536.0
2016-04-01,892,909,888,901,550812,39264.0,35857536.0
2016-04-04,913,925,892,913,688083,39802.0,35857536.0
2016-04-05,917,921,905,917,287164,39981.0,35857536.0
2016-04-06,921,929,909,913,289972,39802.0,35857536.0
2016-04-07,913,917,884,889,692509,38726.0,35857536.0
2016-04-08,888,896,880,897,372639,39085.0,35857536.0
2016-04-11,905,913,880,885,545510,38547.0,35857536.0
2016-04-12,884,896,884,893,398309,38905.0,35857536.0
2016-04-14,896,896,876,885,405909,38547.0,35857536.0
2016-04-15,884,892,876,889,476897,38726.0,35857536.0
2016-04-18,888,892,876,876,425895,38188.0,35857536.0
2016-04-19,880,888,876,880,327675,38368.0,35857536.0
2016-04-20,884,929,880,897,1331136,39085.0,35857536.0
2016-04-21,917,962,909,946,2361158,41236.0,35857536.0
2016-04-22,946,954,921,934,773171,40698.0,35857536.0
2016-04-25,954,954,925,930,410451,40519.0,35857536.0
2016-04-26,938,938,905,922,749289,40160.0,35857536.0
2016-04-27,913,938,905,926,813903,40340.0,35857536.0
2016-04-28,929,958,917,917,1248476,39981.0,35857536.0
2016-04-29,921,933,909,934,676607,40698.0,35857536.0
2016-05-02,929,950,917,922,639082,40160.0,35857536.0
2016-05-03,925,975,921,971,2187942,42312.0,35857536.0
2016-05-04,975,1007,946,959,1356454,41774.0,35857536.0
2016-05-09,962,1053,950,1016,3558217,44284.0,35857536.0
2016-05-10,1036,1040,979,1004,2176975,43746.0,35857536.0
2016-05-11,1012,1012,970,992,1374104,43208.0,35857536.0
2016-05-12,991,999,975,992,750412,43208.0,35857536.0
2016-05-13,991,1016,975,975,1065971,42491.0,35857536.0
2016-05-16,962,995,958,963,771695,41953.0,35857536.0
2016-05-17,962,970,938,942,809752,41057.0,35857536.0
2016-05-18,942,995,921,975,1695698,42491.0,35857536.0
2016-05-19,979,995,958,963,920662,41953.0,35857536.0
2016-05-20,966,1007,950,996,1471100,43388.0,35857536.0
2016-05-23,999,1007,975,987,677570,43029.0,35857536.0
2016-05-24,979,991,950,959,682125,41774.0,35857536.0
2016-05-25,962,999,950,987,1026533,43029.0,35857536.0
2016-05-26,987,987,929,942,1196954,41057.0,35857536.0
2016-05-27,946,962,929,959,630208,41774.0,35857536.0
2016-05-30,962,1012,946,1004,1801980,43746.0,35857536.0
2016-05-31,1003,1028,987,1004,1302846,43746.0,35857536.0
2016-06-01,1012,1061,983,1061,2621865,46256.0,35857536.0
2016-06-02,1073,1086,1028,1029,1877562,44822.0,35857536.0
2016-06-03,1045,1061,1020,1061,1186373,46256.0,35857536.0
2016-06-07,1086,1127,1065,1094,3472714,47691.0,35857536.0
2016-06-08,1094,1098,1057,1078,1085067,46973.0,35857536.0
2016-06-09,1086,1086,1036,1045,926829,45539.0,35857536.0
2016-06-10,1032,1053,1020,1045,745575,45539.0,35857536.0
2016-06-13,1045,1053,1003,1012,712739,44105.0,35857536.0
2016-06-14,999,1012,962,987,1171537,43029.0,35857536.0
2016-06-15,983,1007,962,987,719142,43029.0,35857536.0
2016-06-16,991,999,962,987,730245,43029.0,35857536.0
2016-06-17,987,1020,970,992,707142,43208.0,35857536.0
2016-06-20,987,1036,987,1033,1462019,45001.0,35857536.0
2016-06-21,1040,1044,1012,1041,867194,45360.0,35857536.0
2016-06-22,1040,1090,1024,1033,1565511,45001.0,35857536.0
2016-06-23,1024,1040,979,1004,1247378,43746.0,35857536.0
2016-06-24,1028,1028,884,930,2383767,40519.0,35857536.0
2016-06-27,901,946,863,938,770923,40878.0,35857536.0
2016-06-28,929,958,913,954,481170,41595.0,35857536.0
2016-06-29,966,983,954,971,553751,42312.0,35857536.0
2016-06-30,987,1016,975,992,845307,43208.0,35857536.0
2016-07-01,995,1020,987,1000,572042,43567.0,35857536.0
2016-07-04,999,1024,991,1020,640263,44463.0,35857536.0
2016-07-05,1024,1032,1003,1029,611822,44822.0,35857536.0
2016-07-06,1024,1028,995,1008,469534,43925.0,35857536.0
2016-07-07,1012,1090,1007,1061,2405570,46256.0,35857536.0
2016-07-08,1073,1082,1040,1049,791611,45718.0,35857536.0
2016-07-11,1061,1086,1036,1053,1111340,45898.0,35857536.0
2016-07-12,1069,1151,1069,1131,7246395,49304.0,35857536.0
2016-07-13,1151,1160,1119,1131,1932600,49304.0,35857536.0
2016-07-14,1127,1151,1090,1152,1601809,50201.0,35857536.0
2016-07-15,1160,1205,1123,1127,1712943,49125.0,35857536.0
2016-07-18,950,999,938,983,4655093,42850.0,35857536.0
2016-07-19,979,983,958,967,1291095,42133.0,35857536.0
2016-07-20,962,966,917,967,2667272,42133.0,35857536.0
2016-07-21,966,995,958,987,1135256,43029.0,35857536.0
2016-07-22,987,1069,975,1045,5719450,45539.0,35857536.0
2016-07-25,1032,1135,979,1004,7268996,43746.0,35857536.0
2016-07-26,995,1036,991,996,1739366,43388.0,35857536.0
2016-07-27,999,1012,987,987,779893,43029.0,35857536.0
2016-07-28,991,1028,975,1029,1407944,44822.0,35857536.0
2016-07-29,1028,1028,999,1020,684423,44463.0,35857536.0
2016-08-01,1012,1024,1003,1012,557665,44105.0,35857536.0
2016-08-02,1007,1028,1003,1012,962038,44105.0,35857536.0
2016-08-03,1007,1020,999,1012,874084,44105.0,35857536.0
2016-08-04,1016,1053,1016,1045,2030263,45539.0,35857536.0
2016-08-05,1036,1053,1016,1016,1146613,44284.0,35857536.0
2016-08-08,1020,1044,1020,1041,2171301,45360.0,35857536.0
2016-08-09,1057,1057,1028,1045,2192717,45539.0,35857536.0
2016-08-10,1115,1180,1105,1115,3376056,39981.0,35857536.0
2016-08-11,1105,1110,1065,1085,819185,38905.0,35857536.0
2016-08-12,1085,1130,1085,1120,612373,40160.0,35857536.0
2016-08-16,1120,1120,1100,1105,341797,39623.0,35857536.0
2016-08-17,1110,1110,1085,1100,294097,39443.0,35857536.0
2016-08-18,1100,1110,1065,1075,421321,38547.0,35857536.0
2016-08-19,1085,1085,1065,1065,306471,38188.0,35857536.0
2016-08-22,1065,1080,1060,1070,372514,38368.0,35857536.0
2016-08-23,1080,1120,1045,1065,1464871,38188.0,35857536.0
2016-08-24,1065,1085,1050,1070,312988,38368.0,35857536.0
2016-08-25,1075,1075,1050,1060,132382,38009.0,35857536.0
2016-08-26,1070,1070,1045,1055,269155,37830.0,35857536.0
2016-08-29,1055,1065,1015,1025,584016,36754.0,35857536.0
2016-08-30,1035,1060,1015,1020,594883,36575.0,35857536.0
2016-08-31,1030,1030,999,1010,605352,36216.0,35857536.0
2016-09-01,992,1045,991,1015,849093,36395.0,35857536.0
2016-09-02,1020,1035,1010,1020,287522,36575.0,35857536.0
2016-09-05,1010,1040,1005,1040,434704,37292.0,35857536.0
2016-09-06,1045,1085,1025,1050,611561,37650.0,35857536.0
2016-09-07,1055,1160,1030,1065,3302326,38188.0,35857536.0
2016-09-08,1055,1070,1020,1025,863811,36754.0,35857536.0
2016-09-09,1030,1180,1000,1145,8740444,41057.0,35857536.0
2016-09-12,1250,1485,1190,1485,24800373,53248.0,35857536.0
2016-09-13,1620,1820,1535,1615,68324004,57910.0,35857536.0
2016-09-19,1635,1925,1635,1695,33017458,60779.0,35857536.0
2016-09-20,1650,1690,1560,1690,4250961,60599.0,35857536.0
2016-09-21,1710,1710,1585,1635,2294047,58627.0,35857536.0
2016-09-22,1635,1635,1555,1600,2499307,57372.0,35857536.0
2016-09-23,1570,1775,1515,1590,12402623,57013.0,35857536.0
2016-09-26,1630,1630,1465,1465,5908220,52531.0,35857536.0
2016-09-27,1440,1490,1080,1200,14002294,43029.0,35857536.0
2016-09-28,1160,1200,1105,1140,4498380,40878.0,35857536.0
2016-09-29,1155,1195,1125,1150,3561631,41236.0,35857536.0
2016-09-30,1130,1150,1095,1105,1507770,39623.0,35857536.0
2016-10-04,1110,1120,1075,1080,1233271,38726.0,35857536.0
2016-10-05,1090,1135,1060,1105,1382878,39623.0,35857536.0
2016-10-06,1110,1285,1090,1260,13550806,45180.0,35857536.0
