아모레퍼시픽(090430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-15,111728,113829,110928,111029,5953,6488892.0,5845849.0
2011-09-16,113329,120030,112528,116630,15887,6816260.0,5845849.0
2011-09-19,115729,117230,113929,115730,7465,6763647.0,5845849.0
2011-09-20,116329,120030,114929,120031,7476,7015019.0,5845849.0
2011-09-21,118230,122231,118230,120831,7158,7061786.0,5845849.0
2011-09-22,118230,121131,115429,119531,9869,6985790.0,5845849.0
2011-09-23,119430,120030,115629,116130,12091,6787031.0,5845849.0
2011-09-26,115129,120431,115129,120031,8331,7015019.0,5845849.0
2011-09-27,121131,124131,118130,118130,18365,6903948.0,5845849.0
2011-09-28,119330,120631,117430,120031,13036,7015019.0,5845849.0
2011-09-29,120631,120631,117130,118731,11254,6939023.0,5845849.0
2011-09-30,117930,119030,115029,117630,16152,6874718.0,5845849.0
2011-10-04,117730,120130,113629,119931,8521,7009173.0,5845849.0
2011-10-05,118630,125032,118430,125032,13323,7307311.0,5845849.0
2011-10-06,125332,132534,123031,127833,10074,7470995.0,5845849.0
2011-10-07,127832,132033,122731,124332,9961,7266390.0,5845849.0
2011-10-10,122131,125732,120230,120231,11501,7026710.0,5845849.0
2011-10-11,119130,120230,117930,118030,19400,6898102.0,5845849.0
2011-10-12,118430,119830,115229,115630,17199,6757801.0,5845849.0
2011-10-13,116229,117430,116029,116730,22689,6822106.0,5845849.0
2011-10-14,116429,119930,116329,118931,8638,6950714.0,5845849.0
2011-10-17,120030,120430,119730,119931,11776,7009173.0,5845849.0
2011-10-18,120431,120431,118930,120031,9426,7015019.0,5845849.0
2011-10-19,120230,120230,117730,119031,10824,6956560.0,5845849.0
2011-10-20,119130,121031,117330,117330,8319,6857181.0,5845849.0
2011-10-21,117630,118930,116029,116330,8468,6798722.0,5845849.0
2011-10-24,116429,118830,116429,118330,6116,6915639.0,5845849.0
2011-10-25,118330,121531,117430,121331,9605,7091015.0,5845849.0
2011-10-26,122031,123031,120330,121331,5230,7091015.0,5845849.0
2011-10-27,120631,130133,120130,129533,13735,7570374.0,5845849.0
2011-10-28,127532,131933,121431,125432,21476,7330695.0,5845849.0
2011-10-31,123531,128533,122631,125632,8404,7342386.0,5845849.0
2011-11-01,127932,130033,124231,124632,7277,7283928.0,5845849.0
2011-11-02,125332,126932,121931,123932,9974,7243007.0,5845849.0
2011-11-03,123131,123831,120731,123532,6536,7219624.0,5845849.0
2011-11-04,122731,124932,121831,121931,10424,7126090.0,5845849.0
2011-11-07,123031,125732,122531,125032,6389,7307311.0,5845849.0
2011-11-08,126232,126332,124031,125032,5083,7307311.0,5845849.0
2011-11-09,124031,125532,119230,120931,19876,7067631.0,5845849.0
2011-11-10,120831,121031,115229,115230,26052,6734418.0,5845849.0
2011-11-11,116129,117330,111728,112829,21022,6594118.0,5845849.0
2011-11-14,113329,115429,112528,114229,22358,6675960.0,5845849.0
2011-11-15,113629,114929,113429,114229,10148,6675960.0,5845849.0
2011-11-16,115129,115129,112628,112629,11177,6582426.0,5845849.0
2011-11-17,113529,113629,111628,112829,7548,6594118.0,5845849.0
2011-11-18,111728,112528,106527,107828,17396,6301825.0,5845849.0
2011-11-21,106227,107627,104526,105827,15822,6184908.0,5845849.0
2011-11-22,103926,107527,103826,107228,10473,6266750.0,5845849.0
2011-11-23,106027,111228,105627,110328,11057,6447971.0,5845849.0
2011-11-24,110428,110828,108727,109928,6096,6424588.0,5845849.0
2011-11-25,109428,112128,108928,109928,7323,6424588.0,5845849.0
2011-11-28,110228,112128,109228,109828,7746,6418742.0,5845849.0
2011-11-29,109828,113729,108527,111729,12354,6529813.0,5845849.0
2011-11-30,111328,111928,110428,111429,15413,6512276.0,5845849.0
2011-12-01,112028,113729,109828,110328,27223,6447971.0,5845849.0
2011-12-02,110028,113029,110028,111929,14547,6541505.0,5845849.0
2011-12-05,112528,112528,110228,110729,6325,6471355.0,5845849.0
2011-12-06,110428,111128,107527,110228,16171,6442126.0,5845849.0
2011-12-07,110328,112128,109028,112129,11706,6553197.0,5845849.0
2011-12-08,112328,113129,110228,112229,12062,6559043.0,5845849.0
2011-12-09,111928,112228,110528,111829,7951,6535659.0,5845849.0
2011-12-12,112528,113029,110328,112929,9835,6599964.0,5845849.0
2011-12-13,112929,113129,111028,112429,8890,6570734.0,5845849.0
2011-12-14,112929,113329,111528,112829,8575,6594118.0,5845849.0
2011-12-15,112929,112929,108027,108028,11588,6313517.0,5845849.0
2011-12-16,108027,108427,106527,106527,8896,6225829.0,5845849.0
2011-12-19,106627,106627,101426,104727,15490,6120604.0,5845849.0
2011-12-20,105027,106827,104026,104627,10549,6114758.0,5845849.0
2011-12-21,106327,109928,106327,109828,14120,6418742.0,5845849.0
2011-12-22,109528,110328,107927,110028,5784,6430434.0,5845849.0
2011-12-23,109728,111728,109428,111129,7783,6494738.0,5845849.0
2011-12-26,110228,112929,110228,111929,3156,6541505.0,5845849.0
2011-12-27,111828,113229,106427,112429,9269,6570734.0,5845849.0
2011-12-28,110528,112128,108027,108128,9717,6319363.0,5845849.0
2011-12-29,107527,108727,104927,105227,15721,6149833.0,5845849.0
2012-01-02,105227,105827,104026,104927,7004,6132296.0,5845849.0
2012-01-03,105027,108027,105027,108028,13551,6313517.0,5845849.0
2012-01-04,109828,109828,105627,107028,15546,6255058.0,5845849.0
2012-01-05,107327,108027,105627,106627,12386,6231675.0,5845849.0
2012-01-06,107027,107027,104526,105027,11541,6138141.0,5845849.0
2012-01-09,104326,104426,100025,100126,26668,5851695.0,5845849.0
2012-01-10,100725,101826,100025,100026,19175,5845849.0,5845849.0
2012-01-11,100325,101326,97325,98325,30042,5746470.0,5845849.0
2012-01-12,98725,99925,98325,99226,16780,5799082.0,5845849.0
2012-01-13,98325,100625,98225,98425,19903,5752315.0,5845849.0
2012-01-16,99125,101326,98625,100426,13826,5869232.0,5845849.0
2012-01-17,101326,102926,100525,101126,15251,5910153.0,5845849.0
2012-01-18,100525,100925,98825,100326,14899,5863387.0,5845849.0
2012-01-19,100125,102726,100125,101826,17227,5951074.0,5845849.0
2012-01-20,102526,103826,101726,103827,17656,6067991.0,5845849.0
2012-01-25,103626,103626,101026,102126,19052,5968612.0,5845849.0
2012-01-26,103326,103726,102826,103227,18135,6032916.0,5845849.0
2012-01-27,103226,103926,102726,103627,12094,6056300.0,5845849.0
2012-01-30,102226,102226,99525,99626,26694,5822466.0,5845849.0
2012-01-31,99925,100525,99625,100126,48618,5851695.0,5845849.0
2012-02-01,99825,100825,99325,99826,14368,5834157.0,5845849.0
2012-02-02,99925,100725,99125,99626,28092,5822466.0,5845849.0
2012-02-03,99525,100125,97325,98025,22192,5728932.0,5845849.0
2012-02-06,98025,99525,97225,98425,20541,5752315.0,5845849.0
2012-02-07,98125,100325,98125,99926,13522,5840003.0,5845849.0
2012-02-08,100925,101126,99125,100026,19133,5845849.0,5845849.0
2012-02-09,100025,100125,97825,99025,28031,5787391.0,5845849.0
2012-02-10,98625,98825,96124,96425,31883,5635398.0,5845849.0
2012-02-13,96424,97725,96224,97525,12891,5699703.0,5845849.0
2012-02-14,96824,97625,96024,96425,19603,5635398.0,5845849.0
2012-02-15,96424,98025,96424,98025,13011,5728932.0,5845849.0
2012-02-16,98025,100825,97925,100626,29464,5880924.0,5845849.0
2012-02-17,100525,103926,100325,103527,21988,6050454.0,5845849.0
2012-02-20,103326,103826,101726,103627,15392,6056300.0,5845849.0
2012-02-21,102326,104126,102226,103927,15205,6073837.0,5845849.0
2012-02-22,103026,104126,102126,103527,12226,6050454.0,5845849.0
2012-02-23,103526,106527,102426,106327,19513,6214137.0,5845849.0
2012-02-24,105027,106427,105027,106427,9668,6219983.0,5845849.0
2012-02-27,106227,106227,103926,105027,16197,6138141.0,5845849.0
2012-02-28,103626,104626,102426,103427,13628,6044608.0,5845849.0
2012-02-29,102726,106027,101526,102626,24027,5997841.0,5845849.0
2012-03-02,102626,103026,101526,101826,11263,5951074.0,5845849.0
2012-03-05,101526,104526,101326,104527,14078,6108912.0,5845849.0
2012-03-06,104726,106127,103626,105727,19178,6179062.0,5845849.0
2012-03-07,105727,106227,105027,106127,14907,6202446.0,5845849.0
2012-03-08,105127,106327,105027,105727,9963,6179062.0,5845849.0
2012-03-09,105727,109128,105327,108128,19783,6319363.0,5845849.0
2012-03-12,108928,111628,106627,111629,17334,6523967.0,5845849.0
2012-03-13,111528,113629,110628,113429,29327,6629193.0,5845849.0
2012-03-14,113929,117330,113729,117030,28058,6839643.0,5845849.0
2012-03-15,116129,118930,116129,116830,16601,6827952.0,5845849.0
2012-03-16,116129,119430,115929,119431,14047,6979944.0,5845849.0
2012-03-19,118130,119430,115329,118731,11513,6939023.0,5845849.0
2012-03-20,117330,118330,115629,116330,14581,6798722.0,5845849.0
2012-03-21,114329,115029,112128,112529,25757,6576580.0,5845849.0
2012-03-22,113529,115429,113029,115430,24951,6746110.0,5845849.0
2012-03-23,115429,118630,113129,117030,10043,6839643.0,5845849.0
2012-03-26,116229,118830,115929,118130,7253,6903948.0,5845849.0
2012-03-27,118030,119430,115629,115830,15307,6769493.0,5845849.0
2012-03-28,115829,117030,114329,116430,12399,6804568.0,5845849.0
2012-03-29,115229,118230,114929,118030,11898,6898102.0,5845849.0
2012-03-30,118430,119930,117930,119931,11966,7009173.0,5845849.0
2012-04-02,118330,119830,115629,115730,17039,6763647.0,5845849.0
2012-04-03,115229,117230,114229,114730,11131,6705189.0,5845849.0
2012-04-04,114529,116630,114229,115230,13820,6734418.0,5845849.0
2012-04-05,116029,116029,114529,115230,12088,6734418.0,5845849.0
2012-04-06,115929,115929,111228,112229,19581,6559043.0,5845849.0
2012-04-09,112328,114029,110628,113629,12526,6640884.0,5845849.0
2012-04-10,113029,113329,107627,108428,42633,6336900.0,5845849.0
2012-04-12,108427,111428,105327,107228,21210,6266750.0,5845849.0
2012-04-13,108227,108227,105327,106727,23203,6237521.0,5845849.0
2012-04-16,106327,109528,105227,108528,23255,6342746.0,5845849.0
2012-04-17,110028,110028,108127,109028,14827,6371975.0,5845849.0
2012-04-18,109028,109628,108327,109028,21700,6371975.0,5845849.0
2012-04-19,109028,109028,107127,108228,16438,6325209.0,5845849.0
2012-04-20,108027,109928,107727,109928,11142,6424588.0,5845849.0
2012-04-23,109328,112028,109228,112029,7424,6547351.0,5845849.0
2012-04-24,110328,112228,109728,112129,7431,6553197.0,5845849.0
2012-04-25,112628,114729,111628,113129,11465,6611655.0,5845849.0
2012-04-26,112428,112628,109828,110929,5200,6483047.0,5845849.0
2012-04-27,110928,111428,107627,107728,9205,6295979.0,5845849.0
2012-04-30,108928,109228,107727,108528,4161,6342746.0,5845849.0
2012-05-02,108527,109628,92323,106027,10438,6196600.0,5845849.0
2012-05-03,106327,111628,106227,111429,6178,6512276.0,5845849.0
2012-05-04,112528,113029,110128,113029,4986,6605809.0,5845849.0
2012-05-07,112929,113729,109528,109828,7635,6418742.0,5845849.0
2012-05-08,109328,110528,108427,109328,3804,6389513.0,5845849.0
2012-05-09,110228,112929,109028,112629,7066,6582426.0,5845849.0
2012-05-10,113029,113129,108427,108428,8263,6336900.0,5845849.0
2012-05-11,108127,109628,106627,108228,6412,6325209.0,5845849.0
2012-05-14,108327,112428,108327,112429,10840,6570734.0,5845849.0
2012-05-15,112729,113729,110228,112629,14421,6582426.0,5845849.0
2012-05-16,111628,113029,110028,112629,7476,6582426.0,5845849.0
2012-05-17,112829,113229,107927,109828,21052,6418742.0,5845849.0
2012-05-18,109228,109228,106027,106828,9954,6243367.0,5845849.0
2012-05-21,107727,107727,103426,104927,6831,6132296.0,5845849.0
2012-05-22,105327,106027,103826,104127,7597,6085529.0,5845849.0
2012-05-23,104326,107927,103226,107528,9510,6284288.0,5845849.0
2012-05-24,107727,107927,105427,107028,10915,6255058.0,5845849.0
2012-05-25,106227,107027,106127,106427,6171,6219983.0,5845849.0
2012-05-29,106427,108327,106027,106928,7334,6249213.0,5845849.0
2012-05-30,106627,106927,104426,105027,10904,6138141.0,5845849.0
2012-05-31,105927,108427,104526,108428,12198,6336900.0,5845849.0
2012-06-01,106527,107327,105527,106227,10723,6208292.0,5845849.0
2012-06-04,105027,108027,105027,107528,11709,6284288.0,5845849.0
2012-06-05,108327,108527,106027,106327,6668,6214137.0,5845849.0
2012-06-07,107427,108527,106427,108428,11333,6336900.0,5845849.0
2012-06-08,107727,108527,107227,108328,14578,6331054.0,5845849.0
2012-06-11,107827,108527,107527,108028,8403,6313517.0,5845849.0
2012-06-12,107027,107427,105527,105527,7438,6167371.0,5845849.0
2012-06-13,105727,106727,105527,106027,7109,6196600.0,5845849.0
2012-06-14,106127,108527,105727,108528,12135,6342746.0,5845849.0
2012-06-15,108527,108527,106327,107728,8725,6295979.0,5845849.0
2012-06-18,108027,108527,107827,108428,7481,6336900.0,5845849.0
2012-06-19,107427,108427,107227,107328,4828,6272596.0,5845849.0
2012-06-20,106927,107427,106327,107328,8017,6272596.0,5845849.0
2012-06-21,106827,108127,106427,107828,8954,6301825.0,5845849.0
2012-06-22,107027,107627,104726,105027,13570,6138141.0,5845849.0
2012-06-25,104426,104626,101826,103127,17424,6027070.0,5845849.0
2012-06-26,102426,103526,101926,102226,10528,5974458.0,5845849.0
2012-06-27,101726,103826,100825,102626,12348,5997841.0,5845849.0
2012-06-28,102226,103226,102226,102826,12307,6009533.0,5845849.0
2012-06-29,102826,106427,102826,106427,15577,6219983.0,5845849.0
2012-07-02,105327,106027,103726,104527,11846,6108912.0,5845849.0
2012-07-03,104726,106527,104126,104127,4303,6085529.0,5845849.0
2012-07-04,104226,106227,104126,104127,11454,6085529.0,5845849.0
2012-07-05,104126,105427,104126,105327,12593,6155679.0,5845849.0
2012-07-06,105527,106927,105127,105427,17515,6161525.0,5845849.0
2012-07-09,105927,107127,104326,106527,17895,6225829.0,5845849.0
2012-07-10,106827,107627,106427,107028,14589,6255058.0,5845849.0
2012-07-11,107627,108027,107227,108028,12521,6313517.0,5845849.0
2012-07-12,108027,108127,105927,105927,15532,6190754.0,5845849.0
2012-07-13,106727,108427,105927,107928,14480,6307671.0,5845849.0
2012-07-16,107127,108527,107127,107528,16181,6284288.0,5845849.0
2012-07-17,107727,107827,106827,107328,12978,6272596.0,5845849.0
2012-07-18,106027,107827,105627,107428,11168,6278442.0,5845849.0
2012-07-19,108127,108127,106927,107928,12373,6307671.0,5845849.0
2012-07-20,107327,107927,106427,107528,8288,6284288.0,5845849.0
2012-07-23,107127,107227,102626,104027,11658,6079683.0,5845849.0
2012-07-24,104526,104726,103026,103027,6302,6021224.0,5845849.0
2012-07-25,102326,103426,101926,103027,9080,6021224.0,5845849.0
2012-07-26,102226,102926,101226,101826,8984,5951074.0,5845849.0
2012-07-27,102426,102726,101526,102326,11949,5980304.0,5845849.0
2012-07-30,102526,102726,101326,101626,9727,5939383.0,5845849.0
2012-07-31,101326,103626,101326,102426,16850,5986149.0,5845849.0
2012-08-01,102026,103226,101326,101326,13875,5921845.0,5845849.0
2012-08-02,101226,102326,100125,100626,12928,5880924.0,5845849.0
2012-08-03,101126,102526,100625,101526,9359,5933537.0,5845849.0
2012-08-06,102026,102726,102026,102526,8158,5991995.0,5845849.0
2012-08-07,102026,102826,101526,101526,6683,5933537.0,5845849.0
2012-08-08,102426,102526,100025,100026,17875,5845849.0,5845849.0
2012-08-09,100625,104526,100625,103727,31697,6062145.0,5845849.0
2012-08-10,104326,105327,103326,104827,25847,6126450.0,5845849.0
2012-08-13,105427,105427,104226,104827,16154,6126450.0,5845849.0
2012-08-14,105327,105427,104426,104927,10937,6132296.0,5845849.0
2012-08-16,104526,105427,104326,105127,25954,6143987.0,5845849.0
2012-08-17,105527,105627,104126,104127,10409,6085529.0,5845849.0
2012-08-20,105027,106427,104927,106027,9260,6196600.0,5845849.0
2012-08-21,106627,107027,105727,107028,57591,6255058.0,5845849.0
2012-08-22,107427,108627,106127,107428,14691,6278442.0,5845849.0
2012-08-23,107727,110228,106527,110028,31286,6430434.0,5845849.0
2012-08-24,110028,115029,109028,112829,22242,6594118.0,5845849.0
2012-08-27,114629,117930,111028,111229,23318,6500584.0,5845849.0
2012-08-28,110628,114229,110628,113029,27857,6605809.0,5845849.0
2012-08-29,114429,114429,111528,111929,4772,6541505.0,5845849.0
2012-08-30,111128,116029,111128,116030,15202,6781185.0,5845849.0
2012-08-31,115129,118430,114129,116930,14409,6833797.0,5845849.0
2012-09-03,116029,117930,114029,115330,8700,6740264.0,5845849.0
2012-09-04,114629,116429,112929,113229,11383,6617501.0,5845849.0
2012-09-05,112628,113229,110528,112329,14790,6564888.0,5845849.0
2012-09-06,111828,112428,110028,110929,11477,6483047.0,5845849.0
2012-09-07,110928,114629,110928,113529,16643,6635039.0,5845849.0
2012-09-10,112628,113129,110628,111129,9103,6494738.0,5845849.0
2012-09-11,111128,111128,110028,110328,11523,6447971.0,5845849.0
2012-09-12,110328,111828,110328,111529,7993,6518122.0,5845849.0
2012-09-13,111528,114129,110628,111629,14713,6523967.0,5845849.0
2012-09-14,112528,114829,112528,113929,14368,6658422.0,5845849.0
2012-09-17,112228,113629,111828,113529,12103,6635039.0,5845849.0
2012-09-18,113029,113529,112228,112729,7105,6588272.0,5845849.0
2012-09-19,113629,115329,112929,113929,15414,6658422.0,5845849.0
2012-09-20,113629,117530,113629,117330,11025,6857181.0,5845849.0
2012-09-21,117230,118230,116229,118030,15100,6898102.0,5845849.0
2012-09-24,117330,118230,116429,118230,5953,6909794.0,5845849.0
2012-09-25,118330,119030,115829,118030,7387,6898102.0,5845849.0
2012-09-26,116529,117830,116129,116330,5796,6798722.0,5845849.0
2012-09-27,116029,118830,116029,118030,13832,6898102.0,5845849.0
2012-09-28,118030,118530,116329,118030,13870,6898102.0,5845849.0
2012-10-02,118530,121931,118430,121131,10941,7079323.0,5845849.0
2012-10-04,122031,122531,121331,122131,12839,7137782.0,5845849.0
2012-10-05,121431,125632,121431,124032,16371,7248853.0,5845849.0
2012-10-08,124031,125232,122031,124532,14104,7278082.0,5845849.0
2012-10-09,124532,126232,124231,125032,15831,7307311.0,5845849.0
2012-10-10,124832,124932,122031,122031,7035,7131936.0,5845849.0
2012-10-11,121231,124131,119230,120631,13223,7050094.0,5845849.0
2012-10-12,120631,125032,120330,124132,11799,7254699.0,5845849.0
2012-10-15,124231,125332,123431,124932,15799,7301465.0,5845849.0
2012-10-16,123631,125132,120431,123132,17581,7196240.0,5845849.0
2012-10-17,121531,126232,121531,124732,9652,7289774.0,5845849.0
2012-10-18,125632,125832,123831,125032,11117,7307311.0,5845849.0
2012-10-19,125232,125532,120531,124132,8520,7254699.0,5845849.0
2012-10-22,121531,126232,121531,125932,7595,7359924.0,5845849.0
2012-10-23,126332,130333,124031,124132,14013,7254699.0,5845849.0
2012-10-24,124532,127532,124131,125032,13333,7307311.0,5845849.0
2012-10-25,125032,130033,124932,129033,18228,7541145.0,5845849.0
2012-10-26,129033,133434,128132,129633,14233,7576220.0,5845849.0
2012-10-29,130333,130333,125232,125232,12431,7319003.0,5845849.0
2012-10-30,125432,127532,123131,124332,8067,7266390.0,5845849.0
2012-10-31,125532,126532,123931,124032,7882,7248853.0,5845849.0
2012-11-01,123931,128433,122631,126333,8855,7383307.0,5845849.0
2012-11-02,126432,126832,122531,124532,10552,7278082.0,5845849.0
2012-11-05,126032,126732,122931,126433,6251,7389153.0,5845849.0
2012-11-06,125332,127332,125032,125732,6902,7348232.0,5845849.0
2012-11-07,125132,126932,123831,125132,9485,7313157.0,5845849.0
2012-11-08,125132,128533,124632,127633,10934,7459303.0,5845849.0
2012-11-09,127432,130033,126632,129733,12213,7582066.0,5845849.0
2012-11-12,129833,129833,127532,128533,9260,7511916.0,5845849.0
2012-11-13,129433,129433,125432,125432,8906,7330695.0,5845849.0
2012-11-14,126232,126232,124432,125232,9812,7319003.0,5845849.0
2012-11-15,124131,125632,122631,123032,6291,7190394.0,5845849.0
2012-11-16,122531,126332,122531,126232,6645,7377461.0,5845849.0
2012-11-19,125332,128533,125332,127333,4623,7441766.0,5845849.0
