S&T모티브(064960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-07-05,27100,27600,27000,27100,12793,390332.0,14403386.0
2013-07-08,27500,27500,26650,27300,11161,393212.0,14403386.0
2013-07-09,27450,27500,26850,27500,9766,396093.0,14403386.0
2013-07-10,27350,27400,26700,26700,6455,384570.0,14403386.0
2013-07-11,27300,27400,26500,26700,8991,384570.0,14403386.0
2013-07-12,26700,27000,26150,26150,8042,376649.0,14403386.0
2013-07-15,26250,26500,25950,26500,11605,381690.0,14403386.0
2013-07-16,26550,26750,26200,26300,15536,378809.0,14403386.0
2013-07-17,26700,26700,26300,26500,11621,381690.0,14403386.0
2013-07-18,26150,26550,26100,26200,13027,377369.0,14403386.0
2013-07-19,26450,26850,25700,26200,18981,377369.0,14403386.0
2013-07-22,26500,26800,26250,26700,19920,384570.0,14403386.0
2013-07-23,26700,27150,26500,26950,22701,388171.0,14403386.0
2013-07-24,27050,27550,26150,26150,27823,376649.0,14403386.0
2013-07-25,26200,27150,26200,26600,20683,383130.0,14403386.0
2013-07-26,26800,27100,26750,27000,11680,388891.0,14403386.0
2013-07-29,27000,27200,26600,26900,16452,387451.0,14403386.0
2013-07-30,26550,28400,26550,28050,26134,404015.0,14403386.0
2013-07-31,28150,28700,27800,27900,22661,401854.0,14403386.0
2013-08-01,28000,28600,27200,27300,39327,393212.0,14403386.0
2013-08-02,27500,28250,27400,28050,51300,404015.0,14403386.0
2013-08-05,28000,28200,27100,28000,39330,403295.0,14403386.0
2013-08-06,28300,29350,27900,28600,83485,411937.0,14403386.0
2013-08-07,28950,29050,28150,28650,53611,412657.0,14403386.0
2013-08-08,28300,29450,28300,29250,19958,421299.0,14403386.0
2013-08-09,28650,29450,28300,29400,108187,423460.0,14403386.0
2013-08-12,29500,30400,29100,29500,53569,424900.0,14403386.0
2013-08-13,29650,29750,28200,28400,54488,409056.0,14403386.0
2013-08-14,28500,29400,28150,28800,30947,414818.0,14403386.0
2013-08-16,28800,29000,28400,29000,16266,417698.0,14403386.0
2013-08-19,29400,29600,28700,29100,19050,419139.0,14403386.0
2013-08-20,28600,29050,28500,28800,23365,414818.0,14403386.0
2013-08-21,28500,28900,27150,28500,51275,410497.0,14403386.0
2013-08-22,28350,29500,27700,28600,36753,411937.0,14403386.0
2013-08-23,28500,29600,28500,29200,40098,420579.0,14403386.0
2013-08-26,29100,29400,28900,29050,14980,418418.0,14403386.0
2013-08-27,29400,29450,27850,28400,35580,409056.0,14403386.0
2013-08-28,28350,29350,28350,29300,39080,422019.0,14403386.0
2013-08-29,29900,30000,29050,30000,44521,432102.0,14403386.0
2013-08-30,30000,30150,29050,29900,31011,430661.0,14403386.0
2013-09-02,29900,29900,29050,29250,20467,421299.0,14403386.0
2013-09-03,29350,29700,29050,29200,20585,420579.0,14403386.0
2013-09-04,29400,29400,28050,28100,41071,404735.0,14403386.0
2013-09-05,28450,29150,28150,28850,40940,415538.0,14403386.0
2013-09-06,28850,30000,28600,30000,71823,432102.0,14403386.0
2013-09-09,30150,31250,30000,30450,64409,438583.0,14403386.0
2013-09-10,30450,31300,30100,30700,51175,442184.0,14403386.0
2013-09-11,30550,31600,30500,31150,139841,448665.0,14403386.0
2013-09-12,31500,31650,31150,31150,74572,448665.0,14403386.0
2013-09-13,31000,31600,29950,30200,57448,434982.0,14403386.0
2013-09-16,30000,30600,29700,29750,48628,428501.0,14403386.0
2013-09-17,30200,31250,29750,30600,45778,440744.0,14403386.0
2013-09-23,30300,31100,30200,30650,25510,441464.0,14403386.0
2013-09-24,29900,30650,29900,30000,15791,432102.0,14403386.0
2013-09-25,30300,30300,29250,29400,38541,423460.0,14403386.0
2013-09-26,29550,30700,29300,30150,30188,434262.0,14403386.0
2013-09-27,30600,31300,29950,31250,44712,450106.0,14403386.0
2013-09-30,32000,32000,31000,31500,38860,453707.0,14403386.0
2013-10-01,31500,31650,30600,31350,45220,451546.0,14403386.0
2013-10-02,31350,31850,31000,31000,37061,446505.0,14403386.0
2013-10-04,30700,32000,30500,31700,42225,456587.0,14403386.0
2013-10-07,31100,31200,30200,30650,56214,441464.0,14403386.0
2013-10-08,30650,30850,29750,29950,37675,431381.0,14403386.0
2013-10-10,30050,30450,29500,29500,24496,424900.0,14403386.0
2013-10-11,30300,30400,29450,29900,44340,430661.0,14403386.0
2013-10-14,29900,30600,29350,30600,22770,440744.0,14403386.0
2013-10-15,30000,30900,29900,30350,24258,437143.0,14403386.0
2013-10-16,30050,30350,29400,29850,25642,429941.0,14403386.0
2013-10-17,30000,30050,29700,30050,28396,432822.0,14403386.0
2013-10-18,30050,30050,27000,29800,145341,429221.0,14403386.0
2013-10-21,29700,29950,29450,29800,51576,429221.0,14403386.0
2013-10-22,29850,30000,29600,29700,31488,427781.0,14403386.0
2013-10-23,29950,30000,29600,29950,49095,431381.0,14403386.0
2013-10-24,29950,30650,29750,30350,61637,437143.0,14403386.0
2013-10-25,30350,30600,29850,29900,41753,430661.0,14403386.0
2013-10-28,30000,30400,29650,30350,28965,437143.0,14403386.0
2013-10-29,30500,30900,30250,30750,53348,442904.0,14403386.0
2013-10-30,30600,30600,29800,29900,435465,430661.0,14403386.0
2013-10-31,30300,30350,29800,30000,112197,432102.0,14403386.0
2013-11-01,30000,30400,29850,30200,60292,434982.0,14403386.0
2013-11-04,30300,30300,29600,30150,41683,434262.0,14403386.0
2013-11-05,30050,30050,28300,28450,73538,409776.0,14403386.0
2013-11-06,28300,29250,28050,29050,56731,418418.0,14403386.0
2013-11-07,28750,29050,28000,28250,35903,406896.0,14403386.0
2013-11-08,27900,28650,27900,28050,30628,404015.0,14403386.0
2013-11-11,28100,28550,27500,27650,39090,398254.0,14403386.0
2013-11-12,27600,28450,27600,28250,47073,406896.0,14403386.0
2013-11-13,28250,28450,27900,28450,22141,409776.0,14403386.0
2013-11-14,28200,28600,27200,27300,76964,393212.0,14403386.0
2013-11-15,27300,28800,26900,28550,82500,411217.0,14403386.0
2013-11-18,28400,29700,28250,28550,45280,411217.0,14403386.0
2013-11-19,28500,29650,28500,28550,53908,411217.0,14403386.0
2013-11-20,28500,29350,28400,28800,28501,414818.0,14403386.0
2013-11-21,28600,28800,28000,28600,14421,411937.0,14403386.0
2013-11-22,28500,28850,28200,28500,15914,410497.0,14403386.0
2013-11-25,28500,28950,28000,28600,19578,411937.0,14403386.0
2013-11-26,28500,28900,28200,28250,19076,406896.0,14403386.0
2013-11-27,28100,28400,27850,28150,28901,405455.0,14403386.0
2013-11-28,28250,29450,27950,29400,31444,423460.0,14403386.0
2013-11-29,29400,29400,28750,28950,22333,416978.0,14403386.0
2013-12-02,28950,29500,28700,28900,30507,416258.0,14403386.0
2013-12-03,28950,29000,27900,27900,22470,401854.0,14403386.0
2013-12-04,28000,28300,27750,28000,20955,403295.0,14403386.0
2013-12-05,28000,28100,27550,27850,21200,401134.0,14403386.0
2013-12-06,27750,27750,26800,27150,75908,391052.0,14403386.0
2013-12-09,27350,27600,26400,26450,50919,380970.0,14403386.0
2013-12-10,26850,26850,25950,26300,40625,378809.0,14403386.0
2013-12-11,26300,26550,25750,25950,39237,373768.0,14403386.0
2013-12-12,25950,26150,25150,25700,46194,370167.0,14403386.0
2013-12-13,26050,26050,25250,25950,19131,373768.0,14403386.0
2013-12-16,26050,26100,25100,25100,29825,361525.0,14403386.0
2013-12-17,25750,25800,25100,25800,20921,371607.0,14403386.0
2013-12-18,25800,26500,25400,26500,27810,381690.0,14403386.0
2013-12-19,26550,26800,25550,25550,28347,368007.0,14403386.0
2013-12-20,25600,26350,25150,25550,31047,368007.0,14403386.0
2013-12-23,25350,25700,25200,25500,31777,367286.0,14403386.0
2013-12-24,25800,26200,25450,25600,17632,368727.0,14403386.0
2013-12-26,26000,26350,25800,26250,31198,378089.0,14403386.0
2013-12-27,26350,27150,26200,27000,31073,388891.0,14403386.0
2013-12-30,27250,27550,26700,27300,21502,393212.0,14403386.0
2014-01-02,27800,27800,26400,26400,31470,380249.0,14403386.0
2014-01-03,25800,26400,25300,25650,37780,369447.0,14403386.0
2014-01-06,25700,26000,25350,25400,32760,365846.0,14403386.0
2014-01-07,25250,25900,25250,25600,24111,368727.0,14403386.0
2014-01-08,25400,25950,25400,25900,13110,373048.0,14403386.0
2014-01-09,26050,26050,25450,25450,19800,366566.0,14403386.0
2014-01-10,25550,26400,25500,25950,29039,373768.0,14403386.0
2014-01-13,26350,26750,26000,26300,21447,378809.0,14403386.0
2014-01-14,26100,26600,26000,26600,18796,383130.0,14403386.0
2014-01-15,26250,27250,26200,27100,23080,390332.0,14403386.0
2014-01-16,26800,27250,26650,26850,20140,386731.0,14403386.0
2014-01-17,26650,27200,26500,26850,8455,386731.0,14403386.0
2014-01-20,26600,26850,25650,26300,10988,378809.0,14403386.0
2014-01-21,26250,26600,26100,26300,13280,378809.0,14403386.0
2014-01-22,26300,27050,26250,27050,14985,389612.0,14403386.0
2014-01-23,27050,27050,26750,26850,8331,386731.0,14403386.0
2014-01-24,27000,27700,26850,27400,29579,394653.0,14403386.0
2014-01-27,27000,27600,26800,27500,31005,396093.0,14403386.0
2014-01-28,27500,27650,26850,27500,15421,396093.0,14403386.0
2014-01-29,27600,27700,27000,27650,29100,398254.0,14403386.0
2014-02-03,27650,27700,27200,27650,22050,398254.0,14403386.0
2014-02-04,27000,27400,26900,27350,25540,393933.0,14403386.0
2014-02-05,27300,27500,26950,27200,24924,391772.0,14403386.0
2014-02-06,27400,27400,27000,27300,8635,393212.0,14403386.0
2014-02-07,27150,27950,27150,27550,42027,396813.0,14403386.0
2014-02-10,27250,27600,27100,27500,26515,396093.0,14403386.0
2014-02-11,27500,28000,27000,27700,21760,398974.0,14403386.0
2014-02-12,27350,28200,27350,28200,49062,406175.0,14403386.0
2014-02-13,28200,28300,27750,28000,18734,403295.0,14403386.0
2014-02-14,27700,28350,27700,28250,8865,406896.0,14403386.0
2014-02-17,28350,28700,27950,28350,19100,408336.0,14403386.0
2014-02-18,28050,28250,27450,27850,32424,401134.0,14403386.0
2014-02-19,27600,27850,27400,27600,26472,397533.0,14403386.0
2014-02-20,27400,28150,27200,27850,23480,401134.0,14403386.0
2014-02-21,27550,28750,27550,28500,36591,410497.0,14403386.0
2014-02-24,28400,28800,28200,28600,20323,411937.0,14403386.0
2014-02-25,28400,28950,28400,28600,19907,411937.0,14403386.0
2014-02-26,28350,28950,28350,28900,19620,416258.0,14403386.0
2014-02-27,28900,29300,28650,28650,25973,412657.0,14403386.0
2014-02-28,28600,29050,28400,28850,24951,415538.0,14403386.0
2014-03-03,28900,29000,28450,28800,27748,414818.0,14403386.0
2014-03-04,28400,29400,28400,28550,25600,411217.0,14403386.0
2014-03-05,28550,29400,28550,29000,31705,417698.0,14403386.0
2014-03-06,29200,29200,28800,29000,18079,417698.0,14403386.0
2014-03-07,29100,29350,28400,28650,28510,412657.0,14403386.0
2014-03-10,28650,29050,27650,29050,33321,418418.0,14403386.0
2014-03-11,28650,28750,28250,28250,40136,406896.0,14403386.0
2014-03-12,28250,28600,28050,28100,19436,404735.0,14403386.0
2014-03-13,27800,27800,26050,26050,176862,375208.0,14403386.0
2014-03-14,26250,26400,25800,26400,68345,380249.0,14403386.0
2014-03-17,26400,26400,25350,25600,89241,368727.0,14403386.0
2014-03-18,25600,26450,25600,26400,15500,380249.0,14403386.0
2014-03-19,26650,27700,26550,27700,39633,398974.0,14403386.0
2014-03-20,27200,27450,26650,26700,35792,384570.0,14403386.0
2014-03-21,27000,27000,26250,26250,26561,378089.0,14403386.0
2014-03-24,26400,27150,26400,27000,19470,388891.0,14403386.0
2014-03-25,27100,27250,26700,27250,20681,392492.0,14403386.0
2014-03-26,27050,27650,26950,27350,27411,393933.0,14403386.0
2014-03-27,27200,27800,26900,27450,17562,395373.0,14403386.0
2014-03-28,27300,27750,26800,26900,24354,387451.0,14403386.0
2014-03-31,26750,27100,26750,26850,18748,386731.0,14403386.0
2014-04-01,26750,27150,26700,26800,30095,386011.0,14403386.0
2014-04-02,26850,27250,26700,26800,44000,386011.0,14403386.0
2014-04-03,26650,27900,26600,27550,42577,396813.0,14403386.0
2014-04-04,27400,27900,27250,27700,43493,398974.0,14403386.0
2014-04-07,27300,27800,27300,27500,25050,396093.0,14403386.0
2014-04-08,27350,28250,27350,28050,33961,404015.0,14403386.0
2014-04-09,28050,28350,27900,28200,19390,406175.0,14403386.0
2014-04-10,28100,28400,27600,27750,20317,399694.0,14403386.0
2014-04-11,27350,28450,27350,28250,35299,406896.0,14403386.0
2014-04-14,28250,28400,27900,28000,21547,403295.0,14403386.0
2014-04-15,28000,28000,27350,27450,26787,395373.0,14403386.0
2014-04-16,27250,27800,27100,27450,20252,395373.0,14403386.0
2014-04-17,27450,27800,27050,27200,23690,391772.0,14403386.0
2014-04-18,27200,27900,27150,27800,20580,400414.0,14403386.0
2014-04-21,27800,28200,27350,27400,14325,394653.0,14403386.0
2014-04-22,27450,27950,27450,27800,14246,400414.0,14403386.0
2014-04-23,27950,27950,27400,27600,27881,397533.0,14403386.0
2014-04-24,27450,27900,27450,27800,112482,400414.0,14403386.0
2014-04-25,27800,27900,27500,27700,85805,398974.0,14403386.0
2014-04-28,27700,27950,27450,27950,9480,402575.0,14403386.0
2014-04-29,27800,28250,27500,28200,129091,406175.0,14403386.0
2014-04-30,28250,28300,27450,27900,48488,401854.0,14403386.0
2014-05-02,27800,28500,27800,27850,39517,401134.0,14403386.0
2014-05-07,28000,28050,27700,27900,34220,401854.0,14403386.0
2014-05-08,28000,28350,27500,27600,25877,397533.0,14403386.0
2014-05-09,27650,28650,27650,28200,43744,406175.0,14403386.0
2014-05-12,28800,28800,28250,28600,31383,411937.0,14403386.0
2014-05-13,28600,28750,28250,28500,26785,410497.0,14403386.0
2014-05-14,28250,28900,28250,28650,26652,412657.0,14403386.0
2014-05-15,28500,29450,28500,29000,48134,417698.0,14403386.0
2014-05-16,29050,29200,28750,28800,29142,414818.0,14403386.0
2014-05-19,28850,29200,28550,28550,29226,411217.0,14403386.0
2014-05-20,28550,28850,28250,28550,28760,411217.0,14403386.0
2014-05-21,28600,29100,28250,28400,47421,409056.0,14403386.0
2014-05-22,28500,28900,28050,28400,16690,409056.0,14403386.0
2014-05-23,28650,29500,28200,29300,47248,422019.0,14403386.0
2014-05-26,29350,29650,29000,29350,21863,422739.0,14403386.0
2014-05-27,29500,29500,29050,29250,22968,421299.0,14403386.0
2014-05-28,29100,29650,29100,29600,15705,426340.0,14403386.0
2014-05-29,29500,29600,29000,29100,31091,419139.0,14403386.0
2014-05-30,29050,29150,28500,28750,28629,414097.0,14403386.0
2014-06-02,28600,29200,28200,29200,22955,420579.0,14403386.0
2014-06-03,28850,29200,28300,28600,38908,411937.0,14403386.0
2014-06-05,28400,29100,28400,28400,34628,409056.0,14403386.0
2014-06-09,28500,29050,28400,28850,43420,415538.0,14403386.0
2014-06-10,29300,29300,28950,29000,31063,417698.0,14403386.0
2014-06-11,29150,29250,28700,28950,35667,416978.0,14403386.0
2014-06-12,28700,29800,28700,29800,70470,429221.0,14403386.0
2014-06-13,29800,29900,29450,29800,39782,429221.0,14403386.0
2014-06-16,29900,30050,29500,29950,30027,431381.0,14403386.0
2014-06-17,29950,30350,29750,30000,36399,432102.0,14403386.0
2014-06-18,29850,30100,29450,30050,18943,432822.0,14403386.0
2014-06-19,30050,30200,29550,30000,22232,432102.0,14403386.0
2014-06-20,30000,30200,29500,29950,22498,431381.0,14403386.0
2014-06-23,29950,29950,29200,29500,35042,424900.0,14403386.0
2014-06-24,29550,30250,29450,30150,28255,434262.0,14403386.0
2014-06-25,30250,31150,30200,30700,76342,442184.0,14403386.0
2014-06-26,30550,31200,30400,31200,44684,449386.0,14403386.0
2014-06-27,31500,31500,30700,31200,33478,449386.0,14403386.0
2014-06-30,31550,32500,31200,32050,76248,461629.0,14403386.0
2014-07-01,31800,32450,31400,32350,36908,465950.0,14403386.0
2014-07-02,32550,32600,32000,32000,31181,460908.0,14403386.0
2014-07-03,31700,32150,31300,31500,34783,453707.0,14403386.0
2014-07-04,31500,31800,31300,31700,23483,456587.0,14403386.0
2014-07-07,31350,32250,31350,31800,33630,458028.0,14403386.0
2014-07-08,31800,32000,31300,31700,18923,456587.0,14403386.0
2014-07-09,31500,32050,30900,31700,39891,456587.0,14403386.0
2014-07-10,31700,32450,31450,32100,34880,462349.0,14403386.0
2014-07-11,32100,32350,31850,32000,26686,460908.0,14403386.0
2014-07-14,32050,32450,31700,32300,32008,465229.0,14403386.0
2014-07-15,32300,33300,32000,32300,73266,465229.0,14403386.0
2014-07-16,32700,33550,32400,32800,69749,472431.0,14403386.0
2014-07-17,32800,33350,32450,33250,36347,478913.0,14403386.0
2014-07-18,33200,33750,32800,33700,51855,485394.0,14403386.0
2014-07-21,33950,34600,33750,34200,73876,492596.0,14403386.0
2014-07-22,34500,36300,34200,35450,96975,510600.0,14403386.0
2014-07-23,35750,35950,34800,35150,31563,506279.0,14403386.0
2014-07-24,35150,35150,34300,34300,27848,494036.0,14403386.0
2014-07-25,34300,34750,33700,33950,27675,488995.0,14403386.0
2014-07-28,34000,34650,33500,34000,18023,489715.0,14403386.0
2014-07-29,34450,35400,33950,35300,39474,508440.0,14403386.0
2014-07-30,35250,35300,33800,35100,34988,505559.0,14403386.0
2014-07-31,35100,35950,34450,35300,57706,508440.0,14403386.0
2014-08-01,35300,36500,34750,35500,31113,511320.0,14403386.0
2014-08-04,35450,36300,34000,34350,73037,494756.0,14403386.0
2014-08-05,34350,35350,34000,35000,79275,504119.0,14403386.0
2014-08-06,35200,35200,33950,34900,43932,502678.0,14403386.0
2014-08-07,34600,34850,33950,34450,31686,496197.0,14403386.0
2014-08-08,34200,35050,33800,34800,23166,501238.0,14403386.0
2014-08-11,34700,35350,34000,34300,14536,494036.0,14403386.0
2014-08-12,33700,35000,33700,34650,29049,499077.0,14403386.0
2014-08-13,34650,35950,34650,35650,29589,513481.0,14403386.0
2014-08-14,34800,35850,34800,35700,26255,514201.0,14403386.0
2014-08-18,35350,36100,34900,35700,25450,514201.0,14403386.0
2014-08-19,35900,36000,35050,35450,30091,510600.0,14403386.0
2014-08-20,35700,35700,34750,34800,22920,501238.0,14403386.0
2014-08-21,34550,35400,34050,35300,23170,508440.0,14403386.0
2014-08-22,34800,35350,34800,35200,16789,506999.0,14403386.0
2014-08-25,35200,35700,34850,35100,9367,505559.0,14403386.0
2014-08-26,35500,35500,34950,35450,38274,510600.0,14403386.0
2014-08-27,35050,35450,34850,35300,22595,508440.0,14403386.0
2014-08-28,35000,35500,34800,34900,17380,502678.0,14403386.0
2014-08-29,34900,34900,34100,34500,39719,496917.0,14403386.0
2014-09-01,34050,35350,33950,35100,26389,505559.0,14403386.0
2014-09-02,35100,36200,34900,36200,77283,521403.0,14403386.0
2014-09-03,35850,36450,35500,36050,22107,519242.0,14403386.0
2014-09-04,35750,36550,35500,36250,92109,522123.0,14403386.0
2014-09-05,36250,36450,35550,36000,31307,518522.0,14403386.0
2014-09-11,35400,36750,35400,36400,25732,524283.0,14403386.0
2014-09-12,36450,37650,36200,37650,35999,542287.0,14403386.0
2014-09-15,37750,37750,37200,37500,16732,540127.0,14403386.0
2014-09-16,37500,38200,37300,38000,23578,547329.0,14403386.0
2014-09-17,38500,38500,37350,38050,29396,548049.0,14403386.0
2014-09-18,37250,38200,37250,37900,21835,545888.0,14403386.0
2014-09-19,37900,38150,37500,38000,12896,547329.0,14403386.0
2014-09-22,38150,38200,36550,37200,20399,535806.0,14403386.0
2014-09-23,37250,37250,36050,36650,48347,527884.0,14403386.0
2014-09-24,36700,37300,36150,36900,48983,531485.0,14403386.0
2014-09-25,36800,37350,36500,37000,35088,532925.0,14403386.0
2014-09-26,36500,37450,36300,36650,25696,527884.0,14403386.0
2014-09-29,36650,36900,35650,35950,27985,517802.0,14403386.0
2014-09-30,35550,36600,35450,36400,32149,524283.0,14403386.0
2014-10-01,36000,36950,35750,36350,24632,523563.0,14403386.0
2014-10-02,36350,36350,35300,35900,25370,517082.0,14403386.0
2014-10-06,35900,36600,35500,36600,33471,527164.0,14403386.0
2014-10-07,36700,36800,35400,36550,56108,526444.0,14403386.0
2014-10-08,36250,36750,35850,36750,46206,529324.0,14403386.0
2014-10-10,36950,37300,36100,36950,30897,532205.0,14403386.0
2014-10-13,37000,38100,36550,37350,70742,537966.0,14403386.0
2014-10-14,38300,38300,36950,37150,25845,535086.0,14403386.0
2014-10-15,37000,37900,36600,37900,31900,545888.0,14403386.0
2014-10-16,38150,38150,36900,38100,77150,548769.0,14403386.0
2014-10-17,38400,38450,36800,38000,38790,547329.0,14403386.0
2014-10-20,38450,38500,37950,38050,25481,548049.0,14403386.0
2014-10-21,37500,38400,37000,38100,54179,548769.0,14403386.0
