한전기술(052690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-28,30050,31900,29800,31450,713064,1202019.0,38220000.0
2016-07-29,31500,31700,30700,31400,237333,1200108.0,38220000.0
2016-08-01,31350,32450,31350,32050,235792,1224951.0,38220000.0
2016-08-02,32200,32650,31750,32250,198631,1232595.0,38220000.0
2016-08-03,32100,33000,31700,32850,223011,1255527.0,38220000.0
2016-08-04,32700,32850,31450,31700,214128,1211574.0,38220000.0
2016-08-05,31800,33000,31700,32950,209298,1259349.0,38220000.0
2016-08-08,32950,32950,32100,32700,91115,1249794.0,38220000.0
2016-08-09,32700,33550,32450,32850,115769,1255527.0,38220000.0
2016-08-10,32950,33250,32450,32850,95067,1255527.0,38220000.0
2016-08-11,32700,33600,32700,33150,155228,1266993.0,38220000.0
2016-08-12,33250,34550,33150,33250,217620,1270815.0,38220000.0
2016-08-16,33350,33900,33050,33200,98802,1268904.0,38220000.0
2016-08-17,32900,33350,32200,32350,110913,1236417.0,38220000.0
2016-08-18,32550,34450,32500,34100,288254,1303302.0,38220000.0
2016-08-19,34400,34400,33700,34250,146475,1309035.0,38220000.0
2016-08-22,34000,34900,33900,34500,198102,1318590.0,38220000.0
2016-08-23,34500,34900,33900,34900,106760,1333878.0,38220000.0
2016-08-24,34650,35200,34350,34500,96213,1318590.0,38220000.0
2016-08-25,34500,35500,34400,35500,195593,1356810.0,38220000.0
2016-08-26,35350,35700,33700,34100,160660,1303302.0,38220000.0
2016-08-29,33800,34000,33150,33550,85125,1282281.0,38220000.0
2016-08-30,33750,34800,33350,33750,101461,1289925.0,38220000.0
2016-08-31,34150,34150,32250,32450,137582,1240239.0,38220000.0
2016-09-01,32600,33650,31850,33150,109045,1266993.0,38220000.0
2016-09-02,33400,33400,32250,33000,61349,1261260.0,38220000.0
2016-09-05,33050,33250,32250,32750,95250,1251705.0,38220000.0
2016-09-06,33000,33100,32550,32800,38281,1253616.0,38220000.0
2016-09-07,32800,33000,32350,32650,44839,1247883.0,38220000.0
2016-09-08,32450,33900,32450,33400,123383,1276548.0,38220000.0
2016-09-09,33400,33450,32400,32600,65750,1245972.0,38220000.0
2016-09-12,32200,32950,31950,31950,79125,1221129.0,38220000.0
2016-09-13,31950,32300,30450,31100,132259,1188642.0,38220000.0
2016-09-19,30550,31750,30200,31750,90621,1213485.0,38220000.0
2016-09-20,31500,31550,30600,30950,77051,1182909.0,38220000.0
2016-09-21,30700,31050,29750,29900,200431,1142778.0,38220000.0
2016-09-22,29800,30150,28700,29350,253848,1121757.0,38220000.0
2016-09-23,29400,30500,29400,30350,161350,1159977.0,38220000.0
2016-09-26,30450,30450,29900,30300,79826,1158066.0,38220000.0
2016-09-27,29750,31100,29750,31050,123474,1186731.0,38220000.0
2016-09-28,31050,31100,30050,30050,87354,1148511.0,38220000.0
2016-09-29,30100,30700,29850,30250,57724,1156155.0,38220000.0
2016-09-30,30200,30200,29150,29150,126469,1114113.0,38220000.0
2016-10-04,29000,30050,29000,29850,98178,1140867.0,38220000.0
2016-10-05,29850,29900,29100,29450,57076,1125579.0,38220000.0
2016-10-06,29400,29600,29150,29150,51734,1114113.0,38220000.0
2016-10-07,29100,29150,28350,28350,117313,1083537.0,38220000.0
2016-10-10,28700,28850,28250,28750,64966,1098825.0,38220000.0
2016-10-11,28900,28900,28450,28700,72034,1096914.0,38220000.0
2016-10-12,28450,29250,28450,28750,50976,1098825.0,38220000.0
2016-10-13,28850,29050,28050,28200,66495,1077804.0,38220000.0
2016-10-14,28300,28450,28050,28150,49228,1075893.0,38220000.0
2016-10-17,28050,28300,27500,27500,81747,1051050.0,38220000.0
2016-10-18,27400,28100,27400,28050,54230,1072071.0,38220000.0
2016-10-19,28100,28300,27650,27800,57860,1062516.0,38220000.0
2016-10-20,27650,29450,27650,29400,172884,1123668.0,38220000.0
2016-10-21,29850,30550,28600,28600,368147,1093092.0,38220000.0
2016-10-24,28650,29350,28650,28900,62992,1104558.0,38220000.0
2016-10-25,28800,29000,27850,28200,85464,1077804.0,38220000.0
2016-10-26,28050,28600,27650,28000,72648,1070160.0,38220000.0
2016-10-27,27750,28300,27750,27950,53131,1068249.0,38220000.0
2016-10-28,26500,26500,25000,26150,516150,999453.0,38220000.0
2016-10-31,26000,26000,25050,25100,165049,959322.0,38220000.0
2016-11-01,25100,25300,24600,24650,156504,942123.0,38220000.0
2016-11-02,24150,24250,23500,23650,189707,903903.0,38220000.0
2016-11-03,23250,23950,23250,23950,95439,915369.0,38220000.0
2016-11-04,23700,23900,23350,23550,104551,900081.0,38220000.0
2016-11-07,23800,24250,23400,24150,87894,923013.0,38220000.0
2016-11-08,24350,24350,23850,23900,90554,913458.0,38220000.0
2016-11-09,24050,24050,22800,23150,170205,884793.0,38220000.0
2016-11-10,23400,24300,23400,24250,107660,926835.0,38220000.0
2016-11-11,23950,24200,23650,24000,65882,917280.0,38220000.0
2016-11-14,24100,24500,23850,24250,65001,926835.0,38220000.0
2016-11-15,24500,24700,23950,24700,99786,944034.0,38220000.0
2016-11-16,24700,25400,24700,25150,141745,961233.0,38220000.0
2016-11-17,25150,25300,24800,25000,59938,955500.0,38220000.0
2016-11-18,25300,25300,23950,24450,94020,934479.0,38220000.0
2016-11-21,24100,24500,24000,24450,68738,934479.0,38220000.0
2016-11-22,24250,24600,23500,23550,100637,900081.0,38220000.0
2016-11-23,23550,23850,23150,23200,101540,886704.0,38220000.0
2016-11-24,23250,23700,23100,23100,119653,882882.0,38220000.0
2016-11-25,23150,23600,22800,23150,106035,884793.0,38220000.0
2016-11-28,23350,23500,22950,23100,64655,882882.0,38220000.0
2016-11-29,23450,23850,23100,23600,77257,901992.0,38220000.0
2016-11-30,23650,23800,23200,23350,53769,892437.0,38220000.0
2016-12-01,23450,24000,23200,23800,71253,909636.0,38220000.0
2016-12-02,23500,24000,23150,23250,92145,888615.0,38220000.0
2016-12-05,23100,23300,22850,22950,48304,877149.0,38220000.0
2016-12-06,23350,23500,23050,23250,45772,888615.0,38220000.0
2016-12-07,23250,24100,23000,23850,76301,911547.0,38220000.0
2016-12-08,23900,24100,23700,23950,57892,915369.0,38220000.0
2016-12-09,23800,24000,23700,23900,46669,913458.0,38220000.0
2016-12-12,24400,24750,24000,24450,93785,934479.0,38220000.0
2016-12-13,24800,24800,23900,23950,124776,915369.0,38220000.0
2016-12-14,24150,24350,23900,24000,59007,917280.0,38220000.0
2016-12-15,23900,24400,23800,24400,42166,932568.0,38220000.0
2016-12-16,23900,24050,23350,23550,436393,900081.0,38220000.0
2016-12-19,23650,23750,23350,23600,54339,901992.0,38220000.0
2016-12-20,23700,23850,23550,23750,77360,907725.0,38220000.0
2016-12-21,23750,23850,23450,23650,55240,903903.0,38220000.0
2016-12-22,23550,23650,23350,23450,46829,896259.0,38220000.0
2016-12-23,23300,23950,23000,23850,98722,911547.0,38220000.0
2016-12-26,23900,23950,23650,23850,42465,911547.0,38220000.0
2016-12-27,23950,23950,23700,23750,39154,907725.0,38220000.0
2016-12-28,23900,23900,23350,23650,54020,903903.0,38220000.0
2016-12-29,23800,23800,23550,23650,27764,903903.0,38220000.0
2017-01-02,23650,23750,23450,23550,53288,900081.0,38220000.0
2017-01-03,23400,24200,23400,24050,77916,919191.0,38220000.0
2017-01-04,24150,24750,24000,24600,125793,940212.0,38220000.0
2017-01-05,24700,24850,24500,24550,57675,938301.0,38220000.0
2017-01-06,24550,24550,24250,24450,52619,934479.0,38220000.0
2017-01-09,24500,24500,23750,23750,83905,907725.0,38220000.0
2017-01-10,23750,23800,23450,23550,50921,900081.0,38220000.0
2017-01-11,23550,24050,23550,24000,41666,917280.0,38220000.0
2017-01-12,24000,24400,24000,24300,65260,928746.0,38220000.0
2017-01-13,24250,24500,24200,24250,54040,926835.0,38220000.0
2017-01-16,24250,24450,23950,23950,43933,915369.0,38220000.0
2017-01-17,24150,24250,24000,24050,36017,919191.0,38220000.0
2017-01-18,23950,24250,23850,24250,76100,926835.0,38220000.0
2017-01-19,24300,24300,23600,23800,106894,909636.0,38220000.0
2017-01-20,24000,24000,23550,23550,43772,900081.0,38220000.0
2017-01-23,23600,24150,23550,23900,61375,913458.0,38220000.0
2017-01-24,24100,24100,23600,23850,42421,911547.0,38220000.0
2017-01-25,24000,24000,23550,23650,44936,903903.0,38220000.0
2017-01-26,23650,23800,23350,23500,50887,898170.0,38220000.0
2017-01-31,23500,23700,23350,23600,31306,901992.0,38220000.0
2017-02-01,23500,24050,23500,24000,46368,917280.0,38220000.0
2017-02-02,23850,24200,23700,23850,50390,911547.0,38220000.0
2017-02-03,23800,24150,23650,23700,36062,905814.0,38220000.0
2017-02-06,23950,23950,23500,23600,38476,901992.0,38220000.0
2017-02-07,23700,23800,23500,23650,57819,903903.0,38220000.0
2017-02-08,23550,23750,23550,23600,29017,901992.0,38220000.0
2017-02-09,24000,25800,23950,25750,529464,984165.0,38220000.0
2017-02-10,25900,25900,25200,25750,193602,984165.0,38220000.0
2017-02-13,26000,26000,25450,25900,135022,989898.0,38220000.0
2017-02-14,25550,26000,25350,25850,185261,987987.0,38220000.0
2017-02-15,26100,26400,25450,25650,149909,980343.0,38220000.0
2017-02-16,25800,25950,25050,25850,112129,987987.0,38220000.0
2017-02-17,25850,26350,25600,26000,94862,993720.0,38220000.0
2017-02-20,26350,26350,25750,26150,88213,999453.0,38220000.0
2017-02-21,26150,26650,26050,26350,95926,1007097.0,38220000.0
2017-02-22,26600,26600,25900,25950,83416,991809.0,38220000.0
2017-02-23,25950,25950,25300,25550,108778,976521.0,38220000.0
2017-02-24,25550,26750,25550,26600,194781,1016652.0,38220000.0
2017-02-27,26800,27850,26800,27600,228975,1054872.0,38220000.0
2017-02-28,27600,27800,26600,26800,126945,1024296.0,38220000.0
2017-03-02,26900,26950,26100,26150,90738,999453.0,38220000.0
2017-03-03,26000,26600,26000,26200,75507,1001364.0,38220000.0
2017-03-06,26300,26350,24950,25900,94173,989898.0,38220000.0
2017-03-07,26100,27650,25900,27650,186554,1056783.0,38220000.0
2017-03-08,27300,27300,25650,25700,284543,982254.0,38220000.0
2017-03-09,25700,25700,24950,24950,188182,953589.0,38220000.0
2017-03-10,25000,25000,24300,24600,142989,940212.0,38220000.0
2017-03-13,24650,25100,24600,24750,85480,945945.0,38220000.0
2017-03-14,25150,25150,24850,24850,75143,949767.0,38220000.0
2017-03-15,24950,25050,24600,24750,53836,945945.0,38220000.0
2017-03-16,24800,25500,24800,25300,75912,966966.0,38220000.0
2017-03-17,25350,25450,25150,25350,59172,968877.0,38220000.0
2017-03-20,25450,25450,25000,25300,34978,966966.0,38220000.0
2017-03-21,25450,25450,25200,25200,59572,963144.0,38220000.0
2017-03-22,24900,25400,24900,25250,81256,965055.0,38220000.0
2017-03-23,25250,27200,25250,27050,417373,1033851.0,38220000.0
2017-03-24,27200,27200,26400,26800,306696,1024296.0,38220000.0
2017-03-27,26850,27350,26300,27200,209017,1039584.0,38220000.0
2017-03-28,27250,27600,26850,27350,135760,1045317.0,38220000.0
2017-03-29,27400,28200,26800,28100,287488,1073982.0,38220000.0
2017-03-30,28200,28950,27500,27700,268787,1058694.0,38220000.0
2017-03-31,27800,28100,27400,27700,83152,1058694.0,38220000.0
2017-04-03,27500,27900,26950,27100,110501,1035762.0,38220000.0
2017-04-04,27200,27650,26800,27500,88603,1051050.0,38220000.0
2017-04-05,27550,28400,27500,27900,195690,1066338.0,38220000.0
2017-04-06,28000,28300,27000,28250,154090,1079715.0,38220000.0
2017-04-07,28250,28400,27850,28200,81082,1077804.0,38220000.0
2017-04-10,28050,28200,26700,27350,141790,1045317.0,38220000.0
2017-04-11,27300,27450,26700,27150,58446,1037673.0,38220000.0
2017-04-12,26950,27250,25950,26000,201649,993720.0,38220000.0
2017-04-13,26100,26300,25850,26250,95596,1003275.0,38220000.0
2017-04-14,26050,26200,25850,26150,65417,999453.0,38220000.0
2017-04-17,26050,26200,25750,25950,79696,991809.0,38220000.0
2017-04-18,26200,26200,25900,26100,52842,997542.0,38220000.0
2017-04-19,26050,26200,25450,25600,94336,978432.0,38220000.0
2017-04-20,25650,26150,25600,26100,56554,997542.0,38220000.0
2017-04-21,26150,26150,25550,25750,111802,984165.0,38220000.0
2017-04-24,25750,25750,25000,25150,165466,961233.0,38220000.0
2017-04-25,25150,25300,24850,25100,125575,959322.0,38220000.0
2017-04-26,25100,25850,25050,25750,140947,984165.0,38220000.0
2017-04-27,25800,25850,25300,25350,79875,968877.0,38220000.0
2017-04-28,25150,25450,25000,25200,61718,963144.0,38220000.0
2017-05-02,24950,24950,23900,24000,317302,917280.0,38220000.0
2017-05-04,24000,24200,23650,23750,176277,907725.0,38220000.0
2017-05-08,23800,23950,23550,23600,217102,901992.0,38220000.0
2017-05-10,23600,24200,23600,23600,186102,901992.0,38220000.0
2017-05-11,23600,23850,23600,23850,129652,911547.0,38220000.0
2017-05-12,23700,23850,23550,23650,105839,903903.0,38220000.0
2017-05-15,23650,24050,23550,23750,79318,907725.0,38220000.0
2017-05-16,23700,23800,23400,23600,149576,901992.0,38220000.0
2017-05-17,23650,23650,23250,23350,107712,892437.0,38220000.0
2017-05-18,23100,23350,23050,23100,109922,882882.0,38220000.0
2017-05-19,23100,23400,23050,23150,89494,884793.0,38220000.0
2017-05-22,23250,23500,23150,23450,62274,896259.0,38220000.0
2017-05-23,23300,23600,23250,23500,71010,898170.0,38220000.0
2017-05-24,23450,23650,23400,23450,88388,896259.0,38220000.0
2017-05-25,23550,23900,23450,23900,128501,913458.0,38220000.0
2017-05-26,23800,23900,23650,23850,86278,911547.0,38220000.0
2017-05-29,23800,24000,23750,23800,81016,909636.0,38220000.0
2017-05-30,23850,24050,23600,24000,109528,917280.0,38220000.0
2017-05-31,23850,23850,23200,23650,250624,903903.0,38220000.0
2017-06-01,23900,25250,23800,24600,701640,940212.0,38220000.0
2017-06-02,24700,24750,24000,24100,246645,921102.0,38220000.0
2017-06-05,24100,24100,23700,23900,138868,913458.0,38220000.0
2017-06-07,23700,23900,23450,23550,153750,900081.0,38220000.0
2017-06-08,23650,23800,23450,23600,135961,901992.0,38220000.0
2017-06-09,23750,23750,23500,23750,87437,907725.0,38220000.0
2017-06-12,23600,23650,23350,23450,94800,896259.0,38220000.0
2017-06-13,23450,23900,23450,23850,60336,911547.0,38220000.0
2017-06-14,23650,23900,23600,23750,76614,907725.0,38220000.0
2017-06-15,23750,24250,23750,24050,110156,919191.0,38220000.0
2017-06-16,24200,24200,23700,23850,80662,911547.0,38220000.0
2017-06-19,23900,24100,21100,21250,921175,812175.0,38220000.0
2017-06-20,20850,20950,19900,20400,792640,779688.0,38220000.0
2017-06-21,20500,20750,20200,20550,207234,785421.0,38220000.0
2017-06-22,20350,20500,19950,19950,200801,762489.0,38220000.0
2017-06-23,19900,20600,19900,20400,118658,779688.0,38220000.0
2017-06-26,20650,20650,20200,20350,79129,777777.0,38220000.0
2017-06-27,20400,20550,20000,20000,118833,764400.0,38220000.0
2017-06-28,19500,19600,18600,18650,569777,712803.0,38220000.0
2017-06-29,18750,19000,18600,18900,168468,722358.0,38220000.0
2017-06-30,18850,19700,18750,19650,206349,751023.0,38220000.0
2017-07-03,19900,20000,19600,19900,128736,760578.0,38220000.0
2017-07-04,19850,19950,19650,19900,68662,760578.0,38220000.0
2017-07-05,19800,20100,19700,19800,82891,756756.0,38220000.0
2017-07-06,19700,20200,19700,19800,96055,756756.0,38220000.0
2017-07-07,19650,19900,19650,19750,56204,754845.0,38220000.0
2017-07-10,19850,19850,19300,19550,58892,747201.0,38220000.0
2017-07-11,19600,20000,19550,19700,58312,752934.0,38220000.0
2017-07-12,21300,21700,20000,20300,618404,775866.0,38220000.0
2017-07-13,20300,20500,19750,19750,203856,754845.0,38220000.0
2017-07-14,19800,19850,18600,18750,307731,716625.0,38220000.0
2017-07-17,18950,19000,18700,18750,97465,716625.0,38220000.0
2017-07-18,18750,19250,18750,19150,121186,731913.0,38220000.0
2017-07-19,19100,19400,19050,19200,91164,733824.0,38220000.0
2017-07-20,19250,19400,19050,19150,96325,731913.0,38220000.0
2017-07-21,19350,19350,19050,19250,57017,735735.0,38220000.0
2017-07-24,19050,19200,18900,19050,60605,728091.0,38220000.0
2017-07-25,19050,19200,18950,19000,67360,726180.0,38220000.0
2017-07-26,19100,20250,19050,20100,351535,768222.0,38220000.0
2017-07-27,20150,20200,19650,19900,111825,760578.0,38220000.0
2017-07-28,19700,20250,19600,19900,82981,760578.0,38220000.0
2017-07-31,19900,20000,18900,18950,191978,724269.0,38220000.0
2017-08-01,18850,19350,18800,19250,127912,735735.0,38220000.0
2017-08-02,19250,19250,18600,18750,167723,716625.0,38220000.0
2017-08-03,18750,18850,17950,18200,232503,695604.0,38220000.0
2017-08-04,18200,18500,17800,18000,149444,687960.0,38220000.0
2017-08-07,18400,18700,18200,18500,153408,707070.0,38220000.0
2017-08-08,18550,18600,18200,18200,70934,695604.0,38220000.0
2017-08-09,18200,18500,18100,18200,60177,695604.0,38220000.0
2017-08-10,18150,18350,18000,18300,87768,699426.0,38220000.0
2017-08-11,18000,18200,17800,17850,84308,682227.0,38220000.0
2017-08-14,17900,17950,17550,17600,75563,672672.0,38220000.0
2017-08-16,17500,17850,17500,17700,51370,676494.0,38220000.0
2017-08-17,17650,18500,17600,18400,121678,703248.0,38220000.0
2017-08-18,18200,18500,18100,18100,60070,691782.0,38220000.0
2017-08-21,18100,18150,17750,17900,49477,684138.0,38220000.0
2017-08-22,18150,18150,17750,17850,46847,682227.0,38220000.0
2017-08-23,17850,17950,17750,17800,37596,680316.0,38220000.0
2017-08-24,17850,18050,17800,17800,43070,680316.0,38220000.0
2017-08-25,17800,18100,17800,17950,62586,686049.0,38220000.0
2017-08-28,18000,18350,17850,18300,60084,699426.0,38220000.0
2017-08-29,18250,18250,18000,18100,39328,691782.0,38220000.0
2017-08-30,18250,18250,18100,18100,23819,691782.0,38220000.0
2017-08-31,18050,18150,17850,18100,59142,691782.0,38220000.0
2017-09-01,18100,18450,17900,18150,97856,693693.0,38220000.0
2017-09-04,17800,18650,17750,18350,99061,701337.0,38220000.0
2017-09-05,18300,18700,18300,18350,111295,701337.0,38220000.0
2017-09-06,18450,18700,18400,18550,77448,708981.0,38220000.0
2017-09-07,18600,18700,18200,18400,63193,703248.0,38220000.0
2017-09-08,18250,18750,18150,18700,86671,714714.0,38220000.0
2017-09-11,18600,18900,18350,18450,79121,705159.0,38220000.0
2017-09-12,18350,18600,18200,18450,49218,705159.0,38220000.0
2017-09-13,18550,18600,18100,18100,68496,691782.0,38220000.0
2017-09-14,18150,18250,17650,18100,109879,691782.0,38220000.0
2017-09-15,17800,18250,17800,17900,154907,684138.0,38220000.0
2017-09-18,17850,18000,17750,17800,71693,680316.0,38220000.0
2017-09-19,17700,17950,17650,17900,60151,684138.0,38220000.0
2017-09-20,17800,19350,17800,18950,326898,724269.0,38220000.0
2017-09-21,19200,19300,18600,18650,134556,712803.0,38220000.0
2017-09-22,18450,18600,17900,17950,109893,686049.0,38220000.0
2017-09-25,17800,18000,16900,17050,131048,651651.0,38220000.0
2017-09-26,16550,17400,16550,17300,67477,661206.0,38220000.0
2017-09-27,17400,17750,17050,17650,55386,674583.0,38220000.0
2017-09-28,17400,18150,17400,17850,53441,682227.0,38220000.0
2017-09-29,18000,18200,17800,18100,39247,691782.0,38220000.0
2017-10-10,18400,18950,18300,18400,104990,703248.0,38220000.0
2017-10-11,18650,19900,18500,19800,352000,756756.0,38220000.0
2017-10-12,19850,19850,19250,19350,152666,739557.0,38220000.0
2017-10-13,19150,20700,19150,20700,443231,791154.0,38220000.0
2017-10-16,20900,21350,20000,21150,319482,808353.0,38220000.0
2017-10-17,21100,21900,20600,21650,253899,827463.0,38220000.0
2017-10-18,21650,21950,21150,21250,133193,812175.0,38220000.0
2017-10-19,21300,22350,20800,21700,380164,829374.0,38220000.0
2017-10-20,22200,26100,20050,21450,3066911,819819.0,38220000.0
2017-10-23,21800,21950,19400,19450,822119,743379.0,38220000.0
2017-10-24,19350,19700,19050,19150,336885,731913.0,38220000.0
2017-10-25,19100,19100,18150,18400,452085,703248.0,38220000.0
2017-10-26,18250,18650,18200,18250,180333,697515.0,38220000.0
2017-10-27,18550,19050,18350,18800,231058,718536.0,38220000.0
2017-10-30,19000,19050,18050,18100,250528,691782.0,38220000.0
2017-10-31,18050,18150,17850,17900,147255,684138.0,38220000.0
2017-11-01,17850,18100,17700,17900,153636,684138.0,38220000.0
2017-11-02,17950,17950,17500,17650,192322,674583.0,38220000.0
2017-11-03,17750,18250,17750,18250,158802,697515.0,38220000.0
2017-11-06,18300,18400,17950,18250,104252,697515.0,38220000.0
2017-11-07,18150,18400,18000,18000,109218,687960.0,38220000.0
2017-11-08,18000,18300,17750,18250,77569,697515.0,38220000.0
2017-11-09,18200,18350,18100,18300,73558,699426.0,38220000.0
2017-11-10,18350,18500,18150,18200,63131,695604.0,38220000.0
2017-11-13,18100,18150,17800,17850,79673,682227.0,38220000.0
2017-11-14,17850,18150,17750,18150,71313,693693.0,38220000.0
2017-11-15,18150,18150,17600,17600,132243,672672.0,38220000.0
2017-11-16,17500,18150,17450,18100,107071,691782.0,38220000.0
2017-11-17,18050,18100,17800,17800,60196,680316.0,38220000.0
2017-11-20,17750,17850,17650,17700,43993,676494.0,38220000.0
2017-11-21,17600,17800,17500,17600,79172,672672.0,38220000.0
2017-11-22,17600,17800,17550,17650,59172,674583.0,38220000.0
2017-11-23,17700,17750,17500,17650,37749,674583.0,38220000.0
2017-11-24,17700,18800,17700,18700,291508,714714.0,38220000.0
2017-11-27,19500,19500,18650,18800,159613,718536.0,38220000.0
2017-11-28,18800,18850,18400,18400,78501,703248.0,38220000.0
2017-11-29,18500,18950,18350,18450,100095,705159.0,38220000.0
2017-11-30,18600,18650,18200,18200,78684,695604.0,38220000.0
2017-12-01,18250,18350,18050,18200,45516,695604.0,38220000.0
2017-12-04,18400,19750,18400,19700,412884,752934.0,38220000.0
2017-12-05,19950,22850,19600,22650,1107938,865683.0,38220000.0
2017-12-06,23100,23650,21850,23550,677671,900081.0,38220000.0
2017-12-07,26900,29100,23550,24000,2372735,917280.0,38220000.0
2017-12-08,23950,24950,22150,22950,774067,877149.0,38220000.0
2017-12-11,23000,24500,22650,23600,391655,901992.0,38220000.0
2017-12-12,23550,24300,23200,23850,203853,911547.0,38220000.0
2017-12-13,23850,24900,23850,24650,254837,942123.0,38220000.0
2017-12-14,24650,25500,24000,24200,336201,924924.0,38220000.0
2017-12-15,24800,25300,24300,25200,175198,963144.0,38220000.0
2017-12-18,25200,25850,24650,25600,201234,978432.0,38220000.0
2017-12-19,25550,25800,24700,25300,180084,966966.0,38220000.0
2017-12-20,25350,25800,24800,25050,174427,957411.0,38220000.0
2017-12-21,24900,24950,23600,23650,277378,903903.0,38220000.0
2017-12-22,23300,24150,23000,23400,140117,894348.0,38220000.0
2017-12-26,23450,24750,23300,23850,119634,911547.0,38220000.0
2017-12-27,23850,24350,23650,23900,93377,913458.0,38220000.0
2017-12-28,24000,24250,23600,23800,70978,909636.0,38220000.0
2018-01-02,23300,23550,23000,23350,166043,892437.0,38220000.0
2018-01-03,23250,23750,22100,22500,277264,859950.0,38220000.0
2018-01-04,22700,22900,22200,22250,134607,850395.0,38220000.0
2018-01-05,22300,22600,21600,21800,137400,833196.0,38220000.0
2018-01-08,21300,22950,21250,21900,249504,837018.0,38220000.0
2018-01-09,21700,22950,21700,22900,187798,875238.0,38220000.0
2018-01-10,23700,24300,22900,23050,283017,880971.0,38220000.0
2018-01-11,23150,23950,23100,23800,204344,909636.0,38220000.0
2018-01-12,23800,24500,23600,24050,182195,919191.0,38220000.0
2018-01-15,23900,24000,23400,23600,94507,901992.0,38220000.0
2018-01-16,23550,23900,23000,23100,80772,882882.0,38220000.0
2018-01-17,23300,23600,23100,23300,81000,890526.0,38220000.0
2018-01-18,23350,23900,22800,23000,96614,879060.0,38220000.0
2018-01-19,23000,23500,22800,23350,63104,892437.0,38220000.0
2018-01-22,23350,23850,23200,23400,107726,894348.0,38220000.0
2018-01-23,23400,24450,23400,24400,194262,932568.0,38220000.0
2018-01-24,24950,25300,24500,24900,176025,951678.0,38220000.0
2018-01-25,24900,25350,24450,25200,156798,963144.0,38220000.0
2018-01-26,25000,25300,24700,24850,103353,949767.0,38220000.0
2018-01-29,24900,25050,24250,24350,107404,930657.0,38220000.0
2018-01-30,24500,24900,24100,24300,77268,928746.0,38220000.0
2018-01-31,24500,24500,23600,23900,79098,913458.0,38220000.0
2018-02-01,23900,24600,23750,24100,63819,921102.0,38220000.0
2018-02-02,24200,24900,23850,24050,98410,919191.0,38220000.0
2018-02-05,24000,24000,22950,23050,94270,880971.0,38220000.0
2018-02-06,22500,22550,21650,22350,132081,854217.0,38220000.0
2018-02-07,22500,22650,21600,21600,100260,825552.0,38220000.0
2018-02-08,22000,22300,21600,22150,83686,846573.0,38220000.0
2018-02-09,21350,22850,21350,22700,119909,867594.0,38220000.0
2018-02-12,23300,23300,22700,22850,68612,873327.0,38220000.0
2018-02-13,22850,23250,22400,22600,53285,863772.0,38220000.0
2018-02-14,22950,23000,22200,22500,54211,859950.0,38220000.0
2018-02-19,22500,23200,22300,23150,56497,884793.0,38220000.0
2018-02-20,23900,24650,23700,24000,219524,917280.0,38220000.0
2018-02-21,24300,25100,23900,24900,195034,951678.0,38220000.0
2018-02-22,24900,24900,24250,24800,73237,947856.0,38220000.0
2018-02-23,24550,25150,24550,25100,146189,959322.0,38220000.0
2018-02-26,25400,25400,24550,24800,85721,947856.0,38220000.0
2018-02-27,24650,24950,24300,24300,63941,928746.0,38220000.0
2018-02-28,24050,24300,23100,23350,91849,892437.0,38220000.0
2018-03-02,23350,23400,22700,22950,91706,877149.0,38220000.0
2018-03-05,22800,23200,22400,22500,77055,859950.0,38220000.0
2018-03-06,22700,23000,22550,22700,45772,867594.0,38220000.0
2018-03-07,22800,23000,22300,22400,79392,856128.0,38220000.0
2018-03-08,22400,23550,22400,23500,89883,898170.0,38220000.0
2018-03-09,23800,25300,23650,25150,280417,961233.0,38220000.0
2018-03-12,25400,25550,24650,24700,166308,944034.0,38220000.0
2018-03-13,24500,25000,24100,24800,111614,947856.0,38220000.0
2018-03-14,24500,25150,24200,24600,97702,940212.0,38220000.0
2018-03-15,24650,27450,24250,27000,841755,1031940.0,38220000.0
2018-03-16,27300,27900,27000,27850,383152,1064427.0,38220000.0
2018-03-19,27950,30500,27950,29050,795207,1110291.0,38220000.0
2018-03-20,29050,30000,27850,29800,318166,1138956.0,38220000.0
2018-03-21,29700,30500,29000,29300,170016,1119846.0,38220000.0
2018-03-22,29300,30200,28750,29050,144358,1110291.0,38220000.0
2018-03-23,28300,29450,27850,28450,234560,1087359.0,38220000.0
2018-03-26,29400,29400,27500,28050,206375,1072071.0,38220000.0
2018-03-27,29250,29500,28350,29450,230669,1125579.0,38220000.0
2018-03-28,29400,29600,28150,28600,191782,1093092.0,38220000.0
2018-03-29,28150,31600,28150,30650,624726,1171443.0,38220000.0
2018-03-30,30800,31400,30100,31250,290848,1194375.0,38220000.0
2018-04-02,31250,31450,29050,29300,262646,1119846.0,38220000.0
2018-04-03,29300,30800,28700,30200,238705,1154244.0,38220000.0
2018-04-04,30200,30200,28050,28750,245940,1098825.0,38220000.0
2018-04-05,28850,29450,28350,28450,120002,1087359.0,38220000.0
2018-04-06,28300,28450,27100,28400,113533,1085448.0,38220000.0
2018-04-09,28450,29000,27550,27950,164143,1068249.0,38220000.0
2018-04-10,27900,28500,27400,28300,84759,1081626.0,38220000.0
2018-04-11,28300,28600,27650,27700,84684,1058694.0,38220000.0
2018-04-12,27700,27900,27000,27100,120535,1035762.0,38220000.0
