삼천리(004690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-11-28,119500,119500,116000,117000,2611,474438.0,4055025.0
2005-11-29,116000,119000,115000,116000,2464,470383.0,4055025.0
2005-11-30,119000,119000,115500,116000,2142,470383.0,4055025.0
2005-12-01,114000,120000,113500,119000,2616,482548.0,4055025.0
2005-12-02,116500,119500,116000,119000,2189,482548.0,4055025.0
2005-12-05,117000,122000,117000,122000,2226,494713.0,4055025.0
2005-12-06,120000,122000,120000,121500,1879,492686.0,4055025.0
2005-12-07,121500,121500,120000,121500,1739,492686.0,4055025.0
2005-12-08,119000,121500,119000,121500,2914,492686.0,4055025.0
2005-12-09,120500,121500,119500,120000,4011,486603.0,4055025.0
2005-12-12,118000,122000,118000,121500,2135,492686.0,4055025.0
2005-12-13,120000,123000,120000,121500,8434,492686.0,4055025.0
2005-12-14,120500,121500,119500,121000,4350,490658.0,4055025.0
2005-12-15,119500,124000,119000,122000,3547,494713.0,4055025.0
2005-12-16,120000,122000,119000,122000,2012,494713.0,4055025.0
2005-12-19,120000,123000,119500,123000,4059,498768.0,4055025.0
2005-12-20,121500,122000,119000,119500,2582,484575.0,4055025.0
2005-12-21,124000,124000,118500,118500,5905,480520.0,4055025.0
2005-12-22,118500,119000,117000,119000,3903,482548.0,4055025.0
2005-12-23,118000,119000,116000,119000,9374,482548.0,4055025.0
2005-12-26,121000,121000,118000,119000,3965,482548.0,4055025.0
2005-12-27,118500,119000,117500,118500,2831,480520.0,4055025.0
2005-12-28,121000,121000,117000,118000,1840,478493.0,4055025.0
2005-12-29,117000,119500,116500,119500,7584,484575.0,4055025.0
2006-01-02,122000,122000,118000,122000,4464,494713.0,4055025.0
2006-01-03,119000,121000,119000,120500,4548,488631.0,4055025.0
2006-01-04,120000,122000,118000,122000,8133,494713.0,4055025.0
2006-01-05,121000,122500,120500,122000,3359,494713.0,4055025.0
2006-01-06,122000,123500,118500,123500,6007,500796.0,4055025.0
2006-01-09,123500,124000,122500,124000,5360,502823.0,4055025.0
2006-01-10,122500,124000,122000,123500,1919,500796.0,4055025.0
2006-01-11,125000,125000,122500,122500,1414,496741.0,4055025.0
2006-01-12,122000,126000,122000,126000,1552,510933.0,4055025.0
2006-01-13,125000,125000,123000,123000,1292,498768.0,4055025.0
2006-01-16,123000,124500,123000,124500,795,504851.0,4055025.0
2006-01-17,123500,125000,123500,125000,1329,506878.0,4055025.0
2006-01-18,125000,125500,120500,123500,3806,500796.0,4055025.0
2006-01-19,123500,125500,122500,125500,3564,508906.0,4055025.0
2006-01-20,125500,126000,123000,124000,3642,502823.0,4055025.0
2006-01-23,124000,127000,119000,127000,8736,514988.0,4055025.0
2006-01-24,122000,126000,122000,123500,6238,500796.0,4055025.0
2006-01-25,121500,126500,121500,126000,3692,510933.0,4055025.0
2006-01-26,123000,126000,123000,126000,5067,510933.0,4055025.0
2006-01-27,124000,126000,122000,126000,13656,510933.0,4055025.0
2006-01-31,124000,125000,123000,123500,4175,500796.0,4055025.0
2006-02-01,123000,124000,122500,123000,9533,498768.0,4055025.0
2006-02-02,121500,124000,121500,123000,9272,498768.0,4055025.0
2006-02-03,120000,123500,120000,121500,5393,492686.0,4055025.0
2006-02-06,121500,121500,119000,120500,7529,488631.0,4055025.0
2006-02-07,119000,124500,119000,124000,4810,502823.0,4055025.0
2006-02-08,124000,125500,123500,125000,2378,506878.0,4055025.0
2006-02-09,125000,126000,124000,126000,3642,510933.0,4055025.0
2006-02-10,125500,126000,124500,125000,1326,506878.0,4055025.0
2006-02-13,124000,124000,120000,122500,3334,496741.0,4055025.0
2006-02-14,122500,124500,119500,122500,1120,496741.0,4055025.0
2006-02-15,122500,125000,121000,125000,679,506878.0,4055025.0
2006-02-16,122500,125000,122500,125000,778,506878.0,4055025.0
2006-02-17,123000,125000,122500,125000,481,506878.0,4055025.0
2006-02-20,123000,126000,122000,126000,4501,510933.0,4055025.0
2006-02-21,123000,125000,122500,123500,3067,500796.0,4055025.0
2006-02-22,123500,125000,122500,123500,1932,500796.0,4055025.0
2006-02-23,123500,124000,123000,123500,2539,500796.0,4055025.0
2006-02-24,122500,124000,122500,123500,811,500796.0,4055025.0
2006-02-27,123000,123500,122500,122500,2168,496741.0,4055025.0
2006-02-28,121500,123000,121500,122000,3173,494713.0,4055025.0
2006-03-02,122000,122000,121000,121500,596,492686.0,4055025.0
2006-03-03,120500,122000,120500,121500,723,492686.0,4055025.0
2006-03-06,121500,123000,120500,123000,1043,498768.0,4055025.0
2006-03-07,123000,123000,121000,123000,812,498768.0,4055025.0
2006-03-08,122500,123000,122000,123000,702,498768.0,4055025.0
2006-03-09,123000,123000,121000,122000,1571,494713.0,4055025.0
2006-03-10,122000,122000,120500,121000,381,490658.0,4055025.0
2006-03-13,121000,121500,119000,120000,2250,486603.0,4055025.0
2006-03-14,119000,119000,116000,117500,1460,476465.0,4055025.0
2006-03-15,117000,117500,113000,116000,6815,470383.0,4055025.0
2006-03-16,116000,124000,115500,124000,1345,502823.0,4055025.0
2006-03-17,120000,122000,119000,122000,560,494713.0,4055025.0
2006-03-20,121500,122000,119000,122000,879,494713.0,4055025.0
2006-03-21,122000,122000,119000,119000,5158,482548.0,4055025.0
2006-03-22,119000,120000,116000,119500,650,484575.0,4055025.0
2006-03-23,120500,120500,117000,119500,377,484575.0,4055025.0
2006-03-24,120000,120000,118000,119000,172634,482548.0,4055025.0
2006-03-27,119000,119000,116500,117000,553,474438.0,4055025.0
2006-03-28,117500,119000,113000,115500,3666,468355.0,4055025.0
2006-03-29,117500,117500,114000,115500,9890,468355.0,4055025.0
2006-03-30,115500,117000,112500,117000,4675,474438.0,4055025.0
2006-03-31,116000,116000,113000,114000,7398,462273.0,4055025.0
2006-04-03,115000,115500,113000,114000,6414,462273.0,4055025.0
2006-04-04,112500,116000,112500,114000,2548,462273.0,4055025.0
2006-04-05,112500,114500,112000,112000,2783,454163.0,4055025.0
2006-04-06,112500,114000,112000,114000,2321,462273.0,4055025.0
2006-04-07,113500,115000,112500,115000,1427,466328.0,4055025.0
2006-04-10,116000,116500,115000,115000,1243,466328.0,4055025.0
2006-04-11,115000,115000,114000,114500,1089,464300.0,4055025.0
2006-04-12,114500,115000,114000,115000,1308,466328.0,4055025.0
2006-04-13,113500,115500,113500,115000,1399,466328.0,4055025.0
2006-04-14,115000,115000,111000,113000,5841,458218.0,4055025.0
2006-04-17,112500,113000,110500,111500,2910,452135.0,4055025.0
2006-04-18,110000,113000,110000,111000,3753,450108.0,4055025.0
2006-04-19,111000,113000,111000,112500,2142,456190.0,4055025.0
2006-04-20,112500,115000,111000,113500,4266,460245.0,4055025.0
2006-04-21,113000,115000,112500,113000,1184,458218.0,4055025.0
2006-04-24,112000,115000,112000,114000,12583,462273.0,4055025.0
2006-04-25,112500,114500,112500,114000,1974,462273.0,4055025.0
2006-04-26,114000,115500,114000,115000,1342,466328.0,4055025.0
2006-04-27,113500,115500,112500,115000,2160,466328.0,4055025.0
2006-04-28,114000,115000,114000,114500,1324,464300.0,4055025.0
2006-05-02,114500,117000,114500,115500,2013,468355.0,4055025.0
2006-05-03,116000,118500,115500,118500,690,480520.0,4055025.0
2006-05-04,118500,122000,118000,118500,2045,480520.0,4055025.0
2006-05-08,120000,121000,115500,117500,905,476465.0,4055025.0
2006-05-09,117500,120000,117500,120000,16810,486603.0,4055025.0
2006-05-10,119000,119000,117000,119000,737,482548.0,4055025.0
2006-05-11,119000,120000,116000,118500,1634,480520.0,4055025.0
2006-05-12,116000,117000,116000,116500,7887,472410.0,4055025.0
2006-05-15,116500,117500,112500,114500,1277,464300.0,4055025.0
2006-05-16,114000,116000,114000,115000,753,466328.0,4055025.0
2006-05-17,113000,117000,112500,117000,4625,474438.0,4055025.0
2006-05-18,114500,117500,113500,117000,5268,474438.0,4055025.0
2006-05-19,116500,117000,115000,116500,60838,472410.0,4055025.0
2006-05-22,117000,119000,116500,117000,21220,474438.0,4055025.0
2006-05-23,117000,117500,113000,117000,1424,474438.0,4055025.0
2006-05-24,115000,118000,115000,118000,1427,478493.0,4055025.0
2006-05-25,118000,118500,116000,118500,46209,480520.0,4055025.0
2006-05-26,117000,118000,115500,117500,12510,476465.0,4055025.0
2006-05-29,118500,120000,118500,119500,478,484575.0,4055025.0
2006-05-30,120000,120000,117000,119000,803,482548.0,4055025.0
2006-06-01,116000,119500,116000,117500,56,476465.0,4055025.0
2006-06-02,119000,119000,113500,117000,198,474438.0,4055025.0
2006-06-05,117500,117500,113500,115000,1485,466328.0,4055025.0
2006-06-07,115000,115000,108000,114500,1804,464300.0,4055025.0
2006-06-08,112000,113500,109000,113500,1130,460245.0,4055025.0
2006-06-09,112500,112500,109000,109000,1442,441998.0,4055025.0
2006-06-12,110000,110000,106500,109000,820,441998.0,4055025.0
2006-06-13,109500,109500,105000,106500,488,431860.0,4055025.0
2006-06-14,106500,106500,103500,104500,407,423750.0,4055025.0
2006-06-15,105000,107000,101000,104500,1099,423750.0,4055025.0
2006-06-16,104500,104500,101500,101500,79573,411585.0,4055025.0
2006-06-19,102500,102500,98500,99800,1201,404691.0,4055025.0
2006-06-20,98400,99000,95200,97000,2063,393337.0,4055025.0
2006-06-21,99000,99000,92100,96200,12277,390093.0,4055025.0
2006-06-22,99000,99000,94000,96300,4702,390499.0,4055025.0
2006-06-23,94500,97800,93700,96800,1112,392526.0,4055025.0
2006-06-26,98300,98300,94500,94600,634,383605.0,4055025.0
2006-06-27,93700,93800,92700,93800,24950,380361.0,4055025.0
2006-06-28,91900,93700,91000,93000,2903,377117.0,4055025.0
2006-06-29,93000,96000,92000,95900,19032,388877.0,4055025.0
2006-06-30,97000,97400,94700,97400,13705,394959.0,4055025.0
2006-07-03,95300,99100,95300,99100,18478,401853.0,4055025.0
2006-07-04,99200,99200,97400,99000,7046,401447.0,4055025.0
2006-07-05,100000,100000,98000,99500,19615,403475.0,4055025.0
2006-07-06,96200,100000,96200,100000,12444,405502.0,4055025.0
2006-07-07,97500,100000,97500,100000,3021,405502.0,4055025.0
2006-07-10,101000,101000,98000,99500,2442,403475.0,4055025.0
2006-07-11,99500,100000,98500,98500,3939,399420.0,4055025.0
2006-07-12,98600,99900,97600,97600,6052,395770.0,4055025.0
2006-07-13,97600,98900,97500,98500,2774,399420.0,4055025.0
2006-07-14,98500,99800,97100,99800,1445,404691.0,4055025.0
2006-07-18,99500,99500,97200,98500,4086,399420.0,4055025.0
2006-07-19,96700,99500,96700,99400,3772,403069.0,4055025.0
2006-07-20,99300,105000,98800,98800,1606,400636.0,4055025.0
2006-07-21,98800,100000,98000,98900,3900,401042.0,4055025.0
2006-07-24,98000,98800,96600,97900,1466,396987.0,4055025.0
2006-07-25,98200,98800,97000,98200,1717,398203.0,4055025.0
2006-07-26,98200,98200,97200,97200,830,394148.0,4055025.0
2006-07-27,96600,96700,95500,96200,1705,390093.0,4055025.0
2006-07-28,96000,96000,94600,95200,20421,386038.0,4055025.0
2006-07-31,94500,95500,94500,94900,6630,384822.0,4055025.0
2006-08-01,94500,95800,94500,95000,15580,385227.0,4055025.0
2006-08-02,94500,95000,94500,94500,4148,383200.0,4055025.0
2006-08-03,95000,95000,94500,94500,585,383200.0,4055025.0
2006-08-04,94500,94900,92100,93900,6291,380767.0,4055025.0
2006-08-07,94400,94400,93200,93900,689,380767.0,4055025.0
2006-08-08,94300,94500,94100,94500,149,383200.0,4055025.0
2006-08-09,94500,95000,93700,94500,50249,383200.0,4055025.0
2006-08-10,93800,94900,93800,94400,711,382794.0,4055025.0
2006-08-11,94400,94900,93300,94900,497,384822.0,4055025.0
2006-08-14,95000,96000,94800,94800,2229,384416.0,4055025.0
2006-08-16,95000,96000,94900,95000,3531,385227.0,4055025.0
2006-08-17,95000,95000,94100,94900,471,384822.0,4055025.0
2006-08-18,95000,95900,93600,94900,2402,384822.0,4055025.0
2006-08-21,94900,95000,93800,95000,2151,385227.0,4055025.0
2006-08-22,94900,94900,94300,94500,628,383200.0,4055025.0
2006-08-23,94500,95000,94500,94900,409,384822.0,4055025.0
2006-08-24,94200,95900,94200,95000,2668,385227.0,4055025.0
2006-08-25,96000,97000,94600,96000,2663,389282.0,4055025.0
2006-08-28,96700,96700,94900,96600,2189,391715.0,4055025.0
2006-08-29,96600,98700,96500,98700,28703,400231.0,4055025.0
2006-08-30,99700,103500,99000,99500,5375,403475.0,4055025.0
2006-08-31,98100,104000,98100,103500,2380,419695.0,4055025.0
2006-09-01,103500,104000,100000,103000,4423,417668.0,4055025.0
2006-09-04,103500,104500,102000,103000,4679,417668.0,4055025.0
2006-09-05,103000,105000,103000,104000,4844,421723.0,4055025.0
2006-09-06,106500,106500,103000,103500,7336,419695.0,4055025.0
2006-09-07,103500,105000,102500,103000,5013,417668.0,4055025.0
2006-09-08,104500,104500,102500,102500,13639,415640.0,4055025.0
2006-09-11,102500,103000,102000,102500,8180,415640.0,4055025.0
2006-09-12,102500,117500,102000,102000,9153,413613.0,4055025.0
2006-09-13,102500,106000,101000,102000,8701,413613.0,4055025.0
2006-09-14,102000,105000,102000,105000,2755,425778.0,4055025.0
2006-09-15,101000,105000,101000,105000,1084,425778.0,4055025.0
2006-09-18,102000,107500,102000,107500,8600,435915.0,4055025.0
2006-09-19,107500,111000,104500,105500,1867,427805.0,4055025.0
2006-09-20,102000,106000,102000,103000,2517,417668.0,4055025.0
2006-09-21,103500,108000,103000,104000,1917,421723.0,4055025.0
2006-09-22,104000,105000,103000,104500,542,423750.0,4055025.0
2006-09-25,104500,109000,104000,107000,1372,433888.0,4055025.0
2006-09-26,107000,108000,105500,107500,794,435915.0,4055025.0
2006-09-27,106500,109500,106500,107500,2274,435915.0,4055025.0
2006-09-28,107500,107500,106000,107000,440,433888.0,4055025.0
2006-09-29,107000,110500,107000,109000,19722,441998.0,4055025.0
2006-10-02,107500,108000,106000,108000,1430,437943.0,4055025.0
2006-10-04,107000,107000,105000,106000,2789,429833.0,4055025.0
2006-10-09,102000,103500,101000,102000,4522,413613.0,4055025.0
2006-10-10,101000,102000,101000,101500,3376,411585.0,4055025.0
2006-10-11,101000,102000,100500,101500,15937,411585.0,4055025.0
2006-10-12,101000,103000,100500,103000,23882,417668.0,4055025.0
2006-10-13,103000,107000,101000,107000,1759,433888.0,4055025.0
2006-10-16,103500,105500,103500,104000,844,421723.0,4055025.0
2006-10-17,102500,104000,101000,104000,1919,421723.0,4055025.0
2006-10-18,104000,104500,103500,104000,2484,421723.0,4055025.0
2006-10-19,105000,106000,102000,106000,4391,429833.0,4055025.0
2006-10-20,107000,107000,104000,106000,1042,429833.0,4055025.0
2006-10-23,104000,107000,104000,105500,3493,427805.0,4055025.0
2006-10-24,104500,107000,104000,107000,1637,433888.0,4055025.0
2006-10-25,105000,108000,105000,107000,365,433888.0,4055025.0
2006-10-26,107000,107500,105000,107000,1973,433888.0,4055025.0
2006-10-27,107000,108000,105000,108000,1924,437943.0,4055025.0
2006-10-30,119000,119000,107500,109000,11538,441998.0,4055025.0
2006-10-31,108500,113000,108500,112000,5936,454163.0,4055025.0
2006-11-01,114000,117000,111500,116000,4581,470383.0,4055025.0
2006-11-02,114500,115000,113000,115000,6232,466328.0,4055025.0
2006-11-03,115000,116000,112000,115000,1573,466328.0,4055025.0
2006-11-06,119000,119000,114500,117000,2542,474438.0,4055025.0
2006-11-07,116500,119000,115500,117000,1335,474438.0,4055025.0
2006-11-08,117000,117000,114000,117000,1637,474438.0,4055025.0
2006-11-09,114500,117000,114500,116000,1244,470383.0,4055025.0
2006-11-10,117000,117000,113500,115500,1008,468355.0,4055025.0
2006-11-13,112500,117000,112500,116000,631,470383.0,4055025.0
2006-11-14,119000,119000,114000,114000,700,462273.0,4055025.0
2006-11-15,115000,117000,115000,116000,1488,470383.0,4055025.0
2006-11-16,115500,117000,115500,117000,455,474438.0,4055025.0
2006-11-17,115500,120000,115500,117500,5761,476465.0,4055025.0
2006-11-20,117500,117500,114500,115500,22733,468355.0,4055025.0
2006-11-21,116500,116500,115500,116000,613,470383.0,4055025.0
2006-11-22,115000,118000,115000,117000,4663,474438.0,4055025.0
2006-11-23,117000,117000,115000,116500,4209,472410.0,4055025.0
2006-11-24,117000,117000,115000,116500,3529,472410.0,4055025.0
2006-11-27,116500,116500,115000,115500,815,468355.0,4055025.0
2006-11-28,115500,115500,113000,113500,1438,460245.0,4055025.0
2006-11-29,114000,122000,113500,117000,5212,474438.0,4055025.0
2006-11-30,116000,121000,116000,119500,46680,484575.0,4055025.0
2006-12-01,119000,122500,119000,122500,25241,496741.0,4055025.0
2006-12-04,121000,123500,120500,121500,66843,492686.0,4055025.0
2006-12-05,123500,130000,121500,128000,27664,519043.0,4055025.0
2006-12-06,128000,130000,126000,127000,4814,514988.0,4055025.0
2006-12-07,130000,130000,126000,127000,3287,514988.0,4055025.0
2006-12-08,127000,128500,126000,127000,1890,514988.0,4055025.0
2006-12-11,127000,127500,126000,127000,2596,514988.0,4055025.0
2006-12-12,127000,127000,125000,126500,998,512961.0,4055025.0
2006-12-13,126500,127500,126000,126500,6893,512961.0,4055025.0
2006-12-14,126500,128500,125500,127500,2510,517016.0,4055025.0
2006-12-15,127000,129500,127000,128500,3086,521071.0,4055025.0
2006-12-18,128000,130500,127500,130000,2002,527153.0,4055025.0
2006-12-19,130000,134000,130000,132000,2792,535263.0,4055025.0
2006-12-20,132000,136000,132000,134000,5336,543373.0,4055025.0
2006-12-21,134000,135000,132000,133500,1870,541346.0,4055025.0
2006-12-22,129000,133000,129000,133000,3512,539318.0,4055025.0
2006-12-26,131000,137000,130000,134000,8939,543373.0,4055025.0
2006-12-27,138500,138500,130000,130500,1591,529181.0,4055025.0
2006-12-28,131000,132500,124500,132500,13189,537291.0,4055025.0
2007-01-02,130500,133000,129000,132000,940,535263.0,4055025.0
2007-01-03,133000,135500,131000,133000,890,539318.0,4055025.0
2007-01-04,133000,133000,130000,131000,1470,531208.0,4055025.0
2007-01-05,131000,131000,126000,128000,1132,519043.0,4055025.0
2007-01-08,129000,129000,127000,128000,1567,519043.0,4055025.0
2007-01-09,128000,128000,123500,126000,11751,510933.0,4055025.0
2007-01-10,126000,126000,123000,125000,7795,506878.0,4055025.0
2007-01-11,124000,125500,123000,125000,4098,506878.0,4055025.0
2007-01-12,125000,130000,123500,130000,11075,527153.0,4055025.0
2007-01-15,131500,131500,126000,129500,1759,525126.0,4055025.0
2007-01-16,129000,129000,126000,129000,1451,523098.0,4055025.0
2007-01-17,127000,129500,123500,126000,33504,510933.0,4055025.0
2007-01-18,127000,127000,123000,124000,543,502823.0,4055025.0
2007-01-19,123500,124500,119500,120500,3774,488631.0,4055025.0
2007-01-22,118500,120000,113000,116000,3256,470383.0,4055025.0
2007-01-23,115000,117000,111500,113000,5048,458218.0,4055025.0
2007-01-24,116000,120000,115000,119500,29442,484575.0,4055025.0
2007-01-25,123000,123000,117500,122000,4634,494713.0,4055025.0
2007-01-26,119000,126000,119000,124000,7885,502823.0,4055025.0
2007-01-29,124000,125500,120000,124500,534,504851.0,4055025.0
2007-01-30,120000,126000,119500,125000,1614,506878.0,4055025.0
2007-01-31,124500,125000,122500,125000,1946,506878.0,4055025.0
2007-02-01,125000,127000,122000,126500,2334,512961.0,4055025.0
2007-02-02,126500,127000,124000,125500,795,508906.0,4055025.0
2007-02-05,125500,129000,122000,129000,1567,523098.0,4055025.0
2007-02-06,127000,131500,126500,131500,1480,533236.0,4055025.0
2007-02-07,129500,130000,127500,128500,977,521071.0,4055025.0
2007-02-08,130000,130000,126000,128500,619,521071.0,4055025.0
2007-02-09,131000,133000,128500,132500,26544,537291.0,4055025.0
2007-02-12,132500,136500,132000,133000,22501,539318.0,4055025.0
2007-02-13,133000,135500,133000,135000,2314,547428.0,4055025.0
2007-02-14,135000,144500,132500,140000,27646,567704.0,4055025.0
2007-02-15,140000,143000,135000,143000,10336,579869.0,4055025.0
2007-02-16,143000,145000,139000,143000,9539,579869.0,4055025.0
2007-02-20,143000,143000,138500,140000,1518,567704.0,4055025.0
2007-02-21,140000,140000,136500,139000,713,563648.0,4055025.0
2007-02-22,135500,144500,133000,142000,133842,575814.0,4055025.0
2007-02-23,141000,145000,137500,144500,3218,585951.0,4055025.0
2007-02-26,143000,146500,140000,144500,8966,585951.0,4055025.0
2007-02-27,141500,145000,139500,145000,1641,587979.0,4055025.0
2007-02-28,143000,146000,140000,144500,4634,585951.0,4055025.0
2007-03-02,144500,144500,141500,143000,1334,579869.0,4055025.0
2007-03-05,142000,143000,138000,141500,3601,573786.0,4055025.0
2007-03-06,140000,141000,138000,140500,890,569731.0,4055025.0
2007-03-07,143000,143000,140000,140000,2115,567704.0,4055025.0
2007-03-08,142000,142000,138500,140000,3349,567704.0,4055025.0
2007-03-09,140000,141000,136000,137000,2672,555538.0,4055025.0
