서연(007860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-04,3524,3616,3498,3612,780229,277488.0,39415853.0
2010-06-07,3473,3657,3442,3627,558671,278670.0,39415853.0
2010-06-08,3626,3678,3591,3658,553970,281035.0,39415853.0
2010-06-09,3693,3709,3591,3642,539260,279853.0,39415853.0
2010-06-10,3709,3780,3657,3678,544033,282612.0,39415853.0
2010-06-11,3739,3744,3570,3637,761051,279458.0,39415853.0
2010-06-14,3637,3662,3560,3565,437790,273940.0,39415853.0
2010-06-15,3565,3770,3565,3765,1084557,289312.0,39415853.0
2010-06-16,3816,3816,3719,3771,933632,289707.0,39415853.0
2010-06-17,3806,3950,3791,3894,1366898,299166.0,39415853.0
2010-06-18,3893,3955,3857,3883,498224,298378.0,39415853.0
2010-06-21,3996,4052,3929,3976,748171,305473.0,39415853.0
2010-06-22,3960,3986,3898,3940,595882,302714.0,39415853.0
2010-06-23,3939,3986,3883,3883,556046,298378.0,39415853.0
2010-06-24,3883,3939,3847,3883,486864,298378.0,39415853.0
2010-06-25,3873,3975,3842,3950,468735,303502.0,39415853.0
2010-06-28,4016,4124,3960,4119,729547,316509.0,39415853.0
2010-06-29,4211,4263,4062,4063,1471525,312174.0,39415853.0
2010-06-30,4001,4216,3909,4217,855162,323998.0,39415853.0
2010-07-01,4222,4304,4124,4258,1124722,327152.0,39415853.0
2010-07-02,4263,4350,4206,4273,973204,328334.0,39415853.0
2010-07-05,4252,4273,4129,4140,676172,318086.0,39415853.0
2010-07-06,4139,4191,4021,4176,590861,320845.0,39415853.0
2010-07-07,4216,4350,4175,4268,1175881,327940.0,39415853.0
2010-07-08,4314,4411,4288,4366,830821,335429.0,39415853.0
2010-07-09,4381,4437,4319,4407,855001,338582.0,39415853.0
2010-07-12,4437,4673,4396,4632,889376,355925.0,39415853.0
2010-07-13,4704,4704,4499,4525,1107068,347648.0,39415853.0
2010-07-14,4591,4642,4391,4443,1214060,341341.0,39415853.0
2010-07-15,4463,4534,4381,4396,565318,337794.0,39415853.0
2010-07-16,4452,4452,4237,4294,850747,329911.0,39415853.0
2010-07-19,4232,4375,4232,4314,485607,331487.0,39415853.0
2010-07-20,4370,4488,4370,4376,686708,336217.0,39415853.0
2010-07-21,4457,4457,4232,4248,497326,326363.0,39415853.0
2010-07-22,4232,4278,3914,3950,1431653,303502.0,39415853.0
2010-07-23,4001,4078,3873,4053,734621,311385.0,39415853.0
2010-07-26,4104,4150,4073,4114,532221,316115.0,39415853.0
2010-07-27,4160,4227,4129,4140,670452,318086.0,39415853.0
2010-07-28,4155,4191,4057,4073,275797,312962.0,39415853.0
2010-07-29,4073,4104,3986,3991,297567,306655.0,39415853.0
2010-07-30,3986,4186,3960,4186,458819,321633.0,39415853.0
2010-08-02,4237,4381,4206,4361,931954,335035.0,39415853.0
2010-08-03,4411,4422,4278,4309,605261,331093.0,39415853.0
2010-08-04,4329,4329,4155,4278,491972,328728.0,39415853.0
2010-08-05,4309,4324,4191,4217,404804,323998.0,39415853.0
2010-08-06,4196,4216,4032,4048,654575,310991.0,39415853.0
2010-08-09,4073,4109,3996,4058,320781,311779.0,39415853.0
2010-08-10,4062,4062,3760,3822,1339937,293648.0,39415853.0
2010-08-11,3770,3893,3744,3832,497254,294436.0,39415853.0
2010-08-12,3796,3883,3765,3822,476564,293648.0,39415853.0
2010-08-13,3821,3939,3816,3909,510592,300349.0,39415853.0
2010-08-16,3883,3883,3760,3781,622711,290495.0,39415853.0
2010-08-17,3760,3811,3616,3637,842047,279458.0,39415853.0
2010-08-18,3678,3806,3657,3771,634263,289707.0,39415853.0
2010-08-19,3806,3883,3785,3848,468598,295619.0,39415853.0
2010-08-20,3806,3837,3765,3827,272789,294042.0,39415853.0
2010-08-23,3832,3888,3647,3653,601542,280641.0,39415853.0
2010-08-24,3652,3703,3621,3627,329515,278670.0,39415853.0
2010-08-25,3591,3652,3565,3622,366827,278276.0,39415853.0
2010-08-26,3632,3760,3632,3709,435216,284977.0,39415853.0
2010-08-27,3693,3760,3678,3714,268608,285371.0,39415853.0
2010-08-30,3811,3832,3750,3781,332542,290495.0,39415853.0
2010-08-31,3750,3878,3729,3878,623909,297984.0,39415853.0
2010-09-01,3924,4109,3909,4027,1234847,309414.0,39415853.0
2010-09-02,4093,4109,3929,3976,634124,305473.0,39415853.0
2010-09-03,4001,4001,3914,3966,413628,304685.0,39415853.0
2010-09-06,4047,4206,4032,4207,1023872,323210.0,39415853.0
2010-09-07,4237,4268,4114,4181,503750,321239.0,39415853.0
2010-09-08,4114,4273,4109,4201,791307,322816.0,39415853.0
2010-09-09,4247,4309,4222,4309,808629,331093.0,39415853.0
2010-09-10,4350,4396,4309,4330,721479,332670.0,39415853.0
2010-09-13,4386,4478,4309,4412,1234336,338976.0,39415853.0
2010-09-14,4437,4575,4365,4366,968913,335429.0,39415853.0
2010-09-15,4411,4468,4155,4212,813956,323604.0,39415853.0
2010-09-16,4257,4273,4155,4222,545128,324392.0,39415853.0
2010-09-17,4222,4283,4191,4263,410647,327546.0,39415853.0
2010-09-20,4263,4381,4263,4361,333072,335035.0,39415853.0
2010-09-24,4396,4627,4396,4586,1061959,352378.0,39415853.0
2010-09-27,4586,4606,4488,4602,719076,353560.0,39415853.0
2010-09-28,4601,4611,4488,4499,622440,345677.0,39415853.0
2010-09-29,4529,4570,4309,4314,1127684,331487.0,39415853.0
2010-09-30,4314,4432,4314,4412,526225,338976.0,39415853.0
2010-10-01,4437,4447,4345,4355,496663,334641.0,39415853.0
2010-10-04,4350,4499,4350,4402,756359,338188.0,39415853.0
2010-10-05,4432,4570,4370,4489,1261548,344889.0,39415853.0
2010-10-06,4534,4534,4375,4396,733462,337794.0,39415853.0
2010-10-07,4463,4463,4314,4319,594229,331881.0,39415853.0
2010-10-08,4319,4401,4288,4289,456074,329517.0,39415853.0
2010-10-11,4334,4473,4283,4458,844840,342524.0,39415853.0
2010-10-12,4483,4519,4324,4345,465354,333852.0,39415853.0
2010-10-13,4381,4386,4216,4258,802068,327152.0,39415853.0
2010-10-14,4273,4324,4232,4289,512648,329517.0,39415853.0
2010-10-15,4319,4463,4288,4402,850299,338188.0,39415853.0
2010-10-18,4437,4447,4068,4130,2263479,317298.0,39415853.0
2010-10-19,4052,4052,3806,3806,2330257,292466.0,39415853.0
2010-10-20,3755,3929,3755,3899,1000349,299560.0,39415853.0
2010-10-21,3909,3929,3806,3827,642137,294042.0,39415853.0
2010-10-22,3821,3893,3821,3883,458946,298378.0,39415853.0
2010-10-25,3903,4037,3903,4007,992315,307838.0,39415853.0
2010-10-26,4027,4032,3975,3996,469666,307049.0,39415853.0
2010-10-27,4016,4016,3944,3960,504699,304290.0,39415853.0
2010-10-28,3965,3996,3852,3873,444336,297590.0,39415853.0
2010-10-29,3770,3873,3734,3812,558277,292860.0,39415853.0
2010-11-01,3811,3996,3811,3914,494438,300743.0,39415853.0
2010-11-02,3934,3965,3847,3858,317381,296407.0,39415853.0
2010-11-03,3857,3888,3729,3730,727112,286553.0,39415853.0
2010-11-04,3750,3791,3729,3776,365620,290101.0,39415853.0
2010-11-05,3791,3826,3683,3704,532007,284582.0,39415853.0
2010-11-08,3683,3714,3606,3714,413794,285371.0,39415853.0
2010-11-09,3719,3770,3693,3724,239813,286159.0,39415853.0
2010-11-10,3703,3826,3703,3765,411501,289312.0,39415853.0
2010-11-11,3826,3893,3806,3827,663552,294042.0,39415853.0
2010-11-12,3842,3857,3360,3627,666591,278670.0,39415853.0
2010-11-15,3626,3688,3519,3560,321115,273546.0,39415853.0
2010-11-16,3534,3570,3329,3376,880109,259356.0,39415853.0
2010-11-17,3298,3447,3283,3411,262083,262115.0,39415853.0
2010-11-18,3421,3473,3421,3468,233076,266451.0,39415853.0
2010-11-19,3488,3519,3442,3478,238434,267239.0,39415853.0
2010-11-22,3462,3493,3360,3386,435583,260145.0,39415853.0
2010-11-23,3365,3385,3257,3283,649155,252261.0,39415853.0
2010-11-24,3083,3262,3083,3217,537650,247137.0,39415853.0
2010-11-25,3247,3267,3216,3237,224861,248714.0,39415853.0
2010-11-26,3231,3252,3072,3083,366906,236889.0,39415853.0
2010-11-29,3042,3257,3021,3201,400879,245955.0,39415853.0
2010-11-30,3201,3349,3180,3237,511712,248714.0,39415853.0
2010-12-01,3242,3288,3201,3252,243733,249897.0,39415853.0
2010-12-02,3293,3385,3257,3329,410334,255809.0,39415853.0
2010-12-03,3375,3375,3257,3258,276482,250291.0,39415853.0
2010-12-06,3508,3549,3349,3350,1132690,257386.0,39415853.0
2010-12-07,3349,3365,3211,3217,576403,247137.0,39415853.0
2010-12-08,3231,3288,3196,3227,290134,247926.0,39415853.0
2010-12-09,3257,3278,3226,3252,232661,249897.0,39415853.0
2010-12-10,3262,3293,3226,3232,295905,248320.0,39415853.0
2010-12-13,3242,3272,3211,3227,218725,247926.0,39415853.0
2010-12-14,3226,3355,3226,3319,457934,255021.0,39415853.0
2010-12-15,3329,3334,3231,3273,353412,251473.0,39415853.0
2010-12-16,3247,3262,3190,3211,417133,246743.0,39415853.0
2010-12-17,3231,3272,3211,3258,249663,250291.0,39415853.0
2010-12-20,3216,3216,3134,3175,284999,243984.0,39415853.0
2010-12-21,3190,3226,3154,3170,543911,243590.0,39415853.0
2010-12-22,3185,3278,3175,3273,397520,251473.0,39415853.0
2010-12-23,3303,3319,3247,3283,334647,252261.0,39415853.0
2010-12-24,3283,3303,3231,3247,207961,249502.0,39415853.0
2010-12-27,3231,3242,3190,3191,178786,245167.0,39415853.0
2010-12-28,3196,3216,3160,3181,259680,244378.0,39415853.0
2010-12-29,3154,3190,3154,3181,127869,244378.0,39415853.0
2010-12-30,3180,3201,3144,3155,277489,242407.0,39415853.0
2011-01-03,3185,3267,3160,3268,332362,251079.0,39415853.0
2011-01-04,3288,3334,3231,3324,536545,255415.0,39415853.0
2011-01-05,3324,3437,3293,3370,813590,258962.0,39415853.0
2011-01-06,3385,3396,3283,3288,513388,252656.0,39415853.0
2011-01-07,3283,3324,3247,3293,361838,253050.0,39415853.0
2011-01-10,3293,3673,3293,3673,2402821,282218.0,39415853.0
2011-01-11,3678,3678,3534,3601,886780,276699.0,39415853.0
2011-01-12,3580,3606,3503,3509,632505,269604.0,39415853.0
2011-01-13,3529,3626,3457,3565,651428,273940.0,39415853.0
2011-01-14,3565,3632,3524,3612,572147,277488.0,39415853.0
2011-01-17,3591,3611,3462,3463,572943,266057.0,39415853.0
2011-01-18,3437,3555,3437,3468,339530,266451.0,39415853.0
2011-01-19,3467,3524,3452,3514,330973,269999.0,39415853.0
2011-01-20,3478,3539,3442,3442,370604,264480.0,39415853.0
2011-01-21,3447,3473,3380,3386,364179,260145.0,39415853.0
2011-01-24,3385,3462,3370,3463,273400,266057.0,39415853.0
2011-01-25,3467,3534,3442,3463,433821,266057.0,39415853.0
2011-01-26,3452,3544,3452,3545,400931,272364.0,39415853.0
2011-01-27,3565,3565,3488,3540,329192,271969.0,39415853.0
2011-01-28,3555,3555,3406,3422,396463,262904.0,39415853.0
2011-01-31,3360,3360,3190,3191,483162,245167.0,39415853.0
2011-02-01,3247,3262,3196,3232,201520,248320.0,39415853.0
2011-02-07,3288,3313,3257,3273,237510,251473.0,39415853.0
2011-02-08,3272,3303,3242,3242,210315,249108.0,39415853.0
2011-02-09,3283,3283,3170,3191,272142,245167.0,39415853.0
2011-02-10,3170,3226,3154,3155,204864,242407.0,39415853.0
2011-02-11,3211,3211,3006,3032,497808,232948.0,39415853.0
2011-02-14,3154,3231,3134,3175,299846,243984.0,39415853.0
2011-02-15,3160,3257,3160,3232,243491,248320.0,39415853.0
2011-02-16,3252,3272,3190,3201,208636,245955.0,39415853.0
2011-02-17,3201,3247,3098,3150,294709,242013.0,39415853.0
2011-02-18,3149,3406,3144,3401,464605,261327.0,39415853.0
2011-02-21,3426,3462,3349,3417,339036,262510.0,39415853.0
2011-02-22,3385,3390,3257,3350,419397,257386.0,39415853.0
2011-02-23,3349,3411,3308,3340,288574,256597.0,39415853.0
2011-02-24,3360,3411,3262,3309,290436,254232.0,39415853.0
2011-02-25,3334,3467,3334,3468,507556,266451.0,39415853.0
2011-02-28,3478,3508,3406,3442,265148,264480.0,39415853.0
2011-03-02,3437,3529,3375,3468,296686,266451.0,39415853.0
2011-03-03,3467,3575,3467,3576,544040,274728.0,39415853.0
2011-03-04,3601,3611,3508,3565,558218,273940.0,39415853.0
2011-03-07,3585,3801,3585,3796,1705481,291677.0,39415853.0
2011-03-08,3821,3965,3806,3919,1394805,301137.0,39415853.0
2011-03-09,3939,3950,3857,3924,668539,301531.0,39415853.0
2011-03-10,3903,4068,3903,4022,857570,309020.0,39415853.0
2011-03-11,3950,4057,3888,4032,550900,309809.0,39415853.0
2011-03-14,4114,4145,3811,3966,810731,304685.0,39415853.0
2011-03-15,3955,4016,3591,3806,572028,292466.0,39415853.0
2011-03-16,3806,3893,3709,3837,396584,294831.0,39415853.0
2011-03-17,3673,3832,3673,3796,446277,291677.0,39415853.0
2011-03-18,3801,3944,3796,3796,473253,291677.0,39415853.0
2011-03-21,3816,3996,3801,3996,497065,307049.0,39415853.0
2011-03-22,4052,4186,4021,4171,1023299,320451.0,39415853.0
2011-03-23,4170,4324,4104,4196,1085918,322422.0,39415853.0
2011-03-24,4252,4463,4252,4361,1212132,335035.0,39415853.0
2011-03-25,4447,4447,4242,4314,737774,331487.0,39415853.0
2011-03-28,4309,4375,4288,4294,453418,329911.0,39415853.0
2011-03-29,4247,4370,4237,4299,428884,330305.0,39415853.0
2011-03-30,4355,4529,4355,4448,865646,341735.0,39415853.0
2011-03-31,4504,4504,4345,4396,481466,337794.0,39415853.0
2011-04-01,4437,4437,4309,4376,498326,336217.0,39415853.0
2011-04-04,4442,4504,4355,4453,543096,342130.0,39415853.0
2011-04-05,4493,4647,4416,4591,908022,352772.0,39415853.0
2011-04-06,4591,4883,4534,4791,1342938,368144.0,39415853.0
2011-04-07,4873,4883,4750,4797,532982,368538.0,39415853.0
2011-04-08,4832,4981,4745,4874,652488,374451.0,39415853.0
2011-04-11,4904,5032,4873,5027,486234,386275.0,39415853.0
2011-04-12,5058,5099,4842,4843,669053,372086.0,39415853.0
2011-04-13,4904,5514,4904,5335,1973313,409925.0,39415853.0
2011-04-14,5335,5745,5283,5566,1876973,427662.0,39415853.0
2011-04-15,5591,5976,5437,5848,1485707,449341.0,39415853.0
2011-04-18,6002,6720,5950,6515,3239964,500581.0,39415853.0
2011-04-19,6515,6720,6156,6438,2197409,494669.0,39415853.0
2011-04-20,6566,6617,6079,6413,1982299,492698.0,39415853.0
2011-04-21,6412,6489,6156,6156,2275861,472990.0,39415853.0
2011-04-22,6181,6412,6002,6233,1839481,478903.0,39415853.0
2011-04-25,6361,7156,6335,7156,3763661,549851.0,39415853.0
2011-04-26,7361,8028,7207,7310,5439885,561676.0,39415853.0
2011-04-27,7515,7566,6335,6669,3044849,512406.0,39415853.0
2011-04-28,6669,7233,6540,7131,2620902,547880.0,39415853.0
2011-04-29,7412,7515,6720,6746,1735793,518318.0,39415853.0
2011-05-02,6669,6848,6412,6849,1499526,526202.0,39415853.0
2011-05-03,6771,6771,6284,6387,1198443,490727.0,39415853.0
2011-05-04,6386,6669,6335,6361,1150588,488757.0,39415853.0
2011-05-06,6463,6745,6335,6592,1084754,506494.0,39415853.0
2011-05-09,6643,6848,6515,6695,1001462,514377.0,39415853.0
2011-05-11,6848,6874,6386,6541,1244897,502552.0,39415853.0
2011-05-12,6361,6412,6207,6233,762123,478903.0,39415853.0
2011-05-13,6335,6361,5771,6002,1482457,461165.0,39415853.0
2011-05-16,5899,6104,5822,6002,786252,461165.0,39415853.0
2011-05-17,5950,6053,5694,5823,1282174,447370.0,39415853.0
2011-05-18,5796,6130,5719,6130,1379231,471019.0,39415853.0
2011-05-19,6156,6156,5412,5540,1223478,425691.0,39415853.0
2011-05-20,5540,5694,5335,5438,1508167,417808.0,39415853.0
2011-05-23,5258,5566,5181,5412,919994,415837.0,39415853.0
2011-05-24,5514,5745,5463,5643,1157214,433574.0,39415853.0
2011-05-25,5719,5771,5386,5489,1153492,421750.0,39415853.0
2011-05-26,5617,6309,5591,6310,2287512,484815.0,39415853.0
2011-05-27,6438,6515,6027,6105,2710968,469049.0,39415853.0
2011-05-30,6232,6438,6104,6284,1480107,482844.0,39415853.0
2011-05-31,6284,6515,6130,6464,1661114,496640.0,39415853.0
2011-06-01,6489,6617,6232,6259,1573611,480873.0,39415853.0
2011-06-02,6053,6258,5950,6105,854051,469049.0,39415853.0
2011-06-03,6309,6386,6079,6079,705200,467078.0,39415853.0
2011-06-07,5950,6104,5745,5797,629560,445399.0,39415853.0
2011-06-08,5822,5899,5591,5874,568749,451312.0,39415853.0
2011-06-09,5848,6104,5745,5925,926637,455253.0,39415853.0
2011-06-10,6027,6515,5976,6028,2610330,463136.0,39415853.0
2011-06-13,5976,6309,5925,6130,1101596,471019.0,39415853.0
2011-06-14,6156,6361,6156,6310,1128328,484815.0,39415853.0
2011-06-15,6412,6438,6232,6284,944309,482844.0,39415853.0
2011-06-16,6130,6386,6130,6361,989744,488757.0,39415853.0
2011-06-17,6438,6899,6438,6618,3260728,508465.0,39415853.0
2011-06-20,6822,6976,6592,6618,1548183,508465.0,39415853.0
2011-06-21,6822,6822,6361,6489,1313206,498611.0,39415853.0
2011-06-22,6592,6643,6412,6618,954067,508465.0,39415853.0
2011-06-23,6592,6694,6515,6695,658464,514377.0,39415853.0
2011-06-24,6694,6745,6438,6566,1392351,504523.0,39415853.0
2011-06-27,6515,6720,6438,6489,820539,498611.0,39415853.0
2011-06-28,6617,6643,6361,6361,931411,488757.0,39415853.0
2011-06-29,6515,6643,6463,6643,1002486,510435.0,39415853.0
2011-06-30,6694,6720,6515,6643,777356,510435.0,39415853.0
2011-07-01,6771,6848,6592,6592,885691,506494.0,39415853.0
2011-07-04,6669,6669,6463,6541,770761,502552.0,39415853.0
2011-07-05,6669,6925,6617,6772,1764576,520289.0,39415853.0
2011-07-06,6720,6745,6592,6643,598687,510435.0,39415853.0
2011-07-07,6643,6720,6540,6669,683149,512406.0,39415853.0
2011-07-08,6720,6797,6412,6438,855006,494669.0,39415853.0
2011-07-11,6361,6412,6156,6182,741571,474961.0,39415853.0
2011-07-12,6002,6104,5873,5925,696968,455253.0,39415853.0
2011-07-13,6002,6232,5976,6233,510236,478903.0,39415853.0
2011-07-14,6181,6258,6053,6207,497497,476932.0,39415853.0
2011-07-15,6207,6284,6104,6259,340414,480873.0,39415853.0
2011-07-18,6258,6284,6130,6156,394750,472990.0,39415853.0
2011-07-19,6104,6386,6079,6259,613704,480873.0,39415853.0
2011-07-20,6412,6463,6104,6105,674263,469049.0,39415853.0
2011-07-21,6156,6181,5925,6002,531181,461165.0,39415853.0
2011-07-22,6104,6156,6027,6079,365672,467078.0,39415853.0
2011-07-25,6104,6181,6027,6028,357083,463136.0,39415853.0
2011-07-26,6130,6181,6053,6156,351224,472990.0,39415853.0
2011-07-27,6104,6258,6053,6207,624265,476932.0,39415853.0
2011-07-28,6079,6335,6053,6259,641928,480873.0,39415853.0
2011-07-29,6335,6463,6181,6182,890099,474961.0,39415853.0
2011-08-01,6309,6335,6053,6105,647580,469049.0,39415853.0
2011-08-02,6027,6079,5719,5797,788794,445399.0,39415853.0
2011-08-03,5643,5643,5463,5515,491894,423720.0,39415853.0
2011-08-04,5591,5643,5119,5156,684113,396129.0,39415853.0
2011-08-05,4622,4996,4611,4848,892827,372480.0,39415853.0
2011-08-08,4760,4960,4124,4550,1210375,349619.0,39415853.0
2011-08-09,4339,4647,3893,4545,1518533,349224.0,39415853.0
2011-08-10,4873,5017,4627,4679,841673,359473.0,39415853.0
2011-08-11,4386,4770,4360,4771,857696,366567.0,39415853.0
2011-08-12,4888,4955,4565,4571,801315,351195.0,39415853.0
2011-08-16,4796,4940,4760,4889,691015,375633.0,39415853.0
2011-08-17,4842,4940,4822,4884,647634,375239.0,39415853.0
2011-08-18,4883,4883,4514,4643,598521,356713.0,39415853.0
2011-08-19,4375,4386,3960,3960,782575,304290.0,39415853.0
2011-08-22,3965,4027,3683,3683,616423,283006.0,39415853.0
2011-08-23,3683,4232,3683,4150,1300094,318874.0,39415853.0
2011-08-24,4206,4278,4001,4001,765013,307444.0,39415853.0
2011-08-25,4160,4283,4068,4104,742444,315327.0,39415853.0
2011-08-26,4052,4232,4052,4222,414200,324392.0,39415853.0
2011-08-29,4401,4411,4288,4376,650352,336217.0,39415853.0
2011-08-30,4457,4483,4278,4473,609625,343706.0,39415853.0
2011-08-31,4534,4632,4488,4525,619470,347648.0,39415853.0
2011-09-01,4601,4688,4432,4463,887707,342918.0,39415853.0
2011-09-02,4468,4514,4355,4386,359838,337006.0,39415853.0
2011-09-05,4268,4309,4078,4083,391205,313750.0,39415853.0
2011-09-06,3924,4145,3883,4078,343543,313356.0,39415853.0
2011-09-07,4191,4257,4165,4243,327942,325969.0,39415853.0
2011-09-08,4355,4355,4150,4253,258602,326757.0,39415853.0
2011-09-09,4180,4247,4155,4155,175798,319268.0,39415853.0
2011-09-14,4114,4155,3960,3971,292216,305079.0,39415853.0
2011-09-15,4062,4119,3955,4027,281863,309414.0,39415853.0
2011-09-16,4227,4581,4211,4535,1278719,348436.0,39415853.0
2011-09-19,4596,4832,4540,4694,1224422,360655.0,39415853.0
2011-09-20,4637,4770,4488,4745,974262,364597.0,39415853.0
2011-09-21,4781,4796,4693,4720,555593,362626.0,39415853.0
2011-09-22,4514,4637,4493,4566,437966,350801.0,39415853.0
2011-09-23,4283,4386,4232,4284,546272,329122.0,39415853.0
2011-09-26,4365,4432,3950,3976,699018,305473.0,39415853.0
2011-09-27,4196,4504,4170,4504,661534,346071.0,39415853.0
2011-09-28,4591,4740,4452,4453,833421,342130.0,39415853.0
2011-09-29,4370,4611,4370,4566,536676,350801.0,39415853.0
2011-09-30,4658,4745,4586,4632,731241,355925.0,39415853.0
2011-10-04,4457,4575,4360,4576,523167,351589.0,39415853.0
2011-10-05,4719,4729,4129,4340,735287,333458.0,39415853.0
2011-10-06,4488,4540,4124,4130,916367,317298.0,39415853.0
2011-10-07,4247,4452,4216,4417,613860,339370.0,39415853.0
2011-10-10,4463,4560,4422,4473,527957,343706.0,39415853.0
2011-10-11,4617,4894,4575,4750,1535821,364991.0,39415853.0
2011-10-12,4822,4924,4765,4899,1169536,376421.0,39415853.0
2011-10-13,5104,5258,4842,4843,1872052,372086.0,39415853.0
2011-10-14,4847,4965,4750,4950,692475,380363.0,39415853.0
2011-10-17,5068,5073,4940,5017,655220,385487.0,39415853.0
2011-10-18,4817,4955,4817,4843,517392,372086.0,39415853.0
2011-10-19,4940,5053,4853,4915,885328,377604.0,39415853.0
2011-10-20,4883,4960,4509,4509,867445,346465.0,39415853.0
2011-10-21,4668,4786,4550,4766,588253,366173.0,39415853.0
2011-10-24,4863,4981,4817,4930,683662,378786.0,39415853.0
2011-10-25,4935,4955,4786,4791,465913,368144.0,39415853.0
2011-10-26,4704,5130,4673,5130,1076059,394159.0,39415853.0
2011-10-27,5232,5360,5130,5207,1460858,400071.0,39415853.0
2011-10-28,5335,5386,5124,5284,1010835,405983.0,39415853.0
