유니드(014830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-15,43319,44654,43319,44209,4935,392470.0,6585069.0
2013-11-18,44654,44728,43170,43467,7128,385885.0,6585069.0
2013-11-19,43467,45173,43467,44506,4898,395104.0,6585069.0
2013-11-20,44505,45173,44357,44728,3239,397080.0,6585069.0
2013-11-21,44654,44728,43912,44135,3342,391812.0,6585069.0
2013-11-22,44135,44654,43912,43913,1507,389836.0,6585069.0
2013-11-25,43912,44654,43764,44358,1985,393787.0,6585069.0
2013-11-26,43764,44431,43393,43467,3916,385885.0,6585069.0
2013-11-27,43541,43615,41019,41242,13011,366130.0,6585069.0
2013-11-28,41390,42874,41390,41984,8901,372715.0,6585069.0
2013-11-29,42206,43541,42058,43542,5376,386544.0,6585069.0
2013-12-02,43244,44357,42874,44135,7552,391812.0,6585069.0
2013-12-03,44060,44135,42948,42948,4489,381275.0,6585069.0
2013-12-04,42874,43022,42354,42874,5290,380617.0,6585069.0
2013-12-05,42577,43022,42577,42874,4443,380617.0,6585069.0
2013-12-06,42725,43467,41019,41984,17195,372715.0,6585069.0
2013-12-09,41983,41983,40574,40649,9266,360862.0,6585069.0
2013-12-10,40574,40722,38126,40575,18853,360203.0,6585069.0
2013-12-11,41093,41167,39758,40723,9984,361520.0,6585069.0
2013-12-12,40722,40722,39536,40723,6843,361520.0,6585069.0
2013-12-13,40500,41019,39387,40797,5541,362179.0,6585069.0
2013-12-16,40945,41390,40277,41094,5542,364813.0,6585069.0
2013-12-17,41167,41835,40797,41391,41384,367447.0,6585069.0
2013-12-18,41316,41687,40871,41168,15430,365471.0,6585069.0
2013-12-19,41761,41909,40871,41910,9440,372056.0,6585069.0
2013-12-20,41983,41983,41242,41984,1917,372715.0,6585069.0
2013-12-23,42132,42725,40722,42726,13192,379300.0,6585069.0
2013-12-24,43022,43541,42428,43542,6252,386544.0,6585069.0
2013-12-26,43541,43764,42948,43690,5629,387861.0,6585069.0
2013-12-27,43689,45025,41835,44209,37139,392470.0,6585069.0
2013-12-30,44209,44209,42799,43913,14317,389836.0,6585069.0
2014-01-02,43912,43912,41761,42355,20769,376007.0,6585069.0
2014-01-03,42354,42354,40945,42058,7488,373373.0,6585069.0
2014-01-06,42132,42132,40797,41539,8900,368764.0,6585069.0
2014-01-07,41613,41613,40426,41316,8211,366788.0,6585069.0
2014-01-08,41390,41464,40574,41020,9176,364154.0,6585069.0
2014-01-09,40426,41167,39758,41168,11384,365471.0,6585069.0
2014-01-10,41316,41316,40277,40945,8451,363496.0,6585069.0
2014-01-13,40871,41909,40277,41613,10540,369422.0,6585069.0
2014-01-14,41538,41538,40722,41168,3268,365471.0,6585069.0
2014-01-15,41167,41167,40277,40723,5228,361520.0,6585069.0
2014-01-16,40871,40871,40129,40649,4415,360862.0,6585069.0
2014-01-17,40648,41613,40203,41613,8057,369422.0,6585069.0
2014-01-20,41613,41761,40871,41613,12292,369422.0,6585069.0
2014-01-21,41761,43393,41613,42503,15763,377324.0,6585069.0
2014-01-22,42799,43096,42428,42429,9075,376666.0,6585069.0
2014-01-23,42651,44283,42651,43393,14829,385227.0,6585069.0
2014-01-24,43393,44209,43022,43913,9549,389836.0,6585069.0
2014-01-27,43689,44283,41835,44283,10653,393129.0,6585069.0
2014-01-28,44431,44580,43319,44506,8526,395104.0,6585069.0
2014-01-29,44654,44654,44135,44506,6697,395104.0,6585069.0
2014-02-03,44654,44876,44135,44877,6562,398397.0,6585069.0
2014-02-04,43912,44876,43912,44580,9823,395763.0,6585069.0
2014-02-05,45025,46211,43986,44951,22482,399055.0,6585069.0
2014-02-06,44950,45025,43170,44877,11922,398397.0,6585069.0
2014-02-07,44728,44950,43615,43838,12380,389178.0,6585069.0
2014-02-10,43467,44950,43467,44283,11026,393129.0,6585069.0
2014-02-11,44060,44876,43838,44654,7544,396421.0,6585069.0
2014-02-12,44357,45989,44357,45470,7514,403665.0,6585069.0
2014-02-13,45470,45841,44505,44506,3193,395104.0,6585069.0
2014-02-14,44580,45692,44580,45174,12996,401031.0,6585069.0
2014-02-17,45173,45915,44505,45693,6152,405640.0,6585069.0
2014-02-18,45247,45692,44654,45248,3515,401689.0,6585069.0
2014-02-19,44950,45321,43764,43764,3004,388519.0,6585069.0
2014-02-20,43764,44357,43022,43022,3753,381934.0,6585069.0
2014-02-21,43319,44505,43244,44432,5646,394446.0,6585069.0
2014-02-24,44431,44431,43689,43764,1610,388519.0,6585069.0
2014-02-25,44431,45915,44283,45841,7117,406957.0,6585069.0
2014-02-26,45841,45841,44802,45322,9931,402348.0,6585069.0
2014-02-27,45321,46211,45099,45989,4272,408274.0,6585069.0
2014-02-28,45692,46286,45247,46212,4687,410250.0,6585069.0
2014-03-03,45321,46211,44802,44951,7100,399055.0,6585069.0
2014-03-04,45247,45321,44357,45025,6262,399714.0,6585069.0
2014-03-05,45099,45989,44802,45915,4520,407616.0,6585069.0
2014-03-06,46137,46137,45099,45841,2341,406957.0,6585069.0
2014-03-07,45841,45989,45247,45915,5989,407616.0,6585069.0
2014-03-10,45915,45915,44505,44654,5719,396421.0,6585069.0
2014-03-11,44876,45321,44431,44654,4178,396421.0,6585069.0
2014-03-12,44431,44431,41613,41910,112819,372056.0,6585069.0
2014-03-13,42354,42725,41761,42132,27667,374032.0,6585069.0
2014-03-14,41983,42058,40945,41316,13432,366788.0,6585069.0
2014-03-17,41613,41613,41093,41316,15526,366788.0,6585069.0
2014-03-18,41390,42280,41390,42281,16326,375349.0,6585069.0
2014-03-19,42058,42428,41613,42429,9127,376666.0,6585069.0
2014-03-20,42354,42354,41538,41687,2932,370081.0,6585069.0
2014-03-21,42354,42799,41983,42726,5873,379300.0,6585069.0
2014-03-24,42725,43170,42058,43171,6615,383251.0,6585069.0
2014-03-25,43541,43541,42725,43245,6387,383910.0,6585069.0
2014-03-26,43615,43986,42428,43764,17581,388519.0,6585069.0
2014-03-27,43764,45025,43170,44728,478824,397080.0,6585069.0
2014-03-28,44728,45321,43986,45025,23587,399714.0,6585069.0
2014-03-31,44580,45099,43541,44877,27239,398397.0,6585069.0
2014-04-01,44580,45841,44209,45174,36778,401031.0,6585069.0
2014-04-02,45173,46360,45173,45841,173029,406957.0,6585069.0
2014-04-03,45618,46360,45470,45544,37757,404323.0,6585069.0
2014-04-04,46137,46137,45025,45544,16511,404323.0,6585069.0
2014-04-07,45099,46137,45099,45470,31404,403665.0,6585069.0
2014-04-08,45321,45841,44209,45174,15118,401031.0,6585069.0
2014-04-09,45321,45396,44950,45248,3782,401689.0,6585069.0
2014-04-10,45247,46211,45173,45544,10085,404323.0,6585069.0
2014-04-11,45025,45692,44950,45619,6180,404982.0,6585069.0
2014-04-14,45247,45544,45173,45322,1336,402348.0,6585069.0
2014-04-15,45247,45396,45247,45322,1396,402348.0,6585069.0
2014-04-16,45099,45618,44505,45174,11627,401031.0,6585069.0
2014-04-17,45470,45470,44654,45248,5458,401689.0,6585069.0
2014-04-18,45247,45470,45099,45322,6863,402348.0,6585069.0
2014-04-21,45173,45321,44060,44951,12063,399055.0,6585069.0
2014-04-22,45025,46063,44876,46064,10328,408933.0,6585069.0
2014-04-23,46211,47918,46063,46731,33853,414859.0,6585069.0
2014-04-24,46879,47992,46508,46731,88040,414859.0,6585069.0
2014-04-25,46434,47398,46137,46657,6768,414201.0,6585069.0
2014-04-28,46360,48066,46360,47399,13012,420786.0,6585069.0
2014-04-29,47398,48214,46953,47473,12265,421444.0,6585069.0
2014-04-30,47398,49401,47324,49402,26054,438566.0,6585069.0
2014-05-02,49994,50885,48733,48882,45157,433956.0,6585069.0
2014-05-07,49104,49179,48659,48660,30045,431981.0,6585069.0
2014-05-08,48659,50217,48214,48957,32363,434615.0,6585069.0
2014-05-09,48882,49920,48808,49327,31278,437907.0,6585069.0
2014-05-12,49253,50365,48659,49402,29359,438566.0,6585069.0
2014-05-13,49549,49698,49030,49550,13328,439883.0,6585069.0
2014-05-14,50069,50069,48733,49772,11666,441858.0,6585069.0
2014-05-15,49624,49846,48956,49402,8990,438566.0,6585069.0
2014-05-16,49327,49846,48585,49179,12212,436590.0,6585069.0
2014-05-19,49475,49475,48733,48882,11040,433956.0,6585069.0
2014-05-20,48511,48956,48214,48882,12154,433956.0,6585069.0
2014-05-21,48733,49401,48511,49402,6053,438566.0,6585069.0
2014-05-22,49401,49549,48585,49476,8050,439224.0,6585069.0
2014-05-23,48882,49624,48733,49031,8835,435273.0,6585069.0
2014-05-26,49475,49475,48585,49327,7765,437907.0,6585069.0
2014-05-27,49327,49994,48733,48734,36277,432639.0,6585069.0
2014-05-28,48511,49698,47769,48586,26044,431322.0,6585069.0
2014-05-29,49179,49253,48140,48586,32989,431322.0,6585069.0
2014-05-30,48808,48808,47472,47473,18995,421444.0,6585069.0
2014-06-02,47398,47992,46434,47918,9111,425395.0,6585069.0
2014-06-03,47176,48066,46879,47473,9800,421444.0,6585069.0
2014-06-05,47250,47769,45989,45989,14853,408274.0,6585069.0
2014-06-09,46063,46657,45247,45470,22632,403665.0,6585069.0
2014-06-10,45470,47324,45470,46731,6795,414859.0,6585069.0
2014-06-11,47027,47769,46360,47399,17854,420786.0,6585069.0
2014-06-12,47250,49179,47176,47696,37672,423420.0,6585069.0
2014-06-13,47992,48659,47472,48141,7269,427371.0,6585069.0
2014-06-16,47769,48585,47621,48141,5399,427371.0,6585069.0
2014-06-17,48511,48808,48140,48437,11200,430005.0,6585069.0
2014-06-18,48214,50143,47992,48957,30594,434615.0,6585069.0
2014-06-19,49327,49475,48288,49327,7017,437907.0,6585069.0
2014-06-20,49327,49698,48585,49698,7383,441200.0,6585069.0
2014-06-23,49253,49920,48733,49921,16510,443175.0,6585069.0
2014-06-24,49994,49994,48808,49921,10843,443175.0,6585069.0
2014-06-25,49920,49920,48733,48957,17951,434615.0,6585069.0
2014-06-26,48956,49624,48733,49624,4617,440541.0,6585069.0
2014-06-27,49624,50143,49179,50069,13106,444492.0,6585069.0
2014-06-30,50143,50291,49698,50143,6742,445151.0,6585069.0
2014-07-01,49772,51478,49698,50588,27099,449102.0,6585069.0
2014-07-02,50810,51478,50514,51479,18475,457004.0,6585069.0
2014-07-03,51552,51923,50291,51256,16154,455028.0,6585069.0
2014-07-04,51033,51626,50143,50811,9206,451077.0,6585069.0
2014-07-07,51033,51033,49253,49698,26544,441200.0,6585069.0
2014-07-08,49920,49920,48733,48808,35670,433298.0,6585069.0
2014-07-09,48808,50291,48808,50218,30712,445809.0,6585069.0
2014-07-10,50143,50810,49698,49995,7517,443834.0,6585069.0
2014-07-11,49994,51181,48956,51182,8764,454370.0,6585069.0
2014-07-14,51107,51107,49846,50588,12859,449102.0,6585069.0
2014-07-15,50440,51775,49920,50737,15799,450419.0,6585069.0
2014-07-16,50736,50810,49624,50514,7223,448443.0,6585069.0
2014-07-17,50514,51923,50440,51182,29365,454370.0,6585069.0
2014-07-18,51255,52294,50514,51108,13193,453711.0,6585069.0
2014-07-21,51181,51478,50810,51330,6928,455687.0,6585069.0
2014-07-22,51181,51552,50514,50811,7465,451077.0,6585069.0
2014-07-23,50736,50810,49846,50588,9254,449102.0,6585069.0
2014-07-24,50217,50736,49698,50069,11206,444492.0,6585069.0
2014-07-25,50069,50440,49624,50366,8237,447126.0,6585069.0
2014-07-28,50736,50736,49179,49698,9638,441200.0,6585069.0
2014-07-29,49624,50291,48882,49698,23373,441200.0,6585069.0
2014-07-30,49475,49994,48659,49624,12001,440541.0,6585069.0
2014-07-31,49327,49920,48956,49476,18989,439224.0,6585069.0
2014-08-01,49920,50291,48585,49698,28820,441200.0,6585069.0
2014-08-04,49698,49994,48733,49105,14516,435932.0,6585069.0
2014-08-05,48733,49698,48659,49105,18116,435932.0,6585069.0
2014-08-06,49030,49253,47547,48511,29277,430664.0,6585069.0
2014-08-07,48214,48808,47472,48215,13556,428029.0,6585069.0
2014-08-08,48214,48511,47176,48363,15960,429346.0,6585069.0
2014-08-11,48437,48511,47621,48511,7621,430664.0,6585069.0
2014-08-12,48511,48585,47324,47992,20905,426054.0,6585069.0
2014-08-13,47918,48363,47769,47992,8721,426054.0,6585069.0
2014-08-14,48363,49179,47695,48882,10406,433956.0,6585069.0
2014-08-18,48882,48956,48066,48734,4627,432639.0,6585069.0
2014-08-19,48659,49327,47992,48808,7084,433298.0,6585069.0
2014-08-20,48659,49179,48363,48586,10914,431322.0,6585069.0
2014-08-21,48733,48956,47992,48808,13918,433298.0,6585069.0
2014-08-22,48808,49104,48066,48289,15642,428688.0,6585069.0
2014-08-25,48288,48808,47472,48215,19211,428029.0,6585069.0
2014-08-26,48288,48288,47324,47770,12408,424078.0,6585069.0
2014-08-27,47769,48066,46434,47102,37872,418152.0,6585069.0
2014-08-28,46953,48140,46953,47992,19320,426054.0,6585069.0
2014-08-29,48066,48066,46731,47250,18376,419469.0,6585069.0
2014-09-01,46953,47250,46286,46286,6766,410908.0,6585069.0
2014-09-02,46286,47027,45396,45544,11704,404323.0,6585069.0
2014-09-03,44876,45841,44654,44803,18539,397738.0,6585069.0
2014-09-04,44950,45544,43986,44728,17015,397080.0,6585069.0
2014-09-05,44728,46582,44728,45470,11468,403665.0,6585069.0
2014-09-11,45470,45766,45025,45025,10724,399714.0,6585069.0
2014-09-12,45544,45544,44209,44877,14859,398397.0,6585069.0
2014-09-15,44876,44950,43467,43690,18836,387861.0,6585069.0
2014-09-16,43615,44357,43170,43690,10852,387861.0,6585069.0
2014-09-17,43838,46879,43615,45767,16623,406299.0,6585069.0
2014-09-18,45766,45841,44505,44580,11701,395763.0,6585069.0
2014-09-19,44728,45247,42725,42948,25219,381275.0,6585069.0
2014-09-22,43096,43467,42503,43245,13533,383910.0,6585069.0
2014-09-23,43541,43541,41390,42577,17016,377983.0,6585069.0
2014-09-24,42280,42651,41464,42577,24914,377983.0,6585069.0
2014-09-25,42354,43912,41909,43764,26318,388519.0,6585069.0
2014-09-26,43615,44135,43170,43838,16435,389178.0,6585069.0
2014-09-29,43986,44209,43022,43690,15361,387861.0,6585069.0
2014-09-30,43689,43764,42725,43764,11371,388519.0,6585069.0
2014-10-01,43764,43764,42799,43467,11180,385885.0,6585069.0
2014-10-02,43393,43467,41983,43319,17331,384568.0,6585069.0
2014-10-06,42948,43986,42503,43987,10159,390495.0,6585069.0
2014-10-07,43986,44060,42874,43393,7656,385227.0,6585069.0
2014-10-08,43319,44135,43096,43245,5868,383910.0,6585069.0
2014-10-10,43170,43912,42280,43838,6163,389178.0,6585069.0
2014-10-13,43764,43764,41538,41687,18798,370081.0,6585069.0
2014-10-14,41613,43764,41613,42355,9096,376007.0,6585069.0
2014-10-15,42577,43467,42058,43097,12340,382593.0,6585069.0
2014-10-16,43170,43912,42206,42577,18752,377983.0,6585069.0
2014-10-17,43393,43764,42280,43171,10431,383251.0,6585069.0
2014-10-20,43764,44505,42651,43022,11603,381934.0,6585069.0
2014-10-21,42948,43541,41761,42948,11298,381275.0,6585069.0
2014-10-22,43170,43541,42428,42948,6664,381275.0,6585069.0
2014-10-23,42503,43022,42132,43022,10358,381934.0,6585069.0
2014-10-24,43170,43170,41909,42429,9698,376666.0,6585069.0
2014-10-27,42206,42874,41909,42726,11969,379300.0,6585069.0
2014-10-28,42651,42948,41835,42058,8413,373373.0,6585069.0
2014-10-29,42058,43022,41761,42726,5862,379300.0,6585069.0
2014-10-30,42651,43096,42058,42800,7836,379958.0,6585069.0
2014-10-31,42725,45173,42354,44135,19387,391812.0,6585069.0
2014-11-03,44505,44876,42948,43913,16067,389836.0,6585069.0
2014-11-04,43393,44060,42948,42948,10734,381275.0,6585069.0
2014-11-05,43319,43541,41909,41910,9167,372056.0,6585069.0
2014-11-06,42428,43764,41613,43542,11514,386544.0,6585069.0
2014-11-07,43541,44135,42354,43022,9173,381934.0,6585069.0
2014-11-10,43467,43467,42428,42503,1941,377324.0,6585069.0
2014-11-11,42428,44135,42132,43764,6185,388519.0,6585069.0
2014-11-12,43689,44505,43244,43913,5896,389836.0,6585069.0
2014-11-13,44431,44431,43541,43616,2016,387202.0,6585069.0
2014-11-14,43541,43764,42799,43616,4471,387202.0,6585069.0
2014-11-17,43986,43986,43170,43838,2949,389178.0,6585069.0
2014-11-18,43467,44431,43022,43616,9112,387202.0,6585069.0
2014-11-19,43541,44357,43244,43245,5046,383910.0,6585069.0
2014-11-20,43170,44357,42428,43542,8607,386544.0,6585069.0
2014-11-21,43689,44431,43170,43467,4745,385885.0,6585069.0
2014-11-24,43467,45544,43244,43319,10432,384568.0,6585069.0
2014-11-25,43244,43467,42799,43097,5793,382593.0,6585069.0
2014-11-26,43096,43170,42280,42652,8736,378641.0,6585069.0
2014-11-27,42577,43096,42280,42429,9786,376666.0,6585069.0
2014-11-28,42428,42725,41538,42429,9551,376666.0,6585069.0
2014-12-01,42428,42503,41687,41984,6394,372715.0,6585069.0
2014-12-02,42058,43244,41687,43097,7493,382593.0,6585069.0
2014-12-03,43096,43467,42799,43245,4513,383910.0,6585069.0
2014-12-04,43244,43764,43022,43393,5209,385227.0,6585069.0
2014-12-05,43393,44060,43096,43764,5708,388519.0,6585069.0
2014-12-08,43764,45025,43244,45025,10043,399714.0,6585069.0
2014-12-09,44950,45025,43615,44580,14042,395763.0,6585069.0
2014-12-10,44580,45173,44283,44358,11176,393787.0,6585069.0
2014-12-11,44431,44580,43319,43616,10676,387202.0,6585069.0
2014-12-12,43986,44209,43244,43467,5300,385885.0,6585069.0
2014-12-15,44135,44135,43022,43467,3000,385885.0,6585069.0
2014-12-16,43838,43838,42354,43097,6535,382593.0,6585069.0
2014-12-17,43541,43541,41835,42874,18720,380617.0,6585069.0
2014-12-18,42874,43615,42354,42800,3990,379958.0,6585069.0
2014-12-19,43022,43689,42577,43616,4049,387202.0,6585069.0
2014-12-22,43393,43689,42799,43171,3869,383251.0,6585069.0
2014-12-23,43022,43467,42651,43097,8293,382593.0,6585069.0
2014-12-24,42651,43541,42503,43319,10364,384568.0,6585069.0
2014-12-26,43022,43986,42799,43245,9311,383910.0,6585069.0
2014-12-29,42651,43541,42577,43097,5454,382593.0,6585069.0
2014-12-30,43022,43541,42428,42652,5800,378641.0,6585069.0
2015-01-02,42428,42503,41835,42206,12363,374690.0,6585069.0
2015-01-05,41909,42577,41538,41687,11972,370081.0,6585069.0
2015-01-06,41538,41909,39684,41391,36186,367447.0,6585069.0
2015-01-07,41167,41835,40648,41465,8409,368105.0,6585069.0
2015-01-08,41093,41687,40945,41465,9861,368105.0,6585069.0
2015-01-09,41316,41761,40871,41391,8143,367447.0,6585069.0
2015-01-12,41093,41835,41093,41391,4542,367447.0,6585069.0
2015-01-13,41167,41761,40648,40797,17872,362179.0,6585069.0
2015-01-14,41019,41538,40055,40500,10999,359545.0,6585069.0
2015-01-15,40648,41909,40500,41761,7263,370739.0,6585069.0
2015-01-16,41613,42132,41167,41836,12608,371398.0,6585069.0
2015-01-19,41909,42874,41687,42577,5821,377983.0,6585069.0
2015-01-20,43096,43689,42799,43393,10444,385227.0,6585069.0
2015-01-21,43393,44135,43096,43838,9102,389178.0,6585069.0
2015-01-22,43541,44505,42948,43913,22007,389836.0,6585069.0
2015-01-23,43838,44802,43467,44506,6648,395104.0,6585069.0
2015-01-26,44802,44802,43393,44209,15655,392470.0,6585069.0
2015-01-27,43838,44283,43467,43838,8533,389178.0,6585069.0
2015-01-28,43541,43986,43393,43616,13863,387202.0,6585069.0
2015-01-29,43615,43912,43096,43690,9448,387861.0,6585069.0
2015-01-30,43689,44431,43615,43616,6978,387202.0,6585069.0
2015-02-02,43615,44431,43096,44135,17262,391812.0,6585069.0
2015-02-03,44654,44654,43467,44432,20819,394446.0,6585069.0
2015-02-04,44654,44728,43541,44580,13387,395763.0,6585069.0
2015-02-05,44357,44728,43393,44061,29975,391153.0,6585069.0
2015-02-06,44060,44580,43022,43319,19999,384568.0,6585069.0
2015-02-09,43541,44505,43541,44135,14634,391812.0,6585069.0
2015-02-10,44135,45321,44135,44877,15639,398397.0,6585069.0
2015-02-11,44876,45396,44209,44358,15816,393787.0,6585069.0
2015-02-12,45025,45247,43986,44580,11331,395763.0,6585069.0
2015-02-13,44209,45099,44209,44654,8729,396421.0,6585069.0
2015-02-16,45247,45321,44580,44877,8800,398397.0,6585069.0
2015-02-17,45321,45618,43912,45099,10332,400372.0,6585069.0
2015-02-23,44802,45321,44431,44803,19662,397738.0,6585069.0
2015-02-24,44950,44950,44135,44580,19863,395763.0,6585069.0
2015-02-25,45099,45396,44802,44803,8972,397738.0,6585069.0
2015-02-26,44802,45692,44580,45619,9451,404982.0,6585069.0
2015-02-27,45618,46657,44876,45915,26088,407616.0,6585069.0
2015-03-02,46063,47398,45989,47102,12367,418152.0,6585069.0
2015-03-03,46805,47398,46360,46731,14405,414859.0,6585069.0
2015-03-04,46879,47324,46211,47028,8509,417493.0,6585069.0
2015-03-05,46805,47250,45766,45767,12934,406299.0,6585069.0
2015-03-06,45692,45989,44728,45841,15528,406957.0,6585069.0
2015-03-09,45470,46211,45321,45619,6345,404982.0,6585069.0
2015-03-10,46137,46137,45099,45544,8784,404323.0,6585069.0
2015-03-11,45247,45989,44431,45396,11842,403006.0,6585069.0
2015-03-12,45396,47547,44876,47473,25227,421444.0,6585069.0
2015-03-13,47769,47769,46063,46509,10611,412884.0,6585069.0
2015-03-16,46360,46731,45396,46286,7838,410908.0,6585069.0
2015-03-17,46286,46731,45099,46509,18782,412884.0,6585069.0
2015-03-18,45989,46582,45841,46509,8492,412884.0,6585069.0
2015-03-19,46434,46805,45989,46657,15751,414201.0,6585069.0
2015-03-20,46582,46582,45989,46360,7845,411567.0,6585069.0
2015-03-23,46286,46805,45915,46286,6013,410908.0,6585069.0
2015-03-24,46286,46879,45692,46731,7376,414859.0,6585069.0
2015-03-25,46731,48363,46137,48141,13956,427371.0,6585069.0
2015-03-26,48140,48363,47324,48215,7375,428029.0,6585069.0
2015-03-27,48214,48288,46731,46805,16264,415518.0,6585069.0
