롯데쇼핑(023530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-13,274592,288344,273675,287886,86377,9888140.0,31490892.0
2014-08-14,291095,302097,290178,302097,178035,10376249.0,31490892.0
2014-08-18,301180,301180,294304,294763,50495,10124322.0,31490892.0
2014-08-19,295221,295679,290178,292471,36026,10045595.0,31490892.0
2014-08-20,292929,303472,292470,300264,56635,10313267.0,31490892.0
2014-08-21,300722,305764,296137,302097,60844,10376249.0,31490892.0
2014-08-22,301180,302097,297513,299347,20719,10281776.0,31490892.0
2014-08-25,303472,303472,296137,300722,28505,10329013.0,31490892.0
2014-08-26,302097,304389,293845,297513,43732,10218794.0,31490892.0
2014-08-27,298430,311265,297513,307140,68661,10549449.0,31490892.0
2014-08-28,306223,311265,306223,310349,64042,10659667.0,31490892.0
2014-08-29,308973,309890,304389,304389,48413,10454976.0,31490892.0
2014-09-01,304847,307139,299805,305765,35338,10502212.0,31490892.0
2014-09-02,304389,314016,302097,313558,67857,10769885.0,31490892.0
2014-09-03,310348,313557,308056,312641,52096,10738394.0,31490892.0
2014-09-04,312182,313557,307139,312183,40785,10722649.0,31490892.0
2014-09-05,308973,310807,305306,305306,33004,10486467.0,31490892.0
2014-09-11,303931,304389,294304,296138,68160,10171558.0,31490892.0
2014-09-12,295221,301180,295221,298888,41374,10266031.0,31490892.0
2014-09-15,299346,303014,296137,302556,29651,10391994.0,31490892.0
2014-09-16,300722,306223,299346,303931,29566,10439231.0,31490892.0
2014-09-17,304847,306223,300722,304389,30721,10454976.0,31490892.0
2014-09-18,301638,303472,293845,293846,49227,10092831.0,31490892.0
2014-09-19,296596,300722,295679,298888,31612,10266031.0,31490892.0
2014-09-22,302097,302097,295679,297055,24257,10203049.0,31490892.0
2014-09-23,296137,298888,292470,297055,30297,10203049.0,31490892.0
2014-09-24,294762,299346,294304,298888,28975,10266031.0,31490892.0
2014-09-25,300722,306223,300722,303931,41629,10439231.0,31490892.0
2014-09-26,302097,303014,297513,298888,28216,10266031.0,31490892.0
2014-09-29,297513,299346,292012,297055,33845,10203049.0,31490892.0
2014-09-30,293387,296596,289261,289720,69093,9951122.0,31490892.0
2014-10-01,290636,292012,280093,281469,66127,9667704.0,31490892.0
2014-10-02,277801,286511,277801,285136,65681,9793667.0,31490892.0
2014-10-06,286969,288803,281468,285594,162799,9809413.0,31490892.0
2014-10-07,287428,290636,286052,289720,42853,9951122.0,31490892.0
2014-10-08,290178,291095,286052,286053,32731,9825158.0,31490892.0
2014-10-10,290636,291095,281926,285594,42242,9809413.0,31490892.0
2014-10-13,286052,293387,285135,288803,61096,9919631.0,31490892.0
2014-10-14,291095,291095,281468,282844,29326,9714940.0,31490892.0
2014-10-15,284219,285135,278718,279635,30069,9604722.0,31490892.0
2014-10-16,277801,279176,274133,275968,39417,9478758.0,31490892.0
2014-10-17,278718,279634,275509,275509,27960,9463013.0,31490892.0
2014-10-20,277801,279634,274592,276426,30891,9494504.0,31490892.0
2014-10-21,273675,277342,270466,277343,30698,9525995.0,31490892.0
2014-10-22,279176,282385,276884,279176,34099,9588977.0,31490892.0
2014-10-23,277342,279176,272300,272759,32404,9368540.0,31490892.0
2014-10-24,274133,274592,268632,271383,34352,9321304.0,31490892.0
2014-10-27,273675,274133,270466,272759,13955,9368540.0,31490892.0
2014-10-28,272300,272300,265882,266341,26968,9148104.0,31490892.0
2014-10-29,267716,281926,267257,279176,39653,9588977.0,31490892.0
2014-10-30,276425,276884,270466,274134,27486,9415777.0,31490892.0
2014-10-31,273217,274133,269549,271842,22267,9337049.0,31490892.0
2014-11-03,272300,274592,264048,266341,33779,9148104.0,31490892.0
2014-11-04,265882,269091,261756,261757,35170,8990650.0,31490892.0
2014-11-05,261756,264965,255797,256256,52129,8801704.0,31490892.0
2014-11-06,257630,261298,254421,257172,64925,8833195.0,31490892.0
2014-11-07,257172,265882,255797,262215,32150,9006395.0,31490892.0
2014-11-10,259922,264965,257630,260840,67100,8959159.0,31490892.0
2014-11-11,264965,267716,262673,266799,30551,9163850.0,31490892.0
2014-11-12,264965,267257,260839,261757,39546,8990650.0,31490892.0
2014-11-13,262215,269549,261756,269091,42308,9242577.0,31490892.0
2014-11-14,269091,272758,268174,272300,41689,9352795.0,31490892.0
2014-11-17,270008,271383,264048,264966,37054,9100868.0,31490892.0
2014-11-18,265882,271383,265882,270467,35755,9289813.0,31490892.0
2014-11-19,271383,274133,263590,265424,37613,9116613.0,31490892.0
2014-11-20,265423,270924,265423,270467,30388,9289813.0,31490892.0
2014-11-21,270466,271841,269091,270467,21980,9289813.0,31490892.0
2014-11-24,270008,279176,270008,277801,48242,9541740.0,31490892.0
2014-11-25,277342,278259,272300,274134,46023,9415777.0,31490892.0
2014-11-26,276425,278259,270924,272759,22428,9368540.0,31490892.0
2014-11-27,271383,273217,270466,271842,16233,9337049.0,31490892.0
2014-11-28,271841,275509,266799,275051,38810,9447268.0,31490892.0
2014-12-01,269549,272300,262673,263590,41294,9053631.0,31490892.0
2014-12-02,263590,263590,257630,259465,72430,8911922.0,31490892.0
2014-12-03,259464,263590,259464,261298,29891,8974904.0,31490892.0
2014-12-04,259464,264507,259464,264507,21503,9085122.0,31490892.0
2014-12-05,263131,265882,260381,263590,19769,9053631.0,31490892.0
2014-12-08,263590,264965,260839,262215,20676,9006395.0,31490892.0
2014-12-09,261298,263590,259464,259465,30850,8911922.0,31490892.0
2014-12-10,259464,261756,258089,259923,22260,8927668.0,31490892.0
2014-12-11,255338,259922,254421,255797,36928,8785959.0,31490892.0
2014-12-12,257172,259464,255797,259006,25883,8896177.0,31490892.0
2014-12-15,258089,261756,253505,257172,48472,8833195.0,31490892.0
2014-12-16,256255,257172,252129,254880,47415,8754468.0,31490892.0
2014-12-17,253505,256714,252129,256256,35179,8801704.0,31490892.0
2014-12-18,258547,259006,253963,256714,28484,8817450.0,31490892.0
2014-12-19,257172,257630,253046,253505,44313,8707232.0,31490892.0
2014-12-22,254421,256714,253046,255339,25197,8770213.0,31490892.0
2014-12-23,253505,256255,251212,255339,31434,8770213.0,31490892.0
2014-12-24,254880,255797,253046,254422,14374,8738723.0,31490892.0
2014-12-26,253505,256714,253505,255339,17656,8770213.0,31490892.0
2014-12-29,253505,256714,252588,256256,20050,8801704.0,31490892.0
2014-12-30,255338,256714,246628,250296,62972,8597014.0,31490892.0
2015-01-02,248004,249379,243419,243878,49012,8376577.0,31490892.0
2015-01-05,243419,244795,237918,237919,55476,8171886.0,31490892.0
2015-01-06,233793,236085,232417,232876,61452,7998687.0,31490892.0
2015-01-07,231501,234709,230584,230584,25823,7919959.0,31490892.0
2015-01-08,231042,235168,230584,231959,39171,7967196.0,31490892.0
2015-01-09,232417,236543,232417,236085,33003,8108905.0,31490892.0
2015-01-12,235168,236543,232876,235168,33654,8077414.0,31490892.0
2015-01-13,235168,235168,229667,230584,48169,7919959.0,31490892.0
2015-01-14,231042,235168,231042,233793,22675,8030177.0,31490892.0
2015-01-15,235626,238835,233793,234252,43234,8045923.0,31490892.0
2015-01-16,233334,233793,224166,224625,70796,7715269.0,31490892.0
2015-01-19,227375,227375,224624,225083,23036,7731014.0,31490892.0
2015-01-20,225083,227833,224624,226000,28620,7762505.0,31490892.0
2015-01-21,223707,225083,214081,217748,135078,7479087.0,31490892.0
2015-01-22,219123,220957,217290,219582,56131,7542069.0,31490892.0
2015-01-23,221874,224624,220499,223250,44963,7668032.0,31490892.0
2015-01-26,223707,224166,218665,224166,43974,7699523.0,31490892.0
2015-01-27,225083,225541,220040,220957,41302,7589305.0,31490892.0
2015-01-28,219123,221415,217290,218665,60822,7510578.0,31490892.0
2015-01-29,217748,226916,216831,221416,80996,7605050.0,31490892.0
2015-01-30,221874,222791,216831,217748,57576,7479087.0,31490892.0
2015-02-02,217290,225083,216831,224625,48244,7715269.0,31490892.0
2015-02-03,225541,226458,222332,224625,48258,7715269.0,31490892.0
2015-02-04,226916,233334,226000,231959,73002,7967196.0,31490892.0
2015-02-05,233334,234709,226458,227834,50375,7825487.0,31490892.0
2015-02-06,222791,223249,211330,215456,174314,7400360.0,31490892.0
2015-02-09,217290,217748,212705,215456,99586,7400360.0,31490892.0
2015-02-10,216831,217290,213164,213164,55652,7321632.0,31490892.0
2015-02-11,213164,218665,213164,218665,49358,7510578.0,31490892.0
2015-02-12,219123,220957,215456,217748,47971,7479087.0,31490892.0
2015-02-13,218206,218665,214081,215915,41922,7416105.0,31490892.0
2015-02-16,217290,219123,215456,215915,35502,7416105.0,31490892.0
2015-02-17,215914,218206,214539,215456,30917,7400360.0,31490892.0
2015-02-23,215914,225541,215914,221874,55082,7620796.0,31490892.0
2015-02-24,221415,229667,220957,226458,69270,7778250.0,31490892.0
2015-02-25,230125,237918,229208,236085,116415,8108905.0,31490892.0
2015-02-26,236543,237002,229208,231959,60239,7967196.0,31490892.0
2015-02-27,231501,232417,227375,229209,68755,7872723.0,31490892.0
2015-03-02,231501,231959,228292,229667,39723,7888468.0,31490892.0
2015-03-03,228750,231042,227375,230126,34699,7904214.0,31490892.0
2015-03-04,228292,229208,223249,224166,59589,7699523.0,31490892.0
2015-03-05,224166,226458,224166,224625,33041,7715269.0,31490892.0
2015-03-06,225541,231959,225541,230584,49000,7919959.0,31490892.0
2015-03-09,229667,233334,228292,232418,45138,7982941.0,31490892.0
2015-03-10,233334,233334,227833,228292,47498,7841232.0,31490892.0
2015-03-11,226000,226916,216373,217748,127636,7479087.0,31490892.0
2015-03-12,218665,220957,215456,215456,68006,7400360.0,31490892.0
2015-03-13,216373,219582,215914,217290,50997,7463341.0,31490892.0
2015-03-16,215914,218206,214997,215456,45846,7400360.0,31490892.0
2015-03-17,215914,219582,215456,217748,56300,7479087.0,31490892.0
2015-03-18,217290,221874,216373,220041,59432,7557814.0,31490892.0
2015-03-19,218665,223249,217748,218665,65077,7510578.0,31490892.0
2015-03-20,220498,222791,216373,220957,83246,7589305.0,31490892.0
2015-03-23,221415,221415,219123,220041,37418,7557814.0,31490892.0
2015-03-24,220498,221415,217748,218207,29978,7494832.0,31490892.0
2015-03-25,219123,219582,217290,218207,27351,7494832.0,31490892.0
2015-03-26,217290,218665,213622,214081,65899,7353123.0,31490892.0
2015-03-27,215456,216831,214081,215915,34269,7416105.0,31490892.0
2015-03-30,215456,215914,214081,214540,24920,7368869.0,31490892.0
2015-03-31,214997,217748,214539,217748,35865,7479087.0,31490892.0
2015-04-01,219123,219123,213622,214998,40463,7384614.0,31490892.0
2015-04-02,215456,216831,212705,212706,45042,7305887.0,31490892.0
2015-04-03,213164,214081,209955,211789,55375,7274396.0,31490892.0
2015-04-06,212247,213164,209496,209955,36160,7211414.0,31490892.0
2015-04-07,212247,215456,212247,214540,35215,7368869.0,31490892.0
2015-04-08,214539,216373,213164,215915,37906,7416105.0,31490892.0
2015-04-09,215456,215914,212247,214081,49080,7353123.0,31490892.0
2015-04-10,215456,226916,214539,226917,141546,7793996.0,31490892.0
2015-04-13,228750,228750,222791,225542,67815,7746759.0,31490892.0
2015-04-14,226000,237460,226000,237460,145923,8156141.0,31490892.0
2015-04-15,237460,242961,235168,241586,119039,8297850.0,31490892.0
2015-04-16,242503,246170,237918,241128,92113,8282105.0,31490892.0
2015-04-17,242961,245711,241127,244337,63623,8392323.0,31490892.0
2015-04-20,241127,248004,240669,247546,96081,8502541.0,31490892.0
2015-04-21,248004,248004,245253,246170,60212,8455305.0,31490892.0
2015-04-22,246170,253046,240669,245254,76082,8423814.0,31490892.0
2015-04-23,250296,253046,247087,249838,117505,8581268.0,31490892.0
2015-04-24,249379,253963,245711,248004,80152,8518286.0,31490892.0
2015-04-27,247087,250296,245253,249379,51925,8565523.0,31490892.0
2015-04-28,248462,249379,241127,246170,61785,8455305.0,31490892.0
2015-04-29,245711,252588,237002,238836,69808,8203377.0,31490892.0
2015-04-30,237002,237918,231042,237460,85557,8156141.0,31490892.0
2015-05-04,237918,244336,234709,241128,33832,8282105.0,31490892.0
2015-05-06,241127,243878,233334,236544,52513,8124650.0,31490892.0
2015-05-07,235626,235626,229208,234252,49486,8045923.0,31490892.0
2015-05-08,235168,240210,234709,238377,34156,8187632.0,31490892.0
2015-05-11,237460,238377,226916,228292,153240,7841232.0,31490892.0
2015-05-12,228292,229667,223249,229209,78692,7872723.0,31490892.0
2015-05-13,230125,242044,227833,240669,135318,8266359.0,31490892.0
2015-05-14,241586,251212,241127,248462,130594,8534032.0,31490892.0
2015-05-15,249379,254421,241127,248921,77616,8549777.0,31490892.0
2015-05-18,248920,252588,243878,250755,67717,8612759.0,31490892.0
2015-05-19,251212,251671,243878,247546,51104,8502541.0,31490892.0
2015-05-20,246628,247545,243419,244795,40836,8408068.0,31490892.0
2015-05-21,243878,248920,242503,244337,35902,8392323.0,31490892.0
2015-05-22,244795,250754,242503,250755,45940,8612759.0,31490892.0
2015-05-26,249837,250296,244336,247087,33218,8486795.0,31490892.0
2015-05-27,245253,246628,235626,235627,74036,8093159.0,31490892.0
2015-05-28,236085,238377,234709,236544,48359,8124650.0,31490892.0
2015-05-29,235168,237002,231042,231959,74480,7967196.0,31490892.0
2015-06-01,231501,231501,225541,226917,49015,7793996.0,31490892.0
2015-06-02,225083,225541,216831,219582,95976,7542069.0,31490892.0
2015-06-03,216373,222791,216373,219124,43469,7526323.0,31490892.0
2015-06-04,219123,220498,215456,216832,37896,7447596.0,31490892.0
2015-06-05,215914,215914,213164,213164,36373,7321632.0,31490892.0
2015-06-08,211789,213164,209496,213164,49951,7321632.0,31490892.0
2015-06-09,213164,220957,213164,217290,41907,7463341.0,31490892.0
2015-06-10,217748,220498,213164,213623,39568,7337378.0,31490892.0
2015-06-11,214081,215914,212705,213623,41862,7337378.0,31490892.0
2015-06-12,214081,214997,209496,209497,67972,7195669.0,31490892.0
2015-06-15,207663,210872,206288,209039,65101,7179923.0,31490892.0
2015-06-16,207204,208121,203079,203079,63023,6975233.0,31490892.0
2015-06-17,203537,205371,201703,205371,43187,7053960.0,31490892.0
2015-06-18,204454,212247,204454,209497,67715,7195669.0,31490892.0
2015-06-19,210872,211330,202162,202162,116141,6943742.0,31490892.0
2015-06-22,205829,209955,204912,207205,73419,7116942.0,31490892.0
2015-06-23,210872,210872,205829,206288,57161,7085451.0,31490892.0
2015-06-24,207204,207663,204454,206746,48771,7101196.0,31490892.0
2015-06-25,205829,208580,205829,206288,40443,7085451.0,31490892.0
2015-06-26,203537,207663,203537,205371,50462,7053960.0,31490892.0
2015-06-29,203537,208121,203537,205371,53023,7053960.0,31490892.0
2015-06-30,205371,214997,205371,214998,105615,7384614.0,31490892.0
2015-07-01,215456,224166,214997,218207,136963,7494832.0,31490892.0
2015-07-02,220040,220498,215456,215915,53022,7416105.0,31490892.0
2015-07-03,217748,222332,215456,220957,61204,7589305.0,31490892.0
2015-07-06,218665,220498,214997,217290,42720,7463341.0,31490892.0
2015-07-07,219123,225541,216373,221416,88325,7605050.0,31490892.0
2015-07-08,220040,223707,213164,214540,63560,7368869.0,31490892.0
2015-07-09,212705,213622,207663,211331,99701,7258651.0,31490892.0
2015-07-10,210872,214539,207663,209955,65550,7211414.0,31490892.0
2015-07-13,208121,210413,207204,208580,36522,7164178.0,31490892.0
2015-07-14,209496,213622,209038,211331,57210,7258651.0,31490892.0
2015-07-15,211330,219123,210872,216832,68333,7447596.0,31490892.0
2015-07-16,214997,218665,213622,215456,56923,7400360.0,31490892.0
2015-07-17,214539,217290,205371,206288,86647,7085451.0,31490892.0
2015-07-20,206746,207663,203995,204913,54616,7038214.0,31490892.0
2015-07-21,204912,209496,204912,209039,25728,7179923.0,31490892.0
2015-07-22,208121,209496,207204,207663,31373,7132687.0,31490892.0
2015-07-23,208121,210413,207663,209497,31707,7195669.0,31490892.0
2015-07-24,209496,209955,205829,207205,29390,7116942.0,31490892.0
2015-07-27,205829,207204,204454,206288,29009,7085451.0,31490892.0
2015-07-28,206288,210872,204454,209955,53355,7211414.0,31490892.0
2015-07-29,219582,237460,215456,223708,374492,7683778.0,31490892.0
2015-07-30,233793,239294,227375,236544,302677,8124650.0,31490892.0
2015-07-31,238377,239294,226458,231043,165819,7935705.0,31490892.0
2015-08-03,226458,229208,215456,223708,155151,7683778.0,31490892.0
2015-08-04,219123,230125,216373,225542,112584,7746759.0,31490892.0
2015-08-05,222791,228292,207204,209955,179229,7211414.0,31490892.0
2015-08-06,208121,209038,201703,203538,196423,6990978.0,31490892.0
2015-08-07,205829,210413,203537,204913,136284,7038214.0,31490892.0
2015-08-10,197119,198036,186576,187493,269846,6439887.0,31490892.0
2015-08-11,192993,209496,191618,204913,451476,7038214.0,31490892.0
2015-08-12,209496,231042,207204,220957,575672,7589305.0,31490892.0
2015-08-13,227375,231959,224166,231043,244201,7935705.0,31490892.0
2015-08-17,231042,240669,224624,228292,189978,7841232.0,31490892.0
2015-08-18,228292,239294,226000,238836,162812,8203377.0,31490892.0
2015-08-19,237918,243419,226916,237460,215941,8156141.0,31490892.0
2015-08-20,234251,237460,222332,222333,149024,7636541.0,31490892.0
2015-08-21,215914,223249,207204,217748,119267,7479087.0,31490892.0
2015-08-24,214539,219582,208121,211331,88932,7258651.0,31490892.0
2015-08-25,209955,214539,205371,211789,105286,7274396.0,31490892.0
2015-08-26,213164,230125,209038,230126,106664,7904214.0,31490892.0
2015-08-27,230584,246170,228750,242503,252018,8329341.0,31490892.0
2015-08-28,245253,249837,239752,246170,143036,8455305.0,31490892.0
2015-08-31,245711,246170,239752,245254,103035,8423814.0,31490892.0
2015-09-01,241127,264048,241127,260381,277867,8943413.0,31490892.0
2015-09-02,256714,267716,256255,262215,218208,9006395.0,31490892.0
2015-09-03,264507,264965,256255,257172,84877,8833195.0,31490892.0
2015-09-04,256255,275050,256255,264049,225705,9069377.0,31490892.0
2015-09-07,264048,270008,253046,257172,105621,8833195.0,31490892.0
2015-09-08,257172,258547,246170,246170,97305,8455305.0,31490892.0
2015-09-09,250754,259922,248920,258548,119103,8880432.0,31490892.0
2015-09-10,254880,263131,249837,263132,118864,9037886.0,31490892.0
