일성신약(003120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-17,132000,134500,129500,130000,4584,345800.0,2660000.0
2015-06-18,130500,136000,130000,132000,5600,351120.0,2660000.0
2015-06-19,135000,137500,130500,133500,4405,355110.0,2660000.0
2015-06-22,135500,135500,129000,132500,4928,352450.0,2660000.0
2015-06-23,133000,136500,131500,135500,5002,360430.0,2660000.0
2015-06-24,135500,137000,130000,134500,9584,357770.0,2660000.0
2015-06-25,134500,136000,132000,136000,3634,361760.0,2660000.0
2015-06-26,138000,145000,136500,139000,10311,369740.0,2660000.0
2015-06-29,137500,143000,135000,137000,5651,364420.0,2660000.0
2015-06-30,136000,140000,133000,139000,3726,369740.0,2660000.0
2015-07-01,137500,142500,137000,139500,5302,371070.0,2660000.0
2015-07-02,142000,144000,139000,142000,6057,377720.0,2660000.0
2015-07-03,143000,143500,138000,143500,3758,381710.0,2660000.0
2015-07-06,145000,148000,140000,140000,8597,372400.0,2660000.0
2015-07-07,140000,142500,132000,135000,7138,359100.0,2660000.0
2015-07-08,133500,136500,126000,130000,4505,345800.0,2660000.0
2015-07-09,127000,127500,120500,124500,6935,331170.0,2660000.0
2015-07-10,125000,128000,122500,123500,4492,328510.0,2660000.0
2015-07-13,123500,129000,122500,128000,2993,340480.0,2660000.0
2015-07-14,128000,131000,125000,130000,3222,345800.0,2660000.0
2015-07-15,131000,142500,130000,140000,5752,372400.0,2660000.0
2015-07-16,140000,148500,138500,138500,12679,368410.0,2660000.0
2015-07-17,143000,145000,123500,126500,12698,336490.0,2660000.0
2015-07-20,125500,127500,122500,125500,6909,333830.0,2660000.0
2015-07-21,128500,128500,122500,124500,6432,331170.0,2660000.0
2015-07-22,127000,128000,122500,126000,4202,335160.0,2660000.0
2015-07-23,127000,130500,125500,130000,3170,345800.0,2660000.0
2015-07-24,130000,132500,126500,130500,2185,347130.0,2660000.0
2015-07-27,128000,130000,125500,127500,2320,339150.0,2660000.0
2015-07-28,125000,126000,117500,121500,5356,323190.0,2660000.0
2015-07-29,121500,123000,118000,118500,1624,315210.0,2660000.0
2015-07-30,122500,122500,111000,115500,6319,307230.0,2660000.0
2015-07-31,114000,119000,114000,117000,2272,311220.0,2660000.0
2015-08-03,118500,119000,115500,117000,1074,311220.0,2660000.0
2015-08-04,117000,118500,114500,118500,983,315210.0,2660000.0
2015-08-05,116500,119500,116500,118500,743,315210.0,2660000.0
2015-08-06,118500,122000,117500,118500,737,315210.0,2660000.0
2015-08-07,123500,127500,119500,124000,9811,329840.0,2660000.0
2015-08-10,123000,128500,122000,124000,2907,329840.0,2660000.0
2015-08-11,127000,127000,122000,122000,2596,324520.0,2660000.0
2015-08-12,124000,124000,117000,120000,2786,319200.0,2660000.0
2015-08-13,120000,122000,118000,121000,2027,321860.0,2660000.0
2015-08-17,123000,123000,115500,120000,3121,319200.0,2660000.0
2015-08-18,120000,120000,111000,113500,3114,301910.0,2660000.0
2015-08-19,114000,114500,106500,108000,2505,287280.0,2660000.0
2015-08-20,106500,110500,106500,110000,1617,292600.0,2660000.0
2015-08-21,105000,109500,103500,106500,2805,283290.0,2660000.0
2015-08-24,105500,108000,102000,107000,1857,284620.0,2660000.0
2015-08-25,107500,111000,104000,110500,1833,293930.0,2660000.0
2015-08-26,109500,114000,108500,113500,1667,301910.0,2660000.0
2015-08-27,113500,116500,112000,115500,2801,307230.0,2660000.0
2015-08-28,114000,116500,112500,116000,1459,308560.0,2660000.0
2015-08-31,113500,114000,110000,110000,2973,292600.0,2660000.0
2015-09-01,110500,111000,107500,107500,1033,285950.0,2660000.0
2015-09-02,105500,109500,105500,109000,1138,289940.0,2660000.0
2015-09-03,109500,110000,107500,108000,585,287280.0,2660000.0
2015-09-04,107500,108500,99200,101500,3362,269990.0,2660000.0
2015-09-07,101000,104500,99000,103500,856,275310.0,2660000.0
2015-09-08,102500,102500,99800,99900,1116,265734.0,2660000.0
2015-09-09,100500,105500,100500,104500,2209,277970.0,2660000.0
2015-09-10,103000,108000,102000,104000,1186,276640.0,2660000.0
2015-09-11,105500,106500,103500,104000,1004,276640.0,2660000.0
2015-09-14,104000,106000,104000,104500,755,277970.0,2660000.0
2015-09-15,104000,107500,103500,107000,392,284620.0,2660000.0
2015-09-16,108500,110000,107000,108000,1032,287280.0,2660000.0
2015-09-17,110500,110500,107500,109000,500,289940.0,2660000.0
2015-09-18,108500,110500,108000,110500,830,293930.0,2660000.0
2015-09-21,111500,111500,107500,109500,699,291270.0,2660000.0
2015-09-22,108000,110000,105500,107500,746,285950.0,2660000.0
2015-09-23,106500,106500,101500,102500,3605,272650.0,2660000.0
2015-09-24,103000,105500,103000,104500,1262,277970.0,2660000.0
2015-09-25,103500,105000,102000,104000,1140,276640.0,2660000.0
2015-09-30,104000,105500,100000,105500,1373,280630.0,2660000.0
2015-10-01,104000,106000,103000,103000,978,273980.0,2660000.0
2015-10-02,103500,105500,103000,104000,843,276640.0,2660000.0
2015-10-05,105500,106000,104500,105500,766,280630.0,2660000.0
2015-10-06,108000,108000,103500,104500,819,277970.0,2660000.0
2015-10-07,104500,104500,101500,101500,680,269990.0,2660000.0
2015-10-08,101000,102000,99900,99900,1761,265734.0,2660000.0
2015-10-12,100500,101000,99700,100500,1173,267330.0,2660000.0
2015-10-13,100000,102000,100000,102000,574,271320.0,2660000.0
2015-10-14,101500,102500,101000,101500,378,269990.0,2660000.0
2015-10-15,102000,104000,100000,104000,677,276640.0,2660000.0
2015-10-16,103000,104500,103000,104000,603,276640.0,2660000.0
2015-10-19,104500,104500,103000,104500,505,277970.0,2660000.0
2015-10-20,105000,105000,102500,104000,524,276640.0,2660000.0
2015-10-21,104500,104500,103000,104000,491,276640.0,2660000.0
2015-10-22,104500,104500,102000,103000,1399,273980.0,2660000.0
2015-10-23,103000,104500,102500,103500,618,275310.0,2660000.0
2015-10-26,103500,105000,103000,104500,847,277970.0,2660000.0
2015-10-27,103000,104000,102500,103000,739,273980.0,2660000.0
2015-10-28,103000,104000,102500,104000,1036,276640.0,2660000.0
2015-10-29,106000,107500,104000,104500,1016,277970.0,2660000.0
2015-10-30,104500,105500,103500,104500,854,277970.0,2660000.0
2015-11-02,103500,119000,103500,110500,3218,293930.0,2660000.0
2015-11-03,111000,112000,107500,110000,1501,292600.0,2660000.0
2015-11-04,110000,111500,109000,111500,1053,296590.0,2660000.0
2015-11-05,116000,118500,111500,115500,2738,307230.0,2660000.0
2015-11-06,119500,123000,116000,116500,6336,309890.0,2660000.0
2015-11-09,116500,119000,110500,110500,1579,293930.0,2660000.0
2015-11-10,110500,110500,105000,106500,685,283290.0,2660000.0
2015-11-11,107000,109500,105500,107000,1233,284620.0,2660000.0
2015-11-12,107000,111000,107000,111000,732,295260.0,2660000.0
2015-11-13,108500,109500,106500,109500,708,291270.0,2660000.0
2015-11-16,108000,109500,105000,109500,871,291270.0,2660000.0
2015-11-17,109000,113000,108500,111000,1279,295260.0,2660000.0
2015-11-18,110000,111500,109000,111000,409,295260.0,2660000.0
2015-11-19,108000,111500,108000,110000,975,292600.0,2660000.0
2015-11-20,110500,110500,107500,110500,954,293930.0,2660000.0
2015-11-23,111000,114000,107000,108000,1832,287280.0,2660000.0
2015-11-24,107500,110000,107500,108000,440,287280.0,2660000.0
2015-11-25,107500,110000,106500,108000,347,287280.0,2660000.0
2015-11-26,108000,109000,105500,108000,612,287280.0,2660000.0
2015-11-27,109000,109500,106500,109500,789,291270.0,2660000.0
2015-11-30,108000,108500,107500,108500,197,288610.0,2660000.0
2015-12-01,109000,109000,106500,108500,412,288610.0,2660000.0
2015-12-02,108500,109000,107500,109000,686,289940.0,2660000.0
2015-12-03,109000,109000,107000,109000,478,289940.0,2660000.0
2015-12-04,109000,109000,107000,108500,303,288610.0,2660000.0
2015-12-07,109000,109500,108500,109500,379,291270.0,2660000.0
2015-12-08,110000,111500,107500,109500,1008,291270.0,2660000.0
2015-12-09,108000,109500,107500,107500,385,285950.0,2660000.0
2015-12-10,108500,112000,106500,108000,635,287280.0,2660000.0
2015-12-11,109500,109500,107000,108000,1146,287280.0,2660000.0
2015-12-14,108000,108000,106000,107500,331,285950.0,2660000.0
2015-12-15,108000,108000,106500,107000,478,284620.0,2660000.0
2015-12-16,107500,109500,106000,109500,719,291270.0,2660000.0
2015-12-17,112000,112000,109500,110000,584,292600.0,2660000.0
2015-12-18,111000,112500,110000,111500,551,296590.0,2660000.0
2015-12-21,110500,112000,110500,111000,207,295260.0,2660000.0
2015-12-22,111500,113000,109000,111500,4553,296590.0,2660000.0
2015-12-23,111500,112000,109500,109500,572,291270.0,2660000.0
2015-12-24,110000,110000,108500,109500,463,291270.0,2660000.0
2015-12-28,109500,111000,108000,110500,721,293930.0,2660000.0
2015-12-29,108500,114000,108500,113500,1082,301910.0,2660000.0
2015-12-30,113500,114500,112500,114500,273,304570.0,2660000.0
2016-01-04,114500,115000,112000,113500,687,301910.0,2660000.0
2016-01-05,114000,114500,112500,113500,353,301910.0,2660000.0
2016-01-06,112500,116500,112500,115500,931,307230.0,2660000.0
2016-01-07,115000,120000,115000,119000,1697,316540.0,2660000.0
2016-01-08,118500,120000,115500,119500,1387,317870.0,2660000.0
2016-01-11,118000,121000,116000,116000,953,308560.0,2660000.0
2016-01-12,116500,118000,115500,117000,842,311220.0,2660000.0
2016-01-13,116500,118500,115000,117000,267,311220.0,2660000.0
2016-01-14,118000,118000,113500,116500,205,309890.0,2660000.0
2016-01-15,117000,118000,114500,116000,869,308560.0,2660000.0
2016-01-18,116500,117500,114000,114500,441,304570.0,2660000.0
2016-01-19,114500,116000,112000,114000,857,303240.0,2660000.0
2016-01-20,114000,118000,111000,113000,1695,300580.0,2660000.0
2016-01-21,113500,117000,109000,113000,1454,300580.0,2660000.0
2016-01-22,112500,114000,110000,112000,822,297920.0,2660000.0
2016-01-25,115500,115500,111500,112000,709,297920.0,2660000.0
2016-01-26,112000,112000,109000,110000,1098,292600.0,2660000.0
2016-01-27,110000,111000,108000,108500,537,288610.0,2660000.0
2016-01-28,109000,111500,108000,109500,882,291270.0,2660000.0
2016-01-29,109500,111500,109000,111500,335,296590.0,2660000.0
2016-02-01,111500,112000,109000,109500,365,291270.0,2660000.0
2016-02-02,109500,109500,107000,109000,814,289940.0,2660000.0
2016-02-03,107000,108500,107000,107500,483,285950.0,2660000.0
2016-02-04,108000,109000,107000,108500,524,288610.0,2660000.0
2016-02-05,108000,109000,108000,109000,728,289940.0,2660000.0
2016-02-11,107000,108500,105000,108500,6958,288610.0,2660000.0
2016-02-12,106000,106500,102500,104000,3345,276640.0,2660000.0
2016-02-15,104000,105000,103000,103000,1162,273980.0,2660000.0
2016-02-16,104000,105500,103500,104000,696,276640.0,2660000.0
2016-02-17,104500,105500,104000,105500,599,280630.0,2660000.0
2016-02-18,105000,110000,105000,110000,346,292600.0,2660000.0
2016-02-19,108000,110500,106500,110000,403,292600.0,2660000.0
2016-02-22,110500,111000,109000,111000,349,295260.0,2660000.0
2016-02-23,111000,111500,110000,111000,469,295260.0,2660000.0
2016-02-24,111000,111000,109000,109000,302,289940.0,2660000.0
2016-02-25,109000,110500,109000,110000,220,292600.0,2660000.0
2016-02-26,110000,111000,108000,109500,186,291270.0,2660000.0
2016-02-29,110500,110500,107000,109000,551,289940.0,2660000.0
2016-03-02,109500,111000,109000,109000,579,289940.0,2660000.0
2016-03-03,109500,110000,109000,109500,783,291270.0,2660000.0
2016-03-04,110000,110000,109000,109500,477,291270.0,2660000.0
2016-03-07,110000,111000,109500,110500,543,293930.0,2660000.0
2016-03-08,110500,110500,109000,109500,406,291270.0,2660000.0
2016-03-09,110000,110000,108500,110000,160,292600.0,2660000.0
2016-03-10,110000,111000,109000,110500,631,293930.0,2660000.0
2016-03-11,109500,111000,109000,111000,524,295260.0,2660000.0
2016-03-14,111000,111000,109500,110500,230,293930.0,2660000.0
2016-03-15,110500,110500,108500,109500,305,291270.0,2660000.0
2016-03-16,109500,109500,108500,109500,325,291270.0,2660000.0
2016-03-17,110500,110500,108500,108500,560,288610.0,2660000.0
2016-03-18,110000,110500,108500,110000,686,292600.0,2660000.0
2016-03-21,110500,111500,109500,111500,846,296590.0,2660000.0
2016-03-22,112500,120000,111000,117000,1140,311220.0,2660000.0
2016-03-23,119000,119000,115000,115000,531,305900.0,2660000.0
2016-03-24,114000,114000,111500,112000,1130,297920.0,2660000.0
2016-03-25,116000,116000,112000,115500,862,307230.0,2660000.0
2016-03-28,113500,114000,112500,113500,1083,301910.0,2660000.0
2016-03-29,114000,114500,113500,114000,299,303240.0,2660000.0
2016-03-30,114000,114500,112000,113000,505,300580.0,2660000.0
2016-03-31,114000,114500,111500,112000,688,297920.0,2660000.0
2016-04-01,112500,114000,112000,114000,905,303240.0,2660000.0
2016-04-04,114000,114000,112500,114000,343,303240.0,2660000.0
2016-04-05,113500,113500,112000,113000,588,300580.0,2660000.0
2016-04-06,112000,113500,112000,113000,370,300580.0,2660000.0
2016-04-07,113000,115500,113000,114500,893,304570.0,2660000.0
2016-04-08,114000,116000,114000,116000,1009,308560.0,2660000.0
2016-04-11,116500,116500,113500,114500,502,304570.0,2660000.0
2016-04-12,115000,115000,112000,112000,714,297920.0,2660000.0
2016-04-14,113500,114500,112000,112500,720,299250.0,2660000.0
2016-04-15,112500,113500,112000,113000,663,300580.0,2660000.0
2016-04-18,114500,114500,112000,113000,993,300580.0,2660000.0
2016-04-19,112500,113000,111500,113000,808,300580.0,2660000.0
2016-04-20,113500,114000,112000,113500,1503,301910.0,2660000.0
2016-04-21,112500,115000,112500,114500,780,304570.0,2660000.0
2016-04-22,114500,115000,112000,114500,1080,304570.0,2660000.0
2016-04-25,114500,114500,113000,114500,756,304570.0,2660000.0
2016-04-26,113000,114500,112500,114000,456,303240.0,2660000.0
2016-04-27,114000,114500,112000,114500,1415,304570.0,2660000.0
2016-04-28,114000,114500,113000,114000,847,303240.0,2660000.0
2016-04-29,113500,118500,113000,115500,1342,307230.0,2660000.0
2016-05-02,115500,120500,115500,120000,1703,319200.0,2660000.0
2016-05-03,120500,139000,120500,124500,8874,331170.0,2660000.0
2016-05-04,125000,129000,117000,120500,1696,320530.0,2660000.0
2016-05-09,120500,121000,116000,120500,835,320530.0,2660000.0
2016-05-10,119000,120500,118500,119500,1638,317870.0,2660000.0
2016-05-11,122000,122000,117500,120000,980,319200.0,2660000.0
2016-05-12,118500,121000,118000,120000,815,319200.0,2660000.0
2016-05-13,119500,121500,118000,120000,717,319200.0,2660000.0
2016-05-16,120000,122000,119500,121500,643,323190.0,2660000.0
2016-05-17,121500,121500,111500,114000,5732,303240.0,2660000.0
2016-05-18,113500,114000,110500,113500,2547,301910.0,2660000.0
2016-05-19,113500,113500,110500,113000,613,300580.0,2660000.0
2016-05-20,112000,116500,111500,115000,582,305900.0,2660000.0
2016-05-23,116500,116500,115000,115500,702,307230.0,2660000.0
2016-05-24,115500,115500,112500,114000,1234,303240.0,2660000.0
2016-05-25,115000,115500,113000,115000,896,305900.0,2660000.0
2016-05-26,113500,114000,112000,112500,375,299250.0,2660000.0
2016-05-27,112000,114000,112000,114000,912,303240.0,2660000.0
2016-05-30,114500,114500,112000,113500,622,301910.0,2660000.0
2016-05-31,118000,129500,115500,118500,7983,315210.0,2660000.0
2016-06-01,120000,120000,115500,118500,1264,315210.0,2660000.0
2016-06-02,118500,118500,116500,117500,1304,312550.0,2660000.0
2016-06-03,116000,118000,115500,118000,1048,313880.0,2660000.0
2016-06-07,117500,120000,117500,120000,1541,319200.0,2660000.0
2016-06-08,120000,120500,116500,120000,1213,319200.0,2660000.0
2016-06-09,122500,122500,117500,119500,326,317870.0,2660000.0
2016-06-10,119500,119500,117000,118000,399,313880.0,2660000.0
2016-06-13,117500,117500,114500,115000,766,305900.0,2660000.0
2016-06-14,115000,117000,113500,114500,557,304570.0,2660000.0
2016-06-15,118000,118000,113500,115500,470,307230.0,2660000.0
2016-06-16,116000,116000,112500,114000,738,303240.0,2660000.0
2016-06-17,114500,114500,112500,113500,465,301910.0,2660000.0
2016-06-20,112500,116000,112500,115500,523,307230.0,2660000.0
2016-06-21,115500,116500,114000,115500,383,307230.0,2660000.0
2016-06-22,115500,116500,114500,115500,328,307230.0,2660000.0
2016-06-23,115000,115000,113500,115000,335,305900.0,2660000.0
2016-06-24,117000,117000,111000,112000,661,297920.0,2660000.0
2016-06-27,112000,112000,109000,110000,1028,292600.0,2660000.0
2016-06-28,110000,113500,108000,112500,1031,299250.0,2660000.0
2016-06-29,112500,114500,111000,112500,355,299250.0,2660000.0
2016-06-30,112500,125000,111000,117500,2626,312550.0,2660000.0
2016-07-01,118000,118000,114000,114000,885,303240.0,2660000.0
2016-07-04,115000,118000,114000,117500,1061,312550.0,2660000.0
2016-07-05,117500,120500,117500,118000,751,313880.0,2660000.0
2016-07-06,118000,121500,115000,117000,596,311220.0,2660000.0
2016-07-07,117000,120000,117000,120000,900,319200.0,2660000.0
2016-07-08,122000,122000,118000,120000,416,319200.0,2660000.0
2016-07-11,118500,119500,117000,118000,459,313880.0,2660000.0
2016-07-12,118000,119000,117000,117000,674,311220.0,2660000.0
2016-07-13,117000,118500,116500,116500,487,309890.0,2660000.0
2016-07-14,116000,119500,116000,117000,459,311220.0,2660000.0
2016-07-15,116500,117500,115000,117500,389,312550.0,2660000.0
2016-07-18,115500,117000,114000,115000,631,305900.0,2660000.0
2016-07-19,114000,116500,113500,116500,668,309890.0,2660000.0
2016-07-20,115500,116000,113500,114500,513,304570.0,2660000.0
2016-07-21,114500,115000,112500,114500,510,304570.0,2660000.0
2016-07-22,113500,117500,113500,116000,798,308560.0,2660000.0
2016-07-25,117500,117500,115500,115500,875,307230.0,2660000.0
2016-07-26,116000,117500,115500,116000,585,308560.0,2660000.0
2016-07-27,116000,118500,116000,117500,468,312550.0,2660000.0
2016-07-28,120000,120000,116000,117500,568,312550.0,2660000.0
2016-07-29,116000,123500,116000,116500,796,309890.0,2660000.0
2016-08-01,117500,117500,115000,115500,538,307230.0,2660000.0
2016-08-02,115000,115500,114500,115500,446,307230.0,2660000.0
2016-08-03,116500,116500,114500,115000,680,305900.0,2660000.0
2016-08-04,114000,115500,113000,115000,381,305900.0,2660000.0
2016-08-05,115000,115500,114000,115000,159,305900.0,2660000.0
2016-08-08,115000,115500,113000,115000,599,305900.0,2660000.0
2016-08-09,115000,115500,114000,115500,431,307230.0,2660000.0
2016-08-10,115500,116000,114000,116000,679,308560.0,2660000.0
2016-08-11,114500,116000,114000,116000,454,308560.0,2660000.0
2016-08-12,115000,117000,114500,115500,473,307230.0,2660000.0
2016-08-16,114500,115500,114000,115500,672,307230.0,2660000.0
2016-08-17,115500,115500,113500,115000,965,305900.0,2660000.0
2016-08-18,115500,115500,112500,114000,1101,303240.0,2660000.0
2016-08-19,114500,117000,114000,115500,1000,307230.0,2660000.0
2016-08-22,115000,115500,114000,114000,425,303240.0,2660000.0
2016-08-23,115000,115500,114500,115000,475,305900.0,2660000.0
2016-08-24,114500,115000,113000,114000,758,303240.0,2660000.0
2016-08-25,113000,114000,112500,114000,720,303240.0,2660000.0
2016-08-26,113500,114000,113000,113500,300,301910.0,2660000.0
2016-08-29,114500,114500,111000,114000,974,303240.0,2660000.0
2016-08-30,112500,113500,112500,113500,563,301910.0,2660000.0
2016-08-31,113000,114000,111500,112500,1434,299250.0,2660000.0
2016-09-01,113500,113500,111500,113000,700,300580.0,2660000.0
2016-09-02,113000,113500,112000,112500,324,299250.0,2660000.0
2016-09-05,112500,113000,112000,112000,232,297920.0,2660000.0
2016-09-06,112000,113000,111500,112000,312,297920.0,2660000.0
2016-09-07,112500,113000,111500,113000,499,300580.0,2660000.0
2016-09-08,113000,113000,110500,111500,1152,296590.0,2660000.0
2016-09-09,110500,111000,108000,108000,1426,287280.0,2660000.0
2016-09-12,107500,110000,107000,108500,500,288610.0,2660000.0
2016-09-13,109000,110000,108000,109000,156,289940.0,2660000.0
2016-09-19,110500,110500,109000,109000,761,289940.0,2660000.0
2016-09-20,110000,110000,109000,110000,368,292600.0,2660000.0
2016-09-21,110000,111000,109500,110000,412,292600.0,2660000.0
2016-09-22,111000,112500,110500,112500,444,299250.0,2660000.0
2016-09-23,112500,113500,112000,113000,517,300580.0,2660000.0
2016-09-26,113000,114000,113000,113500,549,301910.0,2660000.0
2016-09-27,113500,114000,112500,113500,400,301910.0,2660000.0
2016-09-28,113000,114000,112500,112500,507,299250.0,2660000.0
2016-09-29,112500,113000,111000,113000,374,300580.0,2660000.0
2016-09-30,112000,113000,110000,111500,756,296590.0,2660000.0
2016-10-04,113000,113000,111000,111500,232,296590.0,2660000.0
2016-10-05,111000,113500,110500,113000,492,300580.0,2660000.0
2016-10-06,113000,115000,112500,114500,1978,304570.0,2660000.0
2016-10-07,114000,114500,111000,114500,2450,304570.0,2660000.0
2016-10-10,113000,118000,113000,114500,684,304570.0,2660000.0
2016-10-11,113500,114500,113000,114000,488,303240.0,2660000.0
2016-10-12,113000,114000,113000,113000,657,300580.0,2660000.0
2016-10-13,113500,113500,111500,112000,1243,297920.0,2660000.0
2016-10-14,112500,114000,112000,114000,313,303240.0,2660000.0
2016-10-17,114000,114500,113000,113000,542,300580.0,2660000.0
2016-10-18,114000,114000,113000,114000,614,303240.0,2660000.0
2016-10-19,113500,115000,113500,114500,704,304570.0,2660000.0
2016-10-20,113500,115000,113000,115000,550,305900.0,2660000.0
2016-10-21,114000,115000,113500,114500,491,304570.0,2660000.0
2016-10-24,114500,114500,113000,114000,686,303240.0,2660000.0
2016-10-25,113000,114500,112500,113500,954,301910.0,2660000.0
2016-10-26,113500,114000,112500,113000,463,300580.0,2660000.0
2016-10-27,113000,114000,113000,114000,804,303240.0,2660000.0
2016-10-28,113500,114000,111500,114000,591,303240.0,2660000.0
2016-10-31,114000,114000,112500,113500,913,301910.0,2660000.0
2016-11-01,113000,113500,110000,111000,1575,295260.0,2660000.0
2016-11-02,111000,112000,108000,111500,1541,296590.0,2660000.0
2016-11-03,111000,113000,111000,113000,413,300580.0,2660000.0
2016-11-04,113000,113000,110500,112500,612,299250.0,2660000.0
2016-11-07,113500,113500,112000,112500,541,299250.0,2660000.0
2016-11-08,112500,112500,111500,111500,841,296590.0,2660000.0
2016-11-09,113000,113000,107500,110500,1148,293930.0,2660000.0
2016-11-10,111000,112500,111000,112500,888,299250.0,2660000.0
2016-11-11,113000,113000,112000,113000,993,300580.0,2660000.0
2016-11-14,113000,113500,111500,113000,592,300580.0,2660000.0
2016-11-15,112000,113000,112000,112500,513,299250.0,2660000.0
2016-11-16,112500,113000,112000,112500,638,299250.0,2660000.0
2016-11-17,112000,113500,112000,113500,786,301910.0,2660000.0
2016-11-18,113500,115500,112500,113000,1044,300580.0,2660000.0
2016-11-21,113000,114000,113000,113500,399,301910.0,2660000.0
2016-11-22,116000,116000,113000,114000,724,303240.0,2660000.0
2016-11-23,114500,114500,113000,113500,799,301910.0,2660000.0
2016-11-24,113000,116500,113000,114500,1522,304570.0,2660000.0
2016-11-25,117000,117000,115000,117000,870,311220.0,2660000.0
2016-11-28,118000,121000,117000,121000,1320,321860.0,2660000.0
2016-11-29,121000,125000,120000,121000,1937,321860.0,2660000.0
2016-11-30,121000,123000,121000,122500,556,325850.0,2660000.0
2016-12-01,122500,123000,114500,121500,737,323190.0,2660000.0
2016-12-02,123000,123000,118000,120000,1321,319200.0,2660000.0
2016-12-05,121000,121000,116000,116000,1220,308560.0,2660000.0
2016-12-06,116000,121000,116000,121000,327,321860.0,2660000.0
2016-12-07,120500,121000,116500,118500,868,315210.0,2660000.0
2016-12-08,118500,119500,117500,119500,762,317870.0,2660000.0
2016-12-09,119000,120500,118500,120000,435,319200.0,2660000.0
2016-12-12,120000,121000,119000,120500,404,320530.0,2660000.0
2016-12-13,121000,121000,119500,121000,495,321860.0,2660000.0
2016-12-14,120000,123000,117500,120500,728,320530.0,2660000.0
2016-12-15,122000,122000,119000,121000,511,321860.0,2660000.0
2016-12-16,121000,121500,119000,121000,358,321860.0,2660000.0
2016-12-19,119500,122000,119500,121500,929,323190.0,2660000.0
2016-12-20,122000,122000,119500,121000,339,321860.0,2660000.0
2016-12-21,122000,122000,119500,121000,656,321860.0,2660000.0
2016-12-22,121500,121500,120000,121500,298,323190.0,2660000.0
2016-12-23,122000,122000,119500,121500,612,323190.0,2660000.0
2016-12-26,121500,121500,119000,121500,657,323190.0,2660000.0
2016-12-27,120000,122000,120000,121500,349,323190.0,2660000.0
2016-12-28,121500,121500,119500,121500,716,323190.0,2660000.0
2016-12-29,121500,124000,121000,123000,517,327180.0,2660000.0
2017-01-02,123000,124000,122500,123000,684,327180.0,2660000.0
2017-01-03,123000,124000,122500,123500,556,328510.0,2660000.0
2017-01-04,123500,123500,121000,123000,730,327180.0,2660000.0
2017-01-05,123000,123000,120500,122500,402,325850.0,2660000.0
2017-01-06,122000,123500,121000,123000,841,327180.0,2660000.0
2017-01-09,124000,124000,121000,121000,545,321860.0,2660000.0
2017-01-10,121000,122000,121000,122000,326,324520.0,2660000.0
2017-01-11,122000,122000,120000,120000,814,319200.0,2660000.0
2017-01-12,120000,121500,119000,121000,417,321860.0,2660000.0
2017-01-13,120500,121000,119000,121000,450,321860.0,2660000.0
2017-01-16,121500,121500,119500,121500,632,323190.0,2660000.0
2017-01-17,121500,122500,120500,122000,641,324520.0,2660000.0
2017-01-18,122000,123000,120500,123000,524,327180.0,2660000.0
2017-01-19,123000,124000,122000,124000,1248,329840.0,2660000.0
2017-01-20,124000,124000,122000,123500,757,328510.0,2660000.0
2017-01-23,123500,123500,122500,123000,393,327180.0,2660000.0
2017-01-24,122500,124000,121000,123000,674,327180.0,2660000.0
2017-01-25,122000,123000,121500,122500,427,325850.0,2660000.0
2017-01-26,122000,123500,121500,123500,410,328510.0,2660000.0
2017-01-31,122000,123500,122000,123000,405,327180.0,2660000.0
2017-02-01,123500,124000,121500,123000,471,327180.0,2660000.0
2017-02-02,122500,123000,121000,123000,494,327180.0,2660000.0
2017-02-03,123500,123500,123000,123500,529,328510.0,2660000.0
2017-02-06,123000,123000,121000,122500,850,325850.0,2660000.0
2017-02-07,121000,122500,121000,122500,579,325850.0,2660000.0
2017-02-08,122500,122500,121000,122500,631,325850.0,2660000.0
2017-02-09,121500,122000,120000,121000,947,321860.0,2660000.0
2017-02-10,121000,123000,121000,123000,330,327180.0,2660000.0
2017-02-13,123000,123000,120500,122000,571,324520.0,2660000.0
2017-02-14,121500,122500,121500,122500,451,325850.0,2660000.0
2017-02-15,122500,123500,122000,123500,522,328510.0,2660000.0
2017-02-16,123000,124000,123000,123500,1670,328510.0,2660000.0
2017-02-17,124000,129000,123000,128500,2500,341810.0,2660000.0
2017-02-20,129000,134500,128500,132500,1807,352450.0,2660000.0
2017-02-21,131500,132500,130500,132000,620,351120.0,2660000.0
2017-02-22,133000,135000,127500,131500,894,349790.0,2660000.0
2017-02-23,129500,131500,127500,129500,614,344470.0,2660000.0
2017-02-24,130000,130000,126000,127000,738,337820.0,2660000.0
2017-02-27,127500,127500,124500,126000,557,335160.0,2660000.0
2017-02-28,127000,128000,125500,128000,753,340480.0,2660000.0
2017-03-02,129000,129000,125500,129000,327,343140.0,2660000.0
2017-03-03,130000,130000,126000,127000,617,337820.0,2660000.0
2017-03-06,127500,128500,126500,128500,686,341810.0,2660000.0
2017-03-07,128500,130000,127500,130000,556,345800.0,2660000.0
2017-03-08,130000,130500,129500,129500,981,344470.0,2660000.0
2017-03-09,129500,130500,127000,130000,616,345800.0,2660000.0
2017-03-10,130000,132000,129500,131500,771,349790.0,2660000.0
2017-03-13,131500,131500,128000,129500,198,344470.0,2660000.0
2017-03-14,130000,130000,126000,127000,981,337820.0,2660000.0
2017-03-15,127500,128000,126500,128000,733,340480.0,2660000.0
