SKC(011790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-25,29600,31250,29550,30650,991188,1109992.0,36215063.0
2010-08-26,31000,31100,29150,29250,926862,1059291.0,36215063.0
2010-08-27,28950,30150,28650,29800,510482,1079209.0,36215063.0
2010-08-30,30200,30250,29600,29650,424810,1073777.0,36215063.0
2010-08-31,29300,30900,29000,30900,768791,1119045.0,36215063.0
2010-09-01,31100,32600,30850,32400,1230168,1173368.0,36215063.0
2010-09-02,32750,33200,31900,33050,819871,1196908.0,36215063.0
2010-09-03,33050,33600,31800,32200,683345,1166125.0,36215063.0
2010-09-06,32050,32450,31500,32050,549695,1160693.0,36215063.0
2010-09-07,31950,32800,31850,32200,513417,1166125.0,36215063.0
2010-09-08,32200,32700,31950,32150,299052,1164314.0,36215063.0
2010-09-09,32200,33700,31950,33700,673770,1220448.0,36215063.0
2010-09-10,33800,34800,33700,34200,837105,1238555.0,36215063.0
2010-09-13,34450,34700,33650,34300,474989,1242177.0,36215063.0
2010-09-14,34500,34850,33300,33450,399765,1211394.0,36215063.0
2010-09-15,34000,35500,33750,34950,757613,1265716.0,36215063.0
2010-09-16,35150,35350,34700,34950,358767,1265716.0,36215063.0
2010-09-17,35200,35200,33800,34950,351238,1265716.0,36215063.0
2010-09-20,34600,34900,34100,34100,170099,1234934.0,36215063.0
2010-09-24,34100,35000,33750,34950,326678,1265716.0,36215063.0
2010-09-27,35200,35800,34550,35650,393809,1291067.0,36215063.0
2010-09-28,35500,35600,34600,34950,264027,1265716.0,36215063.0
2010-09-29,35150,35300,34150,35050,531370,1269338.0,36215063.0
2010-09-30,34600,35150,34350,34350,270166,1243987.0,36215063.0
2010-10-01,34750,34950,33650,33650,387273,1218637.0,36215063.0
2010-10-04,33500,33750,31900,31900,925102,1155261.0,36215063.0
2010-10-05,32250,32550,31650,32150,641725,1164314.0,36215063.0
2010-10-06,32550,33700,32250,33650,618752,1218637.0,36215063.0
2010-10-07,33250,33850,31900,32400,626525,1173368.0,36215063.0
2010-10-08,32600,33300,32500,32700,292465,1184233.0,36215063.0
2010-10-11,32400,32750,30550,30600,1211057,1108181.0,36215063.0
2010-10-12,30600,31050,30050,30650,521648,1109992.0,36215063.0
2010-10-13,31000,31700,30950,31550,421362,1142585.0,36215063.0
2010-10-14,31950,34100,31900,34100,992576,1234934.0,36215063.0
2010-10-15,34300,34550,33300,34300,686427,1242177.0,36215063.0
2010-10-18,34200,34650,33100,33450,554280,1211394.0,36215063.0
2010-10-19,33200,34000,32750,33050,442894,1196908.0,36215063.0
2010-10-20,32600,33700,32300,32950,378698,1193286.0,36215063.0
2010-10-21,33300,34400,32950,34400,376468,1245798.0,36215063.0
2010-10-22,34400,35350,33900,34650,757804,1254852.0,36215063.0
2010-10-25,34850,36100,34700,35850,809848,1298310.0,36215063.0
2010-10-26,35950,37600,35550,37500,895039,1358065.0,36215063.0
2010-10-27,37700,37800,37000,37500,479082,1358065.0,36215063.0
2010-10-28,37150,38200,36500,37450,499126,1356254.0,36215063.0
2010-10-29,37950,39000,36950,38350,903848,1388848.0,36215063.0
2010-11-01,38550,40200,38550,39500,828828,1430495.0,36215063.0
2010-11-02,39600,39900,39000,39450,421082,1428684.0,36215063.0
2010-11-03,39600,40000,38800,39450,401404,1428684.0,36215063.0
2010-11-04,39200,39400,38150,38200,655480,1383415.0,36215063.0
2010-11-05,38550,38650,36850,36950,707343,1338147.0,36215063.0
2010-11-08,37450,39750,37200,39750,671377,1439549.0,36215063.0
2010-11-09,39800,41150,39350,40200,636957,1455846.0,36215063.0
2010-11-10,40200,41500,40000,41500,531627,1502925.0,36215063.0
2010-11-11,41950,42800,41150,42150,737865,1526465.0,36215063.0
2010-11-12,42300,42900,39450,40150,634312,1454035.0,36215063.0
2010-11-15,40200,41650,39950,40950,453701,1483007.0,36215063.0
2010-11-16,41000,41450,40150,40400,301237,1463089.0,36215063.0
2010-11-17,39800,43150,39650,42850,650521,1551815.0,36215063.0
2010-11-18,42900,43700,42600,43700,399767,1582598.0,36215063.0
2010-11-19,43750,44350,43000,43400,401749,1571734.0,36215063.0
2010-11-22,42850,43100,40300,40700,1348750,1473953.0,36215063.0
2010-11-23,40400,41300,39400,40650,731494,1472142.0,36215063.0
2010-11-24,39300,40400,39150,39500,649908,1430495.0,36215063.0
2010-11-25,39700,40700,39700,39700,361950,1437738.0,36215063.0
2010-11-26,40000,40200,37950,38150,367217,1381605.0,36215063.0
2010-11-29,38150,38950,38000,38650,238866,1399712.0,36215063.0
2010-11-30,38900,40200,38750,39850,354875,1443170.0,36215063.0
2010-12-01,39550,40500,38850,40500,522160,1466710.0,36215063.0
2010-12-02,41050,41300,40550,41100,404175,1488439.0,36215063.0
2010-12-03,40950,40950,40400,40400,265372,1463089.0,36215063.0
2010-12-06,40800,40800,38900,38900,390067,1408766.0,36215063.0
2010-12-07,38750,39700,38100,38950,362458,1410577.0,36215063.0
2010-12-08,39000,39300,37800,37800,520259,1368929.0,36215063.0
2010-12-09,37900,38900,37800,38900,307234,1408766.0,36215063.0
2010-12-10,39050,40200,38950,39850,360221,1443170.0,36215063.0
2010-12-13,40100,40200,39200,39500,232623,1430495.0,36215063.0
2010-12-14,39500,40800,39400,40500,373443,1466710.0,36215063.0
2010-12-15,40500,41200,40100,40850,323249,1479385.0,36215063.0
2010-12-16,40800,41700,40450,40750,337070,1475764.0,36215063.0
2010-12-17,40800,41250,40000,40250,304541,1457656.0,36215063.0
2010-12-20,39250,39900,38550,39150,362638,1417820.0,36215063.0
2010-12-21,39400,40350,39400,40000,451412,1448603.0,36215063.0
2010-12-22,40100,40550,39700,39850,221013,1443170.0,36215063.0
2010-12-23,40000,40250,39100,39100,209374,1416009.0,36215063.0
2010-12-24,39000,39400,38300,38500,208987,1394280.0,36215063.0
2010-12-27,38500,38950,37100,37100,402161,1343579.0,36215063.0
2010-12-28,37500,38000,36950,37100,367823,1343579.0,36215063.0
2010-12-29,37500,38850,37200,38750,300675,1403334.0,36215063.0
2010-12-30,39250,39250,38000,38100,282403,1379794.0,36215063.0
2011-01-03,38450,38450,37800,38250,322533,1385226.0,36215063.0
2011-01-04,38700,40550,38700,40550,747576,1468521.0,36215063.0
2011-01-05,40700,42350,40150,42350,831497,1533708.0,36215063.0
2011-01-06,42400,42900,41650,42200,571780,1528276.0,36215063.0
2011-01-07,42050,42900,41850,42700,284921,1546383.0,36215063.0
2011-01-10,42650,42650,41000,41400,436341,1499304.0,36215063.0
2011-01-11,41200,42150,40900,42050,368589,1522843.0,36215063.0
2011-01-12,42000,42500,41600,42200,475453,1528276.0,36215063.0
2011-01-13,42500,42550,41100,41350,528033,1497493.0,36215063.0
2011-01-14,41150,41650,40450,41100,380450,1488439.0,36215063.0
2011-01-17,41000,41700,40400,40400,374007,1463089.0,36215063.0
2011-01-18,40200,41700,40000,40550,505920,1468521.0,36215063.0
2011-01-19,40700,41950,40400,41850,474368,1515600.0,36215063.0
2011-01-20,41850,44100,41550,44000,1003707,1593463.0,36215063.0
2011-01-21,44250,44450,42600,42600,848023,1542762.0,36215063.0
2011-01-24,42500,42650,41450,42100,567875,1524654.0,36215063.0
2011-01-25,42100,43400,41700,43250,562863,1566301.0,36215063.0
2011-01-26,43450,43850,42800,43050,381389,1559058.0,36215063.0
2011-01-27,43300,44350,42950,43050,631772,1559058.0,36215063.0
2011-01-28,43500,43900,42700,43500,472820,1575355.0,36215063.0
2011-01-31,42700,44800,42700,44050,571743,1595274.0,36215063.0
2011-02-01,44450,44950,43650,44150,492521,1598895.0,36215063.0
2011-02-07,44800,45000,44350,44650,290492,1617003.0,36215063.0
2011-02-08,44900,44900,42700,42750,546418,1548194.0,36215063.0
2011-02-09,42750,42850,40350,40700,644294,1473953.0,36215063.0
2011-02-10,40700,40900,39500,39850,585337,1443170.0,36215063.0
2011-02-11,40000,40950,39600,39800,360348,1441360.0,36215063.0
2011-02-14,40200,40600,39650,40500,266442,1466710.0,36215063.0
2011-02-15,40250,41350,40250,41050,319674,1486628.0,36215063.0
2011-02-16,41200,42750,41200,41200,529210,1492061.0,36215063.0
2011-02-17,41600,42000,39550,39900,346643,1444981.0,36215063.0
2011-02-18,40050,42000,40000,41450,269272,1501114.0,36215063.0
2011-02-21,41800,43150,41250,42750,363964,1548194.0,36215063.0
2011-02-22,42200,42550,41500,41700,269502,1510168.0,36215063.0
2011-02-23,41500,42900,41400,42000,343768,1521033.0,36215063.0
2011-02-24,41600,42050,39550,39900,395880,1444981.0,36215063.0
2011-02-25,40400,41350,40000,40800,264714,1477575.0,36215063.0
2011-02-28,40800,41300,40050,40750,161699,1475764.0,36215063.0
2011-03-02,40500,40950,38700,38900,284506,1408766.0,36215063.0
2011-03-03,39050,40700,39050,40600,209906,1470332.0,36215063.0
2011-03-04,41150,41400,40000,41000,321728,1484818.0,36215063.0
2011-03-07,41000,41000,39600,39700,352644,1437738.0,36215063.0
2011-03-08,39700,40600,39600,40050,284838,1450413.0,36215063.0
2011-03-09,40350,40450,38800,38950,468624,1410577.0,36215063.0
2011-03-10,39100,40200,38850,40200,466069,1455846.0,36215063.0
2011-03-11,39600,40450,39200,40200,283250,1455846.0,36215063.0
2011-03-14,41000,41600,40000,40700,609037,1473953.0,36215063.0
2011-03-15,41300,42300,39000,41300,811459,1495682.0,36215063.0
2011-03-16,41950,43450,41800,43450,987382,1573544.0,36215063.0
2011-03-17,42800,45300,42800,45200,1320756,1636921.0,36215063.0
2011-03-18,45550,47000,45050,45700,762934,1655028.0,36215063.0
2011-03-21,45700,47700,45150,47700,563871,1727459.0,36215063.0
2011-03-22,48050,49800,47250,48100,560430,1741945.0,36215063.0
2011-03-23,48550,50200,46750,47000,700204,1702108.0,36215063.0
2011-03-24,47800,51000,47500,51000,589535,1846968.0,36215063.0
2011-03-25,51900,52700,49650,49800,568273,1803510.0,36215063.0
2011-03-28,49700,50500,49200,49850,334315,1805321.0,36215063.0
2011-03-29,50200,52400,49850,52300,462105,1894048.0,36215063.0
2011-03-30,52600,53800,51300,51300,546105,1857833.0,36215063.0
2011-03-31,51500,52800,50100,51700,387289,1872319.0,36215063.0
2011-04-01,51700,52700,51000,51300,327891,1857833.0,36215063.0
2011-04-04,51400,51400,48200,49250,930026,1783592.0,36215063.0
2011-04-05,49600,52900,49500,52600,575757,1904912.0,36215063.0
2011-04-06,52600,55000,51100,51800,904955,1875940.0,36215063.0
2011-04-07,52500,52900,51500,52000,263381,1883183.0,36215063.0
2011-04-08,52700,54900,52400,54300,591813,1966478.0,36215063.0
2011-04-11,54900,55700,53700,54700,432315,1980964.0,36215063.0
2011-04-12,54700,54700,51900,52200,505665,1890426.0,36215063.0
2011-04-13,51600,54500,51600,54200,499404,1962856.0,36215063.0
2011-04-14,54000,57200,53500,56600,611438,2049773.0,36215063.0
2011-04-15,57300,59500,56900,59500,677940,2154796.0,36215063.0
2011-04-18,61000,62500,58800,60500,899507,2191011.0,36215063.0
2011-04-19,59800,62400,59400,60500,621269,2191011.0,36215063.0
2011-04-20,61300,62400,58700,58900,688322,2133067.0,36215063.0
2011-04-21,59800,65600,58100,63500,1077697,2299657.0,36215063.0
2011-04-22,64100,67200,63100,63800,680497,2310521.0,36215063.0
2011-04-25,62100,64400,62100,63700,572206,2306900.0,36215063.0
2011-04-26,65000,66900,64900,65800,672669,2382951.0,36215063.0
2011-04-27,67600,69800,63600,64700,1070429,2343115.0,36215063.0
2011-04-28,64900,67600,62700,64300,859740,2328629.0,36215063.0
2011-04-29,64700,65500,60200,61500,689626,2227226.0,36215063.0
2011-05-02,62200,63800,61600,63000,406029,2281549.0,36215063.0
2011-05-03,63000,63900,60000,61600,437926,2230848.0,36215063.0
2011-05-04,61300,61900,59500,59800,538049,2165661.0,36215063.0
2011-05-06,58300,59200,55600,57200,543200,2071502.0,36215063.0
2011-05-09,57700,59200,57400,58100,268259,2104095.0,36215063.0
2011-05-11,59900,63600,59300,63600,708823,2303278.0,36215063.0
2011-05-12,63300,66000,62900,64600,867606,2339493.0,36215063.0
2011-05-13,65400,65600,61800,63200,633575,2288792.0,36215063.0
2011-05-16,63700,64900,63300,63600,331401,2303278.0,36215063.0
2011-05-17,63100,64000,60100,60800,498232,2201876.0,36215063.0
2011-05-18,61000,63300,60900,62400,381170,2259820.0,36215063.0
2011-05-19,63100,64300,61100,61400,433472,2223605.0,36215063.0
2011-05-20,61700,61900,58400,60500,490311,2191011.0,36215063.0
2011-05-23,60200,60300,55900,55900,625351,2024422.0,36215063.0
2011-05-24,55900,59400,55200,58800,529379,2129446.0,36215063.0
2011-05-25,58900,60200,56900,57000,522910,2064259.0,36215063.0
2011-05-26,58100,65200,57700,63500,835008,2299657.0,36215063.0
2011-05-27,63100,65300,62500,63700,632577,2306900.0,36215063.0
2011-05-30,64600,64600,62700,64000,343060,2317764.0,36215063.0
2011-05-31,64600,67200,64100,66900,702903,2422788.0,36215063.0
2011-06-01,66500,67300,64800,65200,472667,2361222.0,36215063.0
2011-06-02,63000,66100,62900,64800,370359,2346736.0,36215063.0
2011-06-03,65300,67900,65200,66200,506901,2397437.0,36215063.0
2011-06-07,66400,67400,62800,62900,594675,2277927.0,36215063.0
2011-06-08,63600,64700,60600,63300,510749,2292413.0,36215063.0
2011-06-09,62900,64600,62700,64300,412229,2328629.0,36215063.0
2011-06-10,65200,68000,65000,67700,959447,2451760.0,36215063.0
2011-06-13,67600,68900,65600,67700,657180,2451760.0,36215063.0
2011-06-14,68100,70900,67100,70500,779381,2553162.0,36215063.0
2011-06-15,71000,71500,69600,70700,395424,2560405.0,36215063.0
2011-06-16,69700,72700,69700,70000,453934,2535054.0,36215063.0
2011-06-17,70500,71200,69400,70500,302514,2553162.0,36215063.0
2011-06-20,71000,71400,68600,69000,340650,2498839.0,36215063.0
2011-06-21,70000,70500,65900,69400,534993,2513325.0,36215063.0
2011-06-22,70000,70300,68500,69300,340800,2509704.0,36215063.0
2011-06-23,69200,70500,67600,68000,309403,2462624.0,36215063.0
2011-06-24,68000,68500,63600,65100,1181052,2357601.0,36215063.0
2011-06-27,64500,66400,64200,66000,354668,2390194.0,36215063.0
2011-06-28,66700,68000,66100,66400,401368,2404680.0,36215063.0
2011-06-29,67600,68700,67000,67900,373267,2459003.0,36215063.0
2011-06-30,68600,68700,67500,67600,197472,2448138.0,36215063.0
2011-07-01,68500,69100,67500,68200,303307,2469867.0,36215063.0
2011-07-04,68600,68900,66000,66300,508189,2401059.0,36215063.0
2011-07-05,66300,68200,66200,66800,393181,2419166.0,36215063.0
2011-07-06,66700,66800,65000,65300,487980,2364844.0,36215063.0
2011-07-07,63500,66200,62400,66100,659408,2393816.0,36215063.0
2011-07-08,65600,66500,64300,64700,525400,2343115.0,36215063.0
2011-07-11,64400,65600,64300,65000,271804,2353979.0,36215063.0
2011-07-12,64400,65400,63700,63700,253857,2306900.0,36215063.0
2011-07-13,64200,66400,63200,66100,412407,2393816.0,36215063.0
2011-07-14,66100,66300,65000,66300,247729,2401059.0,36215063.0
2011-07-15,66300,66900,65500,66300,247685,2401059.0,36215063.0
2011-07-18,66900,68900,66700,68000,496053,2462624.0,36215063.0
2011-07-19,67600,69200,66700,67600,338603,2448138.0,36215063.0
2011-07-20,68500,68800,64900,66000,465096,2390194.0,36215063.0
2011-07-21,66400,66900,64700,64700,277777,2343115.0,36215063.0
2011-07-22,65600,67800,65500,67400,375154,2440895.0,36215063.0
2011-07-25,68300,69700,68300,69100,603345,2502461.0,36215063.0
2011-07-26,70000,70000,68600,70000,356604,2535054.0,36215063.0
2011-07-27,69600,69800,68500,68500,285114,2480732.0,36215063.0
2011-07-28,67600,70800,67100,70800,430975,2564026.0,36215063.0
2011-07-29,70700,71300,69700,69700,347780,2524190.0,36215063.0
2011-08-01,70600,71400,69700,70500,345993,2553162.0,36215063.0
2011-08-02,69900,71800,69400,70400,399433,2549540.0,36215063.0
2011-08-03,68700,69300,62000,67300,449096,2437274.0,36215063.0
2011-08-04,67500,67600,62100,62300,627961,2256198.0,36215063.0
2011-08-05,57500,60900,56500,59900,538033,2169282.0,36215063.0
2011-08-08,59000,61300,51400,55100,679971,1995450.0,36215063.0
2011-08-09,53000,58100,49250,57000,778931,2064259.0,36215063.0
2011-08-10,61000,61700,57000,59000,563800,2136689.0,36215063.0
2011-08-11,56100,63400,56000,62400,501101,2259820.0,36215063.0
2011-08-12,63600,65500,61600,62000,600424,2245334.0,36215063.0
2011-08-16,64600,65500,62100,62800,490532,2274306.0,36215063.0
2011-08-17,62800,64400,62800,63500,275338,2299657.0,36215063.0
2011-08-18,63900,64100,60600,61300,427684,2219983.0,36215063.0
2011-08-19,58800,59500,52200,52200,460393,1890426.0,36215063.0
2011-08-22,52200,56500,52200,52800,596464,1912155.0,36215063.0
2011-08-23,54000,60000,53700,59500,430198,2154796.0,36215063.0
2011-08-24,61000,61400,57700,57700,356847,2089609.0,36215063.0
2011-08-25,59200,59600,55100,56500,334111,2046151.0,36215063.0
2011-08-26,56000,58500,55700,57500,197375,2082366.0,36215063.0
2011-08-29,58800,60100,57800,59700,329983,2162039.0,36215063.0
2011-08-30,60600,60900,57100,57300,479205,2075123.0,36215063.0
2011-08-31,57900,59100,56300,57400,483500,2078745.0,36215063.0
2011-09-01,57500,59200,55500,55900,591009,2024422.0,36215063.0
2011-09-02,56400,57700,55600,57400,257297,2078745.0,36215063.0
2011-09-05,56500,56800,52400,53000,503821,1919398.0,36215063.0
2011-09-06,52000,54100,50900,52000,361811,1883183.0,36215063.0
2011-09-07,53500,55000,52600,54100,266745,1959235.0,36215063.0
2011-09-08,54800,54900,51200,51900,385429,1879562.0,36215063.0
2011-09-09,51500,53200,49200,49200,568323,1781781.0,36215063.0
2011-09-14,49350,50600,44700,44700,637693,1618813.0,36215063.0
2011-09-15,47000,47000,38450,40300,1911779,1459467.0,36215063.0
2011-09-16,42000,43450,41550,43050,1163670,1559058.0,36215063.0
2011-09-19,42850,43950,41000,41050,845243,1486628.0,36215063.0
2011-09-20,40850,44550,40600,43700,820908,1582598.0,36215063.0
2011-09-21,43750,44650,42900,43350,768589,1569923.0,36215063.0
2011-09-22,41950,42400,40450,41000,543416,1484818.0,36215063.0
2011-09-23,38700,39500,37850,37850,565837,1370740.0,36215063.0
2011-09-26,38700,39700,35100,36950,844107,1338147.0,36215063.0
2011-09-27,38500,38800,37050,38800,779778,1405144.0,36215063.0
2011-09-28,38450,40350,36700,37500,905881,1358065.0,36215063.0
2011-09-29,36800,39550,36800,39550,501705,1432306.0,36215063.0
2011-09-30,39000,40600,38850,39900,632085,1444981.0,36215063.0
2011-10-04,36900,37550,36100,37350,450135,1352633.0,36215063.0
2011-10-05,37800,37850,33700,34500,642720,1249420.0,36215063.0
2011-10-06,35950,36450,34200,35650,713288,1291067.0,36215063.0
2011-10-07,36500,37350,34100,36900,1676339,1336336.0,36215063.0
2011-10-10,37100,37950,36300,36800,704590,1332714.0,36215063.0
2011-10-11,38400,39550,36900,37150,1190261,1345390.0,36215063.0
2011-10-12,37150,40100,36600,40100,1173365,1452224.0,36215063.0
2011-10-13,40800,41700,39750,39750,1091419,1439549.0,36215063.0
2011-10-14,39750,41150,39250,40250,728209,1457656.0,36215063.0
2011-10-17,40900,40900,39850,40600,625421,1470332.0,36215063.0
2011-10-18,39450,42050,39200,41500,862859,1502925.0,36215063.0
2011-10-19,42150,42200,40500,41550,552043,1504736.0,36215063.0
2011-10-20,41800,42950,39100,39150,726569,1417820.0,36215063.0
2011-10-21,40300,41800,39500,41800,429554,1513790.0,36215063.0
2011-10-24,42650,42850,41700,42400,535159,1535519.0,36215063.0
2011-10-25,42400,42400,40450,40500,609615,1466710.0,36215063.0
2011-10-26,39850,41100,39400,41100,470894,1488439.0,36215063.0
2011-10-27,41250,43250,40150,42850,1056596,1551815.0,36215063.0
2011-10-28,44400,46800,43800,44450,1733486,1609760.0,36215063.0
2011-10-31,44900,45650,43300,43350,569447,1569923.0,36215063.0
2011-11-01,42550,43200,41600,41800,646149,1513790.0,36215063.0
2011-11-02,40000,40850,39300,40850,730745,1479385.0,36215063.0
2011-11-03,41200,41300,38850,38900,628212,1408766.0,36215063.0
2011-11-04,40200,41250,39900,41100,499879,1488439.0,36215063.0
2011-11-07,41150,42200,40500,41200,413760,1492061.0,36215063.0
2011-11-08,40600,40900,40050,40100,411506,1452224.0,36215063.0
