코오롱인더(120110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-21,49900,50200,48850,49400,131990,1240135.0,25103951.0
2015-01-22,49550,50200,47050,48000,142203,1204990.0,25103951.0
2015-01-23,48000,49300,47800,48100,122609,1207500.0,25103951.0
2015-01-26,47750,48200,46000,47800,80085,1199969.0,25103951.0
2015-01-27,48000,49150,47400,48700,87482,1222562.0,25103951.0
2015-01-28,48500,48500,46750,48300,163727,1212521.0,25103951.0
2015-01-29,48400,48400,46900,47150,87519,1183651.0,25103951.0
2015-01-30,47600,47600,45250,46450,209582,1166079.0,25103951.0
2015-02-02,46250,46900,45250,45450,64251,1140975.0,25103951.0
2015-02-03,45900,46750,45350,46200,166538,1159803.0,25103951.0
2015-02-04,46850,47650,46500,46950,80322,1178630.0,25103951.0
2015-02-05,47100,47800,46450,47550,99822,1193693.0,25103951.0
2015-02-06,47700,48100,46900,47650,75414,1196203.0,25103951.0
2015-02-09,47300,47650,46000,46600,78195,1169844.0,25103951.0
2015-02-10,46250,47000,45750,46300,80073,1162314.0,25103969.0
2015-02-11,46350,46900,46000,46750,40494,1173611.0,25103969.0
2015-02-12,46950,47150,45950,46800,74562,1174866.0,25103969.0
2015-02-13,47000,47000,45300,46050,146288,1156038.0,25103969.0
2015-02-16,46100,47900,46050,47300,117323,1187418.0,25103969.0
2015-02-17,47500,49100,47450,48500,121583,1217542.0,25103969.0
2015-02-23,48500,49200,48050,48150,55243,1208756.0,25103969.0
2015-02-24,48000,48550,47300,47800,90797,1199970.0,25103969.0
2015-02-25,48050,51000,48050,50300,237624,1262730.0,25103969.0
2015-02-26,50300,51400,50000,50000,109292,1255198.0,25103969.0
2015-02-27,49750,51300,49550,50600,280192,1270261.0,25103969.0
2015-03-02,50200,51700,49850,51300,168504,1287834.0,25103969.0
2015-03-03,51000,53300,50500,52800,168553,1325490.0,25103969.0
2015-03-04,52800,54000,51400,52400,255539,1315448.0,25103969.0
2015-03-05,52900,52900,51000,52100,102995,1307917.0,25103969.0
2015-03-06,51900,52300,50800,51400,114865,1290344.0,25103969.0
2015-03-09,51200,51600,50400,51200,93864,1285323.0,25103969.0
2015-03-10,51700,51700,49650,50200,117948,1260219.0,25103969.0
2015-03-11,49800,50300,48900,49450,193670,1241391.0,25103969.0
2015-03-12,49900,50900,49250,50000,144884,1255198.0,25103969.0
2015-03-13,50400,50500,48500,48900,174342,1227584.0,25103969.0
2015-03-16,48700,48900,47000,48250,162395,1211267.0,25103969.0
2015-03-17,48050,49400,48050,49100,188238,1232605.0,25103969.0
2015-03-18,49100,49400,48300,48950,135711,1228839.0,25103969.0
2015-03-19,49350,50100,48750,49800,189532,1250178.0,25103969.0
2015-03-20,49500,50600,49300,49600,109771,1245157.0,25103969.0
2015-03-23,49700,50400,49550,50300,131553,1262730.0,25103969.0
2015-03-24,50500,52300,50500,51300,348660,1287834.0,25103969.0
2015-03-25,51200,52000,50700,51200,130717,1285323.0,25103969.0
2015-03-26,50900,51400,49700,50100,126866,1257709.0,25103969.0
2015-03-27,49800,50700,49100,50600,157932,1270261.0,25103969.0
2015-03-30,50700,50900,49800,50000,121102,1255198.0,25103969.0
2015-03-31,50200,50500,49500,50100,131143,1257709.0,25103969.0
2015-04-01,49800,51600,49800,50300,228542,1262730.0,25103969.0
2015-04-02,50300,57800,50100,56200,962905,1410843.0,25103969.0
2015-04-03,57100,57500,55700,57500,340310,1443478.0,25103969.0
2015-04-06,57100,58000,56100,56300,138041,1413353.0,25103969.0
2015-04-07,56400,57300,54700,55000,207247,1380718.0,25103969.0
2015-04-08,55000,55500,53700,54200,211961,1360635.0,25103969.0
2015-04-09,54500,59900,53900,57300,801471,1438457.0,25103969.0
2015-04-10,56900,58100,56100,57900,307368,1453520.0,25103969.0
2015-04-13,57400,60400,56900,59700,262457,1498707.0,25103969.0
2015-04-14,59800,60700,58100,59700,230135,1498707.0,25103969.0
2015-04-15,59100,60000,57700,59100,177916,1483645.0,25103976.0
2015-04-16,59300,60000,56900,57100,155136,1433437.0,25103976.0
2015-04-17,57000,58800,56300,58000,183898,1456031.0,25103976.0
2015-04-20,57500,58400,56000,57400,195844,1440968.0,25103976.0
2015-04-21,58000,58600,56000,57500,195540,1443479.0,25103976.0
2015-04-22,58400,61600,58400,60700,580943,1523811.0,25103976.0
2015-04-23,61700,65000,60400,64200,648453,1611675.0,25103976.0
2015-04-24,63600,64200,60700,62300,256156,1563978.0,25103976.0
2015-04-27,62300,63900,61700,63500,128370,1594102.0,25103976.0
2015-04-28,63600,64800,61600,61600,165144,1546405.0,25103976.0
2015-04-29,69800,70800,63900,67400,1472667,1692008.0,25103976.0
2015-04-30,67400,67900,62700,64700,534376,1624227.0,25103976.0
2015-05-04,69000,69700,65200,66300,451791,1664394.0,25103976.0
2015-05-06,65900,66300,63200,64800,310565,1626738.0,25103976.0
2015-05-07,64800,66200,63300,65200,178703,1636779.0,25103976.0
2015-05-08,65100,74900,63800,73900,776239,1855184.0,25103976.0
2015-05-11,73700,75500,71200,72200,530560,1812507.0,25103976.0
2015-05-12,72600,74500,71000,72000,294287,1807486.0,25103976.0
2015-05-13,71800,74200,70600,73900,234594,1855184.0,25103976.0
2015-05-14,73800,73800,71100,71300,233575,1789913.0,25103976.0
2015-05-15,71300,75000,71200,72000,327869,1807486.0,25103976.0
2015-05-18,75000,75700,69400,69900,268551,1754798.0,25104400.0
2015-05-19,69900,70400,66600,70200,454005,1762329.0,25104400.0
2015-05-20,70400,70400,67400,67600,229080,1697057.0,25104400.0
2015-05-21,67600,69600,67300,68500,207800,1719651.0,25104400.0
2015-05-22,69200,72600,68800,70600,329651,1772371.0,25104400.0
2015-05-26,70900,71200,68100,69300,146709,1739735.0,25104400.0
2015-05-27,68900,69200,65900,66400,197964,1666932.0,25104400.0
2015-05-28,66700,67600,66300,66300,110789,1664422.0,25104400.0
2015-05-29,66500,67000,64800,66700,138442,1674463.0,25104400.0
2015-06-01,67000,67000,64300,65100,104674,1634296.0,25104400.0
2015-06-02,65100,68300,65100,66900,184766,1679484.0,25104400.0
2015-06-03,66400,67400,63200,64200,218287,1611702.0,25104400.0
2015-06-04,64600,65000,62600,62800,156231,1576556.0,25104400.0
2015-06-05,62400,65000,62200,64700,139170,1624255.0,25104400.0
2015-06-08,64000,67200,64000,67000,161670,1681995.0,25104400.0
2015-06-09,66500,68900,66500,67100,125835,1684505.0,25104400.0
2015-06-10,68300,69700,66300,68600,143817,1722162.0,25104400.0
2015-06-11,69700,69700,67700,69300,170476,1739938.0,25107330.0
2015-06-12,69300,69800,66500,67300,120342,1689723.0,25107330.0
2015-06-15,66700,67800,64500,64500,120971,1619423.0,25107330.0
2015-06-16,63800,65700,63000,65100,150715,1634487.0,25107330.0
2015-06-17,65100,65700,63800,65100,107426,1634487.0,25107330.0
2015-06-18,65500,68700,64500,67900,152894,1704788.0,25107330.0
2015-06-19,67600,68900,66200,66700,141817,1674659.0,25107330.0
2015-06-22,67500,68000,65800,65800,82472,1652062.0,25107330.0
2015-06-23,66000,68300,65300,65300,170238,1639509.0,25107330.0
2015-06-24,65300,67500,64900,65700,139987,1649552.0,25107330.0
2015-06-25,65700,66900,65300,66400,215033,1667127.0,25107330.0
2015-06-26,66100,67600,65000,66500,141215,1669637.0,25107330.0
2015-06-29,64900,65500,63300,63600,160634,1596826.0,25107330.0
2015-06-30,63000,65900,61500,64600,227501,1621934.0,25107330.0
2015-07-01,64300,65300,63800,64100,83338,1609380.0,25107330.0
2015-07-02,65700,67700,63400,63800,322760,1601848.0,25107330.0
2015-07-03,63900,64300,62500,62500,158673,1569208.0,25107330.0
2015-07-06,61500,61800,59600,60100,215243,1508951.0,25107330.0
2015-07-07,60900,61000,56700,58400,264612,1466268.0,25107330.0
2015-07-08,58500,59400,56100,56300,168224,1413543.0,25107330.0
2015-07-09,55400,57400,54600,57400,170291,1441161.0,25107330.0
2015-07-10,57100,60600,56300,60300,245258,1514623.0,25118126.0
2015-07-13,59700,60900,59200,60000,114473,1507088.0,25118126.0
2015-07-14,60200,62400,58800,61000,203623,1532206.0,25118126.0
2015-07-15,60800,63100,60700,60800,183986,1527182.0,25118126.0
2015-07-16,60400,62300,60100,60800,104929,1527182.0,25118126.0
2015-07-17,61100,62000,59300,59500,105403,1494528.0,25118126.0
2015-07-20,59600,61900,59500,61000,99395,1532206.0,25118126.0
2015-07-21,61300,62100,60500,61400,77087,1542253.0,25118126.0
2015-07-22,61000,61600,58600,58800,105245,1476946.0,25118126.0
2015-07-23,59400,59400,57400,57800,105906,1451828.0,25118126.0
2015-07-24,57000,60500,56300,60400,141867,1517135.0,25118126.0
2015-07-27,60900,61000,59100,59500,136006,1494528.0,25118126.0
2015-07-28,59400,59900,57900,58700,85790,1474434.0,25118126.0
2015-07-29,58700,59600,57200,57300,114212,1439269.0,25118126.0
2015-07-30,57600,58400,53400,55200,240257,1386521.0,25118126.0
2015-07-31,55300,56000,53200,54700,160505,1373961.0,25118126.0
2015-08-03,54200,55300,52100,52700,131728,1323725.0,25118126.0
2015-08-04,52200,54700,52200,54600,65217,1371450.0,25118126.0
2015-08-05,54300,58900,54200,56700,280821,1424198.0,25118126.0
2015-08-06,57200,59700,57100,59000,221682,1481969.0,25118126.0
2015-08-07,58400,59000,57000,57600,101697,1446804.0,25118126.0
2015-08-10,57500,57900,54400,54400,141483,1366426.0,25118126.0
2015-08-11,55200,57800,54700,55600,164304,1396568.0,25118126.0
2015-08-12,55500,56300,53600,55100,153796,1384009.0,25118126.0
2015-08-13,55300,57000,55000,56800,168230,1426710.0,25118132.0
2015-08-17,56800,56900,54900,55500,88234,1394056.0,25118132.0
2015-08-18,55500,55800,53600,54100,133402,1358891.0,25118132.0
2015-08-19,53300,53700,49050,51700,357738,1298607.0,25118132.0
2015-08-20,50600,51700,49500,49500,222074,1243348.0,25118132.0
2015-08-21,47200,51300,47200,50100,225303,1258418.0,25118132.0
2015-08-24,49800,51300,47500,49550,197550,1244603.0,25118132.0
2015-08-25,50000,50500,49100,50000,172808,1255907.0,25118132.0
2015-08-26,50100,53100,49900,52900,138463,1328749.0,25118132.0
2015-08-27,53300,54100,52100,53300,153998,1338796.0,25118132.0
2015-08-28,53900,54500,52600,52600,107301,1321214.0,25118132.0
2015-08-31,52300,56500,51900,55400,157283,1391545.0,25118132.0
2015-09-01,55400,56300,54400,54400,113202,1366426.0,25118132.0
2015-09-02,53500,56700,52900,55800,159500,1401592.0,25118132.0
2015-09-03,55900,56500,54500,54800,112236,1376474.0,25118132.0
2015-09-04,54800,55100,52100,53500,111524,1343820.0,25118132.0
2015-09-07,53000,55700,53000,54500,62243,1368938.0,25118132.0
2015-09-08,54900,54900,51500,52200,127516,1311166.0,25118132.0
2015-09-09,53000,54600,52500,54600,114145,1371450.0,25118132.0
2015-09-10,53800,57400,53500,57400,116005,1441781.0,25118132.0
2015-09-11,56800,58200,56400,56800,88054,1426710.0,25118132.0
2015-09-14,58200,61600,57900,59400,233167,1492017.0,25118132.0
2015-09-15,59000,61000,58400,60500,188955,1519647.0,25118132.0
2015-09-16,60600,62000,59700,60200,148635,1512112.0,25118132.0
2015-09-17,60800,61300,59800,60300,113670,1514623.0,25118132.0
2015-09-18,61400,63700,60400,63100,238733,1584954.0,25118132.0
2015-09-21,62800,62800,61100,62400,110436,1567371.0,25118132.0
2015-09-22,62900,63700,62000,63200,134192,1587466.0,25118132.0
2015-09-23,62400,64700,62000,63100,103598,1584954.0,25118132.0
2015-09-24,62800,63400,61700,62500,49069,1569883.0,25118132.0
2015-09-25,63300,64300,62500,63700,75225,1600025.0,25118132.0
2015-09-30,63300,63300,61300,62600,133290,1572395.0,25118132.0
2015-10-01,62700,63200,62000,62700,74592,1574907.0,25118132.0
2015-10-02,62700,64100,61500,61700,78045,1549789.0,25118132.0
2015-10-05,61800,62500,61300,61700,97978,1549789.0,25118132.0
2015-10-06,62600,64300,61800,62300,150531,1564860.0,25118132.0
2015-10-07,62000,63700,62000,63500,97493,1595001.0,25118132.0
2015-10-08,63600,63700,62100,63300,90151,1589978.0,25118132.0
2015-10-12,63100,63700,61800,62300,121376,1564860.0,25118132.0
2015-10-13,61900,63200,61100,61400,95397,1542253.0,25118132.0
2015-10-14,61400,61800,59000,60800,151396,1527182.0,25118132.0
2015-10-15,60900,62500,60500,62400,85175,1567371.0,25118132.0
2015-10-16,62000,62800,61100,61100,80688,1534718.0,25118132.0
2015-10-19,61700,63300,60900,61200,120782,1537230.0,25118132.0
2015-10-20,61100,63000,60900,63000,76512,1582442.0,25118132.0
2015-10-21,63100,65500,62400,64600,176942,1622631.0,25118132.0
2015-10-22,64300,65200,63800,64500,99094,1620120.0,25118132.0
2015-10-23,64800,66200,64500,65000,130495,1632679.0,25118132.0
2015-10-26,65700,65700,63900,65000,80913,1632679.0,25118132.0
2015-10-27,65500,65500,64000,64400,79594,1617608.0,25118132.0
2015-10-28,64600,65100,64200,65100,63946,1635190.0,25118132.0
2015-10-29,64800,64800,63400,63800,95715,1602537.0,25118132.0
2015-10-30,63800,63800,61900,62100,112415,1559836.0,25118132.0
2015-11-02,62500,63200,61700,63000,66793,1582442.0,25118132.0
2015-11-03,63000,66000,62300,66000,194169,1657797.0,25118132.0
2015-11-04,66100,66400,65300,65700,87544,1650261.0,25118132.0
2015-11-05,65500,66100,64800,65900,67037,1655285.0,25118132.0
2015-11-06,65800,67300,65600,66100,91324,1660309.0,25118132.0
2015-11-09,65500,66400,62500,63000,193615,1582442.0,25118132.0
2015-11-10,63600,64000,60500,62000,121519,1557324.0,25118132.0
2015-11-11,61900,62100,60600,61200,65930,1537230.0,25118132.0
2015-11-12,60900,61500,60100,60200,51416,1512118.0,25118246.0
2015-11-13,59800,62500,58600,61400,95673,1542260.0,25118246.0
2015-11-16,60700,61300,59200,59900,52084,1504583.0,25118246.0
2015-11-17,60300,61700,59900,61400,61267,1542260.0,25118246.0
2015-11-18,61600,62100,60700,60800,50209,1527189.0,25118246.0
2015-11-19,61700,63400,61700,62800,80046,1577426.0,25118246.0
2015-11-20,62600,63900,62500,63700,46221,1600032.0,25118246.0
2015-11-23,63500,64100,62000,62100,51946,1559843.0,25118246.0
2015-11-24,62600,62700,61600,62700,60955,1574914.0,25118246.0
2015-11-25,63000,64700,62700,63700,107872,1600032.0,25118246.0
2015-11-26,63600,64800,63300,64500,95153,1620127.0,25118246.0
2015-11-27,64900,65000,63800,64000,78578,1607568.0,25118246.0
2015-11-30,63300,63900,61100,62900,141904,1579938.0,25118246.0
2015-12-01,62900,66000,62400,65800,158469,1652781.0,25118246.0
2015-12-02,65900,67000,65300,66400,121131,1667852.0,25118246.0
2015-12-03,66300,66400,65000,66200,95830,1662828.0,25118246.0
2015-12-04,65500,68000,65300,66200,144213,1662828.0,25118246.0
2015-12-07,66500,66800,65500,65800,82110,1652781.0,25118246.0
2015-12-08,65300,65900,64000,64800,89383,1627662.0,25118246.0
2015-12-09,65000,66400,64400,66100,81817,1660316.0,25118246.0
2015-12-10,65900,66500,64600,65000,69110,1632749.0,25119217.0
2015-12-11,65000,65300,63700,65000,63163,1632749.0,25119217.0
2015-12-14,64300,64600,63400,64600,77158,1622701.0,25119217.0
2015-12-15,65100,65100,63800,64500,43351,1620189.0,25119217.0
2015-12-16,65000,65600,64500,65300,99941,1640285.0,25119217.0
2015-12-17,65500,65700,64600,65100,71301,1635261.0,25119217.0
2015-12-18,65500,66800,64700,66100,118366,1660380.0,25119217.0
2015-12-21,65900,67400,65400,67200,89176,1688011.0,25119217.0
2015-12-22,67200,67200,66300,66500,46708,1670428.0,25119217.0
2015-12-23,66400,67100,66200,66300,52400,1665404.0,25119217.0
2015-12-24,66700,66700,64500,64500,71961,1620189.0,25119217.0
2015-12-28,64500,64700,62600,63500,79830,1595070.0,25119217.0
2015-12-29,63000,64500,63000,64100,48022,1610142.0,25119217.0
2015-12-30,63800,64300,61700,62800,150106,1577487.0,25119217.0
2016-01-04,62200,64100,62200,63400,76437,1592558.0,25119217.0
2016-01-05,63400,64800,63200,64400,97161,1617678.0,25119217.0
2016-01-06,64200,66700,63900,65400,188149,1642797.0,25119217.0
2016-01-07,65100,66400,64400,65100,58906,1635261.0,25119217.0
2016-01-08,64500,65800,64000,65400,58167,1642797.0,25119217.0
2016-01-11,65400,65800,63600,64100,95987,1610142.0,25119217.0
2016-01-12,64700,64700,63400,63500,42873,1595070.0,25119217.0
2016-01-13,64000,64700,63500,63600,47340,1597582.0,25119218.0
2016-01-14,62900,64100,62200,64100,52355,1610142.0,25119218.0
2016-01-15,64500,64500,61000,61100,96409,1534784.0,25119218.0
2016-01-18,61100,61600,59000,60600,155326,1522225.0,25119218.0
2016-01-19,60100,60600,57600,58200,111898,1461938.0,25119218.0
2016-01-20,58200,58500,54400,56800,179395,1426772.0,25119218.0
2016-01-21,56900,58000,56000,57400,89960,1441843.0,25119218.0
2016-01-22,58000,59000,57000,58700,84237,1474498.0,25119218.0
2016-01-25,60000,60000,58700,59400,76435,1492082.0,25119218.0
2016-01-26,58600,59300,57300,58700,56650,1474498.0,25119218.0
2016-01-27,59300,59800,57200,57900,99851,1454403.0,25119218.0
2016-01-28,57000,58300,57000,58100,90625,1459427.0,25119218.0
2016-01-29,57600,59200,57600,59200,55943,1487058.0,25119218.0
2016-02-01,59200,59800,58200,58500,35747,1469474.0,25119218.0
2016-02-02,58000,58900,57200,57900,50123,1454403.0,25119218.0
2016-02-03,57800,58400,56100,58100,112155,1459427.0,25119218.0
2016-02-04,58400,59400,57000,58600,143256,1471986.0,25119218.0
2016-02-05,58600,59300,58300,59100,73215,1484546.0,25119218.0
2016-02-11,57000,58100,56400,56800,80379,1426772.0,25119218.0
2016-02-12,56000,57600,53000,54300,202427,1363974.0,25119218.0
2016-02-15,54600,56900,53700,56800,70549,1426793.0,25119593.0
2016-02-16,57100,57400,55400,56000,110836,1406697.0,25119593.0
2016-02-17,56600,61700,56400,60900,388962,1529783.0,25119593.0
2016-02-18,60500,61800,60100,61000,137156,1532295.0,25119593.0
2016-02-19,61200,62800,60600,62100,116710,1559927.0,25119593.0
2016-02-22,61500,63500,61300,62700,116368,1574998.0,25119593.0
2016-02-23,62700,63400,61600,63200,120929,1587558.0,25119593.0
2016-02-24,62500,64600,62300,64300,146618,1615190.0,25119593.0
2016-02-25,63900,65200,63200,64500,186655,1620214.0,25119593.0
2016-02-26,64700,66800,63600,64700,256528,1625238.0,25119593.0
2016-02-29,65500,68000,65300,67200,259060,1688037.0,25119593.0
2016-03-02,67300,69400,66500,68900,271929,1730740.0,25119593.0
2016-03-03,69400,70300,68200,68900,221379,1730740.0,25119593.0
2016-03-04,69400,69900,67500,69000,155881,1733252.0,25119593.0
2016-03-07,68700,69900,67900,69500,113244,1745812.0,25119593.0
2016-03-08,68700,71500,68000,70800,141390,1778467.0,25119593.0
2016-03-09,70800,70800,68800,69900,114443,1755860.0,25119593.0
2016-03-10,69900,70700,69000,70300,93696,1765907.0,25119593.0
2016-03-11,70300,70900,68800,69900,86299,1755860.0,25119593.0
2016-03-14,70200,70400,67700,69000,146877,1733266.0,25119796.0
2016-03-15,68500,71400,68200,71000,153472,1783506.0,25119796.0
2016-03-16,71000,71200,69000,69100,79779,1735778.0,25119796.0
2016-03-17,69000,70500,69000,70100,111326,1760898.0,25119796.0
2016-03-18,70100,71000,69200,70400,85673,1768434.0,25119796.0
2016-03-21,70000,71000,69200,69400,81659,1743314.0,25119796.0
2016-03-22,69000,69700,67500,68400,131327,1718194.0,25119796.0
2016-03-23,68000,71000,68000,70100,103270,1760898.0,25119796.0
2016-03-24,69600,71300,69200,70100,117119,1760898.0,25119796.0
2016-03-25,70100,73000,69700,71500,174599,1796065.0,25119796.0
2016-03-28,71700,73200,71200,72700,114824,1826209.0,25119796.0
2016-03-29,72300,73600,72200,72800,82594,1828721.0,25119796.0
2016-03-30,72600,74400,72600,72700,125252,1826209.0,25119796.0
2016-03-31,72700,73600,71200,72400,114814,1818673.0,25119796.0
2016-04-01,72400,73200,69800,70300,133458,1765922.0,25119796.0
2016-04-04,69800,72900,69800,71500,101850,1796065.0,25119796.0
2016-04-05,71200,72800,71000,72300,79576,1816161.0,25119796.0
2016-04-06,72100,75900,72000,75700,227325,1901569.0,25119796.0
2016-04-07,75700,76800,74900,75900,138740,1906593.0,25119796.0
2016-04-08,74900,75900,73400,74600,106680,1873937.0,25119796.0
2016-04-11,74100,75200,73500,74100,44152,1861377.0,25119796.0
2016-04-12,73700,75200,72900,74700,90999,1876449.0,25119796.0
2016-04-14,74000,76000,73900,76000,97675,1909142.0,25120285.0
2016-04-15,75300,76400,73200,73200,121096,1838805.0,25120285.0
2016-04-18,72600,74300,72600,73900,74045,1856389.0,25120285.0
2016-04-19,73700,74200,72000,73000,89908,1833781.0,25120285.0
2016-04-20,73300,73600,70800,71000,110689,1783540.0,25120285.0
2016-04-21,71500,72300,69700,70800,139509,1778516.0,25120285.0
2016-04-22,69500,70000,68100,69600,192716,1748372.0,25120285.0
2016-04-25,69000,72300,69000,71200,125782,1788564.0,25120285.0
2016-04-26,71200,71300,69200,70200,98284,1763444.0,25120285.0
2016-04-27,69700,71700,69700,70600,69199,1773492.0,25120285.0
2016-04-28,71300,72100,70100,70900,73424,1781028.0,25120285.0
2016-04-29,70900,71400,69700,69900,58193,1755908.0,25120285.0
2016-05-02,70000,70600,68400,68800,48877,1728276.0,25120285.0
2016-05-03,68700,69400,67900,69300,65717,1740836.0,25120285.0
2016-05-04,68600,69700,68100,68500,96555,1720740.0,25120285.0
2016-05-09,68900,69200,66800,67900,87163,1705667.0,25120285.0
2016-05-10,67600,68300,66300,68000,89612,1708179.0,25120285.0
2016-05-11,68100,69100,67400,69100,46584,1735812.0,25120285.0
2016-05-12,70500,70500,68200,69200,109408,1738324.0,25120285.0
2016-05-13,68700,69300,68000,68500,108370,1720740.0,25120285.0
2016-05-16,68000,68100,66600,67500,110079,1695626.0,25120386.0
2016-05-17,67500,69700,67200,69100,90002,1735819.0,25120386.0
2016-05-18,69000,71700,68300,70600,184509,1773499.0,25120386.0
2016-05-19,69900,70400,68500,68500,118378,1720746.0,25120386.0
2016-05-20,69100,70000,67800,69700,96372,1750891.0,25120386.0
2016-05-23,69500,70900,68700,69300,100766,1740843.0,25120386.0
2016-05-24,69100,69200,67500,68000,71237,1708186.0,25120386.0
2016-05-25,68400,69300,67300,68900,68736,1730795.0,25120386.0
2016-05-26,68600,70200,68300,70000,81078,1758427.0,25120386.0
2016-05-27,70300,70600,69200,70000,66495,1758427.0,25120386.0
2016-05-30,69500,69900,67900,69800,122048,1753403.0,25120386.0
2016-05-31,69800,69800,68900,69200,51512,1738331.0,25120386.0
2016-06-01,68600,69300,67200,67500,164557,1695626.0,25120386.0
2016-06-02,67700,70300,67400,69800,147072,1753403.0,25120386.0
2016-06-03,70000,70300,68700,70100,129947,1760939.0,25120386.0
2016-06-07,70900,74600,70700,73600,227117,1848860.0,25120386.0
2016-06-08,73600,74400,72900,73800,110624,1853884.0,25120386.0
2016-06-09,73700,78000,73300,76000,249218,1909149.0,25120386.0
2016-06-10,75700,77000,74200,75600,102084,1899101.0,25120386.0
2016-06-13,74800,76000,74100,74800,71857,1879006.0,25120403.0
2016-06-14,74200,75500,73200,73700,75822,1851374.0,25120403.0
2016-06-15,73400,74100,72200,72600,91683,1823741.0,25120403.0
2016-06-16,72900,76200,72300,73700,156260,1851374.0,25120403.0
2016-06-17,73900,74600,72600,73300,70443,1841326.0,25120403.0
2016-06-20,74300,75800,73200,73800,63294,1853886.0,25120403.0
2016-06-21,73500,75500,72700,75100,130334,1886542.0,25120403.0
2016-06-22,75100,77300,74700,75900,134390,1906639.0,25120403.0
2016-06-23,75700,75800,73200,74100,83889,1861422.0,25120403.0
2016-06-24,74400,75300,70000,72000,175840,1808669.0,25120403.0
2016-06-27,70200,72400,70200,71300,107529,1791085.0,25120403.0
2016-06-28,70200,72000,69100,71800,82712,1803645.0,25120403.0
2016-06-29,71900,72500,70800,72000,121920,1808669.0,25120403.0
2016-06-30,72200,73300,71600,72300,86482,1816205.0,25120403.0
2016-07-01,72300,72900,70700,70900,112283,1781037.0,25120403.0
2016-07-04,76500,78000,73000,74500,436449,1871470.0,25120403.0
2016-07-05,75300,75300,73300,73800,124806,1853886.0,25120403.0
2016-07-06,73800,74400,72100,73500,137074,1846350.0,25120403.0
2016-07-07,72900,77500,72900,76600,287493,1924223.0,25120403.0
2016-07-08,76200,76600,74600,75200,127436,1889054.0,25120403.0
2016-07-11,75800,77400,75700,76800,174733,1929247.0,25120403.0
2016-07-12,78300,83200,78200,80300,486659,2017169.0,25120415.0
2016-07-13,81100,86300,80500,84300,475067,2117651.0,25120415.0
2016-07-14,83500,86400,83500,85800,220026,2155332.0,25120415.0
2016-07-15,85700,87000,84100,84400,199050,2120163.0,25120415.0
2016-07-18,83700,87100,83400,85500,182126,2147795.0,25120415.0
2016-07-19,85800,85800,83100,83300,180740,2092531.0,25120415.0
2016-07-20,83400,84400,82200,84300,148495,2117651.0,25120415.0
2016-07-21,84400,84700,81800,82400,182006,2069922.0,25120415.0
2016-07-22,82500,84300,82100,83800,123023,2105091.0,25120415.0
2016-07-25,84200,85400,83300,83800,98816,2105091.0,25120415.0
2016-07-26,82900,86200,82600,85400,133425,2145283.0,25120415.0
2016-07-27,85600,87700,84500,87600,200748,2200548.0,25120415.0
2016-07-28,87600,89900,85100,86200,222254,2165380.0,25120415.0
2016-07-29,87200,87200,84200,87100,162144,2188347.0,25124539.0
2016-08-01,87100,90600,85400,88200,322353,2215984.0,25124539.0
2016-08-02,88400,92900,88000,91600,424658,2301408.0,25124539.0
2016-08-03,93500,94800,87400,88700,630712,2228547.0,25124539.0
2016-08-04,88000,89400,85700,87300,396444,2193372.0,25124539.0
2016-08-05,87200,90200,86900,88100,243238,2213472.0,25124539.0
2016-08-08,87900,88500,84000,84700,317934,2128048.0,25124539.0
2016-08-09,84100,87100,82000,86500,425935,2173273.0,25124539.0
2016-08-10,86000,87000,82900,83700,274985,2102924.0,25124539.0
2016-08-11,82700,83700,81400,82000,269971,2060324.0,25125908.0
2016-08-12,82200,86000,82200,83700,268261,2103038.0,25125908.0
2016-08-16,83600,83700,81900,82200,132108,2065350.0,25125908.0
2016-08-17,82100,83700,80900,83200,142740,2090476.0,25125908.0
2016-08-18,82500,83900,80100,80900,145155,2032686.0,25125908.0
2016-08-19,80800,82700,80200,80600,130789,2025148.0,25125908.0
2016-08-22,80600,81400,79000,81000,131590,2035199.0,25125908.0
2016-08-23,81600,83200,80000,82800,146526,2080425.0,25125908.0
2016-08-24,83000,85900,82500,85100,278584,2138215.0,25125908.0
2016-08-25,86000,86000,84500,84800,113509,2130677.0,25125908.0
2016-08-26,85000,85700,84300,85600,101164,2150778.0,25125908.0
2016-08-29,84800,84900,81400,81500,193574,2047762.0,25125908.0
2016-08-30,81500,83200,80500,81000,182650,2035532.0,25130027.0
2016-08-31,81400,82000,80600,82000,67351,2060662.0,25130027.0
2016-09-01,81000,81800,79900,81100,179544,2038045.0,25130027.0
2016-09-02,81100,81500,79800,81000,117547,2035532.0,25130027.0
2016-09-05,81600,83800,81100,83600,141522,2100870.0,25130027.0
2016-09-06,83800,84600,82400,82900,116068,2083279.0,25130027.0
2016-09-07,82800,82900,81100,81300,100518,2043071.0,25130027.0
2016-09-08,81500,82700,80300,81900,142888,2058149.0,25130027.0
2016-09-09,81100,81600,78700,80900,170516,2033019.0,25130027.0
2016-09-12,79300,80500,78500,80000,122733,2010402.0,25130027.0
2016-09-13,80900,80900,77000,78400,252812,1970511.0,25134072.0
2016-09-19,77400,78900,76600,78200,126089,1965484.0,25134072.0
2016-09-20,77600,79100,77300,79000,67171,1985592.0,25134072.0
