농심홀딩스(072710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-01,163500,170000,163500,169500,7369,786105.0,4637790.0
2016-02-02,169000,172000,167000,170000,9095,788424.0,4637790.0
2016-02-03,170000,171000,166500,168500,5075,781468.0,4637790.0
2016-02-04,169500,171500,165500,169000,7230,783787.0,4637790.0
2016-02-05,169000,171000,164000,170000,11398,788424.0,4637790.0
2016-02-11,165500,168000,162000,163000,4782,755960.0,4637790.0
2016-02-12,163000,163000,148000,149500,17735,693350.0,4637790.0
2016-02-15,151500,159500,151500,157500,13542,730452.0,4637790.0
2016-02-16,157500,160500,154000,158000,12332,732771.0,4637790.0
2016-02-17,156500,158500,149000,149500,14299,693350.0,4637790.0
2016-02-18,151000,153500,149500,150000,9198,695668.0,4637790.0
2016-02-19,151500,155000,150000,153500,7949,711901.0,4637790.0
2016-02-22,151500,154000,147500,150500,16411,697987.0,4637790.0
2016-02-23,151500,151500,145000,148000,11426,686393.0,4637790.0
2016-02-24,146500,149500,145000,148000,9273,686393.0,4637790.0
2016-02-25,149000,149500,143000,146500,8882,679436.0,4637790.0
2016-02-26,148000,151000,146500,148500,15931,688712.0,4637790.0
2016-02-29,151000,151000,144500,145000,7811,672480.0,4637790.0
2016-03-02,147000,148500,145000,148500,8806,688712.0,4637790.0
2016-03-03,147500,148000,145000,148000,7740,686393.0,4637790.0
2016-03-04,146000,148500,144500,147000,8847,681755.0,4637790.0
2016-03-07,145500,148500,145500,147500,5422,684074.0,4637790.0
2016-03-08,147000,147000,140500,141000,13004,653928.0,4637790.0
2016-03-09,142000,147000,140500,147000,16457,681755.0,4637790.0
2016-03-10,147000,148000,145000,147000,7349,681755.0,4637790.0
2016-03-11,147000,149500,145000,149000,6197,691031.0,4637790.0
2016-03-14,148000,148000,145500,146500,5498,679436.0,4637790.0
2016-03-15,145500,151500,145500,151000,9762,700306.0,4637790.0
2016-03-16,152500,154000,149500,153000,9269,709582.0,4637790.0
2016-03-17,153000,153000,150500,151000,7025,700306.0,4637790.0
2016-03-18,151500,153500,149500,153500,4219,711901.0,4637790.0
2016-03-21,153500,153500,148000,148000,7008,686393.0,4637790.0
2016-03-22,148000,150000,147000,149000,3610,691031.0,4637790.0
2016-03-23,149000,152000,148000,151000,3889,700306.0,4637790.0
2016-03-24,153000,154000,150500,152000,4193,704944.0,4637790.0
2016-03-25,151000,155000,151000,153000,2943,709582.0,4637790.0
2016-03-28,153000,155500,152500,154500,3466,716539.0,4637790.0
2016-03-29,154500,156000,152000,153500,1835,711901.0,4637790.0
2016-03-30,153500,154500,151000,153000,4638,709582.0,4637790.0
2016-03-31,153000,154000,149500,151500,4496,702625.0,4637790.0
2016-04-01,152500,155000,151500,153000,1896,709582.0,4637790.0
2016-04-04,152500,155000,152000,153500,1527,711901.0,4637790.0
2016-04-05,154500,156500,152000,155500,3571,721176.0,4637790.0
2016-04-06,155500,156000,152500,152500,2094,707263.0,4637790.0
2016-04-07,154000,154000,151000,151500,2102,702625.0,4637790.0
2016-04-08,151500,157500,150500,155500,3742,721176.0,4637790.0
2016-04-11,154000,156000,152500,154000,5961,714220.0,4637790.0
2016-04-12,155000,155000,150000,151000,5491,700306.0,4637790.0
2016-04-14,152000,152000,148500,149500,7912,693350.0,4637790.0
2016-04-15,150000,152000,148000,151500,2245,702625.0,4637790.0
2016-04-18,151500,152500,149500,151000,1845,700306.0,4637790.0
2016-04-19,151500,152000,150000,150500,2525,697987.0,4637790.0
2016-04-20,150500,152500,150000,151500,1646,702625.0,4637790.0
2016-04-21,151500,152000,149500,150000,3109,695668.0,4637790.0
2016-04-22,150000,150500,148000,150000,4871,695668.0,4637790.0
2016-04-25,149000,150000,147500,148500,2723,688712.0,4637790.0
2016-04-26,149000,149500,147500,148500,742,688712.0,4637790.0
2016-04-27,149000,150000,147000,148000,3140,686393.0,4637790.0
2016-04-28,148000,149500,147000,149000,1770,691031.0,4637790.0
2016-04-29,149000,149000,145000,147500,2186,684074.0,4637790.0
2016-05-02,147000,148000,145500,148000,2380,686393.0,4637790.0
2016-05-03,148500,151000,146500,150000,3467,695668.0,4637790.0
2016-05-04,150000,154000,148500,154000,4803,714220.0,4637790.0
2016-05-09,153000,159000,151500,156500,4168,725814.0,4637790.0
2016-05-10,157500,158000,154500,155500,2452,721176.0,4637790.0
2016-05-11,155500,158000,152000,157500,3999,730452.0,4637790.0
2016-05-12,157500,158000,154500,158000,1622,732771.0,4637790.0
2016-05-13,158000,160000,157500,158500,1354,735090.0,4637790.0
2016-05-16,158500,161000,156500,160000,3585,742046.0,4637790.0
2016-05-17,163500,168000,160500,163000,5769,755960.0,4637790.0
2016-05-18,163000,165000,158500,160000,2094,742046.0,4637790.0
2016-05-19,157500,159000,155000,155500,1538,721176.0,4637790.0
2016-05-20,155500,158500,155500,157500,2386,730452.0,4637790.0
2016-05-23,158000,161500,155000,160000,3017,742046.0,4637790.0
2016-05-24,160000,160500,156500,160000,2075,742046.0,4637790.0
2016-05-25,162000,162000,157000,158500,1867,735090.0,4637790.0
2016-05-26,160500,160500,155000,157000,2344,728133.0,4637790.0
2016-05-27,158500,160500,156500,159500,2647,739728.0,4637790.0
2016-05-30,159500,159500,157000,159500,1715,739728.0,4637790.0
2016-05-31,157500,162500,156500,162500,2364,753641.0,4637790.0
2016-06-01,162000,162000,156000,156000,4828,723495.0,4637790.0
2016-06-02,156500,157500,154500,155500,2529,721176.0,4637790.0
2016-06-03,156500,156500,154000,156000,1708,723495.0,4637790.0
2016-06-07,154000,157500,154000,155000,2921,718857.0,4637790.0
2016-06-08,155000,156000,154000,155000,1068,718857.0,4637790.0
2016-06-09,155000,156500,152500,154000,2340,714220.0,4637790.0
2016-06-10,154000,154000,151000,152500,1299,707263.0,4637790.0
2016-06-13,152500,154500,151000,152500,3341,707263.0,4637790.0
2016-06-14,155500,155500,150000,150000,2138,695668.0,4637790.0
2016-06-15,150000,150500,146000,148500,3668,688712.0,4637790.0
2016-06-16,147000,150000,146500,149000,2568,691031.0,4637790.0
2016-06-17,149000,149500,146000,148000,2430,686393.0,4637790.0
2016-06-20,147000,147500,144500,146500,2796,679436.0,4637790.0
2016-06-21,145500,146000,144500,145500,2310,674798.0,4637790.0
2016-06-22,146000,146000,143000,144000,2487,667842.0,4637790.0
2016-06-23,143500,144000,141000,142000,2594,658566.0,4637790.0
2016-06-24,141500,143000,134500,135000,8605,626102.0,4637790.0
2016-06-27,134000,139500,130000,139500,5049,646972.0,4637790.0
2016-06-28,137000,142000,137000,142000,3885,658566.0,4637790.0
2016-06-29,143500,146000,141500,146000,3670,677117.0,4637790.0
2016-06-30,146000,147500,144500,147000,2334,681755.0,4637790.0
2016-07-01,147000,148000,144500,147500,4127,684074.0,4637790.0
2016-07-04,147500,147500,141000,142000,4241,658566.0,4637790.0
2016-07-05,142500,142500,139500,140500,1094,651609.0,4637790.0
2016-07-06,140500,141000,136500,138500,1548,642334.0,4637790.0
2016-07-07,139500,140500,136000,138500,1711,642334.0,4637790.0
2016-07-08,136000,137000,134000,135000,2649,626102.0,4637790.0
2016-07-11,137500,137500,132000,133000,2670,616826.0,4637790.0
2016-07-12,134000,134000,130500,132000,3892,612188.0,4637790.0
2016-07-13,131500,134500,129000,130500,5870,605232.0,4637790.0
2016-07-14,130500,130500,125000,125500,15697,582043.0,4637790.0
2016-07-15,126000,127500,123500,126500,7643,586680.0,4637790.0
2016-07-18,126000,126500,122000,126000,13863,584362.0,4637790.0
2016-07-19,125000,127000,124000,126500,9633,586680.0,4637790.0
2016-07-20,126500,129000,125000,129000,13440,598275.0,4637790.0
2016-07-21,129000,129000,124000,126500,9229,586680.0,4637790.0
2016-07-22,126000,129500,125500,128500,13064,595956.0,4637790.0
2016-07-25,128000,129000,127000,128500,7848,595956.0,4637790.0
2016-07-26,128500,129500,127000,129000,10796,598275.0,4637790.0
2016-07-27,129000,130000,127500,129500,5415,600594.0,4637790.0
2016-07-28,130000,131000,128000,131000,8593,607550.0,4637790.0
2016-07-29,131000,131000,127000,129000,12815,598275.0,4637790.0
2016-08-01,128000,132500,128000,131500,9305,609869.0,4637790.0
2016-08-02,132500,134000,131000,133500,7510,619145.0,4637790.0
2016-08-03,134500,134500,132500,133500,4226,619145.0,4637790.0
2016-08-04,134500,134500,130000,132000,3572,612188.0,4637790.0
2016-08-05,133000,133000,128000,128500,5047,595956.0,4637790.0
2016-08-08,128500,132000,128500,132000,3053,612188.0,4637790.0
2016-08-09,133000,134000,132000,133000,7972,616826.0,4637790.0
2016-08-10,134000,135000,131500,134500,12894,623783.0,4637790.0
2016-08-11,134500,134500,132000,133500,21926,619145.0,4637790.0
2016-08-12,134500,136000,132500,135000,6677,626102.0,4637790.0
2016-08-16,135000,135500,131000,131500,4061,609869.0,4637790.0
2016-08-17,127500,129500,122000,124000,18212,575086.0,4637790.0
2016-08-18,123500,123500,117500,120500,19636,558854.0,4637790.0
2016-08-19,120500,120500,115500,116500,14301,540303.0,4637790.0
2016-08-22,116500,117000,113000,115500,9260,535665.0,4637790.0
2016-08-23,115500,117000,113000,116000,16892,537984.0,4637790.0
2016-08-24,116500,117000,114000,116000,7896,537984.0,4637790.0
2016-08-25,116500,116500,114000,115000,5192,533346.0,4637790.0
2016-08-26,116500,116500,113500,114000,6214,528708.0,4637790.0
2016-08-29,114500,114500,112000,114000,3615,528708.0,4637790.0
2016-08-30,114500,114500,112000,112500,3966,521751.0,4637790.0
2016-08-31,113000,114000,112000,113000,3641,524070.0,4637790.0
2016-09-01,113500,113500,109500,111000,9058,514795.0,4637790.0
2016-09-02,111500,113000,111000,113000,5350,524070.0,4637790.0
2016-09-05,113000,113500,110500,111000,7205,514795.0,4637790.0
2016-09-06,111500,111500,109000,109500,6288,507838.0,4637790.0
2016-09-07,110000,111000,109000,110000,6827,510157.0,4637790.0
2016-09-08,110500,111000,108500,109500,5825,507838.0,4637790.0
2016-09-09,109500,109500,107000,107500,4218,498562.0,4637790.0
2016-09-12,106500,109500,106000,109000,4052,505519.0,4637790.0
2016-09-13,108500,110500,107500,108000,3332,500881.0,4637790.0
2016-09-19,108000,109500,106500,107500,2406,498562.0,4637790.0
2016-09-20,108500,112500,108000,111500,6795,517114.0,4637790.0
2016-09-21,111500,112500,110000,112000,3596,519432.0,4637790.0
2016-09-22,113000,113500,111500,112000,3438,519432.0,4637790.0
2016-09-23,112000,113500,111000,112000,5781,519432.0,4637790.0
2016-09-26,112500,112500,109500,111000,5134,514795.0,4637790.0
2016-09-27,109500,112000,109500,112000,3750,519432.0,4637790.0
2016-09-28,112500,112500,111000,112000,2104,519432.0,4637790.0
2016-09-29,112500,113000,111000,112500,3541,521751.0,4637790.0
2016-09-30,113000,113000,109500,109500,3618,507838.0,4637790.0
2016-10-04,110000,112000,109500,111000,2279,514795.0,4637790.0
2016-10-05,111000,116500,110000,116000,11462,537984.0,4637790.0
2016-10-06,116000,116500,113000,114000,5903,528708.0,4637790.0
2016-10-07,113500,115000,109000,109000,8812,505519.0,4637790.0
2016-10-10,110000,110000,108500,109500,2355,507838.0,4637790.0
2016-10-11,108000,111500,108000,110500,2804,512476.0,4637790.0
2016-10-12,111500,111500,109000,109500,2253,507838.0,4637790.0
2016-10-13,110000,110000,107500,108000,1780,500881.0,4637790.0
2016-10-14,108000,109000,104500,106500,4851,493925.0,4637790.0
2016-10-17,106500,107500,106500,107500,2700,498562.0,4637790.0
2016-10-18,107000,108500,106000,107500,1644,498562.0,4637790.0
2016-10-19,108000,108500,106500,107500,2264,498562.0,4637790.0
2016-10-20,107500,108500,106500,108500,2337,503200.0,4637790.0
2016-10-21,108000,108500,104500,107500,5252,498562.0,4637790.0
2016-10-24,107500,107500,104000,105500,4798,489287.0,4637790.0
2016-10-25,104500,106000,104000,104500,3052,484649.0,4637790.0
2016-10-26,106000,106000,102000,103500,3697,480011.0,4637790.0
2016-10-27,104000,107500,103500,106000,2710,491606.0,4637790.0
2016-10-28,106000,107500,104500,105500,3610,489287.0,4637790.0
2016-10-31,107500,107500,100500,101000,3482,468417.0,4637790.0
2016-11-01,101000,102500,100500,101500,2334,470736.0,4637790.0
2016-11-02,101000,102000,99900,101000,7072,468417.0,4637790.0
2016-11-03,101000,106000,100000,106000,4880,491606.0,4637790.0
2016-11-04,103000,107000,103000,104000,4050,482330.0,4637790.0
2016-11-07,105000,105500,102500,104000,2155,482330.0,4637790.0
2016-11-08,104000,106500,104000,106000,2081,491606.0,4637790.0
2016-11-09,106000,106500,100000,105500,6759,489287.0,4637790.0
2016-11-10,104500,106000,103500,106000,1586,491606.0,4637790.0
2016-11-11,107000,108000,104500,107000,2446,496244.0,4637790.0
2016-11-14,107000,108000,107000,107000,822,496244.0,4637790.0
2016-11-15,108000,114500,107000,114000,13264,528708.0,4637790.0
2016-11-16,115000,117500,112000,117000,8270,542621.0,4637790.0
2016-11-17,117000,117000,113500,115500,2990,535665.0,4637790.0
2016-11-18,115500,115500,112000,114500,2819,531027.0,4637790.0
2016-11-21,114500,114500,109000,110000,2670,510157.0,4637790.0
2016-11-22,111500,113000,109500,110500,2738,512476.0,4637790.0
2016-11-23,111000,116500,109500,113500,5621,526389.0,4637790.0
2016-11-24,113500,113500,110000,111500,3232,517114.0,4637790.0
2016-11-25,111500,111500,105500,108000,3067,500881.0,4637790.0
2016-11-28,109000,109500,107000,108000,1467,500881.0,4637790.0
2016-11-29,109000,112000,106000,110500,8471,512476.0,4637790.0
2016-11-30,110000,113500,110000,113500,4977,526389.0,4637790.0
2016-12-01,114000,115000,111000,113500,5106,526389.0,4637790.0
2016-12-02,114000,114000,111000,113000,2082,524070.0,4637790.0
2016-12-05,112000,112500,111000,112000,876,519432.0,4637790.0
2016-12-06,112000,114000,111000,113500,1949,526389.0,4637790.0
2016-12-07,113500,114500,111500,113000,4720,524070.0,4637790.0
2016-12-08,113500,114000,111000,111000,3257,514795.0,4637790.0
2016-12-09,112000,112500,111000,112000,2420,519432.0,4637790.0
2016-12-12,112500,113500,109000,109500,4243,507838.0,4637790.0
2016-12-13,109500,114000,109500,114000,6781,528708.0,4637790.0
2016-12-14,116000,118500,113000,117500,11649,544940.0,4637790.0
2016-12-15,116000,118000,114500,117000,2124,542621.0,4637790.0
2016-12-16,117000,123000,114000,118500,26169,549578.0,4637790.0
2016-12-19,120000,121000,118000,119500,4878,554216.0,4637790.0
2016-12-20,120000,121000,118500,120500,6075,558854.0,4637790.0
2016-12-21,119500,120000,117000,117500,8556,544940.0,4637790.0
2016-12-22,117500,120000,117000,119500,5657,554216.0,4637790.0
2016-12-23,118500,119500,117000,118000,9139,547259.0,4637790.0
2016-12-26,119000,119500,115500,116500,4433,540303.0,4637790.0
2016-12-27,116500,118500,115500,116000,7401,537984.0,4637790.0
2016-12-28,115000,121000,115000,120000,8103,556535.0,4637790.0
2016-12-29,121000,121500,116500,120500,3316,558854.0,4637790.0
2017-01-02,119000,120500,117500,118500,1045,549578.0,4637790.0
2017-01-03,118500,118500,115500,118000,4629,547259.0,4637790.0
2017-01-04,117500,117500,114000,114500,4676,531027.0,4637790.0
2017-01-05,114500,116000,112500,115500,4619,535665.0,4637790.0
2017-01-06,115000,117000,113000,117000,4036,542621.0,4637790.0
2017-01-09,115500,116000,113500,113500,1916,526389.0,4637790.0
2017-01-10,113000,115500,110000,113500,6857,526389.0,4637790.0
2017-01-11,113500,117000,112500,117000,3074,542621.0,4637790.0
2017-01-12,116500,117000,114500,117000,912,542621.0,4637790.0
2017-01-13,115500,118000,115500,115500,3343,535665.0,4637790.0
2017-01-16,115000,117000,114500,115500,2900,535665.0,4637790.0
2017-01-17,115500,116500,114000,115000,3009,533346.0,4637790.0
2017-01-18,114500,115000,112000,113000,4933,524070.0,4637790.0
2017-01-19,112000,113500,111000,112000,3594,519432.0,4637790.0
2017-01-20,111500,113000,111000,111000,2446,514795.0,4637790.0
2017-01-23,110000,112500,110000,110500,2887,512476.0,4637790.0
2017-01-24,110000,112000,110000,112000,1183,519432.0,4637790.0
2017-01-25,111500,111500,109500,111000,2684,514795.0,4637790.0
2017-01-26,111000,111500,107000,107500,4329,498562.0,4637790.0
2017-01-31,108000,109500,107000,109000,1769,505519.0,4637790.0
2017-02-01,110000,112500,108000,112500,5486,521751.0,4637790.0
2017-02-02,113000,118000,112500,117000,10254,542621.0,4637790.0
2017-02-03,116500,118000,115500,117000,2050,542621.0,4637790.0
2017-02-06,118000,121000,116000,121000,8379,561173.0,4637790.0
2017-02-07,121000,121000,117500,119000,3114,551897.0,4637790.0
2017-02-08,118000,119500,115000,117500,2212,544940.0,4637790.0
2017-02-09,117000,117500,115000,116500,5371,540303.0,4637790.0
2017-02-10,116000,117000,114000,115500,4270,535665.0,4637790.0
2017-02-13,115500,116500,113500,115500,2444,535665.0,4637790.0
2017-02-14,115500,116000,112000,113500,4513,526389.0,4637790.0
2017-02-15,113500,114000,112500,114000,1727,528708.0,4637790.0
2017-02-16,114000,114000,111500,112500,2724,521751.0,4637790.0
2017-02-17,112000,113000,111000,113000,1456,524070.0,4637790.0
2017-02-20,113500,113500,111500,112500,1280,521751.0,4637790.0
2017-02-21,112500,112500,111000,111500,9796,517114.0,4637790.0
2017-02-22,112000,112500,110500,111500,3701,517114.0,4637790.0
2017-02-23,111000,111500,107500,108000,12674,500881.0,4637790.0
2017-02-24,110000,110000,107000,107500,9404,498562.0,4637790.0
2017-02-27,107000,108500,107000,107500,4630,498562.0,4637790.0
2017-02-28,108000,108000,106500,107500,3456,498562.0,4637790.0
2017-03-02,107500,108000,105500,107000,6561,496244.0,4637790.0
2017-03-03,106500,106500,103500,104000,8234,482330.0,4637790.0
2017-03-06,104000,104000,101500,103000,4599,477692.0,4637790.0
2017-03-07,103000,104000,101500,104000,4540,482330.0,4637790.0
2017-03-08,104000,104500,101500,103500,7074,480011.0,4637790.0
2017-03-09,103000,103000,102000,103000,3168,477692.0,4637790.0
2017-03-10,103000,104000,102500,103500,1396,480011.0,4637790.0
2017-03-13,103000,104000,102500,103500,2361,480011.0,4637790.0
2017-03-14,104000,104500,103000,104500,2445,484649.0,4637790.0
2017-03-15,104000,104000,102500,102500,3064,475373.0,4637790.0
2017-03-16,103000,104500,102000,103000,3225,477692.0,4637790.0
2017-03-17,103000,103500,102000,103000,1671,477692.0,4637790.0
2017-03-20,103000,103500,101000,101500,4094,470736.0,4637790.0
2017-03-21,101500,102000,100000,100500,9249,466098.0,4637790.0
2017-03-22,100500,100500,99300,99800,9470,462851.0,4637790.0
2017-03-23,99800,100500,99500,100000,7379,463779.0,4637790.0
2017-03-24,100000,102000,99800,101500,11677,470736.0,4637790.0
2017-03-27,101500,103500,101000,102000,7024,473055.0,4637790.0
2017-03-28,103500,103500,101500,103000,1844,477692.0,4637790.0
2017-03-29,103500,103500,102500,103000,1507,477692.0,4637790.0
2017-03-30,103000,103500,102000,103500,1580,480011.0,4637790.0
2017-03-31,103000,103500,101500,102500,2143,475373.0,4637790.0
2017-04-03,102500,104500,102500,104000,8669,482330.0,4637790.0
2017-04-04,104000,105500,103500,105500,4135,489287.0,4637790.0
2017-04-05,105500,105500,103000,104500,4455,484649.0,4637790.0
2017-04-06,105000,109000,103500,109000,14578,505519.0,4637790.0
2017-04-07,108500,111000,107000,107500,9929,498562.0,4637790.0
2017-04-10,107500,108500,106500,107500,3071,498562.0,4637790.0
2017-04-11,107000,108000,104500,107500,4690,498562.0,4637790.0
2017-04-12,108000,108500,106500,107000,3932,496244.0,4637790.0
2017-04-13,107000,108500,106000,108500,2080,503200.0,4637790.0
2017-04-14,108500,108500,106500,107500,1636,498562.0,4637790.0
2017-04-17,109000,109000,106500,108500,1618,503200.0,4637790.0
2017-04-18,108500,109000,107000,109000,2290,505519.0,4637790.0
2017-04-19,109000,110000,107500,108000,3395,500881.0,4637790.0
2017-04-20,107500,109500,106500,109500,3728,507838.0,4637790.0
2017-04-21,109500,110500,108500,109500,2625,507838.0,4637790.0
2017-04-24,110500,110500,108500,109000,3043,505519.0,4637790.0
2017-04-25,110000,110500,109000,110000,2432,510157.0,4637790.0
2017-04-26,110500,110500,109500,110000,3112,510157.0,4637790.0
2017-04-27,109000,110000,106500,107000,5895,496244.0,4637790.0
2017-04-28,107500,108000,107000,108000,303495,500881.0,4637790.0
2017-05-02,109000,110500,108500,110000,3579,510157.0,4637790.0
2017-05-04,111000,111500,109500,110000,3026,510157.0,4637790.0
2017-05-08,109500,112000,109500,112000,4977,519432.0,4637790.0
2017-05-10,112500,114500,112000,113500,6483,526389.0,4637790.0
2017-05-11,114000,114000,112000,113000,3208,524070.0,4637790.0
2017-05-12,112000,113000,111500,112000,2130,519432.0,4637790.0
2017-05-15,112500,112500,110500,111500,2164,517114.0,4637790.0
2017-05-16,111500,113000,110000,111000,7631,514795.0,4637790.0
2017-05-17,111500,111500,108000,108500,8097,503200.0,4637790.0
2017-05-18,108500,108500,106500,107500,5166,498562.0,4637790.0
2017-05-19,108000,110000,108000,109500,3333,507838.0,4637790.0
2017-05-22,110000,110500,108500,109500,6551,507838.0,4637790.0
2017-05-23,110000,110000,108000,108500,6760,503200.0,4637790.0
2017-05-24,109000,109000,107000,108000,8682,500881.0,4637790.0
2017-05-25,108000,116500,108000,115000,20883,533346.0,4637790.0
2017-05-26,115000,117000,112500,115000,9788,533346.0,4637790.0
2017-05-29,116000,116500,115000,115500,6378,535665.0,4637790.0
2017-05-30,117000,118500,116000,118000,6798,547259.0,4637790.0
2017-05-31,118000,119500,116000,119500,4559,554216.0,4637790.0
2017-06-01,119500,120000,117000,119000,6944,551897.0,4637790.0
2017-06-02,121000,122500,119000,121500,8640,563491.0,4637790.0
2017-06-05,121000,123000,114500,122000,5378,565810.0,4637790.0
2017-06-07,122000,123000,119500,123000,7417,570448.0,4637790.0
2017-06-08,123500,135500,123000,135500,38356,628421.0,4637790.0
2017-06-09,133000,135000,126500,126500,16986,586680.0,4637790.0
2017-06-12,127000,131500,124000,131500,7666,609869.0,4637790.0
2017-06-13,129000,134000,129000,133500,10599,619145.0,4637790.0
2017-06-14,131000,132000,128000,128000,7493,593637.0,4637790.0
2017-06-15,128000,133500,126500,131500,13500,609869.0,4637790.0
2017-06-16,130000,130500,127000,129500,4447,600594.0,4637790.0
2017-06-19,127500,130500,126500,130500,6335,605232.0,4637790.0
2017-06-20,129500,131500,124000,129500,10872,600594.0,4637790.0
2017-06-21,129000,129000,126500,127500,1245,591318.0,4637790.0
2017-06-22,128000,128500,123500,125000,4906,579724.0,4637790.0
2017-06-23,126000,129000,125000,127500,4105,591318.0,4637790.0
2017-06-26,127500,127500,124000,124000,2433,575086.0,4637790.0
2017-06-27,125000,125000,122000,125000,5014,579724.0,4637790.0
2017-06-28,125000,127500,124000,127500,2905,591318.0,4637790.0
2017-06-29,127500,127500,122500,124000,12812,575086.0,4637790.0
2017-06-30,124000,124500,121500,123000,2803,570448.0,4637790.0
2017-07-03,123000,123500,119500,121500,2711,563491.0,4637790.0
2017-07-04,121500,121500,118000,118500,6786,549578.0,4637790.0
2017-07-05,119000,119500,118000,119000,1498,551897.0,4637790.0
2017-07-06,119000,119000,117000,118000,2292,547259.0,4637790.0
2017-07-07,118000,118500,114000,114000,5093,528708.0,4637790.0
2017-07-10,114000,114000,112000,112000,4228,519432.0,4637790.0
2017-07-11,113000,113500,111000,112000,4755,519432.0,4637790.0
2017-07-12,112000,114500,112000,113500,2557,526389.0,4637790.0
2017-07-13,113500,113500,112500,113000,1567,524070.0,4637790.0
2017-07-14,114000,114000,111500,113000,2339,524070.0,4637790.0
2017-07-17,113000,113500,111500,113000,2368,524070.0,4637790.0
2017-07-18,113500,113500,111500,112000,1703,519432.0,4637790.0
2017-07-19,112500,116000,111500,116000,4898,537984.0,4637790.0
2017-07-20,116000,116000,111000,111500,9058,517114.0,4637790.0
2017-07-21,111500,111500,109500,110000,9851,510157.0,4637790.0
2017-07-24,110000,111000,109000,110000,6562,510157.0,4637790.0
2017-07-25,111000,111500,110000,110000,6814,510157.0,4637790.0
2017-07-26,110000,111500,109000,110000,7842,510157.0,4637790.0
2017-07-27,110500,111000,110000,110000,5035,510157.0,4637790.0
2017-07-28,110000,110500,106500,108500,11977,503200.0,4637790.0
2017-07-31,108000,109500,107000,109500,3363,507838.0,4637790.0
2017-08-01,109500,111000,109500,111000,4393,514795.0,4637790.0
2017-08-02,111000,111500,110500,110500,4980,512476.0,4637790.0
2017-08-03,110500,111000,110000,111000,3280,514795.0,4637790.0
2017-08-04,110500,111000,109000,111000,3209,514795.0,4637790.0
2017-08-07,111000,111500,109000,110000,5968,510157.0,4637790.0
2017-08-08,110500,110500,109000,110000,1844,510157.0,4637790.0
2017-08-09,110000,110000,109000,109000,1208,505519.0,4637790.0
2017-08-10,109000,111000,108500,111000,5024,514795.0,4637790.0
2017-08-11,111000,111000,108500,109500,4001,507838.0,4637790.0
2017-08-14,109500,110000,109000,110000,2155,510157.0,4637790.0
2017-08-16,109500,111000,109000,110000,7221,510157.0,4637790.0
2017-08-17,110000,110500,109000,110500,1956,512476.0,4637790.0
2017-08-18,110500,113000,109500,112000,3439,519432.0,4637790.0
2017-08-21,112500,112500,111000,112000,3801,519432.0,4637790.0
2017-08-22,112000,112500,111000,112500,3272,521751.0,4637790.0
2017-08-23,112500,112500,110000,110000,2859,510157.0,4637790.0
2017-08-24,110500,111000,109500,111000,1193,514795.0,4637790.0
2017-08-25,111000,112000,110500,111500,2170,517114.0,4637790.0
2017-08-28,111500,113500,111500,113000,4843,524070.0,4637790.0
2017-08-29,113500,113500,111000,113500,3946,526389.0,4637790.0
2017-08-30,113000,114500,112500,114000,2665,528708.0,4637790.0
2017-08-31,113500,114000,111500,114000,3293,528708.0,4637790.0
2017-09-01,114000,115000,113500,114500,3758,531027.0,4637790.0
2017-09-04,114000,114500,111000,113500,2662,526389.0,4637790.0
2017-09-05,113500,114500,112000,113000,1549,524070.0,4637790.0
2017-09-06,113000,113000,110000,112000,3198,519432.0,4637790.0
2017-09-07,112000,116000,111000,115500,3983,535665.0,4637790.0
2017-09-08,114000,115500,112500,113500,1973,526389.0,4637790.0
2017-09-11,113000,115000,113000,113500,2020,526389.0,4637790.0
2017-09-12,113000,113500,112500,113500,3170,526389.0,4637790.0
2017-09-13,113500,113500,111000,111500,2684,517114.0,4637790.0
2017-09-14,112000,112500,110000,112000,3017,519432.0,4637790.0
2017-09-15,112000,117500,112000,116500,6072,540303.0,4637790.0
2017-09-18,118500,118500,115000,117500,2535,544940.0,4637790.0
2017-09-19,118000,118500,115500,116000,1681,537984.0,4637790.0
2017-09-20,116500,116500,113000,115000,1843,533346.0,4637790.0
2017-09-21,114000,114500,113000,114000,1218,528708.0,4637790.0
2017-09-22,113000,113500,109500,109500,4190,507838.0,4637790.0
2017-09-25,109000,110500,108000,110000,2848,510157.0,4637790.0
2017-09-26,110000,110500,108500,110000,1178,510157.0,4637790.0
2017-09-27,110000,111500,108500,111000,1463,514795.0,4637790.0
2017-09-28,111500,111500,108000,110000,4536,510157.0,4637790.0
2017-09-29,109500,111000,109000,110000,786,510157.0,4637790.0
2017-10-10,110000,111000,108500,109500,2975,507838.0,4637790.0
2017-10-11,110000,110500,108000,110000,4309,510157.0,4637790.0
2017-10-12,110000,110500,109000,110000,2218,510157.0,4637790.0
2017-10-13,110000,110500,108500,109500,3638,507838.0,4637790.0
2017-10-16,109000,110000,108000,110000,5776,510157.0,4637790.0
2017-10-17,110000,112500,109500,109500,6757,507838.0,4637790.0
2017-10-18,110000,111500,109500,111000,2399,514795.0,4637790.0
2017-10-19,110000,111500,109500,111000,1685,514795.0,4637790.0
2017-10-20,111000,112000,110000,111000,1386,514795.0,4637790.0
2017-10-23,111000,111500,110000,111500,1954,517114.0,4637790.0
2017-10-24,111500,112000,110500,112000,896,519432.0,4637790.0
