시디즈(134790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-14,27300,27300,27300,27300,24951,54600.0,2000000.0
2017-12-15,35450,35450,35450,35450,7771,70900.0,2000000.0
2017-12-18,46050,46050,42750,46050,180485,92100.0,2000000.0
2017-12-19,42750,51900,41000,45000,355457,90000.0,2000000.0
2017-12-20,43600,46200,39100,39100,69113,78200.0,2000000.0
2017-12-21,38400,43250,36000,39200,138063,78400.0,2000000.0
2017-12-22,39000,42850,37100,37200,84710,74400.0,2000000.0
2017-12-26,37200,39350,36000,37850,38467,75700.0,2000000.0
2017-12-27,37000,43500,37000,41000,67059,82000.0,2000000.0
2017-12-28,41000,41750,39250,41200,27165,82400.0,2000000.0
2018-01-02,40850,42200,39850,42200,15124,84400.0,2000000.0
2018-01-03,42300,43800,41000,42100,16075,84200.0,2000000.0
2018-01-04,42100,44300,41500,43000,26833,86000.0,2000000.0
2018-01-05,43000,44400,42000,44000,13694,88000.0,2000000.0
2018-01-08,44500,45300,43150,44900,13416,89800.0,2000000.0
2018-01-09,44850,44850,43250,44300,16094,88600.0,2000000.0
2018-01-10,43800,44350,41100,42000,18615,84000.0,2000000.0
2018-01-11,42800,43550,40100,42500,14345,85000.0,2000000.0
2018-01-12,42500,52700,42500,44350,76948,88700.0,2000000.0
2018-01-15,44350,54000,44350,52800,70914,105600.0,2000000.0
2018-01-16,52900,60500,52500,54000,68322,108000.0,2000000.0
2018-01-17,54000,58900,53200,56700,43821,113400.0,2000000.0
2018-01-18,56600,56600,51000,52700,34595,105400.0,2000000.0
2018-01-19,52600,52600,49400,50600,14211,101200.0,2000000.0
2018-01-22,49100,52400,48200,50400,8793,100800.0,2000000.0
2018-01-23,50100,58600,50100,55300,27727,110600.0,2000000.0
2018-01-24,55900,60700,55900,59000,27295,118000.0,2000000.0
2018-01-25,58500,60100,56500,58200,7008,116400.0,2000000.0
2018-01-26,57500,60800,57200,59300,7106,118600.0,2000000.0
2018-01-29,60400,61500,59300,59400,9652,118800.0,2000000.0
2018-01-30,60000,61900,57600,60700,6725,121400.0,2000000.0
2018-01-31,60300,62400,59500,62400,11144,124800.0,2000000.0
2018-02-01,63600,63800,58800,59300,10268,118600.0,2000000.0
2018-02-02,59300,61100,57800,59300,4635,118600.0,2000000.0
2018-02-05,59200,59200,55900,55900,13595,111800.0,2000000.0
2018-02-06,50900,56300,50900,55800,10884,111600.0,2000000.0
2018-02-07,57200,57200,51500,51600,16796,103200.0,2000000.0
2018-02-08,53000,60900,51800,57700,15787,115400.0,2000000.0
2018-02-09,56300,60400,52200,58200,8187,116400.0,2000000.0
2018-02-12,59600,59600,56800,56800,3168,113600.0,2000000.0
2018-02-13,57200,62900,55000,59500,24304,119000.0,2000000.0
2018-02-14,59600,60800,57500,59500,3583,119000.0,2000000.0
2018-02-19,60000,60600,58200,59000,2177,118000.0,2000000.0
2018-02-20,59900,59900,57100,58800,2223,117600.0,2000000.0
2018-02-21,59500,60000,57500,58100,2438,116200.0,2000000.0
2018-02-22,58100,59500,57200,57700,3555,115400.0,2000000.0
2018-02-23,57200,58700,55500,58700,5389,117400.0,2000000.0
2018-02-26,59800,59800,57700,57700,3728,115400.0,2000000.0
2018-02-27,57700,62000,57700,58400,10091,116800.0,2000000.0
2018-02-28,58200,61500,58200,61300,8590,122600.0,2000000.0
2018-03-02,62000,65800,59700,65600,8008,131200.0,2000000.0
2018-03-05,65600,72500,65000,65000,31676,130000.0,2000000.0
2018-03-06,67900,67900,63000,65300,7640,130600.0,2000000.0
2018-03-07,65200,65300,63500,65300,2749,130600.0,2000000.0
2018-03-08,67000,68100,63600,65200,2564,130400.0,2000000.0
2018-03-09,66000,67200,63800,63800,4580,127600.0,2000000.0
2018-03-12,64800,65300,63000,64000,2759,128000.0,2000000.0
2018-03-13,65800,65900,63500,63600,3220,127200.0,2000000.0
2018-03-14,64900,64900,62500,63600,4254,127200.0,2000000.0
2018-03-15,64500,64500,59300,61100,8623,122200.0,2000000.0
2018-03-16,61100,63200,58800,61100,4355,122200.0,2000000.0
2018-03-19,60000,63000,60000,62400,2227,124800.0,2000000.0
2018-03-20,61500,64500,60500,63800,5991,127600.0,2000000.0
2018-03-21,63800,68900,62800,68500,14279,137000.0,2000000.0
2018-03-22,68200,71700,67500,69000,8221,138000.0,2000000.0
2018-03-23,69000,73000,67200,69100,5777,138200.0,2000000.0
2018-03-26,70400,70800,61400,64400,10068,128800.0,2000000.0
2018-03-27,63000,66500,63000,65700,5510,131400.0,2000000.0
2018-03-28,65700,67200,62300,64700,4009,129400.0,2000000.0
2018-03-29,63500,68800,63500,68700,7450,137400.0,2000000.0
2018-03-30,71000,78000,69500,77300,15492,154600.0,2000000.0
2018-04-02,77200,93900,77200,89700,31178,179400.0,2000000.0
2018-04-03,87000,89900,83400,85200,9466,170400.0,2000000.0
2018-04-04,83700,91200,82200,85700,7357,171400.0,2000000.0
2018-04-05,86700,86700,78800,82800,9287,165600.0,2000000.0
2018-04-06,80100,83700,79500,79600,3704,159200.0,2000000.0
2018-04-09,80800,81900,78700,79400,3013,158800.0,2000000.0
2018-04-10,79400,84000,77500,82300,3381,164600.0,2000000.0
2018-04-11,80800,83000,80400,80700,1977,161400.0,2000000.0
2018-04-12,80700,81500,78100,79400,3318,158800.0,2000000.0
2018-04-13,79900,80300,78400,80000,1379,160000.0,2000000.0
2018-04-16,80000,80000,77100,79400,2088,158800.0,2000000.0
2018-04-17,79100,80300,77000,79700,1089,159400.0,2000000.0
2018-04-18,79700,83500,78100,80900,4064,161800.0,2000000.0
2018-04-19,81300,82800,79700,80500,2646,161000.0,2000000.0
2018-04-20,83100,89000,75900,80500,15516,161000.0,2000000.0
2018-04-23,80500,80500,76100,76700,8171,153400.0,2000000.0
2018-04-24,76100,77100,75400,77000,1595,154000.0,2000000.0
2018-04-25,77500,77500,73000,73600,2680,147200.0,2000000.0
2018-04-26,74800,76800,72900,75800,1448,151600.0,2000000.0
2018-04-27,74900,77700,73500,76500,2477,153000.0,2000000.0
2018-04-30,72100,76400,69100,70500,4937,141000.0,2000000.0
2018-05-02,69100,74900,66700,72000,2518,144000.0,2000000.0
2018-05-03,72000,74000,68500,69900,1936,139800.0,2000000.0
2018-05-04,68300,72500,67100,72500,2563,145000.0,2000000.0
2018-05-08,70400,72700,67100,67100,3661,134200.0,2000000.0
2018-05-09,65100,68700,63700,67800,1811,135600.0,2000000.0
2018-05-10,67800,68100,66100,67500,1609,135000.0,2000000.0
2018-05-11,67200,68500,66600,67500,1160,135000.0,2000000.0
2018-05-14,68600,68600,65000,68400,4038,136800.0,2000000.0
2018-05-15,69200,69200,67600,68200,906,136400.0,2000000.0
2018-05-16,68200,68900,66100,68500,2306,137000.0,2000000.0
2018-05-17,68900,69500,66900,68900,1410,137800.0,2000000.0
2018-05-18,71900,71900,68100,70400,1458,140800.0,2000000.0
2018-05-21,72900,75900,68600,69700,3338,139400.0,2000000.0
2018-05-23,72300,72300,68000,68100,1539,136200.0,2000000.0
2018-05-24,68100,69500,64600,68100,4739,136200.0,2000000.0
2018-05-25,69000,69000,64500,66600,6440,133200.0,2000000.0
2018-05-28,65100,68300,65100,66800,671,133600.0,2000000.0
2018-05-29,66800,67800,62900,62900,4186,125800.0,2000000.0
2018-05-30,63700,63700,61100,61800,1437,123600.0,2000000.0
2018-05-31,65100,65100,60000,60800,2967,121600.0,2000000.0
2018-06-01,63000,63000,59400,62800,1634,125600.0,2000000.0
2018-06-04,63400,63400,60300,60700,919,121400.0,2000000.0
2018-06-05,62600,62600,60000,61400,2348,122800.0,2000000.0
2018-06-07,63300,63300,59600,61500,1380,123000.0,2000000.0
2018-06-08,62600,62600,60100,62200,1864,124400.0,2000000.0
2018-06-11,62200,62200,59700,61200,4890,122400.0,2000000.0
2018-06-12,61200,61200,56900,58500,6994,117000.0,2000000.0
2018-06-14,59100,60700,55800,59300,3977,118600.0,2000000.0
2018-06-15,58500,59700,56600,56600,2071,113200.0,2000000.0
2018-06-18,56600,57600,52500,53300,4636,106600.0,2000000.0
2018-06-19,52500,53400,50800,50800,2155,101600.0,2000000.0
2018-06-20,53500,53500,50200,51200,3251,102400.0,2000000.0
2018-06-21,52800,52800,49200,49800,3324,99600.0,2000000.0
2018-06-22,51000,51000,47600,49450,4677,98900.0,2000000.0
2018-06-25,53000,53000,48550,50700,1838,101400.0,2000000.0
2018-06-26,50000,50500,48400,49900,2000,99800.0,2000000.0
2018-06-27,50500,50600,45050,47150,3998,94300.0,2000000.0
2018-06-28,49000,49000,45050,46500,2556,93000.0,2000000.0
2018-06-29,46500,49950,43550,48600,7672,97200.0,2000000.0
2018-07-02,48500,52300,47850,50100,3939,100200.0,2000000.0
2018-07-03,50100,51300,48850,50200,1591,100400.0,2000000.0
2018-07-04,48900,51300,48600,50900,1081,101800.0,2000000.0
2018-07-05,50600,50600,48850,50100,571,100200.0,2000000.0
2018-07-06,50100,51900,48700,49700,557,99400.0,2000000.0
2018-07-09,50300,51100,48950,49200,1852,98400.0,2000000.0
2018-07-10,49200,52700,49200,51900,1847,103800.0,2000000.0
2018-07-11,51200,52300,51200,52200,2113,104400.0,2000000.0
2018-07-12,52100,56500,50300,55400,3176,110800.0,2000000.0
2018-07-13,54400,57300,54000,55000,1810,110000.0,2000000.0
2018-07-16,55000,55000,51200,53100,2514,106200.0,2000000.0
2018-07-17,53100,53300,50900,52000,2449,104000.0,2000000.0
2018-07-18,52000,55000,51100,53000,1770,106000.0,2000000.0
2018-07-19,55800,55800,51000,52500,1382,105000.0,2000000.0
2018-07-20,52500,55000,47350,49700,3752,99400.0,2000000.0
2018-07-23,49700,50800,48200,48200,2785,96400.0,2000000.0
2018-07-24,47700,53300,47700,51200,1684,102400.0,2000000.0
2018-07-25,52400,53000,50500,52900,920,105800.0,2000000.0
2018-07-26,52900,54800,52700,53000,1059,106000.0,2000000.0
2018-07-27,54700,54700,52400,53500,1294,107000.0,2000000.0
2018-07-30,53500,53500,52000,53000,135,106000.0,2000000.0
2018-07-31,53100,55000,51500,53300,1054,106600.0,2000000.0
2018-08-01,53500,55000,53300,54600,1244,109200.0,2000000.0
2018-08-02,54900,54900,52400,52400,2041,104800.0,2000000.0
2018-08-03,52400,54900,52000,52600,817,105200.0,2000000.0
2018-08-06,54000,56500,52400,54000,4527,108000.0,2000000.0
2018-08-07,55000,55000,52900,54000,565,108000.0,2000000.0
2018-08-08,55000,56800,54100,54400,1077,108800.0,2000000.0
2018-08-09,55100,56300,54900,55600,1455,111200.0,2000000.0
2018-08-10,59700,61500,55200,57900,5488,115800.0,2000000.0
2018-08-13,59900,59900,58000,58500,2131,117000.0,2000000.0
2018-08-14,60000,70000,57000,58200,18838,116400.0,2000000.0
2018-08-16,60000,63000,54100,56000,6733,112000.0,2000000.0
2018-08-17,54900,55600,52500,53200,7442,106400.0,2000000.0
2018-08-20,53800,53800,51500,52000,2275,104000.0,2000000.0
2018-08-21,52000,53200,50500,50700,1300,101400.0,2000000.0
2018-08-22,50500,51700,49500,50200,4655,100400.0,2000000.0
2018-08-23,49500,51400,49500,50500,2368,101000.0,2000000.0
2018-08-24,50100,51500,50100,51200,956,102400.0,2000000.0
2018-08-27,50500,51400,49000,49900,3758,99800.0,2000000.0
2018-08-28,50100,50200,49100,49850,1931,99700.0,2000000.0
2018-08-29,50300,53500,49100,52800,5734,105600.0,2000000.0
2018-08-30,52000,54000,51300,53100,2003,106200.0,2000000.0
2018-08-31,53100,54800,51600,53200,1830,106400.0,2000000.0
2018-09-03,52900,54800,52700,54700,1660,109400.0,2000000.0
2018-09-04,55000,57700,55000,57200,3120,114400.0,2000000.0
2018-09-05,57000,59900,57000,59000,2662,118000.0,2000000.0
2018-09-06,59000,61500,56300,61400,6247,122800.0,2000000.0
2018-09-07,61400,63300,60800,61500,5810,123000.0,2000000.0
2018-09-10,61500,63000,60500,60800,2043,121600.0,2000000.0
2018-09-11,60800,63000,60000,62900,3594,125800.0,2000000.0
2018-09-12,63500,63500,62400,62700,3115,125400.0,2000000.0
2018-09-13,63000,63000,61600,62700,938,125400.0,2000000.0
2018-09-14,62700,68000,61700,65400,9410,130800.0,2000000.0
2018-09-17,64800,67000,64800,66900,2209,133800.0,2000000.0
2018-09-18,66600,69500,63000,64600,2244,129200.0,2000000.0
2018-09-19,64600,64600,58600,58800,4733,117600.0,2000000.0
2018-09-20,57500,57800,56000,56200,2208,112400.0,2000000.0
2018-09-21,56200,57600,56200,56700,678,113400.0,2000000.0
2018-09-27,56700,57400,55300,56700,600,113400.0,2000000.0
2018-09-28,55300,57600,55300,56600,560,113200.0,2000000.0
2018-10-01,59900,59900,55000,56100,654,112200.0,2000000.0
2018-10-02,54500,55400,53900,53900,2783,107800.0,2000000.0
2018-10-04,54800,54800,51800,53900,1924,107800.0,2000000.0
2018-10-05,56400,59400,53600,54800,748,109600.0,2000000.0
2018-10-08,54800,57500,53000,53100,577,106200.0,2000000.0
2018-10-10,51400,54400,51000,51200,6224,102400.0,2000000.0
2018-10-11,47500,52300,47500,51400,2044,102800.0,2000000.0
2018-10-12,50400,58600,50400,50700,1661,101400.0,2000000.0
2018-10-15,50300,55500,50300,55500,5388,111000.0,2000000.0
2018-10-16,55000,57000,53300,55200,1651,110400.0,2000000.0
2018-10-17,55200,57900,54600,55000,1304,110000.0,2000000.0
2018-10-18,55400,56500,53500,53500,1430,107000.0,2000000.0
2018-10-19,54800,54800,50000,52800,6862,105600.0,2000000.0
2018-10-22,52800,56200,52400,55000,4287,110000.0,2000000.0
2018-10-23,54700,54700,52500,52500,1023,105000.0,2000000.0
2018-10-24,52300,54900,50900,51900,2229,103800.0,2000000.0
2018-10-25,51400,51500,49650,50500,1844,101000.0,2000000.0
2018-10-26,50200,51300,49200,49850,1407,99700.0,2000000.0
2018-10-29,49350,51600,47500,48050,2014,96100.0,2000000.0
2018-10-30,46600,48050,45950,46950,1709,93900.0,2000000.0
2018-10-31,46100,48350,43350,44400,2866,88800.0,2000000.0
2018-11-01,49650,49650,44700,46700,1418,93400.0,2000000.0
2018-11-02,46700,48150,46100,46550,1187,93100.0,2000000.0
2018-11-05,46550,47900,46200,47400,904,94800.0,2000000.0
2018-11-06,47250,48700,46200,46250,509,92500.0,2000000.0
2018-11-07,46250,47850,46200,46950,872,93900.0,2000000.0
2018-11-08,47700,48650,46150,47950,2209,95900.0,2000000.0
2018-11-09,47950,49850,47250,49750,1357,99500.0,2000000.0
2018-11-12,49500,50500,46950,50300,259,100600.0,2000000.0
2018-11-13,50300,51300,48250,50500,335,101000.0,2000000.0
2018-11-14,50900,50900,49750,50100,150,100200.0,2000000.0
2018-11-15,48500,48500,43700,47550,8915,95100.0,2000000.0
2018-11-16,47000,47000,44750,45000,5276,90000.0,2000000.0
2018-11-19,45000,45950,44500,45550,2207,91100.0,2000000.0
2018-11-20,45800,45800,42500,43000,3831,86000.0,2000000.0
2018-11-21,42950,43500,41300,43400,1666,86800.0,2000000.0
2018-11-22,42500,43300,41800,42850,1311,85700.0,2000000.0
2018-11-23,42900,43500,41550,42300,671,84600.0,2000000.0
2018-11-26,43800,43800,41250,42000,1232,84000.0,2000000.0
2018-11-27,42000,42450,41200,41750,551,83500.0,2000000.0
2018-11-28,41650,41900,40650,40950,1605,81900.0,2000000.0
2018-11-29,41000,47200,40100,42450,7137,84900.0,2000000.0
2018-11-30,45000,45000,41750,41800,915,83600.0,2000000.0
2018-12-03,41200,41800,40500,41200,3585,82400.0,2000000.0
2018-12-04,40800,41650,40600,41150,1323,82300.0,2000000.0
2018-12-05,40600,41250,40300,40900,1090,81800.0,2000000.0
2018-12-06,40300,41400,39500,40450,2148,80900.0,2000000.0
2018-12-07,40450,41000,39950,40650,142,81300.0,2000000.0
2018-12-10,39000,40000,39000,39950,965,79900.0,2000000.0
2018-12-11,40000,40000,38100,39300,2104,78600.0,2000000.0
2018-12-12,38200,39900,38200,39700,951,79400.0,2000000.0
2018-12-13,39800,39800,38300,39500,964,79000.0,2000000.0
2018-12-14,38350,40750,38300,39550,1245,79100.0,2000000.0
2018-12-17,39100,39650,38200,38950,945,77900.0,2000000.0
2018-12-18,39100,39650,38300,38900,558,77800.0,2000000.0
2018-12-19,39600,39600,37600,38150,802,76300.0,2000000.0
2018-12-20,38100,38300,37850,38150,522,76300.0,2000000.0
2018-12-21,36350,38400,36050,36850,2382,73700.0,2000000.0
2018-12-24,37000,37250,36200,36750,764,73500.0,2000000.0
2018-12-26,36750,36750,35000,36000,608,72000.0,2000000.0
2018-12-27,35950,37800,35400,36100,1215,72200.0,2000000.0
2018-12-28,36100,36600,35900,36100,477,72200.0,2000000.0
2019-01-02,35300,40750,35300,38900,3265,77800.0,2000000.0
2019-01-03,38500,40600,38500,40350,2993,80700.0,2000000.0
2019-01-04,40050,40450,37800,40000,1711,80000.0,2000000.0
2019-01-07,40400,41000,39900,40900,1352,81800.0,2000000.0
2019-01-08,40650,41900,40300,41450,1204,82900.0,2000000.0
2019-01-09,41850,42900,41500,42800,1975,85600.0,2000000.0
2019-01-10,42250,43500,42250,43150,1663,86300.0,2000000.0
2019-01-11,44000,44150,42850,43500,1453,87000.0,2000000.0
2019-01-14,45000,45000,41050,43900,1898,87800.0,2000000.0
2019-01-15,42850,43600,40000,40000,3217,80000.0,2000000.0
2019-01-16,40000,41100,40000,40900,2551,81800.0,2000000.0
2019-01-17,40900,40900,39900,39950,1629,79900.0,2000000.0
2019-01-18,39150,40700,39150,40600,2270,81200.0,2000000.0
2019-01-21,40000,41600,39650,40150,2324,80300.0,2000000.0
2019-01-22,40000,40000,38000,38500,4048,77000.0,2000000.0
2019-01-23,38450,39550,37400,38400,2410,76800.0,2000000.0
2019-01-24,38200,38550,37300,38200,3978,76400.0,2000000.0
2019-01-25,37900,39000,37800,38200,1777,76400.0,2000000.0
2019-01-28,38250,38250,37600,38100,2404,76200.0,2000000.0
2019-01-29,37950,38500,36500,37100,3942,74200.0,2000000.0
2019-01-30,37500,38250,36700,38150,2127,76300.0,2000000.0
2019-01-31,37350,38800,37000,38200,3762,76400.0,2000000.0
2019-02-01,38450,38550,37550,38200,1828,76400.0,2000000.0
2019-02-07,37850,38650,37850,38400,3362,76800.0,2000000.0
2019-02-08,39950,43900,39200,41950,17597,83900.0,2000000.0
2019-02-11,42100,42500,39900,41000,4599,82000.0,2000000.0
2019-02-12,40750,41000,39100,40250,3608,80500.0,2000000.0
2019-02-13,39500,40300,38750,39300,5268,78600.0,2000000.0
2019-02-14,39200,39700,38400,38650,3545,77300.0,2000000.0
2019-02-15,39050,39450,38100,38700,3708,77400.0,2000000.0
2019-02-18,38550,41650,38550,40600,8538,81200.0,2000000.0
2019-02-19,40600,41400,39700,39700,2720,79400.0,2000000.0
2019-02-20,39700,40750,39150,39950,2067,79900.0,2000000.0
2019-02-21,40100,41150,39950,40650,2675,81300.0,2000000.0
2019-02-22,40650,41150,39500,39750,2126,79500.0,2000000.0
2019-02-25,39750,41000,39750,40800,2688,81600.0,2000000.0
2019-02-26,41900,41900,40400,40700,3684,81400.0,2000000.0
2019-02-27,41050,41200,40600,41000,3372,82000.0,2000000.0
2019-02-28,40500,40650,40250,40250,2627,80500.0,2000000.0
2019-03-04,39200,41350,39100,40000,2673,80000.0,2000000.0
2019-03-05,40000,40650,39300,40000,1869,80000.0,2000000.0
2019-03-06,39400,40200,39350,39850,1649,79700.0,2000000.0
2019-03-07,40150,40150,39200,39500,1401,79000.0,2000000.0
2019-03-08,39500,39900,38050,39900,1914,79800.0,2000000.0
2019-03-11,40250,40250,38550,39150,2012,78300.0,2000000.0
2019-03-12,39400,40300,38650,38800,2304,77600.0,2000000.0
2019-03-13,39000,39450,38550,38550,1645,77100.0,2000000.0
2019-03-14,39350,39400,38150,38600,1914,77200.0,2000000.0
2019-03-15,38300,38900,38000,38400,2296,76800.0,2000000.0
2019-03-18,38200,39600,37800,38450,2288,76900.0,2000000.0
2019-03-19,38000,39350,37900,38850,2995,77700.0,2000000.0
2019-03-20,38800,38800,37550,37650,3150,75300.0,2000000.0
2019-03-21,37850,37850,36600,36850,3321,73700.0,2000000.0
2019-03-22,36850,37050,34750,36150,6174,72300.0,2000000.0
2019-03-25,36100,36100,34800,34800,3099,69600.0,2000000.0
2019-03-26,35300,41900,34750,37150,16095,74300.0,2000000.0
2019-03-27,37200,41500,37200,40200,15164,80400.0,2000000.0
2019-03-28,39650,40500,38850,39500,2746,79000.0,2000000.0
2019-03-29,39100,41000,38500,39500,2912,79000.0,2000000.0
2019-04-01,39000,40950,39000,40500,4871,81000.0,2000000.0
2019-04-02,40600,48000,40600,46000,29629,92000.0,2000000.0
2019-04-03,46050,52800,46000,51900,51981,103800.0,2000000.0
2019-04-04,52400,63600,52300,58300,94173,116600.0,2000000.0
2019-04-05,59600,59800,53000,53000,36380,106000.0,2000000.0
2019-04-08,53000,55200,51700,52900,24462,105800.0,2000000.0
2019-04-09,52900,55000,51900,52300,11216,104600.0,2000000.0
2019-04-10,52200,53500,51500,51500,6521,103000.0,2000000.0
2019-04-11,51300,58000,50600,55500,27179,111000.0,2000000.0
2019-04-12,54800,55400,52900,53000,6948,106000.0,2000000.0
2019-04-15,52800,55300,51500,53500,7097,107000.0,2000000.0
2019-04-16,53500,55500,52000,53000,5755,106000.0,2000000.0
2019-04-17,53000,54400,51700,53200,6167,106400.0,2000000.0
2019-04-18,52000,53500,50100,52200,8386,104400.0,2000000.0
2019-04-19,52400,53500,50700,52300,3449,104600.0,2000000.0
2019-04-22,52300,52300,50500,52100,7264,104200.0,2000000.0
2019-04-23,53700,59600,52300,58300,30624,116600.0,2000000.0
2019-04-24,58100,59000,51400,53100,18345,106200.0,2000000.0
2019-04-25,53400,55600,51900,52300,7784,104600.0,2000000.0
2019-04-26,52300,52300,50000,50900,5726,101800.0,2000000.0
2019-04-29,50100,50900,49100,49500,3448,99000.0,2000000.0
2019-04-30,49500,50400,48300,49800,3938,99600.0,2000000.0
2019-05-02,49750,51000,49150,50100,2337,100200.0,2000000.0
2019-05-03,50100,50800,49500,50100,1812,100200.0,2000000.0
2019-05-07,50000,52200,49100,49550,3148,99100.0,2000000.0
2019-05-08,49000,50400,47750,49900,3855,99800.0,2000000.0
2019-05-09,49200,50900,47100,49650,2298,99300.0,2000000.0
2019-05-10,48100,49550,46200,47300,4498,94600.0,2000000.0
2019-05-13,48400,49800,46000,48350,4242,96700.0,2000000.0
2019-05-14,46700,49650,46700,48700,4322,97400.0,2000000.0
2019-05-15,46800,49500,46800,48750,2049,97500.0,2000000.0
2019-05-16,50200,52400,44700,46750,58205,93500.0,2000000.0
2019-05-17,46750,51300,45400,50000,14956,100000.0,2000000.0
2019-05-20,50200,51500,46850,46850,7058,93700.0,2000000.0
2019-05-21,48800,48800,46100,46200,3655,92400.0,2000000.0
2019-05-22,46300,46850,44100,44950,7627,89900.0,2000000.0
2019-05-23,44950,45450,43200,43450,6209,86900.0,2000000.0
2019-05-24,43000,44850,42050,43100,6701,86200.0,2000000.0
2019-05-27,43400,43750,42800,43050,1521,86100.0,2000000.0
2019-05-28,43050,43850,42000,42900,2708,85800.0,2000000.0
2019-05-29,42250,43100,41600,41600,4898,83200.0,2000000.0
2019-05-30,42450,43450,42000,42750,2433,85500.0,2000000.0
2019-05-31,42700,42700,41350,41400,4243,82800.0,2000000.0
2019-06-03,41400,42100,40100,40550,3707,81100.0,2000000.0
2019-06-04,41650,41700,39550,40850,2399,81700.0,2000000.0
2019-06-05,42000,42000,40000,40500,2645,81000.0,2000000.0
2019-06-07,40900,45600,40500,45600,11704,91200.0,2000000.0
2019-06-10,45600,47300,42500,44400,9146,88800.0,2000000.0
2019-06-11,44400,46350,44400,45400,3882,90800.0,2000000.0
2019-06-12,44900,46700,44700,45500,4540,91000.0,2000000.0
2019-06-13,45500,46250,44700,45650,3769,91300.0,2000000.0
2019-06-14,46100,46650,45650,45700,2384,91400.0,2000000.0
2019-06-17,46500,46500,45150,45650,1780,91300.0,2000000.0
2019-06-18,46950,46950,44200,44750,1936,89500.0,2000000.0
2019-06-19,46000,46000,44700,44800,1208,89600.0,2000000.0
2019-06-20,45900,45900,44200,44800,1617,89600.0,2000000.0
2019-06-21,45250,45600,43750,44650,1221,89300.0,2000000.0
2019-06-24,45350,45350,43150,44000,1763,88000.0,2000000.0
2019-06-25,44450,44650,43600,43950,636,87900.0,2000000.0
2019-06-26,44750,44750,42500,43000,864,86000.0,2000000.0
2019-06-27,42500,44900,42350,43750,1943,87500.0,2000000.0
2019-06-28,44000,44350,42350,42350,2063,84700.0,2000000.0
2019-07-01,42000,42950,42000,42500,1601,85000.0,2000000.0
2019-07-02,43600,43600,42500,43000,765,86000.0,2000000.0
2019-07-03,43250,45400,42550,44100,7415,88200.0,2000000.0
2019-07-04,45750,45750,43700,45000,2487,90000.0,2000000.0
2019-07-05,45000,47100,43550,47100,6588,94200.0,2000000.0
2019-07-08,47100,47800,45200,45500,3322,91000.0,2000000.0
2019-07-09,45100,47400,43900,45350,1549,90700.0,2000000.0
2019-07-10,47100,47100,44950,44950,1013,89900.0,2000000.0
2019-07-11,46800,46800,44200,44800,1021,89600.0,2000000.0
2019-07-12,45000,45500,44350,45250,441,90500.0,2000000.0
2019-07-15,44000,46000,43550,43800,999,87600.0,2000000.0
2019-07-16,46300,46800,43500,43850,1769,87700.0,2000000.0
2019-07-17,43900,44000,43200,43750,747,87500.0,2000000.0
2019-07-18,43750,44050,42300,43600,1488,87200.0,2000000.0
2019-07-19,42450,43650,42450,43350,936,86700.0,2000000.0
2019-07-22,43950,43950,42500,42600,2441,85200.0,2000000.0
2019-07-23,42600,42650,40700,41400,8219,82800.0,2000000.0
2019-07-24,42400,42400,41300,41450,598,82900.0,2000000.0
2019-07-25,42250,42250,40750,41250,2044,82500.0,2000000.0
2019-07-26,42350,42350,40900,41250,1664,82500.0,2000000.0
2019-07-29,42500,42500,40000,41750,2282,83500.0,2000000.0
2019-07-30,40700,41850,40700,40900,679,81800.0,2000000.0
2019-07-31,42400,42400,40500,40500,222,81000.0,2000000.0
2019-08-01,40050,41400,40050,41000,1420,82000.0,2000000.0
2019-08-02,41000,42000,40450,40450,1044,80900.0,2000000.0
2019-08-05,40450,41700,39050,39650,1545,79300.0,2000000.0
2019-08-06,39600,39900,38000,39050,2046,78100.0,2000000.0
2019-08-07,41650,41650,38800,38850,1650,77700.0,2000000.0
2019-08-08,40450,40450,39000,40000,1054,80000.0,2000000.0
2019-08-09,41300,41300,39750,39900,1456,79800.0,2000000.0
2019-08-12,39450,39950,39150,39950,2396,79900.0,2000000.0
2019-08-13,40750,40750,39250,39600,1641,79200.0,2000000.0
2019-08-14,39450,41050,39450,39500,2714,79000.0,2000000.0
2019-08-16,37600,40900,36200,40250,9377,80500.0,2000000.0
2019-08-19,40250,41100,38450,38600,4558,77200.0,2000000.0
2019-08-20,38600,39550,38050,38350,4304,76700.0,2000000.0
2019-08-21,38350,38700,37300,38300,4075,76600.0,2000000.0
2019-08-22,38300,38300,36800,37300,3908,74600.0,2000000.0
2019-08-23,37300,38100,34800,37350,1767,74700.0,2000000.0
2019-08-26,37350,37400,36650,37350,1306,74700.0,2000000.0
2019-08-27,37350,37500,36900,37200,809,74400.0,2000000.0
2019-08-28,37300,37400,37000,37350,925,74700.0,2000000.0
2019-08-29,37450,37650,37150,37600,528,75200.0,2000000.0
2019-08-30,36600,37950,36600,37850,683,75700.0,2000000.0
2019-09-02,37850,37950,37200,37650,1002,75300.0,2000000.0
2019-09-03,38000,38300,36950,38300,814,76600.0,2000000.0
2019-09-04,38850,38850,36700,38350,1643,76700.0,2000000.0
2019-09-05,38350,38750,37400,38300,3230,76600.0,2000000.0
2019-09-06,38300,38850,38100,38450,1766,76900.0,2000000.0
