한올바이오파마(009420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-25,6500,6950,6430,6860,796001,253820.0,37000000.0
2010-11-26,6720,6820,6390,6500,392550,240500.0,37000000.0
2010-11-29,6490,6730,6410,6520,211221,241240.0,37000000.0
2010-11-30,6650,6650,6480,6500,159380,240500.0,37000000.0
2010-12-01,6480,7030,6480,7000,581328,259000.0,37000000.0
2010-12-02,7080,7260,6980,7200,607719,266400.0,37000000.0
2010-12-03,7210,7360,7120,7200,438580,266400.0,37000000.0
2010-12-06,7230,7350,7110,7160,276501,264920.0,37000000.0
2010-12-07,7110,7190,6940,7150,296280,264550.0,37000000.0
2010-12-08,7150,7280,7050,7150,226340,264550.0,37000000.0
2010-12-09,7180,7250,7070,7220,176632,267140.0,37000000.0
2010-12-10,7200,7280,7150,7250,213953,268250.0,37000000.0
2010-12-13,7240,7610,7210,7600,609305,281200.0,37000000.0
2010-12-14,7500,7670,7500,7600,310432,281200.0,37000000.0
2010-12-15,7680,7680,7370,7590,256123,280830.0,37000000.0
2010-12-16,7620,7620,7330,7450,378815,275650.0,37000000.0
2010-12-17,7450,7450,7170,7300,526646,270100.0,37000000.0
2010-12-20,7170,7170,6900,7050,478440,260850.0,37000000.0
2010-12-21,7260,7550,7180,7460,527767,276020.0,37000000.0
2010-12-22,7480,7610,7380,7400,177428,273800.0,37000000.0
2010-12-23,7400,7490,7210,7300,195368,270100.0,37000000.0
2010-12-24,7300,7370,7140,7220,170331,267140.0,37000000.0
2010-12-27,7220,7290,7090,7160,171599,264920.0,37000000.0
2010-12-28,7090,7340,7000,7310,268628,270470.0,37000000.0
2010-12-29,7320,7350,7220,7300,149406,270100.0,37000000.0
2010-12-30,7410,7410,7150,7360,233927,272320.0,37000000.0
2011-01-03,7000,7090,6580,6990,1114832,258630.0,37000000.0
2011-01-04,6920,7160,6900,7030,359757,260110.0,37000000.0
2011-01-05,7030,7060,6930,7050,271730,260850.0,37000000.0
2011-01-06,7050,7060,6000,6970,378900,257890.0,37000000.0
2011-01-07,7010,7020,6800,6820,232288,252340.0,37000000.0
2011-01-10,6880,6940,6790,6930,187750,256410.0,37000000.0
2011-01-11,6920,7150,6920,7100,268230,262700.0,37000000.0
2011-01-12,7180,7340,7010,7200,439160,266400.0,37000000.0
2011-01-13,7200,7250,6900,7020,225091,259740.0,37000000.0
2011-01-14,7050,7050,6920,6960,164572,257520.0,37000000.0
2011-01-17,7060,7060,6800,6800,188548,251600.0,37000000.0
2011-01-18,6750,6990,6750,6950,178386,257150.0,37000000.0
2011-01-19,6960,7090,6860,6920,135352,256040.0,37000000.0
2011-01-20,6700,7160,6700,7090,288832,262330.0,37000000.0
2011-01-21,7130,7360,7040,7100,547601,262700.0,37000000.0
2011-01-24,7090,7270,6990,7000,324070,259000.0,37000000.0
2011-01-25,6870,7050,6870,6940,178370,256780.0,37000000.0
2011-01-26,6940,7010,6820,7010,164650,259370.0,37000000.0
2011-01-27,7110,7340,7010,7200,495321,266400.0,37000000.0
2011-01-28,7200,7400,7180,7310,364710,270470.0,37000000.0
2011-01-31,7320,8300,7200,8030,1231850,297110.0,37000000.0
2011-02-01,8150,8590,8090,8390,1200747,310430.0,37000000.0
2011-02-07,8330,8760,8330,8600,615686,318200.0,37000000.0
2011-02-08,8690,9030,8380,8410,492905,311170.0,37000000.0
2011-02-09,8410,8670,8150,8600,337810,318200.0,37000000.0
2011-02-10,8600,9100,8490,8890,585209,328930.0,37000000.0
2011-02-11,8820,8950,8650,8790,395503,325230.0,37000000.0
2011-02-14,9000,9050,8690,8750,342066,323750.0,37000000.0
2011-02-15,8880,9060,8700,8890,544057,328930.0,37000000.0
2011-02-16,8970,9100,8810,8900,395376,329300.0,37000000.0
2011-02-17,8970,9990,8880,9950,1754937,368150.0,37000000.0
2011-02-18,10100,10800,9960,10350,1816277,382950.0,37000000.0
2011-02-21,10150,10350,9800,9800,709690,362600.0,37000000.0
2011-02-22,9850,10000,9590,9900,773000,366300.0,37000000.0
2011-02-23,9800,9940,9160,9180,826262,339660.0,37000000.0
2011-02-24,9090,9580,8760,9000,648352,333000.0,37000000.0
2011-02-25,8870,9550,8870,9000,689013,333000.0,37000000.0
2011-02-28,9120,9500,9010,9400,548796,347800.0,37000000.0
2011-03-02,9300,9820,9250,9400,767437,347800.0,37000000.0
2011-03-03,9480,9750,9370,9700,537197,358900.0,37000000.0
2011-03-04,9820,10250,9710,10050,617027,371850.0,37000000.0
2011-03-07,10050,10200,9700,9950,578107,368150.0,37000000.0
2011-03-08,9830,10300,9830,10050,422950,371850.0,37000000.0
2011-03-09,10150,10350,9920,9950,411575,368150.0,37000000.0
2011-03-10,9930,10000,9710,9890,264941,365930.0,37000000.0
2011-03-11,9660,10400,9660,9990,861906,369630.0,37000000.0
2011-03-14,9800,10050,8930,9210,513476,340770.0,37000000.0
2011-03-15,9150,9330,8360,8700,702005,321900.0,37000000.0
2011-03-16,8600,9080,8600,9080,348135,335960.0,37000000.0
2011-03-17,8800,9270,8750,9120,241995,337440.0,37000000.0
2011-03-18,9130,9350,9090,9130,189553,337810.0,37000000.0
2011-03-21,9300,9440,9130,9300,213758,344100.0,37000000.0
2011-03-22,9270,9440,9090,9150,260299,339374.0,37090000.0
2011-03-23,9250,9290,8940,9020,234179,334552.0,37090000.0
2011-03-24,9050,9160,8780,8860,295021,328617.0,37090000.0
2011-03-25,8940,9320,8750,9230,303073,342341.0,37090000.0
2011-03-28,9330,9690,9200,9570,407879,354951.0,37090000.0
2011-03-29,10000,10150,9700,9750,687187,361628.0,37090000.0
2011-03-30,9850,9940,9620,9750,272184,361628.0,37090000.0
2011-03-31,9750,9970,9700,9710,219583,360144.0,37090000.0
2011-04-01,9750,9920,9620,9710,219589,360144.0,37090000.0
2011-04-04,9720,9890,9700,9890,238189,366820.0,37090000.0
2011-04-05,9890,10400,9890,10300,751992,382027.0,37090000.0
2011-04-06,10300,10450,10100,10350,299914,383882.0,37090000.0
2011-04-07,10350,10450,10000,10100,405493,374609.0,37090000.0
2011-04-08,10100,10300,9890,9980,302108,370158.0,37090000.0
2011-04-11,10100,10100,9810,9810,212010,363853.0,37090000.0
2011-04-12,9810,9890,9550,9550,236804,354210.0,37090000.0
2011-04-13,9580,9810,9550,9730,159419,360886.0,37090000.0
2011-04-14,9800,9860,9750,9760,134973,361998.0,37090000.0
2011-04-15,9720,9850,9610,9820,221094,364224.0,37090000.0
2011-04-18,9950,10200,9790,9840,313349,364966.0,37090000.0
2011-04-19,9840,9900,9450,9540,338024,353839.0,37090000.0
2011-04-20,9700,9700,9420,9630,524288,357177.0,37090000.0
2011-04-21,9620,9620,9050,9480,907542,351613.0,37090000.0
2011-04-22,9470,9470,9200,9280,226830,344195.0,37090000.0
2011-04-25,9250,9300,8950,9140,239219,339003.0,37090000.0
2011-04-26,9140,9580,9110,9430,308408,349759.0,37090000.0
2011-04-27,9430,9650,9250,9270,267202,344798.0,37195000.0
2011-04-28,9390,9430,9090,9120,222455,339218.0,37195000.0
2011-04-29,9100,9230,8770,9010,202042,335127.0,37195000.0
2011-05-02,9140,9140,8810,9040,256381,336243.0,37195000.0
2011-05-03,8920,9040,8860,9000,155230,334755.0,37195000.0
2011-05-04,9000,9000,8750,8910,196143,331407.0,37195000.0
2011-05-06,8800,8890,8720,8720,115405,324340.0,37195000.0
2011-05-09,8720,9100,8600,8900,133999,331036.0,37195000.0
2011-05-11,8800,8970,8720,8900,154024,331036.0,37195000.0
2011-05-12,8730,8940,8710,8840,125780,328804.0,37195000.0
2011-05-13,8790,8850,8340,8400,267530,312438.0,37195000.0
2011-05-16,8400,8510,8030,8070,216392,300164.0,37195000.0
2011-05-17,8060,8370,8020,8370,116851,311322.0,37195000.0
2011-05-18,8360,8580,8270,8380,118981,311694.0,37195000.0
2011-05-19,8350,8450,8080,8140,61097,302767.0,37195000.0
2011-05-20,8150,8150,7700,7890,234496,293469.0,37195000.0
2011-05-23,7800,7950,7350,7350,323586,273383.0,37195000.0
2011-05-24,7030,7260,6310,6870,963495,255530.0,37195000.0
2011-05-25,6730,6950,6450,6450,314363,239908.0,37195000.0
2011-05-26,6500,7410,6500,7410,393732,275615.0,37195000.0
2011-05-27,7600,7810,7370,7490,425211,278591.0,37195000.0
2011-05-30,7200,7540,7200,7390,179944,274871.0,37195000.0
2011-05-31,7370,7750,7340,7690,147790,286030.0,37195000.0
2011-06-01,7700,7920,7600,7850,130132,291981.0,37195000.0
2011-06-02,7650,7800,7530,7750,73917,288261.0,37195000.0
2011-06-03,7750,8330,7680,8110,250496,301651.0,37195000.0
2011-06-07,8110,8330,8050,8140,178982,302767.0,37195000.0
2011-06-08,8020,8230,7760,7800,105927,290121.0,37195000.0
2011-06-09,7710,7930,7640,7800,143641,290121.0,37195000.0
2011-06-10,7820,8000,7600,7690,75220,286030.0,37195000.0
2011-06-13,7590,7600,6840,6910,255559,257017.0,37195000.0
2011-06-14,7000,7400,6700,7370,275418,274127.0,37195000.0
2011-06-15,7410,7600,7310,7540,128401,280450.0,37195000.0
2011-06-16,7380,7900,7380,7700,131497,286402.0,37195000.0
2011-06-17,7900,8020,7600,7700,175338,286402.0,37195000.0
2011-06-20,7700,7880,7470,7600,73703,282682.0,37195000.0
2011-06-21,7540,7680,7310,7350,104745,273383.0,37195000.0
2011-06-22,7360,7950,7360,7770,128890,289005.0,37195000.0
2011-06-23,7710,8050,7660,7880,131090,293097.0,37195000.0
2011-06-24,7810,7950,7780,7890,75354,293469.0,37195000.0
2011-06-27,7880,8330,7850,8110,186002,301651.0,37195000.0
2011-06-28,8100,8340,7900,7940,352780,295328.0,37195000.0
2011-06-29,8080,8080,7560,7710,149595,286773.0,37195000.0
2011-06-30,7720,7750,7580,7720,103110,287145.0,37195000.0
2011-07-01,7830,7830,7560,7800,140868,290121.0,37195000.0
2011-07-04,7810,7930,7760,7890,147240,293469.0,37195000.0
2011-07-05,7840,8320,7810,8180,529140,304541.0,37230000.0
2011-07-06,8450,8450,8170,8170,156966,304169.0,37230000.0
2011-07-07,8210,8340,8040,8200,205341,305286.0,37230000.0
2011-07-08,8200,8550,8170,8550,337866,318316.0,37230000.0
2011-07-11,8420,8800,8420,8800,481410,327624.0,37230000.0
2011-07-12,8650,9240,8630,8920,487187,332092.0,37230000.0
2011-07-13,8930,9090,8800,8930,218130,332464.0,37230000.0
2011-07-14,9050,9050,8730,8820,194344,328369.0,37230000.0
2011-07-15,8730,9210,8720,9200,287330,342516.0,37230000.0
2011-07-18,9220,9700,9150,9670,423950,360014.0,37230000.0
2011-07-19,9680,9790,9490,9570,238134,356291.0,37230000.0
2011-07-20,9630,9630,9300,9400,336922,349962.0,37230000.0
2011-07-21,9400,9560,9300,9490,201190,353313.0,37230000.0
2011-07-22,9520,9720,9330,9670,307618,360014.0,37230000.0
2011-07-25,9610,9970,9550,9970,448005,371183.0,37230000.0
2011-07-26,10350,10450,9620,9680,992659,360386.0,37230000.0
2011-07-27,9750,10350,9700,10350,741419,385330.0,37230000.0
2011-07-28,10200,10850,10100,10450,905250,389054.0,37230000.0
2011-07-29,10400,11800,10400,10900,1601735,405807.0,37230000.0
2011-08-01,11200,11550,10900,11250,666115,418838.0,37230000.0
2011-08-02,11250,11500,10850,11100,407253,413253.0,37230000.0
2011-08-03,10750,10900,10150,10300,522756,383469.0,37230000.0
2011-08-04,10500,10700,10000,10300,913811,383469.0,37230000.0
2011-08-05,9460,9980,9360,9720,658441,361876.0,37230000.0
2011-08-08,9600,10100,8270,8930,1002922,332464.0,37230000.0
2011-08-09,8480,8600,7600,8180,949254,304541.0,37230000.0
2011-08-10,8890,9250,8600,9100,831806,338793.0,37230000.0
2011-08-11,8440,9440,8430,9350,625267,348100.0,37230000.0
2011-08-12,9590,9950,9300,9490,1540640,353313.0,37230000.0
2011-08-16,9790,9920,8950,8960,2086446,333581.0,37230000.0
2011-08-17,8970,9390,8210,9340,2002242,347728.0,37230000.0
2011-08-18,9620,10700,9100,10700,2515202,398361.0,37230000.0
2011-08-19,10700,10850,9100,9100,4703872,338793.0,37230000.0
2011-08-22,8800,9000,7740,8430,2713430,313849.0,37230000.0
2011-08-23,8580,8760,8440,8500,867470,316455.0,37230000.0
2011-08-24,8570,8920,8000,8350,869572,310870.0,37230000.0
2011-08-25,8550,8810,8150,8660,592096,322412.0,37230000.0
2011-08-26,8800,8890,8610,8710,418390,324404.0,37245000.0
2011-08-29,8850,9220,8780,9200,556196,342654.0,37245000.0
2011-08-30,9310,9640,9100,9400,595563,350103.0,37245000.0
2011-08-31,9460,9740,9320,9600,464534,357552.0,37245000.0
2011-09-01,9780,10100,9370,9590,868752,357180.0,37245000.0
2011-09-02,9550,9700,9400,9540,306800,355317.0,37245000.0
2011-09-05,9390,9620,9260,9300,353125,346378.0,37245000.0
2011-09-06,9050,9280,8480,8950,486433,333343.0,37245000.0
2011-09-07,9050,9220,9020,9200,237220,342654.0,37245000.0
2011-09-08,9250,9620,9210,9280,386697,345634.0,37245000.0
2011-09-09,9450,9450,9000,9060,242034,337440.0,37245000.0
2011-09-14,9000,9000,8500,8500,392997,316582.0,37245000.0
2011-09-15,8710,8810,8500,8600,233289,320307.0,37245000.0
2011-09-16,8790,9130,8750,9100,257835,338930.0,37245000.0
2011-09-19,9220,9700,9060,9130,791293,340047.0,37245000.0
2011-09-20,9120,9150,8850,9000,412147,335205.0,37245000.0
2011-09-21,9110,9620,9090,9470,873390,352710.0,37245000.0
2011-09-22,9260,9790,9220,9720,775801,362021.0,37245000.0
2011-09-23,9350,9450,8920,8920,901651,332225.0,37245000.0
2011-09-26,9200,9200,7600,7620,753468,283807.0,37245000.0
2011-09-27,7950,8380,7950,8360,361078,311368.0,37245000.0
2011-09-28,8460,8690,8280,8280,324440,308389.0,37245000.0
2011-09-29,8050,8420,8050,8290,304931,308761.0,37245000.0
2011-09-30,8220,8490,8220,8450,251900,314720.0,37245000.0
2011-10-04,8000,8020,7680,7710,465068,287622.0,37305000.0
2011-10-05,7870,7870,7150,7650,549815,285383.0,37305000.0
2011-10-06,7880,8200,7700,7880,685792,293963.0,37305000.0
2011-10-07,8010,8050,7790,7850,279736,292844.0,37305000.0
2011-10-10,7850,8070,7780,7900,225756,294710.0,37305000.0
2011-10-11,8080,8430,7940,8280,657201,308885.0,37305000.0
2011-10-12,8340,8390,8120,8340,332427,311124.0,37305000.0
2011-10-13,8400,8600,8160,8530,383737,318212.0,37305000.0
2011-10-14,8530,8650,8240,8510,256760,317466.0,37305000.0
2011-10-17,8640,9130,8580,9040,515387,337237.0,37305000.0
2011-10-18,8900,9680,8800,9180,726441,342460.0,37305000.0
2011-10-19,9300,9330,9000,9110,383935,339849.0,37305000.0
2011-10-20,9110,9330,8610,8610,287095,321196.0,37305000.0
2011-10-21,8760,8880,8500,8660,264550,323061.0,37305000.0
2011-10-24,8880,8880,8600,8610,321277,321196.0,37305000.0
2011-10-25,8750,8950,8630,8670,312241,323434.0,37305000.0
2011-10-26,8590,9700,8520,8900,343185,332014.0,37305000.0
2011-10-27,8900,9090,8750,8950,303593,333880.0,37305000.0
2011-10-28,9110,9420,8850,9340,609853,348429.0,37305000.0
2011-10-31,9400,9890,9340,9490,889948,354024.0,37305000.0
2011-11-01,9390,9830,9300,9600,447376,358128.0,37305000.0
2011-11-02,9300,9680,9100,9670,515102,360739.0,37305000.0
2011-11-03,9830,10500,9830,10150,1595957,378646.0,37305000.0
2011-11-04,10250,10500,10000,10350,638151,386107.0,37305000.0
2011-11-07,10750,11000,10350,10350,1006554,386107.0,37305000.0
2011-11-08,10500,11350,10300,10700,1235078,399164.0,37305000.0
2011-11-09,10750,10900,10050,10150,699670,378646.0,37305000.0
2011-11-10,9680,9990,9620,9990,574797,372677.0,37305000.0
2011-11-11,10300,10350,9950,10050,436299,374915.0,37305000.0
2011-11-14,10100,10250,9900,9900,472927,369320.0,37305000.0
2011-11-15,10000,10450,9700,10400,1146064,387972.0,37305000.0
2011-11-16,10450,10500,9910,10000,654315,373050.0,37305000.0
2011-11-17,10000,10300,9780,9900,490212,369320.0,37305000.0
2011-11-18,9870,10200,9740,9950,472975,371185.0,37305000.0
2011-11-21,10000,10000,9330,9330,548777,348056.0,37305000.0
2011-11-22,9230,9480,9040,9140,609222,340968.0,37305000.0
2011-11-23,9280,9280,8650,8840,668217,329776.0,37305000.0
2011-11-24,8770,9000,8550,8850,289849,330149.0,37305000.0
2011-11-25,8790,8850,8120,8170,592487,304782.0,37305000.0
2011-11-28,8250,8530,8230,8460,315768,315600.0,37305000.0
2011-11-29,8590,8690,7870,7920,532545,295456.0,37305000.0
2011-11-30,8000,8210,7940,8020,431919,299186.0,37305000.0
2011-12-01,8210,8400,8080,8310,386789,310005.0,37305000.0
2011-12-02,8400,8400,7970,8060,344380,300678.0,37305000.0
2011-12-05,8070,8120,7720,7790,725152,290606.0,37305000.0
2011-12-06,7790,8100,7620,7830,503771,292098.0,37305000.0
2011-12-07,7910,7960,7750,7790,232875,290606.0,37305000.0
2011-12-08,7790,8240,7720,8160,425806,304409.0,37305000.0
2011-12-09,8150,8720,8000,8530,874760,318212.0,37305000.0
2011-12-12,8550,8640,8390,8500,372052,317092.0,37305000.0
2011-12-13,8360,8890,8360,8800,418448,328284.0,37305000.0
2011-12-14,8830,10100,8610,9450,3153259,352627.0,37315000.0
2011-12-15,9620,9980,9260,9400,1327951,350761.0,37315000.0
2011-12-16,9400,9480,9010,9100,540315,339566.0,37315000.0
2011-12-19,9050,9170,8100,8410,701636,313819.0,37315000.0
2011-12-20,8400,9670,8390,9670,1843734,360836.0,37315000.0
2011-12-21,9910,10000,9460,9510,1423204,354866.0,37315000.0
2011-12-22,9620,10100,9320,9500,1400178,354492.0,37315000.0
2011-12-23,9600,9610,9220,9250,578021,345164.0,37315000.0
2011-12-26,9410,9650,9040,9200,922563,343298.0,37315000.0
2011-12-27,9150,9230,8790,8950,533463,333969.0,37315000.0
2011-12-28,8810,9290,8810,9140,334010,341059.0,37315000.0
2011-12-29,9130,9390,8950,9130,378785,340686.0,37315000.0
2012-01-02,9140,9500,9040,9500,524122,354492.0,37315000.0
2012-01-03,9550,9690,9310,9480,550073,353746.0,37315000.0
2012-01-04,9480,9570,9340,9400,323260,350761.0,37315000.0
2012-01-05,9460,9760,9450,9540,678240,355985.0,37315000.0
2012-01-06,9650,9960,9530,9960,1117404,371657.0,37315000.0
2012-01-09,10250,10500,9960,10150,1509982,378747.0,37315000.0
2012-01-10,10350,10450,9860,10150,773216,378747.0,37315000.0
2012-01-11,10300,10950,9730,9730,2092968,363075.0,37315000.0
2012-01-12,9740,10050,9650,10000,565626,373150.0,37315000.0
2012-01-13,10100,10100,9660,9800,370335,365687.0,37315000.0
2012-01-16,9800,9800,9530,9640,246858,359717.0,37315000.0
2012-01-17,9700,10300,9700,10200,782161,380613.0,37315000.0
2012-01-18,10300,10400,9970,10100,523692,376882.0,37315000.0
2012-01-19,10250,10250,9950,9950,425960,371284.0,37315000.0
2012-01-20,10050,10100,9770,9990,383158,372777.0,37315000.0
2012-01-25,10100,10150,9780,9790,337016,365314.0,37315000.0
2012-01-26,9790,10000,9750,9900,328335,369418.0,37315000.0
2012-01-27,9860,10300,9860,10100,403678,376882.0,37315000.0
2012-01-30,10300,10400,9970,10050,444050,375016.0,37315000.0
2012-01-31,10150,10600,10050,10400,892569,388076.0,37315000.0
2012-02-01,10450,10500,10200,10500,394935,391808.0,37315000.0
2012-02-02,10550,10650,9970,9970,689111,372031.0,37315000.0
2012-02-03,9900,9910,9590,9700,931836,361956.0,37315000.0
2012-02-06,9600,9750,9510,9540,403172,355985.0,37315000.0
2012-02-07,9500,9700,9300,9640,584225,359717.0,37315000.0
2012-02-08,9530,9630,9250,9260,752270,345537.0,37315000.0
2012-02-09,9270,9490,9250,9460,361037,353000.0,37315000.0
2012-02-10,9500,9720,9390,9420,465550,351507.0,37315000.0
2012-02-13,9510,9550,9230,9260,394132,345537.0,37315000.0
2012-02-14,9220,9350,9070,9320,465116,347776.0,37315000.0
2012-02-15,9310,9310,9150,9220,209397,344044.0,37315000.0
2012-02-16,9190,9400,9190,9210,219977,343671.0,37315000.0
2012-02-17,9150,9300,9150,9230,208350,344417.0,37315000.0
2012-02-20,9250,9280,9050,9140,326282,341059.0,37315000.0
2012-02-21,9150,9590,9120,9480,514737,353746.0,37315000.0
2012-02-22,9370,9500,9100,9150,438777,341432.0,37315000.0
2012-02-23,9110,9240,8820,8840,770928,329865.0,37315000.0
2012-02-24,8600,9180,8490,9080,566299,338820.0,37315000.0
2012-02-27,9070,9080,8820,8820,196616,329162.0,37320000.0
2012-02-28,8830,8830,8620,8710,169429,325057.0,37320000.0
2012-02-29,8720,9120,8720,9120,202454,340358.0,37320000.0
2012-03-02,9140,9260,9080,9230,185458,344464.0,37320000.0
2012-03-05,9280,9300,9110,9200,152660,343344.0,37320000.0
2012-03-06,9140,9180,8810,8930,172038,333268.0,37320000.0
2012-03-07,8720,9040,8700,8900,78213,332148.0,37320000.0
2012-03-08,8900,9100,8670,9100,207883,339612.0,37320000.0
2012-03-09,9000,9190,8930,9150,282879,341478.0,37320000.0
2012-03-12,9150,9150,8880,9000,222403,335880.0,37320000.0
2012-03-13,8930,9000,8750,8850,239686,330282.0,37320000.0
2012-03-14,8800,9070,8800,8950,176318,334014.0,37320000.0
2012-03-15,8950,9430,8920,9380,559921,350062.0,37320000.0
2012-03-16,9380,9420,9200,9230,292821,344464.0,37320000.0
2012-03-19,9230,9640,9230,9440,426056,352301.0,37320000.0
2012-03-20,9490,9490,9280,9300,143410,347076.0,37320000.0
2012-03-21,9260,9380,9100,9100,134635,339612.0,37320000.0
2012-03-22,9150,9320,9130,9140,103573,341105.0,37320000.0
2012-03-23,9120,9590,9120,9590,516207,357899.0,37320000.0
2012-03-26,9670,9710,9320,9500,198814,354540.0,37320000.0
2012-03-27,9510,9590,9170,9170,153969,342224.0,37320000.0
2012-03-28,9170,9200,8800,8800,416531,328416.0,37320000.0
2012-03-29,8730,8990,8540,8900,173679,332148.0,37320000.0
2012-03-30,8870,9030,8840,8960,102830,334387.0,37320000.0
2012-04-02,8880,9060,8810,8830,116455,329536.0,37320000.0
2012-04-03,8840,9030,8680,8680,128230,323938.0,37320000.0
2012-04-04,8680,8810,8560,8570,106060,319832.0,37320000.0
2012-04-05,8510,8740,8290,8690,182723,324311.0,37320000.0
2012-04-06,8660,8780,8580,8650,80278,322818.0,37320000.0
2012-04-09,8650,8730,8410,8600,151378,320952.0,37320000.0
2012-04-10,8530,8830,8530,8650,167803,322818.0,37320000.0
2012-04-12,8650,8700,8500,8650,80899,322818.0,37320000.0
2012-04-13,8650,8790,8640,8730,89197,325804.0,37320000.0
2012-04-16,8650,8760,8610,8630,74371,322072.0,37320000.0
2012-04-17,8630,8690,8560,8620,83784,321698.0,37320000.0
2012-04-18,8750,8750,8510,8660,115732,323191.0,37320000.0
2012-04-19,8510,8870,8510,8860,186359,330655.0,37320000.0
2012-04-20,8860,9200,8760,8890,303182,331775.0,37320000.0
2012-04-23,9080,9080,8800,8870,83006,331028.0,37320000.0
2012-04-24,8740,9010,8740,8990,104174,335507.0,37320000.0
2012-04-25,9090,9330,8970,9060,294602,338119.0,37320000.0
