NAVER(035420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-24,82713,82713,78318,78319,173567,12007862.0,48127704.0
2012-04-25,78789,80987,78632,80202,96581,12296628.0,48127704.0
2012-04-26,81614,81614,78946,80830,121665,12392884.0,48127704.0
2012-04-27,80359,80359,77691,78947,205073,12104118.0,48127704.0
2012-04-30,78946,80987,78004,80359,173717,12320692.0,48127704.0
2012-05-02,80202,80359,78475,78476,142849,12031926.0,48127704.0
2012-05-03,78475,80045,77220,80045,171390,12272565.0,48127704.0
2012-05-04,80202,80202,77220,77534,204411,11887543.0,48127704.0
2012-05-07,77220,78475,75650,76592,164594,11743160.0,48127704.0
2012-05-08,76278,76749,73453,74866,296938,11478457.0,48127704.0
2012-05-09,74865,79888,74708,79889,243119,12248501.0,48127704.0
2012-05-10,78475,80202,75964,76906,212797,11791287.0,48127704.0
2012-05-11,76121,76906,73767,75180,180037,11526585.0,48127704.0
2012-05-14,75336,77063,74865,74866,172533,11478457.0,48127704.0
2012-05-15,74238,75807,72354,72826,142146,11165627.0,48127704.0
2012-05-16,72668,72825,70628,71256,196826,10924989.0,48127704.0
2012-05-17,70785,71726,69529,69843,180176,10708414.0,48127704.0
2012-05-18,70000,72354,67646,70314,228786,10780606.0,48127704.0
2012-05-21,71569,74081,71099,71884,169153,11021244.0,48127704.0
2012-05-22,72197,72825,69529,71884,182515,11021244.0,48127704.0
2012-05-23,73453,73610,70942,72198,143759,11069372.0,48127704.0
2012-05-24,72354,73767,71256,73453,126352,11261883.0,48127704.0
2012-05-25,73453,73767,71412,72198,124063,11069372.0,48127704.0
2012-05-29,71883,72040,70157,71099,177453,10900925.0,48127704.0
2012-05-30,71883,73924,70628,73924,180067,11334074.0,48127704.0
2012-05-31,74238,76121,72825,76122,225449,11670968.0,48127704.0
2012-06-01,74551,76278,74081,75337,183358,11550649.0,48127704.0
2012-06-04,73767,74238,71883,74081,220387,11358138.0,48127704.0
2012-06-05,74081,75807,73610,74081,144315,11358138.0,48127704.0
2012-06-07,76121,78161,75336,75965,190337,11646904.0,48127704.0
2012-06-08,76121,78946,75964,78162,253612,11983798.0,48127704.0
2012-06-11,78475,79103,75022,75651,289885,11598777.0,48127704.0
2012-06-12,75650,77691,75650,76749,139356,11767224.0,48127704.0
2012-06-13,77220,77533,76121,76906,153943,11791287.0,48127704.0
2012-06-14,76906,78161,75336,76906,245921,11791287.0,48127704.0
2012-06-15,77220,77377,75493,76279,141525,11695032.0,48127704.0
2012-06-18,76749,77377,75493,76122,123530,11670968.0,48127704.0
2012-06-19,76435,78161,76435,77377,165862,11863479.0,48127704.0
2012-06-20,78475,78632,77691,77691,150444,11911607.0,48127704.0
2012-06-21,77063,78946,77063,78162,157051,11983798.0,48127704.0
2012-06-22,78004,78004,74708,75494,227959,11574713.0,48127704.0
2012-06-25,75336,75493,73610,74081,148915,11358138.0,48127704.0
2012-06-26,73767,74238,72197,73453,187679,11261883.0,48127704.0
2012-06-27,73453,76121,72197,76122,223954,11670968.0,48127704.0
2012-06-28,76592,78161,75493,76906,166444,11791287.0,48127704.0
2012-06-29,75807,78475,75807,78476,142547,12031926.0,48127704.0
2012-07-02,76906,77377,76121,76592,156875,11743160.0,48127704.0
2012-07-03,76435,78475,76435,77534,171767,11887543.0,48127704.0
2012-07-04,78475,81143,78318,80830,288548,12392884.0,48127704.0
2012-07-05,80045,81928,80045,81929,111494,12561331.0,48127704.0
2012-07-06,81928,81928,79731,80830,159671,12392884.0,48127704.0
2012-07-09,80830,82870,79260,82714,217974,12681650.0,48127704.0
2012-07-10,80830,81457,78318,79731,286341,12224437.0,48127704.0
2012-07-11,79103,80359,78789,79574,111176,12200373.0,48127704.0
2012-07-12,79731,80987,77377,77377,161291,11863479.0,48127704.0
2012-07-13,78789,80516,78004,79731,199327,12224437.0,48127704.0
2012-07-16,81143,81614,79260,79418,142428,12176309.0,48127704.0
2012-07-17,80359,80673,78475,78633,121626,12055990.0,48127704.0
2012-07-18,78632,80516,77848,79731,100550,12224437.0,48127704.0
2012-07-19,81143,84439,80202,84440,295322,12946352.0,48127704.0
2012-07-20,83811,85538,83341,83498,167300,12801969.0,48127704.0
2012-07-23,82870,85224,81614,85068,138756,13042608.0,48127704.0
2012-07-24,85224,85538,82556,84283,183901,12922289.0,48127704.0
2012-07-25,82870,84753,82713,83812,115245,12850097.0,48127704.0
2012-07-26,82870,83812,81457,81458,188676,12489139.0,48127704.0
2012-07-27,82242,86480,82085,86323,212019,13235119.0,48127704.0
2012-07-30,85695,86323,83498,84597,210694,12970416.0,48127704.0
2012-07-31,83969,89619,82870,86323,293805,13235119.0,48127704.0
2012-08-01,85381,88206,85381,86951,100006,13331374.0,48127704.0
2012-08-02,87579,89462,85538,85853,119540,13162927.0,48127704.0
2012-08-03,86480,88677,85695,86010,171732,13186991.0,48127704.0
2012-08-06,86794,87265,83969,85382,231403,13090735.0,48127704.0
2012-08-07,84282,84439,81143,82400,341172,12633522.0,48127704.0
2012-08-08,82399,83341,81928,82871,282396,12705714.0,48127704.0
2012-08-09,82556,83184,80516,82714,432954,12681650.0,48127704.0
2012-08-10,81457,81771,78318,78633,615430,12055990.0,48127704.0
2012-08-13,78632,79103,76435,77377,419804,11863479.0,48127704.0
2012-08-14,78161,79731,77848,79731,414775,12224437.0,48127704.0
2012-08-16,80673,81300,79731,80673,224596,12368820.0,48127704.0
2012-08-17,80673,81143,80045,80673,175462,12368820.0,48127704.0
2012-08-20,81300,82556,80987,82400,158141,12633522.0,48127704.0
2012-08-21,82713,83027,81457,82243,162801,12609458.0,48127704.0
2012-08-22,82713,83184,81928,82086,147934,12585395.0,48127704.0
2012-08-23,82556,84126,82556,83812,254516,12850097.0,48127704.0
2012-08-24,82085,83184,80673,81301,249199,12465075.0,48127704.0
2012-08-27,82556,83498,82399,83341,152372,12777905.0,48127704.0
2012-08-28,84126,84910,81928,81929,167877,12561331.0,48127704.0
2012-08-29,81928,82556,80359,81301,261242,12465075.0,48127704.0
2012-08-30,80673,82713,80202,82557,196741,12657586.0,48127704.0
2012-08-31,82556,82713,81457,81458,139919,12489139.0,48127704.0
2012-09-03,81300,82085,79103,81615,142893,12513203.0,48127704.0
2012-09-04,80673,83969,80202,83184,223495,12753842.0,48127704.0
2012-09-05,83184,84282,81614,81615,125331,12513203.0,48127704.0
2012-09-06,81928,83969,81771,83969,148462,12874161.0,48127704.0
2012-09-07,84126,85224,82399,82714,156306,12681650.0,48127704.0
2012-09-10,83184,83341,81457,81458,77936,12489139.0,48127704.0
2012-09-11,81771,83498,80987,83184,88240,12753842.0,48127704.0
2012-09-12,83341,87265,83184,87108,298121,13355438.0,48127704.0
2012-09-13,86951,87422,86009,86951,219401,13331374.0,48127704.0
2012-09-14,86794,88206,86480,87736,266233,13451693.0,48127704.0
2012-09-17,86323,86637,83341,83812,274938,12850097.0,48127704.0
2012-09-18,83812,85067,83655,84440,101117,12946352.0,48127704.0
2012-09-19,85224,87265,84753,85382,155733,13090735.0,48127704.0
2012-09-20,86009,87892,85381,86951,112413,13331374.0,48127704.0
2012-09-21,87265,88363,86323,86951,134627,13331374.0,48127704.0
2012-09-24,87264,90874,86637,89305,160770,13692332.0,48127704.0
2012-09-25,89619,91502,85852,86323,222329,13235119.0,48127704.0
2012-09-26,85695,86009,84439,84911,145080,13018544.0,48127704.0
2012-09-27,84597,87892,84597,86794,99967,13307310.0,48127704.0
2012-09-28,86794,91816,86166,91189,358282,13981098.0,48127704.0
2012-10-02,91188,91345,87735,87736,239167,13451693.0,48127704.0
2012-10-04,87265,88206,86009,86323,317557,13235119.0,48127704.0
2012-10-05,87579,89305,86480,88835,283727,13620140.0,48127704.0
2012-10-08,88520,89148,86480,87265,227776,13379502.0,48127704.0
2012-10-09,87265,87892,86323,86323,202132,13235119.0,48127704.0
2012-10-10,85695,86951,85067,85225,198789,13066672.0,48127704.0
2012-10-11,84596,88049,84596,86951,323198,13331374.0,48127704.0
2012-10-12,86480,86951,84596,84597,236113,12970416.0,48127704.0
2012-10-15,85067,86794,84753,86637,250004,13283246.0,48127704.0
2012-10-16,86794,87892,85067,87108,162569,13355438.0,48127704.0
2012-10-17,86951,87108,84596,84597,254260,12970416.0,48127704.0
2012-10-18,84596,85067,80045,80359,536192,12320692.0,48127704.0
2012-10-19,79574,81771,78632,80516,413314,12344756.0,48127704.0
2012-10-22,78789,81614,78632,81615,198099,12513203.0,48127704.0
2012-10-23,80673,81771,78789,80045,268393,12272565.0,48127704.0
2012-10-24,79260,83184,78946,81458,448247,12489139.0,48127704.0
2012-10-25,81457,83184,80830,82871,184706,12705714.0,48127704.0
2012-10-26,80045,80516,76592,78162,631632,11983798.0,48127704.0
2012-10-29,79103,79260,78004,78319,159978,12007862.0,48127704.0
2012-10-30,79103,79260,76906,77691,201164,11911607.0,48127704.0
2012-10-31,78161,80359,77848,79261,148710,12152245.0,48127704.0
2012-11-01,79103,79731,78004,79418,213923,12176309.0,48127704.0
2012-11-02,80045,80045,78161,78162,167450,11983798.0,48127704.0
2012-11-05,78318,80202,78161,80045,199878,12272565.0,48127704.0
2012-11-06,80045,80673,79417,79889,150647,12248501.0,48127704.0
2012-11-07,80045,81614,79103,79574,191533,12200373.0,48127704.0
2012-11-08,80359,82242,80045,81615,392972,12513203.0,48127704.0
2012-11-09,81300,81614,79417,79889,245900,12248501.0,48127704.0
2012-11-12,80830,80987,79103,80673,172910,12368820.0,48127704.0
2012-11-13,80987,80987,78475,78790,167257,12080054.0,48127704.0
2012-11-14,79731,79731,72982,74081,584967,11358138.0,48127704.0
2012-11-15,72668,75807,72354,75651,330862,11598777.0,48127704.0
2012-11-16,75650,76749,74708,76592,218414,11743160.0,48127704.0
2012-11-19,75964,77691,75807,77534,93226,11887543.0,48127704.0
2012-11-20,79731,82399,79731,82400,344324,12633522.0,48127704.0
2012-11-21,83184,83655,81300,82086,353202,12585395.0,48127704.0
2012-11-22,83027,83027,81300,82243,190098,12609458.0,48127704.0
2012-11-23,81771,83655,81614,83341,281983,12777905.0,48127704.0
2012-11-26,83498,83812,82085,83184,142227,12753842.0,48127704.0
2012-11-27,83184,83812,80045,80830,316521,12392884.0,48127704.0
2012-11-28,80359,80830,78475,80359,261137,12320692.0,48127704.0
2012-11-29,81143,81143,78789,79731,239210,12224437.0,48127704.0
2012-11-30,79260,80987,79103,79104,231722,12128181.0,48127704.0
2012-12-03,80202,82242,79417,82243,155662,12609458.0,48127704.0
2012-12-04,81614,83341,80987,82714,272804,12681650.0,48127704.0
2012-12-05,82713,83498,78475,79418,400439,12176309.0,48127704.0
2012-12-06,79417,79417,72982,73140,679597,11213755.0,48127704.0
2012-12-07,73767,75336,73767,74709,367171,11454394.0,48127704.0
2012-12-10,74237,76435,73767,75965,266718,11646904.0,48127704.0
2012-12-11,75179,76749,75179,75965,193842,11646904.0,48127704.0
2012-12-12,75964,76435,72511,73767,470627,11310010.0,48127704.0
2012-12-13,74081,75179,73296,75180,333973,11526585.0,48127704.0
2012-12-14,74395,75650,73453,74081,267532,11358138.0,48127704.0
2012-12-17,74395,74865,71099,71256,369530,10924989.0,48127704.0
2012-12-18,71726,72511,69372,72512,343800,11117500.0,48127704.0
2012-12-20,73453,73453,67489,67960,650790,10419648.0,48127704.0
2012-12-21,68273,71256,68273,71256,337032,10924989.0,48127704.0
2012-12-24,71256,73296,70785,72198,249844,11069372.0,48127704.0
2012-12-26,73139,73139,70628,70942,163005,10876861.0,48127704.0
2012-12-27,70942,71883,69529,70628,152404,10828733.0,48127704.0
2012-12-28,70785,71883,70157,71256,177147,10924989.0,48127704.0
2013-01-02,72354,72982,71256,71413,154535,10949053.0,48127704.0
2013-01-03,71883,72825,68744,69373,356250,10636223.0,48127704.0
2013-01-04,69529,71099,69215,71099,234701,10900925.0,48127704.0
2013-01-07,72040,75493,71883,75337,404906,11550649.0,48127704.0
2013-01-08,75336,75807,74081,74395,198565,11406266.0,48127704.0
2013-01-09,75022,75336,72982,73297,147909,11237819.0,48127704.0
2013-01-10,72825,73453,70785,71884,235270,11021244.0,48127704.0
2013-01-11,72825,72982,70785,71727,170096,10997180.0,48127704.0
2013-01-14,71412,74865,70628,74395,241336,11406266.0,48127704.0
2013-01-15,73296,74395,72040,73610,240676,11285947.0,48127704.0
2013-01-16,74395,75336,72511,72826,184490,11165627.0,48127704.0
2013-01-17,72982,74081,72354,73610,131904,11285947.0,48127704.0
2013-01-18,74081,74395,72825,74395,199066,11406266.0,48127704.0
2013-01-21,75022,76592,74081,76279,362688,11695032.0,48127704.0
2013-01-22,76592,77848,75650,77377,355938,11863479.0,48127704.0
2013-01-23,77377,78475,76749,77691,198321,11911607.0,48127704.0
2013-01-24,78004,78161,76906,77534,134192,11887543.0,48127704.0
2013-01-25,77533,78004,75336,78005,172910,11959734.0,48127704.0
2013-01-28,78318,78789,77220,78162,136694,11983798.0,48127704.0
2013-01-29,78318,78318,75336,76122,239685,11670968.0,48127704.0
2013-01-30,76278,77377,75650,76749,195082,11767224.0,48127704.0
2013-01-31,76278,77377,75022,75651,219159,11598777.0,48127704.0
2013-02-01,75964,77533,75964,77220,209171,11839415.0,48127704.0
2013-02-04,78318,78318,75807,76279,112056,11695032.0,48127704.0
2013-02-05,73924,75022,72040,72669,398162,11141563.0,48127704.0
2013-02-06,72040,72511,69215,71099,448172,10900925.0,48127704.0
2013-02-07,71883,75336,70000,73297,661508,11237819.0,48127704.0
2013-02-08,73767,75650,73767,74081,365567,11358138.0,48127704.0
2013-02-12,74708,75493,72825,73767,190114,11310010.0,48127704.0
2013-02-13,74551,76592,74081,76435,176236,11719096.0,48127704.0
2013-02-14,76906,78004,75807,76279,183484,11695032.0,48127704.0
2013-02-15,77533,77533,76278,77377,116201,11863479.0,48127704.0
2013-02-18,77848,78161,76749,77063,96916,11815351.0,48127704.0
2013-02-19,77533,78161,76592,77848,139704,11935671.0,48127704.0
2013-02-20,78475,82399,78475,82086,425793,12585395.0,48127704.0
2013-02-21,82085,82713,80987,82086,195343,12585395.0,48127704.0
2013-02-22,82556,83812,81928,82714,273490,12681650.0,48127704.0
2013-02-25,82713,83027,81614,82400,130065,12633522.0,48127704.0
2013-02-26,81771,83498,81771,83028,188307,12729778.0,48127704.0
2013-02-27,83812,83969,81928,82871,88984,12705714.0,48127704.0
2013-02-28,83341,83812,81300,82557,180142,12657586.0,48127704.0
2013-03-04,84282,86637,84282,86323,340339,13235119.0,48127704.0
2013-03-05,87892,88677,86166,86166,197976,13211055.0,48127704.0
2013-03-06,86009,86637,84753,84754,146668,12994480.0,48127704.0
2013-03-07,83655,85381,82713,84126,238971,12898225.0,48127704.0
2013-03-08,85538,86951,84596,86010,148588,13186991.0,48127704.0
2013-03-11,85695,86480,81614,82871,381953,12705714.0,48127704.0
2013-03-12,83812,84439,81300,82086,314925,12585395.0,48127704.0
2013-03-13,82085,83027,80830,83028,214688,12729778.0,48127704.0
2013-03-14,83184,83498,81928,82557,149477,12657586.0,48127704.0
2013-03-15,83341,84126,82713,82714,149647,12681650.0,48127704.0
2013-03-18,83027,84597,81928,82871,126283,12705714.0,48127704.0
2013-03-19,83812,86323,83655,85696,181293,13138863.0,48127704.0
2013-03-20,85852,86323,83812,84440,153006,12946352.0,48127704.0
2013-03-21,85852,86323,84439,85068,130448,13042608.0,48127704.0
2013-03-22,85852,86480,84753,86323,150783,13235119.0,48127704.0
2013-03-25,86323,86323,84597,84911,120876,13018544.0,48127704.0
2013-03-26,85224,85381,83498,83655,154192,12826033.0,48127704.0
2013-03-27,83655,85067,82556,84754,161836,12994480.0,48127704.0
2013-03-28,85381,85381,84126,84126,118433,12898225.0,48127704.0
2013-03-29,85381,87892,84753,86951,237188,13331374.0,48127704.0
2013-04-01,87892,92758,87422,92288,315284,14149545.0,48127704.0
2013-04-02,93229,93386,90090,90247,199228,13836715.0,48127704.0
2013-04-03,90874,91345,88049,90247,249503,13836715.0,48127704.0
2013-04-04,90247,91188,88677,89933,185030,13788587.0,48127704.0
2013-04-05,89619,93543,88834,89776,276533,13764523.0,48127704.0
2013-04-08,90718,90718,86009,87108,248196,13355438.0,48127704.0
2013-04-09,85852,87579,83027,86951,260933,13331374.0,48127704.0
2013-04-10,87108,87892,84910,85382,164791,13090735.0,48127704.0
2013-04-11,86009,88520,84910,87893,146664,13475757.0,48127704.0
2013-04-12,89148,92444,88834,91660,257672,14053290.0,48127704.0
2013-04-15,91188,92758,90247,90247,143075,13836715.0,48127704.0
2013-04-16,90718,95897,89933,95584,314680,14654886.0,48127704.0
2013-04-17,95583,96368,92287,92915,215281,14245800.0,48127704.0
2013-04-18,92601,94641,90874,91032,228528,13957034.0,48127704.0
2013-04-19,90561,92915,90404,91346,217204,14005162.0,48127704.0
2013-04-22,90404,91659,89933,90718,313923,13908906.0,48127704.0
2013-04-23,91659,92130,89148,91346,303292,14005162.0,48127704.0
2013-04-24,92915,92915,90561,90718,282191,13908906.0,48127704.0
2013-04-25,90718,91659,89933,90875,173600,13932970.0,48127704.0
2013-04-26,91031,91973,89933,89933,128792,13788587.0,48127704.0
2013-04-29,90874,90874,89619,90090,131456,13812651.0,48127704.0
2013-04-30,90874,93700,90718,92915,325483,14245800.0,48127704.0
2013-05-02,94170,95740,93700,94171,356464,14438311.0,48127704.0
2013-05-03,95269,95740,93072,93857,193356,14390183.0,48127704.0
2013-05-06,94328,95269,93229,93229,143821,14293928.0,48127704.0
2013-05-07,92758,94641,92444,92915,132253,14245800.0,48127704.0
2013-05-08,92601,94798,92601,94328,161402,14462375.0,48127704.0
2013-05-09,93700,94484,89776,90561,436377,13884843.0,48127704.0
2013-05-10,90718,92758,90718,91189,256125,13981098.0,48127704.0
2013-05-13,91188,91973,88363,91660,302757,14053290.0,48127704.0
2013-05-14,89776,91502,89462,90718,246085,13908906.0,48127704.0
2013-05-15,90404,92915,89776,91974,399662,14101417.0,48127704.0
2013-05-16,93229,100449,93072,98880,445540,15160227.0,48127704.0
2013-05-20,99193,101547,98251,98252,261725,15063971.0,48127704.0
2013-05-21,99193,101390,98879,100135,216338,15352738.0,48127704.0
2013-05-22,100449,100919,99193,99507,202164,15256482.0,48127704.0
2013-05-23,98722,99036,96682,96996,223077,14871461.0,48127704.0
2013-05-24,98408,99036,96839,98252,154689,15063971.0,48127704.0
2013-05-27,97153,98722,96995,97938,93546,15015844.0,48127704.0
2013-05-28,98722,100762,98251,98880,225378,15160227.0,48127704.0
2013-05-29,98879,99978,98408,99821,138565,15304610.0,48127704.0
2013-05-30,99036,99193,95897,96368,281745,14775205.0,48127704.0
2013-05-31,96996,97937,94327,95741,174745,14678950.0,48127704.0
2013-06-03,95740,95740,93543,93543,205400,14342056.0,48127704.0
2013-06-04,93543,94327,91816,91817,225957,14077353.0,48127704.0
2013-06-05,92444,94013,91816,92915,286072,14245800.0,48127704.0
2013-06-07,94170,94484,89933,91032,243631,13957034.0,48127704.0
2013-06-10,91031,93229,90561,92602,117014,14197673.0,48127704.0
2013-06-11,92130,94484,91502,94485,178937,14486439.0,48127704.0
2013-06-12,94013,94484,91502,91817,125140,14077353.0,48127704.0
2013-06-13,91188,91502,87735,87736,386306,13451693.0,48127704.0
2013-06-14,88834,89619,87735,88207,184466,13523885.0,48127704.0
2013-06-17,88834,89148,85224,88050,196372,13499821.0,48127704.0
2013-06-18,87892,90561,85852,90090,230150,13812651.0,48127704.0
2013-06-19,90874,90874,87264,87736,118105,13451693.0,48127704.0
2013-06-20,85067,85695,83812,84911,262317,13018544.0,48127704.0
2013-06-21,82713,86323,82556,86323,165330,13235119.0,48127704.0
2013-06-24,85538,86794,84439,85068,102050,13042608.0,48127704.0
2013-06-25,85695,86951,83184,84597,178686,12970416.0,48127704.0
2013-06-26,86637,87264,85067,86637,173542,13283246.0,48127704.0
2013-06-27,87892,89305,86951,86951,222275,13331374.0,48127704.0
2013-06-28,87735,91973,87422,91189,330174,13981098.0,48127704.0
2013-07-01,90404,91973,89148,91032,136750,13957034.0,48127704.0
2013-07-02,91188,94013,90247,91974,197390,14101417.0,48127704.0
2013-07-03,93229,94641,91031,91503,173330,14029226.0,48127704.0
