한국제지(002300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-06-09,17900,18800,17900,18100,33120,90590.0,5004949.0
2004-06-10,18100,18700,17900,18700,42290,93593.0,5004949.0
2004-06-11,18950,19700,18000,18000,86140,90089.0,5004949.0
2004-06-14,18050,18500,17900,18000,13270,90089.0,5004949.0
2004-06-15,17700,18150,17500,18000,15065,90089.0,5004949.0
2004-06-16,18000,18700,18000,18450,12900,92341.0,5004949.0
2004-06-17,18650,19700,18650,19500,27360,97597.0,5004949.0
2004-06-18,19800,19800,19000,19450,29333,97346.0,5004949.0
2004-06-21,19800,20200,19050,19500,60860,97597.0,5004949.0
2004-06-22,19100,19500,18500,18700,13550,93593.0,5004949.0
2004-06-23,18400,19200,18400,19150,85350,95845.0,5004949.0
2004-06-24,19300,19400,18850,19100,99930,95595.0,5004949.0
2004-06-25,19050,19400,18950,19050,6370,95344.0,5004949.0
2004-06-28,18850,19300,18750,19000,14550,95094.0,5004949.0
2004-06-29,19000,19400,19000,19000,21117,95094.0,5004949.0
2004-06-30,19100,19450,19000,19000,15670,95094.0,5004949.0
2004-07-01,19100,19100,18950,19050,37730,95344.0,5004949.0
2004-07-02,19000,19700,19000,19550,8150,97847.0,5004949.0
2004-07-05,19750,19750,19000,19400,6170,97096.0,5004949.0
2004-07-06,19700,19700,19050,19350,6540,96846.0,5004949.0
2004-07-07,19050,19400,19000,19350,14620,96846.0,5004949.0
2004-07-08,19000,19300,19000,19000,27851,95094.0,5004949.0
2004-07-09,19000,19200,19000,19000,7310,95094.0,5004949.0
2004-07-12,19100,19200,18750,18800,5426,94093.0,5004949.0
2004-07-13,18750,18850,18700,18750,24260,93843.0,5004949.0
2004-07-14,18700,19200,18600,19200,7960,96095.0,5004949.0
2004-07-15,18750,19250,18750,19150,1310,95845.0,5004949.0
2004-07-16,19100,19150,18850,19150,2090,95845.0,5004949.0
2004-07-19,18850,19250,18850,19250,1670,96345.0,5004949.0
2004-07-20,18900,19350,18900,19300,1500,96596.0,5004949.0
2004-07-21,19500,21000,19300,19850,18430,99348.0,5004949.0
2004-07-22,20000,20000,19450,19600,41020,98097.0,5004949.0
2004-07-23,19350,19350,18650,18800,10270,94093.0,5004949.0
2004-07-26,18800,18950,18700,18950,2120,94844.0,5004949.0
2004-07-27,18900,19100,18450,19000,6340,95094.0,5004949.0
2004-07-28,18700,19000,18700,18800,7220,94093.0,5004949.0
2004-07-29,18900,19000,18800,18900,13270,94594.0,5004949.0
2004-07-30,19000,19000,18700,18850,2380,94343.0,5004949.0
2004-08-02,18700,18850,18700,18700,4550,93593.0,5004949.0
2004-08-03,18700,19200,18600,18700,9510,93593.0,5004949.0
2004-08-04,19050,19050,18500,18500,33077,92592.0,5004949.0
2004-08-05,18600,18800,18500,18650,10588,93342.0,5004949.0
2004-08-06,18600,19250,18600,18700,5708,93593.0,5004949.0
2004-08-09,18700,19250,18500,19250,10900,96345.0,5004949.0
2004-08-10,19250,19600,18900,19100,7880,95595.0,5004949.0
2004-08-11,18950,19150,18900,19050,5090,95344.0,5004949.0
2004-08-12,19050,19550,19050,19450,8740,97346.0,5004949.0
2004-08-13,19850,19850,19250,19750,2040,98848.0,5004949.0
2004-08-16,19900,19900,19400,19400,12530,97096.0,5004949.0
2004-08-17,19300,20500,19300,20450,42328,102351.0,5004949.0
2004-08-18,20500,20500,19950,20450,5980,102351.0,5004949.0
2004-08-19,20450,20900,20400,20800,4630,104103.0,5004949.0
2004-08-20,20500,21000,20350,20400,9549,102101.0,5004949.0
2004-08-23,20500,20950,20400,20600,2530,103102.0,5004949.0
2004-08-24,20950,21600,20600,21400,8351,107106.0,5004949.0
2004-08-25,21000,22000,20600,22000,12020,110109.0,5004949.0
2004-08-26,22000,22000,21400,21500,2200,107606.0,5004949.0
2004-08-27,21100,22000,21100,21900,9483,109608.0,5004949.0
2004-08-30,21900,22000,21450,21800,3450,109108.0,5004949.0
2004-08-31,21400,21950,21400,21950,4074,109859.0,5004949.0
2004-09-01,21950,22200,21950,22100,5050,110609.0,5004949.0
2004-09-02,22200,22300,21300,21400,4270,107106.0,5004949.0
2004-09-03,21300,21400,20800,21400,1380,107106.0,5004949.0
2004-09-06,21400,22300,21400,22000,5816,110109.0,5004949.0
2004-09-07,22000,22000,21400,21900,6250,109608.0,5004949.0
2004-09-08,21850,21900,21800,21800,750,109108.0,5004949.0
2004-09-09,21900,21900,21300,21900,3910,109608.0,5004949.0
2004-09-10,21500,22000,21500,21900,400,109608.0,5004949.0
2004-09-13,21900,21900,21550,21900,2400,109608.0,5004949.0
2004-09-14,21600,22000,21550,21900,2410,109608.0,5004949.0
2004-09-15,21950,22000,21400,21950,7530,109859.0,5004949.0
2004-09-16,22100,22100,21650,22000,8730,110109.0,5004949.0
2004-09-17,21700,22200,21700,22000,6720,110109.0,5004949.0
2004-09-20,22400,22400,21900,22050,8116,110359.0,5004949.0
2004-09-21,22150,22300,21900,22300,8400,111610.0,5004949.0
2004-09-22,22400,22800,22100,22100,22540,110609.0,5004949.0
2004-09-23,22100,22500,22100,22500,6230,112611.0,5004949.0
2004-09-24,22400,22700,22350,22500,2150,112611.0,5004949.0
2004-09-30,22300,23450,22300,23450,12610,117366.0,5004949.0
2004-10-01,23450,23700,23050,23500,4230,117616.0,5004949.0
2004-10-04,23500,23900,23250,23500,9150,117616.0,5004949.0
2004-10-05,23500,23500,22950,23500,12160,117616.0,5004949.0
2004-10-06,23150,23300,22850,22850,7991,114363.0,5004949.0
2004-10-07,22850,23300,22700,22850,11020,114363.0,5004949.0
2004-10-08,22850,23350,22850,22950,4290,114864.0,5004949.0
2004-10-11,23500,23500,23000,23450,2420,117366.0,5004949.0
2004-10-12,23100,23550,23100,23300,3150,116615.0,5004949.0
2004-10-13,23500,23650,23050,23400,5800,117116.0,5004949.0
2004-10-14,23400,23500,22950,23400,7060,117116.0,5004949.0
2004-10-15,23650,23650,22800,22950,4920,114864.0,5004949.0
2004-10-18,22950,23300,22700,22800,6290,114113.0,5004949.0
2004-10-19,23600,23600,22900,22900,5854,114613.0,5004949.0
2004-10-20,23250,23250,22750,22900,19760,114613.0,5004949.0
2004-10-21,22600,22900,21550,21550,16740,107857.0,5004949.0
2004-10-22,21550,22000,20500,20800,24800,104103.0,5004949.0
2004-10-25,20500,21700,20500,21400,9820,107106.0,5004949.0
2004-10-26,21700,21700,20850,21500,3810,107606.0,5004949.0
2004-10-27,21200,21850,21200,21850,7143,109358.0,5004949.0
2004-10-28,21600,22500,21600,21900,12650,109608.0,5004949.0
2004-10-29,21700,22350,21550,21900,3343,109608.0,5004949.0
2004-11-01,21750,22550,21750,22300,7250,111610.0,5004949.0
2004-11-02,22500,23300,22500,23300,15150,116615.0,5004949.0
2004-11-03,23200,24000,22700,24000,14650,120119.0,5004949.0
2004-11-04,24050,24100,23250,23900,22907,119618.0,5004949.0
2004-11-05,24150,24150,23750,23850,8390,119368.0,5004949.0
2004-11-08,24000,24000,22600,23000,16650,115114.0,5004949.0
2004-11-09,22900,22900,22100,22450,16180,112361.0,5004949.0
2004-11-10,22800,22800,22400,22400,27300,112111.0,5004949.0
2004-11-11,22400,23000,22250,22250,33300,111360.0,5004949.0
2004-11-12,22700,22750,22150,22700,55691,113612.0,5004949.0
2004-11-15,23300,23300,22500,22650,41086,113362.0,5004949.0
2004-11-16,22650,23150,22450,23150,9790,115865.0,5004949.0
2004-11-17,23150,23500,23000,23300,13665,116615.0,5004949.0
2004-11-18,23800,23800,23300,23300,18160,116615.0,5004949.0
2004-11-19,23400,23500,23300,23300,15110,116615.0,5004949.0
2004-11-22,23300,23550,22500,23300,16840,116615.0,5004949.0
2004-11-23,23500,23500,23300,23500,3031,117616.0,5004949.0
2004-11-24,23700,24300,23400,24300,11850,121620.0,5004949.0
2004-11-25,24350,24700,23900,24700,25980,123622.0,5004949.0
2004-11-26,24700,24950,24250,24600,14630,123122.0,5004949.0
2004-11-29,24600,25000,24300,24850,4330,124373.0,5004949.0
2004-11-30,25000,25100,24100,24800,7530,124123.0,5004949.0
2004-12-01,24350,25400,24350,25100,9550,125624.0,5004949.0
2004-12-02,25200,25500,24950,24950,13222,124873.0,5004949.0
2004-12-03,24600,25500,24500,24700,15350,123622.0,5004949.0
2004-12-06,24400,25350,24200,24200,7820,121120.0,5004949.0
2004-12-07,24100,25100,24100,25000,8330,125124.0,5004949.0
2004-12-08,25000,25450,24800,25450,7960,127376.0,5004949.0
2004-12-09,25550,25800,24500,25800,13980,129128.0,5004949.0
2004-12-10,25850,26050,24800,25400,6360,127126.0,5004949.0
2004-12-13,25500,25600,24800,25200,8990,126125.0,5004949.0
2004-12-14,25400,25400,24500,24650,4370,123372.0,5004949.0
2004-12-15,24200,24900,24200,24750,3910,123872.0,5004949.0
2004-12-16,24500,25100,24400,24750,3600,123872.0,5004949.0
2004-12-17,25150,25200,24550,24750,2830,123872.0,5004949.0
2004-12-20,24550,25300,24550,25000,4790,125124.0,5004949.0
2004-12-21,24700,25450,24450,24800,13490,124123.0,5004949.0
2004-12-22,24550,25600,24550,25450,36900,127376.0,5004949.0
2004-12-23,25450,25450,24550,25000,5820,125124.0,5004949.0
2004-12-24,24700,25300,24700,25000,3529,125124.0,5004949.0
2004-12-27,24700,25350,24500,24700,7460,123622.0,5004949.0
2004-12-28,24950,25400,24150,24500,10030,122621.0,5004949.0
2004-12-29,24100,24600,20850,23600,22650,118117.0,5004949.0
2004-12-30,23400,24500,23400,24200,9620,121120.0,5004949.0
2005-01-03,24200,25000,24150,24800,12770,124123.0,5004949.0
2005-01-04,24350,25000,23800,24300,5650,121620.0,5004949.0
2005-01-05,24450,24800,24250,24350,22120,121871.0,5004949.0
2005-01-06,24950,24950,23700,24000,32420,120119.0,5004949.0
2005-01-07,23650,23950,23100,23950,17560,119869.0,5004949.0
2005-01-10,23650,24100,23500,23950,5990,119869.0,5004949.0
2005-01-11,23700,24200,23550,24200,11774,121120.0,5004949.0
2005-01-12,24350,24800,24000,24500,13770,122621.0,5004949.0
2005-01-13,24850,24850,24400,24800,5490,124123.0,5004949.0
2005-01-14,24950,25200,24150,25000,19900,125124.0,5004949.0
2005-01-17,24950,25200,24500,24550,7530,122871.0,5004949.0
2005-01-18,24600,25300,24550,24600,32934,123122.0,5004949.0
2005-01-19,25200,25300,24300,25250,26536,126375.0,5004949.0
2005-01-20,25450,25500,24800,25250,6290,126375.0,5004949.0
2005-01-21,25250,25600,25100,25100,10520,125624.0,5004949.0
2005-01-24,24900,25600,24800,25000,15952,125124.0,5004949.0
2005-01-25,24750,25500,24750,24750,17130,123872.0,5004949.0
2005-01-26,24650,26000,24650,26000,25434,130129.0,5004949.0
2005-01-27,25650,27000,25500,27000,19260,135134.0,5004949.0
2005-01-28,27000,28000,27000,27900,23130,139638.0,5004949.0
2005-01-31,27350,29200,27350,29200,26810,146145.0,5004949.0
2005-02-01,28600,29500,28300,29450,9740,147396.0,5004949.0
2005-02-02,29550,29550,28500,29400,13528,147146.0,5004949.0
2005-02-03,29400,30000,29400,29900,11770,149648.0,5004949.0
2005-02-04,29000,30200,29000,30050,22200,150399.0,5004949.0
2005-02-07,29300,29900,29200,29500,9790,147646.0,5004949.0
2005-02-11,28950,30000,28700,29000,12980,145144.0,5004949.0
2005-02-14,29000,30300,28700,30000,9030,150148.0,5004949.0
2005-02-15,29300,32000,29250,32000,13010,160158.0,5004949.0
2005-02-16,31350,32000,30200,31000,18770,155153.0,5004949.0
2005-02-17,30550,33800,30350,31700,16830,158657.0,5004949.0
2005-02-18,31650,36450,31600,32500,31970,162661.0,5004949.0
2005-02-21,32650,32650,30950,32000,21900,160158.0,5004949.0
2005-02-22,32000,32850,30600,31450,28090,157406.0,5004949.0
2005-02-23,30700,32700,30700,32700,15585,163662.0,5004949.0
2005-02-24,32500,35700,32500,34950,12550,174923.0,5004949.0
2005-02-25,34500,35900,34250,35900,10170,179678.0,5004949.0
2005-02-28,35150,36000,34500,34900,36670,174673.0,5004949.0
2005-03-02,34150,35800,33600,34850,9770,174422.0,5004949.0
2005-03-03,34500,36000,34500,36000,8672,180178.0,5004949.0
2005-03-04,35850,35950,35000,35000,3554,175173.0,5004949.0
2005-03-07,35000,36050,34500,35700,8630,178677.0,5004949.0
2005-03-08,35700,36600,35200,35600,8830,178176.0,5004949.0
2005-03-09,34650,36400,34650,35200,11350,176174.0,5004949.0
2005-03-10,35200,35200,33100,33100,9360,165664.0,5004949.0
2005-03-11,33100,33700,32150,32900,31840,164663.0,5004949.0
2005-03-14,32900,32900,32050,32900,23690,164663.0,5004949.0
2005-03-15,32900,33200,32050,32650,18289,163412.0,5004949.0
2005-03-16,32800,35150,32800,35050,23985,175423.0,5004949.0
2005-03-17,34300,35500,34050,34950,18705,174923.0,5004949.0
2005-03-18,35450,36450,34500,36450,33490,182430.0,5004949.0
2005-03-21,36850,37900,35700,35700,13130,178677.0,5004949.0
2005-03-22,36500,37600,34600,34800,5140,174172.0,5004949.0
2005-03-23,35500,35700,33500,35700,9102,178677.0,5004949.0
2005-03-24,34600,36950,34600,36500,3341,182681.0,5004949.0
2005-03-25,36500,37000,35350,35350,11350,176925.0,5004949.0
2005-03-28,36450,37000,35100,36000,4780,180178.0,5004949.0
2005-03-29,36800,36900,33700,34150,11820,170919.0,5004949.0
2005-03-30,34350,34950,33500,33600,7120,168166.0,5004949.0
2005-03-31,35100,35100,33550,34100,7978,170669.0,5004949.0
2005-04-01,33500,35700,33500,34750,8410,173922.0,5004949.0
2005-04-04,34900,34950,34100,34200,1760,171169.0,5004949.0
2005-04-06,35000,35000,33700,33900,10210,169668.0,5004949.0
2005-04-07,34450,35100,33900,34250,54480,171420.0,5004949.0
2005-04-08,34850,35800,33950,35000,3060,175173.0,5004949.0
2005-04-11,35000,35700,34050,34350,2380,171920.0,5004949.0
2005-04-12,34600,36100,34450,35250,7960,176424.0,5004949.0
2005-04-13,35900,36450,35300,35300,4560,176675.0,5004949.0
2005-04-14,35050,36000,33450,33450,7060,167416.0,5004949.0
2005-04-15,34000,36000,32400,36000,9960,180178.0,5004949.0
2005-04-18,34100,36000,34100,36000,3454,180178.0,5004949.0
2005-04-19,36000,36400,34850,36100,10351,180679.0,5004949.0
2005-04-20,36000,36450,35050,36100,5400,180679.0,5004949.0
2005-04-21,36450,37200,34850,37100,2851,185684.0,5004949.0
2005-04-22,37100,37200,36450,36950,1594,184933.0,5004949.0
2005-04-25,35950,37200,35950,36950,3670,184933.0,5004949.0
2005-04-26,36050,37200,35700,36300,5080,181680.0,5004949.0
2005-04-27,36300,36850,34450,36000,5100,180178.0,5004949.0
2005-04-28,36750,37550,35150,35250,2770,176424.0,5004949.0
2005-04-29,34700,36900,34700,36900,1880,184683.0,5004949.0
2005-05-02,36100,37200,36100,37000,1340,185183.0,5004949.0
2005-05-03,36100,37300,35750,35750,2210,178927.0,5004949.0
2005-05-04,35900,36950,35800,36500,1080,182681.0,5004949.0
2005-05-06,36150,37250,35600,35600,2140,178176.0,5004949.0
2005-05-09,35600,35600,34300,34300,5960,171670.0,5004949.0
2005-05-10,34200,34850,34200,34300,3480,171670.0,5004949.0
2005-05-11,34450,34700,34000,34500,2550,172671.0,5004949.0
2005-05-12,34500,34850,33900,34000,4110,170168.0,5004949.0
2005-05-13,34500,35500,33800,35500,1721,177676.0,5004949.0
2005-05-16,35550,35900,34600,34600,4180,173171.0,5004949.0
2005-05-17,34600,35100,33700,34600,4600,173171.0,5004949.0
2005-05-18,36900,36900,34550,35000,4190,175173.0,5004949.0
2005-05-19,35500,36400,35450,35450,5590,177425.0,5004949.0
2005-05-20,35250,36000,34850,34950,2700,174923.0,5004949.0
2005-05-23,36850,36850,35000,35350,1310,176925.0,5004949.0
2005-05-24,35950,35950,35100,35350,6120,176925.0,5004949.0
2005-05-25,35750,35950,35150,35600,1624,178176.0,5004949.0
2005-05-26,35000,35800,35000,35650,2650,178426.0,5004949.0
2005-05-27,35950,37100,35950,36400,14405,182180.0,5004949.0
2005-05-30,35400,35950,35100,35900,6800,179678.0,5004949.0
2005-05-31,36300,36300,35000,35900,9510,179678.0,5004949.0
2005-06-01,35850,37400,35850,36800,14080,184182.0,5004949.0
2005-06-02,36800,37400,35650,35700,6569,178677.0,5004949.0
2005-06-03,36100,36100,35250,35300,6540,176675.0,5004949.0
2005-06-07,35900,35900,34700,34850,3780,174422.0,5004949.0
2005-06-08,35300,36000,34950,35000,5630,175173.0,5004949.0
2005-06-09,34500,35400,33800,33800,14295,169167.0,5004949.0
2005-06-10,34150,34400,34050,34100,13687,170669.0,5004949.0
2005-06-13,34600,35800,34000,35250,11010,176424.0,5004949.0
2005-06-14,34700,35450,34050,34600,8160,173171.0,5004949.0
2005-06-15,34600,34600,33300,34100,11700,170669.0,5004949.0
2005-06-16,34300,34600,34100,34350,15340,171920.0,5004949.0
2005-06-17,34050,38800,33100,34000,106471,170168.0,5004949.0
2005-06-20,33750,34500,33550,34350,7960,171920.0,5004949.0
2005-06-21,33800,34700,33700,34350,8961,171920.0,5004949.0
2005-06-22,33850,34350,33850,34250,14810,171420.0,5004949.0
2005-06-23,34650,34650,33100,33200,63970,166164.0,5004949.0
2005-06-24,33250,33300,33100,33300,5280,166665.0,5004949.0
2005-06-27,33150,33300,33050,33100,5980,165664.0,5004949.0
2005-06-28,33000,33500,32900,33400,10271,167165.0,5004949.0
2005-06-29,33300,34350,33300,34300,12650,171670.0,5004949.0
2005-06-30,33500,34450,33500,34450,11890,172420.0,5004949.0
2005-07-01,34450,35000,34400,34400,13410,172170.0,5004949.0
2005-07-04,34400,35000,33950,34800,6862,174172.0,5004949.0
2005-07-05,35000,35100,34300,34950,6250,174923.0,5004949.0
2005-07-06,35450,35450,34550,35100,4610,175674.0,5004949.0
2005-07-07,35300,37350,34300,37000,17660,185183.0,5004949.0
2005-07-08,36500,36950,36050,36900,3500,184683.0,5004949.0
2005-07-11,36800,37100,36600,36800,27472,184182.0,5004949.0
2005-07-12,36500,36800,35200,36800,12490,184182.0,5004949.0
2005-07-13,36800,36800,35400,36000,5690,180178.0,5004949.0
2005-07-14,36000,36050,35450,35800,18660,179177.0,5004949.0
2005-07-15,35850,36000,35200,35500,4611,177676.0,5004949.0
2005-07-18,35500,36550,34500,36100,17238,180679.0,5004949.0
2005-07-19,36100,36900,35350,35500,8361,177676.0,5004949.0
2005-07-20,35600,36000,35250,35750,8550,178927.0,5004949.0
2005-07-21,35400,36350,35400,35400,7420,177175.0,5004949.0
2005-07-22,35800,36900,35750,36100,7080,180679.0,5004949.0
2005-07-25,36000,37300,35950,37200,9590,186184.0,5004949.0
2005-07-26,36800,37700,36100,36700,6940,183682.0,5004949.0
2005-07-27,36300,36650,35800,35950,7950,179928.0,5004949.0
2005-07-28,35700,37400,35500,37400,19920,187185.0,5004949.0
2005-07-29,36350,37550,36350,36600,9082,183181.0,5004949.0
2005-08-01,36600,37350,35600,35850,12402,179427.0,5004949.0
2005-08-02,35500,36000,35100,35800,5980,179177.0,5004949.0
2005-08-03,35350,36500,35350,35700,12738,178677.0,5004949.0
2005-08-04,36500,37000,35750,36250,18510,181429.0,5004949.0
2005-08-05,36250,38250,36100,38100,16241,190689.0,5004949.0
2005-08-08,38450,40050,36600,38100,7550,190689.0,5004949.0
2005-08-09,38100,39200,37200,38100,6750,190689.0,5004949.0
2005-08-10,37200,38900,37200,38600,2750,193191.0,5004949.0
2005-08-11,38200,38950,38100,38100,11684,190689.0,5004949.0
2005-08-12,37550,39800,37550,39800,5620,199197.0,5004949.0
2005-08-16,40100,40500,39400,40350,6946,201950.0,5004949.0
2005-08-17,40500,41000,39600,39600,6138,198196.0,5004949.0
2005-08-18,39600,40450,39100,39800,5510,199197.0,5004949.0
2005-08-19,41000,41000,39150,39950,3190,199948.0,5004949.0
2005-08-22,40350,42700,39500,42700,4133,213711.0,5004949.0
2005-08-23,42450,43600,42050,43500,4520,217715.0,5004949.0
2005-08-24,42900,45800,42300,44500,32570,222720.0,5004949.0
2005-08-25,44500,44500,42550,44500,7681,222720.0,5004949.0
2005-08-26,44500,44500,43750,44000,6021,220218.0,5004949.0
2005-08-29,42000,43800,41500,42800,8890,214212.0,5004949.0
2005-08-30,42600,42600,40850,42000,5899,210208.0,5004949.0
2005-08-31,42000,42000,40650,41000,6468,205203.0,5004949.0
2005-09-01,41500,41500,40750,41000,28715,205203.0,5004949.0
2005-09-02,41000,41600,40650,41350,13640,206955.0,5004949.0
2005-09-05,41350,42000,41100,41350,7430,206955.0,5004949.0
2005-09-06,40600,41950,40600,41550,11354,207956.0,5004949.0
2005-09-07,41600,42900,41600,42700,3340,213711.0,5004949.0
2005-09-08,42450,44500,41300,44500,24290,222720.0,5004949.0
2005-09-09,43850,43900,42850,43100,3890,215713.0,5004949.0
2005-09-12,43500,44750,43400,44000,16210,220218.0,5004949.0
2005-09-13,43000,44600,42900,44500,4130,222720.0,5004949.0
2005-09-14,44500,46700,44250,46700,4589,233731.0,5004949.0
2005-09-15,46700,47800,45800,47800,9360,239237.0,5004949.0
2005-09-16,47800,49450,47450,49000,10350,245243.0,5004949.0
2005-09-20,49600,49600,46200,47500,12081,237735.0,5004949.0
2005-09-21,48150,48300,47300,47800,13650,239237.0,5004949.0
2005-09-22,46600,47800,46600,47800,11680,239237.0,5004949.0
2005-09-23,47800,47800,46650,47200,9040,236234.0,5004949.0
2005-09-26,49450,49450,45500,47100,17850,235733.0,5004949.0
2005-09-27,48850,48850,44700,45500,16871,227725.0,5004949.0
2005-09-28,45000,45350,44000,45000,17853,225223.0,5004949.0
2005-09-29,45000,45650,45000,45300,9300,226724.0,5004949.0
2005-09-30,45300,45300,43750,44400,24185,222220.0,5004949.0
2005-10-04,43650,44750,43650,44350,15400,221969.0,5004949.0
2005-10-05,44900,45250,44150,45250,19988,226474.0,5004949.0
2005-10-06,45950,45950,43600,43600,14403,218216.0,5004949.0
2005-10-07,43250,45950,43250,44500,22470,222720.0,5004949.0
2005-10-10,44500,46950,44500,46450,13460,232480.0,5004949.0
