대성홀딩스(016710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-05-18,7300,7380,7290,7300,13250,117126.0,16044600.0
2007-05-21,7360,7460,7300,7430,19861,119211.0,16044600.0
2007-05-22,7580,7580,7360,7410,13451,118890.0,16044600.0
2007-05-23,7410,7490,7410,7470,11194,119853.0,16044600.0
2007-05-25,7470,7600,7400,7570,16580,121458.0,16044600.0
2007-05-28,7600,7790,7600,7730,10497,124025.0,16044600.0
2007-05-29,7730,7770,7550,7770,15268,124667.0,16044600.0
2007-05-30,7770,8210,7620,8200,51321,131566.0,16044600.0
2007-05-31,8300,8990,8300,8480,65058,136058.0,16044600.0
2007-06-01,8490,8540,8200,8300,29414,133170.0,16044600.0
2007-06-04,8420,8420,7900,7920,47571,127073.0,16044600.0
2007-06-05,7850,8080,7850,8020,23161,128678.0,16044600.0
2007-06-07,8000,8250,7970,8110,23172,130122.0,16044600.0
2007-06-08,8100,8190,7940,8190,19260,131405.0,16044600.0
2007-06-11,8240,8240,8100,8120,11582,130282.0,16044600.0
2007-06-12,8100,8310,8090,8190,22100,131405.0,16044600.0
2007-06-13,8180,8230,8000,8100,14670,129961.0,16044600.0
2007-06-14,8060,8150,8020,8030,11530,128838.0,16044600.0
2007-06-15,8040,8150,7990,8080,11080,129640.0,16044600.0
2007-06-18,8030,8350,8000,8170,21520,131084.0,16044600.0
2007-06-19,8270,8470,8160,8430,66338,135256.0,16044600.0
2007-06-20,8500,8550,8210,8210,31743,131726.0,16044600.0
2007-06-21,8160,8330,8160,8240,12280,132208.0,16044600.0
2007-06-22,8250,8800,8080,8530,42717,136860.0,16044600.0
2007-06-25,8670,8670,8360,8380,28167,134454.0,16044600.0
2007-06-26,8350,8380,8200,8250,20002,132368.0,16044600.0
2007-06-27,8130,8200,7950,7950,18182,127555.0,16044600.0
2007-06-28,8040,8040,7760,7840,20515,125790.0,16044600.0
2007-06-29,7770,8000,7770,7800,46371,125148.0,16044600.0
2007-07-02,7810,7950,7810,7920,9111,127073.0,16044600.0
2007-07-03,8090,8090,7850,7920,15563,127073.0,16044600.0
2007-07-04,8000,8000,7870,7880,12109,126431.0,16044600.0
2007-07-05,7990,7990,7810,7880,16002,126431.0,16044600.0
2007-07-06,7900,8190,7850,8100,16778,129961.0,16044600.0
2007-07-09,8300,9310,8260,9310,152523,149375.0,16044600.0
2007-07-10,10300,10700,10200,10700,94715,171677.0,16044600.0
2007-07-11,11050,12200,11000,11600,790234,186117.0,16044600.0
2007-07-12,11500,11500,10600,10900,302970,174886.0,16044600.0
2007-07-13,10900,12050,10900,11300,446821,181304.0,16044600.0
2007-07-16,11600,12250,11300,11800,320314,189326.0,16044600.0
2007-07-18,11900,12000,11000,11100,167774,178095.0,16044600.0
2007-07-19,11100,11550,11000,11200,88078,179700.0,16044600.0
2007-07-20,11250,11300,11000,11050,88106,177293.0,16044600.0
2007-07-23,10800,11050,10450,10550,102392,169271.0,16044600.0
2007-07-24,10750,11600,10750,11000,180587,176491.0,16044600.0
2007-07-25,11000,11450,10600,10700,88028,171677.0,16044600.0
2007-07-26,10800,11450,10750,10800,137291,173282.0,16044600.0
2007-07-27,10500,11350,10500,11250,164898,180502.0,16044600.0
2007-07-30,11500,12900,11250,12900,512672,206975.0,16044600.0
2007-07-31,13650,13650,11950,11950,413159,191733.0,16044600.0
2007-08-01,11900,12550,11000,11300,204384,181304.0,16044600.0
2007-08-02,11300,11750,10800,11100,124169,178095.0,16044600.0
2007-08-03,11350,11650,10600,11300,109394,181304.0,16044600.0
2007-08-06,11000,11850,10900,11550,91976,185315.0,16044600.0
2007-08-07,11750,12100,11350,11400,83436,182908.0,16044600.0
2007-08-08,11550,12100,11550,11700,104850,187722.0,16044600.0
2007-08-09,11850,11900,11100,11450,102443,183711.0,16044600.0
2007-08-10,11100,11350,10650,10700,83235,171677.0,16044600.0
2007-08-13,10700,10900,10200,10450,55358,167666.0,16044600.0
2007-08-14,10600,10800,10100,10150,41481,162853.0,16044600.0
2007-08-16,9300,9720,8720,8900,67031,142797.0,16044600.0
2007-08-17,9200,9500,8710,8970,45381,143920.0,16044600.0
2007-08-20,9280,10300,9280,10300,45336,165259.0,16044600.0
2007-08-21,10500,10500,9750,10050,41034,161248.0,16044600.0
2007-08-22,10000,10150,9930,10150,22962,162853.0,16044600.0
2007-08-23,10450,10850,10250,10600,78632,170073.0,16044600.0
2007-08-24,10300,10450,9900,10250,45690,164457.0,16044600.0
2007-08-27,10300,10450,10050,10150,31913,162853.0,16044600.0
2007-08-28,10300,10350,9970,10050,47230,161248.0,16044600.0
2007-08-29,9750,10000,9680,10000,27991,160446.0,16044600.0
2007-08-30,10200,10300,9900,9930,43900,159323.0,16044600.0
2007-08-31,10050,10350,9960,10350,53671,166062.0,16044600.0
2007-09-03,10350,10400,9990,10000,55021,160446.0,16044600.0
2007-09-04,10100,10150,9970,10100,28670,162050.0,16044600.0
2007-09-05,10100,11000,10050,10300,182061,165259.0,16044600.0
2007-09-06,10350,11100,10350,10900,181807,174886.0,16044600.0
2007-09-07,11050,11100,10650,10700,50604,171677.0,16044600.0
2007-09-10,10400,10800,10300,10800,64557,173282.0,16044600.0
2007-09-11,10800,11450,10800,11300,114793,181304.0,16044600.0
2007-09-12,11600,11600,10300,10800,58987,173282.0,16044600.0
2007-09-13,10650,11100,10500,10900,28707,174886.0,16044600.0
2007-09-14,10800,11450,10700,11250,76067,180502.0,16044600.0
2007-09-17,11250,11400,10800,11150,38923,178897.0,16044600.0
2007-09-18,11200,11350,10650,10700,54082,171677.0,16044600.0
2007-09-19,11000,11450,10850,10850,43713,174084.0,16044600.0
2007-09-20,11000,11150,10650,10700,64076,171677.0,16044600.0
2007-09-21,10650,10750,10200,10500,78427,168468.0,16044600.0
2007-09-27,10550,10600,10200,10400,48735,166864.0,16044600.0
2007-09-28,10300,10750,10200,10500,38044,168468.0,16044600.0
2007-10-01,10550,10700,10200,10400,32923,166864.0,16044600.0
2007-10-02,10450,10550,10300,10450,32850,167666.0,16044600.0
2007-10-04,10600,10650,10250,10300,23608,165259.0,16044600.0
2007-10-05,10300,10450,10150,10300,37021,165259.0,16044600.0
2007-10-08,10300,10400,9960,10100,56625,162050.0,16044600.0
2007-10-09,10000,10150,9870,9900,38922,158842.0,16044600.0
2007-10-10,9910,10150,9900,9980,30482,160125.0,16044600.0
2007-10-11,9980,10150,8500,9900,31380,158842.0,16044600.0
2007-10-12,9900,9900,9440,9540,31353,153065.0,16044600.0
2007-10-15,9560,9740,9000,9060,46521,145364.0,16044600.0
2007-10-16,8820,9570,8820,9000,58550,144401.0,16044600.0
2007-10-17,9000,9270,8800,8970,38261,143920.0,16044600.0
2007-10-18,8970,9300,8970,9200,28560,147610.0,16044600.0
2007-10-19,9190,9380,8850,9170,18060,147129.0,16044600.0
2007-10-22,8620,8890,8400,8700,31202,139588.0,16044600.0
2007-10-23,8710,8900,8550,8550,42314,137181.0,16044600.0
2007-10-24,8590,8900,8360,8370,32728,134293.0,16044600.0
2007-10-25,8300,8430,8000,8070,47261,129480.0,16044600.0
2007-10-26,8040,8510,8040,8490,35780,136219.0,16044600.0
2007-10-29,8550,8670,8450,8570,21271,137502.0,16044600.0
2007-10-30,8600,8730,8380,8500,15100,136379.0,16044600.0
2007-10-31,8620,8650,8450,8600,24550,137984.0,16044600.0
2007-11-01,8710,8840,8610,8750,19650,140390.0,16044600.0
2007-11-02,8370,8900,8370,8660,15580,138946.0,16044600.0
2007-11-05,8840,8840,8500,8620,9190,138304.0,16044600.0
2007-11-06,8620,8650,8500,8630,11606,138465.0,16044600.0
2007-11-07,8510,8560,8420,8500,21012,136379.0,16044600.0
2007-11-08,8400,8490,8010,8200,21310,131566.0,16044600.0
2007-11-09,8100,8300,8010,8270,20990,132689.0,16044600.0
2007-11-12,8250,8250,7920,8000,22432,128357.0,16044600.0
2007-11-13,8090,8090,7860,8000,10446,128357.0,16044600.0
2007-11-14,8050,8120,7920,7920,16670,127073.0,16044600.0
2007-11-15,7950,8110,7950,8000,16910,128357.0,16044600.0
2007-11-16,7980,7980,7840,7970,16535,127875.0,16044600.0
2007-11-19,7900,8000,7890,7940,7860,127394.0,16044600.0
2007-11-20,7810,7880,7540,7800,14952,125148.0,16044600.0
2007-11-21,7660,7800,7510,7510,11340,120495.0,16044600.0
2007-11-22,7500,7500,7250,7450,10173,119532.0,16044600.0
2007-11-23,7310,7400,7200,7350,19290,117928.0,16044600.0
2007-11-26,7300,7670,7300,7420,12590,119051.0,16044600.0
2007-11-27,7320,7440,7220,7440,7440,119372.0,16044600.0
2007-11-28,7450,7710,7440,7650,5570,122741.0,16044600.0
2007-11-29,7700,7770,7500,7670,10320,123062.0,16044600.0
2007-11-30,7700,7790,7650,7700,9490,123543.0,16044600.0
2007-12-03,7700,7780,7670,7720,8260,123864.0,16044600.0
2007-12-04,7780,7780,7560,7760,10170,124506.0,16044600.0
2007-12-05,7650,7760,7560,7650,12270,122741.0,16044600.0
2007-12-06,7700,7730,7600,7650,11540,122741.0,16044600.0
2007-12-07,7690,7700,7500,7570,23030,121458.0,16044600.0
2007-12-10,7500,8500,7460,7980,30880,128036.0,16044600.0
2007-12-11,7980,7980,7810,7960,7590,127715.0,16044600.0
2007-12-12,7810,8000,7810,7950,13740,127555.0,16044600.0
2007-12-13,7900,8100,7900,8030,10370,128838.0,16044600.0
2007-12-14,8040,8120,7900,7960,6500,127715.0,16044600.0
2007-12-17,7950,8060,7940,7970,12630,127875.0,16044600.0
2007-12-18,7970,7990,7760,7780,3530,124827.0,16044600.0
2007-12-20,7750,7880,7720,7730,9186,124025.0,16044600.0
2007-12-21,7750,7840,7710,7800,11670,125148.0,16044600.0
2007-12-24,7850,7940,7780,7900,8700,126752.0,16044600.0
2007-12-26,8000,8000,7870,7890,11636,126592.0,16044600.0
2007-12-27,7780,7900,7730,7840,7170,125790.0,16044600.0
2007-12-28,7700,7920,7680,7840,6117,125790.0,16044600.0
2008-01-02,7860,7860,7700,7810,4070,125308.0,16044600.0
2008-01-03,7800,7800,7630,7670,6642,123062.0,16044600.0
2008-01-04,7690,7740,7520,7700,4630,123543.0,16044600.0
2008-01-07,7510,7700,7500,7600,6030,121939.0,16044600.0
2008-01-08,7700,7700,7410,7600,6492,121939.0,16044600.0
2008-01-09,7580,7580,7410,7550,3319,121137.0,16044600.0
2008-01-10,7610,7650,7500,7590,4530,121779.0,16044600.0
2008-01-11,7670,7670,7300,7590,2961,121779.0,16044600.0
2008-01-14,7600,7600,7410,7550,3640,121137.0,16044600.0
2008-01-15,7500,7550,7300,7480,4110,120014.0,16044600.0
2008-01-16,7280,7500,7280,7440,16020,119372.0,16044600.0
2008-01-17,7250,7420,7150,7200,9782,115521.0,16044600.0
2008-01-18,7200,7200,6950,7080,15521,113596.0,16044600.0
2008-01-21,7000,7150,6950,7070,18150,113435.0,16044600.0
2008-01-22,6800,7000,6500,6690,7940,107338.0,16044600.0
2008-01-23,6610,6880,6610,6750,2930,108301.0,16044600.0
2008-01-24,6850,7140,6850,6900,2854,110708.0,16044600.0
2008-01-25,7100,7150,7000,7070,7960,113435.0,16044600.0
2008-01-28,6900,6990,6800,6900,8360,110708.0,16044600.0
2008-01-29,7060,7060,6910,6990,4490,112152.0,16044600.0
2008-01-30,6920,7030,6910,6940,6670,111350.0,16044600.0
2008-01-31,6940,6940,6850,6900,4141,110708.0,16044600.0
2008-02-01,6900,7140,6890,6950,7638,111510.0,16044600.0
2008-02-04,7000,7150,6970,7100,2550,113917.0,16044600.0
2008-02-05,6960,7100,6910,7050,4450,113114.0,16044600.0
2008-02-11,6950,7150,6750,6750,1910,108301.0,16044600.0
2008-02-12,6800,6950,6800,6880,1610,110387.0,16044600.0
2008-02-13,6880,6970,6860,6900,4090,110708.0,16044600.0
2008-02-14,6850,7130,6850,7000,4450,112312.0,16044600.0
2008-02-15,7000,7000,6860,6900,7260,110708.0,16044600.0
2008-02-18,6990,6990,6850,6980,8960,111991.0,16044600.0
2008-02-19,6920,7150,6920,6950,8153,111510.0,16044600.0
2008-02-20,6990,7050,6950,7010,2560,112473.0,16044600.0
2008-02-21,7020,7150,7000,7040,3395,112954.0,16044600.0
2008-02-22,7100,7100,6920,7060,2363,113275.0,16044600.0
2008-02-25,7120,7500,7110,7400,10790,118730.0,16044600.0
2008-02-26,7400,7460,7120,7290,2150,116965.0,16044600.0
2008-02-27,7320,7320,7050,7230,6740,116002.0,16044600.0
2008-02-28,7230,7250,7020,7250,5170,116323.0,16044600.0
2008-02-29,7090,7400,7090,7400,13660,118730.0,16044600.0
2008-03-03,7350,7450,7200,7400,7765,118730.0,16044600.0
2008-03-04,7390,7390,7120,7310,3745,117286.0,16044600.0
2008-03-05,7130,7300,7100,7230,4659,116002.0,16044600.0
2008-03-06,7130,7220,7130,7220,3630,115842.0,16044600.0
2008-03-07,7220,7350,7120,7200,10100,115521.0,16044600.0
2008-03-10,7150,7200,7000,7000,10590,112312.0,16044600.0
2008-03-11,7000,7020,6860,7020,3251,112633.0,16044600.0
2008-03-12,7130,7130,6920,7070,4327,113435.0,16044600.0
2008-03-13,7070,7070,6910,6990,890,112152.0,16044600.0
2008-03-14,6990,7100,6900,6900,3920,110708.0,16044600.0
2008-03-17,6990,6990,6700,6900,3470,110708.0,16044600.0
2008-03-18,6910,7000,6900,6980,1850,111991.0,16044600.0
2008-03-19,7100,7100,6850,6900,5790,110708.0,16044600.0
2008-03-20,6900,6900,6810,6890,8440,110547.0,16044600.0
2008-03-21,6870,6900,6850,6860,7050,110066.0,16044600.0
2008-03-24,6860,6930,6850,6860,6339,110066.0,16044600.0
2008-03-25,6940,6950,6890,6900,1329,110708.0,16044600.0
2008-03-26,6890,6940,6860,6870,894,110226.0,16044600.0
2008-03-27,6850,6950,6830,6880,3430,110387.0,16044600.0
2008-03-28,6850,6950,6800,6950,5503,111510.0,16044600.0
2008-03-31,7000,7040,6890,7030,10220,112794.0,16044600.0
2008-04-01,6920,7120,6920,7000,5150,112312.0,16044600.0
2008-04-02,7390,7390,7000,7000,4800,112312.0,16044600.0
2008-04-03,7050,7050,6970,7040,7855,112954.0,16044600.0
2008-04-04,7000,7000,6930,6990,3386,112152.0,16044600.0
2008-04-07,6990,7100,6950,7080,6700,113596.0,16044600.0
2008-04-08,6980,7080,6920,6960,6323,111670.0,16044600.0
2008-04-10,6960,6990,6910,6920,3216,111029.0,16044600.0
2008-04-11,6920,6990,6910,6980,2045,111991.0,16044600.0
2008-04-14,6980,6990,6900,6980,8951,111991.0,16044600.0
2008-04-15,6950,7000,6900,6990,10230,112152.0,16044600.0
2008-04-16,6950,7080,6950,7020,10390,112633.0,16044600.0
2008-04-17,7030,7070,6980,7050,6320,113114.0,16044600.0
2008-04-18,7050,7080,7020,7080,4660,113596.0,16044600.0
2008-04-21,7050,7190,7050,7080,6470,113596.0,16044600.0
2008-04-22,7040,7190,6900,6900,8297,110708.0,16044600.0
2008-04-23,6910,7000,6910,6960,5790,111670.0,16044600.0
2008-04-24,6950,7020,6950,7020,6468,112633.0,16044600.0
2008-04-25,7020,7120,7000,7030,5220,112794.0,16044600.0
2008-04-28,7080,7100,7020,7020,5600,112633.0,16044600.0
2008-04-29,7080,7100,7010,7080,6378,113596.0,16044600.0
2008-04-30,7050,7170,7040,7060,5210,113275.0,16044600.0
2008-05-02,7090,7140,7060,7140,7380,114558.0,16044600.0
2008-05-06,7150,7280,7120,7160,5800,114879.0,16044600.0
2008-05-07,7200,7200,7120,7180,3220,115200.0,16044600.0
2008-05-08,7100,7180,7100,7180,5020,115200.0,16044600.0
2008-05-09,7180,7230,7050,7170,4715,115040.0,16044600.0
2008-05-13,7170,7500,7160,7500,20282,120334.0,16044600.0
2008-05-14,7650,7950,7400,7520,9622,120655.0,16044600.0
2008-05-15,7520,7550,7400,7540,3790,120976.0,16044600.0
2008-05-16,7540,7690,7500,7600,9270,121939.0,16044600.0
2008-05-19,7550,7650,7510,7650,10747,122741.0,16044600.0
2008-05-20,7550,7690,7550,7670,6510,123062.0,16044600.0
2008-05-21,7670,7670,7420,7520,5520,120655.0,16044600.0
2008-05-22,7600,7690,7530,7650,6850,122741.0,16044600.0
2008-05-23,7610,7620,7500,7550,4780,121137.0,16044600.0
2008-05-26,7550,7640,7420,7490,4820,120174.0,16044600.0
2008-05-27,7420,7490,7300,7480,4202,120014.0,16044600.0
2008-05-28,7500,7690,7490,7600,5650,121939.0,16044600.0
2008-05-29,8000,8200,7620,7850,11070,125950.0,16044600.0
2008-05-30,8000,8000,7690,7970,10620,127875.0,16044600.0
2008-06-02,8110,8280,7880,8260,17831,132528.0,16044600.0
2008-06-03,8150,8610,8080,8080,12530,129640.0,16044600.0
2008-06-04,8130,8300,7820,8000,11320,128357.0,16044600.0
2008-06-05,8250,8250,7920,8090,2840,129801.0,16044600.0
2008-06-09,8090,8090,7760,8030,3190,128838.0,16044600.0
2008-06-10,7910,8000,7800,7960,3460,127715.0,16044600.0
2008-06-11,8050,8050,7800,7860,3060,126111.0,16044600.0
2008-06-12,7860,7860,7730,7830,3253,125629.0,16044600.0
2008-06-13,7800,7960,7680,7940,4320,127394.0,16044600.0
2008-06-16,7920,7990,7800,7900,7520,126752.0,16044600.0
2008-06-17,7870,7880,7610,7790,2320,124987.0,16044600.0
2008-06-18,7800,7800,7530,7690,3258,123383.0,16044600.0
2008-06-19,7610,7690,7400,7450,5863,119532.0,16044600.0
2008-06-20,7450,7580,7430,7430,8461,119211.0,16044600.0
2008-06-23,7300,7470,7210,7400,3999,118730.0,16044600.0
2008-06-24,7440,7450,7220,7340,3691,117767.0,16044600.0
2008-06-25,7300,7380,7240,7270,12600,116644.0,16044600.0
2008-06-26,7250,7350,7250,7250,4020,116323.0,16044600.0
2008-06-27,7200,7340,7110,7330,2370,117607.0,16044600.0
2008-06-30,7330,7390,7100,7150,5640,114719.0,16044600.0
2008-07-01,7200,7350,7100,7190,5920,115361.0,16044600.0
2008-07-02,7260,7260,7070,7100,5611,113917.0,16044600.0
2008-07-03,7090,7090,6830,6960,10220,111670.0,16044600.0
2008-07-04,6960,7090,6910,6980,2620,111991.0,16044600.0
2008-07-07,6980,7100,6800,7000,4144,112312.0,16044600.0
2008-07-08,6970,7080,6120,6860,9414,110066.0,16044600.0
2008-07-09,6900,6900,6700,6780,2140,108782.0,16044600.0
2008-07-10,6320,6780,6310,6740,7530,108141.0,16044600.0
2008-07-11,6560,7000,6560,6940,1871,111350.0,16044600.0
2008-07-14,6850,7100,6850,7000,1870,112312.0,16044600.0
2008-07-15,6900,7000,6760,6780,1675,108782.0,16044600.0
2008-07-16,6800,6900,6650,6900,6230,110708.0,16044600.0
2008-07-17,7000,7020,6820,7020,9830,112633.0,16044600.0
2008-07-18,6920,7150,6850,6850,2880,109906.0,16044600.0
2008-07-21,6810,6960,6800,6950,8090,111510.0,16044600.0
2008-07-22,6960,6970,6800,6900,4171,110708.0,16044600.0
2008-07-23,7010,7010,6840,6970,1560,111831.0,16044600.0
2008-07-24,7100,7100,6930,6950,6990,111510.0,16044600.0
2008-07-25,7000,7000,6800,6800,2990,109103.0,16044600.0
2008-07-28,6850,6900,6700,6710,2740,107659.0,16044600.0
2008-07-29,6700,6740,6620,6740,2740,108141.0,16044600.0
2008-07-30,6740,6790,6740,6760,561,108461.0,16044600.0
2008-07-31,7000,7000,6720,6840,851,109745.0,16044600.0
2008-08-01,6800,6840,6630,6750,3140,108301.0,16044600.0
2008-08-04,6750,6760,6650,6650,4390,106697.0,16044600.0
2008-08-05,6600,6820,6600,6800,4083,109103.0,16044600.0
2008-08-06,6650,6880,6650,6850,60,109906.0,16044600.0
2008-08-07,6850,6850,6690,6770,4010,108622.0,16044600.0
2008-08-08,6770,6780,6680,6680,2500,107178.0,16044600.0
2008-08-11,6690,6840,6670,6780,1890,108782.0,16044600.0
2008-08-12,6780,6830,6170,6660,1155,106857.0,16044600.0
2008-08-13,6780,6780,6660,6660,1410,106857.0,16044600.0
2008-08-14,6950,6950,6640,6800,4800,109103.0,16044600.0
2008-08-18,6810,6980,6700,6920,2030,111029.0,16044600.0
2008-08-19,6830,6850,6700,6770,640,108622.0,16044600.0
2008-08-20,6670,6800,6670,6720,1120,107820.0,16044600.0
2008-08-21,6720,7030,6600,7000,14710,112312.0,16044600.0
2008-08-22,7100,7100,6310,6990,13500,112152.0,16044600.0
2008-08-25,7050,7230,6770,7000,1985,112312.0,16044600.0
2008-08-26,6870,6990,6870,6900,500,110708.0,16044600.0
2008-08-27,6990,7000,6800,6900,3320,110708.0,16044600.0
2008-08-28,6880,6890,6730,6730,2310,107980.0,16044600.0
2008-08-29,6690,6760,6610,6740,2310,108141.0,16044600.0
2008-09-01,6700,6770,6450,6680,4610,107178.0,16044600.0
2008-09-02,6670,6730,6440,6600,3290,105894.0,16044600.0
2008-09-03,6410,6520,6320,6410,4994,102846.0,16044600.0
2008-09-04,6490,6650,6360,6450,4500,103488.0,16044600.0
2008-09-05,6330,6450,6330,6400,1252,102685.0,16044600.0
2008-09-08,6400,6580,6400,6450,6601,103488.0,16044600.0
2008-09-09,6480,6480,6400,6400,1940,102685.0,16044600.0
2008-09-10,6350,6500,6340,6450,3420,103488.0,16044600.0
2008-09-11,6410,6440,6370,6440,1630,103327.0,16044600.0
2008-09-12,6420,6490,6320,6470,5222,103809.0,16044600.0
2008-09-16,6150,6400,6150,6170,5560,98995.0,16044600.0
2008-09-17,6180,6300,6180,6290,4570,100921.0,16044600.0
2008-09-18,6250,6250,6100,6200,4970,99477.0,16044600.0
2008-09-19,6210,6300,6200,6250,9290,100279.0,16044600.0
2008-09-22,6300,6380,6250,6300,1100,101081.0,16044600.0
2008-09-23,6300,6300,6140,6240,1826,100118.0,16044600.0
2008-09-24,6160,6400,6160,6350,870,101883.0,16044600.0
2008-09-25,6240,6350,6200,6330,2573,101562.0,16044600.0
2008-09-26,6250,6330,6250,6330,1240,101562.0,16044600.0
2008-09-29,6350,6350,6280,6350,2810,101883.0,16044600.0
2008-09-30,6120,6270,6120,6270,1360,100600.0,16044600.0
2008-10-01,6270,6330,6150,6200,3770,99477.0,16044600.0
2008-10-02,6200,6250,6160,6250,2775,100279.0,16044600.0
2008-10-06,6020,6110,6020,6040,2470,96909.0,16044600.0
2008-10-07,5950,6150,5850,5890,8308,94503.0,16044600.0
2008-10-08,5850,5850,5550,5650,7470,90652.0,16044600.0
2008-10-09,5650,5650,5300,5550,5260,89048.0,16044600.0
2008-10-10,5550,5550,4810,5190,12290,83271.0,16044600.0
2008-10-13,4940,5390,4940,5380,6590,86320.0,16044600.0
2008-10-14,5590,6000,5500,5680,6551,91133.0,16044600.0
2008-10-15,5520,5650,5520,5520,2580,88566.0,16044600.0
2008-10-16,5350,5350,5110,5110,2550,81988.0,16044600.0
2008-10-17,5060,5160,5060,5080,2990,81507.0,16044600.0
2008-10-20,5060,5210,4320,4950,8760,79421.0,16044600.0
2008-10-21,4955,5190,4950,5070,4645,81346.0,16044600.0
2008-10-22,5020,5070,4900,4910,4290,78779.0,16044600.0
2008-10-23,4900,4900,4420,4550,5240,73003.0,16044600.0
2008-10-24,4515,4730,3870,3875,15570,62173.0,16044600.0
2008-10-27,3860,4200,3450,3615,9270,58001.0,16044600.0
2008-10-28,3500,3900,3230,3900,9040,62574.0,16044600.0
2008-10-29,4000,4300,3845,3975,5330,63777.0,16044600.0
2008-10-30,4250,4500,4080,4500,4802,72201.0,16044600.0
2008-10-31,4500,4730,4250,4500,5431,72201.0,16044600.0
2008-11-03,4625,4710,4500,4515,6420,72441.0,16044600.0
2008-11-04,4535,4700,4450,4540,5134,72842.0,16044600.0
2008-11-05,4545,5110,4545,4830,13490,77495.0,16044600.0
2008-11-06,4530,4830,4530,4790,4650,76854.0,16044600.0
2008-11-07,4680,5150,4540,4800,4500,77014.0,16044600.0
2008-11-10,4850,4850,4800,4850,5460,77816.0,16044600.0
2008-11-11,4950,5100,4900,4925,5570,79020.0,16044600.0
2008-11-12,4800,4895,4610,4710,3750,75570.0,16044600.0
2008-11-13,4620,4620,4450,4615,1105,74046.0,16044600.0
