제일기획(030000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-10-27,12150,12300,12050,12100,750671,1391999.0,115041225.0
2010-10-28,12150,12200,12000,12050,430470,1386247.0,115041225.0
2010-10-29,12050,12250,11900,12250,816565,1409255.0,115041225.0
2010-11-01,12200,12550,12150,12500,1301711,1438015.0,115041225.0
2010-11-02,12450,12450,12100,12200,628432,1403503.0,115041225.0
2010-11-03,12300,12350,12100,12250,680745,1409255.0,115041225.0
2010-11-04,12200,12450,12100,12350,612071,1420759.0,115041225.0
2010-11-05,12400,12700,12350,12600,1308087,1449519.0,115041225.0
2010-11-08,12700,12750,12550,12650,711405,1455271.0,115041225.0
2010-11-09,12650,12650,12450,12600,739838,1449519.0,115041225.0
2010-11-10,12600,12750,12450,12500,791196,1438015.0,115041225.0
2010-11-11,12550,12750,12500,12550,1203682,1443767.0,115041225.0
2010-11-12,12650,12750,12500,12550,872114,1443767.0,115041225.0
2010-11-15,12600,12700,12450,12500,423148,1438015.0,115041225.0
2010-11-16,12450,12550,12100,12150,606982,1397751.0,115041225.0
2010-11-17,12200,12400,12100,12400,196952,1426511.0,115041225.0
2010-11-18,12350,12900,12300,12800,621562,1472528.0,115041225.0
2010-11-19,12800,13050,12700,12950,565286,1489784.0,115041225.0
2010-11-22,13100,13100,12900,13050,456673,1501288.0,115041225.0
2010-11-23,13050,13550,12950,13500,997941,1553057.0,115041225.0
2010-11-24,13000,13250,13000,13050,727360,1501288.0,115041225.0
2010-11-25,13050,13100,12700,13000,554258,1495536.0,115041225.0
2010-11-26,13100,13200,12800,12900,396329,1484032.0,115041225.0
2010-11-29,13000,13150,12900,13000,334265,1495536.0,115041225.0
2010-11-30,13000,13200,12800,13200,543489,1518544.0,115041225.0
2010-12-01,13150,13250,13050,13200,208392,1518544.0,115041225.0
2010-12-02,13200,13350,12900,13150,500322,1512792.0,115041225.0
2010-12-03,13300,13600,13150,13350,829214,1535800.0,115041225.0
2010-12-06,13400,13450,13200,13400,318852,1541552.0,115041225.0
2010-12-07,13400,13600,13400,13500,611218,1553057.0,115041225.0
2010-12-08,13550,14000,13350,13400,1212669,1541552.0,115041225.0
2010-12-09,13400,13600,13250,13600,795036,1564561.0,115041225.0
2010-12-10,13550,13600,13300,13350,314000,1535800.0,115041225.0
2010-12-13,13350,13450,13150,13150,445710,1512792.0,115041225.0
2010-12-14,13200,13350,13100,13150,334375,1512792.0,115041225.0
2010-12-15,13300,13300,12900,12950,512431,1489784.0,115041225.0
2010-12-16,12850,13050,12750,12900,380474,1484032.0,115041225.0
2010-12-17,12900,13100,12850,13050,467872,1501288.0,115041225.0
2010-12-20,12900,13000,12650,12850,685007,1478280.0,115041225.0
2010-12-21,13000,13150,12900,13050,394815,1501288.0,115041225.0
2010-12-22,13150,13250,12950,13150,326954,1512792.0,115041225.0
2010-12-23,13300,13450,13200,13350,460167,1535800.0,115041225.0
2010-12-24,13400,13500,13350,13450,282947,1547304.0,115041225.0
2010-12-27,13400,13450,13200,13200,265063,1518544.0,115041225.0
2010-12-28,13300,13800,13300,13700,622701,1576065.0,115041225.0
2010-12-29,13550,13800,13250,13700,719407,1576065.0,115041225.0
2010-12-30,13600,13850,13500,13850,425799,1593321.0,115041225.0
2011-01-03,14150,15550,14100,14700,2829881,1691106.0,115041225.0
2011-01-04,14800,14950,14400,14450,1179215,1662346.0,115041225.0
2011-01-05,14450,14850,14300,14400,916469,1656594.0,115041225.0
2011-01-06,14400,14550,13950,14250,868815,1639337.0,115041225.0
2011-01-07,14250,14300,13900,14000,864900,1610577.0,115041225.0
2011-01-10,14000,14650,14000,14650,1369163,1685354.0,115041225.0
2011-01-11,14800,14950,14450,14750,963375,1696858.0,115041225.0
2011-01-12,14850,14850,14050,14050,819393,1616329.0,115041225.0
2011-01-13,14150,14500,14050,14250,935277,1639337.0,115041225.0
2011-01-14,14200,14950,14150,14550,847914,1673850.0,115041225.0
2011-01-17,14600,14650,14200,14200,548469,1633585.0,115041225.0
2011-01-18,14200,14350,14100,14150,418294,1627833.0,115041225.0
2011-01-19,14300,14700,14200,14300,622572,1645090.0,115041225.0
2011-01-20,14400,15200,14400,15050,1129234,1731370.0,115041225.0
2011-01-21,15200,15200,14550,14600,814282,1679602.0,115041225.0
2011-01-24,14650,14750,14350,14450,523267,1662346.0,115041225.0
2011-01-25,14500,14850,14200,14650,975043,1685354.0,115041225.0
2011-01-26,14750,14800,14000,14300,980023,1645090.0,115041225.0
2011-01-27,14300,14500,14100,14300,403211,1645090.0,115041225.0
2011-01-28,14300,14700,14150,14700,580284,1691106.0,115041225.0
2011-01-31,14450,14500,14050,14200,731089,1633585.0,115041225.0
2011-02-01,14200,14300,13800,13800,542891,1587569.0,115041225.0
2011-02-07,13900,14200,13650,13650,522416,1570313.0,115041225.0
2011-02-08,13800,14250,13700,14200,538075,1633585.0,115041225.0
2011-02-09,14100,14250,14000,14000,258159,1610577.0,115041225.0
2011-02-10,14000,14150,13900,13900,351478,1599073.0,115041225.0
2011-02-11,14050,14350,13950,14050,416392,1616329.0,115041225.0
2011-02-14,14100,14450,14000,14250,341463,1639337.0,115041225.0
2011-02-15,14350,14350,13900,14000,488813,1610577.0,115041225.0
2011-02-16,13950,14200,13900,14050,263217,1616329.0,115041225.0
2011-02-17,14050,14200,13950,14200,352846,1633585.0,115041225.0
2011-02-18,14200,14700,14200,14700,1068679,1691106.0,115041225.0
2011-02-21,14800,14850,14450,14700,652164,1691106.0,115041225.0
2011-02-22,14550,14600,14300,14350,324880,1650842.0,115041225.0
2011-02-23,14400,14550,13850,14000,802264,1610577.0,115041225.0
2011-02-24,13900,14000,13650,13700,540440,1576065.0,115041225.0
2011-02-25,13600,14050,13500,13900,369542,1599073.0,115041225.0
2011-02-28,13800,13950,13650,13900,273500,1599073.0,115041225.0
2011-03-02,13600,13950,13600,13900,268875,1599073.0,115041225.0
2011-03-03,13850,14000,13800,13900,215294,1599073.0,115041225.0
2011-03-04,14000,14000,13650,13950,399549,1604825.0,115041225.0
2011-03-07,13900,13950,13700,13700,175885,1576065.0,115041225.0
2011-03-08,13650,13950,13650,13900,189381,1599073.0,115041225.0
2011-03-09,14000,14300,13950,14150,674056,1627833.0,115041225.0
2011-03-10,14150,14200,13850,13900,468896,1599073.0,115041225.0
2011-03-11,13800,14500,13600,14300,571674,1645090.0,115041225.0
2011-03-14,14200,14350,12850,14100,591104,1622081.0,115041225.0
2011-03-15,14300,14500,13900,14050,591259,1616329.0,115041225.0
2011-03-16,14000,14300,13850,14250,356132,1639337.0,115041225.0
2011-03-17,14000,14050,13550,13750,585700,1581817.0,115041225.0
2011-03-18,13750,13950,13650,13850,342870,1593321.0,115041225.0
2011-03-21,13850,14000,13800,13900,211099,1599073.0,115041225.0
2011-03-22,13900,13950,13550,13750,459027,1581817.0,115041225.0
2011-03-23,13700,13800,13600,13700,207272,1576065.0,115041225.0
2011-03-24,13700,13950,13600,13900,254374,1599073.0,115041225.0
2011-03-25,13900,14000,13700,13700,370205,1576065.0,115041225.0
2011-03-28,13650,14200,13650,14200,410332,1633585.0,115041225.0
2011-03-29,14400,14500,14200,14250,577502,1639337.0,115041225.0
2011-03-30,14350,14400,14150,14300,388474,1645090.0,115041225.0
2011-03-31,14250,14650,14200,14500,602336,1668098.0,115041225.0
2011-04-01,14450,14550,14200,14300,376286,1645090.0,115041225.0
2011-04-04,14350,14850,14300,14750,707446,1696858.0,115041225.0
2011-04-05,14850,14900,14600,14600,501851,1679602.0,115041225.0
2011-04-06,14600,14700,14200,14300,465622,1645090.0,115041225.0
2011-04-07,14350,14550,14200,14450,288003,1662346.0,115041225.0
2011-04-08,14500,14550,14150,14300,374262,1645090.0,115041225.0
2011-04-11,14300,14450,14000,14000,319036,1610577.0,115041225.0
2011-04-12,14000,14050,13600,13600,471816,1564561.0,115041225.0
2011-04-13,13700,13950,13650,13950,214130,1604825.0,115041225.0
2011-04-14,13800,14100,13600,14100,668785,1622081.0,115041225.0
2011-04-15,13950,14050,13700,13850,551279,1593321.0,115041225.0
2011-04-18,13950,13950,13650,13850,598088,1593321.0,115041225.0
2011-04-19,13700,13750,13500,13550,539134,1558809.0,115041225.0
2011-04-20,13700,13950,13600,13750,395955,1581817.0,115041225.0
2011-04-21,13800,13900,13350,13400,671770,1541552.0,115041225.0
2011-04-22,13400,13600,13200,13550,490230,1558809.0,115041225.0
2011-04-25,13500,13750,13350,13700,268271,1576065.0,115041225.0
2011-04-26,13650,13650,13300,13400,327555,1541552.0,115041225.0
2011-04-27,13450,13850,13450,13850,357397,1593321.0,115041225.0
2011-04-28,13850,13850,13500,13500,246444,1553057.0,115041225.0
2011-04-29,13400,13800,13300,13800,468388,1587569.0,115041225.0
2011-05-02,13700,14000,13700,14000,381233,1610577.0,115041225.0
2011-05-03,14000,14050,13800,13800,208025,1587569.0,115041225.0
2011-05-04,13900,14200,13800,14050,285288,1616329.0,115041225.0
2011-05-06,14100,14500,13600,13800,659039,1587569.0,115041225.0
2011-05-09,13950,14200,13800,13800,344008,1587569.0,115041225.0
2011-05-11,13950,14050,13600,13650,294996,1570313.0,115041225.0
2011-05-12,13600,13900,13400,13600,498246,1564561.0,115041225.0
2011-05-13,13700,13750,13550,13600,154666,1564561.0,115041225.0
2011-05-16,13650,14100,13450,14000,324676,1610577.0,115041225.0
2011-05-17,14000,14150,13850,14000,326025,1610577.0,115041225.0
2011-05-18,14050,14150,13900,14000,281461,1610577.0,115041225.0
2011-05-19,14100,14150,13900,14000,254334,1610577.0,115041225.0
2011-05-20,14100,14450,13900,14250,558237,1639337.0,115041225.0
2011-05-23,14300,14400,13900,14000,437209,1610577.0,115041225.0
2011-05-24,14000,14150,13950,14000,251332,1610577.0,115041225.0
2011-05-25,14000,14450,13950,14350,797872,1650842.0,115041225.0
2011-05-26,14450,14650,14300,14550,666715,1673850.0,115041225.0
2011-05-27,14650,15750,14500,15100,1251412,1737122.0,115041225.0
2011-05-30,15200,15650,15000,15400,716072,1771635.0,115041225.0
2011-05-31,15500,16000,15200,15850,1004855,1823403.0,115041225.0
2011-06-01,15450,15900,15400,15800,554881,1817651.0,115041225.0
2011-06-02,15500,15800,15200,15650,452911,1800395.0,115041225.0
2011-06-03,15550,15800,15400,15700,304153,1806147.0,115041225.0
2011-06-07,15700,16350,15450,16300,780481,1875172.0,115041225.0
2011-06-08,16400,16450,15850,16150,755343,1857916.0,115041225.0
2011-06-09,15950,16150,15700,15800,787213,1817651.0,115041225.0
2011-06-10,15900,15950,15550,15700,473538,1806147.0,115041225.0
2011-06-13,15400,16150,15400,16000,508573,1840660.0,115041225.0
2011-06-14,16150,16200,15800,15850,436187,1823403.0,115041225.0
2011-06-15,15850,15950,15600,15800,504336,1817651.0,115041225.0
2011-06-16,15800,15800,15550,15600,304229,1794643.0,115041225.0
2011-06-17,15900,16500,15750,16500,590365,1898180.0,115041225.0
2011-06-20,16550,17000,16200,16900,623620,1944197.0,115041225.0
2011-06-21,16950,17000,16400,16400,372126,1886676.0,115041225.0
2011-06-22,16500,16500,15800,16250,420855,1869420.0,115041225.0
2011-06-23,16150,16150,15700,15850,425938,1823403.0,115041225.0
2011-06-24,16000,16500,15900,16200,343633,1863668.0,115041225.0
2011-06-27,16200,16350,15350,15350,551188,1765883.0,115041225.0
2011-06-28,15500,15650,15400,15450,314415,1777387.0,115041225.0
2011-06-29,15600,15950,15550,15800,444103,1817651.0,115041225.0
2011-06-30,15800,16050,15600,15850,406457,1823403.0,115041225.0
2011-07-01,15950,16100,15650,15750,319325,1811899.0,115041225.0
2011-07-04,15900,15950,15400,15650,383177,1800395.0,115041225.0
2011-07-05,15700,16050,15550,15950,265612,1834908.0,115041225.0
2011-07-06,16050,16500,16000,16500,321638,1898180.0,115041225.0
2011-07-07,16750,16750,15850,15900,942582,1829155.0,115041225.0
2011-07-08,16000,16000,15450,15650,547983,1800395.0,115041225.0
2011-07-11,15600,15850,15500,15650,211008,1800395.0,115041225.0
2011-07-12,15300,15550,15200,15300,313123,1760131.0,115041225.0
2011-07-13,15400,15500,15150,15400,365481,1771635.0,115041225.0
2011-07-14,15350,15350,15050,15350,364155,1765883.0,115041225.0
2011-07-15,15250,16050,15250,15850,494706,1823403.0,115041225.0
2011-07-18,16050,16950,15950,16900,1114780,1944197.0,115041225.0
2011-07-19,16900,17400,16650,17000,612322,1955701.0,115041225.0
2011-07-20,17100,17600,17050,17100,415412,1967205.0,115041225.0
2011-07-21,17200,17200,16850,17150,219742,1972957.0,115041225.0
2011-07-22,16750,17500,16550,17200,617727,1978709.0,115041225.0
2011-07-25,17200,17200,16500,16550,454018,1903932.0,115041225.0
2011-07-26,16750,17000,16500,16850,385555,1938445.0,115041225.0
2011-07-27,16750,17000,16450,16600,245335,1909684.0,115041225.0
2011-07-28,16450,16700,16300,16600,176403,1909684.0,115041225.0
2011-07-29,16600,17100,16350,16650,296011,1915436.0,115041225.0
2011-08-01,16750,17100,16450,16500,313198,1898180.0,115041225.0
2011-08-02,16400,16500,15800,15900,361797,1829155.0,115041225.0
2011-08-03,15750,15850,15400,15550,336445,1788891.0,115041225.0
2011-08-04,15500,15850,15400,15600,226506,1794643.0,115041225.0
2011-08-05,14950,15600,14800,15000,413676,1725618.0,115041225.0
2011-08-08,14700,15250,14000,14650,562499,1685354.0,115041225.0
2011-08-09,14850,14850,12750,14350,787888,1650842.0,115041225.0
2011-08-10,14850,15000,14300,14300,597665,1645090.0,115041225.0
2011-08-11,13900,14950,13550,14700,450281,1691106.0,115041225.0
2011-08-12,14850,14900,14300,14300,363405,1645090.0,115041225.0
2011-08-16,14550,15050,14550,15050,528419,1731370.0,115041225.0
2011-08-17,14900,15300,14850,15100,325411,1737122.0,115041225.0
2011-08-18,15050,16450,15000,16450,714787,1892428.0,115041225.0
2011-08-19,16100,17600,16000,17150,846508,1972957.0,115041225.0
2011-08-22,17000,17450,16000,16800,487157,1932693.0,115041225.0
2011-08-23,17000,17050,15600,16200,764192,1863668.0,115041225.0
2011-08-24,16100,16100,15350,15500,534514,1783139.0,115041225.0
2011-08-25,15500,15700,15200,15300,226263,1760131.0,115041225.0
2011-08-26,15200,15600,14700,15600,542722,1794643.0,115041225.0
2011-08-29,15500,15950,15200,15250,431109,1754379.0,115041225.0
2011-08-30,15350,15750,15250,15650,483521,1800395.0,115041225.0
2011-08-31,15650,15750,15350,15700,317331,1806147.0,115041225.0
2011-09-01,15850,16400,15850,15900,564051,1829155.0,115041225.0
2011-09-02,15700,16250,15650,15800,266842,1817651.0,115041225.0
2011-09-05,15500,16500,15300,16200,421530,1863668.0,115041225.0
2011-09-06,16200,16350,15600,15750,388700,1811899.0,115041225.0
2011-09-07,16100,17000,16000,16650,586438,1915436.0,115041225.0
2011-09-08,16650,16900,16100,16900,603044,1944197.0,115041225.0
2011-09-09,16650,17050,16500,16700,320556,1921188.0,115041225.0
2011-09-14,16600,16800,16100,16600,337770,1909684.0,115041225.0
2011-09-15,16700,16850,15700,15750,691705,1811899.0,115041225.0
2011-09-16,16000,16200,15750,15800,499415,1817651.0,115041225.0
2011-09-19,15750,16050,15550,16000,373618,1840660.0,115041225.0
2011-09-20,16150,16150,15650,15950,409751,1834908.0,115041225.0
2011-09-21,16100,17000,16000,16650,923964,1915436.0,115041225.0
2011-09-22,16800,18200,16550,17600,1793229,2024726.0,115041225.0
2011-09-23,17550,18400,16650,17150,2151910,1972957.0,115041225.0
2011-09-26,17650,18300,17050,17600,2037386,2024726.0,115041225.0
2011-09-27,18050,19700,17900,18700,2214985,2151271.0,115041225.0
2011-09-28,19150,19200,17550,17550,1994000,2018973.0,115041225.0
2011-09-29,17850,18450,17550,17650,756018,2030478.0,115041225.0
2011-09-30,17850,19250,17550,18650,1292198,2145519.0,115041225.0
2011-10-04,18200,19250,17750,18500,1841491,2128263.0,115041225.0
2011-10-05,18500,19500,17800,19500,1533379,2243304.0,115041225.0
2011-10-06,19500,20250,18100,18100,1843117,2082246.0,115041225.0
2011-10-07,18350,18400,17350,17650,1558186,2030478.0,115041225.0
2011-10-10,17850,18200,17500,17700,954145,2036230.0,115041225.0
2011-10-11,18150,18700,17900,18350,963799,2111006.0,115041225.0
2011-10-12,18250,19200,18150,19100,1083098,2197287.0,115041225.0
2011-10-13,19100,19600,18850,19100,911944,2197287.0,115041225.0
2011-10-14,19100,20400,19000,20200,1060826,2323833.0,115041225.0
2011-10-17,20650,20800,20000,20050,872589,2306577.0,115041225.0
2011-10-18,19650,20750,19650,20250,863983,2329585.0,115041225.0
2011-10-19,20400,20800,19700,20700,620944,2381353.0,115041225.0
2011-10-20,20550,21700,20000,20000,1150394,2300824.0,115041225.0
2011-10-21,20100,20300,19150,20000,1456101,2300824.0,115041225.0
2011-10-24,20000,20200,19150,19150,1312771,2203039.0,115041225.0
2011-10-25,19300,19700,18600,19650,1066843,2260560.0,115041225.0
2011-10-26,19500,19700,19050,19600,572364,2254808.0,115041225.0
2011-10-27,19900,20150,19550,19600,683070,2254808.0,115041225.0
2011-10-28,19750,19850,18150,19150,1696350,2203039.0,115041225.0
2011-10-31,19400,19400,18300,18300,482397,2105254.0,115041225.0
2011-11-01,18500,19400,18300,19050,810975,2191535.0,115041225.0
2011-11-02,18700,19950,18500,19750,943311,2272064.0,115041225.0
2011-11-03,19800,19900,19300,19750,575010,2272064.0,115041225.0
2011-11-04,19950,20150,19550,20150,503696,2318081.0,115041225.0
2011-11-07,19900,20100,19400,19850,424305,2283568.0,115041225.0
2011-11-08,19850,19850,19150,19500,457365,2243304.0,115041225.0
2011-11-09,19400,19700,19300,19600,345918,2254808.0,115041225.0
2011-11-10,19400,19550,18900,18900,815250,2174279.0,115041225.0
2011-11-11,19050,19150,18500,19100,410449,2197287.0,115041225.0
2011-11-14,19100,19300,18900,19250,257378,2214544.0,115041225.0
2011-11-15,19000,19200,18800,18950,232444,2180031.0,115041225.0
2011-11-16,19200,19450,18500,18500,513486,2128263.0,115041225.0
2011-11-17,18500,19150,18150,19150,361772,2203039.0,115041225.0
2011-11-18,18900,19100,18550,18800,286261,2162775.0,115041225.0
2011-11-21,18850,18850,18350,18600,175240,2139767.0,115041225.0
2011-11-22,18200,18700,18200,18500,194928,2128263.0,115041225.0
2011-11-23,18450,18700,18250,18300,230331,2105254.0,115041225.0
2011-11-24,18350,19200,18150,18150,536020,2087998.0,115041225.0
2011-11-25,18200,18450,17600,18200,308910,2093750.0,115041225.0
2011-11-28,18200,18650,18150,18200,215283,2093750.0,115041225.0
2011-11-29,18500,19450,18300,19400,895279,2231800.0,115041225.0
2011-11-30,19500,19600,18900,19550,497946,2249056.0,115041225.0
2011-12-01,19700,20100,18950,19000,662590,2185783.0,115041225.0
2011-12-02,19150,19450,19000,19350,332256,2226048.0,115041225.0
2011-12-05,19400,19400,18800,19100,271826,2197287.0,115041225.0
2011-12-06,19000,19050,18250,18300,483528,2105254.0,115041225.0
2011-12-07,18450,18750,18350,18700,367180,2151271.0,115041225.0
2011-12-08,18550,18850,18150,18450,401599,2122511.0,115041225.0
2011-12-09,18200,18450,18100,18400,285565,2116759.0,115041225.0
2011-12-12,18550,18600,18100,18350,517088,2111006.0,115041225.0
2011-12-13,18150,18250,17700,17800,628210,2047734.0,115041225.0
2011-12-14,18000,18700,17800,18700,491190,2151271.0,115041225.0
2011-12-15,18500,18550,18000,18050,465650,2076494.0,115041225.0
2011-12-16,18100,18250,17800,17900,247414,2059238.0,115041225.0
2011-12-19,18050,18250,16350,17200,620068,1978709.0,115041225.0
2011-12-20,17400,17800,17200,17800,255129,2047734.0,115041225.0
2011-12-21,18150,18300,17800,17800,281825,2047734.0,115041225.0
2011-12-22,17950,18350,17800,18200,221795,2093750.0,115041225.0
2011-12-23,18400,18950,18200,18600,585673,2139767.0,115041225.0
2011-12-26,18700,18800,18250,18550,240975,2134015.0,115041225.0
2011-12-27,18650,18850,18350,18450,309967,2122511.0,115041225.0
2011-12-28,18150,18900,18100,18850,268633,2168527.0,115041225.0
2011-12-29,18600,19250,18350,18950,350531,2180031.0,115041225.0
2012-01-02,19000,19000,18400,18400,279625,2116759.0,115041225.0
2012-01-03,18600,19250,18600,19250,425767,2214544.0,115041225.0
2012-01-04,19350,19400,18900,18900,325413,2174279.0,115041225.0
2012-01-05,18850,19300,18150,18400,390363,2116759.0,115041225.0
2012-01-06,19000,19300,18050,18200,535807,2093750.0,115041225.0
2012-01-09,18050,18200,17400,17550,599004,2018973.0,115041225.0
2012-01-10,17750,18000,17650,17800,390134,2047734.0,115041225.0
2012-01-11,17800,17850,17250,17250,567656,1984461.0,115041225.0
2012-01-12,17450,17650,17350,17550,335905,2018973.0,115041225.0
2012-01-13,17550,17650,17050,17100,619653,1967205.0,115041225.0
2012-01-16,17000,17700,16850,17550,723929,2018973.0,115041225.0
2012-01-17,17700,17850,17550,17650,371353,2030478.0,115041225.0
2012-01-18,17650,17650,17200,17300,408919,1990213.0,115041225.0
2012-01-19,17350,17800,17250,17650,485509,2030478.0,115041225.0
2012-01-20,17600,17750,17250,17400,499216,2001717.0,115041225.0
2012-01-25,17550,18000,17400,17700,601875,2036230.0,115041225.0
2012-01-26,17850,17950,17700,17800,400647,2047734.0,115041225.0
2012-01-27,17800,17950,17550,17850,373867,2053486.0,115041225.0
2012-01-30,17700,17850,17400,17800,588656,2047734.0,115041225.0
