일신방직(003200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-30,72800,72800,70500,72400,941,173760.0,2400000.0
2012-07-31,72300,73000,71000,72700,348,174480.0,2400000.0
2012-08-01,74000,74000,71900,72500,90,174000.0,2400000.0
2012-08-02,72900,72900,61900,72300,584,173520.0,2400000.0
2012-08-03,70000,72900,70000,72000,530,172800.0,2400000.0
2012-08-06,72900,72900,71200,72700,92,174480.0,2400000.0
2012-08-07,73000,73500,72700,73500,1342,176400.0,2400000.0
2012-08-08,75000,75000,71400,74200,2267,178080.0,2400000.0
2012-08-09,75000,75000,73600,74500,157,178800.0,2400000.0
2012-08-10,75100,75800,73400,74800,367,179520.0,2400000.0
2012-08-13,74900,74900,73200,74300,446,178320.0,2400000.0
2012-08-14,75300,75300,73100,73600,641,176640.0,2400000.0
2012-08-16,74000,74900,72700,74100,363,177840.0,2400000.0
2012-08-17,73100,74000,72900,73600,404,176640.0,2400000.0
2012-08-20,71900,74400,71900,73800,928,177120.0,2400000.0
2012-08-21,74500,74500,73000,73200,674,175680.0,2400000.0
2012-08-22,74300,74300,73100,73100,220,175440.0,2400000.0
2012-08-23,74400,74400,73200,74000,671,177600.0,2400000.0
2012-08-24,74500,74600,73200,74500,635,178800.0,2400000.0
2012-08-27,75000,75000,73500,74500,684,178800.0,2400000.0
2012-08-28,74900,74900,73600,74400,120,178560.0,2400000.0
2012-08-29,74600,74600,73600,74500,365,178800.0,2400000.0
2012-08-30,74000,74800,73900,74500,458,178800.0,2400000.0
2012-08-31,75000,75000,73500,74200,200,178080.0,2400000.0
2012-09-03,73500,74300,73000,74300,2654,178320.0,2400000.0
2012-09-04,74000,74300,73700,74300,881,178320.0,2400000.0
2012-09-05,74000,74200,73500,74200,606,178080.0,2400000.0
2012-09-06,74200,74400,73700,74200,1030,178080.0,2400000.0
2012-09-07,73600,74500,73600,74400,353,178560.0,2400000.0
2012-09-10,75000,75000,73500,73900,225,177360.0,2400000.0
2012-09-11,74600,74600,73300,73600,116,176640.0,2400000.0
2012-09-12,74000,74200,73400,74100,1086,177840.0,2400000.0
2012-09-13,73900,74400,73600,74400,776,178560.0,2400000.0
2012-09-14,74600,76000,73700,75500,2206,181200.0,2400000.0
2012-09-17,75600,76900,74000,75300,376,180720.0,2400000.0
2012-09-18,76000,76000,74700,75300,48,180720.0,2400000.0
2012-09-19,75300,76000,74900,75800,143,181920.0,2400000.0
2012-09-20,75800,76000,74700,76000,424,182400.0,2400000.0
2012-09-21,77300,77300,75600,76500,1487,183600.0,2400000.0
2012-09-24,76800,76800,75000,75700,489,181680.0,2400000.0
2012-09-25,76900,76900,73700,74800,2207,179520.0,2400000.0
2012-09-26,75900,75900,73700,74200,3589,178080.0,2400000.0
2012-09-27,73300,76000,72100,74000,2747,177600.0,2400000.0
2012-09-28,75100,75100,73500,74000,1473,177600.0,2400000.0
2012-10-02,73100,74700,73100,74600,364,179040.0,2400000.0
2012-10-04,73100,74500,73000,73900,1330,177360.0,2400000.0
2012-10-05,73000,74900,73000,74700,485,179280.0,2400000.0
2012-10-08,74500,74700,74400,74700,175,179280.0,2400000.0
2012-10-09,76000,76500,75000,75300,1167,180720.0,2400000.0
2012-10-10,77200,77200,75000,75300,148,180720.0,2400000.0
2012-10-11,76000,76000,75100,75900,296,182160.0,2400000.0
2012-10-12,76000,77000,74600,76200,1203,182880.0,2400000.0
2012-10-15,76200,77000,75200,77000,1758,184800.0,2400000.0
2012-10-16,77000,77000,76500,77000,1116,184800.0,2400000.0
2012-10-17,77000,77000,76100,76200,545,182880.0,2400000.0
2012-10-18,76300,76300,75200,76300,994,183120.0,2400000.0
2012-10-19,76000,76700,76000,76700,1252,184080.0,2400000.0
2012-10-22,76700,77200,74800,77200,622,185280.0,2400000.0
2012-10-23,77300,77900,77200,77500,792,186000.0,2400000.0
2012-10-24,77500,79900,77400,79500,3304,190800.0,2400000.0
2012-10-25,79500,79500,78200,79000,873,189600.0,2400000.0
2012-10-26,79000,79000,77300,78300,650,187920.0,2400000.0
2012-10-29,78300,79000,78300,78300,1100,187920.0,2400000.0
2012-10-30,78300,79000,77500,78500,551,188400.0,2400000.0
2012-10-31,78000,79300,78000,79100,1559,189840.0,2400000.0
2012-11-01,78200,78700,77600,78400,701,188160.0,2400000.0
2012-11-02,78400,78400,77000,77800,880,186720.0,2400000.0
2012-11-05,77000,79500,77000,78500,2617,188400.0,2400000.0
2012-11-06,78500,80100,78500,79300,1657,190320.0,2400000.0
2012-11-07,78500,79300,78500,79000,2133,189600.0,2400000.0
2012-11-08,78500,79000,78500,79000,1588,189600.0,2400000.0
2012-11-09,79700,79700,79000,79000,112,189600.0,2400000.0
2012-11-12,79000,80300,79000,80300,4360,192720.0,2400000.0
2012-11-13,80200,80400,80000,80300,2959,192720.0,2400000.0
2012-11-14,80100,80400,80100,80100,2977,192240.0,2400000.0
2012-11-15,78100,80100,78000,80000,7386,192000.0,2400000.0
2012-11-16,80200,80300,78500,79700,5420,191280.0,2400000.0
2012-11-19,80400,80400,79700,80200,267,192480.0,2400000.0
2012-11-20,80200,80200,79500,80000,1641,192000.0,2400000.0
2012-11-21,77900,79400,77700,79300,333,190320.0,2400000.0
2012-11-22,79300,80000,79200,79800,3199,191520.0,2400000.0
2012-11-23,79800,79800,79300,79700,1378,191280.0,2400000.0
2012-11-26,80300,80400,79700,80000,5230,192000.0,2400000.0
2012-11-27,78600,80000,78400,80000,2707,192000.0,2400000.0
2012-11-28,78500,80000,78500,79900,2549,191760.0,2400000.0
2012-11-29,80000,80000,79100,79900,228,191760.0,2400000.0
2012-11-30,80000,80000,79000,79800,522,191520.0,2400000.0
2012-12-03,78300,79800,78300,79800,1300,191520.0,2400000.0
2012-12-04,78900,79500,78400,79000,923,189600.0,2400000.0
2012-12-05,78900,80000,78900,79700,5461,191280.0,2400000.0
2012-12-06,80000,80000,78700,79700,197,191280.0,2400000.0
2012-12-07,79700,79800,79000,79700,1001,191280.0,2400000.0
2012-12-10,78500,79600,77200,79600,1450,191040.0,2400000.0
2012-12-11,78100,79600,78100,79300,200,190320.0,2400000.0
2012-12-12,79500,79500,78000,78600,511,188640.0,2400000.0
2012-12-13,78500,79300,77700,78100,2232,187440.0,2400000.0
2012-12-14,77600,77600,76100,76900,2412,184560.0,2400000.0
2012-12-17,77900,77900,76100,77000,3092,184800.0,2400000.0
2012-12-18,78000,78000,76100,76900,129,184560.0,2400000.0
2012-12-20,75100,77900,75100,76500,1343,183600.0,2400000.0
2012-12-21,76400,77500,76300,77000,819,184800.0,2400000.0
2012-12-24,77500,78500,76700,77600,207,186240.0,2400000.0
2012-12-26,78000,78400,77200,78200,85,187680.0,2400000.0
2012-12-27,78000,78200,77200,77700,349,186480.0,2400000.0
2012-12-28,75400,78400,75400,77100,521,185040.0,2400000.0
2013-01-02,76600,77100,76500,77100,259,185040.0,2400000.0
2013-01-03,77100,79000,77100,78100,424,187440.0,2400000.0
2013-01-04,76400,79000,76400,79000,536,189600.0,2400000.0
2013-01-07,77700,78900,77300,78400,566,188160.0,2400000.0
2013-01-08,78500,78900,77000,78800,214,189120.0,2400000.0
2013-01-09,78300,78500,77500,78400,107,188160.0,2400000.0
2013-01-10,79000,79300,76400,78800,2305,189120.0,2400000.0
2013-01-11,79300,79800,78800,79400,1017,190560.0,2400000.0
2013-01-14,79200,79700,78500,78600,644,188640.0,2400000.0
2013-01-15,77900,78600,77800,78500,241,188400.0,2400000.0
2013-01-16,78500,79000,78500,78600,130,188640.0,2400000.0
2013-01-17,78600,79400,78600,78700,137,188880.0,2400000.0
2013-01-18,78700,79000,77900,78700,2303,188880.0,2400000.0
2013-01-21,79400,79400,78700,79300,397,190320.0,2400000.0
2013-01-22,77900,80400,77900,80000,1504,192000.0,2400000.0
2013-01-23,80500,80500,80000,80000,2576,192000.0,2400000.0
2013-01-24,80400,80400,80000,80000,841,192000.0,2400000.0
2013-01-25,79500,80200,79400,80000,2186,192000.0,2400000.0
2013-01-28,80000,80200,79400,80000,976,192000.0,2400000.0
2013-01-29,80500,80500,79900,80000,524,192000.0,2400000.0
2013-01-30,80900,80900,80000,80000,480,192000.0,2400000.0
2013-01-31,80800,82000,80600,81200,1455,194880.0,2400000.0
2013-02-01,81200,81800,81000,81700,1228,196080.0,2400000.0
2013-02-04,81900,82200,80600,81700,635,196080.0,2400000.0
2013-02-05,81700,82200,81200,81700,96656,196080.0,2400000.0
2013-02-06,81900,84200,81900,83000,10162,199200.0,2400000.0
2013-02-07,83400,85700,83000,84100,3988,201840.0,2400000.0
2013-02-08,84100,84300,84000,84100,2343,201840.0,2400000.0
2013-02-12,82900,84200,82900,83600,86,200640.0,2400000.0
2013-02-13,83600,84400,83600,83900,2836,201360.0,2400000.0
2013-02-14,83900,84300,83800,84000,1521,201600.0,2400000.0
2013-02-15,83500,84000,83500,83900,3891,201360.0,2400000.0
2013-02-18,82600,84000,82600,84000,3393,201600.0,2400000.0
2013-02-19,84000,84700,84000,84100,6283,201840.0,2400000.0
2013-02-20,84100,86400,84100,86000,4941,206400.0,2400000.0
2013-02-21,83700,86000,83700,84500,2136,202800.0,2400000.0
2013-02-22,84500,85900,84400,84700,4209,203280.0,2400000.0
2013-02-25,83600,85500,83600,84700,1890,203280.0,2400000.0
2013-02-26,83300,85500,83300,84600,1505,203040.0,2400000.0
2013-02-27,84600,85000,84000,84300,1480,202320.0,2400000.0
2013-02-28,84300,84900,83400,83500,1116,200400.0,2400000.0
2013-03-04,83500,85300,83500,84000,1823,201600.0,2400000.0
2013-03-05,84400,85400,84300,84300,993,202320.0,2400000.0
2013-03-06,83400,86500,83400,86100,6000,206640.0,2400000.0
2013-03-07,85700,90000,85700,89000,8969,213600.0,2400000.0
2013-03-08,89900,96800,89900,95400,12658,228960.0,2400000.0
2013-03-11,97600,102500,93200,96300,10270,231120.0,2400000.0
2013-03-12,97900,99400,95900,97400,8021,233760.0,2400000.0
2013-03-13,99200,99200,98100,98100,4620,235440.0,2400000.0
2013-03-14,97600,101000,96500,99500,5394,238800.0,2400000.0
2013-03-15,99000,100500,98000,100500,12889,241200.0,2400000.0
2013-03-18,99800,101500,99000,99400,6238,238560.0,2400000.0
2013-03-19,100000,100000,98700,99700,2476,239280.0,2400000.0
2013-03-20,97100,99500,97100,99500,3512,238800.0,2400000.0
2013-03-21,99500,100500,97600,99800,4140,239520.0,2400000.0
2013-03-22,97200,100000,97200,99200,2421,238080.0,2400000.0
2013-03-25,99500,100500,98600,99200,3911,238080.0,2400000.0
2013-03-26,98800,102500,98600,99200,3775,238080.0,2400000.0
2013-03-27,99200,101000,98100,99200,3376,238080.0,2400000.0
2013-03-28,99200,100500,98300,100500,2477,241200.0,2400000.0
2013-03-29,100500,100500,98800,99900,623,239760.0,2400000.0
2013-04-01,99100,99900,98400,99200,710,238080.0,2400000.0
2013-04-02,99400,100000,98500,99900,1122,239760.0,2400000.0
2013-04-03,99300,102000,98500,98900,1233,237360.0,2400000.0
2013-04-04,98700,100000,95400,98900,3961,237360.0,2400000.0
2013-04-05,98900,101000,98100,101000,4632,242400.0,2400000.0
2013-04-08,97600,101000,97600,99800,1932,239520.0,2400000.0
2013-04-09,98800,100000,98500,99300,2362,238320.0,2400000.0
2013-04-10,99300,99300,97400,99000,308,237600.0,2400000.0
2013-04-11,97400,99000,97400,99000,546,237600.0,2400000.0
2013-04-12,99000,103500,98100,100500,4862,241200.0,2400000.0
2013-04-15,99400,103000,99400,102000,5733,244800.0,2400000.0
2013-04-16,102000,103500,100500,102000,7703,244800.0,2400000.0
2013-04-17,102000,103000,100000,100500,1712,241200.0,2400000.0
2013-04-18,102000,102000,99900,101000,1822,242400.0,2400000.0
2013-04-19,100500,102000,99000,101000,2955,242400.0,2400000.0
2013-04-22,103000,103000,100500,103000,3174,247200.0,2400000.0
2013-04-23,103000,107000,100500,103500,5176,248400.0,2400000.0
2013-04-24,104500,105000,101000,103000,6690,247200.0,2400000.0
2013-04-25,103000,113000,101500,104000,12426,249600.0,2400000.0
2013-04-26,104500,108500,102500,104000,8428,249600.0,2400000.0
2013-04-29,106500,106500,99500,101500,8570,243600.0,2400000.0
2013-04-30,103500,103500,99300,99600,1964,239040.0,2400000.0
2013-05-02,101000,105000,99200,104500,12480,250800.0,2400000.0
2013-05-03,104500,106500,102500,105000,4957,252000.0,2400000.0
2013-05-06,105000,111500,104000,109500,34065,262800.0,2400000.0
2013-05-07,109500,116000,107500,116000,11254,278400.0,2400000.0
2013-05-08,116000,116500,112000,112500,11773,270000.0,2400000.0
2013-05-09,111500,115500,111500,112500,4075,270000.0,2400000.0
2013-05-10,111500,113000,108000,111000,5171,266400.0,2400000.0
2013-05-13,110500,111500,108000,111000,5566,266400.0,2400000.0
2013-05-14,111000,112000,108500,110000,6340,264000.0,2400000.0
2013-05-15,109000,114500,107500,108500,2487,260400.0,2400000.0
2013-05-16,107500,110000,106000,109000,2876,261600.0,2400000.0
2013-05-20,107500,109500,106000,109000,3735,261600.0,2400000.0
2013-05-21,109000,114000,108000,112500,4176,270000.0,2400000.0
2013-05-22,113500,115000,112500,113500,2686,272400.0,2400000.0
2013-05-23,113500,114000,112000,112000,5613,268800.0,2400000.0
2013-05-24,112500,113000,109500,111000,1885,266400.0,2400000.0
2013-05-27,111000,112000,108500,110500,4215,265200.0,2400000.0
2013-05-28,109000,113000,104000,113000,6612,271200.0,2400000.0
2013-05-29,113500,115500,111500,113000,4258,271200.0,2400000.0
2013-05-30,114000,114000,110000,112500,1336,270000.0,2400000.0
2013-05-31,113000,116000,110000,114500,4551,274800.0,2400000.0
2013-06-03,117000,117000,110500,111000,2604,266400.0,2400000.0
2013-06-04,111000,111000,106500,110000,21048,264000.0,2400000.0
2013-06-05,110000,113500,109000,111000,1051,266400.0,2400000.0
2013-06-07,108500,110500,107000,107500,5252,258000.0,2400000.0
2013-06-10,107500,109000,106000,108500,2627,260400.0,2400000.0
2013-06-11,110000,110000,106500,108500,1287,260400.0,2400000.0
2013-06-12,112000,112000,107000,108500,50618,260400.0,2400000.0
2013-06-13,108500,112000,107000,110500,2418,265200.0,2400000.0
2013-06-14,110500,113000,110000,113000,2373,271200.0,2400000.0
2013-06-17,112500,116500,112500,115500,3194,277200.0,2400000.0
2013-06-18,117500,118500,114000,116000,4218,278400.0,2400000.0
2013-06-19,117000,120000,114500,117500,3897,282000.0,2400000.0
2013-06-20,114000,118500,113500,118500,7662,284400.0,2400000.0
2013-06-21,118500,119500,117000,118500,2961,284400.0,2400000.0
2013-06-24,118500,119000,118000,118500,1684,284400.0,2400000.0
2013-06-25,114000,117000,108500,112500,4225,270000.0,2400000.0
2013-06-26,113000,113500,108500,112000,1837,268800.0,2400000.0
2013-06-27,113500,113500,109000,110500,863,265200.0,2400000.0
2013-06-28,111000,113500,109000,112000,1137,268800.0,2400000.0
2013-07-01,115000,116500,111500,115000,2135,276000.0,2400000.0
2013-07-02,115000,118000,112500,118000,1805,283200.0,2400000.0
2013-07-03,118000,122000,113000,117500,2590,282000.0,2400000.0
2013-07-04,115500,116000,111500,115500,4485,277200.0,2400000.0
2013-07-05,116000,116000,111500,112500,1003,270000.0,2400000.0
2013-07-08,113000,113500,106000,108500,2708,260400.0,2400000.0
2013-07-09,109500,109500,106500,109000,642,261600.0,2400000.0
2013-07-10,109000,110000,107500,109500,1622,262800.0,2400000.0
2013-07-11,108000,110500,106000,110500,1055,265200.0,2400000.0
2013-07-12,110500,113000,108500,112000,236,268800.0,2400000.0
2013-07-15,109500,114000,108500,113500,828,272400.0,2400000.0
2013-07-16,113500,114000,107500,112500,2346,270000.0,2400000.0
2013-07-17,112000,112000,109500,110000,411,264000.0,2400000.0
2013-07-18,109000,111000,108500,111000,840,266400.0,2400000.0
2013-07-19,111000,113000,111000,112500,832,270000.0,2400000.0
2013-07-22,116000,116000,109000,111500,589,267600.0,2400000.0
2013-07-23,110500,111000,107500,108500,766,260400.0,2400000.0
2013-07-24,107500,108500,105500,106500,1169,255600.0,2400000.0
2013-07-25,106500,107500,105500,107500,695,258000.0,2400000.0
2013-07-26,107500,112000,107000,112000,17727,268800.0,2400000.0
2013-07-29,112000,115000,112000,115000,1529,276000.0,2400000.0
2013-07-30,112000,117000,111000,117000,31255,280800.0,2400000.0
2013-07-31,115500,124000,114000,119500,22732,286800.0,2400000.0
2013-08-01,119500,122000,114500,118000,3279,283200.0,2400000.0
2013-08-02,118500,121000,118000,119500,295,286800.0,2400000.0
2013-08-05,117000,129000,117000,124500,2157,298800.0,2400000.0
2013-08-06,126500,129000,123000,124000,1085,297600.0,2400000.0
2013-08-07,122500,125500,121000,123000,256,295200.0,2400000.0
2013-08-08,122000,124000,120000,121500,330,291600.0,2400000.0
2013-08-09,121500,123000,120000,122500,152,294000.0,2400000.0
2013-08-12,120500,125000,119000,123500,7664,296400.0,2400000.0
2013-08-13,123000,124000,119500,120000,1511,288000.0,2400000.0
2013-08-14,118000,123500,115000,123500,913,296400.0,2400000.0
2013-08-16,122000,123500,119500,123000,1846,295200.0,2400000.0
2013-08-19,122000,122500,119000,122500,150,294000.0,2400000.0
2013-08-20,120500,124000,115500,123500,6284,296400.0,2400000.0
2013-08-21,122500,124500,116500,123000,1842,295200.0,2400000.0
2013-08-22,119500,123500,119500,123000,4315,295200.0,2400000.0
2013-08-23,119500,123000,119500,123000,726,295200.0,2400000.0
2013-08-26,122000,122000,117500,119500,2218,286800.0,2400000.0
2013-08-27,118500,122000,113000,116000,1914,278400.0,2400000.0
2013-08-28,112500,118500,112500,118500,699,284400.0,2400000.0
2013-08-29,118500,124000,118500,123000,2438,295200.0,2400000.0
2013-08-30,122000,123500,119500,123500,22501,296400.0,2400000.0
2013-09-02,123500,123500,118500,120000,1878,288000.0,2400000.0
2013-09-03,119000,125500,117000,123000,8137,295200.0,2400000.0
2013-09-04,124000,124000,117000,117500,2917,282000.0,2400000.0
2013-09-05,117500,119000,114500,118000,1501,283200.0,2400000.0
2013-09-06,118500,119000,114500,117000,1016,280800.0,2400000.0
2013-09-09,115500,118000,112500,113500,2171,272400.0,2400000.0
2013-09-10,113500,114500,108000,114500,6488,274800.0,2400000.0
2013-09-11,114500,116500,113000,114500,2623,274800.0,2400000.0
2013-09-12,114500,115500,113000,115000,2114,276000.0,2400000.0
2013-09-13,114000,116000,110000,115500,4714,277200.0,2400000.0
2013-09-16,114000,116500,113000,115500,1572,277200.0,2400000.0
2013-09-17,114000,117000,113500,117000,4181,280800.0,2400000.0
2013-09-23,117000,119500,117000,118500,533,284400.0,2400000.0
2013-09-24,118500,120000,115500,119000,499,285600.0,2400000.0
2013-09-25,119000,119000,113500,116000,1961,278400.0,2400000.0
2013-09-26,115000,120500,113500,120500,2546,289200.0,2400000.0
2013-09-27,121000,122500,118000,122000,2919,292800.0,2400000.0
2013-09-30,123000,123000,116500,121000,1503,290400.0,2400000.0
2013-10-01,121000,123000,116000,117500,2037,282000.0,2400000.0
2013-10-02,117000,119000,115000,115500,961,277200.0,2400000.0
2013-10-04,115000,116000,113000,115500,1058,277200.0,2400000.0
2013-10-07,116000,116500,112500,113500,1497,272400.0,2400000.0
2013-10-08,115000,116000,110000,112500,1134,270000.0,2400000.0
2013-10-10,112500,116500,112500,116500,877,279600.0,2400000.0
2013-10-11,116500,116500,114000,116000,1181,278400.0,2400000.0
2013-10-14,116000,116000,112000,116000,1123,278400.0,2400000.0
2013-10-15,114500,116500,111500,114000,1699,273600.0,2400000.0
2013-10-16,114000,115000,111000,112000,1644,268800.0,2400000.0
2013-10-17,112500,113000,111000,113000,719,271200.0,2400000.0
2013-10-18,111500,114000,106000,113500,6509,272400.0,2400000.0
2013-10-21,117000,117000,110000,110500,1547,265200.0,2400000.0
2013-10-22,109500,111500,108500,111500,1696,267600.0,2400000.0
2013-10-23,110500,116000,108500,115000,2832,276000.0,2400000.0
2013-10-24,113000,115000,112000,112000,1265,268800.0,2400000.0
2013-10-25,112500,113000,108500,113000,3396,271200.0,2400000.0
2013-10-28,113000,114000,111000,111500,1265,267600.0,2400000.0
2013-10-29,110000,111500,109500,110500,2554,265200.0,2400000.0
2013-10-30,110500,111500,109000,110500,4166,265200.0,2400000.0
2013-10-31,111000,111000,107500,110500,3282,265200.0,2400000.0
2013-11-01,110500,111500,109000,111000,386,266400.0,2400000.0
2013-11-04,110500,111000,107000,109500,1453,262800.0,2400000.0
2013-11-05,109500,110000,106500,109500,2026,262800.0,2400000.0
2013-11-06,109000,109500,106000,107000,1670,256800.0,2400000.0
2013-11-07,107000,107000,103500,105500,1900,253200.0,2400000.0
2013-11-08,105500,105500,99700,101000,17815,242400.0,2400000.0
2013-11-11,101000,102000,98800,101500,6387,243600.0,2400000.0
2013-11-12,101500,102500,99700,101000,4226,242400.0,2400000.0
2013-11-13,99700,101500,99700,101000,7923,242400.0,2400000.0
2013-11-14,101500,101500,99900,101000,2910,242400.0,2400000.0
2013-11-15,101500,101500,99500,99700,2482,239280.0,2400000.0
2013-11-18,100500,101000,99500,99900,2191,239760.0,2400000.0
2013-11-19,100500,101000,99100,101000,1255,242400.0,2400000.0
2013-11-20,100000,102000,99500,101500,2574,243600.0,2400000.0
2013-11-21,101500,101500,99500,99500,1877,238800.0,2400000.0
