케이티앤지(033780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-18,55000,55400,54600,54900,503684,8753393.0,159442497.0
2006-10-19,55200,56400,55000,55800,883349,8896891.0,159442497.0
2006-10-20,55900,57000,55700,56500,734841,9008501.0,159442497.0
2006-10-23,56800,57300,56500,57100,1124097,9104167.0,159442497.0
2006-10-24,57700,57700,57100,57200,583552,9120111.0,159442497.0
2006-10-25,56800,57700,56700,57400,358508,9151999.0,159442497.0
2006-10-26,57700,57700,56900,57200,506476,9120111.0,159442497.0
2006-10-27,57200,57500,56800,57500,361163,9167944.0,159442497.0
2006-10-30,57400,58100,57100,57700,425015,9199832.0,159442497.0
2006-10-31,57700,58300,57500,58200,308466,9279553.0,159442497.0
2006-11-01,58400,59000,57900,58300,798349,9295498.0,159442497.0
2006-11-02,58300,59000,58200,58800,317155,9375219.0,159442497.0
2006-11-03,58800,59700,58300,59200,492184,9438996.0,159442497.0
2006-11-06,59100,59300,58100,59300,669873,9454940.0,159442497.0
2006-11-07,58700,59400,58200,58400,546884,9311442.0,159442497.0
2006-11-08,58500,58700,58100,58200,529370,9279553.0,159442497.0
2006-11-09,58000,58300,57700,58300,305377,9295498.0,159442497.0
2006-11-10,58600,58600,57400,57700,287965,9199832.0,159442497.0
2006-11-13,57600,57800,56800,56800,396569,9056334.0,159442497.0
2006-11-14,57100,58800,56900,58200,486753,9279553.0,159442497.0
2006-11-15,58800,59100,58100,58200,336089,9279553.0,159442497.0
2006-11-16,58200,58300,57600,58200,311117,9279553.0,159442497.0
2006-11-17,58500,59000,57700,58200,273872,9279553.0,159442497.0
2006-11-20,58400,58400,57600,58000,236902,9247665.0,159442497.0
2006-11-21,58400,59000,58200,58200,326516,8581153.0,147442497.0
2006-11-22,58500,58700,58100,58400,260204,8610642.0,147442497.0
2006-11-23,58200,59300,58200,59100,400555,8713852.0,147442497.0
2006-11-24,59200,59500,58100,58900,298414,8684363.0,147442497.0
2006-11-27,58500,59000,58300,58700,199092,8654875.0,147442497.0
2006-11-28,58500,60300,58100,59800,777395,8817061.0,147442497.0
2006-11-29,59700,60600,59400,59800,701943,8817061.0,147442497.0
2006-11-30,60000,62000,60000,60900,876196,8979248.0,147442497.0
2006-12-01,60900,62100,60500,61600,422470,9082458.0,147442497.0
2006-12-04,61200,64600,61100,63100,1253219,9303622.0,147442497.0
2006-12-05,60600,61000,59500,60500,8340168,8920271.0,147442497.0
2006-12-06,60700,60700,58900,60000,757894,8846550.0,147442497.0
2006-12-07,60000,60400,59500,59800,528150,8817061.0,147442497.0
2006-12-08,59000,59600,58400,59500,863552,8772829.0,147442497.0
2006-12-11,59500,60000,59400,59500,410187,8772829.0,147442497.0
2006-12-12,59900,59900,59100,59900,490760,8831806.0,147442497.0
2006-12-13,60000,60700,59500,59600,776278,8787573.0,147442497.0
2006-12-14,60000,60400,59100,60000,807814,8846550.0,147442497.0
2006-12-15,60500,60600,59800,59800,334907,8817061.0,147442497.0
2006-12-18,60200,60400,59300,60200,325678,8876038.0,147442497.0
2006-12-19,60400,60500,60000,60000,425121,8846550.0,147442497.0
2006-12-20,59700,60400,59500,60100,358458,8861294.0,147442497.0
2006-12-21,60100,60100,59300,59600,371550,8787573.0,147442497.0
2006-12-22,59300,60100,59300,59700,380778,8802317.0,147442497.0
2006-12-26,60000,60600,59300,59300,730705,8743340.0,147442497.0
2006-12-27,58300,58300,56900,57000,562108,8404222.0,147442497.0
2006-12-28,57300,57500,56200,56500,600653,8330501.0,147442497.0
2007-01-02,56400,56400,55800,56300,296870,8301013.0,147442497.0
2007-01-03,56000,56400,55700,55700,350655,8212547.0,147442497.0
2007-01-04,56000,56100,55300,55300,606824,8153570.0,147442497.0
2007-01-05,55600,56700,55100,56700,762306,8359990.0,147442497.0
2007-01-08,56300,56600,55700,55700,404372,8212547.0,147442497.0
2007-01-09,56200,56700,55800,56500,514248,8330501.0,147442497.0
2007-01-10,56300,56500,54800,55800,544713,8227291.0,147442497.0
2007-01-11,55200,56200,55200,55400,324226,8168314.0,147442497.0
2007-01-12,56200,56300,55500,55600,310728,8197803.0,147442497.0
2007-01-15,55900,56300,55300,56300,245086,8301013.0,147442497.0
2007-01-16,56100,56700,55500,56300,413239,8301013.0,147442497.0
2007-01-17,56300,56500,55400,56300,218129,8301013.0,147442497.0
2007-01-18,56300,56300,55500,56200,247344,8286268.0,147442497.0
2007-01-19,56700,56800,55700,56100,396784,8271524.0,147442497.0
2007-01-22,56600,57800,56200,57200,827719,8433711.0,147442497.0
2007-01-23,57500,58000,57000,57500,505202,8477944.0,147442497.0
2007-01-24,58300,58500,56100,56800,677602,8374734.0,147442497.0
2007-01-25,56800,57700,55500,57200,638028,8433711.0,147442497.0
2007-01-26,57200,57400,56500,57400,688978,8463199.0,147442497.0
2007-01-29,57400,57700,56900,57600,493277,8492688.0,147442497.0
2007-01-30,58000,58100,57600,57600,301130,8492688.0,147442497.0
2007-01-31,57600,57700,56600,57300,207002,8448455.0,147442497.0
2007-02-01,57400,58400,57000,57900,466623,8536921.0,147442497.0
2007-02-02,57500,59000,57400,58600,514275,8640130.0,147442497.0
2007-02-05,58000,58400,57800,58200,212567,8581153.0,147442497.0
2007-02-06,58200,58500,57700,58500,273522,8625386.0,147442497.0
2007-02-07,58500,58500,57700,58000,213291,8551665.0,147442497.0
2007-02-08,57200,57800,56700,57400,456803,8463199.0,147442497.0
2007-02-09,57300,57700,56800,57500,406564,8477944.0,147442497.0
2007-02-12,57600,57700,57000,57400,259405,8463199.0,147442497.0
2007-02-13,57000,57900,57000,57500,244996,8477944.0,147442497.0
2007-02-14,57500,58100,57500,57700,244112,8507432.0,147442497.0
2007-02-15,57400,57600,57000,57400,229727,8463199.0,147442497.0
2007-02-16,57100,57700,56800,57600,224081,8492688.0,147442497.0
2007-02-20,57800,57800,56900,57400,117517,8463199.0,147442497.0
2007-02-21,57000,59500,56700,58000,458505,8551665.0,147442497.0
2007-02-22,58500,59300,58300,58700,688954,8654875.0,147442497.0
2007-02-23,59300,59900,58600,59000,648761,8699107.0,147442497.0
2007-02-26,59300,59300,58100,58900,320394,8684363.0,147442497.0
2007-02-27,58200,58700,57700,58100,502208,8566409.0,147442497.0
2007-02-28,56600,57700,56300,56900,457261,8389478.0,147442497.0
2007-03-02,56800,56900,56400,56700,434655,8359990.0,147442497.0
2007-03-05,56300,56700,55600,55800,656956,8227291.0,147442497.0
2007-03-06,56100,64100,55800,56500,557704,8330501.0,147442497.0
2007-03-07,56500,56700,55400,56400,399565,8315757.0,147442497.0
2007-03-08,55900,56700,55900,56500,384703,8330501.0,147442497.0
2007-03-09,56600,56600,55600,56000,316453,8256780.0,147442497.0
2007-03-12,55700,56300,55700,56000,259558,8256780.0,147442497.0
2007-03-13,55700,56800,55500,56100,425824,8271524.0,147442497.0
2007-03-14,56000,56200,55500,56000,303745,8256780.0,147442497.0
2007-03-15,56100,57100,55800,56500,533828,8330501.0,147442497.0
2007-03-16,56500,57500,56300,57200,665021,8433711.0,147442497.0
2007-03-19,56800,59000,56700,57600,465327,8492688.0,147442497.0
2007-03-20,58200,58800,57700,58000,391444,8551665.0,147442497.0
2007-03-21,58100,59400,58100,58400,397336,8610642.0,147442497.0
2007-03-22,58000,60300,58000,59100,1064673,8713852.0,147442497.0
2007-03-23,59400,60900,59100,60900,566943,8979248.0,147442497.0
2007-03-26,60200,61200,60200,61200,579541,9023481.0,147442497.0
2007-03-27,60600,61000,60000,60600,227047,8935015.0,147442497.0
2007-03-28,60700,61200,59800,60500,491540,8920271.0,147442497.0
2007-03-29,60000,60500,59300,60500,589059,8920271.0,147442497.0
2007-03-30,60000,61500,59900,61500,527546,9067714.0,147442497.0
2007-04-02,61000,62000,61000,61600,517500,9082458.0,147442497.0
2007-04-03,62000,62800,60800,61400,394765,9052969.0,147442497.0
2007-04-04,61400,62300,60800,61600,369471,9082458.0,147442497.0
2007-04-05,61100,62000,60900,61500,265205,9067714.0,147442497.0
2007-04-06,61700,61700,61000,61500,176586,9067714.0,147442497.0
2007-04-09,61400,61700,60100,60400,357352,8905527.0,147442497.0
2007-04-10,60100,60500,59700,60400,403958,8905527.0,147442497.0
2007-04-11,61000,63100,60700,61300,731361,9038225.0,147442497.0
2007-04-12,61300,64100,61300,63600,959336,9377343.0,147442497.0
2007-04-13,63600,63600,62200,62500,285423,9215156.0,147442497.0
2007-04-16,63100,65100,62800,64800,656087,9554274.0,147442497.0
2007-04-17,64100,65400,63700,65100,472744,9598507.0,147442497.0
2007-04-18,65000,66100,64800,65400,519182,9642739.0,147442497.0
2007-04-19,65000,65400,63800,64400,675956,9495297.0,147442497.0
2007-04-20,65500,65500,64400,65100,490618,9598507.0,147442497.0
2007-04-23,65500,66000,65300,66000,737432,9731205.0,147442497.0
2007-04-24,65100,66200,65100,66000,432508,9731205.0,147442497.0
2007-04-25,65300,69100,65300,67100,681807,9893392.0,147442497.0
2007-04-26,67100,68000,65800,67400,473482,9937624.0,147442497.0
2007-04-27,66400,68000,65700,68000,418726,10026090.0,147442497.0
2007-04-30,67000,67400,64900,67100,331717,9893392.0,147442497.0
2007-05-02,67100,67300,66100,66600,337998,9819670.0,147442497.0
2007-05-03,67100,67200,65900,66400,434541,9790182.0,147442497.0
2007-05-04,66500,66500,65200,65900,557653,9716461.0,147442497.0
2007-05-07,65500,66300,64900,65200,580659,9613251.0,147442497.0
2007-05-08,65200,65900,64700,65000,899359,9583762.0,147442497.0
2007-05-09,65500,67000,64900,66700,681038,9834415.0,147442497.0
2007-05-10,67400,70100,66800,68000,969302,10026090.0,147442497.0
2007-05-11,68000,69000,66500,68300,537069,10070323.0,147442497.0
2007-05-14,68000,71000,67700,69200,659109,10203021.0,147442497.0
2007-05-15,69200,70200,67400,68000,489331,10026090.0,147442497.0
2007-05-16,68500,68900,67500,68500,270310,10099811.0,147442497.0
2007-05-17,68900,68900,67800,68200,298355,10055578.0,147442497.0
2007-05-18,67700,68200,65600,66900,475587,9863903.0,147442497.0
2007-05-21,67400,68400,66000,67000,413654,9878647.0,147442497.0
2007-05-22,66500,67400,66200,66700,305879,9834415.0,147442497.0
2007-05-23,67500,69100,66900,68500,439901,10099811.0,147442497.0
2007-05-25,69300,69300,68100,68900,242052,10158788.0,147442497.0
2007-05-28,68900,70300,68300,69300,237745,10217765.0,147442497.0
2007-05-29,68900,70500,68800,69900,287929,10306231.0,147442497.0
2007-05-30,69500,69900,67600,68200,558169,10055578.0,147442497.0
2007-05-31,69000,69100,67800,68000,394479,10026090.0,147442497.0
2007-06-01,67800,67900,66600,66900,680402,9863903.0,147442497.0
2007-06-04,66900,67400,66200,66500,498624,9804926.0,147442497.0
2007-06-05,66500,67800,66400,67800,470377,9996601.0,147442497.0
2007-06-07,67900,70700,67400,69000,647846,10173532.0,147442497.0
2007-06-08,68500,69600,68300,69000,380025,10173532.0,147442497.0
2007-06-11,68900,69100,67500,68400,369320,10085067.0,147442497.0
2007-06-12,68000,70100,68000,68600,285790,10114555.0,147442497.0
2007-06-13,69400,69400,68200,68700,301806,10129300.0,147442497.0
2007-06-14,69200,70400,68800,70400,746429,10379952.0,147442497.0
2007-06-15,69600,70600,69100,70000,514419,10320975.0,147442497.0
2007-06-18,70300,70600,68700,69200,489425,10203021.0,147442497.0
2007-06-19,69200,69200,66800,68300,724740,10070323.0,147442497.0
2007-06-20,67500,67900,66600,66900,742755,9863903.0,147442497.0
2007-06-21,66000,66900,65000,65400,1410173,9642739.0,147442497.0
2007-06-22,65100,65400,63400,63700,1520853,9392087.0,147442497.0
2007-06-25,63200,67100,63200,65100,941654,9598507.0,147442497.0
2007-06-26,65500,67300,65500,66800,893108,9849159.0,147442497.0
2007-06-27,66800,67800,65800,66200,495577,9760693.0,147442497.0
2007-06-28,66200,66400,64300,65100,620476,9598507.0,147442497.0
2007-06-29,65900,65900,64900,65000,581117,9583762.0,147442497.0
2007-07-02,65600,68200,65000,67300,625174,9922880.0,147442497.0
2007-07-03,67300,69100,66300,68500,3695202,10099811.0,147442497.0
2007-07-04,69000,72900,66900,69000,1675069,10173532.0,147442497.0
2007-07-05,68400,72100,68200,70900,1358070,10453673.0,147442497.0
2007-07-06,70500,74000,69800,70500,1218030,10394696.0,147442497.0
2007-07-09,70300,72800,69200,71000,528675,10468417.0,147442497.0
2007-07-10,70600,71300,68900,69100,495440,9911877.0,143442497.0
2007-07-11,69000,70000,68100,68100,540574,9768434.0,143442497.0
2007-07-12,69000,69400,68400,68500,396493,9825811.0,143442497.0
2007-07-13,69000,71400,68800,70200,926231,10069663.0,143442497.0
2007-07-16,70600,71800,70100,71300,598202,10227450.0,143442497.0
2007-07-18,73000,73000,70400,71000,974169,10184417.0,143442497.0
2007-07-19,71800,72300,70800,72300,426844,10370893.0,143442497.0
2007-07-20,72400,72400,71200,72400,452319,10385237.0,143442497.0
2007-07-23,72100,72500,70500,71500,454881,10256139.0,143442497.0
2007-07-24,71600,71800,70000,70800,553157,10155729.0,143442497.0
2007-07-25,70000,71300,68700,70700,910948,10141385.0,143442497.0
2007-07-26,71700,73700,71500,72200,776316,10356548.0,143442497.0
2007-07-27,70000,71000,67900,69200,695554,9926221.0,143442497.0
2007-07-30,69700,69700,67100,68900,597027,9883188.0,143442497.0
2007-07-31,69000,69200,67300,69100,585286,9911877.0,143442497.0
2007-08-01,68900,69000,66100,67000,809162,9610647.0,143442497.0
2007-08-02,67000,68300,65600,67000,688589,9610647.0,143442497.0
2007-08-03,67500,67900,66800,67500,399256,9682369.0,143442497.0
2007-08-06,65500,66900,65400,66700,305750,9567615.0,143442497.0
2007-08-07,67900,67900,66500,67500,304857,9682369.0,143442497.0
2007-08-08,67300,68900,67200,68900,355489,9883188.0,143442497.0
2007-08-09,68500,69500,67400,68400,471548,9811467.0,143442497.0
2007-08-10,66900,67400,64900,66900,763166,9596303.0,143442497.0
2007-08-13,66600,67000,65300,66500,277784,9538926.0,143442497.0
2007-08-14,67100,67300,66000,67300,300630,9653680.0,143442497.0
2007-08-16,65600,66000,62400,64600,1090866,9266385.0,143442497.0
2007-08-17,65400,65400,62400,62400,496134,8950812.0,143442497.0
2007-08-20,63000,65100,63000,65100,348188,9338107.0,143442497.0
2007-08-21,64700,66300,64000,66000,309750,9467205.0,143442497.0
2007-08-22,66600,66800,64900,66200,314650,9495893.0,143442497.0
2007-08-23,66700,68000,66700,66900,294132,9596303.0,143442497.0
2007-08-24,68000,68000,66700,66700,286432,9567615.0,143442497.0
2007-08-27,67300,68300,66100,67200,222882,9639336.0,143442497.0
2007-08-28,67500,68000,66700,67800,238415,9725401.0,143442497.0
2007-08-29,67100,69900,67000,68800,707306,9868844.0,143442497.0
2007-08-30,70600,72200,70500,71300,1105695,10227450.0,143442497.0
2007-08-31,71700,72100,70000,71400,580034,10241794.0,143442497.0
2007-09-03,71300,71300,68900,70300,468084,10084008.0,143442497.0
2007-09-04,70200,70200,68400,68700,514139,9854500.0,143442497.0
2007-09-05,68900,69200,67800,67900,552600,9739746.0,143442497.0
2007-09-06,68400,70000,68100,69900,347621,10026631.0,143442497.0
2007-09-07,69300,69800,68100,68800,479455,9868844.0,143442497.0
2007-09-10,68600,68900,67000,68800,219871,9868844.0,143442497.0
2007-09-11,68900,70800,68100,70600,416174,10127040.0,143442497.0
2007-09-12,71000,71500,69600,70300,441412,10084008.0,143442497.0
2007-09-13,71000,71800,69600,71500,510029,10256139.0,143442497.0
2007-09-14,71000,72100,71000,72100,244247,10342204.0,143442497.0
2007-09-17,71600,72600,70100,72400,352744,10385237.0,143442497.0
2007-09-18,72800,73200,70600,71400,424630,10241794.0,143442497.0
2007-09-19,71600,73000,71100,71700,624738,10284827.0,143442497.0
2007-09-20,71100,71500,69200,71000,688034,10184417.0,143442497.0
2007-09-21,71000,71300,69200,69700,377898,9997942.0,143442497.0
2007-09-27,70400,72500,70300,72200,700291,10356548.0,143442497.0
2007-09-28,72400,72400,71200,71500,281504,10256139.0,143442497.0
2007-10-01,72000,72100,71200,72000,235736,10327860.0,143442497.0
2007-10-02,71600,73000,71300,73000,834136,10471302.0,143442497.0
2007-10-04,73000,73300,71000,72800,460261,10442614.0,143442497.0
2007-10-05,72200,73200,71700,73200,339506,10499991.0,143442497.0
2007-10-08,73900,74000,72600,73300,478714,10514335.0,143442497.0
2007-10-09,74000,74300,73500,73500,525797,10543024.0,143442497.0
2007-10-10,74400,76600,73600,75000,509835,10758187.0,143442497.0
2007-10-11,75300,76800,74000,76800,478767,11016384.0,143442497.0
2007-10-12,76800,76900,74800,76600,690614,10987695.0,143442497.0
2007-10-15,76600,76900,74100,74300,330431,10657778.0,143442497.0
2007-10-16,73100,73900,71900,73000,545682,10471302.0,143442497.0
2007-10-17,72000,74300,70200,70200,786795,10069663.0,143442497.0
2007-10-18,72000,72800,70200,72000,729964,10327860.0,143442497.0
2007-10-19,72000,72100,70400,71200,277398,10213106.0,143442497.0
2007-10-22,70600,70900,67900,67900,563625,9739746.0,143442497.0
2007-10-23,67500,67900,66500,67600,663256,9696713.0,143442497.0
2007-10-24,68000,70600,67600,68700,697689,9854500.0,143442497.0
2007-10-25,70000,71000,69000,70900,445751,10170073.0,143442497.0
2007-10-26,71000,72000,70500,72000,377085,10327860.0,143442497.0
2007-10-29,71400,71900,70800,71000,388039,10184417.0,143442497.0
2007-10-30,70600,72000,70100,71400,379320,10241794.0,143442497.0
2007-10-31,71400,72600,71400,72400,353573,10385237.0,143442497.0
2007-11-01,73400,76300,73000,74700,1097550,10715155.0,143442497.0
2007-11-02,73800,76000,73600,75500,877111,10829909.0,143442497.0
2007-11-05,74600,75200,73500,74600,272247,10700810.0,143442497.0
2007-11-06,76300,76400,74800,74800,265723,10729499.0,143442497.0
2007-11-07,74800,76700,74000,75600,486938,10844253.0,143442497.0
2007-11-08,75600,76300,73300,73500,460792,10543024.0,143442497.0
2007-11-09,73300,77200,73300,75800,560262,10872941.0,143442497.0
2007-11-12,75700,75700,73500,74200,411229,10643433.0,143442497.0
2007-11-13,74000,75100,74000,74300,389538,10657778.0,143442497.0
2007-11-14,75000,77200,74100,77200,460837,11073761.0,143442497.0
2007-11-15,77400,80600,76800,76800,714483,11016384.0,143442497.0
2007-11-16,77200,78600,76500,77300,833826,11088105.0,143442497.0
2007-11-19,77700,80100,77000,79800,718134,11446711.0,143442497.0
2007-11-20,79000,81400,78000,80900,683905,11604498.0,143442497.0
2007-11-21,79100,80100,77400,78600,522676,11274580.0,143442497.0
2007-11-22,77000,80000,77000,77500,425771,11116794.0,143442497.0
2007-11-23,77700,79300,76700,76700,487064,11002040.0,143442497.0
2007-11-26,76600,79500,76500,78600,353781,11274580.0,143442497.0
2007-11-27,78600,80300,76800,79400,300104,11389334.0,143442497.0
2007-11-28,79400,80000,78000,79400,345101,11389334.0,143442497.0
2007-11-29,79700,80700,79100,79100,373932,11346302.0,143442497.0
2007-11-30,78600,79000,76800,76800,652976,11016384.0,143442497.0
2007-12-03,76800,80100,76500,79100,344339,11346302.0,143442497.0
2007-12-04,79400,81500,79000,81100,391573,11633187.0,143442497.0
2007-12-05,81600,84100,79700,83600,340409,11991793.0,143442497.0
2007-12-06,83000,84400,79800,81500,571536,11690564.0,143442497.0
2007-12-07,82700,83400,81500,82000,309048,11762285.0,143442497.0
2007-12-10,84400,84500,82000,83000,331071,11905727.0,143442497.0
2007-12-11,84500,85000,82900,83200,388770,11934416.0,143442497.0
2007-12-12,82700,85300,82500,83700,459902,12006137.0,143442497.0
2007-12-13,83800,86000,82200,86000,768239,12336055.0,143442497.0
2007-12-14,85000,86100,84700,84700,364804,12149579.0,143442497.0
2007-12-17,85500,85900,83600,84400,606530,12106547.0,143442497.0
2007-12-18,84000,84400,82500,82900,464499,11891383.0,143442497.0
2007-12-20,83000,83400,79300,80400,633344,11532777.0,143442497.0
2007-12-21,81200,85000,80800,82400,403680,11819662.0,143442497.0
