국도화학(007690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-14,67400,67400,64900,66300,38234,385244.0,5810616.0
2015-05-15,66300,66800,64100,64200,43474,373042.0,5810616.0
2015-05-18,64000,65400,63800,64100,23239,372460.0,5810616.0
2015-05-19,64100,66600,63500,65700,39463,381757.0,5810616.0
2015-05-20,66000,66600,61900,62000,71920,360258.0,5810616.0
2015-05-21,62300,63500,62000,62800,26062,364907.0,5810616.0
2015-05-22,63700,67300,63300,65000,53118,377690.0,5810616.0
2015-05-26,65000,65700,61800,64700,60316,375947.0,5810616.0
2015-05-27,63600,64500,61900,62100,25812,360839.0,5810616.0
2015-05-28,62400,64000,62300,62800,19469,364907.0,5810616.0
2015-05-29,62300,63800,61300,61300,23937,356191.0,5810616.0
2015-06-01,61400,62400,58900,59000,47593,342826.0,5810616.0
2015-06-02,58700,61500,58700,59600,44737,346313.0,5810616.0
2015-06-03,60000,63000,59600,61300,43279,356191.0,5810616.0
2015-06-04,61600,63300,59600,60900,29627,353867.0,5810616.0
2015-06-05,60100,61000,59100,59500,29415,345732.0,5810616.0
2015-06-08,59000,62200,59000,60600,34068,352123.0,5810616.0
2015-06-09,61100,64100,60500,63600,63449,369555.0,5810616.0
2015-06-10,65000,65000,62400,64600,42988,375366.0,5810616.0
2015-06-11,69600,73300,66400,66800,158738,388149.0,5810616.0
2015-06-12,67400,71300,67200,70600,63542,410229.0,5810616.0
2015-06-15,70500,73400,69100,71000,50667,412554.0,5810616.0
2015-06-16,72400,74000,70700,73000,70220,424175.0,5810616.0
2015-06-17,73800,73900,72000,72600,31516,421851.0,5810616.0
2015-06-18,73000,73500,70800,71100,35570,413135.0,5810616.0
2015-06-19,71500,75500,70000,75000,71194,435796.0,5810616.0
2015-06-22,75400,77300,73300,74100,62166,430567.0,5810616.0
2015-06-23,73600,76000,72800,73100,39062,424756.0,5810616.0
2015-06-24,73600,73600,71900,73200,38639,425337.0,5810616.0
2015-06-25,73500,73800,71900,72100,29906,418945.0,5810616.0
2015-06-26,71700,71900,70100,70300,41727,408486.0,5810616.0
2015-06-29,69100,70600,68800,69000,20298,400933.0,5810616.0
2015-06-30,68400,70500,67500,69100,27171,401514.0,5810616.0
2015-07-01,69100,72600,69100,72000,32955,418364.0,5810616.0
2015-07-02,72100,72200,69600,71300,42474,414297.0,5810616.0
2015-07-03,70300,71300,69400,70500,30056,409648.0,5810616.0
2015-07-06,69400,70200,66800,66800,36937,388149.0,5810616.0
2015-07-07,67400,69400,65700,68800,49535,399770.0,5810616.0
2015-07-08,68500,70500,67200,68100,39241,395703.0,5810616.0
2015-07-09,67200,67600,65500,67200,27113,390473.0,5810616.0
2015-07-10,68200,68600,67100,67600,23354,392798.0,5810616.0
2015-07-13,70600,71000,68200,68400,33523,397446.0,5810616.0
2015-07-14,68700,69200,67600,68700,42188,399189.0,5810616.0
2015-07-15,68900,71000,68700,70700,30003,410811.0,5810616.0
2015-07-16,70700,72600,70200,71500,25024,415459.0,5810616.0
2015-07-17,71700,72200,70600,71700,23313,416621.0,5810616.0
2015-07-20,73400,75600,72100,75500,65390,438702.0,5810616.0
2015-07-21,76900,78700,71900,77200,118077,448580.0,5810616.0
2015-07-22,76600,77200,73600,73900,52330,429405.0,5810616.0
2015-07-23,74600,75200,71500,72800,50338,423013.0,5810616.0
2015-07-24,74200,74200,71700,73000,46544,424175.0,5810616.0
2015-07-27,76700,80700,75200,79800,225204,463687.0,5810616.0
2015-07-28,79200,83500,77600,79400,156428,461363.0,5810616.0
2015-07-29,78500,85000,77900,84000,118814,488092.0,5810616.0
2015-07-30,84400,85800,81400,81700,50385,474727.0,5810616.0
2015-07-31,81100,81700,75600,80800,70439,469498.0,5810616.0
2015-08-03,80800,83400,79400,79500,33445,461944.0,5810616.0
2015-08-04,79500,81000,77600,78400,23020,455552.0,5810616.0
2015-08-05,78400,81900,78000,81700,36405,474727.0,5810616.0
2015-08-06,81000,82800,79800,81100,26432,471241.0,5810616.0
2015-08-07,81600,81600,79900,81000,16229,470660.0,5810616.0
2015-08-10,82200,82200,75900,76400,33932,443931.0,5810616.0
2015-08-11,77500,78500,74700,75000,26992,435796.0,5810616.0
2015-08-12,73000,75200,71700,74900,30586,435215.0,5810616.0
2015-08-13,73000,77000,73000,76600,18787,445093.0,5810616.0
2015-08-17,76200,77300,74000,76700,19866,445674.0,5810616.0
2015-08-18,76800,77000,74800,75500,18476,438702.0,5810616.0
2015-08-19,73900,75500,72600,74500,25800,432891.0,5810616.0
2015-08-20,73500,75800,72900,75300,19345,437539.0,5810616.0
2015-08-21,74200,74200,70200,71800,32085,417202.0,5810616.0
2015-08-24,69300,72700,67600,69400,30072,403257.0,5810616.0
2015-08-25,71100,71100,68200,69300,29914,402676.0,5810616.0
2015-08-26,69100,70400,67800,69800,45822,405581.0,5810616.0
2015-08-27,70100,72200,69700,71000,29877,412554.0,5810616.0
2015-08-28,72500,74800,72200,72700,25067,422432.0,5810616.0
2015-08-31,72200,73300,70900,71500,22612,415459.0,5810616.0
2015-09-01,72500,78300,72200,75000,54080,435796.0,5810616.0
2015-09-02,73500,75000,71700,73700,27182,428242.0,5810616.0
2015-09-03,75000,77900,74900,76000,31748,441607.0,5810616.0
2015-09-04,76400,77900,71800,73100,43004,424756.0,5810616.0
2015-09-07,72100,72600,69700,70700,28821,410811.0,5810616.0
2015-09-08,70900,72000,68900,69600,29021,404419.0,5810616.0
2015-09-09,72000,72000,70000,70600,25116,410229.0,5810616.0
2015-09-10,70500,72500,69800,72500,19514,421270.0,5810616.0
2015-09-11,71500,71800,69600,70200,26051,407905.0,5810616.0
2015-09-14,70800,70800,68100,68900,19245,400351.0,5810616.0
2015-09-15,68900,69900,68100,68100,17865,395703.0,5810616.0
2015-09-16,69000,69700,67400,68600,26930,398608.0,5810616.0
2015-09-17,69500,70200,68300,69700,29953,405000.0,5810616.0
2015-09-18,70400,70500,68800,69900,21269,406162.0,5810616.0
2015-09-21,69500,69800,68700,68800,10189,399770.0,5810616.0
2015-09-22,69400,70800,68700,70300,23744,408486.0,5810616.0
2015-09-23,69500,69700,67100,67100,34044,389892.0,5810616.0
2015-09-24,67700,67800,65300,65900,26500,382920.0,5810616.0
2015-09-25,65500,69400,65500,67600,31095,392798.0,5810616.0
2015-09-30,66200,69100,66200,69100,18736,401514.0,5810616.0
2015-10-01,70000,70200,69100,69900,19201,406162.0,5810616.0
2015-10-02,69900,70800,69500,70700,20182,410811.0,5810616.0
2015-10-05,70600,71200,70300,70500,22666,409648.0,5810616.0
2015-10-06,70600,73000,70600,71400,24880,414878.0,5810616.0
2015-10-07,71000,72900,71000,72200,20614,419526.0,5810616.0
2015-10-08,72200,72300,69800,70400,16205,409067.0,5810616.0
2015-10-12,69500,72300,69500,71700,19067,416621.0,5810616.0
2015-10-13,70600,71000,69400,69700,15746,405000.0,5810616.0
2015-10-14,70000,70000,67800,68500,15677,398027.0,5810616.0
2015-10-15,67900,70200,67900,69800,9407,405581.0,5810616.0
2015-10-16,69400,72300,69400,70900,25090,411973.0,5810616.0
2015-10-19,71500,73900,70700,71800,18354,417202.0,5810616.0
2015-10-20,71800,72800,70700,72500,16120,421270.0,5810616.0
2015-10-21,72600,73300,71400,72000,17633,418364.0,5810616.0
2015-10-22,70900,72400,70600,71800,22083,417202.0,5810616.0
2015-10-23,72300,75200,71700,75000,30062,435796.0,5810616.0
2015-10-26,75800,78700,75800,78700,56253,457295.0,5810616.0
2015-10-27,77300,78000,71800,74000,93972,429986.0,5810616.0
2015-10-28,73900,73900,69800,70100,69234,407324.0,5810616.0
2015-10-29,70200,70200,65800,65800,98222,382339.0,5810616.0
2015-10-30,65600,65700,60300,61400,143216,356772.0,5810616.0
2015-11-02,61700,63100,61300,61700,49353,358515.0,5810616.0
2015-11-03,62500,62900,60000,61200,45272,355610.0,5810616.0
2015-11-04,61400,62800,61100,62500,28451,363164.0,5810616.0
2015-11-05,62100,62400,61300,61900,25043,359677.0,5810616.0
2015-11-06,61800,61900,61100,61300,24274,356191.0,5810616.0
2015-11-09,61700,61700,58400,58700,49796,341083.0,5810616.0
2015-11-10,58100,58300,56400,56900,47841,330624.0,5810616.0
2015-11-11,56500,60900,56500,60400,36737,350961.0,5810616.0
2015-11-12,60400,60500,58600,60500,23394,351542.0,5810616.0
2015-11-13,59500,59600,58500,58900,16330,342245.0,5810616.0
2015-11-16,58000,61600,57700,60100,30107,349218.0,5810616.0
2015-11-17,60800,61900,59300,60100,36592,349218.0,5810616.0
2015-11-18,60100,60300,59000,59000,18420,342826.0,5810616.0
2015-11-19,59800,60800,59600,60000,15448,348637.0,5810616.0
2015-11-20,60400,61400,60100,60900,18996,353867.0,5810616.0
2015-11-23,61400,61400,59300,59500,37489,345732.0,5810616.0
2015-11-24,60000,60000,59000,59200,17263,343988.0,5810616.0
2015-11-25,59400,60000,58600,58700,25437,341083.0,5810616.0
2015-11-26,59200,59500,58700,58700,34625,341083.0,5810616.0
2015-11-27,58800,60100,58700,59900,20806,348056.0,5810616.0
2015-11-30,60000,61100,59500,60200,28522,349799.0,5810616.0
2015-12-01,60000,60600,59700,60300,13288,350380.0,5810616.0
2015-12-02,60200,60600,59700,59900,12323,348056.0,5810616.0
2015-12-03,60300,60300,58900,59000,15964,342826.0,5810616.0
2015-12-04,59000,59100,58500,58800,9644,341664.0,5810616.0
2015-12-07,59100,59100,58500,58600,7247,340502.0,5810616.0
2015-12-08,58300,58800,57900,58000,11529,337016.0,5810616.0
2015-12-09,58000,58700,57000,57500,20493,334110.0,5810616.0
2015-12-10,57500,58300,57100,57500,27407,334110.0,5810616.0
2015-12-11,57700,58000,57100,57800,15122,335854.0,5810616.0
2015-12-14,57900,57900,57100,57400,10338,333529.0,5810616.0
2015-12-15,57200,57900,56900,57100,19496,331786.0,5810616.0
2015-12-16,57300,57700,56000,57100,31825,331786.0,5810616.0
2015-12-17,57100,57500,56300,56800,22317,330043.0,5810616.0
2015-12-18,56700,58300,56700,58100,17227,337597.0,5810616.0
2015-12-21,58000,58900,57600,58500,18438,339921.0,5810616.0
2015-12-22,58700,59800,58200,59100,18378,343407.0,5810616.0
2015-12-23,59300,61900,59300,61800,37036,359096.0,5810616.0
2015-12-24,62200,62300,60700,60800,20008,353285.0,5810616.0
2015-12-28,61000,61500,60300,60800,18147,353285.0,5810616.0
2015-12-29,60000,60300,59200,59300,24266,344570.0,5810616.0
2015-12-30,59700,60100,59200,59300,10242,344570.0,5810616.0
2016-01-04,58500,58800,56800,56800,31067,330043.0,5810616.0
2016-01-05,56700,57400,56400,56600,19154,328881.0,5810616.0
2016-01-06,57200,58500,56500,58000,21486,337016.0,5810616.0
2016-01-07,57900,58800,55800,56500,28789,328300.0,5810616.0
2016-01-08,56000,57900,56000,57500,13504,334110.0,5810616.0
2016-01-11,56800,58500,56800,58200,18058,338178.0,5810616.0
2016-01-12,58500,58600,56500,56700,19466,329462.0,5810616.0
2016-01-13,57600,57600,56700,57000,13715,331205.0,5810616.0
2016-01-14,56400,56800,55900,55900,17697,324813.0,5810616.0
2016-01-15,56400,57000,55100,55800,17597,324232.0,5810616.0
2016-01-18,54800,55800,54400,55300,18353,321327.0,5810616.0
2016-01-19,55100,55900,54600,55800,14518,324232.0,5810616.0
2016-01-20,55700,56100,54100,54900,26139,319003.0,5810616.0
2016-01-21,54900,56000,54200,55500,14150,322489.0,5810616.0
2016-01-22,56200,56500,55400,56000,18054,325394.0,5810616.0
2016-01-25,56500,58400,56400,58000,14816,337016.0,5810616.0
2016-01-26,57200,58000,56700,57400,11275,333529.0,5810616.0
2016-01-27,58100,58400,57300,57400,14837,333529.0,5810616.0
2016-01-28,57400,60000,57400,60000,32500,348637.0,5810616.0
2016-01-29,60500,60900,58700,60100,30891,349218.0,5810616.0
2016-02-01,60700,60800,58600,59000,24911,342826.0,5810616.0
2016-02-02,58400,58600,57200,57200,29733,332367.0,5810616.0
2016-02-03,57200,57200,56000,56100,21364,325976.0,5810616.0
2016-02-04,56200,56900,55500,56100,19110,325976.0,5810616.0
2016-02-05,56100,56900,56100,56400,15160,327719.0,5810616.0
2016-02-11,54700,55500,53500,53900,35708,313192.0,5810616.0
2016-02-12,52900,53400,50700,51400,49361,298666.0,5810616.0
2016-02-15,51500,53100,51500,52500,18086,305057.0,5810616.0
2016-02-16,52700,53500,52100,53300,12857,309706.0,5810616.0
2016-02-17,53000,54100,52300,53700,15906,312030.0,5810616.0
2016-02-18,54200,54700,53700,54000,15527,313773.0,5810616.0
2016-02-19,53900,55100,53800,54900,11183,319003.0,5810616.0
2016-02-22,54900,55500,54000,55200,11095,320746.0,5810616.0
2016-02-23,55200,57100,55200,57000,27017,331205.0,5810616.0
2016-02-24,56300,57300,56300,57100,14513,331786.0,5810616.0
2016-02-25,57000,58100,57000,58000,15448,337016.0,5810616.0
2016-02-26,58000,59300,58000,58700,20963,341083.0,5810616.0
2016-02-29,58800,60300,58700,59900,23938,348056.0,5810616.0
2016-03-02,60700,62100,60400,62000,34793,360258.0,5810616.0
2016-03-03,62300,63500,62000,63000,28534,366069.0,5810616.0
2016-03-04,63100,63100,60900,62000,28300,360258.0,5810616.0
2016-03-07,62600,63000,60600,62700,28276,364326.0,5810616.0
2016-03-08,62100,63000,61200,62000,25099,360258.0,5810616.0
2016-03-09,61300,62500,61300,62400,15686,362582.0,5810616.0
2016-03-10,62800,63300,61700,63300,39055,367812.0,5810616.0
2016-03-11,63600,64200,62700,64000,15391,371879.0,5810616.0
2016-03-14,64000,64700,62900,63500,20974,368974.0,5810616.0
2016-03-15,63100,64000,61900,62500,14216,363164.0,5810616.0
2016-03-16,62800,63000,60600,60700,28715,352704.0,5810616.0
2016-03-17,61400,64300,61100,63600,49682,369555.0,5810616.0
2016-03-18,64000,64000,62800,63400,18407,368393.0,5810616.0
2016-03-21,63200,63900,62300,62500,15097,363164.0,5810616.0
2016-03-22,62500,63400,62100,62800,10894,364907.0,5810616.0
2016-03-23,62400,63500,62200,62500,7822,363164.0,5810616.0
2016-03-24,62100,63200,61900,62800,13199,364907.0,5810616.0
2016-03-25,62500,64000,62200,63300,8865,367812.0,5810616.0
2016-03-28,63200,63400,62500,63100,11744,366650.0,5810616.0
2016-03-29,63400,65600,63100,65200,34345,378852.0,5810616.0
2016-03-30,65900,68100,65500,67900,39239,394541.0,5810616.0
2016-03-31,68300,68800,67000,68000,25614,395122.0,5810616.0
2016-04-01,68000,68500,66600,67500,26203,392217.0,5810616.0
2016-04-04,67100,69700,66800,69400,27438,403257.0,5810616.0
2016-04-05,68800,69800,68300,69400,18614,403257.0,5810616.0
2016-04-06,68800,71500,68300,71100,38427,413135.0,5810616.0
2016-04-07,71400,72000,69700,70400,32121,409067.0,5810616.0
2016-04-08,69500,70400,68300,69200,28130,402095.0,5810616.0
2016-04-11,69400,69900,68100,68300,22357,396865.0,5810616.0
2016-04-12,68100,68100,66800,67700,24405,393379.0,5810616.0
2016-04-14,67900,69200,67800,69200,17366,402095.0,5810616.0
2016-04-15,69300,69600,67700,68700,16806,399189.0,5810616.0
2016-04-18,67800,68900,67500,68300,22360,396865.0,5810616.0
2016-04-19,68500,69300,67700,68100,23507,395703.0,5810616.0
2016-04-20,68300,69100,67900,68400,34745,397446.0,5810616.0
2016-04-21,68500,68500,66900,68000,23272,395122.0,5810616.0
2016-04-22,68000,68600,67000,67500,20004,392217.0,5810616.0
2016-04-25,67100,67200,65800,65800,25556,382339.0,5810616.0
2016-04-26,65800,66500,64900,65500,23857,380595.0,5810616.0
2016-04-27,66300,66300,64700,65200,17108,378852.0,5810616.0
2016-04-28,65200,66600,65200,66000,29186,383501.0,5810616.0
2016-04-29,66900,66900,64400,65700,16150,381757.0,5810616.0
2016-05-02,65100,65300,63800,63900,14281,371298.0,5810616.0
2016-05-03,63900,64300,62700,63300,18962,367812.0,5810616.0
2016-05-04,62600,64100,62600,63500,17089,368974.0,5810616.0
2016-05-09,63200,63500,61200,62100,16639,360839.0,5810616.0
2016-05-10,62100,63200,61600,62600,6332,363745.0,5810616.0
2016-05-11,62900,64100,62200,63800,12582,370717.0,5810616.0
2016-05-12,63200,63800,62800,63500,7047,368974.0,5810616.0
2016-05-13,63300,63800,62800,63000,5933,366069.0,5810616.0
2016-05-16,62600,63400,62100,63100,6980,366650.0,5810616.0
2016-05-17,63300,64100,62700,63100,10296,366650.0,5810616.0
2016-05-18,62900,62900,61300,61400,15769,356772.0,5810616.0
2016-05-19,61000,61000,58700,59300,25928,344570.0,5810616.0
2016-05-20,59300,60400,59300,59800,8315,347475.0,5810616.0
2016-05-23,60200,60200,58600,59000,9431,342826.0,5810616.0
2016-05-24,58600,59300,57700,57900,15380,336435.0,5810616.0
2016-05-25,58200,59300,58000,58900,16348,342245.0,5810616.0
2016-05-26,58800,59500,58700,58900,11512,342245.0,5810616.0
2016-05-27,59200,59600,58800,59100,7601,343407.0,5810616.0
2016-05-30,58700,58900,58000,58000,9819,337016.0,5810616.0
2016-05-31,58100,58600,57900,58000,11657,337016.0,5810616.0
2016-06-01,58100,58400,57200,57600,16783,334691.0,5810616.0
2016-06-02,57800,60500,57800,60100,32609,349218.0,5810616.0
2016-06-03,60300,62100,60300,61700,16310,358515.0,5810616.0
2016-06-07,61500,61500,59600,60900,24866,353867.0,5810616.0
2016-06-08,60300,65400,59600,64900,63470,377109.0,5810616.0
2016-06-09,65100,67700,65100,67700,118145,393379.0,5810616.0
2016-06-10,67700,67700,64200,64200,41698,373042.0,5810616.0
2016-06-13,63800,64800,62300,63400,16560,368393.0,5810616.0
2016-06-14,63200,63800,61000,61200,19215,355610.0,5810616.0
2016-06-15,61500,62700,61200,61300,12461,356191.0,5810616.0
2016-06-16,61300,61700,58800,59000,27284,342826.0,5810616.0
2016-06-17,59300,59700,58700,59400,10849,345151.0,5810616.0
2016-06-20,60000,60800,59400,60200,15051,349799.0,5810616.0
2016-06-21,60200,60200,58500,59000,20404,342826.0,5810616.0
2016-06-22,59000,59700,58800,59000,13195,342826.0,5810616.0
2016-06-23,59300,59400,58300,58800,9193,341664.0,5810616.0
2016-06-24,59000,59900,57000,57600,25115,334691.0,5810616.0
2016-06-27,56200,59800,56000,59800,40591,347475.0,5810616.0
2016-06-28,58800,59700,58300,59300,17908,344570.0,5810616.0
2016-06-29,59600,60400,59300,59300,17091,344570.0,5810616.0
2016-06-30,59600,60200,59400,59400,15490,345151.0,5810616.0
2016-07-01,59500,60400,58400,59000,18821,342826.0,5810616.0
2016-07-04,59100,61000,59100,60700,26998,352704.0,5810616.0
2016-07-05,60700,61200,59600,60200,13605,349799.0,5810616.0
2016-07-06,60600,60800,59500,60100,18835,349218.0,5810616.0
2016-07-07,59700,60800,59700,60200,17240,349799.0,5810616.0
2016-07-08,59700,60200,59300,59400,10703,345151.0,5810616.0
2016-07-11,59900,60200,59400,59500,12625,345732.0,5810616.0
2016-07-12,59500,61100,59400,61100,24403,355029.0,5810616.0
2016-07-13,61200,61600,60500,60500,16871,351542.0,5810616.0
2016-07-14,61100,61100,59900,60500,9386,351542.0,5810616.0
2016-07-15,61400,62900,60800,62500,28843,363164.0,5810616.0
2016-07-18,62700,62800,61500,61600,12111,357934.0,5810616.0
2016-07-19,62000,62000,60900,61100,10926,355029.0,5810616.0
2016-07-20,61500,61600,60300,60400,12225,350961.0,5810616.0
2016-07-21,60900,61400,60500,61000,8770,354448.0,5810616.0
2016-07-22,60900,61700,60100,61000,8104,354448.0,5810616.0
2016-07-25,60900,61400,60000,60200,8487,349799.0,5810616.0
2016-07-26,60400,60600,59900,60300,11256,350380.0,5810616.0
2016-07-27,60900,60900,59600,59700,12546,346894.0,5810616.0
2016-07-28,57800,57800,56700,56900,67716,330624.0,5810616.0
2016-07-29,57200,57500,56500,56800,21896,330043.0,5810616.0
2016-08-01,56800,57800,56800,57000,12824,331205.0,5810616.0
2016-08-02,56900,58600,56900,58500,18600,339921.0,5810616.0
2016-08-03,58300,58900,57900,58400,17968,339340.0,5810616.0
2016-08-04,58500,59100,58500,59100,16899,343407.0,5810616.0
2016-08-05,58900,59400,58600,59100,11881,343407.0,5810616.0
2016-08-08,59400,59500,58000,58300,10673,338759.0,5810616.0
2016-08-09,58900,59000,58300,58700,5693,341083.0,5810616.0
2016-08-10,58500,59300,58400,58600,21736,340502.0,5810616.0
2016-08-11,58600,59100,58100,59100,9526,343407.0,5810616.0
2016-08-12,59100,59500,58500,58800,18091,341664.0,5810616.0
2016-08-16,58000,59100,58000,58500,5485,339921.0,5810616.0
2016-08-17,58200,58600,58200,58500,7130,339921.0,5810616.0
2016-08-18,58500,58500,58000,58300,14103,338759.0,5810616.0
2016-08-19,58300,58800,57300,57300,13882,332948.0,5810616.0
2016-08-22,57000,58500,56500,56800,12556,330043.0,5810616.0
2016-08-23,57000,57000,56000,57000,13443,331205.0,5810616.0
2016-08-24,57000,57800,56500,57300,7430,332948.0,5810616.0
2016-08-25,57000,58000,57000,57400,9143,333529.0,5810616.0
2016-08-26,57400,58000,56700,57800,6984,335854.0,5810616.0
2016-08-29,57800,57900,57100,57200,6512,332367.0,5810616.0
2016-08-30,57100,58400,57100,57200,4777,332367.0,5810616.0
2016-08-31,57000,58300,56600,57200,19606,332367.0,5810616.0
2016-09-01,56900,58800,56400,58400,18697,339340.0,5810616.0
2016-09-02,57700,58300,57100,57100,10291,331786.0,5810616.0
2016-09-05,57400,59400,56600,59000,21723,342826.0,5810616.0
2016-09-06,58700,59400,58500,58900,11596,342245.0,5810616.0
2016-09-07,58200,59000,57900,58100,10679,337597.0,5810616.0
2016-09-08,58100,58300,57500,57700,11672,335273.0,5810616.0
2016-09-09,57200,57600,56700,57200,19363,332367.0,5810616.0
2016-09-12,57000,57700,56600,57300,7133,332948.0,5810616.0
2016-09-13,56900,57300,56600,56700,17670,329462.0,5810616.0
2016-09-19,56300,56400,54100,55000,34359,319584.0,5810616.0
2016-09-20,54400,55200,54300,54500,14751,316679.0,5810616.0
2016-09-21,54500,55000,54000,54400,12616,316098.0,5810616.0
2016-09-22,54500,55400,54500,54600,10795,317260.0,5810616.0
2016-09-23,55300,57000,54900,56500,24195,328300.0,5810616.0
2016-09-26,56500,57500,56500,57300,7463,332948.0,5810616.0
2016-09-27,57300,57500,56500,56900,9757,330624.0,5810616.0
2016-09-28,56500,57800,56500,57000,6015,331205.0,5810616.0
2016-09-29,57000,57700,57000,57400,7579,333529.0,5810616.0
2016-09-30,57300,57400,54900,55200,25004,320746.0,5810616.0
2016-10-04,55400,56900,53700,53800,56441,312611.0,5810616.0
2016-10-05,54000,54000,53300,53700,33030,312030.0,5810616.0
2016-10-06,53700,54400,53400,54300,23340,315516.0,5810616.0
2016-10-07,53800,54400,53100,53100,23564,308544.0,5810616.0
2016-10-10,53100,54300,53100,53400,16967,310287.0,5810616.0
2016-10-11,54300,54700,54000,54700,18671,317841.0,5810616.0
2016-10-12,54700,55400,54200,54900,9543,319003.0,5810616.0
2016-10-13,54400,54800,53900,54100,8219,314354.0,5810616.0
2016-10-14,54400,54700,53800,54600,12396,317260.0,5810616.0
2016-10-17,54300,54600,53800,54400,16300,316098.0,5810616.0
2016-10-18,54400,56400,54000,55700,18956,323651.0,5810616.0
2016-10-19,55700,55700,54200,54500,16927,316679.0,5810616.0
2016-10-20,54800,56000,53600,55500,28931,322489.0,5810616.0
2016-10-21,55500,55500,54600,54700,13203,317841.0,5810616.0
2016-10-24,54600,55400,54600,55200,10697,320746.0,5810616.0
2016-10-25,54800,55400,54300,54900,8019,319003.0,5810616.0
2016-10-26,54900,54900,54100,54800,8276,318422.0,5810616.0
2016-10-27,54300,55400,54300,55000,6961,319584.0,5810616.0
2016-10-28,54100,54200,52900,53700,17659,312030.0,5810616.0
2016-10-31,53000,54200,52900,54200,11576,314935.0,5810616.0
2016-11-01,53700,54600,52700,53400,8162,310287.0,5810616.0
2016-11-02,53400,53400,52300,52400,7780,304476.0,5810616.0
2016-11-03,51400,54200,51400,53700,11887,312030.0,5810616.0
2016-11-04,54100,54100,53400,53700,5958,312030.0,5810616.0
2016-11-07,54600,54600,53600,53800,7545,312611.0,5810616.0
2016-11-08,54000,54700,53500,54600,4607,317260.0,5810616.0
2016-11-09,54100,55000,52900,54100,14062,314354.0,5810616.0
2016-11-10,54200,55400,54100,55400,12077,321908.0,5810616.0
2016-11-11,54700,55800,54700,55600,8771,323070.0,5810616.0
2016-11-14,55900,57200,55900,57200,16264,332367.0,5810616.0
2016-11-15,57600,57600,56500,57400,11074,333529.0,5810616.0
2016-11-16,57400,57500,56600,57200,9959,332367.0,5810616.0
2016-11-17,56600,57500,56100,57400,8839,333529.0,5810616.0
2016-11-18,56600,57200,55500,55900,9964,324813.0,5810616.0
2016-11-21,56000,56000,54100,54100,10045,314354.0,5810616.0
2016-11-22,54600,54700,53700,53800,7831,312611.0,5810616.0
2016-11-23,54200,54300,53200,53500,8735,310868.0,5810616.0
2016-11-24,53700,54200,52900,53600,7974,311449.0,5810616.0
2016-11-25,53100,53600,52400,53300,9720,309706.0,5810616.0
2016-11-28,52200,53300,52200,53200,4317,309125.0,5810616.0
2016-11-29,53200,53500,52500,53500,4731,310868.0,5810616.0
2016-11-30,53900,54400,52600,54400,20062,316098.0,5810616.0
2016-12-01,54400,54800,53400,54800,8355,318422.0,5810616.0
2016-12-02,54100,55400,54100,54600,12935,317260.0,5810616.0
2016-12-05,55200,55200,53000,54500,8215,316679.0,5810616.0
2016-12-06,54700,55400,54700,55300,7494,321327.0,5810616.0
2016-12-07,54800,55600,54800,55300,6241,321327.0,5810616.0
2016-12-08,55600,56300,54800,56000,13007,325394.0,5810616.0
2016-12-09,56000,56300,55000,56300,7787,327138.0,5810616.0
2016-12-12,56300,56800,55900,56800,9395,330043.0,5810616.0
2016-12-13,56800,57000,56400,56700,5753,329462.0,5810616.0
2016-12-14,56800,56800,55600,55600,4892,323070.0,5810616.0
2016-12-15,55500,56600,55500,56500,5581,328300.0,5810616.0
2016-12-16,56100,56800,55500,56500,7420,328300.0,5810616.0
2016-12-19,56600,56800,56000,56800,5871,330043.0,5810616.0
2016-12-20,56700,57000,56200,56500,6534,328300.0,5810616.0
2016-12-21,56900,57100,56100,56400,5611,327719.0,5810616.0
2016-12-22,56000,56900,55500,56700,6440,329462.0,5810616.0
2016-12-23,56700,57000,56500,56700,4306,329462.0,5810616.0
2016-12-26,56500,56700,55800,56400,8023,327719.0,5810616.0
2016-12-27,56200,56600,55900,56000,17684,325394.0,5810616.0
2016-12-28,55100,55700,54400,54900,7225,319003.0,5810616.0
2016-12-29,55100,55400,54000,54900,7682,319003.0,5810616.0
2017-01-02,54800,55500,54300,54600,3568,317260.0,5810616.0
2017-01-03,54600,56800,54300,56100,24324,325976.0,5810616.0
2017-01-04,56100,57200,54700,56600,26755,328881.0,5810616.0
2017-01-05,56000,56700,55100,55800,18974,324232.0,5810616.0
2017-01-06,55400,55900,55200,55500,2395,322489.0,5810616.0
2017-01-09,55300,55300,54500,54600,6890,317260.0,5810616.0
2017-01-10,54100,55200,54100,54600,6735,317260.0,5810616.0
2017-01-11,54200,55000,54200,54300,6608,315516.0,5810616.0
2017-01-12,54200,54900,54100,54800,6005,318422.0,5810616.0
2017-01-13,54800,54800,54200,54300,5949,315516.0,5810616.0
2017-01-16,55000,55000,53900,54200,6328,314935.0,5810616.0
2017-01-17,54300,54700,54000,54000,3839,313773.0,5810616.0
2017-01-18,54000,54500,53800,54500,6606,316679.0,5810616.0
2017-01-19,54800,55100,54100,54100,7811,314354.0,5810616.0
2017-01-20,54100,54400,53800,54400,4657,316098.0,5810616.0
2017-01-23,53800,54100,53500,53500,3910,310868.0,5810616.0
2017-01-24,53100,54300,53100,54300,4584,315516.0,5810616.0
2017-01-25,54600,54600,54000,54300,6629,315516.0,5810616.0
