KPX홀딩스(092230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-10,60000,62300,60000,61200,4192,258548.0,4224646.0
2016-08-11,62000,62500,61300,62200,4978,262773.0,4224646.0
2016-08-12,62200,63100,61600,63100,4076,266575.0,4224646.0
2016-08-16,63100,63200,62200,62200,738,262773.0,4224646.0
2016-08-17,62200,62400,61200,61900,1323,261506.0,4224646.0
2016-08-18,62400,63500,61800,63500,1151,268265.0,4224646.0
2016-08-19,62800,63900,62800,63000,1074,266153.0,4224646.0
2016-08-22,62100,62300,60800,60900,3650,257281.0,4224646.0
2016-08-23,60900,62100,60900,62100,1832,262351.0,4224646.0
2016-08-24,62100,62800,61600,62800,1474,265308.0,4224646.0
2016-08-25,62000,63900,62000,63800,949,269532.0,4224646.0
2016-08-26,63800,65000,63600,64600,11132,272912.0,4224646.0
2016-08-29,64600,64600,63300,63600,756,268687.0,4224646.0
2016-08-30,63000,63700,62600,63500,1153,268265.0,4224646.0
2016-08-31,64300,64400,63400,64100,2708,270800.0,4224646.0
2016-09-01,64100,64300,63300,64200,1576,271222.0,4224646.0
2016-09-02,64200,64500,63500,64300,671,271645.0,4224646.0
2016-09-05,64300,65600,64300,65200,1563,275447.0,4224646.0
2016-09-06,64200,65500,63500,65400,2284,276292.0,4224646.0
2016-09-07,65400,65600,64500,65400,6001,276292.0,4224646.0
2016-09-08,65000,65800,65000,65700,3552,277559.0,4224646.0
2016-09-09,65700,66000,65200,65500,3596,276714.0,4224646.0
2016-09-12,64000,66000,63900,66000,6995,278827.0,4224646.0
2016-09-13,65200,66700,65200,66500,1283,280939.0,4224646.0
2016-09-19,66400,66400,63900,66000,210,278827.0,4224646.0
2016-09-20,66000,66100,64500,65500,2687,276714.0,4224646.0
2016-09-21,65500,66000,65500,65900,1623,278404.0,4224646.0
2016-09-22,65900,66200,64800,66000,2738,278827.0,4224646.0
2016-09-23,66000,66000,65000,65100,350,275024.0,4224646.0
2016-09-26,65100,66400,63300,65800,5089,277982.0,4224646.0
2016-09-27,64700,66000,64700,65900,2981,278404.0,4224646.0
2016-09-28,64900,66400,64900,66000,1333,278827.0,4224646.0
2016-09-29,66500,66500,65200,66200,608,279672.0,4224646.0
2016-09-30,66100,66100,65000,65800,291,277982.0,4224646.0
2016-10-04,65800,66200,64900,66000,1480,278827.0,4224646.0
2016-10-05,66000,66000,64200,64500,3084,272490.0,4224646.0
2016-10-06,64700,64700,63000,63100,2690,266575.0,4224646.0
2016-10-07,63200,64600,62700,64300,2546,271645.0,4224646.0
2016-10-10,64100,64300,63300,64000,1457,270377.0,4224646.0
2016-10-11,64200,65200,64200,65200,1896,275447.0,4224646.0
2016-10-12,65200,65600,64300,65600,1855,277137.0,4224646.0
2016-10-13,65200,66000,64500,65600,2698,277137.0,4224646.0
2016-10-14,65200,66200,64800,65700,2508,277559.0,4224646.0
2016-10-17,66100,66100,63500,66000,1083,278827.0,4224646.0
2016-10-18,66000,66600,64600,66600,4456,281361.0,4224646.0
2016-10-19,66600,66800,65900,66600,3330,281361.0,4224646.0
2016-10-20,66100,66800,65600,66800,1341,282206.0,4224646.0
2016-10-21,66800,66900,65800,66200,2138,279672.0,4224646.0
2016-10-24,66000,66000,64600,65100,751,275024.0,4224646.0
2016-10-25,64400,65600,64400,65300,1533,275869.0,4224646.0
2016-10-26,64700,66100,64700,65500,1273,276714.0,4224646.0
2016-10-27,64500,65100,63900,65100,1281,275024.0,4224646.0
2016-10-28,65300,65300,64000,64400,401,272067.0,4224646.0
2016-10-31,64500,64700,62100,63700,952,269110.0,4224646.0
2016-11-01,64600,64800,63900,64700,1232,273335.0,4224646.0
2016-11-02,63900,64800,63400,64700,1393,273335.0,4224646.0
2016-11-03,63600,64800,63500,64200,1153,271222.0,4224646.0
2016-11-04,64200,65000,63500,64500,827,272490.0,4224646.0
2016-11-07,64500,64500,64200,64500,85,272490.0,4224646.0
2016-11-08,64500,66900,64400,65300,2523,275869.0,4224646.0
2016-11-09,66500,66600,63500,65300,931,275869.0,4224646.0
2016-11-10,64700,65700,64700,65100,595,275024.0,4224646.0
2016-11-11,65000,65100,64200,65100,81,275024.0,4224646.0
2016-11-14,65700,65700,64500,64700,344,273335.0,4224646.0
2016-11-15,64700,65300,64100,64900,1166,274180.0,4224646.0
2016-11-16,64900,65100,64200,65100,1047,275024.0,4224646.0
2016-11-17,64200,65300,64200,65300,920,275869.0,4224646.0
2016-11-18,60200,66400,60200,66200,1571,279672.0,4224646.0
2016-11-21,63600,66700,63600,64900,1172,274180.0,4224646.0
2016-11-22,64900,65900,64800,65500,572,276714.0,4224646.0
2016-11-23,65500,66400,65500,66200,4809,279672.0,4224646.0
2016-11-24,66200,66400,65800,65800,8499,277982.0,4224646.0
2016-11-25,66000,67800,66000,67800,1568,286431.0,4224646.0
2016-11-28,67400,68400,67400,67900,392,286853.0,4224646.0
2016-11-29,67900,68600,67500,67700,1159,286009.0,4224646.0
2016-11-30,67500,67700,66600,67300,503,284319.0,4224646.0
2016-12-01,67500,67500,66400,66400,260,280516.0,4224646.0
2016-12-02,66400,66400,65400,65400,554,276292.0,4224646.0
2016-12-05,65100,65500,64200,65400,1017,276292.0,4224646.0
2016-12-06,64300,67500,64300,67100,1152,283474.0,4224646.0
2016-12-07,65300,66500,65300,66500,727,280939.0,4224646.0
2016-12-08,66400,67100,65400,66400,221,280516.0,4224646.0
2016-12-09,66400,66600,65800,66600,322,281361.0,4224646.0
2016-12-12,66600,67400,66300,67300,184,284319.0,4224646.0
2016-12-13,66000,67200,65600,67100,645,283474.0,4224646.0
2016-12-14,66200,67100,64600,66000,1896,278827.0,4224646.0
2016-12-15,66000,66200,65300,66000,1235,278827.0,4224646.0
2016-12-16,66100,66100,65300,65300,131,275869.0,4224646.0
2016-12-19,65600,65600,64700,65600,703,277137.0,4224646.0
2016-12-20,65600,66300,65500,65800,155,277982.0,4224646.0
2016-12-21,65700,66200,65000,66000,286,278827.0,4224646.0
2016-12-22,66100,66300,65500,66000,118,278827.0,4224646.0
2016-12-23,65100,67500,65100,67100,751,283474.0,4224646.0
2016-12-26,67000,68000,66700,68000,2951,287276.0,4224646.0
2016-12-27,68000,68200,67200,68000,5375,287276.0,4224646.0
2016-12-28,67000,67000,65700,65900,906,278404.0,4224646.0
2016-12-29,66000,66100,65700,65800,81,277982.0,4224646.0
2017-01-02,66200,66200,65500,65900,323,278404.0,4224646.0
2017-01-03,66100,66200,65400,66000,517,278827.0,4224646.0
2017-01-04,65800,65800,65000,65500,716,276714.0,4224646.0
2017-01-05,65100,65400,64700,65300,1796,275869.0,4224646.0
2017-01-06,65300,65500,63900,65500,1288,276714.0,4224646.0
2017-01-09,65500,65500,64400,65400,85,276292.0,4224646.0
2017-01-10,65400,65400,62900,63600,4092,268687.0,4224646.0
2017-01-11,63700,63900,63500,63700,866,269110.0,4224646.0
2017-01-12,63700,64900,62900,63400,1587,267843.0,4224646.0
2017-01-13,63600,63700,63200,63700,448,269110.0,4224646.0
2017-01-16,63700,64000,63300,63800,2120,269532.0,4224646.0
2017-01-17,63000,64100,62900,64000,1709,270377.0,4224646.0
2017-01-18,63600,64200,63400,64000,668,270377.0,4224646.0
2017-01-19,63400,64100,63300,64000,3176,270377.0,4224646.0
2017-01-20,64000,64000,63000,63100,1509,266575.0,4224646.0
2017-01-23,63400,63500,63000,63000,37,266153.0,4224646.0
2017-01-24,63000,63500,62600,63100,1011,266575.0,4224646.0
2017-01-25,63100,63400,62800,63300,137,267420.0,4224646.0
2017-01-26,63200,63900,62600,63900,3385,269955.0,4224646.0
2017-01-31,63800,64100,62800,63600,516,268687.0,4224646.0
2017-02-01,63800,63800,62900,63500,123,268265.0,4224646.0
2017-02-02,63500,63800,63400,63700,715,269110.0,4224646.0
2017-02-03,63300,63700,62800,62900,602,265730.0,4224646.0
2017-02-06,63000,63800,62800,63700,182,269110.0,4224646.0
2017-02-07,63600,63700,63300,63700,17,269110.0,4224646.0
2017-02-08,63700,63800,62900,63800,181,269532.0,4224646.0
2017-02-09,63200,63600,62400,63500,478,268265.0,4224646.0
2017-02-10,63300,63400,62700,63100,252,266575.0,4224646.0
2017-02-13,63200,63700,62600,63700,596,269110.0,4224646.0
2017-02-14,62800,63900,62800,63700,2875,269110.0,4224646.0
2017-02-15,63900,64900,63700,64100,1804,270800.0,4224646.0
2017-02-16,64400,64400,62900,63400,453,267843.0,4224646.0
2017-02-17,63500,63500,62800,63400,459,267843.0,4224646.0
2017-02-20,63000,64900,63000,64000,414,270377.0,4224646.0
2017-02-21,63700,64600,63300,64400,439,272067.0,4224646.0
2017-02-22,64400,64800,63800,64400,266,272067.0,4224646.0
2017-02-23,63800,64600,63500,63600,894,268687.0,4224646.0
2017-02-24,63900,64400,63200,63500,952,268265.0,4224646.0
2017-02-27,63500,63800,63100,63400,219,267843.0,4224646.0
2017-02-28,63400,64000,63300,64000,772,270377.0,4224646.0
2017-03-02,63400,63800,63100,63500,66,268265.0,4224646.0
2017-03-03,64800,64800,63200,63800,171,269532.0,4224646.0
2017-03-06,63300,63300,62500,63100,522,266575.0,4224646.0
2017-03-07,63100,63500,62900,63500,386,268265.0,4224646.0
2017-03-08,62700,63500,62000,63400,1312,267843.0,4224646.0
2017-03-09,63500,63800,63300,63300,420,267420.0,4224646.0
2017-03-10,62700,64000,62500,64000,481,270377.0,4224646.0
2017-03-13,63000,63800,62800,63400,1354,267843.0,4224646.0
2017-03-14,62600,63000,62600,62800,172,265308.0,4224646.0
2017-03-15,62900,62900,62400,62500,351,264040.0,4224646.0
2017-03-16,62400,62600,61200,61300,1900,258971.0,4224646.0
2017-03-17,61300,62500,61000,62500,4135,264040.0,4224646.0
2017-03-20,62700,62700,61200,61300,510,258971.0,4224646.0
2017-03-21,61300,62000,61200,62000,452,261928.0,4224646.0
2017-03-22,62100,62300,61200,62000,3599,261928.0,4224646.0
2017-03-23,62000,62300,61500,62100,327,262351.0,4224646.0
2017-03-24,62300,62500,62100,62500,42,264040.0,4224646.0
2017-03-27,62600,62800,62100,62300,96,263195.0,4224646.0
2017-03-28,62300,63400,61100,63400,1716,267843.0,4224646.0
2017-03-29,63400,63400,62100,62500,529,264040.0,4224646.0
2017-03-30,62500,62600,62200,62500,355,264040.0,4224646.0
2017-03-31,62500,62500,62000,62300,93,263195.0,4224646.0
2017-04-03,62300,63100,62300,63000,188,266153.0,4224646.0
2017-04-04,63000,63200,62200,62800,391,265308.0,4224646.0
2017-04-05,63000,63000,61700,62400,1012,263618.0,4224646.0
2017-04-06,62500,63200,61800,62300,133,263195.0,4224646.0
2017-04-07,62400,62900,61800,62600,387,264463.0,4224646.0
2017-04-10,63000,63000,61700,61900,1052,261506.0,4224646.0
2017-04-11,61700,62100,61700,62100,408,262351.0,4224646.0
2017-04-12,61800,62600,61800,61800,363,261083.0,4224646.0
2017-04-13,61500,62800,61500,62800,351,265308.0,4224646.0
2017-04-14,62700,62700,61800,61800,652,261083.0,4224646.0
2017-04-17,62400,62700,61900,62400,235,263618.0,4224646.0
2017-04-18,62400,62800,62000,62600,1683,264463.0,4224646.0
2017-04-19,62600,63000,62000,62600,119,264463.0,4224646.0
2017-04-20,62300,62900,62100,62800,88,265308.0,4224646.0
2017-04-21,62200,63000,62100,62200,349,262773.0,4224646.0
2017-04-24,62200,62300,61800,62200,885,262773.0,4224646.0
2017-04-25,62200,62300,61400,61900,2487,261506.0,4224646.0
2017-04-26,62100,62600,61800,62600,13154,264463.0,4224646.0
2017-04-27,62500,62500,61900,62000,1070,261928.0,4224646.0
2017-04-28,62500,62500,62000,62500,337,264040.0,4224646.0
2017-05-02,62600,62600,62100,62600,1286,264463.0,4224646.0
2017-05-04,62100,62500,61900,62100,855,262351.0,4224646.0
2017-05-08,62200,62300,62000,62100,1639,262351.0,4224646.0
2017-05-10,62100,62500,62000,62500,33927,264040.0,4224646.0
2017-05-11,62500,62800,62100,62600,143,264463.0,4224646.0
2017-05-12,62600,62800,62100,62300,2268,263195.0,4224646.0
2017-05-15,62300,62900,62200,62200,654,262773.0,4224646.0
2017-05-16,62400,63200,62400,62900,1190,265730.0,4224646.0
2017-05-17,63100,63700,62000,62500,1607,264040.0,4224646.0
2017-05-18,62000,62500,61700,62000,2191,261928.0,4224646.0
2017-05-19,61700,62500,61700,62200,643,262773.0,4224646.0
2017-05-22,62100,62800,62100,62800,548,265308.0,4224646.0
2017-05-23,62800,62900,62500,62500,249,264040.0,4224646.0
2017-05-24,62700,63900,62700,63900,491,269955.0,4224646.0
2017-05-25,63900,64900,63600,64600,1241,272912.0,4224646.0
2017-05-26,64900,64900,64200,64800,1276,273757.0,4224646.0
2017-05-29,64200,65500,64200,65000,1836,274602.0,4224646.0
2017-05-30,65500,66600,65500,65800,2751,277982.0,4224646.0
2017-05-31,65800,66200,65100,66100,2279,279249.0,4224646.0
2017-06-01,66500,66600,65300,66300,2029,280094.0,4224646.0
2017-06-02,66500,66500,65100,66500,1686,280939.0,4224646.0
2017-06-05,66500,66700,66000,66500,958,280939.0,4224646.0
2017-06-07,66500,66900,66000,66800,729,282206.0,4224646.0
2017-06-08,66400,66800,66200,66700,365,281784.0,4224646.0
2017-06-09,66700,66700,65400,66300,729,280094.0,4224646.0
2017-06-12,65700,66300,65400,65600,1034,277137.0,4224646.0
2017-06-13,65600,66800,65600,66700,542,281784.0,4224646.0
2017-06-14,66700,66700,65800,66200,890,279672.0,4224646.0
2017-06-15,66600,66800,66000,66600,545,281361.0,4224646.0
2017-06-16,66900,67200,66200,66900,614,282629.0,4224646.0
2017-06-19,67500,67500,66000,66700,1466,281784.0,4224646.0
2017-06-20,66700,67100,66000,66900,1364,282629.0,4224646.0
2017-06-21,66400,67200,66200,66200,15291,279672.0,4224646.0
2017-06-22,66300,66500,66100,66400,696,280516.0,4224646.0
2017-06-23,66800,67200,65800,66200,1391,279672.0,4224646.0
2017-06-26,66000,66800,66000,66800,1610,282206.0,4224646.0
2017-06-27,66900,66900,66600,66800,324,282206.0,4224646.0
2017-06-28,66800,66800,66200,66600,368,281361.0,4224646.0
2017-06-29,66300,66400,66000,66400,2467,280516.0,4224646.0
2017-06-30,66800,66800,66100,66500,502,280939.0,4224646.0
2017-07-03,66500,66600,65600,66100,1770,279249.0,4224646.0
2017-07-04,66100,66100,65100,66000,975,278827.0,4224646.0
2017-07-05,66000,67100,65700,66400,1449,280516.0,4224646.0
2017-07-06,67500,67500,65700,66100,199,279249.0,4224646.0
2017-07-07,65800,65900,65700,65800,577,277982.0,4224646.0
2017-07-10,65800,65800,65300,65300,956,275869.0,4224646.0
2017-07-11,65300,65500,65200,65300,1915,275869.0,4224646.0
2017-07-12,65300,65400,65300,65300,1216,275869.0,4224646.0
2017-07-13,65700,65700,63900,64800,2132,273757.0,4224646.0
2017-07-14,64900,65300,64600,64900,2461,274180.0,4224646.0
2017-07-17,65100,66400,64800,65100,537,275024.0,4224646.0
2017-07-18,65000,65600,64600,65400,243,276292.0,4224646.0
2017-07-19,65300,65500,64800,65000,11482,274602.0,4224646.0
2017-07-20,65100,65400,65000,65100,583,275024.0,4224646.0
2017-07-21,65400,66000,65000,65500,877,276714.0,4224646.0
2017-07-24,65600,66400,65500,65800,2972,277982.0,4224646.0
2017-07-25,66300,67300,65500,66900,3999,282629.0,4224646.0
2017-07-26,66900,67800,66900,67400,6365,284741.0,4224646.0
2017-07-27,67400,67600,67200,67500,3889,285164.0,4224646.0
2017-07-28,68000,68000,67400,67700,1116,286009.0,4224646.0
2017-07-31,68400,68400,66800,67000,1503,283051.0,4224646.0
2017-08-01,67100,67500,66900,67100,718,283474.0,4224646.0
2017-08-02,67200,70900,67200,70000,5040,295725.0,4224646.0
2017-08-03,70000,70500,69200,69400,1848,293190.0,4224646.0
2017-08-04,70200,70300,69100,69500,166,293613.0,4224646.0
2017-08-07,69500,70400,69300,69800,2757,294880.0,4224646.0
2017-08-08,70800,70800,68500,68700,544,290233.0,4224646.0
2017-08-09,69000,69000,67300,68000,1399,287276.0,4224646.0
2017-08-10,68900,68900,67500,68300,383,288543.0,4224646.0
2017-08-11,68400,68400,68100,68300,1738,288543.0,4224646.0
2017-08-14,68300,68300,67300,68300,668,288543.0,4224646.0
2017-08-16,67500,67800,66900,67800,14786,286431.0,4224646.0
2017-08-17,68500,68500,67500,68100,6772,287698.0,4224646.0
2017-08-18,69200,69200,67300,68500,968,289388.0,4224646.0
2017-08-21,69400,71000,67300,69000,1642,291501.0,4224646.0
2017-08-22,70000,70100,68500,69000,1100,291501.0,4224646.0
2017-08-23,69000,70000,68800,69900,878,295303.0,4224646.0
2017-08-24,69900,69900,68800,69100,743,291923.0,4224646.0
2017-08-25,69000,70000,68600,69100,1146,291923.0,4224646.0
2017-08-28,69900,69900,68700,69600,132252,294035.0,4224646.0
2017-08-29,69600,74000,69500,73900,102506,312201.0,4224646.0
2017-08-30,73900,74000,71600,73000,3025,308399.0,4224646.0
2017-08-31,73800,73800,72300,72700,1858,307132.0,4224646.0
2017-09-01,72700,72700,71100,71500,871,302062.0,4224646.0
2017-09-04,71100,72500,70100,72500,1108,306287.0,4224646.0
2017-09-05,72300,72300,70700,72000,674,304175.0,4224646.0
2017-09-06,71000,72800,71000,72800,1648,307554.0,4224646.0
2017-09-07,72800,72800,72100,72700,696,307132.0,4224646.0
2017-09-08,72800,73400,71900,73000,1295,308399.0,4224646.0
2017-09-11,73200,73900,71000,71900,2852,303752.0,4224646.0
2017-09-12,72100,72900,71800,72400,1862,305864.0,4224646.0
2017-09-13,72400,72600,71400,72500,190,306287.0,4224646.0
2017-09-14,73000,73000,71600,72000,28,304175.0,4224646.0
2017-09-15,72000,72000,71000,71300,377,301217.0,4224646.0
2017-09-18,71300,72800,70800,72400,328,305864.0,4224646.0
2017-09-19,72100,72300,71300,71500,401,302062.0,4224646.0
2017-09-20,71000,71400,70300,71400,502,301640.0,4224646.0
2017-09-21,71600,72900,69000,71300,1179,301217.0,4224646.0
2017-09-22,72000,72000,68300,68300,982,288543.0,4224646.0
2017-09-25,70000,70000,66400,66400,819,280516.0,4224646.0
2017-09-26,67000,68000,65800,68000,58,287276.0,4224646.0
2017-09-27,66600,69700,66600,69500,211,293613.0,4224646.0
2017-09-28,70200,70200,67400,69500,281,293613.0,4224646.0
2017-09-29,69500,70900,67500,70600,1399,298260.0,4224646.0
2017-10-10,70600,70600,68800,68800,305,290656.0,4224646.0
2017-10-11,69400,70000,68400,70000,293,295725.0,4224646.0
2017-10-12,70100,72400,68700,69400,391,293190.0,4224646.0
2017-10-13,71000,71000,67200,70000,344,295725.0,4224646.0
2017-10-16,72000,72000,68800,70500,1133,297838.0,4224646.0
2017-10-17,71000,71000,69200,70300,270,296993.0,4224646.0
2017-10-18,69300,70000,69000,70000,133,295725.0,4224646.0
2017-10-19,69700,71000,68800,71000,240,299950.0,4224646.0
2017-10-20,71000,72000,69700,72000,413,304175.0,4224646.0
2017-10-23,72400,72400,70500,71800,2744,303330.0,4224646.0
2017-10-24,71900,72700,71000,71700,1153,302907.0,4224646.0
2017-10-25,72000,72000,70500,71800,137,303330.0,4224646.0
2017-10-26,71900,71900,70400,71300,568,301217.0,4224646.0
2017-10-27,71800,72900,70900,72800,973,307554.0,4224646.0
2017-10-30,72800,72800,71300,72600,1459,306709.0,4224646.0
2017-10-31,71400,72600,71100,71700,134,302907.0,4224646.0
2017-11-01,72800,72800,70400,71000,679,299950.0,4224646.0
2017-11-02,71500,71800,71000,71400,88,301640.0,4224646.0
2017-11-03,71400,71600,71300,71500,2767,302062.0,4224646.0
2017-11-06,72000,72500,69400,69400,712,293190.0,4224646.0
2017-11-07,69400,70500,69400,69900,518,295303.0,4224646.0
2017-11-08,69900,71000,69800,71000,268,299950.0,4224646.0
2017-11-09,70000,71900,69700,71500,370,302062.0,4224646.0
2017-11-10,71900,71900,71100,71500,43,302062.0,4224646.0
2017-11-13,71500,71500,70000,71200,205,300795.0,4224646.0
2017-11-14,71400,72000,70000,72000,4888,304175.0,4224646.0
2017-11-15,72100,72100,70500,71600,205,302485.0,4224646.0
2017-11-16,71600,71800,70600,71700,2045,302907.0,4224646.0
2017-11-17,72000,72900,71700,72400,2392,305864.0,4224646.0
2017-11-20,71100,71900,70100,70200,1130,296570.0,4224646.0
2017-11-21,70800,71700,69000,71700,862,302907.0,4224646.0
2017-11-22,71700,71900,70500,71800,1164,303330.0,4224646.0
2017-11-23,71900,74100,70500,71900,1268,303752.0,4224646.0
2017-11-24,71900,73500,71600,72300,1606,305442.0,4224646.0
2017-11-27,71100,71900,70600,71500,504,302062.0,4224646.0
2017-11-28,72000,72800,70500,72600,1125,306709.0,4224646.0
2017-11-29,72600,73900,70700,72400,994,305864.0,4224646.0
2017-11-30,71100,72200,70200,72100,952,304597.0,4224646.0
2017-12-01,72100,72100,70200,71400,868,301640.0,4224646.0
2017-12-04,71400,71500,71400,71500,6906,302062.0,4224646.0
2017-12-05,70900,71500,68700,68900,4986,291078.0,4224646.0
2017-12-06,69000,69800,68600,69300,572,292768.0,4224646.0
2017-12-07,69300,69500,67700,69500,1667,293613.0,4224646.0
2017-12-08,69700,69700,68000,68000,452,287276.0,4224646.0
2017-12-11,69000,69500,67100,69500,425,293613.0,4224646.0
2017-12-12,69500,69500,66400,66400,1603,280516.0,4224646.0
2017-12-13,66500,66900,65100,66000,3035,278827.0,4224646.0
2017-12-14,66000,66700,65100,66300,653,280094.0,4224646.0
2017-12-15,65900,66500,65500,66000,566,278827.0,4224646.0
2017-12-18,66300,66400,65500,65600,1187,277137.0,4224646.0
2017-12-19,65600,66000,65200,65900,950,278404.0,4224646.0
2017-12-20,65800,67400,65600,67200,500,283896.0,4224646.0
2017-12-21,66900,67200,65600,65600,871,277137.0,4224646.0
2017-12-22,65700,66400,65700,66400,670,280516.0,4224646.0
2017-12-26,65500,66900,65500,66800,2373,282206.0,4224646.0
2017-12-27,66500,66800,65200,66700,656,281784.0,4224646.0
2017-12-28,66000,66000,65200,65500,1331,276714.0,4224646.0
2018-01-02,65500,65500,64300,64400,1129,272067.0,4224646.0
2018-01-03,64400,65700,64200,65600,896,277137.0,4224646.0
2018-01-04,65500,65500,64600,65400,754,276292.0,4224646.0
2018-01-05,65400,65400,63800,64000,1526,270377.0,4224646.0
2018-01-08,64000,65900,63800,65700,898,277559.0,4224646.0
2018-01-09,64500,66400,64500,66400,731,280516.0,4224646.0
2018-01-10,66400,66700,65100,66700,798,281784.0,4224646.0
2018-01-11,66700,66700,64700,64800,790,273757.0,4224646.0
2018-01-12,64800,65300,64200,64800,453,273757.0,4224646.0
2018-01-15,64400,64600,64300,64600,35,272912.0,4224646.0
2018-01-16,64500,64600,64100,64600,987,272912.0,4224646.0
2018-01-17,64600,64600,63600,64000,429,270377.0,4224646.0
2018-01-18,64100,66600,63600,66500,1575,280939.0,4224646.0
2018-01-19,66000,66600,65300,66600,178,281361.0,4224646.0
2018-01-22,66500,66500,65500,66500,163,280939.0,4224646.0
2018-01-23,66200,66300,65500,66300,550,280094.0,4224646.0
2018-01-24,66700,66700,65300,66300,70,280094.0,4224646.0
2018-01-25,66400,67000,66200,67000,3067,283051.0,4224646.0
2018-01-26,67000,67000,65900,66900,744,282629.0,4224646.0
2018-01-29,66400,67000,66300,66600,1046,281361.0,4224646.0
2018-01-30,66800,67700,66300,67500,488,285164.0,4224646.0
2018-01-31,67600,67600,66800,67100,482,283474.0,4224646.0
2018-02-01,67100,68300,66900,68000,4296,287276.0,4224646.0
2018-02-02,68000,68800,68000,68700,586,290233.0,4224646.0
2018-02-05,68700,68700,66900,68000,497,287276.0,4224646.0
2018-02-06,65100,67200,65100,66600,3936,281361.0,4224646.0
2018-02-07,66900,68500,66600,67200,1098,283896.0,4224646.0
2018-02-08,67200,67500,66600,67400,85,284741.0,4224646.0
2018-02-09,67300,68000,66100,67800,1089,286431.0,4224646.0
2018-02-12,67700,67800,66100,67800,731,286431.0,4224646.0
2018-02-13,66900,67800,66900,67700,313,286009.0,4224646.0
2018-02-14,67500,67500,65800,66000,817,278827.0,4224646.0
2018-02-19,66000,66800,65500,66400,398,280516.0,4224646.0
2018-02-20,66400,67000,65800,66400,346,280516.0,4224646.0
2018-02-21,66400,66600,65600,66000,859,278827.0,4224646.0
2018-02-22,65800,66900,65000,65900,2593,278404.0,4224646.0
2018-02-23,66000,66700,65800,66300,617,280094.0,4224646.0
2018-02-26,66300,66400,64600,65200,1050,275447.0,4224646.0
2018-02-27,65200,65500,64100,64200,842,271222.0,4224646.0
2018-02-28,63800,65000,63800,64600,1457,272912.0,4224646.0
2018-03-02,64600,64600,63000,63200,1031,266998.0,4224646.0
2018-03-05,63100,63700,62000,63000,1427,266153.0,4224646.0
2018-03-06,63000,64300,63000,64300,843,271645.0,4224646.0
2018-03-07,63600,63800,62600,63700,799,269110.0,4224646.0
2018-03-08,63800,64000,62800,64000,629,270377.0,4224646.0
2018-03-09,63200,64000,62800,64000,1202,270377.0,4224646.0
2018-03-12,63400,64000,62800,62800,1556,265308.0,4224646.0
2018-03-13,63000,63400,62900,63300,1466,267420.0,4224646.0
2018-03-14,63300,63300,62700,63200,1401,266998.0,4224646.0
2018-03-15,63200,63200,62100,62400,1510,263618.0,4224646.0
2018-03-16,62400,63000,62300,62600,1037,264463.0,4224646.0
2018-03-19,62600,62800,62300,62800,867,265308.0,4224646.0
2018-03-20,62600,63000,62300,62900,1397,265730.0,4224646.0
2018-03-21,62700,63600,62700,63500,518,268265.0,4224646.0
2018-03-22,63500,63800,63000,63400,766,267843.0,4224646.0
2018-03-23,63400,63400,62000,62800,476,265308.0,4224646.0
2018-03-26,62300,63100,62000,63000,1690,266153.0,4224646.0
2018-03-27,63000,63000,62200,62900,1031,265730.0,4224646.0
2018-03-28,62900,63000,62000,63000,600,266153.0,4224646.0
2018-03-29,63000,63100,62000,63100,799,266575.0,4224646.0
2018-03-30,62800,63700,62500,63700,517,269110.0,4224646.0
2018-04-02,63500,65400,63000,63200,1563,266998.0,4224646.0
2018-04-03,63200,63900,62600,63400,850,267843.0,4224646.0
2018-04-04,62800,63200,62700,62700,431,264885.0,4224646.0
2018-04-05,63000,63400,62700,63000,491,266153.0,4224646.0
2018-04-06,63000,63300,62500,63300,1585,267420.0,4224646.0
2018-04-09,63300,64200,63000,64200,1215,271222.0,4224646.0
2018-04-10,64200,64500,63500,64100,137,270800.0,4224646.0
2018-04-11,64000,64400,63700,64200,1056,271222.0,4224646.0
2018-04-12,64000,65000,64000,64800,752,273757.0,4224646.0
2018-04-13,64200,64900,64200,64300,1100,271645.0,4224646.0
2018-04-16,64700,65600,64300,64700,533,273335.0,4224646.0
2018-04-17,64600,64700,62800,63900,1111,269955.0,4224646.0
2018-04-18,63100,64900,63100,64900,422,274180.0,4224646.0
2018-04-19,64900,66500,64900,66300,2642,280094.0,4224646.0
2018-04-20,66300,66900,66300,66800,314,282206.0,4224646.0
2018-04-23,66600,67000,64700,65100,801,275024.0,4224646.0
2018-04-24,65100,65900,65000,65900,485,278404.0,4224646.0
2018-04-25,65900,66000,65200,65800,337,277982.0,4224646.0
2018-04-26,65200,66400,64500,65100,812,275024.0,4224646.0
2018-04-27,65100,65500,64700,65300,585,275869.0,4224646.0
2018-04-30,65300,66500,65300,66400,1336,280516.0,4224646.0
2018-05-02,65200,66500,65200,65400,1346,276292.0,4224646.0
2018-05-03,65700,66700,65700,66600,781,281361.0,4224646.0
2018-05-04,66800,67200,66000,66400,828,280516.0,4224646.0
2018-05-08,66400,66900,66100,66100,502,279249.0,4224646.0
2018-05-09,66100,66800,65600,66400,1024,280516.0,4224646.0
2018-05-10,66400,67000,66000,66400,639,280516.0,4224646.0
2018-05-11,66400,67100,66000,66900,378,282629.0,4224646.0
2018-05-14,66900,67100,66900,67100,1298,283474.0,4224646.0
