현대글로비스(086280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-04,151000,152000,149000,151500,121733,5681250.0,37500000.0
2011-01-05,153000,163500,152500,160000,429332,6000000.0,37500000.0
2011-01-06,160000,161000,155500,157000,157176,5887500.0,37500000.0
2011-01-07,157000,161500,156000,161500,168432,6056250.0,37500000.0
2011-01-10,161000,165000,160000,164500,209525,6168750.0,37500000.0
2011-01-11,165500,166000,162000,162500,68496,6093750.0,37500000.0
2011-01-12,164500,165500,162000,164000,104720,6150000.0,37500000.0
2011-01-13,163500,163500,160000,161000,106131,6037500.0,37500000.0
2011-01-14,160000,166500,159500,165500,152390,6206250.0,37500000.0
2011-01-17,167000,167000,160500,161500,84564,6056250.0,37500000.0
2011-01-18,161500,162500,159500,159500,98999,5981250.0,37500000.0
2011-01-19,162000,163500,156500,163500,117086,6131250.0,37500000.0
2011-01-20,163500,163500,161000,162000,60877,6075000.0,37500000.0
2011-01-21,162000,162500,157500,158500,75431,5943750.0,37500000.0
2011-01-24,159000,159000,155500,158500,70765,5943750.0,37500000.0
2011-01-25,159500,161000,158000,159500,58622,5981250.0,37500000.0
2011-01-26,158500,163000,158500,163000,85108,6112500.0,37500000.0
2011-01-27,163500,164000,161000,163000,74346,6112500.0,37500000.0
2011-01-28,164000,165000,159000,161000,145104,6037500.0,37500000.0
2011-01-31,158000,159000,156000,156000,87705,5850000.0,37500000.0
2011-02-01,155000,159000,155000,157000,55449,5887500.0,37500000.0
2011-02-07,158500,159000,153500,154500,119586,5793750.0,37500000.0
2011-02-08,154500,156000,150000,150000,110621,5625000.0,37500000.0
2011-02-09,150000,151500,147000,149000,71731,5587500.0,37500000.0
2011-02-10,149000,153000,148000,149500,113333,5606250.0,37500000.0
2011-02-11,150000,151000,142500,143000,206788,5362500.0,37500000.0
2011-02-14,145000,145500,139000,140500,195704,5268750.0,37500000.0
2011-02-15,141500,146000,140000,143500,148803,5381250.0,37500000.0
2011-02-16,142500,146000,142000,143000,55073,5362500.0,37500000.0
2011-02-17,144000,146000,142000,143000,48192,5362500.0,37500000.0
2011-02-18,143500,151000,142500,149000,117251,5587500.0,37500000.0
2011-02-21,147000,149000,144500,145500,55381,5456250.0,37500000.0
2011-02-22,143500,144000,141500,143500,36233,5381250.0,37500000.0
2011-02-23,143000,143000,138000,140000,71096,5250000.0,37500000.0
2011-02-24,139000,142000,136000,139500,84112,5231250.0,37500000.0
2011-02-25,139000,140500,138000,139500,64647,5231250.0,37500000.0
2011-02-28,139500,144500,138500,141500,93666,5306250.0,37500000.0
2011-03-02,141500,142500,137000,137000,74095,5137500.0,37500000.0
2011-03-03,137000,139500,137000,139500,79293,5231250.0,37500000.0
2011-03-04,141500,142500,134500,136000,558943,5100000.0,37500000.0
2011-03-07,138000,147500,137500,146000,477151,5475000.0,37500000.0
2011-03-08,146000,151000,144500,148000,182637,5550000.0,37500000.0
2011-03-09,149500,149500,142500,145000,108831,5437500.0,37500000.0
2011-03-10,145000,148000,143500,148000,104376,5550000.0,37500000.0
2011-03-11,146000,148000,143000,143500,70670,5381250.0,37500000.0
2011-03-14,142000,150000,136500,141000,92833,5287500.0,37500000.0
2011-03-15,138500,142500,135000,137000,140774,5137500.0,37500000.0
2011-03-16,138000,141000,136500,138500,80710,5193750.0,37500000.0
2011-03-17,135500,140000,135000,139500,92056,5231250.0,37500000.0
2011-03-18,138500,142000,137000,142000,78551,5325000.0,37500000.0
2011-03-21,141500,143000,140500,142000,59113,5325000.0,37500000.0
2011-03-22,143500,144000,129000,132000,758892,4950000.0,37500000.0
2011-03-23,136500,139500,134000,138000,512105,5175000.0,37500000.0
2011-03-24,139000,146500,138500,145000,330028,5437500.0,37500000.0
2011-03-25,147500,147500,141000,145500,177510,5456250.0,37500000.0
2011-03-28,146000,151500,145500,149500,205939,5606250.0,37500000.0
2011-03-29,151000,154500,150000,152000,169386,5700000.0,37500000.0
2011-03-30,152500,157500,151500,157500,244541,5906250.0,37500000.0
2011-03-31,157500,158500,152500,156000,139522,5850000.0,37500000.0
2011-04-01,153000,154500,151500,153500,165249,5756250.0,37500000.0
2011-04-04,154000,157000,152000,156000,106967,5850000.0,37500000.0
2011-04-05,155500,156500,153000,155500,80346,5831250.0,37500000.0
2011-04-06,154000,155000,152500,154000,141092,5775000.0,37500000.0
2011-04-07,154500,154500,150000,151000,129640,5662500.0,37500000.0
2011-04-08,151000,151000,148500,150000,143466,5625000.0,37500000.0
2011-04-11,150500,154000,150000,150500,98507,5643750.0,37500000.0
2011-04-12,149500,150500,141500,145000,189018,5437500.0,37500000.0
2011-04-13,143500,147500,140000,146500,198992,5493750.0,37500000.0
2011-04-14,146000,152500,145000,151500,299274,5681250.0,37500000.0
2011-04-15,152500,153000,146500,148000,173249,5550000.0,37500000.0
2011-04-18,146500,150000,143500,149500,137188,5606250.0,37500000.0
2011-04-19,147500,148000,145500,146500,104274,5493750.0,37500000.0
2011-04-20,146500,147500,125000,143500,310976,5381250.0,37500000.0
2011-04-21,146000,148000,141500,144000,260491,5400000.0,37500000.0
2011-04-22,146000,156500,145500,148000,580607,5550000.0,37500000.0
2011-04-25,149500,158000,146500,157000,376374,5887500.0,37500000.0
2011-04-26,161000,166000,158000,162000,602516,6075000.0,37500000.0
2011-04-27,164500,164500,154000,155500,263160,5831250.0,37500000.0
2011-04-28,157000,160000,152500,158500,172852,5943750.0,37500000.0
2011-04-29,158500,160000,152500,153000,225881,5737500.0,37500000.0
2011-05-02,153500,158000,153000,157000,95274,5887500.0,37500000.0
2011-05-03,157500,157500,148500,148500,201529,5568750.0,37500000.0
2011-05-04,150000,153500,148500,152000,148297,5700000.0,37500000.0
2011-05-06,150500,152500,148500,151000,94662,5662500.0,37500000.0
2011-05-09,150000,151000,147500,149000,95193,5587500.0,37500000.0
2011-05-11,148500,152000,147500,150000,94489,5625000.0,37500000.0
2011-05-12,147500,149500,146500,148000,79037,5550000.0,37500000.0
2011-05-13,148500,148500,143500,147500,102033,5531250.0,37500000.0
2011-05-16,146000,149500,144500,148500,70390,5568750.0,37500000.0
2011-05-17,148500,153500,147500,149000,82803,5587500.0,37500000.0
2011-05-18,151000,155500,149000,154000,164197,5775000.0,37500000.0
2011-05-19,154000,155000,152000,153500,109595,5756250.0,37500000.0
2011-05-20,153000,156000,152000,154000,85834,5775000.0,37500000.0
2011-05-23,152000,152500,146500,148500,83720,5568750.0,37500000.0
2011-05-24,144500,148500,144500,147000,68490,5512500.0,37500000.0
2011-05-25,147500,150000,145500,147000,61433,5512500.0,37500000.0
2011-05-26,148500,150000,147000,149500,75430,5606250.0,37500000.0
2011-05-27,152500,158500,152000,157000,224731,5887500.0,37500000.0
2011-05-30,157000,157500,152000,154000,67607,5775000.0,37500000.0
2011-05-31,154000,155500,151000,155500,92086,5831250.0,37500000.0
2011-06-01,154500,156000,152500,153500,76172,5756250.0,37500000.0
2011-06-02,149500,155500,148000,154500,70681,5793750.0,37500000.0
2011-06-03,155000,155500,150500,152500,68436,5718750.0,37500000.0
2011-06-07,150500,156000,149500,154500,72045,5793750.0,37500000.0
2011-06-08,156000,157000,152000,156000,84387,5850000.0,37500000.0
2011-06-09,156000,157500,152000,152000,97551,5700000.0,37500000.0
2011-06-10,154000,154000,148500,149500,70381,5606250.0,37500000.0
2011-06-13,147500,152000,147000,150000,43643,5625000.0,37500000.0
2011-06-14,150000,156000,149000,154000,83864,5775000.0,37500000.0
2011-06-15,156000,165000,154000,162000,466324,6075000.0,37500000.0
2011-06-16,162000,166000,160500,163500,283096,6131250.0,37500000.0
2011-06-17,165500,171000,162500,167000,365889,6262500.0,37500000.0
2011-06-20,168500,169500,166000,168000,123983,6300000.0,37500000.0
2011-06-21,170000,170000,160500,166500,161073,6243750.0,37500000.0
2011-06-22,169500,169500,162000,165500,109575,6206250.0,37500000.0
2011-06-23,163500,169500,162000,167000,97577,6262500.0,37500000.0
2011-06-24,168500,170500,167500,167500,84390,6281250.0,37500000.0
2011-06-27,168000,169000,162500,164000,104273,6150000.0,37500000.0
2011-06-28,166000,168500,164500,165500,82304,6206250.0,37500000.0
2011-06-29,166500,169500,166500,168500,71121,6318750.0,37500000.0
2011-06-30,169500,174500,169500,172000,172127,6450000.0,37500000.0
2011-07-01,173000,173500,169000,171000,103201,6412500.0,37500000.0
2011-07-04,172000,172000,166500,168500,116161,6318750.0,37500000.0
2011-07-05,168500,170000,167000,169000,55134,6337500.0,37500000.0
2011-07-06,168000,170000,166000,167000,73998,6262500.0,37500000.0
2011-07-07,165500,171000,165000,169500,67109,6356250.0,37500000.0
2011-07-08,171000,177500,170000,176000,159860,6600000.0,37500000.0
2011-07-11,176500,178000,173500,177500,76986,6656250.0,37500000.0
2011-07-12,175500,181000,174500,177000,114729,6637500.0,37500000.0
2011-07-13,179000,189500,177000,185500,227994,6956250.0,37500000.0
2011-07-14,185500,190500,184000,187500,152098,7031250.0,37500000.0
2011-07-15,187500,189500,183500,184500,92286,6918750.0,37500000.0
2011-07-18,185000,194000,184000,191500,135028,7181250.0,37500000.0
2011-07-19,192000,196000,191000,193500,93574,7256250.0,37500000.0
2011-07-20,194500,196000,190500,192500,79376,7218750.0,37500000.0
2011-07-21,193500,194000,185500,188000,104428,7050000.0,37500000.0
2011-07-22,190000,198500,189500,194000,85568,7275000.0,37500000.0
2011-07-25,194000,196500,190500,191000,46702,7162500.0,37500000.0
2011-07-26,193000,196000,191000,194000,50217,7275000.0,37500000.0
2011-07-27,191500,195000,191000,193000,42547,7237500.0,37500000.0
2011-07-28,191500,191500,187000,191000,82057,7162500.0,37500000.0
2011-07-29,191000,192000,187500,192000,48583,7200000.0,37500000.0
2011-08-01,191000,194000,188000,189500,90357,7106250.0,37500000.0
2011-08-02,189000,189000,178500,178500,142611,6693750.0,37500000.0
2011-08-03,177000,184500,173000,183000,112338,6862500.0,37500000.0
2011-08-04,181000,184000,179500,181500,55239,6806250.0,37500000.0
2011-08-05,175000,180000,166000,179000,94199,6712500.0,37500000.0
2011-08-08,179000,179000,169000,173000,124293,6487500.0,37500000.0
2011-08-09,172000,172500,158000,169500,175504,6356250.0,37500000.0
2011-08-10,175000,178500,168000,168000,149911,6300000.0,37500000.0
2011-08-11,160500,174500,160000,171000,98740,6412500.0,37500000.0
2011-08-12,171500,174500,163000,168000,108705,6300000.0,37500000.0
2011-08-16,174000,185500,173000,182000,206570,6825000.0,37500000.0
2011-08-17,182000,199000,180500,197000,167647,7387500.0,37500000.0
2011-08-18,194500,199000,189000,197500,125924,7406250.0,37500000.0
2011-08-19,190500,196000,188500,192000,132070,7200000.0,37500000.0
2011-08-22,190000,192000,179000,184000,97605,6900000.0,37500000.0
2011-08-23,184000,187000,182000,185500,159761,6956250.0,37500000.0
2011-08-24,186500,198500,184500,189000,138051,7087500.0,37500000.0
2011-08-25,189000,197000,188500,194000,122413,7275000.0,37500000.0
2011-08-26,191000,196500,189000,190000,137139,7125000.0,37500000.0
2011-08-29,194000,195000,185500,186500,107191,6993750.0,37500000.0
2011-08-30,190000,190000,185000,187000,90708,7012500.0,37500000.0
2011-08-31,187000,194500,186000,194500,80806,7293750.0,37500000.0
2011-09-01,195500,208000,193500,202000,181865,7575000.0,37500000.0
2011-09-02,201500,205500,200000,203000,63642,7612500.0,37500000.0
2011-09-05,200000,208000,200000,203500,59195,7631250.0,37500000.0
2011-09-06,203500,204000,187500,188500,102643,7068750.0,37500000.0
2011-09-07,192500,198500,184500,187000,98004,7012500.0,37500000.0
2011-09-08,182000,191500,180000,191000,141225,7162500.0,37500000.0
2011-09-09,191000,191500,184500,186000,89939,6975000.0,37500000.0
2011-09-14,184500,187000,175000,181500,75307,6806250.0,37500000.0
2011-09-15,186000,186000,181000,185000,100486,6937500.0,37500000.0
2011-09-16,188000,191000,185000,189500,93743,7106250.0,37500000.0
2011-09-19,187500,188500,183500,185500,58474,6956250.0,37500000.0
2011-09-20,183500,189500,182500,185500,74047,6956250.0,37500000.0
2011-09-21,185000,200000,184500,192500,184088,7218750.0,37500000.0
2011-09-22,187500,193500,187000,191500,101288,7181250.0,37500000.0
2011-09-23,187500,187500,180500,183000,88113,6862500.0,37500000.0
2011-09-26,185000,187000,176000,182500,89372,6843750.0,37500000.0
2011-09-27,185000,187500,180500,182500,119370,6843750.0,37500000.0
2011-09-28,184000,184000,174500,175500,127870,6581250.0,37500000.0
2011-09-29,177000,183000,175000,180500,111244,6768750.0,37500000.0
2011-09-30,178000,180000,172000,176500,111810,6618750.0,37500000.0
2011-10-04,172500,173000,167000,169500,118522,6356250.0,37500000.0
2011-10-05,173000,176500,166000,173500,124432,6506250.0,37500000.0
2011-10-06,179000,180500,169500,171500,57475,6431250.0,37500000.0
2011-10-07,173000,177500,167500,168000,178473,6300000.0,37500000.0
2011-10-10,169000,176000,168500,172000,82408,6450000.0,37500000.0
2011-10-11,177000,181000,176500,178000,99296,6675000.0,37500000.0
2011-10-12,178000,200500,176000,192000,187595,7200000.0,37500000.0
2011-10-13,194000,195000,188000,192000,116705,7200000.0,37500000.0
2011-10-14,196000,200000,193500,194000,103689,7275000.0,37500000.0
2011-10-17,195000,210000,195000,208000,136854,7800000.0,37500000.0
2011-10-18,201000,202000,195000,198000,1620895,7425000.0,37500000.0
2011-10-19,200000,205000,195500,204500,209436,7668750.0,37500000.0
2011-10-20,205500,209000,199500,203500,148941,7631250.0,37500000.0
2011-10-21,210000,210000,201500,203000,84236,7612500.0,37500000.0
2011-10-24,204000,208500,203000,208500,232935,7818750.0,37500000.0
2011-10-25,209000,210000,206500,207000,125274,7762500.0,37500000.0
2011-10-26,206500,211000,201000,208500,116978,7818750.0,37500000.0
2011-10-27,208000,213500,208000,209500,81448,7856250.0,37500000.0
2011-10-28,209500,216000,206000,216000,138800,8100000.0,37500000.0
2011-10-31,215000,216000,201000,210000,494226,7875000.0,37500000.0
2011-11-01,208000,219000,205000,211500,106550,7931250.0,37500000.0
2011-11-02,207500,223500,204000,221000,115022,8287500.0,37500000.0
2011-11-03,219500,230500,219500,229000,93737,8587500.0,37500000.0
2011-11-04,235000,239000,227000,227500,103300,8531250.0,37500000.0
2011-11-07,229000,229000,216500,217500,61562,8156250.0,37500000.0
2011-11-08,221000,222000,217500,217500,40715,8156250.0,37500000.0
2011-11-09,218500,222000,213500,216000,54609,8100000.0,37500000.0
2011-11-10,212000,219500,208500,216000,82331,8100000.0,37500000.0
2011-11-11,219500,224000,214000,218000,60711,8175000.0,37500000.0
2011-11-14,219500,224000,218500,221500,39130,8306250.0,37500000.0
2011-11-15,222500,222500,213500,214000,41338,8025000.0,37500000.0
2011-11-16,217000,224000,217000,217000,52844,8137500.0,37500000.0
2011-11-17,223000,223000,216000,219500,29982,8231250.0,37500000.0
2011-11-18,215000,218000,212000,212500,48187,7968750.0,37500000.0
2011-11-21,214500,220000,208500,220000,46543,8250000.0,37500000.0
2011-11-22,216000,224000,216000,222000,39788,8325000.0,37500000.0
2011-11-23,222000,224000,211500,213000,72837,7987500.0,37500000.0
2011-11-24,209000,217000,206000,213500,93634,8006250.0,37500000.0
2011-11-25,209500,214500,207000,211500,42521,7931250.0,37500000.0
2011-11-28,207500,219500,206000,219500,51388,8231250.0,37500000.0
2011-11-29,223500,224000,212000,218000,96371,8175000.0,37500000.0
2011-11-30,216500,222000,214000,221000,154407,8287500.0,37500000.0
2011-12-01,224000,229000,221500,221500,76079,8306250.0,37500000.0
2011-12-02,221500,226000,221000,226000,60199,8475000.0,37500000.0
2011-12-05,226000,227000,216500,217000,107017,8137500.0,37500000.0
2011-12-06,218000,218000,208500,210500,86663,7893750.0,37500000.0
2011-12-07,213500,215000,208500,212500,79626,7968750.0,37500000.0
2011-12-08,213500,216000,212000,213000,55893,7987500.0,37500000.0
2011-12-09,210000,214500,208500,211000,45192,7912500.0,37500000.0
2011-12-12,217500,217500,211000,211000,40772,7912500.0,37500000.0
2011-12-13,208500,209500,199000,202000,77221,7575000.0,37500000.0
2011-12-14,200500,202500,195500,201500,70324,7556250.0,37500000.0
2011-12-15,200500,203000,195500,201000,69010,7537500.0,37500000.0
2011-12-16,200000,208500,199000,206500,46548,7743750.0,37500000.0
2011-12-19,203500,204500,193000,197500,52839,7406250.0,37500000.0
2011-12-20,202000,202000,194500,197500,64346,7406250.0,37500000.0
2011-12-21,202000,208500,201500,207500,74998,7781250.0,37500000.0
2011-12-22,205500,212000,203500,212000,43509,7950000.0,37500000.0
2011-12-23,212000,214000,206500,209000,49355,7837500.0,37500000.0
2011-12-26,210500,213000,204000,210000,57584,7875000.0,37500000.0
2011-12-27,208500,212000,197000,205000,82406,7687500.0,37500000.0
2011-12-28,209000,209000,193500,198000,84868,7425000.0,37500000.0
2011-12-29,197500,198500,189000,192000,111771,7200000.0,37500000.0
2012-01-02,192000,195000,188000,190000,45345,7125000.0,37500000.0
2012-01-03,192000,198500,192000,198500,66488,7443750.0,37500000.0
2012-01-04,199500,206000,199500,203000,86440,7612500.0,37500000.0
2012-01-05,203000,205500,200500,203000,33117,7612500.0,37500000.0
2012-01-06,203000,205500,194500,199000,44756,7462500.0,37500000.0
2012-01-09,199000,203000,195500,199500,45426,7481250.0,37500000.0
2012-01-10,199500,202000,197500,200000,44672,7500000.0,37500000.0
2012-01-11,200000,200000,192000,194500,74180,7293750.0,37500000.0
2012-01-12,195500,196000,192000,194500,53345,7293750.0,37500000.0
2012-01-13,195000,197000,193000,195000,37972,7312500.0,37500000.0
2012-01-16,195000,195000,189500,190500,36121,7143750.0,37500000.0
2012-01-17,191500,195500,189000,190000,82642,7125000.0,37500000.0
2012-01-18,190000,195500,190000,194000,61280,7275000.0,37500000.0
2012-01-19,197000,207000,195500,202500,131349,7593750.0,37500000.0
2012-01-20,201000,209500,201000,209000,93553,7837500.0,37500000.0
2012-01-25,208500,211000,203500,203500,50070,7631250.0,37500000.0
2012-01-26,203500,205000,198000,201000,86323,7537500.0,37500000.0
2012-01-27,203500,203500,192500,194000,113513,7275000.0,37500000.0
2012-01-30,195000,195500,186500,190000,166701,7125000.0,37500000.0
2012-01-31,191000,193500,189000,192500,109542,7218750.0,37500000.0
2012-02-01,190000,192000,186000,187500,168829,7031250.0,37500000.0
2012-02-02,188500,189500,181500,183500,239606,6881250.0,37500000.0
2012-02-03,185000,189000,173500,177000,416757,6637500.0,37500000.0
2012-02-06,178500,180500,172500,179000,210498,6712500.0,37500000.0
2012-02-07,179000,184000,178500,183500,207246,6881250.0,37500000.0
2012-02-08,182500,184000,178500,181000,211333,6787500.0,37500000.0
