롯데푸드(002270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-19,735921,751578,733963,747665,1849,1046249.0,1369436.0
2014-09-22,744728,747664,731027,733964,2539,1027077.0,1369436.0
2014-09-23,731027,752557,725156,752558,2914,1053096.0,1369436.0
2014-09-24,752557,756472,743750,752558,2139,1053096.0,1369436.0
2014-09-25,752557,758429,748643,755493,1595,1057205.0,1369436.0
2014-09-26,743750,751579,734942,745707,1649,1043510.0,1369436.0
2014-09-29,740814,752557,734942,736900,1703,1031185.0,1369436.0
2014-09-30,733963,746685,733963,745707,1701,1043510.0,1369436.0
2014-10-01,739835,744728,724177,740814,3349,1036663.0,1369436.0
2014-10-02,736899,736899,709498,716349,5835,1002427.0,1369436.0
2014-10-06,714391,715370,698733,699712,4002,979147.0,1369436.0
2014-10-07,698733,703626,683075,700691,4897,980516.0,1369436.0
2014-10-08,691883,700690,683075,685033,4380,958605.0,1369436.0
2014-10-10,688947,688947,666439,682097,7266,954497.0,1369436.0
2014-10-13,681118,683075,650781,659589,7899,923000.0,1369436.0
2014-10-14,675246,675246,658610,665461,5015,931216.0,1369436.0
2014-10-15,665460,665460,631208,640995,11422,896981.0,1369436.0
2014-10-16,639037,669375,617508,655674,7013,917522.0,1369436.0
2014-10-17,667417,667417,641973,656653,4360,918892.0,1369436.0
2014-10-20,660567,664481,648824,662525,3092,927108.0,1369436.0
2014-10-21,656653,658610,644909,650781,1926,910675.0,1369436.0
2014-10-22,650781,668396,645888,664482,2938,929847.0,1369436.0
2014-10-23,666439,703626,666439,703627,6974,984624.0,1369436.0
2014-10-24,700690,706562,685032,704605,4712,985994.0,1369436.0
2014-10-27,709498,709498,683075,683076,3249,955866.0,1369436.0
2014-10-28,691883,701669,681118,701669,1977,981886.0,1369436.0
2014-10-29,695797,696776,683075,685033,2870,958605.0,1369436.0
2014-10-30,682097,685032,663503,674268,3222,943541.0,1369436.0
2014-10-31,669375,669375,641973,649803,5376,909306.0,1369436.0
2014-11-03,652738,665460,641973,663503,3986,928478.0,1369436.0
2014-11-04,656653,659588,642952,654696,4026,916153.0,1369436.0
2014-11-05,659588,665460,640995,664482,3343,929847.0,1369436.0
2014-11-06,661546,663503,646866,653717,2660,914783.0,1369436.0
2014-11-07,646866,659588,646866,647845,2278,906567.0,1369436.0
2014-11-10,650781,650781,611636,633166,8721,886025.0,1369436.0
2014-11-11,631208,632187,618486,629252,5449,880547.0,1369436.0
2014-11-12,625337,631208,614572,617508,6877,864114.0,1369436.0
2014-11-13,617508,644909,616529,637081,6254,891503.0,1369436.0
2014-11-14,637080,641973,625337,633166,2768,886025.0,1369436.0
2014-11-17,629251,629251,617508,620444,2760,868222.0,1369436.0
2014-11-18,620444,636102,620444,623380,3492,872331.0,1369436.0
2014-11-19,627294,639037,616529,620444,7671,868222.0,1369436.0
2014-11-20,620444,627294,616529,620444,3445,868222.0,1369436.0
2014-11-21,620444,640016,617508,636102,4668,890133.0,1369436.0
2014-11-24,636102,640995,621422,630230,2781,881917.0,1369436.0
2014-11-25,630230,649802,627294,641974,4150,898350.0,1369436.0
2014-11-26,643930,678182,643930,665461,6076,931216.0,1369436.0
2014-11-27,656652,678182,656652,668396,3619,935325.0,1369436.0
2014-11-28,659588,684054,659588,678183,3510,949019.0,1369436.0
2014-12-01,667417,674268,651759,659589,3837,923000.0,1369436.0
2014-12-02,648824,673289,642952,665461,3798,931216.0,1369436.0
2014-12-03,657631,692861,657631,683076,5096,955866.0,1369436.0
2014-12-04,689926,695797,672310,679161,3114,950389.0,1369436.0
2014-12-05,675246,676225,661546,664482,2564,929847.0,1369436.0
2014-12-08,658610,678182,658610,675247,2116,944911.0,1369436.0
2014-12-09,670353,680139,640995,640995,6500,896981.0,1369436.0
2014-12-10,640016,655674,640016,642952,1836,899719.0,1369436.0
2014-12-11,638059,640995,617508,620444,5916,868222.0,1369436.0
2014-12-12,621422,641973,617508,619465,1821,866853.0,1369436.0
2014-12-15,615551,619465,610657,613594,2505,858636.0,1369436.0
2014-12-16,614572,619465,599893,604786,4182,846311.0,1369436.0
2014-12-17,607722,621422,602828,609679,3065,853159.0,1369436.0
2014-12-18,616529,619465,606743,609679,3017,853159.0,1369436.0
2014-12-19,609679,617508,596957,603808,6172,844942.0,1369436.0
2014-12-22,603807,604786,595000,604786,4379,846311.0,1369436.0
2014-12-23,604786,607722,595978,598915,4051,838095.0,1369436.0
2014-12-24,596957,600871,594021,596957,3441,835356.0,1369436.0
2014-12-26,595000,600871,592064,596957,4693,835356.0,1369436.0
2014-12-29,596957,598914,578363,579342,7106,810706.0,1369436.0
2014-12-30,579342,585213,565641,567599,5158,794273.0,1369436.0
2015-01-02,563684,570534,555855,565641,5719,791534.0,1369436.0
2015-01-05,560748,574449,550962,571513,6271,799751.0,1369436.0
2015-01-06,562705,572491,545090,547048,9625,765515.0,1369436.0
2015-01-07,546069,577384,543133,572492,6084,801120.0,1369436.0
2015-01-08,570534,570534,531389,552919,5889,773731.0,1369436.0
2015-01-09,551940,560748,546069,554877,4190,776470.0,1369436.0
2015-01-12,549004,568577,549004,567599,2392,794273.0,1369436.0
2015-01-13,567598,578363,562705,567599,3245,794273.0,1369436.0
2015-01-14,567598,599893,567598,593043,5826,829878.0,1369436.0
2015-01-15,588149,613593,587171,611637,5242,855898.0,1369436.0
2015-01-16,611636,615551,599893,613594,4219,858636.0,1369436.0
2015-01-19,606743,613593,602829,606743,3846,849050.0,1369436.0
2015-01-20,610657,624358,606743,618487,3727,865484.0,1369436.0
2015-01-21,624358,625337,600871,608701,3545,851789.0,1369436.0
2015-01-22,609679,625337,600871,621423,4012,869592.0,1369436.0
2015-01-23,611636,630230,611636,622401,2456,870961.0,1369436.0
2015-01-26,622401,629251,612615,623380,1349,872331.0,1369436.0
2015-01-27,621422,630230,617508,625337,2661,875070.0,1369436.0
2015-01-28,629251,639037,618486,636102,3453,890133.0,1369436.0
2015-01-29,623379,623379,578363,597936,27668,836725.0,1369436.0
2015-01-30,595000,609679,587171,607722,7346,850420.0,1369436.0
2015-02-02,601850,610657,598914,606743,3283,849050.0,1369436.0
2015-02-03,596957,617508,596957,616530,3886,862745.0,1369436.0
2015-02-04,607722,619465,605764,614572,5857,860006.0,1369436.0
2015-02-05,611636,619465,606743,610658,2108,854528.0,1369436.0
2015-02-06,605764,626315,605764,621423,3781,869592.0,1369436.0
2015-02-09,621422,626315,592064,616530,6799,862745.0,1369436.0
2015-02-10,608700,616529,599893,605765,4516,847681.0,1369436.0
2015-02-11,610657,625337,610657,624359,2604,873700.0,1369436.0
2015-02-12,630230,633166,613593,627294,4271,877808.0,1369436.0
2015-02-13,622401,631208,621422,629252,3578,880547.0,1369436.0
2015-02-16,634144,651759,629251,646867,3161,905197.0,1369436.0
2015-02-17,655674,655674,636101,646867,2253,905197.0,1369436.0
2015-02-23,661546,661546,632187,640016,2861,895611.0,1369436.0
2015-02-24,633166,648824,628273,631209,3214,883286.0,1369436.0
2015-02-25,635123,655674,631208,650781,4557,910675.0,1369436.0
2015-02-26,650781,655674,626315,626316,6537,876439.0,1369436.0
2015-02-27,622401,631208,605764,622401,5556,870961.0,1369436.0
2015-03-02,615551,623379,601850,605765,4419,847681.0,1369436.0
2015-03-03,603807,623379,600871,611637,4774,855898.0,1369436.0
2015-03-04,611636,625337,607722,622401,3408,870961.0,1369436.0
2015-03-05,614572,638059,614572,636102,3283,890133.0,1369436.0
2015-03-06,636101,641973,626315,629252,2541,880547.0,1369436.0
2015-03-09,625337,629251,613593,613594,7654,858636.0,1369436.0
2015-03-10,613593,633166,613593,630230,3956,881917.0,1369436.0
2015-03-11,621422,644909,611636,637081,6372,891503.0,1369436.0
2015-03-12,645888,647845,637080,640995,6327,896981.0,1369436.0
2015-03-13,645888,655674,630230,651760,4129,912044.0,1369436.0
2015-03-16,654695,665460,645888,660567,5545,924369.0,1369436.0
2015-03-17,656653,683075,656653,682097,4969,954497.0,1369436.0
2015-03-18,682097,682097,661546,662525,5111,927108.0,1369436.0
2015-03-19,660567,674268,653717,670354,3784,938064.0,1369436.0
2015-03-20,671332,707541,671332,694819,9727,972300.0,1369436.0
2015-03-23,703626,714391,689926,697755,4764,976408.0,1369436.0
2015-03-24,697754,702648,683075,685033,2108,958605.0,1369436.0
2015-03-25,685032,697754,669374,675247,4624,944911.0,1369436.0
2015-03-26,675246,678182,645888,657632,9210,920261.0,1369436.0
2015-03-27,660567,673289,651759,670354,4198,938064.0,1369436.0
2015-03-30,670353,694819,659588,689926,6930,965452.0,1369436.0
2015-03-31,685032,695797,674268,689926,7501,965452.0,1369436.0
2015-04-01,683075,691883,676225,688947,6413,964083.0,1369436.0
2015-04-02,682097,699712,680139,695798,5096,973669.0,1369436.0
2015-04-03,708519,708519,683075,708520,6230,991472.0,1369436.0
2015-04-06,707541,716348,696776,714391,5907,999688.0,1369436.0
2015-04-07,708519,714391,695797,706563,4199,988733.0,1369436.0
2015-04-08,700690,712434,691883,711456,4924,995580.0,1369436.0
2015-04-09,701669,737878,701669,728092,6302,1018860.0,1369436.0
2015-04-10,716348,738856,716348,733964,6919,1027077.0,1369436.0
2015-04-13,742771,742771,719284,728092,4973,1018860.0,1369436.0
2015-04-14,723199,734942,714391,729071,6053,1020230.0,1369436.0
2015-04-15,721241,741792,720263,731028,5520,1022969.0,1369436.0
2015-04-16,725156,750600,725156,736900,7854,1031185.0,1369436.0
2015-04-17,737878,761365,730049,758429,10590,1061313.0,1369436.0
2015-04-20,753536,760386,745707,752558,6126,1053096.0,1369436.0
2015-04-21,747664,756472,743750,753536,3889,1054466.0,1369436.0
2015-04-22,744728,760386,729070,731028,5870,1022969.0,1369436.0
2015-04-23,732006,758429,726134,755493,5483,1057205.0,1369436.0
2015-04-24,749621,762343,734942,744729,4426,1042141.0,1369436.0
2015-04-27,746685,757450,741792,743750,2934,1040771.0,1369436.0
2015-04-28,743750,767236,738856,749622,4768,1048988.0,1369436.0
2015-04-29,762343,762343,735921,741793,4190,1038032.0,1369436.0
2015-04-30,751578,751578,734942,743750,3893,1040771.0,1369436.0
2015-05-04,743750,748643,733963,737878,2331,1032555.0,1369436.0
2015-05-06,736899,745707,732006,736900,1888,1031185.0,1369436.0
2015-05-07,730049,748643,718305,733964,4768,1027077.0,1369436.0
2015-05-08,741792,743749,722220,739836,3024,1035294.0,1369436.0
2015-05-11,752557,784852,734942,776044,10187,1085963.0,1369436.0
2015-05-12,776044,851398,775065,834762,25338,1168129.0,1369436.0
2015-05-13,841611,851398,822039,836719,8999,1170868.0,1369436.0
2015-05-14,827911,870970,827911,863141,10205,1207843.0,1369436.0
2015-05-15,855312,869013,825954,829868,7036,1161282.0,1369436.0
2015-05-18,827911,936537,821060,910115,21363,1273575.0,1369436.0
2015-05-19,910115,926751,882713,916965,8247,1283162.0,1369436.0
2015-05-20,905222,919901,878799,885650,5917,1239340.0,1369436.0
2015-05-21,890542,919901,883692,915987,8502,1281792.0,1369436.0
2015-05-22,915986,916965,871949,891521,4987,1247556.0,1369436.0
2015-05-26,880756,942409,880756,903265,7351,1263989.0,1369436.0
2015-05-27,914029,928708,867055,875864,8225,1225645.0,1369436.0
2015-05-28,880756,912072,872927,898372,6528,1257142.0,1369436.0
2015-05-29,888585,895435,875863,877821,6109,1228384.0,1369436.0
2015-06-01,877820,877820,844547,864120,8529,1209212.0,1369436.0
2015-06-02,856291,904243,856291,867056,5498,1213320.0,1369436.0
2015-06-03,884671,885649,836718,843569,5516,1180454.0,1369436.0
2015-06-04,838675,854333,816167,823997,6398,1153065.0,1369436.0
2015-06-05,820082,845526,810296,835740,4378,1169498.0,1369436.0
2015-06-08,824975,855312,819103,850419,3461,1190040.0,1369436.0
2015-06-09,853355,869013,840633,869013,4018,1216059.0,1369436.0
2015-06-10,871949,875863,840633,843569,2429,1180454.0,1369436.0
2015-06-11,849440,865098,845526,859227,3965,1202365.0,1369436.0
2015-06-12,864120,895435,856291,878799,6826,1229754.0,1369436.0
2015-06-15,860205,887606,857269,883692,4008,1236601.0,1369436.0
2015-06-16,883692,905222,872927,892500,4887,1248926.0,1369436.0
2015-06-17,892500,893478,855312,874885,6036,1224276.0,1369436.0
2015-06-18,884671,884671,859227,868035,3754,1214690.0,1369436.0
2015-06-19,875863,875863,856291,856291,3140,1198256.0,1369436.0
2015-06-22,864120,880756,860205,880757,2994,1232492.0,1369436.0
2015-06-23,875863,906200,866077,898372,5319,1257142.0,1369436.0
2015-06-24,900329,929687,886628,923816,6945,1292748.0,1369436.0
2015-06-25,918922,928708,905222,919901,2877,1287270.0,1369436.0
2015-06-26,927730,927730,899350,902286,2092,1262620.0,1369436.0
2015-06-29,895435,903264,857269,857270,5695,1199626.0,1369436.0
2015-06-30,857269,886628,831825,886628,6421,1240709.0,1369436.0
2015-07-01,886628,886628,839654,843569,8741,1180454.0,1369436.0
2015-07-02,846504,853355,806381,814211,11820,1139371.0,1369436.0
2015-07-03,814210,819103,791702,814211,8938,1139371.0,1369436.0
2015-07-06,803445,823996,800509,808339,4520,1131154.0,1369436.0
2015-07-07,809317,818125,792680,799531,3603,1118829.0,1369436.0
2015-07-08,800509,812253,785830,790724,6304,1106504.0,1369436.0
2015-07-09,774087,800509,764300,799531,6248,1118829.0,1369436.0
2015-07-10,799531,823018,791702,821061,4357,1148957.0,1369436.0
2015-07-13,817146,837697,813231,831826,4365,1164021.0,1369436.0
2015-07-14,824975,834761,819103,831826,3948,1164021.0,1369436.0
2015-07-15,831825,851398,823996,849441,2806,1188670.0,1369436.0
2015-07-16,847483,885649,832804,880757,7774,1232492.0,1369436.0
2015-07-17,879777,893478,868034,891521,5346,1247556.0,1369436.0
2015-07-20,897393,918922,888585,906201,5833,1268098.0,1369436.0
2015-07-21,898371,919901,893478,918923,5787,1285900.0,1369436.0
2015-07-22,920879,942409,906200,933602,8670,1306442.0,1369436.0
2015-07-23,934580,939473,895435,917944,4303,1284531.0,1369436.0
2015-07-24,917944,928708,898371,910115,2265,1273575.0,1369436.0
2015-07-27,899350,903264,870970,885650,4128,1239340.0,1369436.0
2015-07-28,883692,896414,861184,885650,2597,1239340.0,1369436.0
2015-07-29,879777,929687,879777,919901,4656,1287270.0,1369436.0
2015-07-30,918922,926751,870970,880757,4184,1232492.0,1369436.0
2015-07-31,875863,902286,866077,891521,2360,1247556.0,1369436.0
2015-08-03,891521,895435,812253,890543,8367,1246187.0,1369436.0
2015-08-04,900328,904243,843569,852377,5733,1192779.0,1369436.0
2015-08-05,849440,856291,818125,827911,9138,1158543.0,1369436.0
2015-08-06,822039,847483,807360,844548,14198,1181823.0,1369436.0
2015-08-07,822039,898371,822039,893479,7109,1250295.0,1369436.0
2015-08-10,884671,961003,874884,952196,8345,1332461.0,1369436.0
2015-08-11,959046,1017763,945345,956110,16981,1337939.0,1369436.0
2015-08-12,953174,991340,915008,961003,9621,1344786.0,1369436.0
2015-08-13,961981,1005041,947302,978618,6606,1369436.0,1369436.0
2015-08-17,978618,983511,926751,951217,5983,1331092.0,1369436.0
2015-08-18,951217,959046,930666,943388,4165,1320136.0,1369436.0
2015-08-19,930666,953174,901307,940452,6996,1316028.0,1369436.0
2015-08-20,919901,984490,919901,959046,6974,1342047.0,1369436.0
2015-08-21,949259,954152,906200,916965,8041,1283162.0,1369436.0
2015-08-24,917944,939473,891521,900329,4479,1259881.0,1369436.0
2015-08-25,903264,913051,877820,894457,4853,1251665.0,1369436.0
2015-08-26,883692,963939,882713,949260,5699,1328353.0,1369436.0
2015-08-27,967853,1041250,964917,1039293,15724,1454341.0,1369436.0
2015-08-28,1056907,1115624,1054950,1069630,11779,1496794.0,1369436.0
2015-08-31,1063758,1107796,1049079,1078438,4952,1509118.0,1369436.0
2015-09-01,1076480,1174342,1064736,1135197,12478,1588546.0,1369436.0
2015-09-02,1134218,1216422,1114646,1134219,8986,1587176.0,1369436.0
2015-09-03,1159662,1161620,1098009,1109753,6768,1552940.0,1369436.0
2015-09-04,1097031,1110731,1042228,1075502,9067,1505010.0,1369436.0
2015-09-07,1075501,1080394,1036356,1046143,4531,1463927.0,1369436.0
2015-09-08,1046143,1056907,1010912,1022656,6385,1431061.0,1369436.0
2015-09-09,1044185,1098988,1042228,1098989,10161,1537877.0,1369436.0
2015-09-10,1097031,1097031,1049079,1096053,6228,1533768.0,1369436.0
2015-09-11,1073544,1173363,1063758,1163577,5476,1628259.0,1369436.0
2015-09-14,1162598,1162598,1099967,1122475,5886,1570743.0,1369436.0
2015-09-15,1110731,1126389,1100945,1109753,2463,1552940.0,1369436.0
2015-09-16,1116603,1116603,1074523,1082352,8703,1514596.0,1369436.0
2015-09-17,1092138,1102903,1077458,1080395,6483,1511857.0,1369436.0
2015-09-18,1088223,1147919,1088223,1147919,5725,1606348.0,1369436.0
2015-09-21,1141069,1144983,1113667,1134219,4260,1587176.0,1369436.0
2015-09-22,1134218,1143026,1096052,1104860,5167,1546093.0,1369436.0
2015-09-23,1098009,1112689,1061800,1075502,6922,1505010.0,1369436.0
2015-09-24,1075501,1079416,1043207,1065716,6907,1491316.0,1369436.0
2015-09-25,1064736,1064736,1031463,1047122,5234,1465297.0,1369436.0
2015-09-30,1030485,1039292,1016784,1026571,9590,1436538.0,1369436.0
2015-10-01,1029506,1052014,1029506,1042229,3455,1458449.0,1369436.0
2015-10-02,1047121,1082352,1043207,1055929,7309,1477621.0,1369436.0
2015-10-05,1059843,1096052,1059843,1093117,6365,1529660.0,1369436.0
2015-10-06,1100945,1100945,1078437,1081373,3782,1513227.0,1369436.0
2015-10-07,1076480,1080394,1030485,1031464,7576,1443386.0,1369436.0
2015-10-08,1040271,1047121,985468,987426,13931,1381761.0,1369436.0
2015-10-12,987426,996233,981554,988405,5431,1383130.0,1369436.0
2015-10-13,974703,1006019,953174,988405,13212,1383130.0,1369436.0
2015-10-14,986447,986447,950238,950239,8592,1329722.0,1369436.0
2015-10-15,958067,958067,944366,951217,5422,1331092.0,1369436.0
2015-10-16,956110,975682,951217,953174,4977,1333831.0,1369436.0
2015-10-19,953174,963939,937516,956110,5029,1337939.0,1369436.0
2015-10-20,956110,967853,940452,965896,3694,1351633.0,1369436.0
2015-10-21,963939,974703,961003,966875,3285,1353003.0,1369436.0
2015-10-22,961981,962960,914029,914030,11637,1279053.0,1369436.0
2015-10-23,921858,923815,880756,911094,12862,1274945.0,1369436.0
2015-10-26,893478,919901,893478,910115,3523,1273575.0,1369436.0
2015-10-27,901307,909136,885649,891521,5945,1247556.0,1369436.0
2015-10-28,887606,915008,887606,910115,3536,1273575.0,1369436.0
2015-10-29,900329,901307,880756,895436,4265,1253034.0,1369436.0
2015-10-30,886628,895435,856291,879778,7597,1231123.0,1369436.0
2015-11-02,879777,880756,842590,843569,6253,1180454.0,1369436.0
2015-11-03,844547,866077,843569,846505,7631,1184562.0,1369436.0
2015-11-04,863141,891521,849440,886628,6996,1240709.0,1369436.0
2015-11-05,886628,909136,873906,903265,4643,1263989.0,1369436.0
2015-11-06,904243,908157,878799,878799,3442,1229754.0,1369436.0
2015-11-09,878799,883692,840633,849441,6806,1188670.0,1369436.0
2015-11-10,848462,848462,812253,831826,7327,1164021.0,1369436.0
2015-11-11,819103,834761,814210,831826,4110,1164021.0,1369436.0
2015-11-12,822039,829868,813231,815189,2513,1140740.0,1369436.0
2015-11-13,804424,823018,800509,816168,2989,1142110.0,1369436.0
2015-11-16,798552,821060,796595,804424,2345,1125676.0,1369436.0
2015-11-17,804424,847483,803445,844548,3774,1181823.0,1369436.0
2015-11-18,832804,844547,809317,811275,4226,1135262.0,1369436.0
2015-11-19,815189,835740,810296,830847,1996,1162651.0,1369436.0
2015-11-20,830847,844547,821060,833783,2176,1166759.0,1369436.0
2015-11-23,836718,836718,815189,826933,3775,1157173.0,1369436.0
2015-11-24,822039,827911,807360,807360,4260,1129785.0,1369436.0
2015-11-25,814210,835740,809317,831826,4329,1164021.0,1369436.0
2015-11-26,843569,877820,837697,875864,6934,1225645.0,1369436.0
2015-11-27,875863,886628,862162,880757,4216,1232492.0,1369436.0
2015-11-30,874884,902286,869991,899350,4826,1258512.0,1369436.0
2015-12-01,904243,906200,882713,882714,2535,1235231.0,1369436.0
2015-12-02,882713,927730,882713,905222,6217,1266728.0,1369436.0
2015-12-03,896414,900328,874884,884671,4451,1237970.0,1369436.0
2015-12-04,880756,880756,851398,862163,3887,1206473.0,1369436.0
2015-12-07,870970,870970,832804,848462,4496,1187301.0,1369436.0
2015-12-08,848462,848462,818125,822040,6649,1150326.0,1369436.0
2015-12-09,825953,855312,824975,842590,4861,1179084.0,1369436.0
2015-12-10,842590,855312,832804,851398,2534,1191409.0,1369436.0
2015-12-11,851398,856291,823996,827911,3018,1158543.0,1369436.0
2015-12-14,813231,821060,803445,812253,2724,1136632.0,1369436.0
2015-12-15,812253,840633,810296,839655,2782,1174976.0,1369436.0
2015-12-16,829868,868034,829868,858248,3561,1200995.0,1369436.0
2015-12-17,869013,869013,846504,861184,2552,1205104.0,1369436.0
2015-12-18,849440,910115,849440,904243,7044,1265359.0,1369436.0
2015-12-21,904243,910115,887606,892500,3560,1248926.0,1369436.0
2015-12-22,892500,894457,871949,875864,1550,1225645.0,1369436.0
2015-12-23,870970,888585,869991,878799,2099,1229754.0,1369436.0
2015-12-24,879778,893478,876842,883692,2326,1236601.0,1369436.0
2015-12-28,884671,890542,870970,883692,2637,1236601.0,1369436.0
2015-12-29,883692,890542,864120,875864,3249,1225645.0,1369436.0
2015-12-30,875863,949259,872927,928709,10924,1299595.0,1369436.0
2016-01-04,930666,948281,899350,904243,4523,1265359.0,1369436.0
2016-01-05,901307,906200,889564,906201,4008,1268098.0,1369436.0
2016-01-06,915008,948281,894457,938495,6911,1313289.0,1369436.0
2016-01-07,938495,967853,915986,965896,10710,1351633.0,1369436.0
2016-01-08,968832,970789,946324,961003,5170,1344786.0,1369436.0
2016-01-11,949259,968832,949259,960025,4301,1343417.0,1369436.0
2016-01-12,969810,969810,944366,954153,4263,1335200.0,1369436.0
2016-01-13,949259,973725,938495,973725,4365,1362589.0,1369436.0
2016-01-14,961003,972746,949259,970790,3810,1358481.0,1369436.0
2016-01-15,975682,975682,950238,952196,2022,1332461.0,1369436.0
2016-01-18,962960,968832,939473,962961,2985,1347525.0,1369436.0
2016-01-19,957088,962960,944366,952196,2335,1332461.0,1369436.0
2016-01-20,961003,968832,901307,941431,7455,1317397.0,1369436.0
2016-01-21,955131,955131,913051,951217,4900,1331092.0,1369436.0
2016-01-22,940452,958067,925773,933602,4056,1306442.0,1369436.0
2016-01-25,933602,943388,902286,911094,6726,1274945.0,1369436.0
2016-01-26,915008,927730,901307,916965,3108,1283162.0,1369436.0
2016-01-27,916965,923815,875863,884671,9838,1237970.0,1369436.0
2016-01-28,884671,902286,872927,892500,7753,1248926.0,1369436.0
2016-01-29,888585,924794,888585,924794,5147,1294117.0,1369436.0
2016-02-01,928708,951217,916965,928709,5949,1299595.0,1369436.0
2016-02-02,921858,931644,903264,918923,3532,1285900.0,1369436.0
2016-02-03,917944,925773,905222,922837,3189,1291378.0,1369436.0
2016-02-04,926751,934580,880756,885650,8201,1239340.0,1369436.0
2016-02-05,888585,890542,849440,859227,10569,1202365.0,1369436.0
2016-02-11,846504,871949,846504,859227,5974,1202365.0,1369436.0
2016-02-12,864120,865098,822039,840633,7371,1176346.0,1369436.0
2016-02-15,843569,844547,818125,840633,8027,1176346.0,1369436.0
2016-02-16,845526,863141,833782,850419,3850,1190040.0,1369436.0
2016-02-17,848462,856291,841611,841612,4147,1177715.0,1369436.0
2016-02-18,842590,853355,827911,846505,5498,1184562.0,1369436.0
2016-02-19,852376,872927,833782,870970,4812,1218798.0,1369436.0
2016-02-22,874884,875863,854333,870970,2850,1218798.0,1369436.0
2016-02-23,869013,869991,844547,860206,4138,1203734.0,1369436.0
2016-02-24,849440,863141,844547,862163,3179,1206473.0,1369436.0
2016-02-25,857269,871949,855312,863141,2557,1207843.0,1369436.0
2016-02-26,861184,890542,854333,879778,5289,1231123.0,1369436.0
2016-02-29,873906,900328,873906,880757,4955,1232492.0,1369436.0
2016-03-02,880756,890542,872927,880757,4496,1232492.0,1369436.0
2016-03-03,881735,904243,876842,882714,3673,1235231.0,1369436.0
2016-03-04,882713,894457,875863,880757,3489,1232492.0,1369436.0
2016-03-07,885649,890542,854333,857270,3897,1199626.0,1369436.0
2016-03-08,859227,870970,839654,851398,6843,1191409.0,1369436.0
2016-03-09,843569,918922,843569,911094,6477,1274945.0,1369436.0
2016-03-10,920879,925773,889564,907179,6014,1269467.0,1369436.0
2016-03-11,899350,924794,899350,916965,4162,1283162.0,1369436.0
2016-03-14,910115,921858,902286,908158,3323,1270837.0,1369436.0
2016-03-15,908157,919901,901307,918923,4541,1285900.0,1369436.0
2016-03-16,918922,925773,910115,910115,4333,1273575.0,1369436.0
2016-03-17,911093,923815,902286,904243,3583,1265359.0,1369436.0
2016-03-18,910115,924794,893478,915987,3621,1281792.0,1369436.0
2016-03-21,916965,919901,898371,898372,4042,1257142.0,1369436.0
2016-03-22,893478,901307,866077,873906,5766,1222906.0,1369436.0
2016-03-23,869013,879777,865098,865099,3327,1210581.0,1369436.0
2016-03-24,862162,868034,848462,858248,3341,1200995.0,1369436.0
2016-03-25,858248,873906,853355,854334,2745,1195518.0,1369436.0
2016-03-28,851398,875863,849440,870970,4351,1218798.0,1369436.0
2016-03-29,866077,866077,822039,831826,14000,1164021.0,1369436.0
2016-03-30,840633,840633,827911,834762,4866,1168129.0,1369436.0
2016-03-31,838676,838676,813231,820082,5545,1147587.0,1369436.0
2016-04-01,817146,824975,807360,808339,5179,1131154.0,1369436.0
2016-04-04,805403,817146,805403,812253,2861,1136632.0,1369436.0
2016-04-05,805403,825953,803445,821061,4118,1148957.0,1369436.0
2016-04-06,819103,822039,807360,816168,4568,1142110.0,1369436.0
2016-04-07,813231,822039,807360,811275,4464,1135262.0,1369436.0
2016-04-08,807360,824975,807360,822040,3004,1150326.0,1369436.0
2016-04-11,815189,825954,808338,811275,4067,1135262.0,1369436.0
2016-04-12,809317,814210,786809,792681,6112,1109243.0,1369436.0
2016-04-14,784852,788766,755493,764301,13457,1069530.0,1369436.0
2016-04-15,766258,778001,766258,767237,7504,1073638.0,1369436.0
2016-04-18,767236,804424,767236,792681,6813,1109243.0,1369436.0
2016-04-19,789745,810296,788766,808339,4644,1131154.0,1369436.0
2016-04-20,808338,812253,801488,808339,3830,1131154.0,1369436.0
2016-04-21,803445,811274,800509,802467,5822,1122938.0,1369436.0
2016-04-22,798552,824975,795616,809317,3178,1132524.0,1369436.0
2016-04-25,809317,814210,798552,807360,3518,1129785.0,1369436.0
2016-04-26,807360,816167,803445,807360,2862,1129785.0,1369436.0
2016-04-27,800509,806381,794638,801489,3485,1121568.0,1369436.0
2016-04-28,801488,815189,796595,800510,3413,1120199.0,1369436.0
2016-04-29,800509,808338,796595,802467,3541,1122938.0,1369436.0
2016-05-02,802467,815189,796595,812253,2870,1136632.0,1369436.0
2016-05-03,803445,827911,803445,822040,3657,1150326.0,1369436.0
2016-05-04,820082,822039,806381,813232,3099,1138001.0,1369436.0
2016-05-09,820082,841611,819103,839655,4063,1174976.0,1369436.0
2016-05-10,839654,840633,822039,827911,2761,1158543.0,1369436.0
2016-05-11,824975,833782,820082,833783,2556,1166759.0,1369436.0
2016-05-12,832804,844547,825953,840633,2748,1176346.0,1369436.0
2016-05-13,836718,844547,828889,829868,2002,1161282.0,1369436.0
2016-05-16,823996,831825,806381,824975,2294,1154435.0,1369436.0
2016-05-17,866077,910115,861184,895436,17719,1253034.0,1369436.0
2016-05-18,897393,910115,878799,892500,6336,1248926.0,1369436.0
2016-05-19,898371,904243,884671,895436,4008,1253034.0,1369436.0
