롯데관광개발(032350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-14,10285,10647,10074,10255,131644,418432.0,24613632.0
2014-08-18,10375,10436,9893,10044,93408,409817.0,24613632.0
2014-08-19,10134,11039,9863,10467,272217,427047.0,24613632.0
2014-08-20,10526,10526,9923,10195,77798,415970.0,24613632.0
2014-08-21,10013,10194,9832,10044,42433,409817.0,24613632.0
2014-08-22,10104,10225,9772,10225,54990,417201.0,24613632.0
2014-08-25,10315,10677,10134,10255,87458,418432.0,24613632.0
2014-08-26,10255,10315,9953,10165,38393,414740.0,24613632.0
2014-08-27,10225,10587,10044,10225,67103,417201.0,24613632.0
2014-08-28,10194,10315,9893,10044,57858,409817.0,24613632.0
2014-08-29,10074,10134,9863,10105,33386,412278.0,24613632.0
2014-09-01,10255,10285,9893,9954,38525,406125.0,24613632.0
2014-09-02,9893,9953,9742,9863,37718,402433.0,24613632.0
2014-09-03,9863,10285,9772,10044,49661,409817.0,24613632.0
2014-09-04,9923,10104,9802,9803,31153,399972.0,24613632.0
2014-09-05,9712,9863,9531,9712,25513,396279.0,24613632.0
2014-09-11,9651,9712,9259,9411,50510,383973.0,24613632.0
2014-09-12,9410,9591,9139,9139,48039,372897.0,24613632.0
2014-09-15,9048,9078,8687,8988,31939,366743.0,24613632.0
2014-09-16,9108,9470,8988,9411,33418,383973.0,24613632.0
2014-09-17,9289,9410,9078,9230,22122,376589.0,24613632.0
2014-09-18,9229,9470,8988,9079,36024,370435.0,24613632.0
2014-09-19,8927,9229,8927,9200,23627,375358.0,24613632.0
2014-09-22,9199,9320,8988,9019,20466,367974.0,24613632.0
2014-09-23,8988,9199,8897,8929,21212,364282.0,24613632.0
2014-09-24,8927,9169,8656,8929,36910,364282.0,24613632.0
2014-09-25,8927,9199,8746,8898,24380,363051.0,24613632.0
2014-09-26,8868,9018,8626,8929,17732,364282.0,24613632.0
2014-09-29,8988,8988,8325,8416,43279,343360.0,24613632.0
2014-09-30,8384,8565,8053,8054,38234,328592.0,24613632.0
2014-10-01,8233,8565,8052,8083,38964,329823.0,24613632.0
2014-10-02,8203,8596,7872,8325,30359,339668.0,24613632.0
2014-10-06,8535,8535,8203,8235,20708,335976.0,24613632.0
2014-10-07,8083,8445,8083,8295,16723,338437.0,24613632.0
2014-10-08,8203,9470,8083,9139,119066,372897.0,24613632.0
2014-10-10,9139,9259,8475,8929,82894,364282.0,24613632.0
2014-10-13,9108,9108,8294,8536,36017,348283.0,24613632.0
2014-10-14,8324,8565,8233,8445,41842,344591.0,24613632.0
2014-10-15,8325,8596,8294,8567,17575,349514.0,24613632.0
2014-10-16,8445,8565,8264,8416,15050,343360.0,24613632.0
2014-10-17,8354,8415,8173,8386,21479,342129.0,24613632.0
2014-10-20,8535,8535,8234,8386,16652,342129.0,24613632.0
2014-10-21,8325,8596,8203,8386,27467,342129.0,24613632.0
2014-10-22,8415,8716,8234,8687,28656,354436.0,24613632.0
2014-10-23,8565,8716,8475,8506,14796,347052.0,24613632.0
2014-10-24,8506,8958,8384,8687,40107,354436.0,24613632.0
2014-10-27,8687,9108,8687,8959,22715,365512.0,24613632.0
2014-10-28,8958,8988,8746,8748,11249,356898.0,24613632.0
2014-10-29,8746,8897,8656,8778,11313,358128.0,24613632.0
2014-10-30,8868,8868,8414,8445,15187,344591.0,24613632.0
2014-10-31,8506,8506,8234,8386,18253,342129.0,24613632.0
2014-11-03,8415,8415,8144,8205,12901,334745.0,24613632.0
2014-11-04,8325,8354,7872,7963,18035,324900.0,24613632.0
2014-11-05,7932,8203,7721,7722,18552,315054.0,24613632.0
2014-11-06,7871,7932,7419,7812,31171,318747.0,24613632.0
2014-11-07,7811,8565,7631,8386,43232,342129.0,24613632.0
2014-11-10,8234,8596,8203,8567,29947,349514.0,24613632.0
2014-11-11,8687,9832,8687,9350,301232,381511.0,24613632.0
2014-11-12,9440,9440,8897,9049,61884,369204.0,24613632.0
2014-11-13,8958,9320,8958,9110,26562,371666.0,24613632.0
2014-11-14,9048,9078,8746,8898,20145,363051.0,24613632.0
2014-11-17,8927,8927,8384,8416,29468,343360.0,24613632.0
2014-11-18,8325,8626,8264,8416,13573,343360.0,24613632.0
2014-11-19,8626,8656,8294,8476,12707,345822.0,24613632.0
2014-11-20,8475,8565,8144,8235,27071,335976.0,24613632.0
2014-11-21,8143,8324,8143,8264,9986,337207.0,24613632.0
2014-11-24,8264,8445,8143,8174,15636,333515.0,24613632.0
2014-11-25,8203,9229,8173,8838,104538,360590.0,24613632.0
2014-11-26,8837,8837,8475,8567,25643,349514.0,24613632.0
2014-11-27,8656,9199,8565,8778,56832,358128.0,24613632.0
2014-11-28,8868,8897,8506,8657,22204,353206.0,24613632.0
2014-12-01,8656,8716,8445,8536,10409,348283.0,24613632.0
2014-12-02,8535,8626,8264,8416,18460,343360.0,24613632.0
2014-12-03,8414,8565,8264,8264,15042,337207.0,24613632.0
2014-12-04,8264,8656,8264,8445,13821,344591.0,24613632.0
2014-12-05,8595,8595,8173,8355,24070,340899.0,24613632.0
2014-12-08,8415,8687,8234,8687,19308,354436.0,24613632.0
2014-12-09,8565,8565,8294,8325,25332,339668.0,24613632.0
2014-12-10,8445,8445,8144,8205,16247,334745.0,24613632.0
2014-12-11,8203,8445,8022,8205,14647,334745.0,24613632.0
2014-12-12,8203,8203,8022,8205,13472,334745.0,24613632.0
2014-12-15,7992,8203,7992,8114,11316,331053.0,24613632.0
2014-12-16,8022,8083,7841,7963,18716,324900.0,24613632.0
2014-12-17,8083,8264,7902,8144,10220,332284.0,24613632.0
2014-12-18,8144,8234,7811,7843,23825,319977.0,24613632.0
2014-12-19,8083,8083,7872,7963,7849,324900.0,24613632.0
2014-12-22,7963,7963,7660,7782,23936,317516.0,24613632.0
2014-12-23,7902,7962,7631,7722,10949,315054.0,24613632.0
2014-12-24,7902,7992,7690,7993,11812,326131.0,24613632.0
2014-12-26,8083,8173,7841,7902,19288,322439.0,24613632.0
2014-12-29,8022,8144,7902,8024,11895,327361.0,24613632.0
2014-12-30,8083,8445,8022,8416,39118,343360.0,24613632.0
2015-01-02,8535,8535,8203,8205,13828,334745.0,24613632.0
2015-01-05,8144,8234,8053,8205,7415,334745.0,24613632.0
2015-01-06,8083,8233,8083,8174,7781,333515.0,24613632.0
2015-01-07,8264,8384,8022,8083,18971,329823.0,24613632.0
2015-01-08,8113,8234,7932,8054,16490,328592.0,24613632.0
2015-01-09,8083,8384,8022,8295,25573,338437.0,24613632.0
2015-01-12,8414,8475,8173,8264,10431,337207.0,24613632.0
2015-01-13,8264,8505,8173,8445,34368,344591.0,24613632.0
2015-01-14,8506,8687,8294,8295,16037,338437.0,24613632.0
2015-01-15,8414,8656,8233,8355,14974,340899.0,24613632.0
2015-01-16,8354,8687,8264,8626,33609,351975.0,24613632.0
2015-01-19,9893,9893,9893,9893,142784,403664.0,24613632.0
2015-01-20,10737,10798,9108,9110,713019,371666.0,24613632.0
2015-01-21,9048,9259,8746,8929,182802,364282.0,24613632.0
2015-01-22,8958,9048,8687,8748,55575,356898.0,24613632.0
2015-01-23,8837,9018,8475,8778,67403,358128.0,24613632.0
2015-01-26,8777,8958,8475,8567,59923,349514.0,24613632.0
2015-01-27,8687,8958,8565,8807,42317,359359.0,24613632.0
2015-01-28,8807,8868,8445,8868,64236,361820.0,24613632.0
2015-01-29,8868,9018,8687,8838,36638,360590.0,24613632.0
2015-01-30,8837,9169,8837,9169,66621,374127.0,24613632.0
2015-02-02,9169,9350,9018,9291,43965,379050.0,24613632.0
2015-02-03,9289,9350,9108,9110,35243,371666.0,24613632.0
2015-02-04,9018,9169,8927,9049,28790,369204.0,24613632.0
2015-02-05,8927,9289,8868,9230,26681,376589.0,24613632.0
2015-02-06,9259,9440,9048,9049,21456,369204.0,24613632.0
2015-02-09,8988,9048,8687,8687,29195,354436.0,24613632.0
2015-02-10,8746,8927,8687,8929,17510,364282.0,24613632.0
2015-02-11,8988,9018,8807,8929,12215,364282.0,24613632.0
2015-02-12,8868,8927,8746,8898,18975,363051.0,24613632.0
2015-02-13,8927,9018,8626,8717,30717,355667.0,24613632.0
2015-02-16,8687,8868,8687,8838,13800,360590.0,24613632.0
2015-02-17,8776,9108,8687,9079,19443,370435.0,24613632.0
2015-02-23,9078,9108,8807,9049,16910,369204.0,24613632.0
2015-02-24,9048,9108,8837,8929,19964,364282.0,24613632.0
2015-02-25,8988,8988,8807,8898,11206,363051.0,24613632.0
2015-02-26,8897,9048,8777,8988,21996,366743.0,24613632.0
2015-02-27,9078,9229,8958,8959,25415,365512.0,24613632.0
2015-03-02,8958,9621,8958,9531,111005,388895.0,24613632.0
2015-03-03,9531,9561,9199,9411,40440,383973.0,24613632.0
2015-03-04,9380,9561,9229,9411,31358,383973.0,24613632.0
2015-03-05,9380,9772,9169,9531,62210,388895.0,24613632.0
2015-03-06,9591,10074,9229,9260,109993,377819.0,24613632.0
2015-03-09,9259,9350,9139,9230,11961,376589.0,24613632.0
2015-03-10,9169,9259,8927,8929,29167,364282.0,24613632.0
2015-03-11,8868,9048,8746,8838,20696,360590.0,24613632.0
2015-03-12,8868,8988,8746,8988,20261,366743.0,24613632.0
2015-03-13,8897,9229,8837,8898,25381,363051.0,24613632.0
2015-03-16,8837,8927,8656,8748,24089,356898.0,24613632.0
2015-03-17,8777,8958,8656,8868,16918,361820.0,24613632.0
2015-03-18,8927,9229,8716,9169,48449,374127.0,24613632.0
2015-03-19,9139,9229,8958,9049,26942,369204.0,24613632.0
2015-03-20,9048,9048,8837,8959,28339,365512.0,24613632.0
2015-03-23,8988,8988,8837,8898,17828,363051.0,24613632.0
2015-03-24,8927,9169,8897,9139,28957,372897.0,24613632.0
2015-03-25,9259,10496,9229,10497,478116,428277.0,24613632.0
2015-03-26,10375,11854,10345,11794,539167,481197.0,24613632.0
2015-03-27,12246,12336,10044,10074,400988,411048.0,24613632.0
2015-03-30,10134,10225,9591,9712,220358,396279.0,24613632.0
2015-03-31,9772,9983,9621,9954,103616,406125.0,24613632.0
2015-04-01,9953,10949,9863,10467,240557,427047.0,24613632.0
2015-04-02,10436,10647,10104,10255,116471,418432.0,24613632.0
2015-04-03,10315,10587,10104,10406,73890,424585.0,24613632.0
2015-04-06,10526,11189,10466,11160,230935,455352.0,24613632.0
2015-04-07,11039,11582,10888,11251,113694,459044.0,24613632.0
2015-04-08,11160,11311,10888,11130,87446,454122.0,24613632.0
2015-04-09,10949,11099,10647,10738,66778,438123.0,24613632.0
2015-04-10,10737,11250,10496,11100,74276,452891.0,24613632.0
2015-04-13,11099,11401,11039,11311,82400,461506.0,24613632.0
2015-04-14,11341,11431,10375,10919,99924,445507.0,24613632.0
2015-04-15,10949,11189,10858,10979,62579,447968.0,24613632.0
2015-04-16,10979,11130,10587,10738,57161,438123.0,24613632.0
2015-04-17,10858,10858,10406,10678,72370,435661.0,24613632.0
2015-04-20,10496,10587,10134,10436,78964,425816.0,24613632.0
2015-04-21,10406,10466,10134,10467,61232,427047.0,24613632.0
2015-04-22,10496,12035,10255,12035,747689,491042.0,24613632.0
2015-04-23,12397,12487,10617,10889,396438,444276.0,24613632.0
2015-04-24,10949,10979,10194,10376,227248,423354.0,24613632.0
2015-04-27,10677,10858,10375,10617,77381,433200.0,24613632.0
2015-04-28,10556,10888,10436,10467,60451,427047.0,24613632.0
2015-04-29,10496,10858,10436,10678,41712,435661.0,24613632.0
2015-04-30,10617,10737,10466,10617,29272,433200.0,24613632.0
2015-05-04,10828,10858,10436,10648,30326,434431.0,24613632.0
2015-05-06,10617,10677,10225,10376,53102,423354.0,24613632.0
2015-05-07,10375,10677,10375,10587,50258,431969.0,24613632.0
2015-05-08,10617,10858,10406,10738,44079,438123.0,24613632.0
2015-05-11,10949,11160,10707,10768,66078,439353.0,24613632.0
2015-05-12,10798,11009,10768,10979,42271,447968.0,24613632.0
2015-05-13,10979,11099,10798,10949,47823,446737.0,24613632.0
2015-05-14,10918,11461,10858,11311,81257,461506.0,24613632.0
2015-05-15,11401,11401,10888,11160,62059,455352.0,24613632.0
2015-05-18,11160,11280,10647,10708,63674,436892.0,24613632.0
2015-05-19,10707,10918,10617,10859,38082,443045.0,24613632.0
2015-05-20,10918,10979,10406,10467,69236,427047.0,24613632.0
2015-05-21,10496,10617,10436,10587,35765,431969.0,24613632.0
2015-05-22,10617,10737,10436,10678,45079,435661.0,24613632.0
2015-05-26,10737,10828,10375,10708,51697,436892.0,24613632.0
2015-05-27,10707,10707,10406,10527,26036,429508.0,24613632.0
2015-05-28,10617,10647,10436,10497,18028,428277.0,24613632.0
2015-05-29,10496,10677,10375,10617,24866,433200.0,24613632.0
2015-06-01,10677,10677,10044,10105,50139,412278.0,24613632.0
2015-06-02,9832,9953,9501,9653,102255,393818.0,24613632.0
2015-06-03,9289,9893,9289,9562,45317,390126.0,24613632.0
2015-06-04,9531,9863,9470,9653,34017,393818.0,24613632.0
2015-06-05,9651,9651,9380,9411,43485,383973.0,24613632.0
2015-06-08,9500,9832,9259,9803,45460,399972.0,24613632.0
2015-06-09,9712,9772,9531,9712,31898,396279.0,24613632.0
2015-06-10,9712,9953,9591,9653,47615,393818.0,24613632.0
2015-06-11,9651,10194,9470,10195,62477,415970.0,24613632.0
2015-06-12,10044,10225,9772,9834,45629,401202.0,24613632.0
2015-06-15,9651,9742,9501,9653,19381,393818.0,24613632.0
2015-06-16,9893,9893,9229,9562,27206,390126.0,24613632.0
2015-06-17,9712,9712,9320,9682,14348,395049.0,24613632.0
2015-06-18,9772,9772,9501,9592,17061,391357.0,24613632.0
2015-06-19,9712,9712,9289,9350,36943,381511.0,24613632.0
2015-06-22,9410,10798,9350,10406,126659,424585.0,24613632.0
2015-06-23,10677,11009,10406,10708,84755,436892.0,24613632.0
2015-06-24,10707,11130,10707,11040,78863,450429.0,24613632.0
2015-06-25,10828,11039,10707,10979,46355,447968.0,24613632.0
2015-06-26,10949,11039,10647,10648,44916,434431.0,24613632.0
2015-06-29,10194,10647,10164,10346,60497,422124.0,24613632.0
2015-06-30,10436,11250,10194,11251,73794,459044.0,24613632.0
2015-07-01,11401,11461,10737,11160,73089,455352.0,24613632.0
2015-07-02,11099,11401,10858,11130,58666,454122.0,24613632.0
2015-07-03,11130,11189,10858,11010,45306,449199.0,24613632.0
2015-07-06,11069,11069,10466,10708,44302,436892.0,24613632.0
2015-07-07,10828,10858,10164,10497,48156,428277.0,24613632.0
2015-07-08,10556,10556,10164,10255,31400,418432.0,24613632.0
2015-07-09,10104,10345,9832,10316,32097,420893.0,24613632.0
2015-07-10,10737,10737,10164,10316,32461,420893.0,24613632.0
2015-07-13,10798,11160,10315,10587,74752,431969.0,24613632.0
2015-07-14,10737,10737,10375,10376,39472,423354.0,24613632.0
2015-07-15,10375,10556,10255,10436,36026,425816.0,24613632.0
2015-07-16,10466,10556,10134,10436,37033,425816.0,24613632.0
2015-07-17,10436,10647,10194,10346,37670,422124.0,24613632.0
2015-07-20,10375,10647,10134,10467,58690,427047.0,24613632.0
2015-07-21,10375,11793,10375,11040,197661,450429.0,24613632.0
2015-07-22,11160,11763,11039,11764,235437,479966.0,24613632.0
2015-07-23,11763,12487,11551,12005,316550,489811.0,24613632.0
2015-07-24,11913,12004,10979,11613,117376,473812.0,24613632.0
2015-07-27,11732,12336,11220,11221,119511,457814.0,24613632.0
2015-07-28,10949,11673,10918,11462,58420,467659.0,24613632.0
2015-07-29,11642,11642,11220,11221,30923,457814.0,24613632.0
2015-07-30,11069,11673,11069,11583,65437,472582.0,24613632.0
2015-07-31,11703,11703,11099,11553,43548,471351.0,24613632.0
2015-08-03,11612,11612,10949,11462,78442,467659.0,24613632.0
2015-08-04,11461,11551,10707,10889,122047,444276.0,24613632.0
2015-08-05,11009,11009,10255,10436,149962,425816.0,24613632.0
2015-08-06,10406,10436,9923,10255,121653,418432.0,24613632.0
2015-08-07,10315,10436,10164,10406,50015,424585.0,24613632.0
2015-08-10,10496,10496,10074,10074,40081,411048.0,24613632.0
2015-08-11,10225,10436,10044,10105,48555,412278.0,24613632.0
2015-08-12,10225,10556,9923,10255,71913,418432.0,24613632.0
2015-08-13,10345,10556,10134,10376,36211,423354.0,24613632.0
2015-08-17,10285,10768,10285,10406,34728,424585.0,24613632.0
2015-08-18,10375,10798,10375,10678,72515,435661.0,24613632.0
2015-08-19,10466,10647,10315,10617,48139,433200.0,24613632.0
2015-08-20,10798,11703,10647,11402,108647,465198.0,24613632.0
2015-08-21,11160,11189,10345,10859,58758,443045.0,24613632.0
2015-08-24,10707,10979,10044,10286,54755,419662.0,24613632.0
2015-08-25,10526,10526,9651,10105,91140,412278.0,24613632.0
2015-08-26,9953,10345,9953,10346,56070,422124.0,24613632.0
2015-08-27,10406,10466,10013,10135,55996,413509.0,24613632.0
2015-08-28,10164,10677,10134,10316,43705,420893.0,24613632.0
2015-08-31,10255,10375,10074,10255,34228,418432.0,24613632.0
2015-09-01,10194,10315,9893,10044,35727,409817.0,24613632.0
2015-09-02,9742,9923,9501,9924,82446,404894.0,24613632.0
2015-09-03,9923,10194,9832,10074,26887,411048.0,24613632.0
2015-09-04,10104,10224,9531,9622,42114,392587.0,24613632.0
2015-09-07,9561,9742,9320,9472,26266,386434.0,24613632.0
2015-09-08,9470,9591,8746,9019,69098,367974.0,24613632.0
2015-09-09,9139,9320,8958,9230,30770,376589.0,24613632.0
2015-09-10,9229,9319,9048,9260,22908,377819.0,24613632.0
2015-09-11,9289,9863,9229,9773,58162,398741.0,24613632.0
2015-09-14,9772,9893,9440,9472,33372,386434.0,24613632.0
2015-09-15,9470,9863,9470,9712,30779,396279.0,24613632.0
2015-09-16,9893,9893,9651,9682,26877,395049.0,24613632.0
2015-09-17,9772,9832,9531,9531,19700,388895.0,24613632.0
2015-09-18,9772,9802,9531,9622,31799,392587.0,24613632.0
2015-09-21,9621,10436,9470,10135,71233,413509.0,24613632.0
2015-09-22,10315,10979,10164,10497,166284,428277.0,24613632.0
2015-09-23,10496,10677,10255,10557,44891,430739.0,24613632.0
2015-09-24,10737,10858,10556,10617,40851,433200.0,24613632.0
2015-09-25,10768,10768,10466,10648,12262,434431.0,24613632.0
2015-09-30,10436,10858,9953,10286,32569,419662.0,24613632.0
2015-10-01,10496,10858,10315,10648,36549,434431.0,24613632.0
2015-10-02,10707,11250,10647,11251,111448,459044.0,24613632.0
2015-10-05,11763,13754,10737,10919,621317,445507.0,24613632.0
2015-10-06,10979,11099,10466,10557,96298,430739.0,24613632.0
2015-10-07,10798,10798,10285,10316,57735,420893.0,24613632.0
2015-10-08,10315,10647,10194,10436,36674,425816.0,24613632.0
2015-10-12,10315,10556,10315,10497,28483,428277.0,24613632.0
2015-10-13,10436,10496,10134,10195,38426,415970.0,24613632.0
2015-10-14,10194,10225,9832,10074,49415,411048.0,24613632.0
2015-10-15,9953,10225,9953,10165,18974,414740.0,24613632.0
2015-10-16,10164,10194,9863,10015,31409,408586.0,24613632.0
2015-10-19,9983,10134,9863,10074,20341,411048.0,24613632.0
2015-10-20,10104,10164,9832,10105,34297,412278.0,24613632.0
2015-10-21,10134,10134,9802,9834,47253,401202.0,24613632.0
2015-10-22,9893,10013,9651,9773,26966,398741.0,24613632.0
2015-10-23,9862,9953,9651,9682,27663,395049.0,24613632.0
2015-10-26,9651,9772,9621,9682,18437,395049.0,24613632.0
2015-10-27,9682,9772,9561,9743,18007,397510.0,24613632.0
2015-10-28,9651,9832,9531,9682,17722,395049.0,24613632.0
2015-10-29,9651,9712,9440,9501,23789,387665.0,24613632.0
2015-10-30,9621,9772,9470,9501,24208,387665.0,24613632.0
2015-11-02,9651,10134,9651,9893,62160,403664.0,24613632.0
2015-11-03,9893,9983,9772,9893,12536,403664.0,24613632.0
2015-11-04,9832,9923,9682,9834,16307,401202.0,24613632.0
2015-11-05,9983,9983,9712,9773,13987,398741.0,24613632.0
2015-11-06,9742,10043,9470,9863,29388,402433.0,24613632.0
2015-11-09,9953,9953,9561,9592,28210,391357.0,24613632.0
2015-11-10,9591,9591,9199,9200,42333,375358.0,24613632.0
2015-11-11,9410,9410,9108,9230,11828,376589.0,24613632.0
2015-11-12,9289,9501,9229,9381,14262,382742.0,24613632.0
2015-11-13,9350,9350,8988,8988,26601,366743.0,24613632.0
2015-11-16,8958,9139,8746,9110,25965,371666.0,24613632.0
2015-11-17,9139,9320,9018,9110,21365,371666.0,24613632.0
2015-11-18,9320,9320,9048,9169,13136,460003.0,30263349.0
2015-11-19,9169,9380,9048,9200,16209,461516.0,30263349.0
2015-11-20,9138,9289,9138,9260,12370,464542.0,30263349.0
2015-11-23,9289,9380,9048,9350,20295,469082.0,30263349.0
2015-11-24,9350,9470,9229,9411,17845,472108.0,30263349.0
2015-11-25,9320,9531,9108,9110,19886,456977.0,30263349.0
2015-11-26,9169,9199,9048,9049,15583,453950.0,30263349.0
2015-11-27,9078,9169,8927,9049,12351,453950.0,30263349.0
2015-11-30,9048,9078,8687,8868,17641,444871.0,30263349.0
2015-12-01,8868,8988,8506,8597,35000,431253.0,30263349.0
2015-12-02,8716,8746,8565,8657,19022,434279.0,30263349.0
2015-12-03,8656,8807,8445,8506,29124,426713.0,30263349.0
2015-12-04,8445,8595,8324,8536,8281,428226.0,30263349.0
2015-12-07,8595,8595,8264,8445,13786,423687.0,30263349.0
2015-12-08,8445,8445,7963,8205,43781,411582.0,30263349.0
2015-12-09,8203,8264,8083,8083,5742,405529.0,30263349.0
2015-12-10,8083,8143,7721,7902,27029,396450.0,30263349.0
2015-12-11,8083,8113,7902,7933,15383,397963.0,30263349.0
2015-12-14,7872,7902,7088,7088,51702,355594.0,30263349.0
2015-12-15,6997,7239,6635,6968,48067,349542.0,30263349.0
2015-12-16,7058,7479,6967,7330,21311,367700.0,30263349.0
2015-12-17,7329,8475,7298,7873,62176,394937.0,30263349.0
2015-12-18,7690,8354,7690,8264,29277,414608.0,30263349.0
2015-12-21,8113,8294,7992,8264,10710,414608.0,30263349.0
2015-12-22,8294,8294,7963,7963,8415,399476.0,30263349.0
2015-12-23,8022,8113,7902,8054,23300,404016.0,30263349.0
2015-12-24,8053,8144,8022,8054,4297,404016.0,30263349.0
2015-12-28,8144,8144,7691,7782,10446,390397.0,30263349.0
2015-12-29,7781,7811,7631,7812,9912,391910.0,30263349.0
2015-12-30,7841,7963,7691,7692,12067,385858.0,30263349.0
2016-01-04,7660,7902,7601,7662,9368,384345.0,30263349.0
2016-01-05,7601,7782,7479,7692,10931,385858.0,30263349.0
2016-01-06,7721,7721,7420,7420,10714,372239.0,30263349.0
2016-01-07,7540,7690,7329,7541,13717,378292.0,30263349.0
2016-01-08,7540,7782,7389,7601,13438,381318.0,30263349.0
2016-01-11,7782,8053,7601,7873,20406,394937.0,30263349.0
2016-01-12,7962,7962,7631,7722,8896,387371.0,30263349.0
2016-01-13,7782,7841,7601,7662,12733,384345.0,30263349.0
2016-01-14,7600,7600,7298,7450,20819,373752.0,30263349.0
2016-01-15,7540,7660,7269,7390,16321,370726.0,30263349.0
2016-01-18,7298,7479,7269,7360,3757,369213.0,30263349.0
2016-01-19,7509,7509,7269,7450,6901,373752.0,30263349.0
2016-01-20,7479,7479,6997,7179,23466,360134.0,30263349.0
2016-01-21,7359,7359,7058,7149,3519,358621.0,30263349.0
2016-01-22,7239,7239,7058,7149,5406,358621.0,30263349.0
2016-01-25,7148,7420,7058,7119,12593,357108.0,30263349.0
2016-01-26,7058,7208,6997,7088,6491,355594.0,30263349.0
2016-01-27,7058,7239,7027,7088,7083,355594.0,30263349.0
2016-01-28,6967,7117,6967,7119,5239,357108.0,30263349.0
2016-01-29,7148,7178,7058,7149,9229,358621.0,30263349.0
2016-02-01,7148,7269,7117,7179,6637,360134.0,30263349.0
2016-02-02,7178,7239,6936,7179,8457,360134.0,30263349.0
2016-02-03,7208,7208,6967,7028,7728,352568.0,30263349.0
2016-02-04,7148,7721,7148,7390,30905,370726.0,30263349.0
2016-02-05,7479,7992,7359,7812,28458,391910.0,30263349.0
2016-02-11,7510,8022,7479,7601,25448,381318.0,30263349.0
2016-02-12,7570,7751,7058,7058,16655,354081.0,30263349.0
2016-02-15,7088,7540,7088,7239,8882,363160.0,30263349.0
2016-02-16,7510,7570,7359,7481,4420,375266.0,30263349.0
2016-02-17,7570,7570,7178,7209,20505,361647.0,30263349.0
2016-02-18,7239,7359,7148,7300,14815,366187.0,30263349.0
2016-02-19,7208,7359,7208,7300,4104,366187.0,30263349.0
2016-02-22,7269,7389,7239,7360,6087,369213.0,30263349.0
