현대위아(011210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-12,64000,65200,63000,65200,155790,1773119.0,27195083.0
2017-10-13,65300,66000,63200,64300,248141,1748644.0,27195083.0
2017-10-16,64700,66500,63600,65300,193474,1775839.0,27195083.0
2017-10-17,65400,65400,63800,64200,142551,1745924.0,27195083.0
2017-10-18,64100,65700,63600,65500,170719,1781278.0,27195083.0
2017-10-19,65500,67200,65200,65500,151872,1781278.0,27195083.0
2017-10-20,65100,65800,64700,65600,95354,1783997.0,27195083.0
2017-10-23,65500,66400,65200,66000,94762,1794875.0,27195083.0
2017-10-24,66300,66600,65600,66600,85348,1811193.0,27195083.0
2017-10-25,66700,66700,64900,65900,102387,1792156.0,27195083.0
2017-10-26,66100,70300,65400,69900,413445,1900936.0,27195083.0
2017-10-27,70000,70200,68500,69000,266779,1876461.0,27195083.0
2017-10-30,65900,66600,63200,63500,601536,1726888.0,27195083.0
2017-10-31,63500,65200,63200,64500,347112,1754083.0,27195083.0
2017-11-01,64100,64900,64000,64400,131452,1751363.0,27195083.0
2017-11-02,64400,64600,63800,64300,130622,1748644.0,27195083.0
2017-11-03,64600,66300,64500,65600,177409,1783997.0,27195083.0
2017-11-06,65200,66500,65000,65700,125917,1786717.0,27195083.0
2017-11-07,65300,65500,64000,64300,177731,1748644.0,27195083.0
2017-11-08,64100,65200,64000,64700,99231,1759522.0,27195083.0
2017-11-09,65000,65500,64800,64800,149232,1762241.0,27195083.0
2017-11-10,64700,65500,64600,64800,68641,1762241.0,27195083.0
2017-11-13,65600,69400,65400,68700,483317,1868302.0,27195083.0
2017-11-14,68800,69200,66800,67800,149756,1843827.0,27195083.0
2017-11-15,67500,68900,67000,67100,122390,1824790.0,27195083.0
2017-11-16,67300,67700,66200,67000,100122,1822071.0,27195083.0
2017-11-17,67300,67300,65000,65600,181936,1783997.0,27195083.0
2017-11-20,66000,66100,64600,64900,140797,1764961.0,27195083.0
2017-11-21,65200,65800,64500,65500,109096,1781278.0,27195083.0
2017-11-22,65000,65800,64300,64700,115110,1759522.0,27195083.0
2017-11-23,64500,65000,64100,64800,111749,1762241.0,27195083.0
2017-11-24,64400,64900,64300,64800,65216,1762241.0,27195083.0
2017-11-27,64800,65400,64400,64900,89160,1764961.0,27195083.0
2017-11-28,64800,66600,64200,65900,121799,1792156.0,27195083.0
2017-11-29,65900,66700,65700,66300,87972,1803034.0,27195083.0
2017-11-30,66600,68800,66500,67700,276919,1841107.0,27195083.0
2017-12-01,67400,68000,65900,66300,128019,1803034.0,27195083.0
2017-12-04,66500,66500,64800,65300,151715,1775839.0,27195083.0
2017-12-05,65300,66800,65100,66600,92949,1811193.0,27195083.0
2017-12-06,66600,67700,66100,66400,106812,1805754.0,27195083.0
2017-12-07,66400,67400,66100,66600,81453,1811193.0,27195083.0
2017-12-08,66600,67300,64700,65100,106274,1770400.0,27195083.0
2017-12-11,64900,65100,61900,62100,301452,1688815.0,27195083.0
2017-12-12,61700,62900,61400,61800,161495,1680656.0,27195083.0
2017-12-13,62100,63200,62000,62600,86255,1702412.0,27195083.0
2017-12-14,62800,64000,61700,61700,174172,1677937.0,27195083.0
2017-12-15,62400,63800,62300,63800,106756,1735046.0,27195083.0
2017-12-18,63800,63900,62800,63500,67778,1726888.0,27195083.0
2017-12-19,63500,64200,63200,63800,67204,1735046.0,27195083.0
2017-12-20,64000,64500,63400,63500,71101,1726888.0,27195083.0
2017-12-21,63700,64100,62400,62600,71601,1702412.0,27195083.0
2017-12-22,63100,63600,62600,63600,65726,1729607.0,27195083.0
2017-12-26,63300,64200,63200,63600,70044,1729607.0,27195083.0
2017-12-27,63400,64600,62500,64600,96227,1756802.0,27195083.0
2017-12-28,64600,65000,63500,65000,95653,1767680.0,27195083.0
2018-01-02,64100,64800,63400,64000,94969,1740485.0,27195083.0
2018-01-03,63000,64400,63000,63700,82180,1732327.0,27195083.0
2018-01-04,63700,63700,62400,62500,161982,1699693.0,27195083.0
2018-01-05,62500,63100,62400,62800,72850,1707851.0,27195083.0
2018-01-08,63000,63500,62800,63300,64142,1721449.0,27195083.0
2018-01-09,62900,63900,62800,63800,101988,1735046.0,27195083.0
2018-01-10,63800,66700,63500,65800,213376,1789436.0,27195083.0
2018-01-11,66000,66000,64400,64700,126423,1759522.0,27195083.0
2018-01-12,64700,65000,63700,63800,89338,1735046.0,27195083.0
2018-01-15,63800,64100,62700,63600,94449,1729607.0,27195083.0
2018-01-16,63200,64500,63200,64200,76006,1745924.0,27195083.0
2018-01-17,63800,64500,63600,64200,57883,1745924.0,27195083.0
2018-01-18,64300,64300,63600,64000,51486,1740485.0,27195083.0
2018-01-19,63900,65700,63600,65600,158235,1783997.0,27195083.0
2018-01-22,65800,66400,64600,64800,93955,1762241.0,27195083.0
2018-01-23,64800,66300,64300,64700,121624,1759522.0,27195083.0
2018-01-24,64500,65600,64400,65600,95640,1783997.0,27195083.0
2018-01-25,65300,66500,65300,66200,120096,1800314.0,27195083.0
2018-01-26,65500,65800,61600,62100,786447,1688815.0,27195083.0
2018-01-29,61800,62300,61200,61700,273086,1677937.0,27195083.0
2018-01-30,61800,62300,61200,61400,240078,1669778.0,27195083.0
2018-01-31,61000,61900,60600,61900,201210,1683376.0,27195083.0
2018-02-01,61800,61900,61000,61200,143960,1664339.0,27195083.0
2018-02-02,61200,63300,61100,62300,293196,1694254.0,27195083.0
2018-02-05,61900,62400,61100,61500,163236,1672498.0,27195083.0
2018-02-06,60500,60700,59000,59900,303275,1628985.0,27195083.0
2018-02-07,60200,60400,58700,58700,263889,1596351.0,27195083.0
2018-02-08,58500,59200,57700,58100,247067,1580034.0,27195083.0
2018-02-09,57000,57100,56100,56700,193380,1541961.0,27195083.0
2018-02-12,56700,56800,54900,55200,211448,1501169.0,27195083.0
2018-02-13,55300,55900,54500,54500,176181,1482132.0,27195083.0
2018-02-14,54500,55200,54000,54400,111069,1479413.0,27195083.0
2018-02-19,54700,55700,54700,55600,98019,1512047.0,27195083.0
2018-02-20,55400,56100,55100,55500,79415,1509327.0,27195083.0
2018-02-21,55500,56800,55000,56400,127304,1533803.0,27195083.0
2018-02-22,56200,57000,55700,56800,99366,1544681.0,27195083.0
2018-02-23,57000,57400,56700,57400,83530,1560998.0,27195083.0
2018-02-26,57700,58200,57600,57800,92527,1571876.0,27195083.0
2018-02-27,58000,58300,57500,58100,64953,1580034.0,27195083.0
2018-02-28,57900,58100,57300,58100,100066,1580034.0,27195083.0
2018-03-02,57100,57200,55500,55600,208786,1512047.0,27195083.0
2018-03-05,55000,56000,54500,54600,73623,1484852.0,27195083.0
2018-03-06,55200,55600,54900,55500,73118,1509327.0,27195083.0
2018-03-07,55100,55500,53400,53600,163046,1457656.0,27195083.0
2018-03-08,53600,54200,52900,52900,138098,1438620.0,27195083.0
2018-03-09,53200,54600,52700,54600,133983,1484852.0,27195083.0
2018-03-12,54600,55400,54300,55100,68816,1498449.0,27195083.0
2018-03-13,54700,55400,53600,54000,100165,1468534.0,27195083.0
2018-03-14,54000,54900,53400,54700,135926,1487571.0,27195083.0
2018-03-15,54700,54700,53500,54000,115802,1468534.0,27195083.0
2018-03-16,54300,55800,54300,55500,121601,1509327.0,27195083.0
2018-03-19,55000,55000,54000,54300,65195,1476693.0,27195083.0
2018-03-20,54100,55700,53700,55100,67148,1498449.0,27195083.0
2018-03-21,54900,56800,54900,56500,158479,1536522.0,27195083.0
2018-03-22,56500,56800,55700,56000,94995,1522925.0,27195083.0
2018-03-23,55000,55500,54100,54100,118083,1471254.0,27195083.0
2018-03-26,52800,54300,52700,54000,104929,1468534.0,27195083.0
2018-03-27,54400,57500,53700,55900,253334,1520205.0,27195083.0
2018-03-28,55800,58400,55700,58000,340994,1577315.0,27195083.0
2018-03-29,58000,58100,54400,55000,294472,1495730.0,27195083.0
2018-03-30,55300,55500,54700,55300,106780,1503888.0,27195083.0
2018-04-02,55400,56700,55100,55500,98607,1509327.0,27195083.0
2018-04-03,55500,55900,54800,54900,157034,1493010.0,27195083.0
2018-04-04,55300,58000,55100,57300,327710,1558278.0,27195083.0
2018-04-05,57100,57200,55500,55800,134594,1517486.0,27195083.0
2018-04-06,56100,56100,55100,55500,85902,1509327.0,27195083.0
2018-04-09,55100,55500,54400,55000,92786,1495730.0,27195083.0
2018-04-10,54200,54800,53000,53600,185289,1457656.0,27195083.0
2018-04-11,53500,53600,52000,52200,367427,1419583.0,27195083.0
2018-04-12,52300,53100,52300,52800,118055,1435900.0,27195083.0
2018-04-13,52800,52900,51600,51900,166037,1411425.0,27195083.0
2018-04-16,52000,52400,51500,51900,70757,1411425.0,27195083.0
2018-04-17,52400,53400,52100,52600,84766,1430461.0,27195083.0
2018-04-18,52600,53100,52400,52800,83344,1435900.0,27195083.0
2018-04-19,52600,53200,52200,52700,122559,1433181.0,27195083.0
2018-04-20,52800,53200,52600,52900,98458,1438620.0,27195083.0
2018-04-23,53000,53200,52500,53100,78937,1444059.0,27195083.0
2018-04-24,53100,53600,52400,52600,125317,1430461.0,27195083.0
2018-04-25,52400,53400,52000,53000,138106,1441339.0,27195083.0
2018-04-26,53000,53100,51600,51800,215858,1408705.0,27195083.0
2018-04-27,52000,53000,51700,52400,217329,1425022.0,27195083.0
2018-04-30,52100,53800,52100,53700,162866,1460376.0,27195083.0
2018-05-02,53000,53500,52400,52900,196141,1438620.0,27195083.0
2018-05-03,53000,57000,53000,55100,541668,1498449.0,27195083.0
2018-05-04,55100,55600,54100,55000,184514,1495730.0,27195083.0
2018-05-08,55000,56100,54500,54500,157919,1482132.0,27195083.0
2018-05-09,54800,55000,53700,53700,118566,1460376.0,27195083.0
2018-05-10,53700,54200,52600,52800,179358,1435900.0,27195083.0
2018-05-11,53000,53400,52500,53300,110592,1449498.0,27195083.0
2018-05-14,53500,54300,53100,53200,106616,1446778.0,27195083.0
2018-05-15,52900,53200,51200,52200,562863,1419583.0,27195083.0
2018-05-16,51600,52100,51300,51800,136898,1408705.0,27195083.0
2018-05-17,52000,52300,51400,51500,116598,1400547.0,27195083.0
2018-05-18,51300,51800,51000,51700,171547,1405986.0,27195083.0
2018-05-21,51800,52600,51700,52100,110714,1416864.0,27195083.0
2018-05-23,51900,52100,51000,51000,164769,1386949.0,27195083.0
2018-05-24,51000,51100,50000,50700,206241,1378791.0,27195083.0
2018-05-25,50200,50400,49450,49500,235906,1346157.0,27195083.0
2018-05-28,49550,51100,49300,51100,196741,1389669.0,27195083.0
2018-05-29,50500,51100,49750,51000,214022,1386949.0,27195083.0
2018-05-30,50400,50700,49200,49400,296242,1343437.0,27195083.0
2018-05-31,49600,51300,49200,50500,1722654,1373352.0,27195083.0
2018-06-01,50800,51000,49750,50400,244780,1370632.0,27195083.0
2018-06-04,50700,51100,50100,50500,138967,1373352.0,27195083.0
2018-06-05,50600,50800,49650,49900,101177,1357035.0,27195083.0
2018-06-07,49900,50100,49450,49500,181272,1346157.0,27195083.0
2018-06-08,49450,50500,49450,50000,172375,1359754.0,27195083.0
2018-06-11,49950,50100,49050,49100,201145,1335279.0,27195083.0
2018-06-12,49100,49750,49000,49150,96478,1336638.0,27195083.0
2018-06-14,49000,49000,47750,47950,300589,1304004.0,27195083.0
2018-06-15,48050,48300,47350,47500,146653,1291766.0,27195083.0
2018-06-18,47600,47750,45800,46000,219507,1250974.0,27195083.0
2018-06-19,45700,46250,44650,44750,166933,1216980.0,27195083.0
2018-06-20,44500,45150,44100,44200,167079,1202023.0,27195083.0
2018-06-21,44150,44350,42450,42650,307022,1159870.0,27195083.0
2018-06-22,42450,43250,42350,43250,117488,1176187.0,27195083.0
2018-06-25,43250,43250,42450,42800,104899,1163950.0,27195083.0
2018-06-26,42300,42850,41700,42000,151483,1142193.0,27195083.0
2018-06-27,42000,42300,40600,40800,217536,1109559.0,27195083.0
2018-06-28,41050,41400,40650,41000,142864,1114998.0,27195083.0
2018-06-29,41200,41550,40250,40750,128634,1108200.0,27195083.0
2018-07-02,40900,41150,39400,39400,137317,1071486.0,27195083.0
2018-07-03,39650,40500,39300,39700,177969,1079645.0,27195083.0
2018-07-04,39400,39600,37950,38050,236391,1034773.0,27195083.0
2018-07-05,37950,38600,37150,38400,266324,1044291.0,27195083.0
2018-07-06,38400,41350,38300,40900,334491,1112279.0,27195083.0
2018-07-09,40900,41300,40200,40550,123610,1102761.0,27195083.0
2018-07-10,40550,41150,40200,40800,109862,1109559.0,27195083.0
2018-07-11,40450,40450,39900,40300,107677,1095962.0,27195083.0
2018-07-12,40400,41550,40000,40750,203444,1108200.0,27195083.0
2018-07-13,41000,41300,40350,40800,145837,1109559.0,27195083.0
2018-07-16,40650,42750,40450,41500,213312,1128596.0,27195083.0
2018-07-17,41500,43850,41100,43600,241039,1185706.0,27195083.0
2018-07-18,43100,43800,42300,42700,175951,1161230.0,27195083.0
2018-07-19,42750,43150,42200,42350,107033,1151712.0,27195083.0
2018-07-20,42150,43750,41600,43600,153126,1185706.0,27195083.0
2018-07-23,43150,44350,42550,42650,102813,1159870.0,27195083.0
2018-07-24,43200,43200,41150,41800,154821,1136754.0,27195083.0
2018-07-25,41800,42200,40700,41200,161543,1120437.0,27195083.0
2018-07-26,41600,44400,41250,44000,376082,1196584.0,27195083.0
2018-07-27,44050,45850,42100,42100,608880,1144913.0,27195083.0
2018-07-30,42100,44350,42050,44350,241654,1206102.0,27195083.0
2018-07-31,44450,47200,44050,47100,415738,1280888.0,27195083.0
2018-08-01,47100,48850,46400,46950,389036,1276809.0,27195083.0
2018-08-02,47200,47550,45000,45300,176925,1231937.0,27195083.0
2018-08-03,45400,45650,44800,45500,91552,1237376.0,27195083.0
2018-08-06,45300,47800,45200,47350,251287,1287687.0,27195083.0
2018-08-07,47000,47700,46600,47500,111700,1291766.0,27195083.0
2018-08-08,47500,47900,46750,47600,227073,1294486.0,27195083.0
2018-08-09,47600,47700,46350,46950,143610,1276809.0,27195083.0
2018-08-10,46950,47150,45850,46500,117573,1264571.0,27195083.0
2018-08-13,46500,46900,45250,45700,82298,1242815.0,27195083.0
2018-08-14,45550,46450,45350,45700,60302,1242815.0,27195083.0
2018-08-16,45100,46150,45050,45750,80891,1244175.0,27195083.0
2018-08-17,45800,45900,45150,45700,67515,1242815.0,27195083.0
2018-08-20,45950,47500,45700,47300,110897,1286327.0,27195083.0
2018-08-21,47500,47500,45250,45400,192849,1234657.0,27195083.0
2018-08-22,45450,45600,44050,44200,183129,1202023.0,27195083.0
2018-08-23,44550,44600,43350,43500,130034,1182986.0,27195083.0
2018-08-24,43500,43600,42650,43200,96918,1174828.0,27195083.0
2018-08-27,43500,43550,42650,42750,114359,1162590.0,27195083.0
2018-08-28,43300,46000,43300,45450,426402,1236017.0,27195083.0
2018-08-29,45900,45900,44300,44900,160484,1221059.0,27195083.0
2018-08-30,45050,45100,43300,43450,173930,1181626.0,27195083.0
2018-08-31,43500,43500,42250,42650,209347,1159870.0,27195083.0
2018-09-03,42500,42650,42200,42400,77495,1153072.0,27195083.0
2018-09-04,42500,43200,41650,43050,121868,1170748.0,27195083.0
2018-09-05,42800,44500,42650,44000,221909,1196584.0,27195083.0
2018-09-06,44000,45300,43850,44450,189455,1208821.0,27195083.0
2018-09-07,44950,45400,44300,44800,138673,1218340.0,27195083.0
2018-09-10,44300,44800,43700,44200,69731,1202023.0,27195083.0
2018-09-11,44900,44900,43400,43400,82985,1180267.0,27195083.0
2018-09-12,43500,43950,43000,43050,66796,1170748.0,27195083.0
2018-09-13,43400,43400,42800,43200,89478,1174828.0,27195083.0
2018-09-14,43300,43800,42850,42900,75572,1166669.0,27195083.0
2018-09-17,42900,42950,42100,42200,85250,1147633.0,27195083.0
2018-09-18,42200,42500,41900,42400,73511,1153072.0,27195083.0
2018-09-19,42250,42650,41250,41300,134995,1123157.0,27195083.0
2018-09-20,41350,42250,40900,42150,119640,1146273.0,27195083.0
2018-09-21,41700,43150,41700,42050,103507,1143553.0,27195083.0
2018-09-27,42050,43150,41650,42550,131682,1157151.0,27195083.0
2018-09-28,42600,42800,41950,42350,105921,1151712.0,27195083.0
2018-10-01,42200,42350,41350,41850,74461,1138114.0,27195083.0
2018-10-02,41850,42850,41550,41950,100893,1140834.0,27195083.0
2018-10-04,42150,42400,39600,39900,248910,1085084.0,27195083.0
2018-10-05,40250,40600,39750,40150,85272,1091883.0,27195083.0
2018-10-08,40000,40700,39550,39700,67718,1079645.0,27195083.0
2018-10-10,39600,40550,38650,38850,118288,1056529.0,27195083.0
2018-10-11,37100,38550,37000,37000,244864,1006218.0,27195083.0
2018-10-12,36650,37400,36100,36450,210220,991261.0,27195083.0
2018-10-15,36250,36500,35100,35800,232572,973584.0,27195083.0
2018-10-16,36200,37200,35700,36650,116477,996700.0,27195083.0
2018-10-17,36700,37700,36650,37450,111172,1018456.0,27195083.0
2018-10-18,37100,37450,35000,35350,266428,961346.0,27195083.0
2018-10-19,34900,36050,34550,35800,203056,973584.0,27195083.0
2018-10-22,35800,36250,34900,36100,166673,981742.0,27195083.0
2018-10-23,35500,36250,34800,34950,144039,950468.0,27195083.0
2018-10-24,35350,36250,35000,36000,191321,979023.0,27195083.0
2018-10-25,35050,35850,32800,33400,345702,908316.0,27195083.0
2018-10-26,33400,34500,32800,33250,261277,904237.0,27195083.0
2018-10-29,33250,33850,29400,29550,550028,803615.0,27195083.0
2018-10-30,28950,30200,28950,29800,269586,810413.0,27195083.0
2018-10-31,29600,29750,28650,29600,240873,804974.0,27195083.0
2018-11-01,29700,30450,29250,30000,149013,815852.0,27195083.0
2018-11-02,30100,31100,30100,30950,163390,841688.0,27195083.0
2018-11-05,31050,31050,30000,30400,123334,826731.0,27195083.0
2018-11-06,30800,34150,30600,33100,506172,900157.0,27195083.0
2018-11-07,33000,33000,30600,30800,341745,837609.0,27195083.0
2018-11-08,31450,32100,31350,31950,227485,868883.0,27195083.0
2018-11-09,32100,33000,31500,32200,259730,875682.0,27195083.0
2018-11-12,31900,32550,31300,31400,196917,853926.0,27195083.0
2018-11-13,30700,32750,30400,32550,199512,885200.0,27195083.0
2018-11-14,32600,32900,31900,32750,164119,890639.0,27195083.0
2018-11-15,32750,32800,32150,32600,75622,886560.0,27195083.0
2018-11-16,32900,32900,32200,32800,66094,891999.0,27195083.0
2018-11-19,32700,33300,32350,32650,67040,887919.0,27195083.0
2018-11-20,32650,32850,31000,31400,145741,853926.0,27195083.0
2018-11-21,30900,32550,30700,32400,104075,881121.0,27195083.0
2018-11-22,32350,32400,30000,30200,221256,821292.0,27195083.0
2018-11-23,30300,30650,30000,30000,91008,815852.0,27195083.0
2018-11-26,29850,31100,29850,30850,99584,838968.0,27195083.0
2018-11-27,30950,33250,30750,32850,271786,893358.0,27195083.0
2018-11-28,33000,33050,32250,32750,61394,890639.0,27195083.0
2018-11-29,33300,33300,32200,32400,86230,881121.0,27195083.0
2018-11-30,32450,33600,32450,32650,187442,887919.0,27195083.0
2018-12-03,32950,33900,32950,33450,106948,909676.0,27195083.0
2018-12-04,33800,33800,32600,33250,85812,904237.0,27195083.0
2018-12-05,32450,33000,32350,32450,77538,882480.0,27195083.0
2018-12-06,33000,33600,32300,32650,92075,887919.0,27195083.0
2018-12-07,33000,33100,31950,32700,90930,889279.0,27195083.0
2018-12-10,32050,33700,31950,33600,121899,913755.0,27195083.0
2018-12-11,33600,33600,32500,32650,69785,887919.0,27195083.0
2018-12-12,32800,36600,32800,35250,492897,958627.0,27195083.0
2018-12-13,35500,36450,35050,36200,257063,984462.0,27195083.0
2018-12-14,36250,36550,35250,35650,92320,969505.0,27195083.0
2018-12-17,35350,37200,35050,36900,153465,1003499.0,27195083.0
2018-12-18,36400,37600,36300,37500,168792,1019816.0,27195083.0
2018-12-19,37600,37650,36650,37500,106114,1019816.0,27195083.0
2018-12-20,36800,38050,36550,37400,84960,1017096.0,27195083.0
2018-12-21,37350,37700,36600,37700,101522,1025255.0,27195083.0
2018-12-24,37500,38250,37000,37100,70190,1008938.0,27195083.0
2018-12-26,36300,36750,35700,36200,82855,984462.0,27195083.0
2018-12-27,36100,37200,35850,36050,69282,980383.0,27195083.0
2018-12-28,35900,36800,35900,36250,68310,985822.0,27195083.0
2019-01-02,36100,36500,35250,35600,72079,968145.0,27195083.0
2019-01-03,35600,36800,35550,35950,69893,977663.0,27195083.0
2019-01-04,35850,38350,35700,38000,180810,1033413.0,27195083.0
2019-01-07,38550,38900,37650,37850,74049,1029334.0,27195083.0
2019-01-08,37700,38450,37350,38350,73195,1042931.0,27195083.0
2019-01-09,38600,39750,38300,39300,106772,1068767.0,27195083.0
2019-01-10,38850,39400,38500,38650,83549,1051090.0,27195083.0
2019-01-11,38700,38850,37650,38700,76232,1052450.0,27195083.0
2019-01-14,38300,39000,38100,38650,58026,1051090.0,27195083.0
2019-01-15,38650,40250,38600,39250,127733,1067407.0,27195083.0
2019-01-16,39300,39300,38550,38900,91111,1057889.0,27195083.0
2019-01-17,38950,39550,38400,39350,86157,1070127.0,27195083.0
2019-01-18,39650,41600,39650,41300,214611,1123157.0,27195083.0
2019-01-21,41600,41850,40050,40100,159808,1090523.0,27195083.0
2019-01-22,40900,42400,40850,40900,246445,1112279.0,27195083.0
2019-01-23,41300,43150,41000,42900,223871,1166669.0,27195083.0
2019-01-24,43000,43650,42400,42750,213147,1162590.0,27195083.0
2019-01-25,42750,42750,41400,41450,316927,1127236.0,27195083.0
2019-01-28,41300,42200,40300,40700,228471,1106840.0,27195083.0
2019-01-29,40850,42400,40850,41800,229136,1136754.0,27195083.0
2019-01-30,41750,43350,41700,43350,225133,1178907.0,27195083.0
2019-01-31,43700,43900,42800,43650,161499,1187065.0,27195083.0
2019-02-01,43500,43500,42500,43150,125962,1173468.0,27195083.0
2019-02-07,43100,43100,41750,42550,108743,1157151.0,27195083.0
2019-02-08,42350,42900,41850,42800,86278,1163950.0,27195083.0
2019-02-11,43000,43000,41950,42300,65145,1150352.0,27195083.0
2019-02-12,42100,43100,42100,42650,83031,1159870.0,27195083.0
2019-02-13,42600,43000,41900,42350,92279,1151712.0,27195083.0
2019-02-14,42050,42250,40300,41250,225021,1121797.0,27195083.0
2019-02-15,41250,41350,40400,40750,135341,1108200.0,27195083.0
2019-02-18,40750,40750,40050,40650,137262,1105480.0,27195083.0
2019-02-19,40700,40850,39900,40000,148727,1087803.0,27195083.0
2019-02-20,40350,40850,40100,40400,127232,1098681.0,27195083.0
2019-02-21,39900,41300,39900,40600,113635,1104120.0,27195083.0
2019-02-22,40600,41200,40600,40800,64785,1109559.0,27195083.0
2019-02-25,43500,46300,42700,44050,705201,1197943.0,27195083.0
2019-02-26,44500,44850,43150,44150,243391,1200663.0,27195083.0
2019-02-27,44500,44750,44200,44600,136286,1212901.0,27195083.0
2019-02-28,44500,44550,43450,43450,128127,1181626.0,27195083.0
2019-03-04,43100,44350,42900,43100,132532,1172108.0,27195083.0
2019-03-05,43100,44600,42900,44450,152264,1208821.0,27195083.0
2019-03-06,44350,45400,43850,45100,215058,1226498.0,27195083.0
2019-03-07,45200,45200,43700,44700,148186,1215620.0,27195083.0
2019-03-08,44300,44350,43200,43250,100725,1176187.0,27195083.0
2019-03-11,43100,43250,41900,42200,94302,1147633.0,27195083.0
2019-03-12,42250,42800,42150,42650,68250,1159870.0,27195083.0
2019-03-13,43050,43050,41600,42450,78188,1154431.0,27195083.0
2019-03-14,42450,42700,41000,41350,108318,1124517.0,27195083.0
2019-03-15,41500,42150,41350,41350,164391,1124517.0,27195083.0
2019-03-18,41700,43350,41550,43300,123561,1177547.0,27195083.0
2019-03-19,43450,44500,42550,44400,131492,1207462.0,27195083.0
2019-03-20,44350,44350,43500,43700,71038,1188425.0,27195083.0
2019-03-21,43450,44300,42550,42600,134281,1158511.0,27195083.0
2019-03-22,42350,43500,42350,42450,52857,1154431.0,27195083.0
2019-03-25,41500,42800,41500,41900,58334,1139474.0,27195083.0
2019-03-26,41950,42300,41300,41800,117115,1136754.0,27195083.0
2019-03-27,41850,42050,41150,41550,75987,1129956.0,27195083.0
2019-03-28,41250,41550,38800,40100,230256,1090523.0,27195083.0
2019-03-29,40100,41450,39950,40500,81466,1101401.0,27195083.0
2019-04-01,40700,42600,40700,42400,120629,1153072.0,27195083.0
2019-04-02,41800,42750,41700,42150,71001,1146273.0,27195083.0
2019-04-03,41600,43150,41600,42950,56071,1168029.0,27195083.0
2019-04-04,43000,43300,42700,43150,45670,1173468.0,27195083.0
2019-04-05,43250,45800,42500,45700,273889,1242815.0,27195083.0
2019-04-08,45750,49000,45700,48450,471588,1317602.0,27195083.0
2019-04-09,48250,50100,48250,49700,409628,1351596.0,27195083.0
2019-04-10,49400,51000,49400,50700,300816,1378791.0,27195083.0
2019-04-11,50800,51500,50200,50600,175342,1376071.0,27195083.0
2019-04-12,50300,50400,49600,50000,138519,1359754.0,27195083.0
2019-04-15,49950,50200,48850,49000,199769,1332559.0,27195083.0
2019-04-16,49000,49850,48650,49000,104918,1332559.0,27195083.0
2019-04-17,49000,50700,49000,50500,190968,1373352.0,27195083.0
2019-04-18,50500,52800,49850,49850,352719,1355675.0,27195083.0
2019-04-19,50100,50800,49600,49650,84069,1350236.0,27195083.0
2019-04-22,49300,50700,49300,49800,103760,1354315.0,27195083.0
2019-04-23,49800,50700,49500,50500,89441,1373352.0,27195083.0
2019-04-24,50500,50800,49750,50100,118010,1362474.0,27195083.0
2019-04-25,50500,50700,48400,48500,162060,1318962.0,27195083.0
2019-04-26,48500,48500,45200,46400,425750,1261852.0,27195083.0
2019-04-29,47000,51000,46500,50500,399501,1373352.0,27195083.0
2019-04-30,50500,51200,49800,49900,207032,1357035.0,27195083.0
2019-05-02,49300,50300,48300,49800,163884,1354315.0,27195083.0
2019-05-03,49800,49950,47100,47200,275719,1283608.0,27195083.0
2019-05-07,46250,47450,45500,47250,114642,1284968.0,27195083.0
2019-05-08,46950,47600,46200,47300,79859,1286327.0,27195083.0
2019-05-09,46800,47050,45800,45850,127382,1246895.0,27195083.0
2019-05-10,46550,46550,43700,44200,281447,1202023.0,27195083.0
2019-05-13,43550,44600,43500,44000,93109,1196584.0,27195083.0
2019-05-14,43350,44500,43050,43500,71063,1182986.0,27195083.0
2019-05-15,43350,44050,42700,43550,104199,1184346.0,27195083.0
2019-05-16,46200,46200,43550,43650,200868,1187065.0,27195083.0
2019-05-17,44400,44400,42600,42800,130280,1163950.0,27195083.0
2019-05-20,42900,44300,42900,43400,105345,1180267.0,27195083.0
2019-05-21,43000,43400,42100,42650,90572,1159870.0,27195083.0
2019-05-22,42350,42950,42000,42150,71300,1146273.0,27195083.0
2019-05-23,42500,42500,41000,41850,90360,1138114.0,27195083.0
2019-05-24,41700,42200,41100,41850,104210,1138114.0,27195083.0
2019-05-27,41850,43150,41850,42950,94483,1168029.0,27195083.0
2019-05-28,42800,43450,41550,42500,160805,1155791.0,27195083.0
2019-05-29,42500,42650,41500,41650,66857,1132675.0,27195083.0
2019-05-30,41650,42250,41250,42050,70080,1143553.0,27195083.0
2019-05-31,42050,42050,39150,39200,400535,1066047.0,27195083.0
2019-06-03,39400,39400,38500,39250,204025,1067407.0,27195083.0
2019-06-04,39250,40350,39250,40100,200907,1090523.0,27195083.0
2019-06-05,40650,41850,40500,40850,201627,1110919.0,27195083.0
2019-06-07,41300,43400,41300,42650,202504,1159870.0,27195083.0
2019-06-10,43550,45400,43500,45200,258965,1229218.0,27195083.0
2019-06-11,45550,45850,44250,45550,119936,1238736.0,27195083.0
2019-06-12,45600,45850,44600,44850,67593,1219699.0,27195083.0
2019-06-13,44500,46150,44000,46150,125868,1255053.0,27195083.0
2019-06-14,45600,46100,44400,44600,97514,1212901.0,27195083.0
2019-06-17,44600,45750,44400,44900,77489,1221059.0,27195083.0
2019-06-18,45250,46900,44700,46700,124014,1270010.0,27195083.0
