신세계(004170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-07,184000,186500,184000,185500,18616,1826281.0,9845181.0
2016-10-10,187000,189500,186000,188000,38396,1850894.0,9845181.0
2016-10-11,190000,192000,186000,186500,38938,1836126.0,9845181.0
2016-10-12,188500,193500,188000,190000,48438,1870584.0,9845181.0
2016-10-13,189000,191500,186500,189000,35664,1860739.0,9845181.0
2016-10-14,191000,199000,191000,197500,113993,1944423.0,9845181.0
2016-10-17,198500,200500,197500,197500,58684,1944423.0,9845181.0
2016-10-18,198000,205000,196500,204000,101023,2008417.0,9845181.0
2016-10-19,203500,206000,201000,203000,72755,1998572.0,9845181.0
2016-10-20,205500,205500,202000,204500,31883,2013340.0,9845181.0
2016-10-21,203000,204000,196500,197000,55824,1939501.0,9845181.0
2016-10-24,198000,200500,196500,199500,28052,1964114.0,9845181.0
2016-10-25,199000,199000,185500,187500,182809,1845971.0,9845181.0
2016-10-26,186500,191500,185500,189000,59798,1860739.0,9845181.0
2016-10-27,188500,191000,188500,189000,20091,1860739.0,9845181.0
2016-10-28,188500,189000,186000,186500,21479,1836126.0,9845181.0
2016-10-31,186000,188000,186000,186000,19863,1831204.0,9845181.0
2016-11-01,186000,187000,181500,184500,18738,1816436.0,9845181.0
2016-11-02,185000,185500,181500,183000,33862,1801668.0,9845181.0
2016-11-03,184000,184000,181500,182500,15723,1796746.0,9845181.0
2016-11-04,182000,183500,179500,181500,28578,1786900.0,9845181.0
2016-11-07,183000,184500,181000,183500,26121,1806591.0,9845181.0
2016-11-08,184500,186000,183500,186000,29440,1831204.0,9845181.0
2016-11-09,189000,197000,184500,191000,156253,1880430.0,9845181.0
2016-11-10,192000,195500,191000,191500,48130,1885352.0,9845181.0
2016-11-11,190500,192000,188500,190500,23376,1875507.0,9845181.0
2016-11-14,191500,192000,188000,190500,31138,1875507.0,9845181.0
2016-11-15,191500,191500,189000,190000,19052,1870584.0,9845181.0
2016-11-16,189500,191500,186500,187000,38033,1841049.0,9845181.0
2016-11-17,188000,193500,186500,193000,31489,1900120.0,9845181.0
2016-11-18,192500,192500,189000,191000,26845,1880430.0,9845181.0
2016-11-21,192000,192000,185000,185500,37571,1826281.0,9845181.0
2016-11-22,185000,187000,184000,185500,27789,1826281.0,9845181.0
2016-11-23,184500,186500,184000,186000,21490,1831204.0,9845181.0
2016-11-24,186500,186500,182000,182500,28187,1796746.0,9845181.0
2016-11-25,183000,183000,181500,183000,23687,1801668.0,9845181.0
2016-11-28,182000,182500,180000,181000,28713,1781978.0,9845181.0
2016-11-29,180500,183500,180500,183500,20843,1806591.0,9845181.0
2016-11-30,182500,184500,180000,180500,38226,1777055.0,9845181.0
2016-12-01,180500,182000,178500,182000,23872,1791823.0,9845181.0
2016-12-02,180500,180500,175500,176000,69936,1732752.0,9845181.0
2016-12-05,177000,177000,173000,174500,36312,1717984.0,9845181.0
2016-12-06,175000,176000,173000,175500,44259,1727829.0,9845181.0
2016-12-07,174500,177000,174000,176000,26088,1732752.0,9845181.0
2016-12-08,176000,182500,176000,182500,37038,1796746.0,9845181.0
2016-12-09,182000,182000,178500,180500,25650,1777055.0,9845181.0
2016-12-12,179000,181000,178500,179500,15446,1767210.0,9845181.0
2016-12-13,181000,181000,178000,179500,25994,1767210.0,9845181.0
2016-12-14,180000,182000,178000,178500,29163,1757365.0,9845181.0
2016-12-15,179500,181500,178500,181500,32269,1786900.0,9845181.0
2016-12-16,181000,181000,178000,178500,32027,1757365.0,9845181.0
2016-12-19,182500,184500,179500,183000,83654,1801668.0,9845181.0
2016-12-20,183000,184000,181500,183500,29932,1806591.0,9845181.0
2016-12-21,182000,183500,180000,180500,30676,1777055.0,9845181.0
2016-12-22,180000,181000,176500,176500,66004,1737674.0,9845181.0
2016-12-23,177000,179000,176000,178500,31456,1757365.0,9845181.0
2016-12-26,178500,179000,175000,177500,36693,1747520.0,9845181.0
2016-12-27,176500,178000,176000,177000,27707,1742597.0,9845181.0
2016-12-28,176000,177500,175500,176000,30994,1732752.0,9845181.0
2016-12-29,176500,177500,175000,176000,22614,1732752.0,9845181.0
2017-01-02,175500,176000,171500,172000,42861,1693371.0,9845181.0
2017-01-03,172000,173500,170000,173000,34550,1703216.0,9845181.0
2017-01-04,172500,172500,171000,171500,42407,1688449.0,9845181.0
2017-01-05,173000,173500,171000,173000,25519,1703216.0,9845181.0
2017-01-06,172500,173000,171500,172500,24341,1698294.0,9845181.0
2017-01-09,173000,173000,169000,169500,49429,1668758.0,9845181.0
2017-01-10,169000,169000,167000,168000,42767,1653990.0,9845181.0
2017-01-11,169000,169000,164500,166000,76923,1634300.0,9845181.0
2017-01-12,166000,168000,165500,167000,44342,1644145.0,9845181.0
2017-01-13,167500,170500,166500,170000,39844,1673681.0,9845181.0
2017-01-16,172500,174500,171000,173500,64156,1708139.0,9845181.0
2017-01-17,174000,174500,172000,173500,41526,1708139.0,9845181.0
2017-01-18,173500,178500,171500,178500,70179,1757365.0,9845181.0
2017-01-19,177000,179000,173000,174000,65391,1713061.0,9845181.0
2017-01-20,174500,177000,173000,177000,38961,1742597.0,9845181.0
2017-01-23,178000,179500,176000,177500,45655,1747520.0,9845181.0
2017-01-24,178000,179500,176000,178000,30045,1752442.0,9845181.0
2017-01-25,179000,179000,172500,173000,40293,1703216.0,9845181.0
2017-01-26,174000,178000,173500,176000,46134,1732752.0,9845181.0
2017-01-31,175500,177500,173500,176000,28712,1732752.0,9845181.0
2017-02-01,175000,177000,171000,172000,63067,1693371.0,9845181.0
2017-02-02,172000,173500,170000,170500,47330,1678603.0,9845181.0
2017-02-03,171500,172000,169500,170500,30702,1678603.0,9845181.0
2017-02-06,171500,175000,171000,173500,32660,1708139.0,9845181.0
2017-02-07,174000,178000,173500,178000,48199,1752442.0,9845181.0
2017-02-08,178000,178000,174000,175500,30142,1727829.0,9845181.0
2017-02-09,175500,176000,173500,173500,34492,1708139.0,9845181.0
2017-02-10,175000,176000,174500,175000,36654,1722907.0,9845181.0
2017-02-13,176000,182000,175000,180000,67145,1772133.0,9845181.0
2017-02-14,180500,183000,180000,183000,53503,1801668.0,9845181.0
2017-02-15,183000,187500,181000,187000,88401,1841049.0,9845181.0
2017-02-16,187500,187500,183000,184500,42325,1816436.0,9845181.0
2017-02-17,184500,185000,181000,182000,36212,1791823.0,9845181.0
2017-02-20,183000,184000,181000,182500,17992,1796746.0,9845181.0
2017-02-21,183500,188000,183500,187500,55168,1845971.0,9845181.0
2017-02-22,187500,191000,185000,189500,87146,1865662.0,9845181.0
2017-02-23,192000,199500,192000,198000,149713,1949346.0,9845181.0
2017-02-24,196000,203500,196000,203000,110799,1998572.0,9845181.0
2017-02-27,202500,203000,197000,198000,52827,1949346.0,9845181.0
2017-02-28,197000,200000,194000,199500,74456,1964114.0,9845181.0
2017-03-02,199500,199500,191500,193000,82320,1900120.0,9845181.0
2017-03-03,187000,187500,176000,183500,174813,1806591.0,9845181.0
2017-03-06,182000,182000,176000,180500,75843,1777055.0,9845181.0
2017-03-07,181500,184000,179500,181500,55626,1786900.0,9845181.0
2017-03-08,180000,182000,178500,181500,45016,1786900.0,9845181.0
2017-03-09,181500,185500,181000,183000,52974,1801668.0,9845181.0
2017-03-10,183000,186000,181000,181500,47501,1786900.0,9845181.0
2017-03-13,181500,185000,181000,182500,30448,1796746.0,9845181.0
2017-03-14,184000,184000,181000,182000,45938,1791823.0,9845181.0
2017-03-15,182500,182500,176000,176500,44966,1737674.0,9845181.0
2017-03-16,177500,180000,177000,179000,37393,1762287.0,9845181.0
2017-03-17,180500,185500,179500,185000,60763,1821358.0,9845181.0
2017-03-20,185000,185000,180000,181500,37699,1786900.0,9845181.0
2017-03-21,182500,182500,179000,180000,40851,1772133.0,9845181.0
2017-03-22,181000,181000,178500,178500,30635,1757365.0,9845181.0
2017-03-23,179500,182500,178500,182000,36363,1791823.0,9845181.0
2017-03-24,182500,187500,181000,186500,53619,1836126.0,9845181.0
2017-03-27,187000,191000,185500,190000,72024,1870584.0,9845181.0
2017-03-28,190000,191000,187000,188000,47944,1850894.0,9845181.0
2017-03-29,189500,190500,187000,188500,30598,1855817.0,9845181.0
2017-03-30,188500,191500,187000,187500,37894,1845971.0,9845181.0
2017-03-31,187500,191000,187000,191000,38169,1880430.0,9845181.0
2017-04-03,191000,199000,191000,198500,78686,1954268.0,9845181.0
2017-04-04,198500,198500,195500,196000,41273,1929655.0,9845181.0
2017-04-05,196500,198000,190500,194000,58574,1909965.0,9845181.0
2017-04-06,192000,195500,191000,194000,24164,1909965.0,9845181.0
2017-04-07,194000,200500,193500,200000,55921,1969036.0,9845181.0
2017-04-10,200000,200000,189500,191000,61942,1880430.0,9845181.0
2017-04-11,192500,196500,189000,189500,49182,1865662.0,9845181.0
2017-04-12,191500,197500,191500,196500,62309,1934578.0,9845181.0
2017-04-13,197000,199000,195000,198500,39626,1954268.0,9845181.0
2017-04-14,198000,199000,196000,197500,21769,1944423.0,9845181.0
2017-04-17,199500,203500,194000,203000,64066,1998572.0,9845181.0
2017-04-18,204000,205500,201000,205000,60905,2018262.0,9845181.0
2017-04-19,204500,205000,200500,204000,45860,2008417.0,9845181.0
2017-04-20,204500,207000,202500,206500,43887,2033030.0,9845181.0
2017-04-21,205500,209000,205000,208000,47340,2047798.0,9845181.0
2017-04-24,208000,209000,206000,207000,25564,2037952.0,9845181.0
2017-04-25,205000,207500,202500,205500,51024,2023185.0,9845181.0
2017-04-26,203500,207500,203500,206500,33652,2033030.0,9845181.0
2017-04-27,206000,210000,202500,203500,36129,2003494.0,9845181.0
2017-04-28,201000,205000,201000,204500,35925,2013340.0,9845181.0
2017-05-02,203000,206000,200000,205000,46685,2018262.0,9845181.0
2017-05-04,202500,210000,202500,209500,64456,2062565.0,9845181.0
2017-05-08,209500,213500,207000,213500,63979,2101946.0,9845181.0
2017-05-10,214500,215000,206500,208500,73095,2052720.0,9845181.0
2017-05-11,210000,223500,207500,220500,96890,2170862.0,9845181.0
2017-05-12,220500,227000,217500,225500,124599,2220088.0,9845181.0
2017-05-15,223000,229000,221500,229000,56443,2254546.0,9845181.0
2017-05-16,229000,229500,224000,226500,53787,2229933.0,9845181.0
2017-05-17,224500,234000,223000,233500,74230,2298850.0,9845181.0
2017-05-18,230000,239000,228500,229500,73502,2259469.0,9845181.0
2017-05-19,231000,233500,227000,232500,35021,2289005.0,9845181.0
2017-05-22,235000,235000,225500,231500,55635,2279159.0,9845181.0
2017-05-23,232000,232500,225000,225500,59849,2220088.0,9845181.0
2017-05-24,227000,227500,222500,225000,41513,2215166.0,9845181.0
2017-05-25,224000,227000,223000,225000,46928,2215166.0,9845181.0
2017-05-26,227000,232000,225000,226000,74480,2225011.0,9845181.0
2017-05-29,228000,228000,224500,225500,41290,2220088.0,9845181.0
2017-05-30,226000,235000,225000,234500,76860,2308695.0,9845181.0
2017-05-31,233500,244500,232500,243500,90306,2397302.0,9845181.0
2017-06-01,241500,250500,239500,246500,94059,2426837.0,9845181.0
2017-06-02,246500,253500,245500,247500,53720,2436682.0,9845181.0
2017-06-05,249000,249000,242000,245500,38595,2416992.0,9845181.0
2017-06-07,242000,252500,242000,251500,61228,2476063.0,9845181.0
2017-06-08,253000,253000,246000,250000,47486,2461295.0,9845181.0
2017-06-09,250000,250000,245500,248000,45422,2441605.0,9845181.0
2017-06-12,251000,251000,242000,244000,37765,2402224.0,9845181.0
2017-06-13,244000,251500,244000,246500,34626,2426837.0,9845181.0
2017-06-14,246500,249500,244000,249500,31551,2456373.0,9845181.0
2017-06-15,249500,249500,241500,247000,47162,2431760.0,9845181.0
2017-06-16,248000,248000,239500,241500,41965,2377611.0,9845181.0
2017-06-19,242000,243500,235500,237000,35285,2333308.0,9845181.0
2017-06-20,235000,237000,230000,231000,70350,2274237.0,9845181.0
2017-06-21,228000,232000,223500,230000,66360,2264392.0,9845181.0
2017-06-22,228500,231000,225500,231000,47943,2274237.0,9845181.0
2017-06-23,231000,240500,230000,233500,51458,2298850.0,9845181.0
2017-06-26,234000,234000,226500,227500,31956,2239779.0,9845181.0
2017-06-27,228500,241500,227500,237000,63252,2333308.0,9845181.0
2017-06-28,238000,238500,232000,238500,29788,2348076.0,9845181.0
2017-06-29,236500,237500,232500,234500,31710,2308695.0,9845181.0
2017-06-30,231000,233000,229000,229500,35349,2259469.0,9845181.0
2017-07-03,231000,239000,230500,239000,38294,2352998.0,9845181.0
2017-07-04,236000,237500,231500,232000,21401,2284082.0,9845181.0
2017-07-05,230500,237000,230500,232500,15026,2289005.0,9845181.0
2017-07-06,232000,232000,227000,229500,38278,2259469.0,9845181.0
2017-07-07,228000,231000,227500,230500,18418,2269314.0,9845181.0
2017-07-10,228000,236000,227000,233500,40132,2298850.0,9845181.0
2017-07-11,231000,239000,231000,235500,36843,2318540.0,9845181.0
2017-07-12,235500,245000,235500,237500,77259,2338230.0,9845181.0
2017-07-13,241000,245000,236000,238500,46082,2348076.0,9845181.0
2017-07-14,237000,239000,232000,236500,36509,2328385.0,9845181.0
2017-07-17,237500,238000,229500,232000,45616,2284082.0,9845181.0
2017-07-18,232000,237000,230000,230500,36149,2269314.0,9845181.0
2017-07-19,232500,233500,230500,231000,30382,2274237.0,9845181.0
2017-07-20,230000,230500,224500,226000,48895,2225011.0,9845181.0
2017-07-21,225500,228000,223000,225000,48788,2215166.0,9845181.0
2017-07-24,226500,226500,220000,222000,40607,2185630.0,9845181.0
2017-07-25,223500,226000,221000,225000,34684,2215166.0,9845181.0
2017-07-26,227000,237000,226500,237000,78402,2333308.0,9845181.0
2017-07-27,238500,238500,231500,235500,38962,2318540.0,9845181.0
2017-07-28,233500,243000,233000,241500,61209,2377611.0,9845181.0
2017-07-31,240000,242000,234000,238000,45233,2343153.0,9845181.0
2017-08-01,238000,240500,233500,234500,40121,2308695.0,9845181.0
2017-08-02,234500,235500,230000,231000,29072,2274237.0,9845181.0
2017-08-03,231500,234500,223000,226000,62358,2225011.0,9845181.0
2017-08-04,224500,229000,224500,228500,34019,2249624.0,9845181.0
2017-08-07,229500,231500,227500,228000,23990,2244701.0,9845181.0
2017-08-08,228000,230500,224000,224500,29563,2210243.0,9845181.0
2017-08-09,223500,226000,222000,223000,33497,2195475.0,9845181.0
2017-08-10,223000,226000,220000,225500,40097,2220088.0,9845181.0
2017-08-11,207000,212000,201500,204000,344824,2008417.0,9845181.0
2017-08-14,203500,203500,194500,198000,135432,1949346.0,9845181.0
2017-08-16,198500,201500,198000,199500,83645,1964114.0,9845181.0
2017-08-17,199500,200000,196500,198500,55432,1954268.0,9845181.0
2017-08-18,197500,201500,197000,198000,52461,1949346.0,9845181.0
2017-08-21,199500,200000,192000,193000,72425,1900120.0,9845181.0
2017-08-22,194000,196500,194000,196500,42465,1934578.0,9845181.0
2017-08-23,195000,195500,193000,194500,50369,1914888.0,9845181.0
2017-08-24,194500,197000,193500,195500,44677,1924733.0,9845181.0
2017-08-25,196000,196500,193000,195000,41398,1919810.0,9845181.0
2017-08-28,195000,197000,194000,197000,28736,1939501.0,9845181.0
2017-08-29,196000,196500,192000,195000,40769,1919810.0,9845181.0
2017-08-30,193500,194500,192500,194000,40610,1909965.0,9845181.0
2017-08-31,194000,194000,190500,193000,50392,1900120.0,9845181.0
2017-09-01,193000,193500,187000,187500,80174,1845971.0,9845181.0
2017-09-04,184500,187500,182500,186500,44911,1836126.0,9845181.0
2017-09-05,186500,188000,186000,187000,31502,1841049.0,9845181.0
2017-09-06,187500,187500,181500,182000,45127,1791823.0,9845181.0
2017-09-07,182500,184000,181000,183000,46729,1801668.0,9845181.0
2017-09-08,181500,183000,178000,180500,51999,1777055.0,9845181.0
2017-09-11,182000,187000,182000,186000,45103,1831204.0,9845181.0
2017-09-12,185000,186500,183000,185000,31066,1821358.0,9845181.0
2017-09-13,184000,187000,182000,182500,44657,1796746.0,9845181.0
2017-09-14,182500,183000,179500,180000,52220,1772133.0,9845181.0
2017-09-15,181500,188000,181500,188000,61088,1850894.0,9845181.0
2017-09-18,188000,189000,184500,188000,43907,1850894.0,9845181.0
2017-09-19,189000,190000,186000,188000,32555,1850894.0,9845181.0
2017-09-20,188000,188500,180500,184000,100602,1811513.0,9845181.0
2017-09-21,182000,184000,181500,182000,32750,1791823.0,9845181.0
2017-09-22,182000,183500,180000,182000,26989,1791823.0,9845181.0
2017-09-25,182500,183000,179000,179500,34129,1767210.0,9845181.0
2017-09-26,182500,189000,180000,188500,60132,1855817.0,9845181.0
2017-09-27,187000,189000,183000,183500,40624,1806591.0,9845181.0
2017-09-28,183500,192000,180500,191000,104208,1880430.0,9845181.0
2017-09-29,189500,195500,188000,195000,84385,1919810.0,9845181.0
2017-10-10,195500,196000,191500,192000,42595,1890275.0,9845181.0
2017-10-11,191500,191500,186500,187000,69087,1841049.0,9845181.0
2017-10-12,187000,191000,186500,188000,60660,1850894.0,9845181.0
2017-10-13,188000,199000,188000,198500,138594,1954268.0,9845181.0
2017-10-16,202000,213000,199000,212000,208557,2087178.0,9845181.0
2017-10-17,213500,214500,206500,210500,99214,2072411.0,9845181.0
2017-10-18,210500,217000,207000,208500,77360,2052720.0,9845181.0
2017-10-19,208500,212500,208000,210000,45101,2067488.0,9845181.0
2017-10-20,212500,217000,210500,211000,71524,2077333.0,9845181.0
2017-10-23,211000,219000,210000,216500,63235,2131482.0,9845181.0
2017-10-24,217500,221500,212000,214000,62818,2106869.0,9845181.0
2017-10-25,214000,219000,210000,214500,31873,2111791.0,9845181.0
2017-10-26,218000,232000,216000,225500,129254,2220088.0,9845181.0
2017-10-27,226500,230000,222000,225000,65708,2215166.0,9845181.0
2017-10-30,230500,236500,228000,233000,102880,2293927.0,9845181.0
2017-10-31,233000,241500,227000,229000,107673,2254546.0,9845181.0
2017-11-01,226000,229000,220500,222000,104145,2185630.0,9845181.0
2017-11-02,221000,225500,216000,224500,85289,2210243.0,9845181.0
2017-11-03,224500,228000,221500,228000,39854,2244701.0,9845181.0
2017-11-06,226000,231500,224000,227500,56561,2239779.0,9845181.0
2017-11-07,250000,254000,243500,246500,258495,2426837.0,9845181.0
2017-11-08,246500,263000,242500,260000,174633,2559747.0,9845181.0
2017-11-09,257000,261000,252000,253000,109902,2490831.0,9845181.0
2017-11-10,250000,254000,248500,249500,72801,2456373.0,9845181.0
2017-11-13,251500,255500,245000,246000,106805,2421915.0,9845181.0
2017-11-14,246000,254000,239000,252500,95504,2485908.0,9845181.0
2017-11-15,251500,254500,244000,251000,60794,2471140.0,9845181.0
2017-11-16,250500,253000,248000,250500,38864,2466218.0,9845181.0
2017-11-17,251500,262000,249000,259000,99920,2549902.0,9845181.0
2017-11-20,259000,277500,259000,275500,105971,2712347.0,9845181.0
2017-11-21,275500,279000,268500,269000,82706,2648354.0,9845181.0
2017-11-22,269500,274000,264000,271500,45097,2672967.0,9845181.0
2017-11-23,270500,271000,262000,262500,67687,2584360.0,9845181.0
2017-11-24,263000,267000,262000,263500,29555,2594205.0,9845181.0
2017-11-27,265500,280500,264000,276000,87062,2717270.0,9845181.0
2017-11-28,276000,281000,270000,277500,56611,2732038.0,9845181.0
