동성코퍼레이션(102260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-26,6330,6360,6300,6310,105145,286758.0,45444970.0
2016-12-27,6320,6480,6320,6440,189908,292666.0,45444970.0
2016-12-28,6340,6340,6250,6300,120110,286303.0,45444970.0
2016-12-29,6300,6300,6170,6200,129163,281759.0,45444970.0
2017-01-02,6200,6220,6130,6180,42550,280850.0,45444970.0
2017-01-03,6190,6260,6140,6250,88921,284031.0,45444970.0
2017-01-04,6260,6330,6230,6310,63719,286758.0,45444970.0
2017-01-05,6310,6310,6150,6200,149055,281759.0,45444970.0
2017-01-06,6210,6300,6180,6290,75068,285849.0,45444970.0
2017-01-09,6260,6290,6180,6180,68100,280850.0,45444970.0
2017-01-10,6180,6190,6090,6150,90983,279487.0,45444970.0
2017-01-11,6140,6180,6100,6170,65452,280395.0,45444970.0
2017-01-12,6170,6220,6150,6190,76729,281304.0,45444970.0
2017-01-13,6190,6210,6100,6210,72375,282213.0,45444970.0
2017-01-16,6180,6200,6100,6150,59214,279487.0,45444970.0
2017-01-17,6160,6210,6130,6170,58145,280395.0,45444970.0
2017-01-18,6180,6200,6080,6180,49656,280850.0,45444970.0
2017-01-19,6210,6210,6110,6150,79802,279487.0,45444970.0
2017-01-20,6170,6170,5990,6060,176889,275397.0,45444970.0
2017-01-23,6060,6140,6050,6130,108359,278578.0,45444970.0
2017-01-24,6130,6160,6060,6070,54733,275851.0,45444970.0
2017-01-25,6080,6150,6020,6090,85139,276760.0,45444970.0
2017-01-26,6150,6200,6080,6150,99341,279487.0,45444970.0
2017-01-31,6140,6140,6000,6120,148322,278123.0,45444970.0
2017-02-01,6120,6120,6030,6070,112026,275851.0,45444970.0
2017-02-02,6090,6090,6000,6020,193000,273579.0,45444970.0
2017-02-03,6010,6030,5940,5940,150346,269943.0,45444970.0
2017-02-06,5940,6040,5940,6010,54288,273124.0,45444970.0
2017-02-07,6040,6050,5960,6000,100488,272670.0,45444970.0
2017-02-08,6050,6060,5950,6030,76866,274033.0,45444970.0
2017-02-09,6040,6050,5940,5990,74970,272215.0,45444970.0
2017-02-10,5990,6010,5940,6000,95030,272670.0,45444970.0
2017-02-13,6040,6060,5990,6030,136258,274033.0,45444970.0
2017-02-14,6020,6220,6020,6190,233178,281304.0,45444970.0
2017-02-15,6200,6300,6110,6250,162376,284031.0,45444970.0
2017-02-16,6250,6290,6130,6140,85833,279032.0,45444970.0
2017-02-17,6140,6210,6130,6200,55474,281759.0,45444970.0
2017-02-20,6220,6220,6060,6130,87997,278578.0,45444970.0
2017-02-21,6140,6150,6060,6120,173393,278123.0,45444970.0
2017-02-22,6140,6140,6050,6060,103217,275397.0,45444970.0
2017-02-23,6110,6110,6050,6070,78479,275851.0,45444970.0
2017-02-24,6110,6110,6050,6050,81668,274942.0,45444970.0
2017-02-27,6090,6100,6030,6050,50365,274942.0,45444970.0
2017-02-28,6100,6200,6070,6140,256229,279032.0,45444970.0
2017-03-02,6200,6230,6130,6170,155965,280395.0,45444970.0
2017-03-03,6170,6180,6020,6060,109415,275397.0,45444970.0
2017-03-06,6020,6090,6000,6080,100101,276305.0,45444970.0
2017-03-07,6070,6130,6020,6110,91805,277669.0,45444970.0
2017-03-08,6110,6160,6090,6140,112914,279032.0,45444970.0
2017-03-09,6170,6170,6110,6150,189815,279487.0,45444970.0
2017-03-10,6170,6190,6120,6140,96080,279032.0,45444970.0
2017-03-13,6140,6190,6080,6080,154840,276305.0,45444970.0
2017-03-14,6050,6110,6000,6040,206060,274488.0,45444970.0
2017-03-15,6020,6060,5970,6010,110963,273124.0,45444970.0
2017-03-16,6010,6050,5990,6040,140907,274488.0,45444970.0
2017-03-17,6040,6050,5990,6010,90511,273124.0,45444970.0
2017-03-20,6010,6040,5920,5930,191107,269489.0,45444970.0
2017-03-21,5960,5980,5890,5940,150093,269943.0,45444970.0
2017-03-22,5940,5940,5850,5870,131030,266762.0,45444970.0
2017-03-23,5880,5900,5810,5830,147588,264944.0,45444970.0
2017-03-24,5840,5940,5790,5870,83174,266762.0,45444970.0
2017-03-27,5880,5920,5800,5900,102593,268125.0,45444970.0
2017-03-28,5860,5920,5820,5850,115706,265853.0,45444970.0
2017-03-29,5840,5960,5840,5890,77075,267671.0,45444970.0
2017-03-30,5940,5940,5860,5910,48117,268580.0,45444970.0
2017-03-31,5920,6010,5900,5990,122125,272215.0,45444970.0
2017-04-03,5980,6030,5940,6020,72935,273579.0,45444970.0
2017-04-04,6030,6030,5960,5980,94112,271761.0,45444970.0
2017-04-05,5970,6000,5880,5920,166805,269034.0,45444970.0
2017-04-06,5890,5980,5870,5940,63960,269943.0,45444970.0
2017-04-07,5920,5990,5920,5950,40566,270398.0,45444970.0
2017-04-10,5950,5980,5800,5840,120483,265399.0,45444970.0
2017-04-11,5870,5870,5800,5850,88783,265853.0,45444970.0
2017-04-12,5850,5880,5790,5840,70094,265399.0,45444970.0
2017-04-13,5840,5850,5800,5830,79802,264944.0,45444970.0
2017-04-14,5820,5850,5760,5780,99300,262672.0,45444970.0
2017-04-17,5800,5880,5760,5870,100202,266762.0,45444970.0
2017-04-18,5870,5910,5820,5900,79496,268125.0,45444970.0
2017-04-19,5890,5900,5830,5860,96305,266308.0,45444970.0
2017-04-20,5950,5990,5900,5940,142528,269943.0,45444970.0
2017-04-21,5940,5990,5900,5900,151938,268125.0,45444970.0
2017-04-24,5880,5950,5840,5870,117950,266762.0,45444970.0
2017-04-25,5870,5930,5840,5920,57188,269034.0,45444970.0
2017-04-26,5940,6040,5920,6020,224051,273579.0,45444970.0
2017-04-27,6010,6030,5920,5990,88065,272215.0,45444970.0
2017-04-28,5990,5990,5900,5940,65782,269943.0,45444970.0
2017-05-02,5940,5970,5880,5910,62105,268580.0,45444970.0
2017-05-04,5890,5960,5860,5890,85234,267671.0,45444970.0
2017-05-08,5890,5970,5870,5970,103925,271306.0,45444970.0
2017-05-10,5980,5990,5920,5970,103630,271306.0,45444970.0
2017-05-11,5950,5980,5900,5930,115261,269489.0,45444970.0
2017-05-12,5940,5950,5890,5930,41024,269489.0,45444970.0
2017-05-15,5930,5930,5800,5880,173325,267216.0,45444970.0
2017-05-16,5860,5920,5770,5830,252943,264944.0,45444970.0
2017-05-17,5840,5850,5700,5760,147384,261763.0,45444970.0
2017-05-18,5710,5760,5600,5630,207325,255855.0,45444970.0
2017-05-19,5630,5710,5630,5660,145721,257219.0,45444970.0
2017-05-22,5670,5680,5490,5530,414541,251311.0,45444970.0
2017-05-23,5520,5580,5510,5550,122793,252220.0,45444970.0
2017-05-24,5560,5590,5520,5560,105250,252674.0,45444970.0
2017-05-25,5560,5710,5550,5690,209710,258582.0,45444970.0
2017-05-26,5710,5780,5690,5760,131911,261763.0,45444970.0
2017-05-29,5760,5860,5730,5840,201408,265399.0,45444970.0
2017-05-30,5810,5950,5810,5910,190123,268580.0,45444970.0
2017-05-31,5900,5910,5780,5800,285850,263581.0,45444970.0
2017-06-01,5760,5840,5670,5800,292454,263581.0,45444970.0
2017-06-02,5790,5930,5790,5870,158332,266762.0,45444970.0
2017-06-05,5950,5980,5870,5870,206932,266762.0,45444970.0
2017-06-07,5900,5950,5830,5900,246873,268125.0,45444970.0
2017-06-08,5920,5980,5870,5980,309087,271761.0,45444970.0
2017-06-09,5990,6330,5990,6280,1341916,285394.0,45444970.0
2017-06-12,6290,6380,6190,6380,534876,289939.0,45444970.0
2017-06-13,6420,6460,6240,6410,454278,291302.0,45444970.0
2017-06-14,6430,6440,6330,6380,255705,289939.0,45444970.0
2017-06-15,6430,6440,6290,6350,293009,288576.0,45444970.0
2017-06-16,6350,6400,6310,6360,122735,289030.0,45444970.0
2017-06-19,6370,6460,6310,6400,217598,290848.0,45444970.0
2017-06-20,6460,6460,6340,6350,191414,288576.0,45444970.0
2017-06-21,6330,6380,6290,6360,146473,289030.0,45444970.0
2017-06-22,6360,6440,6330,6380,202127,289939.0,45444970.0
2017-06-23,6400,6620,6360,6590,640479,299482.0,45444970.0
2017-06-26,6590,6760,6540,6700,480280,304481.0,45444970.0
2017-06-27,6700,6930,6650,6900,903450,313570.0,45444970.0
2017-06-28,6850,6900,6720,6840,360093,310844.0,45444970.0
2017-06-29,6880,6900,6720,6880,275139,312661.0,45444970.0
2017-06-30,6790,6880,6600,6770,372809,307662.0,45444970.0
2017-07-03,6850,6880,6670,6790,231051,308571.0,45444970.0
2017-07-04,6800,6800,6530,6580,448318,299028.0,45444970.0
2017-07-05,6580,6770,6490,6750,298752,306754.0,45444970.0
2017-07-06,6700,6780,6540,6590,176317,299482.0,45444970.0
2017-07-07,6590,6660,6510,6600,116372,299937.0,45444970.0
2017-07-10,6600,6630,6420,6540,150640,297210.0,45444970.0
2017-07-11,6530,6570,6380,6430,206364,292211.0,45444970.0
2017-07-12,6380,6540,6330,6470,329731,294029.0,45444970.0
2017-07-13,6500,6590,6400,6530,171520,296756.0,45444970.0
2017-07-14,6530,6580,6450,6570,112415,298573.0,45444970.0
2017-07-17,6630,6680,6430,6550,162884,297665.0,45444970.0
2017-07-18,6500,6570,6330,6350,234608,288576.0,45444970.0
2017-07-19,6350,6420,6330,6380,133001,289939.0,45444970.0
2017-07-20,6370,6570,6370,6550,160044,297665.0,45444970.0
2017-07-21,6540,6570,6400,6410,147021,291302.0,45444970.0
2017-07-24,6480,6590,6410,6590,195189,299482.0,45444970.0
2017-07-25,6620,6620,6480,6520,208846,296301.0,45444970.0
2017-07-26,6510,6580,6440,6520,104382,296301.0,45444970.0
2017-07-27,6520,6570,6400,6440,71693,292666.0,45444970.0
2017-07-28,6460,6460,6350,6410,84701,291302.0,45444970.0
2017-07-31,6350,6460,6300,6460,76394,293575.0,45444970.0
2017-08-01,6470,6590,6410,6480,169063,294483.0,45444970.0
2017-08-02,6510,6530,6370,6460,73760,293575.0,45444970.0
2017-08-03,6500,6500,6270,6400,124438,290848.0,45444970.0
2017-08-04,6400,6400,6250,6330,109147,287667.0,45444970.0
2017-08-07,6270,6380,6270,6330,124167,287667.0,45444970.0
2017-08-08,6320,6370,6250,6350,112569,288576.0,45444970.0
2017-08-09,6300,6350,6210,6210,139908,282213.0,45444970.0
2017-08-10,6220,6280,6110,6200,180017,281759.0,45444970.0
2017-08-11,6140,6170,6000,6140,183819,279032.0,45444970.0
2017-08-14,6060,6310,6060,6250,101403,284031.0,45444970.0
2017-08-16,6190,6300,6160,6220,95695,282668.0,45444970.0
2017-08-17,6200,6350,6160,6320,122735,287212.0,45444970.0
2017-08-18,6320,6350,6230,6320,93814,287212.0,45444970.0
2017-08-21,6310,6340,6240,6290,89124,285849.0,45444970.0
2017-08-22,6320,6320,6180,6280,84861,285394.0,45444970.0
2017-08-23,6270,6290,6210,6250,41579,284031.0,45444970.0
2017-08-24,6310,6310,6190,6220,96625,282668.0,45444970.0
2017-08-25,6180,6240,6140,6160,135275,279941.0,45444970.0
2017-08-28,6200,6220,6140,6150,104589,279487.0,45444970.0
2017-08-29,6200,6200,6120,6160,51046,279941.0,45444970.0
2017-08-30,6160,6240,6150,6200,58500,281759.0,45444970.0
2017-08-31,6210,6220,6140,6210,201232,282213.0,45444970.0
2017-09-01,6250,6260,6160,6200,97568,281759.0,45444970.0
2017-09-04,6090,6180,6070,6150,65222,279487.0,45444970.0
2017-09-05,6150,6200,6030,6100,138683,277214.0,45444970.0
2017-09-06,6090,6090,5930,6000,167449,272670.0,45444970.0
2017-09-07,6020,6060,5950,6040,150056,274488.0,45444970.0
2017-09-08,5990,6080,5960,6000,48063,272670.0,45444970.0
2017-09-11,5980,5990,5880,5920,117875,269034.0,45444970.0
2017-09-12,5920,6030,5840,5840,134435,265399.0,45444970.0
2017-09-13,5800,5890,5710,5890,225998,267671.0,45444970.0
2017-09-14,5850,5970,5740,5840,182506,265399.0,45444970.0
2017-09-15,5830,5910,5800,5910,52539,268580.0,45444970.0
2017-09-18,5880,5940,5790,5920,166280,269034.0,45444970.0
2017-09-19,5950,5950,5830,5930,121126,269489.0,45444970.0
2017-09-20,5940,5950,5850,5890,87176,267671.0,45444970.0
2017-09-21,5910,5910,5780,5800,174117,263581.0,45444970.0
2017-09-22,5800,5820,5730,5740,197583,260854.0,45444970.0
2017-09-25,5780,5780,5620,5710,116455,259491.0,45444970.0
2017-09-26,5630,5790,5590,5690,125892,258582.0,45444970.0
2017-09-27,5700,5780,5680,5740,112327,260854.0,45444970.0
2017-09-28,5750,5800,5700,5740,76761,260854.0,45444970.0
2017-09-29,5810,5870,5750,5870,56455,266762.0,45444970.0
2017-10-10,5890,5900,5790,5790,72263,263126.0,45444970.0
2017-10-11,5770,5870,5740,5820,105052,264490.0,45444970.0
2017-10-12,5820,5910,5800,5810,56607,264035.0,45444970.0
2017-10-13,5810,5810,5700,5710,90253,259491.0,45444970.0
2017-10-16,5740,5740,5580,5590,102564,254037.0,45444970.0
2017-10-17,5660,5690,5590,5690,110546,258582.0,45444970.0
2017-10-18,5660,5730,5640,5690,54824,258582.0,45444970.0
2017-10-19,5700,5720,5630,5660,58754,257219.0,45444970.0
2017-10-20,5640,5990,5580,5990,378981,272215.0,45444970.0
2017-10-23,5970,5970,5820,5830,102008,264944.0,45444970.0
2017-10-24,5890,5890,5810,5880,47925,267216.0,45444970.0
2017-10-25,5880,5900,5770,5800,54400,263581.0,45444970.0
2017-10-26,5820,5820,5650,5700,134023,259036.0,45444970.0
2017-10-27,5660,5790,5660,5720,47362,259945.0,45444970.0
2017-10-30,5740,5760,5680,5730,73739,260400.0,45444970.0
2017-10-31,5700,5760,5700,5720,57122,259945.0,45444970.0
2017-11-01,5730,5790,5700,5770,48221,262217.0,45444970.0
2017-11-02,5800,5900,5750,5770,86421,262217.0,45444970.0
2017-11-03,5780,5840,5750,5780,39597,262672.0,45444970.0
2017-11-06,5780,5860,5750,5860,71633,266308.0,45444970.0
2017-11-07,5870,5960,5870,5900,130981,268125.0,45444970.0
2017-11-08,5900,5920,5850,5860,70733,266308.0,45444970.0
2017-11-09,5860,5900,5810,5870,80856,266762.0,45444970.0
2017-11-10,5830,5900,5820,5900,32306,268125.0,45444970.0
2017-11-13,5900,5920,5830,5880,54514,267216.0,45444970.0
2017-11-14,5890,5950,5880,5920,76061,269034.0,45444970.0
2017-11-15,5910,5970,5860,5920,127582,269034.0,45444970.0
2017-11-16,5900,6120,5860,6000,260843,272670.0,45444970.0
2017-11-17,6020,6020,5930,5940,113273,269943.0,45444970.0
2017-11-20,5940,5940,5860,5880,137591,267216.0,45444970.0
2017-11-21,5860,5930,5810,5810,97843,264035.0,45444970.0
2017-11-22,5820,5840,5710,5720,204298,259945.0,45444970.0
2017-11-23,5720,5750,5690,5700,140164,259036.0,45444970.0
2017-11-24,5700,5730,5660,5730,96066,260400.0,45444970.0
2017-11-27,5720,5770,5710,5720,64862,259945.0,45444970.0
2017-11-28,5750,5760,5700,5720,69807,259945.0,45444970.0
2017-11-29,5700,5750,5690,5730,66186,260400.0,45444970.0
2017-11-30,5730,5730,5670,5710,120047,259491.0,45444970.0
2017-12-01,5720,5720,5640,5710,99917,259491.0,45444970.0
2017-12-04,5710,5760,5670,5760,79754,261763.0,45444970.0
2017-12-05,5760,5940,5750,5900,265261,268125.0,45444970.0
2017-12-06,5900,5960,5830,5860,187339,266308.0,45444970.0
2017-12-07,5940,5940,5710,5760,132184,261763.0,45444970.0
2017-12-08,5730,5810,5660,5690,100972,258582.0,45444970.0
2017-12-11,5690,5730,5660,5680,65737,258127.0,45444970.0
2017-12-12,5720,5800,5690,5770,109539,262217.0,45444970.0
2017-12-13,5790,5800,5720,5750,72637,261309.0,45444970.0
2017-12-14,5730,5800,5720,5770,72328,262217.0,45444970.0
2017-12-15,5770,5770,5670,5760,119125,261763.0,45444970.0
2017-12-18,5740,5770,5660,5700,108518,259036.0,45444970.0
2017-12-19,5740,5740,5600,5730,175656,260400.0,45444970.0
2017-12-20,5670,5720,5630,5640,75320,256310.0,45444970.0
2017-12-21,5670,5680,5610,5640,165658,256310.0,45444970.0
2017-12-22,5640,5700,5630,5670,48528,257673.0,45444970.0
2017-12-26,5720,5730,5660,5690,90752,258582.0,45444970.0
2017-12-27,5650,5650,5550,5580,116582,253583.0,45444970.0
2017-12-28,5630,5630,5560,5610,109676,254946.0,45444970.0
2018-01-02,5650,5650,5550,5610,140350,254946.0,45444970.0
2018-01-03,5630,5630,5550,5610,73796,254946.0,45444970.0
2018-01-04,5620,5620,5540,5550,111452,252220.0,45444970.0
2018-01-05,5540,5610,5540,5610,102280,254946.0,45444970.0
2018-01-08,5610,5670,5560,5630,120556,255855.0,45444970.0
2018-01-09,5630,5670,5620,5660,92997,257219.0,45444970.0
2018-01-10,5680,5850,5660,5820,144356,264490.0,45444970.0
2018-01-11,5800,5850,5780,5830,151519,264944.0,45444970.0
2018-01-12,5840,6200,5840,6190,564495,281304.0,45444970.0
2018-01-15,6190,6290,6030,6070,199919,275851.0,45444970.0
2018-01-16,6070,6210,6040,6160,198243,279941.0,45444970.0
2018-01-17,6160,6200,6050,6110,114921,277669.0,45444970.0
2018-01-18,6170,6170,6070,6100,79372,277214.0,45444970.0
2018-01-19,6110,6150,6060,6130,156487,278578.0,45444970.0
2018-01-22,6130,6290,6100,6240,213621,283577.0,45444970.0
2018-01-23,6300,6330,6200,6260,191878,284486.0,45444970.0
2018-01-24,6260,6390,6240,6350,198366,288576.0,45444970.0
2018-01-25,6320,6710,6320,6680,913622,303572.0,45444970.0
2018-01-26,6720,6770,6600,6750,391909,306754.0,45444970.0
2018-01-29,6750,6750,6600,6620,326446,300846.0,45444970.0
2018-01-30,6570,6710,6500,6640,441026,301755.0,45444970.0
2018-01-31,6640,6710,6540,6680,225534,303572.0,45444970.0
2018-02-01,6730,6830,6690,6760,224089,307208.0,45444970.0
2018-02-02,6840,6840,6660,6700,188114,304481.0,45444970.0
2018-02-05,6630,6850,6520,6610,448012,300391.0,45444970.0
2018-02-06,6300,6620,6300,6600,250101,299937.0,45444970.0
2018-02-07,6650,6690,6500,6600,198882,299937.0,45444970.0
2018-02-08,6610,6800,6560,6700,326726,304481.0,45444970.0
2018-02-09,6590,6720,6500,6700,161996,304481.0,45444970.0
2018-02-12,6760,6790,6550,6560,321262,298119.0,45444970.0
2018-02-13,6740,6740,6390,6430,389384,292211.0,45444970.0
2018-02-14,6430,6540,6390,6460,126054,293575.0,45444970.0
2018-02-19,6500,6720,6490,6580,156107,299028.0,45444970.0
2018-02-20,6590,6710,6570,6660,112134,302664.0,45444970.0
2018-02-21,6690,6690,6590,6620,83356,300846.0,45444970.0
2018-02-22,6580,6820,6580,6640,348566,301755.0,45444970.0
2018-02-23,6710,6780,6660,6730,168215,305845.0,45444970.0
2018-02-26,6800,6800,6600,6670,202245,303118.0,45444970.0
2018-02-27,6650,6750,6650,6720,137053,305390.0,45444970.0
2018-02-28,6700,6790,6690,6750,217818,306754.0,45444970.0
2018-03-02,6750,6800,6730,6780,311992,308117.0,45444970.0
2018-03-05,6830,7120,6700,6700,550156,304481.0,45444970.0
2018-03-06,6720,6970,6680,6810,357759,309480.0,45444970.0
2018-03-07,6810,6920,6790,6820,169966,309935.0,45444970.0
2018-03-08,6850,7160,6830,7130,562525,324023.0,45444970.0
2018-03-09,7160,7160,6970,7080,255736,321750.0,45444970.0
2018-03-12,7050,7060,6900,6930,238288,314934.0,45444970.0
2018-03-13,6920,6950,6770,6920,220769,314479.0,45444970.0
2018-03-14,6940,6940,6690,6700,222208,304481.0,45444970.0
2018-03-15,6700,6810,6540,6800,162539,309026.0,45444970.0
2018-03-16,6730,6840,6700,6740,132285,306299.0,45444970.0
2018-03-19,6740,6780,6590,6610,131265,300391.0,45444970.0
2018-03-20,6610,6770,6590,6770,105938,307662.0,45444970.0
2018-03-21,6800,6800,6570,6670,156464,303118.0,45444970.0
2018-03-22,6660,6730,6640,6670,214884,303118.0,45444970.0
2018-03-23,6600,6720,6550,6550,227299,297665.0,45444970.0
2018-03-26,6550,6680,6510,6610,116828,300391.0,45444970.0
2018-03-27,6620,6720,6520,6580,122433,299028.0,45444970.0
2018-03-28,6530,6660,6520,6630,120758,301300.0,45444970.0
2018-03-29,6630,6720,6560,6680,101692,303572.0,45444970.0
2018-03-30,6670,6720,6600,6710,100103,304936.0,45444970.0
2018-04-02,6640,6680,6420,6500,217031,295392.0,45444970.0
2018-04-03,6430,6500,6290,6450,161698,293120.0,45444970.0
2018-04-04,6430,6480,6360,6480,183380,294483.0,45444970.0
2018-04-05,6650,6760,6530,6570,249377,298573.0,45444970.0
2018-04-06,6540,6540,6350,6500,138537,295392.0,45444970.0
2018-04-09,6450,6510,6370,6380,82049,289939.0,45444970.0
2018-04-10,6430,6430,6270,6330,89353,287667.0,45444970.0
2018-04-11,6360,6380,6150,6170,212445,280395.0,45444970.0
2018-04-12,6240,6450,6190,6380,136069,289939.0,45444970.0
2018-04-13,6420,6470,6340,6450,86456,293120.0,45444970.0
2018-04-16,6460,6480,6300,6450,90282,293120.0,45444970.0
2018-04-17,6440,6510,6330,6460,103294,293575.0,45444970.0
2018-04-18,6530,6710,6460,6680,192083,303572.0,45444970.0
2018-04-19,6720,6720,6590,6640,99852,301755.0,45444970.0
2018-04-20,6640,6690,6600,6690,94065,304027.0,45444970.0
2018-04-23,6580,6720,6580,6670,139309,303118.0,45444970.0
2018-04-24,6670,6840,6630,6710,164248,304936.0,45444970.0
2018-04-25,6740,6880,6700,6770,150630,307662.0,45444970.0
2018-04-26,6840,6840,6700,6750,75261,306754.0,45444970.0
2018-04-27,6760,6800,6550,6800,215954,309026.0,45444970.0
2018-04-30,6750,6870,6630,6820,158337,309935.0,45444970.0
2018-05-02,6880,6940,6720,6830,242276,310389.0,45444970.0
2018-05-03,6810,6970,6770,6830,193290,310389.0,45444970.0
2018-05-04,6890,6900,6820,6860,108192,311752.0,45444970.0
2018-05-08,6870,7040,6780,6830,305153,310389.0,45444970.0
2018-05-09,6830,6950,6760,6880,198474,312661.0,45444970.0
2018-05-10,6860,7040,6850,7020,141446,319024.0,45444970.0
2018-05-11,7020,7080,6950,7050,149319,320387.0,45444970.0
2018-05-14,7040,7150,6600,7040,185315,319933.0,45444970.0
2018-05-15,7120,7150,6960,7090,170068,322205.0,45444970.0
2018-05-16,7070,7090,6820,6900,381595,313570.0,45444970.0
2018-05-17,6920,7000,6880,6990,68490,317660.0,45444970.0
2018-05-18,6980,7010,6880,6960,157973,316297.0,45444970.0
2018-05-21,6970,7020,6730,6820,115853,309935.0,45444970.0
2018-05-23,6820,6920,6780,6870,76223,312207.0,45444970.0
2018-05-24,6880,6880,6650,6710,143781,304936.0,45444970.0
2018-05-25,6550,6710,6450,6490,240986,294938.0,45444970.0
2018-05-28,6580,6650,6490,6620,118212,300846.0,45444970.0
2018-05-29,6660,6660,6440,6470,78980,294029.0,45444970.0
2018-05-30,6540,6540,6320,6470,68038,294029.0,45444970.0
2018-05-31,6440,6510,6300,6350,106405,288576.0,45444970.0
2018-06-01,6300,6440,6300,6400,82236,290848.0,45444970.0
2018-06-04,6340,6460,6280,6350,60072,288576.0,45444970.0
2018-06-05,6310,6630,6230,6600,177899,299937.0,45444970.0
2018-06-07,6600,6610,6510,6590,57028,299482.0,45444970.0
2018-06-08,6530,6600,6450,6530,79266,296756.0,45444970.0
2018-06-11,6560,6560,6410,6530,68070,296756.0,45444970.0
2018-06-12,6540,6560,6440,6550,116412,297665.0,45444970.0
2018-06-14,6540,6580,6430,6550,107749,297665.0,45444970.0
2018-06-15,6460,6550,6360,6430,88354,292211.0,45444970.0
2018-06-18,6400,6530,6290,6430,82940,292211.0,45444970.0
2018-06-19,6430,6440,6240,6240,209415,283577.0,45444970.0
2018-06-20,6240,6340,6220,6340,44980,288121.0,45444970.0
2018-06-21,6280,6360,6220,6260,51011,284486.0,45444970.0
2018-06-22,6260,6260,6130,6150,132105,279487.0,45444970.0
2018-06-25,6130,6280,6130,6250,66838,284031.0,45444970.0
2018-06-26,6250,6300,6140,6300,67190,286303.0,45444970.0
2018-06-27,6360,6410,6300,6300,106403,286303.0,45444970.0
2018-06-28,6410,6410,6160,6300,72663,286303.0,45444970.0
2018-06-29,6310,6310,6150,6240,57049,283577.0,45444970.0
2018-07-02,6300,6300,6030,6080,129112,276305.0,45444970.0
2018-07-03,6080,6150,6050,6110,104222,277669.0,45444970.0
2018-07-04,6140,6150,6090,6120,36068,278123.0,45444970.0
2018-07-05,6150,6160,5950,6070,70652,275851.0,45444970.0
2018-07-06,6100,6170,6060,6150,59503,279487.0,45444970.0
2018-07-09,6170,6170,6070,6150,86478,279487.0,45444970.0
2018-07-10,6190,6300,6160,6250,53321,284031.0,45444970.0
2018-07-11,6300,6300,6120,6150,60753,279487.0,45444970.0
2018-07-12,6180,6240,6100,6150,30581,279487.0,45444970.0
2018-07-13,6080,6280,6080,6260,46665,284486.0,45444970.0
2018-07-16,6260,6290,6200,6230,20595,283122.0,45444970.0
2018-07-17,6230,6240,6160,6210,33598,282213.0,45444970.0
2018-07-18,6180,6220,6040,6070,66354,275851.0,45444970.0
2018-07-19,6120,6120,5950,5950,51968,270398.0,45444970.0
2018-07-20,5980,6120,5940,6080,81546,276305.0,45444970.0
2018-07-23,6090,6090,5850,5880,67675,267216.0,45444970.0
2018-07-24,5870,5950,5840,5940,53360,269943.0,45444970.0
2018-07-25,5910,5930,5840,5840,134413,265399.0,45444970.0
2018-07-26,5840,5970,5810,5850,55454,265853.0,45444970.0
2018-07-27,5850,6000,5850,5870,34292,266762.0,45444970.0
2018-07-30,5850,5950,5770,5810,56099,264035.0,45444970.0
2018-07-31,5860,6010,5810,6000,72857,272670.0,45444970.0
2018-08-01,5950,6040,5950,6000,24685,272670.0,45444970.0
2018-08-02,6050,6050,5930,6000,27680,272670.0,45444970.0
2018-08-03,5970,6130,5940,6120,55879,278123.0,45444970.0
2018-08-06,6140,6160,6030,6120,19609,278123.0,45444970.0
2018-08-07,6120,6140,5940,6020,51199,273579.0,45444970.0
2018-08-08,5990,6070,5990,6050,23558,274942.0,45444970.0
2018-08-09,6020,6050,5960,5990,48514,272215.0,45444970.0
2018-08-10,5990,6040,5950,5990,42075,272215.0,45444970.0
2018-08-13,5970,6020,5850,5950,47154,270398.0,45444970.0
2018-08-14,6000,6000,5830,5900,39122,268125.0,45444970.0
2018-08-16,5890,5920,5790,5900,47730,268125.0,45444970.0
2018-08-17,5990,6020,5810,5840,77894,265399.0,45444970.0
2018-08-20,5840,5910,5760,5880,61566,267216.0,45444970.0
2018-08-21,5830,5940,5830,5890,39303,267671.0,45444970.0
2018-08-22,5860,5960,5700,5760,140589,261763.0,45444970.0
2018-08-23,5730,5840,5710,5790,133340,263126.0,45444970.0
2018-08-24,5780,5930,5730,5870,73613,266762.0,45444970.0
2018-08-27,5820,5930,5790,5910,98604,268580.0,45444970.0
2018-08-28,5880,6090,5880,6070,107317,275851.0,45444970.0
2018-08-29,6050,6080,5940,6080,47301,276305.0,45444970.0
2018-08-30,6030,6120,5790,6010,73319,273124.0,45444970.0
2018-08-31,5970,6090,5970,6060,29384,275397.0,45444970.0
2018-09-03,6060,6070,5880,5960,57355,270852.0,45444970.0
2018-09-04,5940,5990,5870,5990,42265,272215.0,45444970.0
2018-09-05,5960,6050,5920,6010,35121,273124.0,45444970.0
2018-09-06,5960,6100,5960,6000,71043,272670.0,45444970.0
2018-09-07,6030,6040,5920,6040,24630,274488.0,45444970.0
2018-09-10,6050,6050,5950,5990,21890,272215.0,45444970.0
2018-09-11,5920,6000,5900,5920,37704,269034.0,45444970.0
2018-09-12,5940,5950,5870,5950,56488,270398.0,45444970.0
2018-09-13,5980,6010,5880,6000,34027,272670.0,45444970.0
2018-09-14,6020,6020,5900,5970,46937,271306.0,45444970.0
