세아제강지주(003030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-06-09,7587,7587,7413,7413,1100,46896.0,4800000.0
2004-06-10,7435,7435,7359,7368,12060,46608.0,4800000.0
2004-06-11,7533,7533,7245,7246,6510,45840.0,4800000.0
2004-06-14,7063,7245,6995,6996,8440,44256.0,4800000.0
2004-06-15,7019,7200,6980,7201,2610,45552.0,4800000.0
2004-06-16,7284,7284,7284,7284,10,46080.0,4800000.0
2004-06-17,7056,7246,7056,7208,6260,45600.0,4800000.0
2004-06-18,7019,7056,6874,6890,18147,43584.0,4800000.0
2004-06-21,7184,7184,6835,6935,3450,43872.0,4800000.0
2004-06-22,7055,7055,6812,6943,18120,43920.0,4800000.0
2004-06-23,6851,6934,6835,6837,680,43248.0,4800000.0
2004-06-24,6903,6934,6790,6935,11507,43872.0,4800000.0
2004-06-25,6935,6935,6829,6897,19950,43632.0,4800000.0
2004-06-28,7019,7019,6828,6829,9240,43200.0,4800000.0
2004-06-29,6827,6919,6827,6920,6400,43776.0,4800000.0
2004-06-30,6958,6958,6852,6874,13520,43488.0,4800000.0
2004-07-01,6874,6912,6874,6905,33890,43680.0,4800000.0
2004-07-02,6903,6956,6866,6912,10650,43728.0,4800000.0
2004-07-05,6941,6941,6903,6943,9853,43920.0,4800000.0
2004-07-06,6942,7078,6911,6912,23570,43728.0,4800000.0
2004-07-07,6867,6904,6851,6905,13900,43680.0,4800000.0
2004-07-08,6904,6912,6867,6905,18493,43680.0,4800000.0
2004-07-09,6965,6965,6889,6958,6250,44016.0,4800000.0
2004-07-12,7003,7003,6904,6973,5270,44112.0,4800000.0
2004-07-13,7019,7019,6980,6981,2850,44160.0,4800000.0
2004-07-14,6979,7010,6941,6943,6320,43920.0,4800000.0
2004-07-15,6942,6979,6911,6928,11057,43824.0,4800000.0
2004-07-16,6836,6980,6836,6981,8740,44160.0,4800000.0
2004-07-19,6927,7019,6927,6981,2630,44160.0,4800000.0
2004-07-20,7040,7040,6904,6981,5740,44160.0,4800000.0
2004-07-21,6980,7269,6980,7269,3110,45984.0,4800000.0
2004-07-22,6965,7079,6965,7026,3820,44448.0,4800000.0
2004-07-23,7024,7123,6948,7095,3990,44880.0,4800000.0
2004-07-26,7049,7124,7049,7125,3560,45072.0,4800000.0
2004-07-27,7169,7169,7100,7155,3907,45264.0,4800000.0
2004-07-28,7192,7336,7169,7292,25480,46128.0,4800000.0
2004-07-29,7290,7465,7245,7299,10030,46176.0,4800000.0
2004-07-30,7298,7397,7298,7398,5390,46800.0,4800000.0
2004-08-02,7307,7420,7307,7330,4860,46368.0,4800000.0
2004-08-03,7360,7367,7329,7360,6680,46560.0,4800000.0
2004-08-04,7360,7496,7360,7436,8090,47040.0,4800000.0
2004-08-05,7434,7548,7434,7550,6030,47760.0,4800000.0
2004-08-06,7510,7518,7503,7519,3240,47568.0,4800000.0
2004-08-09,7519,7663,7519,7664,10320,48480.0,4800000.0
2004-08-10,7626,7777,7626,7739,7060,48960.0,4800000.0
2004-08-11,7853,8043,7853,7967,27100,50400.0,4800000.0
2004-08-12,7965,8155,7738,8005,11150,50640.0,4800000.0
2004-08-13,7967,8233,7967,8119,10150,51360.0,4800000.0
2004-08-16,8346,8725,8157,8574,15170,54240.0,4800000.0
2004-08-17,8724,8724,8421,8536,11010,54000.0,4800000.0
2004-08-18,8536,8650,8498,8650,23590,54720.0,4800000.0
2004-08-19,8725,9332,8725,8954,40480,56640.0,4800000.0
2004-08-20,8952,9483,8952,9219,27550,58320.0,4800000.0
2004-08-23,9295,9408,9105,9257,10187,58560.0,4800000.0
2004-08-24,9408,9864,9408,9864,40880,62400.0,4800000.0
2004-08-25,10128,10166,9635,10054,42040,63600.0,4800000.0
2004-08-26,10091,10737,9939,10623,55110,67200.0,4800000.0
2004-08-27,10774,10812,10090,10319,28935,65280.0,4800000.0
2004-08-30,10242,10622,9712,9788,24570,61920.0,4800000.0
2004-08-31,9674,9939,9636,9864,15455,62400.0,4800000.0
2004-09-01,9977,10469,9938,10357,14139,65520.0,4800000.0
2004-09-02,10470,10470,10015,10243,12290,64800.0,4800000.0
2004-09-03,10167,10357,10091,10168,13190,64320.0,4800000.0
2004-09-06,10052,10280,9938,10130,23116,64080.0,4800000.0
2004-09-07,10243,10243,9863,10016,14670,63360.0,4800000.0
2004-09-08,10015,10433,9939,10243,18870,64800.0,4800000.0
2004-09-09,10242,10849,10128,10661,32900,67440.0,4800000.0
2004-09-10,10698,10737,10395,10699,9180,67680.0,4800000.0
2004-09-13,10737,11153,10509,10623,21140,67200.0,4800000.0
2004-09-14,10622,10964,10471,10471,8100,66240.0,4800000.0
2004-09-15,10395,10737,10395,10547,12940,66720.0,4800000.0
2004-09-16,10585,10774,10471,10547,26470,66720.0,4800000.0
2004-09-17,10546,10926,10357,10850,24560,68640.0,4800000.0
2004-09-20,10963,11076,10659,10661,30820,67440.0,4800000.0
2004-09-21,10774,10926,10661,10850,18240,68640.0,4800000.0
2004-09-22,10926,11078,10698,10850,16140,68640.0,4800000.0
2004-09-23,10963,10963,10697,10737,6870,67920.0,4800000.0
2004-09-24,10697,10849,10621,10813,8240,68400.0,4800000.0
2004-09-30,11039,12405,11039,12406,141464,78480.0,4800000.0
2004-10-01,12556,12556,11911,12178,53524,77040.0,4800000.0
2004-10-04,12292,12671,12064,12520,30730,79200.0,4800000.0
2004-10-05,12290,12442,12253,12330,14693,78000.0,4800000.0
2004-10-06,12140,13202,11912,12596,42310,79680.0,4800000.0
2004-10-07,12595,12975,12443,12899,30980,81600.0,4800000.0
2004-10-08,12821,12897,12594,12785,33330,80880.0,4800000.0
2004-10-11,12709,13089,12671,12823,36657,81120.0,4800000.0
2004-10-12,12670,12746,12177,12178,17985,77040.0,4800000.0
2004-10-13,12102,12254,11836,11913,33890,75360.0,4800000.0
2004-10-14,11683,12025,11228,11799,34500,74640.0,4800000.0
2004-10-15,11685,12064,11532,11761,11370,74400.0,4800000.0
2004-10-18,11607,11911,11494,11495,8610,72720.0,4800000.0
2004-10-19,11494,11759,11494,11495,9710,72720.0,4800000.0
2004-10-20,11646,11646,11191,11192,15370,70800.0,4800000.0
2004-10-21,11152,11191,10318,10509,45500,66480.0,4800000.0
2004-10-22,10698,10698,10395,10547,5720,66720.0,4800000.0
2004-10-25,10584,10584,10318,10433,7950,66000.0,4800000.0
2004-10-26,10318,10697,10318,10585,7600,66960.0,4800000.0
2004-10-27,10698,11002,10395,10395,17350,65760.0,4800000.0
2004-10-28,10584,11304,10545,11268,24270,71280.0,4800000.0
2004-10-29,11076,11228,10849,11116,7880,70320.0,4800000.0
2004-11-01,11153,11571,11002,11230,19695,71040.0,4800000.0
2004-11-02,11381,11609,11229,11230,11799,71040.0,4800000.0
2004-11-03,11344,11495,10964,11457,15340,72480.0,4800000.0
2004-11-04,11381,11760,11381,11533,16580,72960.0,4800000.0
2004-11-05,11533,11760,11381,11382,19360,72000.0,4800000.0
2004-11-08,11418,11532,10621,11040,21780,69840.0,4800000.0
2004-11-09,11000,11191,10811,11040,20990,69840.0,4800000.0
2004-11-10,11381,11685,11192,11685,32890,73920.0,4800000.0
2004-11-11,11685,12406,11533,12292,27595,77760.0,4800000.0
2004-11-12,12442,13808,12139,12861,97500,81360.0,4800000.0
2004-11-15,13050,13961,13050,13658,80018,86400.0,4800000.0
2004-11-16,13696,13696,13278,13430,18960,84960.0,4800000.0
2004-11-17,13429,13770,13429,13544,31554,85680.0,4800000.0
2004-11-18,13278,13657,13050,13127,33190,83040.0,4800000.0
2004-11-19,13165,13316,12747,12899,15260,81600.0,4800000.0
2004-11-22,12709,12899,12519,12520,10510,79200.0,4800000.0
2004-11-23,12558,12823,12368,12672,12380,80160.0,4800000.0
2004-11-24,12480,13353,12480,13165,11650,83280.0,4800000.0
2004-11-25,13202,13733,13202,13582,23278,85920.0,4800000.0
2004-11-26,13696,14151,13506,13734,36970,86880.0,4800000.0
2004-11-29,13884,14492,13884,14341,45088,90720.0,4800000.0
2004-11-30,14644,14644,14075,14189,20840,89760.0,4800000.0
2004-12-01,14113,14340,13999,14189,9690,89760.0,4800000.0
2004-12-02,14227,14530,14075,14417,24110,91200.0,4800000.0
2004-12-03,14644,15365,14416,14644,51421,92640.0,4800000.0
2004-12-06,14796,14796,14340,14341,12500,90720.0,4800000.0
2004-12-07,14263,14263,13353,13392,53140,84720.0,4800000.0
2004-12-08,13202,13620,13202,13506,13600,85440.0,4800000.0
2004-12-09,13392,13848,13392,13734,27900,86880.0,4800000.0
2004-12-10,13770,13922,13201,13241,14650,83760.0,4800000.0
2004-12-13,13241,13354,12861,12975,12141,82080.0,4800000.0
2004-12-14,13126,13278,12899,13051,8390,82560.0,4800000.0
2004-12-15,12973,13201,12973,13013,6150,82320.0,4800000.0
2004-12-16,13050,13354,13050,13354,4500,84480.0,4800000.0
2004-12-17,13506,13657,13316,13430,8509,84960.0,4800000.0
2004-12-20,13582,13582,12747,13203,25750,83520.0,4800000.0
2004-12-21,13049,13201,12670,12709,18849,80400.0,4800000.0
2004-12-22,13013,13241,12823,13127,20579,83040.0,4800000.0
2004-12-23,13392,13392,12785,12899,18540,81600.0,4800000.0
2004-12-24,12822,13125,12822,13013,10180,82320.0,4800000.0
2004-12-27,13089,13202,12746,12823,79791,81120.0,4800000.0
2004-12-28,12823,12975,12823,12899,8722,81600.0,4800000.0
2004-12-29,12519,12671,12519,12596,7600,79680.0,4800000.0
2004-12-30,12482,12785,12482,12520,6820,79200.0,4800000.0
2005-01-03,12518,12594,12405,12406,9060,78480.0,4800000.0
2005-01-04,12556,12670,12366,12482,9800,78960.0,4800000.0
2005-01-05,12330,12405,12064,12368,21081,78240.0,4800000.0
2005-01-06,12368,12368,12140,12292,17390,77760.0,4800000.0
2005-01-07,12292,12368,11875,11989,33340,75840.0,4800000.0
2005-01-10,11988,11988,11723,11913,19931,75360.0,4800000.0
2005-01-11,11912,11988,11723,11913,64530,75360.0,4800000.0
2005-01-12,11987,11987,11759,11875,12790,75120.0,4800000.0
2005-01-13,11873,12025,11759,12027,11702,76080.0,4800000.0
2005-01-14,11912,12102,11799,12065,63070,76320.0,4800000.0
2005-01-17,12102,12216,11951,12140,50630,76800.0,4800000.0
2005-01-18,12139,12405,12025,12406,19711,78480.0,4800000.0
2005-01-19,12292,12443,12254,12368,23607,78240.0,4800000.0
2005-01-20,12216,12443,12140,12292,17205,77760.0,4800000.0
2005-01-21,12178,12292,12064,12292,8520,77760.0,4800000.0
2005-01-24,12292,12292,11951,12216,40810,77280.0,4800000.0
2005-01-25,12025,12177,11987,12102,12920,76560.0,4800000.0
2005-01-26,12064,12330,12026,12292,17650,77760.0,4800000.0
2005-01-27,12330,12747,12215,12747,36842,80640.0,4800000.0
2005-01-28,14303,14644,13885,14644,146239,92640.0,4800000.0
2005-01-31,16123,16805,15477,16807,105549,106320.0,4800000.0
2005-02-01,19271,19309,17829,19311,299748,122160.0,4800000.0
2005-02-02,20561,22193,19765,22194,299472,140400.0,4800000.0
2005-02-03,23446,24887,20713,21777,238585,137760.0,4800000.0
2005-02-04,21776,24319,20866,24281,206626,153600.0,4800000.0
2005-02-07,23673,24052,21776,22384,143415,141600.0,4800000.0
2005-02-11,23142,24129,21928,22004,209871,139200.0,4800000.0
2005-02-14,22459,23446,21511,22308,198665,141120.0,4800000.0
2005-02-15,22535,22611,21169,22004,109718,139200.0,4800000.0
2005-02-16,24204,24280,21776,21777,401240,137760.0,4800000.0
2005-02-17,21549,21928,20562,21322,152655,134880.0,4800000.0
2005-02-18,20940,21510,20485,21511,102573,136080.0,4800000.0
2005-02-21,21586,21851,20713,21625,119293,136800.0,4800000.0
2005-02-22,21511,21739,20714,20715,140748,131040.0,4800000.0
2005-02-23,20069,21549,20069,21549,93190,136320.0,4800000.0
2005-02-24,22382,24773,22230,24774,372961,156720.0,4800000.0
2005-02-25,25721,26176,24090,24546,274075,155280.0,4800000.0
2005-02-28,25039,25874,24356,25343,159422,160320.0,4800000.0
2005-03-02,25797,28832,25038,25077,263321,158640.0,4800000.0
2005-03-03,25077,25609,24470,25115,61503,158880.0,4800000.0
2005-03-04,24886,25493,24355,24926,76260,157680.0,4800000.0
2005-03-07,25229,26557,25229,25950,168213,164160.0,4800000.0
2005-03-08,26519,27164,23749,24281,140960,153600.0,4800000.0
2005-03-09,23900,24393,23483,24015,48310,151920.0,4800000.0
2005-03-10,23672,24924,23672,23939,71522,151440.0,4800000.0
2005-03-11,23977,24736,23977,24281,63362,153600.0,4800000.0
2005-03-14,24774,25267,24280,24660,40344,156000.0,4800000.0
2005-03-15,25002,25002,22079,22232,106352,140640.0,4800000.0
2005-03-16,22041,22458,20940,21511,113900,136080.0,4800000.0
2005-03-17,20789,21092,20485,20601,54690,130320.0,4800000.0
2005-03-18,19879,21093,19387,20108,66190,127200.0,4800000.0
2005-03-21,19954,20372,19575,20373,97797,128880.0,4800000.0
2005-03-22,20373,21625,20145,21246,58780,134400.0,4800000.0
2005-03-23,21055,21132,20525,20866,31230,132000.0,4800000.0
2005-03-24,20714,21132,19348,20487,33180,129600.0,4800000.0
2005-03-25,20485,20561,20106,20221,25250,127920.0,4800000.0
2005-03-28,20183,20904,20183,20790,12470,131520.0,4800000.0
2005-03-29,20942,20942,20069,20183,23030,127680.0,4800000.0
2005-03-30,19879,20411,19803,20108,15692,127200.0,4800000.0
2005-03-31,20486,21245,20145,21246,42441,134400.0,4800000.0
2005-04-01,20903,22686,20713,22649,49120,143280.0,4800000.0
2005-04-04,22307,22762,22004,22232,23010,140640.0,4800000.0
2005-04-06,22232,22383,21852,22156,26310,140160.0,4800000.0
2005-04-07,22459,22990,22118,22611,26303,143040.0,4800000.0
2005-04-08,22534,22763,22004,22611,38047,143040.0,4800000.0
2005-04-11,22573,22611,21852,22308,29340,141120.0,4800000.0
2005-04-12,22232,22534,22232,22232,8500,140640.0,4800000.0
2005-04-13,22686,22686,22079,22270,13390,140880.0,4800000.0
2005-04-14,22117,22117,21206,21511,27210,136080.0,4800000.0
2005-04-15,21321,21321,20486,21246,19630,134400.0,4800000.0
2005-04-18,20789,20789,19878,20601,18017,130320.0,4800000.0
2005-04-19,20601,21018,20525,20639,5180,130560.0,4800000.0
2005-04-20,21132,21928,20677,20866,12650,132000.0,4800000.0
2005-04-21,20828,21018,20107,21018,13790,132960.0,4800000.0
2005-04-22,21472,21472,20485,20601,16450,130320.0,4800000.0
2005-04-25,20221,20904,20183,20715,10490,131040.0,4800000.0
2005-04-26,20904,23446,20561,22308,110896,141120.0,4800000.0
2005-04-27,22611,22763,21700,22004,35850,139200.0,4800000.0
2005-04-28,22383,22383,21625,21625,23550,136800.0,4800000.0
2005-04-29,20942,21397,20562,21397,34140,135360.0,4800000.0
2005-05-02,21473,21625,21018,21018,9950,132960.0,4800000.0
2005-05-03,21093,21851,21093,21625,25330,136800.0,4800000.0
2005-05-04,21700,22611,21700,22308,26119,141120.0,4800000.0
2005-05-06,22535,22914,22156,22308,15790,141120.0,4800000.0
2005-05-09,22307,22307,21434,22156,16010,140160.0,4800000.0
2005-05-10,21891,22232,21359,21473,17620,135840.0,4800000.0
2005-05-11,21358,21358,20940,21132,9100,133680.0,4800000.0
2005-05-12,21130,21623,20865,21132,14100,133680.0,4800000.0
2005-05-13,20904,21549,20904,21170,10670,133920.0,4800000.0
2005-05-16,21169,21473,20942,21018,14330,132960.0,4800000.0
2005-05-17,21018,21359,20714,20715,14450,131040.0,4800000.0
2005-05-18,20713,21092,20182,20828,22820,131760.0,4800000.0
2005-05-19,21055,22230,21055,22118,35300,139920.0,4800000.0
2005-05-20,22041,22230,21738,22194,18890,140400.0,4800000.0
2005-05-23,22042,22231,21700,22080,7620,139680.0,4800000.0
2005-05-24,22080,22383,21776,21777,6780,137760.0,4800000.0
2005-05-25,21625,21928,21511,21929,8920,138720.0,4800000.0
2005-05-26,21928,22156,21549,22156,6840,140160.0,4800000.0
2005-05-27,22346,22346,21625,22080,19610,139680.0,4800000.0
2005-05-30,22080,22080,21663,21853,8130,138240.0,4800000.0
2005-05-31,21700,22270,21208,22232,29310,140640.0,4800000.0
2005-06-01,22194,22611,21852,22460,19150,142080.0,4800000.0
2005-06-02,22686,22686,22154,22194,9315,140400.0,4800000.0
2005-06-03,22194,22194,21511,21625,21062,136800.0,4800000.0
2005-06-07,21625,21700,21284,21549,6670,136320.0,4800000.0
2005-06-08,21549,21815,20866,20942,30890,132480.0,4800000.0
2005-06-09,20827,21168,20751,20904,16120,132240.0,4800000.0
2005-06-10,20942,21510,20942,21397,13290,135360.0,4800000.0
2005-06-13,21244,21510,21055,21132,7190,133680.0,4800000.0
2005-06-14,21132,21284,20411,20487,38420,129600.0,4800000.0
2005-06-15,20638,20942,20562,20942,8090,132480.0,4800000.0
2005-06-16,21168,21168,20713,20752,13760,131280.0,4800000.0
2005-06-17,20789,20789,20448,20677,33970,130800.0,4800000.0
2005-06-20,20561,20751,20257,20373,11420,128880.0,4800000.0
2005-06-21,20297,20411,19955,20108,19770,127200.0,4800000.0
2005-06-22,19993,20183,19728,20183,30760,127680.0,4800000.0
2005-06-23,20106,21510,20106,21208,33600,134160.0,4800000.0
2005-06-24,20865,20942,20638,20866,10730,132000.0,4800000.0
2005-06-27,20866,20866,20525,20715,17100,131040.0,4800000.0
2005-06-28,20601,21018,20562,20942,25870,132480.0,4800000.0
2005-06-29,21055,21130,20561,20828,21330,131760.0,4800000.0
2005-06-30,20866,21928,20866,21929,44510,138720.0,4800000.0
2005-07-01,21815,24129,21700,23446,96630,148320.0,4800000.0
2005-07-04,23672,24204,23218,23977,47110,151680.0,4800000.0
2005-07-05,24584,24660,23370,23901,27560,151200.0,4800000.0
2005-07-06,23217,24051,23217,23636,37040,149520.0,4800000.0
2005-07-07,23597,24052,23294,23901,23750,151200.0,4800000.0
2005-07-08,23521,24280,23029,23067,18555,145920.0,4800000.0
2005-07-11,23142,23939,22877,23901,37760,151200.0,4800000.0
2005-07-12,23901,24204,23408,23674,23620,149760.0,4800000.0
2005-07-13,23673,23825,23294,23522,12350,148800.0,4800000.0
2005-07-14,24053,25002,23521,24888,47663,157440.0,4800000.0
2005-07-15,24963,25684,24584,25419,43170,160800.0,4800000.0
2005-07-18,24963,25381,24736,24888,23585,157440.0,4800000.0
2005-07-19,25115,25115,24660,24812,18956,156960.0,4800000.0
2005-07-20,25265,25265,24355,24698,20250,156240.0,4800000.0
2005-07-21,24432,24887,24015,24433,16360,154560.0,4800000.0
2005-07-22,23900,24545,23900,24395,17300,154320.0,4800000.0
2005-07-25,24243,24508,23939,24357,33742,154080.0,4800000.0
2005-07-26,24053,24204,23293,23370,20637,147840.0,4800000.0
2005-07-27,23445,23787,22725,22763,47460,144000.0,4800000.0
2005-07-28,22839,23180,22649,22915,29450,144960.0,4800000.0
2005-07-29,22914,23332,22914,22991,16138,145440.0,4800000.0
2005-08-01,22838,23029,22649,22687,16512,143520.0,4800000.0
2005-08-02,22498,22877,21473,22004,49210,139200.0,4800000.0
2005-08-03,22156,22573,21700,21853,21659,138240.0,4800000.0
2005-08-04,22004,22232,21510,22004,17320,139200.0,4800000.0
2005-08-05,21851,22193,21396,22194,16450,140400.0,4800000.0
2005-08-08,21775,22232,21775,22156,7460,140160.0,4800000.0
2005-08-09,22004,22763,21966,22687,7490,143520.0,4800000.0
2005-08-10,23446,23939,23256,23446,28750,148320.0,4800000.0
2005-08-11,23672,23672,22686,23105,25387,146160.0,4800000.0
2005-08-12,23105,23901,22914,23446,30020,148320.0,4800000.0
2005-08-16,23444,23559,23217,23256,20980,147120.0,4800000.0
2005-08-17,23256,23521,22763,23522,29081,148800.0,4800000.0
2005-08-18,23520,24393,23103,23408,37110,148080.0,4800000.0
2005-08-19,23293,23559,23141,23560,8411,149040.0,4800000.0
2005-08-22,23977,24660,23521,24660,54697,156000.0,4800000.0
2005-08-23,24660,24774,24091,24660,26170,156000.0,4800000.0
2005-08-24,24395,24470,23901,24357,27170,154080.0,4800000.0
2005-08-25,24166,24545,23900,24546,26670,155280.0,4800000.0
2005-08-26,24621,24621,24127,24395,12394,154320.0,4800000.0
2005-08-29,24129,24204,23560,24205,11491,153120.0,4800000.0
2005-08-30,24204,24736,23977,24736,17811,156480.0,4800000.0
2005-08-31,24508,24660,24280,24584,12350,155520.0,4800000.0
2005-09-01,24774,24963,24395,24964,45915,157920.0,4800000.0
2005-09-02,25114,25380,24886,25153,46390,159120.0,4800000.0
2005-09-05,25039,25039,24280,24736,34403,156480.0,4800000.0
2005-09-06,24660,24811,24280,24736,36148,156480.0,4800000.0
2005-09-07,24774,25798,24736,25798,49052,163200.0,4800000.0
2005-09-08,25494,27733,23105,27240,162820,172320.0,4800000.0
2005-09-09,27202,27467,26443,27012,18810,170880.0,4800000.0
2005-09-12,27012,27126,26557,26785,12883,169440.0,4800000.0
2005-09-13,26557,26936,26253,26481,16810,167520.0,4800000.0
2005-09-14,26632,26936,26253,26785,19590,169440.0,4800000.0
2005-09-15,26784,26974,26329,26785,22950,169440.0,4800000.0
2005-09-16,26936,27619,26860,27392,57490,173280.0,4800000.0
2005-09-20,27695,29516,27430,29516,52472,186720.0,4800000.0
2005-09-21,29440,29440,28529,28833,27080,182400.0,4800000.0
2005-09-22,28452,29173,28225,29175,26600,184560.0,4800000.0
2005-09-23,29173,29173,28111,28492,24115,180240.0,4800000.0
2005-09-26,28605,29440,28074,29365,22770,185760.0,4800000.0
2005-09-27,28985,29364,28833,29289,14842,185280.0,4800000.0
2005-09-28,29478,29819,29288,29820,14481,188640.0,4800000.0
2005-09-29,29592,30123,29136,29744,15371,188160.0,4800000.0
2005-09-30,29971,30313,29288,29668,29014,187680.0,4800000.0
2005-10-04,29364,30465,29364,30351,33229,192000.0,4800000.0
2005-10-05,30349,30539,29894,30541,28051,193200.0,4800000.0
2005-10-06,29970,30539,29249,30010,24434,189840.0,4800000.0
2005-10-07,29971,29971,29364,29820,23230,188640.0,4800000.0
2005-10-10,29705,30425,29705,29782,16890,188400.0,4800000.0
2005-10-11,29895,30806,29819,30275,17707,191520.0,4800000.0
2005-10-12,30425,30577,29363,29858,11910,188880.0,4800000.0
2005-10-13,29554,29858,28909,29592,18671,187200.0,4800000.0
2005-10-14,30123,30123,27809,28758,58554,181920.0,4800000.0
2005-10-17,28150,29212,27771,28606,30330,180960.0,4800000.0
2005-10-18,29363,29363,28263,29327,18630,185520.0,4800000.0
2005-10-19,29135,29249,27845,27885,11349,176400.0,4800000.0
2005-10-20,28149,28756,27808,27809,7056,175920.0,4800000.0
2005-10-21,27733,28416,27733,28226,4580,178560.0,4800000.0
2005-10-24,27959,28528,27845,28416,6484,179760.0,4800000.0
2005-10-25,29136,29136,28302,28682,8540,181440.0,4800000.0
2005-10-26,28680,28832,28339,28720,4570,181680.0,4800000.0
2005-10-27,28149,28907,28149,28795,14280,182160.0,4800000.0
2005-10-28,28188,28681,27922,28454,8630,180000.0,4800000.0
2005-10-31,28566,28566,27845,28416,7665,179760.0,4800000.0
2005-11-01,28416,28985,28150,28833,11684,182400.0,4800000.0
2005-11-02,29516,29516,28454,29061,8940,183840.0,4800000.0
2005-11-03,29212,29212,28492,28833,4330,182400.0,4800000.0
2005-11-04,28833,29061,27732,28454,18380,180000.0,4800000.0
2005-11-07,28073,28073,27732,27885,23990,176400.0,4800000.0
2005-11-08,27693,27732,26214,26216,54310,165840.0,4800000.0
2005-11-09,25418,26177,24470,24888,105001,157440.0,4800000.0
2005-11-10,25077,25077,24584,24660,21592,156000.0,4800000.0
2005-11-11,24697,25228,24582,24622,23430,155760.0,4800000.0
2005-11-14,24698,24736,24319,24660,24620,156000.0,4800000.0
2005-11-15,24698,25077,24546,24660,25811,156000.0,4800000.0
2005-11-16,24395,24432,23712,24129,31246,152640.0,4800000.0
2005-11-17,24129,24129,23066,23825,55150,150720.0,4800000.0
2005-11-18,23977,23977,23180,23294,14392,147360.0,4800000.0
2005-11-21,23066,23142,22534,22611,62021,143040.0,4800000.0
2005-11-22,22498,22611,21815,22004,103230,139200.0,4800000.0
