한미글로벌(053690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-12,12300,12500,12000,12000,36590,130267.0,10855588.0
2016-04-14,12050,12300,11850,12100,27194,131353.0,10855588.0
2016-04-15,12200,12200,11800,11950,30736,129724.0,10855588.0
2016-04-18,11900,12150,11750,11800,41020,128096.0,10855588.0
2016-04-19,11750,12050,11750,11800,41371,128096.0,10855588.0
2016-04-20,11900,11950,11450,11700,220558,127010.0,10855588.0
2016-04-21,11700,11950,11700,11850,34340,128639.0,10855588.0
2016-04-22,11850,12000,11800,11900,54308,129181.0,10855588.0
2016-04-25,11800,12200,11800,12000,42547,130267.0,10855588.0
2016-04-26,12100,12100,11800,11900,26214,129181.0,10855588.0
2016-04-27,12100,12100,11700,11800,43859,128096.0,10855588.0
2016-04-28,11850,11850,11650,11750,40186,127553.0,10855588.0
2016-04-29,11650,11900,11600,11750,36157,127553.0,10855588.0
2016-05-02,11700,11900,11500,11850,57603,128639.0,10855588.0
2016-05-03,11750,12000,11700,12000,30302,130267.0,10855588.0
2016-05-04,12000,12000,11800,11850,21524,128639.0,10855588.0
2016-05-09,11850,11950,11750,11900,18411,129181.0,10855588.0
2016-05-10,11800,12050,11800,11950,27743,129724.0,10855588.0
2016-05-11,12000,12350,11950,12250,92826,132981.0,10855588.0
2016-05-12,12100,12400,12050,12300,33699,133524.0,10855588.0
2016-05-13,12200,12600,12100,12300,40878,133524.0,10855588.0
2016-05-16,12200,12500,11950,12200,37104,132438.0,10855588.0
2016-05-17,12000,12300,11950,12250,21797,132981.0,10855588.0
2016-05-18,12350,12350,12000,12200,27181,132438.0,10855588.0
2016-05-19,12200,12200,12000,12100,21439,131353.0,10855588.0
2016-05-20,12100,12100,11800,11900,32776,129181.0,10855588.0
2016-05-23,11900,12000,11700,11950,31646,129724.0,10855588.0
2016-05-24,11950,12000,11600,11650,47481,126468.0,10855588.0
2016-05-25,11700,11850,11550,11650,36703,126468.0,10855588.0
2016-05-26,11800,11850,11650,11800,24802,128096.0,10855588.0
2016-05-27,11800,11900,11700,11800,19737,128096.0,10855588.0
2016-05-30,11800,11950,11750,11800,19550,128096.0,10855588.0
2016-05-31,11950,12000,11750,11850,28179,128639.0,10855588.0
2016-06-01,11800,11850,11650,11750,38747,127553.0,10855588.0
2016-06-02,11750,11950,11750,11750,32867,127553.0,10855588.0
2016-06-03,11750,12050,11700,11900,54953,129181.0,10855588.0
2016-06-07,11950,12250,11750,12050,51484,130810.0,10855588.0
2016-06-08,11950,12050,11700,11850,48707,128639.0,10855588.0
2016-06-09,11950,12050,11850,12000,38750,130267.0,10855588.0
2016-06-10,12000,12400,11950,12300,49162,133524.0,10855588.0
2016-06-13,12300,12450,12100,12100,29785,131353.0,10855588.0
2016-06-14,12100,12250,11800,11900,48912,129181.0,10855588.0
2016-06-15,11800,12000,11800,11850,20971,128639.0,10855588.0
2016-06-16,11850,11900,11500,11500,80258,124839.0,10855588.0
2016-06-17,11550,11850,11500,11700,23714,127010.0,10855588.0
2016-06-20,11700,11800,11500,11650,50165,126468.0,10855588.0
2016-06-21,11750,11800,11500,11800,58963,128096.0,10855588.0
2016-06-22,11650,11750,11550,11600,29485,125925.0,10855588.0
2016-06-23,11600,11650,11400,11600,29761,125925.0,10855588.0
2016-06-24,11500,11650,11000,11150,60757,121040.0,10855588.0
2016-06-27,10700,11200,10400,10900,61202,118326.0,10855588.0
2016-06-28,10600,10950,10550,10700,28362,116155.0,10855588.0
2016-06-29,10850,11200,10850,11050,31090,119954.0,10855588.0
2016-06-30,11200,11550,11000,11250,37499,122125.0,10855588.0
2016-07-01,11250,11450,11000,11100,42768,120497.0,10855588.0
2016-07-04,11200,11200,10850,10900,34271,118326.0,10855588.0
2016-07-05,10900,10900,10650,10700,31055,116155.0,10855588.0
2016-07-06,10800,10800,10300,10450,73656,113441.0,10855588.0
2016-07-07,10500,10800,10450,10600,31824,115069.0,10855588.0
2016-07-08,10600,10650,10350,10400,30523,112898.0,10855588.0
2016-07-11,10450,10500,10200,10250,30350,111270.0,10855588.0
2016-07-12,10400,10450,10150,10300,34981,111813.0,10855588.0
2016-07-13,10300,10450,10300,10400,30925,112898.0,10855588.0
2016-07-14,10350,10450,10250,10300,24016,111813.0,10855588.0
2016-07-15,10350,10450,10300,10350,28791,112355.0,10855588.0
2016-07-18,10450,10450,10250,10350,23668,112355.0,10855588.0
2016-07-19,10250,10350,10150,10250,27157,111270.0,10855588.0
2016-07-20,10200,10300,10000,10000,59365,108556.0,10855588.0
2016-07-21,10000,10100,9850,9950,77514,108013.0,10855588.0
2016-07-22,10000,10000,9800,9850,76180,106928.0,10855588.0
2016-07-25,9900,9990,9820,9860,44853,107036.0,10855588.0
2016-07-26,9930,9970,9790,9900,39152,107470.0,10855588.0
2016-07-27,9890,10200,9890,10050,52960,109099.0,10855588.0
2016-07-28,10150,10150,9940,9960,31081,108122.0,10855588.0
2016-07-29,10050,10050,9800,9830,53005,106710.0,10855588.0
2016-08-01,9800,10150,9800,9980,49724,108339.0,10855588.0
2016-08-02,9980,10100,9800,9940,44362,107905.0,10855588.0
2016-08-03,9940,10350,9870,10250,76841,111270.0,10855588.0
2016-08-04,10250,10400,10150,10400,41103,112898.0,10855588.0
2016-08-05,10450,10450,10050,10250,45885,111270.0,10855588.0
2016-08-08,10250,10550,10100,10500,62547,113984.0,10855588.0
2016-08-09,10400,10750,10400,10750,79051,116698.0,10855588.0
2016-08-10,10850,10850,10400,10550,30158,114526.0,10855588.0
2016-08-11,10600,10600,10100,10250,35922,111270.0,10855588.0
2016-08-12,10250,10400,10250,10350,18360,112355.0,10855588.0
2016-08-16,10300,10400,10150,10250,23218,111270.0,10855588.0
2016-08-17,10150,10300,9980,9980,42793,108339.0,10855588.0
2016-08-18,9940,10050,9870,9940,37104,107905.0,10855588.0
2016-08-19,9880,9950,9750,9930,52739,107796.0,10855588.0
2016-08-22,9900,10000,9740,9920,25967,107687.0,10855588.0
2016-08-23,9920,9970,9800,9820,21693,106602.0,10855588.0
2016-08-24,9820,9920,9700,9890,21440,107362.0,10855588.0
2016-08-25,9890,9930,9740,9810,29521,106493.0,10855588.0
2016-08-26,9810,9810,9560,9710,44119,105408.0,10855588.0
2016-08-29,9650,9700,9360,9430,45447,102368.0,10855588.0
2016-08-30,9440,9900,9440,9730,37067,105625.0,10855588.0
2016-08-31,9720,9800,9460,9700,46046,105299.0,10855588.0
2016-09-01,9700,9740,9510,9670,52435,104974.0,10855588.0
2016-09-02,9540,9870,9540,9780,27261,106168.0,10855588.0
2016-09-05,9780,9930,9680,9820,24536,106602.0,10855588.0
2016-09-06,9820,9860,9570,9830,54242,106710.0,10855588.0
2016-09-07,9770,9840,9550,9590,31647,104105.0,10855588.0
2016-09-08,9600,9720,9480,9670,21737,104974.0,10855588.0
2016-09-09,9540,9710,9510,9670,16171,104974.0,10855588.0
2016-09-12,9610,9610,9460,9500,12524,103128.0,10855588.0
2016-09-13,9420,9570,9320,9480,37938,102911.0,10855588.0
2016-09-19,9420,9600,9110,9240,80452,100306.0,10855588.0
2016-09-20,9240,9290,9000,9080,63504,98569.0,10855588.0
2016-09-21,9110,9250,9010,9210,46727,99980.0,10855588.0
2016-09-22,9150,9240,9120,9200,42668,99871.0,10855588.0
2016-09-23,9200,9280,9160,9260,28609,100523.0,10855588.0
2016-09-26,9280,9340,9100,9140,31690,99220.0,10855588.0
2016-09-27,9130,9260,8980,9220,39654,100089.0,10855588.0
2016-09-28,9240,9270,9010,9120,99593,99003.0,10855588.0
2016-09-29,9120,9230,9060,9200,72333,99871.0,10855588.0
2016-09-30,9200,9210,9040,9100,92221,98786.0,10855588.0
2016-10-04,9080,9160,9030,9080,54688,98569.0,10855588.0
2016-10-05,9080,9150,8990,9020,80448,97917.0,10855588.0
2016-10-06,9040,9040,8910,8930,65980,96940.0,10855588.0
2016-10-07,8930,9020,8800,8940,42163,97049.0,10855588.0
2016-10-10,8940,9170,8890,9120,50133,99003.0,10855588.0
2016-10-11,9130,9150,9070,9130,31725,99112.0,10855588.0
2016-10-12,9120,9130,9060,9120,17883,99003.0,10855588.0
2016-10-13,9100,9120,9010,9030,26358,98026.0,10855588.0
2016-10-14,9030,9190,9010,9130,28927,99112.0,10855588.0
2016-10-17,9170,9180,9050,9130,25131,99112.0,10855588.0
2016-10-18,9130,9210,9080,9180,27274,99654.0,10855588.0
2016-10-19,9180,9200,9000,9120,44786,99003.0,10855588.0
2016-10-20,9030,9120,8950,9000,58173,97700.0,10855588.0
2016-10-21,8990,9010,8820,8860,43057,96181.0,10855588.0
2016-10-24,8940,8980,8820,8950,33745,97158.0,10855588.0
2016-10-25,9000,9030,8840,8960,35487,97266.0,10855588.0
2016-10-26,8960,8990,8850,8980,33470,97483.0,10855588.0
2016-10-27,8980,9150,8960,9150,29297,99329.0,10855588.0
2016-10-28,9080,9250,9050,9050,39599,98243.0,10855588.0
2016-10-31,9110,9120,8840,8990,29120,97592.0,10855588.0
2016-11-01,8850,8990,8700,8960,29035,97266.0,10855588.0
2016-11-02,8900,8960,8550,8650,55131,93901.0,10855588.0
2016-11-03,8560,9180,8520,9110,73728,98894.0,10855588.0
2016-11-04,9020,9140,8920,9030,16197,98026.0,10855588.0
2016-11-07,9030,9030,8850,8990,16252,97592.0,10855588.0
2016-11-08,8960,8990,8900,8990,2145,97592.0,10855588.0
2016-11-09,8900,9000,8290,8790,52403,95421.0,10855588.0
2016-11-10,8780,9890,8780,9300,228878,100957.0,10855588.0
2016-11-11,9490,9950,9210,9450,275020,102585.0,10855588.0
2016-11-14,9440,9480,9210,9480,66922,102911.0,10855588.0
2016-11-15,9480,9530,9230,9440,48705,102477.0,10855588.0
2016-11-16,9380,9510,9250,9430,88853,102368.0,10855588.0
2016-11-17,9460,9520,9290,9310,57522,101066.0,10855588.0
2016-11-18,9220,9340,9030,9210,52831,99980.0,10855588.0
2016-11-21,9200,9240,8960,9130,53329,99112.0,10855588.0
2016-11-22,9130,9230,8900,8950,50139,97158.0,10855588.0
2016-11-23,8880,8950,8710,8880,44707,96398.0,10855588.0
2016-11-24,8880,8880,8600,8680,29839,94227.0,10855588.0
2016-11-25,8530,8970,8450,8550,42565,92815.0,10855588.0
2016-11-28,8560,8620,8470,8490,12726,92164.0,10855588.0
2016-11-29,8450,8580,8330,8570,42389,93032.0,10855588.0
2016-11-30,8480,8660,8480,8630,15397,93684.0,10855588.0
2016-12-01,8550,8770,8550,8750,41119,94986.0,10855588.0
2016-12-02,8730,8800,8610,8700,19498,94444.0,10855588.0
2016-12-05,8750,8800,8590,8650,19897,93901.0,10855588.0
2016-12-06,8530,8780,8530,8770,14123,95204.0,10855588.0
2016-12-07,8800,8800,8670,8770,24516,95204.0,10855588.0
2016-12-08,8800,8850,8700,8820,18153,95746.0,10855588.0
2016-12-09,8740,8900,8740,8810,19722,95638.0,10855588.0
2016-12-12,8870,8880,8810,8830,12028,95855.0,10855588.0
2016-12-13,8830,9000,8780,8980,36315,97483.0,10855588.0
2016-12-14,8990,9040,8900,9020,33697,97917.0,10855588.0
2016-12-15,9030,9050,8940,9030,12539,98026.0,10855588.0
2016-12-16,9030,9050,8980,9020,11703,97917.0,10855588.0
2016-12-19,9020,9020,8820,8930,40724,96940.0,10855588.0
2016-12-20,8930,9000,8920,8930,4594,96940.0,10855588.0
2016-12-21,8880,8950,8820,8860,23140,96181.0,10855588.0
2016-12-22,8860,8940,8770,8800,9289,95529.0,10855588.0
2016-12-23,8800,8860,8770,8780,8446,95312.0,10855588.0
2016-12-26,8760,8830,8730,8770,17252,95204.0,10855588.0
2016-12-27,8770,8800,8740,8800,17477,95529.0,10855588.0
2016-12-28,8800,8850,8700,8800,10186,95529.0,10855588.0
2016-12-29,8770,8900,8770,8870,10282,96289.0,10855588.0
2017-01-02,8900,8920,8790,8800,19979,95529.0,10855588.0
2017-01-03,8760,8830,8720,8810,14415,95638.0,10855588.0
2017-01-04,8760,8900,8550,8700,89508,94444.0,10855588.0
2017-01-05,8750,8830,8690,8800,10370,95529.0,10855588.0
2017-01-06,8750,8820,8700,8820,19428,95746.0,10855588.0
2017-01-09,8750,8970,8750,8900,22171,96615.0,10855588.0
2017-01-10,8900,9060,8820,9020,28842,97917.0,10855588.0
2017-01-11,9030,9070,8980,9030,10347,98026.0,10855588.0
2017-01-12,9030,9080,8840,8930,32376,96940.0,10855588.0
2017-01-13,8850,8930,8730,8830,30364,95855.0,10855588.0
2017-01-16,8770,8800,8580,8680,52306,94227.0,10855588.0
2017-01-17,8560,8760,8560,8690,15826,94335.0,10855588.0
2017-01-18,8610,9650,8610,9060,185480,98352.0,10855588.0
2017-01-19,8990,9160,8880,9040,45682,98135.0,10855588.0
2017-01-20,9080,9390,8990,9250,79910,100414.0,10855588.0
2017-01-23,9230,9950,9230,9690,288722,105191.0,10855588.0
2017-01-24,9650,9820,9590,9670,52673,104974.0,10855588.0
2017-01-25,9730,9800,9310,9360,84230,101608.0,10855588.0
2017-01-26,9480,9600,9330,9400,80873,102043.0,10855588.0
2017-01-31,9410,9750,9050,9690,164132,105191.0,10855588.0
2017-02-01,9680,9770,9670,9750,101822,105842.0,10855588.0
2017-02-02,9740,9790,9430,9640,94410,104648.0,10855588.0
2017-02-03,9550,9840,9500,9650,101061,104756.0,10855588.0
2017-02-06,9600,9990,9560,9970,133125,108230.0,10855588.0
2017-02-07,9990,10500,9960,10400,288573,112898.0,10855588.0
2017-02-08,10450,10800,10300,10700,299740,116155.0,10855588.0
2017-02-09,10800,10950,10350,10800,118937,117240.0,10855588.0
2017-02-10,10800,10850,10550,10650,66129,115612.0,10855588.0
2017-02-13,10650,10650,10350,10450,110875,113441.0,10855588.0
2017-02-14,10600,10700,10350,10450,80265,113441.0,10855588.0
2017-02-15,10450,10800,10300,10650,100646,115612.0,10855588.0
2017-02-16,10750,10850,10500,10850,74975,117783.0,10855588.0
2017-02-17,10850,10900,10500,10500,121066,113984.0,10855588.0
2017-02-20,10400,10550,10250,10400,111192,112898.0,10855588.0
2017-02-21,10400,10800,10350,10700,90545,116155.0,10855588.0
2017-02-22,10750,10800,10350,10700,73064,116155.0,10855588.0
2017-02-23,10750,10800,10450,10500,33162,113984.0,10855588.0
2017-02-24,10450,10550,10350,10500,40641,113984.0,10855588.0
2017-02-27,10450,10750,10450,10650,27277,115612.0,10855588.0
2017-02-28,10700,10800,10500,10750,52845,116698.0,10855588.0
2017-03-02,10850,11150,10800,11100,143262,120497.0,10855588.0
2017-03-03,11050,11100,10750,10950,61534,118869.0,10855588.0
2017-03-06,11000,11000,10450,10550,106175,114526.0,10855588.0
2017-03-07,10550,10850,10550,10650,38244,115612.0,10855588.0
2017-03-08,10600,10700,10200,10500,126278,113984.0,10855588.0
2017-03-09,10500,10600,10300,10300,32730,111813.0,10855588.0
2017-03-10,10250,10700,10250,10600,138261,115069.0,10855588.0
2017-03-13,10600,10700,10500,10600,57234,115069.0,10855588.0
2017-03-14,10600,10750,10500,10600,63221,115069.0,10855588.0
2017-03-15,10650,10800,10450,10700,80731,116155.0,10855588.0
2017-03-16,10750,11000,10650,10850,73241,117783.0,10855588.0
2017-03-17,10800,11100,10700,11100,89636,120497.0,10855588.0
2017-03-20,11200,11200,10900,11000,44217,119411.0,10855588.0
2017-03-21,11000,11000,10300,10350,116134,112355.0,10855588.0
2017-03-22,10200,10400,10000,10150,125414,110184.0,10855588.0
2017-03-23,10200,10450,10100,10300,48762,111813.0,10855588.0
2017-03-24,10300,10350,10000,10050,53754,109099.0,10855588.0
2017-03-27,10000,10050,9650,9800,127747,106385.0,10855588.0
2017-03-28,9890,9940,9750,9900,36841,107470.0,10855588.0
2017-03-29,9990,10300,9990,10150,81610,110184.0,10855588.0
2017-03-30,10150,10300,9970,10250,53300,111270.0,10855588.0
2017-03-31,10300,10700,10250,10600,115669,115069.0,10855588.0
2017-04-03,10600,10700,10350,10500,72339,113984.0,10855588.0
2017-04-04,10550,10650,10400,10550,48609,114526.0,10855588.0
2017-04-05,10650,10650,10500,10650,50346,115612.0,10855588.0
2017-04-06,10600,10850,10550,10800,60300,117240.0,10855588.0
2017-04-07,10850,10850,10550,10650,36915,115612.0,10855588.0
2017-04-10,10600,10750,10350,10600,76671,115069.0,10855588.0
2017-04-11,10600,10650,10350,10650,65415,115612.0,10855588.0
2017-04-12,10550,10750,10500,10600,54662,115069.0,10855588.0
2017-04-13,10600,10700,10400,10650,74748,115612.0,10855588.0
2017-04-14,10650,10700,10450,10600,39919,115069.0,10855588.0
2017-04-17,10500,10850,10500,10800,66467,117240.0,10855588.0
2017-04-18,10800,10950,10700,10850,60939,117783.0,10855588.0
2017-04-19,10950,10950,10750,10900,59080,118326.0,10855588.0
2017-04-20,10800,10950,10750,10950,48855,118869.0,10855588.0
2017-04-21,11000,11150,10650,10900,115599,118326.0,10855588.0
2017-04-24,10850,10850,10500,10500,69163,113984.0,10855588.0
2017-04-25,10500,10650,10300,10450,102165,113441.0,10855588.0
2017-04-26,10450,10600,10350,10550,89115,114526.0,10855588.0
2017-04-27,10450,10550,10250,10300,81336,111813.0,10855588.0
2017-04-28,10300,10350,10100,10300,46537,111813.0,10855588.0
2017-05-02,10300,10300,9990,10200,74779,110727.0,10855588.0
2017-05-04,10200,10200,9990,10150,89268,110184.0,10855588.0
2017-05-08,10200,10400,10100,10300,34606,111813.0,10855588.0
2017-05-10,10250,10350,10100,10300,50308,111813.0,10855588.0
2017-05-11,10300,10300,10150,10300,24688,111813.0,10855588.0
2017-05-12,10300,10300,10100,10250,42080,111270.0,10855588.0
2017-05-15,10250,10250,10100,10250,18393,111270.0,10855588.0
2017-05-16,10250,10250,9970,10000,78139,108556.0,10855588.0
2017-05-17,10100,10400,10000,10350,122751,112355.0,10855588.0
2017-05-18,10200,10400,10150,10350,51445,112355.0,10855588.0
2017-05-19,10350,10550,10350,10550,51307,114526.0,10855588.0
2017-05-22,10500,10650,10350,10500,66194,113984.0,10855588.0
2017-05-23,10500,10600,10400,10500,45537,113984.0,10855588.0
2017-05-24,10550,10550,10300,10550,67647,114526.0,10855588.0
2017-05-25,10550,10700,10500,10600,77616,115069.0,10855588.0
2017-05-26,10700,10800,10500,10800,55339,117240.0,10855588.0
2017-05-29,10750,10800,10600,10700,53549,116155.0,10855588.0
2017-05-30,10700,10950,10650,10700,76693,116155.0,10855588.0
2017-05-31,10700,10900,10600,10850,44450,117783.0,10855588.0
2017-06-01,10850,10950,10600,10700,38238,116155.0,10855588.0
2017-06-02,10700,10850,10650,10750,26697,116698.0,10855588.0
2017-06-05,10800,10900,10700,10800,28849,117240.0,10855588.0
2017-06-07,10800,10800,10450,10600,77902,115069.0,10855588.0
2017-06-08,10700,10900,10450,10650,133750,115612.0,10855588.0
2017-06-09,10700,10800,10500,10700,70640,116155.0,10855588.0
2017-06-12,10700,11600,10650,11550,252743,125382.0,10855588.0
2017-06-13,11550,11800,11400,11600,155151,125925.0,10855588.0
2017-06-14,11700,11700,11300,11550,89724,125382.0,10855588.0
2017-06-15,11450,11750,11300,11700,96447,127010.0,10855588.0
2017-06-16,11700,11800,11350,11400,54438,123754.0,10855588.0
2017-06-19,11400,11450,11200,11350,56597,123211.0,10855588.0
2017-06-20,11350,11500,11100,11400,106822,123754.0,10855588.0
2017-06-21,11400,11400,11150,11300,24955,122668.0,10855588.0
2017-06-22,11300,11300,11000,11250,52123,122125.0,10855588.0
2017-06-23,11250,11350,11100,11300,42617,122668.0,10855588.0
2017-06-26,11200,11650,11150,11400,77166,123754.0,10855588.0
2017-06-27,11600,11600,11150,11350,61416,123211.0,10855588.0
2017-06-28,11200,11350,11150,11250,30008,122125.0,10855588.0
2017-06-29,11250,11550,11250,11450,39621,124296.0,10855588.0
2017-06-30,11450,11900,11350,11450,215903,124296.0,10855588.0
2017-07-03,11500,11500,10600,10900,323809,118326.0,10855588.0
2017-07-04,10900,11050,10800,10950,96686,118869.0,10855588.0
2017-07-05,10900,11050,10800,10850,55970,117783.0,10855588.0
2017-07-06,10850,11050,10650,10750,92629,116698.0,10855588.0
2017-07-07,10800,10950,10700,10800,60712,117240.0,10855588.0
2017-07-10,10800,10900,10500,10700,87414,116155.0,10855588.0
2017-07-11,10700,10900,10500,10750,95705,116698.0,10855588.0
2017-07-12,10750,10900,10700,10750,40484,116698.0,10855588.0
2017-07-13,10850,10900,10700,10800,35264,117240.0,10855588.0
2017-07-14,10800,10900,10650,10650,37996,115612.0,10855588.0
2017-07-17,10650,10750,10550,10600,38996,115069.0,10855588.0
2017-07-18,10600,10850,10300,10800,93241,117240.0,10855588.0
2017-07-19,10800,11150,10700,11000,105426,119411.0,10855588.0
2017-07-20,11000,11500,11000,11400,87189,123754.0,10855588.0
2017-07-21,11500,11700,11150,11550,158277,125382.0,10855588.0
2017-07-24,11550,11900,11350,11750,80345,127553.0,10855588.0
2017-07-25,11650,11850,11500,11500,68498,124839.0,10855588.0
2017-07-26,11650,11800,11450,11800,62790,128096.0,10855588.0
2017-07-27,11850,12000,11650,11850,74833,128639.0,10855588.0
2017-07-28,11850,12100,11650,11800,77488,128096.0,10855588.0
2017-07-31,11700,11900,11700,11850,21312,128639.0,10855588.0
2017-08-01,11850,11850,11500,11650,83012,126468.0,10855588.0
2017-08-02,11700,11750,11350,11550,35768,125382.0,10855588.0
2017-08-03,11500,11700,11300,11450,66008,124296.0,10855588.0
2017-08-04,11450,11800,11300,11350,58598,123211.0,10855588.0
2017-08-07,11250,11450,11100,11450,40106,124296.0,10855588.0
2017-08-08,11450,11600,11300,11600,34456,125925.0,10855588.0
2017-08-09,11600,11650,11350,11500,33257,124839.0,10855588.0
2017-08-10,11650,11650,11150,11450,28993,124296.0,10855588.0
2017-08-11,11200,11350,10950,11150,41870,121040.0,10855588.0
2017-08-14,11150,11200,11000,11150,8844,121040.0,10855588.0
2017-08-16,11000,11150,10750,11100,53453,120497.0,10855588.0
2017-08-17,11100,11150,11000,11100,14894,120497.0,10855588.0
2017-08-18,11100,11250,10900,11250,37923,122125.0,10855588.0
2017-08-21,11300,11300,10900,10900,21642,118326.0,10855588.0
2017-08-22,10950,11000,10650,10800,48773,117240.0,10855588.0
2017-08-23,11000,11200,10700,10700,80967,116155.0,10855588.0
2017-08-24,10700,10900,10350,10800,91104,117240.0,10855588.0
2017-08-25,10850,10950,10650,10900,40056,118326.0,10855588.0
2017-08-28,11000,11000,10800,10900,19229,118326.0,10855588.0
2017-08-29,10900,11300,10850,11250,61381,122125.0,10855588.0
2017-08-30,11400,11400,11000,11100,45141,120497.0,10855588.0
2017-08-31,11050,11200,10800,11150,64909,121040.0,10855588.0
2017-09-01,11150,11200,10950,11050,32226,119954.0,10855588.0
2017-09-04,10800,11100,10750,10900,37477,118326.0,10855588.0
2017-09-05,10900,11000,10800,10900,24485,118326.0,10855588.0
2017-09-06,10950,11000,10750,10900,42241,118326.0,10855588.0
2017-09-07,10850,11250,10800,11200,62013,121583.0,10855588.0
2017-09-08,11250,11250,10800,10800,61913,117240.0,10855588.0
2017-09-11,10750,10900,10500,10650,45274,115612.0,10855588.0
2017-09-12,10650,10750,10400,10600,61803,115069.0,10855588.0
2017-09-13,10600,10650,10350,10500,49757,113984.0,10855588.0
2017-09-14,10500,10900,10400,10550,69429,114526.0,10855588.0
2017-09-15,10550,10800,10550,10800,21021,117240.0,10855588.0
2017-09-18,10900,10900,10700,10700,12878,116155.0,10855588.0
2017-09-19,10700,10950,10550,10850,69801,117783.0,10855588.0
2017-09-20,10850,10900,10650,10900,37251,118326.0,10855588.0
2017-09-21,10950,10950,10600,10650,19603,115612.0,10855588.0
2017-09-22,10700,10700,10400,10650,62187,115612.0,10855588.0
2017-09-25,10550,10700,10300,10300,21726,111813.0,10855588.0
2017-09-26,10300,10400,10100,10350,28349,112479.0,10867583.0
2017-09-27,10250,10350,10150,10250,23630,111393.0,10867583.0
2017-09-28,10250,10450,10200,10350,24290,112479.0,10867583.0
2017-09-29,10350,10400,10200,10300,7956,111936.0,10867583.0
2017-10-10,10300,10350,10050,10200,22592,110849.0,10867583.0
2017-10-11,10200,10200,9970,10050,35365,109219.0,10867583.0
2017-10-12,10050,10150,9990,10150,30574,110306.0,10867583.0
2017-10-13,10050,10050,9700,9760,93634,106068.0,10867583.0
2017-10-16,9710,9760,9490,9600,49652,104329.0,10867583.0
2017-10-17,9710,9850,9510,9840,40175,106937.0,10867583.0
2017-10-18,9840,9880,9490,9590,41724,104220.0,10867583.0
2017-10-19,9560,9610,9290,9400,55254,102155.0,10867583.0
2017-10-20,9390,9390,8950,9110,135898,99004.0,10867583.0
2017-10-23,9110,9170,9050,9110,26143,99004.0,10867583.0
2017-10-24,9090,9370,9080,9350,53715,101612.0,10867583.0
2017-10-25,9350,9490,9250,9470,40302,102916.0,10867583.0
2017-10-26,9440,9440,9290,9300,23691,101069.0,10867583.0
2017-10-27,9270,9670,9270,9640,44973,104764.0,10867583.0
2017-10-30,9700,9700,9500,9590,19484,104220.0,10867583.0
2017-10-31,9630,9670,9540,9590,15083,104220.0,10867583.0
2017-11-01,9600,9680,9470,9640,42946,104764.0,10867583.0
2017-11-02,9610,9710,9460,9700,102145,105416.0,10867583.0
2017-11-03,9700,9920,9590,9790,47426,106394.0,10867583.0
2017-11-06,9830,9920,9810,9890,22283,107480.0,10867583.0
2017-11-07,9890,10050,9790,9990,37486,108567.0,10867583.0
2017-11-08,9970,10050,9910,10000,22097,108676.0,10867583.0
2017-11-09,10050,10100,9850,10000,20118,108676.0,10867583.0
2017-11-10,10000,10050,9930,9990,15517,108567.0,10867583.0
2017-11-13,9930,10050,9910,10050,84030,109219.0,10867583.0
2017-11-14,9990,10100,9960,10050,17588,109219.0,10867583.0
2017-11-15,10000,10050,9890,9970,25893,108350.0,10867583.0
2017-11-16,9940,9980,9860,9920,27782,107806.0,10867583.0
2017-11-17,9950,9950,9650,9840,42048,106937.0,10867583.0
2017-11-20,9830,9830,9710,9710,25950,105524.0,10867583.0
2017-11-21,9710,9770,9630,9640,36402,104764.0,10867583.0
2017-11-22,9620,9800,9620,9650,24441,104872.0,10867583.0
2017-11-23,9650,9700,9590,9700,37314,105416.0,10867583.0
2017-11-24,9700,9790,9510,9540,60773,103677.0,10867583.0
2017-11-27,9540,9610,9420,9550,34343,103785.0,10867583.0
2017-11-28,9550,9630,9530,9610,21306,104437.0,10867583.0
2017-11-29,9620,9620,9410,9490,40683,103133.0,10867583.0
2017-11-30,9510,9550,9370,9400,50579,102155.0,10867583.0
2017-12-01,9470,9470,9260,9410,26950,102264.0,10867583.0
2017-12-04,9410,9660,9360,9660,58049,104981.0,10867583.0
2017-12-05,9660,9780,9650,9780,19163,106285.0,10867583.0
2017-12-06,9790,9800,9540,9640,34964,104764.0,10867583.0
2017-12-07,9640,9780,9500,9640,17026,104764.0,10867583.0
2017-12-08,9680,9680,9360,9430,35605,102481.0,10867583.0
2017-12-11,9450,9450,9290,9430,16865,102481.0,10867583.0
2017-12-12,9430,9430,9210,9400,11110,102155.0,10867583.0
2017-12-13,9400,9400,9280,9350,19123,101612.0,10867583.0
2017-12-14,9350,9380,9260,9370,9664,101829.0,10867583.0
2017-12-15,9410,9410,9150,9150,55944,99438.0,10867583.0
2017-12-18,9220,9230,9010,9020,44154,98026.0,10867583.0
2017-12-19,9050,9090,8950,9030,52907,98134.0,10867583.0
2017-12-20,9080,9080,8950,9020,28335,98026.0,10867583.0
2017-12-21,9070,9090,8940,9020,16609,98026.0,10867583.0
2017-12-22,9040,9050,8830,8900,46336,96721.0,10867583.0
2017-12-26,8960,9110,8930,9090,21557,98786.0,10867583.0
2017-12-27,9070,9070,8830,8960,16962,97374.0,10867583.0
2017-12-28,8960,8980,8850,8970,12866,97482.0,10867583.0
